,Amygdala_L,Frontal_Med_Orb_L,Angular_L,Cerebellum_8_L,Thal_MDm_L,Thal_VL_R,Paracentral_Lobule_L,Thal_AV_R,Cerebellum_3_L,Thal_MGN_R,Parietal_Sup_L,Raphe_D,Temporal_Mid_R,OFCant_L,Cingulate_Mid_R,Heschl_R,ParaHippocampal_L,Paracentral_Lobule_R,Thal_LP_L,Red_N_L,Precuneus_R,Precuneus_L,Thal_VPL_L,Frontal_Sup_2_L,Thal_PuL_R,SupraMarginal_R,OFCpost_R,Thal_PuA_L,Vermis_4_5,Cerebellum_Crus1_L,Frontal_Sup_Medial_R,Hippocampus_L,Calcarine_R,Occipital_Sup_R,Frontal_Med_Orb_R,Cerebellum_7b_R,Frontal_Inf_Orb_2_L,Rectus_L,Occipital_Mid_R,Temporal_Pole_Sup_R,Thal_MDm_R,Frontal_Sup_Medial_L,Temporal_Sup_L,Amygdala_R,Fusiform_L,ParaHippocampal_R,Caudate_R,VTA_R,Olfactory_L,Lingual_L,Red_N_R,Cerebellum_Crus2_L,Insula_R,Cingulate_Post_L,Parietal_Inf_R,ACC_sup_L,Thal_IL_L,N_Acc_R,Thal_LGN_L,Postcentral_R,Thal_MDl_L,Vermis_6,Cerebellum_6_R,Cuneus_L,ACC_pre_R
Precuneus_L,-0.046428539901250586,-0.0821722223797073,0.4404659634403063,0.6505209539592448,0.37946070754543365,0.47774412201339017,0.8608812662265584,0.2242372067820383,0.7898610844401242,0.46081035143849797,0.7541418118626394,0.4298085039555219,0.45522101661022657,0.13436935723530793,0.8515025158112473,0.3483137726278205,0.5884910478133433,0.873470110690671,0.40741206275938396,0.39122547707011657,0.9510240381563756,1.0,0.6762302428732019,0.7759452075404047,0.5404891096191671,0.7760030885690861,0.17832372956700407,0.472720119062205,0.7983146298372279,0.2780883420681157,0.6370289236349274,0.7981048872334947,0.6191415019398622,0.6354657955243986,0.1059659025194896,-0.15450164469100466,0.12933314668562298,0.5389978648538587,0.36242278169467085,0.2638297110897775,0.27080193077254777,0.6805745671541062,0.15882543337152877,0.20680222435295842,0.5512155134549453,0.6934186298039864,0.46439162444579307,0.35217348009169297,-0.04922782528077292,0.39872185307131075,0.5039362147773662,0.02098848001636952,0.2586105418884785,0.8727487780615215,0.49699890174270595,0.5171160909336763,0.23528649847304842,0.172997279923322,0.5488389790218449,0.8976985197825311,0.37443919846923335,-0.049833148506854795,0.19038536688207955,0.5178160592601213,-0.039587677610224
Thal_VPL_L,-0.010155734402279227,0.021146515490777833,0.17280047948787922,0.533147586894423,0.6498396502925261,0.6119577472518342,0.7716960721836511,0.17419153939716125,0.7077498431310282,0.3774513007733077,0.4878736493139165,0.2851926590252291,0.19094886459076071,0.10375617483903435,0.7165783736457515,0.4000158997557253,0.6555076585036782,0.7433396166537184,0.3398900198304741,0.5821904092042411,0.5591470889632104,0.6762302428732019,1.0,0.7530778624770852,0.5385553077000246,0.5490616092528001,0.20405837007001268,0.4294889460081672,0.5632173934798645,0.2726739625910984,0.7094265291110423,0.731943705423563,0.41833162221672504,0.20801261707440002,0.13469165987904322,-0.14174912992338906,0.22644810757023967,0.5681996251725592,0.007011699781036809,0.17363832166254412,0.44694046136052235,0.7583336157997905,0.301954638418234,0.033890595880457536,0.5835675943098667,0.5884217146484811,0.5884250217628565,0.29978686832711915,0.021891387962978875,0.34206200170860507,0.6202392972303846,-0.029809106431211894,0.2862214694628656,0.6991311315235564,0.3572450998773788,0.6283602974409893,0.6486323940501162,0.08315873484364061,0.6161944787440559,0.742926653392901,0.5163524320128755,-0.11550768070029943,0.14724493917683548,0.11353863537883221,0.02299243601031411
Frontal_Sup_2_L,0.035325010288049255,-0.0017311200840717986,0.322686179459869,0.6554484687338734,0.5187318200038937,0.599044597981528,0.8627597919751433,0.15888865994248863,0.7154952802667489,0.49079623123677385,0.5577706823402074,0.4694818242504618,0.2597635457063431,0.00028931981146184386,0.8094429776100133,0.27155768943043657,0.5361917267761757,0.7754891886972511,0.45317687681786134,0.37957947143601417,0.6828753233470347,0.7759452075404047,0.7530778624770852,1.0,0.4920981622104353,0.5953083616015065,0.1406243961884713,0.406141858148715,0.694098124439713,0.26519968562960367,0.7578501187424881,0.7071714497029228,0.51928982486504,0.38603338685325217,0.20697633657126868,-0.09657573198017479,0.07063582315421647,0.5605829998979847,0.2767541451166682,0.1924785738308038,0.3536081743135866,0.8180630679866102,0.17065504949455793,-0.028559955462981568,0.5053970242329143,0.590897956866242,0.5841777791279669,0.2990536662932713,-0.04841415036081225,0.3294488388316231,0.5390167959215051,-0.03655055762524011,0.29376533124493687,0.727340722150484,0.3598930209175191,0.6106910592949771,0.38995096836035775,0.1605262833202652,0.564129101453813,0.7917852127530388,0.4563569970989506,-0.05717276288165347,0.18705132980828315,0.40538319382873783,0.08085788422794273
Thal_PuL_R,-0.10526996128789821,-0.08262579205452839,0.17448189329084907,0.5051781997683277,0.25945152402449906,0.3189721144490026,0.551488962802345,-0.029236486543999136,0.48951967652250616,0.2901630863488629,0.41165903086045347,0.40356171111785805,0.17872169807084903,0.19767797005941398,0.508519697153457,0.03605414042327308,0.37334900505576424,0.5220630305525547,0.49947949345835363,0.2740438500511323,0.4858296686482412,0.5404891096191671,0.5385553077000246,0.4920981622104353,1.0,0.4469797913358984,0.17124842242718602,0.4145001221020061,0.43992907261511366,0.29499610240239776,0.47033674900771355,0.5147141449566169,0.35359226201921157,0.3763341255277288,0.051724050093192725,-0.23469777695841287,-0.015435062688476482,0.46004768609293356,0.19416600724993505,0.1598957904218149,0.1152384661925857,0.49214148138373315,0.1142623252296514,0.09535810965520782,0.4259214160893604,0.4139094119713013,0.24777734591260558,0.171764331718248,-0.17569581139826881,0.16797323545864734,0.4596295696739586,-0.04215009234802975,0.03872267414817918,0.6406583205232779,0.2668104219556811,0.31852875319194496,0.0817114122789894,0.036020532099208684,0.5258156709601775,0.5188700077806316,0.18879672490372099,0.014835924763246593,0.008327307406920052,0.2703725105485278,-0.3110536014235683
SupraMarginal_R,0.022721714264499152,-0.18002945526495187,0.21908686324177248,0.4418271406255315,0.3023035175748888,0.4487126093333987,0.6920387619087078,0.21524685404738927,0.5729396545562838,0.537019054679136,0.6088298498486424,0.4546459825328071,0.6641190331629392,0.15569669910275805,0.7596100197158066,0.4818402468338926,0.3304268566416606,0.8127667746924573,0.3537536158550967,0.2057266219429644,0.7242276833258627,0.7760030885690861,0.5490616092528001,0.5953083616015065,0.4469797913358984,1.0,0.26769086734838304,0.3505614477634961,0.6465572736119787,0.24849158942891414,0.5892324261395987,0.5199976233907309,0.47613451490694364,0.5644567746274093,0.25313445230957143,-0.055426031358105546,0.08666875877419315,0.4816380264166797,0.46861374436365955,0.09175795988356222,0.31493258130323504,0.5051931502089004,-0.14569632629068696,0.23551608352751952,0.2631168962008017,0.6767971770477575,0.29515507097733995,0.41028318654684576,-0.07783932109410711,0.21072738058116866,0.4791294420630084,0.06279871408501485,0.503803068505168,0.7132657860789817,0.7474388329072649,0.40078161022706466,0.07723257609915803,0.1628746311416463,0.5593043478861747,0.85776835294886,0.39685137094770584,-0.19875154130041078,0.38168353261859356,0.4126040037395474,0.08418902029162643
OFCpost_R,0.0005701935527640745,-0.3143081536378419,0.14171359266846423,0.17994301286914466,0.0156572201154038,0.05398522456093618,0.22384696123059866,-0.04227114305061053,0.2455653243927614,-0.07267239204084706,0.3057078582165464,0.28999443329816404,0.09043160889694468,0.03857199133537098,0.2492592901887624,0.08633417516490027,0.275747600554263,0.27490760043741996,0.008557622386450957,0.10302370970593101,0.1327099699741842,0.17832372956700407,0.20405837007001268,0.1406243961884713,0.17124842242718602,0.26769086734838304,1.0,0.21223768261182333,0.18957412489443692,0.11424377353097943,0.3470104086799697,0.2380263066559428,0.1890571449826359,0.19390659769795418,-0.1854734643540592,-0.4835754972557123,0.4548475987465733,0.3085375510239297,0.06638250273042727,-0.14299721121448336,0.005342932179443906,0.3512934358173166,0.10225482378361153,0.011881190049184158,0.356724244049648,0.02798998458121889,0.2971372906263712,-0.05498292278973356,-0.06072522416165839,0.04398330603750021,-0.03774281722598156,-0.46749152551541745,0.07799307498376444,0.21050292308189117,0.26108576140158757,0.41518991091357255,-0.00099628960344634,0.18532372503303932,-0.005371001894467428,0.2987676578476326,0.07812508057749902,0.16610620763664785,-0.05253998343491415,0.05509291702098163,0.12870404802393848
Thal_PuA_L,-0.10797394886658972,0.008482554280503648,0.4544143615596398,0.32805039825479604,0.028498052337775658,0.13954183666175318,0.4967154702899023,0.057578138849601564,0.5754923866293439,0.0932097574197762,0.4679676946708754,0.17747574322522794,0.10611934091201985,0.04404735525076408,0.4885573798675394,0.05134261196687889,0.5558625551901663,0.5074849885082318,0.37772718154645835,0.1630221370561788,0.4290555776741509,0.472720119062205,0.4294889460081672,0.406141858148715,0.4145001221020061,0.3505614477634961,0.21223768261182333,1.0,0.4163237408575845,0.07741221510937109,0.4587210761209348,0.5522278039898834,0.28041275102243673,0.301382729249097,-0.051995793919375415,-0.3331958079056208,0.10179138777372529,0.4786150669534309,0.1276153474791042,-0.04906848142114891,-0.1585358397426627,0.49176029864982435,0.2168616355532579,0.2683586340291114,0.5504758878235197,0.25915616243463296,0.2834418550453685,0.15729038642057955,-0.22515671493942696,0.1762303280968774,0.02830548211731247,-0.074662055614007,0.028630307881998704,0.3902298788272619,0.28344471214865646,0.4870185950620555,0.0374997773397744,0.2198857348171543,0.17367374640338087,0.4186969143352487,0.06157383396100246,0.17757293837021498,-0.04090951101605603,0.20282286864445243,0.15496934091309789
Vermis_4_5,0.07583569020068633,-0.2077686523824119,0.4098272284534741,0.541884001171406,0.27765243305990583,0.4250166124596367,0.7507336873047622,0.19180018362464893,0.8198124775300626,0.3675648164556765,0.6723843547478798,0.5791128644352782,0.5316315728613403,0.21728408901871027,0.768420471180732,0.3396452698937812,0.4769594826994882,0.6979565899808597,0.38627638081202664,0.18890348884563066,0.7988422720637763,0.7983146298372279,0.5632173934798645,0.694098124439713,0.43992907261511366,0.6465572736119787,0.18957412489443692,0.4163237408575845,1.0,0.2758139831878733,0.49742483338153637,0.6244031854570257,0.8307985720031832,0.6676116761719154,0.22754635313023763,-0.22694276180849243,0.09909411121368275,0.3843286886554524,0.5257012450676896,0.2543147822407439,0.19739228528313596,0.5340760043738707,0.2750871902443096,0.15177170349081062,0.49971977695244924,0.5606226390109609,0.44594830062209734,0.2344619468048009,0.00862982392442812,0.6642276132018138,0.37409440075894534,-0.025923121434041227,0.2639642869709848,0.7352660413933366,0.49728281572945415,0.39444855680377167,0.11024660925081493,0.18468611613767738,0.3493890087142925,0.7288384591797966,0.35815596405175143,-0.2273160379108692,0.44409668496356114,0.5946547253857897,-0.06832103067615508
Cerebellum_Crus1_L,0.11647268877581135,-0.05625947549704173,0.25517145013238857,0.529345360082571,0.017656916552792806,-0.023581810043840794,0.33848329676167027,0.05686862506123706,0.15376886419894173,0.0005794226867155294,0.2852194095541951,0.30727014066670855,0.13618330841634066,0.10284985418601078,0.2509417488441353,-0.09426707158258739,0.12822316627523306,0.3224325401542635,-0.006872486394942942,0.20441300841397214,0.22687150405200296,0.2780883420681157,0.2726739625910984,0.26519968562960367,0.29499610240239776,0.24849158942891414,0.11424377353097943,0.07741221510937109,0.2758139831878733,1.0,0.14399690920634736,0.19871089371162753,0.10242160034163902,0.29258859533450465,-0.15263640770661763,-0.17555763455127169,0.25821534931793855,0.24594782612054428,0.29245398350931107,0.5868514354002969,0.02502270619964857,0.12300695352202788,0.0682216450282422,-0.05852977811348114,0.24869755532656201,0.2469107357647376,0.17433407388211306,0.06288339864261068,0.23846040401247742,-0.00937714367492323,0.2643697411769278,-0.23741308906606257,-0.09986338766752301,0.2902485478865168,0.16573340151974114,0.1175701445466386,-0.10962110741982567,0.31657907793755885,0.1301380252792417,0.29960011342731574,-0.10848081331137774,0.09511484328589835,-0.011624892192971406,0.27961908394929536,-0.36586923545738564
Frontal_Sup_Medial_R,0.09248517335596104,-0.027029198873519098,0.12876312341517254,0.5221140957012442,0.3514412377918074,0.5648519375899221,0.7293511800797924,0.009785972872287696,0.6514974811611688,0.5153430439721491,0.5508511172277039,0.33358903608806273,0.30425003111881765,0.20277764371365367,0.7151853958758938,0.4069834104631891,0.5651757125268433,0.7386938562492793,0.5023881523052003,0.35292532253658887,0.49895042847866317,0.6370289236349274,0.7094265291110423,0.7578501187424881,0.47033674900771355,0.5892324261395987,0.3470104086799697,0.4587210761209348,0.49742483338153637,0.14399690920634736,1.0,0.6633210221761906,0.3769224272210012,0.1586366803429423,0.22642562252093706,-0.18901711305533372,0.12257821936073078,0.6916573998694729,0.02089656224757794,-0.12406193797789473,0.1835868664996438,0.8384745059408608,0.05786895076500607,0.0847667699492591,0.5507188848372833,0.45969552594238133,0.5126128075295725,0.3372628273561343,-0.11465596798105747,0.1485655354480134,0.422348333503419,0.033431841385775644,0.39097395190009965,0.6658255253435765,0.45860936970217114,0.6793656422966554,0.34870280455992736,0.14662258510859782,0.5434777513753937,0.774856888954589,0.3455687339898021,0.005784593081646296,0.1573921599384711,0.1377445139262815,0.1579666976873177
Hippocampus_L,-0.17191526525977258,0.03843646083932037,0.3751214641389889,0.6377280384512803,0.314096596336817,0.4521498296886221,0.7813058962685081,0.077199225971921,0.835554237048394,0.25398105450518116,0.6982780208049509,0.15953198872819932,0.1050073219407219,0.028848414950017703,0.7825745768460826,0.21237535669592122,0.8923774119338428,0.7850393186512225,0.4905016849593286,0.5369440704129312,0.7264249817924708,0.7981048872334947,0.731943705423563,0.7071714497029228,0.5147141449566169,0.5199976233907309,0.2380263066559428,0.5522278039898834,0.6244031854570257,0.19871089371162753,0.6633210221761906,1.0,0.5012265284861356,0.40381873368858806,-0.1083440114819224,-0.3295878224035967,0.35294775809820017,0.6588587868824924,0.0038051801598852986,0.20174380276618806,0.07676438736255699,0.788221001520441,0.5199571259099541,0.11802108194092525,0.8318887957007162,0.5091383186613917,0.6174451613989886,0.058739246051391615,-0.10465877086047527,0.47210998434022006,0.3558610991058797,-0.13978410325639662,-0.04656995476990118,0.6900981990720245,0.42483125861504756,0.647721892612093,0.3974011816148201,0.20679076695193402,0.4481997895768591,0.7622838119750748,0.28948166068491143,0.11217733660510387,-0.0518172299405511,0.15796667727086536,-0.07662610908952729
Calcarine_R,0.011247005291236501,-0.32670187253533456,0.24703398720624645,0.38214789413027184,0.27919308890147043,0.3891716744021462,0.564451007477875,0.14009719147722827,0.6874945459460806,0.4159840254343776,0.5265906202385053,0.4866603676619154,0.5274205647467483,0.19784377711436807,0.6162444485717935,0.36512298420311196,0.35791863005418095,0.48209441904788225,0.3699496235827813,0.14286860804739768,0.689009333894092,0.6191415019398622,0.41833162221672504,0.51928982486504,0.35359226201921157,0.47613451490694364,0.1890571449826359,0.28041275102243673,0.8307985720031832,0.10242160034163902,0.3769224272210012,0.5012265284861356,1.0,0.6624055729305699,0.2299364742587662,-0.18457802797918613,0.0027823909866038898,0.2705283341041784,0.4256741201095458,0.13202626504552636,0.21990972920643706,0.38901559016962106,0.29214665562530256,0.14694990231325988,0.38121053786692793,0.45931711315164014,0.32839438422527234,0.16346797240063843,-0.05933901076436206,0.7607436874540413,0.3401332516930346,0.10125206665266902,0.2505870411671826,0.6308662862183161,0.364358136565369,0.2872994323908689,0.14386951655096408,0.09024870602623263,0.3196024161471075,0.5605787822525579,0.4187071832798361,-0.26046406064155736,0.4273537986601393,0.48619796272806337,-0.10483094146425122
Occipital_Sup_R,-0.035934275428638626,-0.35240850565467363,0.4964014214544665,0.45838659573877255,0.05542973247742769,0.13531299467726327,0.5111659649543966,0.20495448942226657,0.496084830613104,0.18237703322396212,0.6252464988694239,0.444889436559919,0.5215493803731426,0.12337474370001075,0.5546430393681443,0.07818253874010245,0.22241071560006506,0.48619037339381727,0.24218918070409648,0.13960860541892084,0.7149583825198836,0.6354657955243986,0.20801261707440002,0.38603338685325217,0.3763341255277288,0.5644567746274093,0.19390659769795418,0.301382729249097,0.6676116761719154,0.29258859533450465,0.1586366803429423,0.40381873368858806,0.6624055729305699,1.0,-0.04524031708680606,-0.16596730940272364,0.03017822914577721,0.1843927765220004,0.7192991783566345,0.2978852854015432,0.10161310905501217,0.2609623492136265,0.05888663612586541,0.2648144539962485,0.24670062281020294,0.3430804675362456,0.19867346075813327,0.13617953733772978,0.026242802637893418,0.3596731276342417,0.24421223365653136,-0.10810229054262954,0.07366718043830849,0.5408703596428603,0.37694008021239256,0.08953198959404547,-0.19022888510735636,0.22125044667892177,0.20898360715087352,0.49407711146677674,0.1997025921963871,0.04442081320829078,0.15043191339389328,0.7432228529649644,-0.17340535510035432
Frontal_Med_Orb_R,0.2146130794347931,0.10575222514959282,-0.234968011131242,-0.13571012876278635,0.29736844899821446,0.3289676641575935,0.13751061357064484,0.06399857218667623,0.07029830725889653,0.47340032302501317,0.0020598056863634596,0.29350362745770486,0.39128026767150864,0.17389460751501098,0.13929543123337731,0.4055057815238142,-0.20967357469938366,0.08509827686916549,0.17991062248330894,-0.16934365327776862,0.10837823375032488,0.1059659025194896,0.13469165987904322,0.20697633657126868,0.051724050093192725,0.25313445230957143,-0.1854734643540592,-0.051995793919375415,0.22754635313023763,-0.15263640770661763,0.22642562252093706,-0.1083440114819224,0.2299364742587662,-0.04524031708680606,1.0,0.273718159997802,-0.5150994994738552,0.007667159265500378,0.16408181876261688,-0.10918522863645255,0.3520108601171286,-0.010853962716608783,-0.2903371271795434,0.13068730053010016,-0.3002310519616485,0.3043443896835176,-0.16005802345188494,0.40973805602828917,-0.01973210707384451,0.11564275768780191,0.260043033643046,0.4266885387249081,0.4793770653486003,0.19316972171829408,0.19117891945273516,0.0473247180512841,0.09703735275521215,-0.10199632301811551,0.30983906104927095,0.18050731492817323,0.34472686616315507,-0.4001527519643051,0.47569521308863977,0.12757254477253588,0.27179420934346854
Cerebellum_7b_R,0.1174838372496883,0.2757665860652489,-0.19505587551045944,-0.2958847375605804,0.18931716099604237,0.09591642327329174,-0.18410873985330076,0.21844114140242074,-0.35953007247505353,0.17174280006379472,-0.33419870372030847,-0.12361889304499127,0.10471801204021734,-0.22764219518356463,-0.18730630750597815,0.06556811840399142,-0.4597678523339392,-0.19836541670582508,-0.1078165985054382,-0.009451698451663713,-0.07330856882456775,-0.15450164469100466,-0.14174912992338906,-0.09657573198017479,-0.23469777695841287,-0.055426031358105546,-0.4835754972557123,-0.3331958079056208,-0.22694276180849243,-0.17555763455127169,-0.18901711305533372,-0.3295878224035967,-0.18457802797918613,-0.16596730940272364,0.273718159997802,1.0,-0.5029921297735594,-0.2912068454165491,-0.0362750999825317,-0.14788134721393015,0.3020668523894617,-0.2478744289645696,-0.447624299837411,0.04922217575196503,-0.5314296028511812,0.03778949852980457,-0.26424110010272045,0.31281664131187836,0.012665989446658983,-0.25648162148656833,0.2627383473138995,0.5888941887426359,0.27595583014511216,-0.05865050193277848,-0.08622363654259613,-0.28351729810261167,0.07008211452413415,-0.27094432074460145,0.10449836602461814,-0.17948148042938744,0.19565829748507407,-0.23724717423124997,0.1817115183092116,-0.039473559044269184,0.16766550592490356
Frontal_Inf_Orb_2_L,-0.12273183788626142,-0.014219966355213262,0.1919600040711514,0.36416844300983864,-0.017523571999461827,-0.011481214827954972,0.13175327583494387,-0.08805057451013544,0.2671669528469748,-0.3061547815718801,0.29715565067886734,-0.05514786943696435,-0.15588866227040662,-0.08933890606401611,0.1767056344369234,0.003431421002993481,0.4864819184142134,0.22143941893006092,-0.1166746329094002,0.2223889231770492,0.035705264356926496,0.12933314668562298,0.22644810757023967,0.07063582315421647,-0.015435062688476482,0.08666875877419315,0.4548475987465733,0.10179138777372529,0.09909411121368275,0.25821534931793855,0.12257821936073078,0.35294775809820017,0.0027823909866038898,0.03017822914577721,-0.5150994994738552,-0.5029921297735594,1.0,0.22765393280621402,-0.11966167487679912,0.1526882854351893,-0.09760314384508693,0.32107450385410174,0.5098172155056365,-0.1746902792223988,0.5226430274220942,-0.02489682902492087,0.3242621681573757,-0.2780079691832014,0.0012509804760269213,0.21032859763214753,-0.11184702180180606,-0.5863588181000822,-0.254610316767551,0.03141117783549818,0.19507724411004365,0.296647023383487,0.16738313999517915,0.11113436223657631,-0.18282987233939182,0.1897123223413562,-0.04405841983039675,0.19249506157612703,-0.19825553215609937,-0.15122696958781356,-0.13571840291331697
Rectus_L,-0.07339217232741384,-0.022873264366203454,0.17690028463073118,0.5204088692726377,0.07877743806919493,0.22317283285218864,0.5713035336214468,-0.11307070279363719,0.5272534109195632,0.39469665245260516,0.5189714723290892,0.14422435003416487,0.14893560953854465,0.11966374793794794,0.5902291607822107,0.1392143991438309,0.6070541622812945,0.5788305865302481,0.45919651271615186,0.3393842351574652,0.429338036561398,0.5389978648538587,0.5681996251725592,0.5605829998979847,0.46004768609293356,0.4816380264166797,0.3085375510239297,0.4786150669534309,0.3843286886554524,0.24594782612054428,0.6916573998694729,0.6588587868824924,0.2705283341041784,0.1843927765220004,0.007667159265500378,-0.2912068454165491,0.22765393280621402,1.0,0.00280564005181788,-0.0355021939453576,-0.1121368690872123,0.6482226491445194,0.22752820712015664,0.08820566127427971,0.6212577270459885,0.37471055128979025,0.34072417001599503,0.18542426731305084,-0.22637670210308913,0.1604979222996884,0.32426682125523804,-0.04770534113623308,0.05355876451381628,0.5462084492608801,0.3915407694604784,0.5527503121930993,0.17240719397397633,0.11864394494132327,0.4165248790846733,0.6086562263105026,0.08331468914936387,0.23296810621592198,-0.033165039559630086,0.055740443756275744,-0.02735804507986978
Occipital_Mid_R,0.25135467442486564,-0.2858813857017363,0.37383756884062863,0.29075005147254873,0.00822294388852011,0.057514339176795534,0.29251670604400537,0.09006231733347353,0.1922140633342154,0.19715656026377365,0.3649314221628837,0.548600826898322,0.542981961377765,0.060003724512064836,0.33114549534256377,-0.03485175584730475,-0.1303613201130484,0.29071437386833027,0.13796073193384406,-0.09650261521690662,0.38061964946285753,0.36242278169467085,0.007011699781036809,0.2767541451166682,0.19416600724993505,0.46861374436365955,0.06638250273042727,0.1276153474791042,0.5257012450676896,0.29245398350931107,0.02089656224757794,0.0038051801598852986,0.4256741201095458,0.7192991783566345,0.16408181876261688,-0.0362750999825317,-0.11966167487679912,0.00280564005181788,1.0,0.24328308230682247,0.13726874749848847,0.03747888202890109,-0.23371437753555765,0.20795120439683057,-0.08647698346339211,0.22947088078307967,0.004492067402853896,0.2745174834951529,0.019325225273812772,0.14281968763207412,0.1791557200098006,-0.048884436065722146,0.183478685466767,0.29104268030978253,0.33345636062853223,-0.051884528334883544,-0.3325705527671668,0.17296307650658582,0.09836816810420775,0.27553481890964243,0.1269727386897439,-0.1438327335774099,0.2680500923452178,0.7940159166983292,-0.06633503177536598
Temporal_Pole_Sup_R,-0.06022077726287198,-0.06370915084351701,0.17884708285192896,0.4476229577023938,0.07867554569430221,-0.0771808718588369,0.2984455825002683,0.14939144694932835,0.18326371758237292,-0.06779353476438336,0.20207275398673927,0.13251628700645413,-0.00803364563223857,0.08856690641677846,0.2299855430744975,-0.24227373374928984,0.13701635902840628,0.23161909943551118,-0.10892779052809631,0.22034466275507458,0.24495476316202666,0.2638297110897775,0.17363832166254412,0.1924785738308038,0.1598957904218149,0.09175795988356222,-0.14299721121448336,-0.04906848142114891,0.2543147822407439,0.5868514354002969,-0.12406193797789473,0.20174380276618806,0.13202626504552636,0.2978852854015432,-0.10918522863645255,-0.14788134721393015,0.1526882854351893,-0.0355021939453576,0.24328308230682247,1.0,0.08876514945290548,-0.01617833626734448,0.2714503607556343,-0.0020928608610962574,0.13627813793197913,0.21200597845044145,0.0476267608113589,-0.026534936721769323,0.3080136195852286,0.23909058150612864,0.2324962029889208,-0.1662877693446789,-0.3397849673531083,0.1875039934780237,-0.011292690977430714,-0.011769757971832915,-0.03167481469626441,0.24876432227109946,0.021164585856220466,0.17027251609327104,-0.05137600881461706,0.037119947101451875,-0.13639736656574802,0.24778657897300874,-0.42952104419352083
Thal_MDm_R,0.12596601324436627,-0.09745844001591665,-0.09177768293248427,0.11197879759590154,0.9003474389700844,0.6501879895782064,0.2973626982648955,0.4750869735064259,0.10183034191946076,0.30734943959646016,0.007792414784171209,0.3159313949979539,0.3025895717418589,-0.22026047779757493,0.27637149869327365,0.4886761696876508,-0.10414976705930483,0.2563361620121682,-0.0018500907849860059,0.43307276722151705,0.25987623671475796,0.27080193077254777,0.44694046136052235,0.3536081743135866,0.1152384661925857,0.31493258130323504,0.005342932179443906,-0.1585358397426627,0.19739228528313596,0.02502270619964857,0.1835868664996438,0.07676438736255699,0.21990972920643706,0.10161310905501217,0.3520108601171286,0.3020668523894617,-0.09760314384508693,-0.1121368690872123,0.13726874749848847,0.08876514945290548,1.0,0.20982691868701758,-0.2245684282045935,-0.1904506771856913,-0.19612633815204109,0.476209609210862,0.3068270495476763,0.29243105032682726,0.11285377407006547,0.06954232478121201,0.6694932816203747,0.11724851915507757,0.5115005989816008,0.33455134315285484,0.07244748415410604,0.23571494192053655,0.5917722880319378,-0.060952449268439554,0.3385192333503024,0.3351906775221792,0.8138814530954233,-0.4407953091201874,0.3670534852120118,0.2218418399339461,0.22347109662967776
Frontal_Sup_Medial_L,-0.04588685129265887,0.07031306309033702,0.3723431411794516,0.6650358905122142,0.4295699722502052,0.5601911006850897,0.7900956388485608,0.10453961653149846,0.7165278184408505,0.30843815736288155,0.5654475665555364,0.2989868417469213,0.10461927797566692,-0.011557502380022691,0.7837466885068357,0.24610652023000062,0.7279696728477577,0.769339896697358,0.48584369279898093,0.5325345788381084,0.5546946699481647,0.6805745671541062,0.7583336157997905,0.8180630679866102,0.49214148138373315,0.5051931502089004,0.3512934358173166,0.49176029864982435,0.5340760043738707,0.12300695352202788,0.8384745059408608,0.788221001520441,0.38901559016962106,0.2609623492136265,-0.010853962716608783,-0.2478744289645696,0.32107450385410174,0.6482226491445194,0.03747888202890109,-0.01617833626734448,0.20982691868701758,1.0,0.3118785524658485,0.01966974349048764,0.7129479060292153,0.4175735525823247,0.691713913871936,0.1589441171894525,-0.1707105619412607,0.25474211426817206,0.41643609632339945,-0.16391103600819046,0.1610016758253455,0.6399202611572141,0.36709104148539196,0.6920191025029979,0.42980992162343956,0.1756129830305619,0.42155791573105716,0.7299907247779673,0.40243132990004055,0.09449522178205734,-0.0487791459790862,0.1713690028635686,0.065643589956812
Temporal_Sup_L,-0.20015549399513483,0.1447209900259594,0.2512225579251311,0.32403450303471865,-0.004651833018972788,0.010400502620404522,0.17076828443228406,-0.05473975290383275,0.49133051666115557,-0.26759740818298855,0.2892716162135429,-0.15156377333969406,-0.3744643771019729,-0.05362884015906421,0.1955344002927995,-0.17312420584852634,0.6914764922766864,0.13284973747690537,0.10749069109511934,0.2893261566690899,0.1394060124386823,0.15882543337152877,0.301954638418234,0.17065504949455793,0.1142623252296514,-0.14569632629068696,0.10225482378361153,0.2168616355532579,0.2750871902443096,0.0682216450282422,0.05786895076500607,0.5199571259099541,0.29214665562530256,0.05888663612586541,-0.2903371271795434,-0.447624299837411,0.5098172155056365,0.22752820712015664,-0.23371437753555765,0.2714503607556343,-0.2245684282045935,0.3118785524658485,1.0,-0.0005737060364745071,0.6879944231556425,-0.09825965393336586,0.3335239271044654,-0.37183492545186914,0.0037972572775945537,0.6858182475626521,-0.100270681424128,-0.249704692085213,-0.5514974517553479,0.05485855643264932,-0.011742063912598516,0.2626750742485816,0.3006175659472777,0.04026808116199854,-0.16787026278880302,0.06333520169860245,-0.016703124885931685,0.1838824254903678,-0.18373414298213547,-0.1955782005036715,-0.2999684883347286
