,OFClat_R,Thal_IL_R,Thal_VPL_R,Putamen_L,Frontal_Inf_Oper_R,Thal_VA_R,SN_pc_R,Vermis_7,Vermis_4_5,Cerebellum_8_R,Rolandic_Oper_R,Thal_PuA_R,Frontal_Inf_Oper_L,OFClat_L,Cerebellum_6_R,Heschl_R,Precentral_R,ACC_sub_R,Precuneus_L,OFCant_L,Cerebellum_Crus1_R,Thal_PuM_L,Thal_LGN_L,Thal_VL_L,Parietal_Sup_L,Cerebellum_Crus1_L,Thal_LP_R,Thal_LGN_R,Occipital_Mid_L,SN_pr_L,Calcarine_L,Temporal_Mid_L,Temporal_Pole_Mid_R,Cerebellum_7b_L,LC_L,Thal_VA_L,Rectus_R,SupraMarginal_R,Precuneus_R,ParaHippocampal_L,Angular_L,VTA_L,Frontal_Med_Orb_L,Cerebellum_3_R,Thal_PuL_L,OFCant_R,Frontal_Inf_Orb_2_R,Thal_MDm_L,Vermis_8,Thal_AV_R,Cuneus_R,Rolandic_Oper_L,Putamen_R,Fusiform_R,Thal_PuI_L,Pallidum_L,Cerebellum_9_L,Thal_PuM_R,Amygdala_R,Thal_PuA_L,Hippocampus_R,Postcentral_L,Cerebellum_9_R,Parietal_Inf_R,Frontal_Sup_Medial_R,Hippocampus_L,ACC_sup_R,Frontal_Mid_2_R,Lingual_L,Frontal_Inf_Orb_2_L,Cerebellum_3_L,Frontal_Inf_Tri_L,Thal_MGN_L,Thal_MDl_L,Frontal_Inf_Tri_R,Frontal_Sup_2_R,Cerebellum_4_5_R,Supp_Motor_Area_R,Thal_IL_L,Thal_MDl_R,VTA_R,Thal_PuL_R,SN_pc_L,Parietal_Sup_R,Vermis_10,Frontal_Sup_2_L,Temporal_Inf_L,Cerebellum_8_L,Olfactory_L,Cerebellum_Crus2_L,Frontal_Med_Orb_R,OFCpost_L,Insula_L,Cuneus_L,Olfactory_R,Occipital_Inf_R,Raphe_M,Cerebellum_Crus2_R,Vermis_3,N_Acc_L
Cerebellum_Crus1_L,-0.20110146697918824,0.5481480158669029,-0.03717478575131598,-0.1631017969862647,-0.34339700678270074,0.2002360777680652,-0.4309119218821984,0.3231086014145136,0.06739140003240872,0.07541829952222334,-0.25456254334285194,0.1941612943591737,-0.3619698989544804,0.3984072631402497,0.2746429337814088,0.08650341536467594,-0.18099352111170144,0.20197074663539716,-0.31892844475200455,-0.2882914086004152,-0.0044448500654499104,-0.3130240640309306,-0.17697645243615034,0.2529337232957525,-0.5265691819890599,1.0,0.13437877597726403,0.16234248466920873,-0.3537073153155721,-0.3395582360242695,-0.16202363504773287,0.4613313594045302,-0.07467070167026106,0.22336359504994197,0.3831359236545838,0.39217620088055793,0.09398973892961168,-0.14865798103522784,-0.1844851258455085,0.4291025577751154,-0.44182165412855656,0.08426031410925504,0.10278279242070859,-0.18866972658085193,-0.29247667035573394,0.28610854979344147,-0.24363708284194016,0.19074211126188134,0.46110636057669074,-0.05778549463535841,-0.003968297125491797,0.02232889465216425,0.10852337364380908,0.06126999347154129,-0.14051298962428588,0.2073436420985899,0.02945774205282302,0.16642488699751762,-0.34325683876467256,-0.3588589357986455,0.060523832120450205,-0.4638384840983211,0.3126489615172045,-0.12598495455773362,-0.2907259890181124,0.31581749954907845,-0.33629380730680897,0.0332325997610648,-0.05916645260594114,0.21782397956623778,-0.14274553524938266,0.04328823059095476,0.2539909139196144,-0.17513438878143114,-0.167290355440464,-0.028003517121480345,0.10652321757922449,-0.24511476863402468,0.359614385872583,0.23465382302257953,0.08117760713018736,-0.024088854080858417,0.0761400655237574,-0.2809579247909235,0.1852636725615363,-0.417945041923836,0.7732763381487355,0.47516213238681676,0.12192438174369603,-0.05845553738514394,0.017585478358298084,-0.23881912684441997,-0.44729765085550416,-0.24570346993363443,-0.34422526221659466,-0.15372218041806818,0.0247510816558474,-0.19823830242113383,-0.12116788859475022,0.3908715672565876
Thal_LP_R,0.5830641762772504,0.24588678777336126,-0.5508081504432135,0.5757286313134138,0.1645251044226504,0.6905824999905898,-0.0026664591067228436,0.488997520169784,0.4501312392358441,0.29738442394760173,-0.13842688191299388,0.7534721516537644,-0.15628398966055657,0.2656363336400921,0.48190782081760875,0.5634269207795323,-0.38823278724515337,0.5807901610779255,-0.3490039862573721,0.34069491367058646,0.2691477402259016,-0.4805169790683674,-0.35546853851428095,0.28593480053779535,-0.5239748930510097,0.13437877597726403,1.0,-0.4103740620095135,-0.6953738144613599,-0.13562707352721046,-0.4303366058509727,-0.38395231514227557,0.40430475290935014,0.110337545726412,0.43165910205338054,0.627572426850694,0.4831201922338977,-0.3992532506434047,-0.051363553318374146,0.43869763185237526,-0.6617237785493562,-0.2617072608767954,0.5803811680065418,0.13181648011351743,-0.6793241772994713,0.44534523826541034,0.513128360863042,0.2617485445222511,0.37533283709274784,-0.6928177380293958,0.015812933177821665,0.2831727371206622,0.7119734317856544,0.5434834825378791,-0.12110341577750669,0.60869823019076,0.41079066475444925,0.8431077754753609,0.19169539068643696,-0.4859985255148866,0.6122089131044184,-0.4262252272770836,0.49626688880402614,-0.4531719841099701,0.3011745421340021,0.24904887697653103,-0.5076598233393216,-0.1017482966725265,-0.273928196266986,0.4152629977352903,0.1187009730403804,0.07300124102319058,0.5614185719876932,-0.3004598766182798,0.27498222860935134,0.2222166753578694,0.43467256047679054,-0.0210292932125644,0.7040210696821632,-0.394577647732394,0.04344171628969954,-0.5117047131429823,0.39795836033756005,-0.5084334812516487,0.49129764388348546,0.17426122781536682,0.16499623964157126,0.16527935410067846,-0.19260714773249774,-0.0555041168224561,0.6585351254645303,0.14521899564995977,0.08733907581639166,-0.5386052645064004,-0.22873379605911864,-0.16082299476961812,0.12541210741537856,0.2088567001973924,0.12462287532231292,0.5736342691378025
Thal_LGN_R,-0.5296623410476713,0.15432822100349988,0.8806203821552868,-0.2379119221080669,-0.19369908826483412,-0.5734708353681016,0.3907981133830261,-0.11852042948638246,-0.28070053127979083,0.29442844304566007,0.052648465867478574,-0.5366839639515588,0.013497248850682396,-0.36040560324432624,-0.12319179067697655,-0.021910099033829924,0.01994156511369017,-0.4805742216953172,0.13292147484161917,-0.14565851920438372,-0.037117214201573996,0.6206127089312493,0.6548882816696888,-0.08509736300061391,0.14140995858161634,0.16234248466920873,-0.4103740620095135,1.0,0.2779656976873987,0.29955121373058635,0.41378716074332494,0.5339157345220699,-0.04753396156554524,0.42093134045055397,-0.2141355229953639,-0.4263123446361183,-0.5408038077136016,0.4040817215471645,-0.00950551623683893,-0.4123786555037535,0.40765787363793987,0.5045158427786984,-0.49825323433811775,0.2324363302942691,0.5978551765823226,-0.4568377151692312,-0.24970806053495873,0.2534493169809288,-0.4284881841065912,0.7742755779402506,0.09721921772082204,0.019245918561146238,-0.3132872720957517,-0.3024051011394105,0.6836831397382843,-0.15912533333185533,0.06250656515727794,-0.4357175217312166,0.018311714470915126,0.5560221074996089,-0.3246812666777121,0.0029971414439997337,0.002799351253463051,0.21701082849909256,-0.1033101624250682,0.16546261410093202,0.5372048310354134,0.19629720209774162,0.630981887239578,-0.2772281557472789,0.07021472581872641,-0.03536306788649224,-0.1806835526129172,0.6078034439195001,0.015962761954422578,-0.14401567115179675,-0.24769902105880814,-0.15073472258168377,-0.21546547326042992,0.8088463541946653,0.13519790257710462,0.8012435394306314,-0.09512803208169149,0.22428745305307857,0.028043267907619986,-0.13918182339326401,-0.05629907017656206,0.4544508367913424,0.4746818410417925,0.4610729726989565,-0.5911289154045969,0.17589086868551312,0.004603311677797872,0.36109102626867606,0.5153113216973672,0.4915784536942356,-0.39556221457905416,0.20599390860370867,0.33314471823440095,-0.49944174089489257
Occipital_Mid_L,-0.3505129592898752,-0.27090186774399055,0.46327779078688186,-0.2804716274093114,0.07998712671613918,-0.5729161075527149,0.213794262606713,-0.24011286680208294,-0.30681996274588486,-0.15007758082528072,0.3478809082200437,-0.5652656033587745,0.18845872077425063,-0.4063199385362407,-0.24549382604613657,-0.34667050710475733,0.430874658505334,-0.46563618337060136,0.5856785843206447,-0.1200392338922754,-0.02056332153091286,0.5317978922159045,0.23006780494504417,-0.3602580968225866,0.7081098937044108,-0.3537073153155721,-0.6953738144613599,0.2779656976873987,1.0,0.24848702938125605,0.57182069877398,0.07960173637996652,-0.21000287909884238,-0.1995106501148123,-0.3744098864707949,-0.6292889443344095,-0.38338005088132004,0.47504699507624937,0.347085838651138,-0.43324941426138264,0.7885445127652189,0.21339236199239328,-0.39302668652814704,0.11499415996231972,0.6279157048786745,-0.4150413198573216,-0.21195440382806163,-0.04838044874762763,-0.3237383080292194,0.5635907693130405,0.2864413934487547,-0.28103063797711103,-0.6298247724446192,-0.25749582402454263,0.22867350756737667,-0.5309840807258838,-0.20302530639367541,-0.6176788719936729,-0.013560633419937173,0.5348738497850539,-0.36617989253757505,0.5950326589344851,-0.34871302749008054,0.5024385195466768,0.00044440199458069805,-0.26398728229362856,0.5367261925415383,0.16875888219185392,0.36354933400009415,-0.3725599781924426,0.05788460984316019,-0.07365838934667754,-0.4346705249482473,0.33914778279854857,-0.07740358892393127,-0.08279095542366464,-0.25588723099095445,0.21655282619901078,-0.5185262320657885,0.30804763335816593,-0.1090010433619265,0.41149371454183514,-0.27331394706415485,0.54392338295383,-0.2822823449898046,0.1559577006476926,-0.3050403308406098,-0.2630170048026743,0.08236494014288943,0.020653015591085372,-0.4852625352038677,-0.012623662343064378,0.1817173300750996,0.7230374280434104,0.36525735726354674,0.2857493874526663,0.007021184078929031,0.00435109836380179,0.018727499413841334,-0.5726204091623365
SN_pr_L,-0.16404885354710716,-0.21790958290013995,0.4847638051782747,0.2753115537869272,0.3183643436512417,-0.4622078578869098,0.6877754161793338,0.04851864650868916,0.13436876690833977,0.38684576638230017,0.3680008782507877,-0.31015819039569825,0.3945868916261462,-0.47931383206604306,0.16872190228355324,0.08481049219239095,0.2630619096534707,-0.27464569010761514,0.4440044472167854,0.026171171574312584,0.15443519060071964,0.6316925783833568,0.4143012658549063,-0.26877197884859333,0.38219723046451876,-0.3395582360242695,-0.13562707352721046,0.29955121373058635,0.24848702938125605,1.0,0.5860125557136047,0.04391279357843941,0.04789406166101684,0.38057996128394994,-0.2363491640008192,-0.5672535235638261,-0.5940238272271642,0.44284920439583736,0.5387522712565843,-0.6039660191585622,0.4911120400134162,0.16488311575614978,-0.3440146539182746,0.6481530566654307,0.6089972643419324,-0.5299765879161212,0.30612541897968726,-0.04723582201672262,-0.5399158150816711,0.3780644046351754,0.38820439441382665,0.31680816316385924,-0.01992415721033905,0.019219988489298498,0.4224175173996983,-0.014177802743870972,0.22549896209162668,-0.1032473652286995,0.545197728949895,0.6328042685518394,-0.2596248247166476,0.32328297265170064,0.008781773969926467,0.2586932333225529,0.4365402667637978,-0.07071450431556246,0.6482873490837153,0.3355709449221501,0.6145876612289675,-0.03434411838537597,0.46471544280233884,0.028897568280924085,-0.2506632272850244,0.49100059045405586,0.3627836134823124,0.2593581074523006,0.24080219689881593,0.322678507392743,-0.32841696996362874,0.34029242893075745,-0.06554109138655237,0.5224638465550531,0.4279431082093487,0.30927255162289435,0.21087511943232196,0.37431694392280257,-0.5052964224775657,0.2740727364497693,0.45753673629473685,0.516384833577611,-0.35175540402338373,0.3329777717086027,0.4727291929366289,0.5200127701059782,0.7211119457577829,0.5405761901742008,-0.25672568757526215,0.5008893590343522,0.7816000926588285,-0.40667643509850543
Calcarine_L,-0.3839248055329265,-0.22048843739846222,0.6439966836228204,-0.06859861893582045,0.1275702636089893,-0.6611431318980705,0.5309758619132113,0.1344724013674056,-0.05345498278917145,0.2963520621027802,0.36065481423009815,-0.45682089287744254,0.0909669680558361,-0.5569507897718634,0.09718066706533887,-0.05128065994654941,0.304285765887201,-0.4884617723518015,0.5989604766962423,-0.021141354423366714,0.27857322731911177,0.7925227701691205,0.33692446240566265,-0.48882378684131,0.478545481242658,-0.16202363504773287,-0.4303366058509727,0.41378716074332494,0.57182069877398,0.5860125557136047,1.0,0.06667317796504253,-0.01007750203985437,0.20052630306266903,-0.18862018088154758,-0.7161799029787277,-0.5775815912570721,0.5032529673220061,0.5099513296600554,-0.6169923545350348,0.6512462810310887,0.2651730532899362,-0.4579246419664249,0.5593935202315861,0.7332686256696856,-0.5223472347240598,-0.084036022441907,0.10191503648142002,-0.37026420286440015,0.5766934601662553,0.5282806520044129,-0.10829778816252489,-0.39855594492208707,-0.1259542120160928,0.45140090980765,-0.33425478247221907,0.06723365142082526,-0.38222270893048577,0.18631701415877946,0.7630096119593935,-0.32975211866766024,0.3248642040619442,0.016375581355037545,0.34217148629984695,0.10501856405397553,-0.20558081393178088,0.6619153723621621,0.1735991978790947,0.8794233495285741,-0.3621108151839673,0.37838691365905114,-0.23120868857125068,-0.3688999742779714,0.6018367974816726,0.043002891666485014,-0.0206262909989958,0.09368308577999318,0.07076548683443151,-0.4367504415500212,0.4862897854866742,0.023900212580343427,0.6336594049056078,-0.03893295118996434,0.35664521785249603,0.04874374364273954,0.14520373015135443,-0.3749164787326296,0.12546296201048837,0.31279752170346214,0.39368602186461815,-0.538685883364825,0.10145089192574856,0.2760503795990181,0.8645449893191088,0.6186149054620523,0.6128316034589365,-0.3334816581420714,0.36656089171626977,0.5495900914958444,-0.6507357211138323
Temporal_Mid_L,-0.41647672761989524,0.2535801844445025,0.4734169816500422,-0.18240239308194897,-0.06635025003196471,-0.29094312580212595,-0.14014662915565027,-0.13074664803082253,0.00043095564331936166,-0.07477899535955702,0.15249124987425125,-0.39376603977234403,0.2560362937344154,0.31851432726131906,-0.10137738051776604,-0.15073425793128725,0.154246573308814,-0.1922875710665793,-0.010432924697745781,-0.18310870064753154,-0.35018092143524016,0.07951840148663546,0.3521146747234066,0.28988343869312266,-0.08605403752316554,0.4613313594045302,-0.38395231514227557,0.5339157345220699,0.07960173637996652,0.04391279357843941,0.06667317796504253,1.0,-0.314981645860912,0.3489933144233664,-0.042456046654352604,0.00015203455055760992,-0.21380601072421526,0.13505577418493706,0.049177985662652496,0.03648809967133089,0.13631362883740475,0.32312829406228266,-0.16571450743238045,-0.054487577519876984,0.2639911207160106,0.05500496729620813,-0.25148521345282127,-0.1106491200264288,-0.13203799373602884,0.5489974608776234,0.07649277850447576,0.35595745545777446,-0.10412077752107535,-0.18227750053716277,0.17138033556604013,-0.02805655069747097,-0.08173487421033539,-0.3422079847548206,-0.04800847707801613,0.08934392745527658,-0.2977203797533072,0.06292675341748777,-0.08391235779604725,0.09481353726203477,-0.18694960922399792,0.2862009605063807,0.11613473889124855,0.21045317739516026,0.12100829703868095,0.3009119101822406,0.0610322631492228,0.4558139364682763,-0.10441577713507107,0.07884633579376421,-0.0634157393126519,0.09814199343234677,-0.0046509759356691575,0.09010203492085095,-0.19109502128063455,0.5166580546449987,0.10468366164515341,0.4001518108706544,-0.023302563752414036,0.11289817928105525,0.011608109953603885,-0.1075775583062464,0.46777412085498177,0.40639871947552453,0.4007431686500755,0.1460052017527402,-0.31756257324398374,0.1526392624735465,0.01751033643173033,0.10647613752576517,-0.07552342896924989,0.041901411194621395,-0.061682073776061684,-0.24376420831021087,0.04164697566845851,-0.008499622780883037
Temporal_Pole_Mid_R,0.5232582997521007,0.1107511224722228,-0.1338511323859808,0.4304590387197207,0.22708253672460652,0.2958994682988182,0.2612461802629128,0.5656872679745,0.26235794536547336,0.6917133326290656,-0.11925029633397438,0.2881457214582255,0.13568844540513855,-0.26548831874594814,0.5508050737759493,0.53083270992243,-0.31358083524954244,0.3151732686554332,-0.07277637255929292,0.5262969020141344,0.7874174857065342,0.0739769690471667,-0.1760249378743606,-0.13155567897117743,-0.03263564148727258,-0.07467070167026106,0.40430475290935014,-0.04753396156554524,-0.21000287909884238,0.04789406166101684,-0.01007750203985437,-0.314981645860912,1.0,0.02105004148306808,0.4408576063699733,0.07547071806213926,0.17452348471449594,-0.22996677334896004,0.07747863030252862,0.040010668326846736,-0.022868557820745983,-0.13113038682189598,0.2677969278127003,0.3357441026041785,-0.26686091023981734,0.08896335958288096,0.5724186603578906,0.41806862880136514,0.2578448117130978,-0.3655567458344409,0.18223106565958208,0.22210166054820196,0.3915949131077093,0.5501835195043716,0.23671175484848794,0.2809257179979802,0.6185354563711549,0.2722437233204952,0.10976666898768858,0.062305050163359105,0.5991710359291057,0.07680872360195878,0.7624185640994487,-0.38543654616087525,0.3567068999813001,-0.007802096678414051,-0.05495074056237692,-0.17217543288991288,0.08533212133449743,-0.024705950343816667,0.2676511425324736,-0.05455205361989881,0.3043400388432506,0.2042391841845407,0.3665897546182634,0.14204723986651344,0.2759031823487807,0.09294862043562876,0.37144804534181153,0.023923908164755238,0.2714611252123721,-0.07430732828533024,0.2406689072105036,-0.2969748460009822,0.4717535211468105,0.407707448089521,-0.24431644506804048,0.009119009658902597,-0.06411836882103827,0.14547147737352603,0.41151538622374234,0.39330395415835284,0.3646259793490552,-0.07493538418702168,0.1561228102006172,0.37771272208817785,-0.09313120436360461,0.5687118304531904,0.2732337488347684,0.011813041971493642
Cerebellum_7b_L,-0.19568543734036137,0.017836727291783795,0.4482630808204447,0.11029892459991508,-0.09000533342822785,-0.25787532918643286,0.2760941696538925,0.043414301111869835,0.03141623477501513,0.508011187903209,-0.03511974584056814,-0.139633112795571,-0.002393334379213834,0.06934385456430978,0.04115507148543603,0.33664031133509476,-0.0644447081879722,-0.09161116016099916,0.03898274565397259,0.058842445716373995,-0.004259167229098604,0.2985390740822952,0.4255904829492993,0.2413073473937056,-0.10982313135071423,0.22336359504994197,0.110337545726412,0.42093134045055397,-0.1995106501148123,0.38057996128394994,0.20052630306266903,0.3489933144233664,0.02105004148306808,1.0,0.02721141999500313,-0.03576789417367087,-0.25423542734743787,0.18655755460651044,0.06414484769927584,-0.22820592234093334,-0.04065947410131618,0.2839439803943051,-0.09803648140406744,0.32981652616475393,0.23605363655151781,-0.011413763831991493,0.1334036660515977,-0.062205026557275354,-0.21785976196214069,0.23867535449064486,-0.007878323310513606,0.330638907673244,0.22371011549574146,-0.1570504909751021,0.3364735391759741,0.21917498232259075,0.33219135153708035,0.04186185176352548,0.16254728253943104,0.2979246884956896,-0.18098535849692926,-0.23094731129037452,0.26411128607753626,0.0934513817063986,0.14593283114474498,0.14510584952304134,0.09215005668842806,0.21520253464734868,0.41098426014241096,0.2229994873399293,0.13800327979378602,0.12801011111176552,-0.005426244883644277,0.29480420006429087,0.16096044124811706,0.1650340468326684,0.08410552785284607,-0.07468925213048777,0.045461274147826296,0.3160726820945862,0.35721726047242586,0.46163552633422283,0.40567508835269867,0.11930338338061368,0.40643472024235006,-0.03185005703268664,0.09064245636925787,0.8007722131133295,0.3357460940958132,0.6423790380067025,-0.10208263808526612,0.36463735441056416,0.07460890917428195,0.021773108927228002,0.22714993848290002,0.19075904215872005,-0.3425568869473988,0.3829811939790259,0.4752927197373693,0.057423520108919164
LC_L,0.507979585758647,0.42224641208596775,-0.353961262579466,0.314278995301221,-0.013200890424744502,0.5398498156602786,-0.19614435622424212,0.53499873935868,0.3239803723499656,0.27951363619059033,-0.17738260071963008,0.4891039358321504,-0.09263572618126295,0.3664907357167835,0.530309896655469,0.4043648571645075,-0.20634267862951278,0.5434975666123644,-0.10529907252960588,0.3346896669052565,0.3740582466093018,-0.3712336428896507,-0.4471788712201158,0.3798251849968367,-0.2596923719697346,0.3831359236545838,0.43165910205338054,-0.2141355229953639,-0.3744098864707949,-0.2363491640008192,-0.18862018088154758,-0.042456046654352604,0.4408576063699733,0.02721141999500313,1.0,0.5134163812591167,0.5080960145247526,-0.21735600745246964,0.09131013628318514,0.5640790258970149,-0.27963776665170276,-0.17816650565268272,0.45759800487331304,0.03784886278714643,-0.48157371478607636,0.4928912971012285,0.2733919535069171,0.28953582770410835,0.7209677042601323,-0.4063755310074287,0.13838322845542586,0.20142682171068538,0.4945982610428596,0.5189782994258171,-0.13551248087028447,0.5120005731283492,0.5359613661021606,0.4105746180441585,0.02541497342045272,-0.34513195405138286,0.6238867623520017,-0.09862886868851813,0.6183152796973234,-0.2705193483483365,0.18939497167617103,0.3302830913735368,-0.34038557667772523,0.009125875600130425,-0.24018314913813166,0.3202672600448689,-0.01867791347931092,0.06002546207405546,0.5501800526461805,-0.13428560191050867,0.05712892500259069,0.22283555051310674,0.3743721697383142,0.032202960422879345,0.5746203601478354,-0.06154539165981382,0.24323815952806618,-0.3330124123046903,0.2654361095080708,-0.3241117879860455,0.49341712340417376,0.14214769913846015,0.3718346688875317,0.127364922608714,-0.022533477362007812,-0.33644969827340854,0.5137600043269446,0.07951624439965223,0.05204507978127956,-0.1865194164061066,-0.30154057562687614,-0.2116576819070639,0.29212104221408913,-0.0005077709772084741,-0.07823894997002596,0.4895257406129274
Thal_VA_L,0.5219396382181188,0.5037727404167777,-0.6729168638896602,0.28575882525956636,-0.08502635901545923,0.8720366223134819,-0.5054300271317932,0.22379807158803683,0.322000569868026,-0.10689781109737262,-0.23425964759802942,0.73685311140153,-0.17513468403888863,0.7842656990283057,0.22501716829621232,0.31151208878240316,-0.39682939585899035,0.7386888636547453,-0.48954079173996085,0.2138107539221577,-0.10217807702927789,-0.8778954096922139,-0.4238677364589673,0.7546393641543325,-0.6186728746816806,0.39217620088055793,0.627572426850694,-0.4263123446361183,-0.6292889443344095,-0.5672535235638261,-0.7161799029787277,0.00015203455055760992,0.07547071806213926,-0.03576789417367087,0.5134163812591167,1.0,0.7939426799682967,-0.5821937373506274,-0.2785818244733377,0.8645198005283636,-0.7474844672911813,-0.2030004895446715,0.7476304028340153,-0.2808748381683719,-0.8614974993931851,0.801287369072997,0.19592828020875694,0.09964752226541262,0.6324029427545161,-0.6215023072026761,-0.22326764212960468,0.19384766645567647,0.6267119823175661,0.40809897483273655,-0.3391349402488436,0.6006530443728225,0.23409898238226054,0.6472291576785494,-0.042742807032638955,-0.8484596109975937,0.6376736310715571,-0.4137502453834423,0.2908678573932021,-0.4885219573628099,-0.05197873600772716,0.4934384206814401,-0.8050953991556922,-0.22833268973333715,-0.6753416819568762,0.6232790845286436,-0.16605498411027275,0.35759047410225747,0.6995353983871181,-0.6421002310463196,-0.09342787059510883,0.09140052757754562,0.2687194229309338,-0.09930317588786752,0.7660098476774735,-0.4163833473631154,0.05485698514494926,-0.7185817349372907,0.26340192407364943,-0.5312206377765604,0.3255652413612842,-0.06277732557537782,0.6574969398191487,0.0771980729706114,-0.23377520803593568,-0.44245790150474323,0.7633160221239118,-0.013488995668291542,-0.15831308122393548,-0.7061518392883225,-0.7193940031390961,-0.6369648510276152,0.4582791705960547,-0.3130746904093984,-0.3848682814090313,0.8684484116759676
Rectus_R,0.6980524740383511,0.30489981549670936,-0.7094736564660613,0.34783155213810923,0.07644636031367284,0.8136989134405865,-0.38234133753665106,0.1266693353444262,0.2617588129328589,-0.21889384813534515,-0.10064025144064004,0.6120652853363995,-0.1204738840436424,0.668221190696217,0.11033070751259329,0.24732338031922113,-0.22698067519849438,0.7299217342946541,-0.2799271071241174,0.38541713869781447,-0.058495856746967015,-0.7456969854543704,-0.4847878866203338,0.5706657815507649,-0.3215961130337478,0.09398973892961168,0.4831201922338977,-0.5408038077136016,-0.38338005088132004,-0.5940238272271642,-0.5775815912570721,-0.21380601072421526,0.17452348471449594,-0.25423542734743787,0.5080960145247526,0.7939426799682967,1.0,-0.4288458220251973,-0.18607917479993716,0.8288237309602293,-0.5447933303126434,-0.2843358477770468,0.8292875621174374,-0.3037397511660543,-0.7585634879254436,0.813515959664692,0.26761382899454655,0.1430137334016802,0.6084077299549835,-0.631691303831707,-0.16239765388937605,0.06714012567292248,0.5174305606781958,0.3893211052606467,-0.40762333468530865,0.48441840746478165,0.21647179194074712,0.5096328553707826,0.024604661587103487,-0.6869759592093246,0.6819948197292953,-0.21400050442397436,0.1717084863173258,-0.32869126806755267,0.07853054140538245,0.3990226342685102,-0.692823878798186,-0.21776355165843178,-0.6668732072125774,0.44234192815185513,-0.2043041114781267,0.1927707609281828,0.5978997790329611,-0.5146678638774278,0.006808939037461272,0.11863256381643725,0.18140471801101954,0.0016034332034894044,0.6313925205959963,-0.48860501184137867,0.04664511891190104,-0.7507467355961157,0.14742194174068474,-0.33007684916721924,0.2788517216804268,0.05326120339908158,0.4146452645064385,-0.20996248045235538,-0.3563758504708895,-0.569792483520821,0.8605944780102549,-0.02182268165409765,-0.04641781785001582,-0.5037379771636749,-0.6544293170847922,-0.6348441571134217,0.6047579412255703,-0.3642341440120834,-0.47692679964575657,0.7070520704547224
SupraMarginal_R,-0.24568615286963208,-0.24189141267067035,0.49921886104533336,-0.013360919424301055,0.13899463750109373,-0.5221459478298599,0.3989734173336181,-0.15438855054513348,-0.15439603166024424,0.04538688509918016,0.342973307488767,-0.5647557515368874,0.12259932438870305,-0.32595887123905604,-0.11888050872433989,-0.2372400607145434,0.6982262619194057,-0.3653376458158095,0.7390150648142119,-0.1137895461294208,-0.18354262090699747,0.6117484971515689,0.2705288183732115,-0.2796665243522491,0.6707606366616895,-0.14865798103522784,-0.3992532506434047,0.4040817215471645,0.47504699507624937,0.44284920439583736,0.5032529673220061,0.13505577418493706,-0.22996677334896004,0.18655755460651044,-0.21735600745246964,-0.5821937373506274,-0.4288458220251973,1.0,0.5228064803549749,-0.3604899452462919,0.5902681933334816,0.12297447879690693,-0.450497576253107,0.21892314733092738,0.6120569064925113,-0.42898563846408677,-0.06237197454337326,0.19828547646925,-0.37480340377891624,0.5493658835584987,0.2952010137068781,0.04161624412418853,-0.2835184310653331,-0.21289996286755627,0.30167107132122595,-0.13294942403250393,0.0696501962560409,-0.35597918794179895,0.2682541968104466,0.6023961080374494,-0.361513663969926,0.38333077462546117,-0.2094941842427126,0.8799848909977371,0.41558244119775506,0.03596216879274467,0.6518191879523542,0.7909358414153088,0.4134426057823339,-0.23749179492010739,0.04684578959759336,-0.26149879750299154,-0.3913421199272129,0.6796274306437704,0.33396837756406644,0.4120692798402143,-0.08037385608775058,0.3884792205486027,-0.34003126431452013,0.38653634123580327,-0.09094883248038357,0.5061534900436445,-0.06508677341486048,0.7891549217610877,0.03031789318064647,0.21493750057526534,-0.2676802957597023,0.2691242564634181,0.3034532061623407,0.1513762633201597,-0.4897960290902759,0.05339682192033719,0.05776152256804515,0.6869265613253541,0.5908949933042541,0.24422077591553995,-0.09361027626059723,0.03548937906911349,0.3126847852257747,-0.45590106026488186
