,Frontal_Sup_2_R,Cingulate_Mid_R,N_Acc_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Tri_R,Postcentral_L,Supp_Motor_Area_R,Parietal_Sup_R,Red_N_R,Precuneus_L,Thal_AV_R,Thal_MDl_L,Heschl_L,Occipital_Sup_L,Precuneus_R,Temporal_Mid_L,ACC_sub_R,Temporal_Sup_R,Temporal_Pole_Sup_R,Calcarine_R,Cerebellum_4_5_R,Thal_VA_L,Postcentral_R,Hippocampus_L,Rolandic_Oper_R,Thal_AV_L,Frontal_Mid_2_L,Thal_VPL_L,Vermis_6,Insula_L,Temporal_Sup_L,SN_pc_L,Heschl_R,Paracentral_Lobule_R,Frontal_Inf_Tri_L,Temporal_Pole_Mid_R,Thal_PuA_R,Frontal_Sup_Medial_R,Cingulate_Post_R,Caudate_L,Thal_IL_R,Frontal_Inf_Oper_R,SupraMarginal_R,Cerebellum_Crus2_R,Putamen_L,OFClat_L,SN_pc_R,Cerebellum_3_R,Cerebellum_4_5_L,Parietal_Inf_L,Parietal_Sup_L,Thal_VA_R,OFClat_R,Vermis_3,N_Acc_R,Cuneus_R,Cingulate_Mid_L,Parietal_Inf_R,Calcarine_L,Thal_PuA_L,Angular_L,ACC_sup_L,Vermis_8,Rolandic_Oper_L,Frontal_Inf_Orb_2_R,ACC_pre_L,Frontal_Inf_Oper_L,LC_R,Cerebellum_7b_R,ACC_pre_R,Thal_PuM_R,LC_L,Thal_LP_R,Frontal_Med_Orb_L,VTA_L,Red_N_L,OFCmed_R,Caudate_R,ParaHippocampal_R,VTA_R,Raphe_D,Occipital_Inf_L,Precentral_R,Occipital_Mid_R,Thal_VL_L,SN_pr_L,SN_pr_R,Thal_MGN_L,SupraMarginal_L,OFCpost_L,Thal_PuL_L,Amygdala_L,Supp_Motor_Area_L,Insula_R,Paracentral_Lobule_L,OFCmed_L,Cerebellum_8_L,Cerebellum_Crus1_L,Occipital_Inf_R,Cerebellum_10_L,OFCant_R,Thal_PuM_L,ACC_sup_R,Putamen_R,Amygdala_R,Thal_VL_R,Thal_MDl_R,Temporal_Pole_Mid_L,OFCant_L,Vermis_10,Frontal_Sup_2_L,Cerebellum_3_L,Olfactory_L,Cerebellum_7b_L,Thal_LGN_R,Cuneus_L,Pallidum_L,Frontal_Med_Orb_R,Temporal_Inf_R,OFCpost_R,Cingulate_Post_L,Precentral_L,Temporal_Pole_Sup_L,Vermis_9,Rectus_L,Thal_PuL_R,Thal_PuI_L,Pallidum_R,Thal_VPL_R,Frontal_Mid_2_R,Fusiform_L,Occipital_Sup_R,Vermis_4_5,Cerebellum_Crus2_L,Cerebellum_Crus1_R
Paracentral_Lobule_R,0.7470406696625023,0.7559862907997367,-0.039364002028837115,0.3256340923711599,0.41969733191247555,0.6803085149918783,0.9035934297427828,0.46195885821963123,0.46926479289363454,0.6751860726953653,0.07448996415895352,0.1277333448574438,0.4762804885856516,0.21664074597621163,0.8455841133697882,0.060227435478134125,0.04566584948392583,0.515752316735511,0.25557054715771393,0.4252884264757602,0.46768717203475885,-0.11430778529795797,0.5194288769200687,0.07194241206933834,0.5015414913439488,0.13697259254328956,0.6428786099743802,0.07465691406923063,0.1280358846744026,0.5151038276919464,0.34838868450721244,0.2434271666859297,0.0759004518961984,1.0,0.22942477052791987,0.04272201183440454,-0.09011959148102877,0.6404509554733564,0.5139645289298808,-0.0012371752003108901,-0.10338087346213157,0.5017807698261436,0.44290594417629814,0.07005905161619631,0.4621508525376172,0.027109809557878825,0.25752532477063456,0.3454384354539348,0.3838018894367095,0.6223323545605421,0.5377652881893237,-0.007405844971907128,0.29853367938291747,0.3634022162850322,0.2600911794951014,0.5720583319466722,0.6631135979504229,0.410969311498282,0.2031639105274378,0.17499881198749995,0.37364538436540456,0.33596658584758593,-0.02404823336449493,0.4711629231200872,0.4114791066748607,0.43321834990639607,0.5682333267805563,0.30351166387749146,-0.04565341494927375,0.3812707680651985,0.04924363155722556,0.06620241111266481,-0.0283428786596931,0.04005549762871363,-0.09302070568216399,0.5639200629880184,0.02193588107526642,0.29013273138685924,0.2228814632441591,-0.03211426085717514,0.5737272278161674,-0.18932294216917708,0.6214335203260023,0.246604091414011,0.04706904936603622,0.4307035345027835,0.5331880214219391,-0.0833718924621631,0.39026111970741223,0.36162948534016753,0.1394771649185236,0.3232379001327369,0.8449914316267566,0.4298005969921039,0.8620555799237042,0.22331894557457976,-0.01797633944231212,-0.26202064341736153,0.03302385238984035,0.27393508356028906,0.029917043710092833,0.08846646572665051,0.26682155693113535,0.20740883688722156,0.5489251611054526,0.06256741179472937,0.004065685234249413,0.06309389637898989,0.3284738626259074,0.3574980740668937,0.7475306066979004,0.3975571812586157,0.09698778396507315,0.043984308229676215,-0.14253951320459315,0.37442481570463343,0.18485604639738984,0.036976123716255097,0.15729378225935797,0.28956600077402467,0.3900950992803966,0.7198112904622664,0.016352531520937953,-0.06217526880393285,0.08855372486084263,-0.05299688769448785,-0.013829547624519274,0.22821938219005647,-0.043865357369471725,0.5753605374833328,-0.04065988379622879,0.4319037379624263,0.42435587098901567,-0.10325720665658916,0.05637079365412409
Frontal_Inf_Tri_L,0.29812388548048585,0.29229948563984953,0.3607948312057175,0.7204051062840718,0.1776931511812576,0.22475942795399345,0.30132155817536344,-0.1890381208263737,-0.006350744521293027,-0.026848608013439187,0.023588257364983274,-0.2813664980820049,0.10816033020813272,-0.19330077850209804,0.10969500087487644,0.4558139364682763,0.2344112026056644,0.029205791730597605,0.08215331705003533,-0.017202238356350357,0.313200297129978,0.35759047410225747,-0.08015686244668956,0.28974799110066135,0.3171427460381128,-0.24479807554321603,0.28993474646297357,0.03666855418918692,0.023829809844690943,0.395303376076952,0.6018249557319508,0.2995228836474975,0.03526738065456215,0.22942477052791987,1.0,-0.05455205361989881,0.10400349538127454,0.06335086031571296,-0.10172323981288621,0.4211293266136824,0.20888085889297925,0.3347152062621098,-0.26149879750299154,-0.028149085262451544,0.27950556463701165,0.5258603165014449,-0.08462500123100734,0.14086543246088304,0.40518554159377274,0.019367944824623125,-0.14142358415944373,0.2430097636842908,0.09366266896811713,0.004504383568488823,-0.036936064271260324,0.07679348939865115,0.469354600261885,-0.18890587453619412,-0.23120868857125068,-0.18639757807412138,-0.10057240396644886,0.41998779764048166,0.05585230422535135,0.6425875565482843,0.23402251167375246,0.2383907280403527,0.5010498250518962,0.06961591096405753,-0.06334403260620745,-0.09384642610358179,0.0807056396531097,0.06002546207405546,0.07300124102319058,0.3448800261846089,0.06285971819917295,0.1863243683234353,0.25947308119214113,-0.13255542013009922,0.26089671659370345,0.03178509906565834,0.13286256463585855,-0.02202588274327399,0.06865851376057523,-0.28826003434246017,0.46294999402848946,0.028897568280924085,0.2650390837165921,0.34364983181994513,0.14414495204668817,0.361694000393903,-0.17853983293011164,-0.0429662645772176,0.26527709710731073,0.44262060998388714,0.06819677713178915,0.2300190619345969,0.020386522493998457,0.04328823059095476,-0.09195447465068371,0.1594634193968155,0.38515362984003493,-0.2764077378813678,-0.18180198953608112,0.3542313267694179,0.23000814261130692,0.08591745707474598,0.020398850949355483,0.00017113198344995088,0.12138574810282131,0.2629882217468673,0.351421183130854,0.23843635970550164,0.117812274631182,0.12801011111176552,-0.03536306788649224,-0.15387952423321075,0.27219302670199463,0.23948058766757865,0.058702726541389784,0.2981830885140371,-0.016590594754873934,0.262826656826138,0.502455932509851,-0.0766550618434685,0.2872529788701786,-0.19553952334293945,0.04541154815768127,0.2688638398624545,-0.07880279340686387,0.051578116013349676,0.32145701046750624,-0.21305982094535253,0.3224770398993513,0.008079254808033332,-0.18508907262753335
Temporal_Pole_Mid_R,0.14204723986651344,0.27312864808337295,0.011813041971493642,-0.024705950343816667,0.3665897546182634,0.07680872360195878,0.09294862043562876,-0.2969748460009822,-0.0214548560363774,-0.07277637255929292,-0.3655567458344409,0.2042391841845407,0.3730453488592118,-0.1854677508183294,0.07747863030252862,-0.314981645860912,0.3151732686554332,0.5656641844313484,0.8379545050331225,0.047917058951466605,0.2759031823487807,0.07547071806213926,-0.2904783097070283,-0.007802096678414051,-0.11925029633397438,0.019620911650588147,0.32029834171295973,-0.1878274095814066,0.4613518042783432,0.3646259793490552,0.12045855428601061,0.2406689072105036,0.53083270992243,0.04272201183440454,-0.05455205361989881,1.0,0.2881457214582255,0.3567068999813001,0.1598407942607093,-0.0221727412217189,0.1107511224722228,0.22708253672460652,-0.22996677334896004,0.5687118304531904,0.4304590387197207,-0.26548831874594814,0.2612461802629128,0.3357441026041785,0.2895705934360182,0.08208623363182586,-0.03263564148727258,0.2958994682988182,0.5232582997521007,0.2732337488347684,0.4946800055594091,0.18223106565958208,0.21884344070648964,-0.38543654616087525,-0.01007750203985437,0.062305050163359105,-0.022868557820745983,0.07213871210550125,0.2578448117130978,0.22210166054820196,0.5724186603578906,0.3998201264853746,0.13568844540513855,0.09127909421551773,0.47889368464138116,0.07238201892181462,0.2722437233204952,0.4408576063699733,0.40430475290935014,0.2677969278127003,-0.13113038682189598,0.1371183127603713,0.008278707314595249,0.39033609594570734,0.4859115874836712,0.2714611252123721,-0.07958617915939355,-0.2966830812845808,-0.31358083524954244,-0.08622516807578358,-0.13155567897117743,0.04789406166101684,0.0659035087797013,0.3043400388432506,-0.17358251042936304,0.39330395415835284,-0.26686091023981734,0.35803353772341423,0.17277598634721325,0.1636238954873661,0.10811644665484507,0.20857918013859733,0.009119009658902597,-0.07467070167026106,0.37771272208817785,0.05454735995625684,0.08896335958288096,0.0739769690471667,-0.05495074056237692,0.3915949131077093,0.10976666898768858,-0.033028215567777255,0.023923908164755238,0.53783487979804,0.5262969020141344,0.4717535211468105,0.407707448089521,0.2676511425324736,-0.06411836882103827,0.02105004148306808,-0.04753396156554524,-0.07493538418702168,0.2809257179979802,0.41151538622374234,0.6988701148723386,0.4840776555638497,0.15817216956703622,0.14427417670858284,-0.09124592204691308,0.5522155538146838,0.23013845811304903,-0.07430732828533024,0.23671175484848794,0.2236162613845512,-0.1338511323859808,-0.17217543288991288,-0.013588280182382334,-0.1127496303401797,0.26235794536547336,0.14547147737352603,0.7874174857065342
Thal_PuA_R,-0.02352015983044518,-0.01611311052239205,0.6698676717181788,0.3992675534425919,-0.030311809594748912,-0.4083146374026373,-0.14476464749245835,-0.5889331049785913,-0.3385471875975077,-0.41675359151382113,-0.7451784964617925,-0.5556164345194948,-0.39211503267737047,-0.5932649735655424,-0.1580668635779384,-0.39376603977234403,0.655164237658199,0.1504030389323834,0.4016094357698643,-0.4681207250060861,0.29440124176011945,0.73685311140153,-0.47845965132292095,0.2967533988193649,-0.16442970459250983,-0.531576503788446,-0.22318875653725287,-0.5733819419489488,0.48307690820827226,-0.004560790532079299,-0.22300828174929427,0.30655191715537206,0.4784258205142917,-0.09011959148102877,0.10400349538127454,0.2881457214582255,1.0,0.04479860311176016,0.06295737450013283,0.4628824112828105,0.4199207195511086,-0.005827022985854725,-0.5647557515368874,0.08796732932117834,0.4499887820327291,0.3748655290208938,-0.22967539991579816,-0.022253476958968937,0.4665748703899511,-0.47454282697067846,-0.5395231862113026,0.8080164042247827,0.5368247729307823,-0.12075231430971457,0.5560241878500163,-0.04003640974415476,-0.07891348659653252,-0.5409847621752583,-0.45682089287744254,-0.6344897634871143,-0.6426595210455116,-0.32509860995568907,0.5330953747935719,0.061043139900630525,0.3522229450156711,0.2723227435599459,-0.28651973004039494,0.17272130871813235,-0.03909972884552443,-0.38349353555280324,0.8328043769234535,0.4891039358321504,0.7534721516537644,0.6829400919882921,-0.252917915566693,-0.002751773449124116,0.6017140176505222,0.2253903749193745,0.6463979396226246,-0.08243115900835929,-0.08014926252423428,-0.3356634335404279,-0.511174113592372,-0.5662809196488043,0.36411043012240873,-0.31015819039569825,0.1295300818483731,0.6608816878035669,-0.6192286389411344,-0.06117610567480878,-0.7357338243816719,-0.08872743548126714,-0.16786502326309904,0.0911043535258198,-0.20255814717845855,0.5312527975018645,-0.04208964656500215,0.1941612943591737,-0.3175708630842505,0.3746562881593287,0.5365648312961657,-0.6452923894921931,-0.6368358684196648,0.6239336278487433,0.09989820079790078,-0.5055933174051016,-0.4624022321349008,-0.1726526662090065,0.20938505746272343,0.3496105092873463,0.01572546214481759,-0.044952085532491866,-0.2005981673905211,-0.139633112795571,-0.5366839639515588,-0.5381998475289326,0.5793691329435655,0.7097647003662237,0.5897806249864496,0.4002622641735625,0.07602823600163622,-0.34735603500822204,0.4691043520707402,0.12164761983752338,0.5125203651302829,-0.6674461405980618,-0.2939699375018454,0.6747960362987999,-0.681742737041908,-0.353063985127067,0.3467095581604713,-0.5856839873583933,0.26607613750857184,-0.2729774900184862,0.27694765619864176
Frontal_Sup_Medial_R,0.771133194161813,0.7587402281597524,0.038348845031564036,0.2896842424474936,0.7631938195711662,0.329546608903134,0.6493910067560097,0.27028672468828063,0.3284046653514189,0.44432914127386786,-0.09446713495639414,0.35058666733954924,0.500910461858283,0.05421971195460518,0.6256135561902568,-0.18694960922399792,0.23042063994039133,0.7211614108344268,0.5235611200255151,0.3471012408149906,0.4863876693530038,-0.05197873600772716,0.41138051584422586,0.12739766094275604,0.42867133851902306,0.23775753616413497,0.4731213149681222,0.006725949141165987,0.22494865227097496,0.5174544982659368,0.2787989583019843,0.40954274221208115,0.3830525859112102,0.6404509554733564,0.06335086031571296,0.3567068999813001,0.04479860311176016,1.0,0.581948037748799,0.003283547834709097,-0.19648114187478014,0.6378800986870513,0.41558244119775506,0.2705103508919426,0.7021322249215999,-0.05517336085845792,0.4689617019749201,0.46327086163845316,0.39209894829425174,0.3591093591618303,0.32902274638760204,0.11962924015018887,0.5487523413737088,0.44918258080369905,0.5580995926118129,0.3764999378502337,0.620341780069701,0.24885436328707228,0.10501856405397553,0.21149280374956395,0.16835770220939208,0.24966477823671737,-0.010352710103852164,0.4930282233640024,0.7453969623726895,0.7129663228045962,0.4579063502025622,0.3977254275301735,0.14888705498545846,0.46487225181806,0.2938759274901582,0.18939497167617103,0.3011745421340021,0.22424431586381444,-0.13562881674262045,0.4364749864399706,0.026876304216476105,0.6737234873165475,0.31834603363355435,0.11135172075181883,0.33886360624557366,-0.35691695571630244,0.4140004517986898,0.11132969675983531,0.04484308474613103,0.4365402667637978,0.5676648476291488,0.10703702394171599,0.039061605208716724,0.5160252256483253,0.012939884546731862,0.4749458206389216,0.7143876377476498,0.5796185861274853,0.6327863235730044,0.4034968442841788,0.16534886420427314,-0.2907259890181124,0.127902709608628,0.30163677680323386,0.07605011113515057,0.14878139137104435,0.2602879080525483,0.4219092932600748,0.6030921995345273,0.13024763880562995,-0.09490153059059891,0.24166366739609052,0.572638542576771,0.46639262632330647,0.7786972304886469,0.3650913760019587,0.07065238410171053,0.14593283114474498,-0.1033101624250682,0.221745205247659,0.371396796157333,0.2765565396717991,0.29187263369033717,0.45028761795393374,0.46446008877759903,0.4135788311263419,-0.011690315910261956,0.10419013945714423,0.22537120023947108,-0.0783868775584311,0.20008490351211292,0.4087553150769627,-0.07957812500500604,0.5620876379772096,-0.10498627569970591,0.2370283350840639,0.5022176105154927,0.027101784956912955,0.15401729525842014
Cingulate_Post_R,0.3886933654502975,0.5085034813670293,-0.052465338061284436,-0.015673402618676044,0.26568396380754217,0.21835105991380552,0.35458003313637537,0.21929860616206287,0.5005215157481311,0.4239799632555123,0.12779378671253752,0.34158063750229106,0.2973417024284006,0.14707582831415594,0.6431202202062082,-0.048237128066381287,0.10537111247737252,0.5811263226077141,0.28916984251143185,0.408688902575669,0.41264517643071047,-0.14351054347813585,0.18833601913192827,0.28248947092204085,0.19957215343498722,0.24418543404538753,0.34828022665321545,0.2456875214618795,0.34137172364587426,0.27712503145796746,0.11634103003939421,0.3212737154654175,0.2796327935985482,0.5139645289298808,-0.10172323981288621,0.1598407942607093,0.06295737450013283,0.581948037748799,1.0,0.1901044924271122,0.07856455484170129,0.1997653160329399,0.4013373972318812,0.3411524721947934,0.44003465893860644,-0.23766003118694187,0.45581526696858937,0.45568243385868035,0.2622252278060471,0.31811700685729055,0.28687661117480423,-0.011965196029021154,0.2016080925317839,0.5907731426121154,0.47750230667665017,0.44475804075255226,0.33935888803409603,0.1783871484989976,0.3175036525419227,0.31160155757455216,0.3464769481410958,0.2762440868929061,-0.08364576819907464,0.15805712917016143,0.28271630937461206,0.3880492699484819,0.16750329835534858,0.3853582427386025,0.18070779416264982,0.49756206571052675,0.3162374141177415,0.14791130966170138,0.1617727684332566,0.023078595297667568,-0.06488944334317613,0.4970862467224056,-0.0636011855290329,0.56574337099127,0.1664083760469183,-0.10927573768761928,0.43054411903240536,-0.20138683518008607,0.1535827150372665,0.23040953885565252,0.026368853040631305,0.519480444215746,0.5704087860625408,0.04365826709485658,0.16550058165977538,0.23436021441417282,0.23136220740080052,0.5666842948195364,0.3722556718055354,0.22765378000859698,0.4264894391591726,0.15366530226182565,0.2623647055987082,-0.15556718559580418,0.21943838084567707,0.24548298692297088,-0.189470749034595,0.27814434852735975,0.3708249762554297,0.3077572682311617,0.6101113429318838,0.27525863001620265,0.21429732105605637,0.2275031764439363,0.22716843534065978,0.43706601140769286,0.5162828154383204,0.31508118292768267,0.4017196440720673,0.15638318260975528,0.09567728016769644,0.3386979827483553,0.38475368936859067,0.013731444143319163,0.11438484141507672,0.17737278951568275,0.8785248249040615,0.20531794868496178,-0.18064059929622828,0.25838667549789596,-0.10406830625636991,0.19327071020071795,0.16316801365561773,0.14709884351265373,0.15410401396769643,0.3541885652828402,-0.015359663967643123,0.3228592495907743,0.30667529233346463,0.05370836144946098,0.20014123349654897
Caudate_L,0.0842057460569337,-0.01909832841601631,0.6612546452232744,0.5013543175385257,-0.1288803964261933,-0.2935007693913657,-0.13917513165277223,-0.2603648340357535,-0.15388894095225533,-0.2246321205233696,-0.13672465799416827,-0.22860437450243226,-0.3151324421321012,-0.36993226973963383,-0.11561477140718537,0.2730654395400253,0.5183798764988118,-0.08149464419805423,0.08949259553819934,-0.3377355570968993,0.17786273923132703,0.6573772449110613,-0.2579641701807542,0.6942429565271222,-0.18270533395194,-0.2268474555081755,-0.17496776346567025,0.10336991966923612,0.26708333254968997,-0.09402864434472803,0.19416900911691784,0.3643588605532038,0.3510650767135608,-0.0012371752003108901,0.4211293266136824,-0.0221727412217189,0.4628824112828105,0.003283547834709097,0.1901044924271122,1.0,0.6025150116364318,-0.23210153176666434,-0.2220520653715323,0.0014321649863628103,0.22926661590301914,0.5828906210513155,-0.18273914640555625,0.006534516410770466,0.2642386479939807,-0.34229784623898507,-0.36006293540962153,0.4739494909022376,0.20122710219046672,0.029839036997920433,0.30748853439387813,-0.15317349957287224,-0.005459752002511881,-0.2418601055511484,-0.28283948101253154,-0.3125762031942347,-0.3204036645343373,-0.039418179381109836,0.32197551153105675,0.26530084796354947,0.055734952395910545,0.18794471524525902,-0.1461880458513013,0.39764472605468304,-0.0910062679919716,-0.09618915315890214,0.4513611004049222,0.45771640365128496,0.3399035051049029,0.45828249316491004,0.0609512672503825,-0.04323264657946476,0.4905331097467807,0.3214780352583748,0.3331818684614857,0.07389524523371548,-0.08233054550223405,-0.13328596479131014,-0.357078589111778,-0.5215146571302368,0.7878284514166449,-0.12299021239795928,0.14759508448658132,0.5851595525924439,-0.18789422041604936,0.097014091832648,-0.3058564559823051,0.16488493106550275,-0.20141790145478425,0.18491749547204367,-0.21506568507794482,0.3810469119752073,0.49966022918286634,0.3777907129301917,-0.351093105890164,0.4958767500644341,0.5045689877337202,-0.34468865051836683,-0.38456884054051016,0.6065286824364979,0.21040915803581095,0.11462412802243484,0.11786059806764258,-0.23173936593192873,0.056125152600500085,0.48984668814773225,-0.03536031616347567,-0.1263716938152583,0.357627455541995,0.40493263794041995,0.044148003758352546,-0.32657564227558517,0.6715564010559979,0.4230417935325021,0.03299740031411874,0.44195134493015475,0.1963118344500659,-0.32902824454975826,0.5781255375900767,0.2115325168143232,0.35794288276477687,-0.13343704377197385,0.015019340213639919,0.46069629367096393,-0.1035297088988661,-0.04551261098353107,0.5501111308542702,-0.4458045855178514,0.1233627932580897,-0.060949047075636274,-0.08234139259371624
Thal_IL_R,-0.09454479399523993,-0.0790385226417704,0.41928250993571936,0.19227792360899565,-0.1132119799420198,-0.28104386936568704,-0.15251658588905412,-0.35509387911467016,-0.034612285427582386,-0.29302419992244416,-0.17551284206044493,-0.19415863397915603,-0.34480026045696216,-0.280649352922391,-0.1496657372773118,0.2535801844445025,0.4665115001896819,-0.1004650692604654,0.17737372769979778,-0.2993427215374247,0.10288748315205858,0.5037727404167777,-0.3097860291721112,0.6595507727170776,-0.24484163743380646,-0.1602000788150572,-0.18388663736449723,-0.19676348937683094,0.3469951402272357,-0.25602310339559925,0.086884936870748,0.12211074864398087,0.13795616572616873,-0.10338087346213157,0.20888085889297925,0.1107511224722228,0.4199207195511086,-0.19648114187478014,0.07856455484170129,0.6025150116364318,1.0,-0.252654770685145,-0.24189141267067035,-0.05659857216978912,0.08645509605930908,0.28017513067993044,-0.2744749444443355,-0.16132986394408785,0.20537938467594324,-0.30560019725669363,-0.36280606392401593,0.5064470130802554,0.07773417163238262,-0.029447142791081637,0.18324693514890616,0.050726352244806074,-0.08759513005874994,-0.2817929296780062,-0.22048843739846222,-0.4167042447827454,-0.2731953652933743,-0.10758502506282061,0.4400273015716736,0.10962546570278493,-0.09676721043276797,0.05290597573050422,-0.1716492710409852,0.0803343157324448,-0.1390450494846463,-0.12167801864339567,0.32648823208726785,0.42224641208596775,0.24588678777336126,0.3162068564472636,-0.006495785030953597,0.0937235925336726,0.4144173460463974,0.1330365190311016,0.37221579177007436,-0.20482446631170786,0.024772985713056198,0.004541090881247751,-0.3820553649980211,-0.3932909222979182,0.3668020405757849,-0.21790958290013995,0.023860306850656772,0.5026831743488793,-0.2113160218876383,-0.21820536690922668,-0.3492432520157768,0.10389004656726919,-0.20478601231690177,-0.13750000948395674,-0.2516045510333345,0.17051307560722487,0.265209744534321,0.5481480158669029,-0.1887383252169529,0.4035324781359784,0.2391976486076032,-0.3343485183671744,-0.3047893887801361,0.3340626729757222,0.039397632299722596,0.0387151655205316,0.3907484632527817,-0.22445934488734504,-0.2170326591441376,0.3123021543960796,-0.20416056829423898,-0.16067652828464313,0.31025744043900927,0.017836727291783795,0.15432822100349988,-0.26690576074381855,0.508129647633936,0.2462502321750134,0.23975725564075823,0.25597473134703896,0.10025570683349201,-0.27189717832894994,0.41595991318404246,0.20231637668889565,0.08785860234811002,-0.11243834486541077,-0.049833329769127174,0.16129428233869925,-0.12227186657816969,-0.14864579791283547,0.5503253925219292,-0.31150765124889956,0.012058969799323398,-0.22388165491480277,0.10759287031999039
Frontal_Inf_Oper_R,0.5849378324055036,0.7331849975919559,-0.10385022805217226,0.3710117345615263,0.7551830844012861,0.39485771168725775,0.6399911021132089,0.04851305776556593,0.313255295029012,0.31883927356284014,-0.010454392071040756,0.15701298188942903,0.5351951879288346,0.06810774583207074,0.4967762921682543,-0.06635025003196471,0.14477531999994686,0.6147384439841731,0.4074655030914011,0.4344738520380581,0.49603647509645726,-0.08502635901545923,0.3034058523918434,0.038589582571654235,0.7541004513846102,0.1329423319379934,0.45258642542550076,-0.10386367488553477,0.07523186508389143,0.7099596878313826,0.3780843637823485,0.16747540539890562,0.09612023180354162,0.5017807698261436,0.3347152062621098,0.22708253672460652,-0.005827022985854725,0.6378800986870513,0.1997653160329399,-0.23210153176666434,-0.252654770685145,1.0,0.13899463750109373,0.16730776792913482,0.6178336905390422,-0.023942333997220594,0.3781810742548997,0.4539270619069405,0.4520833127093782,0.29328504238676656,0.18956057222849898,0.11281819507260332,0.3511971152710848,0.30685343980859975,0.24773205182317617,0.3859723962085535,0.7106087306136302,0.03673453333366727,0.1275702636089893,0.12229854732860682,0.08034973048919417,0.4308785119865992,-0.1707084372552133,0.5630365604346428,0.6360051265577535,0.6418667507295558,0.7175880661085545,0.12614936227433482,0.10355285817259471,0.34066665730500245,0.1411230808473362,-0.013200890424744502,0.1645251044226504,0.23314033587873365,-0.10506096200367729,0.45906484973564665,0.03214880177598332,0.27191018657495114,0.28551184948148955,-0.07908916457446545,0.3837883412822144,-0.17101143093700735,0.4975556298009636,0.15378781820755702,-0.08229876986783242,0.3183643436512417,0.4631041350506851,0.04939444283804926,0.10488509505768152,0.43078213353008715,0.017749478881015388,0.1775001722618647,0.6547250547978337,0.6408460868617019,0.472332609302695,0.3084479561082051,-0.205905238418766,-0.34339700678270074,0.2195362213032131,0.0225846987295672,0.06472338933178781,0.056071942195329766,0.212282302038524,0.2323555678784745,0.5314935607334207,0.0667824903352865,-0.14886133719480582,0.29620105539576574,0.45863119110675116,0.2767803250303729,0.6953783109156569,0.5508365899742197,-0.09950185235158684,-0.09000533342822785,-0.19369908826483412,0.1903507892246115,0.10547778823681542,0.19966680717448973,0.25042130206786073,0.22971435968064716,0.2623972245384966,0.5264306096223288,0.05422204542143285,-0.12347359806149819,0.17742006093091495,-0.2333161334937776,0.11425630554946782,0.2511854468988032,-0.1321140063261999,0.3226359709695031,-0.0848365082301045,0.20044007569373687,0.526284553051532,0.06231053849999196,0.04300302909072174
SupraMarginal_R,0.4120692798402143,0.31613209166130884,-0.45590106026488186,-0.23749179492010739,0.33396837756406644,0.38333077462546117,0.3884792205486027,0.7891549217610877,0.487347474824758,0.7390150648142119,0.5493658835584987,0.6796274306437704,0.3607387531011852,0.6308413373554943,0.5228064803549749,0.13505577418493706,-0.3653376458158095,0.22517345188192553,-0.2001287629496358,0.5004267950576856,-0.08037385608775058,-0.5821937373506274,0.822834431773098,0.03596216879274467,0.342973307488767,0.5593150115814454,0.24380579591157608,0.4159963674289247,-0.2122870260027106,0.05776152256804515,0.039073120803779275,-0.06508677341486048,-0.2372400607145434,0.44290594417629814,-0.26149879750299154,-0.22996677334896004,-0.5647557515368874,0.41558244119775506,0.4013373972318812,-0.2220520653715323,-0.24189141267067035,0.13899463750109373,1.0,0.03548937906911349,-0.013360919424301055,-0.32595887123905604,0.3989734173336181,0.21892314733092738,-0.28743628966786494,0.5727020319194528,0.6707606366616895,-0.5221459478298599,-0.24568615286963208,0.3126847852257747,-0.10626487436373325,0.2952010137068781,0.17448047236143052,0.8799848909977371,0.5032529673220061,0.6023961080374494,0.5902681933334816,0.20060849669330566,-0.37480340377891624,0.04161624412418853,-0.06237197454337326,0.09271421447963872,0.12259932438870305,0.16989761115569652,0.048973324897276495,0.6163692488121728,-0.35597918794179895,-0.21735600745246964,-0.3992532506434047,-0.450497576253107,0.12297447879690693,0.24777981147868314,-0.3739599279470143,0.36522440164312364,-0.39087997048856793,-0.09094883248038357,0.28291121179275847,0.14401206669701883,0.6982262619194057,0.61238958247449,-0.2796665243522491,0.44284920439583736,0.2688679246183742,-0.3913421199272129,0.46362711441922105,0.05339682192033719,0.6120569064925113,0.3449174801516242,0.4297532715658902,0.08175491129836429,0.5502922841422989,-0.17447996381893077,0.2691242564634181,-0.14865798103522784,0.24422077591553995,0.04188762717162755,-0.42898563846408677,0.6117484971515689,0.6518191879523542,-0.2835184310653331,0.2682541968104466,0.4639786379029772,0.38653634123580327,0.10212548457326422,-0.1137895461294208,0.03031789318064647,0.21493750057526534,0.04684578959759336,0.3034532061623407,0.18655755460651044,0.4040817215471645,0.6869265613253541,-0.13294942403250393,-0.4897960290902759,-0.3644578698563823,-0.16237972273367876,0.2335490852725683,0.31449234842409224,-0.3725268383779352,0.021521646900010852,-0.40638121561830687,0.5061534900436445,0.30167107132122595,-0.3369085634521907,0.49921886104533336,0.7909358414153088,-0.13627722946703227,0.7711325649757486,-0.15439603166024424,0.1513762633201597,-0.18354262090699747
