,Parietal_Inf_L,Cerebellum_6_R,ACC_sub_L,Vermis_7,Thal_IL_R,OFCmed_L,Frontal_Sup_Medial_R,Parietal_Inf_R,Temporal_Pole_Mid_L,Cingulate_Post_R,Cerebellum_Crus1_R,Cingulate_Post_L,Raphe_M,Rectus_L,Olfactory_R,Cerebellum_4_5_R,Cerebellum_10_R,OFCant_R,Thal_MDl_L,Thal_PuA_R,SupraMarginal_R,Lingual_L,Cerebellum_10_L,Putamen_R,Thal_LP_R,Caudate_L,Thal_LGN_R,Supp_Motor_Area_L,Putamen_L,Cerebellum_Crus1_L,N_Acc_L,Rolandic_Oper_R,Vermis_9,Insula_R,ACC_sub_R,Vermis_6,Calcarine_R,Pallidum_L,Vermis_8,SN_pc_R,Occipital_Inf_R,Precuneus_R,Hippocampus_L,Vermis_10,Rectus_R,Paracentral_Lobule_L,ACC_pre_R,SupraMarginal_L,Parietal_Sup_R,Frontal_Inf_Orb_2_R,Frontal_Inf_Oper_L,SN_pc_L,Cingulate_Mid_R,Thal_PuI_L,ParaHippocampal_R,Postcentral_R,Thal_VA_R,Red_N_L,Fusiform_R,Cerebellum_Crus2_L
Cerebellum_10_L,0.008911805675393373,0.2590002144736778,0.4523520112226197,0.22828187831064012,0.4035324781359784,0.6227121118314084,0.30163677680323386,0.014420500218791698,-0.5101278447923788,0.24548298692297088,-0.06974069400818607,0.21216770566790494,0.62157103596341,0.5718003725906607,-0.2668052434583148,0.2732817428058657,0.8477118591470204,0.5077744837442615,-0.16661224352747586,0.3746562881593287,0.04188762717162755,-0.4147746249949668,1.0,0.43648391726537406,0.2728957803570773,0.4958767500644341,-0.21342125108703006,0.13698234776895996,0.3450994742438071,0.12695591410684742,0.5228730307185157,-0.007387095810609427,-0.23714374570678934,0.17016379535814927,0.5736050781654255,0.2802979524884467,-0.26144517170569936,0.534505661235468,0.6021438061331106,-0.21714224434722126,-0.547354130563714,0.1734607721367386,0.5755167234760497,0.4274447847774957,0.6304995929965991,0.12261524742585317,0.16693334275138574,-0.04910535050146576,-0.0429068046209943,0.22587672782293974,0.0021792765218053086,0.20892968437876275,0.26496473202923937,-0.11256399199942209,0.6418113088843717,0.04101609897280425,0.5622785845206738,-0.028837569376514566,0.43373763853802294,-0.6679677880898841
Putamen_R,-0.26602518779903095,0.44435441412393706,0.6215805311151198,0.46509151523096276,0.3340626729757222,0.5788267785424782,0.4219092932600748,-0.3362155160915294,0.006667992157803641,0.3077572682311617,0.17888288351840143,0.3022811894852453,0.2404162916088882,0.547886465094024,-0.1996899869589889,0.4784856366354647,0.35417122471699874,0.552747857340959,-0.19597512581890145,0.6239336278487433,-0.2835184310653331,-0.2832881610299048,0.43648391726537406,1.0,0.7119734317856544,0.6065286824364979,-0.3132872720957517,0.21197946009313007,0.7075899527916475,0.10852337364380908,0.6493980824563292,-0.06513341903287335,0.2555149942086466,0.40169189519846354,0.6235808198730861,0.4389540575767488,-0.29645239843241494,0.813085545317151,0.34607587162309544,0.02732244479373684,-0.27041193696220595,0.07562275945005448,0.5015305200328876,0.6549470229238056,0.5174305606781958,0.09874006870832328,-0.11476718535016803,-0.4717526941816471,-0.30289578993005933,0.5861216545429108,0.1452905653406458,0.49138121736798074,0.35634538117261133,-0.061279127322437205,0.6584789994786931,-0.1856916540578807,0.687860066096854,0.11942309318230682,0.5739119452504874,-0.06577174390208021
Thal_LP_R,-0.4875477476524126,0.48190782081760875,0.6188434375935098,0.488997520169784,0.24588678777336126,0.5144645272623293,0.3011745421340021,-0.4531719841099701,-0.019859809069171296,0.1617727684332566,0.2691477402259016,0.21076054587734988,0.12541210741537856,0.4592956050279767,-0.22873379605911864,0.43467256047679054,0.11788585017803264,0.44534523826541034,-0.3004598766182798,0.7534721516537644,-0.3992532506434047,-0.273928196266986,0.2728957803570773,0.7119734317856544,1.0,0.3399035051049029,-0.4103740620095135,0.012289367061062742,0.5757286313134138,0.13437877597726403,0.5736342691378025,-0.13842688191299388,0.25497696632018796,0.22989893127392236,0.5807901610779255,0.5146708143247908,-0.30959521041733984,0.60869823019076,0.37533283709274784,-0.0026664591067228436,-0.16082299476961812,-0.051363553318374146,0.24904887697653103,0.49129764388348546,0.4831201922338977,-0.11083130114870282,-0.2898481857651808,-0.7076636301211215,-0.5084334812516487,0.513128360863042,-0.15628398966055657,0.39795836033756005,0.15472992521581969,-0.12110341577750669,0.5995780794729877,-0.333074572872789,0.6905824999905898,0.07598776265278072,0.5434834825378791,-0.0555041168224561
Caudate_L,-0.34229784623898507,0.17814315544696782,0.5265643514121474,0.22381790342688432,0.6025150116364318,0.3810469119752073,0.003283547834709097,-0.2418601055511484,-0.23173936593192873,0.1901044924271122,-0.08234139259371624,0.1963118344500659,0.20770231386821636,0.35794288276477687,-0.2781662983684134,0.17786273923132703,0.4987691848210346,0.5045689877337202,-0.22860437450243226,0.4628824112828105,-0.2220520653715323,-0.16149704671550136,0.4958767500644341,0.6065286824364979,0.3399035051049029,1.0,0.044148003758352546,-0.20141790145478425,0.22926661590301914,0.3777907129301917,0.6612546452232744,-0.18270533395194,0.2115325168143232,0.18491749547204367,0.5183798764988118,0.26708333254968997,-0.3377355570968993,0.6715564010559979,0.32197551153105675,-0.18273914640555625,-0.351093105890164,-0.11561477140718537,0.6942429565271222,0.48984668814773225,0.40778539804739844,-0.21506568507794482,-0.09618915315890214,-0.18789422041604936,-0.2603648340357535,0.055734952395910545,-0.1461880458513013,0.3643588605532038,-0.01909832841601631,0.015019340213639919,0.3331818684614857,-0.2579641701807542,0.4739494909022376,-0.04323264657946476,0.20054933529844057,-0.060949047075636274
Thal_LGN_R,0.1153971121460615,-0.12319179067697655,-0.46447277923633257,-0.11852042948638246,0.15432822100349988,-0.39196963009171715,-0.1033101624250682,0.21701082849909256,0.3075718771004774,0.09567728016769644,-0.037117214201573996,0.14818143724502308,-0.39556221457905416,-0.5508002478175494,0.5153113216973672,-0.24769902105880814,-0.17698845793496057,-0.4568377151692312,0.6078034439195001,-0.5366839639515588,0.4040817215471645,0.630981887239578,-0.21342125108703006,-0.3132872720957517,-0.4103740620095135,0.044148003758352546,1.0,-0.10629617421771935,-0.2379119221080669,0.16234248466920873,-0.49944174089489257,0.052648465867478574,0.2808371395939638,0.004286867049690039,-0.4805742216953172,-0.16203197470784392,0.34114120684637356,-0.15912533333185533,-0.4284881841065912,0.3907981133830261,0.4915784536942356,-0.00950551623683893,0.16546261410093202,0.028043267907619986,-0.5408038077136016,-0.12554476749250054,0.3924888804817761,0.4118103865517537,0.22428745305307857,-0.24970806053495873,0.013497248850682396,-0.09512803208169149,-0.019207895579214172,0.6836831397382843,-0.4792376794025415,0.11967645760873624,-0.5734708353681016,0.025326625325158343,-0.3024051011394105,0.4610729726989565
Supp_Motor_Area_L,0.6109944300288453,0.3582635924243747,-0.050837153817837946,0.21889123746189282,-0.20478601231690177,0.1702100154231099,0.7143876377476498,0.3975714351091242,0.22197082141380833,0.3722556718055354,0.07207118596606298,0.2954049240631193,0.10270694457734375,0.038795662727899936,0.24446426859255382,0.5361352344134089,0.04778649511902857,0.014845396546344621,0.2373790855711613,-0.16786502326309904,0.4297532715658902,-0.006618792357334006,0.13698234776895996,0.21197946009313007,0.012289367061062742,-0.20141790145478425,-0.10629617421771935,1.0,0.4939924450076791,-0.25669988834543006,-0.12446309894035112,0.5197996153399391,-0.056579690325287764,0.4459346785912382,0.002084960994095264,0.1339040597823969,0.4420666951556281,0.09751255610341769,-0.05639419978693661,0.3133691224334915,0.12765284394439563,0.7763225455386396,0.01902726815489895,0.27737214933649174,-0.07168238819431318,0.889686269321908,0.3893822627666934,0.2982405016572493,0.4011666848839031,0.47697278877549576,0.6832146764926975,0.18438033637968795,0.8261189948762337,0.0895683491428317,0.263973395175175,0.5813914097858889,-0.012148242186438094,0.4782041342883654,0.43642871362917135,-0.046558208239745054
Putamen_L,0.006702355354968802,0.507884240118149,0.4762394234682323,0.4028964294509146,0.08645509605930908,0.599870710664486,0.7021322249215999,-0.16750868799193458,0.20172215114988007,0.44003465893860644,0.2249780092498177,0.41766661625406826,0.3139718917940621,0.38558627074261054,0.1438864370921931,0.5993690871233491,0.15126145764858379,0.30357919884578216,-0.011306598704660793,0.4499887820327291,-0.013360919424301055,-0.04439136820270955,0.3450994742438071,0.7075899527916475,0.5757286313134138,0.22926661590301914,-0.2379119221080669,0.4939924450076791,1.0,-0.1631017969862647,0.32052551393368955,0.43255164663623613,0.16798206914944702,0.7131728633391015,0.43980511241981485,0.41013609147050933,0.12329813865334285,0.6367915021972359,0.12026717834276608,0.3532886248314895,0.03647676180987163,0.4233316176948781,0.31343297064831116,0.6057314585697764,0.34783155213810923,0.33669763782730266,0.1481796505748023,-0.22823559116658607,-0.14166610330370263,0.8209970154669348,0.32742429931470407,0.5328953022415922,0.6580071811932179,0.09166871891624989,0.5712490763952117,0.01749831344569677,0.4434213376945356,0.4403395480477178,0.6416074107064516,0.012938234372652239
Cerebellum_Crus1_L,-0.5269193586032825,0.2746429337814088,0.23332867428695953,0.3231086014145136,0.5481480158669029,-0.06120013925185623,-0.2907259890181124,-0.12598495455773362,-0.18723465954571028,-0.15556718559580418,-0.0044448500654499104,-0.14858097636464088,0.0247510816558474,0.018683188495117218,-0.34422526221659466,0.10652321757922449,0.20585307676364042,0.28610854979344147,-0.17513438878143114,0.1941612943591737,-0.14865798103522784,-0.05916645260594114,0.12695591410684742,0.10852337364380908,0.13437877597726403,0.3777907129301917,0.16234248466920873,-0.25669988834543006,-0.1631017969862647,1.0,0.3908715672565876,-0.25456254334285194,0.20208163223767286,-0.07659058471985371,0.20197074663539716,0.3044180989062849,-0.2035607083749792,0.2073436420985899,0.46110636057669074,-0.4309119218821984,-0.15372218041806818,-0.1844851258455085,0.31581749954907845,0.1852636725615363,0.09398973892961168,-0.321952583354455,-0.27297406031230426,-0.3238199285927488,-0.2809579247909235,-0.24363708284194016,-0.3619698989544804,0.0761400655237574,-0.19447373075352511,-0.14051298962428588,0.08543744966903276,-0.10935584785899577,0.2002360777680652,-0.20699816270574548,0.06126999347154129,-0.05845553738514394
N_Acc_L,-0.5143797992414952,0.20391827323073564,0.8042219303614935,0.2007085587307295,0.41928250993571936,0.55757829798418,0.038348845031564036,-0.324166369464096,-0.4675870506634194,-0.052465338061284436,-0.16000054220912652,-0.08068457703968183,0.47117390483660143,0.6835852971982118,-0.6741889344083107,0.2873262748817702,0.5555545115716763,0.7663988890592532,-0.583417360435018,0.6698676717181788,-0.45590106026488186,-0.6433943486064659,0.5228730307185157,0.6493980824563292,0.5736342691378025,0.6612546452232744,-0.49944174089489257,-0.12446309894035112,0.32052551393368955,0.3908715672565876,1.0,-0.24828145706958155,-0.08981490047525136,0.19144813464627744,0.7214858927452555,0.26512777352078715,-0.6086086323511137,0.6250094062313557,0.5876830846049016,-0.5134181047974359,-0.6563385434383795,-0.19896795110135534,0.46018118764696153,0.32125466428895044,0.7070520704547224,-0.18493847067116112,-0.4545267348915385,-0.5448795729904039,-0.36409008276542426,0.2410378128753093,-0.18053531764396125,0.4323349028733029,-0.05405761904441807,-0.4482544082634397,0.6046332124588693,-0.262701484044839,0.766712013644172,-0.18098992635796493,0.3468402866669366,-0.35756228485673375
Rolandic_Oper_R,0.31943060556130376,0.0718331258855845,0.0022076243063242117,-0.07857782246750501,-0.24484163743380646,0.1684541473676874,0.42867133851902306,0.22278999380158213,0.24769058485617543,0.19957215343498722,-0.12734325368478916,0.23813212286205448,0.14975813020491763,-0.05904829213344246,0.2964887933197333,0.33919284884887596,-0.10208028356503016,-0.046100196136114636,0.19490686073775926,-0.16442970459250983,0.342973307488767,0.23724548215360453,-0.007387095810609427,-0.06513341903287335,-0.13842688191299388,-0.18270533395194,0.052648465867478574,0.5197996153399391,0.43255164663623613,-0.25456254334285194,-0.24828145706958155,1.0,-0.21685658334811425,0.6584520631551085,-0.10966557197290432,-0.04333146967835914,0.5722064669240952,-0.10030818705151588,-0.3417946449286263,0.41544336869988513,0.29566467144372094,0.5495968022263281,0.038193014981950636,0.14496237638711795,-0.10064025144064004,0.4116479482025113,0.44785897441215955,0.37523270643763484,0.17696883578986752,0.3944444772137317,0.4747834142283512,0.10504220487980047,0.631894095284478,0.23794210273934935,-0.01359060329702985,0.4135889210169172,-0.16377275104533393,0.4542511103513129,0.2164068735526571,0.1154666405238675
Vermis_9,-0.06954552954895227,0.5158015603168956,-0.002149611343870427,0.5686542541986274,0.20231637668889565,-0.2176761321293637,0.10419013945714423,-0.14762199922270322,0.6054639367700341,0.25838667549789596,0.6895841167970777,0.2079654418962433,-0.4166481600121037,-0.23630706367084214,0.3682875923655346,0.1322820657607131,-0.3372899701827733,-0.18564034343651067,0.3360051391852969,0.12164761983752338,0.021521646900010852,0.5085935229212221,-0.23714374570678934,0.2555149942086466,0.25497696632018796,0.2115325168143232,0.2808371395939638,-0.056579690325287764,0.16798206914944702,0.20208163223767286,-0.08981490047525136,-0.21685658334811425,1.0,0.05620798184892621,-0.007167778812671007,0.5010202702589984,0.19951485238647676,0.2522448523463942,0.03717920984963394,0.3570619518458812,0.5420902690132948,0.0824541592064618,0.007679266999487011,0.4970919267246889,-0.28927335507306307,-0.04050196265539838,0.07625463961288118,-0.1785219048917014,-0.14524799414228476,0.19378096135811793,-0.1529695847112472,0.30324462662422685,-0.02973899912210029,0.39240798739962707,-0.05651021052950428,-0.19351487333471287,-0.0970616824571621,0.22059800403751573,0.19370877445291831,0.5997697047097329
Insula_R,0.03862316031347157,0.25250169886533336,0.3428894528434482,0.11695152738300368,-0.13750000948395674,0.3596134889372934,0.5796185861274853,-0.04063561106307811,0.23482214705360666,0.22765378000859698,0.004015913381366137,0.26278467731547783,0.2021577613400353,0.2770545973194551,0.13003171430235513,0.5287122797289899,0.1017543569460626,0.2539486969367749,0.07240088163318366,0.0911043535258198,0.08175491129836429,0.12056315611371604,0.17016379535814927,0.40169189519846354,0.22989893127392236,0.18491749547204367,0.004286867049690039,0.4459346785912382,0.7131728633391015,-0.07659058471985371,0.19144813464627744,0.6584520631551085,0.05620798184892621,1.0,0.1910054053818835,0.1772164592720752,0.3250060973011373,0.3091970607691179,-0.08458632274261389,0.3788003045433582,0.13050135097728585,0.4316659489542736,0.17673852287026653,0.4508518788050862,0.09826928591553688,0.27116677112635734,0.25383702601876035,0.06447337262804136,-0.020254269182952454,0.7364692432141576,0.4529176891045665,0.5768531080382288,0.6274124806077616,0.2624181956067407,0.22935009724735295,0.14597773228089214,0.07991919577413788,0.40034190289093113,0.37200542246587515,0.21214546332500198
ACC_sub_R,-0.30810819748516766,0.35939525305244696,0.8228731823378532,0.3233920919063068,0.4665115001896819,0.6205174036297246,0.23042063994039133,-0.333024985535299,-0.22499963956464666,0.10537111247737252,0.08569995712921488,0.0967895655027195,0.4986232740125555,0.6566002950200048,-0.40763921487511356,0.28870568164453647,0.4960770828792859,0.5847674228474737,-0.36782795422732745,0.655164237658199,-0.3653376458158095,-0.5230171757424648,0.5736050781654255,0.6235808198730861,0.5807901610779255,0.5183798764988118,-0.4805742216953172,0.002084960994095264,0.43980511241981485,0.20197074663539716,0.7214858927452555,-0.10966557197290432,-0.007167778812671007,0.1910054053818835,1.0,0.32396112197245597,-0.44078320238944346,0.624401744534389,0.5696094532634273,-0.2824242198121334,-0.41942930768724224,-0.08275002311586219,0.5133757184863413,0.4182570305158494,0.7299217342946541,-0.05298579997257362,-0.13053977405736777,-0.4472534841569292,-0.3839438569929615,0.36900810244240184,-0.04506106673724512,0.36137659695135516,0.10588931261002538,-0.31499434100611307,0.714924287651615,-0.23903801878425185,0.8479665594415537,0.04089167435426024,0.5525595360032982,-0.3795752057767088
Vermis_6,-0.11274990727402077,0.839818719137392,0.301445667830334,0.8763852193294533,0.3469951402272357,0.22137296307237522,0.22494865227097496,-0.3252016019496113,0.17998021864336197,0.34137172364587426,0.617243785003687,0.3266247228337527,0.02585614287389386,0.17774116807283397,-0.006092639079818428,0.6592487367198547,0.0672764538447007,0.22842980240361063,-0.044322163326799766,0.48307690820827226,-0.2122870260027106,0.18730937165242334,0.2802979524884467,0.4389540575767488,0.5146708143247908,0.26708333254968997,-0.16203197470784392,0.1339040597823969,0.41013609147050933,0.3044180989062849,0.26512777352078715,-0.04333146967835914,0.5010202702589984,0.1772164592720752,0.32396112197245597,1.0,0.1690802232513153,0.41267531119834755,0.5624610310936414,0.09231695310050805,0.14927426179326084,0.33890125203759314,0.19722956120962948,0.5708554432417648,0.19393960300137322,0.09103964669505836,0.06214515800643824,-0.29048159247702915,-0.3969570290993003,0.3188983021354608,-0.11417521221881338,0.345665049921212,0.24383657578446727,0.08361828486613876,0.5474336273415891,-0.21509547094538883,0.3691194114521139,0.24726846110014944,0.6892369655109828,-0.09280793571557111
Calcarine_R,0.5200753463712509,0.25609618660194217,-0.4147800956751315,0.16614819984005103,-0.2993427215374247,-0.2796000065132685,0.3471012408149906,0.31833039711173056,0.49032019701302726,0.408688902575669,0.21946468018436535,0.3876745567541645,-0.3291761765511013,-0.4440441743840433,0.6129174151615726,0.3888942828885582,-0.39059540134060594,-0.4665588834393882,0.5700527866231503,-0.4681207250060861,0.5004267950576856,0.7261707882638729,-0.26144517170569936,-0.29645239843241494,-0.30959521041733984,-0.3377355570968993,0.34114120684637356,0.4420666951556281,0.12329813865334285,-0.2035607083749792,-0.6086086323511137,0.5722064669240952,0.19951485238647676,0.3250060973011373,-0.44078320238944346,0.1690802232513153,1.0,-0.2764299029655934,-0.40779632237533386,0.6067989678447038,0.6598254506127575,0.7274851082787711,-0.22456994588901125,0.1179234608681386,-0.5560589534456148,0.429241987695572,0.5430550966081666,0.5060968419119897,0.3154241637518966,0.13238621597035938,0.40987016551006805,0.08534542900678066,0.4993511568069141,0.43551064905193254,-0.27981260258577956,0.3904774604217966,-0.5876318000168855,0.5584859170123219,0.09949604217631013,0.3733431822889239
Pallidum_L,-0.25934080973491425,0.4594431087973212,0.5808495134280389,0.42811918711845154,0.508129647633936,0.5433086901431761,0.371396796157333,-0.20200708453566998,-0.09749894454125699,0.38475368936859067,0.09904212658273982,0.31165150637942696,0.3237767024338551,0.4447097108346518,-0.11664499809565057,0.3940828976331289,0.43828003436182617,0.4359108168074723,-0.16894952322560977,0.5793691329435655,-0.13294942403250393,-0.23629130926459888,0.534505661235468,0.813085545317151,0.60869823019076,0.6715564010559979,-0.15912533333185533,0.09751255610341769,0.6367915021972359,0.2073436420985899,0.6250094062313557,-0.10030818705151588,0.2522448523463942,0.3091970607691179,0.624401744534389,0.41267531119834755,-0.2764299029655934,1.0,0.3932590470797942,-0.022814250859914013,-0.28927403122440104,0.07583852999515027,0.6114967314513283,0.6236374731387978,0.48441840746478165,0.03555140320266374,-0.02463823201538398,-0.43455401992812914,-0.1995827753894663,0.427743933538953,0.003415832121338732,0.4691273439003837,0.2512081932565329,-0.04564918354670615,0.5726560193466306,-0.12452575879176726,0.6388793673136809,0.13051351870192654,0.5042170242201683,-0.13239276939059175
Vermis_8,-0.2257727882750629,0.49419222869835133,0.48151593149625993,0.524317609887376,0.4400273015716736,0.4003642704824454,-0.010352710103852164,-0.2849098764726857,-0.43664366759835455,-0.08364576819907464,0.2820967759755816,-0.13136337957551128,0.402207749512191,0.5768339859603803,-0.5575497679232052,0.25384980290108394,0.4971724691825708,0.5612183273639172,-0.42466442844101043,0.5330953747935719,-0.37480340377891624,-0.5060712874115681,0.6021438061331106,0.34607587162309544,0.37533283709274784,0.32197551153105675,-0.4284881841065912,-0.05639419978693661,0.12026717834276608,0.46110636057669074,0.5876830846049016,-0.3417946449286263,0.03717920984963394,-0.08458632274261389,0.5696094532634273,0.5624610310936414,-0.40779632237533386,0.3932590470797942,1.0,-0.5047641713037798,-0.4580260452596168,-0.03798643523990609,0.18403773398393078,0.28335318909246016,0.6084077299549835,-0.062451140366039985,-0.26490651052010517,-0.3512544010658296,-0.35961833707536284,0.10087734885253599,-0.22409982750597887,0.0917406792423419,-0.05259601786536432,-0.39152077446482697,0.6285557634542298,-0.24679855704138443,0.6192075052039521,-0.22908563489773937,0.4755661460140447,-0.617797767931637
SN_pc_R,0.34161857947362667,0.16623961838073972,-0.2759758840357415,0.08043386785021678,-0.2744749444443355,-0.08911198410229937,0.4689617019749201,0.18046161646899941,0.6061730145273586,0.45581526696858937,0.297152486503825,0.4555713675972948,-0.278975273410647,-0.3090754588354286,0.7658326116497477,0.17716672443203418,-0.3332797477745024,-0.4308006113605059,0.6148463528721348,-0.22967539991579816,0.3989734173336181,0.653924232182122,-0.21714224434722126,0.02732244479373684,-0.0026664591067228436,-0.18273914640555625,0.3907981133830261,0.3133691224334915,0.3532886248314895,-0.4309119218821984,-0.5134181047974359,0.41544336869988513,0.3570619518458812,0.3788003045433582,-0.2824242198121334,0.09231695310050805,0.6067989678447038,-0.022814250859914013,-0.5047641713037798,1.0,0.6303685043177771,0.41328934651245824,-0.05036165101390587,0.27107626165218945,-0.38234133753665106,0.2864914327588625,0.5146784068988677,0.2242608854973282,0.22186176095358387,0.3739905388989297,0.2542044485974592,0.2711344554793411,0.40596901253896406,0.6306805254332585,-0.195406245562948,0.20755934957199343,-0.35578510627114474,0.5067714976967601,0.13102262817923838,0.5137172767192225
Occipital_Inf_R,0.27912737747907546,0.26854687359952356,-0.38493162388463475,0.23399253340285098,-0.1887383252169529,-0.43116534489952596,0.127902709608628,0.005818556987350583,0.7857801958671363,0.21943838084567707,0.529459959874807,0.24355698569252685,-0.5439570518800046,-0.5638265307994713,0.6759046010766204,0.034070393881453775,-0.7092579189619975,-0.5890001787288688,0.5518414298678485,-0.3175708630842505,0.24422077591553995,0.7560514530653066,-0.547354130563714,-0.27041193696220595,-0.16082299476961812,-0.351093105890164,0.4915784536942356,0.12765284394439563,0.03647676180987163,-0.15372218041806818,-0.6563385434383795,0.29566467144372094,0.5420902690132948,0.13050135097728585,-0.41942930768724224,0.14927426179326084,0.6598254506127575,-0.28927403122440104,-0.4580260452596168,0.6303685043177771,1.0,0.27324056427345106,-0.30870021563314515,0.11261511657236162,-0.6348441571134217,0.09973010834849744,0.374320394272254,0.2945361239317055,0.005238343971956953,0.13281267006308553,0.16623514132236705,0.02419784535855161,0.1885596433919704,0.5700263087385985,-0.34428751334951124,0.002708964380126524,-0.5401571132440703,0.4122608715757853,0.09862811170649807,0.6313453071089974
Precuneus_R,0.613980601000668,0.48628938766754926,-0.11471330888886241,0.34430234775419905,-0.1496657372773118,0.09602449898792081,0.6256135561902568,0.39890762801307006,0.20883447295773022,0.6431202202062082,0.1960420469030682,0.5285651755606,0.04228653716626403,-0.0678619347916779,0.379497923684701,0.6315966514484079,-0.008261193288486715,-0.11672036295907137,0.30811980180083587,-0.1580668635779384,0.5228064803549749,0.3016027180207305,0.1734607721367386,0.07562275945005448,-0.051363553318374146,-0.11561477140718537,-0.00950551623683893,0.7763225455386396,0.4233316176948781,-0.1844851258455085,-0.19896795110135534,0.5495968022263281,0.0824541592064618,0.4316659489542736,-0.08275002311586219,0.33890125203759314,0.7274851082787711,0.07583852999515027,-0.03798643523990609,0.41328934651245824,0.27324056427345106,1.0,-0.026306216084537315,0.3310474550838649,-0.18607917479993716,0.769173772681832,0.49829617604931453,0.41670967086070193,0.3922246323065067,0.371918255427974,0.47548279593026876,0.2790044169506615,0.7671201628342417,0.15188434684775692,0.14475894676093087,0.5050228241127107,-0.17682014648916458,0.6288767805872152,0.4057898683752498,-0.0086077328876018
Hippocampus_L,-0.17708374895439397,0.20968117054568491,0.390892908325962,0.19022128132013574,0.6595507727170776,0.43444086951633964,0.12739766094275604,-0.0318431410859899,-0.19565455891141206,0.28248947092204085,-0.19251660083485542,0.34215649477927684,0.3587986614322476,0.21028151928061578,-0.07130640600112874,0.21943896531261525,0.6070502736094444,0.332479911395385,0.03921995389143211,0.2967533988193649,0.03596216879274467,-0.11850576670862184,0.5755167234760497,0.5015305200328876,0.24904887697653103,0.6942429565271222,0.16546261410093202,0.01902726815489895,0.31343297064831116,0.31581749954907845,0.46018118764696153,0.038193014981950636,0.007679266999487011,0.17673852287026653,0.5133757184863413,0.19722956120962948,-0.22456994588901125,0.6114967314513283,0.18403773398393078,-0.05036165101390587,-0.30870021563314515,-0.026306216084537315,1.0,0.47017818880435425,0.3990226342685102,-0.042401030837078836,0.20404480441371603,-0.12288967284631094,-0.08992147069873734,0.05861309108897996,0.01722951424155233,0.22600052622057543,0.1823644726530008,0.13786031501801907,0.47523970760683015,0.02683634339152301,0.4890699125506584,0.07231798277800859,0.3283497352645404,-0.19296896695920784
Vermis_10,-0.04313842805953678,0.5866094411179471,0.42084479589608564,0.6141923896126394,0.3123021543960796,0.4069671537284523,0.46639262632330647,-0.11846736789375656,0.25100911750155647,0.43706601140769286,0.38385483051656205,0.41553970596616163,0.11644607781211064,0.2773347790403131,0.13848411526601606,0.4801640722195282,0.2786718016638193,0.29165939009100816,0.1254224737230303,0.3496105092873463,0.03031789318064647,0.12755817026772664,0.4274447847774957,0.6549470229238056,0.49129764388348546,0.48984668814773225,0.028043267907619986,0.27737214933649174,0.6057314585697764,0.1852636725615363,0.32125466428895044,0.14496237638711795,0.4970919267246889,0.4508518788050862,0.4182570305158494,0.5708554432417648,0.1179234608681386,0.6236374731387978,0.28335318909246016,0.27107626165218945,0.11261511657236162,0.3310474550838649,0.47017818880435425,1.0,0.2788517216804268,0.21739086011065697,0.22396320204993778,-0.1629282953606988,-0.1497254109021185,0.5258810299397739,0.1518044962035131,0.5027228204878873,0.4301602164718909,0.2437227888735101,0.49982146068451316,-0.01758673108037659,0.36354611582966234,0.3044412705760298,0.588544607229569,0.12055779729915557
Rectus_R,-0.31043801368296925,0.11033070751259329,0.7369101682316826,0.1266693353444262,0.30489981549670936,0.8252874993918405,0.07853054140538245,-0.32869126806755267,-0.4809245607404789,-0.10698137998465954,-0.058495856746967015,-0.10122808331920201,0.6047579412255703,0.8847922972375418,-0.6544293170847922,0.18140471801101954,0.5804684002880113,0.813515959664692,-0.5146678638774278,0.6120652853363995,-0.4288458220251973,-0.6668732072125774,0.6304995929965991,0.5174305606781958,0.4831201922338977,0.40778539804739844,-0.5408038077136016,-0.07168238819431318,0.34783155213810923,0.09398973892961168,0.7070520704547224,-0.10064025144064004,-0.28927335507306307,0.09826928591553688,0.7299217342946541,0.19393960300137322,-0.5560589534456148,0.48441840746478165,0.6084077299549835,-0.38234133753665106,-0.6348441571134217,-0.18607917479993716,0.3990226342685102,0.2788517216804268,1.0,-0.09376790369338367,-0.31077918311537234,-0.4048942058700519,-0.33007684916721924,0.26761382899454655,-0.1204738840436424,0.14742194174068474,0.06495599584955965,-0.40762333468530865,0.7481284663621964,-0.23388559690288174,0.8136989134405865,-0.2886563306688923,0.3893211052606467,-0.569792483520821
