,Thal_VA_L,Temporal_Mid_L,Precuneus_R,OFCpost_R,Thal_MDm_L,Cerebellum_Crus2_R,Heschl_L,SN_pr_R,Cerebellum_3_R,Caudate_R,Vermis_8,Thal_VPL_L,Fusiform_L,OFCant_L,Vermis_3,Cerebellum_Crus1_R,Thal_PuL_R,Occipital_Mid_L,Red_N_R,Cingulate_Post_R,Temporal_Pole_Mid_R,Pallidum_R,Putamen_R,Vermis_9,Cuneus_R,LC_R,Occipital_Sup_R,Fusiform_R,Lingual_L,Frontal_Sup_2_R,OFCmed_L,Rectus_R,Thal_PuL_L,Parietal_Inf_R,Paracentral_Lobule_R,Thal_VL_R,Heschl_R,Paracentral_Lobule_L,Frontal_Sup_2_L,Raphe_M,Thal_VA_R,Vermis_10,Vermis_7,Thal_PuA_R,Insula_L,Cerebellum_10_R,Cerebellum_8_R,Temporal_Pole_Mid_L,Thal_MDl_L,Raphe_D,Caudate_L,Precentral_L,Cerebellum_9_R,Olfactory_L,ACC_sub_R,Putamen_L,ACC_sup_R,Supp_Motor_Area_L,Temporal_Inf_L,Frontal_Mid_2_R,VTA_L,Amygdala_R,Cingulate_Mid_R,Postcentral_R,Pallidum_L,SN_pc_R,Vermis_1_2,ACC_sup_L,Frontal_Mid_2_L,SupraMarginal_L,ACC_sub_L,Frontal_Inf_Tri_L,Temporal_Pole_Sup_L,Frontal_Med_Orb_R,SN_pr_L,Supp_Motor_Area_R,Hippocampus_L,Olfactory_R,Red_N_L,SupraMarginal_R
Fusiform_R,0.40809897483273655,-0.18227750053716277,0.4057898683752498,0.5840891730410105,0.42949700644820243,0.2393912844592172,0.17715497623046264,0.39415234364762597,0.3804082465063967,0.39274402534639175,0.4755661460140447,-0.43495311531961955,0.40873137240228413,0.4523460902966147,0.20458005321233355,0.49701813880558543,-0.46502095335483634,-0.25749582402454263,-0.006303057264909564,0.3434002068708865,0.5501835195043716,0.516094260793012,0.5739119452504874,0.19370877445291831,0.4739048778540158,0.1918622503508784,-0.08164649539830492,1.0,-0.16945509706488163,0.4461980520678958,0.47498410580214445,0.3893211052606467,-0.49268946612566883,-0.2927545847420913,0.35651964407811515,-0.12800221319350896,0.45261457281120115,0.3095613531869971,0.6030754882209945,0.3019592528340926,0.5983399146273484,0.588544607229569,0.7048186395408139,0.5225272907497682,0.4615659480591614,0.19427674388229393,0.36785192037778786,0.1797766124232549,-0.09959087470158895,0.15957760559087056,0.20054933529844057,0.2833541256343356,0.5966394906079225,-0.014687207567393936,0.5525595360032982,0.6416074107064516,-0.14927657625946694,0.43642871362917135,0.15231423830140012,0.055599322849908636,-0.27527366036262324,0.393743189541608,0.5320540023874165,-0.11710255001434379,0.5042170242201683,0.13102262817923838,0.4925821818587786,0.19003877347877057,0.40912203292601806,-0.19399330858410155,0.4942638688040904,0.32146437845425047,0.30960930716180224,0.5316769172024629,0.019219988489298498,0.39454889252126674,0.3283497352645404,-0.05881922130796195,0.35234686113956576,-0.21289996286755627
Lingual_L,-0.6753416819568762,0.12100829703868095,0.3016027180207305,-0.30194079271308466,0.1706147777366418,0.5564755910165378,0.4511275471549001,0.1385784512890568,0.6137670174193298,0.1312729972530082,-0.5060712874115681,0.6676441394663408,0.012907218588989217,-0.02871808474719789,0.6860130422434916,0.3125427353112517,0.7591201279959894,0.36354933400009415,0.6091575563332682,0.32113468725995103,0.08533212133449743,-0.5709973529572008,-0.2832881610299048,0.5085935229212221,0.3835795527940137,0.07680431371539446,0.5322271326515788,-0.16945509706488163,1.0,-0.10976673706135669,-0.482548459446952,-0.6668732072125774,0.7245912121288078,0.19100808620229376,0.007055538973154422,0.5884488333618311,0.11691108440348248,0.05341091412070422,0.037964577128723274,-0.5219480219854938,-0.6674033948228769,0.12755817026772664,0.1503113058289268,-0.41148674736331065,0.22682486504272587,-0.45352088059481366,0.5153248858125484,0.6028797455607757,0.6535839901233569,0.22943692381650907,-0.16149704671550136,-0.0023395250237964755,0.14120456458208971,0.4499402640979945,-0.5230171757424648,-0.04439136820270955,0.640268831585359,-0.006618792357334006,-0.37108593869854645,0.10411994203370128,0.4063459320513215,0.20498920435010537,0.08582654802074695,0.15005035042830267,-0.23629130926459888,0.653924232182122,-0.34235576837016884,0.4857500342006325,0.08817194311942973,0.3283150112585659,-0.5091819936280144,-0.2451836542910781,-0.6312392177566306,-0.5754840112334711,0.6145876612289675,-0.09609739664308574,-0.11850576670862184,0.7239443302195657,0.3382948021539657,0.4134426057823339
Frontal_Sup_2_R,0.09140052757754562,0.09814199343234677,0.6753519860124665,0.5335837848853767,0.12745904775906147,0.020723200268629696,0.38628954609324556,0.4520125034818247,0.3137040116261375,0.40716610437802625,0.0896831421047628,-0.055159937165303354,0.12205527509587503,0.3950164809119631,0.3297198130130987,-0.05049382252512748,-0.18980419102849364,-0.08279095542366464,0.21550408377166688,0.3886933654502975,0.14204723986651344,0.4374742444855761,0.4475773425473415,-0.005444232785150661,0.361098216415824,0.28128313622203643,0.17575063318928746,0.4461980520678958,-0.10976673706135669,1.0,0.334596016729778,0.11863256381643725,-0.09446628706940856,0.3807135638192166,0.7470406696625023,0.08817943731978432,0.14633784449629705,0.7632871996229404,0.7402433911627914,0.1604372056584718,0.1660456071730142,0.4528311318252208,0.26622773978426073,-0.02352015983044518,0.41242492252183216,0.2582987704792897,0.1445961748898878,0.08818395444258856,0.1874651460963028,0.2990864656762918,0.0842057460569337,0.5274795929491672,0.22050924320514909,0.07848518743851163,0.2072852284200011,0.5530943816134689,0.13164365028526154,0.8755074865349697,0.014528456072222355,0.7376100630135769,-0.13505271881541436,0.483121035490723,0.7870625542188336,0.6043295881508144,0.3457061536530307,0.1920901027006814,0.36715890913495297,0.2506928348450789,0.5022077238579074,0.0533093469202773,0.1914875768341875,0.29812388548048585,0.26933387437196216,0.20536474436359517,0.2593581074523006,0.836605675909874,0.2172259055072761,0.06923939080563353,0.3362371679237222,0.4120692798402143
OFCmed_L,0.6396899123016525,-0.17058493064188512,0.09602449898792081,0.6101521175296074,0.2219813960675248,-0.18529897138052168,-0.16578447847590833,0.21656096977662642,0.0022386860497415955,0.41376847036666353,0.4003642704824454,-0.4232325399982843,0.22057529934918782,0.5819128734689095,-0.19156000238323162,-0.04508425452285699,-0.6071971588463935,-0.3185117406600759,-0.28152874190442634,0.15366530226182565,0.20857918013859733,0.6913594269855529,0.5788267785424782,-0.2176761321293637,0.058510406460972955,0.23922946797507788,-0.30176118531109974,0.47498410580214445,-0.482548459446952,0.334596016729778,1.0,0.8252874993918405,-0.5796842252240192,-0.197109356795506,0.22331894557457976,-0.18399282242642737,0.3527304200287142,0.0909656961493431,0.3248322752449347,0.4955667066028396,0.6650416479874821,0.4069671537284523,0.19228414363475646,0.5312527975018645,0.22026895384276376,0.47461335222930356,-0.05931265844713768,-0.3001867745999376,-0.27872253395954505,-0.03961947444122966,0.3810469119752073,-0.005144232490449343,0.2064700112992152,-0.2563649842637646,0.6205174036297246,0.599870710664486,-0.44355523585638795,0.1702100154231099,0.2332345944062206,0.029599462780435255,-0.2788051924728698,0.28902592911616865,0.383438845763642,-0.06725498038906091,0.5433086901431761,-0.08911198410229937,0.48195027180482675,-0.1123153132152631,-0.01929083636674185,-0.27774185143390023,0.6599898456830571,0.2300190619345969,0.5883590715275202,0.7799081092097002,-0.33939804579624155,0.22508117683335568,0.43444086951633964,-0.34149171480700785,-0.05420710552452013,-0.17447996381893077
Rectus_R,0.7939426799682967,-0.21380601072421526,-0.18607917479993716,0.5735840593956755,0.1430137334016802,-0.3642341440120834,-0.4121702957514604,-0.03665819885573645,-0.3037397511660543,0.18114443844353326,0.6084077299549835,-0.5911482721553041,0.3018701315872654,0.38541713869781447,-0.47692679964575657,-0.058495856746967015,-0.7507467355961157,-0.38338005088132004,-0.5752377729887034,-0.10698137998465954,0.17452348471449594,0.67367199228102,0.5174305606781958,-0.28927335507306307,-0.16239765388937605,0.12196373701600867,-0.48530616963423784,0.3893211052606467,-0.6668732072125774,0.11863256381643725,0.8252874993918405,1.0,-0.7585634879254436,-0.32869126806755267,-0.013268502444634992,-0.4127799421576114,0.24732338031922113,-0.09376790369338367,0.05326120339908158,0.6047579412255703,0.8136989134405865,0.2788517216804268,0.1266693353444262,0.6120652853363995,-0.04641781785001582,0.5804684002880113,-0.21889384813534515,-0.4809245607404789,-0.5146678638774278,-0.26296240776610913,0.40778539804739844,-0.14922272119017144,0.1717084863173258,-0.3563758504708895,0.7299217342946541,0.34783155213810923,-0.692823878798186,-0.07168238819431318,0.4146452645064385,-0.21776355165843178,-0.2843358477770468,0.024604661587103487,0.06495599584955965,-0.23388559690288174,0.48441840746478165,-0.38234133753665106,0.5317695714225977,-0.355336029758905,-0.2019008046772723,-0.4048942058700519,0.7369101682316826,0.1927707609281828,0.72629700079934,0.8605944780102549,-0.5940238272271642,0.0016034332034894044,0.3990226342685102,-0.6544293170847922,-0.2886563306688923,-0.4288458220251973
Thal_PuL_L,-0.8614974993931851,0.2639911207160106,0.2721781852631727,-0.5137124557774214,-0.13023017680999524,0.2463770948835863,0.5031375305496592,0.11146535165655962,0.29203352139361505,-0.03886071973830529,-0.7043668262484587,0.8207182145602958,-0.35303165247692125,-0.25014642878997584,0.4258015114626737,-0.09730480514528213,0.8208352775904533,0.6279157048786745,0.6320094626727447,0.23136220740080052,-0.26686091023981734,-0.7265957581753908,-0.5419591191295976,0.10763017814617985,0.15510219574963774,0.032189685339321136,0.6785145330869515,-0.49268946612566883,0.7245912121288078,-0.09446628706940856,-0.5796842252240192,-0.7585634879254436,1.0,0.49017367959339647,0.1394771649185236,0.5894527807356982,-0.30192081575282526,0.19096025997611582,0.019549742846435302,-0.41663822223776964,-0.8661405393731736,-0.24009934842866812,-0.3336300743693884,-0.7357338243816719,0.15502228665386006,-0.3877879239460488,0.09206995208664373,0.39043266326963216,0.6482717156933182,0.289415866101054,-0.3058564559823051,0.26246829259495535,-0.36120719530738754,0.4569959714500737,-0.6795340314432706,-0.2792056991562951,0.8105160502727442,0.09113265396676024,-0.47520917889314174,0.2605057239554972,0.3604484843316953,0.15394034341413695,0.03673658851011685,0.3908622132050548,-0.46963709906637185,0.5049272574700634,-0.5318081826343153,0.48095135092484154,0.2077588122459407,0.656452065338656,-0.6932175864196479,-0.17853983293011164,-0.6815006778437334,-0.7626900028960725,0.6089972643419324,0.0653492931560199,-0.21676016111815247,0.6962333549067714,0.27137034673210597,0.6120569064925113
Parietal_Inf_R,-0.4885219573628099,0.09481353726203477,0.39890762801307006,-0.19105388842370635,0.0672667943593877,-0.1467614236284116,0.1766586855525132,0.1776362576871595,0.006251979098252898,0.18340488638465244,-0.2849098764726857,0.2720609013138382,-0.12855479474204884,-0.2632582110135531,0.07351799968287641,-0.33925460296249316,0.33645726772378143,0.5024385195466768,0.26401103581812063,0.1783871484989976,-0.38543654616087525,-0.3014210714295029,-0.3362155160915294,-0.14762199922270322,0.09549455822672355,0.0906931493371044,0.6986711858101331,-0.2927545847420913,0.19100808620229376,0.3807135638192166,-0.197109356795506,-0.32869126806755267,0.49017367959339647,1.0,0.410969311498282,0.23922249247057295,-0.3975515097538211,0.5983421044044298,0.09500459626587705,-0.020206027886335874,-0.4497955714705884,-0.11846736789375656,-0.2743869779512097,-0.5409847621752583,-0.10676667673186273,0.12098653081164562,-0.18340697874611767,-0.08493091692996856,0.4822287622488872,0.15588948871622704,-0.2418601055511484,0.32072008525382295,-0.3759936569284935,0.14965858313027589,-0.333024985535299,-0.16750868799193458,0.4727894742654366,0.3975714351091242,-0.1508803007970172,0.7284096777593904,0.06927573694704584,0.10422114196067568,0.11496443447893362,0.9150229878269073,-0.20200708453566998,0.18046161646899941,-0.1941208721307475,0.009969524631041463,0.1412742536936671,0.3729911343620294,-0.3785765759524912,-0.18890587453619412,-0.23988676505744277,-0.44223465550621466,0.2586932333225529,0.362781851683534,-0.0318431410859899,0.3536034095183803,0.09139721750754809,0.8799848909977371
Paracentral_Lobule_R,-0.11430778529795797,0.060227435478134125,0.8455841133697882,0.28956600077402467,-0.011016296885813424,0.07005905161619631,0.4762804885856516,0.5331880214219391,0.3454384354539348,0.29013273138685924,-0.02404823336449493,0.07465691406923063,-0.04065988379622879,0.3284738626259074,0.3634022162850322,0.05637079365412409,-0.05299688769448785,0.28012050960304236,0.46926479289363454,0.5139645289298808,0.04272201183440454,0.22821938219005647,0.20740883688722156,-0.06217526880393285,0.5720583319466722,0.30351166387749146,0.4319037379624263,0.35651964407811515,0.007055538973154422,0.7470406696625023,0.22331894557457976,-0.013268502444634992,0.1394771649185236,0.410969311498282,1.0,0.06256741179472937,0.0759004518961984,0.8620555799237042,0.7475306066979004,0.1670683578241588,-0.007405844971907128,0.3574980740668937,0.1984610000026054,-0.09011959148102877,0.5151038276919464,0.15437150631381705,0.06721103260556456,0.06309389637898989,0.1277333448574438,0.5737272278161674,-0.0012371752003108901,0.7198112904622664,0.043074178648963755,0.09698778396507315,0.04566584948392583,0.4621508525376172,0.26682155693113535,0.8449914316267566,-0.15231750527140928,0.5753605374833328,-0.09302070568216399,0.5489251611054526,0.7559862907997367,0.5194288769200687,0.18485604639738984,0.25752532477063456,0.22753053581979074,0.33596658584758593,0.6428786099743802,0.39026111970741223,-0.013828066563974645,0.22942477052791987,0.016352531520937953,0.036976123716255097,0.4307035345027835,0.9035934297427828,0.07194241206933834,0.24698596584798094,0.5639200629880184,0.44290594417629814
Thal_VL_R,-0.364976396295418,0.4863720187209095,0.19716603747242065,-0.060055282179308174,0.2650428381886837,0.1885365574496586,0.4009540879993078,0.10122326037777442,0.3458819082505596,0.2499785125486643,-0.4375319370193469,0.7249150716570322,0.08905916035226025,0.06762599526012475,0.3612181608056175,-0.053032378406023685,0.6768345943482917,0.3143532179447871,0.4039824570166207,0.27525863001620265,-0.033028215567777255,-0.4012985059770389,-0.16151063246770636,0.18010965538093504,0.2157499443734257,0.05691368778002234,0.3955489863171288,-0.12800221319350896,0.5884488333618311,0.08817943731978432,-0.18399282242642737,-0.4127799421576114,0.5894527807356982,0.23922249247057295,0.06256741179472937,1.0,-0.0002882492804049596,0.050306764458151285,0.14768810044469072,-0.26268456321789496,-0.4620864277263692,0.17468172159507211,-0.09238947789848911,-0.5055933174051016,0.20376061224581296,-0.046186405942022744,0.2934202571807567,0.3425330468272063,0.6918174762428517,0.13758758207967156,0.11462412802243484,0.1569295982049946,0.03179817681683054,0.4671801754218685,-0.34063835856456454,-0.08144337735300597,0.6305468291888516,0.0965912267835872,-0.12236698552187768,0.3289189052851065,0.380625183832205,0.257459882098256,0.2628149009117128,0.2230543695855555,-0.13074191925125922,0.4685532640018255,-0.11643688388689026,0.5677560440980256,0.2177893400463525,0.5188150068800624,-0.3618698619520405,0.08591745707474598,-0.2681697410924536,-0.43892897708242185,0.3576416012563277,0.07133210515690125,0.2919129306118889,0.5240373244404156,0.10073640577743374,0.4639786379029772
Heschl_R,0.31151208878240316,-0.15073425793128725,0.08039955353719204,0.48324628878140735,0.17959487426594758,0.43462777750197523,0.1301494243895261,0.17381717681710704,0.35269081111859224,0.41772821222590595,0.2617726833746659,-0.04586214332861386,0.26321338125412486,0.49958925836740825,0.2647063549742621,0.48406078053942136,-0.08428935152986766,-0.34667050710475733,-0.050254535055552586,0.2796327935985482,0.53083270992243,0.47914582649977705,0.5840115231082399,0.4617884391343249,0.2031350549990269,0.38145617870271126,-0.293705329634656,0.45261457281120115,0.11691108440348248,0.14633784449629705,0.3527304200287142,0.24732338031922113,-0.30192081575282526,-0.3975515097538211,0.0759004518961984,-0.0002882492804049596,1.0,-0.02252399661064292,0.2540604670205012,0.029466115012138083,0.3096175523813421,0.549705196985468,0.4776186090283863,0.4784258205142917,0.3373639002928544,0.059144624840426326,0.5895701936473973,0.25071614027530104,0.001419490377523308,-0.016029111307041814,0.3510650767135608,-0.21429630125812385,0.6668322510428168,-0.02948018964758968,0.3659074004243991,0.5917378043190308,-0.21105593853045576,0.02898223535681449,0.06189881491788646,-0.09970913770778737,0.02762822187357433,0.2150829203349677,0.23528979768445377,-0.35329212954350914,0.4673550636284443,0.23809666334940321,0.43472418405766866,0.10080691542880028,0.014535571379119547,-0.3091074624559373,0.4030235745242197,0.03526738065456215,0.1441513738541623,0.46095115869732795,0.08481049219239095,-0.007677558497285301,0.14032209690412825,0.023970825602587592,0.07109992135531122,-0.2372400607145434
Paracentral_Lobule_L,-0.2787644909453733,-0.0755966660748492,0.769173772681832,0.26009170901389456,0.07532091412256967,0.10430898647339124,0.5380381290735992,0.41907551598814435,0.2895048317601091,0.28649780409250125,-0.062451140366039985,0.03781806937308828,-0.1554886398200871,0.24539831701358905,0.31625659820796814,0.0940483589972683,-0.023745361346917987,0.35270337029346654,0.34819287401011684,0.4264894391591726,0.10811644665484507,0.08796122557917382,0.09874006870832328,-0.04050196265539838,0.44758574911412824,0.18862157670692253,0.5533919665631968,0.3095613531869971,0.05341091412070422,0.7632871996229404,0.0909656961493431,-0.09376790369338367,0.19096025997611582,0.5983421044044298,0.8620555799237042,0.050306764458151285,-0.02252399661064292,1.0,0.7233577490522145,0.07930050300674259,-0.09182470591346004,0.21739086011065697,0.1829822469118867,-0.20255814717845855,0.4284580095991433,0.06379370437735,0.07123943520448592,0.1579742797632171,0.280504741611059,0.39068373399622436,-0.21506568507794482,0.7703664506845401,0.023310490608519346,0.07724484706834549,-0.05298579997257362,0.33669763782730266,0.3574210582644875,0.889686269321908,-0.28002262631411107,0.6107755667608423,-0.10243984807384453,0.44031386652508575,0.6612447824971079,0.7068917001089084,0.03555140320266374,0.2864914327588625,0.05959804318835032,0.2492368550799378,0.6460002712577778,0.37009362262254675,-0.13118213664175246,0.06819677713178915,-0.14048724229507076,-0.04940607606505941,0.3618696386152501,0.8517279813904085,-0.042401030837078836,0.28888471322758175,0.4011127447757246,0.5502922841422989
Frontal_Sup_2_L,-0.06277732557537782,-0.1075775583062464,0.7320435532083542,0.4451281697089791,0.12143346377591847,0.29078363145613034,0.6315731747366964,0.5091854081449625,0.523801819904702,0.4305913263336496,0.0022777959086210365,0.021801141528369785,-0.08341258523380478,0.6079944961084858,0.42056774003926617,0.26548973358821876,-0.1359971873272336,0.1559577006476926,0.3124687052679725,0.5162828154383204,0.407707448089521,0.3171498779559484,0.3627075364245147,0.060504277759836925,0.5222538646149558,0.2382927018607838,0.2858894066272738,0.6030754882209945,0.037964577128723274,0.7402433911627914,0.3248322752449347,0.05326120339908158,0.019549742846435302,0.09500459626587705,0.7475306066979004,0.14768810044469072,0.2540604670205012,0.7233577490522145,1.0,0.11366783288759971,0.10956466779030978,0.4380280492989216,0.3494115514832259,0.01572546214481759,0.7346366232235134,0.043333518055844684,0.2982750513679159,0.3434212116462591,0.222060589795396,0.34330734365907134,-0.03536031616347567,0.7361094025548636,0.3029802064322695,0.06864404500924,0.1399945910410945,0.6241004070974894,0.27321104439418914,0.8313487999728589,-0.30175448342233474,0.4046244235482362,-0.1289815842974838,0.5970313164881492,0.8270834840842259,0.28874909864723475,0.24533563716634227,0.425308870042176,0.21038088361148635,0.47580674179577837,0.8032017557214671,0.29767954748071856,0.12243052145708988,0.351421183130854,-0.05022282515753233,0.2143426296291498,0.37431694392280257,0.7861109960606106,0.05238132448554227,0.2744350218219607,0.4650375566699788,0.21493750057526534
Raphe_M,0.4582791705960547,-0.061682073776061684,0.04228653716626403,0.320374536295733,0.07992082583136434,-0.44385747125529385,-0.2395589096804799,0.20520958225294714,-0.190673081103143,0.1666532609701067,0.402207749512191,-0.44778854609117746,0.23078083386776785,0.11420604141874006,-0.41569805981314395,-0.19371675071646402,-0.5217439276563873,0.007021184078929031,-0.3098607385375615,0.04231122686012021,-0.09313120436360461,0.4311346289169324,0.2404162916088882,-0.4166481600121037,0.019225652754832318,0.17707582622319118,-0.11577203947138776,0.3019592528340926,-0.5219480219854938,0.1604372056584718,0.4955667066028396,0.6047579412255703,-0.41663822223776964,-0.020206027886335874,0.1670683578241588,-0.26268456321789496,0.029466115012138083,0.07930050300674259,0.11366783288759971,1.0,0.517023219814767,0.11644607781211064,-0.041068004747304106,0.359260139996598,0.06067339040486002,0.6533041214516766,-0.3185636773403849,-0.43112583694587703,-0.3834715786136504,-0.04516416059085563,0.20770231386821636,0.04237112034739716,-0.03949042688802148,-0.12951678427033397,0.4986232740125555,0.3139718917940621,-0.3018391044613369,0.10270694457734375,0.33645079817448315,0.046124138183954604,-0.1991363457126355,0.11974519971488809,0.15030997483049435,0.012694299316033478,0.3237767024338551,-0.278975273410647,0.47026205114952924,-0.17795643738368908,-0.006682759010719184,-0.07783827108277488,0.4463498783688599,0.19617065684253202,0.4958754725725845,0.4969634572079815,-0.25672568757526215,0.16643618018231474,0.3587986614322476,-0.3455685784345662,-0.028052701991569305,-0.09361027626059723
Thal_VA_R,0.8720366223134819,-0.29094312580212595,-0.17682014648916458,0.5770193464222323,0.3093097184929442,-0.15351305649003644,-0.3911339204212138,0.14186528528808454,-0.1973867156319669,0.28758136429050435,0.6192075052039521,-0.7017257188853085,0.3555351614527367,0.22661567444089212,-0.2993462614845307,0.0808232698190939,-0.8278567227957594,-0.5729161075527149,-0.4610112962088954,-0.011965196029021154,0.2958994682988182,0.7820039277949027,0.687860066096854,-0.0970616824571621,-0.14550745915637148,0.15807576294055084,-0.614589026508374,0.5983399146273484,-0.6674033948228769,0.1660456071730142,0.6650416479874821,0.8136989134405865,-0.8661405393731736,-0.4497955714705884,-0.007405844971907128,-0.4620864277263692,0.3096175523813421,-0.09182470591346004,0.10956466779030978,0.517023219814767,1.0,0.36354611582966234,0.3454820445849621,0.8080164042247827,-0.052113766516231806,0.47269882511590416,-0.008675925284778849,-0.3162219764719015,-0.5365076032550797,-0.1416851127183652,0.4739494909022376,-0.17223570506890407,0.33575867037063023,-0.22515719651065846,0.8479665594415537,0.4434213376945356,-0.6732481579959816,-0.012148242186438094,0.4104075472391636,-0.20871685459978867,-0.3627109913735217,0.13681221751504777,0.093429844771125,-0.3276307315240399,0.6388793673136809,-0.35578510627114474,0.618477993945727,-0.35968964531109326,-0.1193117272105755,-0.5716548117481101,0.7590133723719015,0.2430097636842908,0.676914141564889,0.832867023779978,-0.4622078578869098,0.03567345709591192,0.4890699125506584,-0.5461198782680511,-0.07658162364930768,-0.5221459478298599
Vermis_10,0.3255652413612842,0.011608109953603885,0.3310474550838649,0.5783388309598315,0.36965981988425584,0.3875754638966695,0.16743202045080374,0.42307300788712826,0.46026833992961147,0.5460648154530374,0.28335318909246016,-0.029175557971398165,0.43443800679658884,0.4031133629427517,0.4052464704122731,0.38385483051656205,-0.073004732792476,-0.2822823449898046,0.1706373486889654,0.43706601140769286,0.4717535211468105,0.484024125954697,0.6549470229238056,0.4970919267246889,0.34925344653565177,0.48631206649267417,-0.09666092749394786,0.588544607229569,0.12755817026772664,0.4528311318252208,0.4069671537284523,0.2788517216804268,-0.24009934842866812,-0.11846736789375656,0.3574980740668937,0.17468172159507211,0.549705196985468,0.21739086011065697,0.4380280492989216,0.11644607781211064,0.36354611582966234,1.0,0.6141923896126394,0.3496105092873463,0.3512062450845418,0.2786718016638193,0.5992590588144645,0.25100911750155647,0.1254224737230303,0.16497107549337578,0.48984668814773225,0.02549162311972109,0.6719512182469544,0.2201442348004464,0.4182570305158494,0.6057314585697764,-0.08088353377448784,0.27737214933649174,0.16256851008640089,0.24340024513084363,-0.10757751081422533,0.48382643780089196,0.4301602164718909,-0.01758673108037659,0.6236374731387978,0.27107626165218945,0.554762386810571,0.2333314120494021,0.23748863603296988,-0.1629282953606988,0.42084479589608564,0.2629882217468673,0.2956287864508149,0.40050729373082594,0.21087511943232196,0.2696208877606924,0.47017818880435425,0.13848411526601606,0.3044412705760298,0.03031789318064647
Vermis_7,0.22379807158803683,-0.13074664803082253,0.34430234775419905,0.3879547423290552,0.4123823862761805,0.4025664259888515,0.06277007411991271,0.16981557555870086,0.36095295211398026,0.3232893587850537,0.524317609887376,-0.2884673388845772,0.3961650881203513,0.22737945998928344,0.38752761567598276,0.7001813259543531,-0.1374278585242722,-0.24011286680208294,0.12618247543905273,0.37330608577520713,0.5656872679745,0.29554380536162733,0.46509151523096276,0.5686542541986274,0.49753941890863423,0.15760363967756733,-0.057347010985637936,0.7048186395408139,0.1503113058289268,0.26622773978426073,0.19228414363475646,0.1266693353444262,-0.3336300743693884,-0.2743869779512097,0.1984610000026054,-0.09238947789848911,0.4776186090283863,0.1829822469118867,0.3494115514832259,-0.041068004747304106,0.3454820445849621,0.6141923896126394,1.0,0.44389101874782927,0.18610201774805527,0.007235159850960951,0.5792364634994313,0.24959324646713982,0.01610047037363058,0.1629587877045998,0.22381790342688432,0.06005593906331533,0.7607586085251405,0.14674329884904663,0.3233920919063068,0.4028964294509146,-0.10760738742954802,0.21889123746189282,0.13231056055757823,0.01676541565145155,-0.21378824501832674,0.20273215782177448,0.2977864452656072,-0.18739580845977025,0.42811918711845154,0.08043386785021678,0.3814405967497049,0.0689858904571271,0.28565374749182704,-0.22056446643453745,0.2484134110847208,0.03028645276838779,0.1118127543678915,0.26696797246602544,0.04851864650868916,0.1486284753949208,0.19022128132013574,0.04902795562929943,0.3233471582032174,-0.15438855054513348
Thal_PuA_R,0.73685311140153,-0.39376603977234403,-0.1580668635779384,0.4002622641735625,0.19485312584117206,0.08796732932117834,-0.39211503267737047,0.1295300818483731,-0.022253476958968937,0.2253903749193745,0.5330953747935719,-0.5733819419489488,0.3467095581604713,0.20938505746272343,-0.12075231430971457,0.27694765619864176,-0.6674461405980618,-0.5652656033587745,-0.3385471875975077,0.06295737450013283,0.2881457214582255,0.6747960362987999,0.6239336278487433,0.12164761983752338,-0.04003640974415476,0.17272130871813235,-0.5856839873583933,0.5225272907497682,-0.41148674736331065,-0.02352015983044518,0.5312527975018645,0.6120652853363995,-0.7357338243816719,-0.5409847621752583,-0.09011959148102877,-0.5055933174051016,0.4784258205142917,-0.20255814717845855,0.01572546214481759,0.359260139996598,0.8080164042247827,0.3496105092873463,0.44389101874782927,1.0,-0.004560790532079299,0.22406614031038155,0.15206617250130186,-0.1726526662090065,-0.5556164345194948,-0.08014926252423428,0.4628824112828105,-0.34735603500822204,0.4229196096383913,-0.2005981673905211,0.655164237658199,0.4499887820327291,-0.6368358684196648,-0.16786502326309904,0.32660842287967606,-0.353063985127067,-0.252917915566693,0.09989820079790078,-0.01611311052239205,-0.47845965132292095,0.5793691329435655,-0.22967539991579816,0.47999516020741556,-0.32509860995568907,-0.22318875653725287,-0.6192286389411344,0.6728767739305226,0.10400349538127454,0.4691043520707402,0.7097647003662237,-0.31015819039569825,-0.14476464749245835,0.2967533988193649,-0.4085005244368587,-0.002751773449124116,-0.5647557515368874
