,Thal_MDl_R,ACC_sup_R,Thal_IL_L,Lingual_L,ACC_sub_R,OFCant_L,Thal_VPL_L,ACC_pre_L,Amygdala_R,Rolandic_Oper_L,Cuneus_L,Thal_IL_R,Thal_AV_L,VTA_L,Thal_LGN_L,Thal_AV_R,Thal_MGN_L,Frontal_Sup_Medial_R,Occipital_Mid_R,Supp_Motor_Area_L,Calcarine_R,Vermis_3,Cerebellum_7b_R,Thal_PuL_R,Cerebellum_Crus2_R,Thal_VL_R,Frontal_Inf_Orb_2_R,Cerebellum_8_L,OFCmed_L,Cingulate_Post_L,Cerebellum_Crus1_L,Hippocampus_R,Thal_PuL_L,SupraMarginal_L,Frontal_Mid_2_R,N_Acc_R,ACC_sub_L,Temporal_Sup_R,Pallidum_R,Putamen_L,Fusiform_R,Supp_Motor_Area_R,Cingulate_Post_R,Vermis_10,Insula_R,Thal_VL_L,Lingual_R,Cuneus_R,OFCpost_L,Paracentral_Lobule_L,Cerebellum_9_L,SN_pr_R,Cerebellum_Crus2_L,Temporal_Pole_Mid_L,Parietal_Sup_L,Thal_PuA_L,Thal_PuI_R,Precuneus_L,Olfactory_R,Frontal_Sup_Medial_L,Rolandic_Oper_R,Parietal_Sup_R,Cerebellum_Crus1_R,Amygdala_L,Thal_VA_L,Thal_VPL_R,Cingulate_Mid_L,Occipital_Sup_R,N_Acc_L,Hippocampus_L,Angular_L,Thal_PuA_R,ACC_sup_L,Rectus_R,Cerebellum_6_L,Raphe_M,Vermis_4_5,Cerebellum_4_5_R,Occipital_Sup_L,Thal_LGN_R,Thal_MGN_R,OFClat_R,Temporal_Pole_Sup_R,Angular_R,Insula_L,Occipital_Inf_L,Cerebellum_7b_L,Caudate_L,Occipital_Mid_L,Putamen_R,Precentral_L,Cerebellum_3_R,Cingulate_Mid_R,Thal_MDm_L,Calcarine_L,Precentral_R,LC_L,OFCmed_R,Thal_PuM_L,Frontal_Inf_Oper_R,Temporal_Mid_L,Cerebellum_4_5_L,Thal_MDl_L,Vermis_9,Vermis_8,Thal_PuI_L,Temporal_Inf_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Tri_R,ParaHippocampal_R,Frontal_Inf_Oper_L,Cerebellum_10_L,Frontal_Mid_2_L,Olfactory_L,OFCpost_R,Thal_PuM_R,Frontal_Med_Orb_L,Raphe_D,Postcentral_L,Temporal_Mid_R
OFCmed_L,-0.3919577960145011,-0.44355523585638795,0.5739932013338636,-0.482548459446952,0.6205174036297246,0.5819128734689095,-0.4232325399982843,0.5729778071489541,0.28902592911616865,0.27199271715803053,-0.3171351985815091,0.17051307560722487,-0.20260902515955057,-0.2788051924728698,-0.33834351012106806,-0.45509530466004644,0.5483107973186754,0.4034968442841788,-0.4049180665581952,0.1702100154231099,-0.2796000065132685,-0.19156000238323162,-0.27926315994408796,-0.6071971588463935,-0.18529897138052168,-0.18399282242642737,0.5002111185529395,-0.08478255540409603,1.0,0.16005635832333845,-0.06120013925185623,0.654126977864974,-0.5796842252240192,-0.27774185143390023,0.029599462780435255,0.5354868173561707,0.6599898456830571,0.32545804433476955,0.6913594269855529,0.599870710664486,0.47498410580214445,0.22508117683335568,0.15366530226182565,0.4069671537284523,0.3596134889372934,0.5267259566842385,0.0220452142383843,0.058510406460972955,0.27463830065484185,0.0909656961493431,0.3558883029665955,0.21656096977662642,-0.43698216175967414,-0.3001867745999376,-0.1952945865363064,-0.45793112240611933,-0.5289922799468976,-0.07554627628482746,-0.34149171480700785,0.27738983848839405,0.1684541473676874,-0.18932216085383075,-0.04508425452285699,-0.1242823752543721,0.6396899123016525,-0.5251736428097775,0.3184092492368628,-0.30176118531109974,0.55757829798418,0.43444086951633964,-0.39028333233932144,0.5312527975018645,-0.1123153132152631,0.8252874993918405,0.2496964827061197,0.4955667066028396,0.427857572961968,0.33218513964751684,-0.3855511147259684,-0.39196963009171715,0.3271717011095392,0.7306943386239484,0.47022581105671163,-0.21893945321242536,0.22026895384276376,-0.38007065594856104,-0.11309133167190626,0.3810469119752073,-0.3185117406600759,0.5788267785424782,-0.005144232490449343,0.0022386860497415955,0.383438845763642,0.2219813960675248,-0.422890304034721,-0.06250076115923937,0.4074307770631578,0.7655431532394164,-0.5332611214351589,0.3084479561082051,-0.17058493064188512,0.5287381409581395,-0.27872253395954505,-0.2176761321293637,0.4003642704824454,-0.16435534159531975,0.2332345944062206,0.5043500208985957,0.2828577852472207,0.70619801438042,0.05728755106475356,0.6227121118314084,-0.01929083636674185,-0.2563649842637646,0.6101521175296074,0.5441753235162663,0.7701313287627789,-0.03961947444122966,-0.09051404999240953,0.10540605051299305
Cingulate_Post_L,0.25633297194087523,0.36104126396943875,0.04753162561428697,0.3081416607800462,0.0967895655027195,0.23055925916847508,0.26295717538562824,0.40610793457190264,0.6200456791722043,0.19907293037467208,0.24946758199306254,0.10025570683349201,0.27650811180024615,-0.11201153622686584,0.21967428066876912,0.1880361518770008,0.05453877095776002,0.46446008877759903,0.1496932017491066,0.2954049240631193,0.3876745567541645,0.5872104491356891,0.19827486632109306,0.18222164795135407,0.29305814869661845,0.37287750377293344,0.24235571422382815,0.2170108570838312,0.16005635832333845,1.0,-0.14858097636464088,0.25091160763109993,0.2059180916722104,0.18018457131816354,0.2348443700101866,0.43773285529027195,-0.02031905611828139,0.5387379005801173,0.142991027830116,0.41766661625406826,0.3481341860681418,0.28583106643379697,0.8785248249040615,0.41553970596616163,0.26278467731547783,0.10369188931754209,0.5220319991064735,0.4572294333269669,0.2408587965437476,0.24845866013943463,0.41522464936318343,0.492442886427454,0.06877831375866474,0.23707338260744062,0.12884443253959416,0.258279487066455,0.21011307544551414,0.2780694534352432,0.4902348389324681,0.5564893625351183,0.23813212286205448,0.012487551724887318,0.16950028608440187,0.5039332462199806,-0.07984430451248258,0.198797965945613,0.3659779946740364,0.20248597448668496,-0.08068457703968183,0.34215649477927684,0.2923243682085954,0.07602823600163622,0.3715411219642449,-0.10122808331920201,0.10605141691008067,-0.0061024825363151965,0.37065010440433127,0.437196755546142,0.06616707087361767,0.14818143724502308,-0.2443193135196083,0.1690487521942706,0.292895053285757,0.34453415684777805,0.34422129710127075,-0.16994779809713828,0.14944800189373197,0.1963118344500659,-0.0136395729010464,0.3022811894852453,0.17368260953538228,0.45093175733097,0.4931568833379739,0.20195409727225377,0.25003031136574977,0.04968371412639546,0.09476350521705101,-0.020233621223803764,0.2328452076952726,0.2623972245384966,0.010074910899039995,0.31790632545726943,0.2910725926712952,0.2079654418962433,-0.13136337957551128,0.24477815366962632,-0.21769121988948928,-0.002358405714113956,0.245361327965553,0.2096821269944967,0.25362998734075626,0.21216770566790494,0.35497516217939445,0.38551981978873695,0.1441997731745596,0.3359402011515028,0.022114650048156985,0.38359039119208427,0.1646261380266877,0.39252036056343736
Cerebellum_Crus1_L,0.23465382302257953,-0.33629380730680897,0.359614385872583,-0.05916645260594114,0.20197074663539716,-0.2882914086004152,-0.17195985802922753,-0.2831938571239235,-0.34325683876467256,0.02232889465216425,-0.24570346993363443,0.5481480158669029,-0.1404074850218555,0.08426031410925504,-0.17697645243615034,-0.05778549463535841,0.2539909139196144,-0.2907259890181124,-0.3915557683409429,-0.25669988834543006,-0.2035607083749792,-0.12116788859475022,-0.04328335497310757,-0.024088854080858417,-0.19823830242113383,0.007841337443358944,-0.24363708284194016,0.47516213238681676,-0.06120013925185623,-0.14858097636464088,1.0,0.060523832120450205,-0.29247667035573394,-0.3238199285927488,0.0332325997610648,-0.1579531643577877,0.23332867428695953,-0.2774187290300074,0.07728968978444375,-0.1631017969862647,0.06126999347154129,-0.24511476863402468,-0.15556718559580418,0.1852636725615363,-0.07659058471985371,0.2529337232957525,0.02814127875216709,-0.003968297125491797,-0.23881912684441997,-0.321952583354455,0.02945774205282302,-0.3083826883473096,-0.05845553738514394,-0.18723465954571028,-0.5265691819890599,-0.3588589357986455,-0.13882127644608244,-0.31892844475200455,-0.34422526221659466,-0.22624814055413953,-0.25456254334285194,-0.2809579247909235,-0.0044448500654499104,-0.21469081387636968,0.39217620088055793,-0.03717478575131598,-0.18960489610869155,-0.29743918926590607,0.3908715672565876,0.31581749954907845,-0.44182165412855656,0.1941612943591737,-0.2374583311968898,0.09398973892961168,0.7723566288906646,0.0247510816558474,0.06739140003240872,0.10652321757922449,-0.2704246582022711,0.16234248466920873,0.47152778564509684,-0.20110146697918824,-0.08508934717833003,-0.2666158091917122,-0.44729765085550416,0.35286881152006666,0.22336359504994197,0.3777907129301917,-0.3537073153155721,0.10852337364380908,-0.4547425969744645,-0.18866972658085193,-0.19447373075352511,0.19074211126188134,-0.16202363504773287,-0.18099352111170144,0.3831359236545838,0.16319186618731563,-0.3130240640309306,-0.34339700678270074,0.4613313594045302,0.17195668725882657,-0.17513438878143114,0.20208163223767286,0.46110636057669074,-0.14051298962428588,0.7732763381487355,0.21782397956623778,-0.167290355440464,0.08543744966903276,-0.3619698989544804,0.12695591410684742,-0.4115229874183597,0.12192438174369603,0.07452928979117053,0.16642488699751762,0.10278279242070859,-0.15870010062186643,-0.4638384840983211,-0.2861528446377924
Hippocampus_R,-0.2063002827631018,-0.37933393951357786,0.767184580160692,-0.33665977841817407,0.7116402351099149,0.49967962867852406,-0.5016620315716867,0.5774030838900845,0.2808249983209562,0.21937417137980933,-0.2880368051395475,0.4140142378669306,-0.14830194662918783,-0.29700783145785836,-0.41817705450101006,-0.5706738078217001,0.7050079503827572,0.31517303181849365,-0.38240387716949753,0.15784600132483576,-0.28550563836617665,-0.03674135764401117,-0.06969324381484363,-0.5696805163016783,0.08078666761975864,-0.16760579630103925,0.5254176733068789,-0.06559144188666935,0.654126977864974,0.25091160763109993,0.060523832120450205,1.0,-0.6787122174841976,-0.3182949910531705,-0.15082791907967788,0.6866065519745405,0.6301026145266841,0.4244564006033377,0.6284698569009542,0.5559742426218791,0.7896010529308535,0.15122932422493798,0.21265244564104593,0.5719628980223954,0.2149109380449675,0.38558874992704656,0.13254915978349863,0.16335831592629063,0.28639796033757886,0.09564836094449891,0.60928785804797,0.20385386850874085,-0.3841246541266296,-0.022454507569994002,-0.20888753525566534,-0.4335276734852641,-0.6110339750942958,-0.09409380254590523,-0.262969527717573,0.3365553293915138,-0.059618705606802255,-0.404565264359917,0.40513407134281615,0.13144226513016335,0.6376736310715571,-0.5348342572690705,0.2485025160896624,-0.3149184357491655,0.5328283413306557,0.5078024531701835,-0.3224580682161177,0.6607838339507235,-0.07508371295012674,0.6819948197292953,0.4897241527834955,0.4188535097754868,0.4710737434972052,0.4819816509001911,-0.3974959598223625,-0.3246812666777121,0.5147245158871544,0.7880676982108582,0.7522864160290428,-0.36372953546898124,0.24750051383436142,-0.4645323039542434,-0.18098535849692926,0.3813881730168618,-0.36617989253757505,0.660876735052726,0.04154081957071336,0.134840086948472,0.3168039868428541,0.47187309854282317,-0.32975211866766024,-0.2771746288488645,0.6238867623520017,0.6537144126618547,-0.4670053821188393,0.22407035535588563,-0.2977203797533072,0.6636100645759059,-0.19308778268083818,0.12391271524796844,0.5819861288025404,0.0035484007463632205,0.2070927827330458,0.36225285410743974,0.2291255537791554,0.9289613757472406,0.046377768710493976,0.6005908044705986,0.16469130205687452,-0.10654025741330807,0.7205395935648713,0.663264653661643,0.6883770449856899,-0.10848446579275248,-0.040359346950727716,0.3197535012114036
Thal_PuL_L,0.5669312357764156,0.8105160502727442,-0.721961563327426,0.7245912121288078,-0.6795340314432706,-0.25014642878997584,0.8207182145602958,-0.1715037313427993,0.15394034341413695,-0.08148566269230441,0.7087094672969839,-0.3492432520157768,0.506775007872889,0.3604484843316953,0.6651844759090575,0.8192334597431238,-0.6029459776353904,0.012939884546731862,0.7331810998678782,0.09113265396676024,0.643646759556661,0.4258015114626737,0.2905076050802032,0.8208352775904533,0.2463770948835863,0.5894527807356982,-0.2905409322727945,0.11877364029620761,-0.5796842252240192,0.2059180916722104,-0.29247667035573394,-0.6787122174841976,1.0,0.656452065338656,0.2605057239554972,-0.4436372386320402,-0.6932175864196479,-0.018562846797776658,-0.7265957581753908,-0.2792056991562951,-0.49268946612566883,0.0653492931560199,0.23136220740080052,-0.24009934842866812,-0.012938544505896007,-0.4081736026033998,0.19014365130595698,0.15510219574963774,0.02746848368849272,0.19096025997611582,-0.18972792451649043,0.11146535165655962,0.49168951580863507,0.39043266326963216,0.5642949759276695,0.8626386496280516,0.857865470768183,0.47682394316705673,0.6962333549067714,0.07096731711320445,0.3098019739558463,0.5561597358803976,-0.09730480514528213,0.37465618360229463,-0.8614974993931851,0.8264294871928866,0.03235126560234867,0.6785145330869515,-0.7572072554010822,-0.21676016111815247,0.7629752413994076,-0.7357338243816719,0.48095135092484154,-0.7585634879254436,-0.4798030589229581,-0.41663822223776964,-0.3562938507764098,-0.2828552558874572,0.7117408828769913,0.5978551765823226,-0.7048734704067168,-0.6247343314795621,-0.4264847530535103,0.6760579596137225,0.15502228665386006,0.3916454577214043,0.23605363655151781,-0.3058564559823051,0.6279157048786745,-0.5419591191295976,0.26246829259495535,0.29203352139361505,0.03673658851011685,-0.13023017680999524,0.7332686256696856,0.3755949145310661,-0.48157371478607636,-0.7193621382331868,0.8739877770935479,0.017749478881015388,0.2639911207160106,-0.5486267737774824,0.6482717156933182,0.10763017814617985,-0.7043668262484587,0.4333351187674183,-0.47520917889314174,-0.4697757052176707,0.017130594455847525,-0.7532303320551114,0.18697885561177216,-0.4607147070307489,0.2077588122459407,0.4569959714500737,-0.5137124557774214,-0.6244269333682412,-0.6772335489703398,0.289415866101054,0.36674472913961553,0.14432425296205556
SupraMarginal_L,0.44427390833965974,0.5860265352364052,-0.5901802686789143,0.3283150112585659,-0.4472534841569292,-0.020663274343341774,0.5518487025918374,-0.01817839287132913,0.14350143671994614,0.036562838337997935,0.6901772445710153,-0.2113160218876383,0.458201107469809,0.19108458361538488,0.37835844979687494,0.7102923170820873,-0.4468912216033069,0.039061605208716724,0.6827467371115478,0.2982405016572493,0.5060968419119897,0.10790638975692615,0.009536644123208348,0.5005547763104705,-0.035882358398687385,0.5188150068800624,-0.16202990961894614,-0.14965364089312821,-0.27774185143390023,0.18018457131816354,-0.3238199285927488,-0.3182949910531705,0.656452065338656,1.0,0.23644539882711765,-0.38284439253109825,-0.4844597055598284,0.07483013175871048,-0.5232309622239623,-0.22823559116658607,-0.19399330858410155,0.3493733405006174,0.16550058165977538,-0.1629282953606988,0.06447337262804136,-0.13745456111119975,0.13621642372661633,0.35033920262167917,0.15013396167832954,0.37009362262254675,-0.0519598689992127,0.04415479835243752,0.03025869308065437,0.14124530783764738,0.6630521633647343,0.5484621862205229,0.4921887390470302,0.549383845560756,0.35023996898414567,0.31678474935201056,0.37523270643763484,0.47489206878803014,-0.07313926717343652,0.130510421191701,-0.5461123341793748,0.5725708116938003,0.34940842820435114,0.6551827966788151,-0.5448795729904039,-0.12288967284631094,0.8535139884855486,-0.6192286389411344,0.5081043603814763,-0.4048942058700519,-0.3284381844683352,-0.07783827108277488,-0.16061150282399256,-0.11762782584587189,0.7117941350865632,0.4118103865517537,-0.33823719205499414,-0.2942898700992554,-0.20631013190728253,0.5571515311274701,0.3241550690119905,0.2757712422491332,-0.041846708321201465,-0.18789422041604936,0.769350587033802,-0.4717526941816471,0.6609291315641045,0.15222067222397048,0.28189774492739605,-0.15361217601777125,0.5060136812545151,0.4073969253760746,-0.2672635500095954,-0.3216219991653754,0.5154115042725195,0.10488509505768152,0.38778174919841474,-0.2342661096563121,0.36621548464826736,-0.1785219048917014,-0.3512544010658296,0.2909563710556631,-0.27197157249940823,-0.18584391785017895,-0.07539194672669525,-0.31441375632406027,0.4443842058939453,-0.04910535050146576,0.5741923077401874,0.28334295196131226,-0.2160292766940631,-0.6400984460477612,-0.4104602907618228,0.28838530696359327,0.7315298600866337,0.22443105206975078
Frontal_Mid_2_R,0.19212912323229375,0.409923275370309,-0.08659982907399588,0.10411994203370128,-0.10002151116979077,0.013287973679597475,0.1761733040012438,0.274460630630902,0.31937495132323435,0.35101337884371697,0.3725982829337253,-0.14864579791283547,0.4094900734278464,-0.020206004471699773,0.06466433766936068,0.32063347490211913,-0.19295240657982687,0.5620876379772096,0.22260068159679103,0.6464477686056295,0.36082435838958754,0.25708732229604336,-0.05877126437246866,0.19212590063146748,-0.07393651794924018,0.3289189052851065,0.1521120021500538,0.3148824286391572,0.029599462780435255,0.2348443700101866,0.0332325997610648,-0.15082791907967788,0.2605057239554972,0.23644539882711765,1.0,0.046324863940646624,-0.16946970126086666,0.299050432149808,0.07888985690994554,0.20319371368195052,0.055599322849908636,0.6200742697806327,0.3541885652828402,0.24340024513084363,0.2967644772743473,-2.962753316253171e-05,0.22474748177132062,0.32346196114477843,0.1629668870274335,0.6107755667608423,0.1746379266899089,0.32768445076306285,5.666612533676732e-05,-0.00026938780230767104,0.4139152577548519,0.2757613646916935,0.2593248034789119,0.6059222649226564,0.32815175668638635,0.4533623809850313,0.383307787123978,0.5507587852885005,-0.21039302925847103,0.25887671821522507,-0.22833268973333715,0.21028757117615945,0.40380835905523305,0.46684351828480114,-0.143934804072843,0.14563136947077698,0.27470822938949246,-0.353063985127067,0.17449004604946283,-0.21776355165843178,0.036990120372453736,0.046124138183954604,0.18558376907571908,0.21267292627291884,0.24133933939977312,0.19629720209774162,-0.381460873460265,0.009758141567277997,-0.040632405364634465,0.681342867329848,0.12089733888075452,0.007815452341154185,0.21520253464734868,-0.04551261098353107,0.16875888219185392,0.0461955821654671,0.37279463235448623,0.20480824317028062,0.5149748017246596,0.16450674504120713,0.1735991978790947,0.7452464269528476,0.009125875600130425,-0.15233077859254715,0.2514668305209704,0.3226359709695031,0.21045317739516026,0.07342296905403838,0.4513331961511974,-0.014461418240564863,-0.12624078198036776,0.18377136398545343,-0.018746205482259515,0.14944215151086096,0.5414899689402748,-0.10111532864726282,0.29815982398141566,0.2364972946552846,0.3841109825985391,0.17229680707697256,0.10050454500817212,-0.11103655166485137,-0.27277391617241586,0.31453071250487064,0.3679057033478463,0.2121133980218701
N_Acc_R,-0.27883373083092383,-0.157794900347938,0.5391059326122051,-0.21294228718004932,0.5919580766203214,0.4203055683204344,-0.3252308919605575,0.5974965081532643,0.47425905044907374,0.24339777703490126,-0.22773568262463875,0.18324693514890616,-0.1535455651032789,-0.34960680203580774,-0.27477350638151266,-0.5496242147765225,0.4345696847294255,0.5580995926118129,-0.29774829336550734,0.22767182109312292,-0.18104300345270674,0.22956682491846597,0.023845064366074465,-0.38545785200758753,0.24371610399049243,-0.21190013829960733,0.6129701152218009,0.06140931513615235,0.5354868173561707,0.43773285529027195,-0.1579531643577877,0.6866065519745405,-0.4436372386320402,-0.38284439253109825,0.046324863940646624,1.0,0.4745423549057979,0.542993027405164,0.6614587504639451,0.6753925689818666,0.5638906080744869,0.2028242972834041,0.47750230667665017,0.5576153676551863,0.27744610553571386,0.24665785154831948,0.12561856474031982,0.0925893783413159,0.243502386071557,0.1949963831528153,0.5910541828763525,0.46983852569973933,-0.19111339565322163,0.04189865870693353,-0.074281969142171,-0.2270703850543721,-0.4313916427033243,-0.02183651226399143,0.08651919210363004,0.3961640248140047,-0.056730760661882776,-0.20631806872397507,0.31418361243879256,0.3878507482164799,0.3901408995162178,-0.4651472508426179,0.19640327437595964,-0.25152948054623564,0.4532979851801149,0.35764523799716763,-0.24532505358751522,0.5560241878500163,-0.08599542442859008,0.44767193358313706,0.1745212530810491,0.28257561368439466,0.4128284676337942,0.4282700676003195,-0.38011573499612755,-0.39136740789835206,0.11904841379970028,0.7344863289098786,0.6952171829741387,-0.09982104583658422,0.2641023752910045,-0.6515042227178889,-0.025744337818052864,0.30748853439387813,-0.40631703555294746,0.7099909923204152,-0.01021242415573719,0.21638864123399854,0.33413671600970485,0.31039636563556516,-0.24439633209826067,-0.19166177590843378,0.4232825214146292,0.4083992694599962,-0.2478095614661242,0.24773205182317617,-0.48008127842350884,0.44717689422537843,-0.04963441465767159,0.20409392386450495,0.2969597002841736,-0.08646517292674252,-0.13085476673305924,0.23690752275003563,0.3888998102550313,0.6463056441389946,0.06586342505406538,0.4655446748761596,0.16414202189525387,0.024782594302708617,0.5754552072398145,0.6848625323037197,0.4955661926800286,0.07122631580103077,-0.06695576347468876,0.3213948606754178
ACC_sub_L,-0.39969586179205635,-0.6410681128737472,0.7214923084130922,-0.5091819936280144,0.8228731823378532,0.28954406660468224,-0.4705903516433327,0.39364178904305636,0.045144305275748496,0.2829738960424166,-0.5062456761934658,0.33089296344086344,-0.5229253727312468,-0.2061048985349897,-0.4218878679057104,-0.611571432806484,0.7090783182428144,0.18127419442840859,-0.5855628816934944,-0.050837153817837946,-0.4147800956751315,-0.17636215609860809,-0.1721972121301306,-0.6336049057480322,-0.060018286250010926,-0.3618698619520405,0.4660498919914947,0.0389323250865703,0.6599898456830571,-0.02031905611828139,0.23332867428695953,0.6301026145266841,-0.6932175864196479,-0.4844597055598284,-0.16946970126086666,0.4745423549057979,1.0,0.13688221426217342,0.700162658691045,0.4762394234682323,0.4942638688040904,-0.013277456441172508,-0.015715974578817404,0.42084479589608564,0.3428894528434482,0.5631486528175123,-0.09664326762489213,-0.10894722007286498,0.13398029614148893,-0.13118213664175246,0.36083128753907834,0.17527800827819764,-0.23287127592895368,-0.18997261756950423,-0.4522887107885801,-0.5800791465465575,-0.6596387806425769,-0.3139852442592006,-0.5264283688113214,0.12258828646596506,0.0022076243063242117,-0.41826517962825915,0.01831646479174221,-0.12547784096996273,0.7657402654369656,-0.6068079352957174,0.0972301594501862,-0.5200993287095322,0.8042219303614935,0.390892908325962,-0.6093997410086001,0.6728767739305226,-0.22548743135295937,0.7369101682316826,0.46004369029819925,0.4463498783688599,0.3523496426359522,0.336578908360174,-0.5301194786852178,-0.46447277923633257,0.4803562356503085,0.5288463792516462,0.40316036810739225,-0.4862812657850684,0.07164463014484222,-0.25386812029201433,0.03155616782700121,0.5265643514121474,-0.47464471878541276,0.6215805311151198,-0.2372750916957396,0.008811724247849977,0.09912576068894001,0.13548999770164244,-0.5022977974585507,-0.28684613800985137,0.4865122989518915,0.6680105749347253,-0.6470882432109287,0.16417926136863015,-0.12321842793382926,0.5486775952950456,-0.446418023140586,-0.002149611343870427,0.48151593149625993,-0.28763839178719713,0.49891914357856765,0.642731863617595,0.1615949525904886,0.6494783603116024,-0.0930624768679198,0.4523520112226197,-0.2212147159706541,-0.2127399646243126,0.5185469708259585,0.6197530785268197,0.8713132308178672,-0.1182729960483391,-0.3039949977452172,-0.03754939064613872
Temporal_Sup_R,-0.018324449198425498,0.2169413195302853,0.19461210870831658,0.18290318643074494,0.20566739008070956,0.5773908195967481,-0.06157204516132442,0.598772829440637,0.5994928862805254,0.4078911470829133,0.16639340305480751,-0.1004650692604654,0.18185963384305195,-0.10423732819810555,-0.08414382994020186,-0.10487467715624807,0.14418219120996367,0.7211614108344268,0.15217667889564634,0.5515020346360499,0.3344579679841172,0.46128348280264564,0.36911459731511853,-0.05236245159268931,0.4613818459357017,0.13488682016617337,0.7444832583256747,0.04008228023566229,0.32545804433476955,0.5387379005801173,-0.2774187290300074,0.4244564006033377,-0.018562846797776658,0.07483013175871048,0.299050432149808,0.542993027405164,0.13688221426217342,1.0,0.32144242075596197,0.720994562729376,0.5688894624829882,0.5180255213507136,0.5811263226077141,0.5370453952355063,0.5280052481559327,-0.12468149451096068,0.4442248489102672,0.5311900836161688,0.556080731444473,0.4703140720342125,0.6208576403443116,0.5124116938660316,0.13085096239571264,0.4675729448244595,0.17611768455944302,0.21667663819036143,0.07214622793249406,0.27906370236590033,0.4328002877549125,0.5592563273897821,0.46228903355011486,0.009294716541412859,0.4581589221353727,0.450968170546723,-0.09302291174905007,-0.044894931698748274,0.5451011567103886,0.19147975208639625,-0.10598430413119962,0.08129160091845952,0.14387612177438167,0.1504030389323834,0.3316359776969469,0.045396447224058424,-0.01850864889967615,0.08303115337132724,0.3931194296977488,0.41292739279500573,0.031084751704565983,-0.06205171251887703,-0.29157023058944986,0.5081234109067133,0.7180721777305368,0.24661725730370979,0.6454828020932303,-0.2598082611136451,0.031446133261653096,-0.08149464419805423,-0.044674195155496546,0.4165545643530322,0.35992727531742846,0.5542720215648784,0.7064104242314067,0.37174344392257763,0.1733227220311898,0.1332775398155952,0.2097603270617166,-0.04508091092662598,0.19419984201384696,0.6147384439841731,-0.1572050237859902,0.37730094139306497,0.32759697153688394,0.28161105317692087,-0.04429206832096596,0.26016806681351806,-0.3414095519095221,0.17544291063685333,0.6365240012275877,0.3739773566190676,0.36626090470621425,0.14897591540344127,0.484249156305225,0.10140085500603559,0.41618974459208585,0.3321746547323965,0.1914758928401191,0.3790787328468023,0.2480670940919094,0.8344356291975515
Pallidum_R,-0.5555116210822213,-0.5497446546194626,0.6228995466088426,-0.5709973529572008,0.6826892494607968,0.40638934921686,-0.49480948452599594,0.49323987103742856,0.28896661310867144,0.38490648768253843,-0.5626063899159556,0.16129428233869925,-0.3809534861287907,-0.3424815403790888,-0.3948528304206217,-0.6792065494824044,0.5112743434849418,0.4087553150769627,-0.6479725786846481,0.19810044468533933,-0.4223995206473134,-0.09207184885622054,-0.20166337933579112,-0.6879231065071454,-0.07631243269599175,-0.4012985059770389,0.5846918943074294,0.0844329206907883,0.6913594269855529,0.142991027830116,0.07728968978444375,0.6284698569009542,-0.7265957581753908,-0.5232309622239623,0.07888985690994554,0.6614587504639451,0.700162658691045,0.32144242075596197,1.0,0.6046725326205039,0.516094260793012,0.22959991359907705,0.14709884351265373,0.484024125954697,0.37869310162953984,0.5640120021391982,-0.006031304421234361,-0.04705048360034106,0.21178132925595983,0.08796122557917382,0.3986673488132171,0.2952610812604186,-0.29713222632912667,-0.2453617167847023,-0.36842731544437124,-0.5935947372713017,-0.6598922674351827,-0.22796233846900557,-0.3949300404463672,0.3073449224011783,-0.024284048624381233,-0.32066001146086565,0.014940874604668683,-0.004566569428250274,0.7435741575548678,-0.7010966369975906,0.23225059770672948,-0.5733506381944173,0.735973287635025,0.3380949795389344,-0.6071965855241426,0.6747960362987999,-0.22964721260069013,0.67367199228102,0.3087150948197429,0.4311346289169324,0.5007584589862509,0.4400660525401841,-0.6589529302054787,-0.5633085378908321,0.35823237147233933,0.7594208410657447,0.5115995929424184,-0.38491076720941725,0.10403346328420927,-0.5410518335537965,0.04708908812739962,0.46069629367096393,-0.6099062502698105,0.8154783292250499,-0.09722515467921015,0.0004525499927408279,0.2977335063934886,0.06166132820048325,-0.597684297718063,-0.1532107413625298,0.4259803538310865,0.6346605857584388,-0.6622128076460693,0.2511854468988032,-0.24057781326034394,0.6026756138681054,-0.41142176260540736,-0.07228331157436484,0.43417146036658744,-0.3010993910947033,0.25761850770680733,0.6189142586894931,0.3418654280822037,0.6863949954255234,0.060167714744422895,0.5136419743413145,0.02100370955676464,-0.22088032699994922,0.6534169071434963,0.7498525595258055,0.6447627259005186,0.028263514723772806,-0.1958208759596609,0.0043392202416422535
