,Thal_VA_L,Thal_VA_R,VTA_R,Parietal_Sup_L,Cerebellum_7b_L,Frontal_Sup_Medial_R,ACC_sup_R,Temporal_Inf_R,Parietal_Sup_R,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_MDm_L,Cerebellum_4_5_L,Cerebellum_6_R,Occipital_Mid_L,Heschl_R,Red_N_R,Cerebellum_Crus1_L,SN_pc_L,ACC_sub_L,OFClat_L,SupraMarginal_L,Frontal_Inf_Orb_2_L,OFCmed_R,Thal_MDm_R,Pallidum_L,SupraMarginal_R,Cerebellum_9_L,OFCant_R,Vermis_3,Temporal_Inf_L,Hippocampus_L,Vermis_9,Thal_PuL_L,Thal_PuM_R,Frontal_Sup_2_L,Paracentral_Lobule_R,Vermis_8,Vermis_10,Raphe_D,ACC_sub_R,Temporal_Sup_L,Lingual_L,Frontal_Inf_Orb_2_R,Frontal_Mid_2_R,Fusiform_L,Vermis_7,Thal_AV_R,Thal_PuI_L,Cingulate_Mid_L,Supp_Motor_Area_L,Occipital_Sup_R,N_Acc_L,Frontal_Inf_Oper_R,Cingulate_Post_L,Cuneus_R,LC_L,Temporal_Pole_Sup_L,Cingulate_Post_R,Amygdala_L,Frontal_Inf_Tri_R,Thal_VPL_R,Occipital_Inf_L,Precuneus_L,Hippocampus_R
OFClat_L,0.7842656990283057,0.5583345172066945,0.16324194945906154,-0.4024901857732483,0.06934385456430978,-0.05517336085845792,-0.6532804448843351,0.07241962196792659,-0.19498762678442416,-0.15840318331102507,-0.4190155901559924,-0.16001033632626488,0.4151975285158776,-0.05868713206894866,-0.4063199385362407,0.06554664256304008,-0.5281712576800005,0.3984072631402497,0.216943767108058,0.6155781643310999,1.0,-0.28009804896481716,0.7408025568954759,0.6924257867173969,-0.6697206768222982,0.39506679052308913,-0.32595887123905604,0.02579612007323451,0.8460125399284989,-0.44326528393795966,0.7148182478932955,0.41068677587070446,-0.34027662844326534,-0.589799288391722,0.3231394204543415,-0.06999548397100457,0.027109809557878825,0.47612967951458723,0.15486213241695254,-0.1986041196564236,0.4882414438572746,0.2526074781398582,-0.6280189760915016,0.06393571156550111,0.006465048570481494,0.5102551579560363,-0.06052144054982154,-0.3528528373434475,-0.3930778901164085,0.12280862615356859,-0.03699327461201561,-0.5134443517635893,0.7945965518742527,-0.023942333997220594,-0.230210584852545,-0.22096725361703567,0.3664907357167835,0.9097402182930516,-0.23766003118694187,-0.3786702299782606,-0.09134195797006026,-0.483818030178286,-0.15350094143353954,-0.25072401738239586,0.3079357810563244
SupraMarginal_L,-0.5461123341793748,-0.5716548117481101,-0.05754049591512821,0.6630521633647343,-0.041846708321201465,0.039061605208716724,0.5860265352364052,-0.2758068638713931,0.47489206878803014,0.3729911343620294,-0.07313926717343652,-0.15361217601777125,-0.2342661096563121,-0.20874632915351865,0.769350587033802,-0.3091074624559373,0.4057697439345881,-0.3238199285927488,-0.2595524283344478,-0.4844597055598284,-0.28009804896481716,1.0,-0.18584391785017895,-0.3216219991653754,0.43675732903386966,-0.43455401992812914,0.46362711441922105,-0.0519598689992127,-0.35451497815606,0.10790638975692615,-0.27197157249940823,-0.12288967284631094,-0.1785219048917014,0.656452065338656,-0.6400984460477612,0.29767954748071856,0.39026111970741223,-0.3512544010658296,-0.1629282953606988,0.28838530696359327,-0.4472534841569292,0.33314512273307123,0.3283150112585659,-0.16202990961894614,0.23644539882711765,-0.20628289071634728,-0.22056446643453745,0.7102923170820873,0.2909563710556631,0.34940842820435114,0.2982405016572493,0.6551827966788151,-0.5448795729904039,0.10488509505768152,0.18018457131816354,0.35033920262167917,-0.2672635500095954,-0.37599129307561857,0.16550058165977538,0.130510421191701,-0.07539194672669525,0.5725708116938003,0.2757712422491332,0.549383845560756,-0.3182949910531705
Frontal_Inf_Orb_2_L,0.6232790845286436,0.47199875347358133,0.12417088849857007,-0.32683388086422077,0.2229994873399293,0.2896842424474936,-0.4186448639459698,0.1743924923036766,-0.215387904259907,-0.19774867744841415,-0.20256172128524838,-0.09245782490922458,0.6502299301451345,0.2429509913506186,-0.3725599781924426,0.29646124880537666,-0.15261916332214193,0.21782397956623778,0.5216602948602053,0.642731863617595,0.7408025568954759,-0.18584391785017895,1.0,0.4629788151452386,-0.4416219332815756,0.510521259321838,-0.23749179492010739,0.2634067939408505,0.6875708164857148,0.028080211608787955,0.5005594578501029,0.35746156375714133,-0.11228798451350389,-0.4697757052176707,0.4325402514254195,0.3310296787602908,0.3256340923711599,0.2601357659151564,0.4241101227790566,0.08409867820403541,0.41455527999122804,0.5019213803853537,-0.3806419847268555,0.5135288428321172,0.14944215151086096,0.4710298350701316,0.13565340346350152,-0.2970653854401556,-0.11066729925015303,0.4854398409656923,0.31894838945334686,-0.3799405028535499,0.6602320992730469,0.3710117345615263,-0.002358405714113956,0.11975448621576444,0.3202672600448689,0.7392512575671687,-0.015673402618676044,-0.09071320501567362,0.28339695363004014,-0.36783935874038015,-0.1648217608453914,-0.08760104993460165,0.36225285410743974
OFCmed_R,0.8077651045626855,0.8153423870364902,-0.1995498661252497,-0.285351069176505,-0.29093087288558445,0.026876304216476105,-0.6147502627623856,0.43082007001405803,-0.2960567853875382,-0.259651255173295,-0.19069005736524697,0.15407438326223183,0.4672655719722408,0.11090076884621015,-0.3610683532845401,0.11139821041205661,-0.517710876110904,0.16319186618731563,0.0644586126462848,0.6680105749347253,0.6924257867173969,-0.3216219991653754,0.4629788151452386,1.0,-0.5521147173721435,0.5019900284548561,-0.3739599279470143,0.16975865030717316,0.7425264438639444,-0.46931316355489866,0.4911513874972842,0.5792359876208057,-0.37517928375248993,-0.7193621382331868,0.522391993491051,0.042568649824087555,0.02193588107526642,0.5796714045144592,0.232442316517416,-0.21322671213144911,0.7107301107816043,0.011292480576310118,-0.6890143849968026,0.12298616646102968,-0.15233077859254715,0.36867824284155765,0.1519612712722278,-0.5310311381025486,-0.4321049092202829,0.082577999809616,-0.03823004427657693,-0.4636193183987964,0.7244965303489166,0.03214880177598332,-0.020233621223803764,-0.13820407298089124,0.4545744771005868,0.7580378509126988,-0.0636011855290329,-0.29997428786601366,-0.05803213319758071,-0.6876285019924476,-0.40054798995603014,-0.2301797952617915,0.6537144126618547
Thal_MDm_R,-0.6555019926781779,-0.5567534709843559,-0.15589622363662614,0.3628803368241438,0.1391056360398412,-0.010345484510078535,0.6856840975592472,-0.20516595674245688,0.2392893549821587,0.23643076448083694,0.271479515175884,0.4175274101107835,-0.3164902617830743,0.09972261573577972,0.4636505124593917,-0.09225899769402865,0.6005025936580891,-0.10184537927440408,-0.16060939481838213,-0.5278549319490468,-0.6697206768222982,0.43675732903386966,-0.4416219332815756,-0.5521147173721435,1.0,-0.215955807632876,0.43246623878486873,0.12958156101790044,-0.637789685910258,0.5288754487445296,-0.3619430372258642,0.06005423897823893,0.39846294310737806,0.6868402635957745,-0.3268501893056015,0.06789845201883564,0.03416246264706681,-0.4828336467187079,0.043744894516829703,0.23982690321847855,-0.5046189027350237,0.0819248934819172,0.7735153139316896,-0.15171225853222894,0.12307713851245795,-0.09700141622039793,0.1181336595523286,0.6573719847709393,0.6206823809463918,0.03804969425904796,0.07221017001926579,0.5564024131373791,-0.6938522438812886,0.04316834194073505,0.3015924598417582,0.3524015674856627,-0.2779016303387508,-0.6200215482011561,0.2830975474537097,0.4694508890382592,0.12151493909085231,0.7511295754577437,0.3944454719043015,0.35063849723498614,-0.25593964529429086
Pallidum_L,0.6006530443728225,0.6388793673136809,0.023214967443000018,-0.2750977328682802,0.21917498232259075,0.371396796157333,-0.32868681288989005,0.3426404431620585,-0.1995827753894663,-0.20200708453566998,0.09904212658273982,0.32203792615822324,0.4664119853201317,0.4594431087973212,-0.5309840807258838,0.4673550636284443,-0.06982414958414686,0.2073436420985899,0.4691273439003837,0.5808495134280389,0.39506679052308913,-0.43455401992812914,0.510521259321838,0.5019900284548561,-0.215955807632876,1.0,-0.13294942403250393,0.5943702998202278,0.4359108168074723,0.1601170113786238,0.3117871770209924,0.6114967314513283,0.2522448523463942,-0.46963709906637185,0.6330025155643595,0.24533563716634227,0.18485604639738984,0.3932590470797942,0.6236374731387978,0.01746592429748833,0.624401744534389,0.15640715500427727,-0.23629130926459888,0.427743933538953,0.10665144045347608,0.39540303985503866,0.42811918711845154,-0.43213944145916894,-0.04564918354670615,0.16270068776421895,0.09751255610341769,-0.38378920160285496,0.6250094062313557,0.10547778823681542,0.31165150637942696,0.016494429714044422,0.5120005731283492,0.5057095595531104,0.38475368936859067,0.30075293469873954,0.30034394537051357,-0.3665184846783592,-0.4315550071753631,-0.12247978296078495,0.5793015112011705
SupraMarginal_R,-0.5821937373506274,-0.5221459478298599,-0.09094883248038357,0.6707606366616895,0.18655755460651044,0.41558244119775506,0.6518191879523542,-0.3644578698563823,0.7891549217610877,0.8799848909977371,-0.18354262090699747,0.19828547646925,-0.28743628966786494,-0.11888050872433989,0.47504699507624937,-0.2372400607145434,0.487347474824758,-0.14865798103522784,-0.06508677341486048,-0.44386446219244907,-0.32595887123905604,0.46362711441922105,-0.23749179492010739,-0.3739599279470143,0.43246623878486873,-0.13294942403250393,1.0,0.0696501962560409,-0.42898563846408677,0.3126847852257747,-0.2676802957597023,0.03596216879274467,0.021521646900010852,0.6120569064925113,-0.35597918794179895,0.21493750057526534,0.44290594417629814,-0.37480340377891624,0.03031789318064647,0.28291121179275847,-0.3653376458158095,0.039073120803779275,0.4134426057823339,-0.06237197454337326,0.7909358414153088,-0.13627722946703227,-0.15438855054513348,0.5493658835584987,0.30167107132122595,0.17448047236143052,0.4297532715658902,0.7711325649757486,-0.45590106026488186,0.13899463750109373,0.2335490852725683,0.2952010137068781,-0.21735600745246964,-0.3725268383779352,0.4013373972318812,0.3449174801516242,0.33396837756406644,0.49921886104533336,0.14401206669701883,0.7390150648142119,-0.361513663969926
Cerebellum_9_L,0.23409898238226054,0.34006676439172784,0.21564708829928042,0.013455307982792016,0.33219135153708035,0.499086113668607,0.006495583071438637,0.514225438357249,-0.12905658953482085,-0.12133443949644102,0.5346792547131922,0.46143424518762005,0.34582109903118685,0.5589587274866357,-0.20302530639367541,0.5878587401438436,0.14274318175097125,0.02945774205282302,0.43912249523313707,0.36083128753907834,0.02579612007323451,-0.0519598689992127,0.2634067939408505,0.16975865030717316,0.12958156101790044,0.5943702998202278,0.0696501962560409,1.0,0.21466632713347014,0.34744203912891963,-0.011460054118194663,0.4178621763332099,0.55638297669961,-0.18972792451649043,0.41386889244250863,0.47156705374125796,0.2883780092634053,0.2801111277680762,0.8213583015508116,0.11340447473396946,0.4373191118963417,0.2470198289163005,0.1426441304776156,0.5589037545975986,0.1746379266899089,0.3179559975839915,0.5802963897612166,-0.14564808941436644,0.3377001705639773,0.28287532074907973,0.22271325838908662,-0.03630280170734245,0.21513979819052106,0.19549496054467663,0.41522464936318343,0.2943113007159099,0.5359613661021606,0.13960573247419025,0.4790894238074409,0.5283374429908142,0.367631860846612,-0.00897301158957117,-0.2759124482849895,0.12213033364337397,0.60928785804797
OFCant_R,0.801287369072997,0.6786592135850938,0.2648762425695584,-0.38543602670588756,-0.011413763831991493,0.07605011113515057,-0.7242735017190228,0.3943875356563771,-0.29011879475069247,-0.30438867630160676,-0.10722513990065748,-0.00503763946495292,0.5365459141653727,0.12332320018746198,-0.4150413198573216,0.3179286078252518,-0.5758819464811132,0.28610854979344147,0.2621199266719096,0.7482494529737803,0.8460125399284989,-0.35451497815606,0.6875708164857148,0.7425264438639444,-0.637789685910258,0.4359108168074723,-0.42898563846408677,0.21466632713347014,1.0,-0.36749568032802626,0.5733043386389106,0.332479911395385,-0.18564034343651067,-0.7112109060719861,0.47119644410972056,0.08851419330613952,0.029917043710092833,0.5612183273639172,0.29165939009100816,-0.2337038261259354,0.5847674228474737,0.1520830283977753,-0.5778408960070897,0.30905099583003615,-0.13735905568322496,0.4661276679238284,0.1642127352125779,-0.5307766808266406,-0.3005697081900907,0.17606406073360767,0.014845396546344621,-0.526245955557459,0.7663988890592532,0.06472338933178781,-0.19844218696074606,-0.10676914409789512,0.4928912971012285,0.8291209597340805,-0.189470749034595,-0.3139490093453282,-0.009222475277388602,-0.5948946129793214,-0.21281171225094164,-0.233289947121938,0.5682919375768306
Vermis_3,-0.3848682814090313,-0.2993462614845307,0.026685551940981128,0.17390516814475798,0.4752927197373693,0.44918258080369905,0.4803230031072779,-0.07096406258863751,0.11832201840282333,0.07351799968287641,0.3492081902196215,0.16993456902446477,0.20420448335703298,0.4511457724439339,0.018727499413841334,0.2647063549742621,0.7328961955981803,-0.12116788859475022,0.4244472400478047,-0.17636215609860809,-0.44326528393795966,0.10790638975692615,0.028080211608787955,-0.46931316355489866,0.5288754487445296,0.1601170113786238,0.3126847852257747,0.34744203912891963,-0.36749568032802626,1.0,-0.37583761907233576,0.04740579654558161,0.587851933573695,0.4258015114626737,0.14373770919929832,0.42056774003926617,0.3634022162850322,-0.39095558495367383,0.4052464704122731,0.46777629490523964,-0.19993190569098448,0.2388090309379242,0.6860130422434916,0.3481514626845512,0.25708732229604336,-0.05255040453473053,0.38752761567598276,0.24229432416754965,0.4752994331054036,0.3523913366760885,0.37066342212583053,0.30806182739335264,-0.29073249337753054,0.30685343980859975,0.5872104491356891,0.47251842897610136,-0.07823894997002596,-0.4014442168844499,0.5907731426121154,0.7236907974854876,0.40783196211009937,0.41646378664974865,0.07621725641716974,0.3646555741301593,-0.03674135764401117
Temporal_Inf_L,0.6574969398191487,0.4104075472391636,0.035483511286267956,-0.5209109541683435,0.09064245636925787,-0.30989210106124526,-0.5276896544230677,0.057484156510862194,-0.2785723152926353,-0.1508803007970172,-0.2552436577839765,0.04869009268759872,0.30672411241498426,0.16224352123335575,-0.3050403308406098,0.06189881491788646,-0.44962759759171533,0.7732763381487355,0.13921112105105485,0.49891914357856765,0.7148182478932955,-0.27197157249940823,0.5005594578501029,0.4911513874972842,-0.3619430372258642,0.3117871770209924,-0.2676802957597023,-0.011460054118194663,0.5733043386389106,-0.37583761907233576,1.0,0.4431850096430195,-0.10469585159479623,-0.47520917889314174,0.21805030314313428,-0.30175448342233474,-0.15231750527140928,0.5156914154783944,0.16256851008640089,-0.24308805985698637,0.3954206717783455,0.12962058348065833,-0.37108593869854645,-0.18974248708014685,-0.018746205482259515,0.7963415644498811,0.13231056055757823,-0.1739165484152991,-0.2637021117015871,-0.09607624899023193,-0.2326866029122945,-0.359356838878518,0.6291869834823981,-0.22697056490769638,-0.21769121988948928,-0.07102810509901682,0.3718346688875317,0.7825247707222351,-0.24478451834245024,-0.4302370631168083,-0.22322486609726602,-0.2552124983133013,0.23406196139450805,-0.29322158997908315,0.2070927827330458
Hippocampus_L,0.4934384206814401,0.4890699125506584,-0.2576209186296537,-0.16523933678338132,0.14510584952304134,0.12739766094275604,-0.08228240872925008,0.06725945829602999,-0.08992147069873734,-0.0318431410859899,-0.19251660083485542,0.48375199334693725,0.3177898457485762,0.20968117054568491,-0.26398728229362856,0.14032209690412825,-0.042335044922030905,0.31581749954907845,0.22600052622057543,0.390892908325962,0.41068677587070446,-0.12288967284631094,0.35746156375714133,0.5792359876208057,0.06005423897823893,0.6114967314513283,0.03596216879274467,0.4178621763332099,0.332479911395385,0.04740579654558161,0.4431850096430195,1.0,0.007679266999487011,-0.21676016111815247,0.40526060102538447,0.05238132448554227,0.07194241206933834,0.18403773398393078,0.47017818880435425,-0.04061889324783953,0.5133757184863413,0.27745043523501556,-0.11850576670862184,0.05861309108897996,0.14563136947077698,0.5189628941096855,0.19022128132013574,0.00718754953073474,0.13786031501801907,0.14667999402210086,0.01902726815489895,-0.21046429675062786,0.46018118764696153,0.038589582571654235,0.34215649477927684,-0.0444305251162177,0.3302830913735368,0.5169532219015082,0.28248947092204085,0.2620212109167081,0.16264273056523498,-0.05899430881839735,-0.22258811197927791,-0.0412281763877401,0.5078024531701835
Vermis_9,-0.14269505611559,-0.0970616824571621,0.2745405482853418,-0.0875975518001465,0.500994507975091,0.10419013945714423,0.10660133922219489,0.1977792719646923,-0.14524799414228476,-0.14762199922270322,0.6895841167970777,0.2825818184384949,-0.021363440051426746,0.5158015603168956,-0.16183937489511463,0.4617884391343249,0.25973783530698163,0.20208163223767286,0.30324462662422685,-0.002149611343870427,-0.34027662844326534,-0.1785219048917014,-0.11228798451350389,-0.37517928375248993,0.39846294310737806,0.2522448523463942,0.021521646900010852,0.55638297669961,-0.18564034343651067,0.587851933573695,-0.10469585159479623,0.007679266999487011,1.0,0.10763017814617985,0.1711502843975677,0.060504277759836925,-0.06217526880393285,0.03717920984963394,0.4970919267246889,0.016819348057282746,-0.007167778812671007,-0.007200965945221349,0.5085935229212221,0.19378096135811793,-0.014461418240564863,0.12834480171237464,0.5686542541986274,-0.032836655510971646,0.39240798739962707,-0.11833142578514766,-0.056579690325287764,0.009623381589552957,-0.08981490047525136,-0.12347359806149819,0.2079654418962433,0.16896403512571825,0.22876377665015804,-0.2603415115063469,0.25838667549789596,0.5459952180204931,0.13132844675740052,0.2842489725392246,0.1216640061096786,0.0008553526979748599,0.12391271524796844
Thal_PuL_L,-0.8614974993931851,-0.8661405393731736,-0.06871474422302025,0.5642949759276695,0.23605363655151781,0.012939884546731862,0.8105160502727442,-0.6250524837672896,0.5561597358803976,0.49017367959339647,-0.09730480514528213,-0.13023017680999524,-0.5486267737774824,-0.3111417801913992,0.6279157048786745,-0.30192081575282526,0.6320094626727447,-0.29247667035573394,-0.2023970416369685,-0.6932175864196479,-0.589799288391722,0.656452065338656,-0.4697757052176707,-0.7193621382331868,0.6868402635957745,-0.46963709906637185,0.6120569064925113,-0.18972792451649043,-0.7112109060719861,0.4258015114626737,-0.47520917889314174,-0.21676016111815247,0.10763017814617985,1.0,-0.6244269333682412,0.019549742846435302,0.1394771649185236,-0.7043668262484587,-0.24009934842866812,0.289415866101054,-0.6795340314432706,0.07547046659512434,0.7245912121288078,-0.2905409322727945,0.2605057239554972,-0.35303165247692125,-0.3336300743693884,0.8192334597431238,0.4333351187674183,0.03235126560234867,0.09113265396676024,0.6785145330869515,-0.7572072554010822,0.017749478881015388,0.2059180916722104,0.15510219574963774,-0.48157371478607636,-0.6815006778437334,0.23136220740080052,0.37465618360229463,0.017130594455847525,0.8264294871928866,0.3916454577214043,0.47682394316705673,-0.6787122174841976
Thal_PuM_R,0.6472291576785494,0.7371051329878433,-0.07950365925406351,-0.46597333680007424,0.04186185176352548,0.2938759274901582,-0.45044252749113756,0.4883367100770841,-0.44308560252375667,-0.4060827976408129,0.20172723832023703,0.2742744751766097,0.56105759583438,0.48597590175651045,-0.6176788719936729,0.5380163039896964,-0.17456116590337978,0.16642488699751762,0.4262682994321334,0.6197530785268197,0.3231394204543415,-0.6400984460477612,0.4325402514254195,0.522391993491051,-0.3268501893056015,0.6330025155643595,-0.35597918794179895,0.41386889244250863,0.47119644410972056,0.14373770919929832,0.21805030314313428,0.40526060102538447,0.1711502843975677,-0.6244269333682412,1.0,0.17838279203745447,0.04924363155722556,0.3511651254934989,0.4780879970330516,0.008881472512269109,0.6252596782974207,-0.09115944618947686,-0.26797394522377427,0.4744030400563071,-0.11103655166485137,0.29830232306995214,0.4679122985021019,-0.6537922519372353,-0.1553883084026022,0.06139457758154591,0.03429419616630182,-0.5007077074392882,0.6269256242039717,0.1411230808473362,0.3359402011515028,0.04760510090312734,0.4105746180441585,0.4138137835618946,0.3162374141177415,0.13085912855190154,0.20854544863279095,-0.5702620256916827,-0.39686400083350715,-0.2606882831115166,0.663264653661643
Frontal_Sup_2_L,-0.06277732557537782,0.10956466779030978,0.12330180536426938,0.41614948402483964,-0.03185005703268664,0.7786972304886469,0.27321104439418914,0.42465984583177613,0.17541152693711812,0.09500459626587705,0.26548973358821876,0.12143346377591847,0.5386538048736713,0.46262294121951697,0.1559577006476926,0.2540604670205012,0.3124687052679725,-0.417945041923836,0.2789673062972411,0.12243052145708988,-0.06999548397100457,0.29767954748071856,0.3310296787602908,0.042568649824087555,0.06789845201883564,0.24533563716634227,0.21493750057526534,0.47156705374125796,0.08851419330613952,0.42056774003926617,-0.30175448342233474,0.05238132448554227,0.060504277759836925,0.019549742846435302,0.17838279203745447,1.0,0.7475306066979004,0.0022777959086210365,0.4380280492989216,0.34330734365907134,0.1399945910410945,0.4285199021822636,0.037964577128723274,0.6435328055458313,0.4046244235482362,-0.08341258523380478,0.3494115514832259,-0.01518970640731778,0.23228252718309672,0.787303032584256,0.8313487999728589,0.2858894066272738,-0.055524608767665344,0.6953783109156569,0.5047625576103622,0.5222538646149558,0.14214769913846015,-0.05022282515753233,0.5162828154383204,0.4016547736370183,0.5957200207291312,-0.0791539288673639,-0.3258109331454097,0.5448329012596937,0.3907271917874712
Paracentral_Lobule_R,-0.11430778529795797,-0.007405844971907128,-0.03211426085717514,0.5377652881893237,0.043984308229676215,0.6404509554733564,0.26682155693113535,0.15729378225935797,0.46195885821963123,0.410969311498282,0.05637079365412409,-0.011016296885813424,0.3838018894367095,0.31181268911128057,0.28012050960304236,0.0759004518961984,0.46926479289363454,-0.26202064341736153,0.2434271666859297,-0.013828066563974645,0.027109809557878825,0.39026111970741223,0.3256340923711599,0.02193588107526642,0.03416246264706681,0.18485604639738984,0.44290594417629814,0.2883780092634053,0.029917043710092833,0.3634022162850322,-0.15231750527140928,0.07194241206933834,-0.06217526880393285,0.1394771649185236,0.04924363155722556,0.7475306066979004,1.0,-0.02404823336449493,0.3574980740668937,0.5737272278161674,0.04566584948392583,0.34838868450721244,0.007055538973154422,0.4114791066748607,0.5753605374833328,-0.04065988379622879,0.1984610000026054,0.07448996415895352,-0.013829547624519274,0.6631135979504229,0.8449914316267566,0.4319037379624263,-0.039364002028837115,0.5017807698261436,0.3900950992803966,0.5720583319466722,0.06620241111266481,0.016352531520937953,0.5139645289298808,0.3232379001327369,0.41969733191247555,-0.043865357369471725,-0.18932294216917708,0.6751860726953653,0.13123261531258493
Vermis_8,0.6324029427545161,0.6192075052039521,0.20370525570280684,-0.30205452600240956,-0.21785976196214069,-0.010352710103852164,-0.5671404282332014,0.6716161348391643,-0.35961833707536284,-0.2849098764726857,0.2820967759755816,0.1702151745046375,0.4208726992166073,0.49419222869835133,-0.3237383080292194,0.2617726833746659,-0.5319329325729801,0.46110636057669074,0.0917406792423419,0.48151593149625993,0.47612967951458723,-0.3512544010658296,0.2601357659151564,0.5796714045144592,-0.4828336467187079,0.3932590470797942,-0.37480340377891624,0.2801111277680762,0.5612183273639172,-0.39095558495367383,0.5156914154783944,0.18403773398393078,0.03717920984963394,-0.7043668262484587,0.3511651254934989,0.0022777959086210365,-0.02404823336449493,1.0,0.28335318909246016,-0.27213730774685835,0.5696094532634273,-0.12365005140087842,-0.5060712874115681,0.10087734885253599,-0.12624078198036776,0.50264116062612,0.524317609887376,-0.577644072821505,-0.39152077446482697,-0.06752745961022824,-0.05639419978693661,-0.3217441882313226,0.5876830846049016,-0.1707084372552133,-0.13136337957551128,0.09633715829590798,0.7209677042601323,0.5488627975885915,-0.08364576819907464,-0.23774558388276718,-0.12203297904262883,-0.5882676359582555,-0.2002108250575243,-0.18484830255114235,0.5819861288025404
Vermis_10,0.3255652413612842,0.36354611582966234,0.16666833791902258,-0.12186212928736226,0.40643472024235006,0.46639262632330647,-0.08088353377448784,0.4279259977718951,-0.1497254109021185,-0.11846736789375656,0.38385483051656205,0.36965981988425584,0.484747087762476,0.5866094411179471,-0.2822823449898046,0.549705196985468,0.1706373486889654,0.1852636725615363,0.5027228204878873,0.42084479589608564,0.15486213241695254,-0.1629282953606988,0.4241101227790566,0.232442316517416,0.043744894516829703,0.6236374731387978,0.03031789318064647,0.8213583015508116,0.29165939009100816,0.4052464704122731,0.16256851008640089,0.47017818880435425,0.4970919267246889,-0.24009934842866812,0.4780879970330516,0.4380280492989216,0.3574980740668937,0.28335318909246016,1.0,0.16497107549337578,0.4182570305158494,0.28252740027653184,0.12755817026772664,0.5258810299397739,0.24340024513084363,0.43443800679658884,0.6141923896126394,-0.1676563556593255,0.2437227888735101,0.33015377527715223,0.27737214933649174,-0.09666092749394786,0.32125466428895044,0.2767803250303729,0.41553970596616163,0.34925344653565177,0.49341712340417376,0.2956287864508149,0.43706601140769286,0.39760806827928413,0.40633586111038755,-0.06840114441074427,-0.16463777872159027,0.10116365643918744,0.5719628980223954
Raphe_D,-0.2582183348437879,-0.1416851127183652,-0.288098787081897,0.21095896428621963,0.028542138442190057,0.33886360624557366,0.3270608109850569,-0.032247888198476696,0.1284017183141003,0.15588948871622704,0.06433140766089486,-0.0034100034571796526,0.1528768978573783,0.18101437190422132,0.18180033914287505,-0.016029111307041814,0.8183198466629386,-0.15870010062186643,0.16302842420657088,-0.1182729960483391,-0.1986041196564236,0.28838530696359327,0.08409867820403541,-0.21322671213144911,0.23982690321847855,0.01746592429748833,0.28291121179275847,0.11340447473396946,-0.2337038261259354,0.46777629490523964,-0.24308805985698637,-0.04061889324783953,0.016819348057282746,0.289415866101054,0.008881472512269109,0.34330734365907134,0.5737272278161674,-0.27213730774685835,0.16497107549337578,1.0,-0.0918318484531398,0.19365108389788097,0.22943692381650907,0.23932323742120845,0.31453071250487064,-0.14107134201036356,0.1629587877045998,0.19447329955344536,0.059792349887927705,0.44709020434535807,0.4170631887677009,0.30336868099718095,-0.20639612287659487,0.3837883412822144,0.38359039119208427,0.5141402908856829,-0.1293420813694046,-0.17317309341889625,0.43054411903240536,0.25217071976873356,0.25378797802824815,0.12860214611883689,0.06775775881817371,0.307694900495443,-0.10848446579275248
ACC_sub_R,0.7386888636547453,0.8479665594415537,-0.1446748391567673,-0.3421261442388328,-0.09161116016099916,0.23042063994039133,-0.5613874562994522,0.5393275703487406,-0.3839438569929615,-0.333024985535299,0.08569995712921488,0.27742791446724185,0.4945264245401578,0.35939525305244696,-0.46563618337060136,0.3659074004243991,-0.33979825350099924,0.20197074663539716,0.36137659695135516,0.8228731823378532,0.4882414438572746,-0.4472534841569292,0.41455527999122804,0.7107301107816043,-0.5046189027350237,0.624401744534389,-0.3653376458158095,0.4373191118963417,0.5847674228474737,-0.19993190569098448,0.3954206717783455,0.5133757184863413,-0.007167778812671007,-0.6795340314432706,0.6252596782974207,0.1399945910410945,0.04566584948392583,0.5696094532634273,0.4182570305158494,-0.0918318484531398,1.0,0.01789089118782496,-0.5230171757424648,0.36900810244240184,-0.10002151116979077,0.37495476468238675,0.3233920919063068,-0.6164896159388603,-0.31499434100611307,0.07241753834962604,0.002084960994095264,-0.47240353172134125,0.7214858927452555,0.14477531999994686,0.0967895655027195,-0.11956534902613367,0.5434975666123644,0.6444214532321041,0.10537111247737252,0.023955807759958352,0.17460146608961608,-0.6481606122782139,-0.4190554217089759,-0.2711848537962393,0.7116402351099149
