,Thal_PuI_L,Frontal_Sup_Medial_L,Paracentral_Lobule_L,OFCmed_L,ACC_sup_R,Thal_MGN_R,SupraMarginal_L,Insula_L,Precentral_R,Thal_LGN_R,Insula_R,Thal_MDm_R,Occipital_Inf_R,Cingulate_Mid_R,Thal_VA_L,Thal_AV_L,Supp_Motor_Area_R,Cerebellum_4_5_R,Red_N_L,Cerebellum_Crus1_L,Temporal_Pole_Sup_R,Frontal_Mid_2_R,ParaHippocampal_L,Heschl_L,Frontal_Med_Orb_L,Cerebellum_Crus2_L,Frontal_Sup_2_L,Precuneus_L,Cerebellum_6_L,Cerebellum_7b_L,Parietal_Sup_R,Vermis_1_2,Olfactory_L,Temporal_Sup_L,Vermis_10,Cuneus_R,Angular_R,Red_N_R,Vermis_8,Cerebellum_3_L,Paracentral_Lobule_R,Rectus_L,Thal_VPL_L,OFCmed_R,Caudate_L,Temporal_Inf_L,Thal_IL_R,SN_pc_L,Vermis_6,Fusiform_R,Cerebellum_9_L,Lingual_R,Frontal_Inf_Oper_L,Temporal_Mid_R,Cuneus_L,Cerebellum_Crus1_R,LC_L,SN_pr_L,N_Acc_R,Temporal_Pole_Mid_R,Calcarine_L,Putamen_R,Thal_LGN_L,SN_pc_R,Putamen_L,N_Acc_L,VTA_R,ParaHippocampal_R,Rolandic_Oper_R,Hippocampus_L,Vermis_9,SN_pr_R,Frontal_Sup_2_R,Frontal_Inf_Orb_2_R,Caudate_R,Cerebellum_4_5_L,Thal_PuA_R,ACC_sub_R,Thal_MDm_L,Occipital_Mid_L,ACC_sub_L,Thal_VA_R,Thal_PuL_R,Occipital_Sup_R,ACC_sup_L,Thal_VL_L,Thal_PuI_R,Cerebellum_8_L,Frontal_Med_Orb_R,Thal_AV_R,Thal_PuM_L,Cingulate_Mid_L,Temporal_Sup_R,OFClat_L,Parietal_Inf_R,OFCant_L,OFCpost_R,Thal_LP_R,Rectus_R,Vermis_7,Olfactory_R,Thal_PuA_L,Lingual_L,Thal_MGN_L,Precuneus_R,Thal_IL_L,Amygdala_R,Postcentral_R,Cerebellum_10_L,Thal_VL_R,OFCant_R,Angular_L,Rolandic_Oper_L,OFCpost_L,Pallidum_L,Cingulate_Post_R,Heschl_R,Occipital_Sup_L,Thal_VPL_R,ACC_pre_L,Frontal_Inf_Tri_L,Supp_Motor_Area_L,Amygdala_L,Cerebellum_6_R,Temporal_Inf_R,Occipital_Inf_L,Cerebellum_10_R,Occipital_Mid_R,Thal_LP_L,Temporal_Pole_Mid_L
Cuneus_R,0.21445801314695623,0.4303185827278789,0.44758574911412824,0.058510406460972955,0.3168225812845635,-0.2836207207877973,0.35033920262167917,0.483011425641337,0.2840412877714704,0.09721921772082204,0.3418466107250874,0.3524015674856627,0.4123677414935668,0.6165097446190096,-0.22326764212960468,0.21463613345822943,0.5003749829039036,0.5229566707513396,0.5597997447812133,-0.003968297125491797,0.2522854000514821,0.32346196114477843,-0.1085097417905199,0.3732503282246326,-0.05978668639735904,-0.020722690963995913,0.5222538646149558,0.5209842131218786,0.26236455514770884,-0.007878323310513606,0.04953791557443925,0.08870323577036522,0.10202354922264263,0.19704196840204924,0.34925344653565177,1.0,0.3467373020782445,0.5040365654155291,0.09633715829590798,0.5030112595852305,0.5720583319466722,-0.1174503871198142,0.025433710196582603,-0.13820407298089124,-0.15317349957287224,-0.07102810509901682,0.050726352244806074,0.1611212174507861,0.4857999073510812,0.4739048778540158,0.2943113007159099,0.6455775444856058,0.27961382886882136,0.6608030132781676,0.5577525389774822,0.411171306953131,0.13838322845542586,0.38820439441382665,0.0925893783413159,0.18223106565958208,0.5282806520044129,0.011398972270404886,-0.0880782060410338,0.35218903702450416,0.36649227582963195,-0.24977452546753903,0.03483528543077542,0.19951955140646413,0.5051035230877379,-0.0444305251162177,0.16896403512571825,0.3079156922144127,0.361098216415824,0.3221827803814998,0.17976964924224886,0.3829861465519923,-0.04003640974415476,-0.11956534902613367,0.2248021086394391,0.2864413934487547,-0.10894722007286498,-0.14550745915637148,0.131478158530675,0.5390939777645246,0.43740011072899315,-0.23956140605952336,0.2101290832977148,0.01699601995747603,-0.12546855981928914,0.16370597050634478,0.2484167386753214,0.49608868526292976,0.5311900836161688,-0.22096725361703567,0.09549455822672355,0.29794944208508173,0.09381652622204736,0.015812933177821665,-0.16239765388937605,0.49753941890863423,0.34099319216735924,0.2543240162423336,0.3835795527940137,-0.03532783688421883,0.7902674455133876,-0.02489763814915925,0.36528185436379607,0.17248443539518002,0.15619460306114497,0.2157499443734257,-0.10676914409789512,0.34207400107029845,0.2602088158739562,0.3019769770061366,0.016494429714044422,0.44475804075255226,0.2031350549990269,0.3686452223677299,0.17378815258329935,0.25081010259330583,0.07679348939865115,0.5184462649476268,0.24431205770293307,0.5795584944750698,0.3526698433829573,0.21164495821711768,-0.08991290933400739,0.3926205889714807,0.2414725674081163,0.21739686545768958
Angular_R,0.2578437386161966,0.3065670383324587,0.5747568279856569,-0.21893945321242536,0.6734040637818619,-0.615217980010639,0.5571515311274701,0.09564368707229444,0.6396417536876701,0.35606378563071767,0.023288566223292735,0.47642780830112386,0.29039977501486325,0.29448457774196096,-0.6444833300443528,0.535783840122361,0.38273263979964883,-0.08421540411847436,0.3452519495919545,-0.2666158091917122,-0.1812178448145162,0.681342867329848,-0.43525336909702805,0.3880774598036448,-0.4710168530854495,0.15462323619561752,0.26239279057323706,0.779039135389878,-0.2757598792911112,0.1287696725072859,0.7962374608860665,-0.229857867800421,0.3539648491375998,0.013568913785526276,0.004437555921905927,0.3467373020782445,1.0,0.5627547968646556,-0.41142127231425796,0.08890698399916193,0.48458316222540815,-0.4406421383981597,0.4572371637392583,-0.3896036481194896,-0.2379620847993612,-0.37208308770809556,-0.2668937378446241,-0.06670647344966384,-0.18993317648749136,-0.20610119277598005,0.06309765728543361,0.17113319388911402,0.1493436769293654,0.3258356169086161,0.7671268459841016,-0.10667540050017396,-0.25182055175234963,0.5225371536830643,-0.09982104583658422,-0.21165899664999382,0.5851861137833714,-0.3139160684409479,0.2885964144780792,0.4441208307915971,-0.035328671838357084,-0.5068034660628785,-0.1354696749995137,-0.39502981107708884,0.3028916352076951,-0.017985888098271233,0.048183337193707425,0.31698599839910496,0.33041507399680903,-0.09876222426968394,0.32492598697580966,-0.3040691662235319,-0.5664352460994635,-0.38618754116553394,0.13366354468328762,0.5825427826965595,-0.4862812657850684,-0.5561530456691763,0.5259958979655927,0.8299759609406138,0.22609072205694627,-0.32925184089611714,0.5930257162853471,0.19267247626438533,-0.5056338349308067,0.5591393270065799,0.6586027489769181,0.1637879822143643,0.24661725730370979,-0.4032761154304244,0.8341005289309809,-0.12470188067954117,-0.21019300623049886,-0.4530125941411918,-0.4591127616802204,-0.11352143156159018,0.6349523037240636,0.6523394057493584,0.459130968105996,-0.46745798054034143,0.5803870163433451,-0.43508038934400184,0.30891537067953884,0.7293642890990434,-0.007625496278375653,0.4305521068936723,-0.48443015662507777,0.7326768361732695,-0.05228775335874402,0.053766079829160866,-0.17401775913070502,0.5095353887002548,-0.25709888905979406,0.7175051978032934,0.4990648396048284,0.058801102182640175,-0.26601489772967224,0.4157207358192811,0.40879068173937966,-0.09867267099942824,-0.3393540984231234,0.14603642683712006,-0.007566238578565746,0.7081979939743239,0.7545470126380593,0.1432350870525562
Red_N_R,0.35867980961159507,0.2902501220326889,0.34819287401011684,-0.28152874190442634,0.6266614340890906,-0.77062368594176,0.4057697439345881,0.3473790363377994,0.3072874264955231,0.3707979630844205,0.21903248136110548,0.6005025936580891,0.5861512183410569,0.4373850784891185,-0.5774046578457105,0.3291796685302929,0.36695155934918205,0.1723493922763996,0.8125077053300482,-0.23749002565610589,-0.01017056617450402,0.36663462441402983,-0.5856377270951472,0.550004534027712,-0.40435519293225425,0.41771432426585053,0.3124687052679725,0.40204089054956793,-0.2168835354414421,0.233963608410604,0.26211038627322236,-0.23915179986416996,0.458375610353228,0.23581973243353133,0.1706373486889654,0.5040365654155291,0.5627547968646556,1.0,-0.5319329325729801,0.4249016070968757,0.46926479289363454,-0.549496655252404,0.5077396715667317,-0.517710876110904,-0.15388894095225533,-0.44962759759171533,-0.034612285427582386,0.11752837748435607,0.01916587289586828,-0.006303057264909564,0.14274318175097125,0.494251844977608,0.3780266111241749,0.40525553055719543,0.5346493284605458,0.1322580086028256,-0.2730418806404082,0.8042663072697348,-0.025995478987137888,-0.0214548560363774,0.5829215904335702,-0.11492869885219341,0.4382698720659723,0.6075335220407835,0.18760369826086384,-0.5159916308468966,-0.2366040597218295,-0.34496129228366995,0.4261605377075659,-0.042335044922030905,0.25973783530698163,0.5089212707367892,0.21550408377166688,0.12773995844771285,0.15882250329862807,-0.0927824965366759,-0.3385471875975077,-0.33979825350099924,0.06746797557920929,0.29599433193488456,-0.40584829096665587,-0.4610112962088954,0.5140217716281293,0.48556653307364134,0.5065584505498479,-0.3206690250645295,0.6781568819692797,0.17981042492520086,-0.4730570079762457,0.46093649119855845,0.6003096862145935,0.36674713308600937,0.38088618161471016,-0.5281712576800005,0.26401103581812063,-0.052203195255592263,-0.22729417894381693,-0.20459769837797936,-0.5752377729887034,0.12618247543905273,0.7361935195909981,0.5901016529620869,0.6091575563332682,-0.31960045895933614,0.5554897848345852,-0.37484844240068865,0.5153727008730222,0.25225076145203607,-0.2479365841060091,0.4039824570166207,-0.5758819464811132,0.5021339618896855,0.2758427838646064,0.1660320273586833,-0.06982414958414686,0.5005215157481311,-0.050254535055552586,0.37975394533934514,0.5048545082267715,0.15126538869014688,-0.006350744521293027,0.3722370250754571,0.545594096407236,0.15515103081706122,-0.24864646921200823,0.1771307739125794,-0.3745143699810881,0.4530327194880021,0.598324776495717,0.42760093835312674
Vermis_8,-0.39152077446482697,0.03664836422162454,-0.062451140366039985,0.4003642704824454,-0.5671404282332014,0.6889891964513575,-0.3512544010658296,-0.19293943223750692,-0.2435788782210881,-0.4284881841065912,-0.08458632274261389,-0.4828336467187079,-0.4580260452596168,-0.05259601786536432,0.6324029427545161,-0.3093461288750062,-0.04519131932477728,0.25384980290108394,-0.22908563489773937,0.46110636057669074,0.32268511588343757,-0.12624078198036776,0.7320149431194962,-0.4285611040984521,0.45686802649858216,-0.617797767931637,0.0022777959086210365,-0.18484830255114235,0.694332814480545,-0.21785976196214069,-0.35961833707536284,0.6106913361833447,-0.25846292477410754,-0.12365005140087842,0.28335318909246016,0.09633715829590798,-0.41142127231425796,-0.5319329325729801,1.0,-0.2545069422517151,-0.02404823336449493,0.5768339859603803,-0.6515390621548335,0.5796714045144592,0.32197551153105675,0.5156914154783944,0.4400273015716736,0.0917406792423419,0.5624610310936414,0.4755661460140447,0.2801111277680762,-0.1437830520226293,-0.22409982750597887,-0.03439302255770007,-0.3249582454382802,0.2820967759755816,0.7209677042601323,-0.5399158150816711,0.2969597002841736,0.2578448117130978,-0.37026420286440015,0.34607587162309544,-0.7085792761127822,-0.5047641713037798,0.12026717834276608,0.5876830846049016,0.20370525570280684,0.6285557634542298,-0.3417946449286263,0.18403773398393078,0.03717920984963394,-0.2032588855059141,0.0896831421047628,0.10087734885253599,0.0737497060369734,0.4208726992166073,0.5330953747935719,0.5696094532634273,0.1702151745046375,-0.3237383080292194,0.48151593149625993,0.6192075052039521,-0.5257207587239217,-0.3217441882313226,-0.389544104543952,0.31694310304902057,-0.6889605242262555,-0.06279961082015524,0.5302065509418383,-0.577644072821505,-0.6267692950019232,-0.06752745961022824,-0.04429206832096596,0.47612967951458723,-0.2849098764726857,0.14191870991285774,0.43191173957365375,0.37533283709274784,0.6084077299549835,0.524317609887376,-0.5575497679232052,-0.6410739082828715,-0.5060712874115681,0.45455355021501404,-0.03798643523990609,0.5655454442084142,-0.23553503347213883,-0.24679855704138443,0.6021438061331106,-0.4375319370193469,0.5612183273639172,-0.3935355652418976,-0.024633152892352808,-0.14889152334774217,0.3932590470797942,-0.08364576819907464,0.2617726833746659,-0.3538399475346193,-0.5882676359582555,0.1259772495801245,0.05585230422535135,-0.05639419978693661,-0.23774558388276718,0.49419222869835133,0.6716161348391643,-0.2002108250575243,0.4971724691825708,-0.41549036540759166,-0.6015012664856514,-0.43664366759835455
Cerebellum_3_L,0.3399019599745616,0.3863903769968398,0.366193229460575,0.0037503753850122185,0.2515798268666348,-0.3619909437036815,0.14952176421319546,0.6121686293090888,0.27280590832249546,0.07021472581872641,0.5024468390526803,0.24961889336336804,0.46637048004652726,0.5974579484565458,-0.16605498411027275,0.17296749393633623,0.4346321594400213,0.7553587159266654,0.522449076002901,-0.14274553524938266,0.24967999883171166,0.14956199017318986,-0.24001489783614097,0.4843030259901915,0.055608168340355126,0.32483567610140773,0.5645896090646664,0.34082612159719994,0.032504379541905555,0.13800327979378602,-0.055730344283438045,0.08625991086636597,0.1121925123018647,0.34323933520836625,0.285508769161197,0.5030112595852305,0.08890698399916193,0.4249016070968757,-0.2545069422517151,1.0,0.3975571812586157,-0.1101793349266566,0.13421519299111098,-0.22842792519673713,-0.1263716938152583,-0.18432034141856232,-0.16067652828464313,0.40113606073293157,0.36825985768728003,0.4241753935698345,0.1643138584826721,0.8458101190829298,0.4534656986826728,0.4335082141366697,0.3418003007419108,0.2525268683612423,-0.01867791347931092,0.46471544280233884,0.11294426583967931,0.2676511425324736,0.37838691365905114,0.13206559414903135,0.14104802314613193,0.514300740596481,0.4332587621552884,-0.1840812229052311,0.07332719522266862,0.1844014333670545,0.5126488247594727,-0.047828641111448536,0.21388551438432027,0.38844708702369873,0.41726502146968664,0.4169271821956541,0.10645879682285968,0.6157078781040991,-0.044952085532491866,-0.1105604365324561,0.09185360643007082,0.05788460984316019,0.008584070659036887,-0.09478113521003706,0.013175272142970217,0.21844369627614996,0.48691590318112626,-0.1592503715670961,0.17874715504086827,0.04864400226654007,-0.022159409204247377,0.12847635630190046,0.19886003992561177,0.5952249792211388,0.4307630914735408,-0.1865371436258546,-0.0883374390311263,0.42222357773716457,0.19298277642018521,0.1187009730403804,-0.2043041114781267,0.30542088524559335,0.2870602086932904,0.2502309558705977,0.38639394221628115,0.04365040390926138,0.6006908256035602,-0.05439943256626871,0.3776770089859729,0.1106987414070426,-0.19911207383119597,0.19829549977438213,-0.04908635787080195,0.14328515802421934,0.43415581548015264,0.4698485813347513,0.023278027097999133,0.31508118292768267,0.13731634475939383,0.1062321216892979,0.12173773125860114,0.28824916265282935,0.23843635970550164,0.501495323943248,0.28938270392591203,0.45966733384164576,0.1426234215110593,0.1143088982933618,-0.30950288169973905,0.14948261139754207,0.18278181935312124,0.5306661346682645
Paracentral_Lobule_R,-0.013829547624519274,0.6267825281404379,0.8620555799237042,0.22331894557457976,0.26682155693113535,-0.3626650639367449,0.39026111970741223,0.5151038276919464,0.6214335203260023,-0.14253951320459315,0.4298005969921039,0.03416246264706681,0.03302385238984035,0.7559862907997367,-0.11430778529795797,0.13697259254328956,0.9035934297427828,0.46768717203475885,0.5639200629880184,-0.26202064341736153,0.25557054715771393,0.5753605374833328,-0.025607331758360434,0.4762804885856516,0.04005549762871363,-0.10325720665658916,0.7475306066979004,0.6751860726953653,-0.016128014664617715,0.043984308229676215,0.46195885821963123,0.22753053581979074,0.09698778396507315,0.34838868450721244,0.3574980740668937,0.5720583319466722,0.48458316222540815,0.46926479289363454,-0.02404823336449493,0.3975571812586157,1.0,0.08855372486084263,0.07465691406923063,0.02193588107526642,-0.0012371752003108901,-0.15231750527140928,-0.10338087346213157,0.2434271666859297,0.1280358846744026,0.35651964407811515,0.2883780092634053,0.3810129523790778,0.5682333267805563,0.4281641445122406,0.37442481570463343,0.05637079365412409,0.06620241111266481,0.4307035345027835,0.2600911794951014,0.04272201183440454,0.2031639105274378,0.20740883688722156,-0.029582066004113727,0.25752532477063456,0.4621508525376172,-0.039364002028837115,-0.03211426085717514,0.2228814632441591,0.5015414913439488,0.07194241206933834,-0.06217526880393285,0.5331880214219391,0.7470406696625023,0.4114791066748607,0.29013273138685924,0.3838018894367095,-0.09011959148102877,0.04566584948392583,-0.011016296885813424,0.28012050960304236,-0.013828066563974645,-0.007405844971907128,-0.05299688769448785,0.4319037379624263,0.33596658584758593,0.04706904936603622,0.054448765994983224,-0.01797633944231212,0.036976123716255097,0.07448996415895352,0.08846646572665051,0.6631135979504229,0.515752316735511,0.027109809557878825,0.410969311498282,0.3284738626259074,0.28956600077402467,-0.0283428786596931,-0.013268502444634992,0.1984610000026054,0.24698596584798094,0.17499881198749995,0.007055538973154422,-0.0833718924621631,0.8455841133697882,-0.08552459868190249,0.5489251611054526,0.5194288769200687,0.27393508356028906,0.06256741179472937,0.029917043710092833,0.37364538436540456,0.4711629231200872,0.36162948534016753,0.18485604639738984,0.5139645289298808,0.0759004518961984,0.21664074597621163,-0.043865357369471725,0.43321834990639607,0.22942477052791987,0.8449914316267566,0.3232379001327369,0.31181268911128057,0.15729378225935797,-0.18932294216917708,0.15437150631381705,0.246604091414011,0.2256060128776899,0.06309389637898989
Rectus_L,-0.3384680940519922,0.1249223191864598,-0.011448178247154083,0.773797070033129,-0.6469374581099081,0.5086308237066114,-0.3613107827537115,0.09932221652419833,-0.15071298741320885,-0.5508002478175494,0.2770545973194551,-0.7055471295387967,-0.5638265307994713,0.16726041520136514,0.729494407428544,-0.38396753649079773,0.09376771831131459,0.2694222697132405,-0.25387267534833047,0.018683188495117218,0.41712713224014286,-0.14011022537281861,0.7214981320329658,-0.27731661574033084,0.7771926974690744,-0.4715899420186224,0.20240222790259393,-0.1970710454257427,0.2707710702050067,-0.11149739794922435,-0.2708445021732897,0.5718814050107779,-0.43539575505791134,0.06484877331892619,0.2773347790403131,-0.1174503871198142,-0.4406421383981597,-0.549496655252404,0.5768339859603803,-0.1101793349266566,0.08855372486084263,1.0,-0.5080359720094049,0.7154404434989607,0.35794288276477687,0.33400685477990427,0.08785860234811002,0.2962142197046539,0.17774116807283397,0.3885427206544806,0.2663985647153187,-0.1476810085126499,0.03938458150180599,-0.05019459509981845,-0.463691551057917,-0.01778296007215508,0.5256508620809898,-0.4441407394795062,0.43379800435956,0.23013845811304903,-0.5355326324537867,0.547886465094024,-0.5110325223660884,-0.3090754588354286,0.38558627074261054,0.6835852971982118,0.30865549583282115,0.6801177631973481,-0.05904829213344246,0.21028151928061578,-0.23630706367084214,-0.00014998965144195821,0.24964220240355073,0.436989241329986,0.18809419065492536,0.5005540023581087,0.5125203651302829,0.6566002950200048,-0.03538404614521062,-0.3925163972988197,0.7275685784011087,0.6962488734953844,-0.6927549922324102,-0.4472934407025168,-0.2665685226343363,0.5837367547664281,-0.7217832890144528,-0.14345873971400241,0.8569819573653926,-0.6234905657932077,-0.6755496064244739,0.17687576303502198,0.12227690892672469,0.7020246250926228,-0.3141638900130824,0.557684677153712,0.6493141146055937,0.4592956050279767,0.8847922972375418,0.09107386143139551,-0.6346913000282625,-0.5869115915554027,-0.6420909452938617,0.5426229434351586,-0.0678619347916779,0.5668015431515838,0.008158162705943993,-0.17935769120156603,0.5718003725906607,-0.39577867143011647,0.826507303873081,-0.5056891376154666,0.19555949988626506,0.22324545526547324,0.4447097108346518,-0.10406830625636991,0.32391356883685624,-0.48394955819703633,-0.654455149016897,0.41743668891148683,0.2872529788701786,0.038795662727899936,-0.2656084730105303,0.11902108407951614,0.49794274683269524,-0.4178837808951859,0.5278849394796665,-0.5080456635400665,-0.6282941379997047,-0.3960130586815326
Thal_VPL_L,0.560519557311124,0.17151114145710997,0.03781806937308828,-0.4232325399982843,0.6314789941289422,-0.5303289198658925,0.5518487025918374,0.15794881048611784,0.13859279699105717,0.6839889821919036,0.10233800317068362,0.5587190010271943,0.43660046461713115,0.0452419931217863,-0.5591087324827358,0.3970496039053972,-0.024333514127398037,-0.21067464822869353,0.16415505117886142,-0.17195985802922753,-0.34352119753491805,0.1761733040012438,-0.6231277509366374,0.42949412248326396,-0.47044151455880345,0.5752865430315909,0.021801141528369785,0.29191177677732444,-0.3168665573132893,0.5245240903008442,0.37881580972442574,-0.307081464450842,0.5081323928103398,0.26109360883650135,-0.029175557971398165,0.025433710196582603,0.4572371637392583,0.5077396715667317,-0.6515390621548335,0.13421519299111098,0.07465691406923063,-0.5080359720094049,1.0,-0.5418395733242165,0.10336991966923612,-0.29633907845005325,-0.19676348937683094,-0.0011658039759099886,-0.30113720352244905,-0.43495311531961955,0.01894483692432463,0.2099506752727549,0.19789987370324508,-0.024912024612303355,0.476445963670265,-0.10719599220391855,-0.34668672634980796,0.5547496743106566,-0.3252308919605575,-0.1878274095814066,0.5413514083307244,-0.23915651413194203,0.8397692582460394,0.46667436503463355,-0.21191491470198845,-0.47944037269277756,0.12552250361084685,-0.6014569566284078,0.15126922817004212,0.022744848095858076,0.2281831965765337,0.09762971696832351,-0.055159937165303354,-0.20186472908727682,0.045694956960837606,-0.4172921963182973,-0.5733819419489488,-0.5175508878576562,-0.19279015019966664,0.38225015864917156,-0.4705903516433327,-0.7017257188853085,0.8059802088148271,0.3763546514358941,0.5331571800459046,0.008220477879214937,0.7483726621397384,0.3864895761992081,-0.5490767409982235,0.7660708512341637,0.7472158388507312,0.0761353832641213,-0.06157204516132442,-0.3346337537165755,0.2720609013138382,-0.10234047911929797,-0.26055763972554663,-0.4872627830221789,-0.5911482721553041,-0.2884673388845772,0.5262674890023157,0.7928813550862693,0.6676441394663408,-0.3119605403654165,0.1464590845019275,-0.46548336546742075,0.1952279987318295,0.18113894980879117,-0.3203966975669371,0.7249150716570322,-0.4623668562408293,0.5759868016737048,0.08387861448945617,0.21009946819530168,-0.230197517737197,0.2456875214618795,-0.04586214332861386,0.441200443429583,0.8548763340936686,-0.11909162556150965,0.03666855418918692,-0.015525284749535859,0.41385457058001196,-0.2937320130964203,-0.6351415007640119,0.28428591343081705,-0.24650294482126686,0.4030095205752588,0.6507715302787447,0.34929013418322546
OFCmed_R,-0.4321049092202829,0.07180813933029244,-0.06116105687098115,0.7655431532394164,-0.6147502627623856,0.6392540889057564,-0.3216219991653754,-0.10048250424825902,-0.16531454246119956,-0.5004582054209468,0.019299922497509312,-0.5521147173721435,-0.7112307627057451,0.07211994618587152,0.8077651045626855,-0.38847785015013037,0.03914927593711209,0.20696993871514047,-0.23048703332962037,0.16319186618731563,0.30227714133332034,-0.15233077859254715,0.8679293779379899,-0.45733780128437196,0.7487117061454833,-0.6458928071689953,0.042568649824087555,-0.2301797952617915,0.40492686284832546,-0.29093087288558445,-0.2960567853875382,0.533487771089554,-0.20139914266454623,0.011292480576310118,0.232442316517416,-0.13820407298089124,-0.3896036481194896,-0.517710876110904,0.5796714045144592,-0.22842792519673713,0.02193588107526642,0.7154404434989607,-0.5418395733242165,1.0,0.4905331097467807,0.4911513874972842,0.4144173460463974,0.0644586126462848,0.18902252118082177,0.3934503601501081,0.16975865030717316,-0.25326129295986,-0.07861140654842882,-0.224460101820477,-0.4473653145803877,-0.19069005736524697,0.4545744771005868,-0.578268289769786,0.4083992694599962,0.008278707314595249,-0.5835059140952553,0.5163860459261893,-0.3925834628329782,-0.4808658154687622,0.28719066898327467,0.7244965303489166,-0.1995498661252497,0.7599214664353019,-0.11342977657571456,0.5792359876208057,-0.37517928375248993,-0.0026545860703482273,0.14485903431764438,0.12298616646102968,0.16632065880408067,0.4672655719722408,0.6017140176505222,0.7107301107816043,0.15407438326223183,-0.3610683532845401,0.6680105749347253,0.8153423870364902,-0.7347328210141859,-0.4636193183987964,-0.3136036883524439,0.61218378077984,-0.756931343860525,-0.16631797492559916,0.7461893246420231,-0.5310311381025486,-0.7522693919356831,0.082577999809616,-0.04508091092662598,0.6924257867173969,-0.259651255173295,0.1686963322173773,0.503674420623914,0.4359882556746189,0.884765007787428,0.1519612712722278,-0.6359932076375018,-0.6979411850227064,-0.6890143849968026,0.5630239082424803,-0.16168432122777443,0.5859348319630513,0.08168401993730215,-0.18126570989275684,0.6778558440220248,-0.3497022949608753,0.7425264438639444,-0.47039134825551154,0.10730950769361672,-0.10078005654069631,0.5019900284548561,-0.0636011855290329,0.11139821041205661,-0.44709113518191673,-0.6876285019924476,0.32106467152132373,0.25947308119214113,-0.03823004427657693,-0.29997428786601366,0.11090076884621015,0.43082007001405803,-0.40054798995603014,0.6467120683878891,-0.5422954089283616,-0.7144749485246908,-0.5668864951485849
Caudate_L,0.015019340213639919,0.24195816157999553,-0.21506568507794482,0.3810469119752073,-0.38456884054051016,0.39183759005811064,-0.18789422041604936,-0.09402864434472803,-0.357078589111778,0.044148003758352546,0.18491749547204367,-0.19048476185164848,-0.351093105890164,-0.01909832841601631,0.6573772449110613,-0.2268474555081755,-0.13917513165277223,0.17786273923132703,-0.04323264657946476,0.3777907129301917,0.08949259553819934,-0.04551261098353107,0.5038858604965157,-0.3151324421321012,0.45828249316491004,-0.060949047075636274,-0.03536031616347567,-0.2246321205233696,0.5186495809670584,0.40493263794041995,-0.2603648340357535,0.6197884889066878,0.357627455541995,0.19416900911691784,0.48984668814773225,-0.15317349957287224,-0.2379620847993612,-0.15388894095225533,0.32197551153105675,-0.1263716938152583,-0.0012371752003108901,0.35794288276477687,0.10336991966923612,0.4905331097467807,1.0,0.5259602509841256,0.6025150116364318,0.3643588605532038,0.26708333254968997,0.20054933529844057,0.4726910280214834,-0.059885312212371936,-0.1461880458513013,-0.2991743449769,-0.32657564227558517,-0.08234139259371624,0.45771640365128496,-0.12299021239795928,0.30748853439387813,-0.0221727412217189,-0.28283948101253154,0.6065286824364979,0.10663179794485718,-0.18273914640555625,0.22926661590301914,0.6612546452232744,0.07389524523371548,0.3331818684614857,-0.18270533395194,0.6942429565271222,0.2115325168143232,0.14759508448658132,0.0842057460569337,0.055734952395910545,0.3214780352583748,0.2642386479939807,0.4628824112828105,0.5183798764988118,0.1140411778384216,-0.3917781441049035,0.5265643514121474,0.4739494909022376,-0.13343704377197385,-0.4458045855178514,-0.039418179381109836,0.7878284514166449,-0.24443523883516352,0.49966022918286634,0.4230417935325021,-0.13672465799416827,-0.34468865051836683,-0.005459752002511881,-0.08149464419805423,0.5828906210513155,-0.2418601055511484,0.056125152600500085,0.44195134493015475,0.3399035051049029,0.40778539804739844,0.22381790342688432,-0.2781662983684134,-0.3125762031942347,-0.16149704671550136,0.5851595525924439,-0.11561477140718537,0.556926142894317,0.21040915803581095,-0.2579641701807542,0.4958767500644341,0.11462412802243484,0.5045689877337202,-0.3204036645343373,0.26530084796354947,0.097014091832648,0.6715564010559979,0.1901044924271122,0.3510650767135608,-0.36993226973963383,-0.1035297088988661,0.18794471524525902,0.4211293266136824,-0.20141790145478425,0.16488493106550275,0.17814315544696782,0.03299740031411874,-0.13328596479131014,0.4987691848210346,-0.5215146571302368,-0.4701669074729528,-0.23173936593192873
