,Lingual_R,Frontal_Mid_2_R,Cerebellum_6_R,Temporal_Pole_Mid_L,Frontal_Inf_Tri_R,Frontal_Mid_2_L,Vermis_9,Frontal_Med_Orb_R,Rectus_L,Frontal_Inf_Oper_R,Paracentral_Lobule_L,Temporal_Mid_R,Temporal_Pole_Sup_R,Frontal_Sup_2_R,Olfactory_R,Thal_MDl_R,Precentral_L,Amygdala_L,Temporal_Mid_L,ACC_pre_L,Thal_PuI_R,OFClat_R,Frontal_Sup_Medial_R,LC_R,Caudate_L,Thal_MGN_R,Rolandic_Oper_L,Rolandic_Oper_R,Occipital_Sup_R,Thal_VA_R,Vermis_3,Occipital_Sup_L,Occipital_Mid_L,ACC_sup_R,Pallidum_R,Cerebellum_Crus1_R,Hippocampus_L,Thal_PuI_L,Fusiform_L,Raphe_M,Cerebellum_3_L,Cerebellum_8_L,Rectus_R,Supp_Motor_Area_R,Cerebellum_9_R,Hippocampus_R,Cerebellum_7b_L,Thal_AV_R,Cerebellum_9_L,Putamen_L,Cingulate_Post_L,ACC_sub_L,Frontal_Inf_Tri_L,Cingulate_Post_R,Frontal_Inf_Orb_2_L,Thal_LGN_R,Putamen_R,Cingulate_Mid_L,Thal_MDl_L,Angular_R,Red_N_L,N_Acc_L,OFCant_R,Occipital_Inf_R,Supp_Motor_Area_L,VTA_L,OFClat_L,Thal_VPL_L,Insula_R,Thal_MDm_L,Thal_VA_L,Temporal_Sup_R,Thal_MDm_R,Thal_PuM_R,OFCant_L,Olfactory_L,Caudate_R,Cerebellum_Crus2_L,Thal_AV_L,Postcentral_L,Vermis_6,Postcentral_R,Raphe_D,Thal_MGN_L,Thal_LGN_L
Frontal_Sup_2_R,0.4135965909625129,0.7376100630135769,0.36563160080057927,0.08818395444258856,0.6771821634842695,0.5022077238579074,-0.005444232785150661,0.20536474436359517,0.24964220240355073,0.5849378324055036,0.7632871996229404,0.30660918598824244,0.37594023117893044,1.0,0.06923939080563353,-0.05980946765063159,0.5274795929491672,0.3001321883754909,0.09814199343234677,0.5230341788615231,-0.13477879944635798,0.4357865225901963,0.771133194161813,0.28128313622203643,0.0842057460569337,-0.19197865626310764,0.6543463202734381,0.4124847259619871,0.17575063318928746,0.1660456071730142,0.3297198130130987,-0.04521026049600149,-0.08279095542366464,0.13164365028526154,0.4374742444855761,-0.05049382252512748,0.2172259055072761,0.04770349555601661,0.12205527509587503,0.1604372056584718,0.41726502146968664,0.21590509730411628,0.11863256381643725,0.836605675909874,0.22050924320514909,0.2596655555682334,0.1650340468326684,-0.06276102803015306,0.35425769687688186,0.5530943816134689,0.28048748352684166,0.1914875768341875,0.29812388548048585,0.3886933654502975,0.5091885704483611,-0.14401567115179675,0.4475773425473415,0.7185375751508305,0.1874651460963028,0.33041507399680903,0.3362371679237222,0.17214755571495627,0.2687115269184382,-0.06741605040304627,0.8755074865349697,-0.13505271881541436,0.23858291988477423,-0.055159937165303354,0.5208615487179605,0.12745904775906147,0.09140052757754562,0.49743993973217726,-0.1391825622755843,0.22115528654809555,0.3950164809119631,0.07848518743851163,0.40716610437802625,-0.0605637886476984,0.13189483946013655,0.44605778296514675,0.2054786645973206,0.6043295881508144,0.2990864656762918,0.08053519849588561,-0.09351240498047282
Olfactory_R,0.3834703246571995,0.32815175668638635,0.09656208880934739,0.575664655943295,0.3516443987191678,0.3237072508007663,0.3682875923655346,-0.5366204346806362,-0.6346913000282625,0.20067144957386682,0.28888471322758175,0.5170111886240656,0.06449908076076721,0.06923939080563353,1.0,0.4902994681278175,0.2244133101017843,0.6399470023488693,-0.07552342896924989,0.18095503301194915,0.7472123737364973,-0.24610466238338422,0.3745208271345367,0.2031324909467944,-0.2781662983684134,-0.6891141283319738,0.028316505163916327,0.2964887933197333,0.577065467364493,-0.5461198782680511,0.6630739810610852,0.5118495188120131,0.36525735726354674,0.7822467493095442,-0.3949300404463672,0.2538907941789173,-0.07130640600112874,0.5577617019495029,-0.3376776942918731,-0.3455685784345662,0.2870602086932904,0.20701029862263484,-0.6544293170847922,0.16623612468332707,0.021814672620997483,-0.262969527717573,0.22714993848290002,0.5259255342910294,0.25251296404016793,0.1438864370921931,0.4902348389324681,-0.5264283688113214,-0.30077778377818526,0.5159323778584627,-0.4545535710983198,0.5153113216973672,-0.1996899869589889,0.1245147594088984,0.725956021211514,0.6349523037240636,0.509494899782181,-0.6741889344083107,-0.744121370784176,0.6759046010766204,0.24446426859255382,0.18174049901671196,-0.7738378907624868,0.5262674890023157,0.13003171430235513,0.27775734765534765,-0.7193940031390961,0.4328002877549125,0.7336933521058474,-0.20086530718978726,-0.0010616795250294312,0.46476662668740315,0.39418338627834465,0.4817838045563048,0.5739124850121426,0.26334695016677506,-0.006092639079818428,0.30464791151435866,0.3903411688308734,-0.36920502767392804,0.47464595242261387
Thal_MDl_R,0.25017494834833104,0.19212912323229375,0.11082938002930663,0.2788481858623855,0.033124180602442904,0.1439145724429895,0.38162690720275355,-0.5200474833835765,-0.5601108057034404,-0.14886133719480582,0.002170900065366899,0.12379726276778909,-0.11133413085242265,-0.05980946765063159,0.4902994681278175,1.0,0.0853281143442594,0.41634887133487863,0.5166580546449987,-0.12447139883790292,0.6427652414663709,-0.45766162512150765,-0.09490153059059891,-0.02747140420092422,0.11786059806764258,-0.22331869478660907,0.0926594153814101,0.027045769317042584,0.38231261748634826,-0.46790328738395603,0.40957866060955384,0.40292126160304903,0.30804763335816593,0.5476789161605478,-0.5555116210822213,0.1252717821561822,0.294239444876982,0.55328653621242,0.14127400177314184,-0.33004978179752753,0.0832307359178422,0.412061894517419,-0.48860501184137867,-0.03198261406888381,0.09744283375511711,-0.2063002827631018,0.3160726820945862,0.6697585435870859,0.16210963121620175,-0.21081535625918285,0.25633297194087523,-0.39969586179205635,0.020398850949355483,0.21429732105605637,-0.279602156266857,0.8088463541946653,-0.22260302976756768,0.052690788949102396,0.5928253493365961,0.3792671021520194,0.2484463058849005,-0.4201050305036185,-0.4451892608108716,0.46206307080895104,0.004250236493827073,0.29234525252033594,-0.35823894058183703,0.6071452091935279,-0.0973690572543774,0.3484358223162127,-0.4163833473631154,-0.018324449198425498,0.7897344160904676,-0.387234364078697,-0.2738079597614876,0.5916380975044202,0.059184857955734374,0.33176252785078936,0.4677845214247873,0.15163506525094042,0.04155069131646907,0.130077750142818,0.19221473674539827,-0.13339035348462236,0.5397121023443648
Precentral_L,0.27851610556956086,0.37279463235448623,0.14841871647923371,0.2114511031008431,0.3292814223460689,0.8723729771387517,-0.18961380506799372,-0.14986500979942255,-0.04345913006380078,0.5264306096223288,0.7703664506845401,0.43913860056845716,0.2307873437624012,0.5274795929491672,0.2244133101017843,0.0853281143442594,1.0,0.19014581848817008,0.04519221304819121,0.34824004009098586,0.06857644295043257,0.1899799379493292,0.4135788311263419,-0.006929690413531154,-0.32902824454975826,-0.3227085381391639,0.34353577665239154,0.4483961284743536,0.5201526105745837,-0.17223570506890407,0.15339727934218064,0.4092156945050158,0.5212109403559786,0.4366521448448822,-0.09722515467921015,0.11692591863515163,-0.17794204606457634,0.09058463121669047,-0.269863693595818,0.04237112034739716,0.38034781195156236,-0.39347154239052984,-0.14922272119017144,0.7916234674631483,-0.05643478912833129,0.04154081957071336,-0.27931484385047567,0.24847571412886046,0.0925855411230344,0.1475724053451686,0.17368260953538228,-0.2372750916957396,0.262826656826138,0.20531794868496178,0.04541887291541765,-0.060091248282447184,-0.10538487674500799,0.6779029390807373,0.2128704293296487,0.3838410962920311,0.3905918951405905,-0.35902808588704477,-0.14574847777364083,0.19632581127565596,0.778521821220565,-0.12022514270141806,-0.19843105620047163,0.10866136503202778,0.21260531019723328,-0.06956893146281262,-0.34834231846814784,0.35992727531742846,0.15618243342018553,-0.3355568051060085,0.2591977829727303,0.03184899493266356,0.01991026171505087,-0.15414739532775307,0.27655438134736526,0.9634411326520639,-0.045509314754744595,0.41953870954148936,0.38854416449246754,-0.2864667263536821,0.023083297735449867
Amygdala_L,0.3488108096300945,0.25887671821522507,0.34788537134511743,0.4924429090916649,0.4345335924862472,0.371253087501357,0.5459952180204931,-0.07102227514981237,-0.2656084730105303,0.1775001722618647,0.3500672274051938,0.3852112826252388,0.37236331043020804,0.3001321883754909,0.6399470023488693,0.41634887133487863,0.19014581848817008,1.0,-0.042004829016344,0.3575083547631028,0.36987880158852654,0.12186608726307269,0.4749458206389216,0.4870289956520939,0.16488493106550275,-0.3825987599549163,0.3189742515943975,0.051426534786522336,0.26571641067912316,-0.14551776820260592,0.7236907974854876,0.2075870993141528,0.04197690140253438,0.485498006315449,-0.004566569428250274,0.3560644503247252,0.2620212109167081,0.42489433772568735,-0.10873664260147897,-0.19999601725933527,0.28938270392591203,0.4418516294436515,-0.3302618297670309,0.2298456878502137,0.33253730716899255,0.13144226513016335,0.3956006704857293,0.14489195567561838,0.5283374429908142,0.3632417929423637,0.5039332462199806,-0.12547784096996273,-0.0429662645772176,0.5666842948195364,-0.09071320501567362,0.2793069294451072,0.3248971780511117,0.22197219517493075,0.5428683292485931,0.40879068173937966,0.5276689881843919,-0.19838795457162647,-0.3139490093453282,0.3768465652748902,0.3271867691926945,0.07727631822055625,-0.3786702299782606,0.41385457058001196,0.24825728574747657,0.2884351811501823,-0.3172036284312645,0.450968170546723,0.4694508890382592,0.13085912855190154,0.10736551048075475,0.6202441091384179,0.5756135904767993,0.4015732796473549,0.29786349040633,0.22067667478888903,0.24744321100515151,0.18351486539904777,0.25217071976873356,-0.046709161177463675,0.35642885286399867
Temporal_Mid_L,0.14414140331785838,0.21045317739516026,-0.10137738051776604,-0.04027558016552649,-0.0634157393126519,0.012568778839451995,-0.062255073093396875,-0.31756257324398374,-0.18183519007377352,-0.06635025003196471,-0.0755966660748492,-0.24706275972244413,-0.2285692047193412,0.09814199343234677,-0.07552342896924989,0.5166580546449987,0.04519221304819121,-0.042004829016344,1.0,-0.22324630897422632,0.3182372715649809,-0.41647672761989524,-0.18694960922399792,-0.029158318610622593,0.2730654395400253,0.05759495313782516,0.35595745545777446,0.15249124987425125,0.03387218751503218,-0.29094312580212595,0.04164697566845851,0.09370185083592306,0.07960173637996652,0.11613473889124855,-0.24057781326034394,-0.35018092143524016,0.2862009605063807,0.17138033556604013,0.35954129636916704,-0.061682073776061684,0.0610322631492228,0.40639871947552453,-0.21380601072421526,0.09010203492085095,-0.08391235779604725,-0.2977203797533072,0.3489933144233664,0.5489974608776234,-0.08173487421033539,-0.18240239308194897,0.010074910899039995,-0.12321842793382926,0.4558139364682763,-0.048237128066381287,0.3009119101822406,0.5339157345220699,-0.10412077752107535,0.2559226446475125,0.07884633579376421,0.10045730284158384,-0.013759469415662856,-0.008499622780883037,0.05500496729620813,0.041901411194621395,0.03555381825048229,0.32312829406228266,0.31851432726131906,0.4092501354535413,0.17871732340631302,-0.1106491200264288,0.00015203455055760992,-0.1572050237859902,0.19220120427533835,-0.3422079847548206,-0.18310870064753154,0.4007431686500755,-0.2866052373076747,0.1460052017527402,0.18055619730108322,0.06292675341748777,-0.22174719569710247,0.09139632120174637,0.08648316880187346,-0.10441577713507107,0.3521146747234066
ACC_pre_L,0.2657028777679261,0.274460630630902,0.372485119659173,0.16514702257115768,0.6554262207750541,0.4219310737902684,-0.02137107716160317,0.4952771565040024,0.41743668891148683,0.6418667507295558,0.35997442122519707,0.4322785543605517,0.5961726319657287,0.5230341788615231,0.18095503301194915,-0.12447139883790292,0.34824004009098586,0.3575083547631028,-0.22324630897422632,1.0,-0.2035804715032357,0.6343001226963713,0.7129663228045962,0.3442322372248077,0.18794471524525902,-0.036881729820222905,0.49144041145284284,0.45164791874234794,0.032422513590062624,0.4283260587526815,0.21370565818363998,-0.11698770278127806,-0.08818800850360818,0.14638819882538978,0.49323987103742856,0.15656881207148615,0.39327755126110947,0.2096218066775618,0.06861364244736266,0.3608040962345535,0.28824916265282935,-0.07653452689726001,0.37041116087267945,0.47290123053609795,0.3174918667145191,0.5774030838900845,-0.03382194546644725,-0.17528213641448911,0.5451951508064109,0.6853641728167725,0.40610793457190264,0.39364178904305636,0.2383907280403527,0.3880492699484819,0.32776228770916227,-0.16522099509512628,0.4975339655734694,0.5693423477447977,0.16793028714835032,0.058801102182640175,0.37669968337321597,0.178584006701588,0.21139015154996915,0.01784544260895256,0.4815380878803227,-0.14715167494310802,0.07170545018987193,-0.11909162556150965,0.5581660159022201,0.34726675822777514,0.21429246760033852,0.598772829440637,-0.08481082833949653,0.404761390595584,0.5471443934667319,0.03119876244780848,0.6536473910853766,-0.1637000204231935,0.16987616366761102,0.25731971357414535,0.25259109128861995,0.13287454080701014,0.2087222005073774,0.38160594287592636,-0.1265840932024865
Thal_PuI_R,0.3026649618770943,0.2593248034789119,-0.2329710438316301,0.4397013094509034,0.034829692491111584,0.0857080176037598,0.2505275156446776,-0.7574898116080293,-0.7217832890144528,-0.0404278927258607,0.06369240485846714,0.21690901671386925,-0.34960292017725714,-0.13477879944635798,0.7472123737364973,0.6427652414663709,0.06857644295043257,0.36987880158852654,0.3182372715649809,-0.2035804715032357,1.0,-0.615725399186371,-0.0019093146444386386,0.024832252115764942,-0.24443523883516352,-0.6663634954587253,-0.07251730070777454,0.2630255063309405,0.561370808433564,-0.8229431748172684,0.49757144034450423,0.5681238860434207,0.45082485723014415,0.6967010922635287,-0.6598922674351827,0.002549875069294756,-0.1718892387336081,0.586088881030057,-0.21554439496223352,-0.5096414682002887,0.17874715504086827,0.30825989521774505,-0.7524208098146905,-0.030310759027273683,-0.18679188452414686,-0.6110339750942958,0.3755944690596588,0.7882159455829224,-0.05888620442331247,-0.2396633223725055,0.21011307544551414,-0.6596387806425769,-0.2168367601068063,0.22112027390956074,-0.4452533061379671,0.7446094921720612,-0.48168619856729505,-0.020755298791053332,0.6759979363253201,0.5930257162853471,0.27160422095743886,-0.7461541007477164,-0.680905904756829,0.6429390895919195,0.0019962723763856916,0.4514018604813331,-0.5980118973557803,0.7483726621397384,0.023980397043062558,0.045011146965553084,-0.7610281164862567,0.07214622793249406,0.7487426262350397,-0.5095011295337457,-0.1653972001330651,0.4046407828740266,0.008787749130124084,0.5891725665399306,0.5863880762006056,0.14256619275982457,-0.2620502069037207,0.2897857912571198,0.3299853327238946,-0.5097386549707851,0.6302612429107408
OFClat_R,0.07464909433125357,0.009758141567277997,0.37219700735426486,-0.13258720505993066,0.39537009832825054,0.27330217995013995,-0.06153997914223554,0.7911257010721876,0.7442530030639983,0.3511971152710848,0.27938313540435805,0.3317078494950455,0.7474778987352284,0.4357865225901963,-0.24610466238338422,-0.45766162512150765,0.1899799379493292,0.12186608726307269,-0.41647672761989524,0.6343001226963713,-0.615725399186371,1.0,0.5487523413737088,0.2814119406120527,0.20122710219046672,0.29913702472840636,0.2891716643710874,-0.009452115141182467,-0.2985642057319896,0.6908437478221795,-0.07227784414834706,-0.3947291052557108,-0.3505129592898752,-0.3533015381463465,0.7594208410657447,0.2883320411867414,0.22866432463400277,-0.13978831050439453,0.02032824743917944,0.44668583073636264,0.10063043957427048,-0.15756905289156772,0.6980524740383511,0.3195912895052957,0.4363767000493714,0.7880676982108582,-0.19568543734036137,-0.6483256223136563,0.4912611942018661,0.6264321787858496,0.1690487521942706,0.5288463792516462,0.09366266896811713,0.2016080925317839,0.3841785579581642,-0.5296623410476713,0.6668725515270827,0.36685596400452614,-0.17476512799578578,-0.2521929371473208,0.05111129246726741,0.4747699849620337,0.5740653903730166,-0.3304885963305304,0.33557266372980693,-0.35297102656784785,0.3360796537416713,-0.49210920923656293,0.2978690651217065,0.24236200196649793,0.5219396382181188,0.5081234109067133,-0.45021195784570645,0.5858697760649506,0.6729787167344518,-0.2655427776967582,0.5141374291149037,-0.4112018908945465,-0.16375542224097747,0.09302111416665455,0.36421398064986643,-0.1164167976319503,0.003911401624880393,0.4545758890305619,-0.4481046695983859
Frontal_Sup_Medial_R,0.41668513888716174,0.5620876379772096,0.3632413342652167,0.24166366739609052,0.7631938195711662,0.4731213149681222,0.10419013945714423,0.2765565396717991,0.22537120023947108,0.6378800986870513,0.6327863235730044,0.5382847602479306,0.5235611200255151,0.771133194161813,0.3745208271345367,-0.09490153059059891,0.4135788311263419,0.4749458206389216,-0.18694960922399792,0.7129663228045962,-0.0019093146444386386,0.5487523413737088,1.0,0.3977254275301735,0.003283547834709097,-0.31502321556051327,0.4930282233640024,0.42867133851902306,0.2370283350840639,0.11962924015018887,0.44918258080369905,0.05421971195460518,0.00044440199458069805,0.2602879080525483,0.4087553150769627,0.15401729525842014,0.12739766094275604,0.20008490351211292,-0.10498627569970591,0.12999886522171472,0.3650913760019587,0.16534886420427314,0.07853054140538245,0.6493910067560097,0.28994481661543303,0.31517303181849365,0.14593283114474498,-0.09446713495639414,0.499086113668607,0.7021322249215999,0.46446008877759903,0.18127419442840859,0.06335086031571296,0.581948037748799,0.2896842424474936,-0.1033101624250682,0.4219092932600748,0.620341780069701,0.35058666733954924,0.3834680593741315,0.4364749864399706,0.038348845031564036,0.07605011113515057,0.127902709608628,0.7143876377476498,-0.13562881674262045,-0.05517336085845792,0.006725949141165987,0.5796185861274853,0.2402136543000327,-0.05197873600772716,0.7211614108344268,-0.010345484510078535,0.2938759274901582,0.572638542576771,0.07065238410171053,0.6737234873165475,0.027101784956912955,0.23775753616413497,0.329546608903134,0.22494865227097496,0.41138051584422586,0.33886360624557366,0.10703702394171599,-0.06416473574209253
LC_R,0.03391713861576063,0.18386217941441443,0.11721695528640347,0.08492683564551301,0.23481833787102266,0.1326690803879182,0.1700653747065891,0.22793932132312159,0.1689605620108894,0.12614936227433482,0.18862157670692253,0.1265341142405132,0.2644798587289306,0.28128313622203643,0.2031324909467944,-0.02747140420092422,-0.006929690413531154,0.4870289956520939,-0.029158318610622593,0.3442322372248077,0.024832252115764942,0.2814119406120527,0.3977254275301735,1.0,0.39764472605468304,-0.11205416814992468,0.2921849239176671,0.09340172300544963,-0.034548674772375554,0.15807576294055084,0.24432089288359385,-0.04032165501537149,-0.1565182304761653,0.038638911904545874,0.3404971092454154,0.009219887062446192,0.31765883372072246,0.07175236936071666,0.08052952162661417,0.17707582622319118,0.005900957227025045,0.3372314274880712,0.12196373701600867,0.15338005430924218,0.22925752153012902,0.21395026144946078,0.33354094738960843,-0.06524247962379218,0.5567450422436873,0.4703876901267554,0.27083688042442083,0.17323506867820052,0.06961591096405753,0.3853582427386025,0.26011758533327534,-0.05118786474833456,0.4951579298049756,0.1393762847580996,0.10661376251180718,0.17936843518361048,0.20232465506052488,0.2193625327081405,0.16099440097087095,-0.1326760080594183,0.1433073782801846,-0.09635531222018076,0.12590673963764637,0.11038780678349146,0.3691343915900683,0.07243145534005056,0.11085603128035601,0.3507768526755111,-0.038020271046080356,0.24211648469586428,0.21322960127288654,0.3708697047778807,0.4553369743213793,0.07899347961916946,0.03449254866118866,0.006418595477281875,0.14873082004576446,0.10682887710623491,0.15562836497594112,0.19109913249407465,0.06909953906123402
Caudate_L,-0.059885312212371936,-0.04551261098353107,0.17814315544696782,-0.23173936593192873,-0.1288803964261933,-0.17496776346567025,0.2115325168143232,0.4230417935325021,0.35794288276477687,-0.23210153176666434,-0.21506568507794482,-0.2991743449769,0.08949259553819934,0.0842057460569337,-0.2781662983684134,0.11786059806764258,-0.32902824454975826,0.16488493106550275,0.2730654395400253,0.18794471524525902,-0.24443523883516352,0.20122710219046672,0.003283547834709097,0.39764472605468304,1.0,0.39183759005811064,0.26530084796354947,-0.18270533395194,-0.4458045855178514,0.4739494909022376,0.029839036997920433,-0.36993226973963383,-0.3917781441049035,-0.38456884054051016,0.46069629367096393,-0.08234139259371624,0.6942429565271222,0.015019340213639919,0.5501111308542702,0.20770231386821636,-0.1263716938152583,0.49966022918286634,0.40778539804739844,-0.13917513165277223,0.3215678906999599,0.3813881730168618,0.40493263794041995,-0.13672465799416827,0.4726910280214834,0.22926661590301914,0.1963118344500659,0.5265643514121474,0.4211293266136824,0.1901044924271122,0.5013543175385257,0.044148003758352546,0.6065286824364979,-0.005459752002511881,-0.22860437450243226,-0.2379620847993612,-0.04323264657946476,0.6612546452232744,0.5045689877337202,-0.351093105890164,-0.20141790145478425,0.0609512672503825,0.5828906210513155,0.10336991966923612,0.18491749547204367,0.1140411778384216,0.6573772449110613,-0.08149464419805423,-0.19048476185164848,0.4513611004049222,0.056125152600500085,0.357627455541995,0.3214780352583748,-0.060949047075636274,-0.2268474555081755,-0.2935007693913657,0.26708333254968997,-0.2579641701807542,-0.08233054550223405,0.5851595525924439,0.10663179794485718
Thal_MGN_R,-0.35232600019334864,-0.381460873460265,0.14091916236444202,-0.45783806525074655,-0.29573745633489107,-0.2882022674048231,-0.16864929974448226,0.5105916167183042,0.5086308237066114,-0.32282392183012204,-0.3829402896831313,-0.359347954214264,0.15831533994848052,-0.19197865626310764,-0.6891141283319738,-0.22331869478660907,-0.3227085381391639,-0.3825987599549163,0.05759495313782516,-0.036881729820222905,-0.6663634954587253,0.29913702472840636,-0.31502321556051327,-0.11205416814992468,0.39183759005811064,1.0,-0.1197314588671719,-0.42269706424707953,-0.5622030989736179,0.6264400599867335,-0.5857890771014369,-0.45335148187285085,-0.34401460350989077,-0.6614351104612294,0.35823237147233933,-0.03050893457099015,0.3393784072113646,-0.31588700870294406,0.47570468162324875,0.41338569533766145,-0.3619909437036815,-0.02937727728612724,0.6087264093318189,-0.3116076807422106,0.23995240051107436,0.5147245158871544,-0.20972868336153103,-0.46330007914059274,0.04191856816116255,-0.06159318845600862,-0.2443193135196083,0.4803562356503085,0.11402909893552195,-0.32464377331451977,0.25148236008721664,-0.24149963974294733,0.24942857876914917,-0.23974539826432048,-0.5242982417146178,-0.615217980010639,-0.5116059195080493,0.6310356180825891,0.595514034008981,-0.5638270541256133,-0.3505983173035504,-0.18134538032039943,0.5548554263807738,-0.5303289198658925,-0.13771431169727635,0.11927385626900168,0.7395022287524281,-0.29157023058944986,-0.47663214206909427,0.3190957315178691,-0.0006803263745839704,-0.21036617338790486,-0.09108560950907667,-0.5117681119751993,-0.30554362611212627,-0.3474743492943596,0.2017713838782425,-0.4265162549670058,-0.5814230081145707,0.4815008719605383,-0.4360834247429036
Rolandic_Oper_L,0.39995125244850804,0.35101337884371697,0.3535233962252426,0.20871505246943495,0.6245956563230727,0.39614281435547016,0.09259866725684096,0.227104288441304,0.19555949988626506,0.5630365604346428,0.33877236941644967,0.17719732174941544,0.40714310116805524,0.6543463202734381,0.028316505163916327,0.0926594153814101,0.34353577665239154,0.3189742515943975,0.35595745545777446,0.49144041145284284,-0.07251730070777454,0.2891716643710874,0.4930282233640024,0.2921849239176671,0.26530084796354947,-0.1197314588671719,1.0,0.4280798342045445,-0.10997566093927852,0.18424694042196638,0.3842737710140228,-0.25439339416355516,-0.28103063797711103,0.07391989009565371,0.38490648768253843,-0.025537904688594557,0.29784186253798606,0.14435696571179255,0.20774610091075355,0.022395670352172707,0.43415581548015264,0.2404643855602878,0.06714012567292248,0.5511040082097061,0.2808276937227856,0.21937417137980933,0.330638907673244,-0.039449725395490264,0.3676574764246105,0.6094069941670723,0.19907293037467208,0.2829738960424166,0.6425875565482843,0.15805712917016143,0.6963528234112296,0.019245918561146238,0.5353818109881975,0.70170720793163,0.06083781329905986,-0.05228775335874402,0.4091518628167584,0.22380164879023628,0.2213837173340162,0.07933167497364707,0.5717537165318997,-0.04553033138878056,0.27686356856230376,0.08387861448945617,0.6418856312359578,0.061996949215104506,0.19384766645567647,0.4078911470829133,-0.03656545293939878,0.2220329699042801,0.3265501531399736,0.22046241843316453,0.22170174138889429,0.15869372008519483,-0.023925776749624525,0.2744899776030044,0.14584881515933898,0.16727108662917833,0.2723666987457382,0.2064126226696482,0.10500807024643546
Rolandic_Oper_R,0.4394515054962226,0.383307787123978,0.0718331258855845,0.24769058485617543,0.5065249268569377,0.31103513738294564,-0.21685658334811425,-0.0833451668624987,-0.05904829213344246,0.7541004513846102,0.4116479482025113,0.4382553457683986,0.01675174673237647,0.4124847259619871,0.2964887933197333,0.027045769317042584,0.4483961284743536,0.051426534786522336,0.15249124987425125,0.45164791874234794,0.2630255063309405,-0.009452115141182467,0.42867133851902306,0.09340172300544963,-0.18270533395194,-0.42269706424707953,0.4280798342045445,1.0,0.43474690960302603,-0.16377275104533393,0.29046602597330795,0.34751905059591537,0.3478809082200437,0.36841249790900094,-0.024284048624381233,-0.12734325368478916,0.038193014981950636,0.23794210273934935,0.07142362926516448,0.14975813020491763,0.5126488247594727,-0.13933507441723117,-0.10064025144064004,0.5468068191815436,-0.14893055832402777,-0.059618705606802255,-0.03511974584056814,0.33347238075804947,0.06058186535138544,0.43255164663623613,0.23813212286205448,0.0022076243063242117,0.3171427460381128,0.19957215343498722,0.3189102011727731,0.052648465867478574,-0.06513341903287335,0.5969386281692034,0.19490686073775926,0.3028916352076951,0.4542511103513129,-0.24828145706958155,-0.046100196136114636,0.29566467144372094,0.5197996153399391,0.1587854113300166,-0.06567707585047189,0.15126922817004212,0.6584520631551085,0.09275002222365544,-0.23425964759802942,0.46228903355011486,0.2349827123165021,-0.06513174455678696,0.284709392247766,0.0324015825131257,0.13672576752852295,0.1154666405238675,0.21752157723722887,0.3819723788932725,-0.04333146967835914,0.4135889210169172,0.4446631314078669,-0.01285733287583621,0.14360279325389022
Occipital_Sup_R,0.2762236917421276,0.46684351828480114,0.020266055528270672,0.233234236052897,0.16231179687007438,0.3881739477194537,0.009623381589552957,-0.5354032215177957,-0.4472934407025168,0.20044007569373687,0.5533919665631968,0.4724623070170196,-0.18055128517040794,0.17575063318928746,0.577065467364493,0.38231261748634826,0.5201526105745837,0.26571641067912316,0.03387218751503218,0.032422513590062624,0.561370808433564,-0.2985642057319896,0.2370283350840639,-0.034548674772375554,-0.4458045855178514,-0.5622030989736179,-0.10997566093927852,0.43474690960302603,1.0,-0.614589026508374,0.30806182739335264,0.8588926398103535,0.756729334712518,0.7040593539253639,-0.5733506381944173,0.08064555538110817,-0.21046429675062786,0.30316491374934224,-0.1484310212748716,-0.11577203947138776,0.21844369627614996,-0.08688637396717581,-0.48530616963423784,0.35647435681357986,-0.20128109392741828,-0.3149184357491655,-0.06161361654181173,0.5695329705207094,-0.03630280170734245,-0.10593490183066993,0.20248597448668496,-0.5200993287095322,-0.21305982094535253,0.3228592495907743,-0.3799405028535499,0.3308877462975225,-0.5119863872112832,0.17906612330656096,0.5909353736735649,0.8299759609406138,0.32470818612161007,-0.6455461486212427,-0.526245955557459,0.4611203639634549,0.39471516910050364,0.15442392192719726,-0.5134443517635893,0.3763546514358941,0.026090652666093922,0.13180582166637952,-0.7242686370648107,0.19147975208639625,0.5564024131373791,-0.5007077074392882,-0.04516486345296515,0.16312363364731486,0.13673153343041045,0.10952969502831052,0.5051809088344026,0.6071796854293445,-0.06538255727758581,0.6430460017310243,0.30336868099718095,-0.43771540949854626,0.179817722886998
