,Frontal_Med_Orb_L,Cingulate_Post_R,ACC_sub_R,Cerebellum_4_5_R,Olfactory_R,Thal_LP_R,LC_L,Postcentral_L,Cerebellum_8_R,Cerebellum_Crus2_R,Thal_IL_R,Heschl_R,Temporal_Pole_Sup_R,Red_N_R,Thal_MGN_R,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Supp_Motor_Area_R,Thal_VPL_R,Cerebellum_9_L,Rectus_R,Lingual_R,Thal_PuM_R,OFClat_R,ACC_pre_L,Thal_MDl_R,Hippocampus_R,Calcarine_R,Frontal_Inf_Oper_L,Raphe_D,VTA_R,Caudate_L,Thal_LGN_R,OFCant_L,Vermis_9,Thal_VA_R,Frontal_Inf_Tri_L,ACC_sup_L,SN_pr_L,OFCant_R,Frontal_Inf_Oper_R,Thal_VPL_L,Thal_PuI_R,Parietal_Sup_L,Supp_Motor_Area_L,ParaHippocampal_L,Frontal_Sup_Medial_R,Frontal_Inf_Orb_2_R,Vermis_6,Cerebellum_6_L,SN_pc_L,Cerebellum_3_R,Cerebellum_7b_R,Frontal_Inf_Orb_2_L,OFCpost_R,Temporal_Pole_Mid_L,Thal_PuA_L,Caudate_R,Fusiform_R,Temporal_Pole_Sup_L,Amygdala_L,Rolandic_Oper_R,Temporal_Inf_R,Lingual_L,Thal_MGN_L,Cerebellum_9_R,VTA_L,Thal_AV_L,Cerebellum_4_5_L,Thal_LP_L,Frontal_Sup_2_R,Cerebellum_Crus1_L,Angular_R,SupraMarginal_L,Occipital_Sup_L,Thal_MDm_R,Precuneus_L,SupraMarginal_R,ACC_sub_L,Cuneus_R,Cerebellum_3_L,N_Acc_R,Parietal_Inf_L,Cerebellum_10_R,N_Acc_L,Thal_PuA_R,OFCmed_R,Amygdala_R,OFCpost_L,ACC_pre_R,Cerebellum_10_L,Cerebellum_6_R,Parietal_Inf_R,Thal_IL_L,Vermis_3,Fusiform_L,Cerebellum_7b_L,Cerebellum_Crus2_L,Frontal_Sup_2_L,Thal_VL_R,Thal_AV_R,Occipital_Sup_R,Temporal_Pole_Mid_R,Thal_VA_L,Paracentral_Lobule_L,Cingulate_Post_L,ParaHippocampal_R,Red_N_L,Cingulate_Mid_R,Thal_PuL_R
Temporal_Pole_Mid_L,-0.20324195968560457,0.2275031764439363,-0.22499963956464666,0.1534668716071623,0.575664655943295,-0.019859809069171296,-0.11773318711228196,0.17993130963965032,0.6939333819187883,0.78497349080545,-0.22445934488734504,0.25071614027530104,0.33363474702819107,0.42760093835312674,-0.45783806525074655,0.5216899595745795,0.3283161813994457,0.12978443529891767,0.4034966897487394,0.3438931509474915,-0.4809245607404789,0.4422981573584695,-0.05436936599596082,-0.13258720505993066,0.16514702257115768,0.2788481858623855,-0.022454507569994002,0.49032019701302726,0.22162596039560117,0.14936472314194088,0.14136430108761036,-0.23173936593192873,0.3075718771004774,0.22840072429470265,0.6054639367700341,-0.3162219764719015,0.00017113198344995088,0.4619370534246142,0.5085840210451937,-0.36564054495886855,0.29620105539576574,0.34929013418322546,0.4397013094509034,0.15686919401668206,0.22197082141380833,-0.5815212162415434,0.24166366739609052,0.29615201091817384,0.17998021864336197,-0.1872937760675213,0.17111844440085358,0.6449371107097294,0.8069012607177379,-0.17469101289374536,-0.003323141361933836,1.0,0.5848355513384494,0.14614617885039413,0.1797766124232549,-0.483768876326428,0.4924429090916649,0.24769058485617543,0.08093639427890097,0.6028797455607757,-0.0941770775436626,0.40838651192890624,0.24606904312880395,0.22491765133013855,-0.012963028015292683,0.4832726372399385,0.08818395444258856,-0.18723465954571028,0.1432350870525562,0.14124530783764738,0.20771520658868664,0.5215188712668084,0.15023474597567843,0.10212548457326422,-0.18997261756950423,0.21739686545768958,0.5306661346682645,0.04189865870693353,0.22996098259453684,-0.6048416394445779,-0.4675870506634194,-0.1726526662090065,-0.5668864951485849,0.2746764882161463,0.42873019996814793,0.32807300808005047,-0.5101278447923788,0.2843442497601154,-0.08493091692996856,-0.15093942789862808,0.603774434739152,-0.1676349119516772,0.23100167416300615,0.6905186964642276,0.3434212116462591,0.3425330468272063,0.245865053714801,0.233234236052897,0.53783487979804,-0.479636026975771,0.1579742797632171,0.23707338260744062,-0.16920304881392778,0.33007539557912546,0.2554887788113325,0.3919100009090006
Thal_PuA_L,-0.565710552557031,0.31160155757455216,-0.6211177548420458,-0.14244830056324545,0.7479191599127676,-0.4859985255148866,-0.34513195405138286,0.39177163732463166,0.36998853392789055,0.48369748593466977,-0.4167042447827454,-0.06431503734802653,-0.12961209602163823,0.5901016529620869,-0.7313635715195753,0.1765445313080659,0.20206265993666017,0.11362170289156472,0.7922612167419067,0.08893255593292396,-0.6869759592093246,0.3307019365540342,-0.46663968767194036,-0.3783135564690315,-0.0287359555969218,0.5421817040307503,-0.4335276734852641,0.6981836118039763,0.21659355999321303,0.23770497399999746,0.09784116336732857,-0.3125762031942347,0.5560221074996089,-0.007226171381984871,0.324505162132984,-0.7835859300606434,-0.18639757807412138,0.5405086083402224,0.6328042685518394,-0.6230636226817495,0.12229854732860682,0.7928813550862693,0.786432226191357,0.6030364793762742,0.20110448959806662,-0.7798466216686124,0.21149280374956395,-0.0370680546048274,-0.1392352953522652,-0.43060257052006146,-0.07519430138017731,0.46136454758333056,0.5156226287626811,-0.4345941330934518,-0.2970509394686587,0.5848355513384494,1.0,0.17454913560815774,-0.2643711515388022,-0.7022186193026522,0.5133242094409605,0.2825307865140247,-0.34611809058230236,0.7931047276208119,-0.43243462986312275,-0.05302852705595726,0.30282477785907935,0.496701652879904,-0.4154322002218243,0.9133107012106256,0.04934064859153101,-0.3588589357986455,0.6523394057493584,0.5484621862205229,0.6860540963179058,0.7210627722665581,0.5547729020882514,0.6023961080374494,-0.5800791465465575,0.2543240162423336,0.2502309558705977,-0.2270703850543721,0.5571698544953315,-0.43908724264280713,-0.7274284512695905,-0.6344897634871143,-0.6979411850227064,0.2268839055975051,0.2562512232256888,0.5646845070505253,-0.4202084878052239,-0.12828880410967844,0.44027062728902594,-0.53497022385135,0.5500252232272156,-0.32531803772614715,0.2979246884956896,0.573674513269516,0.22089447550965646,0.6231279444344577,0.6830513999112282,0.6809939472471652,0.062305050163359105,-0.8484596109975937,0.29668457430969314,0.258279487066455,-0.5491855842815127,0.2745997415290885,0.1736024334901584,0.7832606895843403
Caudate_R,0.19641599238977814,0.56574337099127,0.3684501239223414,0.2956378261358135,0.39418338627834465,0.36301089534014214,0.3299919106339395,0.019908373962815095,0.47559606581247216,0.2835928830270995,0.1330365190311016,0.41772821222590595,0.49604282001101935,0.15882250329862807,-0.09108560950907667,0.2336526236325065,0.5475621480843929,0.20833318875795734,-0.022647070799188027,0.648805200514075,0.18114443844353326,0.21988511723171966,0.4620852968571494,0.5141374291149037,0.6536473910853766,0.059184857955734374,0.47749474874322706,0.10693444995059186,0.036372152582423684,0.09232918638720887,0.03362324679147134,0.3214780352583748,0.03531661589786365,0.3602821278958188,0.2694800340201206,0.28758136429050435,-0.13255542013009922,0.02043876313802341,0.24664770484717066,0.059667095935124335,0.27191018657495114,0.045694956960837606,0.008787749130124084,0.19240358445802377,0.26935434794227464,0.15165273469333826,0.6737234873165475,0.503596222586135,0.3123083975978002,0.1255549947600338,0.3168349752625829,0.347073469407353,0.13185850502493143,0.05749685155524826,0.4332812810601241,0.14614617885039413,0.17454913560815774,1.0,0.39274402534639175,-0.018772484687841717,0.5756135904767993,0.13672576752852295,0.2890229040094772,0.1312729972530082,0.303002927371312,0.39551437894043834,-0.12339916445419338,0.31816935178990297,0.23410328766191438,0.15845969938157528,0.40716610437802625,-0.11671881308998838,0.32492598697580966,-0.12142066508639605,0.03495653030995844,0.11667456290545197,0.30843735876590894,0.36522440164312364,0.2154789365843291,0.17976964924224886,0.10645879682285968,0.6646820347731142,0.15194331546698014,0.3306877992287298,0.13360181661892814,0.2253903749193745,0.16632065880408067,0.5236569747846249,0.26988265494650954,0.49444066537622716,0.4652459120712549,0.3384396696958279,0.18340488638465244,0.43233184612156966,0.35928768575250253,0.09499328939818852,0.17779837578358373,-0.02045668321186768,0.4305913263336496,0.2499785125486643,-0.10760982887401557,0.13673153343041045,0.39033609594570734,0.10391442022087745,0.28649780409250125,0.49235644700974013,0.35795862118679783,0.22466431775055715,0.3982535237668227,-0.011216752532752523
Fusiform_R,0.5034205596889472,0.3434002068708865,0.5525595360032982,0.6822894487373101,-0.05881922130796195,0.5434834825378791,0.5189782994258171,0.1855759342393246,0.36785192037778786,0.2393912844592172,0.31182537104733843,0.45261457281120115,0.720025858509601,-0.006303057264909564,0.23997944183227682,0.49701813880558543,0.3915234203025363,0.39454889252126674,-0.4313362162858936,0.6117447106920098,0.3893211052606467,0.40328542565761166,0.5711789495532286,0.6278983894925858,0.5970432257475293,-0.1287778559787362,0.7896010529308535,0.09949604217631013,0.2546953064273243,0.15957760559087056,0.016770807096873272,0.20054933529844057,-0.3024051011394105,0.4523460902966147,0.19370877445291831,0.5983399146273484,0.32146437845425047,0.19003877347877057,0.019219988489298498,0.3544697941542725,0.43614806165846204,-0.43495311531961955,-0.4438685220475723,-0.11863998851159568,0.43642871362917135,0.44742731438124267,0.4412379265656294,0.5913052128589243,0.6892369655109828,0.5211360967325688,0.40552182310962165,0.3804082465063967,0.0811732317627617,0.4156120046380088,0.5840891730410105,0.1797766124232549,-0.2643711515388022,0.39274402534639175,1.0,0.30960930716180224,0.2100462921816475,0.2164068735526571,0.8195238911616656,-0.16945509706488163,0.5455934541578128,0.5966394906079225,-0.27527366036262324,-0.08128397768075814,0.7809397139798234,-0.32945700377742815,0.4461980520678958,0.06126999347154129,-0.20610119277598005,-0.19399330858410155,-0.24004951161519514,-0.07687552829400483,0.11872455961942699,-0.21289996286755627,0.4942638688040904,0.4739048778540158,0.4241753935698345,0.5638906080744869,0.07364221848392645,0.19427674388229393,0.3468402866669366,0.5225272907497682,0.3934503601501081,0.393743189541608,0.35488770148059157,0.12965948513578726,0.43373763853802294,0.8276149340807907,-0.2927545847420913,0.5826428920738586,0.20458005321233355,0.40873137240228413,-0.1570504909751021,-0.2577437279810641,0.6030754882209945,-0.12800221319350896,-0.4222240702071247,-0.08164649539830492,0.5501835195043716,0.40809897483273655,0.3095613531869971,0.3481341860681418,0.801053654463629,0.35234686113956576,0.5320540023874165,-0.46502095335483634
Temporal_Pole_Sup_L,0.7026433345429927,-0.18064059929622828,0.6444214532321041,0.2761923433837455,-0.7427018602899382,0.3709022170598035,0.47380270337667024,-0.28077846261834366,-0.2389548600511681,-0.46192185369702177,0.41595991318404246,0.1441513738541623,0.1838423657555432,-0.49428792642819297,0.6153115170354022,-0.3044626651144997,0.003228407491956364,0.06618311377019646,-0.5409460980599591,0.13960573247419025,0.72629700079934,-0.15376814523470766,0.4138137835618946,0.3624030370520956,0.1697369728474088,-0.29786425152753127,0.43570131723798483,-0.4813273477573287,-0.004195722276352583,-0.17317309341889625,0.03128144342007866,0.5781255375900767,-0.36581988365697976,0.11956206622111655,-0.2603415115063469,0.676914141564889,0.502455932509851,-0.2162705258482677,-0.4964799792232239,0.8291209597340805,0.05422204542143285,-0.43768149673373913,-0.6481250535777627,-0.48709404311355026,-0.02269925885534933,0.8572325140797457,-0.011690315910261956,0.1423529026973769,0.1427490756887446,0.5961465396542603,0.2548279756987216,-0.30066627042041444,-0.4693922318092751,0.7392512575671687,0.5066836618368349,-0.483768876326428,-0.7022186193026522,-0.018772484687841717,0.30960930716180224,1.0,-0.3648801681201927,-0.026888980826604212,0.22035310675039588,-0.6312392177566306,0.5614906628076383,0.15916952685653019,-0.18027501288089487,-0.434105860693409,0.5200889354466661,-0.7783862135604275,0.26933387437196216,0.5178789060513248,-0.46089343767327257,-0.37599129307561857,-0.52751835247162,-0.6200215482011561,-0.3219800522487264,-0.3725268383779352,0.7329530933433135,-0.16370471564488012,-0.14495005082210896,0.18363958909367287,-0.4680480133724548,0.5952907782655631,0.829293692656658,0.4691043520707402,0.7580378509126988,-0.04664929645622708,0.024815266084130493,-0.37683931167887774,0.5364781558510282,0.11630604679717721,-0.23988676505744277,0.5762123647894735,-0.4014442168844499,0.6121372456196338,0.02997562653471156,-0.41467727296166884,-0.05022282515753233,-0.2681697410924536,-0.41425188029867943,-0.5533423048018543,-0.09124592204691308,0.8377619428791115,-0.14048724229507076,-0.1613173005438028,0.5693365810215409,-0.23341737609431545,0.08303481596946719,-0.6006131506126755
Amygdala_L,-0.16650051140181812,0.5666842948195364,0.023955807759958352,0.23002504976314725,0.6399470023488693,0.06750496131945731,0.05670642591972265,0.22067667478888903,0.6525031303254467,0.5657969602354216,0.10389004656726919,0.27936595830106875,0.37236331043020804,0.545594096407236,-0.3825987599549163,0.3560644503247252,0.4345335924862472,0.2298456878502137,0.3317383034201927,0.5283374429908142,-0.3302618297670309,0.3488108096300945,0.13085912855190154,0.12186608726307269,0.3575083547631028,0.41634887133487863,0.13144226513016335,0.3637455992174392,0.2614101452933079,0.25217071976873356,0.05285978173927266,0.16488493106550275,0.2793069294451072,0.10736551048075475,0.5459952180204931,-0.14551776820260592,-0.0429662645772176,0.3624898927628153,0.6950384954443406,-0.3139490093453282,0.1775001722618647,0.41385457058001196,0.36987880158852654,0.36864720425090286,0.3271867691926945,-0.34801477770717915,0.4749458206389216,0.3420632874265632,0.24744321100515151,-0.0699930573349145,0.34731656758044427,0.48934558298191105,0.3918273010771021,-0.09071320501567362,0.2619356566417508,0.4924429090916649,0.5133242094409605,0.5756135904767993,0.2100462921816475,-0.3648801681201927,1.0,0.051426534786522336,0.03591743293454343,0.5096981946247093,-0.046709161177463675,0.33253730716899255,0.07727631822055625,0.29786349040633,0.005678746067861315,0.4811497713100917,0.3001321883754909,-0.21469081387636968,0.40879068173937966,0.130510421191701,0.2075870993141528,0.4694508890382592,0.3902908524832016,0.3449174801516242,-0.12547784096996273,0.24431205770293307,0.28938270392591203,0.3878507482164799,0.35540190219363127,-0.02807757192612331,-0.19838795457162647,-0.08872743548126714,-0.29997428786601366,0.599301050161036,0.34136702586833134,0.4717096531160218,0.008474093888849307,0.34788537134511743,0.1702504856348104,-0.013051564873159793,0.7236907974854876,-0.10873664260147897,0.3956006704857293,0.4015732796473549,0.4016547736370183,0.34163566751178814,0.14489195567561838,0.26571641067912316,0.35803353772341423,-0.3172036284312645,0.3500672274051938,0.5039332462199806,-0.01533636607242549,0.5276689881843919,0.3218288184064497,0.42404455047368467
Rolandic_Oper_R,0.0716159906884149,0.19957215343498722,-0.10966557197290432,0.33919284884887596,0.2964887933197333,-0.13842688191299388,-0.17738260071963008,0.3819723788932725,-0.04135718263333407,0.07905787849194905,-0.24484163743380646,0.013607727557380322,0.01675174673237647,0.4261605377075659,-0.42269706424707953,-0.12734325368478916,0.5065249268569377,0.5468068191815436,0.16261353925288557,0.06058186535138544,-0.10064025144064004,0.4394515054962226,-0.06513174455678696,-0.009452115141182467,0.45164791874234794,0.027045769317042584,-0.059618705606802255,0.5722064669240952,0.4747834142283512,0.4446631314078669,-0.15531382405344224,-0.18270533395194,0.052648465867478574,0.284709392247766,-0.21685658334811425,-0.16377275104533393,0.3171427460381128,0.5498900692235408,0.3680008782507877,-0.046100196136114636,0.7541004513846102,0.15126922817004212,0.2630255063309405,0.22529057110344083,0.5197996153399391,-0.16092547607423424,0.42867133851902306,0.3944444772137317,-0.04333146967835914,-0.1299200873448084,0.10504220487980047,0.5087752380812552,0.10275489456430237,0.3189102011727731,-0.03913644366878871,0.24769058485617543,0.2825307865140247,0.13672576752852295,0.2164068735526571,-0.026888980826604212,0.051426534786522336,1.0,-0.05276689669486426,0.23724548215360453,-0.01285733287583621,-0.14893055832402777,0.1587854113300166,0.21752157723722887,0.25960219883160984,0.25936560578821044,0.4124847259619871,-0.25456254334285194,0.3028916352076951,0.37523270643763484,0.34751905059591537,0.2349827123165021,0.42893093749341604,0.342973307488767,0.0022076243063242117,0.5051035230877379,0.5126488247594727,-0.056730760661882776,0.31943060556130376,-0.10208028356503016,-0.24828145706958155,-0.16442970459250983,-0.11342977657571456,0.46462503782117487,0.3165194740473801,0.44785897441215955,-0.007387095810609427,0.0718331258855845,0.22278999380158213,-0.14133346045198394,0.29046602597330795,0.07142362926516448,-0.03511974584056814,0.1154666405238675,0.5017441263259804,0.2790916545734989,0.33347238075804947,0.43474690960302603,-0.11925029633397438,-0.23425964759802942,0.4116479482025113,0.23813212286205448,-0.01359060329702985,0.4542511103513129,0.631894095284478,-0.005898958212708961
Temporal_Inf_R,0.5004567935605897,0.11438484141507672,0.5393275703487406,0.4334307462312214,-0.2160556569287414,0.5270831617903838,0.5857084210025985,0.12003512170548426,0.2985885749013398,0.17900120327002123,0.23975725564075823,0.4376032804232258,0.7549839892086201,-0.24864646921200823,0.37104956275807055,0.671433902282406,0.22048642511537997,0.1935949926283563,-0.583939933194538,0.514225438357249,0.5096914128888875,0.13864512846804283,0.4883367100770841,0.7237358715461599,0.42579220756030406,-0.2810331840753232,0.8069284315118772,-0.1124264557783326,0.04021947063558731,-0.032247888198476696,0.10512850022030075,0.03299740031411874,-0.483957744649526,0.4467952684668569,0.1977792719646923,0.627017825551467,0.058702726541389784,-0.11788194386198551,-0.24159129481753538,0.3943875356563771,0.25042130206786073,-0.6351415007640119,-0.5871270324040564,-0.11124200689628899,0.23604452264858772,0.45802684999943793,0.29187263369033717,0.5136358301102385,0.6605978221159376,0.4066412340053762,0.1777945483004765,0.12463852174398674,0.041037439473260114,0.1743924923036766,0.5167425624447776,0.08093639427890097,-0.34611809058230236,0.2890229040094772,0.8195238911616656,0.22035310675039588,0.03591743293454343,-0.05276689669486426,1.0,-0.29155675691185723,0.471670936066258,0.6457663089291433,-0.3698274898749876,-0.22874601880801215,0.5593554168167443,-0.3596717483025721,0.21452885840206617,0.02153904155683334,-0.3393540984231234,-0.2758068638713931,-0.2487615155256448,-0.20516595674245688,-0.022296592238891813,-0.3644578698563823,0.46952450041580485,0.3526698433829573,0.1426234215110593,0.5499903942351684,0.049750718053705074,0.13581718083641603,0.31083223930377823,0.5897806249864496,0.43082007001405803,0.08675172629914298,0.17113128569760633,-0.07047961995308968,0.39815013641097924,0.6870998648207448,-0.38547827311053917,0.5600012986294748,-0.07096406258863751,0.2367672967117789,-0.3718912246885714,-0.39217390794964907,0.42465984583177613,-0.3768588923930168,-0.640242175161501,-0.15344068696138075,0.6988701148723386,0.39427392221802016,0.19664503105768144,0.09018910806037443,0.8014299895222007,0.09992369429932844,0.28337950044946275,-0.5498068274562046
Lingual_L,-0.4936932286449413,0.32113468725995103,-0.5230171757424648,0.02051272975928205,0.7239443302195657,-0.273928196266986,-0.24018314913813166,0.06743652040328457,0.5153248858125484,0.5564755910165378,-0.13300674890481576,0.11691108440348248,-0.14663929156340957,0.6091575563332682,-0.5813302887033756,0.3125427353112517,0.07961358215129269,-0.09609739664308574,0.7754236161364048,0.1426441304776156,-0.6668732072125774,0.549280159523928,-0.26797394522377427,-0.46382870813293164,-0.10972700648496726,0.5994734895367828,-0.33665977841817407,0.7261707882638729,-0.01348780354096701,0.22943692381650907,0.10794155839431974,-0.16149704671550136,0.630981887239578,-0.02871808474719789,0.5085935229212221,-0.6674033948228769,-0.2451836542910781,0.4857500342006325,0.6145876612289675,-0.5778408960070897,0.023326217091077163,0.6676441394663408,0.8112580946390516,0.2569113347085113,-0.006618792357334006,-0.6963068767674495,0.06293459225571495,-0.07094373757322284,0.18730937165242334,-0.0892659002649429,0.04325959546358194,0.6137670174193298,0.6204780562032569,-0.3806419847268555,-0.30194079271308466,0.6028797455607757,0.7931047276208119,0.1312729972530082,-0.16945509706488163,-0.6312392177566306,0.5096981946247093,0.23724548215360453,-0.29155675691185723,1.0,-0.28150882081936707,0.14120456458208971,0.4063459320513215,0.47311480804384476,-0.2708015587698587,0.7069522972602607,-0.10976673706135669,-0.05916645260594114,0.459130968105996,0.3283150112585659,0.5578181094468123,0.7735153139316896,0.3619325189272488,0.4134426057823339,-0.5091819936280144,0.3835795527940137,0.38639394221628115,-0.21294228718004932,0.23176682358676426,-0.45352088059481366,-0.6433943486064659,-0.41148674736331065,-0.6890143849968026,0.20498920435010537,0.1950904532376375,0.4480585058837285,-0.4147746249949668,0.09855146936900806,0.19100808620229376,-0.3311185397411521,0.6860130422434916,0.012907218588989217,0.41098426014241096,0.6513444885008259,0.037964577128723274,0.5884488333618311,0.5927323604341879,0.5322271326515788,0.08533212133449743,-0.6753416819568762,0.05341091412070422,0.3081416607800462,-0.4954791918679809,0.3382948021539657,0.08582654802074695,0.7591201279959894
Thal_MGN_L,0.7329629844227802,0.04365826709485658,0.6478553238932433,0.3090840840006711,-0.36920502767392804,0.5614185719876932,0.5501800526461805,-0.3385439326767541,0.20850336394032973,0.08345575573435818,0.5026831743488793,0.47106146807320853,0.3588627598454453,-0.31960045895933614,0.4815008719605383,0.1592522434110162,0.09582314777529824,-0.10183680530507903,-0.3930884154893166,0.4735083869297062,0.5978997790329611,-0.004214973508185408,0.5973035785935442,0.4545758890305619,0.38160594287592636,-0.13339035348462236,0.7050079503827572,-0.35253518883268603,-0.15823524032959202,-0.14221058622161198,0.039996747247480244,0.5851595525924439,-0.1806835526129172,0.3090400715806231,0.1687713683743839,0.7129785936010189,0.34364983181994513,-0.06276937530417356,-0.2506632272850244,0.5756005198770288,0.04939444283804926,-0.3119605403654165,-0.5097386549707851,-0.4648784221317448,-0.12292561579593872,0.6302955331050587,0.10703702394171599,0.3496077290133933,0.4447348422560764,0.564570139477708,0.4248968286088508,0.10721093167573276,-0.031820705989290654,0.5027194228793802,0.49827227425299025,-0.0941770775436626,-0.43243462986312275,0.303002927371312,0.5455934541578128,0.5614906628076383,-0.046709161177463675,-0.01285733287583621,0.471670936066258,-0.28150882081936707,1.0,0.4478936397696831,-0.007381596630459343,-0.35068138780488234,0.5037439080504952,-0.6372000250670469,0.08053519849588561,0.2539909139196144,-0.46745798054034143,-0.4468912216033069,-0.47204114224717586,-0.2348902365575251,-0.29691042045705357,-0.3913421199272129,0.7090783182428144,-0.03532783688421883,0.04365040390926138,0.4345696847294255,-0.41613871387127593,0.3392648770518081,0.631168955199764,0.6608816878035669,0.5630239082424803,0.14006985406161135,0.1535371042336506,-0.1507781337386922,0.4674766242710206,0.4045972950719575,-0.42153916262541585,0.8468104174430084,-0.06496105336215423,0.5510675984363078,-0.005426244883644277,-0.2048467985715234,0.07981890699743852,-0.10536980520503043,-0.4409102791038814,-0.43771540949854626,0.3043400388432506,0.6995353983871181,-0.19552103256380798,0.05453877095776002,0.63244967465796,-0.017158137548399503,0.09755959572816873,-0.4886566805034761
Cerebellum_9_R,0.2912649116101464,0.19153438345855034,0.3631110611701718,0.4192664839441266,0.021814672620997483,0.49626688880402614,0.6183152796973234,-0.11687800656531674,0.7959547746088037,0.5150374283375811,0.2967264574716075,0.6668322510428168,0.6577235372410895,-0.06113405919007231,0.23995240051107436,0.7291394920044274,0.2517105983306272,0.037743008173624394,-0.1009118877390304,0.7489351935164774,0.1717084863173258,0.34387782190140354,0.42593245000723057,0.4363767000493714,0.3174918667145191,0.09744283375511711,0.6059464558990871,0.014263512188836659,-0.029029139944470168,-0.07957307827032817,0.40120132296113575,0.3215678906999599,0.002799351253463051,0.4309415090195019,0.6725406223258525,0.33575867037063023,0.07046422448430001,0.07235472127805108,0.008781773969926467,0.2695994477368355,0.06194991232390082,-0.16338030776291224,-0.18679188452414686,-0.2551326854127496,0.10524952929239234,0.2155605911875112,0.28994481661543303,0.4699174959871261,0.7193510650020845,0.5418198978818513,0.3649957141020283,0.3719304970809659,0.49382866844994694,0.21872399390886832,0.5507220003914199,0.40838651192890624,-0.05302852705595726,0.39551437894043834,0.5966394906079225,0.15916952685653019,0.33253730716899255,-0.14893055832402777,0.6457663089291433,0.14120456458208971,0.4478936397696831,1.0,-0.059550829521897365,-0.028009530937999547,0.41717530862247676,-0.1604722828593687,0.22050924320514909,0.3126489615172045,-0.24205660884761318,-0.2608047361758076,-0.25777661424188897,0.011422834889370473,-0.09422600332313096,-0.2094941842427126,0.3439455311819917,0.2855401566601971,0.2334720057037661,0.44496782220699244,-0.13281497740287532,0.027668963869056578,0.2449200157050848,0.4229196096383913,0.08743795939705942,0.1043214884149193,0.3717383951884506,0.05537534682966757,0.2297248385034694,0.6903814121935806,-0.3759936569284935,0.5457633508276731,0.2897645741200213,0.4186496564142633,0.26411128607753626,0.14365246874006812,0.3029802064322695,0.03179817681683054,-0.3322250581552738,-0.20128109392741828,0.7624185640994487,0.2908678573932021,0.023310490608519346,0.1742935378039074,0.491606777662655,0.09445915323672605,0.2320774634902688,-0.06081902429905439
VTA_L,-0.1582704179244859,-0.06488944334317613,-0.3527137891458766,-0.17078106509807361,0.18174049901671196,-0.2617072608767954,-0.17816650565268272,-0.07303440860131345,0.15506141365560644,0.17051494420079305,-0.006495785030953597,0.02762822187357433,-0.29419745595523544,0.14719811905347774,-0.18134538032039943,-0.028562614858493478,-0.0885964719403013,-0.12456314119262836,0.484410445454718,-0.0521538087672573,-0.2843358477770468,0.10736410236842119,-0.22831112849868446,-0.35297102656784785,-0.14715167494310802,0.29234525252033594,-0.29700783145785836,0.18980193896721645,-0.1020593127819581,0.028614895807739796,0.34570196822788124,0.0609512672503825,0.5045158427786984,0.09435435341981993,0.16622129763443425,-0.3627109913735217,0.06285971819917295,0.17335463201668574,0.16488311575614978,-0.08733183727152764,-0.10506096200367729,0.43237051102845864,0.4514018604813331,0.005106934730042539,-0.12892635412413705,-0.33489760020300535,-0.13562881674262045,-0.12356308557064989,-0.1489434563489056,-0.07728738826415442,0.07652761925714661,0.20516438307901474,0.3017320600257399,-0.06140118990719915,-0.1286646220816587,0.24606904312880395,0.30282477785907935,-0.12339916445419338,-0.27527366036262324,-0.18027501288089487,0.07727631822055625,0.1587854113300166,-0.3698274898749876,0.4063459320513215,-0.007381596630459343,-0.059550829521897365,1.0,0.17510645129892657,-0.2415011314321197,0.18461786181564524,-0.13505271881541436,0.08426031410925504,0.09720416142262707,0.19108458361538488,0.2202548525776821,0.35133889659578127,0.05440715029669839,0.12297447879690693,-0.2061048985349897,0.0031648076982132073,0.13747480091720804,-0.34960680203580774,-0.035196500558585565,-0.17283026964343048,-0.25588932313502455,-0.252917915566693,-0.38072088882713573,-0.017462251295640163,0.17215519838839247,0.07703754197208866,-0.25851574341025657,-0.16165935653146032,0.06927573694704584,-0.1102007472241603,0.17728768436302225,0.08915642938542563,0.2839439803943051,0.3974456854512649,-0.1289815842974838,0.380625183832205,0.4029067216736483,0.15442392192719726,-0.13113038682189598,-0.2030004895446715,-0.10243984807384453,-0.11201153622686584,-0.4226116722586198,-0.03345280404087825,-0.04594121916945675,0.40518506034160545
