,Temporal_Mid_R,Cingulate_Post_R,Thal_IL_R,Frontal_Mid_2_R,Red_N_R,Thal_PuA_R,Cerebellum_8_L,Thal_PuL_R,OFCant_L,Olfactory_R,OFCmed_R,Heschl_L,Occipital_Inf_R,Thal_VL_L,Cingulate_Post_L,Postcentral_L,Temporal_Mid_L,Cerebellum_8_R,Paracentral_Lobule_R,Thal_PuI_L,VTA_L,Olfactory_L,Cerebellum_Crus2_L,Putamen_L,LC_L,Frontal_Sup_2_R,Fusiform_L,Cuneus_L,Thal_LP_R,Frontal_Inf_Orb_2_R,Thal_VPL_L,Precentral_L,Cerebellum_Crus1_L,Temporal_Pole_Mid_L,Parietal_Sup_L,Thal_MGN_L,Cerebellum_Crus2_R,Cerebellum_9_R,Thal_LGN_L,Fusiform_R,ACC_pre_L,Cerebellum_Crus1_R,Thal_MDm_L,Vermis_9,Putamen_R,OFCant_R,OFClat_L,Thal_VA_R,Thal_PuA_L,Frontal_Inf_Orb_2_L,Caudate_R,Rectus_R,Occipital_Mid_L,Temporal_Pole_Sup_R,SN_pc_L,Temporal_Pole_Mid_R,Raphe_M,Thal_LP_L,N_Acc_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_R,Hippocampus_L,Pallidum_L,ParaHippocampal_L,Cerebellum_6_R,Temporal_Sup_L,Hippocampus_R,VTA_R,Vermis_6,Amygdala_R,Thal_MDm_R,Thal_PuM_L,Thal_VPL_R,Frontal_Med_Orb_R,Angular_L,ACC_sup_R,Supp_Motor_Area_L,Calcarine_R,SupraMarginal_R,Frontal_Sup_2_L,Paracentral_Lobule_L,Thal_PuI_R,Cerebellum_4_5_R,Thal_PuL_L,Precentral_R,OFCpost_R,Thal_IL_L,Angular_R,Cerebellum_7b_L,Cerebellum_4_5_L,Raphe_D,Temporal_Inf_R,Red_N_L,Vermis_8,Precuneus_L,Cerebellum_9_L,Vermis_10,ACC_sub_L,Occipital_Sup_L,ACC_pre_R,Cingulate_Mid_L,Vermis_4_5,Thal_PuM_R,Cerebellum_3_R,N_Acc_L,SN_pr_R,Parietal_Inf_L,Parietal_Sup_R,Temporal_Inf_L,Temporal_Sup_R,Frontal_Sup_Medial_L,ACC_sup_L,Thal_LGN_R,Frontal_Mid_2_L,Cerebellum_7b_R
Raphe_M,-0.025685610476325154,0.04231122686012021,0.24063046941733351,0.046124138183954604,-0.3098607385375615,0.359260139996598,-0.22680180671905545,-0.5217439276563873,0.11420604141874006,-0.3455685784345662,0.6042231185495666,-0.2395589096804799,-0.5439570518800046,0.37548026092502973,-0.0061024825363151965,0.002586694959170669,-0.061682073776061684,-0.3185636773403849,0.1670683578241588,-0.3244503750778323,-0.1991363457126355,-0.12951678427033397,-0.5740216745665276,0.3139718917940621,0.29212104221408913,0.1604372056584718,0.23078083386776785,-0.1408842148171244,0.12541210741537856,0.19514210683674588,-0.44778854609117746,0.04237112034739716,0.0247510816558474,-0.43112583694587703,-0.07487240372580424,0.3135853139428306,-0.44385747125529385,-0.03949042688802148,-0.42862654481915197,0.3019592528340926,0.3608040962345535,-0.19371675071646402,0.07992082583136434,-0.4166481600121037,0.2404162916088882,0.4715329817928698,0.4886890838928247,0.517023219814767,-0.49993902021920433,0.3627425775229998,0.1666532609701067,0.6047579412255703,0.007021184078929031,0.16955252256052986,0.1837429534638586,-0.09313120436360461,1.0,-0.41228703503716724,0.28257561368439466,0.15113842696945884,0.06567243220300377,0.3587986614322476,0.3237767024338551,0.6206170390853609,0.06548865345415701,-0.010942708094644819,0.4188535097754868,-0.16572459916443108,0.02585614287389386,0.11974519971488809,-0.3724032233997048,-0.5209505348909255,-0.4861643458315872,0.4969634572079815,-0.21850180569143385,-0.3018391044613369,0.10270694457734375,-0.3291761765511013,-0.09361027626059723,0.11366783288759971,0.07930050300674259,-0.5096414682002887,0.15498919576603354,-0.41663822223776964,0.04652572399696729,0.320374536295733,0.3228796915531271,-0.09696885754610753,-0.3425568869473988,0.34031809647500416,-0.04516416059085563,0.3034420625495511,-0.028052701991569305,0.402207749512191,-0.01283044166505045,0.1254855931350217,0.11644607781211064,0.4463498783688599,-0.1115507823349691,-0.0010113472370405603,0.1204820563119721,0.15775875641348536,0.2738823934356672,-0.190673081103143,0.47117390483660143,0.20520958225294714,-0.04133378908924994,-0.052267076254283264,0.33645079817448315,0.08303115337132724,0.08972930787295064,-0.17795643738368908,-0.39556221457905416,-0.006682759010719184,-0.5640007963341219
Thal_LP_L,0.39873497231561356,0.2867176682435791,-0.472032447367768,0.3672925455879499,0.598324776495717,-0.7130348625981595,0.06431800489663599,0.7413803304076919,-0.08929448974323248,0.7794857085333048,-0.7144749485246908,0.6559271254088991,0.5948210007872508,-0.5829857470480909,0.2076587656425724,0.4848788695765032,0.01158803573633109,0.24434381381172388,0.2256060128776899,0.4397887317406085,0.18461786181564524,0.348006227673214,0.43335682165479583,-0.17040462182231547,-0.383514481515828,0.06993095739278427,-0.4535973290083293,0.7754063900332754,-0.5639570589452259,-0.09519939819658921,0.6507715302787447,0.3990476429865636,-0.42376325765803363,0.4832726372399385,0.7144589767538042,-0.6372000250670469,0.3540047229540641,-0.1604722828593687,0.4847710996270789,-0.32945700377742815,-0.019823677659746363,0.11933823562017827,0.014158740460611476,0.19287002337029144,-0.4616693478589887,-0.7157802718668402,-0.7006619620468647,-0.8000319844190461,0.9133107012106256,-0.5444945068770485,0.15845969938157528,-0.7096557950121695,0.5965318625045454,-0.14830925210498672,-0.18969712490412782,0.003004192805472872,-0.41228703503716724,1.0,-0.22504882399852358,0.1409194485623269,0.21344785335613609,-0.304327577370785,-0.4454549619935038,-0.7970979941006507,-0.18037144580230854,0.022250651351888646,-0.504824548819138,0.02968889813350754,-0.21463953817537812,0.2043394205232843,0.6480123966328953,0.928880535024732,0.7014343746374073,-0.6747688821155226,0.8068647238063196,0.8563540247405236,0.26605518666536543,0.6862015308292482,0.7009164871059519,0.2019025431454693,0.38524205095121045,0.7655182840656464,-0.17802960050297884,0.8731638857931575,0.45783453571109123,-0.3472034661840031,-0.6664211857512795,0.7545470126380593,0.16617510794453688,-0.4785441947588119,0.25172684721656763,-0.3596717483025721,0.2857838886191607,-0.6015012664856514,0.6158911683782725,-0.01273579238387914,-0.13122335530957369,-0.7131882508415437,0.7413124434867744,0.6151273049821687,0.10920786516728817,-0.24520300441077306,-0.5629029213001583,0.35529053551808326,-0.8062036935236421,0.14627965753864255,0.6642103187183133,0.6100894048145803,-0.670111621517268,0.1987082626316441,0.1934694676303409,0.42199056514943517,0.4609932727553378,0.3892733254889165,0.35464597438322537
N_Acc_R,0.3213948606754178,0.47750230667665017,0.18324693514890616,0.046324863940646624,-0.025995478987137888,0.5560241878500163,0.06140931513615235,-0.38545785200758753,0.4203055683204344,0.08651919210363004,0.4083992694599962,0.08541031229434536,-0.1640619165816249,0.24665785154831948,0.43773285529027195,-0.06695576347468876,-0.48008127842350884,0.353256926319811,0.2600911794951014,-0.08646517292674252,-0.34960680203580774,0.024782594302708617,-0.19111339565322163,0.6753925689818666,0.4232825214146292,0.3510083511459504,0.01096758451751207,-0.22773568262463875,0.6639248641269597,0.6129701152218009,-0.3252308919605575,-0.01021242415573719,-0.1579531643577877,0.04189865870693353,-0.074281969142171,0.4345696847294255,0.24371610399049243,0.44496782220699244,-0.27477350638151266,0.5638906080744869,0.5974965081532643,0.31418361243879256,0.31039636563556516,0.20409392386450495,0.7099909923204152,0.25543385105112204,0.0867672694970056,0.6132678218770419,-0.2270703850543721,0.23690752275003563,0.6646820347731142,0.44767193358313706,-0.40631703555294746,0.6952171829741387,0.40709922486700284,0.4946800055594091,0.28257561368439466,-0.22504882399852358,1.0,0.24773205182317617,0.3888998102550313,0.35764523799716763,0.6382134725285149,0.355589068719244,0.44936899598268015,-0.02839063590679013,0.6866065519745405,-0.04139973754046683,0.4492597133744633,0.47425905044907374,-0.23296877028487692,-0.2478095614661242,-0.4651472508426179,0.639909141707734,-0.24532505358751522,-0.157794900347938,0.22767182109312292,-0.18104300345270674,-0.10626487436373325,0.42638128483500026,0.1949963831528153,-0.4313916427033243,0.4282700676003195,-0.4436372386320402,-0.19166177590843378,0.5754552072398145,0.5391059326122051,-0.09982104583658422,-0.025744337818052864,0.44717689422537843,0.07122631580103077,0.5499903942351684,0.22479602164102785,0.2969597002841736,-0.02183651226399143,0.5910541828763525,0.5576153676551863,0.4745423549057979,-0.38011573499612755,0.11239112464972353,0.19640327437595964,0.4128284676337942,0.6848625323037197,0.21638864123399854,0.4532979851801149,0.46983852569973933,-0.05728243699052645,-0.20631806872397507,-0.13085476673305924,0.542993027405164,0.3961640248140047,-0.08599542442859008,-0.39136740789835206,0.16414202189525387,0.023845064366074465
Frontal_Inf_Oper_R,0.5001251977701471,0.1997653160329399,-0.252654770685145,0.3226359709695031,0.313255295029012,-0.005827022985854725,-0.205905238418766,-0.2333161334937776,0.45863119110675116,0.20067144957386682,0.03214880177598332,0.5351951879288346,0.2195362213032131,-0.08229876986783242,0.2623972245384966,0.39485771168725775,-0.06635025003196471,0.08874810661442797,0.5017807698261436,0.11425630554946782,-0.10506096200367729,-0.09950185235158684,0.06231053849999196,0.6178336905390422,-0.013200890424744502,0.5849378324055036,-0.0848365082301045,0.1903507892246115,0.1645251044226504,0.6360051265577535,-0.10386367488553477,0.5264306096223288,-0.34339700678270074,0.29620105539576574,0.18956057222849898,0.04939444283804926,0.16730776792913482,0.06194991232390082,-0.028335798220287277,0.43614806165846204,0.6418667507295558,0.04300302909072174,0.17765078245570337,-0.12347359806149819,0.2323555678784745,0.06472338933178781,-0.023942333997220594,0.11281819507260332,0.12229854732860682,0.3710117345615263,0.27191018657495114,0.07644636031367284,0.07998712671613918,0.4074655030914011,0.16747540539890562,0.22708253672460652,0.15113842696945884,0.1409194485623269,0.24773205182317617,1.0,0.7551830844012861,0.038589582571654235,0.10547778823681542,-0.042961138157597986,0.23347148010327484,0.3780843637823485,0.22407035535588563,-0.07908916457446545,0.07523186508389143,0.5314935607334207,0.04316834194073505,0.056071942195329766,-0.1321140063261999,0.19966680717448973,0.08034973048919417,0.212282302038524,0.6547250547978337,0.4344738520380581,0.13899463750109373,0.6953783109156569,0.472332609302695,-0.0404278927258607,0.49603647509645726,0.017749478881015388,0.4975556298009636,0.22971435968064716,0.033126257176054844,0.11800185114530608,-0.09000533342822785,0.4520833127093782,0.3837883412822144,0.25042130206786073,0.45906484973564665,-0.1707084372552133,0.31883927356284014,0.19549496054467663,0.2767803250303729,0.16417926136863015,0.06810774583207074,0.34066665730500245,0.7106087306136302,0.526284553051532,0.1411230808473362,0.4539270619069405,-0.10385022805217226,0.4631041350506851,0.29328504238676656,0.04851305776556593,-0.22697056490769638,0.6147384439841731,0.48060347791864155,0.4308785119865992,-0.19369908826483412,0.45258642542550076,0.10355285817259471
Frontal_Inf_Tri_R,0.4839445166538951,0.26568396380754217,-0.1132119799420198,0.5414899689402748,0.3074100446667584,-0.030311809594748912,0.16171213362037384,-0.03354110639274427,0.38160498844734725,0.3516443987191678,-0.05803213319758071,0.5249765542627677,0.23356767106628526,-0.06129503023972548,0.245361327965553,0.22623468152993825,-0.0634157393126519,0.32848624324828274,0.41969733191247555,0.2627999042816821,-0.0885964719403013,0.04991549632346779,0.192301417790722,0.6497056253115335,0.05712892500259069,0.6771821634842695,-0.0606807736856142,0.10898769399939674,0.27498222860935134,0.7117440748989472,-0.022362781173844385,0.3292814223460689,-0.167290355440464,0.3283161813994457,0.1881123526830699,0.09582314777529824,0.27548042347011753,0.2517105983306272,0.02436838144348585,0.3915234203025363,0.6554262207750541,0.09845606640238638,0.39488485025491327,0.13132844675740052,0.39567875169882727,-0.009222475277388602,-0.09134195797006026,0.10639620491056777,0.20206265993666017,0.28339695363004014,0.5475621480843929,0.006808939037461272,-0.07740358892393127,0.5110922633551779,0.3229487759218085,0.3665897546182634,0.06567243220300377,0.21344785335613609,0.3888998102550313,0.7551830844012861,1.0,0.16264273056523498,0.30034394537051357,-0.04494381916474663,0.30635842305430394,0.361310508166861,0.2291255537791554,0.07570296587019291,0.09621661623187146,0.5020823359494665,0.12151493909085231,0.1752192959778744,-0.020584442091209007,0.1864258940287427,0.011885631183164425,0.2895697220413101,0.6282486161320466,0.30607591328498557,0.33396837756406644,0.5957200207291312,0.4599489951675267,0.034829692491111584,0.3871725993765207,0.017130594455847525,0.4249309769853828,0.3865369636394296,0.20270104517834422,0.2205844087956798,0.16096044124811706,0.30767510167632395,0.25378797802824815,0.22048642511537997,0.4048583690414977,-0.12203297904262883,0.3018735953714032,0.367631860846612,0.40633586111038755,0.1615949525904886,-0.00862760712274078,0.3822099789295221,0.5514213050532827,0.4083065666298127,0.20854544863279095,0.40115735889445203,-0.04923369803744112,0.4786386577032888,0.21463057824612494,0.16546120913992685,-0.22322486609726602,0.6365240012275877,0.45926894288358083,0.32076108905350803,0.015962761954422578,0.35035943103575257,0.21006190203578678
Hippocampus_L,-0.1329895311508989,0.28248947092204085,0.6595507727170776,0.14563136947077698,-0.042335044922030905,0.2967533988193649,0.38072600969620735,-0.12906571505542658,-0.044833448158027187,-0.07130640600112874,0.5792359876208057,-0.15273897913387674,-0.30870021563314515,0.5845795340909319,0.34215649477927684,-0.18113499518531487,0.2862009605063807,0.12473563862439381,0.07194241206933834,0.13786031501801907,-0.07466448876731263,0.43184831958785963,-0.19296896695920784,0.31343297064831116,0.3302830913735368,0.2172259055072761,0.5189628941096855,-0.14461092820723423,0.24904887697653103,0.05861309108897996,0.022744848095858076,-0.17794204606457634,0.31581749954907845,-0.19565455891141206,-0.16523933678338132,0.5441831050069997,-0.14792394433831324,0.17656730223083061,0.15682271644428322,0.3283497352645404,0.39327755126110947,-0.19251660083485542,0.48375199334693725,0.007679266999487011,0.5015305200328876,0.332479911395385,0.41068677587070446,0.4890699125506584,-0.2134059209363513,0.35746156375714133,0.46691014801442277,0.3990226342685102,-0.26398728229362856,0.24025390761023557,0.22600052622057543,-0.007802096678414051,0.3587986614322476,-0.304327577370785,0.35764523799716763,0.038589582571654235,0.16264273056523498,1.0,0.6114967314513283,0.579227235738308,0.20968117054568491,0.27745043523501556,0.5078024531701835,-0.2576209186296537,0.19722956120962948,0.4031144112669327,0.06005423897823893,-0.22103807581832466,-0.05899430881839735,0.3464253051598122,-0.17993939266970943,-0.08228240872925008,0.01902726815489895,-0.22456994588901125,0.03596216879274467,0.05238132448554227,-0.042401030837078836,-0.1718892387336081,0.21943896531261525,-0.21676016111815247,-0.06480825463548019,0.43689799444991895,0.5500556852340442,-0.017985888098271233,0.14510584952304134,0.3177898457485762,-0.04061889324783953,0.06725945829602999,0.07231798277800859,0.18403773398393078,-0.0412281763877401,0.4178621763332099,0.47017818880435425,0.390892908325962,-0.19899938252579427,0.20404480441371603,0.14667999402210086,0.1704142589356498,0.40526060102538447,-0.009359608137720066,0.46018118764696153,0.2997728918450951,-0.17708374895439397,-0.08992147069873734,0.4431850096430195,0.08129160091845952,0.24974868971798583,0.09467983649098358,0.16546261410093202,-0.10515136715349364,-0.24211778038261603
Pallidum_L,0.024637782835459327,0.38475368936859067,0.508129647633936,0.10665144045347608,-0.06982414958414686,0.5793691329435655,0.3528504668988234,-0.30988351039867745,0.2520838300354664,-0.11664499809565057,0.5019900284548561,-0.13843568127998235,-0.28927403122440104,0.5026160185972012,0.31165150637942696,-0.23295631798303468,-0.02805655069747097,0.29734966926056783,0.18485604639738984,-0.04564918354670615,-0.17064266097052053,0.21563646882467585,-0.13239276939059175,0.6367915021972359,0.5120005731283492,0.3457061536530307,0.39540303985503866,-0.3432547420126668,0.60869823019076,0.427743933538953,-0.230197517737197,-0.2004976387274763,0.2073436420985899,-0.09749894454125699,-0.2750977328682802,0.6093626905801889,0.10335501866889303,0.429058874431269,-0.1590906410770244,0.5042170242201683,0.4543228715154472,0.09904212658273982,0.32203792615822324,0.2522448523463942,0.813085545317151,0.4359108168074723,0.39506679052308913,0.6388793673136809,-0.3777699221933394,0.510521259321838,0.5316880275348198,0.48441840746478165,-0.5309840807258838,0.48011273137204274,0.4691273439003837,0.2809257179979802,0.3237767024338551,-0.4454549619935038,0.6382134725285149,0.10547778823681542,0.30034394537051357,0.6114967314513283,1.0,0.5228901627060707,0.4594431087973212,0.15640715500427727,0.5793015112011705,0.023214967443000018,0.41267531119834755,0.4118656535541312,-0.215955807632876,-0.38758847214884745,-0.3665184846783592,0.5888791536211291,-0.3942101887423593,-0.32868681288989005,0.09751255610341769,-0.2764299029655934,-0.13294942403250393,0.24533563716634227,0.03555140320266374,-0.40039890547320567,0.3940828976331289,-0.46963709906637185,-0.21867467081477532,0.6150482607101058,0.6731339943093695,-0.17401775913070502,0.21917498232259075,0.4664119853201317,0.01746592429748833,0.3426404431620585,0.13051351870192654,0.3932590470797942,-0.12247978296078495,0.5943702998202278,0.6236374731387978,0.5808495134280389,-0.4586260790780905,-0.02463823201538398,0.16270068776421895,0.34121952420791823,0.6330025155643595,0.12237791419882509,0.6250094062313557,0.38534027784991737,-0.25934080973491425,-0.1995827753894663,0.3117871770209924,0.29408318385261073,0.35654487248247624,-0.047647367183150706,-0.15912533333185533,-0.019296538839430888,-0.09099693678972252
ParaHippocampal_L,-0.23910212199247083,-0.08416469303844556,0.5118086950368924,-0.06214165179057105,-0.5856377270951472,0.5802019964927524,-0.035851920177135205,-0.6845776888597136,0.13620944698128976,-0.6819874941093305,0.8679293779379899,-0.552696144453353,-0.6819936154560915,0.6341060891111764,-0.062452070072150256,-0.2674899677312191,0.03648809967133089,-0.2567145920966101,-0.025607331758360434,-0.38829558442954587,-0.33489760020300535,-0.23667732714105902,-0.6856891606112355,0.235566918328203,0.5640790258970149,0.16642750952911986,0.5756694910691297,-0.49462874059618317,0.43869763185237526,0.12467402053428656,-0.6231277509366374,-0.20691571073666726,0.4291025577751154,-0.5815212162415434,-0.4196911136501168,0.6302955331050587,-0.5195214887175479,0.2155605911875112,-0.5610638695957718,0.44742731438124267,0.2685087877103728,-0.16001881270166549,0.21884391017424717,-0.30004707015218773,0.47349748200284003,0.7460408439322899,0.7512563693736731,0.8090407496433506,-0.7798466216686124,0.5126823509775805,0.15165273469333826,0.8288237309602293,-0.43324941426138264,0.28778899900466354,0.19454497949617458,0.040010668326846736,0.6206170390853609,-0.7970979941006507,0.355589068719244,-0.042961138157597986,-0.04494381916474663,0.579227235738308,0.5228901627060707,1.0,0.23616582577696812,0.05387536871475989,0.6686151150409689,-0.06732320685229372,0.27547261467804807,-0.06767436705403254,-0.5887341044931108,-0.8116727977483471,-0.6496506047059963,0.7092904736222164,-0.5653957327278909,-0.6404230522832536,-0.0734427669921158,-0.5660129140411962,-0.3604899452462919,-0.03171052329642134,-0.1498033166316995,-0.750531526051382,0.2619151955275916,-0.7918792520486837,-0.16888066078194777,0.5174231570317249,0.7067505471613812,-0.43525336909702805,-0.22820592234093334,0.5436496152837956,-0.25739398413966036,0.45802684999943793,-0.2586995017548849,0.7320149431194962,-0.29200572533454655,0.20365444747449055,0.2847779859794379,0.7063834365745446,-0.5006785541342625,-0.25845407393576847,0.0340837169631085,0.31121283291072305,0.4929867601131827,-0.3680766730172819,0.8006161680211417,-0.05889200900931429,-0.3933534016885759,-0.3416595083616461,0.6940616897376585,-0.0717527758769816,0.03797629630625267,-0.3636655255213772,-0.4123786555037535,-0.21462467143721567,-0.5812269301149345
Cerebellum_6_R,0.4978957746839972,0.44188371945854865,0.37959672710687764,0.08942736973313095,0.15515103081706122,0.4197193482492347,0.17767945723503314,-0.17341641441431177,0.2959385833414185,0.09656208880934739,0.11090076884621015,0.1475518734159951,0.26854687359952356,-0.012386887766757632,0.41804845427425713,0.09236118304564953,-0.10137738051776604,0.5386634024316134,0.31181268911128057,0.08672970355807248,-0.16165935653146032,0.12453623574489173,-0.06137405543232183,0.507884240118149,0.530309896655469,0.36563160080057927,0.433301662499408,0.06715413873984992,0.48190782081760875,0.4365446800358144,-0.2937320130964203,0.14841871647923371,0.2746429337814088,0.2843442497601154,-0.14772358867832208,0.4045972950719575,0.3893010917057217,0.6903814121935806,-0.32739195274421357,0.8276149340807907,0.372485119659173,0.647037204213371,0.3887106144082799,0.5158015603168956,0.44435441412393706,0.12332320018746198,-0.05868713206894866,0.36104164916806186,-0.12828880410967844,0.2429509913506186,0.3384396696958279,0.11033070751259329,-0.24549382604613657,0.5815439014674971,0.4127602600080893,0.5508050737759493,0.06548865345415701,-0.18037144580230854,0.44936899598268015,0.23347148010327484,0.30635842305430394,0.20968117054568491,0.4594431087973212,0.23616582577696812,1.0,0.14644688176320078,0.5772441406940422,0.08827830652414217,0.839818719137392,0.2696711653917663,0.09972261573577972,-0.12332932262595833,-0.21929887452858945,0.29093998779464647,-0.09049537863589485,-0.03877442937528302,0.3582635924243747,0.25609618660194217,-0.11888050872433989,0.46262294121951697,0.2536237561114872,-0.2329710438316301,0.7030286331437192,-0.3111417801913992,-0.09257188541261469,0.4030121767918927,0.45403107893450667,-0.09867267099942824,0.04115507148543603,0.6519880962424904,0.18101437190422132,0.6870998648207448,0.4322441000179827,0.49419222869835133,0.13866674764962267,0.5589587274866357,0.5866094411179471,0.2856169347041911,-0.1659701757845296,0.1297130705492226,0.33535878412977843,0.5929296235324817,0.48597590175651045,0.4451637803623454,0.20391827323073564,0.31526664799442833,0.028152648420926844,-0.31864220571039964,0.16224352123335575,0.4652160287029974,0.3876002834910704,0.18081097750031713,-0.12319179067697655,0.33077989320246265,0.2795222585983298
Temporal_Sup_L,0.10204477660900113,0.11634103003939421,0.086884936870748,0.25839929020736513,0.23581973243353133,-0.22300828174929427,0.2571104109963855,0.1527678838173364,0.2603199957683367,0.027181859391192553,0.011292480576310118,0.475752988998111,0.12638952739414108,0.29322800104445257,0.20978449219952094,0.33133462527958996,0.7061050354874978,0.16369619472070576,0.34838868450721244,0.24226682693699436,0.06875864476773891,0.3489562692066469,0.1532304908550952,0.28150906536438813,0.08300841476063206,0.47890125500964353,0.14955718870598655,0.03539326979644353,-0.07808536331912641,0.29649573288171455,0.26109360883650135,0.4029881034868395,0.10352011429804953,0.22628621986915784,0.01742464582913005,0.002918364616022526,0.012876333785016654,0.1805380979832556,0.23338308218050866,0.24585695464425383,0.2677651734893024,-0.09954151304910451,-0.042473059085039365,-0.007200965945221349,0.27529828726997124,0.1520830283977753,0.2526074781398582,-0.04169161125871074,0.09736129711961929,0.5019213803853537,-0.025008832112299192,-0.061317221376017576,-0.08162545841516355,0.31748764586973394,0.1946596200047778,0.12045855428601061,-0.010942708094644819,0.022250651351888646,-0.02839063590679013,0.3780843637823485,0.361310508166861,0.27745043523501556,0.15640715500427727,0.05387536871475989,0.14644688176320078,1.0,0.06349915656114755,0.16629736143760676,-0.0449309685811505,0.325064111321673,0.0819248934819172,0.04165580533144106,0.22951963058672184,0.00400147822847299,0.13671481979572647,0.17961399243463416,0.4607041085207628,0.2209682969306889,0.039073120803779275,0.4285199021822636,0.23210802012321516,0.10234407263685524,0.3378257277433895,0.07547046659512434,0.21521551077742476,0.39502915600997435,-0.0653715948601256,0.013568913785526276,0.2780637832752297,0.33830262660145655,0.19365108389788097,-0.059842965996927004,0.22469037603080919,-0.12365005140087842,0.07808616755279847,0.2470198289163005,0.28252740027653184,0.051166539668833035,-0.07511156777775023,0.18498416840251272,0.6927130052920861,0.38952839664235395,-0.09115944618947686,0.2081884598363007,0.04689735781433745,0.22335396593508494,0.16127183725912983,0.03135249454868275,0.12962058348065833,0.3206673811092336,0.44375965996348987,0.5764588798455443,0.2669777755354165,0.426354384113899,0.08524394823976823
Hippocampus_R,0.3197535012114036,0.21265244564104593,0.4140142378669306,-0.15082791907967788,-0.31213395032865715,0.6607838339507235,-0.06559144188666935,-0.5696805163016783,0.49967962867852406,-0.262969527717573,0.6537144126618547,-0.053042841669387185,-0.2113643474361122,0.38558874992704656,0.25091160763109993,-0.040359346950727716,-0.2977203797533072,0.2964011682099205,0.13123261531258493,0.0035484007463632205,-0.29700783145785836,-0.10654025741330807,-0.3841246541266296,0.5559742426218791,0.6238867623520017,0.2596655555682334,0.36788758747634265,-0.2880368051395475,0.6122089131044184,0.5254176733068789,-0.5016620315716867,0.04154081957071336,0.060523832120450205,-0.022454507569994002,-0.20888753525566534,0.7050079503827572,0.08078666761975864,0.6059464558990871,-0.41817705450101006,0.7896010529308535,0.5774030838900845,0.40513407134281615,0.47187309854282317,0.12391271524796844,0.660876735052726,0.5682919375768306,0.3079357810563244,0.7943739524239266,-0.4335276734852641,0.36225285410743974,0.47749474874322706,0.6819948197292953,-0.36617989253757505,0.7522864160290428,0.3236337125544826,0.5991710359291057,0.4188535097754868,-0.504824548819138,0.6866065519745405,0.22407035535588563,0.2291255537791554,0.5078024531701835,0.5793015112011705,0.6686151150409689,0.5772441406940422,0.06349915656114755,1.0,0.062108504698480844,0.6002434759919429,0.2808249983209562,-0.25593964529429086,-0.4670053821188393,-0.5348342572690705,0.7702987576324086,-0.3224580682161177,-0.37933393951357786,0.15784600132483576,-0.28550563836617665,-0.361513663969926,0.3907271917874712,0.09564836094449891,-0.6110339750942958,0.4819816509001911,-0.6787122174841976,-0.2771746288488645,0.7205395935648713,0.767184580160692,-0.36372953546898124,-0.18098535849692926,0.6636100645759059,-0.10848446579275248,0.8069284315118772,0.03752895257289253,0.5819861288025404,-0.09409380254590523,0.60928785804797,0.5719628980223954,0.6301026145266841,-0.3974959598223625,-0.0063004555645619345,0.2485025160896624,0.4710737434972052,0.663264653661643,0.134840086948472,0.5328283413306557,0.20385386850874085,-0.1050998177305667,-0.404565264359917,0.2070927827330458,0.4244564006033377,0.3365553293915138,-0.07508371295012674,-0.3246812666777121,0.16469130205687452,-0.06969324381484363
VTA_R,0.0875522623229769,-0.10927573768761928,-0.20482446631170786,0.016748386335627204,-0.2366040597218295,-0.08243115900835929,0.2894073295600856,0.15104271744851502,0.5079022910756307,-0.12376492348860417,-0.1995498661252497,0.13265580755216683,0.0925356749548787,0.13853482993383223,-0.1442159041427465,-0.03413894508976982,0.10468366164515341,0.308118549463162,-0.03211426085717514,0.2645241226123329,0.34570196822788124,-0.1430102567837869,0.19284720600280128,0.011335654431195432,0.24323815952806618,0.12960005644615227,0.12287916564167387,-0.05754901676295454,0.04344171628969954,0.2203917220814641,0.12552250361084685,-0.03140860416915561,0.08117760713018736,0.14136430108761036,-0.06782187749472948,0.039996747247480244,0.13146361176022553,0.40120132296113575,-0.08257896411723718,0.016770807096873272,-0.019802884639444077,0.271287054104499,-0.13410347580204793,0.2745405482853418,0.12785496716352684,0.2648762425695584,0.16324194945906154,-0.13472791669450856,0.09784116336732857,0.12417088849857007,0.03362324679147134,0.04664511891190104,-0.1090010433619265,0.14310536676314864,0.1899347689863456,0.2714611252123721,-0.16572459916443108,0.02968889813350754,-0.04139973754046683,-0.07908916457446545,0.07570296587019291,-0.2576209186296537,0.023214967443000018,-0.06732320685229372,0.08827830652414217,0.16629736143760676,0.062108504698480844,1.0,0.15156659918152188,-0.165962138756287,-0.15589622363662614,0.07263326921252473,0.1476965712181499,0.08501419219847271,-0.07921087579781917,-0.12353095894526912,0.014662874726331309,0.03278940852485106,-0.09094883248038357,0.12330180536426938,-0.011635474177361696,0.028247715470728046,0.06966170237012448,-0.06871474422302025,-0.09332141099968567,0.3891121584561235,0.09079372040692445,-0.1354696749995137,0.35721726047242586,0.05746608218166241,-0.288098787081897,0.10512850022030075,-0.30810047930253925,0.20370525570280684,0.008202320094869415,0.21564708829928042,0.16666833791902258,-0.017950493402639656,-0.0897656696253811,-0.09404957672945854,0.06781607558716775,0.1144228049530831,-0.07950365925406351,0.136757983789451,0.03564022550556356,-0.21142003606814355,-0.07064677031763171,-0.02166720363343596,0.035483511286267956,0.08159119506755615,0.09295266461901004,0.04667752146234585,0.13519790257710462,0.06245646725543044,0.22494146215831362
