,ACC_sub_R,ACC_pre_L,Cerebellum_8_R,Calcarine_R,Temporal_Pole_Mid_R,Supp_Motor_Area_L,Caudate_R,Vermis_10,LC_R,Thal_VL_L,Cerebellum_7b_R,N_Acc_L,Angular_R,Cingulate_Mid_L,OFCant_R,Parietal_Sup_L,Precentral_R,Thal_PuM_R,Parietal_Sup_R,Vermis_9,Frontal_Inf_Orb_2_L,Thal_AV_R,Red_N_L,Hippocampus_L,Putamen_L,Thal_PuL_R,Frontal_Inf_Tri_R,Occipital_Inf_L,Vermis_1_2,Thal_MDl_R,ParaHippocampal_R,Supp_Motor_Area_R,Postcentral_R,Frontal_Inf_Tri_L,Frontal_Sup_Medial_L,Rolandic_Oper_R,Cerebellum_9_L,Cingulate_Post_R,Hippocampus_R,SN_pr_L,Red_N_R,Cerebellum_7b_L,SupraMarginal_L,Calcarine_L,Frontal_Sup_2_L,Heschl_R,OFCpost_L,Insula_L,SN_pc_R,OFCmed_R,Thal_PuI_L,OFCmed_L,Precuneus_R,Pallidum_L,Cingulate_Post_L,Cerebellum_10_R,Thal_IL_L,Precuneus_L,Thal_LGN_L,Thal_VA_R,Thal_LP_L,Thal_VA_L,Temporal_Sup_R,Temporal_Pole_Sup_R,Frontal_Inf_Oper_R,Vermis_3,ParaHippocampal_L,Temporal_Pole_Sup_L,Putamen_R,Rolandic_Oper_L,Lingual_L,Thal_MDm_R,Occipital_Sup_L,Thal_LGN_R,VTA_R
Vermis_1_2,0.6373065625940292,0.38775250978305,0.1748333470219971,-0.2564955234518408,0.21912738980016505,0.1339760054790665,0.3984045618224753,0.554762386810571,0.4490671914395952,0.6337515272837785,-0.27347117656319,0.6808366344128651,-0.229857867800421,0.20815302979687056,0.5978064686535642,-0.2510680272899449,-0.13427023415574227,0.4810689767543183,-0.21985312686702926,0.09239037146759184,0.5935759472028523,-0.39143725814179703,0.07832608218540266,0.533308507132183,0.4505592488111744,-0.3914765432979113,0.1672737845142636,-0.3382524215811308,1.0,-0.11043999168823818,0.6276554852329761,0.152250139085271,-0.10507248950886483,0.2960480867478252,0.30557845725033267,-0.0789490212752134,0.5196485160297183,0.17221175816546214,0.6406267806931594,-0.11262664901304277,-0.23915179986416996,0.19350781807968276,-0.26317363294647317,-0.2963618462185395,0.21038088361148635,0.43472418405766866,0.18516442757182452,0.08751825479526587,-0.16136901389467767,0.533487771089554,-0.10181621458337209,0.48195027180482675,0.15230260915205546,0.6307714703734165,0.13940037815679632,0.6557978330437603,0.6413049064341503,-0.06341975252310432,-0.3478028554994519,0.618477993945727,-0.5002156544702967,0.6676928706490465,0.1731944954407473,0.38267831486083653,0.061451135103333485,0.00920925100862619,0.6530370756768895,0.6122838680501784,0.6197570091260677,0.3701072438973551,-0.34235576837016884,-0.39445541444833637,-0.3711132841733937,-0.21700252109541593,0.22616921374690074
Thal_MDl_R,-0.32747309585076634,-0.12447139883790292,0.3334471723282856,0.4096687107483401,0.023923908164755238,0.004250236493827073,0.059184857955734374,0.12857151294814875,-0.02747140420092422,-0.13562426954879467,0.29194344080270646,-0.4201050305036185,0.3792671021520194,0.052690788949102396,-0.4451892608108716,0.22906104450412476,0.05740199620076968,-0.387234364078697,0.20292201335918464,0.38162690720275355,-0.279602156266857,0.6697585435870859,0.2484463058849005,0.294239444876982,-0.21081535625918285,0.7559617396993703,0.033124180602442904,0.3803702462026513,-0.11043999168823818,1.0,-0.3144793732841425,-0.03198261406888381,0.130077750142818,0.020398850949355483,0.08520857164152677,0.027045769317042584,0.16210963121620175,0.21429732105605637,-0.2063002827631018,0.34029242893075745,0.49809166094086144,0.3160726820945862,0.44427390833965974,0.4862897854866742,-0.061870076315701135,-0.11478393756201091,0.03395568242845589,-0.013256690504432796,0.29392944657840453,-0.39080661610414563,0.55328653621242,-0.3919577960145011,0.1422032190603298,-0.08212169532223307,0.25633297194087523,-0.13106686245489874,-0.16055526558831887,0.22547297902574837,0.5397121023443648,-0.46790328738395603,0.4571736163995879,-0.4163833473631154,-0.018324449198425498,-0.11133413085242265,-0.14886133719480582,0.40957866060955384,-0.3122234028667277,-0.29786425152753127,-0.22260302976756768,0.0926594153814101,0.5994734895367828,0.7897344160904676,0.40292126160304903,0.8088463541946653,-0.04049292906825894
ParaHippocampal_R,0.714924287651615,0.5401995640192176,0.09863064474255173,-0.27981260258577956,0.4859115874836712,0.263973395175175,0.35795862118679783,0.49982146068451316,0.14026424268075002,0.3936455955162977,-0.23852376858426821,0.6046332124588693,-0.39502981107708884,0.3485025397314808,0.635328289362605,-0.226754005922199,-0.16497125987356823,0.6386403477279492,-0.3979362933063793,-0.05651021052950428,0.48154726102976986,-0.6168243768322846,0.04354600997718329,0.47523970760683015,0.5712490763952117,-0.6924988177439105,0.2261064219412955,-0.5041979425537129,0.6276554852329761,-0.3144793732841425,1.0,0.2730917547396932,-0.2306973471343951,0.26089671659370345,0.33960470434300827,-0.01359060329702985,0.4746761533191761,0.1664083760469183,0.9289613757472406,-0.31934862708225853,-0.34496129228366995,-0.2772802641931825,-0.31441375632406027,-0.4209654450163249,0.4237355264648465,0.3683113038216275,0.21888478834319955,0.2425840817143225,-0.195406245562948,0.7599214664353019,-0.18739912141259263,0.70619801438042,0.14475894676093087,0.5726560193466306,0.2096821269944967,0.4624310551535239,0.6826171881477328,-0.08839556897459733,-0.49583691425755766,0.8244936654274984,-0.5849682839941952,0.6906106641544433,0.3739773566190676,0.7221733540838233,0.28551184948148955,-0.11118421456459662,0.7613289611417821,0.5693365810215409,0.6584789994786931,0.3041432760571793,-0.4954791918679809,-0.3882029086148453,-0.4341589460876463,-0.4792376794025415,-0.019398646479123614
Supp_Motor_Area_R,0.05289102247184033,0.47290123053609795,0.010449102911841915,0.37235988178508206,0.09294862043562876,0.9553310800444759,0.20833318875795734,0.2696208877606924,0.15338005430924218,0.00044627211322856904,-0.0592908943389263,-0.07643924385174258,0.38273263979964883,0.7784412201882631,0.06074629571603659,0.4804840878145821,0.6977163618427448,0.021008615032022383,0.3829794992667414,-0.1541936474831097,0.36168180303813774,0.07069766364903192,0.4739979118373803,0.05077474164935584,0.4603286037570053,-0.14846736872056146,0.5512950066308168,-0.22645959675590416,0.152250139085271,-0.03198261406888381,0.2730917547396932,1.0,0.534276423325221,0.30132155817536344,0.6360988468620982,0.5468068191815436,0.20096507946939526,0.35458003313637537,0.15122932422493798,0.322678507392743,0.36695155934918205,-0.07468925213048777,0.3493733405006174,0.07076548683443151,0.7861109960606106,-0.007677558497285301,0.37116724811050433,0.5395445677733184,0.21054960689826283,0.03914927593711209,0.00111042828264795,0.22508117683335568,0.7592193047035257,0.10496962513951151,0.28583106643379697,0.10399475598476471,-0.08173363468613874,0.5909778445855618,-0.05249342208575242,0.03567345709591192,0.18080089098644728,-0.09930317588786752,0.5180255213507136,0.31234146045254646,0.6399911021132089,0.2669641671141789,0.006554281371358864,0.06618311377019646,0.19971800195673586,0.5511040082097061,-0.09609739664308574,-0.0016268565921401352,0.13731712645482347,-0.15073472258168377,-0.04369934482135784
Postcentral_R,-0.23903801878425185,0.13287454080701014,-0.1519227928919639,0.3904774604217966,-0.2904783097070283,0.5813914097858889,0.245753781225724,-0.01758673108037659,0.10682887710623491,-0.21960181345504518,-0.1418711889828447,-0.262701484044839,0.7293642890990434,0.2471191444638361,-0.16854435788820457,0.6655501325484965,0.9070990511508431,-0.28628448277764845,0.8194990340590139,-0.19351487333471287,-0.02171440481168651,0.34829233319061226,0.13383947740070054,0.02683634339152301,0.01749831344569677,0.18356192946614275,0.42501957952317426,0.050779752222871406,-0.10507248950886483,0.130077750142818,-0.2306973471343951,0.534276423325221,1.0,-0.08015686244668956,0.2327130487489268,0.4135889210169172,-0.0693303295890447,0.18833601913192827,-0.2747912049271494,0.25022652970072473,0.25225076145203607,0.08382340546756685,0.28615279288520934,0.3106491698409235,0.28874909864723475,-0.35329212954350914,0.07116179053799555,0.06071601802768108,0.20755934957199343,-0.18126570989275684,0.0916066071937765,-0.06725498038906091,0.5050228241127107,-0.12452575879176726,0.009357829172898083,0.13825353398542434,-0.2655688149176725,0.7780199435684861,0.10243441776553701,-0.3276307315240399,0.4966263988263777,-0.3978459292975906,0.10556896581337613,-0.1740389799311547,0.3034058523918434,0.15115262186701178,-0.17580467149677426,-0.11324785718338008,-0.1856916540578807,0.16727108662917833,0.15005035042830267,0.16087195800260515,0.48736105120362955,0.11967645760873624,-0.06020464466797927
Frontal_Inf_Tri_L,0.2344112026056644,0.2383907280403527,-0.027398590484968923,-0.017202238356350357,-0.05455205361989881,0.26527709710731073,-0.13255542013009922,0.2629882217468673,0.06961591096405753,0.46294999402848946,-0.06334403260620745,0.3607948312057175,-0.26601489772967224,0.469354600261885,0.38515362984003493,-0.14142358415944373,0.06865851376057523,0.0807056396531097,-0.1890381208263737,-0.0766550618434685,0.7204051062840718,0.023588257364983274,0.1863243683234353,0.28974799110066135,0.27950556463701165,-0.19553952334293945,0.1776931511812576,-0.02202588274327399,0.2960480867478252,0.020398850949355483,0.26089671659370345,0.30132155817536344,-0.08015686244668956,1.0,0.3767002439085801,0.3171427460381128,0.1846850041773302,-0.10172323981288621,0.17954829158131172,0.028897568280924085,-0.006350744521293027,0.12801011111176552,0.14414495204668817,-0.23120868857125068,0.351421183130854,0.03526738065456215,0.361694000393903,0.395303376076952,-0.08462500123100734,0.25947308119214113,0.04541154815768127,0.2300190619345969,0.10969500087487644,0.27219302670199463,-0.016590594754873934,0.15299690204359795,0.19785001492008558,-0.026848608013439187,0.06687641700234413,0.2430097636842908,-0.3255333076480117,0.35759047410225747,0.029205791730597605,0.08215331705003533,0.3347152062621098,0.004504383568488823,0.26143277333499737,0.502455932509851,0.3542313267694179,0.6425875565482843,-0.2451836542910781,-0.11880195947694891,-0.19330077850209804,-0.03536306788649224,0.03178509906565834
Frontal_Sup_Medial_L,0.14794510011055467,0.5857442415136124,0.362733042378111,0.3482212982509431,0.266669957260429,0.6610733526334147,0.5013797109965402,0.5226101112516993,0.4058996505803477,0.20872193921465257,0.14319035232674773,0.06532160043003837,0.3065670383324587,0.6712576397519656,0.1186411754035715,0.32219283742933763,0.3107003457893501,0.19470629025994682,0.16957261763513976,0.12496012576396058,0.37640279310988245,0.11754060911249434,0.3820218412862889,0.24974868971798583,0.5325537715006964,0.0029465882941571084,0.45926894288358083,-0.2574459391154553,0.30557845725033267,0.08520857164152677,0.33960470434300827,0.6360988468620982,0.2327130487489268,0.3767002439085801,1.0,0.36870257694401964,0.5904505972806013,0.5779519282520615,0.3365553293915138,0.382196640273892,0.2902501220326889,0.18005638137537616,0.31678474935201056,0.1512491256624501,0.8359830671042274,0.2995767948144969,0.5162189224731843,0.5496348379751087,0.3530820986022314,0.07180813933029244,0.300509829016305,0.27738983848839405,0.6168231355733155,0.35654487248247624,0.5564893625351183,0.20399949208076593,0.12371147111983354,0.44370396252560146,0.06563022291308873,0.08449726813497074,0.1934694676303409,0.008918237293853456,0.5592563273897821,0.39082650175440276,0.48060347791864155,0.40708707838365094,0.03797629630625267,0.042331101013866786,0.4194075695455994,0.5058688068746066,0.10357679402105495,0.09112537039822315,0.13769196094105107,0.018388754594049282,0.09295266461901004
Rolandic_Oper_R,-0.10966557197290432,0.45164791874234794,-0.04135718263333407,0.5722064669240952,-0.11925029633397438,0.5197996153399391,0.13672576752852295,0.14496237638711795,0.09340172300544963,-0.07401555829621313,0.10275489456430237,-0.24828145706958155,0.3028916352076951,0.5969386281692034,-0.046100196136114636,0.22529057110344083,0.5627951768426241,-0.06513174455678696,0.17696883578986752,-0.21685658334811425,0.3189102011727731,0.33347238075804947,0.4542511103513129,0.038193014981950636,0.43255164663623613,-0.005898958212708961,0.5065249268569377,0.2155635775813696,-0.0789490212752134,0.027045769317042584,-0.01359060329702985,0.5468068191815436,0.4135889210169172,0.3171427460381128,0.36870257694401964,1.0,0.06058186535138544,0.19957215343498722,-0.059618705606802255,0.3680008782507877,0.4261605377075659,-0.03511974584056814,0.37523270643763484,0.36065481423009815,0.5017441263259804,0.013607727557380322,0.3165194740473801,0.6483300808814502,0.41544336869988513,-0.11342977657571456,0.23794210273934935,0.1684541473676874,0.5495968022263281,-0.10030818705151588,0.23813212286205448,-0.10208028356503016,-0.14133346045198394,0.42893093749341604,0.14360279325389022,-0.16377275104533393,0.25936560578821044,-0.23425964759802942,0.46228903355011486,0.01675174673237647,0.7541004513846102,0.29046602597330795,-0.16092547607423424,-0.026888980826604212,-0.06513341903287335,0.4280798342045445,0.23724548215360453,0.2349827123165021,0.34751905059591537,0.052648465867478574,-0.15531382405344224
Cerebellum_9_L,0.4373191118963417,0.5451951508064109,0.7389391762970725,0.08523462732699914,0.6185354563711549,0.22271325838908662,0.648805200514075,0.8213583015508116,0.5567450422436873,0.2675438064303211,0.3409753949828423,0.21513979819052106,0.06309765728543361,0.28287532074907973,0.21466632713347014,0.013455307982792016,-0.16423589928801532,0.41386889244250863,-0.12905658953482085,0.55638297669961,0.2634067939408505,-0.14564808941436644,0.262579087619575,0.4178621763332099,0.5470507107577548,-0.00520940885262587,0.367631860846612,-0.2759124482849895,0.5196485160297183,0.16210963121620175,0.4746761533191761,0.20096507946939526,-0.0693303295890447,0.1846850041773302,0.5904505972806013,0.06058186535138544,1.0,0.4790894238074409,0.60928785804797,0.22549896209162668,0.14274318175097125,0.33219135153708035,-0.0519598689992127,0.06723365142082526,0.47156705374125796,0.5878587401438436,0.4560289684843919,0.35334727837309055,0.3353729470814181,0.16975865030717316,0.3377001705639773,0.3558883029665955,0.2752034819301288,0.5943702998202278,0.41522464936318343,0.2522161618541139,0.5360630676749231,0.12213033364337397,-0.06157256017497245,0.34006676439172784,-0.01273579238387914,0.23409898238226054,0.6208576403443116,0.6614240701893769,0.19549496054467663,0.34744203912891963,0.20365444747449055,0.13960573247419025,0.6098644215856512,0.3676574764246105,0.1426441304776156,0.12958156101790044,-0.09499958299748192,0.06250656515727794,0.21564708829928042
Cingulate_Post_R,0.10537111247737252,0.3880492699484819,0.36564100534004784,0.408688902575669,0.1598407942607093,0.3722556718055354,0.56574337099127,0.43706601140769286,0.3853582427386025,0.026368853040631305,0.18070779416264982,-0.052465338061284436,0.5095353887002548,0.33935888803409603,-0.189470749034595,0.28687661117480423,0.1535827150372665,0.3162374141177415,0.21929860616206287,0.25838667549789596,-0.015673402618676044,0.12779378671253752,0.4970862467224056,0.28248947092204085,0.44003465893860644,0.19327071020071795,0.26568396380754217,-0.20138683518008607,0.17221175816546214,0.21429732105605637,0.1664083760469183,0.35458003313637537,0.18833601913192827,-0.10172323981288621,0.5779519282520615,0.19957215343498722,0.4790894238074409,1.0,0.21265244564104593,0.519480444215746,0.5005215157481311,0.15638318260975528,0.16550058165977538,0.3175036525419227,0.5162828154383204,0.2796327935985482,0.23436021441417282,0.27712503145796746,0.45581526696858937,-0.0636011855290329,0.16316801365561773,0.15366530226182565,0.6431202202062082,0.38475368936859067,0.8785248249040615,0.08040105165757633,0.055682548152893786,0.4239799632555123,0.129033417630658,-0.011965196029021154,0.2867176682435791,-0.14351054347813585,0.5811263226077141,0.28916984251143185,0.1997653160329399,0.5907731426121154,-0.08416469303844556,-0.18064059929622828,0.3077572682311617,0.15805712917016143,0.32113468725995103,0.2830975474537097,0.14707582831415594,0.09567728016769644,-0.10927573768761928
Hippocampus_R,0.7116402351099149,0.5774030838900845,0.2964011682099205,-0.28550563836617665,0.5991710359291057,0.15784600132483576,0.47749474874322706,0.5719628980223954,0.21395026144946078,0.38558874992704656,-0.06969324381484363,0.5328283413306557,-0.36372953546898124,0.2485025160896624,0.5682919375768306,-0.20888753525566534,-0.2771746288488645,0.663264653661643,-0.404565264359917,0.12391271524796844,0.36225285410743974,-0.5706738078217001,0.03752895257289253,0.5078024531701835,0.5559742426218791,-0.5696805163016783,0.2291255537791554,-0.4645323039542434,0.6406267806931594,-0.2063002827631018,0.9289613757472406,0.15122932422493798,-0.2747912049271494,0.17954829158131172,0.3365553293915138,-0.059618705606802255,0.60928785804797,0.21265244564104593,1.0,-0.2596248247166476,-0.31213395032865715,-0.18098535849692926,-0.3182949910531705,-0.32975211866766024,0.3907271917874712,0.49461437693230303,0.28639796033757886,0.24750051383436142,-0.05611655525294378,0.6537144126618547,0.0035484007463632205,0.654126977864974,0.08264600092118612,0.5793015112011705,0.25091160763109993,0.4195981748341419,0.767184580160692,-0.09409380254590523,-0.41817705450101006,0.7943739524239266,-0.504824548819138,0.6376736310715571,0.4244564006033377,0.7522864160290428,0.22407035535588563,-0.03674135764401117,0.6686151150409689,0.43570131723798483,0.660876735052726,0.21937417137980933,-0.33665977841817407,-0.25593964529429086,-0.3974959598223625,-0.3246812666777121,0.062108504698480844
SN_pr_L,-0.27464569010761514,0.23962891346175955,0.38684576638230017,0.6576253618130332,0.04789406166101684,0.3818640149162851,0.24664770484717066,0.21087511943232196,0.30267168501424546,-0.26877197884859333,0.3923161808115644,-0.40667643509850543,0.5225371536830643,0.3305410185367083,-0.5299765879161212,0.38219723046451876,0.2630619096534707,-0.1032473652286995,0.30927255162289435,0.3350582136918616,-0.03434411838537597,0.3780644046351754,0.7665151856114892,-0.07071450431556246,0.2753115537869272,0.5224638465550531,0.3627836134823124,0.046430994085386625,-0.11262664901304277,0.34029242893075745,-0.31934862708225853,0.322678507392743,0.25022652970072473,0.028897568280924085,0.382196640273892,0.3680008782507877,0.22549896209162668,0.519480444215746,-0.2596248247166476,1.0,0.8042663072697348,0.38057996128394994,0.3360912834922799,0.5860125557136047,0.37431694392280257,0.08481049219239095,0.3329777717086027,0.4727291929366289,0.6877754161793338,-0.578268289769786,0.4224175173996983,-0.33939804579624155,0.5387522712565843,-0.014177802743870972,0.4758130224080764,-0.3005786697449844,-0.32841696996362874,0.4440044472167854,0.4143012658549063,-0.4622078578869098,0.6215206198092407,-0.5672535235638261,0.397523819736501,0.03563319286278335,0.3183643436512417,0.7816000926588285,-0.6039660191585622,-0.4964799792232239,-0.01992415721033905,0.31680816316385924,0.6145876612289675,0.4763495491640344,0.3656745188432802,0.29955121373058635,-0.06554109138655237
Red_N_R,-0.33979825350099924,0.15126538869014688,0.30371934681397317,0.6858545912886285,-0.0214548560363774,0.3722370250754571,0.15882250329862807,0.1706373486889654,0.198954300655266,-0.3206690250645295,0.3658496689406564,-0.5159916308468966,0.5627547968646556,0.36674713308600937,-0.5758819464811132,0.3463699876433127,0.3072874264955231,-0.17456116590337978,0.26211038627322236,0.25973783530698163,-0.15261916332214193,0.46093649119855845,0.8125077053300482,-0.042335044922030905,0.18760369826086384,0.5140217716281293,0.3074100446667584,0.1771307739125794,-0.23915179986416996,0.49809166094086144,-0.34496129228366995,0.36695155934918205,0.25225076145203607,-0.006350744521293027,0.2902501220326889,0.4261605377075659,0.14274318175097125,0.5005215157481311,-0.31213395032865715,0.8042663072697348,1.0,0.233963608410604,0.4057697439345881,0.5829215904335702,0.3124687052679725,-0.050254535055552586,0.1660320273586833,0.3473790363377994,0.6075335220407835,-0.517710876110904,0.35867980961159507,-0.28152874190442634,0.5554897848345852,-0.06982414958414686,0.48178506711346086,-0.3745143699810881,-0.37484844240068865,0.40204089054956793,0.4382698720659723,-0.4610112962088954,0.598324776495717,-0.5774046578457105,0.38088618161471016,-0.01017056617450402,0.313255295029012,0.7328961955981803,-0.5856377270951472,-0.49428792642819297,-0.11492869885219341,0.2758427838646064,0.6091575563332682,0.6005025936580891,0.37975394533934514,0.3707979630844205,-0.2366040597218295
Cerebellum_7b_L,-0.09161116016099916,-0.03382194546644725,0.508011187903209,0.19320449394849876,0.02105004148306808,-0.043609360418793805,0.17779837578358373,0.40643472024235006,0.33354094738960843,0.2413073473937056,0.4262555394437562,0.057423520108919164,0.1287696725072859,-0.002499122938433314,-0.011413763831991493,-0.10982313135071423,-0.0644447081879722,0.04186185176352548,0.11930338338061368,0.500994507975091,0.2229994873399293,0.23867535449064486,0.10177968138865286,0.14510584952304134,0.11029892459991508,0.46163552633422283,0.16096044124811706,0.20460270949741133,0.19350781807968276,0.3160726820945862,-0.2772802641931825,-0.07468925213048777,0.08382340546756685,0.12801011111176552,0.18005638137537616,-0.03511974584056814,0.33219135153708035,0.15638318260975528,-0.18098535849692926,0.38057996128394994,0.233963608410604,1.0,-0.041846708321201465,0.20052630306266903,-0.03185005703268664,0.33664031133509476,0.36463735441056416,0.07460890917428195,0.2760941696538925,-0.29093087288558445,0.3364735391759741,-0.11309133167190626,0.06414484769927584,0.21917498232259075,0.14944800189373197,-0.00941844537565197,0.045461274147826296,0.03898274565397259,0.4255904829492993,-0.25787532918643286,0.16617510794453688,-0.03576789417367087,0.031446133261653096,-0.061380729723795116,-0.09000533342822785,0.4752927197373693,-0.22820592234093334,0.02997562653471156,0.22371011549574146,0.330638907673244,0.41098426014241096,0.1391056360398412,-0.05874554236275299,0.42093134045055397,0.35721726047242586
SupraMarginal_L,-0.4472534841569292,-0.01817839287132913,-0.08839869126220853,0.5060968419119897,-0.17358251042936304,0.2982405016572493,-0.12142066508639605,-0.1629282953606988,-0.03769864495310092,-0.13745456111119975,0.009536644123208348,-0.5448795729904039,0.5571515311274701,0.34940842820435114,-0.35451497815606,0.6630521633647343,0.4073969253760746,-0.6400984460477612,0.47489206878803014,-0.1785219048917014,-0.18584391785017895,0.7102923170820873,0.22463972129192358,-0.12288967284631094,-0.22823559116658607,0.5005547763104705,-0.07539194672669525,0.2757712422491332,-0.26317363294647317,0.44427390833965974,-0.31441375632406027,0.3493733405006174,0.28615279288520934,0.14414495204668817,0.31678474935201056,0.37523270643763484,-0.0519598689992127,0.16550058165977538,-0.3182949910531705,0.3360912834922799,0.4057697439345881,-0.041846708321201465,1.0,0.5060136812545151,0.29767954748071856,-0.3091074624559373,0.15013396167832954,0.3241550690119905,0.2242608854973282,-0.3216219991653754,0.2909563710556631,-0.27774185143390023,0.41670967086070193,-0.43455401992812914,0.18018457131816354,-0.08069602043986082,-0.5901802686789143,0.549383845560756,0.37835844979687494,-0.5716548117481101,0.5920804490167119,-0.5461123341793748,0.07483013175871048,-0.20631013190728253,0.10488509505768152,0.10790638975692615,-0.4022171747941574,-0.37599129307561857,-0.4717526941816471,0.036562838337997935,0.3283150112585659,0.43675732903386966,0.7117941350865632,0.4118103865517537,-0.05754049591512821
Calcarine_L,-0.4884617723518015,-0.05412589964938959,0.2963520621027802,0.8359460280068574,-0.01007750203985437,0.13839242182524086,0.08332206998563592,0.04874374364273954,0.06317617269781195,-0.48882378684131,0.37698839660088146,-0.6507357211138323,0.5851861137833714,0.11902263305344236,-0.5223472347240598,0.478545481242658,0.304285765887201,-0.38222270893048577,0.35664521785249603,0.29816493080140327,-0.3621108151839673,0.5766934601662553,0.39352603733736713,-0.20558081393178088,-0.06859861893582045,0.6336594049056078,0.043002891666485014,0.45302272326314597,-0.2963618462185395,0.4862897854866742,-0.4209654450163249,0.07076548683443151,0.3106491698409235,-0.23120868857125068,0.1512491256624501,0.36065481423009815,0.06723365142082526,0.3175036525419227,-0.32975211866766024,0.5860125557136047,0.5829215904335702,0.20052630306266903,0.5060136812545151,1.0,0.14520373015135443,-0.05128065994654941,0.10145089192574856,0.2760503795990181,0.5309758619132113,-0.5835059140952553,0.45140090980765,-0.422890304034721,0.5099513296600554,-0.33425478247221907,0.25003031136574977,-0.3317640779126119,-0.4367504415500212,0.5989604766962423,0.33692446240566265,-0.6611431318980705,0.7533749208181089,-0.7161799029787277,0.1733227220311898,-0.17785689360863935,0.1275702636089893,0.5495900914958444,-0.6169923545350348,-0.5844341281343565,-0.39855594492208707,-0.10829778816252489,0.8794233495285741,0.6637380696200835,0.7498153657487949,0.41378716074332494,0.023900212580343427
Frontal_Sup_2_L,0.1399945910410945,0.666276678260519,0.2982750513679159,0.44424436393866895,0.407707448089521,0.8313487999728589,0.4305913263336496,0.4380280492989216,0.2382927018607838,0.022344997113374534,0.17530985800230234,-0.055524608767665344,0.26239279057323706,0.787303032584256,0.08851419330613952,0.41614948402483964,0.43198973786602607,0.17838279203745447,0.17541152693711812,0.060504277759836925,0.3310296787602908,-0.01518970640731778,0.4650375566699788,0.05238132448554227,0.6241004070974894,-0.1359971873272336,0.5957200207291312,-0.3258109331454097,0.21038088361148635,-0.061870076315701135,0.4237355264648465,0.7861109960606106,0.28874909864723475,0.351421183130854,0.8359830671042274,0.5017441263259804,0.47156705374125796,0.5162828154383204,0.3907271917874712,0.37431694392280257,0.3124687052679725,-0.03185005703268664,0.29767954748071856,0.14520373015135443,1.0,0.2540604670205012,0.580265949575658,0.7346366232235134,0.425308870042176,0.042568649824087555,0.23228252718309672,0.3248322752449347,0.7320435532083542,0.24533563716634227,0.5047625576103622,0.043333518055844684,0.0495693659980331,0.5448329012596937,-0.037643186770767986,0.10956466779030978,0.2019025431454693,-0.06277732557537782,0.6825153177121971,0.534490771108425,0.6953783109156569,0.42056774003926617,-0.03171052329642134,-0.05022282515753233,0.3627075364245147,0.5591492658101265,0.037964577128723274,0.06789845201883564,0.11404945737438275,-0.13918182339326401,0.12330180536426938
Heschl_R,0.3659074004243991,0.33575749878230793,0.5895701936473973,-0.06859444919076058,0.53083270992243,0.02898223535681449,0.41772821222590595,0.549705196985468,0.38145617870271126,0.24604583439336944,0.3741353639860056,0.31169753384385634,-0.25709888905979406,0.11124420909003961,0.3179286078252518,-0.31066593045466323,-0.43733976508202677,0.5380163039896964,-0.35379343190568757,0.4617884391343249,0.29646124880537666,-0.33776492196617436,0.07109992135531122,0.14032209690412825,0.5917378043190308,-0.08428935152986766,0.2552460836936179,-0.1317935076592364,0.43472418405766866,-0.11478393756201091,0.3683113038216275,-0.007677558497285301,-0.35329212954350914,0.03526738065456215,0.2995767948144969,0.013607727557380322,0.5878587401438436,0.2796327935985482,0.49461437693230303,0.08481049219239095,-0.050254535055552586,0.33664031133509476,-0.3091074624559373,-0.05128065994654941,0.2540604670205012,1.0,0.4355221086391016,0.3373639002928544,0.23809666334940321,0.11139821041205661,0.20174372215217956,0.3527304200287142,0.08039955353719204,0.4673550636284443,0.24644476161377027,0.059144624840426326,0.5086156665779378,-0.16956087009460363,-0.08622191855367324,0.3096175523813421,-0.2295144627661076,0.31151208878240316,0.5260718097621317,0.5088085695177501,0.09612023180354162,0.2647063549742621,0.14377523134750114,0.1441513738541623,0.5840115231082399,0.2227089427136087,0.11691108440348248,-0.09225899769402865,-0.31863537196972824,-0.021910099033829924,0.40712749784678237
OFCpost_L,-0.008636719220881715,0.38421186339689795,0.4388100683782174,0.29816981666005965,0.39330395415835284,0.4155578908910082,0.26988265494650954,0.44018567489537164,0.26719301772524806,0.12402986489321077,0.3984474262247041,-0.013078566269229396,0.053766079829160866,0.5556773407911078,0.201769167685795,0.1073638853023303,0.09701516471215922,0.09202796178493143,0.056373826616748134,0.2254921387468718,0.39183674261594087,0.07214794911538344,0.2012776549905099,0.04990662358856744,0.49532117776674606,0.10328916332425879,0.4470115876102671,-0.09833442126934691,0.18516442757182452,0.03395568242845589,0.21888478834319955,0.37116724811050433,0.07116179053799555,0.361694000393903,0.5162189224731843,0.3165194740473801,0.4560289684843919,0.23436021441417282,0.28639796033757886,0.3329777717086027,0.1660320273586833,0.36463735441056416,0.15013396167832954,0.10145089192574856,0.580265949575658,0.4355221086391016,1.0,0.6608024936605881,0.4602351570586882,-0.10078005654069631,0.4552519055464244,0.27463830065484185,0.34929222689552364,0.19103688146619827,0.2408587965437476,-0.061888203076560115,0.11904170694787951,0.22562298458972754,0.1453802526152757,-0.05344472330299239,0.1354526783720475,-0.013488995668291542,0.556080731444473,0.4698253373911068,0.43078213353008715,0.3822090250581079,-0.09981787099783329,0.024815266084130493,0.3359956399001011,0.49916844071032235,0.1950904532376375,0.07181186330224633,-0.007091795240112434,0.17589086868551312,0.4911626917391743
