,Caudate_L,Supp_Motor_Area_L,Frontal_Med_Orb_L,N_Acc_L,SN_pc_L,Thal_VPL_R,Parietal_Inf_L,Cerebellum_4_5_R,Cingulate_Mid_R,Thal_PuA_L,Frontal_Sup_2_L,Thal_VL_R,Occipital_Inf_L,Thal_VA_R,Frontal_Inf_Tri_L,Olfactory_L,Vermis_3,Frontal_Mid_2_R,Thal_PuL_L,Putamen_R,Fusiform_R,Pallidum_L,Thal_PuL_R,Paracentral_Lobule_R,Frontal_Sup_Medial_R,OFCant_R,Frontal_Inf_Orb_2_L,LC_R,Rolandic_Oper_L,Calcarine_R,Temporal_Pole_Mid_R,Temporal_Sup_R,ACC_pre_R,Vermis_8,Thal_LGN_L,Precentral_R,SupraMarginal_R,Heschl_R,Cerebellum_9_L,Thal_MGN_L,Angular_R,Insula_L,Cerebellum_Crus2_L,Thal_VA_L,Cuneus_R,Precuneus_L,Frontal_Inf_Oper_R,SupraMarginal_L,Red_N_R,Supp_Motor_Area_R,Temporal_Pole_Mid_L,Cerebellum_6_L,Cerebellum_8_R,Hippocampus_R,Putamen_L,Thal_IL_L,Thal_LP_L,Lingual_L,VTA_L,Rectus_L,Temporal_Mid_R,LC_L,Precentral_L,Amygdala_L,ACC_pre_L,Occipital_Mid_L,Frontal_Sup_2_R,Cingulate_Mid_L,Vermis_7,Vermis_6,Raphe_D,ParaHippocampal_R,Precuneus_R,N_Acc_R,OFClat_R,Temporal_Inf_L,Angular_L,Thal_AV_L,Cerebellum_3_L,SN_pr_R,Parietal_Sup_L,OFCpost_L,Cerebellum_10_R,Postcentral_L,Caudate_R,Cerebellum_7b_L,Thal_PuA_R,Cerebellum_7b_R,Thal_PuM_L,Calcarine_L
OFCant_R,0.47746954747438325,0.10201489636439531,-0.32985022225775906,0.6953061639910193,0.651712653097137,0.12670696990923222,0.1109206127821272,0.47044095787767026,0.11587592994895292,-0.05092240040737712,0.634862461477825,0.35415349825733683,-0.2137885068919236,0.5516497055985444,0.2840654710372075,0.5632147329667464,0.43974388080603743,0.4647347066858,-0.25852155266481675,0.6868057669071542,0.44261865303307724,0.514874358104869,-0.23406689767636693,0.08669216305002625,0.5761142192773118,1.0,0.60772506289564,0.12779197795657807,0.04905853631965535,0.04018012135403792,0.05554926761455706,0.256407382085488,0.1905876491911725,0.06760046253826746,0.23348001082407868,0.09763129241811282,0.07769415685381935,0.315871860319406,0.2945052278706472,0.019307107251036067,0.09698082982181216,0.34650087744641683,0.05842158001560195,0.5033214957601333,0.08611951368458208,0.07395120829698591,0.20324028734038138,0.034259674637911526,0.5267980057292573,0.09772931097626589,0.5999135021841555,0.5918295771470894,0.30885170235519277,0.7027124519591926,0.6907534507745227,0.17327763626050252,0.29036143874894443,0.23014929653104196,0.5594348273545959,-0.03071639881747428,0.037744641163254086,-0.512793944180732,0.05576832162979598,-0.502872116465681,0.29998799018676464,-0.03062792315559702,0.6305311732960948,0.10261119628332312,-0.24135821399387483,0.16201134822897154,-0.05325394139488263,0.7295441746234794,0.0842244882832478,0.6997671367479052,-0.15023734006465814,-0.1221756569247537,-0.03073588403222732,0.645434396430592,0.5159382880795235,0.5872199586935624,0.05975859687802641,0.4382795764851806,0.5080700975265889,-0.01559864675413846,0.574109450459921,0.2510903490850125,0.1124747265186288,-0.07373921170210862,0.08338567475840859,0.09475455339858996
Frontal_Inf_Orb_2_L,0.5361131464272463,0.3950737743213882,-0.22304271473975923,0.4261230651671313,0.632355004444504,0.3772242153292718,0.2842282739647725,0.5927472660604928,0.3662528887349488,0.18715298883376305,0.7366303680191981,0.41613715373543014,-0.19373026780814076,0.27232382620726264,0.6291185235470518,0.251911987274908,0.517289571328797,0.6889502160836101,0.041692128625014924,0.6699975125391182,0.34783261487027933,0.5809512887277101,0.09586087193105544,0.18837526995183684,0.6056434524046725,0.60772506289564,1.0,0.18776537056524223,0.49760830535010925,0.32877160311108533,0.2999859246670195,0.4020575438219051,0.38738675672678075,0.04474278700990619,0.24520355375256814,0.40775416187680985,0.3475756241793606,0.5485421989973276,0.3243938787158454,0.0700966884429351,0.24653558321996885,0.6341995373176955,0.1324367016082449,0.35114130713086283,0.21723500504943438,0.308430147562594,0.46697010843224346,0.33250152698395175,0.4392263877541132,0.32541293599786314,0.42347175561700806,0.5027586792496613,0.47067649529533034,0.5558780702672037,0.7057323026672,0.13012349462511366,0.501663036293036,0.48529402954087764,0.4439655165021544,0.17862727526485064,0.13864252696714924,-0.10158839162824711,0.35185496809968597,-0.10843498115757699,0.45590138394239443,0.22423832787985531,0.7150265483167326,0.38877201045323745,-0.20615668290032568,0.31382661651729826,0.19190347967519975,0.4795454365271294,0.25924481460644666,0.45237321204741304,0.055043283660354894,0.2792140584522578,0.06995738964382214,0.43369737190189817,0.6276132455135174,0.5007845672144956,0.10058842057865362,0.45828741882219304,0.4621638484830086,0.1808014347870662,0.6149356501735356,0.3777033508631178,0.27858054827845713,0.022376180181977085,0.3095248290736266,0.34848620947590886
LC_R,-0.052216758307312656,-0.02044428553234077,-0.08255811788761751,0.2011587805811105,0.23827041171629082,0.16965984819310395,0.11638054852593657,0.229128709524769,0.15100365566943852,-0.23188212483014914,0.1845180416647085,-0.1311557170474183,-0.03965238142459133,0.0685104927456766,-0.02892685644469687,0.10256996524210588,0.09456402663517396,0.042577225934363826,0.1737748498185796,0.08458747310151572,0.18691224511885082,-0.05191279186985787,-0.3347210219114344,-0.017720788877174702,0.06894403623422789,0.12779197795657807,0.18776537056524223,1.0,-0.08374787728103783,-0.061585908513126356,-0.04156090608974181,0.03875307229056134,-0.049811102550338625,0.21502315387703008,-0.2607246879731966,-0.01737406396090547,0.11970695329477295,0.21439280896889967,0.10045596533919171,0.38376499551726695,0.04337780000589277,0.0019718040044096083,0.04591226610945728,-0.012448568129254201,-0.015248655220463696,-0.03335446154326071,-0.0023036290337852443,0.036393995900974016,-0.1010571921308687,-0.03917663238497418,0.1490439938578857,0.19656179754936878,0.07769767468098446,0.1630580992484497,0.11117403501464579,0.06384518091428272,-0.09082612201187096,0.004158061716678329,0.28174940537789656,-0.015976526788233525,-0.11870519858714887,-0.09935857480318447,-0.011417594074687813,0.08958720644370685,-0.12594787511063135,-0.035543963794811465,0.13374856946258254,0.24254584444581764,0.01948520591581202,-0.00840436063601964,-0.08080201314500801,0.3491675246206585,-0.07837233769151823,-0.019605945105732204,-0.09535464948756922,-0.17054637315816804,0.1328904645397759,0.10747894666533916,0.06882591029194365,0.2521773951366308,0.08608056500419968,-0.0038478131437765413,0.015274764900923105,0.02589562709645748,0.053415054966440015,0.17924738343743205,-0.025537270327310863,0.09955865003415944,-0.0829353585493098,-0.11367493719895674
Rolandic_Oper_L,0.4099279561994295,0.7276110661224503,-0.023387041015210202,0.03373804272719722,0.39449513401815145,0.4791386852331454,0.3007931483098087,0.5362757201305348,0.5685907265228,0.43728812525182087,0.39930215453219325,0.3502736687211663,0.005780193207452114,0.1959869723199497,0.8441533878331348,-0.0087715987310487,0.5068051737094883,0.6644808305511285,-0.007636596477010769,0.45399654242345544,0.3429835586847055,0.37988142874555897,0.45650206363918167,0.5829049339968215,0.43048824140998365,0.04905853631965535,0.49760830535010925,-0.08374787728103783,1.0,0.5443910466049349,0.12059059718548847,0.5998276143206587,0.5894982031607343,0.26543497270246247,0.21227587850667798,0.7224474277905153,0.543837150417941,0.30320668575417387,0.5119286616730689,0.0300611754085628,0.3872975181608579,0.7624815107355324,-0.03652102716261141,0.23612334753053033,0.24606262034977514,0.6090167292968212,0.73306944471561,0.7112055196212187,0.09183127491212406,0.6934805290200541,-0.14264892858451741,0.39776879117234304,0.4229086992753178,0.19370561751323212,0.48205744947295387,0.0407533248733908,0.5019661976263657,0.657132340869,0.2557256804641799,0.32013717406336234,0.5364927061374499,0.3311552464203876,0.6869828798284625,0.30093645012237097,0.5900605984504634,0.36479727458829797,0.34850045786530204,0.3468352806957472,-0.10552339572894011,0.7345617594541382,0.312276784727245,0.04017061360908796,0.6571266155280112,0.23650425066964423,0.06442961810727768,0.3097479782661893,0.18916483061539707,0.2877557495782557,0.6361915977012431,0.3338220812899844,0.1197623892393059,0.3887585567911344,0.44439043584713,0.43320022532141855,0.5051271393978579,0.2043122998332694,0.2840520441864709,-0.10954192118449899,0.5576408497919473,0.5701109930777186
Calcarine_R,0.012449237224025345,0.6071578994536976,0.0321583911429408,-0.14318187900139473,0.17217412517944122,0.3805343946329036,0.2846471871180726,0.33678886601740704,0.4281824810146578,0.38976028330733453,0.4022111472928446,-0.005367117006045964,-0.008665627291296543,0.05511640853546201,0.48478759244064795,-0.1178205926334144,0.34529179987764097,0.5211478075845639,-0.04656020583072225,0.23178995533492563,0.10134697054709825,-0.005065272331960709,0.5142725534426634,0.49575399191016883,0.4055044860006228,0.04018012135403792,0.32877160311108533,-0.061585908513126356,0.5443910466049349,1.0,-0.03206378869375413,0.44495268327882936,0.47405392254551737,0.06112172541908538,0.13193193496405403,0.6347583406579096,0.4119912389426193,0.25723038563950223,0.17910403884641493,0.10542345365773903,0.47092864725120265,0.3406521270098219,0.09590007805151256,0.11248107006039872,0.704645508543305,0.7538352108633717,0.48150546463300714,0.3365679728348371,-0.028561176308633054,0.6141727623830523,-0.15764004242082105,0.18177795987656606,0.03476687607482721,0.2338564704065687,0.24946966658174152,0.041197499309952756,0.27620878853115405,0.7912265245497182,0.060960704052530165,0.14499043671620276,0.39655174919114883,0.2004265615676082,0.6272617301447863,0.22001910204510297,0.3245382625171971,0.3147660345981966,0.37930709680949615,0.34965345659416897,0.028233381395150834,0.45616811458727885,0.16417656604235017,-0.02367677194588155,0.6442545017822234,-0.014796990124862035,0.07989991326353577,0.16384242228681895,0.12462745733855561,0.17870337209477843,0.2631261751467202,0.17660100560333347,0.28567323884218376,0.16405247608071033,0.24279062078077862,0.4988855365381826,0.2173619340578164,0.07363249322600658,0.32636662108887193,-0.061202428177997856,0.7596242750155486,0.8661892247260261
Temporal_Pole_Mid_R,0.09124876320502322,0.10165138088127092,-0.08812007129802578,0.044769296700822865,0.08596714932884632,-0.08205643270230702,-0.24765535073540285,-0.044937563877199826,-0.03853536425522248,0.05323024421588786,-0.030093809785551887,0.005420423202122951,0.17885977617138457,0.08346287586898687,0.23432928687187138,0.14325527238529848,-0.08868616492243703,0.08973058572179017,-0.23239060090456967,0.07907360738242608,-0.035859471284997085,0.063803575230015,0.004216091888071887,-0.05978140104514265,0.09188865838617091,0.05554926761455706,0.2999859246670195,-0.04156090608974181,0.12059059718548847,-0.03206378869375413,1.0,-0.08889998025833389,0.12586339073095734,0.05130009300124945,0.03683246232150398,0.04448909780658021,-0.15673464632703715,0.0200414836367909,-0.08008002652133096,0.04298840651037881,-0.25720524825874735,0.19838543178194962,0.03206762228413474,0.02700804217079232,-0.06387100984523048,-0.12560746934660094,0.02359809890697683,-0.10795340022678862,0.01273125099954624,0.03351928651412223,0.363703145573756,0.027000641330092327,0.22102824319977704,-0.01681299666676547,0.15340070377339945,-0.0947965946451476,-0.06567241394444179,0.006163548503833152,-0.011058190327810935,0.2799124385333569,-0.17726751344358443,-0.10664953898505335,0.021167014390921057,0.04884975666464536,0.18211861842076962,-0.1396475846069531,0.00617204204470147,-0.14991884855085671,0.02299401478469356,0.06838526401109753,-0.08639372876876722,-0.009004406848667547,-0.07253843908542025,0.10243373313718042,0.3805940977080185,0.5382671386777432,-0.24086112031827897,0.0013057157701762002,0.1101072121576547,0.020141103237667515,-0.29389131908715993,0.33495788341819355,0.06531590504587807,-0.17785534197899067,0.13052828777815062,-0.0076681502980521085,-0.04590354683554696,0.21451677486528836,0.013849626338221054,-0.04180483930521783
Temporal_Sup_R,0.486748933711083,0.7355539048880486,-0.09796183357932454,0.357257711924639,0.47849626336175927,0.5357216608546002,0.5015130319514618,0.6659893250322794,0.7075854303811661,0.44957236280477514,0.655141602823831,0.4167321772686534,0.07101201727513427,0.5280085085184213,0.6743565307628163,0.31066999280482727,0.7373883276413228,0.8108857917441752,-0.0008031659897674023,0.6704079176111467,0.6715310444358158,0.41194598940365623,0.2260003225466282,0.6647732987453032,0.628275910823356,0.256407382085488,0.4020575438219051,0.03875307229056134,0.5998276143206587,0.44495268327882936,-0.08889998025833389,1.0,0.5565614863224604,0.07909396469690289,0.31452983453354333,0.7492219971641233,0.7631023589996917,0.5036501697329988,0.5544884141056542,0.16315681073432634,0.577172582852918,0.6384542762138091,-0.09923983923857674,0.5502194870932227,0.26736062546174205,0.6373865820155957,0.8087778734563259,0.5755557972917983,0.3049269907113399,0.7312688339152238,0.001085274679256258,0.46273639568445457,0.31409212063296427,0.565283470600776,0.5984380213042214,0.12404622805836404,0.42552187008275855,0.5277149807020943,0.48012243012764905,0.004714957541938964,0.7706326902262739,0.072031818949018,0.6765458720982961,-0.046079486210798756,0.45642316976892877,0.30901699249649606,0.6282764950985413,0.56309475332818,-0.10135849844751468,0.6508060331353688,0.1759706821763118,0.4232579415569131,0.6950956829472555,0.44148455433450534,-0.015154457621969255,0.08757753409865474,0.24978526232422843,0.5184127823509692,0.6360105388144861,0.5651904118809016,0.41851724168120963,0.3944472321402432,0.5981225690695201,0.5624374223495185,0.6593974068288785,0.08687473437174614,0.34058550635515783,-0.2399918173349662,0.4893488718556465,0.4926506107421261
ACC_pre_R,0.2050350846144659,0.6445688249300447,-0.18157980463081322,0.13953470242741256,0.13088728644739253,0.1908631537208334,-0.011787628518604785,0.22579531537423794,0.3851495874398359,0.3824830936173029,0.4167819423628435,0.17238295678076582,0.05443479119548558,0.21320492561823415,0.6220245764654785,0.12460762825465423,0.3030348620961961,0.6143175376886489,-0.26769028298169345,0.32063567760919326,0.12203327692746152,0.19631638633260656,0.22325368377266547,0.4207430538618527,0.5352513651407679,0.1905876491911725,0.38738675672678075,-0.049811102550338625,0.5894982031607343,0.47405392254551737,0.12586339073095734,0.5565614863224604,1.0,-0.03764434054677798,-0.008939204813562815,0.6314631872122629,0.2202014781500674,0.4775582963295124,0.20758637534174348,0.14555724027677552,-0.027748210998733407,0.6006305338366095,-0.09824888418159708,0.24761248565869082,0.19663200928514776,0.4070667901387747,0.5066444560173445,0.2583242423872561,0.04884245095079406,0.5777785022199521,-0.21307768696311868,0.11077368573018757,0.05050053128470395,0.12497223553509877,0.28044757691810007,-0.07665510084492644,0.2556706655243913,0.3753118299513047,0.10600070700350024,-0.08407397697455625,0.3474812583469147,0.23041265491482166,0.5574024307651991,0.3658996110602943,0.7850931782520676,-0.11876263294635758,0.402264962085653,0.18968582012016902,-0.03445372491231194,0.4348686633429018,-0.045065956528864325,0.023929159887935512,0.45456164924634573,0.2265427620844328,0.10913650953516361,0.3247703215125688,-0.2121802126991657,0.22398660450633648,0.4592984576212611,0.14256725191046313,-0.09269551128784659,0.6217323440281849,0.5543064362532135,0.26622697913443905,0.38647794190431156,0.0019449490483265358,0.25172397251977263,-0.28298830833028904,0.41929386031776206,0.4485217626953685
Vermis_8,-0.04435275717151591,0.16719713720707274,-0.06909155759866892,0.11946194920210734,0.15170852235212082,0.14409821535710376,0.16615913674263427,0.26462740434373594,0.1500348994682502,-0.19756219928320454,0.037184898701442384,-0.17361047319235598,0.10757102729577288,0.04799076296796555,0.14453291384710462,-0.016380291497700004,0.0006290184602153333,0.0920139111189773,-0.07104153596278419,0.07314501055293433,0.3230651997464597,0.03539486666382465,-0.10454910517908242,0.2945018862521815,0.03432284858479481,0.06760046253826746,0.04474278700990619,0.21502315387703008,0.26543497270246247,0.06112172541908538,0.05130009300124945,0.07909396469690289,-0.03764434054677798,1.0,0.05519750688263598,0.16867437869171015,0.16995312159716602,-0.02076176840133788,0.4558162201389825,0.05760803321752203,0.18725328601056962,0.08780404548783953,0.06901009659170124,-0.11480606605156518,-0.11059410930068793,0.13181512720221328,0.18734281380717027,0.31492841932854826,-0.2745111264356988,0.22502666137626676,0.11208580161810562,0.35150089616318936,0.37326505150808026,-0.014623997362054952,0.14732553375976837,-0.10846549473653272,-0.0444600080350608,0.17932640869758754,0.14090417329520413,0.4225353221148642,0.1816092976582805,0.003537910017036829,0.1572867117602789,0.1177000886862442,-0.13366086478848704,0.213019699393644,-0.06743061165325856,0.020348506374350366,0.03518642255609632,0.36585298897971974,0.16487200166816798,0.028667637812221237,0.2090556253397587,0.15056274190560748,-0.043612191412956046,-0.09024426584515438,0.23091880335637857,0.1107669099037229,0.08478627245510595,0.08645341959619393,0.08799366203183817,0.058863086922377975,0.003817595352073322,0.1228323713722379,0.10055934589514792,0.21486448847117443,-0.22325844040715995,0.2836949996017591,-0.017192809519000637,0.03973913893146965
Thal_LGN_L,0.46537705215274494,0.24033293285936064,0.015894279380824765,0.1883188100510893,0.35002998772703,0.41843068546337286,0.34932138670466595,0.3343072757811713,0.31815582195668873,0.17904486874023826,0.34656379087054956,0.09123924368543143,-0.07531864471636818,0.36147230338943837,0.3537542125384288,0.34225977575744587,0.44541821511660795,0.33711705790893953,0.07694850741390963,0.3318472596579528,0.34310741386143856,0.5585786308775371,0.1211948256562208,0.17871768535333088,0.2971113355290674,0.23348001082407868,0.24520355375256814,-0.2607246879731966,0.21227587850667798,0.13193193496405403,0.03683246232150398,0.31452983453354333,-0.008939204813562815,0.05519750688263598,1.0,0.26365671703901866,0.35386923928640407,0.19914326045002215,0.0779415893483531,-0.2584699321816645,0.361944284038596,0.31296375156056516,0.3223309230884903,0.29407814593326026,0.05899064921341638,0.2838746104791016,0.39037990971513875,0.30350495996946336,0.29345115283613993,0.23828490228676616,0.22926265116673197,0.3152227772332124,0.17250071890972463,0.31139817618809545,0.29714475611885377,-0.007018115983193889,0.18869655728713233,0.32209319231027467,0.3400658390274884,0.21120780023649388,0.16466288566821902,0.0608388283207822,0.2346581694473726,-0.35681584237593017,-0.12334643025647692,0.3615739629928056,0.38016113431435067,0.35898463402082914,0.12612724513201465,0.24343022370596737,0.555633277827408,0.13302106022529236,0.2799458941655567,0.2651446378541471,-0.10939258433991594,0.0584299111069907,0.307034183060322,0.3133544222802843,0.4470675595173126,0.39081248841835625,0.2733645999720989,0.00620111682553336,0.06429406063862915,0.2431231443659714,0.343518553925621,0.36784643992592597,-0.1605360479120664,-0.11221958248748717,0.15313459804991186,0.28286653939758954
Precentral_R,0.3591753796140981,0.9490911713625166,-0.08808297522428925,0.11548958961407838,0.3714334967575521,0.554090877777093,0.5358395160701159,0.5981700386113962,0.7891458245244213,0.4809319920484021,0.6349445239303577,0.3121034087948963,0.11189755286130026,0.37148247268912665,0.7838524905317303,0.0984538585401519,0.5978788324862384,0.8155319469622646,-0.042085923810035154,0.48965815907220767,0.496107362943896,0.24462673082125908,0.4100894503662273,0.8317615425215874,0.683809138270707,0.09763129241811282,0.40775416187680985,-0.01737406396090547,0.7224474277905153,0.6347583406579096,0.04448909780658021,0.7492219971641233,0.6314631872122629,0.16867437869171015,0.26365671703901866,1.0,0.6790217653168252,0.4143420589527567,0.5389041179140691,0.24321699804528377,0.5393613568264204,0.6418664454427223,0.009881516471203498,0.40749005531965726,0.4253485103753509,0.8214006113321468,0.8771061385902117,0.6761805651339472,0.19715542821755414,0.9569854430917538,-0.06103446962727026,0.3869862962037173,0.3445779204880865,0.39519868887511217,0.474101298809331,0.08368042588497811,0.43199676784223434,0.6382978753776015,0.31931727443490643,0.1762119248369157,0.6186541028258844,0.1443471940008279,0.9541868410468705,0.1492053946240158,0.47357763395609204,0.3885468927148158,0.6006285641385436,0.623051210055422,0.004282140446031074,0.6467226753015568,0.2503568446491622,0.17766424501711678,0.8366522793134178,0.2946612938425906,-0.012393754794526911,0.21406894062094917,0.26940750053988727,0.4419070848188191,0.5713959966430668,0.4593225809122051,0.46295149219892057,0.4075111634407178,0.4640979307916221,0.7898438804019549,0.5916945462166702,0.08691958275583973,0.41047400653894456,-0.14122929818188315,0.7017535979669298,0.6465624154277879
SupraMarginal_R,0.44651050428940253,0.6729227365967188,-0.005651169025738302,0.18649858645930925,0.477542943083271,0.5923370918337122,0.7445486956323617,0.749380056002873,0.8503823252835697,0.3661309128022221,0.6498020853251808,0.3481846530316295,0.07037837881775748,0.39808687463238446,0.5569613452443448,0.17172523811769638,0.7192080982714939,0.6805180163857449,0.26457090524244636,0.5493152457837613,0.6212769665193306,0.29430483423802795,0.2612198889258696,0.647791508988961,0.6152961101221367,0.07769415685381935,0.3475756241793606,0.11970695329477295,0.543837150417941,0.4119912389426193,-0.15673464632703715,0.7631023589996917,0.2202014781500674,0.16995312159716602,0.35386923928640407,0.6790217653168252,1.0,0.3066559152960696,0.5311559460045515,0.1479484043690603,0.826365685148363,0.4566605492683086,0.11328473831911422,0.41093287617546215,0.2999454486749894,0.6832775210246386,0.779208858053807,0.683299162448901,0.28160020802692054,0.7054853997038308,0.05551285845527316,0.5256307635149522,0.27440932685874386,0.5234759079680898,0.5526124274476973,0.21811924304827332,0.4018697101830728,0.47427345420208705,0.4817414073070223,0.1349011965812881,0.5619781248863808,0.011530875264086105,0.6410035533702553,-0.07544528187407286,0.13397211366305423,0.6039356752765713,0.6077620474720067,0.7435057864580337,-0.006893307668943127,0.5348085672313614,0.4168762098437891,0.4027347796316399,0.6898905950031938,0.25981836662382124,-0.19954723221490114,0.003680871198885135,0.6184435447077157,0.45267456097042974,0.531904078792148,0.5895795655319772,0.6156223573834669,0.11701849092977024,0.29777777224737156,0.6373931451771168,0.5716214102675538,0.21259231548743737,0.29194513168770314,-0.11170240954009171,0.4712756752766268,0.3927523828414761
Heschl_R,0.3056492106775177,0.3936039348765732,-0.11929645970481241,0.2779267514478763,0.2754809578082618,0.3818403217962434,0.2765569345554722,0.3551597003039173,0.4068019998628889,0.18808943806566286,0.5526845428970755,0.19495952493378418,-0.08855825239743856,0.17599050966875926,0.4749734363272644,0.13115044312959648,0.36275162041027925,0.5739420466698831,0.08684448151618841,0.40326321933548875,0.2758086547639266,0.33835150460807345,-0.03891386999955372,0.1917525920932126,0.5443776278538535,0.315871860319406,0.5485421989973276,0.21439280896889967,0.30320668575417387,0.25723038563950223,0.0200414836367909,0.5036501697329988,0.4775582963295124,-0.02076176840133788,0.19914326045002215,0.4143420589527567,0.3066559152960696,1.0,0.10449718419642863,0.15943062225589316,0.040903551963298916,0.3807449526582205,0.05672787736228907,0.27974532124414475,0.04004460025409222,0.20552259835992287,0.46150367416784094,0.26730505736086557,0.24432179487639774,0.32489715299134064,0.12171525615145357,0.20725774740868844,0.0822760435831073,0.27611514072532195,0.3718787314276703,0.023491496426736574,0.3245239038360495,0.23952975979775576,0.26657911952481295,0.07321695940511556,0.20327815707318314,0.15842909907363809,0.3709932547854239,0.03126322053565575,0.340623742071608,-0.025420079943991963,0.6086288762270894,0.44077494329828604,0.021288830882471733,0.21983718080065365,0.15608265816419825,0.2545098896808891,0.19690350883525998,0.196662156755975,-0.09310158303045059,0.10667848219989808,-0.018815255753944344,0.2780163795130847,0.431765014676564,0.24252569499784338,0.0630997705560042,0.29921178853068886,0.4021483378936628,0.25013678886158025,0.4683963945082762,0.2370393760847218,0.13361437848757582,-0.19665478979450707,0.19599345462067186,0.23984919052530804
Cerebellum_9_L,0.44549509038525015,0.5386737333602669,-0.16465912173101416,0.3859086044183474,0.5540159520592005,0.37526479387063505,0.4783003524322564,0.7478684173510585,0.5170078019415049,0.21685409641426823,0.4848831968550887,0.49086190924917933,-0.044781826522616544,0.43338293613843826,0.5027437882465119,0.16495803685147287,0.5749610712932319,0.5244050306396726,-0.02190267236775428,0.5969605962027953,0.7531837830252737,0.2940293162083591,0.1493864249256423,0.6734346132557941,0.454084737358348,0.2945052278706472,0.3243938787158454,0.10045596533919171,0.5119286616730689,0.17910403884641493,-0.08008002652133096,0.5544884141056542,0.20758637534174348,0.4558162201389825,0.0779415893483531,0.5389041179140691,0.5311559460045515,0.10449718419642863,1.0,0.27298386117883394,0.5207683687423331,0.4893290904666809,-0.14014608174742743,0.4196880417026059,0.1783861529311876,0.4767048826396424,0.5641781051679075,0.6106903995862449,0.29075034771477404,0.5904966605298894,0.22375420788705686,0.6704761308913462,0.7015363813951551,0.47524784456591757,0.5871312774196307,0.18962125862693655,0.4029282236127106,0.3761745763145612,0.47501232399428606,0.2545457274212978,0.5696754684356975,-0.13100431137924098,0.4943073596163639,-0.04594094200485138,0.2856957005691266,0.3579506834568356,0.3701382924962416,0.2887622137948044,-0.1698416830272543,0.6582741380165273,0.20240863263817843,0.4432895232183681,0.5975991599390429,0.5662486652296207,-0.3045351812020059,-0.10931276498130549,0.3913095113565139,0.5412310095252265,0.5255848012243873,0.5506711309483652,0.3872800336703651,0.3326157030911972,0.4274704511948128,0.4307649151899145,0.5678801300088533,-0.011329550726923827,0.38580727461756786,0.11827961838853346,0.38180465497570276,0.19879983046659125
Thal_MGN_L,-0.029589183915421428,0.27924748021351503,-0.0038742110179494312,0.035612373698023704,0.13546342520757296,-0.027838768803939165,0.20416548379462762,0.20161478237822872,0.2769610074451367,0.030720940773512367,0.18504351374156852,0.06829386156648218,-0.07253066540335651,0.09946303369645926,0.16104809868416475,-0.046127163022268776,0.18429777517629026,0.14811547641581388,0.03637947410341609,0.1036075274660471,0.23215703220213274,-0.23542306147969402,-0.08486639740056698,0.29123931283721427,0.19031667505214736,0.019307107251036067,0.0700966884429351,0.38376499551726695,0.0300611754085628,0.10542345365773903,0.04298840651037881,0.16315681073432634,0.14555724027677552,0.05760803321752203,-0.2584699321816645,0.24321699804528377,0.1479484043690603,0.15943062225589316,0.27298386117883394,1.0,0.06791110511240878,0.046539049047347895,-0.08907737429484251,0.08288657898885246,0.21186160239648605,0.1586565661447191,0.13978527410667416,0.1994154737343078,-0.0029166956384099048,0.2520414112036159,0.0072445819813977625,0.1574740347110922,0.188385877875951,0.1038780265475999,0.10540362001456793,0.13786392773582312,-0.15058591530649065,0.021368478458801105,0.14020002066276188,-0.1263576901436952,0.11183481667757453,-0.020343716097369218,0.2388261346406049,0.23432736308497973,0.06132258562433882,0.04838287391813803,0.1890026229739907,0.2589130268303134,0.010123516555913235,0.05214897052568465,-0.25260979293133,0.23134085816872374,0.16724367558249217,-0.04275066269435125,-0.1571528906480753,-0.08168645357575845,0.17538679385287814,0.14572824859761185,0.08600814404640258,0.18910071752401686,0.20480063693495107,0.11677993196920003,0.14021229297398127,0.26681164254674716,0.08234932307352756,-0.2653274841561325,0.30639280950034253,0.22877326888046778,0.16117155701897168,0.026347941238933532
