,Frontal_Sup_2_R,Olfactory_L,OFClat_L,Vermis_8,Vermis_7,Frontal_Inf_Oper_R,Cingulate_Post_R,SupraMarginal_L,Cerebellum_Crus2_L,Thal_LP_R,Angular_R,Cerebellum_3_L,Cerebellum_10_R,Thal_PuA_R,Thal_VL_R,Calcarine_R,Cerebellum_6_L,Frontal_Sup_2_L,OFClat_R,Temporal_Mid_R,OFCmed_L,Thal_LGN_R,Thal_AV_L,LC_L,Frontal_Sup_Medial_R,Postcentral_R,Amygdala_R,Raphe_M,Occipital_Sup_R,Thal_VA_R,Thal_LP_L,Fusiform_R,Thal_PuI_R,Vermis_3,Thal_PuI_L,ACC_pre_L,Paracentral_Lobule_R,Rectus_R,ACC_sub_L,Vermis_10,OFCant_R,Cerebellum_Crus2_R,Frontal_Inf_Oper_L,Supp_Motor_Area_L,Thal_MDl_L,Temporal_Sup_R,OFCant_L,Cerebellum_6_R,Vermis_9,OFCpost_L,SN_pr_L,Thal_PuA_L,Precuneus_L,Frontal_Mid_2_R,Paracentral_Lobule_L,Rolandic_Oper_L,Thal_PuM_L,Temporal_Inf_R,Frontal_Inf_Tri_R,LC_R
LC_L,-0.2584892205528314,-0.4236647725582797,0.030379318499947183,0.003537910017036829,0.09376373171863144,0.08493933038129226,0.012481602644406394,0.16035597236146426,-0.09855671115302786,-0.011267673779831986,-0.0905963405967162,-0.04499580009965778,-0.05815162094891721,-0.08025132898121642,-0.18098561562228332,0.2004265615676082,-0.3637148515056319,-0.27167826727911726,0.15569089482317372,0.19951743769002706,0.17359748253317167,-0.13583490281810298,-0.4401879346958701,1.0,-0.27121203779480685,0.07211878997615839,-0.2515918787538328,0.09895370656243417,0.15593867080666435,-0.44314254445112317,0.024634694040398437,-0.2881485592186926,0.005061641351428068,-0.11190087751548408,-0.016327197062840044,0.10193407006506469,0.00023593015089892077,-0.014945090984515654,0.09993336615612061,-0.0009476675255111604,-0.512793944180732,-0.03188283561707635,0.15408915542580398,0.132600318253853,-0.3313876342478546,0.072031818949018,0.3461213678022081,-0.34885115200830563,-0.32146954574492376,-0.17202066390057458,-0.4150117883059386,0.24491216476719443,0.10004314988947019,-0.05851536427956263,0.019917969955668732,0.3311552464203876,0.022750611505397617,-0.19767168527862752,-0.022161719154732546,-0.09935857480318447
Frontal_Sup_Medial_R,0.8778377814347377,0.4345442122052097,-0.27693240792728674,0.03432284858479481,-0.11099775878075117,0.7029773144215608,0.6068672065405318,0.4307806098299336,0.06033767137261022,0.360641576576663,0.4255555443293466,0.6806807816220836,0.5810960771593281,0.323293535703206,0.4201822713420865,0.4055044860006228,0.6063810341441395,0.8620771832327817,-0.22002702642871935,0.29263707937422734,0.24340680230346565,0.47862812472977145,0.7220119881490726,-0.27121203779480685,1.0,0.6181477269702593,0.06288833248622586,0.4657973961828747,0.14506856835299412,0.6115310751952662,0.46267659922202703,0.5637105257554743,0.3124309528996932,0.6615950412722784,0.3153218046369738,0.4683961621373058,0.5705130172363887,0.3978467119654747,0.11448476286553172,0.4307982146327633,0.5761142192773118,-0.10920121016162555,0.5542333975516053,0.6996722574353695,0.6649099426690134,0.628275910823356,0.1594460378637359,0.531200145096737,0.31288492940779944,0.5515194077234794,0.6724792306948936,0.2580676199949186,0.536533026201452,0.8361948246555969,0.6086258037668193,0.43048824140998365,0.4825992084047283,0.4630831722632956,0.6859752583432535,0.06894403623422789
Postcentral_R,0.6073850565936382,0.1442725437831261,-0.37814539451169277,0.1722242237785084,-0.05642619733515151,0.812135528786511,0.7437681631233566,0.6602257470234798,0.061720961057923976,0.3632654005534562,0.7508977319152494,0.5435086525853413,0.4351182348038989,0.40031487606631083,0.3298948086407009,0.6049930392180521,0.49678732801538805,0.6324752700610453,-0.05153221256219764,0.6738307506314551,0.352347915776911,0.5070144582643337,0.455946317620983,0.07211878997615839,0.6181477269702593,1.0,-0.07056851345925669,0.47708983447698877,0.643415259357591,0.3825719355735068,0.39941570682793465,0.5738429238859434,0.39756136314322243,0.688272692007122,0.2529506350145848,0.35189814115938917,0.8622200939119185,0.33974950099034734,0.06168215343502996,0.6111508876648075,0.13031444729883768,0.026788596769392714,0.7426009620409889,0.8718344394714124,0.5057364146848454,0.7519172336570001,0.2089166190504425,0.6072780998975882,0.4674347796058822,0.299540007503712,0.46838773791089516,0.42104252739993675,0.8937238713350545,0.7552258975254591,0.8899762984547576,0.6500246413210735,0.6560909272069572,0.49286846261004474,0.7359262718421841,0.024663536941985694
Amygdala_R,0.033500622063153,0.2420899937389182,0.022580494391109252,0.14185431480766905,0.14984145509651903,-0.10354498773008455,0.03962110244268483,-0.002391411059722771,-0.034413976398794316,-0.04284457859863877,-0.0775612405772473,-0.03760422174609558,-0.015438536055599425,-0.017431343157489433,-0.0649094860612423,-0.195505634599508,0.2140636345409132,0.024635557918890324,-0.14641644089895978,-0.13902513174884754,-0.050261435036889617,0.270657189028485,0.1964522482815102,-0.2515918787538328,0.06288833248622586,-0.07056851345925669,1.0,-0.17527134901319177,-0.2580774870433281,0.18508739240056832,-0.2478099346167952,0.18069781978202332,-0.13829403816612904,0.04220485879384488,-0.32079254271529933,-0.21515007647387607,-0.0007881536632321976,-0.209276484097297,-0.3607002824319944,0.11896687806209637,0.11683149144771347,0.10897556193090749,-0.12924673565507597,-0.07553747569824833,0.047556548887772755,-0.04671648251735814,-0.07730876924833385,0.1956171651467426,0.3422137735352844,0.1364814179533555,0.07392573864711315,-0.3881634228758867,-0.1746200071421069,-0.050920841414475275,-0.08920081613481755,-0.25653795048688266,-0.2077273399288035,0.1623790386169842,-0.031149435088948917,0.4689447128222983
Raphe_M,0.3363252056817048,0.32381068288873555,-0.5122836593583511,0.04122525289121048,-0.018208316065454425,0.57262356792283,0.620286592465043,0.5404462291383657,-0.09787797288818977,0.17822278591176197,0.3131535390247176,0.6500751743668989,0.48429381033697966,0.17681263559070193,0.43171926623442197,0.2696214795326245,0.4615626833542991,0.32312506905302213,-0.10714717982557795,0.4204479879687963,0.2870998522344518,0.31721020755369594,0.4927199832511916,0.09895370656243417,0.4657973961828747,0.47708983447698877,-0.17527134901319177,1.0,0.13959169818980474,0.4831088663627499,0.4245507534005539,0.4330115345542877,0.129472653690586,0.6021960423686906,0.23496507800594796,0.46950458504783127,0.5056535778916285,0.3351188369938896,0.1839404356886445,0.36545549407494804,0.17020168130108923,-0.3140923093826836,0.5492520017161219,0.5998537170943372,0.4794682164935761,0.5096537814822714,0.2847397152641914,0.43650964028673994,0.22727115516626817,0.44492219974892566,0.5422160793882884,0.3709198978568194,0.41973707144305583,0.5591702119445644,0.4137011550470212,0.6271579447763251,0.3963437556005727,0.3858272001687923,0.5644082981249946,-0.28946305558146995
Occipital_Sup_R,0.2622775415776879,-0.23672633146897007,-0.08094466140913048,0.11959432372431107,-0.04581163785289222,0.3872111622814802,0.4383534122468364,0.3929385384787578,0.1610720006724999,0.21314502041310388,0.7746357966969915,0.1139380678845785,0.08221256674971185,0.23738891907563914,0.015158395592399405,0.6748930368979241,0.2084836194610018,0.3086414614611259,0.11121958160201537,0.5730990762884318,0.2672641725097865,0.24559285900719316,-0.001028528356734709,0.15593867080666435,0.14506856835299412,0.643415259357591,-0.2580774870433281,0.13959169818980474,1.0,-0.09883363802623073,0.21870849927438782,0.18830087834860604,0.27190448398437744,0.31203305037908685,0.32384149114483635,-0.014411897583931438,0.4983855080820124,0.19943319959207478,0.08468618541772731,0.45163911438684057,-0.09071963777928983,0.17958157684086942,0.3979046658360471,0.418520552304024,0.1328793438692728,0.33740741774408034,-0.05713238546469423,0.3023992980016702,0.33829566453880844,-0.21993136685772158,0.13928457893375593,0.2711377379535113,0.8127677315325779,0.3145791364253137,0.5567657680164554,0.40583532696697266,0.5992709073860346,0.19528924743335607,0.24757623009153684,-0.06789227898597437
Thal_VA_R,0.5365805225107425,0.7536215325290887,-0.38970326719752657,0.04799076296796555,0.006596042713824257,0.5233602369548552,0.46406622775326867,0.3588192674532736,-0.011845619158667185,0.24954292927314264,0.3010640900267391,0.6379254929613759,0.4889332155457891,0.13875173701569088,0.37288980173089353,0.05511640853546201,0.625941829909396,0.515257745199632,-0.20619953239373656,0.23743576942767547,0.0375248507038818,0.4331255063268153,0.8461737532958513,-0.44314254445112317,0.6115310751952662,0.3825719355735068,0.18508739240056832,0.4831088663627499,-0.09883363802623073,1.0,0.2637092708952938,0.7129949888662727,0.2909205096381518,0.6645978886050811,0.30558338847147204,0.25329188794062735,0.45008127590177555,0.33207930611834985,0.16080307205441977,0.19932544637539337,0.5516497055985444,-0.05935182841642422,0.42234504084377206,0.41033410569071993,0.8203863255808422,0.5280085085184213,-0.017175873225791012,0.625697808314112,0.339313762330076,0.47206062422630135,0.7446200650227188,0.17972894956971738,0.26008247868140383,0.5671386323284416,0.3890054367464204,0.1959869723199497,0.26009057344473185,0.5616725068842965,0.6244564773938134,0.0685104927456766
Thal_LP_L,0.4831667407827512,0.04513161564415823,-0.17363573618307143,-0.0444600080350608,-0.2817185089988652,0.466161061813395,0.4661318030625192,0.46947892987746076,-0.0923955475101457,0.6220734664079532,0.3511177861269945,0.4523115635546459,0.42709233784228734,0.4338028064807918,0.6611222472247543,0.27620878853115405,0.442357098858192,0.4739724385725286,-0.17248652881060766,0.27073968027022494,0.2237358125534919,0.410200189007904,0.4467689166768645,0.024634694040398437,0.46267659922202703,0.39941570682793465,-0.2478099346167952,0.4245507534005539,0.21870849927438782,0.2637092708952938,1.0,0.372834560721893,0.4484002714675617,0.5464892906535892,0.1615555678935361,0.4258754996632591,0.3956212015507791,0.08092555924439553,0.30730901118761944,0.26788836302260033,0.29036143874894443,-0.34110030595262464,0.49428674401927364,0.45350015992117226,0.4876526539299661,0.42552187008275855,-0.10672792123345878,0.384040398402583,0.11625150266967818,0.24296133660383623,0.536749730374207,0.4924700433743173,0.37467075163441066,0.5944137112722129,0.40651578999760324,0.5019661976263657,0.3625128009336992,0.3887754081931489,0.4641090046835424,-0.09082612201187096
Fusiform_R,0.5688138195249091,0.48540579234149145,-0.3688966740918313,0.3230651997464597,-0.13049345839833093,0.6322113122784835,0.5902396250282747,0.5896549759967882,-0.024107541028636163,0.4057951449780967,0.572521381528639,0.6070653532328716,0.4719664173855299,0.21309944344941184,0.4736856618217919,0.10134697054709825,0.8230879841163411,0.5866119145346589,-0.3284348823467631,0.55456828864141,0.14425043726494718,0.5843685689318997,0.7290549142540662,-0.2881485592186926,0.5637105257554743,0.5738429238859434,0.18069781978202332,0.4330115345542877,0.18830087834860604,0.7129949888662727,0.372834560721893,1.0,0.4290897039422982,0.7591187297797176,0.24786378168902218,0.14549439778089843,0.6754371308219281,0.3211165402814874,0.16972858765371704,0.5117652537352604,0.44261865303307724,-0.04684668759794399,0.5400809865893754,0.5219008215496824,0.7612093757871619,0.6715310444358158,-0.20244912998974363,0.9131092746803252,0.627740264608883,0.32742227866445384,0.7108233302548097,0.22365208729086697,0.44526553227921295,0.6072889265711863,0.5653388643865238,0.3429835586847055,0.3039602765836935,0.877922463361711,0.611127279915269,0.18691224511885082
Thal_PuI_R,0.4127942397136357,0.07557944033297925,-0.14704572646645195,-0.04371068774905492,-0.1924358267793486,0.42633563254928775,0.2917881927752681,0.39366328037686843,0.10914244215459061,0.6159717507183969,0.4327132330353101,0.2998372362509423,0.19920044815087287,0.4720730645670898,0.4687953183820554,0.13397059750790324,0.37413730432582365,0.4321420549021108,-0.2259269182696472,0.34703627795975217,-0.10914501883907592,0.6245526178211142,0.34864731564433543,0.005061641351428068,0.3124309528996932,0.39756136314322243,-0.13829403816612904,0.129472653690586,0.27190448398437744,0.2909205096381518,0.4484002714675617,0.4290897039422982,1.0,0.5118170048512152,0.1552817403174545,0.16735858124886785,0.36551813925302923,0.003146660858965517,0.28510281009822563,0.2974273552802902,0.1856359783016924,-0.13793669966248573,0.44071995918550183,0.3164512080459375,0.4361234078976687,0.3960593690499898,-0.16292729956252275,0.42059907122339013,0.20108426765405316,-0.04661648906304093,0.3368352508562047,0.5814856184403733,0.4001652457255796,0.36426407976076314,0.4566065365969978,0.24818997737926085,0.33109124649535104,0.3426809797662856,0.36257243253314564,0.12365520373238702
Vermis_3,0.7328440198032681,0.44801350907869103,-0.3061624564547769,0.0006290184602153333,-0.10614171440905619,0.6928489997142159,0.6277153492893716,0.6282672671755657,0.003990240808179255,0.42119795808439264,0.6186474606476038,0.8014717797199309,0.5397458843197688,0.3496719436902195,0.5694372504411387,0.34529179987764097,0.6818917253652935,0.739111908247815,-0.27896197334433487,0.48150323071464596,0.2261965705466448,0.7103712986223449,0.7128774737457435,-0.11190087751548408,0.6615950412722784,0.688272692007122,0.04220485879384488,0.6021960423686906,0.31203305037908685,0.6645978886050811,0.5464892906535892,0.7591187297797176,0.5118170048512152,1.0,0.3118848990475731,0.32789683229718386,0.5973112783578235,0.34439869660224487,0.15734146843223282,0.5309920831891851,0.43974388080603743,-0.11997884286505833,0.6186152840613984,0.6282869232642566,0.7426755184987168,0.7373883276413228,-0.015205021271314359,0.7180856691177522,0.46076856411628364,0.3216095242662284,0.7470073983612462,0.4578466971388227,0.5904114789963083,0.7313468367770062,0.5926332256164949,0.5068051737094883,0.5073829499449654,0.6384936867988965,0.6672302325473519,0.09456402663517396
Thal_PuI_L,0.2826433680832566,0.20461199285647735,-0.13229591508620733,0.27548244724503146,0.03886755665480101,0.4136953464265036,0.2660702890795531,0.21478830895002482,0.14505300288758136,0.07047038381344264,0.3642793610652811,0.39475106919159003,0.15699611799736124,-0.23195069702822474,-0.1748895650972407,0.3652125294423908,0.22636950640122644,0.3291445763193564,0.036272587521370483,0.181349841417661,0.0705993860933098,-0.07291866288475182,0.26660556715400346,-0.016327197062840044,0.3153218046369738,0.2529506350145848,-0.32079254271529933,0.23496507800594796,0.32384149114483635,0.30558338847147204,0.1615555678935361,0.24786378168902218,0.1552817403174545,0.3118848990475731,1.0,0.04216635496364543,0.17233097856509064,0.5282297302403511,0.3367190691061862,0.289800675534827,0.1995831581409462,0.20582736388246048,0.41853139280204116,0.26756388184245944,0.48504444747652087,0.2923547718414024,-0.09327369436089553,0.12468355354915166,0.06476267622170827,0.0728414360218082,0.31284461322980817,0.08060596857161431,0.3301756996931218,0.36015135720019,0.2592891154715081,0.3202547083767146,0.2787993480583443,0.22390870880061692,0.3044834789168472,0.08034433601917156
ACC_pre_L,0.33992417174754047,0.15908089869134145,-0.23511523774328405,-0.13366086478848704,-0.27850807456472665,0.4497448994736297,0.3819513933460004,0.19474138416102266,-0.1547450954609616,0.31820397054152794,-0.03997182813939498,0.4796929325843466,0.573599620025905,0.4768978679547389,0.48958235377301834,0.3245382625171971,0.22246165598745912,0.3597366601370699,0.036780239763406136,0.32213004968662406,0.16048168273662608,0.09684165300000626,0.3198947487194402,0.10193407006506469,0.4683961621373058,0.35189814115938917,-0.21515007647387607,0.46950458504783127,-0.014411897583931438,0.25329188794062735,0.4258754996632591,0.14549439778089843,0.16735858124886785,0.32789683229718386,0.04216635496364543,1.0,0.33930405715519885,0.09912789551110669,0.0258596002312289,0.15009138133812072,0.29998799018676464,-0.17956773935139678,0.3357701983892961,0.4938812976206679,0.17959324692437414,0.45642316976892877,0.5736619500921402,0.1993320688306753,-0.06736483985484827,0.6734599636935091,0.3420537489258847,0.42996609901988253,0.29172989416145584,0.563483400312186,0.27210112979841583,0.5900605984504634,0.38745268819366563,0.15088605969550187,0.5290887103384047,-0.12594787511063135
Paracentral_Lobule_R,0.45124438685734786,0.15306544398834385,-0.5226375010394511,0.2945018862521815,-0.027088499610015814,0.7234928496593345,0.8428510273340141,0.6699022690667578,0.024524033730425936,0.36188213486430304,0.6286251791817157,0.42563183767294277,0.3975477027414881,0.40279608642861503,0.3428647494154093,0.49575399191016883,0.5927830473021347,0.4733253908091264,-0.16420426016873135,0.63665157778119,0.2934090886837805,0.4758764795689591,0.5104529852205087,0.00023593015089892077,0.5705130172363887,0.8622200939119185,-0.0007881536632321976,0.5056535778916285,0.4983855080820124,0.45008127590177555,0.3956212015507791,0.6754371308219281,0.36551813925302923,0.5973112783578235,0.17233097856509064,0.33930405715519885,1.0,0.23606539545077584,0.05813119667200237,0.5428278797724234,0.08669216305002625,-0.042571306735936135,0.6792566822886293,0.8434731858530852,0.5624377111701652,0.6647732987453032,0.16019627436913378,0.6967577695173549,0.552653412819156,0.3496662023887973,0.47806022496219175,0.40162128593138313,0.8140109469773718,0.6836299415298223,0.9043064366101524,0.5829049339968215,0.6089942206392338,0.6250684694695609,0.6897637876620025,-0.017720788877174702
Rectus_R,0.34369624564003615,0.382931417111729,-0.19896007593845666,0.29600231853866216,0.04561613699348297,0.4127480009107094,0.25564961794078683,0.23322340059922259,0.07572436282285937,-0.12489346356787015,0.27940371535515157,0.5261754553916693,0.27915913477591203,-0.29760247178933114,-0.09327553228018089,0.26549824113084464,0.28418489071421055,0.39394118720482624,0.03019726483672363,0.24360443973262239,0.3000153446911145,0.021035400345563983,0.37252427223265994,-0.014945090984515654,0.3978467119654747,0.33974950099034734,-0.209276484097297,0.3351188369938896,0.19943319959207478,0.33207930611834985,0.08092555924439553,0.3211165402814874,0.003146660858965517,0.34439869660224487,0.5282297302403511,0.09912789551110669,0.23606539545077584,1.0,0.2855173192983603,0.3248406208357757,0.321421474591642,0.12232817662822264,0.34195373053800127,0.3407992621090287,0.3892875992633508,0.37663988195196296,0.0769858979842602,0.20747111599701362,0.12034173169430983,0.2947740773890941,0.3296200683257426,-0.054969772909988224,0.30055593966781136,0.380760873049082,0.25254524887460006,0.3201066913024408,0.15152613095739123,0.3196859757029891,0.36136058091251205,-0.07389039939397957
ACC_sub_L,0.14726511130314932,0.10185241971959953,-0.08348684426613596,-0.016223431212131982,0.012145526031105745,0.17881757453216535,0.06975983688101323,0.09099991902894951,0.07775920216452906,0.13923811505053063,0.14711603476811932,0.12616238821135342,-0.012603502757979146,-0.12627272735515796,0.036082960867446195,-0.02661455860272299,0.12244979022364987,0.1337045074223543,-0.1319255137439974,0.10157242001310544,0.04878096818366972,0.02342921578381921,0.16437228396891537,0.09993336615612061,0.11448476286553172,0.06168215343502996,-0.3607002824319944,0.1839404356886445,0.08468618541772731,0.16080307205441977,0.30730901118761944,0.16972858765371704,0.28510281009822563,0.15734146843223282,0.3367190691061862,0.0258596002312289,0.05813119667200237,0.2855173192983603,1.0,-0.04580423104572654,0.12651172868674831,-0.19005593065827914,0.14536181985854973,0.06297393053349191,0.30933761028103873,0.1267144418063344,-0.08953310871331405,0.06640480982705836,-0.11324093779424596,0.03724691373220715,0.1710881687863599,0.17136355592447425,0.05007729204499597,0.16204991196458388,0.11205685016246078,0.059379550015416095,-0.05097426494310122,0.1353192487368018,0.0922123789505274,-0.19662964430505883
Vermis_10,0.44790802594074686,0.04179090330687749,-0.28582505085236376,0.47292482965415206,-0.11049062722984923,0.5011224283501239,0.5902958553726566,0.584047949620226,0.2609144621043199,0.32935723420720336,0.5548649235386953,0.4679185631971197,0.17544661027499422,0.2504957972046869,0.23919672002452122,0.46172037770560065,0.6612338738928811,0.5002024391146245,-0.18934275885507199,0.3944725807796202,0.25861389792943373,0.45736889661031227,0.3703278621224787,-0.0009476675255111604,0.4307982146327633,0.6111508876648075,0.11896687806209637,0.36545549407494804,0.45163911438684057,0.19932544637539337,0.26788836302260033,0.5117652537352604,0.2974273552802902,0.5309920831891851,0.289800675534827,0.15009138133812072,0.5428278797724234,0.3248406208357757,-0.04580423104572654,1.0,0.23205969389447811,-0.026960714523505305,0.5694306804311744,0.5390793696514501,0.3882066715097723,0.44719963230297566,-0.03665854349995288,0.5848471823506043,0.7235180824821273,0.18927906142544332,0.4250697506314802,0.20680089603413268,0.5795489875157334,0.5048787412755453,0.5477444217223484,0.5886568840492171,0.46724359085056033,0.5850884591882477,0.3988471239613996,0.27802979358792324
OFCant_R,0.6305311732960948,0.5632147329667464,0.06446561156699207,0.06760046253826746,-0.24135821399387483,0.20324028734038138,0.1092644526851814,0.034259674637911526,0.05842158001560195,0.21725736594773332,0.09698082982181216,0.5159382880795235,0.5080700975265889,0.1124747265186288,0.35415349825733683,0.04018012135403792,0.5918295771470894,0.634862461477825,-0.15023734006465814,0.037744641163254086,0.04503666100084426,0.2367780926333938,0.645434396430592,-0.512793944180732,0.5761142192773118,0.13031444729883768,0.11683149144771347,0.17020168130108923,-0.09071963777928983,0.5516497055985444,0.29036143874894443,0.44261865303307724,0.1856359783016924,0.43974388080603743,0.1995831581409462,0.29998799018676464,0.08669216305002625,0.321421474591642,0.12651172868674831,0.23205969389447811,1.0,-0.03216694950977652,0.09672499977612606,0.10201489636439531,0.4661142285016595,0.256407382085488,-0.11594883751353594,0.4623930519993388,0.22142294790742073,0.4382795764851806,0.6514895496000789,-0.05092240040737712,0.07395120829698591,0.4647347066858,0.0940357289464741,0.04905853631965535,0.08338567475840859,0.44769722442102755,0.2947845079338522,0.12779197795657807
Cerebellum_Crus2_R,-0.053865693924933074,-0.0175948808616338,0.226427708865684,0.2296832315014112,0.11261378244343274,-0.023822623782244617,-0.17265121131080272,-0.1338429539116804,0.01825664755242801,-0.22723166664700314,0.07281981973886643,-0.0911916009585211,-0.06381755153057284,-0.2790219256019571,-0.4687119148014153,0.12464501943530758,-0.1846467136975286,0.02073191308167172,0.3681214121727563,0.03302942771985848,0.04900236307023401,-0.13558926801653573,-0.2083917657156067,-0.03188283561707635,-0.10920121016162555,0.026788596769392714,0.10897556193090749,-0.3140923093826836,0.17958157684086942,-0.05935182841642422,-0.34110030595262464,-0.04684668759794399,-0.13793669966248573,-0.11997884286505833,0.20582736388246048,-0.17956773935139678,-0.042571306735936135,0.12232817662822264,-0.19005593065827914,-0.026960714523505305,-0.03216694950977652,1.0,-0.08168459135310165,-0.05956885848894605,-0.11009553493678174,0.022585054817999335,0.029334100110620882,-0.06659440437231352,0.012550630378647253,-0.15864151479883906,-0.15362269451512192,-0.2336466611083044,0.04720701527777745,-0.057661936447863736,-0.003854986378048482,-0.09745258814580324,-0.04765229902609007,-0.0775923293491877,0.011259379310949327,0.34488379830085875
Frontal_Inf_Oper_L,0.5160632047600667,0.08410660023808667,-0.3581554947165087,0.2405330379336364,-0.0556514585859402,0.893889018336138,0.6991184279171395,0.7949881052543769,0.02642912438159927,0.3981560791480647,0.549824147381291,0.5870351241569003,0.38686326023388545,0.3164756253707293,0.34510761746860624,0.520650104332025,0.44239312781334383,0.5205483445764687,-0.052309771103412214,0.5287831760277916,0.29050504363534174,0.48790295409369744,0.45468459102998016,0.15408915542580398,0.5542333975516053,0.7426009620409889,-0.12924673565507597,0.5492520017161219,0.3979046658360471,0.42234504084377206,0.49428674401927364,0.5400809865893754,0.44071995918550183,0.6186152840613984,0.41853139280204116,0.3357701983892961,0.6792566822886293,0.34195373053800127,0.14536181985854973,0.5694306804311744,0.09672499977612606,-0.08168459135310165,1.0,0.814446587855122,0.5643439746327051,0.6814572426598468,0.09513143378182908,0.481773844173084,0.320517126811901,0.24748354615308873,0.4437014216856188,0.4784939525573576,0.6757235618815592,0.7459304401672359,0.7510011388170688,0.7468269706471043,0.6095381221458003,0.46731026986033014,0.8089072504481614,0.00042433284936628626
Supp_Motor_Area_L,0.6063286144503812,0.15599115608190636,-0.4036260065957374,0.16719713720707274,0.007492055173902174,0.8329906921739128,0.7981465014068438,0.7078291735396128,-0.048452952185977304,0.31861902501626244,0.5198873209518727,0.5989568460704102,0.5246464861521902,0.3660875777888328,0.32367843306396055,0.6071578994536976,0.4409893886795721,0.6082059474475096,-0.03951587877323168,0.580309286816299,0.3527339523372452,0.43810467546174353,0.47600725604826305,0.132600318253853,0.6996722574353695,0.8718344394714124,-0.07553747569824833,0.5998537170943372,0.418520552304024,0.41033410569071993,0.45350015992117226,0.5219008215496824,0.3164512080459375,0.6282869232642566,0.26756388184245944,0.4938812976206679,0.8434731858530852,0.3407992621090287,0.06297393053349191,0.5390793696514501,0.10201489636439531,-0.05956885848894605,0.814446587855122,1.0,0.5000124457950011,0.7355539048880486,0.36049787578602405,0.4890395110070713,0.3207994708350109,0.4639246076803157,0.4622503455176104,0.44804998040083005,0.7955260446952256,0.8284546981406179,0.8466557153527433,0.7276110661224503,0.6524222725684584,0.45287777407902075,0.8008277216994709,-0.02044428553234077
Thal_MDl_L,0.6081822576968069,0.5732998327372619,-0.38247152357734143,0.16879991240342648,-0.03964465613957552,0.6481905603650143,0.6018228614584489,0.525326782354541,0.15956992069662165,0.40640103443912357,0.5124129416738392,0.6217896400771875,0.3541966658361059,0.17025233320560365,0.42871784734799956,0.19084791833980982,0.7087589522969443,0.6120093029334988,-0.3294325436136174,0.3059199814143141,0.07581795169623044,0.49133308417308785,0.8274503140095286,-0.3313876342478546,0.6649099426690134,0.5057364146848454,0.047556548887772755,0.4794682164935761,0.1328793438692728,0.8203863255808422,0.4876526539299661,0.7612093757871619,0.4361234078976687,0.7426755184987168,0.48504444747652087,0.17959324692437414,0.5624377111701652,0.3892875992633508,0.30933761028103873,0.3882066715097723,0.4661142285016595,-0.11009553493678174,0.5643439746327051,0.5000124457950011,1.0,0.5642542969712918,-0.17759163247133558,0.6709813124491717,0.4308294892852975,0.31326162883262226,0.7738346115604127,0.31226248931819095,0.43123245582097575,0.6347148964014808,0.5615932110294718,0.32907251927335407,0.4067579134025326,0.6489138034681194,0.6349115879544506,0.08516973702432253
Temporal_Sup_R,0.6282764950985413,0.31066999280482727,-0.3528863745424453,0.07909396469690289,-0.10135849844751468,0.8087778734563259,0.6167430411661771,0.5755557972917983,-0.09923983923857674,0.4548223636649889,0.577172582852918,0.6360105388144861,0.5981225690695201,0.34058550635515783,0.4167321772686534,0.44495268327882936,0.46273639568445457,0.655141602823831,-0.015154457621969255,0.7706326902262739,0.3547009767853813,0.4782037322588945,0.5184127823509692,0.072031818949018,0.628275910823356,0.7519172336570001,-0.04671648251735814,0.5096537814822714,0.33740741774408034,0.5280085085184213,0.42552187008275855,0.6715310444358158,0.3960593690499898,0.7373883276413228,0.2923547718414024,0.45642316976892877,0.6647732987453032,0.37663988195196296,0.1267144418063344,0.44719963230297566,0.256407382085488,0.022585054817999335,0.6814572426598468,0.7355539048880486,0.5642542969712918,1.0,0.2154573039433123,0.5673186147382383,0.31004493936653776,0.3944472321402432,0.4895464566285005,0.44957236280477514,0.6373865820155957,0.8108857917441752,0.6560068078799856,0.5998276143206587,0.4893488718556465,0.524741079251932,0.7997373911084935,0.03875307229056134
OFCant_L,0.008195424338643908,0.08180750095182329,-0.11186560717850556,-0.15475720858866257,0.13812061845117712,0.20905022695351536,0.15527061206816317,-0.011498006812800991,-0.06173832579800542,-0.13255541565860002,-0.2730880949831538,0.1692653038690732,0.27334975280497414,0.030263415592084567,-0.08026766770291256,0.2737036550027464,-0.2106109648969225,-0.013124367376948375,0.26270881946162833,0.171333384639516,0.2626333318688592,-0.18138541384313692,-0.11790108696904016,0.3461213678022081,0.1594460378637359,0.2089166190504425,-0.07730876924833385,0.2847397152641914,-0.05713238546469423,-0.017175873225791012,-0.10672792123345878,-0.20244912998974363,-0.16292729956252275,-0.015205021271314359,-0.09327369436089553,0.5736619500921402,0.16019627436913378,0.0769858979842602,-0.08953310871331405,-0.03665854349995288,-0.11594883751353594,0.029334100110620882,0.09513143378182908,0.36049787578602405,-0.17759163247133558,0.2154573039433123,1.0,-0.20967328900917526,-0.29507645449149433,0.5207126380029253,-0.19221085213688363,0.2162093008958009,0.14401301917422676,0.2116271931682107,0.07706669785033576,0.375810668691626,0.19662038784435557,-0.2265674513800895,0.27915628629373673,-0.19310945438220095
