,Rolandic_Oper_L,Cerebellum_10_R,Thal_VA_R,ParaHippocampal_R,Cerebellum_Crus2_R,Cingulate_Post_L,Temporal_Pole_Sup_R,OFCmed_R,Insula_L,Raphe_M,Thal_IL_L,Pallidum_L,ParaHippocampal_L,Occipital_Inf_L,Cerebellum_6_L,Thal_MDl_L,VTA_L,Precentral_L,Thal_PuM_L,Supp_Motor_Area_R,Cingulate_Mid_L,Cerebellum_Crus1_R,Raphe_D,Supp_Motor_Area_L,Thal_LP_L,Cerebellum_7b_R,Thal_PuA_L,Vermis_3,Precuneus_L,OFCmed_L,Thal_MGN_L,ACC_sup_L,Thal_MDl_R,Cerebellum_7b_L,OFCant_R,Temporal_Inf_L,Olfactory_L,Vermis_6,Thal_VPL_R,Amygdala_R,Temporal_Mid_R,Vermis_9,Cerebellum_Crus1_L,Hippocampus_L,Frontal_Med_Orb_L,Thal_LP_R,Heschl_L,Vermis_7,Frontal_Sup_Medial_R,Rectus_L,Thal_LGN_L,Thal_PuI_R,Rectus_R,Cuneus_L,Postcentral_L,Frontal_Inf_Oper_L,Temporal_Sup_R,Red_N_L,Temporal_Pole_Mid_L,Thal_AV_R,Frontal_Inf_Orb_2_L,Parietal_Inf_L,LC_R,Putamen_R,Hippocampus_R,N_Acc_R,Frontal_Sup_Medial_L,Temporal_Sup_L,Thal_PuM_R,Frontal_Inf_Oper_R,Rolandic_Oper_R,Cingulate_Post_R,Caudate_L,Cerebellum_Crus2_L,LC_L,Amygdala_L,Occipital_Sup_R,Caudate_R,Angular_L,Temporal_Mid_L,Frontal_Sup_2_L,Vermis_1_2,Thal_MDm_L,Frontal_Inf_Orb_2_R,Cuneus_R,Cerebellum_10_L,SupraMarginal_R,Parietal_Sup_L,Red_N_R,Vermis_10,Thal_IL_R,Cerebellum_4_5_L,Olfactory_R,Cerebellum_9_L,OFClat_L,Thal_PuA_R,Precentral_R,OFCant_L,Calcarine_R,ACC_sup_R
Thal_PuI_R,0.24818997737926085,0.19920044815087287,0.2909205096381518,0.2781695677917991,-0.13793669966248573,0.37324741534212824,-0.12563925903852668,0.06036893193078098,0.5033706042541064,0.129472653690586,0.16234036019242512,0.5263979896801337,0.5618581026592734,-0.06864965730401398,0.37413730432582365,0.4361234078976687,0.4160266761027637,0.37864689452781725,0.33109124649535104,0.35257850091536386,0.48715916960871064,0.09408825109305707,0.35196771065763155,0.3164512080459375,0.4484002714675617,-0.03027519214791112,0.5814856184403733,0.5118170048512152,0.4001652457255796,-0.10914501883907592,0.22408569783750096,0.34803061188953144,0.40719492080264974,0.16044895522269498,0.1856359783016924,0.13592188131590915,0.07557944033297925,0.31742549713864954,0.608383582528596,-0.13829403816612904,0.34703627795975217,0.20108426765405316,0.04460350072244019,0.3201313639870682,-0.12833613395671872,0.6159717507183969,0.16797258883484026,-0.1924358267793486,0.3124309528996932,-0.061795932262347225,0.30248319452591543,1.0,0.003146660858965517,0.25523329818656315,0.39074454921405216,0.44071995918550183,0.3960593690499898,0.3557991217232155,0.05755473740760703,0.4230814145832175,0.27414291125592805,0.37502245299260506,0.12365520373238702,0.417641060917913,0.3513117230373774,0.2792061945010786,0.37671908674199506,0.3445027095539653,0.5736145452305681,0.42633563254928775,0.36840266814564965,0.2917881927752681,0.5914294265284695,0.10914244215459061,0.005061641351428068,-0.07646156251352287,0.27190448398437744,0.425807684977355,0.3823934631961403,0.25007678587202753,0.4321420549021108,0.40027227972096524,0.41111058735944406,0.07340543669792209,0.20624531199454055,0.12611225790405978,0.39268529452435086,0.38924274255588204,0.5398794713948125,0.2974273552802902,0.25745161655890886,0.4896299497376758,-0.2263332384177263,0.3452023617494732,-0.14704572646645195,0.4720730645670898,0.38955472495595134,-0.16292729956252275,0.13397059750790324,0.35447742236273844
Rectus_R,0.3201066913024408,0.27915913477591203,0.33207930611834985,0.16467856642748457,0.12232817662822264,0.36959752703033355,0.026376625174710146,0.3056249566983332,0.35754401647682754,0.3351188369938896,-0.07735890594097765,0.37702606776354725,0.178097998273943,0.058550309594940196,0.28418489071421055,0.3892875992633508,0.31491326638045336,0.2721348869792548,0.15152613095739123,0.3412686000951942,0.23692848601349062,0.1832377181411374,0.22017923492810326,0.3407992621090287,0.08092555924439553,-0.18360555078103385,-0.054969772909988224,0.34439869660224487,0.30055593966781136,0.3000153446911145,-0.1389753791281057,0.2940902742004061,0.25311946909815064,0.39588134651660783,0.321421474591642,-0.08561932394723347,0.382931417111729,0.3224184781418362,0.28399572663021183,-0.209276484097297,0.24360443973262239,0.12034173169430983,0.1507145489509142,0.40114631742381135,-0.012279021067742648,-0.12489346356787015,0.3543697137536473,0.04561613699348297,0.3978467119654747,0.2591348183206266,0.555716628801356,0.003146660858965517,1.0,0.15177896054671666,0.16691721154301553,0.34195373053800127,0.37663988195196296,0.25676732506502215,0.11430076348957008,0.2221637670208386,0.26239975958293377,0.17503818675208946,-0.07389039939397957,0.3469612463885548,0.34406821744797444,0.3200405505518853,0.44118486546005803,0.203310518559072,-0.05571129205537198,0.4127480009107094,0.32554340303372375,0.25564961794078683,0.24384259949699133,0.07572436282285937,-0.014945090984515654,-0.19508125793312803,0.19943319959207478,0.313808547661968,0.012308301064340428,0.17363478587652686,0.39394118720482624,0.14021523400419517,-0.07928475755426624,0.24141421809405947,0.07125623888874347,0.26709129763365136,0.30097523512523444,0.09414354040304104,0.0017359406447711061,0.3248406208357757,0.3966532252791133,0.2625078481419938,0.23944561731314953,0.19116801835473193,-0.19896007593845666,-0.29760247178933114,0.3570713747409603,0.0769858979842602,0.26549824113084464,0.32487029397050016
Cuneus_L,0.3514131047220048,-0.062132191727582255,-0.19156383072934274,-0.16811351095762794,0.1777085676959416,0.40469636340103765,0.06641956599147981,-0.10518332618011342,0.1116474997154747,-0.004906113732121363,0.09206835836750159,0.002659601343149073,0.020281725042165726,-0.07289873556495209,0.0939546632567986,0.06034721183914509,-0.016136215203225942,0.446600596292776,0.6097724978893102,0.3714111458301188,0.4406960506197071,-0.10805103023949858,0.3462594724879796,0.31990754328504034,0.11267284696063216,0.17274609396711355,0.26762376361455775,0.2051640627411811,0.7222359221229632,0.18514740054113776,-0.03887104774199791,0.16172228073140696,0.08974099192233091,0.22285037315840237,-0.08665391496108453,0.10377857767769386,-0.304299064006493,0.1966908286496621,0.4158146387560983,-0.27763596939780805,0.38459510479025383,0.2331236747450013,0.12150034446235486,-0.020935749139612048,0.12890797883542582,0.18701227714831245,0.1377607428162887,0.009616789712382747,0.10993244816448344,0.09333369260366682,0.25873885119551143,0.25523329818656315,0.15177896054671666,1.0,0.5459446059587102,0.3569026235101325,0.18704668147583,-0.06171813793999054,-0.1688515176369056,-0.08816942670048329,0.20196273453664182,0.40639749971490957,-0.05562397322979398,-0.030304055516806472,0.07025162509644801,-0.2174745817222229,0.10116207104391882,0.23978434544751787,0.46640760583202145,0.3117526894795386,0.36429650754192344,0.3226750619743903,-0.046051233073909806,0.32990959652723967,0.18015247545973181,0.2050554692869774,0.8879361992131737,-0.034372899877864814,0.374954462816576,0.39501086318484385,0.28657712712533734,0.10985125867167692,0.06748956651244069,0.03577471011567882,0.5434427546467849,-0.2159072774434308,0.35512734983729266,0.49917389444662896,-0.030898593301898866,0.43697297462391144,-0.13078777855751558,0.23791845146950338,0.08351129946234011,0.12042420357383149,0.08183942013873909,0.23251728194429663,0.4202788340693161,-0.024692003017253175,0.684691024654545,0.16357519119794936
Postcentral_L,0.43320022532141855,0.21554959995340253,0.24258571904681117,0.13684041407524028,0.04892032118923299,0.5260956017315763,0.09853934242529572,-0.024039906817620145,0.2575707651931181,0.29297583827754475,0.16468774782430826,0.025332274034784125,0.2542564464395153,0.08980556103183142,0.30560124059066407,0.4067830195934484,0.22787769328372004,0.8721772358792604,0.5818097543513994,0.7769462057300772,0.6910370612758717,0.1936202688986381,0.22013402013276637,0.7649316540021517,0.3123559650093562,-0.0105282232333058,0.3572929168389371,0.5061673753308195,0.8085348309588759,0.14714118821733657,0.26681164254674716,0.35152351793786857,0.313446661879581,0.02032566831960638,-0.01559864675413846,0.08265720282225192,-0.06826357183299303,0.4132360068755063,0.4671417037998835,-0.07189421821916937,0.5505301362590644,0.38292073811454913,-0.05108877570819226,0.24357601084384273,0.0579708104518324,0.2775430495989227,0.16987563157172408,0.036328983434692146,0.4524742070358783,0.07360921421649998,0.2431231443659714,0.39074454921405216,0.16691721154301553,0.5459446059587102,1.0,0.7026001961652121,0.5624374223495185,0.14792665989411194,-0.05808316105397723,0.2289995513129731,0.1808014347870662,0.794145419157309,0.02589562709645748,0.2780775723285215,0.2821191307376617,0.10559754775411329,0.4980668034725613,0.6083584582506103,0.4791318266954183,0.6910030967706314,0.6425666461303178,0.613737879071785,0.1784516965618618,0.113928318767161,0.10974572710109162,0.08263646234640493,0.6171237204509297,0.35838758269741655,0.5796373415808953,0.2676861118569493,0.4859421619216411,0.4382621772514897,0.32612980664082813,0.15625312930576077,0.42609699136325097,0.024250538559603112,0.6373931451771168,0.8472434488795824,0.14943604160948118,0.4438633632367839,0.06689073764445608,0.4652794519593147,-0.05460984863684171,0.4307649151899145,-0.1562515983969332,0.36378943772655403,0.7898438804019549,0.028311864626098266,0.4988855365381826,0.39248119211394333
Frontal_Inf_Oper_L,0.7468269706471043,0.38686326023388545,0.42234504084377206,0.23445697657976677,-0.08168459135310165,0.7069448776807111,0.12090522540833135,0.07069328525564025,0.6669308206186132,0.5492520017161219,0.14912901356801667,0.35332933053769133,0.3300981953557727,0.009829909804127682,0.44239312781334383,0.5643439746327051,0.43022078199218067,0.8353310902342543,0.6095381221458003,0.7909068168351696,0.5965486292406567,0.2956630851905207,0.3869317321155861,0.814446587855122,0.49428674401927364,-0.10724497901204764,0.4784939525573576,0.6186152840613984,0.6757235618815592,0.29050504363534174,0.18432874336841218,0.5620047446684018,0.6001740908011424,0.15417190724937005,0.09672499977612606,0.1764628846347074,0.08410660023808667,0.6706335602452816,0.6177238507377218,-0.12924673565507597,0.5287831760277916,0.320517126811901,0.1868972481678842,0.44526647829569316,-0.011367968715434735,0.3981560791480647,0.5310295090625932,-0.0556514585859402,0.5542333975516053,0.31905911321944297,0.3921911724072967,0.44071995918550183,0.34195373053800127,0.3569026235101325,0.7026001961652121,1.0,0.6814572426598468,0.3960354789196008,0.011944137537083491,0.4380765437019026,0.40697734445885186,0.5940696346261253,0.00042433284936628626,0.5421055593566863,0.4070443189434508,0.2791982726540508,0.6743453413661317,0.7158876431533387,0.5280893900283529,0.893889018336138,0.746448134305157,0.6991184279171395,0.4640510531125121,0.02642912438159927,0.15408915542580398,0.05882135241054528,0.3979046658360471,0.646697687891498,0.42886890244371073,0.3883778083385788,0.5205483445764687,0.4931023681777806,0.4100497640191017,0.30548593878532576,0.2946536651122809,0.20496988153236687,0.6888451963353135,0.44300964624326133,0.21320034211832858,0.5694306804311744,0.39315899033325635,0.495165764542557,-0.061289239940375016,0.5212337396252208,-0.3581554947165087,0.3164756253707293,0.8275869953265006,0.09513143378182908,0.520650104332025,0.6014956183695076
Temporal_Sup_R,0.5998276143206587,0.5981225690695201,0.5280085085184213,0.4232579415569131,0.022585054817999335,0.6026616517721105,0.23934874726962999,0.18606092158887344,0.6384542762138091,0.5096537814822714,0.12404622805836404,0.41194598940365623,0.41609878409417894,0.07101201727513427,0.46273639568445457,0.5642542969712918,0.48012243012764905,0.6765458720982961,0.4893488718556465,0.7312688339152238,0.56309475332818,0.44352033039585914,0.1759706821763118,0.7355539048880486,0.42552187008275855,-0.2399918173349662,0.44957236280477514,0.7373883276413228,0.6373865820155957,0.3547009767853813,0.16315681073432634,0.6631506209025975,0.5965579388523432,0.08687473437174614,0.256407382085488,0.08757753409865474,0.31066999280482727,0.6508060331353688,0.5357216608546002,-0.04671648251735814,0.7706326902262739,0.31004493936653776,0.13086758003706778,0.5067177524483781,-0.09796183357932454,0.4548223636649889,0.506857133524463,-0.10135849844751468,0.628275910823356,0.004714957541938964,0.31452983453354333,0.3960593690499898,0.37663988195196296,0.18704668147583,0.5624374223495185,0.6814572426598468,1.0,0.5107266328483848,0.001085274679256258,0.4993477797093527,0.4020575438219051,0.5015130319514618,0.03875307229056134,0.6704079176111467,0.565283470600776,0.44148455433450534,0.6690886543769259,0.6531102096835136,0.43019880279989575,0.8087778734563259,0.8429602635214568,0.6167430411661771,0.486748933711083,-0.09923983923857674,0.072031818949018,-0.046079486210798756,0.33740741774408034,0.6593974068288785,0.24978526232422843,0.23883916754904227,0.655141602823831,0.43291800058333785,0.47131816760340783,0.43058322834799095,0.26736062546174205,0.44885971410517284,0.7631023589996917,0.41851724168120963,0.3049269907113399,0.44719963230297566,0.49857287724017413,0.6176125635276972,0.008641429605321518,0.5544884141056542,-0.3528863745424453,0.34058550635515783,0.7492219971641233,0.2154573039433123,0.44495268327882936,0.7220786540845969
Red_N_L,0.25506977086896254,0.556454660115609,0.7399268210554374,0.8343395332344021,0.006030421891059208,0.48054804330589673,-0.2554938380358907,0.18801139833911756,0.45331017303512805,0.35723403004419746,0.18589304343518756,0.4798401889550747,0.6108674630793897,-0.1537557700903778,0.6875959231309482,0.7093187253297644,0.7858320708935923,0.2548325800345798,0.29498284427098403,0.3612596385682662,0.33995166991168235,0.2876062829849117,0.15686328350666334,0.3492260726670072,0.40941234656336734,-0.22735736853171964,0.11963801937936405,0.7007339894546611,0.29748519537722834,0.19776186095411696,0.17894614487911747,0.5963411343358386,0.6604340696541299,0.29912515983881616,0.6138135348899647,-0.14066936236475744,0.5966297987470233,0.4335506464263941,0.3760994496023595,0.3431958047600169,0.2301789439312177,0.39613332710936777,0.30215418038675446,0.8096267965043055,-0.2740736508462823,0.4021151445427938,0.3362110131239388,-0.09172701727893491,0.6188544199725815,0.08237756879744806,0.20886515247256615,0.3557991217232155,0.25676732506502215,-0.06171813793999054,0.14792665989411194,0.3960354789196008,0.5107266328483848,1.0,0.5019909272666877,0.7520607093482632,0.4528055195849138,0.32589027549792154,0.3118251929814757,0.7735257949614411,0.7908737650070542,0.6064889793186823,0.6040968828246722,0.3100381024056941,0.3156924583915723,0.4635407481371273,0.3332873382308245,0.4467344410322318,0.5829660775254316,-0.06057050314030538,-0.40098023471837124,-0.44700795525873815,0.03273624520372265,0.7129194247595414,0.2207800043696946,0.09999918628535859,0.6356880783313974,0.5989708603187672,0.5649401419365782,0.32214418307037423,0.14739748933958002,0.5560860221647012,0.46109511666168035,0.19257172886803844,0.45011628826787914,0.350773336504562,0.6849321868832284,0.6837471597686878,-0.1459260313589171,0.4877803987220744,-0.24829005795038747,0.22514710181096648,0.32576062331873795,-0.18610562082849982,0.1491128267984824,0.5438895596465795
Temporal_Pole_Mid_L,-0.14264892858451741,0.13751916758204932,0.4689760407178201,0.6305974341526425,-0.062338593319414264,0.05412367502120273,-0.35533064385856294,0.13491184165174075,0.06499508761883395,0.04258540659476872,0.17786293292800642,0.3137587701658321,0.5248283036826088,-0.05946590878092495,0.5525639567851741,0.4355883399272302,0.44987361910978746,-0.07494665995637066,-0.05559019095529629,0.0038678477477184724,0.03988577356619466,0.1280445366654397,0.035702825033542177,-0.0165885818785342,0.1568217879290712,-0.0007757150405068047,-0.17416620510824163,0.2959860614758598,-0.054189024957875476,-0.11928401199185164,0.0072445819813977625,0.15940643427808757,0.17976680372690682,0.28259930568421454,0.5999135021841555,-0.019841707288587546,0.502560799398647,0.07374714761840102,0.04704103244366413,0.23624254463300873,-0.18991508208383673,0.3193668167742429,0.18171689142855627,0.5996764225164245,-0.2978141115855609,0.10407577693571018,-0.034511477117957,-0.09915493738164438,0.3843727034108157,0.21659961796863456,0.22926265116673197,0.05755473740760703,0.11430076348957008,-0.1688515176369056,-0.05808316105397723,0.011944137537083491,0.001085274679256258,0.5019909272666877,1.0,0.4744224143888695,0.42347175561700806,0.19582297493822667,0.1490439938578857,0.5165776395062807,0.5481947007167536,0.5737322970281226,0.3111518132211753,-0.013167220026627026,0.0830905722189421,0.07541342042108407,-0.10786860591392253,0.12887858734252425,0.36545319924688846,0.17924037360275558,-0.5863564020389122,-0.6308192652161256,-0.17256238357119713,0.443516549987685,0.14893578014122832,-0.08142674813567202,0.38234511086688244,0.39041633787360136,0.223652602167603,0.23237015395639976,0.012165739649009953,0.16311418912906042,0.05551285845527316,0.10068987166031561,0.4045661065435591,0.15428931707846974,0.3674683092339797,0.4294765388602901,-0.28318951066721904,0.22375420788705686,0.09187546963391015,0.011003533752307799,-0.06103446962727026,-0.3408699874603939,-0.15764004242082105,0.10163095002607667
Thal_AV_R,0.2737488260248579,0.4587615881758816,0.7669624820344655,0.733063359798348,-0.2403291056797561,0.4408581171582387,-0.3282549694956737,0.2139496648382697,0.5045487759551913,0.44281794982228445,0.2982429476096915,0.4858195441821094,0.746902521824894,-0.13034627226048337,0.6811928180377785,0.7767010404162131,0.6128484023364437,0.34608883390292605,0.34663192464723896,0.42875021976679717,0.29259288001762596,0.16066872609415106,0.1514766103859121,0.394817986178567,0.6078336343144444,-0.1905509109234486,0.31893503298953985,0.6656584972314512,0.31184661352068516,0.046100437757950474,0.009515218802623378,0.6166254317978231,0.6951215913110382,0.13032679545843787,0.5967583198356575,-0.14989538621879495,0.5288477478298129,0.44043858307156936,0.33514007238499843,0.044058027579796204,0.22811467463649793,0.3772205511985146,0.23514000602943988,0.6873763564094952,-0.29275918046777083,0.5473876079755264,0.2600915974495694,-0.22152774281388943,0.6576358751921078,0.1758385039104997,0.25661128747274464,0.4230814145832175,0.2221637670208386,-0.08816942670048329,0.2289995513129731,0.4380765437019026,0.4993477797093527,0.7520607093482632,0.4744224143888695,1.0,0.45132137573266684,0.36691015380054925,0.031118139992067785,0.8053493980295477,0.8067671410306153,0.7187802292037209,0.6636701667589668,0.3532252559554176,0.5025292826623957,0.5271036459761845,0.3339634523762169,0.4943167727889293,0.6592132696202514,-0.0061068180415802436,-0.4098107182583493,-0.5625961977462737,0.009227052685178386,0.7994332894438589,0.21930855115440764,0.023797990934464153,0.6153398205375497,0.6307140511523427,0.6235326623198324,0.2777399118662837,0.18921800678161546,0.4108679809112195,0.4565964236201454,0.24277547376182354,0.693488668822695,0.291471488036865,0.5799390011605291,0.6283380098701904,-0.3478476187776487,0.5138044401323111,-0.351713686356956,0.45026079358016285,0.37613790843916134,-0.2311608436175919,0.13521622255030472,0.5873588074184287
Frontal_Inf_Orb_2_L,0.49760830535010925,0.4621638484830086,0.27232382620726264,0.4795454365271294,-0.019018123488346993,0.3438478965676308,0.07174605591214271,0.1259005852542594,0.6341995373176955,0.24677868304469228,0.13012349462511366,0.5809512887277101,0.5659135302366366,-0.19373026780814076,0.5027586792496613,0.3512706006148671,0.4439655165021544,0.35185496809968597,0.3095248290736266,0.32541293599786314,0.38877201045323745,0.23324885384303917,0.19190347967519975,0.3950737743213882,0.501663036293036,0.022376180181977085,0.18715298883376305,0.517289571328797,0.308430147562594,0.22360768455202515,0.0700966884429351,0.640430216904282,0.5498596302951673,0.3777033508631178,0.60772506289564,0.2792140584522578,0.251911987274908,0.31382661651729826,0.3772242153292718,-0.03389161709250044,0.13864252696714924,0.16435074477299072,0.5586719130647989,0.6077912035601309,-0.22304271473975923,0.38161026041930696,0.6245948911967351,-0.20615668290032568,0.6056434524046725,0.17862727526485064,0.24520355375256814,0.27414291125592805,0.26239975958293377,0.20196273453664182,0.1808014347870662,0.40697734445885186,0.4020575438219051,0.4528055195849138,0.42347175561700806,0.45132137573266684,1.0,0.2842282739647725,0.18776537056524223,0.6699975125391182,0.5558780702672037,0.45237321204741304,0.5708646587764016,0.3154792070188028,0.3486364668848789,0.46697010843224346,0.45395949465766133,0.2521977786469315,0.5361131464272463,0.1324367016082449,-0.10158839162824711,-0.10843498115757699,0.15489508758147633,0.6149356501735356,0.06995738964382214,0.3499637828081121,0.7366303680191981,0.36528608026390996,0.4929180183689414,0.5391043264618106,0.21723500504943438,0.41531226335734406,0.3475756241793606,0.10058842057865362,0.4392263877541132,0.5120874155635085,0.41048974930146837,0.4835730099986755,-0.1404836192958224,0.3243938787158454,0.17384772882625973,0.27858054827845713,0.40775416187680985,0.09431643202769316,0.32877160311108533,0.5895053756139566
Parietal_Inf_L,0.3007931483098087,0.15159573503926665,0.2993779011321367,0.3771576567953977,-0.04820293511501892,0.47186523648177786,-0.1582993294441139,0.03418770889521067,0.19931730932391745,0.2884771183732918,0.2588941612938448,0.18245186280318068,0.4102309755731229,-0.047072889620524895,0.4804653734524249,0.5079636098007103,0.3831604513452996,0.6020436139263692,0.34914977562875904,0.5480505741746078,0.7253639097924148,0.15277753221414203,0.3514232094720875,0.5643426572799546,0.38908908575781315,0.008624797753004418,0.17097847207548042,0.6090785958576544,0.6001525518213823,0.05974148376882552,0.20416548379462762,0.3731257457805442,0.33153516397530813,0.17952410587751222,0.1109206127821272,-0.08813864186117754,0.05354906346662458,0.3239960353197299,0.5095408069406863,0.06262545362797095,0.3785850492140044,0.5001163805146069,0.10412554954497684,0.430614786107913,0.06778297258569291,0.2989532339781032,0.17974834991663885,-0.019687388627703452,0.47047300348552346,0.13770558553991777,0.34932138670466595,0.37502245299260506,0.17503818675208946,0.40639749971490957,0.794145419157309,0.5940696346261253,0.5015130319514618,0.32589027549792154,0.19582297493822667,0.36691015380054925,0.2842282739647725,1.0,0.11638054852593657,0.4078037972342207,0.42817498713381663,0.22045087314936998,0.4907380768400628,0.5428905898768237,0.5480141303428441,0.5739035821056206,0.5094576720108155,0.5099625904630618,0.34618157228001917,0.16587967765383993,-0.06977564923813294,-0.17517700661466382,0.4860538578158874,0.45031200004375,0.8081470534296553,0.2707189648213019,0.5726163471797184,0.524244037302828,0.38679583153017716,0.027685476578282398,0.3194452198437639,0.0789241225919281,0.7445486956323617,0.8706787990842179,0.2731716841369269,0.4790286169418935,0.1922141704688497,0.6595770590189586,-0.15029329478152942,0.4783003524322564,-0.0819695007568168,0.2676966285384142,0.5358395160701159,-0.31480286227625714,0.2846471871180726,0.3628416575749067
LC_R,-0.08374787728103783,0.015274764900923105,0.0685104927456766,0.3491675246206585,0.34488379830085875,-0.028903909955503654,-0.19760812068652542,-0.1360427575733908,0.0019718040044096083,-0.28946305558146995,0.06384518091428272,-0.05191279186985787,0.10460245935508117,-0.03965238142459133,0.19656179754936878,0.08516973702432253,0.28174940537789656,-0.011417594074687813,-0.0829353585493098,-0.03917663238497418,0.24254584444581764,0.04189701556001478,-0.08080201314500801,-0.02044428553234077,-0.09082612201187096,0.09955865003415944,-0.23188212483014914,0.09456402663517396,-0.03335446154326071,-0.10778819588851174,0.38376499551726695,0.0376895895724384,0.17005734940264364,0.17924738343743205,0.12779197795657807,-0.17054637315816804,0.10256996524210588,-0.00840436063601964,0.16965984819310395,0.4689447128222983,-0.11870519858714887,0.28893739062618207,0.13954634375731292,0.3298674052785777,-0.08255811788761751,0.057145948482961575,0.0881414895735509,0.01948520591581202,0.06894403623422789,-0.015976526788233525,-0.2607246879731966,0.12365520373238702,-0.07389039939397957,-0.05562397322979398,0.02589562709645748,0.00042433284936628626,0.03875307229056134,0.3118251929814757,0.1490439938578857,0.031118139992067785,0.18776537056524223,0.11638054852593657,1.0,0.08458747310151572,0.1630580992484497,-0.019605945105732204,0.004418502882445938,-0.04165300251334447,-0.11807251755791803,-0.0023036290337852443,0.011169076016180373,-0.03171064969021615,-0.052216758307312656,0.04591226610945728,-0.09935857480318447,0.08958720644370685,-0.06789227898597437,0.053415054966440015,0.1328904645397759,0.04055949102144329,0.1845180416647085,0.15098493000802557,0.04254532711995427,-0.03276946043104811,-0.015248655220463696,0.07906313438604165,0.11970695329477295,0.08608056500419968,-0.1010571921308687,0.27802979358792324,-0.023730052576335026,0.2495168625085385,0.03846111753101019,0.10045596533919171,0.11549971737332895,-0.025537270327310863,-0.01737406396090547,-0.19310945438220095,-0.061585908513126356,-0.0006128427793597157
Putamen_R,0.45399654242345544,0.6281832114946008,0.7190253647662149,0.7722529850414811,-0.1768191143118221,0.5282818261880055,-0.09342618204950108,0.25030485467847086,0.6805150040624405,0.5502879863364889,0.25215981756461964,0.668253681817815,0.7986358381231504,-0.1353496810949488,0.8002638576271691,0.7450669996923891,0.6779150051193377,0.41834862570102405,0.39018307569439553,0.5209950766551912,0.3818855129638679,0.3823935801084242,0.12557300626660836,0.5240480638077194,0.6054379072778905,-0.2168147194962542,0.32265908814554256,0.7946380607178904,0.40941292920940026,0.2380672669429116,0.1036075274660471,0.705353296100535,0.6496235637559129,0.21102846946035667,0.6868057669071542,0.026005575756827073,0.5644615651987255,0.604229614436636,0.49684425475621685,0.07627161326744453,0.39463813982390233,0.44318907869284435,0.34697337466853545,0.8146891218277111,-0.2889487507884265,0.5143059343488583,0.5004909193909871,-0.2222848892541003,0.7423972837641127,0.17362716770045497,0.3318472596579528,0.417641060917913,0.3469612463885548,-0.030304055516806472,0.2780775723285215,0.5421055593566863,0.6704079176111467,0.7735257949614411,0.5165776395062807,0.8053493980295477,0.6699975125391182,0.4078037972342207,0.08458747310151572,1.0,0.8384089128530533,0.7975122782391522,0.7394305970446751,0.510513398091281,0.49932433267245285,0.6329831537444555,0.5360387771078152,0.5798550183839315,0.7664660737770889,-0.03194407622397571,-0.31715920560098776,-0.4648681327630931,0.10398510308620859,0.8898235727076834,0.20633684980765324,0.1800833115344453,0.7470885252488756,0.674880789834435,0.6342620555631882,0.4513534778500358,0.26190187274954535,0.546685270065875,0.5493152457837613,0.2566701346769866,0.5972813033879996,0.4752805456703864,0.6650728865335663,0.7741684141371113,-0.28165820197490365,0.5969605962027953,-0.2949474412304349,0.37324721608720324,0.48965815907220767,-0.057485191943723646,0.23178995533492563,0.7056080977719902
Hippocampus_R,0.19370561751323212,0.5441512721217624,0.6998864129113097,0.8521541266689627,-0.00946663137277225,0.46807310566621824,-0.291434991557795,0.19829087816123875,0.46197109109491313,0.3403351680103695,0.31494337862569527,0.4736316234459832,0.745915897555733,-0.0792379032133025,0.6538748399345063,0.6886481507265421,0.713193602577183,0.3430783214867728,0.39608981790451525,0.41404605206711464,0.3990157243373683,0.2010797504413382,0.046014039119509235,0.3941550913672601,0.45409062600841005,-0.17412097350019676,0.1762892083421186,0.7285219397410388,0.4171984123961352,0.17323781020257523,0.1038780265475999,0.5796407591131311,0.5922443651647061,0.1401817261158193,0.7027124519591926,-0.17385137376891766,0.5672149326966387,0.3522325579934722,0.35840989302282955,0.11524672870122916,0.30471349375298873,0.4170450815387121,0.18740983767851824,0.8047582770728045,-0.25679336424183624,0.38988597768938504,0.25152534756462464,-0.20342398029483366,0.6977186032902918,0.10054373272679251,0.31139817618809545,0.3513117230373774,0.34406821744797444,0.07025162509644801,0.2821191307376617,0.4070443189434508,0.565283470600776,0.7908737650070542,0.5481947007167536,0.8067671410306153,0.5558780702672037,0.42817498713381663,0.1630580992484497,0.8384089128530533,1.0,0.6911346041407446,0.6641161296688859,0.24446917940488966,0.42172875498141726,0.5308886013170672,0.3471055119158995,0.43173234550798134,0.5839945709921832,-0.0723532433738741,-0.5023561696696808,-0.6088949434316339,0.19148804284141063,0.7192482667992147,0.19064384681463897,-0.06660538057174877,0.776114255222866,0.6333352423754249,0.5671061796670146,0.41553205389194564,0.2906064314818049,0.508883001568783,0.5234759079680898,0.37075723123426907,0.6192023654897084,0.33104959035518716,0.5338216019829914,0.7097374808782141,-0.20750216730774695,0.47524784456591757,-0.1719665568620103,0.34288977875257864,0.39519868887511217,-0.2415869788654403,0.2338564704065687,0.5526734465070477
