,Parietal_Inf_L,OFCant_L,Thal_MDl_R,Cerebellum_6_R,Frontal_Inf_Oper_L,Frontal_Sup_Medial_R,SN_pc_L,Temporal_Pole_Sup_L,Angular_L,Temporal_Inf_R,Thal_PuM_L,Cingulate_Post_R,Supp_Motor_Area_R,ParaHippocampal_R,Red_N_R,Thal_MDm_L,Occipital_Inf_R,Precentral_L,Thal_VA_R,OFCmed_R,SN_pc_R,Thal_IL_L,Thal_PuI_R,Thal_MDl_L,ACC_sup_L,Frontal_Mid_2_L,Putamen_L,Raphe_D,OFCant_R,Cerebellum_Crus2_R,Thal_AV_R,Frontal_Inf_Tri_R,Cuneus_L,Thal_LP_L,Cerebellum_4_5_L,Thal_PuM_R,OFCpost_R,Lingual_R,Cerebellum_Crus1_L,Thal_VL_R,Occipital_Mid_L,Thal_VPL_R,ACC_pre_L,Caudate_R,Thal_MDm_R,Thal_LGN_L,Vermis_3,Paracentral_Lobule_L,Rectus_L,Cerebellum_10_L
OFCant_R,0.1109206127821272,-0.11594883751353594,0.4322864946450911,0.4623930519993388,0.09672499977612606,0.5761142192773118,0.651712653097137,0.18262706454381605,-0.03073588403222732,0.44769722442102755,0.08338567475840859,0.1092644526851814,0.09772931097626589,0.7295441746234794,0.5267980057292573,0.38009602829031464,0.16773603380991825,0.05576832162979598,0.5516497055985444,0.34634025320349004,0.6090077180680573,0.17327763626050252,0.1856359783016924,0.4661142285016595,0.507487281282258,0.5504830463930769,0.6907534507745227,-0.05325394139488263,1.0,-0.03216694950977652,0.5967583198356575,0.2947845079338522,-0.08665391496108453,0.29036143874894443,0.4697317241282429,0.10086492514694542,0.5465125085681524,0.2561748327810539,0.2989557114878091,0.35415349825733683,-0.03062792315559702,0.12670696990923222,0.29998799018676464,0.574109450459921,0.46519368235783554,0.23348001082407868,0.43974388080603743,0.0940357289464741,-0.03071639881747428,0.4366089152462919
Cerebellum_Crus2_R,-0.04820293511501892,0.029334100110620882,-0.0295061515306793,-0.06659440437231352,-0.08168459135310165,-0.10920121016162555,-0.1195612585608444,-0.04323605600231528,-0.09049321146165466,-0.0775923293491877,-0.04765229902609007,-0.17265121131080272,-0.05768409054674533,-0.008317474698632067,-0.34116063814427794,-0.2994177222518962,-0.08918126132720837,0.001988598729237406,-0.05935182841642422,-0.12432899731545217,-0.04991462358257204,-0.03358439293363207,-0.13793669966248573,-0.11009553493678174,-0.09897260365974514,-0.05990563202798937,-0.1594091354766678,-0.16682448377424053,-0.03216694950977652,1.0,-0.2403291056797561,0.011259379310949327,0.1777085676959416,-0.34110030595262464,-0.09045592371363816,-0.29301073284533297,-0.10199871790597578,-0.026115628563483893,-0.16476935995235065,-0.4687119148014153,-0.07621652044659512,0.005597116718083187,-0.17956773935139678,-0.2809050780756151,-0.056827893087730424,-0.10409647348899559,-0.11997884286505833,-0.003854986378048482,-0.01604744762517559,-0.013550054102972527
Thal_AV_R,0.36691015380054925,-0.2311608436175919,0.6951215913110382,0.6278542639670001,0.4380765437019026,0.6576358751921078,0.737544672232664,0.12854274688101328,0.21930855115440764,0.5927097692265855,0.34663192464723896,0.4943167727889293,0.42875021976679717,0.733063359798348,0.693488668822695,0.6235326623198324,0.1244706560482756,0.34608883390292605,0.7669624820344655,0.2139496648382697,0.6873024740114825,0.2982429476096915,0.4230814145832175,0.7767010404162131,0.6166254317978231,0.6995027198345413,0.816970071549797,0.1514766103859121,0.5967583198356575,-0.2403291056797561,1.0,0.5803846696785288,-0.08816942670048329,0.6078336343144444,0.6283380098701904,0.5025292826623957,0.44319728474732634,0.5299813662768669,0.23514000602943988,0.6718559153740683,0.22924486712566094,0.33514007238499843,0.36696743844833046,0.7994332894438589,0.6775742376392236,0.25661128747274464,0.6656584972314512,0.41659035953030005,0.1758385039104997,0.4108679809112195
Frontal_Inf_Tri_R,0.42976341188714895,0.27915628629373673,0.6360750685285829,0.5463830237500215,0.8089072504481614,0.6859752583432535,0.5312278404993152,0.5544923408281723,0.19483117689630827,0.5111433007411054,0.5644184212336321,0.6620030443682379,0.793004696786578,0.43211208470939677,0.35601301592616724,0.5080889598763729,0.226852112339748,0.754859431083383,0.6244564773938134,0.13846374517259127,0.5624543459847792,0.13058974006446136,0.36257243253314564,0.6349115879544506,0.6735382665395679,0.8216482428111954,0.689724631098563,0.19887721475951134,0.2947845079338522,0.011259379310949327,0.5803846696785288,1.0,0.16273245252568352,0.4641090046835424,0.5181935829854828,0.40389358337816356,0.6268503112577167,0.6428544723232082,0.18457683291406965,0.4405863411449895,0.326350025125525,0.4809093961708753,0.5290887103384047,0.7500684456874529,0.5472754647340196,0.3191118722230062,0.6672302325473519,0.7131160719339729,0.18230632755876905,0.45686738033133434
Cuneus_L,0.40639749971490957,-0.024692003017253175,0.08974099192233091,0.1329126452820272,0.3569026235101325,0.10993244816448344,0.05500049769031606,0.08325497944170152,0.374954462816576,0.0524780885849802,0.6097724978893102,0.3226750619743903,0.3714111458301188,-0.16811351095762794,-0.030898593301898866,0.06748956651244069,0.06377098272315111,0.446600596292776,-0.19156383072934274,-0.10518332618011342,0.01231643294608235,0.09206835836750159,0.25523329818656315,0.06034721183914509,0.16172228073140696,0.15429280570902548,-0.01953492700567781,0.3462594724879796,-0.08665391496108453,0.1777085676959416,-0.08816942670048329,0.16273245252568352,1.0,0.11267284696063216,0.23791845146950338,0.46640760583202145,-0.20358856813361215,0.41862972271745696,0.12150034446235486,-0.06752495919210612,0.527273682803851,0.4158146387560983,-0.05594311573069444,-0.034372899877864814,-0.0026654042760554677,0.25873885119551143,0.2051640627411811,0.47435699537878284,0.09333369260366682,-0.2159072774434308
Thal_LP_L,0.38908908575781315,-0.10672792123345878,0.5958515403501548,0.384040398402583,0.49428674401927364,0.46267659922202703,0.5269095423526599,0.2942602456194918,0.1431343210504301,0.3887754081931489,0.3625128009336992,0.4661318030625192,0.429547271735772,0.30615797641242265,0.48825232911555805,0.5252264472438718,0.21774518267826365,0.44131702980918996,0.2637092708952938,0.11259309800690136,0.3482826898854471,0.04722530133389833,0.4484002714675617,0.4876526539299661,0.5360439205205585,0.5453644982215095,0.5856314326946997,0.2919556962449845,0.29036143874894443,-0.34110030595262464,0.6078336343144444,0.4641090046835424,0.11267284696063216,1.0,0.4763528011725078,0.6633746003152543,0.2584255073566326,0.48197863682100534,0.26542088047672563,0.6611222472247543,0.3061878768444437,0.48109839132980037,0.4258754996632591,0.6633891848134535,0.5234365545307001,0.18869655728713233,0.5464892906535892,0.40651578999760324,0.2090600148619915,0.3745040425720547
Cerebellum_4_5_L,0.6595770590189586,-0.2150784662953137,0.4883340265574955,0.8675410180135505,0.495165764542557,0.5888489628517624,0.7213912439681462,0.24767445957558895,0.5879289726991316,0.7473231355662568,0.3950414884325328,0.6126498203161311,0.5305652383337105,0.7190658215337995,0.46002511350214054,0.53276931269426,0.2494069104711431,0.4228855054810263,0.5792385180739009,0.10261018646704487,0.722922074695864,0.2787497235753892,0.4896299497376758,0.7179247129188013,0.5327024022872154,0.7237132291335916,0.7519569605643028,0.2529191500442179,0.4697317241282429,-0.09045592371363816,0.6283380098701904,0.5181935829854828,0.23791845146950338,0.4763528011725078,1.0,0.5655731899390797,0.2635669400099659,0.7561555784335926,0.3622115584048087,0.5098446368053405,0.5481122416380584,0.546802921889839,0.15679119454747317,0.7151625853350361,0.5642920080160356,0.3439395394605644,0.8594189720876743,0.5570589298931566,0.08341407436346633,0.39541539563811606
Thal_PuM_R,0.5480141303428441,-0.25003267280635494,0.4332070416719196,0.48924160704987857,0.5280893900283529,0.35595506366862706,0.4408737543762633,0.04254047279801355,0.5009963537210612,0.35860215317599736,0.629895118938011,0.540304023818713,0.4687714661591424,0.2667907331517841,0.5547037872928187,0.6400745588574482,0.20214616137226887,0.4656413496299164,0.18319972071229612,-0.02668104731285785,0.31959770502347135,0.32191725767623763,0.5736145452305681,0.4960932763410066,0.4627839962377417,0.4692990978288768,0.4598148653356946,0.4459276331591625,0.10086492514694542,-0.29301073284533297,0.5025292826623957,0.40389358337816356,0.46640760583202145,0.6633746003152543,0.5655731899390797,1.0,-0.019317407524042058,0.5470883131624636,0.16626022722353515,0.6940146269199269,0.546524634924536,0.6057956103572992,0.21769907631252333,0.523000573220732,0.4141704511093383,0.23030791143739013,0.5769636662848834,0.5703175130098923,0.11964224989243262,-0.009172864408269145
OFCpost_R,0.008980503567869424,0.5427116501246515,0.4049779256004017,0.27257288643835564,0.31055015565877053,0.626278313154693,0.33650837730689703,0.5941755971915019,-0.21942691948234566,0.25337754731098,0.20902227027247006,0.3265129649499941,0.44798320339887665,0.40243766339579445,0.31458288142397367,0.3297854571214623,0.0910807741529821,0.3637278390403844,0.5852276205040433,0.41871940231575583,0.4226480930200243,-0.004383344373258463,0.10681380491709339,0.41650919395974806,0.5649939883570164,0.6150925845446832,0.5364012690982588,-0.1460241622699545,0.5465125085681524,-0.10199871790597578,0.44319728474732634,0.6268503112577167,-0.20358856813361215,0.2584255073566326,0.2635669400099659,-0.019317407524042058,1.0,0.2735416390301137,0.13604341697500513,0.30782092233321867,-0.13025776380004828,0.1349607343449692,0.664638783639259,0.6203354335798553,0.4415485902578518,0.1761960202331204,0.41809000085080283,0.28607531203816555,-0.09740489861967434,0.5277931638667069
Lingual_R,0.5297497390464587,-0.0001359422098321674,0.4969786003040521,0.7510254069355575,0.6821685609352821,0.5544858835510931,0.5360131731256635,0.3471900295708362,0.4076384040421659,0.68664090459906,0.6588778910118247,0.8405593828114531,0.7654214686149012,0.39004356553925507,0.22032031353096926,0.35544276410175546,0.26888048784156826,0.6889272040321698,0.4872710179087263,0.030053064936759282,0.5642532396774348,0.18034527042361567,0.3956740184014889,0.6443841482581546,0.4999198355457738,0.6612891377821033,0.6258984721375382,0.21953833043648951,0.2561748327810539,-0.026115628563483893,0.5299813662768669,0.6428544723232082,0.41862972271745696,0.48197863682100534,0.7561555784335926,0.5470883131624636,0.2735416390301137,1.0,0.29747247585891295,0.3761601390650567,0.5232321853768638,0.5959643244181575,0.3223099698670708,0.631895960453068,0.4550189595251679,0.27433086686785507,0.6665090043680847,0.7357969468904229,0.3208385119793464,0.26503689638450434
Cerebellum_Crus1_L,0.10412554954497684,0.07771599978948314,0.32555769572871995,0.28123121969281456,0.1868972481678842,0.3252884002908057,0.41180056254584907,0.49792766422591006,0.0772735184080298,0.3101215954940426,0.15213141378703132,0.21896540371174586,0.2116424794221016,0.2510925916434619,0.10784019931869016,0.2563588730678552,0.053517837986149626,0.12516748362205068,0.11082613395710168,0.03683511976420512,0.28421146314014545,-0.017106147498440506,0.04460350072244019,0.16589237143001329,0.3737070719039511,0.38295045648536363,0.4478631859718201,0.14524683045429557,0.2989557114878091,-0.16476935995235065,0.23514000602943988,0.18457683291406965,0.12150034446235486,0.26542088047672563,0.3622115584048087,0.16626022722353515,0.13604341697500513,0.29747247585891295,1.0,0.22186778732374166,0.18140459321383076,0.17286924719430227,0.2608291985255809,0.3607595154670985,0.14490037292698724,0.12347874853758038,0.3139080672984351,0.10309365364581452,0.24141402404193849,0.29592628679757066
Thal_VL_R,0.2674254178004844,-0.08026766770291256,0.4620420620401006,0.549492082381963,0.34510761746860624,0.4201822713420865,0.5625989080270395,0.21736545320040504,0.1760146271069121,0.43607096535281725,0.36344879840341177,0.36884259776993583,0.3414399230056017,0.48750693138952333,0.7294267302943462,0.7840704484324571,0.1808941196351268,0.28846501807422364,0.37288980173089353,0.07155528024092499,0.44444753049169067,0.3497905267090208,0.4687953183820554,0.42871784734799956,0.4779005502375548,0.5417559633037008,0.6303465510151842,0.09027252566006862,0.35415349825733683,-0.4687119148014153,0.6718559153740683,0.4405863411449895,-0.06752495919210612,0.6611222472247543,0.5098446368053405,0.6940146269199269,0.30782092233321867,0.3761601390650567,0.22186778732374166,1.0,0.20323274028271088,0.2892931706200052,0.48958235377301834,0.6611588295303484,0.40180897754520595,0.09123924368543143,0.5694372504411387,0.33709900327233455,0.010722401031299574,0.33625198617467833
Occipital_Mid_L,0.7442437332907533,-0.266853962984091,0.19285470237280997,0.48772424932791786,0.5108258646852897,0.22160808020765926,0.25052294794890106,0.08499001731306625,0.7813356779123627,0.3551604138004708,0.3414741508035809,0.47275104663991324,0.42328967641108883,0.16725870624182698,0.19207708053083256,0.23766012145362359,0.14687125642329904,0.46533892560618323,0.17322198863682642,-0.009274423826026706,0.2502679685432773,0.2072201608984693,0.3250302582176794,0.3794023125453518,0.22766210632620051,0.36562538272472156,0.302748719333034,0.38098893894584834,-0.03062792315559702,-0.07621652044659512,0.22924486712566094,0.326350025125525,0.527273682803851,0.3061878768444437,0.5481122416380584,0.546524634924536,-0.13025776380004828,0.5232321853768638,0.18140459321383076,0.20323274028271088,1.0,0.45064846701430067,-0.1139664390881719,0.2992698302819011,0.20596576619839962,0.3615739629928056,0.46607661616187324,0.5407444047387042,0.17228427963119466,-0.07120806187992917
Thal_VPL_R,0.5095408069406863,-0.09200855688302588,0.5492607161642485,0.3921357489053736,0.6177238507377218,0.4340151147278346,0.47765140976162973,0.2012545326101029,0.4100532509218008,0.3764846224475834,0.47828200784385605,0.49177577799860056,0.5038976050543063,0.2252850831507263,0.2573411294832585,0.3389991465262548,0.2929731607128507,0.507708508512349,0.29512223414841515,0.10781769033644122,0.42299712557806124,0.22439615629057505,0.608383582528596,0.5933114730432716,0.4794544726847304,0.5188091014715036,0.4459365494997486,0.545380132400737,0.12670696990923222,0.005597116718083187,0.33514007238499843,0.4809093961708753,0.4158146387560983,0.48109839132980037,0.546802921889839,0.6057956103572992,0.1349607343449692,0.5959643244181575,0.17286924719430227,0.2892931706200052,0.45064846701430067,1.0,0.15378994864136797,0.5535680126998047,0.6058787660253978,0.41843068546337286,0.5918136176628546,0.5485312750966648,0.22718837710830886,0.1159839522676085
ACC_pre_L,-0.08971146979223807,0.5736619500921402,0.451216706649096,0.1993320688306753,0.3357701983892961,0.4683961621373058,0.2672332721945065,0.6831825828264818,-0.2555834909038668,0.15088605969550187,0.38745268819366563,0.3819513933460004,0.45499599043843547,0.14702164896699843,0.3028102164764285,0.38965895467657635,0.0544480492612187,0.40405709075242263,0.25329188794062735,0.12321103509507128,0.26134822983347583,0.13885101367896077,0.16735858124886785,0.17959324692437414,0.5770910832831523,0.5163981174564358,0.438764564282346,-0.16733978037274416,0.29998799018676464,-0.17956773935139678,0.36696743844833046,0.5290887103384047,-0.05594311573069444,0.4258754996632591,0.15679119454747317,0.21769907631252333,0.664638783639259,0.3223099698670708,0.2608291985255809,0.48958235377301834,-0.1139664390881719,0.15378994864136797,1.0,0.4656790342817806,0.25729822808459274,-0.12334643025647692,0.32789683229718386,0.27210112979841583,-0.007061364060746177,0.45413870301707937
Caudate_R,0.45031200004375,0.003619945438808438,0.7214028316438696,0.6671222885111843,0.646697687891498,0.7818530358974412,0.7451128813918337,0.41865014561166797,0.26137307091239426,0.6336092528840557,0.39049181387539755,0.6133673924354517,0.6155051676143252,0.6765744426114819,0.5695276732516876,0.6502454572298867,0.31497797920795123,0.5350742251944531,0.7153588253496583,0.24902428173300395,0.7129304062200501,0.16804116020592352,0.425807684977355,0.8064640252516747,0.7423448972357388,0.8359749077174161,0.8835320263566963,0.26156527735843604,0.574109450459921,-0.2809050780756151,0.7994332894438589,0.7500684456874529,-0.034372899877864814,0.6633891848134535,0.7151625853350361,0.523000573220732,0.6203354335798553,0.631895960453068,0.3607595154670985,0.6611588295303484,0.2992698302819011,0.5535680126998047,0.4656790342817806,1.0,0.7296620691122049,0.343518553925621,0.7565809461916265,0.5380744593027417,0.2175000435608542,0.49068889576784047
Thal_MDm_R,0.33837022905441383,-0.06886894209476598,0.7520343698313813,0.4743634505038077,0.4867683238586025,0.5369043923748362,0.60190077757116,0.18606889252590225,0.2572084272110642,0.4923515732968147,0.2712961351605647,0.370328365626821,0.35439931970108446,0.5620046533591987,0.47919435706393215,0.49935620430577066,0.2645176965952258,0.3452135351972023,0.732214246930337,0.2939528619962593,0.6296831569494633,0.21186699830861444,0.49680920382559646,0.8217291151536122,0.6391851671256049,0.6282588703081762,0.6357733840231317,0.36288034289573545,0.46519368235783554,-0.056827893087730424,0.6775742376392236,0.5472754647340196,-0.0026654042760554677,0.5234365545307001,0.5642920080160356,0.4141704511093383,0.4415485902578518,0.4550189595251679,0.14490037292698724,0.40180897754520595,0.20596576619839962,0.6058787660253978,0.25729822808459274,0.7296620691122049,1.0,0.4227602226378266,0.7024914640678522,0.3396075670159637,0.07763087517091899,0.4260910939337014
Thal_LGN_L,0.34932138670466595,-0.09198148527421197,0.21384651014344352,0.24323655246313508,0.3921911724072967,0.2971113355290674,0.35002998772703,0.11809802361679238,0.307034183060322,0.28815284332938035,0.15313459804991186,0.18727236370400938,0.23828490228676616,0.13302106022529236,0.29345115283613993,0.07644690457675245,0.1725332994535865,0.2346581694473726,0.36147230338943837,0.338150281007717,0.36253535414974136,-0.007018115983193889,0.30248319452591543,0.43989797890000853,0.20654395913121404,0.339753547980722,0.29714475611885377,0.555633277827408,0.23348001082407868,-0.10409647348899559,0.25661128747274464,0.3191118722230062,0.25873885119551143,0.18869655728713233,0.3439395394605644,0.23030791143739013,0.1761960202331204,0.27433086686785507,0.12347874853758038,0.09123924368543143,0.3615739629928056,0.41843068546337286,-0.12334643025647692,0.343518553925621,0.4227602226378266,1.0,0.44541821511660795,0.2820632414835583,0.21120780023649388,0.07961794110167586
Vermis_3,0.6090785958576544,-0.015205021271314359,0.6675547401851196,0.7180856691177522,0.6186152840613984,0.6615950412722784,0.7319664517859251,0.38509101571971527,0.46838857064372286,0.6384936867988965,0.5073829499449654,0.6277153492893716,0.6105506500696718,0.665857702098311,0.5423102642675933,0.6621222702333776,0.21845494602623075,0.5407749414755105,0.6645978886050811,0.20920052910623704,0.7951715495056166,0.33239003195186867,0.5118170048512152,0.7426755184987168,0.6747113102011335,0.8029878119575157,0.76469789740265,0.307376958688214,0.43974388080603743,-0.11997884286505833,0.6656584972314512,0.6672302325473519,0.2051640627411811,0.5464892906535892,0.8594189720876743,0.5769636662848834,0.41809000085080283,0.6665090043680847,0.3139080672984351,0.5694372504411387,0.46607661616187324,0.5918136176628546,0.32789683229718386,0.7565809461916265,0.7024914640678522,0.44541821511660795,1.0,0.5926332256164949,0.01690938448118507,0.5172073184684047
Paracentral_Lobule_L,0.6764060395792897,0.07706669785033576,0.4500512319789755,0.5730614870565616,0.7510011388170688,0.6086258037668193,0.36053686242149896,0.27503205682364956,0.4743524091857171,0.5161852805353818,0.6747525295137823,0.7569832722016725,0.9207422012647327,0.22636803394401994,0.2614800784566987,0.41186255643692327,0.2042241148788706,0.8947583644468958,0.3890054367464204,0.004048467300034886,0.4159132688827418,0.1701113744705287,0.4566065365969978,0.5615932110294718,0.46752758033766956,0.6227716340556637,0.4427203789030538,0.27245507775345224,0.0940357289464741,-0.003854986378048482,0.41659035953030005,0.7131160719339729,0.47435699537878284,0.40651578999760324,0.5570589298931566,0.5703175130098923,0.28607531203816555,0.7357969468904229,0.10309365364581452,0.33709900327233455,0.5407444047387042,0.5485312750966648,0.27210112979841583,0.5380744593027417,0.3396075670159637,0.2820632414835583,0.5926332256164949,1.0,0.18444839015795075,0.08814342990395466
Rectus_L,0.13770558553991777,-0.1482510456731622,0.1711064184944611,0.15025542749264395,0.31905911321944297,0.15002036298532623,0.19171314455776234,0.14284169886908638,0.03836369292234045,0.2988989000850877,0.1354428572602857,0.2646767891984856,0.20247131796315604,-0.020690171255047116,-0.14620869125608799,-0.14929208893906745,0.24111471667847068,0.2057869781494844,0.04554542274986811,-0.06906458275359298,0.14951107108422673,-0.13116048312457407,-0.061795932262347225,0.20038011486799645,0.0074874016787604,0.132661804244065,0.2548597619979724,0.17956044181172354,-0.03071639881747428,-0.01604744762517559,0.1758385039104997,0.18230632755876905,0.09333369260366682,0.2090600148619915,0.08341407436346633,0.11964224989243262,-0.09740489861967434,0.3208385119793464,0.24141402404193849,0.010722401031299574,0.17228427963119466,0.22718837710830886,-0.007061364060746177,0.2175000435608542,0.07763087517091899,0.21120780023649388,0.01690938448118507,0.18444839015795075,1.0,-0.021715719178239584
Cerebellum_10_L,0.0789241225919281,0.22300784007539637,0.45776705838118364,0.3522205584823214,0.20496988153236687,0.48743486245544076,0.5213444054289686,0.5255723798461714,-0.1606494423501322,0.25527608184527556,0.11476352458935263,0.18695785934983525,0.2584146882223969,0.5404993912953892,0.2761370164527973,0.3152608804141295,0.08492926222655119,0.21853070495963253,0.47503503037987715,0.20472959198291177,0.5285893828855782,-0.037673862729949346,0.12611225790405978,0.32320995125825946,0.4775718674022541,0.5317641732924667,0.5415319250029761,-0.16015762522142735,0.4366089152462919,-0.013550054102972527,0.4108679809112195,0.45686738033133434,-0.2159072774434308,0.3745040425720547,0.39541539563811606,-0.009172864408269145,0.5277931638667069,0.26503689638450434,0.29592628679757066,0.33625198617467833,-0.07120806187992917,0.1159839522676085,0.45413870301707937,0.49068889576784047,0.4260910939337014,0.07961794110167586,0.5172073184684047,0.08814342990395466,-0.021715719178239584,1.0
