,Cerebellum_8_R,Thal_AV_L,Cuneus_R,ParaHippocampal_L,Occipital_Inf_L,Occipital_Sup_R,Precentral_R,Thal_AV_R,Thal_PuI_L,Fusiform_R,Cerebellum_6_R,Temporal_Mid_L,Red_N_R,OFCpost_L,Temporal_Inf_L,Temporal_Inf_R,OFCmed_L,Raphe_M,OFClat_L,Thal_VA_L,SupraMarginal_L,Paracentral_Lobule_L,Precuneus_L,VTA_L,Cingulate_Post_L,Supp_Motor_Area_L,Temporal_Sup_L,Supp_Motor_Area_R,Insula_R,ACC_sub_L,N_Acc_L,Thal_VL_R,Thal_PuM_L,Putamen_L,Cerebellum_10_R,Cerebellum_Crus2_L,Calcarine_R,Lingual_R,Cerebellum_9_L,Temporal_Sup_R,Frontal_Sup_2_R,OFCmed_R,Frontal_Mid_2_R,SN_pc_L,ParaHippocampal_R,Thal_PuA_R,Cuneus_L,SupraMarginal_R,Insula_L,ACC_sup_L,Parietal_Inf_R,Vermis_9,Occipital_Mid_R,Vermis_6,OFClat_R,Cerebellum_Crus2_R,Hippocampus_R,Thal_MGN_L,Heschl_R,Frontal_Med_Orb_L,SN_pr_R,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_R,Thal_IL_L,Calcarine_L,Temporal_Mid_R,Temporal_Pole_Mid_R,Amygdala_R,Olfactory_L,Cerebellum_Crus1_L,Thal_MDm_R,Postcentral_L,Thal_MDl_L,SN_pc_R,Temporal_Pole_Sup_L,Thal_PuL_R,Temporal_Pole_Sup_R,Cerebellum_3_R,Rectus_L,Thal_LP_R,Rolandic_Oper_R,Thal_MDm_L,N_Acc_R,LC_L,Raphe_D,Cerebellum_4_5_R,ACC_sub_R,Angular_L,Paracentral_Lobule_R,Cingulate_Post_R,Occipital_Mid_L,Cerebellum_Crus1_R,Hippocampus_L,OFCant_L,Olfactory_R,OFCant_R,Frontal_Sup_2_L,Occipital_Sup_L,Frontal_Med_Orb_R,Putamen_R,Caudate_L,Thal_PuA_L,Frontal_Sup_Medial_R,Frontal_Inf_Tri_R,Temporal_Pole_Mid_L,Thal_IL_R,Vermis_7,Frontal_Sup_Medial_L,Caudate_R,LC_R,Thal_PuL_L,Vermis_3,Precuneus_R,Postcentral_R,Red_N_L
ACC_sub_L,0.024794168875230907,0.16437228396891537,-0.024640072846094672,0.27451950730260644,0.03125251330127432,0.08468618541772731,0.09055017746366688,0.17775880551311404,0.3367190691061862,0.16972858765371704,0.06640480982705836,0.02851072675834742,0.24064705871088538,0.03724691373220715,0.05765781639962139,0.1353192487368018,0.04878096818366972,0.1839404356886445,-0.08348684426613596,0.2124990823178828,0.09099991902894951,0.11205685016246078,0.05007729204499597,0.04019855393550734,0.08331772244621087,0.06297393053349191,0.04778098621331018,0.07081432661514693,0.19168014729966532,1.0,0.09970609920943313,0.036082960867446195,-0.05097426494310122,0.11486360912021025,-0.012603502757979146,0.07775920216452906,-0.02661455860272299,0.11938530359580662,0.03321912092662134,0.1267144418063344,0.14726511130314932,0.18522860192387133,0.16204991196458388,0.12915008167791447,-0.01645834105038485,-0.12627272735515796,0.019780382445480277,0.09911438670377842,0.2231257296365594,0.09459999421514405,0.10079557568765998,-0.11324093779424596,0.13775598415281715,0.12816085922321743,-0.1319255137439974,-0.19005593065827914,0.12477346875854778,-0.3065975649631364,0.13739464050585143,-0.005546049893732557,0.12026615491699931,0.08108848316374102,0.030772531642493682,-0.09306931610009032,0.0569990480827792,0.10157242001310544,-0.09761081019537944,-0.3607002824319944,0.10185241971959953,-0.06591499749993748,0.3224754767349612,0.0753960521874612,0.30933761028103873,0.08482812860411798,-0.0317922463400101,-0.02883991450039054,-0.05419229676144629,-0.0007228072987308147,0.1667116966468272,0.13923811505053063,0.12791447611521423,-0.11767140137030918,0.28074246819016124,0.09993336615612061,0.29104933964088625,0.1211491722631416,-0.32777693715054806,0.04525316843990953,0.05813119667200237,0.06975983688101323,0.1586260297483529,-0.014335588230110836,0.08954499947380533,-0.08953310871331405,-0.03556020019735254,0.12651172868674831,0.1337045074223543,-0.01428471513162505,-0.16924334136022592,0.18959138249554253,0.27914709383724357,0.17136355592447425,0.11448476286553172,0.0922123789505274,0.06320863488679543,0.21981121248676982,0.012145526031105745,0.13851706585809173,0.19799128628138918,-0.19662964430505883,0.08591675659252061,0.15734146843223282,0.09740345335277342,0.06168215343502996,-0.014747479786315042
N_Acc_L,0.3060732527979481,0.6418309738447087,-0.06291648506251202,0.5498755902290741,-0.08577476923075215,-0.21263840208089838,0.11548958961407838,0.6180489979914771,0.11431335760058639,0.5952061449459357,0.5228604972136498,-0.07204360093415706,0.3440023313123884,0.5425721902794133,-0.14331528075442546,0.5221119769031617,0.18677794234058026,0.20885072458436896,-0.176647742360607,0.5052685283859826,0.04932954224407395,0.09549850464468744,0.0048926529542490755,0.5444058525647115,0.1000483962731591,0.14728859937441763,0.1026931466454019,0.15734194143414748,0.3542855297220455,0.09970609920943313,1.0,0.36104012071038755,-0.08122567424867143,0.683738682255163,0.5328023522482204,-0.08824119800217174,-0.14318187900139473,0.2625207018352275,0.3859086044183474,0.357257711924639,0.46997265682095835,0.29990888820680955,0.4150368069175444,0.6099839078263499,0.731097836401832,-0.022834116579035765,-0.3297949379402178,0.18649858645930925,0.35050288473987606,0.39797669743265657,0.1949544616451173,0.22355045313099023,-0.15287275683365542,0.27561008855236785,-0.21160553703196566,-0.00292744746078978,0.6575635730505937,0.035612373698023704,0.2779267514478763,-0.4101036690600312,0.5830846198476519,0.24253463538732462,0.3018973656396359,-0.0568902580084352,-0.11259757122994637,0.10142105518621153,0.044769296700822865,0.2666344321238366,0.7089590791437346,0.2959428761589411,0.46049859968377527,-0.09991051021255772,0.5010086037686102,0.5632595717614243,0.20247055720357177,-0.35267662562701485,-0.20475958467719496,0.3200214078447592,0.051882880895571554,0.22651363758913853,0.12718708875446422,0.29977129913069894,0.7395298615510357,-0.42541635913554526,-0.108076342421268,0.46515318285834817,-0.08302813797443866,-0.08649069512060223,0.18246022410133425,0.14612818750754336,-0.07805195803287207,0.3170941869240232,0.7123591369897466,-0.11535634376589601,-0.1765339942790688,0.6953061639910193,0.5042880304846945,-0.08107903066097859,-0.0898230282968849,0.6865508195822624,0.5473759385349042,-0.08501974594119213,0.4991347624120279,0.3531410557335234,0.5408678829745472,0.6060988088830745,-0.1830440587531084,0.4622201465334525,0.5972557299344596,0.2011587805811105,-0.33115861690645276,0.4581459149014935,0.14654833782136673,0.13440744430790844,0.6897868526604113
Thal_VL_R,0.40620913239203116,0.5244572013978507,0.18248431569675078,0.684678140391855,-0.21329745725348367,0.015158395592399405,0.3121034087948963,0.6718559153740683,-0.1748895650972407,0.4736856618217919,0.549492082381963,0.16222249957478072,0.7294267302943462,0.30587902000482864,0.006598584279664242,0.43607096535281725,0.003997769149885554,0.43171926623442197,-0.26866303606220954,0.5771824402209089,0.36587718611185577,0.33709900327233455,0.2404835708204907,0.3691000062212337,0.3472483599301632,0.32367843306396055,0.45041130002735624,0.3414399230056017,0.5228654548330958,0.036082960867446195,0.36104012071038755,1.0,0.36344879840341177,0.6303465510151842,0.3918079027297504,-0.08163181593125024,-0.005367117006045964,0.3761601390650567,0.49086190924917933,0.4167321772686534,0.451502470817843,0.07155528024092499,0.457586798137791,0.5625989080270395,0.48750693138952333,0.7163847942598298,-0.06752495919210612,0.3481846530316295,0.5933801885322946,0.4779005502375548,0.3385399678249859,0.2633387389515499,0.11198071633064716,0.3962704221665408,-0.3206927723686304,-0.4687119148014153,0.5438215166468742,0.06829386156648218,0.19495952493378418,-0.18217946400255527,0.5267090777012853,0.47997625930103943,0.16766730656988751,0.3497905267090208,0.11534203794201629,0.326528826414075,0.005420423202122951,-0.0649094860612423,0.18991748779700643,0.22186778732374166,0.40180897754520595,0.18265166159264518,0.42871784734799956,0.44444753049169067,0.21736545320040504,0.3376623434997211,-0.10255177306940284,0.4487484658950458,0.010722401031299574,0.5943065744861288,0.3233542098177207,0.7840704484324571,0.49523662685512226,-0.18098561562228332,0.09027252566006862,0.5923257147103352,-0.3434927310110007,0.1760146271069121,0.3428647494154093,0.36884259776993583,0.20323274028271088,0.17747353108350375,0.3919783119555518,-0.08026766770291256,-0.5915466608388654,0.35415349825733683,0.453770623302421,0.10282627289431895,0.09268586592228277,0.6783943054778374,0.744421168683349,0.5186405681503106,0.4201822713420865,0.4405863411449895,0.2575387554403406,0.3849294323697166,-0.29845356596271677,0.47245072034240587,0.6611588295303484,-0.1311557170474183,0.04035282721330364,0.5694372504411387,0.32371698952252764,0.3298948086407009,0.45544099700835955
Thal_PuM_L,0.21677684841377892,0.3511375636493471,0.629634758998138,0.30025961246255395,-0.08268594575683322,0.5992709073860346,0.7017535979669298,0.34663192464723896,0.2787993480583443,0.3039602765836935,0.3698749032303559,0.28892618266774006,0.2599316460798525,0.18816675323168572,0.11090055121118132,0.26514851291409347,0.27709205106948115,0.3963437556005727,-0.26452646140483865,0.4052406928117142,0.4655704300843108,0.6747525295137823,0.8022758953753368,0.23160758717951055,0.7158869158933923,0.6524222725684584,0.48546388759978953,0.6923744990216273,0.5255153662847859,-0.05097426494310122,-0.08122567424867143,0.36344879840341177,1.0,0.39084382846342874,0.2854152346277998,0.06060477212317151,0.7596242750155486,0.6588778910118247,0.38180465497570276,0.4893488718556465,0.43547918859562434,-0.0791660625465213,0.559280798574,0.33573397129520155,0.16057001263705498,0.5705342903019723,0.6097724978893102,0.4712756752766268,0.46244368794597157,0.5125863797127806,0.4577697530443608,0.34313065495351147,0.4741679568850197,0.49531219095384105,-0.036181128312061196,-0.04765229902609007,0.39608981790451525,0.16117155701897168,0.19599345462067186,0.0019800205994373885,0.41378532717762934,0.6009498949242282,0.21951074240182042,0.30760908911534723,0.7757955011682548,0.46634833331888237,0.013849626338221054,-0.2077273399288035,-0.0414134192768183,0.15213141378703132,0.2712961351605647,0.5818097543513994,0.4067579134025326,0.41229094887186174,0.3240128159835228,0.6667549533406747,0.10375658761244674,0.4293342361981136,0.1354428572602857,0.3266885041837259,0.5341937491839508,0.49859881333721645,0.12695908695184596,0.022750611505397617,0.17898737770841985,0.4990547787304969,-0.03846476684492976,0.22723808874844945,0.6089942206392338,0.7040930890532374,0.3414741508035809,0.0838473384702063,0.26648376273469887,0.19662038784435557,-0.0593213663157878,0.08338567475840859,0.47664937759160314,0.6020740732843837,0.052694238058948316,0.39018307569439553,0.248280389930514,0.5979094697460723,0.4825992084047283,0.5644184212336321,-0.05559019095529629,0.1476590355813613,0.007447399784747399,0.5281363736970964,0.39049181387539755,-0.0829353585493098,0.005858333963532659,0.5073829499449654,0.7067341543157379,0.6560909272069572,0.29498284427098403
Putamen_L,0.48581356041931545,0.8336030723603887,0.23837189157376865,0.750475575265126,-0.14890129988694756,0.08736976467808683,0.474101298809331,0.816970071549797,0.3222342911855424,0.7216780383692409,0.7134155158201249,0.21258609010706278,0.5557625595628507,0.5643755332949424,-0.003011287800068826,0.6768764986099759,0.24663084674571428,0.524886324571547,-0.3164748429168942,0.6897864438004788,0.44756173846773817,0.4427203789030538,0.38182423542615523,0.7036174938289023,0.5286768710829601,0.5096711719905245,0.46838023476309903,0.5070715036308003,0.6622918987210208,0.11486360912021025,0.683738682255163,0.6303465510151842,0.39084382846342874,1.0,0.5907672238982404,0.01645354257291385,0.24946966658174152,0.6258984721375382,0.5871312774196307,0.5984380213042214,0.7200714420516585,0.22175421765152908,0.772209981522621,0.85487671496105,0.7801847578181028,0.3279584055355768,-0.01953492700567781,0.5526124274476973,0.6645767166228084,0.7132808466879164,0.5428118775592399,0.45314717869225385,0.14999954822937722,0.5694282651313111,-0.21335038813058657,-0.1594091354766678,0.8370433121878125,0.10540362001456793,0.3718787314276703,-0.2894264927598818,0.8415993340168462,0.6608922466050728,0.41796259894990007,0.257373878015475,0.24694647367608674,0.29472689344802394,0.15340070377339945,0.1204092501515171,0.5474021090378384,0.4478631859718201,0.6357733840231317,0.2278789588044196,0.742549016825497,0.816552115963596,0.4265677116746347,0.00021574453650576494,-0.17474925728651391,0.6346734805003262,0.2548597619979724,0.4630841568050922,0.4654814962301939,0.6189553042429599,0.7582322500873602,-0.3796168735356848,0.12967940914388149,0.8195579523856364,-0.18425735533459092,0.2072118687403466,0.4617038594541076,0.5563577409871013,0.302748719333034,0.29857215509129753,0.8513526745091446,-0.08997248882704216,-0.2778563707405039,0.6907534507745227,0.7498006441919526,0.22198692686621074,0.04449045252410359,0.9500994275357948,0.7190726659739148,0.24838245290311736,0.7548550637819453,0.689724631098563,0.5495874521264548,0.6788701816873532,-0.21255404835293046,0.7421567617317408,0.8835320263566963,0.11117403501464579,-0.20068896196325034,0.76469789740265,0.47188114804878906,0.49184650326440604,0.811868574105891
Cerebellum_10_R,0.272204637810204,0.4874492304119395,0.08531819609830651,0.4672789505027007,0.005074747593601562,0.08221256674971185,0.4640979307916221,0.4587615881758816,0.15699611799736124,0.4719664173855299,0.4367367885698489,0.13441693867935806,0.28648832818056486,0.540655313999734,0.204312461139747,0.3707136274037873,0.2892112451147691,0.48429381033697966,-0.19006335320252482,0.4180125055767135,0.3074882114327185,0.2977885121009138,0.38584051736406916,0.46413266861637015,0.36112984378637814,0.5246464861521902,0.3835804775535028,0.4574341529214207,0.596623314858873,-0.012603502757979146,0.5328023522482204,0.3918079027297504,0.2854152346277998,0.5907672238982404,1.0,-0.47234081387692767,0.24279062078077862,0.4551607713837667,0.4274704511948128,0.5981225690695201,0.5495082443383263,0.22328432301390336,0.6322147312692705,0.553023021220741,0.5046280631107078,0.17196216825564242,-0.062132191727582255,0.29777777224737156,0.5631194893139745,0.5874678656109229,0.2646133121241708,-0.004629795004731096,0.02701197754735014,0.5313817781811084,0.10544839579607004,-0.06381755153057284,0.5441512721217624,0.14021229297398127,0.4021483378936628,-0.2661130628629384,0.4856949291380424,0.5461574075011135,0.49476077741061264,-0.04762662152293091,0.24931567793579862,0.47971159868333807,0.06531590504587807,-0.015438536055599425,0.40811355843677555,0.3075012910328847,0.43931726483195765,0.21554959995340253,0.3541966658361059,0.5099722142551366,0.5585644390908674,0.003881221662802598,0.2492747895049915,0.21837512341350193,0.009814355253201481,0.2778190071400989,0.43142223614577,0.35768191410360006,0.5674733360595001,-0.05815162094891721,-0.11359715097616613,0.45677504219421916,-0.09332186023493456,-0.13159566058502034,0.3975477027414881,0.3650127879885673,-0.018760745822356026,0.5663731510947346,0.5287370063117537,0.27334975280497414,0.04512479284908116,0.5080700975265889,0.5446189882591592,0.17976084274497028,-0.09588706269773728,0.6281832114946008,0.4692345763494859,0.19667229837584901,0.5810960771593281,0.5816705337596523,0.13751916758204932,0.5088581652456959,-0.27852581943240196,0.5893852507282197,0.589658179648356,0.015274764900923105,-0.30864176123757964,0.5397458843197688,0.44805807984269785,0.4351182348038989,0.556454660115609
Cerebellum_Crus2_L,0.01566927967509957,0.01786690183039227,0.11723531376687334,0.046128357811490925,-0.11779233462519856,0.1610720006724999,0.009881516471203498,-0.0061068180415802436,0.14505300288758136,-0.024107541028636163,0.04825610499810609,0.2105584521218966,0.06004429838056206,-0.12361716197052108,-0.006305234699689933,0.029435979816161088,-0.12709426578562968,-0.09787797288818977,0.05027200963271421,0.014912794954066912,0.06094792883198174,0.10396609041563033,0.08318312658977292,-0.036292790225670335,0.035220660586115005,-0.048452952185977304,0.050122724425522173,0.019846061405531395,0.012485840906657665,0.07775920216452906,-0.08824119800217174,-0.08163181593125024,0.06060477212317151,0.01645354257291385,-0.47234081387692767,1.0,0.09590007805151256,0.04727293939905851,-0.14014608174742743,-0.09923983923857674,0.1193971353486467,-0.012638075814126508,0.02661883360171957,-0.04464605769776472,-0.0541995863667582,-0.036062771442349865,0.32990959652723967,0.11328473831911422,-0.08790964808514685,0.024518787892060093,0.16537662756708724,0.23747241709949155,0.16997307962274602,-0.09110570994766184,-0.19178308208444309,0.01825664755242801,-0.0723532433738741,-0.08907737429484251,0.05672787736228907,0.07059046396428813,0.034532353627074915,0.07245698981040088,-0.18103270792874726,0.07928630789383144,0.19674112799468466,-0.19345906779623093,0.03206762228413474,-0.034413976398794316,0.031671260641392196,0.07464314629880722,0.05214340706220851,0.113928318767161,0.15956992069662165,-0.008054081398913818,-0.08667996022909719,0.07341849757178928,-0.21995204021871237,0.020110240401239952,-0.009167503256212841,0.03848724129374597,0.0897057605782495,0.018020630788132815,-0.08723921992786932,-0.09855671115302786,0.3219518750482405,0.10328889583960574,0.02250329645850758,0.33002629972577413,0.024524033730425936,0.010103492285387174,0.31028757823655057,-0.2383300596938395,0.09654582911600804,-0.06173832579800542,-0.03983368748337387,0.05842158001560195,0.0995755798142589,0.20497021547930985,0.09905095051710011,-0.03194407622397571,0.039873092906234565,0.07310572912650133,0.06033767137261022,-0.03679258874531708,0.17924037360275558,0.04766107637558861,0.16913595448296062,0.021815128945698405,0.042552475152450885,0.04591226610945728,0.16961100755251762,0.003990240808179255,0.03171691715099172,0.061720961057923976,-0.06057050314030538
Calcarine_R,0.03476687607482721,0.17870337209477843,0.704645508543305,0.04129828335736757,-0.008665627291296543,0.6748930368979241,0.6347583406579096,0.13521622255030472,0.3652125294423908,0.10134697054709825,0.13336492854366802,0.2970966049446351,-0.028561176308633054,0.16405247608071033,0.16384242228681895,0.10789255051997007,0.4271077199265827,0.2696214795326245,-0.13399749258351495,0.11248107006039872,0.3365679728348371,0.5449713800705089,0.7538352108633717,0.060960704052530165,0.58258510676198,0.6071578994536976,0.35706777222869057,0.6141727623830523,0.41638626023803055,-0.02661455860272299,-0.14318187900139473,-0.005367117006045964,0.7596242750155486,0.24946966658174152,0.24279062078077862,0.09590007805151256,1.0,0.6197183372323306,0.17910403884641493,0.44495268327882936,0.37930709680949615,-0.028089237565487063,0.5211478075845639,0.17217412517944122,-0.02367677194588155,0.32636662108887193,0.684691024654545,0.4119912389426193,0.3406521270098219,0.45296081452836573,0.4343320689379941,0.22071885772532443,0.5221120190592605,0.45616811458727885,0.07989991326353577,0.12464501943530758,0.2338564704065687,0.10542345365773903,0.25723038563950223,0.0321583911429408,0.17660100560333347,0.48478759244064795,0.23528736833954053,0.041197499309952756,0.8661892247260261,0.39655174919114883,-0.03206378869375413,-0.195505634599508,-0.1178205926334144,0.2033849811647418,0.12729733829209958,0.4988855365381826,0.19084791833980982,0.22752455766662108,0.3670577654809074,0.5142725534426634,0.2200586566073586,0.2681075542770147,0.14499043671620276,0.24366053133333052,0.5361933540285558,0.21540050176479522,-0.014796990124862035,0.2004265615676082,0.16417656604235017,0.33678886601740704,-0.02754291843791668,0.12462745733855561,0.49575399191016883,0.6277295184263771,0.3147660345981966,0.08254355128764934,0.13682173275062626,0.2737036550027464,0.1731616533211754,0.04018012135403792,0.4022111472928446,0.5997338591875299,0.05342075708443134,0.23178995533492563,0.012449237224025345,0.38976028330733453,0.4055044860006228,0.43814057530425515,-0.15764004242082105,0.02362378195986607,0.028233381395150834,0.37967923353385785,0.2173619340578164,-0.061585908513126356,-0.04656020583072225,0.34529179987764097,0.6442545017822234,0.6049930392180521,0.1491128267984824
Lingual_R,0.45459443687859485,0.5835901880828098,0.4899884596931453,0.4918417841942612,-0.037110846428902534,0.5876320901973886,0.6893298639965381,0.5299813662768669,0.40742242965447606,0.720662131863101,0.7510254069355575,0.4109656537304728,0.22032031353096926,0.285402248571985,0.10261179981189271,0.68664090459906,0.2835084092441895,0.5360231777444299,-0.44445353498903856,0.4372327817326564,0.6267723109844952,0.7357969468904229,0.7865387949008311,0.4206987178567911,0.6698248573588248,0.7139630678186306,0.7021204433589376,0.7654214686149012,0.5835767222548652,0.11938530359580662,0.2625207018352275,0.3761601390650567,0.6588778910118247,0.6258984721375382,0.4551607713837667,0.04727293939905851,0.6197183372323306,1.0,0.6344955519607883,0.6534426499985352,0.4955274066857218,0.030053064936759282,0.6863116750532875,0.5360131731256635,0.39004356553925507,0.34104319866281435,0.41862972271745696,0.6406737823357902,0.5152272091480979,0.4999198355457738,0.6024020959216778,0.6056322422429775,0.5788734559742459,0.8722421122622376,-0.16239007988908627,-0.026115628563483893,0.5211651581229095,0.12752816629179897,0.21940970690354128,-0.1389482321328434,0.5718504203572066,0.6547173876515737,0.2073798615446875,0.18034527042361567,0.6655092360724608,0.6313516924714847,-0.05783183229699703,-0.04585254023801133,0.2031879962543314,0.29747247585891295,0.4550189595251679,0.5959712954917639,0.6443841482581546,0.5642532396774348,0.3471900295708362,0.34416997553175155,-0.036408644405231824,0.4645437010404264,0.3208385119793464,0.45078799264898417,0.6211217179107741,0.35544276410175546,0.4951779450526592,-0.06021705277100968,0.21953833043648951,0.7679036437663924,-0.019283730345833278,0.4076384040421659,0.8350394282578095,0.8405593828114531,0.5232321853768638,0.2663053962759757,0.5348419424626164,-0.0001359422098321674,-0.14466160193898575,0.2561748327810539,0.520232031286592,0.6670546988504674,0.08308647206550814,0.6496523581988604,0.4329897560313738,0.41805260260942295,0.5544858835510931,0.6428544723232082,0.20687903138756253,0.3866185567237315,-0.11463710261096127,0.5669643521799511,0.631895960453068,0.04307998007971977,-0.14109972829549028,0.6665090043680847,0.8725793957583067,0.746165915280829,0.5240075666898484
Cerebellum_9_L,0.7015363813951551,0.5412310095252265,0.1783861529311876,0.4806323727017618,-0.044781826522616544,0.229469320131969,0.5389041179140691,0.5138044401323111,0.14294135615749753,0.7531837830252737,0.7586887542992821,0.3783855231718698,0.29075034771477404,0.3326157030911972,-0.10931276498130549,0.8055827287844232,0.20036750839900697,0.4447966203132115,-0.4336859131553856,0.4196880417026059,0.6106903995862449,0.6023649819462512,0.4767048826396424,0.47501232399428606,0.3932810821623858,0.5386737333602669,0.599105494115811,0.5904966605298894,0.478084100041173,0.03321912092662134,0.3859086044183474,0.49086190924917933,0.38180465497570276,0.5871312774196307,0.4274704511948128,-0.14014608174742743,0.17910403884641493,0.6344955519607883,1.0,0.5544884141056542,0.3701382924962416,-0.029988123010991328,0.5244050306396726,0.5540159520592005,0.4432895232183681,0.38580727461756786,0.12042420357383149,0.5311559460045515,0.4893290904666809,0.44220628183534305,0.5277136322392184,0.6636263455282243,0.31902509368985016,0.6582741380165273,-0.3045351812020059,-0.11596759454829854,0.47524784456591757,0.27298386117883394,0.10449718419642863,-0.16465912173101416,0.5506711309483652,0.5027437882465119,0.08377110433614358,0.18962125862693655,0.19879983046659125,0.5696754684356975,-0.08008002652133096,0.10489720676619319,0.16495803685147287,0.3313941091556692,0.3396646832486423,0.4307649151899145,0.5144138178911722,0.49858383845492155,0.25830033920014167,0.1493864249256423,0.004141333565504008,0.5476367567284319,0.2545457274212978,0.40866509535003287,0.43850578224178427,0.4172786389262012,0.5662486652296207,-0.13100431137924098,0.20240863263817843,0.7478684173510585,-0.11904685063889242,0.3913095113565139,0.6734346132557941,0.6189470862355279,0.3579506834568356,0.23183578333939794,0.472115491837278,-0.12776045352653845,-0.28901194431456356,0.2945052278706472,0.4848831968550887,0.482916970876347,0.1352195460950529,0.5969605962027953,0.44549509038525015,0.21685409641426823,0.454084737358348,0.505188119843425,0.22375420788705686,0.2818026800649375,-0.1698416830272543,0.532181569547029,0.5678801300088533,0.10045596533919171,-0.02190267236775428,0.5749610712932319,0.5975991599390429,0.550105810090174,0.4877803987220744
Temporal_Sup_R,0.31409212063296427,0.5184127823509692,0.26736062546174205,0.41609878409417894,0.07101201727513427,0.33740741774408034,0.7492219971641233,0.4993477797093527,0.2923547718414024,0.6715310444358158,0.5673186147382383,0.23883916754904227,0.3049269907113399,0.3944472321402432,0.08757753409865474,0.524741079251932,0.3547009767853813,0.5096537814822714,-0.3528863745424453,0.5502194870932227,0.5755557972917983,0.6560068078799856,0.6373865820155957,0.48012243012764905,0.6026616517721105,0.7355539048880486,0.6531102096835136,0.7312688339152238,0.8365388262466105,0.1267144418063344,0.357257711924639,0.4167321772686534,0.4893488718556465,0.5984380213042214,0.5981225690695201,-0.09923983923857674,0.44495268327882936,0.6534426499985352,0.5544884141056542,1.0,0.6282764950985413,0.18606092158887344,0.8108857917441752,0.47849626336175927,0.4232579415569131,0.34058550635515783,0.18704668147583,0.7631023589996917,0.6384542762138091,0.6631506209025975,0.6377847274754642,0.31004493936653776,0.35060336029098754,0.6508060331353688,-0.015154457621969255,0.022585054817999335,0.565283470600776,0.16315681073432634,0.5036501697329988,-0.09796183357932454,0.5651904118809016,0.6743565307628163,0.43058322834799095,0.12404622805836404,0.4926506107421261,0.7706326902262739,-0.08889998025833389,-0.04671648251735814,0.31066999280482727,0.13086758003706778,0.559220522704667,0.5624374223495185,0.5642542969712918,0.5474386496762694,0.40764651244303335,0.2260003225466282,0.23934874726962999,0.5132235633413722,0.004714957541938964,0.4548223636649889,0.8429602635214568,0.47131816760340783,0.44148455433450534,0.072031818949018,0.1759706821763118,0.6659893250322794,-0.06361634187013704,0.24978526232422843,0.6647732987453032,0.6167430411661771,0.30901699249649606,0.44352033039585914,0.5067177524483781,0.2154573039433123,0.008641429605321518,0.256407382085488,0.655141602823831,0.43252032843490995,-0.053064882193566205,0.6704079176111467,0.486748933711083,0.44957236280477514,0.628275910823356,0.7997373911084935,0.001085274679256258,0.49857287724017413,-0.10135849844751468,0.6690886543769259,0.6593974068288785,0.03875307229056134,-0.0008031659897674023,0.7373883276413228,0.6950956829472555,0.7519172336570001,0.5107266328483848
Frontal_Sup_2_R,0.27967831799621323,0.6372985018524847,0.3591328541676904,0.6853284308451272,-0.13340068533764768,0.2622775415776879,0.6006285641385436,0.6069497280638567,0.2826433680832566,0.5688138195249091,0.5508543259454076,0.19864120933542045,0.5771466155510456,0.34061475991841417,0.07882373403789135,0.44379120666916044,0.16921250280117453,0.3363252056817048,-0.023844266726383054,0.5783028792122403,0.46085302462318967,0.5500153711383771,0.525776522801718,0.608460471610089,0.5167276027036003,0.6063286144503812,0.39674400611755556,0.5653186786145638,0.6804778324679441,0.14726511130314932,0.46997265682095835,0.451502470817843,0.43547918859562434,0.7200714420516585,0.5495082443383263,0.1193971353486467,0.37930709680949615,0.4955274066857218,0.3701382924962416,0.6282764950985413,1.0,0.23206230597542746,0.807351683271656,0.6552843643191384,0.6541227718593804,0.34675498679640676,0.24725664416617907,0.6077620474720067,0.5275644282083536,0.777376144561639,0.6616755321911074,0.29967715868426564,0.20782910154189332,0.34483626671793866,-0.1887391667872672,-0.053865693924933074,0.7333663815157744,0.1890026229739907,0.6086288762270894,-0.23408395077817606,0.6977470542534142,0.5865166260647268,0.3551894809756114,0.26246359202865566,0.4025966390127148,0.3043391386927271,0.00617204204470147,0.033500622063153,0.37590412026971504,0.31188036625374427,0.5672604749993848,0.5020281356242832,0.6081822576968069,0.6867994075619723,0.318815681489154,0.06215013353374679,-0.10120783808823468,0.5650402055086949,0.002557183775034684,0.3977343470949042,0.5683882111475214,0.6130669262017396,0.4950817072727906,-0.2584892205528314,0.1892190309797307,0.7211276796136914,-0.178229038123916,0.31998322889757047,0.45124438685734786,0.44026356307846565,0.34069958122360083,0.33791105547211236,0.7186486497151721,0.008195424338643908,-0.07137524316778718,0.6305311732960948,0.941999541131671,0.34503654028046027,-0.07014806565247178,0.73593116158794,0.5787421714993017,0.26099363335835374,0.8778377814347377,0.61124557925401,0.40148890442320795,0.4981358588671998,-0.1412204925512078,0.8323423105479948,0.7217062692614087,0.13374856946258254,0.05895665657058051,0.7328440198032681,0.490835507595065,0.6073850565936382,0.5914966440936001
