,Cerebellum_Crus2_L,Cerebellum_10_L,Frontal_Inf_Orb_2_R,ACC_sub_R,Vermis_7,Vermis_3,OFCpost_L,Olfactory_L,Thal_PuL_R,Occipital_Inf_L,Temporal_Pole_Mid_L,Insula_R,Cerebellum_Crus2_R,Putamen_L,Cerebellum_3_R,VTA_L,VTA_R,ParaHippocampal_L,Frontal_Mid_2_L,Frontal_Inf_Tri_L,Thal_MDm_L,Thal_VPL_R,Thal_IL_R,Frontal_Inf_Tri_R,Frontal_Sup_2_R,Parietal_Inf_L,Rectus_L,OFClat_R,Insula_L,SN_pc_L,Cingulate_Post_L,Cerebellum_6_R,Hippocampus_L,Temporal_Pole_Sup_L,ParaHippocampal_R,Pallidum_L,Red_N_L,Frontal_Mid_2_R,Cingulate_Mid_L,Parietal_Inf_R,Angular_R,OFCmed_R,OFCmed_L,Vermis_10,Lingual_R,Thal_LGN_R,Occipital_Inf_R,Fusiform_R,Pallidum_R,Supp_Motor_Area_L,Raphe_D,Thal_VL_R,Temporal_Mid_R,ACC_pre_R,Thal_VA_L
Parietal_Inf_L,0.16587967765383993,0.0789241225919281,0.027685476578282398,-0.06396451435196873,-0.019687388627703452,0.6090785958576544,-0.06831612380276006,0.05354906346662458,0.1924711932746379,-0.047072889620524895,0.19582297493822667,0.375218999103275,-0.04820293511501892,0.3939245085391119,0.5566192595900782,0.3831604513452996,0.3961631971033586,0.4102309755731229,0.5175738882503059,0.3994692527969932,0.38679583153017716,0.5095408069406863,0.1922141704688497,0.42976341188714895,0.5873754820655889,1.0,0.13770558553991777,-0.2784527790102745,0.19931730932391745,0.36196177361465726,0.47186523648177786,0.5622760085407331,0.430614786107913,-0.010428594007484072,0.3771576567953977,0.18245186280318068,0.32589027549792154,0.5729407722037504,0.7253639097924148,0.7655028226486301,0.7348554116610165,0.03418770889521067,0.05974148376882552,0.4790286169418935,0.5297497390464587,0.5552601393735267,0.2674461107230754,0.5867241291565558,0.30219693036155487,0.5643426572799546,0.3514232094720875,0.2674254178004844,0.3785850492140044,-0.011787628518604785,0.31237189383299246
Rectus_L,-0.009167503256212841,-0.021715719178239584,0.10990361841323651,-0.1136527328068259,0.007634955551831962,0.01690938448118507,0.10687513927591752,-0.06387296985095564,0.07111004523836817,-0.004570706318348585,0.21659961796863456,0.05421761690871202,-0.01604744762517559,0.2548597619979724,0.19396622753588091,0.115348708483002,0.1749246826899289,-0.0004380600226265211,0.132661804244065,0.22711576470507355,-0.14929208893906745,0.22718837710830886,0.11273946789014308,0.18230632755876905,0.002557183775034684,0.13770558553991777,1.0,0.004272716938344244,0.19309067970758198,0.19171314455776234,0.19503160378993947,0.15025542749264395,0.1215631005583076,0.14284169886908638,-0.020690171255047116,0.16598092374014153,0.08237756879744806,0.16606025146727182,-0.01977263597806317,0.16032368027050856,0.17575047951483183,-0.06906458275359298,0.16935080546248205,0.2855398571560115,0.3208385119793464,-0.0736036894162656,0.24111471667847068,0.20535517284675014,0.10810007724649788,0.20135122570525704,0.17956044181172354,0.010722401031299574,0.03011995012194541,-0.08407397697455625,-0.015447463847054145
OFClat_R,-0.19178308208444309,0.08627868699407241,0.6897101928031649,0.1457315712855749,0.023422574658918224,-0.27896197334433487,-0.058116375247881956,-0.1648160413371489,0.07944159154792015,0.268897672230517,-0.16554278646985,-0.08730914711777246,0.3681214121727563,-0.21335038813058657,-0.2718892092987608,-0.15335626220836862,-0.30421086923378665,-0.339308508112679,-0.15565038854114793,-0.04087994829862073,-0.24741638949170322,-0.08496334719417943,-0.11797347900772685,0.13212175714863578,-0.1887391667872672,-0.2784527790102745,0.004272716938344244,1.0,-0.07686662136088883,-0.1903373845179327,-0.12841027976849537,-0.28256672208657824,-0.25638515181333704,0.21194425069358197,-0.2555834619513258,-0.08087342507498169,-0.18400414162595585,-0.00848842366773079,-0.1417850821438715,-0.1916983434809428,-0.11565619781314036,-0.03291577301227379,0.050956043689329295,-0.18934275885507199,-0.16239007988908627,-0.31708524693478485,-0.0726871412857488,-0.3284348823467631,-0.2714425650189994,-0.03951587877323168,-0.12371231004914124,-0.3206927723686304,0.1011728833397585,0.10913650953516361,-0.28725729639342557
Insula_L,-0.08790964808514685,0.46670429736209157,0.3940758474359901,-0.2812818238074269,-0.21393277134352204,0.6179051596882917,0.5558935112809368,0.2956463910542739,0.31293170400832515,-0.054989940229113944,0.06499508761883395,0.8230932889423418,-0.1959142912787045,0.6645767166228084,0.38688751943667254,0.4433696567257899,0.39344255050572624,0.5598760587991688,0.7452549333148344,0.8152552186407013,0.4839414243867376,0.5347094333806789,0.5178242543284366,0.7021353879651115,0.5275644282083536,0.19931730932391745,0.19309067970758198,-0.07686662136088883,1.0,0.6111391740177203,0.5669917771645947,0.42140415360354366,0.5030393352087512,0.6772575091258556,0.3203603997902205,0.6821754753035049,0.45331017303512805,0.6946727028487805,0.34674509303465334,0.4233645169700421,0.29198333109006724,0.16746589239169102,0.32793852735041357,0.4764075607396668,0.5152272091480979,0.39575574828241145,0.20927656265102626,0.45631469895877863,0.6533871458496835,0.6283387576405557,0.2223018908882745,0.5933801885322946,0.46762160697509936,0.6006305338366095,0.5028244745374509
SN_pc_L,-0.04464605769776472,0.5213444054289686,0.31755673734380674,-0.16890566509074548,-0.2037808060920107,0.7319664517859251,0.3491814998078909,0.4736007954134482,-0.03155584396176354,-0.22809259513545457,0.47221695010800996,0.517626539389509,-0.1195612585608444,0.85487671496105,0.6382224534651326,0.8100017644660427,0.8411459061860986,0.7479109264575513,0.7194615395944465,0.5494273264636015,0.5669950772278189,0.47765140976162973,0.6141630628732193,0.5312278404993152,0.6552843643191384,0.36196177361465726,0.19171314455776234,-0.1903373845179327,0.6111391740177203,1.0,0.4837081950644028,0.6590605139285594,0.8037247281685336,0.3167744987365113,0.74991104962247,0.6352967205782922,0.8353097777174943,0.6003390673530575,0.35704036852378707,0.48471679315881705,0.45697922532272783,0.19773681205257473,0.16826808395035245,0.5036800545479144,0.5360131731256635,0.6035651021468397,0.20428358138001507,0.6547459255963625,0.6975835957564473,0.37654248407120233,0.22561381195238459,0.5625989080270395,0.24226752531276666,0.13088728644739253,0.5840285832828904
Cingulate_Post_L,0.035220660586115005,0.3151398313773462,0.18795515393872733,-0.041361445867684456,0.05462601528800664,0.6676430524247369,0.2476647831638416,0.1634577844441266,0.4367823593553913,-0.07655144546815344,0.05412367502120273,0.5918194618802056,-0.11703518105122598,0.5286768710829601,0.5530943857041788,0.4317744475634509,0.3887178361109532,0.34575632261880784,0.6572829642830618,0.7032597698718569,0.46926343624345157,0.6234061583390957,0.42382437529500994,0.6504434106667455,0.5167276027036003,0.47186523648177786,0.19503160378993947,-0.12841027976849537,0.5669917771645947,0.4837081950644028,1.0,0.40916650055182874,0.4121462185363811,0.38388955391457896,0.28103915043912725,0.32368190348090103,0.48054804330589673,0.6486691842077813,0.6145207527265872,0.5356844532065185,0.5759993987015624,0.0760653398604023,0.3258418245027472,0.4611731540750232,0.6698248573588248,0.4874743127731791,0.2084293166400113,0.42948014654308,0.4256112362113713,0.6915885057568485,0.45103236811118613,0.3472483599301632,0.43746949844006777,0.3799569521513756,0.44646778744979776
Cerebellum_6_R,0.04825610499810609,0.3522205584823214,0.15421264011822497,0.005208896397409793,-0.16542748099667118,0.7180856691177522,0.2952680316564642,0.4037180931309309,0.0694030929009194,-0.07974956544671684,0.4570725407397044,0.5042543611517332,-0.06659440437231352,0.7134155158201249,0.5182897853083488,0.5987893207202533,0.6606485386470945,0.6949129265259133,0.6525008694052775,0.5031271579582537,0.5116720091763352,0.3921357489053736,0.45428296291019854,0.5463830237500215,0.5508543259454076,0.5622760085407331,0.15025542749264395,-0.28256672208657824,0.42140415360354366,0.6590605139285594,0.40916650055182874,1.0,0.7108675860625666,0.21632659548122915,0.6874703382042706,0.376966009293446,0.641700185422829,0.5635510829577401,0.4052996674222881,0.6158948157323942,0.6262082968612985,0.040358478569501484,0.11557437132797072,0.5848471823506043,0.7510254069355575,0.6127174080350339,0.2791086387680921,0.9131092746803252,0.6955465335713583,0.4890395110070713,0.08669019933865445,0.549492082381963,0.5458961897577792,0.07684990959607148,0.5790966718570253
Hippocampus_L,0.09654582911600804,0.5569261333629568,0.2933039340469704,0.0010038791059825618,-0.07869170125390841,0.758545078460526,0.4625064521139489,0.6921678465574042,-0.19465462735176914,-0.1542106431767382,0.5996764225164245,0.5318081731995151,0.004941056021795457,0.8513526745091446,0.5640843024278993,0.7446273519739317,0.8560180549958811,0.72953021754088,0.7759005229682804,0.5498645388831832,0.494713065603699,0.3747392100936543,0.6904319968324734,0.5751077011520153,0.7186486497151721,0.430614786107913,0.1215631005583076,-0.25638515181333704,0.5030393352087512,0.8037247281685336,0.4121462185363811,0.7108675860625666,1.0,0.33453527769991614,0.8580309279463757,0.5344887820560557,0.8096267965043055,0.6457797974564397,0.45375811653989934,0.5245468034804573,0.4145347350808039,0.24640371861796706,0.17501029671647486,0.5082989584816106,0.5348419424626164,0.5473890291506317,0.15260675445769528,0.7512777693362229,0.585868150390115,0.4376751153673614,0.07121764933354306,0.3919783119555518,0.18169505626641416,0.17611920022172536,0.6697712876532179
Temporal_Pole_Sup_L,-0.08667996022909719,0.5255723798461714,0.40587073363422094,-0.004065669670780942,-0.04881983691277013,0.38509101571971527,0.6887870809868233,0.23608100928259504,0.18529341609387157,0.04909273020374789,-0.03060690343287184,0.577447905433481,-0.04323605600231528,0.4265677116746347,0.036958769682707185,0.19230745941768182,0.08960018044673668,0.22433943817011123,0.542115328861933,0.7059378015427307,0.21138943753580772,0.2012545326101029,0.3238988194610353,0.5544923408281723,0.318815681489154,-0.010428594007484072,0.14284169886908638,0.21194425069358197,0.6772575091258556,0.3167744987365113,0.38388955391457896,0.21632659548122915,0.33453527769991614,1.0,0.07745056904228147,0.3552546753385946,0.20864308078758947,0.5605594995752685,0.10780364414526987,0.2629692478469849,0.07201425286508278,0.09689476863494911,0.3742247437973339,0.38529330197989403,0.3471900295708362,0.10561918101758598,0.02233809330216219,0.17046027670259592,0.33437692641929423,0.5827008473553639,0.013305913494346039,0.21736545320040504,0.2805263850048034,0.7147634327091136,0.180375666814443
ParaHippocampal_R,-0.0541995863667582,0.5404993912953892,0.2839998508249287,-0.0539941808178203,-0.14968910932487972,0.665857702098311,0.35343059966858514,0.6447110006197443,-0.2526826467814581,-0.16025219655174686,0.6305974341526425,0.3909172722976279,-0.008317474698632067,0.7801847578181028,0.6118226326640445,0.7261448838799414,0.868253731028875,0.7038633927297575,0.6543097736088352,0.3013679234130344,0.5854182718565124,0.2252850831507263,0.5848857528796172,0.43211208470939677,0.6541227718593804,0.3771576567953977,-0.020690171255047116,-0.2555834619513258,0.3203603997902205,0.74991104962247,0.28103915043912725,0.6874703382042706,0.8580309279463757,0.07745056904228147,1.0,0.4121525094159432,0.8343395332344021,0.4946497605516747,0.34020792520125803,0.42140712065945873,0.3432859360275125,0.19126203044159493,0.034360561369638366,0.30296817235674006,0.39004356553925507,0.5661225036269226,0.14738390586730388,0.7000424409951953,0.6004094024160014,0.23007205723738633,-0.036593347186332434,0.48750693138952333,0.1511301051415011,0.023929159887935512,0.6682897824224672
Pallidum_L,0.05217384762325362,0.4649068939056334,0.36323127754321616,-0.38057008888818145,-0.23026763817153337,0.5328557963447269,0.3001128288257873,0.41303493375402284,0.06011449220838015,-0.15072488298106235,0.3137587701658321,0.5252974470066829,-0.23320592677678392,0.6198749778874494,0.23379364162563318,0.48141444109421366,0.5507359526547528,0.6030347954690236,0.5415856389020611,0.5032863153177806,0.290940897630797,0.5245529082938951,0.6844562808894402,0.42476131171022374,0.46993799353591836,0.18245186280318068,0.16598092374014153,-0.08087342507498169,0.6821754753035049,0.6352967205782922,0.32368190348090103,0.376966009293446,0.5344887820560557,0.3552546753385946,0.4121525094159432,1.0,0.4798401889550747,0.5003694357325753,0.24479883569814967,0.2778177750786765,0.23155871808608436,0.34240274418678424,0.20166059312756038,0.26227110543562177,0.3260851852042896,0.3128334562422584,0.22247162536737333,0.44407516216086806,0.6478290848057742,0.2275861908099847,0.3840067795687877,0.48927450652906906,0.2382653080949768,0.19631638633260656,0.40886198818492453
Red_N_L,-0.06057050314030538,0.5560860221647012,0.32214418307037423,0.014382114052908502,-0.09172701727893491,0.7007339894546611,0.39486622267259985,0.5966297987470233,-0.13728680085636538,-0.1537557700903778,0.5019909272666877,0.47704749576313177,0.006030421891059208,0.811868574105891,0.6128034259025535,0.7858320708935923,0.8368765485217505,0.6108674630793897,0.6818574461479552,0.46116745075052257,0.5649401419365782,0.3760994496023595,0.6849321868832284,0.5593894536756392,0.5914966440936001,0.32589027549792154,0.08237756879744806,-0.18400414162595585,0.45331017303512805,0.8353097777174943,0.48054804330589673,0.641700185422829,0.8096267965043055,0.20864308078758947,0.8343395332344021,0.4798401889550747,1.0,0.5725050912394908,0.33995166991168235,0.3835534649178026,0.3799921500577652,0.18801139833911756,0.19776186095411696,0.350773336504562,0.5240075666898484,0.6062973246421822,0.1561147884091373,0.6716661757772963,0.6460471454376477,0.3492260726670072,0.15686328350666334,0.45544099700835955,0.2301789439312177,0.15100896286469948,0.6265945698420958
Frontal_Mid_2_R,0.02661883360171957,0.4858646310690904,0.5630657011274524,-0.16140271946838988,-0.10153637131629777,0.7313468367770062,0.5582052459703792,0.34421381584241806,0.23773089980072323,0.018993094031575543,0.24977697504052943,0.842840370786335,-0.057661936447863736,0.772209981522621,0.5296667936821633,0.5020193957109761,0.5263796018604462,0.5618156183307127,0.8972735526464981,0.8202435488990882,0.5430068967391861,0.5645277139215599,0.5172578576596173,0.8754445533351549,0.807351683271656,0.5729407722037504,0.16606025146727182,-0.00848842366773079,0.6946727028487805,0.6003390673530575,0.6486691842077813,0.5635510829577401,0.6457797974564397,0.5605594995752685,0.4946497605516747,0.5003694357325753,0.5725050912394908,1.0,0.5915303977607711,0.6513341680460693,0.512152839295598,0.22293494614504955,0.33214482051872657,0.5048787412755453,0.6863116750532875,0.4690428506436894,0.2340987717454601,0.6072889265711863,0.612024780067767,0.8284546981406179,0.20801511446586377,0.457586798137791,0.5027952012145006,0.6143175376886489,0.5566369690379072
Cingulate_Mid_L,0.24347924519439848,0.17108441299886043,0.12266360160469052,0.009254636737801126,0.07798654394129215,0.5937161109703656,-0.06455012206545127,0.10380053978728078,0.23106207278203889,-0.057958021606046635,0.03988577356619466,0.503285286445037,0.11257453269681555,0.35985959716043997,0.5643661701910299,0.4415828705484242,0.36288502894708075,0.3547488331116396,0.6175054746934182,0.49431592001232566,0.4712241470039438,0.6004632101328341,0.29883183316110495,0.5076548342572444,0.6612737501756971,0.7253639097924148,-0.01977263597806317,-0.1417850821438715,0.34674509303465334,0.35704036852378707,0.6145207527265872,0.4052996674222881,0.45375811653989934,0.10780364414526987,0.34020792520125803,0.24479883569814967,0.33995166991168235,0.5915303977607711,1.0,0.7055497812829016,0.6198120848507419,0.03761759927683184,0.062272242252207254,0.458574137538054,0.4307997475294989,0.5618673910678712,0.1804365047032792,0.4529526282305314,0.2148610510256908,0.5800885675034614,0.39323035538070533,0.22712647163856076,0.3601912951675622,0.18968582012016902,0.3822820209398411
Parietal_Inf_R,0.16537662756708724,0.19811393386617215,0.1255190011073276,-0.02971066257366821,-0.03195983289214509,0.6814293548650352,0.12012762212727228,0.15109246293568318,0.2346929793363963,0.05229590202711193,0.14299399619082576,0.48415588997991776,0.03153698560808417,0.5428118775592399,0.6044673501672702,0.466415966259787,0.4334053297953127,0.45985365488961666,0.686195949773747,0.48243005013404916,0.4344229312491061,0.5295174244824621,0.25841032747280773,0.535624228261485,0.6616755321911074,0.7655028226486301,0.16032368027050856,-0.1916983434809428,0.4233645169700421,0.48471679315881705,0.5356844532065185,0.6158948157323942,0.5245468034804573,0.2629692478469849,0.42140712065945873,0.2778177750786765,0.3835534649178026,0.6513341680460693,0.7055497812829016,1.0,0.8375371830759913,-0.022658248968644774,0.21086938964164165,0.6257098395144889,0.6024020959216778,0.5788654701527068,0.10996857692496674,0.5820115204457326,0.3863651616427282,0.6460244373862374,0.2786791064855186,0.3385399678249859,0.45004351101679635,0.1649499119446724,0.3835871874324363
Angular_R,0.11781040885811474,0.11428353687237701,0.0927943800567173,0.01866165345505442,-0.07579987706069008,0.6186474606476038,-0.09667925646084989,0.0688913554801073,0.3668587665608225,0.04619427239171712,0.09305105569469554,0.33977859879057276,0.07281981973886643,0.4433264768818861,0.5479959722649652,0.4244113863330353,0.40040118958453563,0.4203901153176234,0.53736418509929,0.3540590539000803,0.29090029127105,0.5580293430784934,0.18231741120578493,0.46216840408280074,0.4965653848552498,0.7348554116610165,0.17575047951483183,-0.11565619781314036,0.29198333109006724,0.45697922532272783,0.5759993987015624,0.6262082968612985,0.4145347350808039,0.07201425286508278,0.3432859360275125,0.23155871808608436,0.3799921500577652,0.512152839295598,0.6198120848507419,0.8375371830759913,1.0,-0.026172270223402246,0.2008508665641006,0.5548649235386953,0.694550345538024,0.5470844715705016,0.12974803181083633,0.572521381528639,0.3553286724054464,0.5198873209518727,0.32242385647801736,0.2709860941201254,0.5896290368463599,-0.027748210998733407,0.3240756743669062
OFCmed_R,-0.012638075814126508,0.20472959198291177,0.20800620875107675,-0.051477355303994894,-0.07637537101740076,0.20920052910623704,0.18662294381882236,0.34114177716571675,-0.10154088636730514,-0.15216389355718446,0.13491184165174075,0.2702241690878304,-0.12432899731545217,0.22175421765152908,-0.057862101352420585,0.1890036757093918,0.27678013397246903,0.21887245569257768,0.23721177526013953,0.14978467068114537,0.0928791006874349,0.10781769033644122,0.35813115515970384,0.13846374517259127,0.23206230597542746,0.03418770889521067,-0.06906458275359298,-0.03291577301227379,0.16746589239169102,0.19773681205257473,0.0760653398604023,0.040358478569501484,0.24640371861796706,0.09689476863494911,0.19126203044159493,0.34240274418678424,0.18801139833911756,0.22293494614504955,0.03761759927683184,-0.022658248968644774,-0.026172270223402246,1.0,-0.013378382044040713,-0.08714074787223107,0.030053064936759282,0.005333679727337865,0.08585625350814834,0.11163433488028777,0.1846059115473265,0.05528373000883137,0.08896570406189475,0.07155528024092499,0.03135025410864595,0.1520514202762643,0.2627873977730446
OFCmed_L,-0.12709426578562968,0.23892760407275238,0.19667698222963478,-0.11021566427198586,0.027282782091002215,0.2261965705466448,0.2934051176457768,0.0679703648302355,0.133055703700275,-0.06168448693791146,-0.11928401199185164,0.29957262467832946,0.04900236307023401,0.24663084674571428,0.15914146566287235,0.07628810829535014,0.07674515281445934,-0.05405218256795633,0.3022351790932016,0.33736094921094445,0.03785401487422993,0.08373721648075608,0.16380437067444342,0.3098826802412013,0.16921250280117453,0.05974148376882552,0.16935080546248205,0.050956043689329295,0.32793852735041357,0.16826808395035245,0.3258418245027472,0.11557437132797072,0.17501029671647486,0.3742247437973339,0.034360561369638366,0.20166059312756038,0.19776186095411696,0.33214482051872657,0.062272242252207254,0.21086938964164165,0.2008508665641006,-0.013378382044040713,1.0,0.25861389792943373,0.2835084092441895,0.11358799571880233,0.0566583504059043,0.14425043726494718,0.13297375114945284,0.3527339523372452,0.02108499152547282,0.003997769149885554,0.2854456585029534,0.3518312026441801,0.04104232329411182
Vermis_10,0.2609144621043199,0.010223308983082987,0.01738153804202239,-0.018342265026421983,-0.11049062722984923,0.5309920831891851,0.18927906142544332,0.04179090330687749,0.2097853598890826,-0.23426623458493812,0.15428931707846974,0.4692335668282046,-0.026960714523505305,0.5203406876906348,0.5248397361372155,0.33560671153566574,0.3320373712950696,0.3398301606570308,0.5484455054435785,0.5759595308801412,0.32240023325454314,0.5034742498298727,0.20229858848094806,0.3988471239613996,0.44790802594074686,0.4790286169418935,0.2855398571560115,-0.18934275885507199,0.4764075607396668,0.5036800545479144,0.4611731540750232,0.5848471823506043,0.5082989584816106,0.38529330197989403,0.30296817235674006,0.26227110543562177,0.350773336504562,0.5048787412755453,0.458574137538054,0.6257098395144889,0.5548649235386953,-0.08714074787223107,0.25861389792943373,1.0,0.6446931704307802,0.45736889661031227,0.23344104293600365,0.5117652537352604,0.3774463435493627,0.5390793696514501,0.30820073094038736,0.23919672002452122,0.3944725807796202,0.21619821769986128,0.18406604789760597
Lingual_R,0.04727293939905851,0.26503689638450434,0.2073798615446875,-0.019283730345833278,-0.11463710261096127,0.6665090043680847,0.285402248571985,0.2031879962543314,0.34416997553175155,-0.037110846428902534,0.20687903138756253,0.5835767222548652,-0.026115628563483893,0.6258984721375382,0.4645437010404264,0.4206987178567911,0.4405616584831015,0.4918417841942612,0.6612891377821033,0.6547173876515737,0.35544276410175546,0.5959643244181575,0.3866185567237315,0.6428544723232082,0.4955274066857218,0.5297497390464587,0.3208385119793464,-0.16239007988908627,0.5152272091480979,0.5360131731256635,0.6698248573588248,0.7510254069355575,0.5348419424626164,0.3471900295708362,0.39004356553925507,0.3260851852042896,0.5240075666898484,0.6863116750532875,0.4307997475294989,0.6024020959216778,0.694550345538024,0.030053064936759282,0.2835084092441895,0.6446931704307802,1.0,0.44973681168296153,0.26888048784156826,0.720662131863101,0.5904658900279665,0.7139630678186306,0.21953833043648951,0.3761601390650567,0.6313516924714847,0.31778346661279677,0.4372327817326564
Thal_LGN_R,0.006468168218957046,0.24498182065536114,0.03487715849304507,-0.12056106425577838,-0.057326567787295196,0.7103712986223449,0.09310459883114722,0.17379490739563197,0.17319883006277317,-0.17712825844092794,0.21328222417825451,0.44513491728760624,-0.13558926801653573,0.5471300321169286,0.6488764245096964,0.5430078431910011,0.5133487281065571,0.5286155386838797,0.5538500563478896,0.4610709416026555,0.7005267915381055,0.4418290776936958,0.31973117865413053,0.466677309300847,0.5513858488324107,0.5552601393735267,-0.0736036894162656,-0.31708524693478485,0.39575574828241145,0.6035651021468397,0.4874743127731791,0.6127174080350339,0.5473890291506317,0.10561918101758598,0.5661225036269226,0.3128334562422584,0.6062973246421822,0.4690428506436894,0.5618673910678712,0.5788654701527068,0.5470844715705016,0.005333679727337865,0.11358799571880233,0.45736889661031227,0.44973681168296153,1.0,0.17124678301536148,0.5843685689318997,0.580046017058619,0.43810467546174353,0.2851260261735706,0.59336659139944,0.33060567806867375,0.05184774561330295,0.5143397906091902
Occipital_Inf_R,-0.10624774604148857,0.08492926222655119,0.13382151718518526,-0.15965056141381107,-0.11562392500719204,0.21845494602623075,0.06300501738288551,0.05327012651558582,0.02223920285479941,-0.19590948590110416,0.1483951202728915,0.2993922051540923,-0.08918126132720837,0.21376544708046463,0.16425744478799206,0.1698606306655501,0.16967779907981853,0.19015440399273523,0.19165617168794055,0.2836841183101174,0.17465655624260576,0.2929731607128507,0.21597526951442828,0.226852112339748,0.1787639094576909,0.2674461107230754,0.24111471667847068,-0.0726871412857488,0.20927656265102626,0.20428358138001507,0.2084293166400113,0.2791086387680921,0.15260675445769528,0.02233809330216219,0.14738390586730388,0.22247162536737333,0.1561147884091373,0.2340987717454601,0.1804365047032792,0.10996857692496674,0.12974803181083633,0.08585625350814834,0.0566583504059043,0.23344104293600365,0.26888048784156826,0.17124678301536148,1.0,0.3543269771625341,0.23568173817623836,0.1993775740176034,0.22600381092262223,0.1808941196351268,0.3625816785408347,0.023995988759602824,0.11874712106020976
Fusiform_R,-0.024107541028636163,0.39475311625733706,0.18065552848269137,-0.0275409919984742,-0.13049345839833093,0.7591187297797176,0.32742227866445384,0.48540579234149145,-0.05972190084926387,-0.05041656962549262,0.4527971197343444,0.577730195654574,-0.04684668759794399,0.7216780383692409,0.5666878211861268,0.6359895734747745,0.6845784144631176,0.6603710133485459,0.688584089579898,0.5232845567250739,0.44886786211276525,0.4580583308063526,0.5662114394180193,0.611127279915269,0.5688138195249091,0.5867241291565558,0.20535517284675014,-0.3284348823467631,0.45631469895877863,0.6547459255963625,0.42948014654308,0.9131092746803252,0.7512777693362229,0.17046027670259592,0.7000424409951953,0.44407516216086806,0.6716661757772963,0.6072889265711863,0.4529526282305314,0.5820115204457326,0.572521381528639,0.11163433488028777,0.14425043726494718,0.5117652537352604,0.720662131863101,0.5843685689318997,0.3543269771625341,1.0,0.6517165132662117,0.5219008215496824,0.15898102676333173,0.4736856618217919,0.55456828864141,0.12203327692746152,0.6395915850243102
Pallidum_R,-0.09152406464824996,0.43817173588470104,0.28162747659736753,-0.31450901386754465,-0.3004758949057539,0.6514324223365371,0.48478229228821335,0.40867115641726015,0.1541550983095991,-0.16906383903046462,0.40348814016898515,0.62398706161195,-0.3845227351751863,0.7765504018453566,0.4634553888180079,0.5193836915684518,0.621271166628762,0.7752920933493791,0.65848842486054,0.5788944606995142,0.6244224545489531,0.42293145616356026,0.5203707814341767,0.5529033819122904,0.542359737577802,0.30219693036155487,0.10810007724649788,-0.2714425650189994,0.6533871458496835,0.6975835957564473,0.4256112362113713,0.6955465335713583,0.585868150390115,0.33437692641929423,0.6004094024160014,0.6478290848057742,0.6460471454376477,0.612024780067767,0.2148610510256908,0.3863651616427282,0.3553286724054464,0.1846059115473265,0.13297375114945284,0.3774463435493627,0.5904658900279665,0.580046017058619,0.23568173817623836,0.6517165132662117,1.0,0.445475342582997,0.12513862839549192,0.8297084553005334,0.4106794481065681,0.26878433938295165,0.6414651209097674
Supp_Motor_Area_L,-0.048452952185977304,0.3475387077934036,0.32037185486443676,-0.018903247349202186,0.007492055173902174,0.6282869232642566,0.4639246076803157,0.15599115608190636,0.3532184498566342,0.10364755040805555,-0.0165885818785342,0.7524472953489117,-0.05956885848894605,0.5096711719905245,0.430732222934754,0.3347581082994047,0.25906484984087147,0.33163975105141646,0.7336862296301708,0.7980373836583504,0.41302070455563455,0.4976516177205944,0.3065664746634108,0.8008277216994709,0.6063286144503812,0.5643426572799546,0.20135122570525704,-0.03951587877323168,0.6283387576405557,0.37654248407120233,0.6915885057568485,0.4890395110070713,0.4376751153673614,0.5827008473553639,0.23007205723738633,0.2275861908099847,0.3492260726670072,0.8284546981406179,0.5800885675034614,0.6460244373862374,0.5198873209518727,0.05528373000883137,0.3527339523372452,0.5390793696514501,0.7139630678186306,0.43810467546174353,0.1993775740176034,0.5219008215496824,0.445475342582997,1.0,0.18179205872391632,0.32367843306396055,0.580309286816299,0.6445688249300447,0.41903648930039405
Raphe_D,0.3219518750482405,-0.16015762522142735,-0.08050103709639542,-0.07323322530717236,0.13533188831787532,0.307376958688214,-0.21998095420601302,-0.0643947082832386,0.22249165368686083,-0.09335693842099162,0.035702825033542177,0.1989993487969564,-0.16682448377424053,0.12967940914388149,0.2308574526733243,0.21760833996763035,0.1586410048329172,0.09829653996208866,0.21303807469128896,0.3133951184785249,0.17116965317801627,0.545380132400737,0.3089966267924082,0.19887721475951134,0.1892190309797307,0.3514232094720875,0.17956044181172354,-0.12371231004914124,0.2223018908882745,0.22561381195238459,0.45103236811118613,0.08669019933865445,0.07121764933354306,0.013305913494346039,-0.036593347186332434,0.3840067795687877,0.15686328350666334,0.20801511446586377,0.39323035538070533,0.2786791064855186,0.32242385647801736,0.08896570406189475,0.02108499152547282,0.30820073094038736,0.21953833043648951,0.2851260261735706,0.22600381092262223,0.15898102676333173,0.12513862839549192,0.18179205872391632,1.0,0.09027252566006862,0.10135088559025601,-0.045065956528864325,0.04698041049327968
