,Angular_R,Putamen_L,Pallidum_L,Parietal_Sup_R,Vermis_3,Frontal_Sup_Medial_R,Cerebellum_4_5_L,Occipital_Sup_R,Thal_IL_R,Cerebellum_Crus2_R,Thal_MDm_R,Insula_R,OFClat_L,VTA_R,Thal_VL_R,Amygdala_R,Frontal_Inf_Oper_R,Cerebellum_9_L,Rolandic_Oper_R,Cerebellum_Crus1_L,Cuneus_R,Frontal_Mid_2_R,Lingual_R,Thal_VA_R,Postcentral_L,Cerebellum_6_R,Cerebellum_9_R,Temporal_Pole_Mid_L,Thal_VPL_L,Cuneus_L,Temporal_Inf_R,ACC_pre_R,Frontal_Med_Orb_L,Thal_PuI_R,OFCant_R,Cingulate_Mid_R,N_Acc_R,Cerebellum_Crus1_R,Lingual_L,Thal_MDl_R,Paracentral_Lobule_L,Occipital_Sup_L,Vermis_9,Frontal_Inf_Orb_2_R,Thal_VA_L,Temporal_Pole_Sup_R,Thal_PuA_L,ACC_sub_L,Temporal_Inf_L,Rolandic_Oper_L,Calcarine_R,Thal_LGN_R,Fusiform_R,Vermis_4_5,SN_pr_L,Paracentral_Lobule_R,Red_N_R,OFCpost_L,Postcentral_R,ACC_sub_R,Cerebellum_7b_L,Frontal_Inf_Tri_R,ACC_sup_L,Precuneus_L,Thal_LP_R,Caudate_L,Olfactory_L,Cerebellum_6_L,Frontal_Inf_Oper_L,Thal_VL_L,Thal_PuL_L,OFCmed_R,Raphe_M,Thal_PuM_R,Red_N_L,Frontal_Sup_2_L,Vermis_10,Cerebellum_3_L,Caudate_R,Cerebellum_7b_R,SupraMarginal_L,SN_pr_R,Cingulate_Post_R,Thal_VPL_R,Raphe_D,Precuneus_R,Cerebellum_3_R,Cerebellum_8_R,Thal_MDl_L,Thal_PuA_R,Cerebellum_10_L,Rectus_L,Cingulate_Mid_L,Thal_PuL_R,Thal_MGN_L,Cerebellum_4_5_R,Thal_AV_R,Vermis_8,Thal_MDm_L,ACC_sup_R,Temporal_Sup_R,Parietal_Inf_R,Cerebellum_10_R,Temporal_Pole_Mid_R,Thal_LP_L,OFCant_L,Occipital_Inf_L,Thal_MGN_R,Precentral_R,LC_L,SN_pc_L,Frontal_Sup_Medial_L,Cingulate_Post_L,VTA_L,Fusiform_L,Hippocampus_L,Vermis_7,Occipital_Mid_R,Amygdala_L,Thal_IL_L,Temporal_Mid_R,Heschl_R,Insula_L,Vermis_1_2,OFCpost_R
Cerebellum_6_L,0.521475470986611,0.8062632492703431,0.5112504313956842,0.32737353650210316,0.6818917253652935,0.6063810341441395,0.8684852220496971,0.2084836194610018,0.5360633977344947,-0.1846467136975286,0.4931103666579235,0.48721538743360304,-0.3628948739793136,0.7385992584395809,0.5255534267686315,0.2140636345409132,0.4825695945247778,0.6704761308913462,0.3831016484958683,0.4910020600963602,0.24991422288286103,0.5944811991573606,0.7570851990817181,0.625941829909396,0.30560124059066407,0.887894408268359,0.5616979312463611,0.5525639567851741,0.5836857701912003,0.0939546632567986,0.8154137327066132,0.11077368573018757,-0.2628645210016687,0.37413730432582365,0.5918295771470894,0.5424170850972975,0.693344836195538,0.2516668459652583,0.5259404232264455,0.46743903370139456,0.48509186919622765,0.4098161932434872,0.7015874414636416,0.11809799931099414,0.5256352044523442,-0.3137384431639477,0.16263086688980924,0.12244979022364987,-0.04427310598423877,0.39776879117234304,0.18177795987656606,0.5288075810554197,0.8230879841163411,0.7818360797977686,0.7905029555869328,0.5927830473021347,0.4492254866040522,0.39174407985776183,0.49678732801538805,-0.12867895682919836,0.26754052940704726,0.4870376993111812,0.48443218650855197,0.4328208786029907,0.4224761291866287,0.6289296413483623,0.4820084430006327,1.0,0.44239312781334383,0.510802458838015,-0.14160724270694605,0.1131427203709167,0.4615626833542991,0.44500058494916206,0.6875959231309482,0.6030827083254403,0.6612338738928811,0.5998592706455016,0.7475386239713373,-0.022323575908507705,0.5078123183819333,0.7441866101512398,0.5955718457944892,0.4199512359966238,0.17705612333773071,0.5644093032893817,0.4884195718526429,0.5749137488849807,0.7087589522969443,0.2661564767275976,0.34743187984022195,0.2515335794150398,0.35109701362107676,0.010377182668374412,0.1574740347110922,0.8572335762566485,0.6811928180377785,0.35150089616318936,0.47913741203477206,0.48826427153160734,0.46273639568445457,0.5580000697864566,0.4233457793965783,0.027000641330092327,0.442357098858192,-0.2106109648969225,-0.2029874663810655,0.613851623621449,0.3869862962037173,-0.3637148515056319,0.7383722177669905,0.5945732061734772,0.42365166925845527,0.5860441789557712,0.9398115517780572,0.7938368523752156,-0.14647061373664702,0.29145975120344836,-0.4303984665978311,0.2092075987935007,0.3306605609913965,0.20725774740868844,0.48312897689398976,0.6572548389386483,0.3259059743579035
Frontal_Inf_Oper_L,0.549824147381291,0.5485152125699465,0.35332933053769133,0.29588752943701074,0.6186152840613984,0.5542333975516053,0.495165764542557,0.3979046658360471,0.39315899033325635,-0.08168459135310165,0.4867683238586025,0.7293075250512322,-0.3581554947165087,0.3317208855161941,0.34510761746860624,-0.12924673565507597,0.893889018336138,0.5212337396252208,0.746448134305157,0.1868972481678842,0.2946536651122809,0.7459304401672359,0.6821685609352821,0.42234504084377206,0.7026001961652121,0.481773844173084,0.5432009442465539,0.011944137537083491,0.6144724361789515,0.3569026235101325,0.46731026986033014,0.3812754002941476,-0.011367968715434735,0.44071995918550183,0.09672499977612606,0.7515074184272246,0.2791982726540508,0.2956630851905207,0.6262812158813552,0.6001740908011424,0.7510011388170688,0.5258693075692173,0.320517126811901,0.30548593878532576,0.42507954399861986,0.12090522540833135,0.4784939525573576,0.14536181985854973,0.1764628846347074,0.7468269706471043,0.520650104332025,0.48790295409369744,0.5400809865893754,0.6373286285243548,0.4437014216856188,0.6792566822886293,0.21320034211832858,0.24748354615308873,0.7426009620409889,-0.0460841678752502,0.15417190724937005,0.8089072504481614,0.5620047446684018,0.6757235618815592,0.3981560791480647,0.4640510531125121,0.08410660023808667,0.44239312781334383,1.0,0.558224336014907,0.0769460170525587,0.07069328525564025,0.5492520017161219,0.5280893900283529,0.3960354789196008,0.5205483445764687,0.5694306804311744,0.5870351241569003,0.646697687891498,-0.10724497901204764,0.7949881052543769,0.5438057872724265,0.6991184279171395,0.6177238507377218,0.3869317321155861,0.6889217729382916,0.49553837537136,0.38630159612257164,0.5643439746327051,0.3164756253707293,0.20496988153236687,0.31905911321944297,0.5965486292406567,0.3652436075733133,0.18432874336841218,0.6560079887091033,0.4380765437019026,0.2405330379336364,0.4100497640191017,0.6014956183695076,0.6814572426598468,0.5993377016718214,0.38686326023388545,0.08878489488411935,0.49428674401927364,0.09513143378182908,0.009829909804127682,0.4102183152414209,0.8275869953265006,0.15408915542580398,0.4911046538088373,0.6743453413661317,0.7069448776807111,0.43022078199218067,0.3651862558548847,0.44526647829569316,-0.0556514585859402,0.3993089372296153,0.05882135241054528,0.14912901356801667,0.5287831760277916,0.32772850084408955,0.6669308206186132,0.4931023681777806,0.31055015565877053
Thal_VL_L,0.3605116882670384,0.5011358265266507,0.643603205061235,0.12594503312424807,0.5797611589153258,0.46763118518667707,0.5405535815646523,0.17015077046731894,0.611870530589321,-0.12660761342893584,0.7960037500802151,0.6265647154482822,-0.28195188287617007,0.42449467938569085,0.35593121218019025,-0.2399554639106971,0.6030154490154805,0.3608224022827126,0.517520378856552,0.16513040597071407,0.09971369345830072,0.5539806022961105,0.5712459429747174,0.5415222675172712,0.3484822180456713,0.4466516978246607,0.48525261625591004,0.18131424839330237,0.8799660945942117,0.13469353384376057,0.46221066854016835,0.30231215711613935,-0.21891092222235883,0.628669561475071,0.2564878920359174,0.5204248231750842,0.5148432729908148,0.30245142584948004,0.44880360544850006,0.5787829803413199,0.46701834988666674,0.28028291738262623,0.14691819570547016,0.1993593461459217,0.5688985934495799,0.0027083146166206615,0.5190547683932362,0.448190724802591,0.23152802090215918,0.46355924700054435,0.19724900314254648,0.30377059262147577,0.5405519679052008,0.5673870401729695,0.5082654412805722,0.4574776331633089,0.38779149452088485,0.2566634105321701,0.43787782026713346,-0.11475886730449407,0.44411638113195534,0.5424864643683982,0.48309366876795473,0.39623537005420756,0.5141551701511443,0.6400731255805362,0.36175052340411984,0.510802458838015,0.558224336014907,1.0,0.1168135289783309,0.22154482640931739,0.42243328242828765,0.4763929106716537,0.41755422281996046,0.43772881243649087,0.3318002934919892,0.5241538356508851,0.6632387618144503,-0.34384309744692365,0.4743842201666175,0.4925900596403292,0.4865682582429268,0.745739774699499,0.4638641304324631,0.4756953206639003,0.2956788141786337,0.295378015098856,0.7526328233075797,0.13656759763668747,0.27920622410159657,0.2016354306296481,0.42070026388356585,0.13828120672310443,-0.21598034969238417,0.5989831946887926,0.5177266532654573,0.13955703224194801,0.2871142588723152,0.5142196245642351,0.5053736733736032,0.36123514282282126,0.34021626809769767,-0.002864096876679384,0.5606802732533792,0.03895040951303722,0.009928523070343892,0.3993457305913481,0.4957271539388778,0.004482843664391483,0.4771895599323858,0.5172854093078564,0.5382776133348547,0.4366715201557463,0.4680933019496179,0.4732933969181885,-0.06288749226766138,0.20235586821786067,-0.17731490772843503,0.08598105054661288,0.35298988655664815,0.31572778088012227,0.6149918276859153,0.44709329996945696,0.3898199510339275
Thal_PuL_L,0.2686967387365428,-0.20068896196325034,0.05951622556022669,0.3865278026491663,0.08204593532556019,-0.16298462012697798,0.09231338314925505,0.2607198350593078,-0.13724942480139452,0.019383516251348168,0.10305805919928014,-0.030481963236556726,0.26446396539440814,-0.1334478305207126,0.04035282721330364,-0.04074865785008826,0.042730816914462934,-0.02190267236775428,0.10717022810571972,-0.09612641677481226,-0.03867103800950456,-0.1335214931192143,-0.14109972829549028,-0.30089812702020285,0.18456727322138192,-0.031539522191819776,-0.1562907030513716,-0.26861994891902335,0.01559814702261521,0.36530414146047596,-0.08955472016543417,-0.26769028298169345,0.2400661099652765,0.4229890592078796,-0.25852155266481675,0.09236309420685872,-0.3747909355928164,-0.1407838658957116,-0.006512192937994264,0.008857166713165249,0.01926520278356922,0.17699509545572178,0.027179468376001534,-0.22150354187673985,-0.09837114963977493,-0.037235456604679674,0.25519067375106746,0.08591675659252061,0.052596677605378304,-0.007636596477010769,-0.04656020583072225,0.29113444221345985,-0.04489267918707693,-0.09282952894215954,-0.24978957740367827,-0.15464626618510371,0.13016398688439015,-0.5830049286669758,0.029769024844569027,-0.03260352156010761,0.09218855592673013,-0.16862797303436725,0.03645476305511479,0.037310384421764736,0.32453662487838836,0.08238119896939401,-0.37705100553660514,-0.14160724270694605,0.0769460170525587,0.1168135289783309,1.0,-0.09674144426530645,-0.22866291173585174,0.38696831025301426,-0.14849594542674527,0.04934740433508078,0.1310700545906441,-0.12558900185668062,-0.13852214458490608,0.30053875834017985,0.20789635705010281,-0.07235137035132566,-0.17795845856358805,0.3434334548299291,0.4531247644454748,-0.13841745154378624,0.19522219649537648,0.0912470958920854,-0.07903009258132758,0.1690829180511296,-0.2652804461668122,-0.1474571671379591,0.41063197969373194,0.19813228564551402,0.03637947410341609,0.08708812732169233,-0.16862470666790227,-0.07104153596278419,0.16357173408028353,-0.0716360671670259,-0.0008031659897674023,0.2429923748533649,-0.30864176123757964,-0.23239060090456967,0.07960424859773244,-0.2610610750315073,-0.11286320074104518,0.06817533900990046,-0.042085923810035154,0.2768062965743839,-0.03513594215265567,-0.1503571022337275,0.04302998388997392,0.016376577147061006,-0.05215980602771018,-0.1909502086367376,0.039723034674359115,0.3506814280581183,0.2948891723108611,0.14928836634115847,0.1194713821277068,0.08684448151618841,-0.02940327420064262,0.011624862731114979,-0.4554168751672402
OFCmed_R,-0.026172270223402246,0.22175421765152908,0.34240274418678424,-0.14648340612726815,0.20920052910623704,0.24086369136386235,0.10261018646704487,-0.15956907556133143,0.35813115515970384,-0.12432899731545217,0.2939528619962593,0.2702241690878304,0.0047645476613560524,0.27678013397246903,0.07155528024092499,-0.0897792729816118,0.11532719332294322,-0.029988123010991328,0.14895867650931416,0.03683511976420512,-0.09911882816943092,0.22293494614504955,0.030053064936759282,0.32144497849790765,-0.024039906817620145,0.040358478569501484,0.11224971591520783,0.13491184165174075,0.24468903124459648,-0.10518332618011342,0.03484101179596289,0.1520514202762643,-0.16270614122723182,0.06036893193078098,0.34634025320349004,0.025629514504086695,0.31369446892063735,0.14599274281867303,0.012907477127040623,0.13009215290536913,0.004048467300034886,-0.12251722086272263,-0.1712677481993704,0.20800620875107675,0.2627873977730446,0.06769165499539082,0.02596098658595147,0.18522860192387133,-0.009557553383173779,0.0015645667683101979,-0.028089237565487063,0.005333679727337865,0.11163433488028777,0.01892737148506206,0.20859365223509052,-0.044073488029524766,0.21628230433609383,0.18662294381882236,0.005153574269382228,-0.051477355303994894,0.2474553966112523,0.13846374517259127,0.24695633804389874,-0.03736356819287007,0.021923680324759783,0.28790754644667393,0.34114177716571675,0.1131427203709167,0.07069328525564025,0.22154482640931739,-0.09674144426530645,1.0,0.22641032502669592,-0.02668104731285785,0.18801139833911756,0.20891975486850903,-0.08714074787223107,0.2860360817229148,0.24902428173300395,-0.1946996142245328,0.010434828324654016,0.1897825722935427,-0.018366904220225154,0.10781769033644122,0.08896570406189475,-0.02010473837911532,-0.057862101352420585,0.056810571368232136,0.2398038500637544,-0.11624087150269873,0.20472959198291177,-0.06906458275359298,0.03761759927683184,-0.10154088636730514,-0.13517714464551808,0.10062723608617243,0.2139496648382697,-0.11192174069503463,0.0928791006874349,0.23706198204756782,0.18606092158887344,-0.022658248968644774,0.22328432301390336,-0.03224216915904066,0.11259309800690136,0.033336958998384805,-0.15216389355718446,0.10631444163170714,0.03436056497251219,-0.015819933227189116,0.19773681205257473,0.23832979091939108,0.0760653398604023,0.1890036757093918,0.09245624475981461,0.24640371861796706,-0.07637537101740076,-0.13507758915402557,-0.2693592005067289,0.016461304496750956,0.03135025410864595,0.1664313720584572,0.16746589239169102,0.13822232516006216,0.41871940231575583
Raphe_M,0.3131535390247176,0.524886324571547,0.387182626592839,0.03192606441153172,0.6021960423686906,0.4657973961828747,0.44250031772605286,0.13959169818980474,0.4554970015963626,-0.3140923093826836,0.38483039526164575,0.5913377203633112,-0.5122836593583511,0.31634917100725873,0.43171926623442197,-0.17527134901319177,0.57262356792283,0.4447966203132115,0.5049486261594898,0.2599638040164392,0.21713599686040577,0.5591702119445644,0.5360231777444299,0.4831088663627499,0.29297583827754475,0.43650964028673994,0.48803822182187284,0.04258540659476872,0.5140525266637034,-0.004906113732121363,0.3858272001687923,0.4235942740834303,-0.05234010303401767,0.129472653690586,0.17020168130108923,0.5163056896384555,0.4336482623523855,0.398129542764571,0.3743041910591253,0.4171511405549059,0.4137011550470212,0.314181436619364,0.22727115516626817,0.16690026481316347,0.44990419280245336,0.15114850119580472,0.3709198978568194,0.1839404356886445,0.20618105331984019,0.6271579447763251,0.2696214795326245,0.31721020755369594,0.4330115345542877,0.5832837121934168,0.5422160793882884,0.5056535778916285,0.26822528478924323,0.44492219974892566,0.47708983447698877,-0.040970796619187386,0.02728024033095851,0.5644082981249946,0.495281475646194,0.41973707144305583,0.17822278591176197,0.5269599936863575,0.32381068288873555,0.4615626833542991,0.5492520017161219,0.42243328242828765,-0.22866291173585174,0.22641032502669592,1.0,0.3389186679371917,0.35723403004419746,0.32312506905302213,0.36545549407494804,0.6500751743668989,0.5728378797213529,-0.27948195807109083,0.5404462291383657,0.46700637479702506,0.620286592465043,0.34171930022120944,0.2589511487197832,0.5521350095455668,0.26982181880864986,0.278934902020274,0.4794682164935761,0.17681263559070193,0.4046488119104745,0.20525870794598228,0.20091272766942544,0.24320257645962323,-0.03490167042994457,0.512059819496798,0.44281794982228445,0.04122525289121048,0.3460051906451494,0.552011025627411,0.5096537814822714,0.3338431723835068,0.48429381033697966,0.0896330590140145,0.4245507534005539,0.2847397152641914,-0.05617935501969537,0.4208628479614676,0.5063395630939623,0.09895370656243417,0.4175492458816628,0.5773368051642772,0.5686982294730758,0.3390162348235866,0.37307887285224717,0.39705921612785766,-0.018208316065454425,0.17024570803757766,-0.09053079471271548,0.13552428204517458,0.4204479879687963,0.09783071647720762,0.5767206088799196,0.45113992492445565,0.4464596920565524
Thal_PuM_R,0.6233386854404714,0.4598148653356946,0.37637851709940523,0.5120571819696139,0.5769636662848834,0.35595506366862706,0.5655731899390797,0.4864717715463714,0.23728864881201348,-0.29301073284533297,0.4141704511093383,0.446827468189918,-0.21257116615916333,0.3269527119900749,0.6940146269199269,-0.2279523354513427,0.4935208221706135,0.46329848953241815,0.4465559586495303,0.16626022722353515,0.4401929083182589,0.46041994759635796,0.5470883131624636,0.18319972071229612,0.4791318266954183,0.48924160704987857,0.07802986266471605,0.0830905722189421,0.49440056035159574,0.46640760583202145,0.35860215317599736,0.05050532549390847,-0.011972632828610698,0.5736145452305681,0.10086492514694542,0.4750032790566058,0.2399740749435713,-0.02632574662441,0.5101843103729575,0.4332070416719196,0.5703175130098923,0.45260769843016785,0.39334791066299746,0.05893197401889333,0.4109465262105884,-0.11280992849915164,0.6567863189034984,0.1806785838221323,0.07573458525096273,0.42342175001112353,0.37827912515965334,0.6144656345349206,0.41066698843758076,0.6049708864043309,0.4270482584597307,0.46677006186933917,0.5547037872928187,-0.06714009210150587,0.5014351040589987,-0.27690094643608076,0.05405470072584097,0.40389358337816356,0.4627839962377417,0.5680622191385407,0.6786902745627662,0.5679799907697437,-0.11599783562911589,0.44500058494916206,0.5280893900283529,0.4763929106716537,0.38696831025301426,-0.02668104731285785,0.3389186679371917,1.0,0.3156924583915723,0.4610624153204409,0.45024987333510647,0.2827268194530568,0.523000573220732,0.02540120078268432,0.5238492897518101,0.4307663723952855,0.540304023818713,0.6057956103572992,0.4459276331591625,0.5228099116539029,0.5296965739602225,0.3510626933192124,0.4960932763410066,0.6828137153585122,-0.009172864408269145,0.11964224989243262,0.4736157173785046,0.6301971006235323,-0.05050803391730508,0.6623282866813698,0.5025292826623957,-0.05392844111366093,0.6400745588574482,0.4327112339903636,0.43019880279989575,0.5590806662266908,0.1133053280603002,-0.1578047566546211,0.6633746003152543,-0.25003267280635494,-0.17206491648585123,0.49641012644536703,0.45801369792855484,-0.02214866611581961,0.4408737543762633,0.3870207670981042,0.5538260810206985,0.28133108961828857,0.45066613010342005,0.248029658355811,-0.17765068214135418,0.5287778451639938,-0.1259136267651418,0.32191725767623763,0.401587025812797,0.1467676523754214,0.46436929654447917,0.4950460170485011,-0.019317407524042058
Red_N_L,0.3799921500577652,0.811868574105891,0.4798401889550747,0.1635924297957631,0.7007339894546611,0.6188544199725815,0.6837471597686878,0.03273624520372265,0.6849321868832284,0.006030421891059208,0.6363950281133104,0.47704749576313177,-0.24829005795038747,0.8368765485217505,0.45544099700835955,0.3431958047600169,0.4635407481371273,0.4877803987220744,0.3332873382308245,0.30215418038675446,0.14739748933958002,0.5725050912394908,0.5240075666898484,0.7399268210554374,0.14792665989411194,0.641700185422829,0.3736142851064234,0.5019909272666877,0.56842268592085,-0.06171813793999054,0.5929343232097081,0.15100896286469948,-0.2740736508462823,0.3557991217232155,0.6138135348899647,0.45580313536435313,0.6064889793186823,0.2876062829849117,0.29183124358191787,0.6604340696541299,0.31603332473450213,0.1951755953176721,0.39613332710936777,0.32214418307037423,0.6265945698420958,-0.2554938380358907,0.11963801937936405,-0.014747479786315042,-0.14066936236475744,0.25506977086896254,0.1491128267984824,0.6062973246421822,0.6716661757772963,0.5167808550494396,0.7996632601310848,0.36398539590623624,0.45011628826787914,0.39486622267259985,0.34060029795951996,0.014382114052908502,0.29912515983881616,0.5593894536756392,0.5963411343358386,0.29748519537722834,0.4021151445427938,0.5829660775254316,0.5966297987470233,0.6875959231309482,0.3960354789196008,0.41755422281996046,-0.14849594542674527,0.18801139833911756,0.35723403004419746,0.3156924583915723,1.0,0.6356880783313974,0.350773336504562,0.658761043461834,0.7129194247595414,-0.22735736853171964,0.3628391978588929,0.8340386720797288,0.4467344410322318,0.3760994496023595,0.15686328350666334,0.3610322639173081,0.6128034259025535,0.362216177689889,0.7093187253297644,0.22514710181096648,0.5560860221647012,0.08237756879744806,0.33995166991168235,-0.13728680085636538,0.17894614487911747,0.695474200943647,0.7520607093482632,0.11588381639382962,0.5649401419365782,0.5438895596465795,0.5107266328483848,0.3835534649178026,0.556454660115609,-0.03366773212038237,0.40941234656336734,-0.18610562082849982,-0.1537557700903778,0.6894311018214774,0.32576062331873795,-0.40098023471837124,0.8353097777174943,0.6040968828246722,0.48054804330589673,0.7858320708935923,0.6822646187032971,0.8096267965043055,-0.09172701727893491,0.07316463076184096,-0.44700795525873815,0.18589304343518756,0.2301789439312177,0.29455952877959285,0.45331017303512805,0.5989708603187672,0.40597893832037846
Frontal_Sup_2_L,0.5571968375039705,0.7498006441919526,0.5095146523711263,0.4098331526561825,0.739111908247815,0.8620771832327817,0.684680624760598,0.3086414614611259,0.49239164282901066,0.02073191308167172,0.539183191327056,0.668920430894164,-0.06489362833908174,0.6909345757770504,0.453770623302421,0.024635557918890324,0.6675529389830215,0.4848831968550887,0.5765931376132998,0.359515768803991,0.35103902829787237,0.810262410094084,0.520232031286592,0.515257745199632,0.4859421619216411,0.5652233017655917,0.3220622975143926,0.38234511086688244,0.5826562431480341,0.28657712712533734,0.4975992991256743,0.4167819423628435,-0.2591762484194818,0.4321420549021108,0.634862461477825,0.6531134320422588,0.5299213318201084,0.2577315728147331,0.4836383784972558,0.6266369659795394,0.5972226063408346,0.378705032178728,0.3643022958144371,0.378826585610594,0.5629240118740193,-0.0819880585671157,0.24913603792924272,0.1337045074223543,0.01097990132042676,0.39930215453219325,0.4022111472928446,0.5782333328585002,0.5866119145346589,0.5324481781228461,0.666914099960494,0.4733253908091264,0.5416288241875313,0.36838327165516477,0.6324752700610453,-0.17728617463230462,0.29748020714699724,0.6388719585266914,0.7897799194735811,0.5677887354029405,0.3896884407788942,0.5766680038967471,0.35654030278329996,0.6030827083254403,0.5205483445764687,0.43772881243649087,0.04934740433508078,0.20891975486850903,0.32312506905302213,0.4610624153204409,0.6356880783313974,1.0,0.5002024391146245,0.6827628819248939,0.7033515300807609,-0.13805984851067032,0.46264020032800834,0.7345812198382837,0.4477858364878919,0.5069659871576765,0.2284733222605393,0.5156476496890862,0.6406909563019283,0.34535733162252263,0.6120093029334988,0.34620848583457053,0.4782122501650433,0.02991351163379459,0.6617316356429992,0.10818107761220748,0.18504351374156852,0.7544184633417803,0.6153398205375497,0.037184898701442384,0.585578295086858,0.7484282997137043,0.655141602823831,0.6943927281182883,0.5446189882591592,-0.030093809785551887,0.4739724385725286,-0.013124367376948375,-0.0847568510540502,0.5571525574941606,0.6349445239303577,-0.27167826727911726,0.6990745294750031,0.8335784009939726,0.5495300784517583,0.6406520121367945,0.6210967202554732,0.7254874018811717,-0.14568100873466122,0.2504400061702049,-0.2602750471437553,0.2604624504553111,0.34593220382780654,0.5526845428970755,0.5769570614368711,0.5780286844418363,0.4725432924147742
Vermis_10,0.5548649235386953,0.5203406876906348,0.26227110543562177,0.41487001627296244,0.5309920831891851,0.4307982146327633,0.6520817845089726,0.45163911438684057,0.20229858848094806,-0.026960714523505305,0.23187318515767044,0.4692335668282046,-0.28582505085236376,0.3320373712950696,0.23919672002452122,0.11896687806209637,0.5011224283501239,0.6043993150966506,0.5202513520630392,0.5457835609061481,0.39513201293272704,0.5048787412755453,0.6446931704307802,0.19932544637539337,0.4438633632367839,0.5848471823506043,0.6124534335292565,0.15428931707846974,0.413534305282224,0.43697297462391144,0.5850884591882477,0.21619821769986128,-0.0609661427983032,0.2974273552802902,0.23205969389447811,0.5747236508829101,0.20960814264978903,0.14066503016465096,0.6439561787928517,0.3876034815886517,0.5477444217223484,0.5886771597844322,0.7235180824821273,0.01738153804202239,0.18406604789760597,-0.00984647464815446,0.20680089603413268,-0.04580423104572654,0.046723671080480846,0.5886568840492171,0.46172037770560065,0.45736889661031227,0.5117652537352604,0.632451857762563,0.4250697506314802,0.5428278797724234,0.0877177332753404,0.18927906142544332,0.6111508876648075,-0.018342265026421983,0.23783723267389348,0.3988471239613996,0.44772653348823055,0.5795489875157334,0.32935723420720336,0.35186432784020816,0.04179090330687749,0.6612338738928811,0.5694306804311744,0.3318002934919892,0.1310700545906441,-0.08714074787223107,0.36545549407494804,0.45024987333510647,0.350773336504562,0.5002024391146245,1.0,0.4679185631971197,0.467180751606087,0.23751735389065465,0.584047949620226,0.47421666341037294,0.5902958553726566,0.5034742498298727,0.30820073094038736,0.5729699375170603,0.5248397361372155,0.4776579603750456,0.3882066715097723,0.2504957972046869,0.010223308983082987,0.2855398571560115,0.458574137538054,0.2097853598890826,0.27556369579690015,0.7437655800722908,0.291471488036865,0.47292482965415206,0.32240023325454314,0.46228124701673984,0.44719963230297566,0.6257098395144889,0.17544661027499422,0.0952275474285407,0.26788836302260033,-0.03665854349995288,-0.23426623458493812,0.4129125264565577,0.5262703545212072,-0.0009476675255111604,0.5036800545479144,0.45084766612473776,0.4611731540750232,0.33560671153566574,0.6275207812059801,0.5082989584816106,-0.11049062722984923,0.4610517740136411,0.13394841474434455,0.13515404211303023,0.3944725807796202,0.18412149381285886,0.4764075607396668,0.4656914299249139,0.0868643780161037
Cerebellum_3_L,0.3592162567603705,0.7639880043881238,0.601175012955005,0.11069972362655263,0.8014717797199309,0.6806807816220836,0.615847486975924,0.1139380678845785,0.6932775242566618,-0.0911916009585211,0.6250669940481801,0.7011229063693727,-0.3019848940410347,0.6599932606793493,0.4511896361089445,-0.03760422174609558,0.6872181702005475,0.5255848012243873,0.5452566282637321,0.4437158469553089,0.11185609223094538,0.7189420384094867,0.5145612531088395,0.6379254929613759,0.2988046769037926,0.5522555226820686,0.5711781889510845,0.2787528501683789,0.6574887809878005,0.055522361131551914,0.5851257376499438,0.4592984576212611,-0.18017248853301948,0.2998372362509423,0.5159382880795235,0.6065584406491809,0.5655025924620485,0.4474592695175386,0.4222850952477506,0.6937171137084609,0.4245618103164744,0.31540241432687355,0.23858059156012057,0.3653343581032066,0.6005926834999338,-0.018646431370180645,0.24972823625652402,0.12616238821135342,0.06765007485076857,0.6361915977012431,0.2631261751467202,0.43753033486780407,0.6070653532328716,0.5253181644212171,0.7280221058940092,0.42563183767294277,0.4308514314960288,0.5269284691954793,0.5435086525853413,-0.09234109672062685,0.345157758529433,0.6754573570846,0.6876647825818151,0.4327120065118567,0.23550372551359772,0.6549203742347424,0.5206101632475542,0.5998592706455016,0.5870351241569003,0.5241538356508851,-0.12558900185668062,0.2860360817229148,0.6500751743668989,0.2827268194530568,0.658761043461834,0.6827628819248939,0.4679185631971197,1.0,0.7239638947721727,-0.24902043454684403,0.5491399316383586,0.7533504000693311,0.49805745039877486,0.448170296334112,0.25382604424464694,0.4830740996878918,0.5295931412735932,0.43709224208383884,0.6217896400771875,0.1482280887429586,0.6657972793210915,0.16020141925791703,0.45366930304995134,0.046354925420977675,0.08600814404640258,0.6987602441053459,0.6043772378882893,0.08478627245510595,0.513417726360528,0.651191247256029,0.6360105388144861,0.48829173731304343,0.6565945582350398,0.1101072121576547,0.4523115635546459,0.1692653038690732,-0.14339008663153624,0.5502481168178062,0.5713959966430668,-0.04499580009965778,0.7391103657658945,0.7646460471260456,0.6357663226486738,0.6624008344307398,0.5580319662242116,0.7440581830286132,-0.09755999730212327,0.12073037898957717,-0.18439403954785177,0.1984759220403875,0.37447096980161404,0.431765014676564,0.7275404856202069,0.5316417889280691,0.5549337220015577
