,Thal_PuM_R,Paracentral_Lobule_R,Cerebellum_Crus1_R,OFCant_R,Thal_VL_L,Cerebellum_Crus2_R,Cerebellum_6_R,Thal_MDm_R,Putamen_R,Frontal_Inf_Tri_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Oper_L,Precuneus_L,Thal_MDl_R,Vermis_6,Precentral_L,Thal_PuA_R,Frontal_Inf_Tri_R,Raphe_D,OFCant_L,Parietal_Sup_L,Frontal_Sup_2_L,Cerebellum_9_R,Cerebellum_6_L,Thal_PuI_L,Thal_VPL_R,Temporal_Inf_L,Frontal_Inf_Orb_2_L,SupraMarginal_R,Insula_L,Occipital_Sup_R,Cerebellum_3_L,Rolandic_Oper_L,Red_N_R,Fusiform_R,Paracentral_Lobule_L,Frontal_Sup_Medial_L,ACC_sup_L,Thal_MDm_L,Cerebellum_7b_R,Heschl_L,Occipital_Inf_R,Cerebellum_10_R,Hippocampus_L,Thal_VL_R,N_Acc_R,Vermis_7,ParaHippocampal_R,Temporal_Pole_Sup_R,ACC_pre_L,Postcentral_R,Cerebellum_9_L,Temporal_Sup_R,Insula_R,Frontal_Mid_2_L,Thal_IL_R,VTA_R,VTA_L,ACC_pre_R,Supp_Motor_Area_R,Thal_VA_L,Parietal_Inf_R,Thal_AV_R,Heschl_R,SN_pr_R,Temporal_Sup_L,Precuneus_R,Pallidum_R,Cerebellum_Crus2_L
Occipital_Sup_R,0.4864717715463714,0.4983855080820124,-0.01973165919509726,-0.09071963777928983,0.17015077046731894,0.17958157684086942,0.3023992980016702,0.022006292882747493,0.10398510308620859,0.263342161592636,-0.25855750483192713,0.4431546342135508,0.3979046658360471,0.8127677315325779,0.08842704076497551,0.36612349732518107,0.5089926464287177,0.23738891907563914,0.24757623009153684,0.21648524843313882,-0.05713238546469423,0.6111643927466885,0.3086414614611259,0.16134512526885042,0.2084836194610018,0.32384149114483635,0.4487854588011626,0.07493702246283548,0.15489508758147633,0.4956647872840045,0.15616685407743158,1.0,0.1139380678845785,0.40583532696697266,-0.03390371506909646,0.18830087834860604,0.5567657680164554,0.12337366978193255,0.15629627746343264,0.0506669246177927,0.06317152939050201,0.22853371849176968,0.07973987457337439,0.08221256674971185,0.05121225521116998,0.015158395592399405,-0.066605668907243,-0.04581163785289222,-0.06975041865268411,0.05047459228673492,-0.014411897583931438,0.643415259357591,0.229469320131969,0.33740741774408034,0.1749265783469976,0.23079270525837847,-0.10893723436320127,-0.010640327902945187,0.03995737065803851,0.0405924823174202,0.47589689938789814,-0.015453045893273442,0.5433461488692629,0.009227052685178386,0.012515481182472553,0.13984496410540007,0.3550321682923463,0.6640814268684253,0.066525061691555,0.1610720006724999
Cerebellum_3_L,0.2827268194530568,0.42563183767294277,0.4474592695175386,0.5159382880795235,0.5241538356508851,-0.0911916009585211,0.5522555226820686,0.6250669940481801,0.7452660940633291,0.7397738353656412,0.1101072121576547,0.45366930304995134,0.5870351241569003,0.4327120065118567,0.6937171137084609,0.5607407662030505,0.4934959761498439,0.1482280887429586,0.6754573570846,0.25382604424464694,0.1692653038690732,0.1562580429081668,0.6827628819248939,0.5711781889510845,0.5998592706455016,0.39475106919159003,0.448170296334112,0.06765007485076857,0.6276132455135174,0.531904078792148,0.7275404856202069,0.1139380678845785,1.0,0.6361915977012431,0.4308514314960288,0.6070653532328716,0.4245618103164744,0.7646460471260456,0.6876647825818151,0.513417726360528,-0.24902043454684403,0.6625653717849467,0.24565102191116556,0.6565945582350398,0.7440581830286132,0.4511896361089445,0.5655025924620485,-0.09755999730212327,0.5879129540449949,-0.018646431370180645,0.4796929325843466,0.5435086525853413,0.5255848012243873,0.6360105388144861,0.7011229063693727,0.78905083386672,0.6932775242566618,0.6599932606793493,0.6624008344307398,0.4592984576212611,0.540259667224842,0.6005926834999338,0.48829173731304343,0.6043772378882893,0.431765014676564,0.7533504000693311,0.5756249020642424,0.4830740996878918,0.5496909161604353,-0.07678818050431023
Rolandic_Oper_L,0.42342175001112353,0.5829049339968215,0.2865720963771688,0.04905853631965535,0.46355924700054435,-0.09745258814580324,0.3705507439258736,0.3290272726690268,0.45399654242345544,0.8441533878331348,0.12059059718548847,0.3468352806957472,0.7468269706471043,0.6090167292968212,0.5395658868814497,0.7345617594541382,0.6869828798284625,0.2840520441864709,0.6716249172232391,0.312276784727245,0.375810668691626,0.1197623892393059,0.39930215453219325,0.5865391347877128,0.39776879117234304,0.3202547083767146,0.4791386852331454,0.3097479782661893,0.49760830535010925,0.543837150417941,0.7624815107355324,0.40583532696697266,0.6361915977012431,1.0,0.09183127491212406,0.3429835586847055,0.5589393159628618,0.5370292694344573,0.5459232420942581,0.325374846754548,-0.10954192118449899,0.8516778520267566,0.2174755009220533,0.44439043584713,0.2829778486795791,0.3502736687211663,0.23650425066964423,-0.10552339572894011,0.04017061360908796,0.293217956388344,0.5900605984504634,0.6500246413210735,0.5119286616730689,0.5998276143206587,0.6604973782790426,0.6188768856399808,0.33818283851777,0.1541172443925395,0.2557256804641799,0.5894982031607343,0.6934805290200541,0.23612334753053033,0.4550338025688991,0.2737488260248579,0.30320668575417387,0.3338220812899844,0.7850833970846617,0.6571266155280112,0.4033755807878175,-0.03652102716261141
Red_N_R,0.5547037872928187,0.16333010040020188,0.07406817066632071,0.5267980057292573,0.38779149452088485,-0.34116063814427794,0.4484765114833365,0.47919435706393215,0.5972813033879996,0.30253653451486795,0.01273125099954624,0.26895789504964984,0.21320034211832858,0.1487158152562231,0.4276408797780997,0.12792564868995027,0.18553808539653685,0.5809604554656106,0.35601301592616724,0.2553497957325696,-0.2152906921043376,0.20536696843784524,0.5416288241875313,-0.07403007762940154,0.4492254866040522,0.027153428040478277,0.2573411294832585,0.0337257812060706,0.4392263877541132,0.28160020802692054,0.4014450286081151,-0.03390371506909646,0.4308514314960288,0.09183127491212406,1.0,0.4148892654478739,0.2614800784566987,0.500980629874471,0.45189902008075683,0.6716933271716066,-0.023652552784161115,0.03792077558505054,0.08465028438040856,0.28648832818056486,0.42633578186367277,0.7294267302943462,0.5438014124101448,-0.2497774423414957,0.5499979751845421,-0.2876861338024359,0.3028102164764285,0.201455697001788,0.29075034771477404,0.3049269907113399,0.41237317008524377,0.4816734319601544,0.357070962995805,0.5553142563253939,0.3927465425568683,0.04884245095079406,0.18939140097755283,0.6058004061823676,0.2939054395012103,0.693488668822695,0.24432179487639774,0.5212338447777205,0.1906554551003165,0.16021033032585907,0.6122799802555777,0.06004429838056206
Fusiform_R,0.41066698843758076,0.6754371308219281,0.3745260686824682,0.44261865303307724,0.5405519679052008,-0.04684668759794399,0.9131092746803252,0.6158668284497315,0.7586135218083823,0.5232845567250739,-0.035859471284997085,0.4529526282305314,0.5400809865893754,0.44526553227921295,0.48040840344134433,0.6547607536099896,0.4610330634567036,0.21309944344941184,0.611127279915269,0.15898102676333173,-0.20244912998974363,0.4975106079894373,0.5866119145346589,0.5998341338613455,0.8230879841163411,0.24786378168902218,0.4580583308063526,-0.10968509695631329,0.34783261487027933,0.6212769665193306,0.45631469895877863,0.18830087834860604,0.6070653532328716,0.3429835586847055,0.4148892654478739,1.0,0.5653388643865238,0.6158721985305702,0.4744579815797589,0.44886786211276525,-0.05919606485835969,0.2976495129798572,0.3543269771625341,0.4719664173855299,0.7512777693362229,0.4736856618217919,0.7022104535866082,-0.13049345839833093,0.7000424409951953,-0.21282174372464827,0.14549439778089843,0.5738429238859434,0.7531837830252737,0.6715310444358158,0.577730195654574,0.688584089579898,0.5662114394180193,0.6845784144631176,0.6359895734747745,0.12203327692746152,0.551622762716458,0.6395915850243102,0.5820115204457326,0.6557735396055415,0.2758086547639266,0.7444748650555685,0.595292127799914,0.5993723006501112,0.6517165132662117,-0.024107541028636163
Paracentral_Lobule_L,0.5703175130098923,0.9043064366101524,0.1894733097381109,0.0940357289464741,0.46701834988666674,-0.003854986378048482,0.5730614870565616,0.3396075670159637,0.4682755060595904,0.6301354365975791,-0.08129670019793947,0.6205687242876885,0.7510011388170688,0.859339855988137,0.4500512319789755,0.5891593798044586,0.8947583644468958,0.46098834459894433,0.7131160719339729,0.27245507775345224,0.07706669785033576,0.6885139515129092,0.5972226063408346,0.4759121801918012,0.48509186919622765,0.2592891154715081,0.5485312750966648,0.10028667573865759,0.2899322379014332,0.7072830335581681,0.45706483155808086,0.5567657680164554,0.4245618103164744,0.5589393159628618,0.2614800784566987,0.5653388643865238,1.0,0.6470542979565986,0.46752758033766956,0.41186255643692327,-0.04890476557860797,0.3235976246154424,0.2042241148788706,0.2977885121009138,0.38211313696365673,0.33709900327233455,0.3264673779884904,0.012906188317022492,0.22636803394401994,0.06144693555189925,0.27210112979841583,0.8899762984547576,0.6023649819462512,0.6560068078799856,0.605424373890446,0.6227716340556637,0.20289828554498018,0.3049090013632672,0.32447502933240085,0.37857890675108125,0.9207422012647327,0.393516264265736,0.7044074415703082,0.41659035953030005,0.24313123885487806,0.47757736088604363,0.6650068880959091,0.8681103835636786,0.4138601881220132,0.10396609041563033
Frontal_Sup_Medial_L,0.3870207670981042,0.6080673838972412,0.40213459132151047,0.5231361783282792,0.5172854093078564,-0.13168461948470123,0.5624449658715154,0.5781789440498231,0.7394305970446751,0.748212576813498,0.11838210790262507,0.5653418667844158,0.6743453413661317,0.5475479371310515,0.6754036165715168,0.5372822680814366,0.6891703351037534,0.3427150159095664,0.7571206028905326,0.23648928165704045,0.20415184371417464,0.32039724849643764,0.8335784009939726,0.4747254530148042,0.5945732061734772,0.33004347774500875,0.4562532581459757,0.07369743493216323,0.5708646587764016,0.6081347399990997,0.6856273015965939,0.12337366978193255,0.7646460471260456,0.5370292694344573,0.500980629874471,0.6158721985305702,0.6470542979565986,1.0,0.8069901540242692,0.5781850280639493,-0.23598153717663498,0.4677663933727986,0.2043471247853544,0.5893852507282197,0.6796219207630911,0.47245072034240587,0.5670542344628394,-0.0768662172125022,0.562458056391195,0.010397058789596141,0.5183074042431213,0.6478749885781186,0.532181569547029,0.6690886543769259,0.78847799388699,0.8581508164780072,0.5708211383498732,0.6270509116877905,0.6106060246621671,0.5794287583019114,0.7424517819837203,0.6421122369362557,0.5918295859997771,0.6636701667589668,0.5006992097614152,0.7108749573843359,0.5320545275689933,0.596094614688856,0.5875963827486584,0.021815128945698405
ACC_sup_L,0.4627839962377417,0.41880508155222185,0.3233249747670823,0.507487281282258,0.48309366876795473,-0.09897260365974514,0.4431640865276243,0.6391851671256049,0.705353296100535,0.6881333922632015,0.01909892644429133,0.5089204343650221,0.5620047446684018,0.4744663683120309,0.7447307857437938,0.4622573418522482,0.559924432622543,0.378122945493338,0.6735382665395679,0.2537501962922824,0.2152203876153598,0.18222667601903147,0.7897799194735811,0.3760473189355038,0.48443218650855197,0.28068931710674466,0.4794544726847304,0.12206081384356679,0.640430216904282,0.5619388289024432,0.6588333994382276,0.15629627746343264,0.6876647825818151,0.5459232420942581,0.45189902008075683,0.4744579815797589,0.46752758033766956,0.8069901540242692,1.0,0.6345560501768133,-0.20241937177505884,0.5331452795563232,0.1950110970308215,0.5874678656109229,0.5767487406814289,0.4779005502375548,0.4593174854253066,-0.161413475705935,0.5328968010063604,0.12736719766121588,0.5770910832831523,0.5381384137511188,0.44220628183534305,0.6631506209025975,0.7757708659591477,0.8316053591268745,0.5896064245970418,0.5211096391713057,0.5286504741002912,0.6269189791222516,0.5792348427386567,0.5888962984642874,0.5001334929182623,0.6166254317978231,0.5533238495289636,0.5992766006920046,0.4467175553197227,0.4625483105307668,0.5630918331905389,0.024518787892060093
Thal_MDm_L,0.6400745588574482,0.3493598163337961,0.20829969233244705,0.38009602829031464,0.2871142588723152,-0.2994177222518962,0.5116720091763352,0.49935620430577066,0.6342620555631882,0.5269565545182613,-0.03342682896998555,0.4712241470039438,0.4100497640191017,0.3270793430494845,0.6296272806241634,0.2684339085334289,0.3912974955462951,0.6989543085069144,0.5080889598763729,0.17116965317801627,-0.022418043128487428,0.2794337612030444,0.585578295086858,0.0956356716087835,0.47913741203477206,-0.12417795483843991,0.3389991465262548,-0.014461093341638505,0.4929180183689414,0.44083953230361456,0.4839414243867376,0.0506669246177927,0.513417726360528,0.325374846754548,0.6716933271716066,0.44886786211276525,0.41186255643692327,0.5781850280639493,0.6345560501768133,1.0,-0.04191355039044757,0.24018067222768869,0.17465655624260576,0.35768191410360006,0.494713065603699,0.7840704484324571,0.33669957434995595,-0.09520888702553086,0.5854182718565124,-0.08278627204902847,0.38965895467657635,0.4181870072334904,0.4172786389262012,0.47131816760340783,0.5603491656083018,0.6223898997118843,0.4437203072324808,0.4904167527759397,0.4563041783231886,0.24848531163223905,0.40497101090481186,0.6350925029776335,0.4344229312491061,0.6235326623198324,0.3527941096179238,0.5922324519719779,0.43973349448532234,0.31364797004808764,0.6244224545489531,0.018020630788132815
Cerebellum_7b_R,0.02540120078268432,-0.09497979775124456,-0.29589918853339364,-0.07373921170210862,-0.34384309744692365,0.17787597626427745,0.05194502811526183,-0.3599004616006239,-0.2168147194962542,-0.21210370930067676,0.21451677486528836,-0.03395566991977173,-0.10724497901204764,-0.10931906280777003,-0.17782954187432365,-0.1472800633022531,-0.09908693184362669,0.1279925617385407,-0.2262050844841799,0.008389091322664593,-0.2381828483961975,0.10799773312705642,-0.13805984851067032,-0.12868529612914506,-0.022323575908507705,-0.15407882119360702,-0.10858503811745158,0.030132274722990543,0.022376180181977085,-0.11170240954009171,-0.17975155333280754,0.06317152939050201,-0.24902043454684403,-0.10954192118449899,-0.023652552784161115,-0.05919606485835969,-0.04890476557860797,-0.23598153717663498,-0.20241937177505884,-0.04191355039044757,1.0,-0.15985075067832352,-0.010713198660971989,-0.40854530402433786,-0.17858259243387334,-0.09509264213218249,-0.20413698359208932,-0.009558221010389101,-0.1279510140686647,-0.08652475795831346,-0.2618533814445744,-0.11459686450092949,0.11827961838853346,-0.2399918173349662,-0.23014371524670407,-0.1947574329153922,-0.40339206419581175,-0.16488866417380874,-0.1876652072198322,-0.28298830833028904,-0.16993649311347053,-0.23520260351682018,0.04982855645242908,-0.1905509109234486,-0.19665478979450707,-0.1746814311915031,-0.12023349432345025,-0.17798486021795093,-0.23157911531447267,0.17061218694920102
Heschl_L,0.23450213050549243,0.3712173757113336,0.3168297160100242,0.19377278136921752,0.39484184191078475,-0.05443203088297302,0.29173550010221044,0.2965509992265858,0.5004909193909871,0.702328983431651,0.1427992766305289,0.25152499588015487,0.5310295090625932,0.40372790914463436,0.5282207734153962,0.6434609869492528,0.4600600375313184,0.10248472871673193,0.526174199686231,0.20381979677072154,0.29344920706192595,-0.07681630673660789,0.43084052885573076,0.5968315557232395,0.40937972371941,0.30414975054379645,0.41907893615892894,0.28490231089981655,0.6245948911967351,0.4355044612593148,0.7261724543373052,0.22853371849176968,0.6625653717849467,0.8516778520267566,0.03792077558505054,0.2976495129798572,0.3235976246154424,0.4677663933727986,0.5331452795563232,0.24018067222768869,-0.15985075067832352,1.0,0.24489102089594803,0.5480115885563663,0.3682075132012371,0.2926945816449827,0.2998899469781306,-0.18806754941231119,0.15075366266657123,0.25520238137778245,0.5568011367298057,0.4634043256445101,0.4394496419473256,0.506857133524463,0.5535553666136526,0.5977397912211344,0.3725373366817477,0.2579690840081036,0.2892700012552465,0.5556451837282396,0.4994459437288827,0.1402481230707502,0.37546944620585376,0.2600915974495694,0.4131920505504207,0.33569289437701005,0.5768230160590683,0.4617012975554664,0.4247235503223707,-0.17147071262598748
Occipital_Inf_R,0.20214616137226887,0.20061085474491636,0.27492584183019414,0.16773603380991825,0.25566501899233474,-0.08918126132720837,0.2791086387680921,0.2645176965952258,0.25047223520783085,0.2836841183101174,0.012865433283397426,0.1804365047032792,0.30084348881044376,0.13350919346532814,0.20086930972993203,0.2922976970842952,0.1934453931063536,0.05145301350456012,0.226852112339748,0.22600381092262223,-0.10081823224056032,0.14097112334027453,0.14386121892274323,0.33556902510119196,0.2523465887484228,0.14176079204339415,0.2929731607128507,-0.042898674676661114,0.1993943671481308,0.18543027026127062,0.20927656265102626,0.07973987457337439,0.24565102191116556,0.2174755009220533,0.08465028438040856,0.3543269771625341,0.2042241148788706,0.2043471247853544,0.1950110970308215,0.17465655624260576,-0.010713198660971989,0.24489102089594803,1.0,0.19678964977772598,0.15260675445769528,0.1808941196351268,0.17956880434509415,-0.11562392500719204,0.14738390586730388,0.16635573078929597,0.0544480492612187,0.15939479435183385,0.31799737231294917,0.2646777606000088,0.2993922051540923,0.19165617168794055,0.21597526951442828,0.16967779907981853,0.1698606306655501,0.023995988759602824,0.18308238269213722,0.11874712106020976,0.10996857692496674,0.1244706560482756,0.23678397786332944,0.13087919125277886,0.2526244468159217,0.1650043405693399,0.23568173817623836,-0.10624774604148857
Cerebellum_10_R,0.1133053280603002,0.3975477027414881,0.5663731510947346,0.5080700975265889,0.34021626809769767,-0.06381755153057284,0.4367367885698489,0.43931726483195765,0.6281832114946008,0.5461574075011135,0.06531590504587807,0.16679572625918998,0.38686326023388545,0.38584051736406916,0.5357430248825844,0.5313817781811084,0.4210653086263441,0.17196216825564242,0.5816705337596523,-0.11359715097616613,0.27334975280497414,0.0707988927394655,0.5446189882591592,0.4746623734696013,0.4233457793965783,0.15699611799736124,0.22517115969328663,0.204312461139747,0.4621638484830086,0.29777777224737156,0.5631194893139745,0.08221256674971185,0.6565945582350398,0.44439043584713,0.28648832818056486,0.4719664173855299,0.2977885121009138,0.5893852507282197,0.5874678656109229,0.35768191410360006,-0.40854530402433786,0.5480115885563663,0.19678964977772598,1.0,0.5287370063117537,0.3918079027297504,0.5674733360595001,-0.27852581943240196,0.5046280631107078,0.2492747895049915,0.573599620025905,0.4351182348038989,0.4274704511948128,0.5981225690695201,0.596623314858873,0.5911553011979995,0.5088581652456959,0.46489525776728363,0.46413266861637015,0.5543064362532135,0.4574341529214207,0.4180125055767135,0.2646133121241708,0.4587615881758816,0.4021483378936628,0.4856949291380424,0.3835804775535028,0.44805807984269785,0.57039336274671,-0.47234081387692767
Hippocampus_L,0.248029658355811,0.41672349369870143,0.3169589349564839,0.6961088945476652,0.4732933969181885,0.004941056021795457,0.7108675860625666,0.638897616150354,0.8146891218277111,0.5498645388831832,0.10827780112613897,0.45375811653989934,0.44526647829569316,0.3351629376631872,0.5780187406780801,0.41606516498904716,0.32499995207202165,0.09204733554628927,0.5751077011520153,0.07121764933354306,-0.12640403533720182,0.285424122759545,0.7254874018811717,0.48338591420825755,0.7938368523752156,0.313984727747306,0.3747392100936543,-0.06797696928046514,0.6077912035601309,0.4960496565241646,0.5030393352087512,0.05121225521116998,0.7440581830286132,0.2829778486795791,0.42633578186367277,0.7512777693362229,0.38211313696365673,0.6796219207630911,0.5767487406814289,0.494713065603699,-0.17858259243387334,0.3682075132012371,0.15260675445769528,0.5287370063117537,1.0,0.3919783119555518,0.693348773510861,-0.07869170125390841,0.8580309279463757,-0.34014573150256894,0.20262866172709465,0.4658300145539734,0.472115491837278,0.5067177524483781,0.5318081731995151,0.7759005229682804,0.6904319968324734,0.8560180549958811,0.7446273519739317,0.17611920022172536,0.4191865036821461,0.6697712876532179,0.5245468034804573,0.6873763564094952,0.3235173026396579,0.8639095137885985,0.41671578130653214,0.3994541646187498,0.585868150390115,0.09654582911600804
Thal_VL_R,0.6940146269199269,0.3428647494154093,0.17747353108350375,0.35415349825733683,0.35593121218019025,-0.4687119148014153,0.549492082381963,0.40180897754520595,0.6783943054778374,0.47997625930103943,0.005420423202122951,0.22712647163856076,0.34510761746860624,0.2404835708204907,0.4620420620401006,0.3962704221665408,0.28846501807422364,0.7163847942598298,0.4405863411449895,0.09027252566006862,-0.08026766770291256,0.17127532618545496,0.453770623302421,0.07560569116844892,0.5255534267686315,-0.1748895650972407,0.2892931706200052,0.006598584279664242,0.41613715373543014,0.3481846530316295,0.5933801885322946,0.015158395592399405,0.4511896361089445,0.3502736687211663,0.7294267302943462,0.4736856618217919,0.33709900327233455,0.47245072034240587,0.4779005502375548,0.7840704484324571,-0.09509264213218249,0.2926945816449827,0.1808941196351268,0.3918079027297504,0.3919783119555518,1.0,0.49523662685512226,-0.29845356596271677,0.48750693138952333,-0.10255177306940284,0.48958235377301834,0.3298948086407009,0.49086190924917933,0.4167321772686534,0.5228654548330958,0.5417559633037008,0.3849294323697166,0.4635777576166586,0.3691000062212337,0.17238295678076582,0.3414399230056017,0.5771824402209089,0.3385399678249859,0.6718559153740683,0.19495952493378418,0.5267090777012853,0.45041130002735624,0.32371698952252764,0.8297084553005334,-0.08163181593125024
N_Acc_R,0.2399740749435713,0.42078327676589455,0.33563540969492467,0.6997671367479052,0.5148432729908148,-0.135833099897423,0.6695850298113665,0.5663323967947507,0.7975122782391522,0.43039300403048475,0.10243373313718042,0.06172329891228889,0.2791982726540508,0.19769704926769302,0.4322259998612193,0.4859779196465163,0.2242633844706506,0.175499045685927,0.5157610878340441,-0.011865937617551954,-0.07589817589833792,0.12315515573569336,0.5299213318201084,0.4358595995567499,0.693344836195538,0.2760050241953562,0.2598281759085472,0.025395453958098186,0.45237321204741304,0.25981836662382124,0.48335355317351186,-0.066605668907243,0.5655025924620485,0.23650425066964423,0.5438014124101448,0.7022104535866082,0.3264673779884904,0.5670542344628394,0.4593174854253066,0.33669957434995595,-0.20413698359208932,0.2998899469781306,0.17956880434509415,0.5674733360595001,0.693348773510861,0.49523662685512226,1.0,-0.22523243866242781,0.6519118337470179,-0.13380908016954876,0.4175338099957875,0.29907282166877674,0.5662486652296207,0.44148455433450534,0.5059217652303875,0.6189175056125125,0.5689875263970334,0.6966273788165562,0.5140630346357629,0.2265427620844328,0.35007510172447326,0.6434967349224286,0.2758991197479903,0.7187802292037209,0.196662156755975,0.6095013586188721,0.30921915757004215,0.36746356976344785,0.7176403417923188,-0.08723921992786932
Vermis_7,-0.17765068214135418,-0.027088499610015814,-0.015661702220835388,-0.24135821399387483,-0.06288749226766138,0.11261378244343274,-0.16542748099667118,-0.09026652555298154,-0.2222848892541003,-0.047087042683969814,0.02299401478469356,0.07798654394129215,-0.0556514585859402,-0.03847390231785555,-0.16157478584617507,-0.14689307972252202,-0.004231548805522963,-0.2265812967520896,-0.029972973357201716,0.13533188831787532,0.13812061845117712,0.008518109294704757,-0.14568100873466122,-0.003192375531157813,-0.14647061373664702,0.03886755665480101,-0.07997602325143949,-0.03988548178622595,-0.20615668290032568,-0.006893307668943127,-0.21393277134352204,-0.04581163785289222,-0.09755999730212327,-0.10552339572894011,-0.2497774423414957,-0.13049345839833093,0.012906188317022492,-0.0768662172125022,-0.161413475705935,-0.09520888702553086,-0.009558221010389101,-0.18806754941231119,-0.11562392500719204,-0.27852581943240196,-0.07869170125390841,-0.29845356596271677,-0.22523243866242781,1.0,-0.14968910932487972,0.006268329768677915,-0.27850807456472665,-0.05642619733515151,-0.1698416830272543,-0.10135849844751468,-0.1075880183159328,-0.12007479496346232,-0.009116422485518517,-0.17491283071668862,-0.045265129988424975,-0.03445372491231194,0.006566182830390765,-0.044228838863273646,-0.03195983289214509,-0.22152774281388943,0.021288830882471733,-0.08633112959857751,-0.039564658939924655,-0.04853472255476121,-0.3004758949057539,0.16913595448296062
ParaHippocampal_R,0.2667907331517841,0.2528209181954721,0.26936586886842084,0.7295441746234794,0.30839994185214414,-0.008317474698632067,0.6874703382042706,0.5620046533591987,0.7722529850414811,0.3013679234130344,-0.009004406848667547,0.34020792520125803,0.23445697657976677,0.17168936471991253,0.5209249588274099,0.25257607171759733,0.14957428345021712,0.21918333779145058,0.43211208470939677,-0.036593347186332434,-0.2868768629027049,0.28804543642762104,0.663687910014115,0.22808229792486026,0.7060210125251635,0.10425905061729249,0.2252850831507263,-0.2056281116492122,0.4795454365271294,0.4027347796316399,0.3203603997902205,-0.06975041865268411,0.5879129540449949,0.04017061360908796,0.5499979751845421,0.7000424409951953,0.22636803394401994,0.562458056391195,0.5328968010063604,0.5854182718565124,-0.1279510140686647,0.15075366266657123,0.14738390586730388,0.5046280631107078,0.8580309279463757,0.48750693138952333,0.6519118337470179,-0.14968910932487972,1.0,-0.3666556328370304,0.14702164896699843,0.2849679123049775,0.4432895232183681,0.4232579415569131,0.3909172722976279,0.6543097736088352,0.5848857528796172,0.868253731028875,0.7261448838799414,0.023929159887935512,0.22060881060312093,0.6682897824224672,0.42140712065945873,0.733063359798348,0.2545098896808891,0.8107681398819844,0.20809979325596287,0.21560840662650008,0.6004094024160014,-0.0541995863667582
Temporal_Pole_Sup_R,-0.11280992849915164,0.07831747595066757,0.43835916697447985,-0.1940889866574456,0.0027083146166206615,0.03809390812578551,-0.22465078737968475,-0.13584532673565924,-0.09342618204950108,0.24395297130944096,0.22626584785378012,-0.11754756132401185,0.12090522540833135,0.13034746575197664,-0.030629174779603842,0.16971773815719482,0.2072746158842175,0.04879795098137569,0.22024060056120523,-0.05151819214975432,0.6571377346061036,-0.14479857392232884,-0.0819880585671157,0.24790564640143928,-0.3137384431639477,-0.04221599319872812,0.056352122005658846,0.4161892303644071,0.07174605591214271,-0.057982780415364366,0.20578001517538977,0.05047459228673492,-0.018646431370180645,0.293217956388344,-0.2876861338024359,-0.21282174372464827,0.06144693555189925,0.010397058789596141,0.12736719766121588,-0.08278627204902847,-0.08652475795831346,0.25520238137778245,0.16635573078929597,0.2492747895049915,-0.34014573150256894,-0.10255177306940284,-0.13380908016954876,0.006268329768677915,-0.3666556328370304,1.0,0.41823487158066236,0.10638047133138338,0.004141333565504008,0.23934874726962999,0.33568317404449516,-0.005001857552183552,-0.12090070635075606,-0.4337912676266418,-0.2487482208185519,0.5290009013160683,0.1782607821264465,-0.18997651300713195,-0.12116146023736048,-0.3282549694956737,0.19084711745009555,-0.3078811648026421,0.12682506105498897,0.11341781669382654,-0.02223765621913579,-0.21995204021871237
ACC_pre_L,0.21769907631252333,0.33930405715519885,0.3605685433128647,0.29998799018676464,0.3112902017100245,-0.17956773935139678,0.1993320688306753,0.25729822808459274,0.4612239105980577,0.6007837771217451,0.18211861842076962,0.0032963481465628245,0.3357701983892961,0.29172989416145584,0.451216706649096,0.4637083645305621,0.40405709075242263,0.4768978679547389,0.5290887103384047,-0.16733978037274416,0.5736619500921402,-0.18006436362217584,0.3597366601370699,0.2605291812664609,0.22246165598745912,0.04216635496364543,0.15378994864136797,0.3187951777765138,0.45590138394239443,0.13397211366305423,0.6819200140883016,-0.014411897583931438,0.4796929325843466,0.5900605984504634,0.3028102164764285,0.14549439778089843,0.27210112979841583,0.5183074042431213,0.5770910832831523,0.38965895467657635,-0.2618533814445744,0.5568011367298057,0.0544480492612187,0.573599620025905,0.20262866172709465,0.48958235377301834,0.4175338099957875,-0.27850807456472665,0.14702164896699843,0.41823487158066236,1.0,0.35189814115938917,0.2856957005691266,0.45642316976892877,0.6569016097944239,0.5163981174564358,0.2534185616238913,0.12292093379532772,0.12473163898073877,0.7850931782520676,0.45499599043843547,0.3602337185190969,0.12354606764625452,0.36696743844833046,0.340623742071608,0.21133387412846563,0.40309822860539857,0.3686435353765887,0.48472977378784116,-0.1547450954609616
