,Frontal_Sup_2_L,Frontal_Inf_Tri_R,Putamen_L,ACC_pre_R,Vermis_1_2,OFCmed_L,Temporal_Pole_Sup_L,Temporal_Mid_R,Thal_IL_R,Red_N_L,Cingulate_Mid_R,ACC_sup_R,Thal_MDl_L,Vermis_9,Insula_R,Thal_PuA_L,Cerebellum_10_R,Supp_Motor_Area_R,Thal_VPL_L,Thal_MGN_R,Hippocampus_R,SN_pr_R,ParaHippocampal_R,Temporal_Sup_R,OFCpost_L,Lingual_L,SN_pc_L,Heschl_L,OFCant_R,Frontal_Sup_Medial_L,Fusiform_R,Cerebellum_7b_R,Occipital_Sup_L,Precuneus_R,Lingual_R,Postcentral_R,Thal_PuL_L,Frontal_Mid_2_R,Cerebellum_3_R,Thal_MDl_R,Frontal_Inf_Orb_2_L,Olfactory_L,Thal_LGN_L,Cerebellum_Crus1_L,Temporal_Pole_Mid_R,Occipital_Inf_L,Thal_MDm_L,Precentral_R,Thal_PuM_L,OFCmed_R,Thal_VA_R,Raphe_D,Parietal_Inf_R,SN_pc_R,Thal_AV_R,Cerebellum_7b_L,VTA_L,Thal_VPL_R,OFClat_L,Amygdala_L,Thal_VL_L,Thal_PuM_R,SupraMarginal_R,VTA_R,ACC_sub_L,Red_N_R,Temporal_Sup_L,Thal_MDm_R,Cerebellum_9_R,Vermis_10,Thal_MGN_L,Postcentral_L,Cerebellum_Crus2_L,Pallidum_R,Rectus_R,Precuneus_L,Temporal_Pole_Mid_L,Cerebellum_3_L,Supp_Motor_Area_L,Cerebellum_Crus1_R,Frontal_Inf_Oper_R,Rolandic_Oper_L,Thal_LP_L,ACC_sup_L,Frontal_Mid_2_L,ACC_pre_L,OFClat_R,Hippocampus_L,Thal_VA_L,Cerebellum_9_L,Thal_VL_R,Parietal_Sup_L,Rectus_L,Frontal_Sup_Medial_R,Frontal_Inf_Oper_L,Thal_PuA_R,Frontal_Med_Orb_R,Occipital_Mid_R,Putamen_R,Thal_LGN_R,Calcarine_R,Cuneus_R,Rolandic_Oper_R,Cerebellum_10_L,Vermis_6
Temporal_Sup_R,0.0070938949895509905,0.6156653164521865,0.01783397608363058,0.18013753065496435,0.6944230659317695,0.3493013328511721,0.22704672308331797,0.689799705999409,0.47027102431201073,0.2806376780505186,0.6120028104444986,0.2261844787781271,0.31994877965533824,0.5808089471489106,0.5626547402455102,0.5012386875071144,0.15615122804507167,0.4786646865504619,0.40451498823885434,0.3570386694939007,0.5925734442894135,0.41414116399984763,0.27314320087158944,1.0,0.4292869847757082,0.8564698799753787,0.19330165373563366,0.3627779154716159,-0.0668817355393263,0.09345960633421346,0.7006536815499246,-0.3194064917218642,0.021028877539080084,0.5889456808447745,0.8878631522481037,0.7286630542178362,0.2746111718653369,0.38658792549382565,0.7010613293842933,0.38672263004658886,-0.42999833719363484,0.2743193154302952,0.20919449526822043,0.3465632534451846,0.1114254871678215,0.03336874479078479,0.3082041518397564,0.6026760464925351,0.40024357410696104,0.08093163081827606,0.5228723745785505,0.17552070790296553,0.670583934754824,0.2205448869520128,0.4431981806672273,0.1756875404485818,0.04174474893943277,0.44480451374615476,-0.297288194957085,-0.4025049839767174,0.482463903627349,0.4877104325760421,0.7670595485962012,0.06626816812432462,-0.0796935692543924,0.48681834461187046,0.39954533734751413,0.2844330284044751,0.021146217163167468,0.3504469225847435,0.3728035355702511,0.6551067327791088,0.2407109206589342,0.23562732555216703,0.028152877344600345,0.5079910367733612,0.18023073419902816,0.6771569114974173,0.434574836081303,-0.08099240760562751,0.776481201214203,-0.009028920483736588,0.2570761526997065,-0.03122794670657426,0.5663845022883478,0.006245444775793795,0.49135101825234406,0.07463857851350965,0.5826507310054612,0.4197611848668188,0.5078567612955934,0.4370538971143499,0.393348383838432,0.2090033989769371,0.4665311622596581,0.4642686735022245,0.37644206330844465,0.44627655653346493,0.509653789156559,0.19589593942408023,0.7190750896493476,0.21022535550296617,0.8753912992931933,-0.044154737618960584,-0.027607171892380253
OFCpost_L,-0.06125428533121612,0.37429773506526304,0.17989933749962125,0.29165575652290315,0.41918807914914236,0.2362740680532727,0.5827783017493126,0.47079336314334314,0.0911110122444805,-0.24290907869969872,0.18099720389057006,0.003856585787022221,-0.11486800763665264,0.20988582514094722,0.3000416782698275,0.09728781623803048,-0.0938800334383462,0.07201100582259091,-0.07237291780986449,0.09867227985046437,0.010751428414507888,-0.09497486814590132,-0.1748829529011291,0.4292869847757082,1.0,0.3776644461462432,0.3650094999153138,0.013488254283170608,-0.08988874644651947,0.1307563662358566,0.27988695654378115,-0.1801557747647446,0.2136601548670082,0.1872953291780988,0.25797568817086,0.36925320743597395,-0.1276002889922747,0.10846001349300069,0.12861711117419208,-0.13619294016183645,-0.159096041771665,0.3968221078997353,-0.17672759532630752,0.33125680208361097,0.408494955591317,0.21886738606416614,-0.20431454694191087,0.3269328134200724,-0.11426417486449146,0.3375515701257934,-0.023257269277696748,-0.0961132706921376,0.1563057295052899,0.03246932152803167,-0.062046657273651946,0.27736708801387494,-0.3851837312005599,-0.05642680646192418,0.2191548296094429,-0.4936325260786269,-0.10768429527343559,-0.08291398646295592,0.3588107095974888,-0.3410226117426029,0.060895407567000494,-0.1797013468541056,0.1844858503372437,-0.1997001901911036,-0.32895037426966994,-0.12570300926275735,0.2587674015338416,0.2725595020474189,0.35548717899762955,-0.10866831504030146,-0.16910539401319757,0.22056350266356753,0.466758889857779,0.29590200885952855,0.08416950264223058,0.23037193998396158,0.3284963817840412,-0.003045905589627143,0.051190342619586396,-0.14332658115886976,0.24979639483413238,0.09366511128839417,0.4726717497428583,-0.3964588926614152,0.028778742325708994,-0.048430914646632676,-0.07496786911426337,0.15488219309573273,-0.2764882535800822,0.14298595433667036,0.3622185534483515,-0.08541820639198831,0.15235599237084294,0.31935324569470525,0.3018922063817958,-0.22550115429694523,0.4271143361733262,0.3069980638687804,0.469549208983649,-0.073189998649182,-0.2090275607169665
Lingual_L,0.00033649472999556417,0.4164556843615583,0.12404185941088772,0.1177597432204616,0.6773423477195094,0.3417857484583001,0.2729388791037861,0.5987543842477926,0.43167604924818775,0.29034369813693095,0.5688316296346728,0.1537324925976709,0.28001647129964297,0.5826722602288636,0.39106339045454525,0.4953317224954025,0.21802851817996136,0.45838027507568213,0.4012809840218272,0.28217100948855395,0.5509975439710337,0.4276086461807293,0.27537894841698773,0.8564698799753787,0.3776644461462432,1.0,0.19895554551400232,0.42215496919357176,-0.007673715023714224,0.09424315324974854,0.6618190682529033,-0.2358452059791771,0.12623505225778187,0.6040928320202633,0.8994573802666246,0.6941298758637906,0.2073213487660472,0.30026183764985875,0.6523458985155235,0.38499313373187677,-0.3373810230160663,0.28424895326271704,0.2756721189817402,0.4131984329802127,0.032694143192478646,0.041335063613104524,0.29767914489146685,0.5541387752270602,0.38004496363691387,-0.002237868037172041,0.43898335924031356,0.16209928531220172,0.5978636097460621,0.32313855698160004,0.424998429092559,0.196790055408555,0.11968045754526853,0.45847988161646974,-0.3065169964368971,-0.34000791410208414,0.4361115750701006,0.44845775682214234,0.6665945985318743,0.0946263415302978,0.04047019582229399,0.431662167228299,0.5961282433363612,0.18128926237011467,0.01937514695528918,0.3075078195535803,0.41069358515225635,0.6666158775615719,0.1952420504588891,0.11584199732370329,0.053454515890261824,0.5486952940209768,0.06651849740704867,0.7215803344897896,0.39979348546360494,-0.08732524402344381,0.6659090647174444,0.07166107282869498,0.20025583757349238,-0.06106264777422617,0.49220593130077533,-0.07010692376636396,0.3868623446906435,0.11668588963748414,0.4840960604505688,0.39343052305729026,0.433507856861222,0.47437343725200115,0.3563499340560557,0.1668677981306318,0.4690541015189586,0.40242506970377734,0.3094117406498709,0.44926745250620964,0.33864313424894094,0.22357858875643588,0.8108457836303108,0.32783651704544325,0.72518666263661,0.001006825678998868,-0.003757750580708187
SN_pc_L,0.03091689138247815,0.21212148140178277,0.23032026022839963,0.011430913348917037,0.36262638287528065,0.09035741617578055,0.1602970214685911,0.3002207269027136,0.11504223820076966,-0.14515206318437146,0.17709731722067187,-0.08999878386879846,-0.14778103723648403,0.1719266654014415,0.06670704257954424,0.18396307831043976,0.02665827366255748,0.1365187411625476,0.035599681118500155,0.11206955182570184,-0.041604520318989265,-0.018396763111963282,-0.08145456312010761,0.19330165373563366,0.3650094999153138,0.19895554551400232,1.0,0.0017430306809332928,-0.06745095917384089,0.0662751308114062,0.29549326809403664,0.07551220849465638,0.31671608379735094,0.11927436988015755,0.15370567779930364,0.1458098686400185,0.10334426620620873,0.06614930501481697,0.008950400580410502,-0.057801125836924434,-0.0513292746335919,0.4030145148706204,-0.04652614884634127,0.33937206335494596,0.2596831684926623,0.22454260403538623,-0.14644128790118793,0.13965102253464204,0.01648792874346333,0.16067255302835262,-0.0534042846292082,-0.35014290304048556,0.1601338389189928,0.3929325554209803,0.004948322522212711,0.24295372541658153,-0.3636621894874539,0.04446699187436811,0.13713274092970723,-0.2961590538845748,-0.18134917938387754,0.07383996097088372,0.16799721885641064,-0.407961476662847,0.1564343042654344,-0.1733190606552986,0.21211902660711057,-0.21954402708500464,-0.16532188534956788,-0.12563046799038896,0.3890075172179829,0.09779525370550719,0.3385058228646298,-0.1006643610269068,-0.14376433430467828,0.2618194385381881,0.23319638922366925,0.22263363932904176,0.20892684258098362,0.4051897770887062,0.09013302858863052,0.06770174290400009,0.06892228844737171,-0.0626362590463411,0.04299737927281318,-0.2719779881215437,0.21366042687858897,-0.22242922208368396,0.14172248388033198,0.01079947893787131,-0.14050792052224653,0.20531622317423812,-0.16858303879724776,0.0925422153490509,0.27175656038276647,-0.025002014379171208,-0.010057248941339105,0.36925503719564556,0.007012985274645796,-0.07264685091602502,0.273838015539376,0.29392347181728445,0.18254420288255235,0.02709361619440693,-0.058362303204561185
Heschl_L,0.48711580642924274,0.37630677768770887,0.3750976406004536,0.25045598082160436,0.35077455212868414,0.033995069709662686,0.0640606884365005,-0.0898753616476025,0.5449528202734425,0.6586780485093531,0.6702382118162024,0.4266971131172319,0.5133403452214008,0.28165284731575047,0.5136298808463255,0.46885419382580246,0.3089027782058224,0.43591924204218707,0.6368146675733138,0.33483817375560926,0.6563674215786723,0.6203459942261976,0.6120040611026969,0.3627779154716159,0.013488254283170608,0.42215496919357176,0.0017430306809332928,1.0,0.023534603264706605,0.3661261463223979,0.313470799742439,-0.22362971844466856,-0.31947903003047035,0.4795723604429145,0.3830862739354558,0.3939540427298341,0.48215390272483893,0.5419883796506372,0.646106543266073,0.5631323492503836,0.4049604758808221,0.05758445547310556,0.6345517995780436,0.06588569088674329,-0.04832077765229137,-0.21394782791524983,0.6597963271093986,0.30372288994329116,0.6428107167481032,-0.2971642667533736,0.620708082448071,0.20407019435334142,0.40246602557120037,0.34030610329811384,0.519579056771405,0.06234152913018065,0.4511078637236494,0.5315198482940617,0.018197785094691377,0.013191597893436106,0.6563314471281313,0.5773959294189008,0.2404393842817337,0.4748098448629168,-0.06097522602707117,0.6601360562704105,0.5923718844373217,0.5498407073168882,0.41370688283493123,0.31918490274782535,0.09998901353261871,0.5695347806552812,-0.1635105467417002,0.46173420505813395,0.02788581001688003,0.39536418856076105,-0.16499232888361046,0.521780859572436,0.4404603692487384,-0.33111131863623944,0.394831027779384,0.7619640495630848,0.32944641067097047,0.49603120733895256,0.5491202511822036,0.14941666570064435,0.31578533843991885,0.663864603240142,0.5227426487668982,0.4132184502171629,0.704227871970467,0.2601561490426373,0.17907340739243366,0.3975279812876162,0.44200448830477945,0.5654280317089384,-0.11003798174466035,-0.1776227902833114,0.4652399083159903,0.5284588432728483,0.2267114461698839,-0.16741990349446384,0.43684455339060235,0.06745254297205583,0.2758871708096638
OFCant_R,0.1551027764391361,-0.04803067877928938,0.32262680403691535,0.23463942980547192,-0.08168897661091612,-0.042396284781871664,0.050189988647097214,-0.12898866102657186,-0.04760943253132805,0.0834934437589384,0.1516056141769289,0.09402980610989306,0.10766136566452558,0.08306596027218041,-0.009548105404496179,0.1618628675577959,0.1296350126693627,-0.008732916069655646,0.13311130613640793,-0.11796502269227313,-0.06481733476883333,0.005954958068680813,0.00679732041716228,-0.0668817355393263,-0.08988874644651947,-0.007673715023714224,-0.06745095917384089,0.023534603264706605,1.0,0.2166357406032736,-0.05179181613047811,-0.2268105399432069,-0.05731134010177822,0.08746257761909476,-0.07550476789881187,-0.017067533531018596,0.015943624609495725,0.051942034386806946,-0.02548114529429366,0.18172607076801772,0.2453428591462567,0.030006413621851698,0.12247531127428951,0.04879452934235289,-0.18320650075943234,-0.14163280320446864,0.14822386890743663,-0.02924472430274507,0.1146625208804475,0.06537095385660302,0.019559232534022447,0.04029231721876579,0.0976737089874157,0.14738779680451317,0.19074232226799478,0.17078834447990582,0.1921739931614155,0.07068729071333721,0.016703673335535844,-0.01708568528358794,0.18819655970724075,0.12143918780202374,0.09405440533387309,0.1950288777477873,-0.011068563328397748,0.0279070670169444,0.16750728939074838,0.04352463162360833,0.09282238366286799,-0.1561338755629466,0.05681903490737846,0.10424031965691154,-0.23189881224559755,0.018962593687311118,0.018776112637991803,0.049422612089401956,-0.013906685110980989,-0.025986919408399617,-0.017709866396771256,-0.0029373014910348523,0.059332023704842626,0.1521464026048725,-0.006472975156587922,0.08708613349912417,0.12066459677856826,0.16791012816130746,-0.1152033126526927,0.11619215080915879,0.08818861680002504,0.05167212820700381,0.14551036304565687,0.005997471236389159,0.10002737177450263,0.1891731726013471,0.16328381065846195,0.18368749318789876,-0.133134221389212,-0.15340904700140162,0.009763559152894792,0.08664311357867119,-0.18092516803217473,-0.07318074647485066,-0.09296289528922748,0.02807811446277479,0.1786335709478752
Frontal_Sup_Medial_L,0.878928315800656,0.5107921962809917,0.5647300893099962,0.6750337161867894,0.31595062042909305,0.034372113276550875,0.24291783128721778,0.027589654566496334,0.3876159076757392,0.20922557532474922,0.5930201883641651,0.6471070213014646,0.38168790775317296,0.1677221025630865,0.5434630746702979,0.3008447281624715,0.11143113982972551,0.2033667873269773,0.36357322515488466,0.18112225017586397,0.3048641798903548,0.3219223369588719,0.15576220039390049,0.09345960633421346,0.1307563662358566,0.09424315324974854,0.0662751308114062,0.3661261463223979,0.2166357406032736,1.0,0.28123442779924324,0.06432972179767454,0.09838521363559774,0.23986400370001779,0.022742981118574576,0.27338851108862255,0.28716819435145285,0.6161266176251401,0.3301402312570163,0.25519753258975286,0.5183815513999162,-0.005801210996288919,0.29330738788211586,0.2128266179552697,0.1071500630511489,0.04055006935222078,0.28296304929394356,0.23924791068202772,0.3380957728313123,0.14432179083436145,0.2557756909790981,0.1834401966790147,0.2604905438749941,0.15989801230370893,0.29007149849956354,0.24569392097156617,0.2208003924571337,0.274646333085345,0.5752724722661774,0.09694128900106788,0.36724906248269257,0.25624234993900225,0.12099677700487574,0.2729609959116137,0.03159163618983297,0.18182155995310162,0.41932808585261844,0.1530219501308521,0.21367010319656266,-0.17401827964160463,0.36916724089826564,0.43116420454649884,-0.15135511773399174,0.02540779143918058,0.07988627749557259,0.1951460894552562,-0.05819220545585885,0.43210560837716494,0.3166822564220654,0.0713043278783616,0.31820719392070207,0.5193195858061481,0.270095558129344,0.7239216951500591,0.5842199796390616,0.5529788083610809,0.2433463332124408,0.23781999729354486,0.3276961424028014,0.2945048141008887,0.3381759547236912,0.20093009526242933,-0.1694181316062127,0.9470840909327733,0.5885591849104744,0.27749770987999534,-0.26310740822284895,-0.04477892860292023,0.5004541219386343,0.13959455692055958,-0.05532770174085602,0.06566142765818865,0.29574726060703405,-0.017616806604919568,0.2509796162223057
Fusiform_R,0.24991493406968557,0.5356908466054225,0.09821428293268966,0.1101988202038529,0.70071579911764,0.3452829919577497,0.3157358361930243,0.6254307685716523,0.5760291527987136,0.2534982021935132,0.6201369323847636,0.2686132297829961,0.28823160193770875,0.4193322050130964,0.4685944725089102,0.4636325384610947,0.2875257338959352,0.5240308774738979,0.379424563769784,0.36370280573438596,0.5626796511254976,0.5064631932220216,0.22892013258113583,0.7006536815499246,0.27988695654378115,0.6618190682529033,0.29549326809403664,0.313470799742439,-0.05179181613047811,0.28123442779924324,1.0,0.03680530910418265,0.16032127988300227,0.5292238691712314,0.6674062847873768,0.6721368825669547,0.32685347095118233,0.4643570099244447,0.5763545532814359,0.31609402790979635,-0.18886574881945895,0.3234300089402352,0.28071534170110674,0.3750713684301858,0.27575621823197577,-0.028687478510288585,0.26618414864890017,0.5595791280421585,0.3875425727111427,0.1406090843817398,0.453680486556927,0.12595398836532326,0.673595963242142,0.23406998226800527,0.38427790783147775,0.15002068512874925,0.02174874782166203,0.43771693452092353,-0.09012695432217518,-0.18069294656681759,0.46379280793498623,0.40001523411818884,0.6454728737428886,0.09694334745861297,0.016754951497583305,0.4221855793701929,0.38253806972405535,0.23373197562995782,-0.0064490623773551985,0.12791166498960624,0.43293709163196037,0.6405792092120068,0.2814758040860191,0.18004946045747341,0.15297353387620696,0.5430015697378148,0.2944615416282326,0.6003481816183655,0.5306010687942645,0.220646473312457,0.650488404705159,0.10651052371358209,0.20000558569398513,0.13287705148847404,0.5744215710694978,-0.018457375890453,0.40752564995193913,0.09736436047656562,0.6062994456903158,0.40179353001131946,0.3842764675618531,0.5170076852849399,0.32526538629724755,0.3786849921589129,0.4949101875620959,0.35589811629504936,0.3316144608400648,0.41832564806949263,0.31220501671786105,0.2072640974514128,0.5468045114978265,0.2972495927702305,0.6654704753739049,0.17327101211491522,0.09520591700499145
Cerebellum_7b_R,0.12462951757780295,-0.11966812884745302,-0.12066616291372499,-0.16110852415868576,-0.05528462713791973,-0.14373280423397913,-0.16201482488647212,0.03552348106209287,-0.09551259709964911,-0.14719265861157707,-0.14222157666460014,-0.028493659272289473,-0.15491671538386323,-0.2535168859145196,-0.1503115570182938,-0.14788060453471277,0.010943831757611799,-0.051691667856133675,-0.13941862577134262,-0.0012113189040639143,-0.14797413573414853,-0.06112674151613051,-0.1772492500704429,-0.3194064917218642,-0.1801557747647446,-0.2358452059791771,0.07551220849465638,-0.22362971844466856,-0.2268105399432069,0.06432972179767454,0.03680530910418265,1.0,0.3695945662696535,-0.12663043377263472,-0.24952158613158656,-0.14261602071568866,-0.02920958783710231,-0.02697970565741511,-0.29909096232202326,-0.2327852760015101,0.06393528372433067,-0.1137443298489537,-0.07386258521063589,0.04400446502499414,0.09694937678535465,0.1647146686615036,-0.25113869046843007,-0.09084030702876202,-0.1458385472354492,-0.02770555850191401,-0.21465555137219974,0.03926050755247875,-0.09538790595189195,-0.07763226485040672,-0.212733872580663,0.0468414725107848,-0.10640360813153718,-0.14883720601297748,0.15612131659353093,0.34474837021807336,-0.2692607318161305,-0.23579324982208197,-0.12459047520972756,-0.1245046234078829,0.12110775281303125,-0.2267321614644396,-0.1290434190700004,-0.22055181612541852,-0.04736660039110312,-0.25356716606680135,0.13630850947503614,-0.17042561540768666,0.30595927180988897,-0.21083270420611552,0.04250353526247759,0.009663941119790607,-0.02816228167819802,-0.1288673586066834,0.003315841741489258,0.38245988811302306,-0.20381234820155794,-0.09366859533108116,-0.11659468538782498,0.13263920540076996,-0.18090953977082977,-0.10424056752729803,-0.31222654394175275,-0.07101176598992809,-0.19715756368101087,-0.09392723632772892,-0.3040338957441567,0.0554504715833948,-0.033766851554352544,0.04659671853829234,-0.011557673803290315,-0.2699363858212185,-0.03805486995583075,0.12578079239913562,-0.22610830872868645,-0.1836519827353441,-0.09265432592612174,0.26484042208955205,-0.23884586536549895,0.1767359118493163,0.02100041546064126
Occipital_Sup_L,0.03082403868086115,0.036757732432488456,-0.127316516469354,-0.06984833807912515,0.19622650429510258,-0.19446961339258376,0.2722762393562838,0.5433214333441996,-0.11931669999183164,-0.5283482104126516,-0.0958033149393577,-0.24989328962416404,-0.43431464968926214,-0.20800909861681052,-0.12978178890939238,-0.19629334450433433,-0.18589570424228305,-0.009889353097439907,-0.29935211963540687,0.06440395195492382,-0.34613194115885326,-0.3612487994798588,-0.5441386843347974,0.021028877539080084,0.2136601548670082,0.12623505225778187,0.31671608379735094,-0.31947903003047035,-0.05731134010177822,0.09838521363559774,0.16032127988300227,0.3695945662696535,1.0,0.13273775323816395,0.014229778911724883,0.12441180927887086,-0.07594550878609202,0.01223312364248088,-0.2629190690193488,-0.4976557256728521,-0.27895608528263516,0.01076667849412756,-0.32132921302230394,0.31843567159016833,0.4445348412171021,0.4383567442515441,-0.5067822680552615,0.18445527854471047,-0.3138551007853006,0.20359560343978034,-0.3244316075128194,-0.04991045013202997,0.02586519584639124,-0.1024878236847916,-0.31554812718419645,0.14968825502347996,-0.5684507433160945,-0.3283784395961063,0.2360066487942585,-0.09612274883115163,-0.399776805042116,-0.36176449023323376,0.18770835385342466,-0.5096178621281175,-0.06913854700192833,-0.4964822118114451,0.13537460272501378,-0.4884188516294047,-0.4584228730028942,-0.4450377576991706,0.43952791921154055,-0.032697979616297654,0.26366999910721045,-0.5011921952316115,0.022569629706496504,0.32813227296666775,0.35014812826058894,0.15766621804538777,-0.01082180800847348,0.6050188909013465,-0.024587943479223277,-0.37449042413411443,-0.08671606462731722,-0.13189173493987918,-0.08643845049265632,-0.10246437121850535,-0.14196881469948172,-0.537376420896422,-0.1485936533717375,-0.3204071808828634,-0.4731701947667783,0.3895279411646911,-0.09709018615329888,0.10947743094328277,0.2628970624606098,-0.42031109849811243,-0.012567264617384562,0.7337367345539647,-0.053672732408405505,-0.39962906504533485,0.4211149615617964,0.8900483415857239,-0.04494886438113232,-0.250740679726331,-0.18366200942849406
Precuneus_R,0.32174824809062963,0.556428603413074,0.030145310544690006,0.08515771269555375,0.4016132372581044,0.10843477254290125,0.17883317039581315,0.3911855255082509,0.5556535527574481,0.438609032864668,0.7223347898773612,0.2654987797311815,0.3014792198039049,0.35948267308903065,0.36766168947721456,0.46985812626662077,0.27214321847372247,0.8194379512770412,0.5309846797373096,0.3789338699605367,0.46347216063750246,0.43273564187875513,0.4120483587162546,0.5889456808447745,0.1872953291780988,0.6040928320202633,0.11927436988015755,0.4795723604429145,0.08746257761909476,0.23986400370001779,0.5292238691712314,-0.12663043377263472,0.13273775323816395,1.0,0.5404514328836107,0.8210391688735098,0.387552372418073,0.6421959239006333,0.5991313154675738,0.40237275304185244,-0.01093562236714637,0.2593262889394681,0.3710995783090419,0.17575794123817287,0.007657286849473591,-0.03897928076872809,0.49341214580420956,0.7974835375866812,0.5475963485670422,-0.09051084333456262,0.6680822571445943,0.1283340317446368,0.675010674418037,0.26868202514078005,0.47868045513347907,0.06886980361445154,0.07177373037635236,0.3741481259986028,-0.12838530186469876,0.004276751814427625,0.5780964413801621,0.4679196137483221,0.6602633601452854,0.1625734680518933,-0.3051862030892595,0.5112648889272963,0.49335658717611647,0.43239023470522797,0.15797448575550818,0.1620831610080788,0.25553131079221314,0.8375831939211236,0.09876341728590642,0.2681218520422607,-0.04135627262850684,0.9097861455581645,0.10850112190380594,0.5378842311969938,0.719198450086038,-0.10777491495025816,0.7281724462722355,0.2523939443771921,0.3474091124083011,0.21262157005510934,0.7297193062155732,-0.014024907932642905,0.26261836353686135,0.3996973126064027,0.5443322256453237,0.3627585997169783,0.5791778680396652,0.7547304045878123,0.3409019520620235,0.3954365864309628,0.6521163782988139,0.45726192906060215,0.17400399464750996,0.239974364803007,0.3117131145415606,0.3026803939904003,0.5423835613141623,0.35060537889746246,0.5377976259502167,-0.04893349519295276,0.17568115754039554
Lingual_R,-0.019936501735219145,0.3945617756162385,0.08867113919155509,0.011384278878017844,0.6853007055148292,0.3592618538783865,0.1501317866745878,0.5531948626121773,0.45849830926687585,0.38985893299716007,0.5924732345059587,0.22309533549860527,0.3866626951379324,0.6110148293866338,0.4464508612197669,0.5931472757527033,0.25767537920814065,0.46305166582929597,0.4900397143554682,0.3074803430530606,0.6567353985489067,0.4731129018359146,0.36138221885842775,0.8878631522481037,0.25797568817086,0.8994573802666246,0.15370567779930364,0.3830862739354558,-0.07550476789881187,0.022742981118574576,0.6674062847873768,-0.24952158613158656,0.014229778911724883,0.5404514328836107,1.0,0.6393679323499317,0.2893224167794811,0.2635049513474426,0.7260919584261176,0.49242402458678897,-0.38211856509511716,0.20576067758340374,0.3857463824552238,0.3437874836481044,-0.0483088060686583,-0.001553664466412876,0.38814405345018016,0.5157894898928636,0.4919157348027421,-0.054547931281521286,0.475681208242415,0.2096374950260928,0.6011308266332629,0.3162899568751542,0.49028068149388976,0.14717376025558743,0.17837288872779214,0.5750477628131718,-0.4047569445344165,-0.2921172087482607,0.4980844175745115,0.5926286070418749,0.6247691126126798,0.12662597906467493,0.05297764610020089,0.533200548636608,0.4994432328364739,0.26176636649741597,0.11397770978772043,0.43520379753718463,0.35698646640551496,0.6185319142862616,0.18142526448790994,0.16987167683426405,0.035463746532918575,0.49185139806042455,-0.0079897805110415,0.7083109032904004,0.4155611261354644,-0.18282870016467354,0.6437191366994713,0.04385203911773471,0.24041452521828463,-0.03828438062105475,0.45581383848400236,-0.13878409072259248,0.3491405386936399,0.19363616024300634,0.5852267125866658,0.42290151073982657,0.48888232118810665,0.45603485466035687,0.428242323731362,0.10875617300665949,0.36298026454462423,0.5292463796528312,0.3524240679868537,0.392460700357946,0.39709711792207564,0.3097004921907824,0.7310068451413754,0.19655149581364598,0.7588679935596556,0.081141849299399,-0.03742972097749391
Postcentral_R,0.2723454920217452,0.7235854876027887,-0.04763783049472322,0.15975483697239307,0.5486185809061553,0.16002651045744418,0.27391149700788897,0.6026293756433152,0.6670120532407222,0.28002505804790134,0.6813371027986965,0.3093495815601373,0.29952566231226996,0.3296120983700682,0.4675464205456944,0.4175597084756093,0.1286182306859038,0.7769666815350046,0.45727544579869944,0.5017130368800999,0.5200794126859898,0.4093653412261752,0.33829838196592993,0.7286630542178362,0.36925320743597395,0.6941298758637906,0.1458098686400185,0.3939540427298341,-0.017067533531018596,0.27338851108862255,0.6721368825669547,-0.14261602071568866,0.12441180927887086,0.8210391688735098,0.6393679323499317,1.0,0.3007164028905716,0.6833781730684615,0.6955430097568248,0.29506514293510483,-0.20143051227650666,0.23065637680475246,0.26415268238117207,0.20464013076339596,0.1512023034181485,0.06624423069131329,0.39509916986127075,0.9392686993097504,0.4844019242845508,0.08809013708773644,0.6360734977210729,0.17711224324710026,0.6565324172723084,0.06453827509823301,0.41574494953086905,0.09226217247371556,-0.04707963293195878,0.30776611042122126,-0.13771089473364928,-0.12047763848508104,0.5385740587156626,0.39354711881183285,0.80085993022228,0.06747777833751842,-0.3175849099951227,0.429091776543765,0.3834183618697581,0.4095541383906491,-0.008200495511154624,0.19909808992410374,0.3452108976536123,0.9279268375228237,0.22462641081463125,0.21022249859714515,0.05979334550208214,0.7429177901257523,0.2559042890225084,0.657537018044183,0.6949459494477057,-0.024927038340331487,0.8847890143293048,0.1334058924107782,0.4218323039086715,0.20389787831811723,0.8007791946609656,0.11845560402787961,0.38379286884828767,0.20264402691431135,0.5705569749754085,0.2723394821051833,0.5096149375912604,0.6057752399362488,0.31609335534476996,0.4517491908058835,0.7236605921104532,0.39252009846261726,0.38539855082128965,0.3011827633376853,0.4328553959050769,0.286780555036991,0.6627206277887507,0.35429066610990945,0.7628687084400407,-0.14049703523239962,0.03694260636200617
