,Temporal_Pole_Sup_L,Angular_L,ACC_sup_L,Vermis_7,Calcarine_L,Temporal_Pole_Mid_L,Precuneus_L,Cerebellum_10_R,OFCpost_L,Cingulate_Mid_R,Cerebellum_8_R,Vermis_8,Cerebellum_6_L,Frontal_Inf_Tri_L,Caudate_R,Parietal_Sup_R,Frontal_Mid_2_R,Vermis_6,ACC_pre_R,Precuneus_R,VTA_L,Thal_AV_R,Cingulate_Post_R,Raphe_D,SupraMarginal_R,Temporal_Pole_Mid_R,Amygdala_L,Parietal_Sup_L,Cerebellum_9_L,Lingual_L,SupraMarginal_L,Occipital_Sup_R,Cingulate_Mid_L,Paracentral_Lobule_L,Frontal_Sup_2_R,Thal_LP_L,Frontal_Inf_Oper_L,Supp_Motor_Area_R,Calcarine_R,Cerebellum_9_R,Rectus_L,Frontal_Inf_Orb_2_L,Vermis_1_2,Occipital_Inf_R,Hippocampus_L,OFCmed_R,Thal_MDm_R,Pallidum_R,Thal_PuL_R,Thal_LP_R
Parietal_Sup_L,0.16227626360823916,0.5729453204653483,0.12105460619813999,0.22976321100561217,0.46454335372498706,0.0617453819324647,0.8049303905315006,0.2991817029677402,0.15488219309573273,0.5637860843096131,0.18079766518763773,0.1251074896700348,0.41664992648336746,0.1482524672497989,-0.034041481507779914,0.8952156377597269,0.4516542885207832,0.07497178031653894,-0.13253729733712938,0.7547304045878123,-0.07888451061191457,0.3842829351733261,0.5967003761272398,0.07059645130646158,0.5116293605225041,0.0624667351431209,0.09172656906845457,1.0,0.2652746077505279,0.47437343725200115,0.5853104050838167,0.5343985259892223,0.5217539900229191,0.5196009636979635,0.3830457024700678,0.31853241612076005,0.48068488366676476,0.6810899740626912,0.48674681298660494,0.089644874858305,0.2673302880051086,-0.11019307822061679,0.28034400183616787,0.04580325258802686,0.2016024241993736,0.030117446370419527,0.17398098827680586,-0.013310479027692597,0.3716238901758879,0.08784703854193084
Cerebellum_9_L,-0.02939622535046657,0.013007542820114314,0.35042491039797113,0.12379789542242364,-0.14888519410229947,-0.3801053233704632,0.208238926020072,0.578426710248644,-0.048430914646632676,0.5934832693241485,0.7247821651598488,0.42003169224019543,0.4044891254413728,0.3384510177616763,0.3294885431579306,0.36791393177536375,0.3377264385297773,0.2817346385410144,0.19795168783306294,0.3627585997169783,0.37217058311425527,0.47422874500228485,0.12696047198671284,0.19272413897537366,0.26744645513814536,-0.20338234785634698,-0.08897854266055752,0.2652746077505279,1.0,0.39343052305729026,0.5065843495919226,-0.14605800241732184,0.6366988070374878,0.05169331364221193,0.39875663533708255,0.29631754735997734,0.3000704802953518,0.3277473247969132,0.006355643379534795,0.7372146778153112,0.24767729078368328,0.1445927886597573,0.33659285225570706,-0.03683176008388702,0.49223868539470833,-0.19438524813434316,0.30464722860341276,0.12928908636418548,0.6099797496598564,0.22516904395865334
Lingual_L,0.2729388791037861,0.5359028020487916,-0.06106264777422617,0.4253432517849859,0.6818020173112167,0.06651849740704867,0.5486952940209768,0.21802851817996136,0.3776644461462432,0.5688316296346728,0.29658234236875086,0.34260188634096544,0.010465401795041103,0.12320340214871138,-0.07281166025588712,0.4491060654057957,0.30026183764985875,-0.003757750580708187,0.1177597432204616,0.6040928320202633,0.11968045754526853,0.424998429092559,0.5486318230064661,0.16209928531220172,0.6665945985318743,0.032694143192478646,-0.34000791410208414,0.47437343725200115,0.39343052305729026,1.0,0.6855294666077277,0.4051817402376256,0.5671585840001973,0.5139185072337175,0.17064195209918964,0.20025583757349238,0.4690541015189586,0.45838027507568213,0.8108457836303108,0.01937514695528918,0.3563499340560557,-0.3373810230160663,0.6773423477195094,0.012225606715198128,0.11668588963748414,-0.002237868037172041,0.18128926237011467,0.11584199732370329,0.37638283562436103,0.01895060969982791
SupraMarginal_L,0.20681768641889894,0.604929324131213,0.2799992579134761,0.25302074791524953,0.33362552365820614,-0.010986067944364152,0.6624477896393427,0.44798710338879794,0.18338537632259816,0.807949675566831,0.46974539583763036,0.34419003778995855,0.37230832051787627,0.4714965516000573,0.1397011626173263,0.506968989567494,0.6182952297068102,0.2273171410738542,0.19009203696444027,0.7193627073687797,0.24130658550268386,0.5391138503236995,0.5656607738917101,0.13564029280456205,0.682036482871464,0.07004224307125251,-0.05324432384900264,0.5853104050838167,0.5065843495919226,0.6855294666077277,1.0,0.1483389373847899,0.7934404070709039,0.5242881415821481,0.5131914949580679,0.3591078508895216,0.7344620623094898,0.6056462323207958,0.40117631638695717,0.29460765756781065,0.2623365834205671,0.0587844542845688,0.5703251799200307,0.0890696298749169,0.39869991494229523,-0.11177912942018302,0.37249236735571867,0.15997284397751613,0.5596812422642513,0.1679490079073653
Occipital_Sup_R,0.25116074036007696,0.6554458013461061,-0.31363069434905233,0.5648188462520164,0.7036990790053308,0.34266024913965193,0.456297284327888,-0.0984108886269384,0.2845975570731476,0.013692683828003541,-0.2646332649835339,0.02863730597583819,-0.14992300580994086,-0.29598582790428996,-0.29183582026177685,0.4927215853501976,-0.0011300673933730759,-0.20423049045068956,-0.19823333524938602,0.3227221840124603,-0.4699748830425462,-0.11005121629854848,0.35782960192815316,0.12133476139786552,0.429293812665557,0.33909643356132235,-0.2660788268716903,0.5343985259892223,-0.14605800241732184,0.4051817402376256,0.1483389373847899,1.0,-0.037231535214626514,0.38184138938237633,-0.17947487687154237,-0.052905758893630694,0.23246430742261168,0.2506014369611345,0.6661662494423942,-0.37264112142744477,0.15873676025804878,-0.5464520798474356,0.2877899918206011,0.16126876173513618,-0.45849531314849634,0.23610141308564317,-0.39419645388869673,-0.39971207396289576,-0.10072896988110862,-0.19237545547105003
Cingulate_Mid_L,0.14481270415678593,0.2267485893197046,0.46683208243202956,0.07357671953653297,0.10520473715382475,-0.12204658073092108,0.608577420952201,0.490902867448816,0.13804413872626806,0.9751503630920078,0.5706382750608495,0.3430548397230748,0.44871940483863554,0.5920194753553243,0.34897165084475656,0.5388062456893041,0.6986401105609468,0.2888834918390041,0.27007373256059053,0.7136178932582995,0.3843812089971903,0.7149555631217388,0.5146854438848198,0.18242104997645311,0.5763877906045789,-0.12259373590969269,-0.044221810041009516,0.5217539900229191,0.6366988070374878,0.5671585840001973,0.7934404070709039,-0.037231535214626514,1.0,0.496662421071923,0.6875425776894689,0.5144372403912184,0.6601123194689444,0.7251383638845919,0.25180171806662016,0.48805265677761583,0.2423236595159168,0.2048841622496592,0.5292429367893179,-0.0029713175313044954,0.6129749973993153,-0.1384692340606319,0.5900202519243422,0.3704407347727417,0.6910306858702667,0.35480976466893477
Paracentral_Lobule_L,0.3675913339220822,0.46674807015917613,0.1694023384586447,0.37543176237200404,0.6398540342154172,0.38406387382852863,0.7415299418455158,-0.08487561975732602,0.4407535558226517,0.5541237774960491,-0.0380403456234324,0.17677750350674523,0.012883724147112708,0.41868878004331944,-0.0929272544498703,0.386755065473947,0.6283414935919515,0.030989921071312442,0.2512961649571639,0.7483811750556592,-0.22342965972710135,0.19474607251667891,0.7134891516254629,0.12220121672199703,0.6422959089944278,0.29102256454973724,-0.10239804296924519,0.5196009636979635,0.05169331364221193,0.5139185072337175,0.5242881415821481,0.38184138938237633,0.496662421071923,1.0,0.3617324820116361,0.27814730204668003,0.704065436830946,0.6773865929724334,0.6114142563270357,-0.20021668416677296,0.10519923082090034,-0.08673133004559778,0.48830005750908023,0.2459181680976037,0.0007280048015118829,0.19376216467994908,0.16599924557849444,0.0353563403486848,0.06159557417132117,0.13019710937315218
Frontal_Sup_2_R,0.09544162374717909,0.13063261979963028,0.7485364339268876,-0.041803308446072,-0.08606489207726328,-0.1295626508730139,0.397421076606358,0.2570732643625834,-0.06887890472013208,0.7606045993741193,0.4289402923705258,0.19013991665966049,0.3710079113773427,0.7078951396857865,0.4027812461166905,0.3497567995691401,0.7576710738270201,0.3247612398178536,0.3905143719576772,0.44026149689299937,0.4183479181099327,0.5272519074366545,0.282866456166131,0.2330535950898559,0.26502790267216936,-0.07003372280888424,0.21057814308612618,0.3830457024700678,0.39875663533708255,0.17064195209918964,0.5131914949580679,-0.17947487687154237,0.6875425776894689,0.3617324820116361,1.0,0.4177372806606707,0.580875415135545,0.5244131823108171,-0.03160690358265892,0.3992107831872357,0.10485829967783031,0.5003755089484141,0.2693627296018953,0.13943292938712498,0.583950729622953,-0.0005155068495970652,0.45439234386649613,0.31386994039277094,0.49579518140355366,0.33871889354824464
Thal_LP_L,0.15700750708535857,0.11350376512904016,0.49749846080794313,0.015033607144053211,0.056073729186807024,-0.16553999852208293,0.3191973544097529,0.13170263282381905,0.051190342619586396,0.5085746762384312,0.308926995811756,0.053588544287294024,0.2214871043500677,0.28492863204006363,0.33834628560809993,0.2931269200254021,0.3441986964729448,0.14404059485807577,0.06723412874477139,0.3474091124083011,0.053808648727889014,0.4017480396534571,0.2920126689676795,-0.01544961179858136,0.28220230612000163,-0.16002297255031933,0.1856076749693797,0.31853241612076005,0.29631754735997734,0.20025583757349238,0.3591078508895216,-0.052905758893630694,0.5144372403912184,0.27814730204668003,0.4177372806606707,1.0,0.43744383241515944,0.4669310547987781,0.09953654792008138,0.38938906397062756,0.14533132633606996,0.07351630123324676,0.039857630709964356,0.09210370137474044,0.33206451996738756,-0.10415301702728556,0.4914780969573477,0.06087338902141061,0.22970823681816416,0.7581363919180454
Frontal_Inf_Oper_L,0.3547026524539939,0.5494908230858881,0.4383445834096632,0.31870750852714114,0.38741235414726116,0.22620767459843213,0.6233167737444787,0.14732306683425278,0.3622185534483515,0.7258564905343627,0.2203428201528891,0.3140762477782395,0.1504794591172926,0.6859319476851357,0.1429454205190992,0.3664347768610641,0.7250866974072553,0.06752959706209331,0.4056976633345183,0.6521163782988139,-0.04538435935428842,0.3456277974095496,0.587407847296066,0.12566221319388124,0.634814411238695,0.26352278007360375,-0.11211096421075366,0.48068488366676476,0.3000704802953518,0.4690541015189586,0.7344620623094898,0.23246430742261168,0.6601123194689444,0.704065436830946,0.580875415135545,0.43744383241515944,1.0,0.5746858843284136,0.3726144066732626,0.10825156117873935,0.05693918176164728,0.18047033658232325,0.5344215048601803,0.23719030007070557,0.20172780453618175,0.08674667730943116,0.25352363083244966,0.08854474650911734,0.335670562492645,0.26034188637012273
Supp_Motor_Area_R,0.12135364930356615,0.28134011741892095,0.27276864207094986,0.12209062977970613,0.28589950169381717,0.08155901114023605,0.7702864276204686,0.2943457495868972,0.07201100582259091,0.7209529786073332,0.20141328536026593,0.07164216066612247,0.45290084029616967,0.42828093734410433,0.1909809958923699,0.7018943599398274,0.700029955289701,0.1780778985263245,-0.11336815393335786,0.8194379512770412,0.13393135734642844,0.542610746619139,0.6942167238262772,0.13652739671871383,0.6256260020263446,-0.02686564696736072,0.11823838357137707,0.6810899740626912,0.3277473247969132,0.45838027507568213,0.6056462323207958,0.2506014369611345,0.7251383638845919,0.6773865929724334,0.5244131823108171,0.4669310547987781,0.5746858843284136,1.0,0.37489415118908775,0.27007249270494205,0.343818033299288,-0.009807773123745483,0.28026064187832833,0.0345033912869449,0.47051984184347273,-0.06925879789370658,0.5121108433487611,0.2634080494561706,0.44009432975561513,0.31609477528870866
Calcarine_R,0.303708214115718,0.6027840974185912,-0.18594168856476204,0.50037282910232,0.9350961751755253,0.34111318479718356,0.5842339408681876,-0.12871730928498795,0.4271143361733262,0.29779289973198014,-0.07878366633779085,0.08973463069793024,-0.23058253783084293,-0.05221645496917239,-0.2623780057667277,0.3815137248971384,0.1966794941710112,-0.17424214259751172,-0.0043062733839082995,0.5423835613141623,-0.24393599690309883,0.1260163572772226,0.6057280590997353,0.11197845693486612,0.5577264338898951,0.25784944805446497,-0.3151561548703204,0.48674681298660494,0.006355643379534795,0.8108457836303108,0.40117631638695717,0.6661662494423942,0.25180171806662016,0.6114142563270357,-0.03160690358265892,0.09953654792008138,0.3726144066732626,0.37489415118908775,1.0,-0.3074734586249441,0.3330187319490543,-0.49414343464819116,0.5777652472284325,0.11740094974111775,-0.16637995073905446,0.09278837360199915,-0.0136026487638808,-0.03225671598956291,-0.0007904318706240718,-0.04699413672240691
Cerebellum_9_R,-0.14875808660129197,-0.2733678397521659,0.47802972127477694,-0.1773540795098536,-0.45903257117955004,-0.6053811892459712,0.018658729922062574,0.49322437167533784,-0.32895037426966994,0.4381925750215646,0.6778353214180489,0.1912068938793985,0.4071962592788424,0.33415829929001667,0.5334625783555298,0.24205701084506245,0.20576707977267386,0.3209225625821204,-0.02041455699998919,0.15797448575550818,0.5372680838103562,0.45009683160263214,-0.04327813162633173,0.20253491277022095,-0.06716064954388616,-0.3564364618009926,0.22628257459557757,0.089644874858305,0.7372146778153112,0.01937514695528918,0.29460765756781065,-0.37264112142744477,0.48805265677761583,-0.20021668416677296,0.3992107831872357,0.38938906397062756,0.10825156117873935,0.27007249270494205,-0.3074734586249441,1.0,0.2448800142273574,0.38670145146822354,-0.05277319784934225,-0.07716444666494517,0.6959191133077579,-0.36721427935020495,0.3303220316619293,0.07869464129569981,0.5128924307937345,0.4032233820880918
Rectus_L,-0.06336306401240514,0.11586181310243841,-0.022641929455082206,0.1212871996887981,0.2159872276909587,-0.04520188036001137,0.29355062907144575,0.02604557734263983,-0.2764882535800822,0.2047877706679349,0.21817622938528555,-0.030406924890419355,0.21347530804447457,-0.048713465638121733,0.029037437112058927,0.3363934797508704,0.0729747734825936,-0.021597633514248253,-0.22502721535580442,0.3409019520620235,0.25786400736656107,0.25294650448543127,0.24348065680156183,0.16829983891555644,0.3494380432948455,-0.16946507313062056,0.11783797023089233,0.2673302880051086,0.24767729078368328,0.3563499340560557,0.2623365834205671,0.15873676025804878,0.2423236595159168,0.10519923082090034,0.10485829967783031,0.14533132633606996,0.05693918176164728,0.343818033299288,0.3330187319490543,0.2448800142273574,1.0,-0.2638822536938913,0.05391806606438603,-0.03330014683218499,0.2736355734468019,-0.14645717047255644,0.22494864650872132,0.16731899334105615,0.2107462638781297,0.09884146681433433
Frontal_Inf_Orb_2_L,0.10010208266890644,-0.30653001507967925,0.5851442831219047,-0.3211577266404572,-0.4598678720688864,-0.22501011776612717,-0.033804410755134955,0.1782381696551855,-0.159096041771665,0.24364979784350724,0.29778386280988384,0.13995327635700153,0.19101151687729578,0.6358249967132586,0.4174734830221778,-0.15191597384677616,0.24464119677359247,0.36110403530530455,0.3244408067107652,-0.01093562236714637,0.41220923581378105,0.143799107943618,-0.010912552212869783,0.00978772774921857,-0.35977583683905173,-0.0728796447450464,0.3507484203528567,-0.11019307822061679,0.1445927886597573,-0.3373810230160663,0.0587844542845688,-0.5464520798474356,0.2048841622496592,-0.08673133004559778,0.5003755089484141,0.07351630123324676,0.18047033658232325,-0.009807773123745483,-0.49414343464819116,0.38670145146822354,-0.2638822536938913,1.0,-0.13039909567642666,-0.005226816007938462,0.5076517795960496,-0.13267418702886494,0.16642488028139119,0.21979910225065932,0.19213481986714048,0.11458728408633496
Vermis_1_2,0.2730881746406329,0.4545494572342312,0.12699085161393564,0.4774158793874268,0.5071512611849934,0.21426343274718576,0.45149402736684513,0.1815470678234495,0.41918807914914236,0.572143156035761,0.19643653265759792,0.2747113640589892,-0.14838646796618268,0.28085185815945374,-0.009736905838704603,0.19408129411366967,0.41776827097939534,0.02074441683220142,0.2948867982391117,0.4016132372581044,-0.032098136816454605,0.21142917155306015,0.38784740552980157,0.2323674314776672,0.49066052057734827,0.3648081713323399,-0.3816022318059663,0.28034400183616787,0.33659285225570706,0.6773423477195094,0.5703251799200307,0.2877899918206011,0.5292429367893179,0.48830005750908023,0.2693627296018953,0.039857630709964356,0.5344215048601803,0.28026064187832833,0.5777652472284325,-0.05277319784934225,0.05391806606438603,-0.13039909567642666,1.0,0.1755950582102439,0.03539550433039123,0.06207117551664429,0.06892179423769437,0.07091760138754587,0.38965667247030433,-0.02916744655145226
Occipital_Inf_R,0.1510717684851935,0.21353822273480602,0.18538118921402164,0.3734695174982884,0.16702956756223808,0.16339365205227258,0.14402394735770463,-0.16712565120593217,0.06280598061635727,0.06612094029655562,-0.09547046355289747,-0.08395096018783255,-0.12249030622739271,0.13902879785758843,0.08328080515108506,-0.06513589546941811,0.14390586618725812,0.07801165981965587,0.15280852152377122,0.06228786546800019,-0.2006018313897709,-0.12367837584948715,0.07866343654548559,0.16867505764383933,0.11945747028138708,0.25409987639648596,0.13971142593269395,0.04580325258802686,-0.03683176008388702,0.012225606715198128,0.0890696298749169,0.16126876173513618,-0.0029713175313044954,0.2459181680976037,0.13943292938712498,0.09210370137474044,0.23719030007070557,0.0345033912869449,0.11740094974111775,-0.07716444666494517,-0.03330014683218499,-0.005226816007938462,0.1755950582102439,1.0,-0.14390832258556563,0.12799152973198893,-0.1174310226311566,-0.2746589711625621,-0.04509494218442607,0.09511326042078884
Hippocampus_L,-0.2360493042979699,-0.25725745575955666,0.5874749530161091,-0.3637684872116982,-0.3450977222434134,-0.4496561641400114,0.2821075447538545,0.48203322430593404,-0.3964588926614152,0.5796492434262078,0.47946511860965324,-0.04155734631359708,0.46760290638249985,0.6048971403114553,0.6109794714859541,0.2762678251132261,0.43122173558385385,0.36803031063458463,0.010542179710136265,0.3996973126064027,0.7136001009529448,0.5832146607358019,0.27879903154262836,0.24111594261580482,-0.006063333699655673,-0.38036489696285397,0.35689921654229134,0.2016024241993736,0.49223868539470833,0.11668588963748414,0.39869991494229523,-0.45849531314849634,0.6129749973993153,0.0007280048015118829,0.583950729622953,0.33206451996738756,0.20172780453618175,0.47051984184347273,-0.16637995073905446,0.6959191133077579,0.2736355734468019,0.5076517795960496,0.03539550433039123,-0.14390832258556563,1.0,-0.40412509899953475,0.643987191234776,0.5495116522236495,0.572146034982529,0.4167931812900137
OFCmed_R,0.2556632660981207,0.11059901374849948,-0.12596043378401608,0.2870657410277303,0.1498781931577997,0.2800731222270613,-0.02915940801795015,-0.3238763141477267,0.3375515701257934,-0.10115593920231235,-0.3016871179173597,0.1943563967653485,-0.16454392753649663,-0.05338205726917769,-0.19819714528467533,-0.03573351242390556,-0.011834633026764156,-0.03461941457259584,0.19669935818585663,-0.09051084333456262,-0.17986973510688842,-0.13145817407373434,-0.13140842493793772,0.09506155264293635,0.17475294882764852,0.20863600236288457,-0.23332159840228145,0.030117446370419527,-0.19438524813434316,-0.002237868037172041,-0.11177912942018302,0.23610141308564317,-0.1384692340606319,0.19376216467994908,-0.0005155068495970652,-0.10415301702728556,0.08674667730943116,-0.06925879789370658,0.09278837360199915,-0.36721427935020495,-0.14645717047255644,-0.13267418702886494,0.06207117551664429,0.12799152973198893,-0.40412509899953475,1.0,-0.2724382036361309,-0.21739590740077577,-0.176737491093374,-0.17493698834156787
Thal_MDm_R,-0.2131640478846221,-0.1516270759635181,0.3969035832710265,-0.340510552034891,-0.14582834137933454,-0.2025153525192274,0.2543550774085087,0.28574004248283363,-0.1997001901911036,0.5329753936042223,0.30874374634698004,-0.04929784690112075,0.45284173044663867,0.4277004940789033,0.2835948339025043,0.18706865442202178,0.5248296654055,0.29926098515870536,0.13863426225195957,0.43239023470522797,0.4064560763095873,0.5971182832463435,0.36015663835134665,-0.10172211570205161,0.27943296651758726,-0.41009811463928586,0.18774287670732767,0.17398098827680586,0.30464722860341276,0.18128926237011467,0.37249236735571867,-0.39419645388869673,0.5900202519243422,0.16599924557849444,0.45439234386649613,0.4914780969573477,0.25352363083244966,0.5121108433487611,-0.0136026487638808,0.3303220316619293,0.22494864650872132,0.16642488028139119,0.06892179423769437,-0.1174310226311566,0.643987191234776,-0.2724382036361309,1.0,0.7129080665999199,0.39331619495949827,0.4573315692187387
Pallidum_R,-0.2079145979157103,-0.23056536820231155,0.20533132171379273,-0.3842640243892371,-0.16420061196430358,0.004980694998899948,0.14444876773221058,0.21126933790493885,-0.10866831504030146,0.32584431479135517,0.13031799597699018,-0.1285274871531581,0.3056142231588039,0.41810221194821584,0.2514557955782574,0.012924509814688104,0.32223459828626355,0.15185109304238653,0.17836168976824215,0.2681218520422607,0.43287060782208386,0.41365373410264045,0.2445027949699983,-0.11718456528366092,0.14729384746028382,-0.2744140282605137,0.011662810370070623,-0.013310479027692597,0.12928908636418548,0.11584199732370329,0.15997284397751613,-0.39971207396289576,0.3704407347727417,0.0353563403486848,0.31386994039277094,0.06087338902141061,0.08854474650911734,0.2634080494561706,-0.03225671598956291,0.07869464129569981,0.16731899334105615,0.21979910225065932,0.07091760138754587,-0.2746589711625621,0.5495116522236495,-0.21739590740077577,0.7129080665999199,1.0,0.23531049839793186,0.07931447858048948
Thal_PuL_R,-0.0948723100847593,0.11789233125396939,0.2941421779931149,-0.0008922177930996635,-0.1245362106761089,-0.3514644727315576,0.297429324461083,0.5684954247906526,-0.11935007388118812,0.6550129548818715,0.5761754302784194,0.30612439801417785,0.41615930811393376,0.3078363458634235,0.23702131562163545,0.4203040418270701,0.37958160168956045,0.20714997107257435,0.035732525056482244,0.39216814716935106,0.5356206114409092,0.5927014442649038,0.23638872749686388,0.20928546852627902,0.3041010743859137,-0.23992784559601207,0.05533182405089622,0.3716238901758879,0.6099797496598564,0.37638283562436103,0.5596812422642513,-0.10072896988110862,0.6910306858702667,0.06159557417132117,0.49579518140355366,0.22970823681816416,0.335670562492645,0.44009432975561513,-0.0007904318706240718,0.5128924307937345,0.2107462638781297,0.19213481986714048,0.38965667247030433,-0.04509494218442607,0.572146034982529,-0.176737491093374,0.39331619495949827,0.23531049839793186,1.0,0.10011135506329241
Thal_LP_R,0.017745555381325464,-0.10437079787879298,0.5895182424389221,-0.01675059057375786,-0.16276200620641001,-0.2152339803192923,0.17218122778210082,0.07678715936326272,-0.062327279549958536,0.3482480487328527,0.18449940762877826,-0.18578566073167657,0.04341927349739131,0.3703623966418503,0.6362197074977949,0.09948435508869162,0.2957366098751528,0.24163994336472128,0.048176603761043726,0.2041196056250033,0.11917932733183054,0.2742906334369404,0.19625324138802153,0.153526296590128,0.0360768652972403,-0.13153076029811697,0.18463637610959108,0.08784703854193084,0.22516904395865334,0.01895060969982791,0.1679490079073653,-0.19237545547105003,0.35480976466893477,0.13019710937315218,0.33871889354824464,0.7581363919180454,0.26034188637012273,0.31609477528870866,-0.04699413672240691,0.4032233820880918,0.09884146681433433,0.11458728408633496,-0.02916744655145226,0.09511326042078884,0.4167931812900137,-0.17493698834156787,0.4573315692187387,0.07931447858048948,0.10011135506329241,1.0
