,Cerebellum_10_R,Thal_LP_R,Thal_LP_L,Parietal_Sup_R,OFCpost_L,Frontal_Med_Orb_L,Vermis_6,Thal_PuA_L,Thal_VA_R,Thal_MDm_R,OFCpost_R,Olfactory_L,Raphe_D,ACC_sup_L,Rectus_R,Parietal_Inf_R,Supp_Motor_Area_L,ACC_sup_R,Putamen_R,Thal_MDm_L,Temporal_Inf_L,ACC_sub_R,Frontal_Inf_Tri_R,Hippocampus_L,Temporal_Pole_Sup_L,Frontal_Inf_Orb_2_L,Cerebellum_10_L,Frontal_Mid_2_R,Thal_VPL_R,Precentral_R,Putamen_L,Occipital_Sup_R,N_Acc_R,Paracentral_Lobule_R,Paracentral_Lobule_L,Thal_PuM_R,Cerebellum_Crus2_L,Insula_R,VTA_L,Precuneus_R,Cerebellum_9_L,SupraMarginal_R,Cerebellum_4_5_R,Cerebellum_7b_R,Cerebellum_6_L,Thal_PuL_R,Olfactory_R,OFCmed_R,Angular_L,Fusiform_R,Lingual_R,Thal_LGN_L,Thal_VA_L,Thal_VPL_L,Cerebellum_Crus1_L,Rectus_L,Vermis_4_5,Calcarine_L,Calcarine_R,Precuneus_L,Frontal_Sup_2_R,Fusiform_L,Thal_VL_L,N_Acc_L,Cingulate_Mid_L,Heschl_L,Rolandic_Oper_R,Frontal_Med_Orb_R,Occipital_Mid_R,Thal_PuL_L,Lingual_L,Cerebellum_3_R,Vermis_3,Pallidum_L,Thal_PuA_R,Temporal_Sup_R,Angular_R,Thal_PuI_R,Temporal_Sup_L,Thal_PuI_L,Cerebellum_Crus2_R,Occipital_Inf_R,SN_pr_L,Cerebellum_8_R,Cerebellum_4_5_L,ParaHippocampal_R,Caudate_L,Temporal_Pole_Sup_R,Cingulate_Post_L,Pallidum_R,Thal_IL_L,Precentral_L,Frontal_Inf_Orb_2_R,Amygdala_R,Thal_LGN_R
Temporal_Pole_Sup_L,-0.10216605805878205,0.017745555381325464,0.15700750708535857,0.05448692641218341,0.5827783017493126,0.15726651641631903,-0.019958068434494988,0.08189134140424552,0.01780627531438531,-0.2131640478846221,0.1370830201234248,0.12907881792960635,0.10139581954258702,0.04961180747212976,0.017220831738452323,0.14848988049806328,0.16978220245402262,0.14197533270875412,0.25588660224790805,-0.08927754869226795,-0.1731015989691554,0.05137790810324526,0.21444072304458067,-0.2360493042979699,1.0,0.10010208266890644,-0.09439957909004458,0.09629158780343254,-0.012948254757767568,0.252158190773786,0.20360311474539208,0.25116074036007696,-0.022478895376648836,0.32063790024387834,0.3675913339220822,-0.08767233920672213,0.0877032322480385,0.21701633964439698,-0.2015548848092372,0.17883317039581315,-0.02939622535046657,0.2553949082283676,0.16102941689945993,-0.16201482488647212,-0.23070967808267265,-0.0948723100847593,0.03741710065735833,0.2556632660981207,0.3124961830191018,0.3157358361930243,0.1501317866745878,-0.05498407804862999,0.11497640233042641,0.005674687277322695,0.3300097786226807,-0.06336306401240514,0.2540953621831897,0.36964108498614506,0.303708214115718,0.25432790568287345,0.09544162374717909,-0.02244702262258483,-0.04207931132834247,-0.05194701003377551,0.14481270415678593,0.0640606884365005,0.25370967943591294,0.07609474628539699,0.2117325297651408,0.03076042832941716,0.2729388791037861,0.10496958500858898,0.11505928641514558,-0.24879741602511402,-0.061635320627134095,0.22704672308331797,0.2522006726858931,0.049178070923467626,0.26914656650742097,0.14528638369133448,-0.00036631585169979265,0.1510717684851935,-0.018738333888080105,-0.032500484871871335,0.2890411103498554,-0.09880728929898436,0.08319952546874743,0.5608085111368314,0.2349317125077412,-0.2079145979157103,0.04382764179117766,0.28356062707151525,0.06352460972855578,-0.17536824269757073,-0.07429689643284053
Frontal_Inf_Orb_2_L,0.1782381696551855,0.11458728408633496,0.07351630123324676,-0.15191597384677616,-0.159096041771665,-0.42465051452705904,0.36110403530530455,0.14579062788173727,0.09743117305173571,0.16642488028139119,0.4394265420196649,-0.045038699909859876,0.00978772774921857,0.5851442831219047,-0.11615549572752307,-0.14785693538819122,0.08170327591220214,0.38373641013195303,0.1986294330320345,0.3281399989936373,0.40572634038454775,0.043022757713096604,0.014232591238972846,0.5076517795960496,0.10010208266890644,1.0,0.18249105325352127,0.24464119677359247,0.2240233042527113,-0.17431254088345424,0.6353267326186922,-0.5464520798474356,-0.03078489558738962,-0.09577848991347582,-0.08673133004559778,0.1816642151361591,-0.3251320328239286,0.25358190527181507,0.41220923581378105,-0.01093562236714637,0.1445927886597573,-0.35977583683905173,-0.15915491976114063,0.06393528372433067,0.19101151687729578,0.19213481986714048,0.10434471971820956,-0.13267418702886494,-0.30653001507967925,-0.18886574881945895,-0.38211856509511716,0.4053553585783376,0.019406040456546612,0.32310151357743894,-0.08095454905998233,-0.2638822536938913,-0.37226203625620197,-0.4598678720688864,-0.49414343464819116,-0.033804410755134955,0.5003755089484141,0.3640047046711803,0.20692210002261713,0.1555757146842994,0.2048841622496592,0.4049604758808221,-0.1999065325091699,-0.4481470797108901,-0.5890498007309165,0.17983737880047995,-0.3373810230160663,0.0382803322051419,-0.03036758549209199,0.49072979487831814,0.19804744795431264,-0.42999833719363484,-0.5926398213748052,0.1600909128647791,0.29191605138423293,0.031038421849396595,-0.23077490381300275,-0.005226816007938462,0.4035687553607295,0.29778386280988384,-0.16567508982807475,0.3457230376962057,0.3805316833617398,-0.20541096692700925,0.021352005988788534,0.21979910225065932,0.17531944159133947,-0.12477361441511453,0.33836250257235956,0.04908556811347955,0.24174953964240306
Cerebellum_10_L,0.4331357958086194,-0.2541171359712037,-0.13811884643811836,0.13856542709643754,-0.073189998649182,-0.11365757930990392,0.08811891757132011,0.3193764373881583,0.05549835208552719,0.12262161549012586,-0.1114836895614853,0.24467932198356682,-0.11125244348715431,-0.06660568862261991,-0.017849290682508363,0.2261365612047394,0.10593433768461402,0.08327270447823153,-0.2549345717867393,0.25242635006753555,-0.04381199845449998,-0.319326284470049,-0.21303919165721044,0.20769089770013743,-0.09439957909004458,0.18249105325352127,1.0,-0.07611752564912586,0.4379870557335613,-0.1787603857041816,0.32674375683780893,-0.11100288985915167,0.2852855644528252,-0.23497673476278053,-0.2589517940984125,0.26097325527679655,0.15961706453823077,-0.06766508960531128,0.4552522643289288,-0.04893349519295276,0.19383597963493368,0.02638573697169165,0.08279234990394088,0.1767359118493163,0.35342583635734254,0.41562790033939445,0.06031656776123501,-0.045260651216459544,-0.14667240059753797,0.17327101211491522,0.081141849299399,0.29824240908162203,0.19536016547851082,0.15277274130577662,-0.0745433647144103,0.061581125530686176,0.003195716828072945,-0.2910661686657679,-0.2256952356122924,-0.06751365826371115,0.06433516073128671,0.3066714321344302,0.17122216325651232,0.5395335707412816,0.17002494170812774,0.06745254297205583,-0.08129559744854503,-0.00031327216522311944,-0.13308407568411593,-0.0046297783931633935,0.001006825678998868,0.05425409331617758,0.0011467516252844487,0.022262702231324025,0.1837303069956559,-0.044154737618960584,-0.025986405380048316,0.0613961531044046,-0.08879488979767552,0.025195796703333256,-0.018134656697547574,-0.14057166534484988,0.09628574249026876,0.32390648121687377,-0.1375685312790405,0.09799447984670646,0.22603223724522592,-0.20169086430105432,-0.02050736344706196,0.19601399692669189,0.00867362950999859,-0.15093299606167115,0.09542683748290226,0.010990395444913797,0.1460794311958625
Frontal_Mid_2_R,0.22439299078425684,0.2957366098751528,0.3441986964729448,0.40057479982633254,0.10846001349300069,0.25918992796698226,0.19394070968274116,0.3804270387304781,0.6582949692040166,0.5248296654055,0.268363140088088,0.15166680789400142,0.1465571332332675,0.5858056163758717,-0.05765309080158217,0.5862972866065753,0.7093245041747493,0.5038099806729258,0.5150180180479508,0.5154704113494338,0.2643115297818498,0.08670767790201439,0.7801147000227803,0.43122173558385385,0.09629158780343254,0.24464119677359247,-0.07611752564912586,1.0,0.3533181552320797,0.6697595949601751,0.16365049152855604,-0.0011300673933730759,0.18169442283064421,0.6875077551181775,0.6283414935919515,0.4041446188748112,0.03199019525279956,0.5854251343466825,0.11297579493162234,0.6421959239006333,0.3377264385297773,0.5356524619657684,0.462660491456027,-0.02697970565741511,0.24888188969099914,0.37958160168956045,0.23804236825516603,-0.011834633026764156,0.2850985699220646,0.4643570099244447,0.2635049513474426,0.455005481922351,0.5820419928459067,0.520429750889241,0.04515913533045343,0.0729747734825936,0.38633075992270677,0.1630211874204125,0.1966794941710112,0.5639937864827643,0.7576710738270201,0.24947333787586834,0.6238858534197814,0.11572453162268516,0.6986401105609468,0.5419883796506372,0.558064416448366,0.11363977857055696,-0.00020922116804830858,0.39612728425676186,0.30026183764985875,0.5719335313377544,0.6125639976152466,0.33785922527716605,0.4578368691345582,0.38658792549382565,0.29802219668101826,0.3798855635601243,0.35779773903303286,0.4337271268682919,0.15569968293493222,0.14390586618725812,0.3150813984574745,0.18720378620222836,0.40965249213661076,0.3844206501468164,0.584040887106741,0.2514167059848822,0.5000851403450404,0.32223459828626355,0.40107710710542416,0.6885028716853308,0.3355961519090119,0.24625998089207934,0.3741815789523122
Thal_VPL_R,0.39860921986068343,0.07176942789407073,0.11443853572949705,0.2454632722685219,-0.05642680646192418,0.22122763345333424,0.21912386541781767,0.7955351294452897,0.5340514923598989,0.4649110744138973,0.03891319717931583,0.17336840677163315,0.19813427796649735,0.2815330546631745,-0.021258646837047746,0.4133271313555243,0.3583264338670382,0.41339993866462194,0.3646923192628871,0.688348134309707,-0.0817227051373655,-0.24877259685599767,0.26394440135411795,0.5817368935535715,-0.012948254757767568,0.2240233042527113,0.4379870557335613,0.3533181552320797,1.0,0.23907523631580316,0.46106485900224337,-0.18919626900968725,0.23684031266000133,0.20962332713008916,0.1394245562244586,0.8095771114677103,-0.027414989603018792,0.5409130103799409,0.6438996053142751,0.3741481259986028,0.4594210145348146,0.2754380007679069,0.6746218598573978,-0.14883720601297748,0.29631858655553167,0.8035439426636873,0.25267337178551735,-0.15308411799844,0.046858013500482416,0.43771693452092353,0.5750477628131718,0.6793412556174314,0.5912469705880864,0.7834254011669757,0.02773499059917448,0.18295396054643032,0.41607728830341245,-0.056548477948526285,0.11054367204535083,0.2813616299033011,0.4831647258015801,0.6413601831224669,0.6931099210291078,0.5245513737485715,0.6404988516458309,0.5315198482940617,0.4845370747479841,0.024146714736218697,-0.1537512877768273,0.4436138510045982,0.45847988161646974,0.6956290999503107,0.6124813462077414,0.38891657548483344,0.7735214074816809,0.44480451374615476,0.22314015866714132,0.6938043338922427,0.346390912161888,0.645382230998196,-0.06644922053818124,-0.0873668504536199,0.30472604390646546,0.5042972863659685,0.4973646067676781,0.5743965521264849,0.6735657748626849,-0.034008690221325424,0.2902598422432021,0.4285238146008778,0.4407012733196314,0.3186898627687151,0.40857919065765663,-0.04891788149259513,0.5237409769192862
Precentral_R,0.049980084630128166,0.26366871059249797,0.4294211026159821,0.522644274451476,0.3269328134200724,0.41081172832453755,-0.0007402781416315281,0.379189062653858,0.5859892683486163,0.3878121472163462,-0.08513325031184897,0.21106069375565673,0.11361304125631334,0.19271663604374795,0.03569804979781335,0.5678126342877813,0.7204948801667291,0.24233071397256936,0.3694014682299056,0.3635288724946197,0.019300741392038145,0.2083121874256537,0.6787034403029423,0.18359936566264115,0.252158190773786,-0.17431254088345424,-0.1787603857041816,0.6697595949601751,0.23907523631580316,1.0,-0.10888381707944739,0.3561116542587841,0.2462742805720942,0.8681158355882094,0.8579181740219303,0.36596234880403616,0.22995004908129993,0.37838420880648393,-0.10053495296910045,0.7974835375866812,0.17608949825350123,0.732376652888107,0.5660247261812851,-0.09084030702876202,0.1773224542784603,0.24445750218023085,0.22713892258174015,0.10529451806276581,0.42958282915751766,0.5595791280421585,0.5157894898928636,0.2366298148939108,0.5186304596360476,0.4516140074990702,0.12326530630117788,0.2992095475758355,0.6038817717836292,0.5554616924551203,0.5760897362034001,0.7515231727974223,0.4002070672928755,0.04688238813541349,0.4781672725967903,0.033989138034345105,0.5948081683866968,0.30372288994329116,0.6392391255038573,0.38191014808649165,0.27694832454518686,0.3401713686313778,0.5541387752270602,0.6115554468225955,0.6346698867692759,0.062337928962144115,0.34762169154431943,0.6026760464925351,0.5772620942995518,0.41676150847586885,0.2894156573186648,0.5381352491887741,0.2185381041635864,0.1112056874166726,0.14129102520692652,0.04952745391477035,0.5479654154871353,0.29431578790927254,0.3202035679045314,0.4581132812179679,0.7095711360609527,0.19143516127689697,0.35920772160103415,0.9684715254818199,0.25372778153886716,0.23207271751667313,0.27123861712732067
Putamen_L,0.3031782982600669,-0.054908195839883246,0.11082579275394377,-0.04990220957418809,0.17989933749962125,-0.11363616006877421,0.23800821309779974,0.3840762786767854,0.09894417080953044,0.12949039248453928,0.26394683781073325,0.24499927303479216,-0.13735342062825326,0.36492918950121966,-0.18949480337084865,0.07406468816734825,0.01405741137607585,0.40965489378082826,0.3703833429137994,0.3250820027951777,-0.06311053314685428,-0.2195541318970897,0.10528810635176832,0.24497566506987808,0.20360311474539208,0.6353267326186922,0.32674375683780893,0.16365049152855604,0.46106485900224337,-0.10888381707944739,1.0,-0.27823829879605566,0.20170731565199018,-0.006438278354107516,-0.009345640965199223,0.37510170236537643,-0.16278162683809053,0.39833709015815605,0.3705210235920578,0.030145310544690006,0.2821735431594658,-0.057068692164753056,0.16912469812137856,-0.12066616291372499,0.13430235941920293,0.36959527722239033,-0.03297291663033529,-0.012619220883177866,-0.04040291358588825,0.09821428293268966,0.08867113919155509,0.3842075101553244,0.20917038451048647,0.3455319546479727,0.17326296131633656,-0.28877262371256024,0.019867486047270837,-0.17061590094239026,-0.16810631101236995,-0.031069056263447782,0.4063257696156308,0.27849347242984307,0.2823784190753375,0.548897929539089,0.38693770802946525,0.3750976406004536,0.14035737905032436,-0.35477430996908815,-0.2362200963802253,0.15362689991243927,0.12404185941088772,0.17542890514414325,0.051780109981769365,0.16039859667257303,0.34918722345298714,0.01783397608363058,-0.18862572640560943,0.24731787471097694,0.5090644001237276,0.22896335701227954,-0.2611085078119698,-0.08685727030184803,0.33839292470478216,0.48269049370637346,0.20554490920621776,0.16068935846485763,0.4698278848838838,0.02956643695195897,0.03490430731834444,0.18231701038621115,0.18970677993074214,-0.03362686761360242,0.4149028341935446,-0.07554932015407144,0.1090477858842448
Occipital_Sup_R,-0.0984108886269384,-0.19237545547105003,-0.052905758893630694,0.4927215853501976,0.2845975570731476,0.228182856313695,-0.20423049045068956,-0.02251585557035738,-0.12627650539687751,-0.39419645388869673,-0.12476545837499202,0.015701668587514542,0.12133476139786552,-0.31363069434905233,0.1380712233301647,0.2935437643570146,0.1990791384252107,-0.259208720585519,-0.10980291469001795,-0.38904671307867,-0.23985983287695725,-0.03760554857854496,0.12492195490755376,-0.45849531314849634,0.25116074036007696,-0.5464520798474356,-0.11100288985915167,-0.0011300673933730759,-0.18919626900968725,0.3561116542587841,-0.27823829879605566,1.0,-0.1223498751011693,0.3355379558393244,0.38184138938237633,-0.19684132234040744,0.35779055863881165,-0.17256155818717733,-0.4699748830425462,0.3227221840124603,-0.14605800241732184,0.429293812665557,0.22640537682919246,0.1798934866890653,-0.14992300580994086,-0.10072896988110862,-0.20778530409388535,0.23610141308564317,0.6554458013461061,0.36447682508383455,0.3442571478490815,-0.22361820887325376,0.0860784894425608,-0.18209138391627863,0.345238480186472,0.15873676025804878,0.5559819405665951,0.7036990790053308,0.6661662494423942,0.456297284327888,-0.17947487687154237,-0.07518663850252738,-0.24545328525034193,-0.24305088848073697,-0.037231535214626514,-0.1908144089107193,0.12988774360576202,0.22920109976992972,0.9172051562299132,-0.03848338953119354,0.4051817402376256,-0.024683073927500115,0.22101994782836304,-0.5708593011450901,-0.25594713578423656,0.3491834037853024,0.703584857167505,-0.1059110221313113,0.1275529853352617,0.07918929828377418,0.33900226660245586,0.16126876173513618,-0.2728083402230292,-0.2646332649835339,0.3418977481315975,-0.4098455659248717,-0.280700520267938,0.3134754092744185,0.35494890685149966,-0.39971207396289576,-0.08690332985578066,0.27562746377796876,-0.3281308677150008,-0.10883750985041672,-0.2596036491626992
N_Acc_R,0.26497709868983377,-0.14062142922602086,0.08666996310023757,0.13755815665651125,0.10728696592092488,0.10077408755453333,0.04590838935800091,0.18208816946115602,0.33190231967111433,0.5234451706266241,-0.3324639033319338,0.5950854434620757,-0.45475289683898884,-0.17401032688022708,-0.061330970907213254,0.33325309998658864,0.2314019279933399,-0.05323369193338987,0.031690772897828096,0.3785938385879734,0.21095802884668668,-0.03813712117840751,0.12474016731149408,0.15073007683910714,-0.022478895376648836,-0.03078489558738962,0.2852855644528252,0.18169442283064421,0.23684031266000133,0.2462742805720942,0.20170731565199018,-0.1223498751011693,1.0,0.23053572334940675,0.1348575902033579,0.3127974908831387,0.11383742365679979,0.09055073581428791,0.09443361491650475,0.3151620670508557,0.10324219811351462,0.35288599175202295,0.20107570242196773,-0.24478745292579973,0.391793023471611,0.15990594728503044,0.2963364670921858,-0.09814420836970883,0.06510473294358239,0.25435491774161323,0.22684955098363588,0.1263737733562067,0.2667474329973643,0.11841926661086047,-0.16931713251375666,0.10349779005957527,0.15611535219526185,0.06500754619840392,0.11323534980844624,0.20083517873976384,0.02760280563154906,-0.09955006928445845,0.3668729162686538,0.6751369674745019,0.343935134529848,0.23860076615322937,0.22385575775856598,0.23426936100293758,-0.11640303324916244,0.05359184547550006,0.27069398203286316,0.2066063251132512,0.1599590252647034,0.2328724130640696,0.2994600064877275,0.2838353312436738,0.1518012327781183,0.08597145055661029,0.08631398517477525,0.20192719716051288,-0.16021767174440713,-0.29211570147168453,0.15893156045217255,0.11547862942473727,0.04237981881945541,0.1618638815699166,0.2633430587456352,0.09931096413520576,0.30928479317137203,0.6173645501360918,0.1216171467609233,0.2401701887096678,0.2658227424885806,0.3513277090356048,0.14251303223632286
Paracentral_Lobule_R,0.00898744458107144,0.18848824843835743,0.3368490400536512,0.4729502354734725,0.39083625393309396,0.38944220031999005,0.08017095978939903,0.33400551181014393,0.5354895749471955,0.30609136997783215,-0.01546304653070517,0.2693636483967113,0.12918312871414395,0.19928418537437376,0.06556736270860651,0.602845980836991,0.6580255791506285,0.24821197133360237,0.38946796266973177,0.30188545720273147,0.02291558896815557,0.14450029937880235,0.689199587808602,0.12747044193391127,0.32063790024387834,-0.09577848991347582,-0.23497673476278053,0.6875077551181775,0.20962332713008916,0.8681158355882094,-0.006438278354107516,0.3355379558393244,0.23053572334940675,1.0,0.9592258713443188,0.2716027822728069,0.17273618886046713,0.41412224490903987,-0.11309132970754222,0.8351142794169585,0.17587433460320448,0.7326704737794444,0.5339971578097578,-0.12865416349915507,0.10657226330888686,0.14887115221720335,0.19667444325893205,0.12865603511217863,0.4868536387408159,0.5449481628351757,0.48306618500850707,0.1509465447020321,0.4536620630878211,0.365645896168975,0.22572355992148796,0.21906342728384,0.5954956745686999,0.6036883786220361,0.6256240759596196,0.7755973076626541,0.4150960584684447,0.04766733337578864,0.42994898501121903,0.06980769333279566,0.6061030500355808,0.3579088943671048,0.648243810662967,0.2859905379501754,0.289938083585856,0.2541448108089564,0.5970475231920902,0.5641759261752952,0.6077000882493128,0.03277076596228425,0.3047002856064206,0.6160669294556715,0.5808151353452822,0.33461766780151597,0.40639073562289585,0.45065033724622117,0.15370696970052644,0.2048929980552039,0.13360834955775466,0.06400437086511646,0.5761810797652218,0.22365195560185885,0.35380247229555606,0.4840459987148565,0.715511820339895,0.14861747735375488,0.30353657022135827,0.8753473715300601,0.28841644718715215,0.1508189908962695,0.19269848652975163
Paracentral_Lobule_L,-0.08487561975732602,0.13019710937315218,0.27814730204668003,0.386755065473947,0.4407535558226517,0.36673693202691526,0.030989921071312442,0.2827603250021455,0.37654350299359246,0.16599924557849444,0.036608939615397705,0.23270806543461864,0.12220121672199703,0.1694023384586447,0.05489958426749001,0.46159284111882976,0.6079541445381749,0.1911560801128644,0.3496041920552031,0.1685625578466966,0.0047853410869163,0.11465047672934693,0.6435522834122258,0.0007280048015118829,0.3675913339220822,-0.08673133004559778,-0.2589517940984125,0.6283414935919515,0.1394245562244586,0.8579181740219303,-0.009345640965199223,0.38184138938237633,0.1348575902033579,0.9592258713443188,1.0,0.17298881953741774,0.19051592947379037,0.3662610759883307,-0.22342965972710135,0.7483811750556592,0.05169331364221193,0.6422959089944278,0.45311618968036177,-0.06900327282279568,0.012883724147112708,0.06159557417132117,0.07463755768805573,0.19376216467994908,0.46674807015917613,0.48870310663922395,0.41098491744220883,0.07293621288363086,0.357680321442866,0.29808469028478846,0.22813340111620128,0.10519923082090034,0.5403761162126972,0.6398540342154172,0.6114142563270357,0.7415299418455158,0.3617324820116361,0.009355752588357585,0.2857095479350543,-0.0002751620868589918,0.496662421071923,0.23186603069562664,0.5808178506855723,0.2682431462670723,0.3176536304272572,0.1809694258364852,0.5139185072337175,0.4886463337953434,0.537949206757114,-0.08489707696902059,0.18860402511696986,0.5164846916492379,0.5095163563020848,0.2911158681823819,0.3522157990335128,0.3929131684001157,0.1587570931108916,0.2459181680976037,0.06870833359251181,-0.0380403456234324,0.5359357096329332,0.10897847471312434,0.2277043246050319,0.504199818738021,0.6699170877830568,0.0353563403486848,0.2563529846586405,0.8548016200768535,0.2071999973185602,0.10528239430011145,0.12912624451806012
Thal_PuM_R,0.42835887762616826,0.3863584993836128,0.4843592402604879,0.3692961425870618,-0.08291398646295592,0.214964363310772,0.2537257210438691,0.7750004792287597,0.6750793873808134,0.6601446502077489,-0.013717146021158914,0.14881173493765237,0.06982414356383708,0.3752786707953495,-0.12479067681408663,0.5092624891839992,0.5341176129588528,0.4997329872444187,0.43071115552748385,0.8370241251164539,-0.05614343060964781,-0.004938964456948476,0.3073086865349307,0.653820377936686,-0.08767233920672213,0.1816642151361591,0.26097325527679655,0.4041446188748112,0.8095771114677103,0.36596234880403616,0.37510170236537643,-0.19684132234040744,0.3127974908831387,0.2716027822728069,0.17298881953741774,1.0,-0.015902243369218732,0.49001230680914004,0.5226756906388728,0.4679196137483221,0.5171397124105425,0.31108394987442256,0.6475423305834082,-0.23579324982208197,0.400900002484054,0.8115327857672487,0.31080255337282714,-0.24328825205297824,0.039170025787610224,0.40001523411818884,0.5926286070418749,0.6794703460890873,0.675061503027932,0.8520159147845928,0.007981071537634561,0.2870830280665726,0.43209427241526704,-0.0444822711558868,0.12120040007309663,0.37674302839733637,0.5283086441705772,0.407495857740382,0.7815113655156135,0.42071532320580174,0.7688349778623608,0.5773959294189008,0.4958754050203805,0.023090443619627827,-0.16963789622158496,0.6667520378416658,0.44845775682214234,0.7151196479392983,0.6006142726606002,0.4878560917686732,0.9078313164607619,0.4877104325760421,0.23932634984623558,0.7621574736815779,0.4345670692153911,0.7368385892714012,-0.11314098298860452,-0.09504421656553882,0.4628604055433379,0.5712029808286027,0.5038603741462235,0.6566819809207873,0.651952353066387,-0.01995893933086808,0.38069283297197504,0.41660374211257933,0.5572382041386373,0.4183255960463371,0.42533757802315453,0.10495738811817999,0.5437148832234985
Cerebellum_Crus2_L,0.08877757824712967,0.06037484835361163,0.07506784369218357,0.13815983377468471,0.35548717899762955,0.1721485816088231,-0.07870653568288008,0.07247720294287291,0.04353685942832043,-0.06368416077801378,-0.057005043253533706,0.2186040429449849,-0.10976533988282132,-0.14514726136583492,-0.1415608006373427,0.2016209878317516,0.21584534055259322,-0.07640993970992808,0.025698731934949363,-0.14149235590466155,-0.04074427265416869,-0.09494062172654111,0.16962068084025775,-0.21480508569278306,0.0877032322480385,-0.3251320328239286,0.15961706453823077,0.03199019525279956,-0.027414989603018792,0.22995004908129993,-0.16278162683809053,0.35779055863881165,0.11383742365679979,0.17273618886046713,0.19051592947379037,-0.015902243369218732,1.0,0.07178529490474318,-0.3079327439860442,0.09876341728590642,-0.030442637479372082,0.2921041830599938,0.15503928644575832,0.30595927180988897,-0.07476374496962523,-0.014867946040707947,0.023784619089223632,0.17635769792218567,0.27249162362094886,0.2814758040860191,0.18142526448790994,-0.13642556879786166,0.031376888771184344,-0.07350851898905757,0.190731751325136,-0.07923582278202236,0.2944453710135817,0.21681099510634355,0.24390639865366007,0.18566991052341708,-0.18151077244670305,-0.049688660680018835,-0.11213354545729874,0.07436701407722317,0.038493916914666665,-0.1635105467417002,0.25857011969310434,0.3082928135530344,0.3489116394434857,0.031724165273512184,0.1952420504588891,-0.007904862377692232,0.1985839646821339,-0.20224865761027108,-0.06966960534408378,0.2407109206589342,0.34399534834920786,-0.07987818431318768,-0.0828188753484016,-0.0031059833956812704,0.3614999147113077,0.13517267916548306,0.05237439590638514,-0.12431205488076437,0.17337482096630238,-0.10174286058149994,-0.04788340982159851,0.2937365058393217,0.1506252837905016,-0.0733828501125884,-0.05176468043573638,0.196811600152897,0.027829248643904216,0.17253256580324822,-0.1124080282633313
Insula_R,0.1261566196520776,0.3444554873443071,0.2502401187729918,0.07473370825012271,0.3000416782698275,0.3706329418970656,0.18930617919944026,0.42337128722445133,0.5200179533513242,0.4201821694616314,0.3762229250956605,0.16611543323299535,0.22133822007814813,0.5513516750379304,-0.06903170419956298,0.28830141618038,0.31481689610331,0.6002339430057692,0.8848585796207812,0.4301586490687588,0.00013426264255412887,-0.016523463304989088,0.7351964901115212,0.3705672837099764,0.21701633964439698,0.25358190527181507,-0.06766508960531128,0.5854251343466825,0.5409130103799409,0.37838420880648393,0.39833709015815605,-0.17256155818717733,0.09055073581428791,0.41412224490903987,0.3662610759883307,0.49001230680914004,0.07178529490474318,1.0,0.2724572270031888,0.36766168947721456,0.32672353688196115,0.3048853755295118,0.660177308564659,-0.1503115570182938,-0.06356607208538838,0.400102816713038,0.3038823602370014,0.014771095167257713,0.11548943783849051,0.4685944725089102,0.4464508612197669,0.3526779225045197,0.4455046172688912,0.5273879917687766,0.12252296479484995,0.042811976609781886,0.40278151702407455,0.10800984787590223,0.23797624057397068,0.28101469781962385,0.5623455616456006,0.3784813059932559,0.5082656905592259,0.2896475331855818,0.5935745183096315,0.5136298808463255,0.7977612275307426,0.013976250757397337,-0.085350664989828,0.3438085980966374,0.39106339045454525,0.6849462312992577,0.5573620179986021,0.39352350291297045,0.4745717137979758,0.5626547402455102,0.2026589152124896,0.5393701827677914,0.34234753758791225,0.4649500485371068,0.045721029716917286,0.13024366824052533,0.34099541499613567,0.30324208887060433,0.584303771198675,0.5019537397516064,0.7024204822102456,0.41337234342236795,0.2400206613966698,0.42790832893087505,0.1925814298111652,0.4575506642457122,0.657514201704693,0.009064827598332189,0.26165579618877427
