,Occipital_Mid_R,Thal_MGN_R,Thal_IL_R,Caudate_L,SN_pc_R,Parietal_Inf_L,Frontal_Inf_Orb_2_R,Occipital_Sup_L,Red_N_R,OFCpost_R,Thal_MDm_R,Frontal_Inf_Oper_L,Frontal_Sup_Medial_R,Temporal_Sup_L,Insula_R,Angular_L,OFCant_L,Olfactory_R,Occipital_Inf_L,Thal_PuA_R,OFCmed_R,Thal_MDm_L,Frontal_Sup_2_R,SupraMarginal_R,ACC_sup_L,Thal_PuL_L,OFCant_R,Thal_VL_L,Pallidum_R,Supp_Motor_Area_L,Vermis_7,Vermis_8,Thal_AV_R,VTA_L,Frontal_Med_Orb_R,Calcarine_L,Frontal_Inf_Oper_R,Frontal_Mid_2_L,Hippocampus_R,Cuneus_L,N_Acc_R,VTA_R,Pallidum_L,OFCpost_L,Postcentral_R,Thal_VA_L,Cerebellum_Crus1_L,Cerebellum_9_R,Cingulate_Post_R,Temporal_Inf_L,Temporal_Pole_Sup_L,Cingulate_Mid_R,Temporal_Mid_R,Paracentral_Lobule_R,Amygdala_L,Temporal_Pole_Sup_R,Cerebellum_4_5_R,Calcarine_R,Thal_VPL_L,Cingulate_Post_L,Frontal_Inf_Tri_R,Thal_IL_L,Olfactory_L,Thal_LGN_R,Heschl_R,Cerebellum_Crus2_R,SN_pr_R,Vermis_6,SN_pr_L,Thal_MDl_L,Parietal_Inf_R,Cerebellum_7b_L,Thal_PuI_L,Thal_PuI_R,Lingual_L,Putamen_R,Lingual_R,OFClat_R,Putamen_L,Vermis_4_5,Vermis_9,Frontal_Sup_2_L,OFCmed_L,Rolandic_Oper_L,Red_N_L,Occipital_Inf_R,Thal_MDl_R,Occipital_Mid_L,Thal_MGN_L,Thal_LP_L,Cerebellum_4_5_L,Occipital_Sup_R,Angular_R,Postcentral_L,Vermis_1_2,Raphe_D,Cerebellum_6_L,Cerebellum_7b_R,Cerebellum_3_L,Rectus_R,ParaHippocampal_R,Rolandic_Oper_R,Precuneus_R,ParaHippocampal_L,Cerebellum_8_L,Fusiform_L,Frontal_Sup_Medial_L,Fusiform_R,SupraMarginal_L,Cerebellum_8_R,OFClat_L,Rectus_L,Thal_LP_R,Cerebellum_Crus2_L,Paracentral_Lobule_L,Cingulate_Mid_L,Thal_PuA_L,Frontal_Inf_Orb_2_L,Thal_VPL_R,ACC_pre_L,Thal_LGN_L,Thal_PuM_L,Cuneus_R,Temporal_Pole_Mid_L,Temporal_Mid_L
Thal_VPL_L,-0.19883824706399217,0.27495464342936426,0.6366403164621011,0.6597504879662932,0.4948619198643731,0.5102837447097048,0.4096643278426193,-0.29935211963540687,0.7506231026223009,0.11468393198195798,0.5126263327096465,0.5387363199118043,0.39088349854421744,0.4832449900797972,0.5273879917687766,0.06075125092430456,0.12358962106246675,0.30422511448498435,-0.23732100343942295,0.8356893162843856,-0.23545512976480767,0.7584841669191986,0.616621253783253,0.312092757782963,0.4994790748917732,0.7150710655433453,0.13311130613640793,0.7728918995459184,0.32203780869446974,0.5664233414299431,-0.03598419027289078,0.18198780375600704,0.6001672092753441,0.5173871664742675,0.007232127008061758,-0.057487309868838536,0.5172821987324739,0.6083057112369729,0.6889815735267618,-0.13752060818270448,0.11841926661086047,0.4332916892681972,0.5216753803578291,-0.07237291780986449,0.45727544579869944,0.6100649920945522,0.09803523135218799,0.5479296163792868,0.4315144946994077,0.028505154001957154,0.005674687277322695,0.7591098694361728,-0.04696765000423745,0.365645896168975,0.08182807193474693,-0.03822768119292014,0.6218536233039134,0.08010315852723271,1.0,0.4540312482785631,0.41162770559043405,0.5766965901388302,0.025775843166907772,0.6147692386294562,0.5498445010870556,-0.06767046370436283,0.6643709463297682,0.2521916851972663,0.47127469271205197,0.7484714414558351,0.44643421462006583,0.06907655710900139,0.7695450680036772,0.764594700131532,0.4012809840218272,0.4415041781387629,0.4900397143554682,0.2037062112910192,0.3455319546479727,0.40063568046696113,0.41761114344625694,0.502824211614756,0.054972319893316246,0.6183188629633132,0.7487718056288819,-0.03992194358266695,0.7421976020211491,-0.14856733465127256,0.2639369108573523,0.4230647842694513,0.5323134277350948,-0.18209138391627863,0.19331776400672346,0.6379300899538298,0.4259178095711149,0.3006344526303248,0.3421838207319777,-0.13941862577134262,0.5932472452367825,-0.1834797903443549,0.7000148274327148,0.48120523383971586,0.5309846797373096,0.6249027093715563,0.24838648236997207,0.585647710815176,0.36357322515488466,0.379424563769784,0.624968123013219,0.5133930398496195,-0.04471590439056379,0.2549119083437085,0.40668617244707295,-0.07350851898905757,0.29808469028478846,0.7706443229450602,0.8275940950736249,0.32310151357743894,0.7834254011669757,0.033942088195564005,0.7234219022953872,0.9255533854543277,-0.21828712910238812,-0.27932557572897965,0.203415198970012
Cingulate_Post_L,0.206493764969107,0.30556420699424086,0.44026191870104153,0.35699503168876,0.19745372866022223,0.6274974657396026,0.18861132743895365,0.24150859495408225,0.35918342389385666,-0.04033716303350198,0.3260436461270122,0.6000845214743045,0.25462214294200325,0.46329640790297716,0.2400206613966698,0.4642917659672738,-0.08168597517855473,0.19735091625968443,-0.02758048385577904,0.34948851365596767,-0.13715524138844862,0.37418005307583974,0.2815518350096946,0.5290053905026069,0.12541230081761012,0.424538435375618,0.08161932011212321,0.43663232964556603,0.20250865018573203,0.5902106827564908,0.15909300044431057,0.10310998005346217,0.31832829351501046,-0.02548597959531496,0.13099879384471927,0.4823755563528726,0.5684705210109582,0.5646985552142898,0.3227507336627808,0.4691951759730103,0.30928479317137203,0.05542830950217975,0.17502424779721903,0.21358835839470156,0.6795550209567429,0.41809324625553607,0.12200382103603566,0.04187689389980375,0.9193219063238051,0.1196915330084233,0.2349317125077412,0.574276800145906,0.332017770347331,0.715511820339895,-0.0018170507821437512,0.18863417295661283,0.45469510809429325,0.49499915595710625,0.4540312482785631,1.0,0.42008325044002204,0.3038158208926696,0.2873302354033977,0.2076495956916417,0.3601870139046564,0.0699142133988418,0.2773637068966009,0.11250911264821045,0.18388852619130716,0.1752498090880175,0.4951134042391584,0.006055908735893645,0.4360930107215733,0.2995887850513105,0.48650802328774106,0.22758462214035322,0.41821739244174505,0.18826952458598278,0.03490430731834444,0.4948686625524532,0.21532029933200766,0.21681728658939914,0.052706813537648015,0.21268759576054025,0.3077350379930998,0.09216949869945289,0.2637547444917194,0.332858430318867,0.2024422897783793,0.27540522122682615,0.4470294373728782,0.35494890685149966,0.4418691072139902,0.6900251900829115,0.3757798035146791,0.05022936294631732,0.30867774619087635,-0.062257590079540036,0.4510150606869,-0.12859997130894954,0.283881976398794,0.38952228414398743,0.894875584072436,0.2684333000096776,0.14234374934535393,0.17144363183868291,0.12308101351423108,0.45952856036760903,0.6238256764602632,0.07592456635379849,-0.0660273429506423,0.25086908880403724,0.13309213314806087,0.1506252837905016,0.6699170877830568,0.5745106295770924,0.3875524483607479,0.021352005988788534,0.2902598422432021,-0.05174232321200869,0.27779755928368366,0.4788861580178341,0.4123286108016675,0.18192850696046203,0.3239891815986191
Frontal_Inf_Tri_R,0.15641200661059237,0.3812561681717103,0.501927882772446,0.561254233048795,0.044044908148848386,0.5403324499267552,0.5332085659693983,0.036757732432488456,0.38579851502720097,0.222624866780756,0.3578919170259578,0.698420929467118,0.628145317628987,0.2492461258142921,0.7351964901115212,0.23584152795612526,-0.11696764627074852,0.30252825148942575,0.005666725116639012,0.33275951300096845,0.16544788163239746,0.2803339758223919,0.5571726749876339,0.56298931511707,0.44524589048712304,0.31142325880669397,-0.04803067877928938,0.43657059827792416,0.33660560484504354,0.536940134345928,0.3011757687691654,0.14688372354361473,0.3075255586860051,-0.009677780336262728,0.23646471410535475,0.2875469987376547,0.7862167780364743,0.7730850724425252,0.5141840191725198,0.21200254330907198,0.12474016731149408,0.07122429961830287,0.20480092375145664,0.37429773506526304,0.7235854876027887,0.5075626166177373,0.14598586984708312,0.031225067563078364,0.4656737083681996,0.03112230834839982,0.21444072304458067,0.6434122221879324,0.45994825142147727,0.689199587808602,-0.19787153847613323,0.5917288779653885,0.5531638641151988,0.37339747364882575,0.41162770559043405,0.42008325044002204,1.0,0.14777136892674378,0.1505917083049009,0.1947719265532713,0.5809723788797149,0.16101085169623194,0.3289093480684958,0.07671862283173102,0.20060416983788154,0.37957285357741305,0.46613269353938785,0.05046453846004463,0.40334883055323495,0.34954071274560805,0.4164556843615583,0.6838820057130203,0.3945617756162385,0.545343248769137,0.10528810635176832,0.5164684740999241,0.29407544503693095,0.47541342125364067,0.12930360847325423,0.21772321310068515,0.2286880894453921,0.17286816110082584,0.23524998750499354,-0.028322971999456218,0.32775992322869263,0.2858883613655884,0.5122420565617178,0.12492195490755376,0.42595416125228636,0.6825944224017207,0.5759769779921478,0.24874930007133475,-0.018060780913427922,-0.11966812884745302,0.5690357459708888,-0.057325368666042084,0.320954502733465,0.7854016244486597,0.556428603413074,0.049092410064413526,0.10244251365581425,0.16354977468418222,0.5107921962809917,0.5356908466054225,0.4558043555287554,0.08285669807192451,0.20333395887074432,0.08522875057105159,0.3321848540328864,0.16962068084025775,0.6435522834122258,0.5961661419365911,0.32636381142507936,0.014232591238972846,0.26394440135411795,0.387237289098825,0.18280639838639617,0.4089652842175131,0.17296711718267602,0.24096639790203425,0.06966131093983387
Thal_IL_L,-0.07789218706736932,0.3764497966370877,0.5925297801939595,0.2867874711205018,0.14978634597474147,0.47927705740046694,0.06885664779911499,-0.08550124830816683,0.39312867836367366,0.04854522674955164,0.4742231751463499,0.41041775742624814,0.3898147499470204,0.4639733787793465,0.1925814298111652,0.21795102524799337,0.12216774790646395,-0.01831201610703332,-0.05899638630954174,0.5355680769755732,-0.24456861017819656,0.6039715072179623,0.4831597013315542,0.239195166574781,0.4005281904931461,0.44117635808785194,0.07408448242809165,0.6010909768112511,0.12012423514072382,0.45331099713315154,-0.07143749130476454,0.11161777322678595,0.36358298962192076,0.2009063587062809,-0.06193236426850247,0.0810173093381302,0.32240579152344867,0.40157448694535053,0.43381483750667554,0.00216349701518001,0.1216171467609233,0.26948568529110917,0.2226714309242815,-0.16539569951521318,0.3803777740059392,0.5013694031234583,0.028366689802439792,0.3065353455166675,0.3431533803038547,0.1130509384454775,0.04382764179117766,0.5140349962641406,-0.004288961050809157,0.30353657022135827,0.19993217733734878,-0.10321309914413758,0.3443952385090921,0.11410684585168278,0.5766965901388302,0.3038158208926696,0.14777136892674378,1.0,-0.013566735735606128,0.46365125333496837,0.3187425551127772,0.020111543505276813,0.4945222614882197,0.21819810155908256,0.3061919199570963,0.4059843682655521,0.37154739053270824,-0.008071610752441326,0.5332951463449247,0.4994411859779184,0.2865944199013502,0.2090563368451432,0.3171348937010556,-0.013604835968659948,0.18970677993074214,0.2985836940678855,0.17590270750870843,0.41463129398554066,0.05364821523123858,0.39940090966865344,0.4200546237265236,0.062151403006474815,0.42326215693176317,0.02953947958252301,0.13194585434124503,0.4560473609988255,0.36960678254258306,-0.08690332985578066,0.16028940323461235,0.5111251529153543,0.2128187790823039,-0.03733480831439065,0.2777166987400298,-0.031143954606033353,0.464430709553323,0.0022739790782737484,0.3506527913606235,0.24887809141045336,0.38717915179737955,0.4452525178174198,0.21129036342287139,0.221194104869716,0.3213234656364118,0.27578057746517387,0.4811116387854207,0.41689318274753456,-0.06298788253139767,0.15164346068790527,0.32592148872928417,-0.05176468043573638,0.2563529846586405,0.49445540175753616,0.4204463136984045,0.17531944159133947,0.4407012733196314,0.03321046257877156,0.5351362411306382,0.5979827949003296,-0.059195004688319855,-0.12351159974545221,0.28747825852331865
Olfactory_L,0.0767031358465216,-0.08619341748916048,0.17247206757888364,0.12921388264795833,0.21095404419376199,0.30553938802467023,0.18841490050190193,0.01076667849412756,0.06932545033960484,-0.0421979269853509,0.14029706591735946,0.21711705967054357,0.05307832749742817,0.15271502235998258,0.16611543323299535,0.23522471599545106,-0.20126275298886637,0.005860137886392393,0.056621112832508806,0.1039442207415738,0.029194872753068854,0.07366413497854743,-0.0375268556074282,0.28671913659663184,-0.18414290501916936,-0.007423273267643358,0.030006413621851698,0.12402918785992738,0.27786654466605065,0.13249064101453775,0.10193726293918287,0.18625497647706937,0.09147188068469828,-0.12483083788962597,0.11743268679257829,0.20681627682161807,0.23875504693597108,0.17217527916046185,0.04288623346164275,0.030620240708821942,0.5950854434620757,0.018778263285930432,-0.09436303319156988,0.3968221078997353,0.23065637680475246,0.0590718682813219,0.10233705192677339,-0.18769902575010391,0.24824170629313425,0.11421710398797567,0.12907881792960635,0.22315856763285571,0.1299259326217874,0.2693636483967113,-0.3084820950900786,0.1637259692699272,0.19296778024762531,0.21145911343192506,0.025775843166907772,0.2873302354033977,0.1505917083049009,-0.013566735735606128,1.0,-0.09134699298756702,0.12716036782468754,-0.07588695507967572,0.16924703311481282,-0.07261386779936757,0.16180327453599214,-0.17253272516372897,0.2740047005884948,0.03114036079915146,0.1384392370644379,-0.023126740648659883,0.28424895326271704,0.021839514380861458,0.20576067758340374,0.17999054266029074,0.24499927303479216,0.22405967621852277,0.24187419490768722,-0.10521078899044504,0.3688379026109932,-0.01962869517411912,0.10521417816756981,-0.22878449749136023,0.13049776569723334,-0.006238549868403853,-0.03627033856252291,-0.10913733799527266,0.16410232940050976,0.015701668587514542,0.2167335413461888,0.23616729104346337,0.21893881951368788,-0.5807833839655429,0.14378461786695934,-0.1137443298489537,0.06076337594554802,-0.14799435007263873,0.01207825924103617,0.2615717697052016,0.2593262889394681,0.08210214226869557,0.1748177517028357,-0.0614283972140483,-0.005801210996288919,0.3234300089402352,0.2805439195204818,0.13854433210052525,-0.02530319775825001,-0.07472737469019093,-0.2290833104738621,0.2186040429449849,0.23270806543461864,0.2428369860664229,0.16694278166599266,-0.045038699909859876,0.17336840677163315,-0.12444001121068465,-0.01753838996234092,0.029573593291704104,0.02016821858879915,0.26279094916751666,0.1663535100487279
Thal_LGN_R,-0.28424524421463987,0.4466522111025971,0.5186108668334455,0.40821486292104225,0.2657034979565084,0.25071366974211784,0.22338244579622343,-0.39962906504533485,0.5995006520975791,-0.10004165850148812,0.4863365349539746,0.18743702080943314,0.1985024346817226,0.19367678071319208,0.26165579618877427,-0.14045025595168614,0.1011908764347197,0.30425616550798223,-0.2521186006225977,0.5404009113404071,-0.22401667965228111,0.6164720110429925,0.4758858434967228,0.18094985482742443,0.33235747731729365,0.33792732103245954,0.08664311357867119,0.5844015466883695,0.430786079431825,0.4590669077708791,-0.22260771070604268,-0.010168675863350247,0.49063914063676817,0.4213001144501892,0.05995376046765898,-0.0630634010260041,0.32527858911139285,0.4007185007021805,0.5368760957890494,-0.24834869753616706,0.14251303223632286,0.4391402121699747,0.4772598560320907,-0.22550115429694523,0.286780555036991,0.45032880299018774,-0.13651724241368685,0.36905542410954895,0.2830635512377248,0.16988161723122175,-0.07429689643284053,0.4238241886385794,-0.127317214027816,0.19269848652975163,0.1203516020379958,-0.052583564771761536,0.3952682168471635,0.0296661316933736,0.6147692386294562,0.2076495956916417,0.1947719265532713,0.46365125333496837,-0.09134699298756702,1.0,0.42677808104163323,0.035967078201139605,0.5950904237260854,0.1693217544506836,0.37674881261292,0.553386324673897,0.3065127812677492,-0.03332594958935257,0.5126197495411745,0.6401755583278264,0.22357858875643588,0.16357710832693353,0.3097004921907824,0.06580076368296867,0.1090477858842448,0.177928595707001,0.14659482415068562,0.35028757385095194,-0.02226379230360779,0.49909527116994007,0.6342422514230821,-0.1297486480702728,0.5606185832649513,-0.28097747153052544,0.11734358172578142,0.27133222523204353,0.3034209155353273,-0.2596036491626992,0.034178648101895914,0.422865975869521,0.12941165068254445,0.19739349256580765,0.21232637758749537,-0.1836519827353441,0.36103317715161315,0.04600740607492509,0.6063586185842604,0.24756658410829446,0.3026803939904003,0.6262464735046444,0.1768638355556208,0.42712051453208,0.13959455692055958,0.2072640974514128,0.2926146048943476,0.30323270287097204,-0.20631624434018914,0.25355453647889836,0.28351559122869857,-0.1124080282633313,0.12912624451806012,0.43265929727604396,0.46289589418296484,0.24174953964240306,0.5237409769192862,-0.04488851019306751,0.7036488356820877,0.6231725613211807,-0.2784433811277791,-0.12584921764139279,0.03189898665854935
Heschl_R,-0.2887123356879814,0.35006502143924634,0.5738775508425907,0.6159188303989035,0.022991470789697856,0.3631111091061963,0.6041086229337832,-0.4188738582275264,0.668504635795441,-0.04940551433007745,0.7196940727398805,0.3165140004518573,0.24977384690621962,0.1983489225807014,0.6736541529658683,-0.08831069734494042,-0.20894076670928202,0.5222327144899056,-0.22392877226277935,0.5384079989638013,-0.19186288415253253,0.6309060665381714,0.3751783901165287,0.3253496356845049,0.4315589081844506,0.34075028664792667,-0.13472652330219664,0.613426859915029,0.6432017520140072,0.4308329431848371,-0.10093162512961787,-0.11014554139597811,0.4316614925844402,0.3373844243626208,0.2125318258643032,0.07504957995688284,0.5503999564713631,0.5382704184305833,0.7409320098560056,-0.28529483601336414,0.2999757397172577,0.3908834467087958,0.6006787641757442,0.06965512246481688,0.5546859662925793,0.4749659634604031,-0.13958501402367915,0.2516373177575771,0.46714936752624214,0.10904164193782975,-0.07731123571090276,0.5520982184705178,0.03175752640571392,0.45657672008097483,-0.006452718619196445,0.2667668410362956,0.5571837651361474,0.24374472677934464,0.5498445010870556,0.3601870139046564,0.5809723788797149,0.3187425551127772,0.12716036782468754,0.42677808104163323,1.0,0.11613799630433133,0.5812219714435183,0.22250882554736917,0.35498272522145385,0.5289654978572266,0.2835546369515075,-0.15972461786637374,0.5021674338482339,0.5308199024009999,0.3620943928726824,0.6008599992605014,0.4224773280347152,0.38078400188159595,0.0746068892792838,0.26598083104542103,0.20200949756434938,0.23648644922105183,0.11767846125313873,0.42161077995862933,0.5991474908573314,-0.03625746369553956,0.47522696350910587,-0.32238364591345514,-0.13682039936602894,0.32696988074827066,0.42039214079144843,-0.28081590822525443,0.11243461730387713,0.6024067278174212,0.3597845248482242,0.13031009070024302,0.06710064780582588,-0.2266506649273846,0.4364000709064585,-0.04076733131080687,0.6874991307863956,0.6964372096323358,0.4694684401221376,0.5062221361631706,-0.019754555660216853,0.22846980352440596,0.13564021694839992,0.3312672725394719,0.3930194157589734,0.19682295747290723,-0.19638933433236863,0.1962143994818359,0.4319980565592946,0.07936338835528514,0.3568607478270724,0.5671209913005145,0.37236496041348166,0.10435526522780993,0.5007328816090136,0.17538354125898203,0.4170584766277081,0.5826416865736309,-0.2977268117651946,-0.08079516979117099,-0.07735398894656362
Cerebellum_Crus2_R,0.36056224364871886,0.2743232044501529,0.16267518254250513,-0.09650558351799662,-0.09506985850512996,0.2254657322437196,-0.1499972602099058,0.2989156729272604,0.011955473465949433,-0.035088354883637686,-0.0342536670538005,0.1516097322848032,0.07464114854373011,-0.03544854142789112,0.045721029716917286,0.30323260596484547,-0.050677164039460446,0.017569592601361476,0.11571297908691767,-0.10692768283466754,0.0407737513686013,-0.08988587403162317,0.01841040394998443,0.2259170806574916,0.13294650120916782,-0.036218838070207336,-0.332430523421135,-0.04149741093945778,-0.05972777883390238,0.1958659325413502,0.30375144782768815,-0.2806442172348522,-0.057054997368944725,-0.1949368199278768,0.14477719261386585,0.30060271111838044,0.1521324691847243,0.06886176155139216,0.10254404275788213,0.33171760240692166,-0.16021767174440713,-0.15519814957327974,-0.13922034291718988,0.14100247700863433,0.22846855925266416,0.0397112645231613,0.14646869022976794,-0.09215356584521764,0.11207361124473926,0.06209813490869218,-0.00036631585169979265,0.06364207741602582,0.3562271456137478,0.15370696970052644,-0.0676678672278352,0.21388297199503783,0.18139324967198803,0.307496837419043,-0.06767046370436283,0.0699142133988418,0.16101085169623194,0.020111543505276813,-0.07588695507967572,0.035967078201139605,0.11613799630433133,1.0,0.10170508808382382,-0.2542026238471395,0.1166420016478908,-0.012698360498625695,0.152337115942111,0.015182462901242266,0.01653838503511165,-0.008475979161768815,0.14327329021484314,0.018884888082526172,0.12962046889779408,0.012864578896600457,-0.2611085078119698,0.21562975953529614,-0.14936466089455883,0.08533820820973682,-0.14892266503921292,-0.10752453187189961,-0.0717126111030353,0.08782793210941435,-0.10130350685092634,0.2640179723669784,0.20851160463142046,0.1392081968142157,0.2120383767215205,0.33900226660245586,0.2789806434381011,0.13400698558586965,0.16232965833508198,0.14474678789351308,-0.1596914544062768,0.40071960606012036,0.21917772093272947,0.13045074834334458,-0.0255488585327819,0.1728232870817157,0.10223497079118268,-0.09145867863495985,-0.07631987955254303,0.03231086491591026,0.013203794001418913,0.24329992700473327,0.08244363838119313,-0.19316775387512627,-0.043533529910189626,0.06439703419507414,0.08815384974624127,0.3614999147113077,0.1587570931108916,-0.004905157834062548,-0.06786691555714276,-0.23077490381300275,-0.06644922053818124,-0.09008983010828647,0.008059675418494394,-0.031902994601580824,0.3260672895459967,0.12773376259880845,-0.03478117188609866
SN_pr_R,-0.20184521035497552,0.3181955161044347,0.5895247200985837,0.6246844166340714,0.43161951627053685,0.49194709253521135,0.4400772768162469,-0.3612487994798588,0.7271394148271565,-0.04294644326166395,0.5872034849585039,0.3280354004256103,0.3719524982092106,0.36386656665371175,0.5114095737793962,0.050427418606267316,0.09983232867978616,0.34884924976482024,-0.28222122939135996,0.6435758924083591,-0.2583612514830472,0.703309872856151,0.5670564959321399,0.31553561326716906,0.4508571066550302,0.3963738499102015,0.005954958068680813,0.6990227740932168,0.5170794962340444,0.5202838999865234,-0.061162956119602326,0.1062231885873837,0.5604196660088151,0.4984600637241683,0.04425184082775881,-0.04727771009563583,0.45366235600243754,0.51684534102932,0.7339743895705765,-0.25814528472697257,0.3151693021729474,0.5338745042936854,0.4639295562074345,-0.09497486814590132,0.4093653412261752,0.5820914471867881,0.0808410709995977,0.4565310220604571,0.27870197969407184,0.11028939742151618,-0.08311980435468569,0.6943843622333989,-0.007599891297379748,0.27372507518184735,0.08961927837690771,0.024009142056483038,0.6125077427759055,0.09993015536596525,0.6643709463297682,0.2773637068966009,0.3289093480684958,0.4945222614882197,0.16924703311481282,0.5950904237260854,0.5812219714435183,0.10170508808382382,1.0,0.24371532712069874,0.5819387887759614,0.5729369300713386,0.5073477459056989,0.02174525947954214,0.6064631741613997,0.6254821622516352,0.4276086461807293,0.32628701291609036,0.4731129018359146,0.314742940544467,0.27343112715795254,0.38231174847184307,0.3331092920215743,0.43101569133984496,0.12478696375179266,0.5108823836582217,0.7544082625242761,-0.1055041817322898,0.6895356563548958,-0.2086239168003157,0.11274220271339569,0.3526875358860018,0.4519240371265236,-0.2538614121763522,0.1836147786982739,0.5768194207609738,0.36606646435535145,0.09092862428219392,0.38369291111973314,-0.06112674151613051,0.4667291805960431,-0.017164345671386316,0.693421919649522,0.48427125656314646,0.43273564187875513,0.699479586313759,0.22760362062309597,0.5151792814070195,0.3219223369588719,0.5064631932220216,0.5524682617558144,0.5375806018790606,-0.1661570367271714,0.2502888915608413,0.287316852081878,0.008466541292712989,0.16793605466889155,0.7004043875545254,0.5541342657729369,0.2516378966448801,0.6505028523022732,-0.02661168654313893,0.6518356109392355,0.7236940721679949,-0.2896525883683628,-0.23753757186108995,0.14583393057485333
Vermis_6,-0.26573574735225663,0.011217936642784858,0.19871179754476445,0.3752394006185754,0.15727870035754984,0.09445605240554579,0.2909316075325488,-0.18366200942849406,0.24105152174130415,0.11423981711092485,0.29926098515870536,0.06752959706209331,0.2408402423677166,0.22322124209082056,0.18930617919944026,-0.12468802246453389,0.178760123017947,0.15259438226348288,-0.13386877770544817,0.25781027916727745,-0.03461941457259584,0.3262368215794851,0.3247612398178536,-0.0165589076793241,0.32972076381062015,0.19992960011333577,0.1786335709478752,0.29656119484744087,0.15185109304238653,0.21067818532276023,-0.07148113598464295,0.16313957906265614,0.29536532253766273,0.2854480922571826,-0.19515030265106717,-0.23317498398251055,0.05691486455603656,0.20416817439630017,0.24847955133767669,-0.148682174321704,0.04590838935800091,0.2966074444703767,0.33702032771073576,-0.2090275607169665,0.03694260636200617,0.2899795504634881,0.041051820893294906,0.3209225625821204,0.10689981202296615,0.17203554808745494,-0.019958068434494988,0.2762121812364482,-0.18763427533303703,0.08017095978939903,0.16124937757803476,-0.18568278008794223,0.08085572113918475,-0.17424214259751172,0.2521916851972663,0.11250911264821045,0.07671862283173102,0.21819810155908256,-0.07261386779936757,0.1693217544506836,0.22250882554736917,-0.2542026238471395,0.24371532712069874,1.0,0.1606251382717964,0.33880442057934884,0.12251996526875746,0.0753885827092516,0.07895904588376458,0.13946032366331992,-0.003757750580708187,0.14877560000521725,-0.03742972097749391,-0.05145481125242308,0.23800821309779974,-0.011575166829478154,0.15826661139245798,0.28791779578092574,0.15640208395995547,0.3597980624398315,0.2896858752840262,0.07801165981965587,0.2959047616288864,-0.08605126176381007,0.017875760343838164,0.14404059485807577,-0.0038388652519233102,-0.20423049045068956,-0.12618630813404869,0.1810333440595214,0.02074441683220142,0.12074712959965875,0.33027299908929614,0.02100041546064126,0.04866522437661186,-0.025047785070951865,0.2978786194285068,0.056270214899796556,0.17568115754039554,0.27774493130802447,0.07107485482714057,0.2856584008511787,0.2509796162223057,0.09520591700499145,0.2273171410738542,0.32159020284051304,0.025432083884473555,-0.021597633514248253,0.24163994336472128,-0.07870653568288008,0.030989921071312442,0.2888834918390041,0.11175488324665957,0.36110403530530455,0.21912386541781767,0.11585567305282865,0.26778241594622054,0.24274156186843376,-0.15401363248019856,-0.18701698054625307,0.11940953448143252
SN_pr_L,-0.25585716634588324,0.18744886461988225,0.38361730799725036,0.4216997575970943,0.4024923942313202,0.26617864552384446,0.24834550496367988,-0.21390814469932307,0.3557023449953835,0.15805422546264059,0.3422415150555862,0.2875668773384972,0.31063432204547364,0.3724439009702027,0.34099541499613567,-0.053067514811758164,0.036141077836834665,0.20513430806901128,-0.07281627376597419,0.4082722899492619,-0.2501777947693562,0.5075606877934474,0.4192744474402969,0.021744947544225283,0.5119592891558896,0.3909677122991295,0.029794476694225837,0.3415481390401631,0.2528759524568392,0.4304781940957902,-0.039743522956278664,0.01961230116356756,0.3045769461402055,0.24742445731615986,-0.13490352991385826,-0.13389998805810324,0.1219354216618607,0.28563630317202654,0.4366589452542154,-0.1205253754022484,0.15893156045217255,0.25156326471600093,0.48528607815890934,-0.04845392390994761,0.17576785804210895,0.2740699950300381,0.14454800944074564,0.5376790824859085,0.14291921959330134,0.17437421349489718,-0.018738333888080105,0.5108868149811948,-0.2084416100214659,0.13360834955775466,0.11528161424619908,-0.028753888117123205,0.2367435971401382,-0.0491345507937547,0.47127469271205197,0.18388852619130716,0.20060416983788154,0.3061919199570963,0.16180327453599214,0.37674881261292,0.35498272522145385,0.1166420016478908,0.5819387887759614,0.1606251382717964,1.0,0.3944972014775122,0.24253525709926368,0.037686712685740115,0.3799369062537074,0.44428791534665735,0.11922691053213821,0.2911227377112782,0.16249615923502067,0.20873585749764273,0.33839292470478216,0.01613343518601263,0.18581711557550173,0.39919932742845926,-0.0974505564562428,0.5198004557052035,0.4651343019012402,-0.08241087647456294,0.4276558533633744,-0.1245043739000468,0.01873461810285005,0.49392401596439917,0.2830909573970502,-0.2728083402230292,-0.0974653913075708,0.3476968999349574,0.1613411027330443,-0.12137341137523183,0.18038759727888845,-0.03018442508000673,0.327780160602436,-0.19889608489313493,0.6440867939281223,0.22287308009786666,0.2540148044112979,0.38988779211597435,0.07638978204682209,0.29147237810519455,0.2655358985883204,0.14094652709150018,0.35885649787163537,0.4111712874454373,0.09070934920811594,0.04664153667468744,0.4406392878830437,0.05237439590638514,0.06870833359251181,0.510264172202603,0.33312740525901974,0.4035687553607295,0.30472604390646546,-0.06368415286447669,0.4471851180501202,0.5666754486212275,-0.22825447677360824,-0.2650618686260565,0.010290974230943403
