,Cingulate_Post_L,Thal_PuA_L,Occipital_Sup_R,Caudate_L,ACC_sup_R,Vermis_4_5,SN_pc_L,Thal_PuM_R,Supp_Motor_Area_L,Frontal_Inf_Tri_R,Thal_MDm_R,Pallidum_L,Rectus_L,Occipital_Mid_R,Cerebellum_10_R,Cerebellum_Crus1_L,Occipital_Inf_L,Thal_AV_R,OFCant_L,Raphe_D,Insula_R,Temporal_Pole_Mid_L,Cingulate_Mid_R,Hippocampus_L,Temporal_Sup_R,Vermis_10,Parietal_Sup_R,Olfactory_L,Cingulate_Post_R,Postcentral_L,SupraMarginal_L,Parietal_Inf_L,Thal_VPL_R,Fusiform_R,Cerebellum_9_R,Amygdala_L,Putamen_R,Thal_LP_R,Frontal_Inf_Tri_L,Thal_VL_L,OFCmed_R,Precuneus_L,VTA_L,Heschl_R,Calcarine_L,Vermis_1_2,Vermis_9,Thal_MDm_L,SN_pr_R,Frontal_Sup_Medial_R,Precentral_R,OFCpost_L,Paracentral_Lobule_R,OFCpost_R,Thal_LP_L,ParaHippocampal_R,Frontal_Med_Orb_R,Frontal_Sup_2_L,Amygdala_R,Pallidum_R,Cerebellum_4_5_L,Thal_VA_L,Thal_VL_R,ACC_pre_L,SN_pc_R
Temporal_Pole_Mid_L,0.18192850696046203,-0.19934501371317817,0.34266024913965193,-0.24236811319529056,-0.32256578708734107,0.18926827534095939,0.23319638922366925,-0.3474760239201849,0.07380525734669889,0.24096639790203425,-0.2025153525192274,-0.3375260676809429,-0.04520188036001137,0.3248156869271957,-0.30512896882130736,0.07157484583848779,0.27123202266996027,-0.26600514842397804,0.0270778937754527,-0.09217167860888166,0.048764964535793036,1.0,-0.06362111584839229,-0.4496561641400114,0.18023073419902816,-0.17540178361786438,-0.04858323874948054,0.26279094916751666,0.22387048205755006,0.09400618908083751,-0.010986067944364152,0.14048775771505778,-0.3020464081567768,0.2944615416282326,-0.6053811892459712,-0.25171260030720105,0.052003031634766675,-0.2152339803192923,-0.005886444277595654,-0.168728202390957,0.2800731222270613,0.2199756554863437,-0.5430894145771118,-0.08079516979117099,0.44384465731358597,0.21426343274718576,-0.13877019508979652,-0.35118923104130195,-0.23753757186108995,0.020381684463427155,0.2852234636239509,0.466758889857779,0.32964182863959884,0.023455015085691686,-0.16553999852208293,-0.31180965332093485,0.23818037970093817,-0.09707141046163369,-0.01377537815924036,0.004980694998899948,0.07470940420079585,-0.04054300331227099,-0.24667607195625624,0.09206056390161178,-0.27778928044984197
Cingulate_Mid_R,0.574276800145906,0.6999364460618072,0.013692683828003541,0.7414263102356949,0.623593080021867,0.600519627877828,0.17709731722067187,0.7250395367434116,0.7531132253411232,0.6434122221879324,0.5329753936042223,0.3646520511950401,0.2047877706679349,0.03387410594987443,0.4247623694254786,0.2713391837650383,-0.10357042446526207,0.6691533171552976,0.117138634164518,0.19255008941470525,0.6458594928910146,-0.06362111584839229,1.0,0.5796492434262078,0.6120028104444986,0.2307454237142494,0.5435791044608289,0.22315856763285571,0.5398378548669999,0.845077721240871,0.807949675566831,0.7761784185965849,0.621397618036302,0.6201369323847636,0.4381925750215646,-0.0324785832066444,0.5712312905367491,0.3482480487328527,0.6385357822987016,0.7839632622691707,-0.10115593920231235,0.6410995266987444,0.3405354547160552,0.5520982184705178,0.17043262926049962,0.572143156035761,0.48738323251203935,0.711453480955929,0.6943843622333989,0.6685884751171365,0.6217919295937794,0.18099720389057006,0.6485568637692771,0.1453868233355229,0.5085746762384312,0.5731175122337206,0.06659953051432757,0.6427486135530716,0.0851942197360942,0.32584431479135517,0.6438747819945005,0.7621963368401159,0.7913685815350329,0.13620370877656168,0.463716282848404
Hippocampus_L,0.29002851391664886,0.5082178622893511,-0.45849531314849634,0.6894741850393084,0.5413369122508107,0.025711743694450763,-0.22242922208368396,0.653820377936686,0.47633385294195096,0.2050090607368189,0.643987191234776,0.8517913751948262,0.2736355734468019,-0.5174694242957825,0.48203322430593404,-0.18935974346654158,-0.3770963169471527,0.5832146607358019,0.16543573939091882,0.24111594261580482,0.3705672837099764,-0.4496561641400114,0.5796492434262078,1.0,0.07463857851350965,0.4335947969838318,0.2762678251132261,-0.06040815199393278,0.27879903154262836,0.44519072258302234,0.39869991494229523,0.259855856020623,0.5817368935535715,0.09736436047656562,0.6959191133077579,0.35689921654229134,0.28792074573039717,0.4167931812900137,0.6048971403114553,0.7096653394021738,-0.40412509899953475,0.2821075447538545,0.7136001009529448,0.5925056845598998,-0.3450977222434134,0.03539550433039123,0.21238277464024163,0.8067587733960099,0.6609591867163418,0.2703581590777289,0.18359936566264115,-0.3964588926614152,0.12747044193391127,0.02800918563441968,0.33206451996738756,0.8794134340099251,-0.09883094362633862,0.47491759662840066,0.18659682494644764,0.5495116522236495,0.17125418491523606,0.43474927018913145,0.7789054112492003,0.0625289519314542,0.382674055146386
Temporal_Sup_R,0.4213220832992153,0.5012386875071144,0.3491834037853024,0.4230031625151844,0.2261844787781271,0.8595340700462193,0.19330165373563366,0.4877104325760421,0.434574836081303,0.6156653164521865,0.2844330284044751,-0.05058823813941488,0.393348383838432,0.44627655653346493,0.15615122804507167,0.3465632534451846,0.03336874479078479,0.4431981806672273,-0.1632820881959484,0.17552070790296553,0.5626547402455102,0.18023073419902816,0.6120028104444986,0.07463857851350965,1.0,0.3504469225847435,0.4600658968310704,0.2743193154302952,0.4653045447639294,0.6551067327791088,0.6093134463289746,0.6391883203077492,0.44480451374615476,0.7006536815499246,0.021146217163167468,-0.4025049839767174,0.509653789156559,0.11062857004329615,0.12753555165192842,0.482463903627349,0.08093163081827606,0.5079910367733612,0.04174474893943277,0.4928393085611819,0.5617876394367369,0.6944230659317695,0.5808089471489106,0.3082041518397564,0.41414116399984763,0.2090033989769371,0.6026760464925351,0.4292869847757082,0.6160669294556715,-0.12520427149585134,0.2570761526997065,0.27314320087158944,0.37644206330844465,0.0070938949895509905,-0.15245350603778354,0.23562732555216703,0.7797693801033948,0.5826507310054612,0.5078567612955934,0.006245444775793795,0.2205448869520128
Vermis_10,0.04166059878525802,0.2744266250304294,-0.24781861884025871,0.27657381272850307,0.11666984270328004,0.17679210268460271,-0.12563046799038896,0.45784957698437956,0.1482595956821949,0.1265273471490036,0.5076338741683217,0.456021251363794,0.31522995156209177,-0.20529321067693265,0.1315796672637701,-0.20814902097685514,-0.12698145881819498,0.3155235163922567,-0.24605515647413506,-0.07633263717120807,0.3060888806255575,-0.17540178361786438,0.2307454237142494,0.4335947969838318,0.3504469225847435,1.0,0.03295346114748363,0.1663557681893403,0.1663642571792608,0.23552150638381808,0.09704927904879933,0.09876996133866554,0.4343954672529269,0.12791166498960624,0.18906193775332852,-0.06747958865764292,0.22805218443734546,0.19019613993054943,0.0590160789097279,0.40559749234855674,-0.2386549833506717,0.06375665498429851,0.34798127546848906,0.568617244191474,0.01606480883603885,0.12810119253146549,0.2058871888884429,0.4726944993818245,0.45728555006693544,-0.10775971255664732,0.1720284275128827,-0.12570300926275735,0.04930224460866759,-0.25324314424120997,0.13850618464897116,0.5442361844549714,0.2526426217614041,-0.08104840475184659,0.1340315230208692,0.5842463884677984,0.29336664186447736,0.24184559502789255,0.44241438056866844,-0.0415162158459755,0.053453900396848254
Parietal_Sup_R,0.5568679946498796,0.4163957762589484,0.4927215853501976,0.2430653365214804,0.1797042816354934,0.567031361001924,0.1688974331133676,0.3692961425870618,0.6589184198935585,0.29040442405343836,0.18706865442202178,0.009422149743667415,0.3363934797508704,0.4651654083289384,0.37903971088304494,0.22467440613473455,-0.03605840873331052,0.4533180814203614,-0.07361414402059686,0.12307345917630858,0.07473370825012271,-0.04858323874948054,0.5435791044608289,0.2762678251132261,0.4600658968310704,0.03295346114748363,1.0,0.11887476710139036,0.4930727018543893,0.5336439736673787,0.506968989567494,0.6249947039723158,0.2454632722685219,0.43597226167244263,0.24205701084506245,0.050698026430655484,0.028349952486142655,0.09948435508869162,0.10034545627183683,0.39654967809462427,-0.03573351242390556,0.6878933103068254,0.023846397897666734,0.11923898192911948,0.2966750852618912,0.19408129411366967,0.2728519535144637,0.3239747743399176,0.30400100247586914,0.24028839140862104,0.522644274451476,0.07529723355336004,0.4729502354734725,-0.14326881290415674,0.2931269200254021,0.22585786177565942,0.08904680756862914,0.22705957524353831,-0.022807687570669817,0.012924509814688104,0.3149972878506766,0.5136705321408769,0.3784499570247451,-0.31463349299465293,0.4473492960983708
Olfactory_L,0.2873302354033977,0.16694278166599266,0.015701668587514542,0.12921388264795833,-0.09501832335112699,0.22405967621852277,0.4030145148706204,0.14881173493765237,0.13249064101453775,0.1505917083049009,0.14029706591735946,-0.09436303319156988,-0.07472737469019093,0.0767031358465216,0.27967691782344745,0.10233705192677339,0.056621112832508806,0.09147188068469828,-0.20126275298886637,-0.5807833839655429,0.16611543323299535,0.26279094916751666,0.22315856763285571,-0.06040815199393278,0.2743193154302952,0.1663557681893403,0.11887476710139036,1.0,0.24824170629313425,0.23616729104346337,0.2805439195204818,0.30553938802467023,0.17336840677163315,0.3234300089402352,-0.18769902575010391,-0.3084820950900786,0.021839514380861458,-0.2290833104738621,0.05181272258156281,0.12402918785992738,0.029194872753068854,0.2143124542498597,-0.12483083788962597,0.12716036782468754,0.20681627682161807,0.21893881951368788,0.24187419490768722,0.07366413497854743,0.16924703311481282,0.05307832749742817,0.21106069375565673,0.3968221078997353,0.2693636483967113,-0.0421979269853509,-0.10913733799527266,0.01207825924103617,0.11743268679257829,-0.10521078899044504,0.21823802718986057,0.27786654466605065,0.16410232940050976,0.0590718682813219,0.0696959571248604,-0.12444001121068465,0.21095404419376199
Cingulate_Post_R,0.9193219063238051,0.34521402099704507,0.35782960192815316,0.32129777966774836,0.10516321124662656,0.5150974643966875,0.15570642036265425,0.3813858845218382,0.5916175324241443,0.4656737083681996,0.36015663835134665,0.18789341092210415,0.24348065680156183,0.21581288068988191,0.14947468174235007,0.07412655819570073,0.00031549088563218795,0.3014669901045249,-0.14907940535839928,0.044129851933314534,0.3043146124142435,0.22387048205755006,0.5398378548669999,0.27879903154262836,0.4653045447639294,0.1663642571792608,0.4930727018543893,0.24824170629313425,1.0,0.7176875379356562,0.5656607738917101,0.580291526096316,0.2862671585214666,0.43336525295871015,-0.04327813162633173,-0.03645005970065315,0.2857952032358667,0.19625324138802153,0.4153283731314,0.4299015792153598,-0.13140842493793772,0.8519296769692201,-0.027563504177552628,0.46714936752624214,0.575866992054721,0.38784740552980157,0.20110800812991136,0.375755260906532,0.27870197969407184,0.2654910777272417,0.7559912047436538,0.2558964747726345,0.7533080093922211,-0.06955600847099125,0.2920126689676795,0.31096466809877943,0.16550239589587853,0.21612586894525562,0.23610336921936811,0.2445027949699983,0.5321649362604223,0.41490856589349073,0.42906013613118615,0.011525864374530207,0.12393320495214097
Postcentral_L,0.6900251900829115,0.5720876297231083,0.13347460863107868,0.5902901913202212,0.464520212668348,0.6259940883844347,0.09779525370550719,0.570174927293526,0.7693090196487968,0.6825944224017207,0.5453127647970173,0.24181921597018063,0.2789450824584771,0.09207019954959102,0.29259233448962135,0.21235133003518206,-0.04815989972243922,0.586702176992053,0.0001633412700085213,0.18233674546181897,0.5253193690092903,0.09400618908083751,0.845077721240871,0.44519072258302234,0.6551067327791088,0.23552150638381808,0.5336439736673787,0.23616729104346337,0.7176875379356562,1.0,0.8071410479996316,0.8450843004913537,0.4770427482272218,0.6405792092120068,0.2215730902920353,-0.02547399395075986,0.47540019065764727,0.308615782865317,0.5879456262437518,0.7223409763219106,0.007599677354043848,0.7389958097424212,0.1807153055997826,0.6024067278174212,0.42160149536972463,0.5282206673637333,0.41124220930788213,0.6249301529840496,0.5768194207609738,0.5715313026701949,0.8690318290216621,0.2725595020474189,0.8580577743308938,-0.03944586080110462,0.49816171124936914,0.502338696944113,0.28164518344197365,0.4570806906640715,0.19011225079153393,0.30574476348475566,0.659801308964001,0.6746772336639848,0.6964403517111855,0.16376928795953838,0.22721467894052327
SupraMarginal_L,0.6238256764602632,0.6378337168974043,0.1483389373847899,0.5510798109957885,0.3549207235743547,0.6286968938918917,0.12333476101137979,0.5663851121791317,0.5719980219187666,0.4558043555287554,0.37249236735571867,0.17393537080224514,0.2623365834205671,0.16253624548107581,0.44798710338879794,0.4014910856225019,0.014850206874367387,0.5391138503236995,0.13584799673097453,0.13564029280456205,0.44268830438218904,-0.010986067944364152,0.807949675566831,0.39869991494229523,0.6093134463289746,0.09704927904879933,0.506968989567494,0.2805439195204818,0.5656607738917101,0.8071410479996316,1.0,0.8870356893035899,0.5252198042821227,0.596350617191386,0.29460765756781065,-0.05324432384900264,0.37241321885141515,0.1679490079073653,0.4714965516000573,0.6649238096091469,-0.11177912942018302,0.6624477896393427,0.24130658550268386,0.3930194157589734,0.33362552365820614,0.5703251799200307,0.46421720062118277,0.5469220469917956,0.5524682617558144,0.45766251981863565,0.5879941109912521,0.18338537632259816,0.6357906851556759,0.05797273485789812,0.3591078508895216,0.3797675401401174,0.12165125913757177,0.39344876795660016,0.0819982942838148,0.15997284397751613,0.6671971578779745,0.5984323337786212,0.615308163033315,-0.012452981156212834,0.4079089835585588
Parietal_Inf_L,0.6274974657396026,0.545256774857504,0.2811071166869371,0.4350317919697375,0.3342159527735283,0.6793725371675059,0.16875070155633065,0.49157968772525373,0.681720799772161,0.5403324499267552,0.39759195023820537,0.0337124252377309,0.25959223280843013,0.30802618342147453,0.34048195376845036,0.3332630069778602,0.053558669950151704,0.5008791838270931,0.07335207491500555,0.06402183305049952,0.40972276573236394,0.14048775771505778,0.7761784185965849,0.259855856020623,0.6391883203077492,0.09876996133866554,0.6249947039723158,0.30553938802467023,0.580291526096316,0.8450843004913537,0.8870356893035899,1.0,0.41866668841781474,0.6795841535576611,0.1527974801256109,-0.038198990435908964,0.34346451978326736,0.1729302170543431,0.3780835401894387,0.6167718210956744,0.04626740462603384,0.7183545118827576,0.041768232743247875,0.3631111091061963,0.4366887521178919,0.5307885477030448,0.32872545847689943,0.48977838501477566,0.49194709253521135,0.5048247665202453,0.7272319631419831,0.2860376073710174,0.7064260601852571,-0.03189541993514818,0.44257687744467694,0.28539713431722924,0.2341454177239572,0.40036966989055506,0.18189248658751878,0.1389706638974488,0.6070575292917624,0.6629496384445241,0.5445917297891785,-0.026125403458467998,0.29859665980534095
Thal_VPL_R,0.2902598422432021,0.7955351294452897,-0.18919626900968725,0.6735657748626849,0.41339993866462194,0.41607728830341245,0.04446699187436811,0.8095771114677103,0.3583264338670382,0.26394440135411795,0.4649110744138973,0.38891657548483344,0.18295396054643032,-0.1537512877768273,0.39860921986068343,0.02773499059917448,-0.28177432304471844,0.6424746702290496,0.11287499643139755,0.19813427796649735,0.5409130103799409,-0.3020464081567768,0.621397618036302,0.5817368935535715,0.44480451374615476,0.4343954672529269,0.2454632722685219,0.17336840677163315,0.2862671585214666,0.4770427482272218,0.5252198042821227,0.41866668841781474,1.0,0.43771693452092353,0.3573729258521509,0.0005943995601234922,0.3646923192628871,0.07176942789407073,0.38799204625563166,0.6931099210291078,-0.15308411799844,0.2813616299033011,0.6438996053142751,0.5007328816090136,-0.056548477948526285,0.48150175725179023,0.4928617546720054,0.688348134309707,0.6505028523022732,0.26263596882826207,0.23907523631580316,-0.05642680646192418,0.20962332713008916,0.03891319717931583,0.11443853572949705,0.5743965521264849,0.024146714736218697,0.34199220700379807,-0.04891788149259513,0.4285238146008778,0.4973646067676781,0.5912469705880864,0.6646030169865756,-0.06629004062432517,0.5633553580000535
Fusiform_R,0.45952856036760903,0.4636325384610947,0.36447682508383455,0.3935173761692886,0.2686132297829961,0.778753063786434,0.29549326809403664,0.40001523411818884,0.5306010687942645,0.5356908466054225,0.23373197562995782,-0.11345396797498106,0.32526538629724755,0.41832564806949263,0.2875257338959352,0.3750713684301858,-0.028687478510288585,0.38427790783147775,0.03520857216875211,0.12595398836532326,0.4685944725089102,0.2944615416282326,0.6201369323847636,0.09736436047656562,0.7006536815499246,0.12791166498960624,0.43597226167244263,0.3234300089402352,0.43336525295871015,0.6405792092120068,0.596350617191386,0.6795841535576611,0.43771693452092353,1.0,-0.0064490623773551985,-0.18069294656681759,0.31220501671786105,-0.01251728379375425,0.18636848485624402,0.46379280793498623,0.1406090843817398,0.5430015697378148,0.02174874782166203,0.3312672725394719,0.47932219780720453,0.70071579911764,0.4193322050130964,0.26618414864890017,0.5064631932220216,0.3786849921589129,0.5595791280421585,0.27988695654378115,0.5449481628351757,-0.029186104676755295,0.20000558569398513,0.22892013258113583,0.3316144608400648,0.24991493406968557,0.041823147447784245,0.18004946045747341,0.6409434046126836,0.6062994456903158,0.3842764675618531,-0.018457375890453,0.23406998226800527
Cerebellum_9_R,0.04187689389980375,0.4416376077364595,-0.37264112142744477,0.5051184680921816,0.5089588828873123,-0.027084158901393585,-0.16532188534956788,0.48308614771217556,0.3436335479237733,0.031225067563078364,0.3303220316619293,0.5349756811890415,0.2448800142273574,-0.38175565440773246,0.49322437167533784,0.10882667309622052,-0.2762654170949433,0.45009683160263214,0.15653628738084244,0.20253491277022095,0.15567377484249037,-0.6053811892459712,0.4381925750215646,0.6959191133077579,0.021146217163167468,0.18906193775332852,0.24205701084506245,-0.18769902575010391,-0.04327813162633173,0.2215730902920353,0.29460765756781065,0.1527974801256109,0.3573729258521509,-0.0064490623773551985,1.0,0.22628257459557757,0.15293750551078292,0.4032233820880918,0.33415829929001667,0.47487095658072676,-0.36721427935020495,0.018658729922062574,0.5372680838103562,0.2516373177575771,-0.45903257117955004,-0.05277319784934225,0.35544646396839974,0.5736450092695011,0.4565310220604571,0.1932998090088719,-0.03291671330622555,-0.32895037426966994,-0.09033318741764604,0.1497901224621072,0.38938906397062756,0.6176991623889475,-0.10028812355797032,0.3344751035651258,-0.024325379356255325,0.07869464129569981,0.10274877241718702,0.2991795630862728,0.5659725541262486,-0.05996773657712336,0.45610636619413863
Amygdala_L,-0.0018170507821437512,-0.06916308873612717,-0.2660788268716903,0.10468500894875007,0.21994370708694028,-0.28962156814292483,-0.2961590538845748,0.046134012416837976,0.16771073740442075,-0.19787153847613323,0.18774287670732767,0.35708697284447427,0.11783797023089233,-0.3372205679867094,0.05406042335918568,-0.27349606778308216,-0.1888586745128992,0.060769844807829834,0.23863032386396965,0.06839041111880725,-0.08271574891926159,-0.25171260030720105,-0.0324785832066444,0.35689921654229134,-0.4025049839767174,-0.06747958865764292,0.050698026430655484,-0.3084820950900786,-0.03645005970065315,-0.02547399395075986,-0.05324432384900264,-0.038198990435908964,0.0005943995601234922,-0.18069294656681759,0.22628257459557757,1.0,-0.05765689098567039,0.18463637610959108,0.14629513304163186,0.08237803060970243,-0.23332159840228145,0.008093431332409777,0.2789017335135628,-0.006452718619196445,-0.30272119922227236,-0.3816022318059663,-0.28703097284821943,0.24888136567954716,0.08961927837690771,0.06737839866661184,-0.06903965819590228,-0.4936325260786269,-0.10762074031972228,0.18591750250201924,0.1856076749693797,0.23685389230597387,-0.11255182323236533,0.2918278109861819,0.2545658841637157,0.011662810370070623,-0.2996698905180557,-0.018846605605024096,0.10284398888026565,0.04088633601124958,-0.1085767534440863
Putamen_R,0.22758462214035322,0.27545696722475005,-0.10980291469001795,0.6580809299469405,0.6179954856858251,0.3396393572330376,0.007012985274645796,0.43071115552748385,0.27138908291627195,0.6838820057130203,0.4124500575851326,0.3882213816679837,-0.0026190242324253504,-0.0630960982721142,0.044363603318786644,0.09707376893778497,0.019638468871012428,0.3176241797781473,-0.023636528809759454,0.22731138456689146,0.8848585796207812,0.052003031634766675,0.5712312905367491,0.28792074573039717,0.509653789156559,0.22805218443734546,0.028349952486142655,0.021839514380861458,0.2857952032358667,0.47540019065764727,0.37241321885141515,0.34346451978326736,0.3646923192628871,0.31220501671786105,0.15293750551078292,-0.05765689098567039,1.0,0.46253049443473904,0.5601607834955943,0.44777223773243047,-0.014718243568716776,0.22679074660409174,0.16464719240812936,0.6008599992605014,0.13970832461749336,0.4935883517804793,0.24557979823626752,0.3960584060627916,0.32628701291609036,0.5279247398978656,0.3694014682299056,0.3018922063817958,0.38946796266973177,0.38225805729123474,0.40236704122528116,0.40763387666580153,0.022069047258989918,0.4536818104921044,0.05419947116732265,0.31276107419757515,0.5509317889456115,0.39817081747527683,0.5468733683879127,0.49770460561392704,-0.07497085621214114
Thal_LP_R,0.13309213314806087,0.12284900271774744,-0.19237545547105003,0.38361342032011514,0.5616645267815877,0.015601324704297809,-0.07368498076614212,0.3863584993836128,0.40750971156104,0.3321848540328864,0.4573315692187387,0.480035416732489,0.09884146681433433,-0.24098220358972466,0.07678715936326272,-0.05337503179666246,-0.04472125151031213,0.2742906334369404,-0.018748374469717922,0.153526296590128,0.3444554873443071,-0.2152339803192923,0.3482480487328527,0.4167931812900137,0.11062857004329615,0.19019613993054943,0.09948435508869162,-0.2290833104738621,0.19625324138802153,0.308615782865317,0.1679490079073653,0.1729302170543431,0.07176942789407073,-0.01251728379375425,0.4032233820880918,0.18463637610959108,0.46253049443473904,1.0,0.3703623966418503,0.33389611751905607,-0.17493698834156787,0.17218122778210082,0.11917932733183054,0.4319980565592946,-0.16276200620641001,-0.02916744655145226,-0.03724292542555868,0.4596439354221905,0.287316852081878,0.2829167797637739,0.26366871059249797,-0.062327279549958536,0.18848824843835743,0.06435827424335365,0.7581363919180454,0.5083321955496125,0.05125326052528089,0.3047807444290567,0.30699815783997125,0.07931447858048948,0.2042492464441118,0.30772523541280156,0.5096281465865281,0.20154000004427286,-0.0647261935919377
Frontal_Inf_Tri_L,0.39812104199467846,0.4164611787562174,-0.29598582790428996,0.695696977948364,0.5586836269250056,0.11386427791991195,0.024155796292568598,0.38302525319700464,0.4601502483640025,0.6446191270004871,0.4277004940789033,0.6079851777234991,-0.048713465638121733,-0.3534657595789841,0.20389645852353944,0.0038719059770187304,-0.12987635108377463,0.35650648425573256,0.16956981303471472,0.25402341871163947,0.6131004755552872,-0.005886444277595654,0.6385357822987016,0.6048971403114553,0.12753555165192842,0.0590160789097279,0.10034545627183683,0.05181272258156281,0.4153283731314,0.5879456262437518,0.4714965516000573,0.3780835401894387,0.38799204625563166,0.18636848485624402,0.33415829929001667,0.14629513304163186,0.5601607834955943,0.3703623966418503,1.0,0.5646419475438845,-0.05338205726917769,0.3759027382219899,0.3641837983876097,0.5297823749780272,-0.12002684519915664,0.28085185815945374,0.20322161756400525,0.5120880748882809,0.4112256153095832,0.6379385116290834,0.4120519360585359,0.08725768167925908,0.4706494036411175,0.37689026636332074,0.28492863204006363,0.5432549628933776,-0.06817523835849233,0.7270534793469874,0.09099852661979371,0.41810221194821584,0.27188855641156645,0.34952239192175905,0.6054908029499826,0.4782646768289579,0.20510987172033376
Thal_VL_L,0.43663232964556603,0.6639572998975833,-0.24545328525034193,0.7485450908290571,0.5319715660020862,0.413735745714502,-0.18134917938387754,0.7815113655156135,0.5761151025469129,0.43657059827792416,0.763696343293485,0.5509376017566826,0.29658753590650355,-0.22908079916852517,0.46874791731418486,-0.027779266958504363,-0.28994845463464025,0.7282336653482786,0.11144179366741566,0.17914330305906442,0.5082656905592259,-0.168728202390957,0.7839632622691707,0.7096653394021738,0.482463903627349,0.40559749234855674,0.39654967809462427,0.12402918785992738,0.4299015792153598,0.7223409763219106,0.6649238096091469,0.6167718210956744,0.6931099210291078,0.46379280793498623,0.47487095658072676,0.08237803060970243,0.44777223773243047,0.33389611751905607,0.5646419475438845,1.0,-0.23464569985225908,0.4068200581481504,0.5503035183258335,0.613426859915029,-0.05957855705481631,0.3275613975556364,0.37364985335869333,0.8746951331602215,0.6990227740932168,0.4449754318076578,0.4781672725967903,-0.10768429527343559,0.42994898501121903,-0.012686087646595387,0.45960692367730716,0.6606949680724482,0.09423349664975332,0.48230377189134055,0.18383886032648072,0.5428949322579013,0.4323771282260747,0.7102865782405801,0.9107805534616199,0.21142835108498806,0.2953749153093336
OFCmed_R,-0.13715524138844862,-0.08831238165376369,0.23610141308564317,-0.1375525890074284,-0.07252841227237235,0.0924592202526118,0.16067255302835262,-0.24328825205297824,-0.03746650942316338,0.16544788163239746,-0.2724382036361309,-0.40613212127726206,-0.14645717047255644,0.2617329074418007,-0.3238763141477267,0.0820935523285524,0.06733441376104302,-0.13145817407373434,0.06138683576494895,0.09506155264293635,0.014771095167257713,0.2800731222270613,-0.10115593920231235,-0.40412509899953475,0.08093163081827606,-0.2386549833506717,-0.03573351242390556,0.029194872753068854,-0.13140842493793772,0.007599677354043848,-0.11177912942018302,0.04626740462603384,-0.15308411799844,0.1406090843817398,-0.36721427935020495,-0.23332159840228145,-0.014718243568716776,-0.17493698834156787,-0.05338205726917769,-0.23464569985225908,1.0,-0.02915940801795015,-0.17986973510688842,-0.19186288415253253,0.1498781931577997,0.06207117551664429,-0.004804151018158188,-0.3278740449451976,-0.2583612514830472,0.14088558124955283,0.10529451806276581,0.3375515701257934,0.12865603511217863,-0.03034586911884035,-0.10415301702728556,-0.32397448046136373,0.26683385873414783,-0.006789285018059829,-0.20759888943339655,-0.21739590740077577,-0.05298757734976461,-0.012449141666873257,-0.26408917110507346,0.16856875625994838,-0.040328241449229134
Precuneus_L,0.8976727394507933,0.4163736872054578,0.456297284327888,0.3092153773940797,0.17429724480501746,0.6256775807446574,0.2618194385381881,0.37674302839733637,0.7150000980407739,0.48734034352725836,0.2543550774085087,0.10744388658730433,0.29355062907144575,0.35198447374391534,0.23241835218635748,0.21804550062552858,0.020458470096998953,0.3388864660696975,-0.04067092844590633,0.13133733167236758,0.28101469781962385,0.2199756554863437,0.6410995266987444,0.2821075447538545,0.5079910367733612,0.06375665498429851,0.6878933103068254,0.2143124542498597,0.8519296769692201,0.7389958097424212,0.6624477896393427,0.7183545118827576,0.2813616299033011,0.5430015697378148,0.018658729922062574,0.008093431332409777,0.22679074660409174,0.17218122778210082,0.3759027382219899,0.4068200581481504,-0.02915940801795015,1.0,-0.08371819534145354,0.343693830744533,0.5640899134284538,0.45149402736684513,0.2101758078702926,0.34577891275397044,0.3497533827022845,0.33661255289895337,0.7515231727974223,0.22056350266356753,0.7755973076626541,-0.03724273289217681,0.3191973544097529,0.309356728473947,0.12253278926577857,0.3157295714105865,0.1254538471113844,0.14444876773221058,0.5300323643460139,0.49033240527845673,0.40976626355002427,-0.1270346145654357,0.2788890523334712
VTA_L,-0.02548597959531496,0.4553417278758002,-0.4699748830425462,0.6120601625934816,0.4554088033967639,-0.04373467378121561,-0.3636621894874539,0.5226756906388728,0.1265923128034405,-0.009677780336262728,0.4064560763095873,0.5861324138561465,0.25786400736656107,-0.4836494688443525,0.3202388352895177,-0.23701200041855033,-0.46535373177289474,0.5043049615436128,0.2295812082714483,0.34177464748012787,0.2724572270031888,-0.5430894145771118,0.3405354547160552,0.7136001009529448,0.04174474893943277,0.34798127546848906,0.023846397897666734,-0.12483083788962597,-0.027563504177552628,0.1807153055997826,0.24130658550268386,0.041768232743247875,0.6438996053142751,0.02174874782166203,0.5372680838103562,0.2789017335135628,0.16464719240812936,0.11917932733183054,0.3641837983876097,0.5503035183258335,-0.17986973510688842,-0.08371819534145354,1.0,0.3373844243626208,-0.4265420136759997,-0.032098136816454605,0.29162251042873066,0.6209834299749,0.4984600637241683,0.1461877009593129,-0.10053495296910045,-0.3851837312005599,-0.11309132970754222,-0.034559916255850455,0.053808648727889014,0.5880105672033237,-0.1141197779712986,0.2969098247058554,-0.07458616402759911,0.43287060782208386,0.05872436898962237,0.2863733345325653,0.585726616714589,0.13252278899594255,0.4121376842784551
