,Thal_VPL_R,Vermis_3,ParaHippocampal_L,OFClat_L,Precuneus_R,Cerebellum_7b_L,Thal_MDl_L,Thal_LP_R,Temporal_Sup_R,Thal_LGN_R,N_Acc_R,Rectus_R,Thal_PuI_R,ACC_sup_R,Cingulate_Post_R,Thal_PuM_L,Temporal_Mid_R,Vermis_9,Raphe_D,Frontal_Inf_Oper_R,Hippocampus_R,Supp_Motor_Area_R,SN_pc_L,Thal_IL_R,Frontal_Inf_Tri_L,Paracentral_Lobule_L,Temporal_Pole_Sup_L,ACC_pre_R,Temporal_Pole_Mid_L,Rolandic_Oper_R,Temporal_Inf_L,Frontal_Med_Orb_R,Occipital_Mid_R,OFCpost_L,Occipital_Mid_L,Calcarine_L,Thal_MDm_L,Angular_R,Cuneus_R,Cerebellum_3_R,Thal_LGN_L,Cerebellum_Crus1_L,ACC_sub_L,Temporal_Pole_Sup_R,Frontal_Inf_Tri_R,Cingulate_Post_L,ACC_sub_R,Hippocampus_L,Parietal_Sup_L,VTA_R,Cerebellum_8_L,Thal_VL_L,Postcentral_L,Frontal_Inf_Orb_2_R,ParaHippocampal_R,Supp_Motor_Area_L,Olfactory_L,Caudate_R,Parietal_Sup_R,Putamen_L,N_Acc_L,Parietal_Inf_R,OFCmed_L,Lingual_R,OFCant_R,Cingulate_Mid_R,Postcentral_R,Calcarine_R,Precentral_R,Fusiform_R,Cerebellum_9_R,Thal_AV_R,OFCpost_R,Thal_VA_R,Cerebellum_9_L,Thal_PuA_R,Vermis_4_5,Vermis_1_2,Cerebellum_8_R,Thal_PuA_L,Fusiform_L,Frontal_Inf_Orb_2_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Pallidum_R,Thal_LP_L,Occipital_Sup_L,Occipital_Inf_R,Thal_PuL_L,Heschl_L,Cerebellum_Crus2_L,Rectus_L,Red_N_R,Cerebellum_7b_R,Vermis_6,Rolandic_Oper_L,Cerebellum_4_5_R,Cerebellum_6_L,Cuneus_L,Frontal_Sup_Medial_L
Cerebellum_8_L,0.32096985285408186,0.2532420723688066,0.0022240231384477835,-0.03760014669224049,0.192510885372414,0.40412911165437404,0.2306727192927288,-0.1384425985474636,0.4378574219876558,0.1768638355556208,0.1262451109398286,-0.0016167253341761985,0.27039058497341384,0.16143524076211685,0.10243400570971553,0.23288205355909863,0.30935818994716263,0.5042711866451615,0.06267875076902536,0.28095642147026595,0.2032709704363382,0.1839914845921747,0.24487507724144367,0.2946883251406763,0.010279637801158308,0.1492152881242504,0.30921032929361225,0.13040962916024054,0.07414078380062661,0.29487926419498195,-0.2629976987482702,0.10252699750884878,0.25017957070600316,0.2410445178694295,0.07381942933744828,0.22918268082157772,0.17032518619410075,0.41771914785321473,0.042365215526896184,0.2946669823009675,0.2711423462227966,0.4810748583168301,0.21055143572093446,0.24396730338840286,0.10244251365581425,0.14234374934535393,-0.1721129776046229,-0.005332255565721857,0.22051540980427844,-0.005361044929167794,1.0,0.2854834606097335,0.3198105693520596,0.09170139152001215,0.07223855122210601,0.22404963354173998,0.1748177517028357,-0.12183677646605151,0.2351391688976052,0.3120068800551995,0.19953713792350097,0.42215139130503,0.2785344353515082,0.4837098997486829,0.13844231443574787,0.36391114071453584,0.24207335003499644,0.2518589612611645,0.12935773889481028,0.46866086942207286,0.21554997444181676,0.3379943163711439,-0.024861561822786135,0.13630137373708132,0.4602878202175128,0.2813229258091381,0.47257603831570594,0.3918384556313043,0.535965191851494,0.4580754534172078,0.1577367907016299,-0.0391742389586974,0.2081298690717296,0.27196860074370444,-0.12725097272287264,0.12373991802124067,-0.025827594437053188,0.012238325953158274,0.15638013529965494,0.22780879652141514,-0.007707020314632502,0.1027263690705564,0.23420116302305583,-0.3026716202531978,0.07107485482714057,0.25193708136653853,0.3765796995597059,0.04539959748333423,0.04331179130072665,0.21004239764417262
Thal_VL_L,0.6931099210291078,0.6456831295305047,0.7177737054761243,-0.1934226706808236,0.5780964413801621,0.0057560256525493615,0.7065881651752118,0.33389611751905607,0.482463903627349,0.5844015466883695,0.3668729162686538,-0.024801951664790975,0.596700886047838,0.5319715660020862,0.4299015792153598,0.7923132618888229,-0.02698525767309509,0.37364985335869333,0.17914330305906442,0.6562587619360963,0.7127859749669622,0.6060655727137875,-0.18134917938387754,0.6872115941161366,0.5646419475438845,0.2857095479350543,-0.04207931132834247,0.18686257706568063,-0.168728202390957,0.5109775803391118,0.10206603558847577,0.09423349664975332,-0.22908079916852517,-0.10768429527343559,-0.265056078977629,-0.05957855705481631,0.8746951331602215,0.27220862899365555,-0.2899990242231364,0.7292030810114783,0.7004641959377209,-0.027779266958504363,-0.17100672285332374,0.013636334912588158,0.43657059827792416,0.43663232964556603,0.09945352654421143,0.7096653394021738,0.3602668871322262,0.624075420017475,0.2854834606097335,1.0,0.7223409763219106,0.4474646358904186,0.6606949680724482,0.5761151025469129,0.12402918785992738,0.31277179025553276,0.39654967809462427,0.2823784190753375,0.37872792465198074,0.6203160514545093,0.24047603529684147,0.4980844175745115,0.18819655970724075,0.7839632622691707,0.5385740587156626,0.07880617606661128,0.4781672725967903,0.46379280793498623,0.47487095658072676,0.7282336653482786,-0.012686087646595387,0.8002514429799741,0.5670481683362547,0.8375197362792425,0.413735745714502,0.3275613975556364,0.5356782187227701,0.6639572998975833,0.4130555960613637,0.20692210002261713,0.4449754318076578,0.2641837577042263,0.5428949322579013,0.45960692367730716,-0.399776805042116,-0.07279806309024657,0.5439780909790182,0.6563314471281313,-0.11213354545729874,0.29658753590650355,0.831071865187229,-0.2692607318161305,0.29656119484744087,0.5019346324376446,0.6204080219716797,0.48342129795157274,-0.2549103007313899,0.36724906248269257
Postcentral_L,0.4770427482272218,0.7188325757953147,0.40956689566925825,-0.10286647770016132,0.8375831939211236,0.11921150847664393,0.47797681991903834,0.308615782865317,0.6551067327791088,0.422865975869521,0.3230295237266826,0.003544456058579525,0.5688252553969494,0.464520212668348,0.7176875379356562,0.6682322779238592,0.39590639779994447,0.41124220930788213,0.18233674546181897,0.8638304901621731,0.6283751287894287,0.8158943149834852,0.09779525370550719,0.7469420494695922,0.5879456262437518,0.7826564203786529,0.25768298772993237,0.24505747685070653,0.09400618908083751,0.7273108460837392,0.004542714722130063,0.28164518344197365,0.09207019954959102,0.2725595020474189,0.038456574641117236,0.42160149536972463,0.6249301529840496,0.5202797857825542,0.16225638330824596,0.7604222628132683,0.4854654467581628,0.21235133003518206,-0.2555635016740719,0.3802253757697067,0.6825944224017207,0.6900251900829115,0.10526971710322,0.44519072258302234,0.6052501308955522,0.27617164362882024,0.3198105693520596,0.7223409763219106,1.0,0.40507139947321547,0.502338696944113,0.7693090196487968,0.23616729104346337,0.12685473683378623,0.5336439736673787,0.18121885294856244,0.22236331366318476,0.7170106789933881,0.1758875550975415,0.6185319142862616,0.10424031965691154,0.845077721240871,0.9279268375228237,0.4967493872291591,0.8690318290216621,0.6405792092120068,0.2215730902920353,0.586702176992053,-0.03944586080110462,0.743822317492504,0.431578934447763,0.5771739285869726,0.6259940883844347,0.5282206673637333,0.3577441441329158,0.5720876297231083,0.24868138361644435,0.0545868927681827,0.5715313026701949,0.3946120210417097,0.30574476348475566,0.49816171124936914,-0.032697979616297654,0.09572204239752992,0.4168964641717296,0.5695347806552812,0.1243636550217067,0.2789450824584771,0.5973913137331376,-0.17042561540768666,0.1810333440595214,0.38824704491068085,0.690512921590285,0.29607879586083125,0.2105401390492249,0.43116420454649884
Frontal_Inf_Orb_2_R,0.40857919065765663,0.2933926547016936,0.3493133994409968,0.06153186912779574,0.3168641507541942,0.1302391611980915,0.5043075005725954,0.23334818542488794,0.40884110103851534,0.22338244579622343,0.2658227424885806,-0.03078820043253866,0.380518804400428,0.5102372041606485,0.2159031531525888,0.3829898598057448,-0.04862725788935433,0.39907061118439774,0.1192942746137758,0.4493924364492486,0.5821177964513998,0.26376690544139175,0.043067941198054946,0.30491975591445697,0.5403254365498984,0.2071999973185602,0.06352460972855578,0.47988291502951674,-0.07519865355434512,0.5276925196341377,0.07134258636145971,-0.011798989085105247,-0.2999333172794654,0.2472933660838819,-0.3323707758449239,-0.1378200442556592,0.44199784969589434,0.038519950698095926,-0.3350231333260641,0.47447624982822534,0.3008811157120292,0.005170625485443836,0.01990356891999038,0.3661580098721497,0.5332085659693983,0.18861132743895365,0.006192841148969054,0.46194369358265513,0.05520447726007244,0.3966407793335854,0.09170139152001215,0.4474646358904186,0.40507139947321547,1.0,0.5244886885491006,0.2847157475734407,0.18841490050190193,0.3807432476014532,0.13202266894017026,0.4149028341935446,0.36056730459193254,0.23659188332084205,0.2753146546497899,0.25579837569910135,0.0024500967324009052,0.5063494746902907,0.3073189444293647,0.013449169089325598,0.25372778153886716,0.25299149058818865,0.2535190160141823,0.44496011867661267,0.0646275282876956,0.4898951159054563,0.4031961892680291,0.4355160423880458,0.2248941219545061,0.2537344235277067,0.35076761021742753,0.36794034081335625,0.2733382842332231,0.33836250257235956,0.3527508951404711,0.08755829609700266,0.58566150834676,0.20604014333329262,-0.45137224726978953,-0.06019330975552999,0.18984746417686396,0.4552013063540222,0.027829248643904216,0.05051168022630423,0.4785224291807071,-0.18649034910799572,0.2909316075325488,0.4551894164760403,0.4272168115357309,0.19463324955977793,-0.33093983972219626,0.32606755910579643
ParaHippocampal_R,0.5743965521264849,0.5204768614348191,0.7100818921007984,-0.20521698175820366,0.4120483587162546,-0.07877452813517119,0.7001005087356634,0.5083321955496125,0.27314320087158944,0.6063586185842604,0.1618638815699166,-0.046645522940598094,0.6566872425381997,0.5597270183323756,0.31096466809877943,0.7508686179635503,-0.28379025997901747,0.2708403356111226,0.2121110971113835,0.360656991391551,0.7649168423683566,0.4766065221438125,-0.08145456312010761,0.49613174804152466,0.5432549628933776,0.10897847471312434,-0.09880728929898436,0.0016872528918989158,-0.31180965332093485,0.40260002392717775,0.16949940046389902,0.03731247685583104,-0.4377771912920018,-0.1748829529011291,-0.31376244633017814,-0.1755785815394165,0.7595533350135303,-0.05338022878352042,-0.4059616875689367,0.6840318772327738,0.6396599038392404,-0.09034264841889544,-0.11131046410337798,-0.028896052076556808,0.320954502733465,0.283881976398794,0.11110127608430881,0.8794134340099251,0.18752269571718214,0.5405536156897081,0.07223855122210601,0.6606949680724482,0.502338696944113,0.5244886885491006,1.0,0.5055401858975193,0.01207825924103617,0.5827548457620984,0.22585786177565942,0.16068935846485763,0.17386146780658301,0.27191136763972007,0.017503756198068685,0.36138221885842775,0.00679732041716228,0.5731175122337206,0.33829838196592993,0.02356087540968703,0.29431578790927254,0.22892013258113583,0.6176991623889475,0.5585735630552312,-0.01603996078356774,0.7178234751178283,0.49558074972291266,0.6628323968261568,0.16203469508993576,0.1674081882709782,0.4619769750163627,0.523769834614937,0.5183219554600901,0.3457230376962057,0.21029296020802182,0.06521742091500457,0.5497601774556989,0.4320452243816651,-0.5441386843347974,-0.10282558342954293,0.4459333730711388,0.6120040611026969,-0.10174286058149994,0.2982249733914907,0.7493615498068764,-0.1772492500704429,0.2978786194285068,0.557448332591556,0.4901791721734001,0.30177928528381803,-0.3804589448089974,0.15576220039390049
Supp_Motor_Area_L,0.3583264338670382,0.6458808813576616,0.340131433151384,-0.1296963131411903,0.719198450086038,0.16765864394738614,0.4564640310067856,0.40750971156104,0.434574836081303,0.4590669077708791,0.2314019279933399,0.01466942720750483,0.4771992578095043,0.44068985735562005,0.5916175324241443,0.6531815758669806,0.27379527118801616,0.23921044107249229,0.11795351337674631,0.6666802258198938,0.5165732631193591,0.9500830995048076,0.20892684258098362,0.6693961978091822,0.4601502483640025,0.6079541445381749,0.16978220245402262,-0.07326763801825584,0.07380525734669889,0.45302756913645037,0.17325602013859895,0.24921815722877458,0.12235404178048709,0.08416950264223058,0.052710611668233834,0.22586528395933547,0.5937277158806448,0.45272247516774405,0.15835410325848903,0.5872761012752011,0.49884168846999544,0.09383192777729306,-0.30714748106915285,0.2526084180689526,0.536940134345928,0.5902106827564908,0.16341144831124232,0.47633385294195096,0.6664186551865053,0.1713553436169435,0.22404963354173998,0.5761151025469129,0.7693090196487968,0.2847157475734407,0.5055401858975193,1.0,0.13249064101453775,0.2762727821844926,0.6589184198935585,0.01405741137607585,0.023974666915955834,0.7119807996858275,0.09072580158363865,0.4155611261354644,-0.017709866396771256,0.7531132253411232,0.6949459494477057,0.3159323741287624,0.7204948801667291,0.5306010687942645,0.3436335479237733,0.5438845553513162,-0.05203186818630247,0.6817802302593753,0.367977873558462,0.5171155513745074,0.5041272405161166,0.2700190305151876,0.251576580215052,0.49200932087221033,0.27317258819994733,0.08170327591220214,0.487824096894377,0.17480930518968188,0.22082779175059342,0.5591915975727466,-0.01082180800847348,0.10203876032078141,0.44869715463607,0.4404603692487384,0.21584534055259322,0.29638472630333484,0.49426012849332407,0.003315841741489258,0.21067818532276023,0.3622946562776348,0.5120533876818255,0.4227384578559966,0.249378955854504,0.3166822564220654
Olfactory_L,0.17336840677163315,0.127169224654012,0.08210214226869557,-0.02530319775825001,0.2593262889394681,0.03114036079915146,-0.17253272516372897,-0.2290833104738621,0.2743193154302952,-0.09134699298756702,0.5950854434620757,-0.14799435007263873,-0.023126740648659883,-0.09501832335112699,0.24824170629313425,0.029573593291704104,0.1299259326217874,0.24187419490768722,-0.5807833839655429,0.23875504693597108,0.04288623346164275,0.1826227372409297,0.4030145148706204,0.17247206757888364,0.05181272258156281,0.23270806543461864,0.12907881792960635,0.06558705269070499,0.26279094916751666,0.2615717697052016,0.11421710398797567,0.11743268679257829,0.0767031358465216,0.3968221078997353,-0.006238549868403853,0.20681627682161807,0.07366413497854743,0.2167335413461888,0.02016821858879915,0.08552677684000912,-0.01753838996234092,0.10233705192677339,0.16763763785866206,0.1637259692699272,0.1505917083049009,0.2873302354033977,-0.12158120921576716,-0.06040815199393278,0.1524609674309985,0.018778263285930432,0.1748177517028357,0.12402918785992738,0.23616729104346337,0.18841490050190193,0.01207825924103617,0.13249064101453775,1.0,-0.2865313168711798,0.11887476710139036,0.24499927303479216,0.6564053386294982,0.2740047005884948,0.3688379026109932,0.20576067758340374,0.030006413621851698,0.22315856763285571,0.23065637680475246,0.21145911343192506,0.21106069375565673,0.3234300089402352,-0.18769902575010391,0.09147188068469828,-0.0421979269853509,0.12584714134237082,0.05727207458181385,0.1039442207415738,0.22405967621852277,0.21893881951368788,0.13854433210052525,0.16694278166599266,-0.0614283972140483,-0.045038699909859876,0.05307832749742817,0.13333839067740344,0.27786654466605065,-0.10913733799527266,0.01076667849412756,-0.22878449749136023,-0.007423273267643358,0.05758445547310556,0.2186040429449849,-0.07472737469019093,0.06932545033960484,-0.1137443298489537,-0.07261386779936757,-0.01962869517411912,0.19296778024762531,0.14378461786695934,0.030620240708821942,-0.005801210996288919
Caudate_R,0.2858103731401003,0.24104806133720738,0.33893655556148927,0.06475258794515329,0.11061175377976287,-0.06339810547980441,0.6780806552587135,0.6362197074977949,-0.03395156730710352,0.310253813343195,-0.1475894331601165,-0.19383280356520644,0.31664601930792674,0.5698999993691186,0.05269584346499552,0.49290765716051255,-0.33056482306187573,0.06789200633166759,0.3937537963839395,0.0941071004125946,0.393434386103324,0.1909809958923699,-0.06356214684814608,0.10066076499384662,0.5731457845700588,-0.0929272544498703,0.001732066245824001,0.15611512337790787,-0.33154087047982,0.10042452844204004,0.0945986468859905,-0.15327000025102586,-0.3758795275654087,-0.21336515633087258,-0.2194907261796245,-0.43787292732242034,0.4221062436142406,-0.23735042470403697,-0.26950770940183205,0.24349274091618714,0.3781942452555182,-0.08589795478805028,-0.07300605007186721,-0.042491263501620455,0.2626917566457315,0.07865528586558533,0.09784971930392095,0.6109794714859541,-0.034041481507779914,0.33624559169314744,-0.12183677646605151,0.31277179025553276,0.12685473683378623,0.3807432476014532,0.5827548457620984,0.2762727821844926,-0.2865313168711798,1.0,0.028760954295819926,0.1905905078075522,-0.10257520546076186,0.021179064623454234,-0.08475956913327287,-0.0333700366877527,0.08578540904820078,0.33313306868724724,-0.03406226934077765,-0.2623780057667277,-0.0371658404377175,-0.0895336026702022,0.5334625783555298,0.2768911153093124,0.18298702427467706,0.4339227288237001,0.3294885431579306,0.41314312627821154,-0.05091657249048708,-0.009736905838704603,0.2079892698733412,0.2547331250898468,0.43777233908640545,0.4174734830221778,0.19383199981108337,-0.1867832298280552,0.2514557955782574,0.33834628560809993,-0.2741340152841729,0.08328080515108506,0.43612772243621684,0.37231933033020614,-0.04705367782012219,0.029037437112058927,0.41404302641466834,-0.002987605004053655,0.3905325737178786,0.4731601081621836,0.14880735861295136,0.17299947412193722,-0.22526943772500954,0.2411653654352436
Parietal_Sup_R,0.2454632722685219,0.42811072987420984,0.17723397373329267,-0.2093968722753981,0.7091378557527123,0.27625982037331315,0.16526165621393749,0.09948435508869162,0.4600658968310704,0.16848716933752886,0.13755815665651125,0.012738700327576756,0.2812399088322079,0.1797042816354934,0.4930727018543893,0.3547118906883822,0.3311830444479077,0.2728519535144637,0.12307345917630858,0.5000412727867399,0.2677354854338216,0.7018943599398274,0.1688974331133676,0.3769293902182463,0.10034545627183683,0.386755065473947,0.05448692641218341,-0.19708763684546762,-0.04858323874948054,0.26001364287095036,-0.060358300559030936,0.08904680756862914,0.4651654083289384,0.07529723355336004,0.40743495512389155,0.2966750852618912,0.3239747743399176,0.6463024128936963,0.3587334359595441,0.3504981937734434,0.35490268902098715,0.22467440613473455,-0.13680014901937684,0.11918122219805234,0.29040442405343836,0.5568679946498796,0.0413099634930365,0.2762678251132261,0.8952156377597269,9.021759060652469e-05,0.2351391688976052,0.39654967809462427,0.5336439736673787,0.13202266894017026,0.22585786177565942,0.6589184198935585,0.11887476710139036,0.028760954295819926,1.0,-0.04990220957418809,0.005807145009298869,0.7395413923069291,0.09259148942343691,0.4415450524692954,0.021138187607434262,0.5435791044608289,0.5382095263812966,0.3815137248971384,0.522644274451476,0.43597226167244263,0.24205701084506245,0.4533180814203614,-0.14326881290415674,0.48008307706920694,0.36791393177536375,0.3385835827912574,0.567031361001924,0.19408129411366967,0.24790971600775472,0.4163957762589484,0.24228836288612926,-0.15191597384677616,0.24028839140862104,0.16044126993298366,0.012924509814688104,0.2931269200254021,0.19178224151932285,-0.06513589546941811,0.2900645597291044,0.2987320884721418,0.13815983377468471,0.3363934797508704,0.3856110496452153,-0.034267048105624635,0.07497391485319681,0.1066434999173705,0.41654682601723453,0.4696446746786944,0.36422529043723767,0.11194502149301427
Putamen_L,0.46106485900224337,0.051780109981769365,0.2798102109821955,0.36292066603626866,0.030145310544690006,0.25217511765689604,0.345130478630308,-0.054908195839883246,0.01783397608363058,0.1090477858842448,0.20170731565199018,-0.18949480337084865,0.24731787471097694,0.40965489378082826,0.017825985559041416,0.2606225158811533,-0.24874729559338524,0.34353621997892647,-0.13735342062825326,0.049356242932093744,0.2370958106945007,-0.053346353006027365,0.23032026022839963,0.1382293237493266,0.4233972557962128,-0.009345640965199223,0.20360311474539208,0.5439604287474428,-0.264971444461999,0.14035737905032436,-0.06311053314685428,-0.35477430996908815,-0.2362200963802253,0.17989933749962125,-0.05540108163010909,-0.17061590094239026,0.3250820027951777,-0.18862572640560943,-0.20674602926818625,0.17542890514414325,0.3842075101553244,0.17326296131633656,0.4076330226119482,0.02956643695195897,0.10528810635176832,0.03490430731834444,-0.2195541318970897,0.24497566506987808,-0.011161076443706572,0.3443606373218439,0.3120068800551995,0.2823784190753375,0.18121885294856244,0.4149028341935446,0.16068935846485763,0.01405741137607585,0.24499927303479216,0.1905905078075522,-0.04990220957418809,1.0,0.548897929539089,0.07406468816734825,0.2911934900388086,0.08867113919155509,0.32262680403691535,0.4010751520071589,-0.04763783049472322,-0.16810631101236995,-0.10888381707944739,0.09821428293268966,0.2540671451024631,0.33432863045324407,0.26394683781073325,0.09894417080953044,0.2821735431594658,0.34918722345298714,0.019867486047270837,0.23435106333526068,0.48269049370637346,0.3840762786767854,0.27849347242984307,0.6353267326186922,0.44045843572739546,-0.11363616006877421,0.18231701038621115,0.11082579275394377,-0.127316516469354,-0.08685727030184803,0.15362689991243927,0.3750976406004536,-0.16278162683809053,-0.28877262371256024,0.15085264179555757,-0.12066616291372499,0.23800821309779974,0.6125506617688915,0.16912469812137856,0.13430235941920293,-0.17352295299709813,0.5647300893099962
N_Acc_L,0.5245513737485715,0.1604628707030719,0.37507048211419336,-0.135429868421735,0.1628105304993956,0.010962661999864981,0.1700719929523871,-0.2539791088117314,0.24608486044872357,0.08456668169391306,0.6751369674745019,-0.08905231567113585,0.17544807894414838,0.13123348500396817,0.15918702053332565,0.20340700389850788,-0.12264962317350496,0.3601635162333252,-0.37258415969826175,0.24395434947172587,0.28570988797165403,0.08291786829190949,0.08389534843573672,0.13468670939855423,0.1616300324953012,-0.0002751620868589918,-0.05194701003377551,0.2649610254032538,-0.1299633086564054,0.2638862745926091,-0.004329396043002342,0.08347288076816997,-0.18976458742257585,0.12274839220988668,-0.20872499441259462,-0.06619901146471822,0.35239110647802574,0.049756981807332276,-0.30924523655416236,0.23959326938059378,0.237221977315667,-0.08454417852264152,0.40923328458414426,-0.007312334982887023,0.08317294620219268,0.1737867991161464,-0.27242090458853574,0.22114183789752012,0.01789896347461088,0.4580677664553199,0.19953713792350097,0.37872792465198074,0.22236331366318476,0.36056730459193254,0.17386146780658301,0.023974666915955834,0.6564053386294982,-0.10257520546076186,0.005807145009298869,0.548897929539089,1.0,0.2340751564757097,0.49585643679635266,0.2831917043963922,0.2076270369506417,0.2864712494679472,0.09510375056597245,0.003362633737422125,0.033989138034345105,0.25731525243525677,0.014291800737509332,0.34152734617755104,-0.0662682990076988,0.22104541836437855,0.1961116763657373,0.3461660419940459,0.14832659478819657,0.20805697607058352,0.35189181013526405,0.3669347875409404,0.18304374678219246,0.1555757146842994,0.06782040629666145,0.14262272373103357,0.5402667598293704,-0.13927076018197634,-0.2765895906759688,-0.29466012978274725,0.0416256415760722,0.20202294245193264,0.07436701407722317,0.0056714694170744715,0.3424205121560103,-0.18429146914757036,0.10911472927253879,0.1503135136375831,0.3049991309859586,0.2715848447520567,-0.3388591983247819,0.08887085806873266
Parietal_Inf_R,0.4133271313555243,0.5631515412525993,0.26051313082112265,-0.23564880849707046,0.675010674418037,0.2830202991680698,0.33881749404582434,0.1185884972218265,0.670583934754824,0.3065127812677492,0.33325309998658864,0.043151280839548625,0.34077936519731145,0.3094045148604942,0.4281463471892615,0.477953952728985,0.4776038737790296,0.44097931160928955,0.1005222338348768,0.7135181167503505,0.4543071400277564,0.7229673637329048,0.1601338389189928,0.5464274465655357,0.22929527986030016,0.46159284111882976,0.14848988049806328,-0.004101947445319317,0.059667832840986056,0.5383122853244053,-0.06395845540082151,0.2644125337105848,0.332145571976526,0.1563057295052899,0.08394151172177934,0.2847608903139976,0.4971662050942869,0.7438527406772194,0.16792975205269617,0.5303583634032951,0.4326790937224177,0.3044177229017373,-0.08890804496780251,0.2381523586870977,0.46613269353938785,0.4951134042391584,-0.05557345938315613,0.28805843479431337,0.6633131830704632,0.21300089766508892,0.42215139130503,0.6203160514545093,0.7170106789933881,0.23659188332084205,0.27191136763972007,0.7119807996858275,0.2740047005884948,0.021179064623454234,0.7395413923069291,0.07406468816734825,0.2340751564757097,1.0,0.25876550961824835,0.6011308266332629,0.0976737089874157,0.7457731231499409,0.6565324172723084,0.38654538874206534,0.5678126342877813,0.673595963242142,0.2676525181870893,0.5753357318759948,-0.11604774974942743,0.6225946648694488,0.5073531188952379,0.5171800627708194,0.6809566651035689,0.43297510400052386,0.3857685604139158,0.5290731580554965,0.24600438927919344,-0.14785693538819122,0.3934416312220912,0.32801640251907765,0.16624570484601603,0.3696658582723913,0.02586519584639124,0.022314922117836703,0.35815879017742036,0.40246602557120037,0.2016209878317516,0.36920328871955727,0.5647652256203909,-0.09538790595189195,0.12251996526875746,0.17047273363963633,0.6134200495098789,0.437304132689186,0.2075977603684858,0.2604905438749941
OFCmed_L,0.33834064502376743,0.0852849409922415,0.014304786273878644,-0.16484746593218766,0.10843477254290125,0.13727789283185338,0.16489023443763332,-0.14865264439807965,0.3493013328511721,-0.02226379230360779,0.3106974814627891,-0.12179970017214527,0.04703613823815838,0.16925874180831393,0.057836944629456544,0.0408513513411822,0.1206754238751433,0.402602424082097,-0.07715105638545472,0.26858411251375686,0.23706479678816425,0.10880405563294956,0.09035741617578055,0.06310958420170888,-0.041463656927659465,0.07040712048869395,0.129430965151384,0.23809487293747686,-0.01226994932220272,0.30936025765412145,-0.23822530508741205,0.08698158010051842,0.034210211791892105,0.2362740680532727,-0.14406201279245096,0.036921554280575614,0.18163347322480056,0.22755185117817647,-0.11718368952717001,0.14032838600601194,0.07882920305296717,0.11002630951500701,0.33056713411121125,0.1805927199978413,0.12930360847325423,0.052706813537648015,-0.299263389823469,-0.03638133962715011,0.04809480852005023,0.18543734653950839,0.2785344353515082,0.24047603529684147,0.1758875550975415,0.2753146546497899,0.017503756198068685,0.09072580158363865,0.3688379026109932,-0.08475956913327287,0.09259148942343691,0.2911934900388086,0.49585643679635266,0.25876550961824835,1.0,0.3592618538783865,-0.042396284781871664,0.2004083357286464,0.16002651045744418,0.12518232297877144,0.06551527897611763,0.3452829919577497,-0.035104423020063225,0.23979512706612174,-0.0561172224489215,0.13732351400952744,0.2540482552265372,0.21067867028924064,0.3088652410770643,0.26527555349199494,0.24306917886734267,0.22638008326511982,0.07209511284360641,-0.12893430723773203,0.03491799855415647,0.23610384550514552,0.1771889077251237,-0.03557762516301448,-0.19446961339258376,-0.1225454733592809,-0.05681004108153273,0.033995069709662686,0.11709642542509426,-0.037782106597597266,0.20627373906672453,-0.14373280423397913,0.15640208395995547,-0.0006541349753021931,0.2795690537581072,0.12911330197646806,-0.1828703659553253,0.034372113276550875
Lingual_R,0.5750477628131718,0.6289623384585772,0.23077653184507432,-0.4047569445344165,0.5404514328836107,0.14717376025558743,0.3866626951379324,0.06687697013256519,0.8878631522481037,0.3097004921907824,0.22684955098363588,0.035463746532918575,0.6088068473475706,0.22309533549860527,0.4683065161637023,0.4919157348027421,0.5531948626121773,0.6110148293866338,0.2096374950260928,0.6437191366994713,0.6567353985489067,0.46305166582929597,0.15370567779930364,0.45849830926687585,0.03911295407462464,0.41098491744220883,0.1501317866745878,0.011384278878017844,-0.0079897805110415,0.7588679935596556,-0.39105500441369245,0.3524240679868537,0.392460700357946,0.25797568817086,0.13873434292167164,0.5679606147561453,0.38814405345018016,0.7308598062433416,0.19655149581364598,0.7260919584261176,0.3857463824552238,0.3437874836481044,0.05297764610020089,0.3488193602907863,0.3945617756162385,0.41821739244174505,-0.14983648303982766,0.19363616024300634,0.45603485466035687,0.12662597906467493,0.4837098997486829,0.4980844175745115,0.6185319142862616,0.25579837569910135,0.36138221885842775,0.4155611261354644,0.20576067758340374,-0.0333700366877527,0.4415450524692954,0.08867113919155509,0.2831917043963922,0.6011308266332629,0.3592618538783865,1.0,-0.07550476789881187,0.5924732345059587,0.6393679323499317,0.7310068451413754,0.5157894898928636,0.6674062847873768,0.11397770978772043,0.49028068149388976,-0.15676793081298954,0.475681208242415,0.42290151073982657,0.5292463796528312,0.8518297642057624,0.6853007055148292,0.384226525577843,0.5931472757527033,0.3115879462344017,-0.38211856509511716,0.10875617300665949,0.5516428144355131,0.16987167683426405,0.24041452521828463,0.014229778911724883,-0.013685461161429645,0.2893224167794811,0.3830862739354558,0.18142526448790994,0.428242323731362,0.533200548636608,-0.24952158613158656,-0.03742972097749391,0.04385203911773471,0.8932498727374547,0.04356225151226701,0.12530716935130906,0.022742981118574576
