,Cerebellum_4_5_L,Rolandic_Oper_R,Thal_PuI_R,OFCmed_R,Temporal_Sup_R,Thal_MDm_L,VTA_R,Angular_L,N_Acc_R,Frontal_Inf_Oper_L,Thal_MDm_R,Rectus_R,Amygdala_L,Heschl_R,SN_pc_L,Precentral_R,Postcentral_L,Parietal_Sup_R,Thal_VPL_L,Cerebellum_10_R,Cerebellum_8_R,Thal_VA_L,Occipital_Mid_R,Parietal_Sup_L,Rolandic_Oper_L,Red_N_L,Cingulate_Post_R,ACC_pre_R,Parietal_Inf_R,Thal_PuI_L,Thal_PuA_R,N_Acc_L,VTA_L,Frontal_Inf_Tri_R,Temporal_Mid_R,Vermis_9,OFClat_L,Thal_PuM_R,SN_pr_L,Temporal_Pole_Mid_R,OFCpost_L,Vermis_3,Cerebellum_Crus2_R,Precentral_L,Temporal_Inf_R,Frontal_Med_Orb_L,ACC_pre_L,Lingual_L,OFCant_R,Fusiform_L,Frontal_Inf_Oper_R,Cerebellum_3_L,Hippocampus_R,Frontal_Inf_Orb_2_L,Thal_MGN_L,Thal_LP_R,Frontal_Inf_Orb_2_R,Thal_PuL_R,Cingulate_Mid_R,Paracentral_Lobule_R,Rectus_L,OFCpost_R,Thal_VPL_R,Vermis_4_5,Temporal_Sup_L,Occipital_Mid_L,SN_pc_R,Thal_VL_L,Vermis_8,Thal_LGN_L,Thal_LGN_R,Olfactory_R,ACC_sub_R,Caudate_R,Frontal_Mid_2_L,Frontal_Inf_Tri_L,Insula_R,SN_pr_R,Calcarine_L,ParaHippocampal_R,Temporal_Mid_L,Thal_VA_R,Thal_IL_R,Thal_MGN_R,Vermis_6,Cerebellum_7b_L,Thal_MDl_L,Postcentral_R,Occipital_Sup_L,Precuneus_R,SupraMarginal_L,Thal_PuL_L,Angular_R,Calcarine_R,Vermis_1_2,OFClat_R,Cerebellum_9_R,Cerebellum_7b_R,Thal_AV_R,Cerebellum_9_L,Cingulate_Mid_L,Pallidum_L,Occipital_Inf_L,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,Thal_IL_L,Temporal_Pole_Sup_L,Cerebellum_6_L,Supp_Motor_Area_R,Fusiform_R,Red_N_R,Cuneus_L,ACC_sub_L,Parietal_Inf_L,Heschl_L,Cerebellum_10_L,Cerebellum_6_R,Hippocampus_L,Occipital_Inf_R,Thal_MDl_R
Parietal_Sup_L,0.4004671589544808,0.31504011456323266,0.26734178995361685,0.030117446370419527,0.4370538971143499,0.2894988978639885,-0.04018946732101604,0.5729453204653483,0.11481623289234409,0.48068488366676476,0.17398098827680586,0.026283469958185215,0.09172656906845457,0.1241695634670721,0.20531622317423812,0.6165477625014643,0.6052501308955522,0.8952156377597269,0.3445253409643866,0.2991817029677402,0.18079766518763773,0.5038804392123483,0.49684905857962836,1.0,0.09295347055477418,0.2500306528107284,0.5967003761272398,-0.13253729733712938,0.6633131830704632,0.3617270729638588,0.27961713709818736,0.01789896347461088,-0.07888451061191457,0.33291671665220113,0.41115059902344336,0.18483758691576593,-0.10648555235716987,0.34162385414845836,0.16442465326010441,0.0624667351431209,0.15488219309573273,0.484566610986101,0.20437278096428305,0.5787499098795199,-0.024869730467777077,0.21244291722910413,-0.24835040375344652,0.47437343725200115,0.005997471236389159,0.2342267861186234,0.5015101132204745,0.3848528479452871,0.2811256658102249,-0.11019307822061679,0.36996116436937027,0.08784703854193084,0.05520447726007244,0.3716238901758879,0.5637860843096131,0.5498761470674732,0.2673302880051086,-0.04596753508803911,0.2292452255346747,0.6087662706575537,0.39534991103379813,0.5674774640864589,0.33679486055882996,0.3602668871322262,0.1251074896700348,0.3232956345364518,0.13030233709701114,0.020351249757543537,0.0036378726527815496,-0.034041481507779914,0.526480259432168,0.1482524672497989,0.1486650449925108,0.2962444410808306,0.46454335372498706,0.18752269571718214,0.2830952545645418,0.41785998792263007,0.4176155228143737,0.22839650709127904,0.07497178031653894,0.1868682879043597,0.098221878106891,0.6057752399362488,0.3895279411646911,0.7547304045878123,0.5853104050838167,0.2985806185576139,0.6170770460933722,0.48674681298660494,0.28034400183616787,0.19090368523105875,0.089644874858305,0.0554504715833948,0.3842829351733261,0.2652746077505279,0.5217539900229191,-0.04822011352344117,0.019999322481501967,0.18818573983671125,0.31902386672326216,0.3711257873128468,0.16227626360823916,0.41664992648336746,0.6810899740626912,0.5170076852849399,0.2893344620097518,0.5476145264017108,-0.17876446494940848,0.7330496387898408,0.2601561490426373,0.08204473930000589,0.3437103515245371,0.2016024241993736,0.04580325258802686,0.245341803025288
Rolandic_Oper_L,0.22697838205715826,0.16682269517067286,0.4980860944645546,-0.2121724353710989,-0.009028920483736588,0.578084451758601,0.4138674777837605,-0.16794991435929785,0.058336664545731096,0.37519253496401433,0.35951429337915625,-0.15518759272602828,0.1288736057219315,0.42161077995862933,0.06770174290400009,0.08023303549022659,0.38824704491068085,0.1066434999173705,0.6183188629633132,0.3345235475535936,0.4502249789181256,0.34147829353270687,-0.42268153745066733,0.09295347055477418,1.0,0.5661476860587628,0.2447004821627424,0.3126880876540734,0.17047273363963633,0.4323093001321196,0.49603106962475363,0.1503135136375831,0.4455574443514105,0.21772321310068515,-0.34563384195135105,0.21348208903735671,0.3228801698668392,0.48029992846471004,0.5198004557052035,-0.03216622168252681,-0.003045905589627143,0.33467207577941127,-0.10752453187189961,0.14517830069562035,0.06982507031003359,-0.18658641624596473,0.21526884192615772,0.07166107282869498,0.1521464026048725,0.46590612844291834,0.1271258573331132,0.378254718814788,0.4648345852081432,0.769813909067506,0.13278285267357975,0.2548736457162046,0.4551894164760403,0.3733127463144716,0.5478735896246042,0.16290225796397875,-0.0938680903593642,0.25070589795589204,0.4661843213751359,0.00997750130087969,0.5402305494911424,-0.18792742524815387,0.40487415630113976,0.5019346324376446,0.23902781394513561,0.6673105621665735,0.49909527116994007,0.21484273320211325,0.08313840587425456,0.4731601081621836,0.43480540799575773,0.7062691149657563,0.41955140924397555,0.5108823836582217,-0.21299561644899348,0.557448332591556,0.10641053448012575,0.38441899706726673,0.44735518693047516,0.18381524956150247,0.3597980624398315,0.16895354000613952,0.5463849169391849,0.1334058924107782,-0.37449042413411443,0.2523939443771921,0.34607152008610903,0.401981982648122,-0.2478080495956323,-0.15489512857881846,0.19248828589933697,0.21124038082122745,0.50650245612767,-0.09366859533108116,0.3831051676598605,0.3855903934707987,0.5134103270805302,0.5195298813528162,-0.1937965268453779,-0.21018944062935982,0.474110571924625,0.39940090966865344,0.15171954456117517,0.19010409280185897,0.28032395775613744,0.10651052371358209,0.450486277043448,-0.25425380328056274,0.0881974519936918,0.2082673486455533,0.7619640495630848,0.17671272419909398,0.04930303721123188,0.6488594043647288,-0.0036373558617980115,0.5011622437887907
Red_N_L,0.27076023167610136,0.33899550612686336,0.6394362967758616,-0.3121363698252573,0.2806376780505186,0.8454949033243239,0.7162735398841031,-0.13202759541523867,0.3233531992445226,0.235796986315562,0.6667886442003166,0.00897319529275861,0.21633167680581936,0.5991474908573314,-0.14515206318437146,0.245567589314513,0.5109838442089669,0.3117373320927716,0.7487718056288819,0.4613648954498094,0.5276160690324616,0.597352995069473,-0.39527973010300244,0.2500306528107284,0.5661476860587628,1.0,0.2996207042008529,0.006579568375561815,0.42964853394716424,0.5238938556873841,0.7283461062111779,0.425298320820234,0.7683910137610102,0.2286880894453921,-0.29753878326226496,0.3510369796835855,-0.2681856360189016,0.7376126067369495,0.4651343019012402,-0.3723879409484112,-0.24290907869969872,0.541003479527162,-0.0717126111030353,0.3180305966343909,-0.15114459951305412,0.013992394748308478,-0.05840276493475275,0.29034369813693095,0.0834934437589384,0.6154223823587427,0.40419225414918963,0.26866189798289586,0.7265094350290905,0.3490827052622723,-0.04911856648870661,0.23834028644386782,0.46509879105204827,0.6687259489917392,0.6463396431084931,0.18756826304329108,0.2767441477963282,-0.05089895108888149,0.7890019330055238,0.18841662676359028,0.24120968309303897,-0.3089625723841862,0.5278925353425113,0.7793533674732854,0.1040545856564268,0.7825616003040778,0.6342422514230821,0.4647981604475183,-0.026653491334731723,0.45452213034375594,0.48423419614150803,0.5161663580263597,0.4309899541885738,0.7544082625242761,-0.25136501605297695,0.782961740479044,0.0072206422361006575,0.6974292154772797,0.5121223871951264,0.16277515450375044,0.2896858752840262,-0.0376103652796927,0.6938403923055881,0.28002505804790134,-0.5283482104126516,0.438609032864668,0.515069606401773,0.42679777032634825,0.024827823075275562,-0.04905522831633645,0.1861259969470527,0.12308152529406075,0.5723255672860422,-0.14719265861157707,0.6989084648632852,0.48769586421025835,0.6865399268393078,0.7016436097358414,-0.3816175269667729,-0.17048008675535178,0.23400665423289102,0.4200546237265236,-0.18189238244460287,0.5290198418931439,0.5010753865395724,0.2534982021935132,0.895980890136293,-0.42172734285479485,0.1307004581398198,0.4039031667372567,0.6586780485093531,0.42040093326834427,0.15830906295638233,0.859123508872279,-0.22258056674670612,0.8564851446515227
Cingulate_Post_R,0.5321649362604223,0.4759740805648091,0.39957374606752455,-0.13140842493793772,0.4653045447639294,0.375755260906532,0.07932867654993192,0.4504221903652239,0.29678831255450167,0.587407847296066,0.36015663835134665,-0.0385431887880483,-0.03645005970065315,0.46714936752624214,0.15570642036265425,0.7559912047436538,0.7176875379356562,0.4930727018543893,0.4315144946994077,0.14947468174235007,0.014341638656703399,0.41490856589349073,0.21581288068988191,0.5967003761272398,0.2447004821627424,0.2996207042008529,1.0,0.05844239654319778,0.4281463471892615,0.4734408078798431,0.32382669398475067,0.15918702053332565,-0.027563504177552628,0.4656737083681996,0.35292967841819795,0.20110800812991136,-0.10499609146903195,0.3813858845218382,0.14291921959330134,0.05654281885148454,0.2558964747726345,0.6277292161404627,0.11207361124473926,0.7338101850364065,0.008600470729897646,0.23293960201626882,0.011525864374530207,0.5486318230064661,0.04374014330699634,0.1373255402379899,0.597362845051339,0.5311682033587036,0.4028998327222188,-0.010912552212869783,0.21444266993687405,0.19625324138802153,0.2159031531525888,0.23638872749686388,0.5398378548669999,0.7533080093922211,0.24348065680156183,-0.06955600847099125,0.2862671585214666,0.5150974643966875,0.4513730643438261,0.3161314276577234,0.12393320495214097,0.4299015792153598,0.03513546030837601,0.3102061824853134,0.2830635512377248,0.20603869351974546,0.15486430494306502,0.05269584346499552,0.5769082659313045,0.4153283731314,0.3043146124142435,0.27870197969407184,0.575866992054721,0.31096466809877943,0.3410068363541851,0.5237606820412718,0.5192105255602477,0.41777826244608574,0.10689981202296615,0.011463067873523301,0.18999994021801206,0.7377625702972503,0.21402865558760953,0.8644958251989825,0.5656607738917101,0.3646393048379622,0.44315691599365664,0.6057280590997353,0.38784740552980157,0.23241034746887082,-0.04327813162633173,-0.09407838653510642,0.3014669901045249,0.12696047198671284,0.5146854438848198,0.18789341092210415,0.00031549088563218795,0.14540011561567165,0.2654910777272417,0.3431533803038547,0.2309437843490579,0.175438646655829,0.6942167238262772,0.43336525295871015,0.35247610649258887,0.4284101082397913,-0.3025857848504225,0.580291526096316,0.4552693814827206,-0.11415329821319867,0.17164536028444652,0.27879903154262836,0.07866343654548559,0.2272315285046537
ACC_pre_R,0.16732803098846422,0.34803243930340866,0.07461454182329802,0.19669935818585663,0.18013753065496435,0.0987295579074361,0.19845446498124014,-0.030067646383575036,0.08960310080287258,0.4056976633345183,0.13863426225195957,-0.017166740980501874,-0.13840497347320604,0.20496963398922818,0.011430913348917037,0.09207269078518625,0.24505747685070653,-0.19708763684546762,0.09769803784978409,-0.04358884692893223,0.21670616306886437,0.0845460983932545,-0.13106906569616783,-0.13253729733712938,0.3126880876540734,0.006579568375561815,0.05844239654319778,1.0,-0.004101947445319317,0.049997499784576675,0.13822107446177848,0.2649610254032538,0.15568865224172942,0.47343047665511406,0.023063932370701895,0.2576319032796458,0.4425137831734416,0.09127063544158034,-0.01804165548626941,0.013139922392973789,0.29165575652290315,0.10394389373333587,-0.17274520121772022,0.16750411033290621,-0.06128107178579892,0.11018117217116881,0.7511583586192612,0.1177597432204616,0.23463942980547192,-0.03957012097174063,0.27058772066103703,0.25577868639092743,0.17737508207844455,0.3244408067107652,0.03935358411042901,0.048176603761043726,0.47988291502951674,0.035732525056482244,0.30590075651970033,0.2630592456330512,-0.22502721535580442,0.2872615996565339,0.11968042126838643,0.08194435725770156,0.3232900456937919,-0.12293325491723538,-0.12041797009562819,0.18686257706568063,0.41642307475143636,-0.06225412006449158,-0.1355327963382619,0.08224339052043035,-0.040277379113113805,0.15611512337790787,0.36024599541081714,0.5064290843013982,0.5126735137666979,0.03840853831497323,-0.013539106726199575,0.0016872528918989158,0.17746540030970331,0.11414441377674674,0.04901720833842679,0.04280335185734659,0.19155894459796333,0.13155399328428627,0.1922372589422918,0.15975483697239307,-0.06984833807912515,0.08515771269555375,0.19009203696444027,0.08734780906804891,-0.08764871901886971,-0.0043062733839082995,0.2948867982391117,0.31224115618722353,-0.02041455699998919,-0.16110852415868576,0.1272525915508337,0.19795168783306294,0.27007373256059053,0.08090018051440341,0.04368002121263573,-0.1281431858111722,0.6031048336329701,0.04254346772798684,0.2210486227192021,-0.0512704203062809,-0.11336815393335786,0.1101988202038529,0.041252689750216266,-0.06169879086208461,0.02451919855032273,0.10677786118296458,0.25045598082160436,-0.1536187261514911,0.09185985359821401,0.010542179710136265,0.15280852152377122,0.10645764624523428
Parietal_Inf_R,0.49342581096591126,0.5383122853244053,0.34077936519731145,0.06935138982266027,0.670583934754824,0.4971662050942869,0.21300089766508892,0.4596091489170849,0.33325309998658864,0.5312208946319095,0.3952714712380119,0.043151280839548625,-0.08687669058614866,0.2835546369515075,0.1601338389189928,0.5678126342877813,0.7170106789933881,0.7395413923069291,0.44643421462006583,0.39878131986755044,0.3857685604139158,0.723231357805682,0.332145571976526,0.6633131830704632,0.17047273363963633,0.42964853394716424,0.4281463471892615,-0.004101947445319317,1.0,0.5076585043782893,0.5171800627708194,0.2340751564757097,0.14987429583514544,0.46613269353938785,0.4776038737790296,0.44097931160928955,-0.23564880849707046,0.5092624891839992,0.24253525709926368,0.019074954813405983,0.1563057295052899,0.5631515412525993,0.152337115942111,0.5766069079966342,-0.0947255797185647,0.32801640251907765,-0.11537979468514076,0.5978636097460621,0.0976737089874157,0.24600438927919344,0.7135181167503505,0.48645894642459064,0.4543071400277564,-0.14785693538819122,0.42655467929145957,0.1185884972218265,0.23659188332084205,0.5348005983155176,0.7457731231499409,0.602845980836991,0.36920328871955727,-0.11604774974942743,0.4133271313555243,0.6809566651035689,0.3885891967831695,0.08394151172177934,0.42681140542517443,0.6203160514545093,0.29196529761944207,0.4326790937224177,0.3065127812677492,0.1972480073129803,-0.05557345938315613,0.021179064623454234,0.6922981854468772,0.22929527986030016,0.28830141618038,0.5073477459056989,0.2847608903139976,0.27191136763972007,0.24455248502590549,0.6225946648694488,0.5464274465655357,0.3314877804464539,0.12251996526875746,0.2830202991680698,0.33881749404582434,0.6565324172723084,0.02586519584639124,0.675010674418037,0.7262505185285555,0.35815879017742036,0.7438527406772194,0.38654538874206534,0.43297510400052386,0.24994874923708288,0.2676525181870893,-0.09538790595189195,0.5753357318759948,0.5073531188952379,0.7576429014569032,0.021593027852887248,-0.09649481389325443,0.2016209878317516,0.3934416312220912,0.37154739053270824,0.14848988049806328,0.437304132689186,0.7229673637329048,0.673595963242142,0.5647652256203909,0.2075977603684858,-0.08890804496780251,0.8247299890719558,0.40246602557120037,0.2261365612047394,0.4561143030931922,0.28805843479431337,0.022314922117836703,0.5310310307987034
Thal_PuI_L,0.723256545570935,0.6172079151976131,0.7849026098337338,-0.10434175216426907,0.6267575765806351,0.5608009384595596,0.2463641211389173,0.2715736542057408,0.20192719716051288,0.5275700291924945,0.3772528949738039,-0.014659939082647889,-0.18858863189668557,0.5021674338482339,0.2041942585235914,0.5381352491887741,0.6505673735437965,0.37266466722460173,0.7695450680036772,0.28646872284465563,0.3907149145635449,0.6018581814306184,0.11682475727485886,0.3617270729638588,0.4323093001321196,0.5238938556873841,0.4734408078798431,0.049997499784576675,0.5076585043782893,1.0,0.6852874607425197,0.20552282785757095,0.26911056566294916,0.40334883055323495,0.27634090166148356,0.46880927011043383,-0.18500003340698631,0.7368385892714012,0.3799369062537074,-0.016257835020456968,0.10723326196228036,0.6986640047479776,0.01653838503511165,0.5497013298099175,-0.11875678688643065,0.3190159259609801,-0.05188680322564065,0.6335340091864758,0.064806246030828,0.41268547137260686,0.5863782749006885,0.7368090974139542,0.6807224655386485,0.031038421849396595,0.3890388462730199,0.23550308831140987,0.3159773382059076,0.6021100287335804,0.6975347584497988,0.45065033724622117,0.3622297695432133,-0.0767954786267346,0.645382230998196,0.6137206581715757,0.5561252421800524,-0.018526513503531593,0.4379077866487508,0.6135104413577642,0.2132811046016666,0.596588317424945,0.5126197495411745,0.1946216006720464,0.016820685720560984,0.14368838668055242,0.5400276256438348,0.35242384021581435,0.4649500485371068,0.6064631741613997,0.2990858849718593,0.5235280061757149,0.3699800287111426,0.5434808654756678,0.6291608402052733,0.39740341976296967,0.07895904588376458,0.08786983439640164,0.4839531062100337,0.5640595084909871,-0.13833114269623467,0.5211632872121583,0.6078485982354833,0.5844451962862119,0.4560106857632983,0.41597176511626593,0.6090709775021742,0.3134388327439375,0.3001362585096541,-0.2221690757994183,0.5062180538519298,0.4327000289544983,0.7005575970261195,0.21720842930542822,-0.06664157833413388,-0.0031059833956812704,0.3062416112171037,0.5332951463449247,0.14528638369133448,0.12971799766238415,0.5440687378212078,0.5345579842095282,0.5942715073549606,0.018429195524348362,-0.05906451165010679,0.5660966980577589,0.5832544258329341,0.025195796703333256,0.3074101289844881,0.45433952441723885,-0.05725339836221484,0.5607878361924917
Thal_PuA_R,0.4409481899214936,0.46483702074158595,0.6772883869670114,-0.22873594481428045,0.4642686735022245,0.8447378963489541,0.48291852286879383,0.026476307932411146,0.2994600064877275,0.39438465529747596,0.6477732630826357,-0.1720456075741692,0.03990999286194916,0.5384079989638013,-0.025002014379171208,0.34762169154431943,0.5771739285869726,0.3385835827912574,0.8356893162843856,0.4685879030935763,0.5296302265439078,0.64318318658197,-0.23462796609259792,0.27961713709818736,0.49603106962475363,0.7283461062111779,0.32382669398475067,0.13822107446177848,0.5171800627708194,0.6852874607425197,1.0,0.3461660419940459,0.5364665289619721,0.33275951300096845,-0.08580884196411159,0.4167429315585973,-0.22439023482112572,0.9078313164607619,0.4082722899492619,-0.3034463472424654,-0.08541820639198831,0.5903707649871524,-0.10692768283466754,0.41431816452078857,-0.29920675655706486,0.195922584506241,0.06589633789244684,0.40242506970377734,0.18368749318789876,0.4316844554174467,0.5268513077371727,0.47267309922420864,0.6774236044829122,0.19804744795431264,0.14846298335884703,0.3517729294986241,0.4355160423880458,0.7818351026996191,0.7240747530311568,0.3047002856064206,0.2225724553519078,-0.032833552816908064,0.7735214074816809,0.4013081265601692,0.39013442476362165,-0.2837145102940091,0.4450225327926654,0.8375197362792425,0.20800493211210036,0.6959893856792357,0.5404009113404071,0.4028519243429002,0.022248365911873267,0.41314312627821154,0.5802366686767488,0.4561506060546773,0.4745717137979758,0.6435758924083591,-0.1130154352821142,0.6628323968261568,0.1441886776625531,0.7256460335292355,0.5672707871322826,0.20131565296530896,0.25781027916727745,0.021981930908012627,0.7373126571768045,0.39252009846261726,-0.42031109849811243,0.45726192906060215,0.5766489143624964,0.6018460477032223,0.2305046945780818,0.04351715329165555,0.35795147940825284,0.20442095208285976,0.5099522743788737,-0.2699363858212185,0.6861799374726139,0.5589449222371595,0.7779166915037994,0.5278383294164776,-0.3080453224632006,-0.06966960534408378,0.31750292728703394,0.5355680769755732,-0.061635320627134095,0.4258484387383582,0.5198896156392395,0.35589811629504936,0.7522449268129235,-0.2790567719169005,-0.06264051330871019,0.49290795858406894,0.5654280317089384,0.1837303069956559,0.1674654861568336,0.6660346672489419,-0.032326086487790236,0.8565437252773894
N_Acc_L,0.14549307248660598,0.2638862745926091,0.17544807894414838,-0.08254755287418045,0.24608486044872357,0.35239110647802574,0.4580677664553199,0.005668613095737682,0.6751369674745019,0.09580496958124407,0.37727417567862476,-0.08905231567113585,-0.1505207570345094,0.2711358019244183,0.08389534843573672,0.033989138034345105,0.22236331366318476,0.005807145009298869,0.2250671814993532,0.41634934757127046,0.35189181013526405,0.21300189052084825,-0.18976458742257585,0.01789896347461088,0.1503135136375831,0.425298320820234,0.15918702053332565,0.2649610254032538,0.2340751564757097,0.20552282785757095,0.3461660419940459,1.0,0.4022383195066583,0.08317294620219268,-0.12264962317350496,0.3601635162333252,-0.135429868421735,0.42071532320580174,0.11713022063087565,-0.30470544798952187,0.12274839220988668,0.1604628707030719,-0.27732938201136287,0.07102848014011015,-0.30006378758770336,0.14262272373103357,0.050064205250889116,0.2848726148815753,0.2076270369506417,0.18304374678219246,0.24395434947172587,0.041205283647395,0.28570988797165403,0.1555757146842994,-0.17408640483592602,-0.2539791088117314,0.36056730459193254,0.4192339088273362,0.2864712494679472,0.06980769333279566,0.0056714694170744715,-0.0662682990076988,0.5245513737485715,0.14832659478819657,0.1778390772601324,-0.20872499441259462,0.25111627643478646,0.37872792465198074,0.2907292624828151,0.237221977315667,0.08456668169391306,0.15024538669108506,-0.27242090458853574,-0.10257520546076186,0.1855880243022533,0.1616300324953012,0.2896475331855818,0.3460092869943371,-0.06619901146471822,0.17386146780658301,0.23126092405197768,0.22104541836437855,0.13468670939855423,-0.20004583732956469,0.10911472927253879,0.010962661999864981,0.1700719929523871,0.09510375056597245,-0.2765895906759688,0.1628105304993956,0.32458021969534623,0.0416256415760722,0.049756981807332276,0.003362633737422125,0.20805697607058352,0.1580790549342823,0.014291800737509332,-0.18429146914757036,0.34152734617755104,0.1961116763657373,0.3465257403658455,0.1817481496154851,-0.22245760123260513,0.07436701407722317,0.06782040629666145,0.06130523834580984,-0.05194701003377551,0.2715848447520567,0.08291786829190949,0.25731525243525677,0.3424205121560103,-0.3388591983247819,0.40923328458414426,0.21475914336734417,0.20202294245193264,0.5395335707412816,-0.06725730815953293,0.22114183789752012,-0.29466012978274725,0.4680268785458079
VTA_L,0.05872436898962237,0.08780665550430443,0.4547711462101489,-0.17986973510688842,0.04174474893943277,0.6209834299749,0.8206243181483045,-0.33281696553967377,0.09443361491650475,-0.04538435935428842,0.4064560763095873,0.1609134598928603,0.2789017335135628,0.3373844243626208,-0.3636621894874539,-0.10053495296910045,0.1807153055997826,0.023846397897666734,0.5173871664742675,0.3202388352895177,0.4688095552183993,0.2863733345325653,-0.4836494688443525,-0.07888451061191457,0.4455574443514105,0.7683910137610102,-0.027563504177552628,0.15568865224172942,0.14987429583514544,0.26911056566294916,0.5364665289619721,0.4022383195066583,1.0,-0.009677780336262728,-0.4638297199458141,0.29162251042873066,-0.18514936357154568,0.5226756906388728,0.24742445731615986,-0.4957196771946674,-0.3851837312005599,0.24971523246673563,-0.1949368199278768,0.0013816868585256913,-0.18030582924618602,-0.12328886360140337,0.13252278899594255,0.11968045754526853,0.1921739931614155,0.5622930678584709,0.14267352508068856,0.04343084744166951,0.5619471728633172,0.41220923581378105,-0.12183370717241532,0.11917932733183054,0.3928199553031094,0.5356206114409092,0.3405354547160552,-0.11309132970754222,0.25786400736656107,-0.034559916255850455,0.6438996053142751,-0.04373467378121561,0.0908927823918118,-0.3938560730563493,0.4121376842784551,0.5503035183258335,0.16818463615779386,0.552436690147757,0.4213001144501892,0.4355874318073909,-0.08404140461315343,0.4665317183581909,0.210102579401452,0.3641837983876097,0.2724572270031888,0.4984600637241683,-0.4265420136759997,0.5880105672033237,-0.05364873085383777,0.42627660310887205,0.1810482051638419,-0.1408204713870152,0.2854480922571826,-0.042858199609515014,0.6690428673356139,-0.04707963293195878,-0.5684507433160945,0.07177373037635236,0.24130658550268386,0.23526673265334094,-0.18928272377225575,-0.24393599690309883,-0.032098136816454605,0.05843620900853417,0.5372680838103562,-0.10640360813153718,0.5043049615436128,0.37217058311425527,0.3843812089971903,0.5861324138561465,-0.46535373177289474,-0.3079327439860442,0.1461877009593129,0.2009063587062809,-0.2015548848092372,0.34161997098906877,0.13393135734642844,0.02174874782166203,0.6813050096190367,-0.5529199746105237,0.312041175702619,0.041768232743247875,0.4511078637236494,0.4552522643289288,0.10082442593612619,0.7136001009529448,-0.2006018313897709,0.725711510885297
Frontal_Inf_Tri_R,0.5122420565617178,0.7854016244486597,0.34954071274560805,0.16544788163239746,0.6156653164521865,0.2803339758223919,0.07122429961830287,0.23584152795612526,0.12474016731149408,0.698420929467118,0.3578919170259578,-0.057325368666042084,-0.19787153847613323,0.5809723788797149,0.21212148140178277,0.6787034403029423,0.6825944224017207,0.29040442405343836,0.41162770559043405,0.07250238287674557,0.08285669807192451,0.5075626166177373,0.15641200661059237,0.33291671665220113,0.21772321310068515,0.2286880894453921,0.4656737083681996,0.47343047665511406,0.46613269353938785,0.40334883055323495,0.33275951300096845,0.08317294620219268,-0.009677780336262728,1.0,0.45994825142147727,0.29407544503693095,0.20333395887074432,0.3073086865349307,0.20060416983788154,0.24255319170880277,0.37429773506526304,0.5420697324922871,0.16101085169623194,0.7058480945099269,0.03564655772492967,0.46951373783250744,0.387237289098825,0.4164556843615583,-0.04803067877928938,0.16354977468418222,0.7862167780364743,0.5690357459708888,0.5141840191725198,0.014232591238972846,0.32775992322869263,0.3321848540328864,0.5332085659693983,0.2539338466978289,0.6434122221879324,0.689199587808602,0.08522875057105159,0.222624866780756,0.26394440135411795,0.5164684740999241,0.2492461258142921,-0.028322971999456218,0.044044908148848386,0.43657059827792416,0.14688372354361473,0.18280639838639617,0.1947719265532713,0.30252825148942575,0.05176078054178471,0.2626917566457315,0.7730850724425252,0.6446191270004871,0.7351964901115212,0.3289093480684958,0.2875469987376547,0.320954502733465,0.06966131093983387,0.5717433935500172,0.501927882772446,0.3812561681717103,0.07671862283173102,0.05046453846004463,0.37957285357741305,0.7235854876027887,0.036757732432488456,0.556428603413074,0.4558043555287554,0.31142325880669397,0.42595416125228636,0.37339747364882575,0.5759769779921478,0.545343248769137,0.031225067563078364,-0.11966812884745302,0.3075255586860051,0.3225692023713396,0.5961661419365911,0.20480092375145664,0.005666725116639012,0.16962068084025775,0.628145317628987,0.14777136892674378,0.21444072304458067,-0.018060780913427922,0.5240148753403755,0.5356908466054225,0.38579851502720097,0.21200254330907198,-0.21894391437541702,0.5403324499267552,0.37630677768770887,-0.21303919165721044,0.4336204904372398,0.2050090607368189,0.17286816110082584,0.23524998750499354
