,Frontal_Med_Orb_L,Frontal_Sup_2_L,Insula_R,Thal_MDm_L,Cerebellum_9_R,Insula_L,Frontal_Med_Orb_R,Pallidum_L,Cerebellum_9_L,Thal_VA_R,Rectus_R,Rectus_L,Precentral_R,Cerebellum_10_R,VTA_L,Frontal_Inf_Tri_R,OFCmed_L,Angular_L,Vermis_9,Postcentral_R,Precentral_L,Temporal_Pole_Mid_L,Temporal_Sup_L,Thal_VA_L,Angular_R,Cerebellum_Crus2_L,Caudate_R,Thal_IL_L,Paracentral_Lobule_L,Parietal_Sup_R,Temporal_Inf_R,Thal_PuM_R,Hippocampus_L,Occipital_Inf_R,Cerebellum_Crus1_L,Cerebellum_8_L,SN_pc_R,Red_N_L,Thal_IL_R,OFClat_L,Thal_MDl_R,Amygdala_R,Thal_LP_L,OFCant_R,Calcarine_R,Cerebellum_4_5_R,Cerebellum_4_5_L,Frontal_Sup_Medial_L,ACC_sub_L,Temporal_Mid_L,Olfactory_L,Lingual_L,SN_pc_L,Temporal_Mid_R,Thal_PuL_R,Vermis_4_5,Red_N_R,ACC_pre_R,Occipital_Mid_L,Vermis_1_2,Vermis_8,Vermis_6,OFCmed_R,Frontal_Mid_2_R,Rolandic_Oper_R,Cerebellum_8_R,OFCant_L,Cerebellum_3_L,SN_pr_L,Raphe_D,ACC_sup_L,SupraMarginal_R,Pallidum_R,Thal_PuM_L,Frontal_Inf_Oper_L,Cerebellum_Crus1_R,Frontal_Inf_Orb_2_R,Frontal_Sup_Medial_R,ParaHippocampal_L,Precuneus_R,Thal_AV_R,Thal_LP_R,Thal_MDl_L,Occipital_Sup_L,Cerebellum_3_R,Cuneus_L,N_Acc_L,Rolandic_Oper_L,Caudate_L,Putamen_L,Frontal_Inf_Tri_L,Cerebellum_6_R,Vermis_10,Heschl_R,Occipital_Inf_L,Occipital_Mid_R,Thal_PuL_L,Lingual_R,OFCpost_L,Frontal_Inf_Oper_R,Frontal_Mid_2_L,Thal_LGN_L,Supp_Motor_Area_L,Thal_PuA_R,ACC_sup_R,Temporal_Pole_Sup_L,Cerebellum_7b_L,Postcentral_L,Thal_VPL_L,ACC_pre_L
Red_N_R,0.19302212119231588,0.31380184695936075,0.4893910414754713,0.8054171055846447,0.5396118371220741,0.051473408416628605,0.14556868645860335,0.6021051613130805,0.5906037572383488,0.7906411113148826,0.01920338854854757,0.36448690642729503,0.34848577871963915,0.4817745795464445,0.6813050096190367,0.38579851502720097,0.20627373906672453,-0.03759274165002413,0.4198056061378926,0.429091776543765,0.41656113394899036,-0.3053896876166668,0.2668349858253312,0.6755340825013273,0.2441803739278927,-0.09884429887315033,0.41404302641466834,0.39312867836367366,0.1349842621163098,0.3856110496452153,-0.18443812167237641,0.7442540567942632,0.7862026862125034,-0.17939885195917457,-0.060842661407880576,0.23420116302305583,0.4491647378930298,0.895980890136293,0.5737628657950095,-0.34097186991786566,0.8275630369004433,0.06244031418706209,0.290297387115424,0.0279070670169444,0.0902959164073378,0.6358659807013658,0.4021079966328105,0.18182155995310162,0.025528356940252746,-0.00964714465343915,0.06932545033960484,0.431662167228299,-0.1733190606552986,-0.07380310117065537,0.6969382012642834,0.36022545768858166,1.0,0.041252689750216266,-0.31367110759201167,0.339199689216739,0.13339284656650124,0.24105152174130415,-0.21985160797346406,0.488580738138206,0.508899125976169,0.5017947892036423,0.04993647711783252,0.3897521714676527,0.3557023449953835,0.3260126096960054,0.3589795154725591,0.34918459038907845,0.5541443153501949,0.7621790041578765,0.2841115613010685,-0.5444794103981537,0.4785224291807071,0.24508144287704187,0.689792304240281,0.5112648889272963,0.7043091424988989,0.3020589056624745,0.7119484313042949,-0.4964822118114451,0.7415510657347838,-0.3611984028456573,0.3424205121560103,0.450486277043448,0.7438326159284238,0.15085264179555757,0.461094015722531,0.2692093047505378,0.5029282508922114,0.668504635795441,-0.3975035008982716,-0.24171835690598026,0.4901723861908153,0.533200548636608,-0.1797013468541056,0.554229623352855,0.5749393780976099,0.715193849541769,0.49426012849332407,0.7522449268129235,0.4743462112188258,-0.15066739777413948,-0.026437853330524345,0.5973913137331376,0.7506231026223009,0.0002686956315267389
ACC_pre_R,0.11018117217116881,0.43156417001525027,0.5126735137666979,0.0987295579074361,-0.02041455699998919,0.5658660829177845,-0.15216793362685813,0.08090018051440341,0.19795168783306294,0.11414441377674674,-0.017166740980501874,-0.22502721535580442,0.09207269078518625,-0.04358884692893223,0.15568865224172942,0.47343047665511406,0.23809487293747686,-0.030067646383575036,0.2576319032796458,0.15975483697239307,0.16750411033290621,0.030616183475180244,0.3232900456937919,0.0845460983932545,-0.08764871901886971,-0.1281431858111722,0.15611512337790787,0.04254346772798684,0.2512961649571639,-0.19708763684546762,-0.06128107178579892,0.09127063544158034,0.010542179710136265,0.15280852152377122,0.12880801153775007,0.13040962916024054,-0.12041797009562819,0.006579568375561815,0.04901720833842679,0.4425137831734416,0.10645764624523428,-0.13505662216553455,0.06723412874477139,0.23463942980547192,-0.0043062733839082995,0.14353862466607534,0.16732803098846422,0.6750337161867894,0.02451919855032273,0.17746540030970331,0.06558705269070499,0.1177597432204616,0.011430913348917037,0.023063932370701895,0.035732525056482244,0.08194435725770156,0.041252689750216266,1.0,-0.12293325491723538,0.2948867982391117,0.41642307475143636,0.19155894459796333,0.19669935818585663,0.31406361914118835,0.34803243930340866,0.21670616306886437,0.055558473430897766,0.25577868639092743,-0.01804165548626941,0.10676420748114676,0.41937472686220106,0.04485089283273832,0.17836168976824215,0.05523348006836423,0.4056976633345183,0.026984613728401056,0.47988291502951674,0.6031048336329701,-0.02056618417133416,0.08515771269555375,0.1272525915508337,0.048176603761043726,0.1922372589422918,-0.06984833807912515,0.17797051944841694,-0.06169879086208461,0.2649610254032538,0.3126880876540734,0.40426493962830734,0.5439604287474428,0.5064290843013982,0.09185985359821401,-0.11831790022974933,0.20496963398922818,0.04368002121263573,-0.13106906569616783,0.08734780906804891,0.011384278878017844,0.29165575652290315,0.27058772066103703,0.36024599541081714,-0.06225412006449158,-0.07326763801825584,0.13822107446177848,0.46841511879455816,0.2210486227192021,0.13155399328428627,0.24505747685070653,0.09769803784978409,0.7511583586192612
Occipital_Mid_L,0.0326330719565037,0.03945279949897281,-0.12798373970317548,-0.33483500698177404,-0.3094051470372691,0.12219133539558452,-0.11773456730878501,-0.3965767527887474,-0.18854102936820594,-0.18806216360665248,0.10124447382462189,0.035225065905144376,0.16429625318766258,-0.0646159073156698,-0.3938560730563493,-0.028322971999456218,-0.14406201279245096,0.7073438604489398,-0.10156239847646045,0.15483087294880182,0.10907815920806888,0.20137981944347585,0.3042437795584585,-0.045448473036284194,0.39386478622938054,0.16420637701418903,-0.2194907261796245,0.02953947958252301,0.26109843776311614,0.40743495512389155,0.223711557460667,-0.18683431931982916,-0.30189561270563653,0.17689284485573048,0.33729900967117576,0.07381942933744828,0.06795442117421717,-0.3089625723841862,-0.06748961811230594,0.14959965684160503,-0.32409894025319747,-0.012876341314816154,-0.052710755197633005,-0.04927424705901015,0.5129101060887892,0.09521938930562616,0.2656129111485175,0.03465195902851433,-0.025334915782724853,0.44032586631420717,-0.006238549868403853,0.2616554443992137,0.29700210075118083,0.41991951128463584,-0.0934903414898847,0.34263500244816264,-0.31367110759201167,-0.12293325491723538,1.0,0.19040335402347078,0.01233588692462215,-0.08605126176381007,0.030221401332650055,-0.03332064638129972,-0.04474657151695813,-0.17256204993504876,-0.0531541832998631,0.19070951761232033,-0.1245043739000468,-0.015210570815917968,-0.11462816871371904,0.12017729804707436,-0.3998781542399506,-0.17984840044395084,0.2413449058944855,0.45193408609957914,-0.3323707758449239,0.05413915305552299,-0.2598466279285152,0.2711965891818989,-0.16555310657905284,-0.1687155092923774,-0.3388259009425164,0.8228981072225863,-0.1298695617760946,0.7558342157906693,-0.20872499441259462,-0.18792742524815387,-0.28481556461171836,-0.05540108163010909,-0.16957461272658458,0.21309858260029133,-0.3501989155527216,-0.32238364591345514,0.2885290832047019,0.7205646202206798,-0.007875527896836107,0.13873434292167164,0.16001599356073534,-0.03332233122829376,-0.07867135660384338,-0.15528765443702108,0.052710611668233834,-0.2837145102940091,-0.22910287261993928,0.1699725592024736,0.19964401871410462,0.038456574641117236,-0.14856733465127256,-0.2430133442393803
Vermis_1_2,0.5169989534240204,0.21440225147043823,0.6052001264445646,0.14034742141289938,-0.05277319784934225,0.29557819856847706,0.14650568590343302,-0.09339351981814632,0.33659285225570706,0.2841479861176487,-0.13315842887585222,0.05391806606438603,0.4222517176694769,0.1815470678234495,-0.032098136816454605,0.5759769779921478,0.26527555349199494,0.4545494572342312,0.5062849864207274,0.5486185809061553,0.45998939477798534,0.21426343274718576,0.5474589322118514,0.4453665319462677,0.551960378838042,0.22277520820556132,-0.009736905838704603,0.2128187790823039,0.48830005750908023,0.19408129411366967,0.12679784051625673,0.37533935133074287,0.03539550433039123,0.1755950582102439,0.47475100480567695,0.3918384556313043,0.2658355875926791,0.1861259969470527,0.4523489819354509,0.10016671837896257,0.23598816843954076,-0.17570497201709426,0.039857630709964356,-0.08168897661091612,0.5777652472284325,0.7154044676323611,0.7925761377911112,0.31595062042909305,0.144808898063412,0.5271743433730193,0.21893881951368788,0.6773423477195094,0.36262638287528065,0.5593737190259954,0.38965667247030433,0.6908029694678753,0.339199689216739,0.2948867982391117,0.19040335402347078,1.0,0.2747113640589892,0.02074441683220142,0.06207117551664429,0.41776827097939534,0.7541928551125908,0.19643653265759792,-0.01562823698841041,0.7944181049853296,0.1613411027330443,0.2323674314776672,0.12699085161393564,0.49066052057734827,0.07091760138754587,0.37055601267030264,0.5344215048601803,0.0830044098599072,0.2537344235277067,0.34861321581699545,0.044396116883071914,0.4016132372581044,0.21142917155306015,-0.02916744655145226,0.2647072339551338,0.19622650429510258,0.5770303700121012,0.2640786937512703,0.20805697607058352,0.19248828589933697,0.3723218245892103,0.23435106333526068,0.28085185815945374,0.4273837045770154,0.12810119253146549,0.3597845248482242,0.12654652016678716,0.37134670142296716,0.2879200764685914,0.6853007055148292,0.41918807914914236,0.5195391548529286,0.44898511513832934,0.2595506491518812,0.2700190305151876,0.35795147940825284,0.20878047638776434,0.2730881746406329,0.18043512383271804,0.5282206673637333,0.4259178095711149,0.0763574503260576
Vermis_8,0.17521192819936843,0.14199882575900485,0.1152349203122476,0.12545515055323916,0.1912068938793985,0.2832163847842262,-0.1010624963735138,-0.21229418523103463,0.42003169224019543,0.0958192539579808,-0.028428221806289136,-0.030406924890419355,0.09870311520710282,0.20286688566268163,0.16818463615779386,0.14688372354361473,0.3113859847868528,0.0806708184235918,0.5708001228856109,0.19312002037972417,0.1557190920294011,-0.07406832558185947,0.4530578735310722,0.3018584751148954,0.21146709472169403,-0.1984207353881081,-0.11954950863412808,0.11161777322678595,0.17677750350674523,0.15985711613686138,-0.18401101715154186,0.2081353549492896,-0.04155734631359708,-0.08395096018783255,0.39270861359676595,0.660127330264357,0.35185004317932267,0.1040545856564268,0.10860336297581939,0.1654832485317281,0.3095671464892156,-0.328179589961824,0.053588544287294024,0.3106154006766625,0.08973463069793024,0.18222183576531115,0.25595439419118327,0.36344991123861065,0.20374767404240188,0.37818821032836736,0.18625497647706937,0.34260188634096544,0.17269227413978488,0.13663017883641307,0.30612439801417785,0.25930365241818354,0.13339284656650124,0.41642307475143636,0.01233588692462215,0.2747113640589892,1.0,0.16313957906265614,0.1943563967653485,0.09709716042922266,0.19244764867109257,0.5315939640420364,0.114994958640816,0.253760777326433,0.01961230116356756,0.048319298853592464,-0.027207879614141544,0.2314413509111074,-0.1285274871531581,0.11943528607632449,0.3140762477782395,-0.017947018632218162,0.22521003939677925,0.3206429687210861,-0.041335236232116955,0.19095628550787924,0.32649088598845305,-0.18578566073167657,0.18053547485162078,-0.08997886750445014,0.17225354749075597,-0.029960687722647813,0.2907292624828151,0.23902781394513561,0.24054166092830523,0.5097796274488101,0.1303676499291124,0.12310582544138796,-0.22857136372723613,-0.11014554139597811,-0.011804601261213113,0.08486709684298166,-0.006877306573681127,0.2705171021150489,0.27196443234783535,0.25548439173521137,0.3268127590524632,0.11538871968870039,0.0657226789048114,0.20800493211210036,0.18175039279947702,0.2601489902844921,0.36743321388189276,0.27908102030838555,0.18198780375600704,0.13643358729710703
Vermis_6,-0.1379093256326934,0.28791779578092574,0.18930617919944026,0.3262368215794851,0.3209225625821204,0.23785433070044282,-0.19515030265106717,0.33702032771073576,0.2817346385410144,0.31492027110277593,-0.025047785070951865,-0.021597633514248253,-0.0007402781416315281,0.2557645150544588,0.2854480922571826,0.07671862283173102,0.15640208395995547,-0.12468802246453389,0.15826661139245798,0.03694260636200617,0.05303933060007516,-0.18701698054625307,0.22322124209082056,0.2899795504634881,-0.12618630813404869,-0.07870653568288008,0.3905325737178786,0.21819810155908256,0.030989921071312442,0.07497391485319681,0.019047766147039916,0.2537257210438691,0.36803031063458463,0.07801165981965587,0.041051820893294906,0.07107485482714057,0.15727870035754984,0.2896858752840262,0.19871179754476445,0.025432083884473555,0.2959047616288864,0.13424186042113823,0.14404059485807577,0.1786335709478752,-0.17424214259751172,0.08085572113918475,-0.0038388652519233102,0.2509796162223057,0.04462994623647873,0.11940953448143252,-0.07261386779936757,-0.003757750580708187,-0.058362303204561185,-0.18763427533303703,0.20714997107257435,-0.011575166829478154,0.24105152174130415,0.19155894459796333,-0.08605126176381007,0.02074441683220142,0.16313957906265614,1.0,-0.03461941457259584,0.19394070968274116,0.056270214899796556,0.32159020284051304,0.178760123017947,0.04866522437661186,0.1606251382717964,0.12074712959965875,0.32972076381062015,-0.0165589076793241,0.15185109304238653,0.24274156186843376,0.06752959706209331,-0.11253662936322431,0.2909316075325488,0.2408402423677166,0.27774493130802447,0.17568115754039554,0.29536532253766273,0.24163994336472128,0.33880442057934884,-0.18366200942849406,0.10367408149958368,-0.148682174321704,0.10911472927253879,0.3597980624398315,0.3752394006185754,0.23800821309779974,0.3061555336323011,0.05447360969192145,-0.0910014693068002,0.22250882554736917,-0.13386877770544817,-0.26573574735225663,0.19992960011333577,-0.03742972097749391,-0.2090275607169665,0.05691486455603656,0.20416817439630017,0.26778241594622054,0.21067818532276023,0.25781027916727745,0.32124741177062865,-0.019958068434494988,0.0753885827092516,0.1810333440595214,0.2521916851972663,0.11585567305282865
OFCmed_R,0.05146723997685684,-0.006789285018059829,0.014771095167257713,-0.3278740449451976,-0.36721427935020495,-0.023025216238665693,0.26683385873414783,-0.40613212127726206,-0.19438524813434316,-0.12015291344687977,0.3319038381699612,-0.14645717047255644,0.10529451806276581,-0.3238763141477267,-0.17986973510688842,0.16544788163239746,-0.003274005618314015,0.11059901374849948,-0.004804151018158188,0.08809013708773644,0.11001273825865798,0.2800731222270613,-0.19143982702326004,-0.012449141666873257,0.20740318095207755,0.17635769792218567,-0.19819714528467533,-0.24456861017819656,0.19376216467994908,-0.03573351242390556,0.067819185052979,-0.24328825205297824,-0.40412509899953475,0.12799152973198893,0.0820935523285524,0.041428832650801876,-0.040328241449229134,-0.3121363698252573,-0.0958561624860235,0.1482007121530829,-0.21457102498596028,-0.20759888943339655,-0.10415301702728556,0.06537095385660302,0.09278837360199915,-0.04384753077255816,-0.05298757734976461,0.14432179083436145,0.10565037106867832,0.016071747423734614,0.029194872753068854,-0.002237868037172041,0.16067255302835262,0.3348340382951374,-0.176737491093374,0.0924592202526118,-0.21985160797346406,0.19669935818585663,0.030221401332650055,0.06207117551664429,0.1943563967653485,-0.03461941457259584,1.0,-0.011834633026764156,0.08661827995697939,-0.3016871179173597,0.06138683576494895,-0.04562569652130714,-0.2501777947693562,0.09506155264293635,-0.12596043378401608,0.17475294882764852,-0.21739590740077577,-0.2752457501747432,0.08674667730943116,0.2394222641695624,0.02139073942435567,0.14088558124955283,-0.4363864063477985,-0.09051084333456262,-0.13145817407373434,-0.17493698834156787,-0.1970412967458799,0.20359560343978034,-0.07005488413965359,0.23966604808694966,-0.08254755287418045,-0.2121724353710989,-0.1375525890074284,-0.012619220883177866,-0.05338205726917769,0.17526995620678135,-0.2386549833506717,-0.19186288415253253,0.06733441376104302,0.2617329074418007,-0.17121503068317348,-0.054547931281521286,0.3375515701257934,0.13932515258014339,0.030931960110427793,-0.24399614345948278,-0.03746650942316338,-0.22873594481428045,-0.07252841227237235,0.2556632660981207,0.057936218978029266,0.007599677354043848,-0.23545512976480767,0.16856875625994838
Frontal_Mid_2_R,0.25918992796698226,0.7093341285391243,0.5854251343466825,0.5154704113494338,0.20576707977267386,0.42625268674545913,0.11363977857055696,0.33785922527716605,0.3377264385297773,0.6582949692040166,-0.05765309080158217,0.0729747734825936,0.6697595949601751,0.22439299078425684,0.11297579493162234,0.7801147000227803,0.025058171034731232,0.2850985699220646,0.16738291282543896,0.6833781730684615,0.6885028716853308,0.11417248284388083,0.35779773903303286,0.5820419928459067,0.29802219668101826,0.03199019525279956,0.21759250057458754,0.40107710710542416,0.6283414935919515,0.40057479982633254,0.12242832817566315,0.4041446188748112,0.43122173558385385,0.14390586618725812,0.04515913533045343,0.11411100878314989,0.13246746918766833,0.43928016093471883,0.6791465668313684,0.20954060075100936,0.3813765543422441,0.24625998089207934,0.3441986964729448,0.051942034386806946,0.1966794941710112,0.462660491456027,0.40965249213661076,0.6161266176251401,-0.24483491215619654,0.09457058571178589,0.15166680789400142,0.30026183764985875,0.06614930501481697,0.23043581025037346,0.37958160168956045,0.38633075992270677,0.488580738138206,0.31406361914118835,-0.03332064638129972,0.41776827097939534,0.09709716042922266,0.19394070968274116,-0.011834633026764156,1.0,0.558064416448366,0.18720378620222836,0.06327067725889386,0.5373011888232807,0.3150813984574745,0.1465571332332675,0.5858056163758717,0.5356524619657684,0.32223459828626355,0.5519565578360696,0.7250866974072553,-0.028043776884697877,0.3355961519090119,0.7396594958399535,0.3341853630843658,0.6421959239006333,0.43491798744866716,0.2957366098751528,0.3980337675162464,0.01223312364248088,0.5719335313377544,0.2033061505113004,0.11572453162268516,0.4326550445092911,0.584040887106741,0.16365049152855604,0.7245559084216614,0.292623797849757,0.08421739050685004,0.5545376048428746,-0.03170280201595247,-0.00020922116804830858,0.39612728425676186,0.2635049513474426,0.10846001349300069,0.6879652059414867,0.8768222557415796,0.455005481922351,0.7093245041747493,0.4578368691345582,0.5038099806729258,0.09629158780343254,0.037265694645220886,0.7633932243063422,0.520429750889241,0.30029243522272697
Rolandic_Oper_R,0.598538961525852,0.20645477108313295,0.7977612275307426,0.38403764103147175,0.027444619375812964,0.17873393167097024,0.31114990975189616,0.11366718350165851,0.35986224326473504,0.5733406240782238,-0.03376124476364814,0.22010149533201315,0.6392391255038573,0.14154373690894953,0.08780665550430443,0.7854016244486597,0.30936025765412145,0.32296115731597197,0.4760612554345934,0.7628687084400407,0.7005501209007583,0.18174660701458575,0.36982365577621784,0.5719332401019981,0.5918865430894356,0.25857011969310434,0.10042452844204004,0.24887809141045336,0.5808178506855723,0.26001364287095036,-0.1648352405292091,0.4958754050203805,0.1902036327395069,0.09391252865569015,0.2688313978343001,0.29487926419498195,0.10692309855570846,0.33899550612686336,0.5822318813489971,-0.1116034228567634,0.3816148250363952,-0.03342256093878111,0.31238195087522397,-0.09296289528922748,0.598318590790316,0.8258972183450002,0.7770774595595031,0.29574726060703405,-0.07773518052822125,0.3027022412391784,0.2615717697052016,0.72518666263661,0.18254420288255235,0.5564910479473496,0.3657345392276107,0.6913624385756602,0.508899125976169,0.34803243930340866,-0.04474657151695813,0.7541928551125908,0.19244764867109257,0.056270214899796556,0.08661827995697939,0.558064416448366,1.0,0.26075450865683364,-0.15796946616186314,0.7346714063384396,0.22287308009786666,0.20022023652199344,0.2542120675673048,0.6620381404999598,0.33022637446214725,0.4830086308718705,0.5694375917836582,-0.11862879242450333,0.5276925196341377,0.4058921566321782,0.16084351505990926,0.5377976259502167,0.4237040556701585,0.2896150709228189,0.42283691785871064,-0.04494886438113232,0.7715776660544155,0.09600661054555695,0.2638862745926091,0.16682269517067286,0.5390158347910506,0.14035737905032436,0.38209494986475295,0.3481212341679329,0.38604311279825937,0.6964372096323358,0.0341601639290386,0.20402530859741785,0.3004270870765431,0.7588679935596556,0.469549208983649,0.7777964258962513,0.6420906542459777,0.2626900730723338,0.45302756913645037,0.46483702074158595,0.42004558815120707,0.25370967943591294,0.12163229776121402,0.7273108460837392,0.48120523383971586,0.19376197929515734
Cerebellum_8_R,0.05763799145227191,0.3295954892895248,0.30324208887060433,0.5527868152132989,0.6778353214180489,0.27777418196502657,-0.12294568653743616,0.2482922782494738,0.7247821651598488,0.35869871040164925,-0.15081140221035141,0.21817622938528555,0.04952745391477035,0.5300609410588988,0.4688095552183993,0.08285669807192451,0.24306917886734267,-0.05194264545243076,0.5835402698037697,0.15182967249835871,0.11295270095175568,-0.4484589270767029,0.5083417542240626,0.4236050896393991,0.07976485741563723,-0.12431205488076437,0.2079892698733412,0.41689318274753456,-0.0380403456234324,0.24790971600775472,-0.2532136485728052,0.5712029808286027,0.47946511860965324,-0.09547046355289747,0.31510892999694584,0.535965191851494,0.41257143797441165,0.5276160690324616,0.34195062361469203,-0.04029257239808329,0.6294181940327924,-0.06801507709165422,0.308926995811756,0.1987454327571891,-0.07878366633779085,0.3896436721040308,0.33912122877684703,0.3568881183611741,0.14674789527638088,0.2221913309441864,0.13854433210052525,0.29658234236875086,-0.027448623772937268,-0.14059156031561088,0.5761754302784194,0.2523910718956781,0.5017947892036423,0.21670616306886437,-0.17256204993504876,0.19643653265759792,0.5315939640420364,0.32159020284051304,-0.3016871179173597,0.18720378620222836,0.26075450865683364,1.0,0.18636869959214974,0.3326252228722738,0.4111712874454373,0.018274153165959903,0.3473278736222758,0.13020958940510738,0.13031799597699018,0.49804538686185224,0.2203428201528891,-0.28511649789012267,0.35076761021742753,0.3305492324125021,0.43569875255979595,0.22362541579558382,0.527875150842117,0.18449940762877826,0.5034567359973628,-0.3523374460871536,0.3939194125693326,-0.3032772758672255,0.35189181013526405,0.4502249789181256,0.4885297251809266,0.48269049370637346,0.23483985778778266,0.08735628361049436,0.2143483707574555,0.19682295747290723,-0.14701702944317638,-0.1898559803916873,0.2804568026576202,0.384226525577843,-0.1080686121833672,0.22028333403380285,0.3437820583584999,0.4814713739532664,0.251576580215052,0.5296302265439078,0.4691115205672812,-0.032500484871871335,0.3147233595354818,0.3577441441329158,0.5133930398496195,0.036871929653947096
OFCant_L,-0.22124301004085675,0.30485955863819114,-0.015898283395400777,0.12208097179683501,0.15653628738084244,0.2977508286381298,-0.1319917155049219,0.05363402237523164,0.004989356432584128,-0.009700824636145904,0.12061327268580424,0.0985787085056384,-0.12797058569607495,0.0291263898748369,0.2295812082714483,-0.11696764627074852,-0.12003095956221436,0.02334921121372142,0.02427057459132437,-0.14736835360746173,-0.09290940831017737,0.0270778937754527,0.10910551178562562,0.1438132446403817,-0.08606738000959432,-0.20754582562471974,0.17928967459687928,0.12216774790646395,-0.0998312055874744,-0.07361414402059686,0.2829442060887635,0.051238528202589506,0.16543573939091882,0.24376101133998632,0.04146644904307039,0.1965623951152386,0.20828021653368492,0.13677348575037832,0.04748802120336913,0.06545502614568158,0.14391108689497215,-0.08785290299024123,0.010733931173520922,0.28171707902521803,-0.22109560215542493,0.0029744149974745347,-0.06118761388868245,0.28012645035472555,0.08797101724922099,0.14253321559254958,-0.20126275298886637,-0.12102517600594981,-0.09976281001587042,-0.04799167019446118,0.11670876559276136,-0.05961771126744483,0.04993647711783252,0.055558473430897766,-0.0531541832998631,-0.01562823698841041,0.114994958640816,0.178760123017947,0.06138683576494895,0.06327067725889386,-0.15796946616186314,0.18636869959214974,1.0,0.025390940877759394,0.036141077836834665,0.17730864328579887,0.1950701535830954,-0.001234625074539757,-0.06431340920131402,0.179649580330591,0.13057139150952365,0.0743232834615219,-0.030091508024002758,0.20810674909939894,0.16294168638070297,-0.09427515136501809,0.13996003539345284,-0.018748374469717922,0.19324604290943917,0.029491310050596013,-0.008704309810053856,0.009253336990502143,-0.057256256055823754,0.24212224962919165,0.1374591521738664,0.21192784481543378,0.16956981303471472,0.1630362668579247,-0.24605515647413506,-0.20894076670928202,-0.021062526964770026,-0.1199337569838409,0.08622889431220067,-0.10586462844690829,-0.1823807929321508,-0.04112791979900766,0.06023597609431239,0.2560722935492758,0.07738368838111938,0.1116389495743102,0.17037357364424408,0.19353770260222897,0.14050324133330688,0.0001633412700085213,0.12358962106246675,0.14499328208402457
Cerebellum_3_L,0.4476436121483038,0.40225263506720765,0.6009968057020612,0.35259260969362116,0.16588020419088262,0.4491570527706978,0.15451870217612995,0.053906026678756505,0.4065340432402502,0.4341521319109885,-0.04750694482033143,0.17795989314663319,0.566028744357623,0.14200979279369894,0.04343084744166951,0.5690357459708888,0.040754990307872295,0.4776239849846452,0.4817125777480606,0.657537018044183,0.6082223198218975,0.12323524523642224,0.7189248826383895,0.5209950173237761,0.534183396923913,0.0912489931642224,0.1055119907060762,0.464430709553323,0.5913142821614402,0.2847554846501703,0.05683212918131772,0.49813060130946635,0.23402715510281769,0.2280963790280108,0.4613466644178191,0.4362584231911343,0.2270753746808579,0.26866189798289586,0.6285837647148323,0.10964766087314747,0.30060623119489976,-0.12109233853942149,0.36433719075062077,-0.025986919408399617,0.6158566836115312,0.7685315066095122,0.9146027272405042,0.43210560837716494,-0.10931848834702076,0.5550565738534667,0.06076337594554802,0.7215803344897896,0.22263363932904176,0.5114448469226195,0.4043949607586235,0.7058705287587634,0.3897521714676527,0.25577868639092743,0.19070951761232033,0.7944181049853296,0.253760777326433,0.04866522437661186,-0.04562569652130714,0.5373011888232807,0.7346714063384396,0.3326252228722738,0.025390940877759394,1.0,0.327780160602436,0.2630093660392004,0.36916177789694726,0.5068134127194404,0.0276749036991592,0.5696049702227117,0.6653999670940299,-0.044263165921353535,0.23278371024184494,0.48496159039904735,0.21444310772875524,0.5378842311969938,0.32572749921653227,0.2491246703088328,0.41603654141912655,0.15766621804538777,0.7266089184104537,0.2949243277462048,0.041205283647395,0.378254718814788,0.38643465017904816,0.2241781168120603,0.41589540630013605,0.35981304369607275,0.23901302095719243,0.4364000709064585,0.15559269748727475,0.28479275202187754,0.4184921823118682,0.7083109032904004,0.29590200885952855,0.5677755528369377,0.6045447940209712,0.4097719494785995,0.4835739421448017,0.47267309922420864,0.35894555027233394,0.31988720583395075,0.1957111526475719,0.6911441652958571,0.5932472452367825,0.1553621788646618
