,Vermis_10,SN_pr_L,Thal_MDl_R,Calcarine_R,Hippocampus_R,Caudate_R,Heschl_R,Thal_PuM_R,Vermis_3,Occipital_Inf_L,Occipital_Sup_L,ParaHippocampal_R,Cuneus_L,Thal_IL_L,Cerebellum_Crus2_R,Thal_LP_R,Red_N_L,Cerebellum_4_5_L,Cerebellum_10_R,Pallidum_L,Raphe_D,Temporal_Pole_Sup_R,Temporal_Pole_Mid_L,Occipital_Mid_R,Precuneus_L,Thal_IL_R,Putamen_L,Supp_Motor_Area_R,Frontal_Med_Orb_R,Rectus_R,Thal_VL_R,ParaHippocampal_L,Cerebellum_6_R,Precuneus_R,Frontal_Mid_2_R,Thal_VPL_R,Supp_Motor_Area_L,Frontal_Sup_2_L,ACC_sup_L,Thal_MDm_R,Paracentral_Lobule_R,Angular_L,Vermis_9,Thal_MGN_L,Postcentral_L,Thal_PuI_L,OFCpost_R,OFCant_R,Thal_VL_L,ACC_pre_L,Cerebellum_Crus1_R,Frontal_Inf_Oper_L,Thal_PuL_R,Thal_AV_R,Thal_VA_R,SN_pc_R,Thal_PuM_L,Cerebellum_8_R,Parietal_Sup_R,Calcarine_L,Temporal_Sup_L,Angular_R,Vermis_4_5,Thal_MDm_L,OFCmed_L,Frontal_Inf_Oper_R,Temporal_Sup_R,Insula_L,Occipital_Sup_R,Frontal_Inf_Tri_R,Paracentral_Lobule_L,Amygdala_R,Olfactory_R,Temporal_Pole_Sup_L,Parietal_Inf_R,Insula_R,ACC_sup_R,Rolandic_Oper_R,Fusiform_R,Occipital_Mid_L,SN_pr_R,Thal_MDl_L,OFClat_L,Thal_PuA_R,Rectus_L,Cerebellum_3_L,Thal_LGN_L,Frontal_Inf_Orb_2_R,ACC_sub_L,VTA_R,Vermis_8,N_Acc_L,Temporal_Mid_R,Temporal_Mid_L,Cingulate_Post_L,Frontal_Inf_Orb_2_L,Cerebellum_7b_R,Cerebellum_Crus1_L,Heschl_L,Cerebellum_6_L,Pallidum_R,Parietal_Inf_L,Rolandic_Oper_L,Thal_PuI_R,Thal_MGN_R,Red_N_R,Thal_LP_L,VTA_L,Precentral_R,Thal_PuL_L,Cuneus_R,Temporal_Inf_L,Vermis_1_2,Lingual_L,Fusiform_L
Cerebellum_6_R,-0.039584550227218594,-0.043325670632023985,0.1810830905968845,0.3431852328982975,0.27202651976144027,0.16568969249750484,0.06363431016209063,0.103105092302727,0.4993528606775716,0.04563032776648039,0.1871202003426348,0.09617833507671765,0.2711582360226652,-0.03823329935752577,0.26200027290169087,-0.10514511057178726,0.15830906295638233,0.36358373884033257,0.09519790758622744,-0.10041475782996376,0.42494156087685686,0.2621890187468453,0.23486098095215213,0.4706797713919735,0.3498610752604317,0.13431780514100455,-0.057924465660222135,0.334481812057287,0.1631179093113503,0.16949455247916687,0.16332201243161001,-0.0052383585325722,1.0,0.3103363174104571,0.292623797849757,0.25249897553766,0.3512026145849218,0.24025214641785816,0.09510836142211845,-0.15158244439282487,0.301096534780871,0.3137369969946357,0.35766960250664853,0.5789316568356903,0.2744906962614365,0.3074101289844881,0.019318954524254903,0.001900170075056457,0.18637873032254879,0.01752317066846141,0.19937063348536563,0.3503933615411083,0.27423536759822303,0.22709722535671018,0.2123225795672269,0.40089490602921757,0.19880404038344762,0.08735628361049436,0.4106685391951122,0.23189237332986215,0.15448869865531276,0.5682417348378229,0.580218097524575,-0.028633898451316954,0.08489894209272687,0.4620877792955517,0.46899507189620715,0.14895482411006863,0.4490680829860859,0.4336204904372398,0.265239171300076,-0.3636198850523585,0.1797823083949528,0.09308449694337359,0.4561143030931922,0.2448262842465305,0.11544233444267185,0.3481212341679329,0.4901357671164396,0.21309858260029133,0.20215494769529394,0.2483550403350762,-0.010595857844310422,0.1674654861568336,0.30572745910613025,0.35981304369607275,0.1901815040263206,0.19529910827941116,0.10733184767315623,-0.02459184935326099,0.12310582544138796,-0.06725730815953293,0.498661057599414,0.1850125316529058,0.20199810381188005,-0.15874126441219488,0.1360100593359875,0.2922334096782066,0.16659615133195235,0.12668219152757168,0.04763725391545947,0.3140613923753697,0.04930303721123188,0.18918610528985744,0.11778897185536039,0.2692093047505378,-0.11901026640576998,0.10082442593612619,0.2845919299762342,0.18084892332239308,0.3493296691458876,0.025990164975805263,0.4273837045770154,0.374355126791379,0.5253312224367057
Precuneus_R,0.1620831610080788,0.2540148044112979,0.40237275304185244,0.5423835613141623,0.46347216063750246,0.11061175377976287,0.4694684401221376,0.4679196137483221,0.6560495377956257,-0.03897928076872809,0.13273775323816395,0.4120483587162546,0.38491679628523967,0.38717915179737955,0.10223497079118268,0.2041196056250033,0.438609032864668,0.5405384396817308,0.27214321847372247,0.2334575510675068,0.1283340317446368,0.24378765145815992,0.10850112190380594,0.239974364803007,0.9097861455581645,0.5556535527574481,0.030145310544690006,0.8194379512770412,0.17400399464750996,-0.04135627262850684,0.5791778680396652,0.35018499348116267,0.3103363174104571,1.0,0.6421959239006333,0.3741481259986028,0.719198450086038,0.32174824809062963,0.21262157005510934,0.43239023470522797,0.8351142794169585,0.46096160880371684,0.35948267308903065,0.25553131079221314,0.8375831939211236,0.5211632872121583,-0.046982820034561036,0.08746257761909476,0.5780964413801621,-0.014024907932642905,-0.10777491495025816,0.6521163782988139,0.39216814716935106,0.47868045513347907,0.6680822571445943,0.26868202514078005,0.5475963485670422,0.22362541579558382,0.7091378557527123,0.46239768166015055,0.49335658717611647,0.5631770461881307,0.6057348086949944,0.49341214580420956,0.10843477254290125,0.7281724462722355,0.5889456808447745,0.13772052060505957,0.3227221840124603,0.556428603413074,0.7483811750556592,0.15460331707034172,0.2741424522164113,0.17883317039581315,0.675010674418037,0.36766168947721456,0.2654987797311815,0.5377976259502167,0.5292238691712314,0.2711965891818989,0.43273564187875513,0.3014792198039049,-0.12838530186469876,0.45726192906060215,0.3409019520620235,0.5378842311969938,0.3710995783090419,0.3168641507541942,-0.3051862030892595,0.1625734680518933,0.19095628550787924,0.1628105304993956,0.3911855255082509,0.3113985990254638,0.894875584072436,-0.01093562236714637,-0.12663043377263472,0.17575794123817287,0.4795723604429145,0.37765320159766447,0.2681218520422607,0.7429046421626454,0.2523939443771921,0.43009450816161426,0.3789338699605367,0.5112648889272963,0.3474091124083011,0.07177373037635236,0.7974835375866812,0.387552372418073,0.35060537889746246,0.07381401917406388,0.4016132372581044,0.6040928320202633,0.2573153571259992
Frontal_Mid_2_R,0.08421739050685004,0.3150813984574745,0.3813765543422441,0.1966794941710112,0.482170965584402,0.21759250057458754,0.5545376048428746,0.4041446188748112,0.6125639976152466,-0.03170280201595247,0.01223312364248088,0.3844206501468164,0.2033061505113004,0.40107710710542416,0.15569968293493222,0.2957366098751528,0.43928016093471883,0.40965249213661076,0.22439299078425684,0.33785922527716605,0.1465571332332675,0.2514167059848822,0.11417248284388083,-0.00020922116804830858,0.5639937864827643,0.6791465668313684,0.16365049152855604,0.700029955289701,0.11363977857055696,-0.05765309080158217,0.6019726635183806,0.3341853630843658,0.292623797849757,0.6421959239006333,1.0,0.3533181552320797,0.7093245041747493,0.7093341285391243,0.5858056163758717,0.5248296654055,0.6875077551181775,0.2850985699220646,0.16738291282543896,0.30611958362822256,0.7633932243063422,0.4337271268682919,0.268363140088088,0.051942034386806946,0.6238858534197814,0.30029243522272697,-0.028043776884697877,0.7250866974072553,0.37958160168956045,0.43491798744866716,0.6582949692040166,0.13246746918766833,0.5519565578360696,0.18720378620222836,0.40057479982633254,0.1630211874204125,0.35779773903303286,0.29802219668101826,0.38633075992270677,0.5154704113494338,0.025058171034731232,0.6879652059414867,0.38658792549382565,0.42625268674545913,-0.0011300673933730759,0.7801147000227803,0.6283414935919515,0.24625998089207934,0.23804236825516603,0.09629158780343254,0.5862972866065753,0.5854251343466825,0.5038099806729258,0.558064416448366,0.4643570099244447,-0.03332064638129972,0.4662239810093865,0.3980337675162464,0.20954060075100936,0.4578368691345582,0.0729747734825936,0.5373011888232807,0.455005481922351,0.3355961519090119,-0.24483491215619654,0.25762660040220386,0.09709716042922266,0.11572453162268516,0.23043581025037346,0.09457058571178589,0.5000851403450404,0.24464119677359247,-0.02697970565741511,0.04515913533045343,0.5419883796506372,0.24888188969099914,0.32223459828626355,0.6822250706648232,0.4326550445092911,0.3798855635601243,0.4604322424810876,0.488580738138206,0.3441986964729448,0.11297579493162234,0.6697595949601751,0.39612728425676186,0.10095479614067818,0.2643115297818498,0.41776827097939534,0.30026183764985875,0.24947333787586834
Thal_VPL_R,0.4343954672529269,0.30472604390646546,0.8254808525687926,0.11054367204535083,0.7231300275600101,0.2858103731401003,0.5007328816090136,0.8095771114677103,0.6124813462077414,-0.28177432304471844,-0.3283784395961063,0.5743965521264849,-0.26963496094129835,0.4407012733196314,-0.06644922053818124,0.07176942789407073,0.7890019330055238,0.4973646067676781,0.39860921986068343,0.38891657548483344,0.19813427796649735,-0.034008690221325424,-0.3020464081567768,-0.1537512877768273,0.2813616299033011,0.5106039538091012,0.46106485900224337,0.384248657217336,0.024146714736218697,-0.021258646837047746,0.6646030169865756,0.5943045387393048,0.25249897553766,0.3741481259986028,0.3533181552320797,1.0,0.3583264338670382,0.34199220700379807,0.2815330546631745,0.4649110744138973,0.20962332713008916,0.046858013500482416,0.4928617546720054,0.17633086795503913,0.4770427482272218,0.645382230998196,0.03891319717931583,0.07068729071333721,0.6931099210291078,-0.06629004062432517,-0.45604729778866143,0.28575610824537717,0.8035439426636873,0.6424746702290496,0.5340514923598989,0.5633553580000535,0.7035656109250704,0.5042972863659685,0.2454632722685219,-0.056548477948526285,0.346390912161888,0.22314015866714132,0.41607728830341245,0.688348134309707,0.33834064502376743,0.43284619111404776,0.44480451374615476,0.1939297885503568,-0.18919626900968725,0.26394440135411795,0.1394245562244586,-0.04891788149259513,0.25267337178551735,-0.012948254757767568,0.4133271313555243,0.5409130103799409,0.41339993866462194,0.4845370747479841,0.43771693452092353,-0.16908255669238476,0.6505028523022732,0.6931067981572221,-0.16992618774308244,0.7735214074816809,0.18295396054643032,0.45439304438846584,0.6793412556174314,0.40857919065765663,0.3732541012206327,0.5200664369783417,0.23196613838190544,0.5245513737485715,-0.04476281339168385,0.26186925176051884,0.2902598422432021,0.2240233042527113,-0.14883720601297748,0.02773499059917448,0.5315198482940617,0.29631858655553167,0.4285238146008778,0.41866668841781474,0.4661843213751359,0.6938043338922427,0.08312743102555638,0.7490667478991104,0.11443853572949705,0.6438996053142751,0.23907523631580316,0.4436138510045982,-0.27107991088484784,-0.0817227051373655,0.48150175725179023,0.45847988161646974,0.6413601831224669
Supp_Motor_Area_L,0.1482595956821949,0.4304781940957902,0.4660615553252839,0.3159323741287624,0.5165732631193591,0.2762727821844926,0.4308329431848371,0.5341176129588528,0.6458808813576616,-0.12785198154446412,-0.01082180800847348,0.5055401858975193,0.249378955854504,0.45331099713315154,0.1958659325413502,0.40750971156104,0.4816679469176346,0.41276863051316404,0.2821752053076541,0.28399200433301874,0.11795351337674631,0.2526084180689526,0.07380525734669889,0.12235404178048709,0.7150000980407739,0.6693961978091822,0.01405741137607585,0.9500830995048076,0.24921815722877458,0.01466942720750483,0.6031466008119665,0.340131433151384,0.3512026145849218,0.719198450086038,0.7093245041747493,0.3583264338670382,1.0,0.5085564945237332,0.40426095962858644,0.49033460096133186,0.6580255791506285,0.24805886802018598,0.23921044107249229,0.38507928479176395,0.7693090196487968,0.5240952361233951,-0.05203186818630247,-0.017709866396771256,0.5761151025469129,-0.06664937753940724,-0.046925239443016055,0.5709496115455592,0.4262289529022207,0.5438845553513162,0.6817802302593753,0.36087981035163164,0.6531815758669806,0.251576580215052,0.6589184198935585,0.22586528395933547,0.3045522638731554,0.45272247516774405,0.5041272405161166,0.5937277158806448,0.09072580158363865,0.6666802258198938,0.434574836081303,0.14959685294255176,0.1990791384252107,0.536940134345928,0.6079541445381749,0.21708941312403854,0.33497879568104527,0.16978220245402262,0.7119807996858275,0.31481689610331,0.44068985735562005,0.45302756913645037,0.5306010687942645,0.052710611668233834,0.5202838999865234,0.4564640310067856,-0.1296963131411903,0.5171155513745074,0.29638472630333484,0.4835739421448017,0.49884168846999544,0.2847157475734407,-0.30714748106915285,0.1713553436169435,0.0657226789048114,0.023974666915955834,0.27379527118801616,0.07936444782652925,0.5902106827564908,0.08170327591220214,0.003315841741489258,0.09383192777729306,0.4404603692487384,0.4227384578559966,0.22082779175059342,0.681720799772161,0.3622946562776348,0.4771992578095043,0.45891368555781226,0.49426012849332407,0.5591915975727466,0.1265923128034405,0.7204948801667291,0.44869715463607,0.15835410325848903,0.17325602013859895,0.2700190305151876,0.39979348546360494,0.27317258819994733
Frontal_Sup_2_L,-0.08104840475184659,0.39919932742845926,0.3634487882461034,-0.11972835114334039,0.4097974996150198,0.3974316110895967,0.23648644922105183,0.36264670236813756,0.45396538925279134,-0.058832944133365726,0.03082403868086115,0.35796558609956014,0.13762019848274876,0.41463129398554066,0.08533820820973682,0.3047807444290567,0.3927899962469181,0.2244053041869014,0.17057326382808602,0.3509052338468835,0.20386872423624655,0.08203292064333509,-0.09707141046163369,-0.12117883102122214,0.3157295714105865,0.4728992700974213,0.4498150166796037,0.3866511678277261,-0.27911933017557994,0.04896634508978437,0.45499172655990805,0.40097785823186455,0.24025214641785816,0.32174824809062963,0.7093341285391243,0.34199220700379807,0.5085564945237332,1.0,0.8122470972547353,0.2962267473602706,0.3210338945534875,0.1239593485461822,0.04090723026296646,0.34314060898188353,0.4570806906640715,0.2953993818352534,0.459628447520146,0.1551027764391361,0.48230377189134055,0.4199039806653652,-0.03443344284746703,0.5732329330764598,0.3812594722372763,0.356429046074095,0.3934935634374649,0.22305469450831222,0.5163079991892014,0.3295954892895248,0.22705957524353831,-0.11884455247879035,0.3630168957431483,-0.05086411430794404,0.14259369724058257,0.45111501193218745,-0.10046324845656807,0.2959570478672329,0.0070938949895509905,0.7447719314738048,-0.1435911260649953,0.47541342125364067,0.3149850427778102,0.09191184920562064,0.12872523859845136,0.14274954146025845,0.3014461400872459,0.5107209262424353,0.6351845214758255,0.20645477108313295,0.24991493406968557,0.03945279949897281,0.43101569133984496,0.4696531032061311,0.5141746159452304,0.3875792330319195,-0.08193201808796467,0.40225263506720765,0.5023025403679359,0.2983679389392746,-0.05271581659323422,0.35480730539370303,0.14199882575900485,0.005334176916914,-0.09738334017466332,0.06778170315260464,0.21681728658939914,0.6279792039019819,0.12462951757780295,0.0637184259572503,0.48711580642924274,0.23344371032790784,0.15976190915104946,0.40036966989055506,0.6412120842545412,0.3635467135501627,0.2672290323326247,0.31380184695936075,0.3708974228133936,0.2969098247058554,0.28501588577987697,0.42596369436237325,0.030210570302889036,0.3024826236382054,0.21440225147043823,0.00033649472999556417,0.40684219577992997
ACC_sup_L,0.08992777256038471,0.5119592891558896,0.3518198980852244,-0.18594168856476204,0.482134953793845,0.5919050246100578,0.4315589081844506,0.3752786707953495,0.3994492545673128,-0.07319882702084494,-0.13189173493987918,0.521568499781272,-0.05125971657058435,0.4005281904931461,0.13294650120916782,0.5895182424389221,0.3987837067297355,0.21512552991344028,0.21301626279053146,0.5204122691370058,0.22539283749635125,0.06009658461993363,-0.23676211315697482,-0.31831786223399827,0.18845030145896643,0.45678817747655864,0.36492918950121966,0.27276864207094986,-0.2120855495592691,0.004565884885165395,0.5184974075993348,0.3890611737732441,0.09510836142211845,0.21262157005510934,0.5858056163758717,0.2815330546631745,0.40426095962858644,0.8122470972547353,1.0,0.3969035832710265,0.19928418537437376,-0.08779309270058609,0.03343523306824875,0.15347623348544445,0.38309132548207164,0.27757852176645714,0.3896312867775187,0.08708613349912417,0.43830642280540477,0.4733290903536506,-0.13677527716533897,0.4383445834096632,0.2941421779931149,0.2874474484243527,0.43750659318898477,0.06158443794099246,0.5386076717689737,0.3473278736222758,0.061301678744990096,-0.23546207142682007,0.31342044178807904,-0.20233124241385578,0.013395017388690948,0.48889534278061536,-0.13954596852722664,0.20401119601949652,-0.03122794670657426,0.660504440347423,-0.31363069434905233,0.44524589048712304,0.1694023384586447,0.21033268025354077,0.2797382146814404,0.04961180747212976,0.13951291551510847,0.5513516750379304,0.7891496396520301,0.2542120675673048,0.13287705148847404,-0.11462816871371904,0.4508571066550302,0.5762891685688193,0.3887839246980513,0.37697703764445695,-0.022641929455082206,0.36916177789694726,0.4315802698241261,0.3782511154737748,-0.15757818295103418,0.36320740701924686,-0.027207879614141544,-0.06863567229554599,-0.21726073161202047,-0.101065052592666,0.12541230081761012,0.5851442831219047,0.13263920540076996,0.009359097464279665,0.49603120733895256,0.11794879977874612,0.20533132171379273,0.2656276513297036,0.629498126246814,0.3801273817751589,0.23264695874123825,0.3589795154725591,0.49749846080794313,0.32545483337863607,0.19271663604374795,0.47277830559598644,-0.1698175064751564,0.2045916159074475,0.12699085161393564,-0.06106264777422617,0.3384334273342503
Thal_MDm_R,0.5076338741683217,0.3422415150555862,0.6317816569051309,-0.0136026487638808,0.589390795777953,0.2835948339025043,0.7196940727398805,0.6601446502077489,0.4272779856134007,-0.31441746485820654,-0.4884188516294047,0.6135077059583254,-0.37564255216546405,0.4742231751463499,-0.0342536670538005,0.4573315692187387,0.6667886442003166,0.16149719584613587,0.28574004248283363,0.6672416177793724,-0.10172211570205161,-0.03866389270594949,-0.2025153525192274,-0.4061344457456854,0.2543550774085087,0.5408476770125029,0.12949039248453928,0.5121108433487611,0.14176317321238782,-0.03723423689708872,0.7905212305695034,0.669113727825172,-0.15158244439282487,0.43239023470522797,0.5248296654055,0.4649110744138973,0.49033460096133186,0.2962267473602706,0.3969035832710265,1.0,0.30609136997783215,-0.1516270759635181,0.10617433134261625,-0.31345483907115035,0.5453127647970173,0.3772528949738039,-0.156583066856194,0.04352463162360833,0.763696343293485,0.2158094831782887,-0.38462645259727796,0.25352363083244966,0.39331619495949827,0.5971182832463435,0.7251298454461207,-0.031920484382835304,0.60373877841574,0.30874374634698004,0.18706865442202178,-0.14582834137933454,0.1261476643950951,0.01985130296924785,0.11337312685237294,0.847554902703335,0.18733615220848668,0.476852555937835,0.2844330284044751,0.001949301319148195,-0.39419645388869673,0.3578919170259578,0.16599924557849444,0.5072489084713958,0.48478199095683333,-0.2131640478846221,0.3952714712380119,0.4201821694616314,0.4544607496396038,0.40132082572541095,0.23373197562995782,-0.3975171084692235,0.5872034849585039,0.4928580120964563,-0.3209438606535842,0.6477732630826357,0.22494864650872132,0.19052212013555841,0.48094507071816334,0.44090679649845815,-0.31643225081756066,0.6095546548480112,-0.04929784690112075,0.37727417567862476,-0.18402567562110103,-0.15434283170805502,0.3260436461270122,0.16642488028139119,-0.22055181612541852,-0.32549764827844385,0.5498407073168882,0.45284173044663867,0.7129080665999199,0.39759195023820537,0.35951429337915625,0.431383284814585,0.3199261722930123,0.6711526546935601,0.4914780969573477,0.4064560763095873,0.3878121472163462,0.39628430709428236,-0.41734702591298245,0.24306832816635457,0.06892179423769437,0.18128926237011467,0.07024843175439184
Paracentral_Lobule_R,0.04930224460866759,0.13360834955775466,0.18330691388142684,0.6256240759596196,0.3771809667773387,-0.014781461694753726,0.45657672008097483,0.2716027822728069,0.6077000882493128,0.10214406116388015,0.20892109075106835,0.22365195560185885,0.45045864522353823,0.30353657022135827,0.15370696970052644,0.18848824843835743,0.18756826304329108,0.5761810797652218,0.00898744458107144,0.03277076596228425,0.12918312871414395,0.4840459987148565,0.32964182863959884,0.289938083585856,0.7755973076626541,0.5610896769916939,-0.006438278354107516,0.7380396617790494,0.2859905379501754,0.06556736270860651,0.41716352650797234,0.10816149576003804,0.301096534780871,0.8351142794169585,0.6875077551181775,0.20962332713008916,0.6580255791506285,0.3210338945534875,0.19928418537437376,0.30609136997783215,1.0,0.4868536387408159,0.2842682588051103,0.3593977057079554,0.8580577743308938,0.45065033724622117,-0.01546304653070517,0.05964828316228324,0.42994898501121903,0.18083653391514878,0.06129506461206197,0.7331623869686099,0.14887115221720335,0.30138538058876757,0.5354895749471955,0.0678269063882693,0.3773752064079532,0.06400437086511646,0.4729502354734725,0.6036883786220361,0.40639073562289585,0.5808151353452822,0.5954956745686999,0.30188545720273147,0.10790058366408306,0.7798843527696744,0.6160669294556715,0.20016764937176582,0.3355379558393244,0.689199587808602,0.9592258713443188,0.1508189908962695,0.19667444325893205,0.32063790024387834,0.602845980836991,0.41412224490903987,0.24821197133360237,0.648243810662967,0.5449481628351757,0.21302789673293385,0.27372507518184735,0.20167195288526824,0.01306113820422467,0.3047002856064206,0.21906342728384,0.6120007537480402,0.1509465447020321,0.28841644718715215,-0.3346341243883851,0.004618766573596611,0.20232582777160288,0.06980769333279566,0.5722239899009947,0.3347126483487058,0.715511820339895,-0.09577848991347582,-0.12865416349915507,0.22572355992148796,0.3579088943671048,0.10657226330888686,0.14861747735375488,0.7064260601852571,0.16290225796397875,0.33461766780151597,0.47088027622719436,0.2943229376214655,0.3368490400536512,-0.11309132970754222,0.8681158355882094,0.2541448108089564,0.41424993963964957,0.02291558896815557,0.5021648686589404,0.5970475231920902,0.04766733337578864
Angular_L,-0.1881382434030076,-0.053067514811758164,-0.1045654284879642,0.6027840974185912,0.02737129359359392,-0.2745567084692763,-0.08831069734494042,0.039170025787610224,0.44814767247771836,0.3407510243084131,0.7262666750694997,-0.23198125066733755,0.7176775288480943,0.21795102524799337,0.30323260596484547,-0.10437079787879298,-0.13202759541523867,0.535832066313382,0.03852211728460838,-0.3742375431679833,-0.05730561811381863,0.2575457416815333,0.3500508359843305,0.6942537500911075,0.5472873220328001,0.24309096564836905,-0.04040291358588825,0.28134011741892095,0.15274006447649358,0.07842065536178996,-0.01582473221279759,-0.12181339758978595,0.3137369969946357,0.46096160880371684,0.2850985699220646,0.046858013500482416,0.24805886802018598,0.1239593485461822,-0.08779309270058609,-0.1516270759635181,0.4868536387408159,1.0,0.11476805976175877,0.5189835684379579,0.3777010676426575,0.2715736542057408,0.05196395566767824,-0.02762446938230889,0.08661826294094589,-0.1516050016848517,0.4320691855882709,0.5494908230858881,0.11789233125396939,0.03138278914930959,0.0924242554544234,0.11345179681888624,0.06402101254926434,-0.05194264545243076,0.4199899583759288,0.6691715679882732,0.4148506546956385,0.7029460836760179,0.6259594991087049,-0.10107493181782647,-0.012031044774160773,0.3675945779457819,0.44664021307144847,0.11827789601725312,0.6554458013461061,0.23584152795612526,0.46674807015917613,0.02005396215382306,-0.2077240763125294,0.3124961830191018,0.4596091489170849,0.11548943783849051,-0.10072241237317732,0.32296115731597197,0.48049608646984693,0.7073438604489398,0.050427418606267316,-0.18104358349512006,0.05147367446764134,0.026476307932411146,0.11586181310243841,0.4776239849846452,0.009117809426772028,-0.2188525603168822,-0.09172231283102532,-0.22863636609627774,0.0806708184235918,0.005668613095737682,0.66877811190996,0.6028833778912956,0.4642917659672738,-0.30653001507967925,0.1772651982093328,0.44677832995040084,0.07013833405797704,-0.0005642246859141741,-0.23056536820231155,0.6609755533260674,-0.16794991435929785,0.030074342324729945,0.23276467866492198,-0.03759274165002413,0.11350376512904016,-0.33281696553967377,0.42958282915751766,0.1815167996459118,0.7069531971912857,-0.0706151912704009,0.4545494572342312,0.5359028020487916,0.0713143050803673
Vermis_9,0.2058871888884429,0.18581711557550173,0.46314304893645275,0.2940873479003241,0.4224423948573323,0.06789200633166759,0.20200949756434938,0.44317311510249985,0.3213517128659296,-0.04151408621151657,-0.20800909861681052,0.2708403356111226,-0.14214294800651797,0.17590270750870843,-0.14936466089455883,-0.03724292542555868,0.3510369796835855,0.5474428738914962,0.29368514434020715,0.030235927292779487,0.13161969559383355,0.20101244218620057,-0.13877019508979652,0.11506766271166795,0.2101758078702926,0.2767449278919711,0.34353621997892647,0.26280446466176594,0.18741820542939408,-0.08895212188430185,0.40699541772373393,0.14236194221812734,0.35766960250664853,0.35948267308903065,0.16738291282543896,0.4928617546720054,0.23921044107249229,0.04090723026296646,0.03343523306824875,0.10617433134261625,0.2842682588051103,0.11476805976175877,1.0,0.2523118360807148,0.41124220930788213,0.46880927011043383,0.0747717701115303,0.08306596027218041,0.37364985335869333,-0.005467045800909813,-0.15077029338053458,0.2996462310329103,0.4705994312552903,0.39371846876289346,0.30884361839934654,0.43639002572979385,0.3531502425344681,0.5835402698037697,0.2728519535144637,0.13767427639150603,0.5387877807866356,0.4101371881887134,0.5133212871330961,0.27730878606738774,0.402602424082097,0.42001242952471357,0.5808089471489106,0.13220522430075604,0.04885459872533492,0.29407544503693095,0.20641240648102965,-0.33902358157573736,0.12663988565291365,0.1538281892680545,0.44097931160928955,0.32637972844141244,0.23298431061800107,0.4760612554345934,0.4193322050130964,-0.10156239847646045,0.3331092920215743,0.3672643703189309,-0.07991723358363417,0.4167429315585973,0.2545375163519248,0.4817125777480606,0.27373427802887607,0.39907061118439774,0.1945614302544082,0.16657102677036956,0.5708001228856109,0.3601635162333252,0.2661335087901271,0.392381061999494,0.21532029933200766,-0.01845536661508519,-0.2535168859145196,0.45086447313922967,0.28165284731575047,0.18066189469598176,0.08220109626691453,0.32872545847689943,0.21348208903735671,0.3809704449519931,-0.0024662762397846968,0.4198056061378926,0.05325762554975761,0.29162251042873066,0.22162646876016534,0.18442001484832765,-0.09526752978242907,-0.2908531536078909,0.5062849864207274,0.5826722602288636,0.3394567087918448
Thal_MGN_L,-0.26169489474957697,0.01873461810285005,0.07457006902831795,0.3539845497945854,0.11951660909777613,0.05539213576666841,-0.13682039936602894,0.1176315573495359,0.39866229635111056,0.19839168644583402,0.43952791921154055,-0.09465601079276857,0.5206674074410309,0.13194585434124503,0.20851160463142046,0.005800372903493765,-0.04911856648870661,0.5051395512467494,0.08213342816547424,-0.3472621439907216,0.30501589635908866,0.33801128944448944,0.19985669699954065,0.5378581864583265,0.3817693489071055,0.2894438182620854,0.1308844670568902,0.32399003546618765,0.08447054421346942,0.030454845361548598,0.04504080187335788,-0.18240619530995622,0.5789316568356903,0.25553131079221314,0.30611958362822256,0.17633086795503913,0.38507928479176395,0.34314060898188353,0.15347623348544445,-0.31345483907115035,0.3593977057079554,0.5189835684379579,0.2523118360807148,1.0,0.32452906175380225,0.3890388462730199,0.1387166872332647,0.05681903490737846,0.07596581987573206,-0.07045781380275566,0.27253890349823995,0.48072786095635706,0.24268819575573392,0.12965274222790046,0.08925412269175476,0.40605922468047634,0.20555692199978845,0.11489279434875514,0.36602026285937034,0.37282741865280783,0.35833219639836406,0.5628523248579945,0.5838101201559804,-0.0757355318206948,0.01254312659080721,0.3717680350367998,0.3728035355702511,0.34562559753149436,0.5164010088128832,0.32775992322869263,0.38982317474070094,-0.31951874978970196,-0.13315439425241482,0.35914693899319244,0.42655467929145957,0.18210492572321382,0.15331281681132755,0.2901438039315824,0.43293709163196037,0.3432061546695209,0.11274220271339569,0.21812520918957784,0.1898480634991784,0.14846298335884703,0.08904958845764585,0.5445487913492832,0.22640313444093055,-0.0270159327240126,0.14477170847816176,-0.21518292989444576,0.22347950723948065,-0.17408640483592602,0.5773494325904553,0.4516542989109693,0.2024422897783793,-0.0790874844597848,0.13630850947503614,0.4380609632559223,0.09998901353261871,-0.0645668201852968,-0.33689022857289935,0.4059086409044637,0.13278285267357975,0.23636531378591158,0.24461248623780135,0.03937145843406495,0.1417333222925636,-0.12183370717241532,0.32499990122891853,0.18948004615659111,0.49983091570249605,-0.20653813943510163,0.46187302945831243,0.41069358515225635,0.3235241973712291
