,Parietal_Sup_L,Fusiform_L,Parietal_Sup_R,Precentral_R,Occipital_Inf_R,Thal_PuM_L,Rectus_L,Rectus_R,Temporal_Inf_L,SN_pc_L,Cerebellum_6_R,Caudate_L,Hippocampus_R,Calcarine_R,OFClat_L,Rolandic_Oper_L,Frontal_Inf_Tri_L,Vermis_10,Putamen_L,Cerebellum_Crus2_L,Occipital_Mid_L,Caudate_R,Vermis_3,Amygdala_R,Amygdala_L,Olfactory_R,Frontal_Inf_Orb_2_R,OFCpost_L,Insula_R,Vermis_1_2,Thal_MDl_R,Cingulate_Post_R,Angular_L,Cerebellum_9_R,Cerebellum_3_R,ACC_sub_L,Thal_MGN_L,Red_N_R,Cerebellum_8_R,Cerebellum_Crus2_R,Occipital_Mid_R,Frontal_Sup_2_L,Precentral_L,Thal_PuM_R,Thal_PuI_R,ParaHippocampal_L,Cingulate_Mid_R,Cingulate_Post_L,Vermis_4_5,Postcentral_L,N_Acc_L,Rolandic_Oper_R,Olfactory_L,Thal_PuI_L,Parietal_Inf_R,Vermis_8,ACC_sup_R,Pallidum_L,Thal_PuL_R,N_Acc_R
Amygdala_R,0.0688651150834946,-0.2550625839867031,-0.022807687570669817,0.23207271751667313,0.008597438370553176,0.12402201183437576,0.011091076906851377,0.013852731781053076,0.3111194412931871,-0.028119993538669175,-0.3636198850523585,0.10805480229733476,0.04820056576110212,-0.05064685499484896,-0.16302678032900153,-0.0017295246619729366,0.09099852661979371,0.1340315230208692,-0.07554932015407144,0.17253256580324822,-0.012876341314816154,0.027059961109135205,0.11399777652546349,1.0,0.2545658841637157,0.16644014389493247,-0.032288085900916405,-0.18074410080652115,0.009064827598332189,-0.17570497201709426,0.06417694992557775,0.23610336921936811,0.02005396215382306,-0.024325379356255325,-0.0076043041763484386,-0.3311999316913853,-0.31951874978970196,0.06244031418706209,-0.06801507709165422,0.15094108153291522,-0.1844685859939326,0.09191184920562064,0.2045346890855239,0.10495738811817999,-0.06813838952284172,0.2407283293481308,0.0851942197360942,0.20766334613327972,-0.14903082965941442,0.19011225079153393,0.15261731457642155,-0.03342256093878111,0.21823802718986057,-0.06496232296703555,0.07879927205711304,-0.328179589961824,0.07119393209732251,0.2891361019500434,-0.05917842661055221,0.3513277090356048
Amygdala_L,0.09172656906845457,0.11064512749619422,0.050698026430655484,-0.06903965819590228,0.13971142593269395,0.15841871553811893,0.11783797023089233,0.1724909124734755,0.31157148865585643,-0.2961590538845748,-0.20468050743166416,0.10468500894875007,0.05789218757017714,-0.3151561548703204,0.08912086595942734,0.1288736057219315,0.14629513304163186,-0.06747958865764292,-0.08253495722603962,-0.1385729593499427,-0.012771746383775288,0.24342815651658478,0.0446227880440499,0.2545658841637157,1.0,0.1840934752019165,-0.028306084588051613,-0.4936325260786269,-0.08271574891926159,-0.3816022318059663,0.07870559295969817,-0.03645005970065315,-0.197661311463942,0.22628257459557757,-0.09678355866599012,-0.09781337582313471,-0.17756156376641194,0.07547960271466607,0.03644136082771293,-0.0676678672278352,-0.3372205679867094,0.2918278109861819,-0.03781520217393156,0.046134012416837976,0.004652201530225688,0.299834943585222,-0.0324785832066444,-0.0018170507821437512,-0.28962156814292483,-0.02547399395075986,-0.1505207570345094,-0.3175054645232076,-0.3084820950900786,-0.18858863189668557,-0.08687669058614866,-0.28590643833165474,0.21994370708694028,0.35708697284447427,0.05533182405089622,-0.15656763375313335
Olfactory_R,0.020351249757543537,0.21560777668048062,0.10775387058539897,0.22713892258174015,-0.10568521060887452,0.37631512969390457,0.341784049556258,0.1022673356727914,0.10841055025362034,-0.22037538194188838,0.1797823083949528,0.5755551952316367,0.46575915751631486,0.019184699099377846,-0.3052064716965446,0.21484273320211325,0.40080865442375463,0.39558554647677413,-0.03297291663033529,0.023784619089223632,-0.33627796517190217,0.5552918738343996,0.33284292746560473,0.16644014389493247,0.1840934752019165,1.0,0.4800966840467931,-0.1255075986835639,0.3038823602370014,-0.01996938784583956,0.4212209750718507,0.20603869351974546,-0.2077240763125294,0.3284219263421089,0.3932190397475159,-0.19574445251349307,-0.13315439425241482,0.4992539598219817,0.12164856237320378,0.017569592601361476,-0.28631912583980246,0.12872523859845136,0.2833372184588574,0.31080255337282714,0.27328850568835916,0.4917807736390231,0.29481035198804917,0.19735091625968443,0.12185142248560825,0.319986259894982,0.15024538669108506,0.2623252159680381,0.005860137886392393,0.1946216006720464,0.1972480073129803,-0.12470238316990816,0.38282203714049984,0.6625240271986313,0.19052995623314203,0.2963364670921858
Frontal_Inf_Orb_2_R,0.05520447726007244,0.2733382842332231,0.13202266894017026,0.25372778153886716,-0.06019330975552999,0.3829898598057448,0.05051168022630423,-0.03078820043253866,0.07134258636145971,0.043067941198054946,0.19529910827941116,0.6685335513644498,0.5821177964513998,0.013449169089325598,0.06153186912779574,0.4551894164760403,0.5403254365498984,0.2599413209339623,0.4149028341935446,0.027829248643904216,-0.3323707758449239,0.3807432476014532,0.2933926547016936,-0.032288085900916405,-0.028306084588051613,0.4800966840467931,1.0,0.2472933660838819,0.657514201704693,0.2537344235277067,0.46218409351336864,0.2159031531525888,-0.2188525603168822,0.2535190160141823,0.47447624982822534,0.01990356891999038,-0.0270159327240126,0.4785224291807071,0.35076761021742753,-0.1499972602099058,-0.2999333172794654,0.2983679389392746,0.30486175450722997,0.42533757802315453,0.380518804400428,0.3493133994409968,0.5063494746902907,0.18861132743895365,0.2248941219545061,0.40507139947321547,0.36056730459193254,0.5276925196341377,0.18841490050190193,0.3159773382059076,0.23659188332084205,0.22521003939677925,0.5102372041606485,0.46691237734923885,0.28839188196342425,0.2658227424885806
OFCpost_L,0.15488219309573273,-0.1920381254591333,0.07529723355336004,0.3269328134200724,0.06280598061635727,-0.11426417486449146,-0.2764882535800822,-0.16910539401319757,-0.26043568789609495,0.3650094999153138,0.11121642007202351,0.02793572693887893,0.010751428414507888,0.4271143361733262,0.2191548296094429,-0.003045905589627143,0.08725768167925908,-0.12570300926275735,0.17989933749962125,0.35548717899762955,0.16001599356073534,-0.21336515633087258,0.0839344037193401,-0.18074410080652115,-0.4936325260786269,-0.1255075986835639,0.2472933660838819,1.0,0.3000416782698275,0.41918807914914236,-0.13619294016183645,0.2558964747726345,0.31732775846704536,-0.32895037426966994,0.12861711117419208,0.060895407567000494,0.2587674015338416,-0.1797013468541056,-0.1080686121833672,0.14100247700863433,0.31935324569470525,-0.06125428533121612,0.3343723309946345,-0.08291398646295592,0.005811078151959259,-0.3573127855163827,0.18099720389057006,0.21358835839470156,0.3335821098214984,0.2725595020474189,0.12274839220988668,0.469549208983649,0.3968221078997353,0.10723326196228036,0.1563057295052899,0.27196443234783535,0.003856585787022221,-0.3755630276474375,-0.11935007388118812,0.10728696592092488
Insula_R,0.1486650449925108,0.3784813059932559,0.07473370825012271,0.37838420880648393,0.13024366824052533,0.5072005525260501,0.042811976609781886,-0.06903170419956298,0.00013426264255412887,0.06670704257954424,0.2448262842465305,0.7024204822102456,0.7051016193405513,0.23797624057397068,0.2413657721012865,0.41955140924397555,0.6131004755552872,0.3060888806255575,0.39833709015815605,0.07178529490474318,-0.12798373970317548,0.3639429810750181,0.5573620179986021,0.009064827598332189,-0.08271574891926159,0.3038823602370014,0.657514201704693,0.3000416782698275,1.0,0.6052001264445646,0.42258896249693056,0.3043146124142435,0.11548943783849051,0.15567377484249037,0.6849462312992577,0.03434399794055245,0.18210492572321382,0.4893910414754713,0.30324208887060433,0.045721029716917286,-0.085350664989828,0.5107209262424353,0.4575506642457122,0.49001230680914004,0.5393701827677914,0.3342449778519114,0.6458594928910146,0.2400206613966698,0.40278151702407455,0.5253193690092903,0.2896475331855818,0.7977612275307426,0.16611543323299535,0.4649500485371068,0.28830141618038,0.1152349203122476,0.6002339430057692,0.39352350291297045,0.400102816713038,0.09055073581428791
Vermis_1_2,0.28034400183616787,0.3587373215029518,0.19408129411366967,0.4222517176694769,0.1755950582102439,0.37055601267030264,0.05391806606438603,-0.13315842887585222,-0.14632469113291788,0.36262638287528065,0.4273837045770154,0.3723218245892103,0.5330296133296605,0.5777652472284325,0.10016671837896257,0.19248828589933697,0.28085185815945374,0.12810119253146549,0.23435106333526068,0.22277520820556132,0.19040335402347078,-0.009736905838704603,0.6182013684674249,-0.17570497201709426,-0.3816022318059663,-0.01996938784583956,0.2537344235277067,0.41918807914914236,0.6052001264445646,1.0,0.23598816843954076,0.38784740552980157,0.4545494572342312,-0.05277319784934225,0.5770303700121012,0.144808898063412,0.46187302945831243,0.339199689216739,0.19643653265759792,0.16232965833508198,0.37134670142296716,0.21440225147043823,0.45998939477798534,0.37533935133074287,0.4554493400876563,0.044396116883071914,0.572143156035761,0.3757798035146791,0.6908029694678753,0.5282206673637333,0.20805697607058352,0.7541928551125908,0.21893881951368788,0.6090709775021742,0.43297510400052386,0.2747113640589892,0.20878047638776434,-0.09339351981814632,0.38965667247030433,0.07453572484578203
Thal_MDl_R,0.245341803025288,0.52820690833732,0.3410494854659568,0.2242511217167206,-0.19325569425966171,0.7503329542336399,0.25771732211048975,-0.06208569103559892,-0.06876238120421235,-0.057801125836924434,0.1810830905968845,0.7616856518136973,0.6955223579388813,-0.03378929865263077,-0.28924779417915325,0.5011622437887907,0.40842624135463346,0.40360767077692633,0.41598322918961844,-0.08656228317914,-0.32409894025319747,0.4399255279577635,0.508106226087891,0.06417694992557775,0.07870559295969817,0.4212209750718507,0.46218409351336864,-0.13619294016183645,0.42258896249693056,0.23598816843954076,1.0,0.2272315285046537,-0.1045654284879642,0.569099810591824,0.6483341598213264,0.16924294967316722,0.07457006902831795,0.8275630369004433,0.6294181940327924,-0.10130350685092634,-0.2900850669430545,0.3634487882461034,0.3157588146407309,0.8322155911326542,0.6360628016239404,0.657856639345963,0.6648699386142394,0.2637547444917194,0.315695725479916,0.507188061804478,0.4680268785458079,0.3816148250363952,0.13049776569723334,0.5607878361924917,0.5310310307987034,0.3095671464892156,0.5489285300799922,0.5430970013893932,0.7724662467668921,0.3282865501863859
Cingulate_Post_R,0.5967003761272398,0.1373255402379899,0.4930727018543893,0.7559912047436538,0.07866343654548559,0.46557274025785245,0.24348065680156183,-0.0385431887880483,0.09936149335020332,0.15570642036265425,0.17164536028444652,0.32129777966774836,0.4028998327222188,0.6057280590997353,-0.10499609146903195,0.2447004821627424,0.4153283731314,0.1663642571792608,0.017825985559041416,0.14540011561567165,0.3161314276577234,0.05269584346499552,0.6277292161404627,0.23610336921936811,-0.03645005970065315,0.20603869351974546,0.2159031531525888,0.2558964747726345,0.3043146124142435,0.38784740552980157,0.2272315285046537,1.0,0.4504221903652239,-0.04327813162633173,0.5096799398771207,-0.3025857848504225,0.21444266993687405,0.35247610649258887,0.014341638656703399,0.11207361124473926,0.21581288068988191,0.21612586894525562,0.7338101850364065,0.3813858845218382,0.39957374606752455,0.27316219620863313,0.5398378548669999,0.9193219063238051,0.5150974643966875,0.7176875379356562,0.15918702053332565,0.4759740805648091,0.24824170629313425,0.4734408078798431,0.4281463471892615,0.03513546030837601,0.10516321124662656,0.18789341092210415,0.23638872749686388,0.29678831255450167
Angular_L,0.5729453204653483,0.0713143050803673,0.4199899583759288,0.42958282915751766,0.21353822273480602,0.06402101254926434,0.11586181310243841,0.07842065536178996,-0.0706151912704009,0.276134546531106,0.3137369969946357,-0.06000272526980733,0.02737129359359392,0.6027840974185912,0.05147367446764134,-0.16794991435929785,0.0011935026305235933,-0.1881382434030076,-0.04040291358588825,0.27249162362094886,0.7073438604489398,-0.2745567084692763,0.44814767247771836,0.02005396215382306,-0.197661311463942,-0.2077240763125294,-0.2188525603168822,0.31732775846704536,0.11548943783849051,0.4545494572342312,-0.1045654284879642,0.4504221903652239,1.0,-0.2733678397521659,0.1409499381594145,-0.09172231283102532,0.5189835684379579,-0.03759274165002413,-0.05194264545243076,0.30323260596484547,0.6942537500911075,0.1239593485461822,0.3964244793613529,0.039170025787610224,0.030074342324729945,-0.12181339758978595,0.3174452426063062,0.4642917659672738,0.6259594991087049,0.3777010676426575,0.005668613095737682,0.32296115731597197,0.23522471599545106,0.2715736542057408,0.4596091489170849,0.0806708184235918,-0.10072241237317732,-0.3742375431679833,0.11789233125396939,0.06510473294358239
Cerebellum_9_R,0.089644874858305,0.395231687649001,0.24205701084506245,-0.03291671330622555,-0.07716444666494517,0.5457220581470285,0.2448800142273574,-0.2129896534725206,-0.044177275357532714,-0.16532188534956788,0.07194863286854154,0.5051184680921816,0.35254175960714934,-0.3074734586249441,-0.050239900690460415,0.50650245612767,0.33415829929001667,0.18906193775332852,0.2540671451024631,-0.19554072541089737,-0.3094051470372691,0.5334625783555298,0.1519742189515549,-0.024325379356255325,0.22628257459557757,0.3284219263421089,0.2535190160141823,-0.32895037426966994,0.15567377484249037,-0.05277319784934225,0.569099810591824,-0.04327813162633173,-0.2733678397521659,1.0,0.2670883876856697,-0.033842267443201283,0.02192396703387825,0.5396118371220741,0.6778353214180489,-0.09215356584521764,-0.38175565440773246,0.3344751035651258,0.0056561459418319774,0.48308614771217556,0.37406042696310693,0.45131455135144183,0.4381925750215646,0.04187689389980375,-0.027084158901393585,0.2215730902920353,0.014291800737509332,0.027444619375812964,-0.18769902575010391,0.3001362585096541,0.2676525181870893,0.1912068938793985,0.5089588828873123,0.5349756811890415,0.5128924307937345,-0.045340529695059265
Cerebellum_3_R,0.37991462131939835,0.4397901062997133,0.3504981937734434,0.6115554468225955,-0.0029502890131301498,0.7393463937391004,0.3431027680988119,0.10699603255834642,-0.07401666506649361,0.008950400580410502,0.3378506784217391,0.6201311129647835,0.8433350032691812,0.4654761128025344,-0.20727625078970338,0.42650519315504826,0.47663919987742037,0.5412636950265443,0.17542890514414325,-0.007904862377692232,-0.1298695617760946,0.24349274091618714,0.7655269896070136,-0.0076043041763484386,-0.09678355866599012,0.3932190397475159,0.47447624982822534,0.12861711117419208,0.6849462312992577,0.5770303700121012,0.6483341598213264,0.5096799398771207,0.1409499381594145,0.2670883876856697,1.0,-0.07384417469094395,0.2573501539897343,0.7415510657347838,0.3939194125693326,0.15680027273001296,0.007043359643961026,0.4087588268375462,0.6898802683083765,0.7151196479392983,0.8020099718602314,0.5637628566466504,0.7477717920279232,0.4245119687676248,0.5963350286662765,0.7604222628132683,0.23959326938059378,0.7715776660544155,0.08552677684000912,0.7652048008640071,0.5303583634032951,0.17225354749075597,0.49235126856298306,0.3806294427648799,0.5596939361232992,0.2066063251132512
ACC_sub_L,-0.17876446494940848,0.38604330889612526,-0.13680014901937684,-0.39507713759503865,-0.16661217677329082,-0.152119475830153,-0.2192325872410021,0.009329600298031093,-0.25980719667721874,0.1564343042654344,0.10733184767315623,0.06835017863956763,0.034725689616349156,-0.12847198846462002,0.08561624979022862,0.0881974519936918,-0.11268203596007804,-0.01358851939131197,0.4076330226119482,0.07251751922627184,-0.025334915782724853,-0.07300605007186721,-0.11780136414506256,-0.3311999316913853,-0.09781337582313471,-0.19574445251349307,0.01990356891999038,0.060895407567000494,0.03434399794055245,0.144808898063412,0.16924294967316722,-0.3025857848504225,-0.09172231283102532,-0.033842267443201283,-0.07384417469094395,1.0,0.14477170847816176,0.025528356940252746,0.14674789527638088,-0.11875255819287858,-0.006056691657769798,-0.05271581659323422,-0.3473111126900184,-0.011837667764434198,-0.0042767139467695964,-0.059027930356756735,-0.11890802359985622,-0.2833981271652066,-0.018384366441515716,-0.2555635016740719,0.40923328458414426,-0.07773518052822125,0.16763763785866206,-0.05906451165010679,-0.08890804496780251,0.20374767404240188,-0.015928146533063865,-0.19104403986301532,0.20733457834924537,-0.03687948169116868
Thal_MGN_L,0.36996116436937027,0.3235241973712291,0.36602026285937034,0.32499990122891853,0.23950892074050567,0.20555692199978845,0.08904958845764585,0.030454845361548598,-0.20653813943510163,0.3890075172179829,0.5789316568356903,0.10139624910084363,0.11951660909777613,0.3539845497945854,0.1898480634991784,0.13278285267357975,0.1568756965005671,-0.26169489474957697,0.1308844670568902,0.2151675560164313,0.3432061546695209,0.05539213576666841,0.39866229635111056,-0.31951874978970196,-0.17756156376641194,-0.13315439425241482,-0.0270159327240126,0.2587674015338416,0.18210492572321382,0.46187302945831243,0.07457006902831795,0.21444266993687405,0.5189835684379579,0.02192396703387825,0.2573501539897343,0.14477170847816176,1.0,0.03937145843406495,0.11489279434875514,0.20851160463142046,0.5378581864583265,0.34314060898188353,0.3075853335018945,0.1176315573495359,0.23636531378591158,-0.18240619530995622,0.39100280273824106,0.2024422897783793,0.5838101201559804,0.32452906175380225,-0.17408640483592602,0.2901438039315824,-0.03627033856252291,0.3890388462730199,0.42655467929145957,0.22347950723948065,0.15331281681132755,-0.3472621439907216,0.24268819575573392,-0.24648038330603117
Red_N_R,0.2893344620097518,0.5447716663428989,0.3856110496452153,0.34848577871963915,-0.17939885195917457,0.7621790041578765,0.36448690642729503,0.01920338854854757,0.01627982787425039,-0.1733190606552986,0.2692093047505378,0.7438326159284238,0.7792722992684704,0.0902959164073378,-0.34097186991786566,0.450486277043448,0.461094015722531,0.5029282508922114,0.15085264179555757,-0.09884429887315033,-0.31367110759201167,0.41404302641466834,0.6267294626046926,0.06244031418706209,0.07547960271466607,0.4992539598219817,0.4785224291807071,-0.1797013468541056,0.4893910414754713,0.339199689216739,0.8275630369004433,0.35247610649258887,-0.03759274165002413,0.5396118371220741,0.7415510657347838,0.025528356940252746,0.03937145843406495,1.0,0.5017947892036423,0.011955473465949433,-0.24171835690598026,0.31380184695936075,0.41656113394899036,0.7442540567942632,0.6386475647636697,0.689792304240281,0.6858834218756873,0.35918342389385666,0.36022545768858166,0.5973913137331376,0.3424205121560103,0.508899125976169,0.06932545033960484,0.5942715073549606,0.5647652256203909,0.13339284656650124,0.4743462112188258,0.6021051613130805,0.6969382012642834,0.2681787094076974
Cerebellum_8_R,0.18079766518763773,0.37207985551174855,0.24790971600775472,0.04952745391477035,-0.09547046355289747,0.49804538686185224,0.21817622938528555,-0.15081140221035141,-0.11672118241638689,-0.027448623772937268,0.08735628361049436,0.4885297251809266,0.41083930942533825,-0.07878366633779085,-0.04029257239808329,0.4502249789181256,0.23483985778778266,0.2143483707574555,0.48269049370637346,-0.12431205488076437,-0.17256204993504876,0.2079892698733412,0.23315830035423132,-0.06801507709165422,0.03644136082771293,0.12164856237320378,0.35076761021742753,-0.1080686121833672,0.30324208887060433,0.19643653265759792,0.6294181940327924,0.014341638656703399,-0.05194264545243076,0.6778353214180489,0.3939194125693326,0.14674789527638088,0.11489279434875514,0.5017947892036423,1.0,-0.19316775387512627,-0.1898559803916873,0.3295954892895248,0.11295270095175568,0.5712029808286027,0.4065782834882169,0.43569875255979595,0.5355039289115843,0.07592456635379849,0.2523910718956781,0.3577441441329158,0.35189181013526405,0.26075450865683364,0.13854433210052525,0.3907149145635449,0.3857685604139158,0.5315939640420364,0.4691115205672812,0.2482922782494738,0.5761754302784194,0.11547862942473727
Cerebellum_Crus2_R,0.20437278096428305,0.03231086491591026,0.12274887186186176,0.2185381041635864,0.08782793210941435,-0.031902994601580824,0.06439703419507414,0.13045074834334458,0.06209813490869218,0.07030586755701895,0.26200027290169087,-0.09650558351799662,0.10254404275788213,0.307496837419043,-0.043533529910189626,-0.10752453187189961,-0.04491339888578529,0.04990820570102399,-0.2611085078119698,0.3614999147113077,0.2640179723669784,-0.05874103389758115,0.26822385961009354,0.15094108153291522,-0.0676678672278352,0.017569592601361476,-0.1499972602099058,0.14100247700863433,0.045721029716917286,0.16232965833508198,-0.10130350685092634,0.11207361124473926,0.30323260596484547,-0.09215356584521764,0.15680027273001296,-0.11875255819287858,0.20851160463142046,0.011955473465949433,-0.19316775387512627,1.0,0.36056224364871886,0.08533820820973682,0.215140553367616,-0.11314098298860452,-0.008475979161768815,-0.09145867863495985,0.06364207741602582,0.0699142133988418,0.21562975953529614,0.13400698558586965,-0.27732938201136287,0.1728232870817157,-0.07588695507967572,0.01653838503511165,0.152337115942111,-0.2806442172348522,0.020750636844992964,-0.13922034291718988,-0.06352175560086805,-0.16021767174440713
Occipital_Mid_R,0.49684905857962836,-0.08461980149728328,0.4651654083289384,0.27694832454518686,0.11565025049557348,-0.227441044220931,0.1466176508284644,0.15992444984203338,-0.2825398638553676,0.36925503719564556,0.4706797713919735,-0.29882211580996976,-0.11235313570191702,0.6622085028859809,-0.033784272478617025,-0.42268153745066733,-0.3534657595789841,-0.20529321067693265,-0.2362200963802253,0.3489116394434857,0.7205646202206798,-0.3758795275654087,0.21031384348480886,-0.1844685859939326,-0.3372205679867094,-0.28631912583980246,-0.2999333172794654,0.31935324569470525,-0.085350664989828,0.37134670142296716,-0.2900850669430545,0.21581288068988191,0.6942537500911075,-0.38175565440773246,0.007043359643961026,-0.006056691657769798,0.5378581864583265,-0.24171835690598026,-0.1898559803916873,0.36056224364871886,1.0,-0.12117883102122214,0.20449757086314765,-0.16963789622158496,-0.10790777288720763,-0.47788443907280814,0.03387410594987443,0.206493764969107,0.6066025593088489,0.09207019954959102,-0.18976458742257585,0.20402530859741785,0.0767031358465216,0.11682475727485886,0.332145571976526,0.08486709684298166,-0.2583985806606557,-0.6365409151817512,-0.05650465204249659,-0.11640303324916244
Frontal_Sup_2_L,0.30912552998143905,0.40684219577992997,0.22705957524353831,0.28501588577987697,0.21965494755785367,0.5163079991892014,-0.08193201808796467,0.04896634508978437,0.3024826236382054,0.03091689138247815,0.24025214641785816,0.5216805340997857,0.4097974996150198,-0.11972835114334039,0.5141746159452304,0.6412120842545412,0.7270534793469874,-0.08104840475184659,0.4498150166796037,-0.13398553326046894,0.03945279949897281,0.3974316110895967,0.45396538925279134,0.09191184920562064,0.2918278109861819,0.12872523859845136,0.2983679389392746,-0.06125428533121612,0.5107209262424353,0.21440225147043823,0.3634487882461034,0.21612586894525562,0.1239593485461822,0.3344751035651258,0.4087588268375462,-0.05271581659323422,0.34314060898188353,0.31380184695936075,0.3295954892895248,0.08533820820973682,-0.12117883102122214,1.0,0.3352064439505244,0.36264670236813756,0.3635467135501627,0.40097785823186455,0.6427486135530716,0.21681728658939914,0.14259369724058257,0.4570806906640715,0.005334176916914,0.20645477108313295,-0.10521078899044504,0.2953993818352534,0.3014461400872459,0.14199882575900485,0.6351845214758255,0.3509052338468835,0.3812594722372763,-0.11000047349792544
Precentral_L,0.5787499098795199,0.0977461040325524,0.4672429224126928,0.9684715254818199,0.13651059896932555,0.5364432906188343,0.2707224482124621,0.04782389578525038,-0.029162336493852678,0.09226033875698678,0.25645562148483797,0.4136968148573677,0.5042581296808183,0.5684270478735957,-0.12679985910574768,0.14517830069562035,0.47072863157631517,0.2010289517888185,-0.03362686761360242,0.196811600152897,0.10907815920806888,0.025292245030681178,0.6699766325400687,0.2045346890855239,-0.03781520217393156,0.2833372184588574,0.30486175450722997,0.3343723309946345,0.4575506642457122,0.45998939477798534,0.3157588146407309,0.7338101850364065,0.3964244793613529,0.0056561459418319774,0.6898802683083765,-0.3473111126900184,0.3075853335018945,0.41656113394899036,0.11295270095175568,0.215140553367616,0.20449757086314765,0.3352064439505244,1.0,0.4183255960463371,0.46901187489530105,0.231816039830812,0.6667032160497495,0.6812316033835861,0.5997782013181474,0.9186779820395742,0.07102848014011015,0.7005501209007583,0.16330990901985906,0.5497013298099175,0.5766069079966342,0.1557190920294011,0.3392736967474359,0.12351692190352306,0.29423450361118675,0.2401701887096678
Thal_PuM_R,0.34162385414845836,0.407495857740382,0.3692961425870618,0.36596234880403616,-0.09504421656553882,0.8624472156222441,0.2870830280665726,-0.12479067681408663,-0.05614343060964781,0.07383996097088372,0.103105092302727,0.651952353066387,0.7231620331011801,0.12120040007309663,-0.2501540605327297,0.48029992846471004,0.38302525319700464,0.45784957698437956,0.37510170236537643,-0.015902243369218732,-0.18683431931982916,0.35391635045959813,0.6006142726606002,0.10495738811817999,0.046134012416837976,0.31080255337282714,0.42533757802315453,-0.08291398646295592,0.49001230680914004,0.37533935133074287,0.8322155911326542,0.3813858845218382,0.039170025787610224,0.48308614771217556,0.7151196479392983,-0.011837667764434198,0.1176315573495359,0.7442540567942632,0.5712029808286027,-0.11314098298860452,-0.16963789622158496,0.36264670236813756,0.4183255960463371,1.0,0.7621574736815779,0.6138775573026606,0.7250395367434116,0.38069283297197504,0.43209427241526704,0.570174927293526,0.42071532320580174,0.4958754050203805,0.14881173493765237,0.7368385892714012,0.5092624891839992,0.2081353549492896,0.4997329872444187,0.4878560917686732,0.8115327857672487,0.3127974908831387
Thal_PuI_R,0.26734178995361685,0.4529715292000768,0.2812399088322079,0.41676150847586885,-0.04337415121863709,0.7697056796902676,0.2916193509236883,-0.002062316267946206,-0.08477383035674275,0.04874765059850069,0.18918610528985744,0.5135590747127943,0.7426997553935903,0.31367156253894496,-0.18121184750092018,0.4980860944645546,0.4053425058394731,0.4708232405432028,0.24731787471097694,-0.07987818431318768,-0.12128552582304819,0.31664601930792674,0.6378424377041095,-0.06813838952284172,0.004652201530225688,0.27328850568835916,0.380518804400428,0.005811078151959259,0.5393701827677914,0.4554493400876563,0.6360628016239404,0.39957374606752455,0.030074342324729945,0.37406042696310693,0.8020099718602314,-0.0042767139467695964,0.23636531378591158,0.6386475647636697,0.4065782834882169,-0.008475979161768815,-0.10790777288720763,0.3635467135501627,0.46901187489530105,0.7621574736815779,1.0,0.5432609343222373,0.6212769523550996,0.2995887850513105,0.41944996363778236,0.5688252553969494,0.17544807894414838,0.551736620555228,-0.023126740648659883,0.7849026098337338,0.34077936519731145,0.1530624507247827,0.4273714570638785,0.42591885300649224,0.5694071491675782,0.08597145055661029
ParaHippocampal_L,0.17528099316874904,0.5156745938837448,0.17723397373329267,0.17056549099824284,-0.16767142649488817,0.6432636157118836,0.2930219546519148,0.029369012328809025,0.3490818186191872,-0.2999130053279782,-0.0052383585325722,0.5643429788610922,0.588102729490412,-0.09391118636979702,-0.2231724022640713,0.5642066154566451,0.45744856312188004,0.5235608582329867,0.2798102109821955,-0.29534013695172157,-0.2598466279285152,0.33893655556148927,0.44877030554021335,0.2407283293481308,0.299834943585222,0.4917807736390231,0.3493133994409968,-0.3573127855163827,0.3342449778519114,0.044396116883071914,0.657856639345963,0.27316219620863313,-0.12181339758978595,0.45131455135144183,0.5637628566466504,-0.059027930356756735,-0.18240619530995622,0.689792304240281,0.43569875255979595,-0.09145867863495985,-0.47788443907280814,0.40097785823186455,0.231816039830812,0.6138775573026606,0.5432609343222373,1.0,0.5075289194957642,0.2684333000096776,0.06531423997153706,0.40956689566925825,0.37507048211419336,0.16084351505990926,0.08210214226869557,0.4361916638419186,0.26051313082112265,-0.041335236232116955,0.3147726940166569,0.7263797474813565,0.49767550977186426,0.3622699307254054
Cingulate_Mid_R,0.5637860843096131,0.45118376842544416,0.5435791044608289,0.6217919295937794,0.06612094029655562,0.7790841031728026,0.2047877706679349,-0.0805314202813774,0.05684499223380373,0.17709731722067187,0.3703049643389777,0.7414263102356949,0.7183460988410864,0.29779289973198014,0.03519620326957982,0.5478735896246042,0.6385357822987016,0.2307454237142494,0.4010751520071589,0.04763817854228597,-0.011618825125250679,0.33313306868724724,0.700176987533526,0.0851942197360942,-0.0324785832066444,0.29481035198804917,0.5063494746902907,0.18099720389057006,0.6458594928910146,0.572143156035761,0.6648699386142394,0.5398378548669999,0.3174452426063062,0.4381925750215646,0.7477717920279232,-0.11890802359985622,0.39100280273824106,0.6858834218756873,0.5355039289115843,0.06364207741602582,0.03387410594987443,0.6427486135530716,0.6667032160497495,0.7250395367434116,0.6212769523550996,0.5075289194957642,1.0,0.574276800145906,0.600519627877828,0.845077721240871,0.2864712494679472,0.6780762560676682,0.22315856763285571,0.6975347584497988,0.7457731231499409,0.32285918231274324,0.623593080021867,0.3646520511950401,0.6550129548818715,0.26847017252368877
