,Temporal_Inf_R,Supp_Motor_Area_R,Thal_VA_R,Occipital_Mid_R,Cingulate_Mid_L,Caudate_R,Cerebellum_8_R,OFCmed_L,OFCant_L,Insula_R,Angular_R,Temporal_Pole_Sup_R,Cerebellum_10_L,Thal_LP_L,Vermis_10,Heschl_R,N_Acc_R,OFCmed_R,Angular_L,ACC_pre_R,Occipital_Inf_R,Paracentral_Lobule_R,Occipital_Inf_L,Precentral_R,VTA_R,Cingulate_Post_L,OFCpost_R,Vermis_9,SN_pc_R,Olfactory_R,Thal_MDm_R,SN_pr_R,OFClat_R,Cerebellum_Crus2_R,Thal_PuA_R,Cerebellum_Crus1_L,Thal_LGN_R,Thal_MDl_L,Precuneus_R,Cerebellum_Crus1_R,Parietal_Inf_R,Frontal_Sup_Medial_L,OFCpost_L,Occipital_Sup_L,SN_pc_L,ACC_sub_L,Lingual_L,SupraMarginal_L,Precentral_L,Vermis_6,ParaHippocampal_L,Frontal_Mid_2_R,Thal_IL_R,Cerebellum_3_R,Frontal_Inf_Orb_2_L,ACC_sup_R,Cerebellum_3_L,Calcarine_R,Temporal_Pole_Sup_L,Parietal_Inf_L,Postcentral_R,Vermis_8,Thal_PuI_L,Thal_PuL_R,Thal_VL_R,Temporal_Inf_L,Hippocampus_R,Pallidum_L,Frontal_Inf_Oper_R,VTA_L,Thal_PuL_L,Vermis_7,Putamen_R,Hippocampus_L,Thal_MGN_L,Cuneus_L,Cerebellum_6_L,Cingulate_Post_R,Cingulate_Mid_R,Parietal_Sup_L,Caudate_L,Frontal_Inf_Tri_L,Thal_PuM_R,Frontal_Sup_2_R,Lingual_R,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,Thal_PuI_R,Thal_MGN_R,Supp_Motor_Area_L,Rectus_L,Cerebellum_4_5_L,Thal_PuM_L,Frontal_Inf_Orb_2_R,Olfactory_L,Thal_VPL_L,Cerebellum_9_R,Cerebellum_4_5_R,Temporal_Mid_L,Rolandic_Oper_L,Temporal_Sup_L,Pallidum_R,Thal_VA_L,Fusiform_R,Paracentral_Lobule_L,Putamen_L,Cerebellum_10_R,Red_N_L,N_Acc_L,Thal_VL_L,Amygdala_L,SN_pr_L,Vermis_3,Rolandic_Oper_R,Temporal_Pole_Mid_L,Frontal_Med_Orb_L,Temporal_Pole_Mid_R,Precuneus_L,Occipital_Sup_R,Cerebellum_9_L,Postcentral_L,Cerebellum_8_L,Cerebellum_6_R,Temporal_Sup_R,ACC_sup_L,Thal_PuA_L,ACC_pre_L,Rectus_R,Heschl_L,Amygdala_R
ACC_pre_R,-0.06128107178579892,-0.11336815393335786,0.11414441377674674,-0.13106906569616783,0.27007373256059053,0.15611512337790787,0.21670616306886437,0.23809487293747686,0.055558473430897766,0.5126735137666979,-0.08764871901886971,0.371811909535625,-0.1536187261514911,0.06723412874477139,-0.11831790022974933,0.20496963398922818,0.08960310080287258,0.19669935818585663,-0.030067646383575036,1.0,0.15280852152377122,0.2630592456330512,0.04368002121263573,0.09207269078518625,0.19845446498124014,0.0424918485495149,0.2872615996565339,0.2576319032796458,-0.12041797009562819,0.08224339052043035,0.13863426225195957,0.03840853831497323,0.31224115618722353,-0.17274520121772022,0.13822107446177848,0.12880801153775007,-0.1355327963382619,0.1922372589422918,0.08515771269555375,0.026984613728401056,-0.004101947445319317,0.6750337161867894,0.29165575652290315,-0.06984833807912515,0.011430913348917037,0.02451919855032273,0.1177597432204616,0.19009203696444027,0.16750411033290621,0.19155894459796333,-0.02056618417133416,0.31406361914118835,0.04901720833842679,0.17797051944841694,0.3244408067107652,0.46841511879455816,0.25577868639092743,-0.0043062733839082995,0.2210486227192021,0.10677786118296458,0.15975483697239307,0.41642307475143636,0.049997499784576675,0.035732525056482244,0.23734780935417876,-0.04473229527596237,0.17737508207844455,0.08090018051440341,0.27058772066103703,0.15568865224172942,0.08734780906804891,0.05503896533513573,0.5765220346735231,0.010542179710136265,0.03935358411042901,-0.06169879086208461,-0.0512704203062809,0.05844239654319778,0.30590075651970033,-0.13253729733712938,0.40426493962830734,0.5064290843013982,0.09127063544158034,0.3905143719576772,0.011384278878017844,-0.1281431858111722,0.6031048336329701,0.07461454182329802,0.04280335185734659,-0.07326763801825584,-0.22502721535580442,0.16732803098846422,0.05523348006836423,0.47988291502951674,0.06558705269070499,0.09769803784978409,-0.02041455699998919,0.14353862466607534,0.17746540030970331,0.3126880876540734,0.3232900456937919,0.17836168976824215,0.0845460983932545,0.1101988202038529,0.2512961649571639,0.5439604287474428,-0.04358884692893223,0.006579568375561815,0.2649610254032538,0.18686257706568063,-0.13840497347320604,-0.01804165548626941,0.10394389373333587,0.34803243930340866,0.030616183475180244,0.11018117217116881,0.013139922392973789,-0.02386489800186601,-0.19823333524938602,0.19795168783306294,0.24505747685070653,0.13040962916024054,0.09185985359821401,0.18013753065496435,0.41937472686220106,0.07678197160532822,0.7511583586192612,-0.017166740980501874,0.25045598082160436,-0.13505662216553455
Occipital_Inf_R,0.2079757106006812,0.0345033912869449,-0.047451509730467786,0.11565025049557348,-0.0029713175313044954,0.08328080515108506,-0.09547046355289747,-0.1225454733592809,0.24376101133998632,0.13024366824052533,0.09350943435803157,0.09782379157024926,-0.14057166534484988,0.09210370137474044,-0.23615642126018202,-0.03625746369553956,-0.29211570147168453,0.12799152973198893,0.21353822273480602,0.15280852152377122,1.0,0.2048929980552039,0.20049582303490324,0.1112056874166726,-0.18589696156596514,0.09216949869945289,0.23582361229841747,-0.061185881159542176,-0.14739908173041286,-0.10568521060887452,-0.1174310226311566,-0.1055041817322898,-0.12672284352617177,0.08782793210941435,-0.032326086487790236,0.13498427131439308,-0.1297486480702728,0.033746705228585014,0.06228786546800019,0.2480241018962219,0.022314922117836703,0.22939788299746827,0.06280598061635727,0.28433548047133833,0.02872123132470975,-0.16661217677329082,0.012225606715198128,0.0890696298749169,0.13651059896932555,0.07801165981965587,-0.16767142649488817,0.14390586618725812,0.05679524881506181,-0.0029502890131301498,-0.005226816007938462,0.0852525891942833,0.2280963790280108,0.11740094974111775,0.1510717684851935,0.09989766262812554,0.1400150053600271,-0.08395096018783255,-0.05725339836221484,-0.04509494218442607,-0.07675497539250965,0.04965822684719388,-0.030102739216342288,-0.12690139719782598,0.05692474665538647,-0.2006018313897709,0.09926711371196252,0.3734695174982884,0.1563954051345227,-0.14390832258556563,0.23950892074050567,0.30708314213232574,-0.12249030622739271,0.07866343654548559,0.06612094029655562,0.04580325258802686,0.008485388359314333,0.13902879785758843,-0.09504421656553882,0.13943292938712498,-0.013685461161429645,0.13517267916548306,0.2308184621874537,-0.04337415121863709,0.14023928630999283,0.10203876032078141,-0.03330014683218499,0.14543759234609535,0.0010691549326727135,-0.06019330975552999,-0.22878449749136023,-0.03992194358266695,-0.07716444666494517,0.07496766374121933,0.14135208630233623,-0.0036373558617980115,0.08890488298351128,-0.2746589711625621,-0.010398584663092285,0.12496698095364413,0.2459181680976037,-0.08685727030184803,-0.16712565120593217,-0.22258056674670612,-0.29466012978274725,-0.07279806309024657,0.13971142593269395,-0.08241087647456294,0.17866267112611936,0.09391252865569015,0.16339365205227258,0.14552243462459233,0.25409987639648596,0.14402394735770463,0.16126876173513618,-0.03683176008388702,0.09572204239752992,0.012238325953158274,0.12782733399750768,0.030697899465249742,0.18538118921402164,-0.024198832261773565,0.22375521905425305,-0.030714369114423937,-0.10771545393765836,0.008597438370553176
Paracentral_Lobule_R,0.061601986774303945,0.7380396617790494,0.5354895749471955,0.289938083585856,0.6061030500355808,-0.014781461694753726,0.06400437086511646,0.10790058366408306,-0.10996491866076356,0.41412224490903987,0.5808151353452822,0.4840459987148565,-0.23497673476278053,0.3368490400536512,0.04930224460866759,0.45657672008097483,0.23053572334940675,0.12865603511217863,0.4868536387408159,0.2630592456330512,0.2048929980552039,1.0,0.10214406116388015,0.8681158355882094,0.004618766573596611,0.715511820339895,-0.01546304653070517,0.2842682588051103,0.0678269063882693,0.19667444325893205,0.30609136997783215,0.27372507518184735,0.3048131786631703,0.15370696970052644,0.3047002856064206,0.22572355992148796,0.19269848652975163,0.20167195288526824,0.8351142794169585,0.06129506461206197,0.602845980836991,0.34172276135356733,0.39083625393309396,0.20892109075106835,0.20874606756062128,-0.3346341243883851,0.5970475231920902,0.6357906851556759,0.8753473715300601,0.08017095978939903,0.10816149576003804,0.6875077551181775,0.5610896769916939,0.5641759261752952,-0.09577848991347582,0.24821197133360237,0.6120007537480402,0.6256240759596196,0.32063790024387834,0.7064260601852571,0.912189598743533,0.20232582777160288,0.45065033724622117,0.14887115221720335,0.41716352650797234,0.02291558896815557,0.3771809667773387,0.03277076596228425,0.7798843527696744,-0.11309132970754222,0.2541448108089564,0.33926811293250997,0.38946796266973177,0.12747044193391127,0.3593977057079554,0.45045864522353823,0.10657226330888686,0.7533080093922211,0.6485568637692771,0.5498761470674732,0.35380247229555606,0.4706494036411175,0.2716027822728069,0.4150960584684447,0.48306618500850707,0.17273618886046713,0.49917362792288683,0.33461766780151597,0.47088027622719436,0.6580255791506285,0.21906342728384,0.5761810797652218,0.3773752064079532,0.28841644718715215,0.2693636483967113,0.365645896168975,-0.09033318741764604,0.5339971578097578,0.3347126483487058,0.16290225796397875,0.40639073562289585,0.14861747735375488,0.4536620630878211,0.5449481628351757,0.9592258713443188,-0.006438278354107516,0.00898744458107144,0.18756826304329108,0.06980769333279566,0.42994898501121903,-0.10762074031972228,0.13360834955775466,0.6077000882493128,0.648243810662967,0.32964182863959884,0.38944220031999005,0.2288799828041899,0.7755973076626541,0.3355379558393244,0.17587433460320448,0.8580577743308938,0.1821348116928963,0.301096534780871,0.6160669294556715,0.19928418537437376,0.33400551181014393,0.18083653391514878,0.06556736270860651,0.3579088943671048,0.1508189908962695
Occipital_Inf_L,0.1157369362648503,-0.13253770924079916,-0.22228191816790935,0.30000880626782994,-0.17446345699426508,-0.24282333468196116,-0.14701702944317638,-0.12737461011711365,-0.021062526964770026,-0.053106029354024,0.143061290512925,0.14855223101503687,-0.29189859553166153,-0.02181809546277405,-0.12698145881819498,-0.22392877226277935,-0.1506441921420009,0.06733441376104302,0.3407510243084131,0.04368002121263573,0.20049582303490324,0.10214406116388015,1.0,0.06663064071443829,-0.3585159544821096,-0.02758048385577904,0.11261587872215577,-0.04151408621151657,-0.20643767797140639,-0.2594879787803388,-0.31441746485820654,-0.28222122939135996,-0.1113430892830629,0.11571297908691767,-0.3080453224632006,0.20220787957026357,-0.2521186006225977,-0.3259116620130783,-0.03897928076872809,0.3500622912471569,-0.09649481389325443,0.04055006935222078,0.21886738606416614,0.4383567442515441,0.22454260403538623,-0.16410106189516194,0.041335063613104524,0.014850206874367387,0.025630709139152642,-0.13386877770544817,-0.29187762153341346,-0.03170280201595247,-0.09292951928681674,-0.16988115772184198,-0.19012959114224676,-0.17018827836836592,0.15559269748727475,0.20061923025789524,0.2170358654503737,0.053558669950151704,0.06624423069131329,-0.011804601261213113,-0.06664157833413388,-0.279780429831821,-0.3331349993580761,-0.0019096694193400654,-0.251183030595852,-0.3209277448464538,-0.052252752919215474,-0.46535373177289474,-0.06510876524346822,0.25826663549657114,0.019638468871012428,-0.3770963169471527,0.19839168644583402,0.3800837838456643,-0.2267593211074097,0.00031549088563218795,-0.10357042446526207,0.019999322481501967,-0.2997770501443873,-0.12987635108377463,-0.2869978974233715,-0.1541292404995466,-0.001553664466412876,0.11453927550237901,0.06749664127682808,-0.12985430844675303,0.05644074698067311,-0.12785198154446412,-0.17670039196493192,0.13319037052358068,-0.2529288821952287,-0.2517664015187876,0.056621112832508806,-0.23732100343942295,-0.2762654170949433,-0.043019849634868636,0.2781615106845805,-0.1937965268453779,0.11475508859780992,-0.2766345694315701,-0.19658862854659875,-0.028687478510288585,0.15386602647251357,-0.08224986085702159,-0.3007454201845538,-0.3816175269667729,-0.22245760123260513,-0.28994845463464025,-0.1888586745128992,-0.07281627376597419,-0.010825259480476504,0.0341601639290386,0.27123202266996027,0.10944557273264093,0.2950553888281213,0.020458470096998953,0.3136603367127333,-0.22011948898346817,-0.04815989972243922,-0.009313092183966575,0.04563032776648039,0.03336874479078479,-0.07319882702084494,-0.2045288611144577,0.026414453101019714,-0.05509947046508978,-0.21394782791524983,-0.01943144276910196
Precentral_R,-0.03216981653396222,0.8076198373001215,0.5859892683486163,0.27694832454518686,0.5948081683866968,-0.0371658404377175,0.04952745391477035,0.06551527897611763,-0.12797058569607495,0.37838420880648393,0.5772620942995518,0.4581132812179679,-0.1787603857041816,0.4294211026159821,0.1720284275128827,0.4813573811858783,0.2462742805720942,0.10529451806276581,0.42958282915751766,0.09207269078518625,0.1112056874166726,0.8681158355882094,0.06663064071443829,1.0,0.03798521287199232,0.7095711360609527,-0.08513325031184897,0.22162646876016534,0.041209024275921234,0.22713892258174015,0.3878121472163462,0.3229681939103684,0.3181568223440998,0.2185381041635864,0.34762169154431943,0.12326530630117788,0.27123861712732067,0.22312808200068163,0.7974835375866812,-0.01588647985265922,0.5678126342877813,0.23924791068202772,0.3269328134200724,0.18445527854471047,0.13965102253464204,-0.39507713759503865,0.5541387752270602,0.5879941109912521,0.9684715254818199,-0.0007402781416315281,0.17056549099824284,0.6697595949601751,0.6159605590460686,0.6115554468225955,-0.17431254088345424,0.24233071397256936,0.566028744357623,0.5760897362034001,0.252158190773786,0.7272319631419831,0.9392686993097504,0.09870311520710282,0.5381352491887741,0.24445750218023085,0.44045362959742906,0.019300741392038145,0.4152131655368483,0.062337928962144115,0.8512411781214363,-0.10053495296910045,0.3401713686313778,0.2711280220096877,0.3694014682299056,0.18359936566264115,0.32499990122891853,0.4409760148741189,0.1773224542784603,0.7559912047436538,0.6217919295937794,0.6165477625014643,0.3202035679045314,0.4120519360585359,0.36596234880403616,0.4002070672928755,0.5157894898928636,0.22995004908129993,0.42089610087033313,0.41676150847586885,0.47320479093051476,0.7204948801667291,0.2992095475758355,0.5479654154871353,0.49426973241148076,0.25372778153886716,0.21106069375565673,0.4516140074990702,-0.03291671330622555,0.5660247261812851,0.24047058798604565,0.08023303549022659,0.2894156573186648,0.19143516127689697,0.5186304596360476,0.5595791280421585,0.8579181740219303,-0.10888381707944739,0.049980084630128166,0.245567589314513,0.033989138034345105,0.4781672725967903,-0.06903965819590228,0.14129102520692652,0.6346698867692759,0.6392391255038573,0.2852234636239509,0.41081172832453755,0.14562099309458795,0.7515231727974223,0.3561116542587841,0.17608949825350123,0.8690318290216621,0.12935773889481028,0.2845919299762342,0.6026760464925351,0.19271663604374795,0.379189062653858,0.0873203044221003,0.03569804979781335,0.30372288994329116,0.23207271751667313
VTA_R,-0.16507977098048518,0.18685643704407662,0.4711370083522808,-0.49842893209083283,0.39325180408968735,0.33624559169314744,0.4321643696062435,0.18543734653950839,0.21622426691989335,0.3489960430318063,-0.17507237106171533,-0.2059046056668918,0.3423011276922693,0.1726222400004767,0.38102376899641727,0.3908834467087958,0.27267341176502835,-0.2156567025848947,-0.22863636609627774,0.19845446498124014,-0.18589696156596514,0.004618766573596611,-0.3585159544821096,0.03798521287199232,1.0,0.05542830950217975,-0.010831599126030097,0.16657102677036956,0.16089001568209216,0.4542353532560088,0.6095546548480112,0.5338745042936854,0.054642813050869994,-0.15519814957327974,0.48291852286879383,-0.30920598187941534,0.4391402121699747,0.5564721531899812,0.1625734680518933,-0.4607320485134869,0.21300089766508892,0.2729609959116137,-0.3410226117426029,-0.5096178621281175,-0.407961476662847,0.08094052937247048,0.0946263415302978,0.2947784042724725,0.12167117498214784,0.2966074444703767,0.7382920003305165,0.25762660040220386,0.2602403573570761,0.4241940867627002,0.42534502274401,0.4130167034653608,0.06128917185007127,-0.21107898803647296,-0.18136271127489903,0.16517238805515716,0.06747777833751842,0.1059443284690703,0.2463641211389173,0.43441183235200703,0.6131143036982601,0.15231607606803013,0.5125229293690138,0.6177118791061201,0.22840695235442343,0.8206243181483045,0.26416020005727886,-0.41144119879081603,0.24915349205931275,0.6614796275427202,-0.21518292989444576,-0.49109793591251266,0.38197322925700655,0.07932867654993192,0.36403047628738117,-0.04018946732101604,0.612385205294825,0.4013443966572731,0.5007094049051604,0.46566190189745504,0.12662597906467493,-0.3010556697808516,0.24867556446704048,0.40725765915218276,0.01986223625719223,0.1713553436169435,0.26835786109486376,0.05430913435714843,0.4846015133734843,0.3966407793335854,0.018778263285930432,0.4332916892681972,0.41264152510051355,0.2939966764312228,-0.06064912830872577,0.4138674777837605,0.10622495852144309,0.5901096074212763,0.3167026731278436,0.09694334745861297,-0.12751461286082916,0.3443606373218439,0.21589230192000677,0.7162735398841031,0.4580677664553199,0.624075420017475,0.30084936705615467,0.25156326471600093,0.28843600715929857,0.13304701174571104,-0.35373299765304417,-0.09212183015502147,-0.4119354817141652,-0.02547657266753308,-0.503328852664478,0.2643102693381451,0.27617164362882024,-0.005361044929167794,-0.02459184935326099,0.06626816812432462,0.36320740701924686,0.30320986962167856,0.2568321480952881,0.16952487217362092,0.4748098448629168,0.2019276100849198
Cingulate_Post_L,0.018354230208132857,0.6991878546744535,0.5203499743841784,0.206493764969107,0.5745106295770924,0.07865528586558533,0.07592456635379849,0.052706813537648015,-0.08168597517855473,0.2400206613966698,0.4418691072139902,0.18863417295661283,-0.02050736344706196,0.27540522122682615,0.04166059878525802,0.3601870139046564,0.30928479317137203,-0.13715524138844862,0.4642917659672738,0.0424918485495149,0.09216949869945289,0.715511820339895,-0.02758048385577904,0.7095711360609527,0.05542830950217975,1.0,-0.04033716303350198,0.21532029933200766,0.19745372866022223,0.19735091625968443,0.3260436461270122,0.2773637068966009,0.18826952458598278,0.0699142133988418,0.34948851365596767,0.12200382103603566,0.2076495956916417,0.1752498090880175,0.894875584072436,-0.005501480874793534,0.4951134042391584,0.12308101351423108,0.21358835839470156,0.24150859495408225,0.1691152470941817,-0.2833981271652066,0.48650802328774106,0.6238256764602632,0.6812316033835861,0.11250911264821045,0.2684333000096776,0.5000851403450404,0.44026191870104153,0.4245119687676248,0.021352005988788534,0.1306834304562071,0.4510150606869,0.49499915595710625,0.2349317125077412,0.6274974657396026,0.6795550209567429,0.10310998005346217,0.4360930107215733,0.32352814282108217,0.42795666405415345,0.1196915330084233,0.3227507336627808,0.17502424779721903,0.5684705210109582,-0.02548597959531496,0.424538435375618,0.15909300044431057,0.22758462214035322,0.29002851391664886,0.2024422897783793,0.4691951759730103,0.30867774619087635,0.9193219063238051,0.574276800145906,0.6669947201754023,0.35699503168876,0.39812104199467846,0.38069283297197504,0.2815518350096946,0.41821739244174505,0.1506252837905016,0.25462214294200325,0.2995887850513105,0.30556420699424086,0.5902106827564908,0.25086908880403724,0.4470294373728782,0.4788861580178341,0.18861132743895365,0.2873302354033977,0.4540312482785631,0.04187689389980375,0.45469510809429325,0.3239891815986191,0.21268759576054025,0.46329640790297716,0.20250865018573203,0.41809324625553607,0.45952856036760903,0.6699170877830568,0.03490430731834444,0.27433253448414807,0.3077350379930998,0.1737867991161464,0.43663232964556603,-0.0018170507821437512,0.18388852619130716,0.5688079220290279,0.38952228414398743,0.18192850696046203,0.22871680839920377,0.040980327099560544,0.8976727394507933,0.35494890685149966,0.20972411186339704,0.6900251900829115,0.14234374934535393,0.20199810381188005,0.4213220832992153,0.12541230081761012,0.3875524483607479,-0.05174232321200869,-0.12859997130894954,0.39784282544192756,0.20766334613327972
OFCpost_R,0.28604071442889306,-0.14799675445689667,-0.04388577352412536,-0.05423101205091022,0.0646799525034651,0.18298702427467706,0.1264109836114838,-0.0561172224489215,0.024916868246637233,0.3762229250956605,-0.2017601618485497,-0.021955084018125803,-0.1114836895614853,-0.02621966293200829,-0.25324314424120997,-0.04940551433007745,-0.3324639033319338,-0.03034586911884035,0.05196395566767824,0.2872615996565339,0.23582361229841747,-0.01546304653070517,0.11261587872215577,-0.08513325031184897,-0.010831599126030097,-0.04033716303350198,1.0,0.0747717701115303,-0.02776085507477762,-0.20671239514807502,-0.156583066856194,-0.04294644326166395,-0.0657009248515531,-0.035088354883637686,-0.032833552816908064,0.16114833533078599,-0.10004165850148812,0.09421587514213416,-0.046982820034561036,0.02839811123400376,-0.11604774974942743,0.4437294039493772,0.06672670247344788,0.1750344285690164,0.029902410279362718,0.10675262759213697,-0.1809741189926585,0.05797273485789812,-0.07799858355907412,0.11423981711092485,-0.08195779392480693,0.268363140088088,0.057809217348776414,-0.04379506470454995,0.4394265420196649,0.2198587419471166,0.23153004046446474,-0.16219733417184953,0.1370830201234248,-0.03189541993514818,-0.09146046821931232,0.0843766190980509,-0.0767954786267346,0.12117187114455573,-0.024565078038719816,0.14600115875207353,0.04242103957558264,0.0901353967603216,-0.14917871031400973,-0.034559916255850455,0.13370446838821434,0.046827378197532396,0.38225805729123474,0.02800918563441968,0.1387166872332647,0.14412166987545058,-0.16901140371464596,-0.06955600847099125,0.1453868233355229,-0.04596753508803911,0.19005744755125195,0.37689026636332074,-0.013717146021158914,0.2670102869912924,-0.15676793081298954,-0.057005043253533706,0.3585778481363997,0.028092253221285057,-0.002250033053556665,-0.05203186818630247,-0.24970838926021038,0.12822262045797786,0.08051919640324934,0.0646275282876956,-0.0421979269853509,0.11468393198195798,0.1497901224621072,-0.023300174860783618,0.09872649503024186,0.25070589795589204,0.24788523874184407,-0.20202972770449568,-0.07326287886258954,-0.029186104676755295,0.036608939615397705,0.26394683781073325,0.006257516427825967,-0.05089895108888149,-0.0662682990076988,-0.012686087646595387,0.18591750250201924,0.15805422546264059,0.019430685401228054,0.04125668802397148,0.023455015085691686,0.044390563278169794,0.35305030022322875,-0.03724273289217681,-0.12476545837499202,0.11369963600157908,-0.03944586080110462,-0.024861561822786135,0.019318954524254903,-0.12520427149585134,0.3896312867775187,0.0023351128848414266,0.2741586436027705,-0.22879952181961868,0.0292354811471116,-0.07262392465831351
Vermis_9,-0.1559205809144041,0.26280446466176594,0.30884361839934654,0.11506766271166795,0.5407400045092985,0.06789200633166759,0.5835402698037697,0.402602424082097,0.02427057459132437,0.32637972844141244,0.4101371881887134,0.20101244218620057,0.15082232699997283,0.05325762554975761,0.2058871888884429,0.20200949756434938,0.18365666994896132,-0.004804151018158188,0.11476805976175877,0.2576319032796458,-0.061185881159542176,0.2842682588051103,-0.04151408621151657,0.22162646876016534,0.16657102677036956,0.21532029933200766,0.0747717701115303,1.0,0.43639002572979385,0.12663988565291365,0.10617433134261625,0.3331092920215743,0.31061785636729305,-0.14936466089455883,0.4167429315585973,0.45086447313922967,0.14659482415068562,0.3672643703189309,0.35948267308903065,-0.15077029338053458,0.44097931160928955,0.1677221025630865,0.20988582514094722,-0.20800909861681052,0.1719266654014415,0.1945614302544082,0.5826722602288636,0.46421720062118277,0.2626230978168391,0.15826661139245798,0.14236194221812734,0.16738291282543896,0.2767449278919711,0.41851350038027535,-0.01845536661508519,0.23298431061800107,0.4817125777480606,0.2940873479003241,0.1538281892680545,0.32872545847689943,0.3296120983700682,0.5708001228856109,0.46880927011043383,0.4705994312552903,0.40699541772373393,-0.2908531536078909,0.4224423948573323,0.030235927292779487,0.42001242952471357,0.29162251042873066,0.18442001484832765,0.2665677862926812,0.24557979823626752,0.21238277464024163,0.2523118360807148,-0.14214294800651797,0.18066189469598176,0.20110800812991136,0.48738323251203935,0.18483758691576593,0.434783337243329,0.20322161756400525,0.44317311510249985,0.1840231277510751,0.6110148293866338,-0.00885139862066109,0.17673356202516116,0.3809704449519931,-0.0024662762397846968,0.23921044107249229,0.2545375163519248,0.5474428738914962,0.3531502425344681,0.39907061118439774,0.24187419490768722,0.41761114344625694,0.35544646396839974,0.5691180183390118,0.392381061999494,0.21348208903735671,0.5387877807866356,0.08220109626691453,0.384448547800048,0.4193322050130964,0.20641240648102965,0.34353621997892647,0.29368514434020715,0.3510369796835855,0.3601635162333252,0.37364985335869333,-0.28703097284821943,0.18581711557550173,0.3213517128659296,0.4760612554345934,-0.13877019508979652,0.3889094355045333,-0.09909734446225775,0.2101758078702926,0.04885459872533492,0.6745489681219722,0.41124220930788213,0.5042711866451615,0.35766960250664853,0.5808089471489106,0.03343523306824875,0.5181277155451974,-0.005467045800909813,-0.08895212188430185,0.28165284731575047,-0.33902358157573736
SN_pc_R,-0.016642009045193588,0.33448852949637825,0.29485508157181506,0.08317507251659638,0.47193424372747356,0.2943029673524383,0.41257143797441165,0.14976377042830227,0.20828021653368492,0.09047485721631536,0.23526186758055334,-0.09880449797679965,0.46010673261456897,-0.0008645024409576687,0.053453900396848254,0.022991470789697856,0.09715558980512885,-0.040328241449229134,0.11345179681888624,-0.12041797009562819,-0.14739908173041286,0.0678269063882693,-0.20643767797140639,0.041209024275921234,0.16089001568209216,0.19745372866022223,-0.02776085507477762,0.43639002572979385,1.0,0.053662977259634835,-0.031920484382835304,0.43161951627053685,0.15927832330376815,-0.09506985850512996,0.4450225327926654,0.2549527283171083,0.2657034979565084,0.3666496884079672,0.26868202514078005,-0.1905880465269991,0.42681140542517443,0.15989801230370893,0.03246932152803167,-0.1024878236847916,0.3929325554209803,0.41830077426403656,0.32313855698160004,0.4079089835585588,0.04279442346322598,0.15727870035754984,0.24886651362812898,0.13246746918766833,0.2050180140136201,0.28999122192412746,0.2103738353840568,0.18085610758728562,0.2270753746808579,0.03797839128442718,0.04759703367855246,0.29859665980534095,0.06453827509823301,0.35185004317932267,0.4379077866487508,0.5750366460398941,0.33374206393793016,-0.0886601527855005,0.3068965015715962,0.1139885117830154,0.1893555273287644,0.4121376842784551,0.2597776257055079,0.05910804985086295,-0.07497085621214114,0.382674055146386,0.40605922468047634,-0.0582072268532853,0.3411952897513614,0.12393320495214097,0.463716282848404,0.33679486055882996,0.36362345419823683,0.20510987172033376,0.46073072807180515,0.3188174232172412,0.3162899568751542,0.0048745787692784925,0.10968822169539096,0.39373619501587825,-0.07022136214607066,0.36087981035163164,0.07490634120295962,0.2617331360185267,0.4401490292967661,0.157883765150527,0.21095404419376199,0.4948619198643731,0.45610636619413863,0.34242346731532625,0.2527451622448866,0.40487415630113976,0.3268610797054015,0.01981797046252136,0.3789004917800456,0.23406998226800527,0.009703387304419013,0.3826414548411514,0.4243815060946213,0.5278925353425113,0.25111627643478646,0.2953749153093336,-0.1085767534440863,0.4024923942313202,0.2933733736733262,0.10692309855570846,-0.27778928044984197,-0.08037672881199516,-0.08824600328668256,0.2788890523334712,0.06820531526974034,0.4456594179244156,0.22721467894052327,0.3780954043642443,0.40089490602921757,0.2205448869520128,0.06158443794099246,0.6251148440936051,-0.391851389343696,-0.11219216519543364,0.34030610329811384,-0.2769222086871229
