,VTA_R,Thal_LGN_L,Cerebellum_6_R,Precuneus_L,Frontal_Inf_Oper_R,Thal_PuL_R,Temporal_Pole_Sup_R,Vermis_1_2,Vermis_3,Thal_LP_L,Thal_PuI_R,Red_N_L,SN_pr_L,Cerebellum_Crus1_R,Olfactory_L,Cerebellum_4_5_R,Parietal_Sup_R,Amygdala_L,Pallidum_R,OFCant_L,Vermis_6,Temporal_Sup_R,SN_pc_R,Vermis_7,Parietal_Sup_L,Rolandic_Oper_R,OFCpost_L,OFCmed_R,ACC_sub_L,Thal_PuI_L,Thal_LGN_R,Thal_PuA_R,Vermis_8,Amygdala_R,Thal_MDl_L,Cerebellum_6_L,Fusiform_R,Cerebellum_3_R,Temporal_Mid_L,Thal_LP_R,Frontal_Sup_Medial_R,OFCpost_R,Pallidum_L,Occipital_Inf_L,Temporal_Pole_Mid_L,Thal_VL_R,SN_pr_R,Temporal_Sup_L,ParaHippocampal_R,Insula_L,SupraMarginal_R,Vermis_10,Hippocampus_L,Parietal_Inf_R,Cuneus_R,SupraMarginal_L,Frontal_Inf_Orb_2_R,Cerebellum_9_R,Heschl_R,Cerebellum_10_R,Occipital_Sup_R,Frontal_Inf_Tri_R,Precentral_R,SN_pc_L,Putamen_L,Postcentral_L,Thal_PuM_R,Thal_PuM_L,Cerebellum_Crus2_R,Thal_IL_R,Temporal_Mid_R,Temporal_Inf_R,Caudate_L,Occipital_Inf_R,Hippocampus_R,Fusiform_L,Rolandic_Oper_L,OFClat_R,Occipital_Sup_L,Cerebellum_Crus1_L
OFCmed_R,-0.2156567025848947,-0.24399614345948278,0.17526995620678135,-0.02915940801795015,0.13932515258014339,-0.176737491093374,0.4158894349461562,0.06207117551664429,-0.10379604795441065,-0.10415301702728556,-0.17779373398972745,-0.3121363698252573,-0.2501777947693562,0.2394222641695624,0.029194872753068854,-0.04384753077255816,-0.03573351242390556,-0.23332159840228145,-0.21739590740077577,0.06138683576494895,-0.03461941457259584,0.08093163081827606,-0.040328241449229134,0.2870657410277303,0.030117446370419527,0.08661827995697939,0.3375515701257934,1.0,0.10565037106867832,-0.10434175216426907,-0.22401667965228111,-0.22873594481428045,0.1943563967653485,-0.20759888943339655,-0.1970412967458799,-0.16454392753649663,0.1406090843817398,-0.07005488413965359,0.016071747423734614,-0.17493698834156787,0.14088558124955283,-0.03034586911884035,-0.40613212127726206,0.06733441376104302,0.2800731222270613,-0.26408917110507346,-0.2583612514830472,-0.19143982702326004,-0.32397448046136373,-0.023025216238665693,0.17475294882764852,-0.2386549833506717,-0.40412509899953475,0.06935138982266027,0.24779933424863734,-0.11177912942018302,0.02139073942435567,-0.36721427935020495,-0.19186288415253253,-0.3238763141477267,0.23610141308564317,0.16544788163239746,0.10529451806276581,0.16067255302835262,-0.012619220883177866,0.007599677354043848,-0.24328825205297824,-0.2752457501747432,0.0407737513686013,-0.0958561624860235,0.3348340382951374,0.067819185052979,-0.1375525890074284,0.12799152973198893,-0.13277620173182617,-0.21097345322538064,-0.2121724353710989,0.09597959076271607,0.20359560343978034,0.0820935523285524
ACC_sub_L,0.08094052937247048,0.13246004146174245,0.10733184767315623,-0.27376774287816524,-0.21730166474848903,0.20733457834924537,-0.10138452683875193,0.144808898063412,-0.11780136414506256,-0.495965769394975,-0.0042767139467695964,0.1307004581398198,-0.059028594564284616,-0.04679858417040509,0.16763763785866206,0.03212446213351745,-0.13680014901937684,-0.09781337582313471,-0.045412130741152544,0.08797101724922099,0.04462994623647873,-0.0796935692543924,0.41830077426403656,0.030323061180014252,-0.17876446494940848,-0.07773518052822125,0.060895407567000494,0.10565037106867832,1.0,-0.05906451165010679,-0.06499749730336983,-0.06264051330871019,0.20374767404240188,-0.3311999316913853,0.058616089654227405,-0.08136884102385762,0.016754951497583305,-0.07384417469094395,0.18470744950647194,-0.4814056138058511,-0.11884848129568704,0.10675262759213697,-0.19104403986301532,-0.16410106189516194,-0.2313214840829366,-0.20809638878123643,0.04044152347854715,-0.033381713985781984,-0.11131046410337798,0.0446696136923386,-0.15381851132433777,-0.01358851939131197,-0.06395867866662497,-0.08890804496780251,-0.11138394621140221,-0.06938380108562774,0.01990356891999038,-0.033842267443201283,-0.16726344967247203,0.2143011938657807,-0.057192634384817906,-0.21894391437541702,-0.39507713759503865,0.1564343042654344,0.4076330226119482,-0.2555635016740719,-0.011837667764434198,-0.152119475830153,-0.11875255819287858,-0.21743247024197168,-0.1291342172534761,-0.010040868943602744,0.06835017863956763,-0.16661217677329082,0.034725689616349156,0.38604330889612526,0.0881974519936918,0.036450744325233264,-0.06913854700192833,0.09961569989370021
Thal_PuI_L,0.2463641211389173,0.596588317424945,0.3074101289844881,0.5077701381244047,0.5863782749006885,0.6021100287335804,0.2252927417614959,0.6090709775021742,0.6986640047479776,0.38077604224628614,0.7849026098337338,0.5238938556873841,0.3799369062537074,-0.2478501809104647,0.1384392370644379,0.7446433822403883,0.37266466722460173,-0.18858863189668557,0.2539105396408688,0.0975214821916066,0.07895904588376458,0.6267575765806351,0.4379077866487508,0.17803719241506347,0.3617270729638588,0.6172079151976131,0.10723326196228036,-0.10434175216426907,-0.05906451165010679,1.0,0.5126197495411745,0.6852874607425197,0.2132811046016666,-0.06496232296703555,0.4839531062100337,0.12971799766238415,0.5345579842095282,0.7652048008640071,0.3699800287111426,0.23550308831140987,0.3062416112171037,-0.0767954786267346,0.21720842930542822,-0.06664157833413388,-0.04375051157264258,0.6114418169808906,0.6064631741613997,0.5561252421800524,0.5235280061757149,0.21021131782836747,0.48181821228301575,0.4180918513237911,0.45433952441723885,0.5076585043782893,-0.011598238790006335,0.6078485982354833,0.3159773382059076,0.3001362585096541,0.5021674338482339,0.28646872284465563,0.07918929828377418,0.40334883055323495,0.5381352491887741,0.2041942585235914,0.22896335701227954,0.6505673735437965,0.7368385892714012,0.7727532338084034,0.01653838503511165,0.6291608402052733,0.27634090166148356,-0.11875678688643065,0.4333119710431446,-0.05725339836221484,0.6807224655386485,0.41268547137260686,0.4323093001321196,0.3134388327439375,-0.13833114269623467,0.20588754952186689
Thal_LGN_R,0.4391402121699747,0.7036488356820877,0.14067192861455666,0.2795143975716827,0.32527858911139285,0.41936862970803257,-0.052583564771761536,0.12941165068254445,0.4588286840925616,0.27133222523204353,0.6401755583278264,0.6342422514230821,0.37674881261292,-0.41190128903695084,-0.09134699298756702,0.3952682168471635,0.16848716933752886,0.1203516020379958,0.430786079431825,0.1011908764347197,0.1693217544506836,0.19589593942408023,0.2657034979565084,-0.22260771070604268,0.13030233709701114,0.24756658410829446,-0.22550115429694523,-0.22401667965228111,-0.06499749730336983,0.5126197495411745,1.0,0.5404009113404071,-0.010168675863350247,0.06461588414789016,0.553386324673897,0.21232637758749537,0.2072640974514128,0.621593388276879,0.03189898665854935,0.28351559122869857,0.1985024346817226,-0.10004165850148812,0.4772598560320907,-0.2521186006225977,-0.12584921764139279,0.5644314505486291,0.5950904237260854,0.19367678071319208,0.6063586185842604,0.14352782685411242,0.18094985482742443,0.41910483926448355,0.6104988188263865,0.3065127812677492,-0.2784433811277791,0.2926146048943476,0.22338244579622343,0.36905542410954895,0.42677808104163323,0.21541200289551157,-0.2596036491626992,0.1947719265532713,0.27123861712732067,-0.07264685091602502,0.1090477858842448,0.422865975869521,0.5437148832234985,0.6231725613211807,0.035967078201139605,0.5186108668334455,-0.127317214027816,0.041393848855628385,0.40821486292104225,-0.1297486480702728,0.5368760957890494,0.42712051453208,0.49909527116994007,0.06580076368296867,-0.39962906504533485,-0.13651724241368685
Thal_PuA_R,0.48291852286879383,0.6959893856792357,0.1674654861568336,0.3439408302317357,0.5268513077371727,0.7818351026996191,-0.0003721548018014737,0.35795147940825284,0.5903707649871524,0.4666759869112426,0.6772883869670114,0.7283461062111779,0.4082722899492619,-0.4610777470934927,0.1039442207415738,0.6147251957702161,0.3385835827912574,0.03990999286194916,0.4296907061344801,0.1116389495743102,0.25781027916727745,0.4642686735022245,0.4450225327926654,-0.1083062481232641,0.27961713709818736,0.46483702074158595,-0.08541820639198831,-0.22873594481428045,-0.06264051330871019,0.6852874607425197,0.5404009113404071,1.0,0.20800493211210036,0.044386493094902967,0.7373126571768045,0.4258484387383582,0.35589811629504936,0.6834562095217536,0.1441886776625531,0.3517729294986241,0.31750292728703394,-0.032833552816908064,0.5278383294164776,-0.3080453224632006,-0.2656761115016109,0.8702591295939751,0.6435758924083591,0.39013442476362165,0.6628323968261568,0.1886894193819213,0.3574863869372559,0.39044674575192356,0.6660346672489419,0.5171800627708194,-0.33936419127442274,0.5766489143624964,0.4355160423880458,0.5099522743788737,0.5384079989638013,0.4685879030935763,-0.25594713578423656,0.33275951300096845,0.34762169154431943,-0.025002014379171208,0.34918722345298714,0.5771739285869726,0.9078313164607619,0.8343815756788592,-0.10692768283466754,0.5672707871322826,-0.08580884196411159,-0.29920675655706486,0.6922262641805769,-0.032326086487790236,0.6774236044829122,0.4316844554174467,0.49603106962475363,0.20442095208285976,-0.42031109849811243,0.002015605788286429
Vermis_8,0.1059443284690703,0.11538871968870039,0.12310582544138796,0.051284736558914176,0.25548439173521137,0.30612439801417785,0.1686825295705301,0.2747113640589892,-0.003279246214326483,0.053588544287294024,0.1530624507247827,0.1040545856564268,0.01961230116356756,-0.017947018632218162,0.18625497647706937,0.18222183576531115,0.15985711613686138,-0.28590643833165474,-0.1285274871531581,0.114994958640816,0.16313957906265614,0.29696094717559157,0.35185004317932267,0.11789508849514747,0.1251074896700348,0.19244764867109257,0.27196443234783535,0.1943563967653485,0.20374767404240188,0.2132811046016666,-0.010168675863350247,0.20800493211210036,1.0,-0.328179589961824,0.18053547485162078,0.12707657244637469,0.25351163202216187,0.17225354749075597,0.37818821032836736,-0.18578566073167657,0.3206429687210861,0.0843766190980509,-0.21229418523103463,-0.011804601261213113,-0.07406832558185947,0.18543458920201056,0.1062231885873837,0.4530578735310722,-0.021344889604585672,0.2832163847842262,0.2314413509111074,-0.22857136372723613,-0.04155734631359708,0.29196529761944207,-0.0073606639175554725,0.34419003778995855,0.22521003939677925,0.1912068938793985,-0.11014554139597811,0.20286688566268163,0.02863730597583819,0.14688372354361473,0.09870311520710282,0.17269227413978488,0.5097796274488101,0.27908102030838555,0.2081353549492896,0.11943528607632449,-0.2806442172348522,0.10860336297581939,0.13663017883641307,-0.18401101715154186,0.24054166092830523,-0.08395096018783255,0.07491616018419746,0.03676602856694924,0.23902781394513561,0.24014691530587734,-0.08997886750445014,0.39270861359676595
Amygdala_R,0.2019276100849198,0.05079868022621468,-0.3636198850523585,0.1254538471113844,0.05202823921510348,-0.05917842661055221,-0.19232591679944064,-0.17570497201709426,0.11399777652546349,0.3226185511684857,-0.06813838952284172,0.13623421182181622,0.21484739574398592,0.05724442509647122,0.21823802718986057,-0.09560830650635367,-0.022807687570669817,0.2545658841637157,0.2569793539701585,-0.08785290299024123,0.13424186042113823,-0.15245350603778354,-0.2769222086871229,-0.18072407410696406,0.0688651150834946,-0.03342256093878111,-0.18074410080652115,-0.20759888943339655,-0.3311999316913853,-0.06496232296703555,0.06461588414789016,0.044386493094902967,-0.328179589961824,1.0,-0.032353428518486924,0.2183365188068112,0.041823147447784245,-0.0076043041763484386,-0.1875559373972276,0.30699815783997125,0.06924501904026449,-0.07262392465831351,0.2891361019500434,-0.01943144276910196,-0.01377537815924036,0.16998732537254632,0.14693546807044272,-0.09240614324949338,0.12900465350204235,-0.11016237922815611,0.05765883043361043,0.1340315230208692,0.18659682494644764,0.07879927205711304,-0.04911390110117823,0.0819982942838148,-0.032288085900916405,-0.024325379356255325,0.27367904179537245,0.06253986194542296,-0.10883750985041672,0.0007951409585461209,0.23207271751667313,-0.028119993538669175,-0.07554932015407144,0.19011225079153393,0.10495738811817999,0.12402201183437576,0.15094108153291522,0.25553802248055807,-0.13671423105394978,-0.13910418716738226,0.10805480229733476,0.008597438370553176,0.04820056576110212,-0.2550625839867031,-0.0017295246619729366,-0.20851246682010854,0.03151290246006231,-0.28066543179241193
Thal_MDl_L,0.5564721531899812,0.6340788994932002,0.2483550403350762,0.18590844342133295,0.4383737105348576,0.6067206044864375,0.04269752868243996,0.2647072339551338,0.5194991413233386,0.4249750023100698,0.6082145938091472,0.6938403923055881,0.3944972014775122,-0.4926278660578997,-0.17253272516372897,0.5126412379762559,0.16526165621393749,0.14842797509707256,0.3377890733617254,0.19324604290943917,0.33880442057934884,0.31994877965533824,0.3666496884079672,-0.024728413987479908,0.098221878106891,0.42283691785871064,-0.11486800763665264,-0.1970412967458799,0.058616089654227405,0.4839531062100337,0.553386324673897,0.7373126571768045,0.18053547485162078,-0.032353428518486924,1.0,0.22700284273976523,0.28823160193770875,0.6401329815624137,0.0240265980652065,0.4948291174383912,0.36936076276985474,0.09421587514213416,0.5805556544641688,-0.3259116620130783,-0.33511400082544457,0.785644551527051,0.5729369300713386,0.2558117889453249,0.7001005087356634,0.35321289391764793,0.19334988183588872,0.3164728231934518,0.693390788141983,0.33881749404582434,-0.35353265455901334,0.4038321748795677,0.5043075005725954,0.60210797944269,0.5289654978572266,0.38307214471132545,-0.2918958951925049,0.37957285357741305,0.22312808200068163,-0.14778103723648403,0.345130478630308,0.47797681991903834,0.6785438762534888,0.7272332450246748,-0.012698360498625695,0.5151363471356428,-0.12723991341338606,-0.18183030160504748,0.7922908544433586,0.033746705228585014,0.7085431437759907,0.5626024421067289,0.5463849169391849,0.2622349528516339,-0.43431464968926214,-0.028792294898654903
Cerebellum_6_L,0.38197322925700655,0.3904010716212136,0.12668219152757168,0.2888456902067713,0.23839255172822027,0.41615930811393376,-0.35475724114956086,-0.14838646796618268,0.2092214528879561,0.2214871043500677,0.11313175676935525,0.5290198418931439,0.18038759727888845,-0.13271964843102002,0.14378461786695934,0.10128866283582913,0.4696446746786944,0.32455685586760813,0.3056142231588039,0.2330538046553887,0.33027299908929614,0.02031577488868029,0.3411952897513614,-0.2887066616135991,0.41664992648336746,-0.08136534288344123,-0.3145451420636494,-0.16454392753649663,-0.08136884102385762,0.12971799766238415,0.21232637758749537,0.4258484387383582,0.12707657244637469,0.2183365188068112,0.22700284273976523,1.0,0.13352461163654436,0.09997548078005228,-0.04345179602683956,0.04341927349739131,0.1385626309104901,-0.16901140371464596,0.3511558800036135,-0.2267593211074097,-0.25718427976324215,0.4454133916835276,0.38369291111973314,0.09135709207390323,0.30177928528381803,-0.0901560819464461,0.1951702346976371,0.06745826019758094,0.46760290638249985,0.437304132689186,-0.17422294328386503,0.37230832051787627,0.19463324955977793,0.4071962592788424,0.06710064780582588,0.4525802921758948,-0.14992300580994086,-0.018060780913427922,0.1773224542784603,-0.06852770433931202,0.13430235941920293,0.29607879586083125,0.400900002484054,0.37720989762298834,-0.1596914544062768,0.19574428297262655,-0.19965149909029628,-0.09875693337637423,0.3534829414070295,-0.12249030622739271,0.13775489279386008,0.2425609924857028,0.19010409280185897,-0.13232011195984586,-0.19507313013731098,-0.09191616012770941
Fusiform_R,0.09694334745861297,0.28071534170110674,0.4901357671164396,0.5430015697378148,0.650488404705159,0.4769766842431165,0.4264069901627856,0.70071579911764,0.6649152063272386,0.20000558569398513,0.3433542244756255,0.2534982021935132,0.14094652709150018,0.220646473312457,0.3234300089402352,0.705630267061584,0.43597226167244263,-0.18069294656681759,0.18004946045747341,0.03520857216875211,0.09520591700499145,0.7006536815499246,0.23406998226800527,0.47666597301351193,0.5170076852849399,0.6654704753739049,0.27988695654378115,0.1406090843817398,0.016754951497583305,0.5345579842095282,0.2072640974514128,0.35589811629504936,0.25351163202216187,0.041823147447784245,0.28823160193770875,0.13352461163654436,1.0,0.5763545532814359,0.32474326861467906,-0.01251728379375425,0.3786849921589129,-0.029186104676755295,-0.11345396797498106,-0.028687478510288585,0.2944615416282326,0.3842764675618531,0.5064631932220216,0.38253806972405535,0.22892013258113583,0.10921942890815234,0.6454728737428886,0.12791166498960624,0.09736436047656562,0.673595963242142,0.2972495927702305,0.596350617191386,0.25299149058818865,-0.0064490623773551985,0.3312672725394719,0.2875257338959352,0.36447682508383455,0.5356908466054225,0.5595791280421585,0.29549326809403664,0.09821428293268966,0.6405792092120068,0.40001523411818884,0.3875425727111427,0.24329992700473327,0.5760291527987136,0.6254307685716523,0.12384214619506896,0.3935173761692886,0.12496698095364413,0.5626796511254976,0.31776206450824473,0.10651052371358209,0.40752564995193913,0.16032127988300227,0.3750713684301858
Cerebellum_3_R,0.4241940867627002,0.6058920530975058,0.3378506784217391,0.516059342342023,0.7142764693571085,0.5596939361232992,0.3404558048264147,0.5770303700121012,0.7655269896070136,0.3847357321437114,0.8020099718602314,0.6640200059609049,0.3826931303072691,-0.38990834814002157,0.08552677684000912,0.8299079605174667,0.3504981937734434,-0.09678355866599012,0.4843791579119721,-0.008704309810053856,0.10367408149958368,0.7010613293842933,0.28999122192412746,0.09891744014733596,0.37991462131939835,0.7715776660544155,0.12861711117419208,-0.07005488413965359,-0.07384417469094395,0.7652048008640071,0.621593388276879,0.6834562095217536,0.17225354749075597,-0.0076043041763484386,0.6401329815624137,0.09997548078005228,0.5763545532814359,1.0,0.2191437527967817,0.3196829309469989,0.42345892039889377,-0.04379506470454995,0.3806294427648799,-0.16988115772184198,-0.05297896471899619,0.7381457727584919,0.7168370081629584,0.3956083683531839,0.6840318772327738,0.22201570703275597,0.4982661861751323,0.5412636950265443,0.5568736209334316,0.5303583634032951,-0.05962912466354174,0.5783615259920644,0.47447624982822534,0.2670883876856697,0.7236977573107669,0.20569734897534606,-0.024683073927500115,0.5979217876688233,0.6115554468225955,0.008950400580410502,0.17542890514414325,0.7604222628132683,0.7151196479392983,0.7393463937391004,0.15680027273001296,0.684927957766298,0.26717917063097274,-0.12040362854807751,0.6201311129647835,-0.0029502890131301498,0.8433350032691812,0.4397901062997133,0.42650519315504826,0.4009267168399186,-0.2629190690193488,0.0623491317936016
Temporal_Mid_L,-0.06064912830872577,0.19680136559396016,0.1850125316529058,0.3670575893868351,0.243566283548787,0.17079329714578131,0.1048471985549955,0.5271743433730193,0.30619130435505365,-0.018314622598822886,0.2543734530837615,0.0072206422361006575,0.010290974230943403,0.12381833615827698,0.1663535100487279,0.4423047892649466,0.14635736051131693,-0.2719079246980574,-0.20261031619897882,0.14253321559254958,0.11940953448143252,0.3744594552683548,0.2527451622448866,0.35794746688649964,0.2830952545645418,0.3027022412391784,0.2987638183750794,0.016071747423734614,0.18470744950647194,0.3699800287111426,0.03189898665854935,0.1441886776625531,0.37818821032836736,-0.1875559373972276,0.0240265980652065,-0.04345179602683956,0.32474326861467906,0.2191437527967817,1.0,-0.17418133303004518,0.15540723691094835,0.09872649503024186,-0.2843827302441938,0.2781615106845805,0.0981180234250347,0.023564467824543266,0.14583393057485333,0.6879273068330258,-0.12150115811815877,0.29189056328262725,0.3687248441123835,-0.11952066843420543,-0.13400340368675437,0.24455248502590549,0.4432094888696284,0.5718304674944753,-0.07691333570983787,-0.1260994058657917,-0.07735398894656362,0.1038268170246323,0.3773613378623164,0.06966131093983387,0.24047058798604565,0.22566142205000841,0.3700002110366923,0.3416566272139775,0.18277352743705294,0.152470559291376,-0.03478117188609866,0.1235906612594249,0.4079080199098582,0.009601779391109178,0.1009734141923997,0.14135208630233623,0.11371841207483559,0.233130140302829,0.10641053448012575,-0.004455917962069783,0.4208085696671988,0.472968341223116
Thal_LP_R,0.16565806964415972,0.20777880234208845,-0.10514511057178726,0.17218122778210082,0.221254249889403,0.10011135506329241,0.08428304509894093,-0.02916744655145226,0.25539338199773604,0.7581363919180454,0.3284089125689578,0.23834028644386782,0.4406392878830437,-0.2576248855012237,-0.2290833104738621,0.15784528967136632,0.09948435508869162,0.18463637610959108,0.07931447858048948,-0.018748374469717922,0.24163994336472128,0.11062857004329615,-0.0647261935919377,-0.01675059057375786,0.08784703854193084,0.2896150709228189,-0.062327279549958536,-0.17493698834156787,-0.4814056138058511,0.23550308831140987,0.28351559122869857,0.3517729294986241,-0.18578566073167657,0.30699815783997125,0.4948291174383912,0.04341927349739131,-0.01251728379375425,0.3196829309469989,-0.17418133303004518,1.0,0.2829167797637739,0.06435827424335365,0.480035416732489,-0.04472125151031213,-0.2152339803192923,0.5096281465865281,0.287316852081878,0.1076924011872022,0.5083321955496125,0.21531022404868477,0.0360768652972403,0.19019613993054943,0.4167931812900137,0.1185884972218265,-0.17935998804108524,0.1679490079073653,0.23334818542488794,0.4032233820880918,0.4319980565592946,0.07678715936326272,-0.19237545547105003,0.3321848540328864,0.26366871059249797,-0.07368498076614212,-0.054908195839883246,0.308615782865317,0.3863584993836128,0.511709560301946,0.08815384974624127,0.3552164545698239,-0.07432337313824643,-0.2775705212877779,0.38361342032011514,0.09511326042078884,0.3604003298835816,-0.005415875383274144,0.2548736457162046,0.17795765331931301,-0.16875769930433474,-0.05337503179666246
Frontal_Sup_Medial_R,0.24867556446704048,0.30946982107184323,0.24544466261187928,0.33661255289895337,0.4677629052058599,0.30144013447099643,0.2806564328683275,0.34861321581699545,0.4514850010733966,0.3646433029011425,0.31817659738668524,0.23400665423289102,0.31063432204547364,0.10349015270386136,0.05307832749742817,0.31627947566047776,0.24028839140862104,0.06737839866661184,0.09746629293179114,0.20810674909939894,0.2408402423677166,0.2090033989769371,0.10968822169539096,0.17510294549061367,0.31902386672326216,0.4058921566321782,0.14298595433667036,0.14088558124955283,-0.11884848129568704,0.3062416112171037,0.1985024346817226,0.31750292728703394,0.3206429687210861,0.06924501904026449,0.36936076276985474,0.1385626309104901,0.3786849921589129,0.42345892039889377,0.15540723691094835,0.2829167797637739,1.0,0.3585778481363997,0.1245753276706531,0.06749664127682808,0.020381684463427155,0.41911423122027525,0.3719524982092106,0.4080353934294576,0.21029296020802182,0.6849528761711242,0.26425143874362017,-0.10775971255664732,0.2703581590777289,0.3934416312220912,0.11806878923600246,0.45766251981863565,0.3527508951404711,0.1932998090088719,0.24977384690621962,0.12124530638806633,-0.02644891028708239,0.628145317628987,0.42089610087033313,0.0925422153490509,0.44045843572739546,0.5715313026701949,0.30472275181746333,0.40256220053007585,0.07464114854373011,0.5087075219198532,0.13485962086399628,0.07510089520868428,0.48839764613842485,0.2308184621874537,0.37134613401911015,0.20758980532372587,0.474110571924625,0.2778964236233888,0.10947743094328277,0.1882716590396553
OFCpost_R,-0.010831599126030097,0.05871747431867187,0.019318954524254903,-0.03724273289217681,-0.14917871031400973,0.12117187114455573,-0.021955084018125803,0.204176752263145,0.019430685401228054,-0.02621966293200829,0.028092253221285057,-0.05089895108888149,0.15805422546264059,0.02839811123400376,-0.0421979269853509,-0.023300174860783618,-0.14326881290415674,0.18591750250201924,-0.20202972770449568,0.024916868246637233,0.11423981711092485,-0.12520427149585134,-0.02776085507477762,0.046827378197532396,-0.04596753508803911,0.04125668802397148,0.06672670247344788,-0.03034586911884035,0.10675262759213697,-0.0767954786267346,-0.10004165850148812,-0.032833552816908064,0.0843766190980509,-0.07262392465831351,0.09421587514213416,-0.16901140371464596,-0.029186104676755295,-0.04379506470454995,0.09872649503024186,0.06435827424335365,0.3585778481363997,1.0,0.0901353967603216,0.11261587872215577,0.023455015085691686,-0.024565078038719816,-0.04294644326166395,0.24788523874184407,-0.01603996078356774,0.6009989922389923,-0.18555966508731636,-0.25324314424120997,0.02800918563441968,-0.11604774974942743,0.05688543991505051,0.05797273485789812,0.0646275282876956,0.1497901224621072,-0.04940551433007745,0.006257516427825967,-0.12476545837499202,0.222624866780756,-0.08513325031184897,0.029902410279362718,0.26394683781073325,-0.03944586080110462,-0.013717146021158914,0.08051919640324934,-0.035088354883637686,0.057809217348776414,-0.06012265176472541,0.28604071442889306,0.19005744755125195,0.23582361229841747,0.04242103957558264,0.17012977112294672,0.25070589795589204,-0.0657009248515531,0.1750344285690164,0.16114833533078599
Pallidum_L,0.6177118791061201,0.5232520177671897,-0.10041475782996376,0.10744388658730433,0.12789804535012614,0.3001786396913514,-0.20626278512114174,-0.09339351981814632,0.2900929425084711,0.2932998771669968,0.42591885300649224,0.7016436097358414,0.48528607815890934,-0.5616439024997659,-0.09436303319156988,0.16731793116484125,0.009422149743667415,0.35708697284447427,0.6676785534666397,0.05363402237523164,0.33702032771073576,-0.05058823813941488,0.1139885117830154,-0.5078698566332459,-0.04822011352344117,0.11366718350165851,-0.3755630276474375,-0.40613212127726206,-0.19104403986301532,0.21720842930542822,0.4772598560320907,0.5278383294164776,-0.21229418523103463,0.2891361019500434,0.5805556544641688,0.3511558800036135,-0.11345396797498106,0.3806294427648799,-0.2843827302441938,0.480035416732489,0.1245753276706531,0.0901353967603216,1.0,-0.3209277448464538,-0.3375260676809429,0.6804260584636384,0.4639295562074345,0.07753164176347863,0.7889902595221,0.20482889855469066,-0.1593134183244188,0.456021251363794,0.8517913751948262,0.021593027852887248,-0.5245084116624635,0.17393537080224514,0.46691237734923885,0.5349756811890415,0.6006787641757442,0.2655898497675081,-0.5708593011450901,0.20480092375145664,0.062337928962144115,-0.24002815169743644,0.16039859667257303,0.24181921597018063,0.4878560917686732,0.5765837249698086,-0.13922034291718988,0.2717741679229265,-0.5509131443064801,-0.09727058824655979,0.6418456395930268,-0.12690139719782598,0.5131247108783052,0.37350942729030423,0.5195298813528162,0.08528945456318736,-0.5429540435982599,-0.36598512560120966
Occipital_Inf_L,-0.3585159544821096,-0.24703181951235215,0.04563032776648039,0.020458470096998953,-0.052252752919215474,-0.279780429831821,0.14855223101503687,0.12654652016678716,-0.010825259480476504,-0.02181809546277405,-0.12985430844675303,-0.3816175269667729,-0.07281627376597419,0.3500622912471569,0.056621112832508806,-0.043019849634868636,-0.03605840873331052,-0.1888586745128992,-0.2766345694315701,-0.021062526964770026,-0.13386877770544817,0.03336874479078479,-0.20643767797140639,0.25826663549657114,0.019999322481501967,0.0341601639290386,0.21886738606416614,0.06733441376104302,-0.16410106189516194,-0.06664157833413388,-0.2521186006225977,-0.3080453224632006,-0.011804601261213113,-0.01943144276910196,-0.3259116620130783,-0.2267593211074097,-0.028687478510288585,-0.16988115772184198,0.2781615106845805,-0.04472125151031213,0.06749664127682808,0.11261587872215577,-0.3209277448464538,1.0,0.27123202266996027,-0.3331349993580761,-0.28222122939135996,0.11475508859780992,-0.2989922879653882,0.08823820082436326,0.06101402746033188,-0.12698145881819498,-0.3770963169471527,-0.09649481389325443,0.36662287459628495,0.014850206874367387,-0.2517664015187876,-0.2762654170949433,-0.22392877226277935,-0.3007454201845538,0.3136603367127333,0.005666725116639012,0.06663064071443829,0.22454260403538623,-0.08224986085702159,-0.04815989972243922,-0.2869978974233715,-0.2529288821952287,0.11571297908691767,-0.09292951928681674,0.3034303202173126,0.1157369362648503,-0.2997770501443873,0.20049582303490324,-0.251183030595852,-0.1955280294110255,-0.1937965268453779,-0.1113430892830629,0.4383567442515441,0.20220787957026357
