,ACC_sup_L,Rectus_R,Pallidum_L,Frontal_Mid_2_L,Raphe_D,Thal_MDl_L,OFCpost_R,SupraMarginal_L,Cerebellum_8_L,Frontal_Inf_Tri_L,Insula_L,Occipital_Inf_L,ACC_pre_R,Precuneus_R,Thal_VPL_R,N_Acc_R,SN_pc_L,Caudate_R,Cerebellum_Crus2_L,Paracentral_Lobule_L,Putamen_R,Postcentral_L,Thal_PuL_L,Parietal_Sup_R,OFCant_L,Cerebellum_10_R,Parietal_Sup_L,Thal_MDm_R,Frontal_Inf_Orb_2_L,OFCpost_L,Lingual_R,Heschl_L,Vermis_6,Calcarine_R,Thal_PuL_R,Frontal_Inf_Orb_2_R,Thal_MGN_L,Frontal_Inf_Tri_R,Lingual_L,Thal_PuA_R,Parietal_Inf_L,Temporal_Pole_Sup_L,Precentral_L,SupraMarginal_R,Cerebellum_3_L,ParaHippocampal_R,Temporal_Sup_R,Frontal_Inf_Oper_R,OFClat_L,ACC_sup_R,Frontal_Sup_2_L,Heschl_R,Thal_AV_R,OFCmed_L,Cingulate_Post_L,Cerebellum_4_5_L,SN_pc_R,Temporal_Pole_Sup_R,Cuneus_L,Fusiform_R,Caudate_L,Postcentral_R,Frontal_Mid_2_R,Olfactory_R,Thal_MDl_R,Vermis_10,Thal_PuI_L,Insula_R,Thal_IL_L,Rectus_L,Vermis_3,Thal_PuA_L,Vermis_9,Occipital_Sup_L,Rolandic_Oper_R,Cingulate_Mid_R,Vermis_7,Thal_VA_R,ACC_sub_R,Temporal_Pole_Mid_L,Cerebellum_4_5_R,Olfactory_L,Thal_VA_L,Fusiform_L,Angular_L,Cerebellum_7b_L,Rolandic_Oper_L,Supp_Motor_Area_L,Temporal_Inf_R,Pallidum_R,Cerebellum_9_R,Frontal_Inf_Oper_L,Supp_Motor_Area_R,Thal_PuM_L,Precuneus_L,VTA_L,Thal_MGN_R,Thal_LP_R,Occipital_Mid_L,Amygdala_L,Angular_R,Vermis_8,Thal_LGN_R,Frontal_Med_Orb_R,Hippocampus_R,Thal_PuI_R,ACC_pre_L,Occipital_Mid_R,Cerebellum_9_L,Cerebellum_7b_R,Hippocampus_L,Red_N_R,Cuneus_R,Cingulate_Mid_L,Thal_IL_R,Parietal_Inf_R,Putamen_L,Cerebellum_Crus2_R,Calcarine_L,Temporal_Sup_L,Temporal_Mid_L,ACC_sub_L,Occipital_Sup_R,Thal_LP_L,Temporal_Inf_L,Temporal_Pole_Mid_R,Frontal_Sup_2_R,Temporal_Mid_R,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,VTA_R,ParaHippocampal_L,OFCmed_R,Cerebellum_10_L,SN_pr_R
Cerebellum_10_R,0.21301626279053146,-0.35543067653132154,0.2655898497675081,0.3045398335618613,-0.0018497441885068212,0.38307214471132545,0.006257516427825967,0.44798710338879794,0.3357980901159951,0.20389645852353944,0.06603798868976515,-0.3007454201845538,-0.04358884692893223,0.27214321847372247,0.39860921986068343,0.26497709868983377,0.02665827366255748,0.2504666358448338,0.08877757824712967,-0.08487561975732602,0.044363603318786644,0.29259233448962135,0.24380305188425488,0.37903971088304494,0.0291263898748369,1.0,0.2991817029677402,0.28574004248283363,0.1782381696551855,-0.0938800334383462,0.25767537920814065,0.3089027782058224,0.2557645150544588,-0.12871730928498795,0.5684954247906526,0.24068988393255022,0.08213342816547424,0.07250238287674557,0.21802851817996136,0.4685879030935763,0.34048195376845036,-0.10216605805878205,0.07694018388441366,0.1723893865678385,0.14200979279369894,0.39123753561972735,0.15615122804507167,0.20173681203810204,-0.1272176807538923,0.34602012173842456,0.17057326382808602,0.22406548297384288,0.36316412201742304,0.26849167298579096,0.27433253448414807,0.16633676609906006,0.4243815060946213,-0.17256951911570906,-0.1600257298969774,0.2875257338959352,0.4471133720471832,0.1286182306859038,0.22439299078425684,0.20416094758032402,0.5180806674131734,0.1315796672637701,0.28646872284465563,0.1261566196520776,0.23958010923801207,0.02604557734263983,0.2794149350107078,0.4774467353072881,0.29368514434020715,-0.18589570424228305,0.14154373690894953,0.4247623694254786,-0.004026267895769436,0.3872123927202674,-0.2171916406510773,-0.30512896882130736,0.25536034615458636,0.27967691782344745,0.3153360979917104,0.413287450023238,0.03852211728460838,0.1327235831038054,0.3345235475535936,0.2821752053076541,-0.17166558207215257,0.21126933790493885,0.49322437167533784,0.14732306683425278,0.2943457495868972,0.42045400598184224,0.23241835218635748,0.3202388352895177,-0.05657577764858547,0.07678715936326272,-0.0646159073156698,0.05406042335918568,0.10674036162664263,0.20286688566268163,0.21541200289551157,-0.05462977213004329,0.3038436066947152,0.18181276560073908,-0.1674953306612563,-0.105805414813893,0.578426710248644,0.010943831757611799,0.48203322430593404,0.4817745795464445,-0.2058008053100859,0.490902867448816,0.2643415790753425,0.39878131986755044,0.3031782982600669,-0.07443986656422391,-0.19705948712754492,0.3102000888172429,0.1038268170246323,0.2143011938657807,-0.0984108886269384,0.13170263282381905,0.01323379107625425,-0.23878261578466423,0.2570732643625834,-0.1616690810249112,0.11143113982972551,-0.0005279643582734258,0.21589230192000677,0.36420701457019633,-0.3238763141477267,0.4331357958086194,0.45523793397403345
Parietal_Sup_L,0.12105460619813999,0.026283469958185215,-0.04822011352344117,0.526480259432168,0.07059645130646158,0.098221878106891,-0.04596753508803911,0.5853104050838167,0.22051540980427844,0.1482524672497989,0.06670681634022176,0.019999322481501967,-0.13253729733712938,0.7547304045878123,0.2292452255346747,0.11481623289234409,0.20531622317423812,-0.034041481507779914,0.18818573983671125,0.5196009636979635,0.10677809388449863,0.6052501308955522,0.2985806185576139,0.8952156377597269,-0.0396377984804184,0.2991817029677402,1.0,0.17398098827680586,-0.11019307822061679,0.15488219309573273,0.45603485466035687,0.2601561490426373,0.07497178031653894,0.48674681298660494,0.3716238901758879,0.05520447726007244,0.36996116436937027,0.33291671665220113,0.47437343725200115,0.27961713709818736,0.7330496387898408,0.16227626360823916,0.5787499098795199,0.5116293605225041,0.3848528479452871,0.18752269571718214,0.4370538971143499,0.5015101132204745,-0.10648555235716987,0.18638657511344778,0.30912552998143905,0.1241695634670721,0.3842829351733261,0.04809480852005023,0.6669947201754023,0.4004671589544808,0.33679486055882996,0.17386482430405842,0.5476145264017108,0.5170076852849399,0.1947319401813411,0.6057752399362488,0.4516542885207832,0.020351249757543537,0.245341803025288,-0.023252177197104266,0.3617270729638588,0.1486650449925108,0.3711257873128468,0.2673302880051086,0.484566610986101,0.3849617115777172,0.18483758691576593,0.3895279411646911,0.31504011456323266,0.5637860843096131,0.22976321100561217,0.41785998792263007,0.0036378726527815496,0.0617453819324647,0.46071255169601455,0.1524609674309985,0.5038804392123483,0.2342267861186234,0.5729453204653483,0.1868682879043597,0.09295347055477418,0.6664186551865053,-0.024869730467777077,-0.013310479027692597,0.089644874858305,0.48068488366676476,0.6810899740626912,0.3566386509443055,0.8049303905315006,-0.07888451061191457,0.22839650709127904,0.08784703854193084,0.5674774640864589,0.09172656906845457,0.6170770460933722,0.1251074896700348,0.13030233709701114,0.08999230420282413,0.2811256658102249,0.26734178995361685,-0.24835040375344652,0.49684905857962836,0.2652746077505279,0.0554504715833948,0.2016024241993736,0.2893344620097518,0.5266006950648969,0.5217539900229191,0.4176155228143737,0.6633131830704632,-0.011161076443706572,0.20437278096428305,0.46454335372498706,0.39534991103379813,0.2830952545645418,-0.17876446494940848,0.5343985259892223,0.31853241612076005,0.01068665404376847,0.0624667351431209,0.3830457024700678,0.41115059902344336,0.20093009526242933,0.21244291722910413,-0.04018946732101604,0.17528099316874904,0.030117446370419527,0.08204473930000589,0.2962444410808306
Thal_MDm_R,0.3969035832710265,-0.03723423689708872,0.6672416177793724,0.5124434242209149,-0.10172211570205161,0.4928580120964563,-0.156583066856194,0.37249236735571867,-0.042973367249305235,0.4277004940789033,0.001949301319148195,-0.31441746485820654,0.13863426225195957,0.43239023470522797,0.4649110744138973,0.5234451706266241,-0.21954402708500464,0.2835948339025043,-0.06368416077801378,0.16599924557849444,0.4124500575851326,0.5453127647970173,0.39628430709428236,0.18706865442202178,-0.03638196604832862,0.28574004248283363,0.17398098827680586,1.0,0.16642488028139119,-0.1997001901911036,0.26176636649741597,0.5498407073168882,0.29926098515870536,-0.0136026487638808,0.39331619495949827,0.44090679649845815,-0.31345483907115035,0.3578919170259578,0.18128926237011467,0.6477732630826357,0.39759195023820537,-0.2131640478846221,0.4467572667178832,0.27943296651758726,0.19052212013555841,0.6135077059583254,0.2844330284044751,0.476852555937835,-0.3209438606535842,0.4544607496396038,0.2962267473602706,0.7196940727398805,0.5971182832463435,0.18733615220848668,0.3260436461270122,0.16149719584613587,-0.031920484382835304,-0.03866389270594949,-0.37564255216546405,0.23373197562995782,0.6090755682672252,0.4095541383906491,0.5248296654055,0.48478199095683333,0.6317816569051309,0.5076338741683217,0.3772528949738039,0.4201821694616314,0.4742231751463499,0.22494864650872132,0.4272779856134007,0.2919491381671502,0.10617433134261625,-0.4884188516294047,0.40132082572541095,0.5329753936042223,-0.340510552034891,0.7251298454461207,0.2089884794162305,-0.2025153525192274,0.3667582541701072,0.14029706591735946,0.5843421197406382,0.07024843175439184,-0.1516270759635181,-0.16425323469144687,0.35951429337915625,0.49033460096133186,-0.3315116054087352,0.7129080665999199,0.3303220316619293,0.25352363083244966,0.5121108433487611,0.60373877841574,0.2543550774085087,0.4064560763095873,0.3199261722930123,0.4573315692187387,-0.3975171084692235,0.18774287670732767,0.01985130296924785,-0.04929784690112075,0.4863365349539746,0.14176317321238782,0.589390795777953,0.431383284814585,0.2158094831782887,-0.4061344457456854,0.30464722860341276,-0.22055181612541852,0.643987191234776,0.6711526546935601,-0.41734702591298245,0.5900202519243422,0.5408476770125029,0.3952714712380119,0.12949039248453928,-0.0342536670538005,-0.14582834137933454,0.1261476643950951,-0.15434283170805502,-0.31643225081756066,-0.39419645388869673,0.4914780969573477,0.24306832816635457,-0.41009811463928586,0.45439234386649613,-0.18402567562110103,0.1530219501308521,0.1198711453734478,0.6095546548480112,0.669113727825172,-0.2724382036361309,0.12262161549012586,0.5872034849585039
Frontal_Inf_Orb_2_L,0.5851442831219047,-0.11615549572752307,0.49072979487831814,0.16312626385708834,0.00978772774921857,0.31012995067344656,0.4394265420196649,0.0587844542845688,-0.0391742389586974,0.6358249967132586,0.6910978495086584,-0.19012959114224676,0.3244408067107652,-0.01093562236714637,0.2240233042527113,-0.03078489558738962,-0.0513292746335919,0.4174734830221778,-0.3251320328239286,-0.08673133004559778,0.1986294330320345,0.0545868927681827,0.17983737880047995,-0.15191597384677616,0.3165946863487594,0.1782381696551855,-0.11019307822061679,0.16642488028139119,1.0,-0.159096041771665,-0.38211856509511716,0.4049604758808221,0.36110403530530455,-0.49414343464819116,0.19213481986714048,0.33836250257235956,-0.0790874844597848,0.014232591238972846,-0.3373810230160663,0.19804744795431264,-0.08686679216765479,0.10010208266890644,-0.12477361441511453,-0.35977583683905173,0.0070831941894067075,0.3457230376962057,-0.42999833719363484,-0.2003762419157266,0.568302635876546,0.38373641013195303,0.6279792039019819,0.10435526522780993,0.143799107943618,-0.12893430723773203,0.021352005988788534,-0.16567508982807475,0.2103738353840568,-0.20541096692700925,-0.24847420150516097,-0.18886574881945895,0.3805316833617398,-0.20143051227650666,0.24464119677359247,0.10434471971820956,0.2597999868039617,-0.1366432194260189,0.031038421849396595,0.25358190527181507,0.17531944159133947,-0.2638822536938913,-0.03036758549209199,0.14579062788173727,-0.01845536661508519,-0.27895608528263516,-0.1999065325091699,0.24364979784350724,-0.3211577266404572,0.09743117305173571,0.043022757713096604,-0.22501011776612717,-0.15915491976114063,-0.045038699909859876,0.019406040456546612,0.3640047046711803,-0.30653001507967925,0.003986995305737077,0.769813909067506,0.08170327591220214,0.1731006468650235,0.21979910225065932,0.38670145146822354,0.18047033658232325,-0.009807773123745483,0.29110373559751,-0.033804410755134955,0.41220923581378105,-0.12602635874123932,0.11458728408633496,-0.19048124558557936,0.3507484203528567,-0.5926398213748052,0.13995327635700153,0.24174953964240306,-0.4481470797108901,0.15918634528503556,0.1600909128647791,0.26327304247060973,-0.5890498007309165,0.1445927886597573,0.06393528372433067,0.5076517795960496,0.1300649307302611,-0.33821200630855247,0.2048841622496592,0.1165372773432723,-0.14785693538819122,0.6353267326186922,-0.23077490381300275,-0.4598678720688864,0.29191605138423293,-0.031789138150095396,0.16192965174006604,-0.5464520798474356,0.07351630123324676,0.40572634038454775,-0.0728796447450464,0.5003755089484141,-0.5852096684563208,0.5183815513999162,-0.42465051452705904,0.42534502274401,0.44941392052416407,-0.13267418702886494,0.18249105325352127,0.2516378966448801
OFCpost_L,-0.14332658115886976,-0.16910539401319757,-0.3755630276474375,0.24979639483413238,-0.0961132706921376,-0.11486800763665264,0.06672670247344788,0.18338537632259816,0.2410445178694295,0.08725768167925908,0.15616352880212275,0.21886738606416614,0.29165575652290315,0.1872953291780988,-0.05642680646192418,0.10728696592092488,0.3650094999153138,-0.21336515633087258,0.35548717899762955,0.4407535558226517,0.3018922063817958,0.2725595020474189,-0.1276002889922747,0.07529723355336004,-0.1823807929321508,-0.0938800334383462,0.15488219309573273,-0.1997001901911036,-0.159096041771665,1.0,0.25797568817086,0.013488254283170608,-0.2090275607169665,0.4271143361733262,-0.11935007388118812,0.2472933660838819,0.2587674015338416,0.37429773506526304,0.3776644461462432,-0.08541820639198831,0.2860376073710174,0.5827783017493126,0.3343723309946345,0.3588107095974888,0.29590200885952855,-0.1748829529011291,0.4292869847757082,0.3284963817840412,0.2191548296094429,0.003856585787022221,-0.06125428533121612,0.06965512246481688,-0.062046657273651946,0.2362740680532727,0.21358835839470156,0.3257422155811096,0.03246932152803167,0.6876014931827437,0.3090894797559214,0.27988695654378115,0.02793572693887893,0.36925320743597395,0.10846001349300069,-0.1255075986835639,-0.13619294016183645,-0.12570300926275735,0.10723326196228036,0.3000416782698275,-0.16539569951521318,-0.2764882535800822,0.0839344037193401,0.09728781623803048,0.20988582514094722,0.2136601548670082,0.469549208983649,0.18099720389057006,0.36042241639304873,-0.023257269277696748,-0.03639163817092103,0.466758889857779,0.226520537518275,0.3968221078997353,0.028778742325708994,-0.1920381254591333,0.31732775846704536,0.27736708801387494,-0.003045905589627143,0.08416950264223058,-0.08213880985282195,-0.10866831504030146,-0.32895037426966994,0.3622185534483515,0.07201100582259091,-0.11426417486449146,0.22056350266356753,-0.3851837312005599,0.09867227985046437,-0.062327279549958536,0.16001599356073534,-0.4936325260786269,0.3565292964832471,0.27196443234783535,-0.22550115429694523,0.15235599237084294,0.010751428414507888,0.005811078151959259,0.09366511128839417,0.31935324569470525,-0.048430914646632676,-0.1801557747647446,-0.3964588926614152,-0.1797013468541056,0.3069980638687804,0.13804413872626806,0.0911110122444805,0.1563057295052899,0.17989933749962125,0.14100247700863433,0.45713446860962703,0.1844858503372437,0.2987638183750794,0.060895407567000494,0.2845975570731476,0.051190342619586396,-0.26043568789609495,0.408494955591317,-0.06887890472013208,0.47079336314334314,0.1307563662358566,0.3151400259836342,-0.3410226117426029,-0.3573127855163827,0.3375515701257934,-0.073189998649182,-0.09497486814590132
Lingual_R,-0.03828438062105475,0.035463746532918575,-0.014129532871115486,0.45581383848400236,0.2096374950260928,0.3866626951379324,-0.15676793081298954,0.6171593428514288,0.4837098997486829,0.03911295407462464,-0.03869651432870855,-0.001553664466412876,0.011384278878017844,0.5404514328836107,0.5750477628131718,0.22684955098363588,0.15370567779930364,-0.0333700366877527,0.18142526448790994,0.41098491744220883,0.39709711792207564,0.6185319142862616,0.2893224167794811,0.4415450524692954,-0.10586462844690829,0.25767537920814065,0.45603485466035687,0.26176636649741597,-0.38211856509511716,0.25797568817086,1.0,0.3830862739354558,-0.03742972097749391,0.7310068451413754,0.5101060856428077,0.25579837569910135,0.35698646640551496,0.3945617756162385,0.8994573802666246,0.5292463796528312,0.5937729898354868,0.1501317866745878,0.5563380533656417,0.6247691126126798,0.7083109032904004,0.36138221885842775,0.8878631522481037,0.6437191366994713,-0.4047569445344165,0.22309533549860527,-0.019936501735219145,0.4224773280347152,0.49028068149388976,0.3592618538783865,0.41821739244174505,0.8535512059830015,0.3162899568751542,0.3488193602907863,0.12530716935130906,0.6674062847873768,0.41083625653944406,0.6393679323499317,0.2635049513474426,0.18480509321249525,0.49242402458678897,0.43520379753718463,0.6995223760279698,0.4464508612197669,0.3171348937010556,0.428242323731362,0.6289623384585772,0.5931472757527033,0.6110148293866338,0.014229778911724883,0.7588679935596556,0.5924732345059587,0.35574376756073545,0.475681208242415,-0.14983648303982766,-0.0079897805110415,0.8932498727374547,0.20576067758340374,0.5852267125866658,0.3115879462344017,0.41356926983508757,0.14717376025558743,0.04385203911773471,0.4155611261354644,-0.26007923985310183,0.16987167683426405,0.11397770978772043,0.36298026454462423,0.46305166582929597,0.4919157348027421,0.49185139806042455,0.17837288872779214,0.3074803430530606,0.06687697013256519,0.13873434292167164,-0.2921172087482607,0.7308598062433416,0.2705171021150489,0.3097004921907824,0.3524240679868537,0.6567353985489067,0.6088068473475706,-0.13878409072259248,0.392460700357946,0.42290151073982657,-0.24952158613158656,0.19363616024300634,0.533200548636608,0.19655149581364598,0.615650969726992,0.45849830926687585,0.6011308266332629,0.08867113919155509,0.12962046889779408,0.5679606147561453,0.4994432328364739,0.5090678577676993,0.05297764610020089,0.3442571478490815,0.24041452521828463,-0.39105500441369245,-0.0483088060686583,0.1785858884125771,0.5531948626121773,0.022742981118574576,0.5516428144355131,0.12662597906467493,0.23077653184507432,-0.054547931281521286,0.081141849299399,0.4731129018359146
Heschl_L,0.49603120733895256,0.02788581001688003,0.5361642773315436,0.5491202511822036,0.20407019435334142,0.5133403452214008,0.0292354811471116,0.5407771243380782,0.22780879652141514,0.614424120600793,0.4672770357344543,-0.21394782791524983,0.25045598082160436,0.4795723604429145,0.5315198482940617,0.23860076615322937,0.0017430306809332928,0.37231933033020614,-0.1635105467417002,0.23186603069562664,0.4652399083159903,0.5695347806552812,0.48215390272483893,0.2987320884721418,0.02202514681806112,0.3089027782058224,0.2601561490426373,0.5498407073168882,0.4049604758808221,0.013488254283170608,0.3830862739354558,1.0,0.2758871708096638,0.2267114461698839,0.4270401596116904,0.4552013063540222,0.09998901353261871,0.37630677768770887,0.42215496919357176,0.5654280317089384,0.4386847914616819,0.0640606884365005,0.354704525047424,0.2404393842817337,0.521780859572436,0.6120040611026969,0.3627779154716159,0.394831027779384,0.018197785094691377,0.4266971131172319,0.48711580642924274,0.6631369562234212,0.519579056771405,0.033995069709662686,0.39784282544192756,0.47067729794352453,0.34030610329811384,0.11937430651525432,-0.1965311732430816,0.313470799742439,0.626987091470961,0.3939540427298341,0.5419883796506372,0.3566886130283044,0.5631323492503836,0.31918490274782535,0.5832544258329341,0.5136298808463255,0.4339444383954028,0.17907340739243366,0.5448360456487483,0.46885419382580246,0.28165284731575047,-0.31947903003047035,0.43684455339060235,0.6702382118162024,-0.131392420931639,0.620708082448071,0.11543022184262572,-0.16499232888361046,0.5229161749512657,0.05758445547310556,0.5227426487668982,0.4000250443081694,0.07013833405797704,0.06234152913018065,0.7619640495630848,0.4404603692487384,-0.06269887538708012,0.46173420505813395,0.41370688283493123,0.44200448830477945,0.43591924204218707,0.6428107167481032,0.39536418856076105,0.4511078637236494,0.33483817375560926,0.2758566461882947,-0.07490845190390628,0.013191597893436106,0.09879070056553785,0.1564425320375371,0.5284588432728483,-0.11003798174466035,0.6563674215786723,0.5776519045153642,0.14941666570064435,-0.1776227902833114,0.4132184502171629,-0.22362971844466856,0.663864603240142,0.6601360562704105,-0.16741990349446384,0.6489363716477651,0.5449528202734425,0.40246602557120037,0.3750976406004536,0.0848293052407585,0.08755470390857364,0.5923718844373217,0.16580833818945165,-0.06097522602707117,-0.1908144089107193,0.32944641067097047,0.13532042021677182,-0.04832077765229137,0.5640951499007982,-0.0898753616476025,0.3661261463223979,0.06380372086483381,0.4748098448629168,0.6362248631791555,-0.2971642667533736,0.06745254297205583,0.6203459942261976
Vermis_6,0.32972076381062015,-0.025047785070951865,0.33702032771073576,0.20416817439630017,0.12074712959965875,0.33880442057934884,0.11423981711092485,0.2273171410738542,0.07107485482714057,0.3061555336323011,0.23785433070044282,-0.13386877770544817,0.19155894459796333,0.17568115754039554,0.21912386541781767,0.04590838935800091,-0.058362303204561185,0.3905325737178786,-0.07870653568288008,0.030989921071312442,0.14877560000521725,0.1810333440595214,0.19992960011333577,0.07497391485319681,0.178760123017947,0.2557645150544588,0.07497178031653894,0.29926098515870536,0.36110403530530455,-0.2090275607169665,-0.03742972097749391,0.2758871708096638,1.0,-0.17424214259751172,0.20714997107257435,0.2909316075325488,0.017875760343838164,0.07671862283173102,-0.003757750580708187,0.25781027916727745,0.09445605240554579,-0.019958068434494988,0.05303933060007516,-0.0165589076793241,0.04866522437661186,0.2978786194285068,-0.027607171892380253,0.05691486455603656,0.025432083884473555,0.32124741177062865,0.28791779578092574,0.22250882554736917,0.29536532253766273,0.15640208395995547,0.11250911264821045,-0.0038388652519233102,0.15727870035754984,-0.18568278008794223,-0.148682174321704,0.09520591700499145,0.3752394006185754,0.03694260636200617,0.19394070968274116,0.15259438226348288,0.2959047616288864,-0.0910014693068002,0.07895904588376458,0.18930617919944026,0.21819810155908256,-0.021597633514248253,0.13371144834590565,0.11175488324665957,0.15826661139245798,-0.18366200942849406,0.056270214899796556,0.2762121812364482,-0.07148113598464295,0.31492027110277593,-0.14194822780944594,-0.18701698054625307,0.08085572113918475,-0.07261386779936757,0.2899795504634881,0.2856584008511787,-0.12468802246453389,0.0753885827092516,0.3597980624398315,0.21067818532276023,0.019047766147039916,0.15185109304238653,0.3209225625821204,0.06752959706209331,0.1780778985263245,0.24274156186843376,0.1148219189344512,0.2854480922571826,0.011217936642784858,0.24163994336472128,-0.08605126176381007,0.16124937757803476,-0.12618630813404869,0.16313957906265614,0.1693217544506836,-0.19515030265106717,0.24847955133767669,0.13946032366331992,0.11585567305282865,-0.26573574735225663,0.2817346385410144,0.02100041546064126,0.36803031063458463,0.24105152174130415,-0.15401363248019856,0.2888834918390041,0.19871179754476445,0.12251996526875746,0.23800821309779974,-0.2542026238471395,-0.23317498398251055,0.22322124209082056,0.11940953448143252,0.04462994623647873,-0.20423049045068956,0.14404059485807577,0.17203554808745494,-0.1731897827806944,0.3247612398178536,-0.18763427533303703,0.2509796162223057,-0.1379093256326934,0.2966074444703767,0.27774493130802447,-0.03461941457259584,0.08811891757132011,0.24371532712069874
Calcarine_R,-0.18594168856476204,0.21124905957206827,-0.2790593751141896,0.29140096081522265,0.11197845693486612,-0.06845907593707153,-0.16219733417184953,0.40117631638695717,0.2518589612611645,-0.05221645496917239,-0.05804633912764285,0.20061923025789524,-0.0043062733839082995,0.5423835613141623,0.11054367204535083,0.11323534980844624,0.273838015539376,-0.2623780057667277,0.24390639865366007,0.6114142563270357,0.24462999134684915,0.4967493872291591,0.055788718098582074,0.3815137248971384,-0.22109560215542493,-0.12871730928498795,0.48674681298660494,-0.0136026487638808,-0.49414343464819116,0.4271143361733262,0.7310068451413754,0.2267114461698839,-0.17424214259751172,1.0,-0.0007904318706240718,0.013449169089325598,0.3539845497945854,0.37339747364882575,0.8108457836303108,0.04351715329165555,0.4714710171081661,0.303708214115718,0.5684270478735957,0.5577264338898951,0.6158566836115312,0.02356087540968703,0.7190750896493476,0.5015733912897063,-0.22683629745053718,-0.09809403941159171,-0.11972835114334039,0.24374472677934464,0.1260163572772226,0.12518232297877144,0.49499915595710625,0.7339012264917362,0.03797839128442718,0.4873943257096952,0.5176115457509906,0.5468045114978265,0.006730781371243237,0.6627206277887507,0.1966794941710112,0.019184699099377846,-0.03378929865263077,0.18566688040761606,0.41597176511626593,0.23797624057397068,0.11410684585168278,0.3330187319490543,0.500828811607473,0.16050195416860252,0.2940873479003241,0.4211149615617964,0.598318590790316,0.29779289973198014,0.50037282910232,0.1963131013009861,0.016770139927326008,0.34111318479718356,0.6402542869729049,0.21145911343192506,0.2800460866707578,-0.007218223697494486,0.6027840974185912,0.11070934942890207,-0.15489512857881846,0.3159323741287624,0.02732644694597009,-0.03225671598956291,-0.3074734586249441,0.3726144066732626,0.37489415118908775,0.0945452759131994,0.5842339408681876,-0.24393599690309883,0.362052481791855,-0.04699413672240691,0.5129101060887892,-0.3151561548703204,0.7229797355117016,0.08973463069793024,0.0296661316933736,0.3306733570748019,0.3280913449003352,0.31367156253894496,-0.08740216389750471,0.6622085028859809,0.006355643379534795,-0.09265432592612174,-0.16637995073905446,0.0902959164073378,0.6486882094240003,0.25180171806662016,0.2966731654160307,0.38654538874206534,-0.16810631101236995,0.307496837419043,0.9350961751755253,0.4016093747220234,0.49979926940525,-0.12847198846462002,0.6661662494423942,0.09953654792008138,-0.24909786490780772,0.25784944805446497,-0.03160690358265892,0.7312796055249922,-0.05532770174085602,0.4677959682444455,-0.21107898803647296,-0.09391118636979702,0.09278837360199915,-0.2256952356122924,0.09993015536596525
Thal_PuL_R,0.2941421779931149,-0.11056362442825016,0.3001786396913514,0.4801739687092302,0.20928546852627902,0.6067206044864375,0.12117187114455573,0.5596812422642513,0.3767413435957953,0.3078363458634235,0.16464692744983705,-0.279780429831821,0.035732525056482244,0.39216814716935106,0.8035439426636873,0.15990594728503044,0.015367739642927059,0.23702131562163545,-0.014867946040707947,0.06159557417132117,0.26540932054976424,0.451341924685871,0.5675441391847054,0.4203040418270701,0.11670876559276136,0.5684954247906526,0.3716238901758879,0.39331619495949827,0.19213481986714048,-0.11935007388118812,0.5101060856428077,0.4270401596116904,0.20714997107257435,-0.0007904318706240718,1.0,0.28839188196342425,0.24268819575573392,0.2539338466978289,0.37638283562436103,0.7818351026996191,0.4785745197295262,-0.0948723100847593,0.29423450361118675,0.3041010743859137,0.4043949607586235,0.5124640450237568,0.4003072156792468,0.4162720257126178,-0.1013780754997716,0.44461952772562535,0.3812594722372763,0.3251312088538549,0.5927014442649038,0.24829128894810443,0.32352814282108217,0.414217299130649,0.5750366460398941,-0.11235192043837651,-0.18031742046584698,0.4769766842431165,0.599216011761513,0.28870411756964653,0.37958160168956045,0.19052995623314203,0.7724662467668921,0.24148968926653436,0.6021100287335804,0.400102816713038,0.4372928107638485,0.2107462638781297,0.5455563801215554,0.7935379484677747,0.4705994312552903,-0.25233632232020786,0.3657345392276107,0.6550129548818715,-0.0008922177930996635,0.5624574423352582,-0.1880386463377429,-0.3514644727315576,0.5695358926572579,0.14458301934665366,0.5846053675170215,0.5530890756321861,0.11789233125396939,0.10257206616042863,0.3733127463144716,0.4262289529022207,-0.2135948758775432,0.23531049839793186,0.5128924307937345,0.335670562492645,0.44009432975561513,0.7259707220688828,0.297429324461083,0.5356206114409092,0.06575610817158131,0.10011135506329241,-0.0934903414898847,0.05533182405089622,0.29465577137689164,0.30612439801417785,0.41936862970803257,-0.002731803300993431,0.6110483159404484,0.5694071491675782,-0.09365839267926226,-0.05650465204249659,0.6099797496598564,-0.10004584204561631,0.572146034982529,0.6969382012642834,-0.23373089178317266,0.6910306858702667,0.45970256870389337,0.5348005983155176,0.36959527722239033,-0.06352175560086805,-0.1245362106761089,0.3673420024356896,0.17079329714578131,0.20733457834924537,-0.10072896988110862,0.22970823681816416,-0.10096970223751559,-0.23992784559601207,0.49579518140355366,-0.016432341074452527,0.29081587439155854,0.23258689831109164,0.43441183235200703,0.49767550977186426,-0.176737491093374,0.41562790033939445,0.6367126045973472
