,Hippocampus_L,Cingulate_Post_L,Pallidum_R,SN_pc_L,ACC_sup_R,Cerebellum_9_L,Frontal_Inf_Orb_2_R,Occipital_Mid_R,Calcarine_R,ParaHippocampal_L,Temporal_Mid_R,Postcentral_L,Cuneus_R,Hippocampus_R,Thal_MDm_L,Fusiform_R,Cuneus_L,LC_L,Thal_PuM_R,Temporal_Pole_Mid_R,Thal_LGN_R,Vermis_1_2,Rolandic_Oper_R,Rectus_L,ACC_sub_L,OFCant_R,Vermis_7,Occipital_Inf_R,Thal_MDl_R,Thal_LP_L,VTA_R,ACC_pre_L,Lingual_L,Frontal_Inf_Orb_2_L,Thal_VPL_R,Cerebellum_Crus1_R,Frontal_Mid_2_R,Cerebellum_6_L,Heschl_R,Frontal_Sup_Medial_L,Cerebellum_4_5_R,Olfactory_R,Cerebellum_8_R,Cingulate_Mid_R,Caudate_L,Parietal_Sup_R,Frontal_Sup_2_L,Thal_PuM_L,Vermis_9,Calcarine_L,Red_N_R,Thal_PuI_L,Vermis_3,Lingual_R,Thal_VA_L,Frontal_Sup_2_R,Temporal_Mid_L,LC_R,Cerebellum_9_R,Occipital_Sup_L,Cerebellum_8_L,SupraMarginal_R,Rolandic_Oper_L,ACC_sub_R,Temporal_Pole_Mid_L,Cerebellum_7b_R,Thal_AV_L,Cerebellum_10_L,Frontal_Mid_2_L,Supp_Motor_Area_L,Thal_MDl_L,Fusiform_L,Thal_MGN_R,Thal_VPL_L,Caudate_R,Raphe_M,N_Acc_R,Cingulate_Post_R,Parietal_Inf_R,Thal_PuL_L,Olfactory_L,Rectus_R,Temporal_Inf_L,Putamen_L,Temporal_Sup_R,OFClat_R,Thal_IL_L,Precuneus_L,Occipital_Sup_R,Thal_PuA_R,Vermis_4_5,Frontal_Med_Orb_R,Parietal_Sup_L,Cerebellum_Crus2_R,Raphe_D,Thal_PuA_L,Vermis_6,Frontal_Inf_Tri_R,Supp_Motor_Area_R,Cerebellum_10_R,Thal_MGN_L,OFCpost_R,Frontal_Inf_Oper_L,Thal_IL_R,Postcentral_R,Insula_R,ACC_pre_R,Amygdala_R,Frontal_Sup_Medial_R,Cingulate_Mid_L
LC_R,-0.028175314241415412,0.1281307688866272,-0.3318813523238091,-0.16321241307932868,-0.20699602796554667,0.14807643030129475,-0.43179193029043117,-0.39499191911385817,0.6237046093470143,0.4123088794458586,-0.184067970383063,-0.3136172747156672,0.2389252053247261,-0.5268153897575041,0.31625868179056876,-0.35809724160224626,0.5232365915126326,0.3096656577244552,0.2305670693261811,0.24341872361802086,0.07449900411727371,0.6936370215187366,-0.28498924193852504,-0.34190118396696006,-0.20942326572559986,-0.42428326589716214,-0.5900391803158711,-0.4776216134216834,-0.36099345282668405,-0.28614153412242443,-0.2556214359119484,-0.2336513893274861,0.5442672814285953,0.29518513574323746,0.141984380141099,-0.0513230873710961,-0.26558854596004133,0.7564392205566949,-0.5123431431767294,-0.15404104370130095,-0.4091328503968966,0.13904205366512307,0.4232657625536568,0.02228721231011425,-0.39433349143319246,-0.3335148364011524,-0.3364276801555899,0.15126949608141504,0.6744365202501501,0.6107063463930174,-0.26531859087599774,-0.3439412568576962,0.6078735835962192,0.5096817510278152,0.02042138249070452,-0.26229268145181117,0.5334211390098217,1.0,-0.21921407622514866,-0.15391311679561154,0.04032776097901978,-0.042237340827826125,0.23240214363736833,-0.12701197329414152,0.6501440589087474,0.46325252872139555,0.16441103658527648,-0.07480033175410228,-0.1352131537443107,-0.23220611365284702,0.14057147939834572,0.3065624950340814,-0.08805190399220295,0.17311911384564407,-0.21672261600270964,0.4584645864246038,-0.21053237394441507,0.27753194500264294,-0.12459220165687095,0.056969159668540915,0.16274652347707225,-0.08408302765356962,0.0862654251003359,0.5454183143010266,-0.2248231781548865,0.05891669048601637,0.46222618604925375,-0.25506131784910274,-0.09643035891659647,0.6778383131832678,0.28285870362417775,-0.49720574243543314,-0.42500995385171075,0.18859441502026164,0.6288269959246577,0.31586558459460695,0.18238795662829765,-0.47137279875619514,-0.051615479945856656,-0.16419261951169414,0.4299268415827619,-0.5659151054786178,0.5582359163232394,0.2958107659474728,-0.2895925476402948,-0.3806630793845728,-0.29048821631605776,-0.7146654413159905,-0.036766984907122664,0.10692889116500007
Cerebellum_9_R,-0.10553501645308662,0.20978991055037519,0.17536800605447916,0.11891109014146403,0.23842134695596892,0.07353599992226463,0.1808325607321103,0.18821504113441898,-0.34654512174709284,-0.3084358806291994,0.05305710119527329,0.19838991140745346,-0.07868742335049374,0.3026117125026542,-0.022878981509671204,0.21415121933685208,-0.13408137454674574,-0.17237444907284746,0.06891304203976166,-0.2529420421650058,-0.20789903910525404,-0.050337299896634956,0.09881772170967949,0.3130707056358731,0.12151051843788134,0.1812225076830991,0.4869518704839852,0.18056554548880493,-0.04368894906694977,0.35613268602345766,-0.19540225131206973,0.2906039536289123,-0.33286042316780623,-0.04811867285478659,0.08892103446989899,-0.026585363775199797,0.2735578727372713,-0.1808131151017689,-0.04278365548261306,0.24558269008748002,0.2387552085213116,-0.18890940413561372,-0.13973554093195803,0.23363862177017114,0.26072708079383716,0.04315950768756678,0.27035216878420354,-0.15161796467741714,-0.2861196299290376,-0.23555690332775753,0.018718467903593786,-0.1115700167379331,-0.29173696864195775,-0.2834532377254702,0.03954396070801562,0.29336169627938513,-0.10625322368386922,-0.21921407622514866,1.0,-0.016250466879853383,0.28331116377521254,0.07880246697470364,-0.2310392799097331,0.0394621227180247,-0.35348445371967974,-0.27429899175760614,0.25853117618939403,0.4534240096126553,0.1431811978855662,0.06882471270768128,-0.023930056158782607,0.0603365653443067,-0.12566473084750324,-0.07882773473463289,0.25185901263765414,-0.13467887830565484,-0.1133192332371154,0.21006815061907577,-0.048089627780246676,-0.09934983640660072,0.21294794912367865,0.05289870004345883,0.24705405039268402,-0.19974370435542046,-0.03750937562203715,0.008734932863661584,0.045869660976765037,0.1461753682322424,0.1326392771148045,-0.16714870855177805,-0.2035676586779154,0.12490493503094616,0.22044910391464137,-0.12417459017891369,-0.06425924898220892,-0.0475145281193129,0.019790401577465505,0.3100207611742068,0.11109570808774998,0.1837425172877024,-0.1735195422231862,-0.016310078428363066,-0.13045860977172904,0.16922122815336668,0.11272584546747522,0.09557988283030079,0.13169261376711114,0.1060034952150072,0.20817168271415787,0.16203431501180482
Occipital_Sup_L,-0.46261310343899587,0.07705217802651909,-0.2477286953546011,-0.42823936178022787,-0.3172154053569317,0.2511235283786749,0.0666091470788134,0.3395952747868914,0.007299645819991537,-0.32022576128217267,0.29751238344726616,0.4514184001889355,0.569316055631489,-0.18038362860397136,-0.15896484286354517,0.23891205331259105,0.20067349704999815,-0.12912220664628243,-0.10144828055918498,0.08291121584999975,-0.521744513181076,-0.08416831333284444,-0.04791168584223714,-0.2205797842941809,0.22283854732752909,0.0711981835366542,0.151643375599326,0.3121624047466751,-0.03426546930334551,0.3067761009965892,0.08116582443853014,-0.09849252626321049,-0.19526986024189685,-0.39524713180782595,0.22194081173211924,0.4099123807454786,-0.20808808573977322,-0.11783325309760777,0.03908874304089277,-0.22182908664992496,0.2045534725676651,-0.10293423255664251,-0.014639910219665939,-0.19719011564267935,-0.16614859302366097,0.3261633082827536,-0.19631331141930922,-0.1282238806279246,-0.006034185050111887,0.2266227550591576,-0.25122338959645923,0.37742831440055014,-0.24133129677096657,-0.14734149846130407,-0.11867550807075228,-0.198130745410673,-0.08588507734675382,-0.15391311679561154,-0.016250466879853383,1.0,0.10914366120870471,0.04648187228401685,-0.33853400359832886,0.049268687834673884,-0.01705796282685133,0.15035096828821964,0.07242702190118433,-0.08787807395606519,-0.24779648246530672,0.17551773033424145,0.3575722091668659,-0.10471026462507675,-0.087033457581411,0.2217219769564161,-0.3073600284126955,-0.12767624520321144,-0.22745062711785383,-0.012758192306112935,0.23362047088253185,0.41195273525585185,0.004602574057695852,0.014073227121067407,0.24137538257856717,-0.2913788529925123,-0.03199785215163708,-0.062109042564067476,-0.011602562645434373,0.38923575965334717,0.4818997899978524,-0.21999687563326947,0.03387002187062941,0.33586436568578415,0.5291122019058031,0.3759812593817248,-0.1157583056512345,0.16645770445793578,0.07956789946382195,-0.019994337487874332,-0.21757606413744557,-0.24851527844985222,-0.30652594236185854,0.0618030696602832,-0.12491922031033087,0.03948133413492539,-0.018888231965999886,0.16095208794799387,-0.12645289771825274,0.04267635537504425,-0.3314046939981684,-0.12313187531212763
Cerebellum_8_L,-0.2849799274675019,0.13912099815756776,0.012950019216913756,-0.0029007156334274805,0.16189440355160253,0.09458063551682128,0.07682904275687263,0.039767205376465456,-0.03574801195290488,-0.16567747068485214,0.1731757946046982,-0.12009524776846874,0.057148941263643414,0.11814411464183594,-0.04139152608933413,0.1855800518466077,0.03431651559654043,-0.16872731183961914,0.18874485483965947,-0.2856063646000492,-0.19867794914594689,0.1792603079094657,0.1930918908060253,0.05970298804328107,0.08501119394585936,0.08935439188839374,0.2639197786730485,0.1350614876704637,0.0012109984316815096,0.3431593027839292,-0.048179433404322215,-0.03504055527830517,-0.11380209253953492,-0.2455622901583667,0.3025587793609692,0.22984194653574097,0.13500283417778083,0.08916597584803328,0.030903432075961218,-0.02694697511352591,0.2640129626631364,-0.24738053473265045,-0.032158221885725584,0.22616832963661743,0.005564097934377794,0.018221943745956374,-0.020455603903443365,-0.26383337652530614,-0.08061654333041389,-0.0018969111043865292,-0.05391918689607602,-0.12262862145264755,-0.028860462327319657,0.05013475609353085,-0.03636462710709009,0.2042111165648393,-0.139037314822643,0.04032776097901978,0.28331116377521254,0.10914366120870471,1.0,0.31890704922333074,-0.370211054284539,-0.043837046500457985,-0.1927289590534507,-0.04879969440641567,0.24126639775811104,0.3594670023449611,-0.15708201866822977,0.07683045837429532,0.13751352436453113,0.17089063799346435,-0.05943351595599393,0.1102419130866698,0.06060957453444447,0.17530159756730718,-0.20532151249127711,0.2155265569070129,0.12571251824233873,0.16852501442314216,0.11193089530294499,-0.15891129203808083,0.14992860784142162,-0.20895561470425114,0.1690541137893566,0.0061414611762288344,0.2697838843324825,0.08574616690260022,0.11408500143023417,0.010214181472168243,0.13283475721980065,0.05988388606024774,0.12342759746402027,0.05504884136049966,-0.0016114055902057291,0.028756587421221027,0.160071943090221,0.18206005243230633,0.07033333165466622,-0.06307666491382052,-0.02035385084033862,0.03611074225093516,-0.2311340669647585,0.2798063601822853,0.05294022806626359,0.06775143145289014,-0.003881969675120731,-0.024795714295092846,0.030462092295802184,0.18443259739547355
SupraMarginal_R,-0.28790580559888257,0.4043870332731329,-0.0928427374298829,-0.04318263444646718,0.043822674611844796,0.09934892502607402,-0.10042026216502431,0.07137803851144697,0.20169052484523964,-0.21990733351643224,0.5213169931653021,-0.018136498657953304,0.41058359828491503,0.13092993416607213,-0.15993189507823896,0.23572675785038422,0.35535428215030596,-0.24876177872203706,0.4440738352005597,-0.2244022305910883,-0.2828300890582894,0.06369486830856644,0.2195622481916668,0.10934730060447709,-0.10446447096387808,-0.05918597295513802,0.23120560183485556,0.08981788969249453,-0.16085422247559367,0.2558014803732516,-0.00795497220740177,-0.14468666658719817,0.07110543360813824,-0.5463413022028621,0.653223528544252,0.3943354923224659,0.22968441322212477,-0.09421382266440598,0.11136273496820813,-0.14363047561546877,0.38283275447958853,-0.1606084569524416,-0.06698129129230518,0.41239702527188754,0.08843806811309429,0.6087902865262266,0.025692296948100372,-0.06732112024755976,-0.10799354215144816,0.2137230848017088,-0.09787774690161903,-0.04905675066922042,-0.06698376565788688,0.28810785601583594,0.0735020603300738,0.27384021972329475,-0.21217558646520082,-0.042237340827826125,0.07880246697470364,0.04648187228401685,0.31890704922333074,1.0,-0.41229469746996716,-0.3173009833529333,-0.39625679175141676,0.16901780970602998,0.2293573546750495,0.24301894775682348,-0.02594325283322275,0.5455765632966795,0.12790353547426767,0.03472032184508619,0.07489931252340182,0.2399312784658238,-0.10738301929321496,-0.08585769228634547,-0.36550815262931147,0.40648818157977534,0.7999377271482007,0.2722845302415461,0.038298690226036144,-0.059881596711983,0.07251887014701004,-0.36033772477375553,0.42035144206464475,-0.25725386134541894,0.29431357916026873,0.6249102372949457,0.40284929321434665,0.13949405736129597,0.38736217769269154,0.16150788685120387,0.3753037096160255,0.20780747747532863,-0.055510488400657386,0.22875147788423825,0.2515550405216647,0.3979328595553088,0.45356847361262326,-0.21933397592540932,0.04600718671330748,-0.13149854364421817,-0.3299323143847935,0.37317175337134983,0.6282135416915745,0.16927049629858446,-0.3319684762027319,-0.00708560577271458,0.12330082261809712,0.4104670346094412
Rolandic_Oper_L,0.6131304607329334,0.04733168373293605,0.05129515836616555,0.45101176656092073,-0.0944973332901869,0.12359464790881766,-0.3191231904093239,-0.4370640401564114,0.3400885893003728,0.6721015776776258,-0.29420022404060026,0.02185471408996997,-0.09314754630417658,-0.07643776929015272,0.6139667891684442,-0.3390200991557054,0.1419535352772459,0.4101543534385544,0.21062781031095115,0.23077314947698754,0.4776966654559545,0.3008638412372543,-0.3948619722413421,-0.3002517206032109,-0.23921827840996224,-0.3432184404360656,-0.5640748558034604,-0.49525192872784496,0.3199326967101546,-0.34713368614714224,0.21346259712023202,-0.22672386079307655,0.5593077494635941,0.5803894852966007,-0.040832113619542657,-0.4823484859037731,-0.05598996435658373,0.2750169492652131,-0.04134981757116691,0.0895900149174124,-0.3171000558910293,0.29883157968049134,0.3796434082611928,0.027875811367330847,0.08923786451847562,-0.23421111863363417,0.13895634034088863,0.7285477370838955,0.2531631229166853,0.24599048609233357,0.34245577119837173,0.06523629781864754,0.608573039750459,0.25623444429159886,0.41420678048584153,-0.2766594760132714,0.33644798250334695,0.23240214363736833,-0.2310392799097331,-0.33853400359832886,-0.370211054284539,-0.41229469746996716,1.0,-0.041575242667299964,0.4514861524764912,0.09734388755312291,-0.15527690766512992,-0.41898661939740306,0.38801319725018435,-0.0888785737467949,0.1511743873394904,0.014412910335182431,0.3443238124509423,0.30154033575194705,0.04129465606472486,0.42326326496204597,0.21703205155779873,0.01541194167701723,-0.20887223886710066,-0.007375437268901202,-0.2643439710547048,-0.006615682726431644,-0.2583682748648169,0.5955185150301613,-0.3039219364072438,-0.05773291618881381,0.2734783912160353,-0.2845564578894623,-0.499422671442142,0.473483883177501,0.02255215200272048,-0.46946641752831886,-0.44501844359818976,-0.144112283777335,0.16401046942572584,0.1525549496402939,-0.23997748222254367,-0.3205088316140846,0.025944237250348254,0.06742765166315048,0.4544448811813139,-0.14356377578175566,0.62909359323986,-0.04022199059787919,-0.007429747083800327,-0.19397857336801158,0.024175056201660543,-0.13156585091697937,-0.15487279142903812,0.06796484411083885
ACC_sub_R,-0.03385020178748569,-0.23420612267726518,0.043922701201734235,0.006531993476847762,0.014356217066006078,0.04379053879318638,0.16640162242872564,0.12307151303621477,-0.08455449394086362,-0.019220006167973352,-0.0822976680097133,0.2001726987995503,-0.08588342635272626,0.028424851489871696,-0.3397662935869352,0.09006164133924774,-0.18000053365749627,0.04884104752603723,-0.21754951600511216,0.26849659679418775,0.08673774154325109,-0.142614870208496,0.05035122795649696,0.1387474287282009,0.41121137466137536,0.1150263221397144,0.050317444870860255,0.1414698151507263,0.1088134883055156,-0.21105168958747805,-0.11315890526583243,0.17397297129206177,-0.054342645096463804,0.04534139160484595,-0.34862561064597897,0.0007888319112973087,-0.10391307989710655,-0.17051894786705268,-0.028664123573097385,0.04662415889335552,0.05596792552623153,0.0919417152934261,-0.1026728533673479,-0.1255484083103201,-0.17586971584093017,-0.07692884216679159,-0.010083210927462099,-0.10616554362362603,-0.06735185250464792,-0.1715268350935711,-0.12197540916441962,0.18806587561663798,-0.1665711775722719,-0.09812372730279746,-0.23786256077637874,-0.11292282132479232,0.06765712808221896,-0.12701197329414152,0.0394621227180247,0.049268687834673884,-0.043837046500457985,-0.3173009833529333,-0.041575242667299964,1.0,0.035765565893336605,-0.04075393165474843,0.015257673941319057,-0.06631564606974048,-0.07248477980589058,-0.1067669573938489,-0.0017366196993800903,-0.14987154376438616,-0.15877676246709246,-0.1741189432461486,-0.1262850105250947,-0.1612628542042788,0.002685037393045647,-0.19094584086497848,-0.2210983345247645,-0.18729938354082198,0.1310856113114873,0.05260752376894749,0.24857368425439746,-0.05600073751138226,0.01441980696631323,0.20878911885428206,-0.13264967036001787,-0.04590288165594123,0.027711318473548713,-0.10570188271995355,-0.08854823179857031,0.19574045375159868,0.06783327294886693,0.06940925780526348,-0.06759861364530467,-0.03244543299759039,0.02044321013546807,-0.12553981000114278,-0.07555218842974093,0.029057915750362876,-0.07571055866513451,0.2055790014117044,-0.010809787045449508,0.013145761332600174,-0.06082987503937286,0.0031418051274577485,0.021546079538990622,0.12170262915751867,-0.08268553027383432,-0.1742500746511627
Temporal_Pole_Mid_L,-0.018084903174027996,0.06714898691102913,-0.2202584010043184,-0.14206445973899454,-0.2872893157847151,0.07498332372823119,-0.21737772094731314,-0.26238786635678585,0.4003961864803747,0.43384464063214756,-0.12181787365738081,-0.1521859552801283,0.14824137350076988,-0.5085741330740621,0.2968351316332427,-0.27622617455198667,0.34090059882529716,0.41571551129445306,0.09952018733816427,0.5322286504506012,0.11627717851500977,0.5407629099863669,-0.28312249386895916,-0.44511346797039414,-0.06390863895697238,-0.05397148665165247,-0.5829817166912443,-0.36312734185090656,-0.01852709559708396,-0.27728534057806487,-0.002987392707092188,-0.1508067314163699,0.4432736289534261,0.48256944189044193,-0.0087314369009365,0.010635151173036563,-0.2949573150529452,0.5662390983722219,-0.30737731238537847,-0.05260444325910616,-0.3493286509447254,0.19850017775513712,0.3829058114501104,-0.2351979505032443,-0.27519761753059807,-0.4362677749817859,-0.2964030217695174,0.32693746059872975,0.622470745997625,0.4768382589933388,-0.10368661076185917,-0.07334333159663936,0.5528187112795732,0.30830690180860104,0.11423278785491114,-0.32459901881420244,0.4907208217211345,0.6501440589087474,-0.35348445371967974,-0.01705796282685133,-0.1927289590534507,-0.39625679175141676,0.4514861524764912,0.035765565893336605,1.0,0.43263111303386637,-0.14319330955474643,-0.3892413720589561,-0.00744669571511862,-0.34117889237236004,0.12780152165328287,0.029417291020197685,0.08407717155401866,0.21909046952425962,-0.14390919005664923,0.4206341094522093,0.07448221426479278,0.025062140835883314,-0.34126141800830007,0.12380215643826707,0.029950611685048843,-0.10340268040802031,-0.22064257126499298,0.6537198311774127,-0.2390713418481372,0.10851970851519804,0.33874356253736826,-0.30638049492739844,-0.17109910926722613,0.415701766511046,0.12026834189453763,-0.37592142387122063,-0.447424409477196,0.21568920310230993,0.36449664267107085,0.2997029798597614,0.19813110795550562,-0.5320162734719356,-0.24321115910074032,-0.10828844755690169,0.4670461837999918,-0.20706711901594568,0.6823805197543948,0.021560885615446616,-0.4145052900056363,-0.15343374474609853,-0.018687436263323875,-0.44727379260165046,-0.21987572122789384,-0.06427087617483133
Cerebellum_7b_R,-0.283469556127798,0.0035207404736035935,-0.1360365495917426,-0.20780438713945718,-0.41628341414111847,0.16033536952850755,-0.26246748182310675,0.09546896884234005,0.6786794246360554,0.08875022186182611,0.34831112980110845,0.038774257819703506,0.5120276694549568,-0.25249352953129606,0.06388024269840768,0.1655664089535611,0.5358692117408053,0.13925114784275083,0.11933684928928037,0.48609011739942776,-0.06417950850359015,0.36374868735222404,-0.10232169898736411,-0.10707395204374272,-0.07114268466181578,-0.24268206110213078,-0.293308022000389,-0.030072501602455354,-0.09329102279460962,-0.309399421242737,-0.13865857689379787,-0.2575406305633156,0.6023399703895003,-0.238863658790626,0.24803652506760848,0.5130592362534634,-0.38019971758639554,0.27423128903777677,-0.21921516818987483,-0.3637547065345179,0.17400730738804243,0.1904035557011764,0.1449560717441941,-0.2044389344980573,-0.2971637472552257,0.16524514367532686,-0.4142624659504715,0.22212003243395473,0.5197741039970408,0.617830650790418,-0.2872950387804065,-0.19011130160293616,0.3097572854509858,0.6770699340762572,-0.05523592016482809,-0.5019146539572689,0.30478367954447894,0.46325252872139555,-0.27429899175760614,0.15035096828821964,-0.04879969440641567,0.16901780970602998,0.09734388755312291,-0.04075393165474843,0.43263111303386637,1.0,0.03469560806130132,-0.2788219485064917,-0.26808978500460945,-0.08084250541997123,0.1803153647211264,-0.16074013110414262,-0.06955295482816265,0.20068571469097793,-0.33600791809139136,0.08037110820609294,-0.1854299044488324,0.11559476548691516,0.20184480507109145,0.15582359979260008,0.22885418587012388,0.1282154596177726,0.16598091630769463,0.11428528327116103,0.18049344395466316,-0.139470339558136,0.34376318242755766,0.2147225857295292,0.37890929174904653,0.36281531791168187,0.6090381773443472,0.03283215470497548,0.04847787500820044,0.766818709299478,0.15569436541476672,0.41428044638913725,0.5713541700485684,-0.2995367173314763,-0.24686425799739342,-0.13743933831388463,0.3355150195035402,-0.3490380145406692,0.2525434654078927,0.23997517747374536,-0.056608371106434824,0.024482694494347285,-0.4234504795172841,-0.2246370419853228,-0.33556473381460195,-0.14936213032777237
Thal_AV_L,0.02467839497624906,0.3420440651419553,-0.06181591238713691,-0.012197478953563158,0.21449708415407925,0.09115509378579138,-0.08583945406802988,-0.07038421021961101,0.16126259880883254,0.018342131915875987,-0.0818968182467646,0.16922719100865521,0.1854035276297381,0.0496135210509154,0.112549640121491,-0.020707765134192747,0.22955366396741,-0.16566876051565638,0.3012977176823526,-0.09938464554313658,-0.024772054149677366,0.17345778743502496,0.007277516853914647,0.18937737852246916,-0.2913097600182454,-0.13351702886801797,0.04850433349098891,-0.030966284959573747,-0.18837703509549777,0.2175687078800152,-0.314548340126122,0.010986176530097985,0.03992942749112287,-0.052309250243124626,0.22621650476188565,-0.14796419520975576,0.20743335107793784,0.14072382591379126,-0.22329863809040434,0.09863068671816633,0.04593878956235192,-0.11981217315253732,0.0560062766492682,0.4449548606683402,-0.02047598031162469,0.06789306236131706,0.06566080636001935,-0.09010501952368662,-0.03944445501557524,0.14814433863496076,-0.13940160434978655,-0.043576815978838446,0.01804180318304087,0.08151384411690472,0.22446878287959213,0.15644922906187142,0.16638177771959548,0.16441103658527648,0.25853117618939403,0.07242702190118433,0.24126639775811104,0.2293573546750495,-0.15527690766512992,0.015257673941319057,-0.14319330955474643,0.03469560806130132,1.0,0.14050953846386244,0.09633188595883575,0.21585159058787445,0.14162040788526142,0.25418849554316775,-0.14266533706974022,0.07523808979102183,-0.03291617618681623,0.010382648609870256,-0.2379503437820901,0.48794236872885577,0.14750470920757566,0.006125621501120278,0.17550730149438842,0.044514021538928375,0.15366877261530124,0.029999875191328598,-0.05937716772389964,0.18259201095019784,0.1637057113491097,0.17219077348144282,0.15853551798966967,0.35283212675992287,0.08030206090866931,0.008441088447431976,0.17883337905086807,-0.04909965234626739,0.3499774826551819,0.32437362149828813,0.026596045962436723,0.025217267765388778,0.2626722788988142,0.11700046590820283,-0.018800208972708378,-0.39027474777055904,0.13956252337725084,0.498619636292274,0.1831755184122341,-0.10362507964602537,-0.25439704092131293,-0.31329949037392385,0.21724347118804527,0.46629998306080295
Cerebellum_10_L,-0.12743822318389042,0.23471215150184224,0.1328547710475513,0.042869394228747276,0.22865413300544946,-0.19596169034433425,0.16242006798634462,0.0630481691934129,-0.34970210927866074,-0.3602763889884722,-0.02646611422742285,-0.04462997141670337,-0.08856981355030784,0.20100472979636488,-0.09303932182628893,0.12126977056060592,-0.13808899901877864,-0.15390760459581013,0.05922189458861808,-0.36965821165000756,-0.15379746441543987,0.029026034627361544,0.17556435517492125,0.24983468295894837,0.21378570308968767,0.08723483564313925,0.4405471611477515,0.15037613477018805,-0.17887422847674728,0.3553062841177346,-0.31964221913911933,0.27507452411604055,-0.3858032759382256,-0.07097289401849416,0.05331637656400101,0.06082671094841654,0.229541741165914,-0.007011609353105616,-0.14487733954355023,0.1292101769035026,0.2663596803204405,-0.3293001981474007,-0.1378710823763127,0.27593352239902585,0.21075085039430314,0.02301436903371962,0.22196529991295041,-0.40943401536508967,-0.2615463872978602,-0.22041112823012046,-0.04835154159778377,-0.2582554006198001,-0.21438884140375217,-0.22232567667682981,-0.21878186868100102,0.3972076634933721,-0.12292213415075605,-0.07480033175410228,0.4534240096126553,-0.08787807395606519,0.3594670023449611,0.24301894775682348,-0.41898661939740306,-0.06631564606974048,-0.3892413720589561,-0.2788219485064917,0.14050953846386244,1.0,0.049811725723692336,0.028575047624525684,-0.0833124771502877,0.35129638882599884,-0.3625292345512383,-0.1633812774218702,0.2607467138526689,-0.06523140032328559,-0.22170152660584508,0.25192254089744903,0.025470306738052124,-0.14202628849606178,0.2021817297786509,-0.01601599180866986,0.3449539144010099,-0.15043215810004873,0.00968076669754382,0.020268350126169406,0.020965700983029745,0.09371157038885364,0.08512324145689626,-0.19866704731316878,-0.22653734191271363,0.012133448861377483,0.15060054815439672,-0.14440817150819232,0.1012764100483111,-0.24924325371351094,-0.035711518432799266,0.29965673889905037,0.11364449816854136,0.15920305784774594,-0.27235364442823173,-0.039863184790046864,-0.2604994862025902,0.19199114276403376,0.030519850772987786,-0.026714609126390648,0.11087770407505415,-0.058813138924881776,0.26687660839394983,0.20746708684229495
Frontal_Mid_2_L,0.5111391504865891,0.5421474598327235,0.36619667721696875,0.48438365560850816,0.5472310692166698,-0.21592601327784913,0.27933075715881917,-0.04602599940370247,-0.2217508258248023,0.13200337098718887,-0.1080713432438936,0.3305909348725777,-0.24408400090004614,0.4167124412666317,0.23195035692099367,0.019097215193859755,-0.1584079458928655,0.1949580887650938,0.344339159991807,-0.02305337431016454,0.3984897617221821,-0.022456943833919486,0.16768626418998303,0.2066542465104096,-0.11743042338870133,0.20016340524887674,0.12818145918855928,-0.08224592309711728,0.04684996116223662,0.006588164857204969,0.05366879153480253,0.38181692139114276,-0.12066064055871147,0.5349354165507872,0.0004298631689104309,-0.32366757686247455,0.6874876240994664,-0.09711946674999135,0.13206631268443708,0.7245683125823159,0.1188579439188386,-0.0740098560786752,-0.10667540512720583,0.5934159551841074,0.5854434203479867,-0.04384722982581209,0.782874717640841,0.4025332684552569,-0.1282776628018835,-0.21195470680432443,0.38470169050454855,0.1224333683307267,0.01876810298103377,-0.14036421009953678,0.3072072536600112,0.5482030608866744,-0.056642829363412535,-0.1352131537443107,0.1431811978855662,-0.24779648246530672,-0.15708201866822977,-0.02594325283322275,0.38801319725018435,-0.07248477980589058,-0.00744669571511862,-0.26808978500460945,0.09633188595883575,0.049811725723692336,1.0,0.2539513425917775,-0.17709005527157437,0.08463874714229358,0.13548588962228317,0.05616966671505045,0.5180258619409975,-0.04612976010619345,0.3772589830163955,0.45636888238184337,-0.09259273106927371,-0.24898339900502614,0.10354406706599044,0.24800885385205512,-0.14867019118301236,0.3614119692906859,0.004614384816521854,0.22204630372414993,0.09066059149544471,0.08200927109362062,-0.21636560523447224,0.1338561400947761,-0.21983487993090203,0.0035778855313625514,-0.043397089567816176,-0.27095420695467975,0.02893698058755943,0.16547894513159064,-0.20541974734444013,0.41168780517568815,0.5291172483464773,0.36158724033135037,0.06972177133988311,0.03645645279872723,0.35996497738746036,0.045591739068001305,0.4257460420133597,0.23167248746026553,0.38377580269130007,0.0459083322707783,0.610346791297943,0.6038855809435989
