,Hippocampus_R,Frontal_Sup_2_R,Postcentral_R,Insula_R,Thal_AV_L,Thal_MDl_R,Occipital_Inf_L,Occipital_Sup_R,Parietal_Inf_L,Fusiform_R,Olfactory_R,Thal_LP_L,Cerebellum_9_R,Thal_MGN_R,Thal_VL_R,Lingual_R,Pallidum_L,Frontal_Sup_Medial_R,Cerebellum_6_L,Temporal_Mid_R,Cerebellum_9_L,Postcentral_L,OFCmed_L,Temporal_Pole_Mid_R,Cerebellum_7b_R,Raphe_M,OFCpost_R,Occipital_Mid_L,Cerebellum_10_L,VTA_R,Occipital_Sup_L,Parietal_Sup_L,Temporal_Sup_L,Cerebellum_8_R,Cerebellum_3_R,N_Acc_R,Angular_R,Temporal_Inf_R,Frontal_Inf_Orb_2_L,Thal_IL_L,Temporal_Pole_Sup_R,ACC_pre_L,Cingulate_Mid_R,Thal_MDm_L,Supp_Motor_Area_R,Frontal_Med_Orb_L,Cerebellum_10_R,Fusiform_L,LC_R,Frontal_Inf_Orb_2_R
Occipital_Mid_L,0.007432121017718683,-0.061404588737202837,0.2520714847222119,0.1080878413969061,0.02195716965315371,-0.1041468755209024,0.008530707232868029,0.5243883384140712,0.6268427582343016,0.28101240359931245,0.07415413537847267,0.10606158484817135,0.05065140470179685,0.022814846520426334,-0.17080456681784803,0.057173299887384274,-0.27786489947887033,-0.19486764665580297,-0.23918282004190472,0.42311456657427676,0.2635051840813854,0.49340094086666975,0.18857586700148216,-0.03113242816554141,0.26521404011872074,-0.22139595707456508,0.1422870359124308,1.0,-0.09253278290817424,0.08817011874951923,0.4413368985966737,0.6510497174063835,-0.13818230173388552,-0.11232826995704487,-0.2194789766714725,-0.22075522516952645,0.5129609321710978,0.335136069016302,-0.35435301348600035,0.0745288730491489,0.2091131052109015,-0.1312273461094133,-0.0045311957787951655,-0.17350146967019994,-0.019546223560147912,0.35896684872980644,-0.24841801239544498,-0.2264729623571579,-0.21082819440560105,-0.032848493752048284
Cerebellum_10_L,0.20100472979636488,0.3972076634933721,0.030519850772987786,-0.026714609126390648,0.14050953846386244,-0.17887422847674728,0.01354554841932697,0.08512324145689626,-0.08267601286170666,0.12126977056060592,-0.3293001981474007,0.3553062841177346,0.4534240096126553,-0.3625292345512383,0.21868747970994912,-0.22232567667682981,-0.2828517177752325,0.26687660839394983,-0.007011609353105616,-0.02646611422742285,-0.19596169034433425,-0.04462997141670337,0.027374335554885287,-0.36965821165000756,-0.2788219485064917,-0.06523140032328559,-0.039863184790046864,-0.09253278290817424,1.0,-0.31964221913911933,-0.08787807395606519,0.15060054815439672,-0.3912739709771607,-0.1378710823763127,-0.08494712270009078,-0.22170152660584508,0.1791156961339566,0.0626618138596234,-0.07097289401849416,0.020965700983029745,-0.002133450016207273,0.27507452411604055,0.27593352239902585,-0.09303932182628893,0.11364449816854136,0.11486517923231346,0.15920305784774594,0.35129638882599884,-0.07480033175410228,0.16242006798634462
VTA_R,0.009631815186899642,0.09481494395012274,0.22166360669352847,0.07504966649987972,-0.314548340126122,0.39029767003757365,0.0365637221682901,-0.24664022222642845,-0.006889861413980634,-0.02555000138991917,0.2874691171167744,0.009496321590550846,-0.19540225131206973,0.6975235622370508,0.04930746173413719,-0.0874711878110671,0.029111756123320738,-0.10321424275261284,-0.14100679333799856,0.11917646114955198,0.21769640544021454,0.003934970884230788,0.04974557061976279,-0.12734617583999977,-0.13865857689379787,0.27994112209082345,0.5305868040179249,0.08817011874951923,-0.31964221913911933,1.0,0.08116582443853014,-0.025182580455290017,-0.006170720702849352,0.1521529972769315,0.23772530226156913,0.2700178804772888,-0.24061427141220126,0.06547459549958694,-0.05908795779156455,-0.10026548349907745,0.0759327615609271,-0.3084631396527417,-0.01861259969131118,0.24007935657749974,0.162944551354258,-0.1035116516333404,-0.35907323118247203,-0.16028867104709738,-0.2556214359119484,-0.027059865918292896
Occipital_Sup_L,-0.18038362860397136,-0.198130745410673,-0.018888231965999886,0.16095208794799387,0.07242702190118433,-0.03426546930334551,0.08969599397686112,0.4818997899978524,0.6498779690856864,0.23891205331259105,-0.10293423255664251,0.3067761009965892,-0.016250466879853383,-0.087033457581411,-0.2977736582243955,-0.14734149846130407,-0.3088071528554657,-0.3314046939981684,-0.11783325309760777,0.29751238344726616,0.2511235283786749,0.4514184001889355,0.18247413736802878,0.08291121584999975,0.15035096828821964,-0.12767624520321144,0.0618030696602832,0.4413368985966737,-0.08787807395606519,0.08116582443853014,1.0,0.5291122019058031,-0.30150657148515847,-0.014639910219665939,-0.20609899756995567,-0.22745062711785383,0.41406775033251,0.11306483100093721,-0.39524713180782595,-0.011602562645434373,0.44557772283724884,-0.09849252626321049,-0.19719011564267935,-0.15896484286354517,-0.21757606413744557,0.3399676924649303,-0.24851527844985222,-0.10471026462507675,-0.15391311679561154,0.0666091470788134
Parietal_Sup_L,0.1289444545495168,0.11702675770019311,0.42615896208616755,0.0962526299424788,0.17883337905086807,-0.1953575770357594,-0.020060328236510012,0.5352702632432297,0.8053238712641985,0.3371993994855198,-0.16047300085554397,0.2561834882368878,0.22044910391464137,-0.25752002767488075,-0.22971647133360196,-0.19582641194837175,-0.6309972855952162,0.003378364201681084,-0.44157614064131245,0.29393341556512953,0.3132162079539787,0.762677597225683,0.3901362588578936,-0.1773749218175279,0.04847787500820044,-0.3682365940513703,0.05413578562225108,0.6510497174063835,0.15060054815439672,-0.025182580455290017,0.5291122019058031,1.0,-0.4474170575523984,-0.22188858178244064,-0.5290758453468636,-0.213694261789092,0.6267523694979211,0.44550673061666257,-0.5373596059675537,-0.19014045955860942,0.10371785543549787,0.038370628380085446,0.18311758216215862,-0.3998335506058652,0.18690230629673243,0.47825936499749216,-0.10555389757567457,-0.13726251238113843,-0.42500995385171075,0.09998239726766478
Temporal_Sup_L,-0.41155477754702735,-0.4011396551907126,-0.17390708772627436,-0.5097484026287443,0.011561483959906221,0.06701647795298306,0.0438981075385696,-0.43485499121473065,0.007770469347048459,-0.5571767186707116,0.32184574785299835,-0.4274940765402995,-0.289371930310845,0.17134414650010715,-0.13672846626421603,0.467298625802401,0.8369204938643734,-0.21920699777431918,0.6573710703962204,-0.3975741103843386,0.1994949833188797,-0.07056005399711257,-0.6191350829408278,0.23318540191120785,0.3380393685326854,0.5551146203843199,-0.42570015303380365,-0.13818230173388552,-0.3912739709771607,-0.006170720702849352,-0.30150657148515847,-0.4474170575523984,1.0,0.5440531762453648,0.6289993598296191,-0.06608615238660374,-0.3034007276335881,-0.5916214918484443,0.5337008865015952,0.41880541548391986,-0.48907769182157373,-0.3926152404968945,0.04041791476043175,0.563428802862756,-0.016188759210715414,-0.6435596128763726,-0.039145225010609054,0.23923253673668193,0.6088189165527198,-0.5898732634296789
Cerebellum_8_R,-0.6333954707975586,-0.18052005561264292,-0.11959815244669747,-0.6230163955051962,0.0560062766492682,0.11950003482886322,0.3441264204027246,-0.3472677248081106,0.10655198720759966,-0.5930080892406181,0.3130099555400509,0.19177879690800406,-0.13973554093195803,0.3606187791226277,-0.2955754721587115,0.10531307357167005,0.5199233255265826,-0.30259695494934613,0.534784623787377,-0.2985635424705522,0.6037110823006149,-0.09693375944001457,-0.7315744600564822,-0.05353962140413914,0.1449560717441941,0.7481424054676099,-0.32618053482431425,-0.11232826995704487,-0.1378710823763127,0.1521529972769315,-0.014639910219665939,-0.22188858178244064,0.5440531762453648,1.0,0.6327859032645108,-0.46195924945441147,0.010628219661638908,-0.5961828436743547,0.14988396392761105,0.49797442489925936,-0.30739378038293824,-0.5783972650655065,0.0800620904056126,0.47842077151203555,0.1673514000977627,-0.6575490230597806,-0.5438316203031347,0.23775858543940764,0.4232657625536568,-0.7457809556247953
Cerebellum_3_R,-0.2199815843373183,-0.07912974866727773,-0.017264287114258876,-0.26512439839131047,0.06351530458658858,0.2999907941406664,0.15578846410251135,-0.3907823217667214,-0.15809288329429694,-0.3442887847348624,0.22948544196829102,-0.042323099775157094,-0.12865375678599184,0.4942577383635422,0.10394966788394543,0.41209855303759463,0.7119498299424178,-0.17205894934024804,0.5986695039359203,-0.1370219068455682,0.18750407355033563,-0.27347099640486905,-0.578337851238607,0.04051457339270614,0.1807771473109017,0.7854706400121026,-0.13662834682447778,-0.2194789766714725,-0.08494712270009078,0.23772530226156913,-0.20609899756995567,-0.5290758453468636,0.6289993598296191,0.6327859032645108,1.0,-0.1371876679770142,-0.24962480782324792,-0.4777141835339968,0.3462935135180349,0.6471732824336925,-0.15393275085969763,-0.39521020968136483,0.2292069820200986,0.6539665057985466,0.17780495073597458,-0.5289939670352158,-0.18444783625945235,0.30155507918143587,0.45452921872667834,-0.4235515030488332
N_Acc_R,0.5211822462029889,0.23612600005120288,0.05214656260429946,0.4850561355668012,-0.2379503437820901,0.1621476082433666,-0.17409850172014205,-0.1814950633299833,-0.26307909142439484,0.3179421828926682,0.08035471252036193,-0.31539611795476896,-0.1133192332371154,0.14646807640775122,0.3726707792352556,-0.06113667162822057,0.04730960076943885,0.3610456447043572,-0.3127235922196285,0.022804659644097704,-0.3822823726854016,0.053870501007570404,0.5125195252905789,0.09952438057678249,-0.1854299044488324,-0.2516225798769911,0.4725554759697635,-0.22075522516952645,-0.22170152660584508,0.2700178804772888,-0.22745062711785383,-0.213694261789092,-0.06608615238660374,-0.46195924945441147,-0.1371876679770142,1.0,-0.6022581187678184,0.2936746200685033,0.36685690109024455,-0.4348045927589738,0.1266274410218986,0.46299987064327086,-0.04419777406806062,0.007803835453198114,-0.030664994456778602,0.16040685637163274,0.41964299152694806,-0.2004451326234389,-0.21053237394441507,0.6489901758344756
Angular_R,-0.18570003619983175,-0.03074745306903357,0.2989178296273621,0.03287259153869108,0.23396582657022846,-0.35658120264418264,0.15908647781486263,0.6890774117734487,0.4831700006506039,0.19260296565877474,-0.1861931334217693,0.28398188862345514,0.07588151586828712,-0.23707604698528967,-0.3757777743220405,0.13050498544914946,-0.39649802915904436,-0.11790604072573493,-0.09760138315002598,0.45362336019792043,0.2784448538712712,0.2564477754793609,-0.06355479770014325,-0.039909001073682435,0.36026215355373614,-0.1612370006334735,-0.34057702407644064,0.5129609321710978,0.1791156961339566,-0.24061427141220126,0.41406775033251,0.6267523694979211,-0.3034007276335881,0.010628219661638908,-0.24962480782324792,-0.6022581187678184,1.0,0.1799216572096765,-0.5956342555382783,0.26611424347831353,0.16924263229707828,-0.15616292859168227,0.1346041689449472,-0.31585139696030634,0.13885711151304325,0.27468557876071525,-0.3122149662463935,-0.11444185339947932,0.013196171760381641,-0.22989067488374987
Temporal_Inf_R,0.7202938383016161,0.11390373375000484,0.3618951756620993,0.7279001816691668,-0.05080660469572777,0.18270395039521933,-0.12408112451502991,0.5277022224364774,0.10310251130154126,0.8026511186771917,-0.17948301813336878,-0.015785791562239377,0.23408159961116942,-0.06767313715836654,0.3971733137548502,-0.026117729252429268,-0.586429628809682,0.09269697766472028,-0.8387091382211876,0.6502960265406256,-0.19451251848352388,0.34601168219951944,0.7802899865710626,0.0571645073861164,-0.016687510903095774,-0.6419637198676579,0.38991451733274046,0.335136069016302,0.0626618138596234,0.06547459549958694,0.11306483100093721,0.44550673061666257,-0.5916214918484443,-0.5961828436743547,-0.4777141835339968,0.2936746200685033,0.1799216572096765,1.0,-0.46542827150886074,-0.3073140894240411,0.4059236279363077,0.4368603493587154,-0.016545248408481084,-0.37986625346157715,-0.05611072701910575,0.7773805292034164,0.2599441853366785,-0.6140031768137566,-0.6485293369684167,0.6137943292167094
Frontal_Inf_Orb_2_L,-0.07016879547075097,0.25137606167892707,-0.23709730983499105,-0.2145594302593272,-0.052309250243124626,0.08119421609457272,0.019490060229052416,-0.5838346780807052,-0.2881196649038094,-0.36706775225321125,0.07851456480494096,-0.19840571091138784,-0.04811867285478659,0.0854255217133832,0.1549388195160719,-0.15686837347630042,0.7235116324609409,0.34469842699782705,0.41781335842133593,-0.5506012774049921,-0.1678010603206356,-0.14726329076224676,-0.2787497041309421,0.0664241338388405,-0.238863658790626,0.2985053809443242,0.004873406017629611,-0.35435301348600035,-0.07097289401849416,-0.05908795779156455,-0.39524713180782595,-0.5373596059675537,0.5337008865015952,0.14988396392761105,0.3462935135180349,0.36685690109024455,-0.5956342555382783,-0.46542827150886074,1.0,0.08799030281200441,-0.21002795655286632,0.23875264325119622,0.18474747976692127,0.39440258964270886,0.10326515896791037,-0.596385077219854,0.2247404356025213,0.3624262498892645,0.29518513574323746,0.06605247016378606
Thal_IL_L,-0.19714460376565443,-0.15253950731003094,0.0663610925959067,-0.13225565897962344,0.1637057113491097,0.04517715565111998,0.13262227232546697,-0.007939478235189638,0.08891520898438393,-0.14372998009699406,0.07347435194191917,0.14832053828644315,0.045869660976765037,0.21946184388149068,0.04389920833330178,0.4678263290575175,0.47771488669697665,-0.24112230165979556,0.5180816459981815,0.16156046863053392,0.2996177400432413,-0.10927173288632619,-0.5420395748322095,0.11815544780832865,0.34376318242755766,0.5155169077644605,-0.3949100635309813,0.0745288730491489,0.020965700983029745,-0.10026548349907745,-0.011602562645434373,-0.19014045955860942,0.41880541548391986,0.49797442489925936,0.6471732824336925,-0.4348045927589738,0.26611424347831353,-0.3073140894240411,0.08799030281200441,1.0,-0.06006565415336465,-0.31079383628087176,0.20103482178801518,0.4566089554134974,0.09489668215477548,-0.3141527348534183,-0.26421000086130264,0.22353441247650094,0.46222618604925375,-0.42704487734497487
Temporal_Pole_Sup_R,0.22062245010054973,0.08193685897418561,0.039072327103685314,0.6861423529720877,-0.17697307448632152,0.03583733107098517,0.004502441274444551,0.513907266640756,-0.005914431695782731,0.5888443026165181,-0.1540727240809674,0.06038576120814603,0.021543767856542738,0.030480518216884325,0.09813319613894676,-0.07078763594894591,-0.24043087658956094,0.015231349492153238,-0.3818708075004536,0.5857612360124536,-0.14593082582989475,0.07954306023657746,0.46079539277764564,0.37591408599742426,0.09666446547451259,-0.331000419540254,0.3964574708577956,0.2091131052109015,-0.002133450016207273,0.0759327615609271,0.44557772283724884,0.10371785543549787,-0.48907769182157373,-0.30739378038293824,-0.15393275085969763,0.1266274410218986,0.16924263229707828,0.4059236279363077,-0.21002795655286632,-0.06006565415336465,1.0,0.3801009559556322,-0.2528881265396849,-0.24007869130364676,-0.1993878131288411,0.5160558909356239,-0.01250103154900309,-0.437820913201492,-0.16928646081430337,0.5958369036768933
ACC_pre_L,0.5923242111498578,0.4167152075635322,0.041192972982870835,0.5832080801946699,0.010986176530097985,-0.11151098391585218,-0.10147722910212027,0.27743171309407133,-0.17297077053337587,0.48504366430605644,-0.3127330912470528,-0.12410247294308108,0.2906039536289123,-0.37164613633918275,0.33495916714666724,-0.24206312360504043,-0.17928033586472644,0.5758456343856054,-0.42691601992178957,0.11712453608661953,-0.41858531637922497,0.1617639333726139,0.57706659452192,0.17744319029167954,-0.2575406305633156,-0.551650252865657,0.1535239728070531,-0.1312273461094133,0.27507452411604055,-0.3084631396527417,-0.09849252626321049,0.038370628380085446,-0.3926152404968945,-0.5783972650655065,-0.39521020968136483,0.46299987064327086,-0.15616292859168227,0.4368603493587154,0.23875264325119622,-0.31079383628087176,0.3801009559556322,1.0,0.1438105302904638,-0.35424259549820036,0.007769119370659626,0.4169878816246496,0.512180032916661,-0.15866575076335063,-0.2336513893274861,0.8030008614180046
Cingulate_Mid_R,0.25182491155573156,0.6919485312754776,0.5779239826782971,-0.050543109253153355,0.4449548606683402,-0.00885314333212529,0.028069860507897643,-0.0826999319630302,0.18456104505947107,-0.06360364648210874,-0.1306593952984448,0.12415121690421628,0.23363862177017114,0.09887762977118528,0.21902501201202226,0.01737998612306462,0.07373983187735933,0.6655608637787308,0.09013267534283806,-0.09407701438302367,0.028688426271100874,0.2389942657631712,-0.0609899114677869,-0.32088290781854123,-0.2044389344980573,0.1652304162722297,-0.12878323805812908,-0.0045311957787951655,0.27593352239902585,-0.01861259969131118,-0.19719011564267935,0.18311758216215862,0.04041791476043175,0.0800620904056126,0.2292069820200986,-0.04419777406806062,0.1346041689449472,-0.016545248408481084,0.18474747976692127,0.20103482178801518,-0.2528881265396849,0.1438105302904638,1.0,0.16762138215388284,0.7800536165281661,-0.10049094564109817,0.09396139152474707,0.3374570361144847,0.02228721231011425,0.003578240423907274
Thal_MDm_L,-0.09841739616214568,-0.09721922616877927,-0.08315049672014527,-0.21724627264188012,0.112549640121491,0.29150633738676074,0.16379952339021442,-0.42693636929180534,-0.08775864788901704,-0.29718224456814774,0.2509267584065074,0.012533294988769369,-0.022878981509671204,0.3960941594268428,0.3944614737148058,0.22694557615346597,0.5665855555661717,-0.11970810418025553,0.4623719264646415,-0.19862272247948543,0.16380864156060754,-0.15293227966702172,-0.4333964647636614,-0.05471229824895422,0.06388024269840768,0.5786268824440868,-0.13321618641383723,-0.17350146967019994,-0.09303932182628893,0.24007935657749974,-0.15896484286354517,-0.3998335506058652,0.563428802862756,0.47842077151203555,0.6539665057985466,0.007803835453198114,-0.31585139696030634,-0.37986625346157715,0.39440258964270886,0.4566089554134974,-0.24007869130364676,-0.35424259549820036,0.16762138215388284,1.0,-0.013314821366341162,-0.46780900750206394,-0.05589379147160586,0.2773249137938451,0.31625868179056876,-0.3421565054789554
Supp_Motor_Area_R,0.08674596335158305,0.6749919904590294,0.7332345133100594,-0.11721816696253975,0.2626722788988142,-0.04465994373311342,-0.010323889158414142,-0.1831319265079358,0.1154917493805316,-0.15244649953642858,0.0004918384429988908,0.15069558576096828,0.11109570808774998,0.28519305129040873,-0.02889366474896522,-0.10964104398830612,-0.010270279782340613,0.5661885930169701,-0.012522611127870474,-0.062082806024239656,0.17263997666827888,0.23440639692184412,-0.05123835137342287,-0.304017922604446,-0.24686425799739342,0.15263647740161906,-0.010774867242850199,-0.019546223560147912,0.11364449816854136,0.162944551354258,-0.21757606413744557,0.18690230629673243,-0.016188759210715414,0.1673514000977627,0.17780495073597458,-0.030664994456778602,0.13885711151304325,-0.05611072701910575,0.10326515896791037,0.09489668215477548,-0.1993878131288411,0.007769119370659626,0.7800536165281661,-0.013314821366341162,1.0,-0.16468022690687215,-0.11458380828682245,0.21033778054112096,-0.051615479945856656,-0.0845024114591475
Frontal_Med_Orb_L,0.5942286464411267,-0.004508124931172098,0.27901118662650287,0.7020595483529908,0.03274650133681258,-0.06405135486080876,-0.22671005026540045,0.6731314904496735,0.18802345751425453,0.7522101124367987,-0.27093865945135537,0.003921848571899814,0.182783739040362,-0.23485866584075257,0.20606851608005033,0.04568072465024884,-0.6957580564761188,0.05962744034849835,-0.6795108547809579,0.6401166890168828,-0.21233013468447876,0.3174322030642603,0.7825005278813518,0.12816342921236418,0.07138575635692275,-0.7081670085403973,0.23872200819348569,0.35896684872980644,0.11486517923231346,-0.1035116516333404,0.3399676924649303,0.47825936499749216,-0.6435596128763726,-0.6575490230597806,-0.5289939670352158,0.16040685637163274,0.27468557876071525,0.7773805292034164,-0.596385077219854,-0.3141527348534183,0.5160558909356239,0.4169878816246496,-0.10049094564109817,-0.46780900750206394,-0.16468022690687215,1.0,0.24037304415010935,-0.4485514018550253,-0.4363464551970331,0.6002088394653143
Cerebellum_10_R,0.5908274644537126,0.10679472749442648,0.021146011088642537,0.36302727283239195,0.11700046590820283,0.00878836633710664,-0.11340079320257741,0.010795430619592651,-0.13494951535602534,0.24029765365561861,-0.39364748979241526,-0.24081771663732013,0.1837425172877024,-0.4137197215559282,0.46547993200256893,0.06148588920091845,-0.0705529498921099,0.31788384289260485,-0.20077093959610537,-0.1092452380708183,-0.7028007876859623,0.1306953300044168,0.3976664816048416,0.15870091713738657,-0.13743933831388463,-0.3759528088932426,-0.06543828468038389,-0.24841801239544498,0.15920305784774594,-0.35907323118247203,-0.24851527844985222,-0.10555389757567457,-0.039145225010609054,-0.5438316203031347,-0.18444783625945235,0.41964299152694806,-0.3122149662463935,0.2599441853366785,0.2247404356025213,-0.26421000086130264,-0.01250103154900309,0.512180032916661,0.09396139152474707,-0.05589379147160586,-0.11458380828682245,0.24037304415010935,1.0,-0.03369656899325994,-0.16419261951169414,0.5322763148156427
Fusiform_L,-0.2424180371261335,0.22713384491818406,-0.06767814213141639,-0.5216586332327893,0.25418849554316775,-0.0889230385366996,-0.08192830857746182,-0.44919237279171415,0.00455916901039851,-0.44193254549080274,-0.08634351266643145,0.20945695416705992,0.0603365653443067,-0.08300062836189985,-0.04155672252756959,-0.012158311042544268,0.26181670031970894,0.13633143008731718,0.6926000820762905,-0.5175358194632614,0.023217659069280704,-0.20447365861925088,-0.4281817292779002,-0.30186534341973015,-0.16074013110414262,0.40731826083698397,-0.19882738591056426,-0.2264729623571579,0.35129638882599884,-0.16028867104709738,-0.10471026462507675,-0.13726251238113843,0.23923253673668193,0.23775858543940764,0.30155507918143587,-0.2004451326234389,-0.11444185339947932,-0.6140031768137566,0.3624262498892645,0.22353441247650094,-0.437820913201492,-0.15866575076335063,0.3374570361144847,0.2773249137938451,0.21033778054112096,-0.4485514018550253,-0.03369656899325994,1.0,0.3065624950340814,-0.2737437358379886
LC_R,-0.5268153897575041,-0.26229268145181117,-0.2895925476402948,-0.3806630793845728,0.16441103658527648,-0.36099345282668405,0.08416340555927905,-0.09643035891659647,-0.13384587889183805,-0.35809724160224626,0.13904205366512307,-0.28614153412242443,-0.21921407622514866,-0.08805190399220295,-0.28460086789416633,0.5096817510278152,0.5913096088961216,-0.036766984907122664,0.7564392205566949,-0.184067970383063,0.14807643030129475,-0.3136172747156672,-0.6325683999766728,0.24341872361802086,0.46325252872139555,0.4584645864246038,-0.5659151054786178,-0.21082819440560105,-0.07480033175410228,-0.2556214359119484,-0.15391311679561154,-0.42500995385171075,0.6088189165527198,0.4232657625536568,0.45452921872667834,-0.21053237394441507,0.013196171760381641,-0.6485293369684167,0.29518513574323746,0.46222618604925375,-0.16928646081430337,-0.2336513893274861,0.02228721231011425,0.31625868179056876,-0.051615479945856656,-0.4363464551970331,-0.16419261951169414,0.3065624950340814,1.0,-0.43179193029043117
Frontal_Inf_Orb_2_R,0.7368663568240112,0.4015782133800956,0.1276763863922607,0.8008250260326166,-0.08583945406802988,0.08186839727743556,-0.19154675871337776,0.2788980789308071,-0.1490290427019179,0.6849175909468818,-0.3189541777260285,-0.05902774017059871,0.1808325607321103,-0.1845362038815495,0.462194174582543,-0.2184240273821521,-0.35167543095698617,0.4475024299991556,-0.5776267980563788,0.32045229322565116,-0.5248138647482292,0.15929583293144056,0.7990445897916294,0.17292901134406363,-0.26246748182310675,-0.5947826693916038,0.5137300656769039,-0.032848493752048284,0.16242006798634462,-0.027059865918292896,0.0666091470788134,0.09998239726766478,-0.5898732634296789,-0.7457809556247953,-0.4235515030488332,0.6489901758344756,-0.22989067488374987,0.6137943292167094,0.06605247016378606,-0.42704487734497487,0.5958369036768933,0.8030008614180046,0.003578240423907274,-0.3421565054789554,-0.0845024114591475,0.6002088394653143,0.5322763148156427,-0.2737437358379886,-0.43179193029043117,1.0
