,Lingual_R,Caudate_R,Thal_IL_L,VTA_L,Thal_LGN_L,Cerebellum_7b_L,Pallidum_R,Temporal_Sup_L,ACC_sub_R,Cerebellum_3_L,Precuneus_R,Occipital_Inf_R,SN_pc_R,Calcarine_R,Cuneus_R,Rolandic_Oper_R,Temporal_Mid_R,ACC_pre_R,Cerebellum_4_5_L,Olfactory_L,Vermis_7,Frontal_Sup_Medial_L,SN_pc_L,Occipital_Inf_L,Rectus_R,ACC_sup_R,Frontal_Sup_2_R,Parietal_Sup_R,Thal_VPL_L,Insula_L,Raphe_D,Cerebellum_8_R,Frontal_Inf_Oper_R,OFCpost_R,Thal_PuL_L,Thal_VA_R,Frontal_Sup_2_L,Frontal_Med_Orb_L,Frontal_Inf_Tri_R,Heschl_L,ACC_sup_L,Temporal_Pole_Mid_R,Rolandic_Oper_L,Cingulate_Post_R,Thal_PuI_L,Red_N_R,Parietal_Inf_R,Temporal_Sup_R,OFClat_R,OFCpost_L,Vermis_8,Frontal_Inf_Orb_2_L,Cerebellum_10_L,Putamen_R,Thal_MDl_L,Fusiform_L,N_Acc_R,N_Acc_L,Amygdala_L,Thal_MGN_R,Cerebellum_7b_R,Thal_PuM_R,Thal_AV_L,Temporal_Pole_Sup_R,Cingulate_Mid_L,Occipital_Sup_L,Lingual_L,ParaHippocampal_R,Amygdala_R,Precuneus_L,Cerebellum_Crus2_L,OFCant_R,Thal_PuL_R,OFClat_L,Raphe_M,Thal_VA_L,Postcentral_L,Thal_PuA_L,Thal_VL_L,Hippocampus_R
Parietal_Sup_R,-0.018905220000948617,-0.3996832016356901,-0.01014783882436889,0.013478947287478294,-0.185211037051013,-0.24862384099736998,-0.24826015316721284,-0.25252069428394447,-0.07692884216679159,-0.09641612896302831,0.8161247965117575,0.10409624557453133,-0.031199398490478092,0.047708348959033316,0.5317732279496638,-0.1661438312643242,0.3222536260248724,-0.49336221940794667,-0.18554038815388219,-0.16123935783158788,0.2489544796076056,-0.17346985197044473,-0.0835347057081412,-0.011829290832702372,0.011914744377223778,-0.25018279947947264,0.018148566613125507,1.0,0.2676096341814904,-0.35272551329781177,-0.11303358400280841,-0.018448252729250127,0.10869676641950385,-0.03534902442741872,0.3623105478081752,-0.18852624821987968,0.04733425564760347,0.2925211807609231,0.157071211945593,-0.19301082342583656,-0.5014909409233937,-0.18692419909066116,-0.23421111863363417,0.08128641788955158,0.14501429001128077,-0.10004968134550771,0.8752435422226599,0.05962841037264822,-0.37388649675107655,-0.2684970017597112,0.1522833077856616,-0.5912731790174445,0.02301436903371962,-0.3706101074093168,0.19410906478396192,-0.15737469298121984,-0.3807512906622546,-0.44831773042174405,-0.1986466447762326,-0.005024895383454589,0.16524514367532686,0.03905708636133776,0.06789306236131706,-0.03256844091607277,0.16666592573089947,0.3261633082827536,0.0015253571981316898,-0.0034771305335243134,0.13513711864446473,0.8972776193660681,-0.2871366955751812,-0.11769525795059718,0.312044787204318,-0.27092856935632736,-0.20021314622288544,-0.05071289906023791,0.519872687625682,0.1297830311740417,0.08255741072941596,-0.02153621120592065
Thal_VPL_L,0.1512166721793464,-0.3907629178991186,0.7148778720400069,0.11520919699575455,-0.3292536863667343,0.3601312342740624,-0.416012803299502,0.3129656574427716,-0.1741189432461486,0.5357557295985399,0.336218077126524,-0.4269738709619662,-0.39819236465741165,0.3729386266909396,0.5719464796384662,-0.4980942361060325,0.09015572094160935,-0.3848024699931869,0.008815151780939313,-0.4997175149060026,-0.3896793846330856,-0.27982789613945225,0.10607167166413312,0.2356241643753164,-0.3711646071687464,-0.28523190441644836,-0.1494439381521663,0.2676096341814904,1.0,0.42859493518682296,0.31354604524750884,0.6623905000408951,0.16151015432875282,-0.146636393396929,0.8089797111181679,-0.19583669594206862,-0.1575917103932916,-0.3443701921228026,-0.30127497736390346,0.42816169457707287,-0.1829301362075298,-0.043265015317019644,0.30154033575194705,0.14642990772878808,0.3339996339584327,-0.07486572679356374,0.45295554770827284,-0.310048757401162,-0.4232835546089291,-0.25366395959783,-0.1377806309438895,-0.0349550683865435,-0.1633812774218702,-0.26814870614124875,0.7095718662540994,0.15773047804102508,-0.4593208528087011,-0.5968105117621626,0.2809061879230777,0.46986061040729993,0.20068571469097793,0.5783599252224655,0.07523808979102183,-0.08230700273274726,0.3408271448207496,0.2217219769564161,0.3623145793088775,-0.37092461814086625,-0.2732928497485348,0.2954983366922112,0.404038331393636,-0.3373235230246228,0.17936941822949393,0.47143832801597896,0.5449997282349973,0.41807402869105686,0.05664063712352159,0.31415852017060314,0.8021485702517263,-0.3772427169559212
Insula_L,0.2454426809628916,-0.05764152672635887,0.4306948164292065,0.14848626500050183,-0.10314008357040076,0.46790055869209246,-0.18974191158124726,0.8652446834243881,-0.08883225768565307,0.47661177253823256,-0.2888777319855942,-0.6935956399070561,-0.24100349875114938,0.4040646309323886,-0.003553015402421392,-0.5159025670131431,-0.3656820166972603,0.010599380392638389,0.1334039543639065,-0.36570354112988246,-0.7132457501221239,0.08368908138938724,0.2987305878521613,0.10412251712701504,-0.24647664237952277,-0.14969549273432006,-0.15550035296812506,-0.35272551329781177,0.42859493518682296,1.0,0.38249772941611626,0.5559952644347893,-0.08245783306783012,-0.14317526833911376,0.18912165146946794,-0.02534467473906672,0.0007389925411124474,-0.7347047001577628,-0.4860044153986684,0.8521786403814086,0.3307810322395698,0.16491278855784738,0.8333968062688352,-0.008676478545895164,0.08162074128519084,0.15479422277678556,-0.18124149044892132,-0.4423732964390999,-0.10469800464059158,0.10729994736121047,-0.6010709784232523,0.6898397833056796,-0.4073041016806272,-0.02393616455248204,0.3353511350787695,0.18447375581430053,0.07156701050286186,0.013297972532594685,0.40420762012821637,0.454289382234336,0.14611412040883837,0.25617210694890835,-0.09688058387178108,-0.3344980144750115,0.19770321332999768,-0.3199354036674835,0.5484373954631759,-0.34095416520676136,-0.39012005081008416,-0.3633199496613501,0.6795865058551845,-0.31108132393473764,-0.4630572350515344,0.7491388299944292,0.6384208619539619,0.41894841434983005,-0.22274999600158985,0.2500158571809872,0.5351611916409889,-0.3829860979993012
Raphe_D,0.06682330499540355,-0.34968853890583596,0.36848536113951147,-0.34252588911091175,0.16964876576254773,0.7379843971850549,-0.5322743877372584,0.4925924823744836,-0.06759861364530467,0.5127681196143214,-0.027491820115589,-0.5860849795149919,-0.4100568435178508,0.32649920695280393,0.2620953793608058,-0.5155828067735055,-0.5255248290195005,-0.42327433857546604,0.46533863086067456,-0.08120298093096738,-0.46490973978491335,-0.07478270189961855,0.0033064901942359702,0.25793582194137693,-0.1935557638488284,-0.08574134216283948,-0.012314567173344516,-0.11303358400280841,0.31354604524750884,0.38249772941611626,1.0,0.604433194975681,0.09644577359738915,-0.5895454466364206,0.144887806230909,-0.46303379892315044,-0.09919877440962777,-0.5995332677326887,-0.5392547381942511,0.302247696049593,-0.05557609852104074,0.019825590102039756,0.16401046942572584,0.28320589950944275,-0.12626396827731523,-0.22428099127188833,0.05575340230950484,-0.5970883940733878,0.03585321184741963,-0.21828768245004473,-0.12490018174166959,0.3568812933309711,0.1012764100483111,-0.42983196039814886,0.2078349909914695,0.5720760148509123,-0.44244304124484174,-0.3898135248228483,0.449068201019109,-0.1304396529099737,0.15569436541476672,0.2663530987644557,0.3499774826551819,-0.3871949533216877,0.380980106156211,-0.1157583056512345,0.2173263869118386,-0.6609635688575592,-0.8150068254644062,-0.1013163671880184,0.7360488261147723,-0.44999316534274786,-0.34239059004202016,0.3576308336753515,0.49184553798619596,0.08094476374347716,-0.11534593425249953,0.13098061116562634,0.3037386299600794,-0.5799652556374035
Cerebellum_8_R,0.10531307357167005,-0.49202630981222106,0.49797442489925936,-0.10097133213593634,-0.26740819257117704,0.6279472006640581,-0.5695414545611502,0.5440531762453648,-0.1026728533673479,0.6174796487140233,0.032093905163183466,-0.5791937924722966,-0.5331621283676677,0.43014207559321255,0.371999104765193,-0.6547939442320286,-0.2985635424705522,-0.42141303422796556,0.013443319542339858,-0.4953008775430889,-0.6701106885111672,-0.244045322818752,0.04905225756709067,0.3441264204027246,-0.43739777218656206,-0.32719502863257716,-0.18052005561264292,-0.018448252729250127,0.6623905000408951,0.5559952644347893,0.604433194975681,1.0,-0.02966813047608406,-0.32618053482431425,0.5300250898122725,-0.38127157551045293,-0.24856794434656862,-0.6575490230597806,-0.609688892551985,0.522685321736376,-0.1779326071941427,-0.05353962140413914,0.3796434082611928,-0.004972416814878132,0.11399717985215028,-0.08945662657460013,0.19527993403586713,-0.5634663298131413,-0.2908238118591712,-0.3583132732910113,-0.35821571436061805,0.14988396392761105,-0.1378710823763127,-0.4757047743147159,0.553016481649258,0.23775858543940764,-0.46195924945441147,-0.5331403527714117,0.3796225810261691,0.3606187791226277,0.1449560717441941,0.2767340173327989,0.0560062766492682,-0.30739378038293824,0.2029188284052,-0.014639910219665939,0.3641096992079773,-0.5715156333298036,-0.5096922011926276,-0.05510148406363633,0.6943481108296409,-0.4968355449863007,-0.1965465655108527,0.5048237001943736,0.7481424054676099,0.30017628301142996,-0.09693375944001457,0.07387141070399682,0.5072465478695847,-0.6333954707975586
Frontal_Inf_Oper_R,0.2298339752522055,0.16353661704024527,0.33817739926399865,-0.06615864612495388,-0.03474276940141711,4.285129938807363e-05,0.03306123647089296,-0.15463122583771421,-0.2935015972362418,0.1523082259319351,0.29073249215284064,0.10660873940469649,-0.04524810327806749,0.1970823994417173,0.32788859648662183,0.32782897167375635,0.3938141233143559,0.05062551379316572,0.14788928718190583,0.2591080317334391,0.04391897850387051,0.21706148739547487,-0.02909874748020551,0.01376124452661212,0.10595193345658763,0.20886252184784396,0.3412820320903133,0.10869676641950385,0.16151015432875282,-0.08245783306783012,0.09644577359738915,-0.02966813047608406,1.0,-0.18982666506887852,0.06425368362545775,-0.03945915993856632,0.2750764147255263,0.19665748668628188,0.5112088822404027,-0.1703927845757524,-0.06189750185236411,0.15148093306358898,-0.18266900743259146,0.5224829154968735,0.005360163145887885,-0.11487053607451239,0.28588004108417125,0.30913284856258416,0.1444768856022236,0.10774930596415302,0.14268925644565073,-0.09205857882279106,0.11180681150127726,0.15331655778394387,0.07671016447565976,0.03420930289324804,-0.1190873282552107,-0.06079592683821513,0.10954465796133536,0.07252249422651497,0.15907642394269167,0.47624995303825274,0.24805421616507028,0.4359861110102961,0.3979416711598448,0.20557686960873767,-0.02006454307151519,-0.04108194643018311,-0.15737052832108464,0.23085359813185222,-0.0254249263242933,0.02698384937561678,0.2773328662747476,-0.16265510060907262,-0.039010933004165416,0.07348788731587855,0.02373693034095035,0.2614590609421208,0.23164628969108197,0.10535229325593413
OFCpost_R,-0.34881340618161527,0.341241570355714,-0.3949100635309813,0.25509147973112345,-0.21729727556754277,-0.32493063449193754,0.3838067219225042,-0.42570015303380365,0.2055790014117044,-0.20017670530950182,-0.21063996764881585,0.30731557625393163,0.3153907467500006,-0.4941936106552314,-0.36593799884430145,0.3713270358303181,0.16657645045310193,0.5876963478357105,-0.41722723363200914,-0.26080683482931327,0.3532957726229716,0.22772790176436164,0.1466342372407062,-0.16661446656802878,-0.17936691956164452,0.23480118541099243,0.320210540405893,-0.03534902442741872,-0.146636393396929,-0.14317526833911376,-0.5895454466364206,-0.32618053482431425,-0.18982666506887852,1.0,0.036678055012300204,0.5623060887525672,0.21892181289896612,0.23872200819348569,0.3761731092425863,-0.19530553903490558,0.25295257986427894,-0.10824024075926839,-0.14356377578175566,-0.46446583661012586,0.36505415166746585,0.270887174363893,-0.13235699282882696,0.30880945008277877,-0.07019282759851647,0.21038446646097012,-0.022346083097241988,0.004873406017629611,-0.039863184790046864,0.416273782357482,-0.02296772493448069,-0.19882738591056426,0.4725554759697635,0.34042085033626995,-0.3426303363922194,0.3646529755202639,-0.3490380145406692,-0.2778980428362708,-0.39027474777055904,0.3964574708577956,-0.21797340134333168,0.0618030696602832,-0.34976432296860843,0.5124310681905448,0.7078103513343441,-0.03661993111643751,-0.4333287690600715,0.6195243375702958,0.1728860338853418,0.16408112818798842,-0.17196867169798358,0.06609296359275789,-0.02770028214629427,-0.3428670133834856,-0.157812835954756,0.33237209085759895
Thal_PuL_L,-0.033335824384771284,-0.5082047783764162,0.432372158052932,0.004573287333157227,-0.5835435634496445,0.34031306186740556,-0.5470715934393641,0.04229700217167784,-0.18729938354082198,0.2434955077710114,0.32350398128450353,-0.32150737048098066,-0.5039248456471668,0.21565429540982078,0.603097759003439,-0.5013886636194678,0.15066858213092116,-0.3698122820654172,-0.23611937723357565,-0.5833049278195961,-0.23407469556901453,-0.43531943519036187,-0.19869426031859164,0.15226678176975905,-0.5374072393339757,-0.42615926972638324,-0.16210189597258523,0.3623105478081752,0.8089797111181679,0.18912165146946794,0.144887806230909,0.5300250898122725,0.06425368362545775,0.036678055012300204,1.0,-0.3269864674389529,-0.36175394855377124,-0.2511690454023115,-0.32980174716798094,0.14103153245253905,-0.3607442100272261,-0.17135602352010026,-0.007375437268901202,-0.06846576049134297,0.3589444320301272,-0.1775370042487584,0.5270562502725442,-0.3027333665930993,-0.5242510538491394,-0.4013502093917292,-0.08177043890203461,-0.258541453330527,-0.14202628849606178,-0.4302772889640338,0.7362188514190129,0.10701723455302392,-0.4895526661222611,-0.7012167136185662,0.20988536954216166,0.430734425396938,0.15582359979260008,0.2696792046943194,0.006125621501120278,0.029427225817707393,0.10923890313431554,0.41195273525585185,0.16784708712515528,-0.4767097415461637,-0.1928661244473726,0.36004577767476,0.2747008280559995,-0.20849541421786005,0.21800595443664889,0.4387139738210151,0.445221623533758,0.2567762770790464,-0.01953937222537776,0.11853731154988176,0.5267502987544581,-0.5237197542971536
Thal_VA_R,-0.12085414392083221,0.6998067256080003,-0.2041500165942879,0.5675294773883447,0.2439567921249828,-0.3361293703400019,0.7125617505714053,-0.22840879999312005,0.02909820156536353,0.018640559403101466,-0.22531715547132763,0.21316562115809423,0.6218996256690399,-0.34988776819665496,-0.587550563585956,0.5460528678583823,0.058142852995909294,0.6221888422265357,0.012837464747175734,-0.010721658114137512,0.3575931791799129,0.4918196113837813,0.4728534291225838,-0.2175723340378226,0.09933017575552935,0.6186461525949257,0.44017483707021665,-0.18852624821987968,-0.19583669594206862,-0.02534467473906672,-0.46303379892315044,-0.38127157551045293,-0.03945915993856632,0.5623060887525672,-0.3269864674389529,1.0,0.5079199313371542,0.18721410109496686,0.5587578954437361,0.006671058840773332,0.5773470977628606,-0.058653963680125265,0.13975963946444464,-0.023950936609134128,0.19644345853455433,0.4182335802978038,-0.26228515131996927,0.39416978814160364,0.20807137131741021,0.3320088764790142,-0.006841303751424834,0.2244985570102546,-0.0459833297009584,0.7654608399589384,-0.30778236358012623,-0.06845603324521989,0.7483469105702084,0.6671190187565852,-0.43561151814742655,0.29871574152181224,-0.3143206570581166,0.04178390035192275,-0.13705786844046688,0.07359856960005809,0.06371973599406928,-0.24065996241698764,-0.2117850593958294,0.6999441804500087,0.6643698619935792,-0.14090120465989073,-0.38691128241331046,0.4592838990180094,0.0925066822010175,0.04034290944608194,-0.1248883309381872,0.3023182654620763,0.059592770637015506,-0.20662983995103848,0.06834918723040535,0.7019128519546317
Frontal_Sup_2_L,-0.36356655752568207,0.532469648563948,-0.16970444621441685,0.3159963462561615,0.4194256093447814,-0.275013624215063,0.411619810570162,-0.18929110106253896,-0.010083210927462099,0.2506346541360397,0.013686483647287069,0.16768691537318045,0.46868033382802626,-0.5029097556947097,-0.32550149727502314,0.2909604461196572,-0.05792964169445109,0.549215701583481,0.029655273736540286,0.14762892312152215,0.3778229734679117,0.795431692927447,0.5115373973231513,0.03075140696396046,0.21784363874558485,0.6849284353362264,0.7028905596534694,0.04733425564760347,-0.1575917103932916,0.0007389925411124474,-0.09919877440962777,-0.24856794434656862,0.2750764147255263,0.21892181289896612,-0.36175394855377124,0.5079199313371542,1.0,0.09767732585082595,0.6146968297381495,0.03229074793377673,0.5874981883965449,-0.1550999804990691,0.13895634034088863,0.25014882760436574,0.08722827271277969,0.3525232694339395,-0.06110351495989989,0.08196391183926517,0.17215545627559373,0.49105026005686014,0.29518412567924673,0.3767622528659207,0.22196529991295041,0.40931816936011056,-0.28432262323892504,-0.02605153208885434,0.3433625189371403,0.43991313076895233,-0.25083606315227813,0.036041039887234914,-0.4142624659504715,0.13773906020486953,0.06566080636001935,0.1460713671170463,0.4345607981846808,-0.19631331141930922,-0.4212898938014588,0.4317789550448953,0.2853503710929199,0.08509526771437416,-0.24911349716003478,0.3401977361438016,0.2016449901351884,0.01842680326268405,-0.17857741878366795,0.18233948941591516,0.2907861371254109,-0.12217622684520725,0.04942646041366357,0.5278928604117227
Frontal_Med_Orb_L,0.04568072465024884,0.1734486290786641,-0.3141527348534183,0.05558106834376942,0.041873023878770566,-0.7379100132012612,0.42508174421502243,-0.6435596128763726,0.09818608336552812,-0.5378999954722128,0.3274608710854773,0.7760805542873132,0.3657556520908818,-0.18546508780502613,0.02771050301994699,0.6381839233432279,0.6401166890168828,0.1168022019473994,-0.16665078425781424,0.45897562253742824,0.6068783476752381,0.0032635442345141964,-0.08230325388418414,-0.22671005026540045,0.48146009447690696,0.16608758008069713,-0.004508124931172098,0.2925211807609231,-0.3443701921228026,-0.7347047001577628,-0.5995332677326887,-0.6575490230597806,0.19665748668628188,0.23872200819348569,-0.2511690454023115,0.18721410109496686,0.09767732585082595,1.0,0.6129299141803467,-0.5844440416491805,-0.20445136744952627,0.12816342921236418,-0.49127128519566027,0.05058606363446356,-0.01514316293635299,-0.0676058012465012,0.07470685120176275,0.6761437118054999,0.08242254427439835,0.1764149890621244,0.44936376877661166,-0.596385077219854,0.11486517923231346,0.26764759872704463,-0.27735694212935724,-0.4485514018550253,0.16040685637163274,0.20829215417225697,-0.32688272969782284,-0.23485866584075257,0.07138575635692275,-0.08926220125827616,0.03274650133681258,0.5160558909356239,-0.222803042502746,0.3399676924649303,-0.23875150117654012,0.6019344160253576,0.5690782729214665,0.3428114198554928,-0.8097234926557924,0.33405821050007645,0.4077891194907249,-0.74812862640309,-0.7081670085403973,-0.255313393033562,0.3174322030642603,0.056182950038489575,-0.3842538264175372,0.5942286464411267
Frontal_Inf_Tri_R,-0.15330367986007523,0.6234835985333919,-0.20898276632079327,0.29809809081405647,0.20839616764989832,-0.5652798795334018,0.6449062031430323,-0.6295774081189185,-0.12553981000114278,-0.14160135372042382,0.13110485910593464,0.5435375717615898,0.5623689076871722,-0.4398532889751455,-0.28301198179189946,0.7419112942532351,0.43470889371469895,0.4932984868161197,-0.02915579486094617,0.3084629994594845,0.6583055124658476,0.48666917168862767,0.23050917600420787,-0.21565874558655102,0.30734247957489247,0.594000038373233,0.5784849711967197,0.157071211945593,-0.30127497736390346,-0.4860044153986684,-0.5392547381942511,-0.609688892551985,0.5112088822404027,0.3761731092425863,-0.32980174716798094,0.5587578954437361,0.6146968297381495,0.6129299141803467,1.0,-0.4320901137025289,0.23595107500655824,-0.07098991962486928,-0.3205088316140846,0.22956811329697838,-0.004382901149068296,0.19760236358834238,0.06843404741939825,0.6218574052923027,0.1934595967641231,0.3778597680865101,0.4056038357567839,-0.17984261406880914,0.29965673889905037,0.6005805322974545,-0.3479378210299408,-0.21468963442085323,0.3585269143459695,0.44662355872689785,-0.45956752201022316,0.011128465909532398,-0.2995367173314763,0.13578513510475548,0.025217267765388778,0.447710713824053,0.1742250558811334,-0.019994337487874332,-0.42939528186947473,0.6762561265386964,0.598487954272198,0.22156215170137405,-0.6385112504196503,0.4875441430493998,0.4743981017965301,-0.4139851375802634,-0.5109938332630041,0.0025031712317157,0.15172656922869074,-0.11215130942380527,-0.10359027471848697,0.7804713642928216
Heschl_L,0.24517857735670445,-0.10986427919228231,0.3326501526568424,0.22001340260065402,0.1428723376156333,0.2963795688308196,-0.13159761846794218,0.8457555050112896,-0.05860114019552714,0.4562886635561673,-0.16573544141286564,-0.64252516535645,-0.14274939220163518,0.42489740773472107,-0.009927203495092796,-0.5475154238218337,-0.4216477880101921,-0.1140675828162889,0.1456010684742146,-0.36484456390327324,-0.6925263818261579,-0.053645607722601525,0.37993432231966606,0.011781260111782424,-0.11701592187597508,-0.1948340270555772,-0.32634939111255945,-0.19301082342583656,0.42816169457707287,0.8521786403814086,0.302247696049593,0.522685321736376,-0.1703927845757524,-0.19530553903490558,0.14103153245253905,0.006671058840773332,0.03229074793377673,-0.5844440416491805,-0.4320901137025289,1.0,0.21438899910692336,0.1701296341167403,0.9235012749646974,-0.011355629720680938,0.09042172127256841,0.2667586477864593,-0.10324917511862294,-0.4451237068122998,-0.10376381612656889,0.1921703192160576,-0.602807421427958,0.5153168941685696,-0.4046756434104747,-0.09551778069784929,0.29347049726103397,0.16496948378142057,0.02998347487256148,0.05388757673794547,0.15837467296521085,0.36792486015852677,0.09212698313888067,0.21426552087268047,-0.12453417953240035,-0.4171047277034734,0.09375895431514421,-0.2835297500228587,0.5869354860751501,-0.19796298162075343,-0.27815722995493963,-0.29080553806186044,0.47935791144627404,-0.5125360996855507,-0.4553826997401614,0.5539174403617759,0.5275935594020414,0.39068973391385253,-0.073422459894453,0.11393980635339576,0.4995753945195534,-0.25081277496554966
ACC_sup_L,-0.22894451239759148,0.717281372313404,-0.09137075254654624,0.38342683875815026,0.388830837877224,0.049007782290198754,0.5275602619805398,0.1436892734463573,0.014915893197899087,0.27498441571720933,-0.40084751682770314,-0.05289124602157339,0.40959159904981945,-0.35616374453605965,-0.5402497912078585,0.21724934363552237,-0.27722651483861066,0.6855850111592802,0.1883708529493911,0.07790710838562456,0.12656973432200913,0.6941192073641125,0.48758098537882494,-0.06076691408190453,0.06549104776922475,0.5953655504176142,0.49735507327188416,-0.5014909409233937,-0.1829301362075298,0.3307810322395698,-0.05557609852104074,-0.1779326071941427,-0.06189750185236411,0.25295257986427894,-0.3607442100272261,0.5773470977628606,0.5874981883965449,-0.20445136744952627,0.23595107500655824,0.21438899910692336,1.0,-0.16455136100507325,0.34985140881226245,0.14276256966881157,0.04742433613104712,0.40777678469920575,-0.5403639968619709,-0.04173673684993388,0.314067231082196,0.3834369174260444,0.08373066998325486,0.7197424671792712,0.11166385058662623,0.6531379804939411,-0.18836673445311425,0.20558114414504172,0.5870992738253283,0.5994657325358287,-0.04108605681611343,0.1442415696954792,-0.3820585787492535,0.06655847641646293,0.04819114597369736,-0.07833499044747776,0.2711526598157484,-0.2988725674572935,-0.19668651955632585,0.2838344864788517,0.16016874624134617,-0.36633976323089357,0.08091840791363164,0.3782431694266251,-0.1042726739135703,0.3556085452694876,0.13513326552023874,0.2953707424158333,0.038265433323428924,-0.07325794906551354,0.10817798604180393,0.4250516099276443
Temporal_Pole_Mid_R,0.3043931438878121,-0.11165431450976007,0.11815544780832865,-0.1476647089736519,0.021296037893439746,-0.2813274027603979,0.1326392104613535,0.23318540191120785,0.26849659679418775,-0.23010941159280465,-0.026450355025706102,0.11302964523078748,-0.11534019449315824,0.2993235621621316,0.06397586734448177,0.15698820641455605,0.16554448186753962,-0.021088444883479513,-0.0035203194470702147,0.28668551543746057,-0.19800734338350467,-0.12155936834020417,-0.11232236597156812,-0.029370118818328395,0.31851296889281727,-0.11876045480458354,-0.41438380444558426,-0.18692419909066116,-0.043265015317019644,0.16491278855784738,0.019825590102039756,-0.05353962140413914,0.15148093306358898,-0.10824024075926839,-0.17135602352010026,-0.058653963680125265,-0.1550999804990691,0.12816342921236418,-0.07098991962486928,0.1701296341167403,-0.16455136100507325,1.0,0.23077314947698754,-0.04493187316549163,-0.03696922248086485,-0.17405667975207295,-0.24161145880693385,0.20612031245622256,0.3032379454110456,0.3595384515399476,-0.2651680425765277,0.0664241338388405,-0.36965821165000756,0.07371222641317503,-0.09278056835995058,-0.30186534341973015,0.09952438057678249,0.15925191991903578,0.15643571658727348,-0.09694144779660947,0.48609011739942776,0.07364996970463997,-0.09938464554313658,0.37591408599742426,-0.2366946542779654,0.08291121584999975,0.2836663942098314,0.12146242966102087,-0.025641393306599855,-0.12203456743211492,-0.14561517364344814,0.033535240334646166,-0.11259181169986826,-0.1762073513758855,-0.15323679889456604,-0.0955593825525853,0.03468249213701879,0.2263424783274538,-0.07147971966344169,-0.023792477879511345
Rolandic_Oper_L,0.25623444429159886,0.04129465606472486,0.2734783912160353,0.3503252854443735,0.1463134356479332,0.11347159631442374,0.05129515836616555,0.8220834416869861,-0.041575242667299964,0.3614935290570721,-0.16628717950755273,-0.49525192872784496,-0.01290874506696124,0.3400885893003728,-0.09314754630417658,-0.3948619722413421,-0.29420022404060026,0.024175056201660543,0.08308307831062375,-0.2643439710547048,-0.5640748558034604,0.0895900149174124,0.45101176656092073,-0.000297041053017608,-0.006615682726431644,-0.0944973332901869,-0.2766594760132714,-0.23421111863363417,0.30154033575194705,0.8333968062688352,0.16401046942572584,0.3796434082611928,-0.18266900743259146,-0.14356377578175566,-0.007375437268901202,0.13975963946444464,0.13895634034088863,-0.49127128519566027,-0.3205088316140846,0.9235012749646974,0.34985140881226245,0.23077314947698754,1.0,0.01541194167701723,0.06523629781864754,0.34245577119837173,-0.20887223886710066,-0.3039219364072438,-0.05773291618881381,0.2920420087757784,-0.5604593976009864,0.5803894852966007,-0.41898661939740306,0.07816693300721932,0.1511743873394904,0.014412910335182431,0.21703205155779873,0.22193192909948284,0.10503644164692945,0.3443238124509423,0.09734388755312291,0.21062781031095115,-0.15527690766512992,-0.3337921593150659,0.06796484411083885,-0.33853400359832886,0.5593077494635941,-0.023518602148783714,-0.13156585091697937,-0.2845564578894623,0.3578233584103677,-0.3432184404360656,-0.4081634617904893,0.48845378353200664,0.42326326496204597,0.41420678048584153,0.02185471408996997,0.1525549496402939,0.41881323833588335,-0.07643776929015272
Cingulate_Post_R,0.3404080765180328,0.22459514001514633,0.4329616357484478,0.020668088210710683,0.36700771629114004,0.11036918462112527,0.08713791530244006,0.10815011151178243,-0.19094584086497848,0.2507617365165988,0.46073287763673026,-0.05012820727161825,0.1949491114540759,0.24592259963077057,0.22875970015524888,0.1585539452896372,0.17185010582192642,-0.177335648339619,0.5558296396832964,0.41560117949806785,0.1084962919295661,0.22841625008883998,0.15857661958316338,-0.009411897074651222,0.24075777145353464,0.21939340085057019,0.22839567559838578,0.08128641788955158,0.14642990772878808,-0.008676478545895164,0.28320589950944275,-0.004972416814878132,0.5224829154968735,-0.46446583661012586,-0.06846576049134297,-0.023950936609134128,0.25014882760436574,0.05058606363446356,0.22956811329697838,-0.011355629720680938,0.14276256966881157,-0.04493187316549163,0.01541194167701723,1.0,-0.16870792854954905,0.04964814784280077,0.1551501078712312,0.1440721839401581,0.1843912414717566,0.012415772457462603,0.2381637564614514,0.08770698533507115,0.25192254089744903,0.19150612273840412,-0.05109946447521818,0.32190156770165496,-0.08441652740412094,-0.0011699297167040814,0.1528889199354749,-0.19853561146628618,0.11559476548691516,0.6126346032979646,0.48794236872885577,-0.09443238128606359,0.6197772370832588,-0.012758192306112935,0.20223436074443135,-0.024104485876264715,-0.358048657944334,0.3452377712391223,0.1054624432127034,-0.098544950442173,0.21577602129052914,-0.12395021928731023,0.025932965736807426,0.18995967886689502,0.28862194731028906,0.5163153659674511,0.31869179256916363,0.23710733014603913
