,LC_R,OFCmed_L,Occipital_Inf_L,Cerebellum_10_R,Raphe_M,Fusiform_R,Thal_PuI_L,N_Acc_L,ACC_pre_R,OFCpost_R,Temporal_Inf_R,Frontal_Inf_Oper_L,Temporal_Mid_L,Temporal_Pole_Sup_L,OFClat_L,Rolandic_Oper_L,Heschl_L,Supp_Motor_Area_R,Cerebellum_Crus1_L,Putamen_L,Olfactory_L,Amygdala_L,Thal_PuM_L,Calcarine_R,Frontal_Inf_Tri_L,Frontal_Sup_Medial_L,Frontal_Inf_Oper_R,ACC_sup_L,Temporal_Inf_L,Thal_PuL_L,Cingulate_Mid_L,Temporal_Pole_Sup_R,SN_pr_R,Lingual_R,SN_pr_L,Cerebellum_Crus1_R,Frontal_Sup_2_L,ACC_pre_L,Cerebellum_9_R,Red_N_R,Thal_MDl_R,Postcentral_L,Amygdala_R,Cuneus_L,Insula_L,Cerebellum_9_L,Temporal_Pole_Mid_L,Supp_Motor_Area_L,Occipital_Sup_L,Vermis_3,Precuneus_L,Thal_MDl_L,OFCant_R,Paracentral_Lobule_L,Thal_PuI_R,Cerebellum_3_R,Putamen_R,Occipital_Sup_R,Cerebellum_Crus2_L,ACC_sub_L,Temporal_Pole_Mid_R,Cerebellum_6_R,Thal_PuL_R,Thal_LP_L,Cerebellum_7b_R,Occipital_Inf_R,Parietal_Inf_R,Temporal_Mid_R,Temporal_Sup_R,Parietal_Inf_L,Cerebellum_7b_L,ACC_sup_R,Thal_PuA_R,Cerebellum_3_L,Caudate_R
Temporal_Inf_L,0.0862654251003359,-0.03602635962902953,-0.009954616936830937,0.1138770622916458,-0.06141085334420154,0.09280760852862438,-0.10985614261433607,-0.1716145597492492,-0.24591849861962903,-0.2304529827604787,-0.001592221619184239,-0.069164156431035,0.21376943493924735,0.08669351867522676,-0.3504546605514686,-0.2583682748648169,-0.13698272355034938,-0.07453344428128962,0.3084875377946053,-0.045267427534552755,0.24587705772588567,-0.00031739757495274115,-0.1672317986834043,0.1798992736056887,-0.13491083349503144,-0.16414558421439232,0.06298523376483754,-0.1877899130187565,1.0,-0.06322109184733399,0.02708442966254487,0.033406189498960494,0.018332747813187444,0.12887643642504418,0.05507462460158491,0.14839002393094977,-0.08611378850826011,0.08495653717441845,0.24705405039268402,-0.20577530693049081,-0.04072778200150745,0.16729239097411652,-0.20407983057828535,0.16208912429874178,-0.29135500688466665,0.09906322873754868,-0.22064257126499298,0.005759497465236204,0.24137538257856717,-0.03318220133641779,0.15267866023755564,0.15693397647570465,-0.19675795159129567,-0.06503452107527267,-0.0060983014885101616,0.02058168741468671,-0.12582002446511795,0.2464451407205655,-0.021761997477834374,0.1650712948480216,0.07692893589619816,0.12981243384476646,0.14467862479525367,0.0813827779681708,0.16598091630769463,0.15385357012674142,0.05976076560331162,-0.008566456131837109,0.02036546216264704,0.2270828547978066,0.11704517584225466,-0.0793216485870394,0.07478303247338675,0.1119197958889871,-0.12363271250104448
Thal_PuL_L,0.056969159668540915,-0.41490581191941717,0.15226678176975905,-0.7187316219689311,0.445221623533758,-0.20689783104699402,0.3589444320301272,-0.7012167136185662,-0.3698122820654172,0.036678055012300204,-0.24591494242906314,0.07746595383038463,0.15959008111544645,-0.1155596218617068,0.4387139738210151,-0.007375437268901202,0.14103153245253905,0.022651691118786507,0.4516819681271675,-0.014622860311803423,-0.5833049278195961,0.20988536954216166,0.0492184609756884,0.21565429540982078,-0.036092436983707725,-0.43531943519036187,0.06425368362545775,-0.3607442100272261,-0.06322109184733399,1.0,0.10923890313431554,0.029427225817707393,-0.5990608391194029,-0.033335824384771284,0.4865182010569367,0.13241023894239404,-0.36175394855377124,-0.6862610945988812,-0.09934983640660072,-0.1775370042487584,0.14541854349420955,-0.01953937222537776,-0.1928661244473726,0.5745489520197712,0.18912165146946794,0.5995577914124183,0.12380215643826707,0.3854577548485688,0.41195273525585185,0.35491936590013223,0.36004577767476,0.7362188514190129,-0.20849541421786005,-0.15333087288200353,0.3425672508724584,0.2702059932721766,-0.4302772889640338,-0.009698836122413486,0.2747008280559995,-0.09721604292901807,-0.17135602352010026,0.24321832884075967,0.21800595443664889,0.5090704240936531,0.15582359979260008,-0.32150737048098066,0.5270562502725442,0.15066858213092116,-0.3027333665930993,0.3386771034604214,0.34031306186740556,-0.42615926972638324,0.15555924980344832,0.2434955077710114,-0.5082047783764162
Cingulate_Mid_L,0.10692889116500007,-0.22271532010297745,0.08685320028322442,0.0382947324098221,0.23791688864929764,-0.2062778413848542,-0.002918991031175604,-0.2000350578106297,-0.09534589948004996,-0.21797340134333168,-0.15438719380804627,0.36789968576083243,0.14352927199461685,-0.22029768273204656,0.2069284300683944,0.06796484411083885,0.09375895431514421,0.6804004411877739,0.20184297647597377,0.29321050840221613,-0.06806568171531899,0.24627697253564465,0.08490841466805826,0.061902694744223954,0.4334586817361583,0.47158283386978833,0.3979416711598448,0.2711526598157484,0.02708442966254487,0.10923890313431554,1.0,-0.24392182229191844,0.04367392706082898,0.0303471330022894,0.14157539767751637,-0.2775442452280707,0.4345607981846808,0.030977475201372957,0.16203431501180482,0.1601218455125339,-0.05649252329840869,0.20892702033347305,-0.3447739898074756,0.32136065391261864,0.19770321332999768,0.05666930337114278,-0.06427087617483133,0.5674098421080863,-0.12313187531212763,0.20548182650330496,0.31238079355305937,0.15330523332597573,-0.03415812759921173,0.4058214203319583,0.33948332508220863,0.2681456632868543,0.0959318772075212,-0.07763729858809336,0.3213559624956532,-0.18392109838154747,-0.2366946542779654,-0.11132233989865042,0.20861301213769146,0.26913370097149525,-0.14936213032777237,-0.24837290346520519,0.3383486952021123,-0.12504882578771184,-0.11622946030754072,0.2723313008224104,0.2912773783255822,0.3677767183156335,0.41843698987502237,0.5023608509547596,0.13035286880573863
Temporal_Pole_Sup_R,-0.16928646081430337,0.46079539277764564,0.004502441274444551,-0.01250103154900309,-0.331000419540254,0.5888443026165181,0.18078681434395863,0.12874097244474636,0.4126027190122238,0.3964574708577956,0.4059236279363077,-0.32249979484968266,-0.409713635200186,0.42978620399377127,-0.2572192066687522,-0.3337921593150659,-0.4171047277034734,-0.1993878131288411,-0.3449409315348195,-0.29315765177952685,0.28429820339335804,-0.05528588162187391,-0.01726772626789816,-0.21555883853152463,-0.4260092867222428,0.0689011771133982,0.4359861110102961,-0.07833499044747776,0.033406189498960494,0.029427225817707393,-0.24392182229191844,1.0,0.1245198230570982,-0.07078763594894591,0.34109120026895545,0.6182983017552779,0.1460713671170463,0.3801009559556322,0.021543767856542738,-0.15101055388036452,0.03583733107098517,0.07954306023657746,0.35810883359391865,-0.28274762337022974,-0.3344980144750115,-0.14593082582989475,0.07392996459697719,-0.19979950682363154,0.44557772283724884,-0.28317291393063615,0.09748775542632633,-0.00889195005421075,0.5274998562451566,-0.2985457422583481,-0.11230557422102343,-0.15393275085969763,0.2286787331340037,0.513907266640756,-0.527049128898775,0.37514962542494523,0.37591408599742426,0.3734766840705779,0.4103731473948802,0.06038576120814603,0.09666446547451259,0.6067181748181188,-0.0978730429898013,0.5857612360124536,0.5139237239368659,-0.005914431695782731,-0.4418851243881719,0.1460490493678273,-0.2635029948661657,-0.29505329717212037,0.12072385996697457
SN_pr_R,-0.3285508715039451,0.6188255592872673,-0.18225873125094708,0.6583680392327691,-0.46169965166792754,0.5557160567604448,-0.32370086378432306,0.6210093301211809,0.44062421939349145,0.17050204047209078,0.6311298848597244,-0.2887589392093844,-0.446615086014303,0.2025149746367668,-0.4765842701255907,-0.1203449407005823,-0.28879990393995386,0.02628749340898718,-0.5628534464084098,-0.24511006542058264,0.5141917271242982,-0.39214070554548963,0.009152236156879238,-0.34521047115513986,-0.1681283417260087,0.41805422632777195,0.028259354868347034,0.4078829616674798,0.018332747813187444,-0.5990608391194029,0.04367392706082898,0.1245198230570982,1.0,0.019315695858658475,-0.2851218137771025,0.07990137061842166,0.4640696973821924,0.577349213225304,0.2900723065971975,0.3976545681467192,0.029685952288825052,0.1340386697074468,0.5067992823968286,-0.5443925053226367,-0.37328232332668965,-0.5166987869754051,-0.40556249504770114,-0.1448101265367003,-0.2691104379539158,-0.4664750686776302,0.015175363041451683,-0.6012128360913834,0.4003681009902781,-0.017358802590993126,-0.09146560060397027,-0.30917374486332383,0.6540460767658504,0.1714227999096674,-0.5593543012659077,-0.04263457585082399,0.009613223066183823,-0.18451050648930603,0.22983365899659286,-0.12467562560059829,-0.1546087491459916,0.5416530607278465,-0.2518301033628121,0.2540658949557092,0.5927772129142931,-0.18848474526552503,-0.5566852618442815,0.5547677241028508,-0.217994119392422,-0.22284235843978492,0.6629932625285012
Lingual_R,0.5096817510278152,-0.21325778527785166,-0.10371281044001479,0.06148588920091845,0.1674831108813594,0.12733574038383624,-0.2893586746648936,-0.038005052005093104,-0.38063804522604877,-0.34881340618161527,-0.026117729252429268,0.2852523594075528,0.21717922589021005,0.41187737011507203,-0.14822250226809267,0.25623444429159886,0.24517857735670445,-0.10964104398830612,0.1001962008783063,0.2277922925754149,0.24812484465772547,0.2037734900308361,0.44998900885466336,0.8330906336582561,0.0760008495139232,-0.31191822060239005,0.2298339752522055,-0.22894451239759148,0.12887643642504418,-0.033335824384771284,0.0303471330022894,-0.07078763594894591,0.019315695858658475,1.0,-0.00965378461729944,0.2201492607261326,-0.36356655752568207,-0.24206312360504043,-0.2834532377254702,-0.030598995713210866,-0.018291389409833773,-0.1258305015960935,-0.23955581846959875,0.45538212773049164,0.2454426809628916,-0.015256087649898971,0.30830690180860104,-0.05932226561721352,-0.14734149846130407,0.5093850458217084,0.054946407385482975,0.12021627005626677,-0.3525431301954618,0.35507649663433083,0.052489826630203365,0.41209855303759463,0.06489965321184989,0.19239747740616067,0.18816081176698965,-0.22553643923151834,0.3043931438878121,0.6876895829065338,-0.20360126115897947,-0.4517481336747046,0.6770699340762572,-0.061380914954509945,0.13540993285714722,0.3390220370602239,0.4132397818536887,0.0058175358871717445,0.07601516940753021,-0.24735685221178388,0.6082970413996528,-0.047145324226080955,-0.10204984511618961
SN_pr_L,-0.02774186068667681,-0.11419407965651726,0.13393954369338443,-0.47837361238575427,0.1220389594516103,0.15944767435243237,0.3192641860590216,-0.6062799618887624,-0.2437799055061496,-0.0034798170505444645,0.09551202075295555,-0.0994387688390872,-0.027757375027500062,0.15988085088483175,-0.024646843820300895,-0.31106339293065954,-0.2739374569455784,0.16975649021486292,0.07207833968521167,-0.3068213025978983,-0.19006323144528306,0.385253144446395,-0.14815113774020416,0.08956033167418402,-0.3046704171276756,-0.08867952270758801,0.2650961296971131,-0.3930040396606388,0.05507462460158491,0.4865182010569367,0.14157539767751637,0.34109120026895545,-0.2851218137771025,-0.00965378461729944,1.0,0.4214411094261216,-0.1067377685434308,-0.21875620789396155,0.056438180021074945,-0.3141013481610994,-0.05349683784807368,0.18500840366430038,-0.07962740456275001,0.2946796068071491,-0.13765713962174184,0.3546373365067941,-0.0027512368710137015,0.34575072021219105,0.4132305275816824,0.010025875042707135,0.408461517073295,0.42943079960940445,0.06684236520479535,-0.15097533482216716,0.07668027838823407,0.07823264957156313,-0.3915438971740687,0.3584902141267164,-0.04466474451679602,0.2793313802932416,0.0501652156256149,0.3014637980254156,0.4079717440032364,0.2553316701846549,0.21645517572900005,0.13926504173087118,0.4250703390611331,0.42071708624335385,0.03554950996715663,0.32088048903814254,-0.02302018734695143,-0.198309962057793,-0.018245846746806335,0.07925261040732984,-0.49184694656650896
Cerebellum_Crus1_R,-0.0513230873710961,0.2809951700452216,0.005796195882497136,-0.1406889879218005,-0.3204979470102541,0.6027833935206137,-0.0849149432421016,-0.1509254166355265,-0.012316678099903486,0.1292548676118246,0.4435305164938182,-0.3644211423601633,-0.29681010067592545,0.5096076017791676,-0.4036037199332741,-0.4823484859037731,-0.5463739914253509,-0.2644107709771111,-0.1555242537925156,-0.40574289532219593,0.33165259477309905,0.026969457378328378,-0.15395417137642564,0.042259761536153406,-0.5736519756042914,-0.21910341461191488,0.2892312539712832,-0.3588177265295934,0.14839002393094977,0.13241023894239404,-0.2775442452280707,0.6182983017552779,0.07990137061842166,0.2201492607261326,0.4214411094261216,1.0,-0.19168185509398475,0.11247676801459915,-0.026585363775199797,-0.3480770805965964,-0.09131092934282874,0.05080244365483232,0.23960115762924572,0.09104377837576817,-0.4492146262894744,-0.05429369351656429,0.010635151173036563,-0.10929185579011642,0.4099123807454786,-0.2775901193638596,0.3574967223887507,0.06890470022350564,0.29595615204840964,-0.3592443859338546,-0.30437292556710605,-0.24640859241871696,0.027207991259356325,0.6392878506001548,-0.3956419084735007,0.3178405577015969,0.2512759952675007,0.4427025712935541,0.3951764493074148,0.01197982692731339,0.5130592362534634,0.48784444324636067,0.22480458955827454,0.7372552651955379,0.5125379383465098,0.13967373792306687,-0.3267977345903152,-0.15873725562113178,-0.2660547757594519,-0.40069782241223434,-0.09435437834484214
Frontal_Sup_2_L,-0.3364276801555899,0.3691661118111771,0.03075140696396046,0.3279748167045187,-0.17857741878366795,0.21054949388263078,0.08722827271277969,0.43991313076895233,0.549215701583481,0.21892181289896612,0.28960723667082966,-0.05191077119546754,-0.2633838617841569,-0.2567532324693847,0.01842680326268405,0.13895634034088863,0.03229074793377673,0.5479048990390002,-0.37741524082547767,-0.0005995554060996917,0.14762892312152215,-0.25083606315227813,0.1146055765262557,-0.5029097556947097,0.21716325061042902,0.795431692927447,0.2750764147255263,0.5874981883965449,-0.08611378850826011,-0.36175394855377124,0.4345607981846808,0.1460713671170463,0.4640696973821924,-0.36356655752568207,-0.1067377685434308,-0.19168185509398475,1.0,0.5087554631792428,0.27035216878420354,0.3525232694339395,0.05350498624482656,0.2907861371254109,0.2853503710929199,-0.40421676745807883,0.0007389925411124474,-0.2131972933291731,-0.2964030217695174,0.20822692574005414,-0.19631331141930922,-0.2264953615486395,0.08509526771437416,-0.28432262323892504,0.3401977361438016,0.25977319470352195,0.24394943462586377,-0.04760157014459088,0.40931816936011056,-0.08849976559282038,-0.24911349716003478,0.11281567102932874,-0.1550999804990691,-0.35755050249424086,0.2016449901351884,0.030703109706351574,-0.4142624659504715,0.16768691537318045,-0.06110351495989989,-0.05792964169445109,0.08196391183926517,-0.05072078818951648,-0.275013624215063,0.6849284353362264,-0.14925734381114417,0.2506346541360397,0.532469648563948
ACC_pre_L,-0.2336513893274861,0.57706659452192,-0.10147722910212027,0.512180032916661,-0.551650252865657,0.48504366430605644,-0.1867168218123288,0.6403070208110268,0.5601766067231791,0.1535239728070531,0.4368603493587154,-0.1513543224968718,-0.3748952725101908,0.1595106961380977,-0.39261411560852955,-0.22672386079307655,-0.4064970441134155,0.007769119370659626,-0.4657215477065358,-0.05450577630019754,0.5756378748207531,-0.2120670484996569,-0.10473320092098375,-0.4839690171880417,-0.06484054515527929,0.5648761245386388,0.21778559176134055,0.4017235298115638,0.08495653717441845,-0.6862610945988812,0.030977475201372957,0.3801009559556322,0.577349213225304,-0.24206312360504043,-0.21875620789396155,0.11247676801459915,0.5087554631792428,1.0,0.2906039536289123,0.029175497197011565,-0.11151098391585218,0.1617639333726139,0.32119413143112363,-0.5901883908708753,-0.3576170458671125,-0.41858531637922497,-0.1508067314163699,-0.348809357887192,-0.09849252626321049,-0.5385463358133419,-0.1375123327658506,-0.5785133330019111,0.5500006244075492,-0.09467398136432331,-0.26076975425136106,-0.39521020968136483,0.5907555243553745,0.27743171309407133,-0.45530672870004957,0.26529361135354457,0.17744319029167954,-0.23207532337339656,0.2194163496519717,-0.12410247294308108,-0.2575406305633156,0.5045414572644248,-0.4908387757026413,0.11712453608661953,0.376450564174784,-0.17297077053337587,-0.4530932698603367,0.5661880326107334,-0.32883177301628047,-0.22772535711152048,0.6392605862607257
Cerebellum_9_R,-0.21921407622514866,0.16188490897250635,-0.12071318245880204,0.1837425172877024,-0.13467887830565484,0.21415121933685208,-0.1115700167379331,0.044093200515931005,0.13169261376711114,-0.016310078428363066,0.23408159961116942,-0.13045860977172904,-0.10625322368386922,-0.1997975365111355,-0.17638122806022102,-0.2310392799097331,-0.2373235277040228,0.11109570808774998,-0.03538368448102226,-0.19974370435542046,0.21294794912367865,-0.006976074322753143,-0.15161796467741714,-0.34654512174709284,-0.08394850169254855,0.24558269008748002,0.057859960902768695,0.1737104721513578,0.24705405039268402,-0.09934983640660072,0.16203431501180482,0.021543767856542738,0.2900723065971975,-0.2834532377254702,0.056438180021074945,-0.026585363775199797,0.27035216878420354,0.2906039536289123,1.0,0.018718467903593786,-0.04368894906694977,0.19838991140745346,0.1060034952150072,-0.13408137454674574,-0.27720803023390544,0.07353599992226463,-0.35348445371967974,0.06882471270768128,-0.016250466879853383,-0.29173696864195775,0.1461753682322424,-0.023930056158782607,0.1812225076830991,-0.14492711678233308,0.073245543973793,-0.12865375678599184,0.13839727131021273,0.1326392771148045,-0.1359075983723744,0.12151051843788134,-0.2529420421650058,-0.2883101720574369,0.3244734881511117,0.35613268602345766,-0.27429899175760614,0.18056554548880493,-0.048089627780246676,0.05305710119527329,-0.03750937562203715,0.05308097569312704,-0.10252219475035196,0.23842134695596892,-0.16714870855177805,0.17339389899089677,0.25185901263765414
Red_N_R,-0.26531859087599774,0.19659335864746877,-0.11931872841194249,0.30365717027038824,0.045080446736834714,-0.018245300206362045,0.08651015722696549,0.37883697080842504,0.3445206668299775,0.270887174363893,0.14275169311900016,0.04499039846477492,-0.14563225788278286,-0.16387822656412826,0.1831264399436008,0.34245577119837173,0.2667586477864593,0.2089874140008225,-0.19668137476493708,0.10773660871981361,-0.1224460173694119,-0.27189621074476494,0.27606023206811225,-0.1444606715092359,0.22413989071320534,0.3297858791697735,-0.11487053607451239,0.40777678469920575,-0.20577530693049081,-0.1775370042487584,0.1601218455125339,-0.15101055388036452,0.3976545681467192,-0.030598995713210866,-0.3141013481610994,-0.3480770805965964,0.3525232694339395,0.029175497197011565,0.018718467903593786,1.0,0.406122475534447,0.0802085238695287,0.26854700998976033,-0.31194807131004976,0.15479422277678556,-0.23113012533328192,-0.10368661076185917,0.13079264228913115,-0.25122338959645923,0.0671571042389103,-0.1026860572057421,-0.21478733813633,0.14514975864509738,0.2134268557009789,0.21148028813305997,0.12696211734813867,0.35432255981963895,-0.35883381314895013,-0.10243526919532318,-0.1678083534683363,-0.17405667975207295,-0.14484018467054766,-0.03941406045825042,-0.02931261208323865,-0.2872950387804065,0.028762791147125013,-0.1191978841113181,-0.11138333168979345,0.10324369920069741,-0.09026105614269342,-0.1348069517391354,0.21744393656135488,-0.03945713039012504,0.12946764401281294,0.3514429440915673
Thal_MDl_R,-0.36099345282668405,0.07693468789315669,-0.042355943719768314,0.00878836633710664,0.19193992684204064,0.09833366763597709,0.33161896904623717,0.12676293886245676,0.29767181168291373,0.39032060289753795,0.18270395039521933,-0.04457380764183354,-0.13237882752370975,-0.14887544981200457,0.23526246293545558,0.3199326967101546,0.29572928833099155,-0.04465994373311342,-0.04564243931020734,0.1405409330188104,-0.36432807324332195,-0.054560212057579306,0.2849429945922059,0.0026700215259699922,0.04961372857880108,-0.03152350246510109,-0.247435781575021,0.22569621642507454,-0.04072778200150745,0.14541854349420955,-0.05649252329840869,0.03583733107098517,0.029685952288825052,-0.018291389409833773,-0.05349683784807368,-0.09131092934282874,0.05350498624482656,-0.11151098391585218,-0.04368894906694977,0.406122475534447,1.0,-0.0629888099313138,0.3749387536664094,-0.21898485023013883,0.20252180418818364,0.00547228278567054,-0.01852709559708396,-0.03405778558476902,-0.03426546930334551,0.20640788864659693,-0.17786667445281754,0.27775245957069117,0.1185199217654232,0.017943376884378016,0.3156895926615176,0.2999907941406664,0.28695885740247656,-0.25972585813910803,-0.08752510106244354,0.05929290253682626,0.01608064995707548,0.1397579982363334,0.20173866917191668,0.10354865837708971,-0.09329102279460962,0.028835599503170474,-0.09855224771612227,0.03707152672031767,0.09626320112362981,-0.09918451666330108,-0.0794972859123919,0.023683190942973605,-0.039465213975003036,0.1806651007402488,0.15600035496456785
Postcentral_L,-0.3136172747156672,0.35652284807353335,0.005429019399415546,0.1306953300044168,-0.26167756351046256,0.27190917330432673,0.15164870610568362,-0.01950661125685869,-0.13901233872710028,-0.02770028214629427,0.34601168219951944,0.13338859659115507,-0.03502288847637993,0.22835551532996803,-0.28026537635749366,0.02185471408996997,-0.073422459894453,0.23440639692184412,-0.3085506129763265,-0.2724680577277812,0.1530635154113311,-0.15398468277637928,0.10465121040952903,-0.11425762585122683,0.02098430036627457,0.3048881805544825,0.02373693034095035,0.038265433323428924,0.16729239097411652,-0.01953937222537776,0.20892702033347305,0.07954306023657746,0.1340386697074468,-0.1258305015960935,0.18500840366430038,0.05080244365483232,0.2907861371254109,0.1617639333726139,0.19838991140745346,0.0802085238695287,-0.0629888099313138,1.0,0.1613144367404103,0.091437509008684,-0.22274999600158985,0.243996801053805,-0.1521859552801283,0.48197430484828263,0.4514184001889355,-0.3322853068001353,0.6541734184509658,-0.015212116495436799,0.1687970429056084,-0.15569335744094626,0.03277762580493319,-0.27347099640486905,-0.006913635420758088,0.3472352682301871,-0.4081822597615695,0.04619162639214817,0.03468249213701879,-0.22662788422760957,0.17000976737001103,0.057619134473375286,0.038774257819703506,0.3042575855553453,0.20477979451355094,0.16078024329826693,-0.0053835681807956545,0.8262087037907222,-0.40609322881848314,-0.022767253735683984,-0.12356149361402605,-0.12893529746369287,-0.05173133774617078
Amygdala_R,-0.7146654413159905,0.7402363245263849,-0.17890016495832642,0.10708768570618045,-0.46567094669270426,0.6146779860585563,0.1980652841584127,0.48112077893792704,0.4922248697959764,0.7078103513343441,0.761077952046648,-0.5816633655514662,-0.635301757816398,0.06678685439836114,-0.2916427899549102,-0.13156585091697937,-0.27815722995493963,-0.0728326027126236,-0.5850900154323295,-0.4969755891647726,-0.033429030815903656,-0.5784622975088572,0.003516365705108808,-0.47224167488303054,-0.4482713278688192,0.18845709821439569,-0.15737052832108464,0.16016874624134617,-0.20407983057828535,-0.1928661244473726,-0.3447739898074756,0.35810883359391865,0.5067992823968286,-0.23955581846959875,-0.07962740456275001,0.23960115762924572,0.2853503710929199,0.32119413143112363,0.1060034952150072,0.26854700998976033,0.3749387536664094,0.1613144367404103,1.0,-0.6453667335783172,-0.39012005081008416,-0.1672327695128612,-0.44727379260165046,-0.039033605283603855,0.04267635537504425,-0.5350139220111962,0.08110771604138373,-0.2511341549454172,0.5178770448002481,-0.3335274147211052,-0.11611044901916927,-0.3831298846382853,0.5154183703795705,0.1532506087176198,-0.7612638705287628,0.1885444071529439,-0.025641393306599855,-0.1437933406052161,0.2943805317610547,0.00599886925991443,-0.2246370419853228,0.5771626656861356,-0.07908399129038679,0.3934782849421327,0.532319709617081,-0.10730437597963975,-0.7171333773954808,0.31719340265564894,-0.580487593883172,-0.36193461272393784,0.44170161726325935
Cuneus_L,0.5232365915126326,-0.5993842699008181,0.16604102287751393,-0.44256368865190854,0.40282252090429965,-0.33626600732465134,-0.07083658156800654,-0.6797141842226252,-0.7492011996643506,-0.5461019547916139,-0.4096452458088571,0.481677218913291,0.5505057127493131,0.07260315630741915,0.2007630331687875,0.1419535352772459,0.2684455714213484,0.07325273920164942,0.5252237691263655,0.2506195824135963,-0.13584882441365623,0.4518849500436154,0.2219583723104869,0.6812070602384565,0.22626026483573283,-0.3893022643798241,0.19878422343272534,-0.432464560505162,0.16208912429874178,0.5745489520197712,0.32136065391261864,-0.28274762337022974,-0.5443925053226367,0.45538212773049164,0.2946796068071491,0.09104377837576817,-0.40421676745807883,-0.5901883908708753,-0.13408137454674574,-0.31194807131004976,-0.21898485023013883,0.091437509008684,-0.6453667335783172,1.0,0.3291167234767157,0.5123258150593052,0.34090059882529716,0.35324032405324246,0.20067349704999815,0.5169728548227782,0.44886651906015995,0.5277209453036368,-0.5516268646827217,0.20882282013740916,0.22782014637873865,0.3357859918877967,-0.5042518412772412,0.1427536402416133,0.5551169768797434,-0.2325181527329069,0.03133049929061394,0.29931442521962986,-0.06792874579304403,0.08832522606296135,0.5358692117408053,-0.46880483283148533,0.543064477248844,0.06863806127443063,-0.3215613280978938,0.464331640277881,0.46372250399123993,-0.5326463762322218,0.5638832571829754,0.23577879309582098,-0.5786255991387173
Insula_L,0.49810484923990117,-0.5981286551549123,0.10412251712701504,-0.15811767597098783,0.6384208619539619,-0.5393782833022147,0.08162074128519084,0.013297972532594685,0.010599380392638389,-0.14317526833911376,-0.5693666620794033,0.7798839586513248,0.5259892730906911,-0.20900522615598574,0.7491388299944292,0.8333968062688352,0.8521786403814086,0.08769457005337002,0.2630754432097463,0.7881670371045714,-0.36570354112988246,0.40420762012821637,0.5694777909102594,0.4040646309323886,0.8142782926097528,0.08368908138938724,-0.08245783306783012,0.3307810322395698,-0.29135500688466665,0.18912165146946794,0.19770321332999768,-0.3344980144750115,-0.37328232332668965,0.2454426809628916,-0.13765713962174184,-0.4492146262894744,0.0007389925411124474,-0.3576170458671125,-0.27720803023390544,0.15479422277678556,0.20252180418818364,-0.22274999600158985,-0.39012005081008416,0.3291167234767157,1.0,0.1890051929511342,0.6567568939119308,-0.1042018549829569,-0.3199354036674835,0.7686668295665032,-0.3633199496613501,0.3353511350787695,-0.31108132393473764,0.586865994025585,0.41470433515593597,0.6934777538243337,-0.02393616455248204,-0.5790406902647015,0.6795865058551845,-0.1966554591542914,0.16491278855784738,0.16827017463641303,-0.4630572350515344,-0.27768674712192215,0.14611412040883837,-0.6935956399070561,-0.18124149044892132,-0.3656820166972603,-0.4423732964390999,-0.17361611565470983,0.46790055869209246,-0.14969549273432006,0.574069154513811,0.47661177253823256,-0.05764152672635887
Cerebellum_9_L,0.14807643030129475,-0.3030062807887385,0.11021469971096742,-0.7028007876859623,0.3777244920034781,-0.2208106942115423,0.13044141439609358,-0.5073611534960383,-0.4500137439616276,-0.1039416643259041,-0.19451251848352388,0.17782241795659903,0.266372623944566,-0.19473440813106743,0.25281988545561995,0.12359464790881766,0.22256863773414323,0.17263997666827888,0.35887380144419506,-0.04739602768802709,-0.4301696459663467,0.05929601117930379,0.06757737130174732,0.2467156151023517,0.03258315146041664,-0.21351674072150253,-0.003160711725420259,-0.3792307636195246,0.09906322873754868,0.5995577914124183,0.05666930337114278,-0.14593082582989475,-0.5166987869754051,-0.015256087649898971,0.3546373365067941,-0.05429369351656429,-0.2131972933291731,-0.41858531637922497,0.07353599992226463,-0.23113012533328192,0.00547228278567054,0.243996801053805,-0.1672327695128612,0.5123258150593052,0.1890051929511342,1.0,0.07498332372823119,0.349106797864988,0.2511235283786749,0.27217457024708963,0.3578253203335991,0.49528421374624754,-0.30263442348551217,0.07599929120581422,0.16891906574980217,0.18750407355033563,-0.4422284151379841,-0.008273420533983425,0.23713426314450248,-0.062141761938777025,-0.09368872794551107,0.0767901121600991,-0.040447194553919895,0.19852664937245684,0.16033536952850755,-0.3330780011311034,0.3867621138892735,-0.027411306849536087,-0.37408341104800596,0.421342644049656,0.2383164977673902,-0.3744902664730964,0.21772657420738,0.20415711873438536,-0.49136560093134785
