,Amygdala_R,N_Acc_L,Thal_VA_R,Olfactory_R,Thal_PuM_R,Vermis_4_5,Vermis_6,Temporal_Pole_Mid_R,ACC_sup_R,Thal_MDl_R,Frontal_Mid_2_L,Cingulate_Mid_R,ParaHippocampal_R,Frontal_Sup_2_R,OFClat_L,Cerebellum_9_L,Cuneus_R,Hippocampus_R,Thal_VA_L,Paracentral_Lobule_L,Cingulate_Mid_L,ParaHippocampal_L,Cerebellum_7b_R,Thal_VPL_L,LC_R,Raphe_D,Fusiform_R,Parietal_Inf_R,Temporal_Pole_Sup_R,Fusiform_L,Heschl_R,Rolandic_Oper_L,Cerebellum_6_L,Caudate_R,Heschl_L,ACC_sub_L,ACC_pre_L,Vermis_3,Precuneus_L,Rectus_L,Precentral_R,Rolandic_Oper_R,Putamen_L,Thal_VL_L,Cerebellum_8_R
Heschl_R,0.7057879030503011,0.29610114170688384,0.6264831848359897,0.06966540781731848,0.0972085368892884,0.1828399974219645,0.027683503587418678,-0.10589984028735959,0.2967278875403494,0.45321855220605317,0.13206631268443708,0.004052428884922069,0.6250314485341906,0.2291417930942869,0.005441860702438226,-0.1686540848640733,-0.2847359626357012,0.5475915106227516,0.3007386336980785,-0.11735261635109216,-0.06006661586445928,-0.06392488683068541,-0.21921516818987483,0.03769885319829069,-0.5123431431767294,-0.6088338211842187,0.3686017609983963,0.03975385898199587,0.2862743771824229,-0.2668180209150961,1.0,-0.04134981757116691,-0.46983684708712636,0.37867856579825077,-0.11141945509193268,-0.04256704358857547,0.04069290310068039,-0.1717354246773699,0.0792785462398217,0.21637991626342676,0.2173409813180736,0.49436480567218083,-0.19538866745487515,0.1721387306058482,-0.27905220798279295
Rolandic_Oper_L,-0.13156585091697937,0.22193192909948284,0.13975963946444464,0.29883157968049134,0.21062781031095115,0.02255215200272048,-0.23997748222254367,0.23077314947698754,-0.0944973332901869,0.3199326967101546,0.38801319725018435,0.027875811367330847,-0.023518602148783714,-0.2766594760132714,0.48845378353200664,0.12359464790881766,-0.09314754630417658,-0.07643776929015272,0.41420678048584153,0.5245330530114507,0.06796484411083885,0.6721015776776258,0.09734388755312291,0.30154033575194705,0.23240214363736833,0.16401046942572584,-0.3390200991557054,-0.20887223886710066,-0.3337921593150659,0.014412910335182431,-0.04134981757116691,1.0,0.2750169492652131,0.04129465606472486,0.9235012749646974,-0.23921827840996224,-0.22672386079307655,0.608573039750459,-0.2845564578894623,-0.3002517206032109,0.20750324746858495,-0.3948619722413421,0.5955185150301613,0.41881323833588335,0.3796434082611928
Cerebellum_6_L,-0.7995949361166047,-0.3080673164866425,-0.3904615162546173,0.15295044985841977,0.18420726638636192,0.21937100159227488,-0.07406822051895619,0.007523656247099218,-0.30540253472545176,-0.10791642005598195,-0.09711946674999135,0.09013267534283806,-0.7047115816692707,-0.1664291110351796,0.5429219848932363,0.1649010032534249,0.24891874962326196,-0.617014931984654,0.11791689969274878,0.38065695813313655,0.22252169380804432,0.6302772415944848,0.27423128903777677,0.3384645955752201,0.7564392205566949,0.6824111141056194,-0.6059090098739405,-0.055664573577631396,-0.3818708075004536,0.6926000820762905,-0.46983684708712636,0.2750169492652131,1.0,-0.21372003534675077,0.4386504525237956,-0.2518535973798327,-0.42691601992178957,0.7448354527230763,-0.27830271889718083,-0.4435535117247703,-0.13821545083648695,-0.5129555871123984,0.7159913128435889,0.3883506836976564,0.534784623787377
Caudate_R,0.44170161726325935,0.7691185354296545,0.6998067256080003,-0.14122707546095642,0.021018731131512834,-0.08721715439534973,-0.015522099243724455,-0.11165431450976007,0.6443753047384703,0.15600035496456785,0.5180258619409975,0.3038708989709173,0.5604569761006059,0.5022195453321026,-0.05340915519544555,-0.49136560093134785,-0.6333819514778661,0.6963362289705037,0.24371931737977504,0.04520366097660179,0.13035286880573863,-0.22651885220645082,-0.33600791809139136,-0.3907629178991186,-0.21672261600270964,-0.34968853890583596,0.35836163934557674,-0.4642570306742004,0.12072385996697457,0.06602416350614561,0.37867856579825077,0.04129465606472486,-0.21372003534675077,1.0,-0.10986427919228231,-0.0516061492647431,0.6392605862607257,-0.2231333569636183,-0.2601940307627901,0.543688983837762,0.2249514804704732,0.6131474075928299,0.20344858414692865,-0.028824563504567444,-0.49202630981222106
Heschl_L,-0.27815722995493963,0.05388757673794547,0.006671058840773332,0.3223124763111006,0.21426552087268047,0.0022676943816835903,-0.37476094547944855,0.1701296341167403,-0.1948340270555772,0.29572928833099155,0.2883416021735801,0.032205082095545706,-0.19796298162075343,-0.32634939111255945,0.5539174403617759,0.22256863773414323,-0.009927203495092796,-0.25081277496554966,0.39068973391385253,0.5285152321295709,0.09375895431514421,0.7995008986270399,0.09212698313888067,0.42816169457707287,0.3033466124729718,0.302247696049593,-0.5275742023787545,-0.10324917511862294,-0.4171047277034734,0.16496948378142057,-0.11141945509193268,0.9235012749646974,0.4386504525237956,-0.10986427919228231,1.0,-0.29014289069584476,-0.4064970441134155,0.7150144272278524,-0.29080553806186044,-0.4133429320133531,0.14388821760462367,-0.5475154238218337,0.6176145791332678,0.4995753945195534,0.522685321736376
ACC_sub_L,0.1885444071529439,-0.04093790127171424,-0.07246857301682019,-0.05342614397031549,-0.24272305174892905,-0.21413946855364796,0.13482321484513163,0.04719163545015611,0.0078112260252989375,0.05929290253682626,-0.11743042338870133,-0.16016008319263736,0.10103361883025005,0.07630037498150928,-0.13717138335364654,-0.062141761938777025,0.012920153772196836,-0.0010787137612165106,-0.3644248926604265,-0.23238046581937916,-0.18392109838154747,-0.275289019349907,-0.07114268466181578,-0.1941260919026677,-0.20942326572559986,-0.1798369115931704,0.2285573313733015,-0.09722880148295857,0.37514962542494523,-0.256458237767425,-0.04256704358857547,-0.23921827840996224,-0.2518535973798327,-0.0516061492647431,-0.29014289069584476,1.0,0.26529361135354457,-0.27364067954525967,-0.01953810954287602,0.012775315987379278,-0.21545271491917037,0.10082384662654757,-0.20853499369895662,-0.3502729722500276,-0.13812763551438953
ACC_pre_L,0.32119413143112363,0.6403070208110268,0.40565946497806427,-0.3127330912470528,-0.07406567819961865,-0.22838788735716262,0.16936862892536947,0.17744319029167954,0.5661880326107334,-0.11151098391585218,0.38181692139114276,0.1438105302904638,0.5007798320671915,0.4167152075635322,-0.39261411560852955,-0.41858531637922497,-0.4646396243689281,0.5923242111498578,-0.2045879704866762,-0.09467398136432331,0.030977475201372957,-0.539720650962047,-0.2575406305633156,-0.5888210468558357,-0.2336513893274861,-0.27035429070929345,0.48504366430605644,-0.4908387757026413,0.3801009559556322,-0.15866575076335063,0.04069290310068039,-0.22672386079307655,-0.42691601992178957,0.6392605862607257,-0.4064970441134155,0.26529361135354457,1.0,-0.5385463358133419,-0.1375123327658506,0.6336556024143587,0.16895899771233258,0.6799886429107452,-0.05450577630019754,-0.4149061307009944,-0.5783972650655065
Vermis_3,-0.5350139220111962,-0.22779010709086453,-0.1790758998812356,0.28649724093710677,0.4361847443972223,0.26010823639031755,-0.1436434251380005,0.07967215475432761,-0.25033249937289964,0.20640788864659693,0.01876810298103377,0.10032907144549338,-0.4033378835108004,-0.23135402166614719,0.6019265020727501,0.27217457024708963,0.25353532602855866,-0.43264097311056315,0.39951750654871937,0.5643960492717213,0.20548182650330496,0.837257835376762,0.3097572854509858,0.5777165705103046,0.6078735835962192,0.5037755872336521,-0.4797831571391164,0.026281587249598944,-0.28317291393063615,0.37512055060977834,-0.1717354246773699,0.608573039750459,0.7448354527230763,-0.2231333569636183,0.7150144272278524,-0.27364067954525967,-0.5385463358133419,1.0,-0.2569054830083659,-0.5234938615961668,0.060975839402731435,-0.46116570433362736,0.6885013772681348,0.6135269479690857,0.7169435519207791
Precuneus_L,0.08110771604138373,-0.3887001555928246,-0.14090120465989073,-0.09270420274120297,0.20951135968683812,0.19968650787014597,0.18579369952857602,-0.12203456743211492,-0.1467154448560404,-0.17786667445281754,0.08200927109362062,0.2666206577218219,0.030678574441927297,0.11225104376573478,-0.264007432529903,0.3578253203335991,0.5721034407718942,0.07163266913383894,-0.0024554937332480938,-0.09610919251900843,0.31238079355305937,-0.32559130328625296,0.2147225857295292,0.2954983366922112,-0.25506131784910274,-0.1013163671880184,0.2695185333475186,0.7617763013772981,0.09748775542632633,-0.12390925355911353,0.0792785462398217,-0.2845564578894623,-0.27830271889718083,-0.2601940307627901,-0.29080553806186044,-0.01953810954287602,-0.1375123327658506,-0.2569054830083659,1.0,0.022078606957203165,0.4064188946561997,-0.00364979251981954,-0.45465824916903297,0.12382609373180288,-0.05510148406363633
Rectus_L,0.43084691428097677,0.5090957603001395,0.4369393391417846,-0.1829587692604774,-0.09812937659241194,0.09096282983792915,0.24243766395295283,0.04809875528563608,0.4940339818621394,-0.0015221015773368546,0.2066542465104096,0.16646480487204315,0.6029633936014726,0.2686065253865868,-0.5381405335261523,-0.45398882885957303,-0.4092585683217707,0.7005135194951916,-0.06531636625780952,-0.13632596942186534,0.01370894503481826,-0.4938732826248063,-0.10707395204374272,-0.5221839103969602,-0.34190118396696006,-0.3951416091236519,0.4885949806699475,-0.18280378312116438,0.07874086169164836,-0.10154075306178047,0.21637991626342676,-0.3002517206032109,-0.4435535117247703,0.543688983837762,-0.4133429320133531,0.012775315987379278,0.6336556024143587,-0.5234938615961668,0.022078606957203165,1.0,0.07565901099004024,0.6290972179978495,-0.22382355383653393,-0.27607075901889744,-0.6436405812633185
Precentral_R,0.07578244666577595,0.143023479779842,0.2915521004682358,-0.03955374162483811,0.4333876203647353,0.055699915314407725,-0.10569690025728012,-0.039718221253900156,0.31506585073441157,0.017065119243031363,0.6206155392160213,0.6571885370258492,0.23048958485865154,0.4997111390475305,0.01557515185654874,0.12995941437410316,0.017571319037354025,0.33215800838929554,0.26633906981469907,0.5560930548607438,0.5864188407776909,0.0860305293681649,-0.11061533305122331,0.16108169504541245,-0.053594094545562354,-0.016431424850304684,0.08621981247135317,0.31434524649910484,0.015473301073836461,-0.01740884134767157,0.2173409813180736,0.20750324746858495,-0.13821545083648695,0.2249514804704732,0.14388821760462367,-0.21545271491917037,0.16895899771233258,0.060975839402731435,0.4064188946561997,0.07565901099004024,1.0,0.20211921048527762,0.057135679846930236,0.3084236930912363,0.027314087498054182
Rolandic_Oper_R,0.5303886994483618,0.5685252042960397,0.5460528678583823,-0.31378632427760533,0.08198297046769575,0.1641073130274745,0.3352584855378577,0.15698820641455605,0.5669335844216359,0.05377408732787507,0.16768626418998303,0.09327651629454665,0.7334558285740399,0.36134702883118247,-0.5037372543046558,-0.49840851415315796,-0.41230680940215136,0.7612821132039761,-0.047723220378232276,-0.11008802110029865,-0.029664471387683758,-0.5400353837091382,-0.10232169898736411,-0.4980942361060325,-0.28498924193852504,-0.5155828067735055,0.6864950123873388,-0.2313432854987879,0.5177810971082604,-0.26878510552399265,0.49436480567218083,-0.3948619722413421,-0.5129555871123984,0.6131474075928299,-0.5475154238218337,0.10082384662654757,0.6799886429107452,-0.46116570433362736,-0.00364979251981954,0.6290972179978495,0.20211921048527762,1.0,-0.27308458921980866,-0.27336702014075903,-0.6547939442320286
Putamen_L,-0.4969755891647726,0.16563467127894788,0.060581226271965084,0.20161289934273013,0.2929652581747235,0.04398778630768375,-0.13046684194775857,0.19126575816128938,0.04494542025421143,0.1405409330188104,0.3614119692906859,0.16587676492980152,-0.3277738148659149,-0.012950563411276563,0.5988609542755503,-0.04739602768802709,-0.08583773650281412,-0.2591174971082129,0.32809826181321755,0.5059596026267422,0.29321050840221613,0.6976807040360387,0.11428528327116103,0.2689184336023952,0.5454183143010266,0.5013248242363515,-0.4672468194356609,-0.3721425201805801,-0.29315765177952685,0.4743384855700244,-0.19538866745487515,0.5955185150301613,0.7159913128435889,0.20344858414692865,0.6176145791332678,-0.20853499369895662,-0.05450577630019754,0.6885013772681348,-0.45465824916903297,-0.22382355383653393,0.057135679846930236,-0.27308458921980866,1.0,0.4565753559661966,0.40911627944154993
Thal_VL_L,-0.24740040486053302,-0.32889522354914635,0.06834918723040535,0.22024179760965112,0.7158432670125184,0.21965225990201453,-0.1376405059879307,-0.07147971966344169,0.03419579821259659,0.2651168901927843,0.31758614986713135,0.4016066684939583,-0.17309917055787263,0.06899546140027321,0.48492927357484256,0.30516079601659307,0.26556522685492556,-0.09992262258152838,0.6024410920402927,0.4233055090445191,0.5488334778579298,0.5893295533717027,0.1093233980235012,0.8021485702517263,0.22041404586338162,0.3037386299600794,-0.2523308963007296,0.33273012398126806,-0.22728520222768359,0.29770231078777154,0.1721387306058482,0.41881323833588335,0.3883506836976564,-0.028824563504567444,0.4995753945195534,-0.3502729722500276,-0.4149061307009944,0.6135269479690857,0.12382609373180288,-0.27607075901889744,0.3084236930912363,-0.27336702014075903,0.4565753559661966,1.0,0.5072465478695847
Cerebellum_8_R,-0.5096922011926276,-0.5331403527714117,-0.38127157551045293,0.3130099555400509,0.2767340173327989,-0.09285950846475839,-0.2956512134918834,-0.05353962140413914,-0.32719502863257716,0.11950003482886322,-0.10667540512720583,0.0800620904056126,-0.5715156333298036,-0.18052005561264292,0.5048237001943736,0.6037110823006149,0.371999104765193,-0.6333954707975586,0.30017628301142996,0.38054735259122546,0.2029188284052,0.6877416508173694,0.1449560717441941,0.6623905000408951,0.4232657625536568,0.604433194975681,-0.5930080892406181,0.19527993403586713,-0.30739378038293824,0.23775858543940764,-0.27905220798279295,0.3796434082611928,0.534784623787377,-0.49202630981222106,0.522685321736376,-0.13812763551438953,-0.5783972650655065,0.7169435519207791,-0.05510148406363633,-0.6436405812633185,0.027314087498054182,-0.6547939442320286,0.40911627944154993,0.5072465478695847,1.0
