,SN_pr_L,Precentral_R,Frontal_Inf_Orb_2_L,Thal_AV_L,Rolandic_Oper_L,Caudate_R,Insula_R,Cerebellum_Crus1_L,Calcarine_L,Occipital_Inf_L,Thal_LP_R,OFClat_L,SN_pc_R,Frontal_Sup_Medial_R,Thal_MDm_R,Cerebellum_4_5_R,Caudate_L,Temporal_Pole_Mid_R,SupraMarginal_R,ACC_sub_R,Cerebellum_7b_L,Postcentral_L,Red_N_R,Occipital_Mid_L,Thal_PuI_L,Vermis_10,Frontal_Med_Orb_R,Occipital_Sup_R,ParaHippocampal_R,Raphe_D,Cingulate_Mid_R,Frontal_Inf_Tri_R,Olfactory_R,Olfactory_L,Thal_LGN_L,Thal_MDl_R,Rolandic_Oper_R,Thal_AV_R,Vermis_7,VTA_R,Pallidum_L,Thal_LGN_R,LC_R,Temporal_Sup_R,Hippocampus_L,Precuneus_L,Thal_VA_L,Fusiform_R,Temporal_Mid_R,Lingual_L,Frontal_Med_Orb_L,Paracentral_Lobule_L,ACC_sub_L,Supp_Motor_Area_L,Angular_L,Thal_MGN_R,Cerebellum_9_L,Occipital_Sup_L,Amygdala_R,Putamen_R,Vermis_1_2,Frontal_Mid_2_R,Thal_PuM_R,Frontal_Inf_Tri_L,Parietal_Sup_L,Frontal_Sup_Medial_L,OFCpost_R,Cerebellum_10_L,SupraMarginal_L,Thal_VL_R,Thal_PuM_L,Thal_MDl_L,N_Acc_L,Frontal_Sup_2_R,Thal_PuA_R,Temporal_Pole_Mid_L,Parietal_Sup_R,Occipital_Mid_R,Calcarine_R,VTA_L,Fusiform_L,Cerebellum_8_L,OFCpost_L,OFCant_L,Parietal_Inf_L
Frontal_Med_Orb_R,0.15101895839751228,0.04208745381332888,-0.4857365574783521,0.008441088447431976,-0.46946641752831886,0.22510420159861422,0.7292992877288972,-0.6422341802773426,-0.4290117403243162,-0.13933052018341974,-0.019319996629210984,-0.6547552071335199,0.3732080266266586,0.13078925223956278,-0.1652052647180775,0.6191925667418378,0.3245815234699302,0.1531482496364966,0.16150788685120387,0.19574045375159868,-0.7801793146002854,0.40240583164548993,-0.0424807844476057,0.4143815504504771,0.07129338526497901,0.7890081197920431,1.0,0.6526794239762618,0.6290358209591165,-0.6001568741218875,-0.09416136986520175,0.5638575303429633,-0.221863805518673,0.4574000170383411,0.019982655535472876,-0.030939125642389514,0.6691601263078598,-0.035077540316211894,0.5888884208048614,-0.053939962783408416,-0.6312574271795045,-0.022045864086886698,-0.49720574243543314,0.6679917395043584,-0.3647615327855475,0.3289342561418151,-0.18690635875919395,0.7642534712216129,0.6063770422139878,-0.312642011244111,0.8674250259178731,-0.48554005342531814,0.2068050255434162,0.016734221438191477,-0.5531134250434037,-0.16256995261823132,-0.27334141712125676,0.33586436568578415,0.5804442569525078,0.3411148891758701,-0.6188922100454,0.22108518434046803,-0.11186074283800346,-0.5731255609932342,0.48442655571812454,0.15075424219135058,0.2993684340147813,0.012133448861377483,-0.4879261507932543,0.198401611351863,-0.09745291560648658,-0.3415136293467103,0.26351006203143773,0.08119104479289933,-0.4736040891045446,-0.37592142387122063,0.23438571791078797,0.8630514445315464,-0.28056379125916453,0.08350214341304439,-0.5189323705247129,0.05988388606024774,0.14459614551870567,0.5872952156700654,0.22900415564377208
Occipital_Sup_R,0.3584902141267164,0.008674402659827865,-0.5838346780807052,0.15853551798966967,-0.499422671442142,-0.1137418894120665,0.49115460220859636,-0.3394431188288533,0.05320409671320709,0.04312482912293764,0.03194438092339936,-0.6694216048608037,-0.04713041053888989,-0.07772340957968508,-0.29450876124877734,0.46825701806472264,0.036990140263783285,0.21324870358542922,0.40284929321434665,0.027711318473548713,-0.47293709511482007,0.3472352682301871,-0.35883381314895013,0.5243883384140712,-0.08669139237213085,0.5215391585618202,0.6526794239762618,1.0,0.18622491304514505,-0.25038675936870713,-0.0826999319630302,0.31658572646856753,-0.21816529342142837,0.47647210846014687,-0.17716408222446114,-0.25972585813910803,0.39145749140241115,-0.44364991463791525,0.37971899457210345,-0.24664022222642845,-0.4679900930584185,-0.3187769585305221,-0.09643035891659647,0.4750330645076891,-0.6171738610954289,0.48607122520288093,-0.23438274713385038,0.5980082109064113,0.6335938323780511,-0.07060234645818544,0.6731314904496735,-0.42162771238218866,0.21155988177122392,0.07280260424607546,-0.18324714452989163,-0.318134153474176,-0.008273420533983425,0.4818997899978524,0.1532506087176198,-0.01780387205512978,-0.21748989722133297,-0.03420874323774742,0.08823661576330387,-0.5974169004255908,0.5352702632432297,-0.13608211820853883,-0.0965180294651554,0.08512324145689626,-0.2191307538885929,-0.1230770527126986,-0.1512037538644129,-0.09135729991475584,-0.1447084715947463,-0.11695014457114604,-0.16647008507752578,-0.17109910926722613,0.3776177911101751,0.7321830659763081,0.10786027422433404,-0.16194379663832553,-0.44919237279171415,0.11408500143023417,-0.0636066166720647,0.41420200267373947,0.37885511818574596
ParaHippocampal_R,-0.17920476592926823,0.23048958485865154,-0.1358049738852206,-0.12618940782024907,-0.023518602148783714,0.5604569761006059,0.7253038277148425,-0.6477382321508551,-0.6372744993989174,-0.2242759127354591,-0.0602005397501781,-0.40860756676695725,0.7402838899364445,0.24069796845785427,0.19702296916546574,0.5700185716039325,0.6389778509380634,0.12146242966102087,0.035274150786366,0.12958685719558255,-0.7323571218736499,0.18553589223305997,0.40228220139483384,0.027270415106665363,0.006901558172431383,0.7625951840656932,0.6290358209591165,0.18622491304514505,1.0,-0.6609635688575592,0.10598473101905224,0.6762561265386964,-0.18344058809683167,0.24508100820683137,0.28498504877150554,0.3720676124160481,0.7334558285740399,0.4129042734753067,0.47121267890915663,0.1388384898959251,-0.3253854524541602,0.5142325628910814,-0.611852696101039,0.698071724028793,0.19301192426153146,0.030678574441927297,0.09478209928329547,0.6362379034637411,0.36784528106297265,-0.16802017691673948,0.6019344160253576,-0.10593863475870532,0.10103361883025005,-0.07033892222680718,-0.6179928106577827,0.04559667988130981,-0.42075567423176813,-0.1648453037522742,0.778481963808626,0.668233239301016,-0.5891575875509686,0.4059893332250467,0.022609782709632167,-0.2796999973904977,0.11222517295408012,0.3222097017903414,0.5124310681905448,0.024487831848099564,-0.5246067906111588,0.6179981073107425,0.15838724229910706,-0.4162695130958291,0.6097243929792332,0.21763598101792164,-0.31156717525436556,-0.4250806520824852,-0.0034771305335243134,0.5919985693893688,-0.3085798711449446,0.40909353353392386,-0.39683369958477854,0.016793764060886,0.37630487519988215,0.5124068635949969,-0.13312407237080004
Raphe_D,0.045473376183512666,-0.016431424850304684,0.3568812933309711,0.3499774826551819,0.16401046942572584,-0.34968853890583596,-0.675855060914447,0.5793115569358626,0.4820156793427135,0.25793582194137693,0.22244971708652164,0.3576308336753515,-0.4100568435178508,0.055847771618807156,-0.033734786116832186,-0.41962232462923055,-0.41937089564068075,0.019825590102039756,-0.055510488400657386,-0.06759861364530467,0.7379843971850549,-0.11534593425249953,-0.22428099127188833,-0.18747525873944756,-0.12626396827731523,-0.7159963644112097,-0.6001568741218875,-0.25038675936870713,-0.6609635688575592,1.0,0.24888922394252658,-0.5392547381942511,0.00816778381743475,-0.08120298093096738,0.16964876576254773,-0.256335299246158,-0.5155828067735055,-0.3871546926550484,-0.46490973978491335,-0.3457577313336786,0.4721032530002004,-0.03771377386061382,0.6288269959246577,-0.5970883940733878,0.23090151081843016,-0.1013163671880184,0.08094476374347716,-0.6015070837057749,-0.5255248290195005,0.2173263869118386,-0.5995332677326887,0.40344596284169654,-0.1798369115931704,0.06955457776256664,0.5865761113908479,-0.1304396529099737,0.2551668833636724,-0.1157583056512345,-0.8150068254644062,-0.42983196039814886,0.6256194349700235,-0.15008580152325549,0.2663530987644557,0.47392560049501115,-0.18166202111208418,-0.07478270189961855,-0.5895454466364206,0.1012764100483111,0.5294229651189328,-0.3660046080504334,-0.05927942059362503,0.2078349909914695,-0.3898135248228483,-0.012314567173344516,0.5652770471610792,0.36449664267107085,-0.11303358400280841,-0.6047485481072477,0.32649920695280393,-0.34252588911091175,0.5720760148509123,-0.0016114055902057291,-0.21828768245004473,-0.4019004852120992,0.08174701668062957
Cingulate_Mid_R,0.06319874940943339,0.6571885370258492,0.18474747976692127,0.4449548606683402,0.027875811367330847,0.3038708989709173,-0.050543109253153355,0.12825445659822202,-0.009193238569337375,0.028069860507897643,0.02177669131793311,0.07968700809357314,0.33354852091006937,0.6655608637787308,0.1149981989514837,0.15502559581732192,0.25689382789125836,-0.32088290781854123,0.41239702527188754,-0.1255484083103201,0.19526669672082625,0.2389942657631712,0.2632993422764585,-0.0045311957787951655,-0.03840372967170911,-0.13603762581688056,-0.09416136986520175,-0.0826999319630302,0.10598473101905224,0.24888922394252658,1.0,0.35150165626703517,-0.1306593952984448,-0.013894788455669722,0.2567846271146606,-0.00885314333212529,0.09327651629454665,-0.027274075422564745,0.11182742128521074,-0.01861259969131118,0.07373983187735933,0.14609318528860635,0.02228721231011425,-0.0070198101610070476,0.34091841752536817,0.2666206577218219,0.3483515265049695,-0.06360364648210874,-0.09407701438302367,-0.04979200324710266,-0.10049094564109817,0.4252957097757357,-0.16016008319263736,0.5435938067330062,0.08062305628542236,0.09887762977118528,0.028688426271100874,-0.19719011564267935,-0.13841285806144946,0.22392513323573282,0.15001102837309854,0.6893231533399042,0.40133708654321043,0.3156824848175384,0.18311758216215862,0.6112489298684687,-0.12878323805812908,0.27593352239902585,0.011275843563945133,0.21902501201202226,0.022132552911567765,0.04198406456624189,-0.0077721091575804644,0.6919485312754776,0.29324468466283804,-0.2351979505032443,0.17840272282851027,-0.1911576358192585,0.003062630016011849,0.12577334442848634,0.3374570361144847,0.22616832963661743,-0.05646530701762532,-0.029030415284356324,0.18456104505947107
Frontal_Inf_Tri_R,-0.033724957267510174,0.49412587321568346,-0.17984261406880914,0.025217267765388778,-0.3205088316140846,0.6234835985333919,0.7579705609271333,-0.44510130909289186,-0.5639946661143372,-0.21565874558655102,-0.07132523010575725,-0.4139851375802634,0.5623689076871722,0.5653893467129587,0.047649147929487545,0.5420471510880361,0.7266841534030717,-0.07098991962486928,0.3979328595553088,-0.12553981000114278,-0.5652798795334018,0.15172656922869074,0.19760236358834238,0.04951798257232079,-0.004382901149068296,0.5069771954606588,0.5638575303429633,0.31658572646856753,0.6762561265386964,-0.5392547381942511,0.35150165626703517,1.0,-0.2642501339380399,0.3084629994594845,0.20839616764989832,-0.006530648548013944,0.7419112942532351,0.22842384881328726,0.6583055124658476,0.0800490985617651,-0.4982629428945304,0.14688659685517286,-0.47137279875619514,0.6218574052923027,-0.013770193031551569,0.22156215170137405,0.0025031712317157,0.6223399815944353,0.43470889371469895,-0.42939528186947473,0.6129299141803467,-0.09355296717770338,0.08152580090372093,0.13744696565366332,-0.6633669356028029,0.011128465909532398,-0.29609013160295206,-0.019994337487874332,0.598487954272198,0.6005805322974545,-0.4876589800636029,0.6605060734248555,0.13578513510475548,-0.3284135402059055,0.2401622496443736,0.48666917168862767,0.3761731092425863,0.29965673889905037,-0.6674282081554695,0.459457290248829,-0.017424061241982907,-0.3479378210299408,0.44662355872689785,0.5784849711967197,-0.32365146041938736,-0.5320162734719356,0.157071211945593,0.5588025115549587,-0.4398532889751455,0.29809809081405647,-0.21468963442085323,0.18206005243230633,0.3778597680865101,0.6207407805165421,-0.12383056753665639
Olfactory_R,0.015619167842677277,-0.03955374162483811,0.07851456480494096,-0.11981217315253732,0.29883157968049134,-0.14122707546095642,-0.22951601583217957,0.1651495499638442,0.24353433201044927,0.06538451420698253,0.04481398859191015,0.30995712407915393,-0.3306495147686803,-0.1971745667760917,0.1119318226532807,-0.2105970060273958,-0.2055141524126465,0.11267174032423484,-0.1606084569524416,0.0919417152934261,0.16822088482804376,-0.1068574854927579,-0.08516723398570802,0.07415413537847267,0.15717236743990035,-0.18199340445538312,-0.221863805518673,-0.21816529342142837,-0.18344058809683167,0.00816778381743475,-0.1306593952984448,-0.2642501339380399,1.0,-0.35395447703749416,-0.3062846844375873,0.11236063215089646,-0.31378632427760533,0.16408989342989355,-0.31624984254164035,0.2874691171167744,0.27405334238645,-0.04635373662772044,0.13904205366512307,-0.19984189644271072,0.08368333267065485,-0.09270420274120297,0.1540015718884469,-0.20839559920045536,-0.10455006872880128,0.26074174251092375,-0.27093865945135537,0.16770675378309818,-0.05342614397031549,0.01101841427368305,0.28907941649198576,0.3407991989919768,0.34802004017136345,-0.10293423255664251,0.07109062709706755,-0.10613609281267622,0.142409755100111,-0.1585082408008191,-0.14310564882087837,0.1910065705370861,-0.16047300085554397,-0.08847834367728143,0.0947495604411878,-0.3293001981474007,0.2512642311951898,-0.12704463599081386,0.14827490671826277,0.3302840305842902,-0.06960863214435158,-0.16785763170125714,0.12251866064490768,0.19850017775513712,-0.0168040280891528,-0.28158390324712124,0.2080102105283122,0.06401323513566583,-0.08634351266643145,-0.24738053473265045,-0.07739840536290425,-0.3359214687749736,-0.06136829049284803
Olfactory_L,-0.19006323144528306,0.03434435493207806,-0.05501647237068797,0.17550730149438842,-0.2643439710547048,0.28100276767729,0.45585366205149774,-0.36735756806372843,-0.17736514857304592,-0.06766810904186854,0.2624741861282181,-0.5839414663152092,0.19784048007477695,0.2392463301164794,-0.1175205432621714,0.30449916000174115,0.24102551980324058,0.28668551543746057,0.038298690226036144,0.1310856113114873,-0.34156413844718203,0.1530635154113311,-0.1224460173694119,-0.03931782423314521,-0.4095085974223618,0.44591692683768225,0.4574000170383411,0.47647210846014687,0.24508100820683137,-0.08120298093096738,-0.013894788455669722,0.3084629994594845,-0.35395447703749416,1.0,0.3559816435089771,-0.36432807324332195,0.4985180848552039,-0.2605196271294527,0.3111689897892402,-0.5548266684230138,-0.19123787262448563,0.20188885460958403,0.16274652347707225,0.4432829389662497,-0.2395377561275402,0.026392278573446563,-0.3072336334347763,0.46453947151921804,0.26890722498992387,-0.03530036426746049,0.45897562253742824,-0.027902345789930085,0.09858009704672824,-0.28666498230900145,-0.30311640008808843,-0.6042929106888512,-0.4301696459663467,0.004602574057695852,-0.033429030815903656,0.28874268629323946,-0.0902461949904386,0.13573363240136807,0.03347103159983018,-0.17949122093515346,0.05333710451952754,0.16767771264065487,-0.26080683482931327,0.2021817297786509,-0.2254188593137699,0.13572676249718124,-0.017247513450327007,-0.5552880289825423,0.4053511029974822,-0.028350654520353732,-0.0334104812181452,0.029950611685048843,-0.16123935783158788,0.5388394125157155,-0.010181856471323863,-0.19705592540576133,-0.18631203818825273,0.11193089530294499,0.3372484885567866,0.6053652801775996,-0.03062011904116758
Thal_LGN_L,-0.5373986985300117,0.15422963291812444,0.32839698626137787,0.23992771293120896,0.1463134356479332,0.39613825515596096,0.03700542047679979,-0.06549245727743393,-0.3029731378144642,-0.11837898949901514,0.17333383615089018,-0.21818416851461514,0.4247652519482534,0.329655302414454,0.2179128734696617,0.059340114308572216,0.431305435801454,0.021296037893439746,-0.19303041103474863,0.12169907322308483,-0.04776901845235282,0.1448890696448309,0.22390396089302128,-0.3308440666101137,-0.11787536541844063,-0.008890431318569156,0.019982655535472876,-0.17716408222446114,0.28498504877150554,0.16964876576254773,0.2567846271146606,0.20839616764989832,-0.3062846844375873,0.3559816435089771,1.0,-0.026803630600695245,0.19467944787700203,0.19096852141739645,0.1516023131023785,-0.40229071427941426,-0.01665854138423798,0.5263613004479474,-0.12855376095477436,-0.04647271625563857,0.6105733124373421,-0.15642194314838193,-0.033509194373363686,-0.040420384002787524,-0.4039051768707139,-0.11956752980762375,0.041873023878770566,0.16013367263218672,-0.12099633463137086,-0.10659141927310682,-0.13247575180791638,-0.40853621451527083,-0.433930105304988,-0.2483918617429858,-0.07893379422269488,0.28188837716727994,-0.103245828069485,0.3137501382350659,0.07601548600101789,0.26774788800043636,-0.08136533089096054,0.2372551019712137,-0.21729727556754277,0.3225200125431703,0.0012870263671649331,0.31936194891841135,0.1088789458715171,-0.37031823331766994,0.4459335489164184,0.14726811735881198,0.10465344481127016,-0.2678441708947817,-0.185211037051013,-0.027932756577320913,-0.15780547235891532,0.04868270675825525,0.3981370202959482,-0.12262845151701249,0.39386046912423534,0.2952761072983967,-0.06301556992046467
Thal_MDl_R,-0.05349683784807368,0.017065119243031363,0.08119421609457272,-0.18837703509549777,0.3199326967101546,0.15600035496456785,0.15993929020650266,-0.04564243931020734,-0.1197002700016934,-0.042355943719768314,-0.12073075044271141,0.23526246293545558,0.20572939313680172,-0.2431046155780802,0.5332178524889267,0.17373525871609138,0.23337762895519862,0.01608064995707548,-0.16085422247559367,0.1088134883055156,-0.0794972859123919,-0.0629888099313138,0.406122475534447,-0.1041468755209024,0.33161896904623717,0.13231371861565483,-0.030939125642389514,-0.25972585813910803,0.3720676124160481,-0.256335299246158,-0.00885314333212529,-0.006530648548013944,0.11236063215089646,-0.36432807324332195,-0.026803630600695245,1.0,0.05377408732787507,0.536437724888576,-0.09093654443848558,0.39029767003757365,0.2056254585674435,0.27237626839083556,-0.36099345282668405,0.09626320112362981,0.273567032378078,-0.17786667445281754,0.37295785545302024,0.09833366763597709,0.03707152672031767,0.08787288143307967,-0.06405135486080876,0.017943376884378016,0.05929290253682626,-0.03405778558476902,-0.08196104425436551,0.40498843686336156,0.00547228278567054,-0.03426546930334551,0.3749387536664094,0.28695885740247656,-0.03232080390889593,-0.08100758934000706,0.0816641959159635,0.04961372857880108,-0.1953575770357594,-0.03152350246510109,0.39032060289753795,-0.17887422847674728,0.0009048525048378797,0.5088170213808776,0.2849429945922059,0.27775245957069117,0.12676293886245676,-0.047440950842352954,-0.039465213975003036,-0.01852709559708396,-0.15060185342486293,-0.03690524455561279,0.0026700215259699922,0.3296373385121794,-0.0889230385366996,0.0012109984316815096,0.07501923245768727,-0.09599772882772666,-0.09918451666330108
Rolandic_Oper_R,-0.10909331602356238,0.20211921048527762,-0.16847648465951848,0.007277516853914647,-0.3948619722413421,0.6131474075928299,0.8146312297349909,-0.4830017779566266,-0.565992865650635,-0.1853820584612408,0.06951180957853016,-0.5037372543046558,0.5826986369782734,0.41293412021930503,0.0761138161832822,0.5325404291157916,0.5618254081827235,0.15698820641455605,0.2195622481916668,0.05035122795649696,-0.5444550883174666,0.007774485580054183,0.14786260443685903,-0.05737287456323784,-0.10458631741677427,0.6428665419437931,0.6691601263078598,0.39145749140241115,0.7334558285740399,-0.5155828067735055,0.09327651629454665,0.7419112942532351,-0.31378632427760533,0.4985180848552039,0.19467944787700203,0.05377408732787507,1.0,0.13809611563621763,0.5278463939686932,-0.02386557247223765,-0.3905430084760389,0.4130361928663203,-0.28498924193852504,0.8651976143158622,-0.09905332983949812,-0.00364979251981954,-0.047723220378232276,0.6864950123873388,0.4612170832411512,-0.2806250826738283,0.6381839233432279,-0.11008802110029865,0.10082384662654757,-0.21214233083388884,-0.6955040164551154,-0.11349922710989897,-0.49840851415315796,-0.04791168584223714,0.5303886994483618,0.6984179627174141,-0.46803068225642547,0.4194259141190899,0.08198297046769575,-0.3685265384131316,0.04963952090572604,0.30293382598193846,0.3713270358303181,0.17556435517492125,-0.684991962664635,0.4838940903800056,-0.05906368920567899,-0.5059393193085248,0.5685252042960397,0.36134702883118247,-0.23163791973866837,-0.28312249386895916,-0.1661438312643242,0.6736734152351492,-0.26058522296297065,0.1641089598607943,-0.26878510552399265,0.1930918908060253,0.2577941179324344,0.5856016243213535,-0.2258977270140026
Thal_AV_R,-0.3456079909980414,0.0044804942146267086,0.29908864204570146,-0.3739195387047886,0.28050052826926375,0.52507879071912,0.20614517461832751,-0.03463998122052214,-0.3441257771342406,-0.1356697109363668,-0.24408344536522963,0.24443142073900362,0.3234493447332699,0.05197673753700684,0.46256918941925207,0.06602331055585106,0.48232687708946975,-0.12416720623434437,-0.33765824474994405,0.04049970958262319,-0.06753463863449549,-0.14613919644123885,0.4576243297609137,-0.21788361233609593,0.3178056318456766,0.07911644633745964,-0.035077540316211894,-0.44364991463791525,0.4129042734753067,-0.3871546926550484,-0.027274075422564745,0.22842384881328726,0.16408989342989355,-0.2605196271294527,0.19096852141739645,0.536437724888576,0.13809611563621763,1.0,0.019487557420604013,0.44095907299221393,0.15270394130773382,0.35827251492836,-0.382452357926143,0.040558318918371465,0.43488027504319626,-0.3499919881723768,0.13526470406974772,-0.015257118795146624,-0.10324987408451533,-0.16825153181148392,-0.047924011172471324,-0.02023846451199128,0.09963140427881542,-0.16034389270477667,-0.2916305295446433,0.34083306437779415,-0.28704343092819984,-0.16502463191688377,0.4863196973001342,0.5152496297720652,-0.12820107185856747,0.1528864690649034,-0.14298909843637947,0.21134020597953074,-0.32520359771370083,0.20528118541719434,0.5774957362468007,0.06133340308154409,-0.1651934085164015,0.5138528431134025,0.2126697081887976,0.050394270957318674,0.4551713752505881,0.16691487081438927,-0.2656845894310682,-0.11034853136818885,-0.29467765699409426,-0.05636130944966989,-0.2783183671729003,0.4035963715717354,0.04819339550551375,-0.075378902704849,0.3306126866788005,0.088549933430199,-0.3212669149745488
Vermis_7,0.09081881732970279,0.08019052802933022,-0.252012159102981,0.04850433349098891,-0.5640748558034604,0.3886137538019585,0.4866544248504332,-0.3711014544178047,-0.5480050769556496,-0.18433283130324557,-0.02134033445945019,-0.4428794663905323,0.4405985502242597,0.33620147101858433,-0.12741301566682126,0.6367105741988051,0.39295974042125503,-0.19800734338350467,0.23120560183485556,0.050317444870860255,-0.5084836709253016,0.32823698653178845,-0.01637997062998247,0.2313926616517905,-0.04586081532284173,0.4407260730932054,0.5888884208048614,0.37971899457210345,0.47121267890915663,-0.46490973978491335,0.11182742128521074,0.6583055124658476,-0.31624984254164035,0.3111689897892402,0.1516023131023785,-0.09093654443848558,0.5278463939686932,0.019487557420604013,1.0,-0.11798055504309315,-0.6645364412037926,-0.21689165243351985,-0.5900391803158711,0.37885036662978444,-0.29382485912912726,0.3502545726716671,-0.2130819011153339,0.6363238507267317,0.35038240691407424,-0.6135769714191444,0.6068783476752381,-0.45907104851464126,0.23530718137122877,0.03752062467780152,-0.6356139198738936,-0.2704215750978319,-0.19251403824652807,0.151643375599326,0.5207858931112673,0.34033801178903966,-0.5948175149637335,0.4515951877008194,-0.14211391015502506,-0.4505748948236964,0.5450364005187082,0.32218855409750696,0.3532957726229716,0.4405471611477515,-0.6064998707873775,0.26175636013636433,-0.3770936484983793,-0.33875187114308497,0.24400821593217964,0.43855404241412593,-0.5886545125027698,-0.5829817166912443,0.2489544796076056,0.5641748831796399,-0.6599295118857632,0.12822761627204435,-0.13498625036671424,0.2639197786730485,0.15848940218139276,0.5625899801512044,0.11983017215998826
VTA_R,0.11608167954953715,0.13052873343701313,-0.05908795779156455,-0.314548340126122,0.21346259712023202,0.06075786929152401,0.07504966649987972,-0.01966448432113003,-0.04178555534896359,0.0365637221682901,-0.3291209798080219,0.34719707181769593,0.12005435089626114,-0.10321424275261284,0.12439304625728323,-0.01271836239346334,0.01770258574873969,-0.12734617583999977,-0.00795497220740177,-0.11315890526583243,-0.042541860910521236,0.003934970884230788,0.2511923270335218,0.08817011874951923,0.45615699024267076,0.00421215668433345,-0.053939962783408416,-0.24664022222642845,0.1388384898959251,-0.3457577313336786,-0.01861259969131118,0.0800490985617651,0.2874691171167744,-0.5548266684230138,-0.40229071427941426,0.39029767003757365,-0.02386557247223765,0.44095907299221393,-0.11798055504309315,1.0,0.029111756123320738,-0.0016621734771204712,-0.2556214359119484,0.06871426692152248,0.14563197166070244,0.03180863361875164,0.3296841841045257,-0.02555000138991917,0.11917646114955198,0.01748481491747217,-0.1035116516333404,0.01717726960490895,-0.04757310430428317,0.21001830258108045,-0.03939403450833209,0.6975235622370508,0.21769640544021454,0.08116582443853014,0.40495284179436464,0.13432530951416335,-0.09362223855378868,0.02728524354406697,-0.06022160817713787,0.04053953649995424,-0.025182580455290017,0.051352772882732364,0.5305868040179249,-0.31964221913911933,-0.012547090841834222,0.04930746173413719,0.17922780078844192,0.27307175308903187,0.042927507392607006,0.09481494395012274,-0.10596736627216376,-0.002987392707092188,0.1245105046363136,-0.08805672950563152,-0.019223302305246694,0.4811077170037994,-0.16028867104709738,-0.048179433404322215,-0.06803695264035794,-0.2456027245469902,-0.006889861413980634
Pallidum_L,-0.1126573673990831,0.03188833802418081,0.7235116324609409,-0.0890586599452702,0.7163320531315608,0.005963051126470002,-0.336362106049458,0.32330058148270235,0.4483590480178122,0.12204106277425386,0.024608398783988975,0.621680341535496,-0.260801311643106,-0.05790603154506014,0.3273109276787776,-0.3615401654289021,-0.12874571956908148,0.2701509788300238,-0.3924592424526038,0.006964787679067947,0.5189181077186863,-0.2668575013046919,0.07645540804110315,-0.27786489947887033,-0.018442271197664128,-0.3953417117931889,-0.6312574271795045,-0.4679900930584185,-0.3253854524541602,0.4721032530002004,0.07373983187735933,-0.4982629428945304,0.27405334238645,-0.19123787262448563,-0.01665854138423798,0.2056254585674435,-0.3905430084760389,0.15270394130773382,-0.6645364412037926,0.029111756123320738,1.0,0.37792717000913023,0.5913096088961216,-0.3768830604367404,0.3856954809083613,-0.4565355801039904,0.30315300365868275,-0.4517899958510803,-0.3397198666560986,0.5193470346331676,-0.6957580564761188,0.5556950297071572,-0.07491719853360577,-0.2944449517934683,0.500306603936671,0.2766056560379841,0.08037702287660772,-0.3088071528554657,-0.47134486694948846,0.0503763934552434,0.6548847339223721,-0.1520314850713791,0.2549378651203429,0.7666637002187225,-0.6309972855952162,0.10356000924496342,-0.21725263222692132,-0.2828517177752325,0.623556027335833,-0.00034259836538423887,0.4648655109433466,0.27380718466155357,0.04482862399869053,-0.14850779271660217,0.5752465203287714,0.7348074072313652,-0.5110466007295935,-0.5567367063774171,0.4415554297783861,-0.015591751106110552,0.26181670031970894,-0.2148407634720774,0.08523039954451528,-0.3037854081437548,-0.21462868896670498
Thal_LGN_R,-0.5113282658826269,0.23999446959806803,0.4550410906407256,-0.024772054149677366,0.4776966654559545,0.4804543712033792,0.23605625349212248,-0.23451415576545442,-0.2381014778050493,-0.1178663634331103,0.11807565946817566,0.04014419702123639,0.4901407012825323,0.252206991235722,0.39758354370052756,-0.0070803005302166495,0.3785740312687245,0.2505827514430725,-0.2828300890582894,0.08673774154325109,-0.10872040436634021,-0.13095496745115387,0.417644733382514,-0.39280914873913986,-0.11661551273765924,0.2339179760437001,-0.022045864086886698,-0.3187769585305221,0.5142325628910814,-0.03771377386061382,0.14609318528860635,0.14688659685517286,-0.04635373662772044,0.20188885460958403,0.5263613004479474,0.27237626839083556,0.4130361928663203,0.35827251492836,-0.21689165243351985,-0.0016621734771204712,0.37792717000913023,1.0,0.07449900411727371,0.33345924359083623,0.6559935061704467,-0.4153157724603623,0.2386453800900306,0.01684543025429535,-0.17607499565597268,0.3005306578451667,-0.05629629488442188,0.4912774078995714,-0.2178722704043327,-0.29984775802767594,-0.10295622788803786,0.07858012391686671,-0.4483628294124302,-0.521744513181076,0.1028694031739491,0.5567026350833654,-0.024980900942127356,0.25639076626695734,0.1991709220721694,0.42071781406411746,-0.4925639892727392,0.27188439744525866,0.06528953885214434,-0.15379746441543987,0.027021021836159297,0.47825801688519465,0.46983369418834786,-0.3431635263374406,0.6471738973791957,0.041731041487046816,0.3314970755067667,0.11627717851500977,-0.47469241060799966,-0.030400218066775623,0.15490584343601368,0.25428449640716,0.036962821263802126,-0.19867794914594689,0.3600587619661266,0.11786528226711392,-0.3641967512701879
