,Supp_Motor_Area_L,Pallidum_R,VTA_R,Frontal_Sup_Medial_R,Temporal_Sup_L,Thal_VA_R,Postcentral_L,N_Acc_L,Precuneus_R,Calcarine_R,Caudate_R,Thal_MDl_L,Cerebellum_Crus2_R,Occipital_Mid_L,Thal_PuI_R,Cingulate_Mid_L,Thal_LGN_L,Vermis_8,Caudate_L,ACC_sup_R,SN_pc_L,Cuneus_R,ACC_sub_R,Thal_IL_R,Cuneus_L,LC_L,Cerebellum_4_5_L,Temporal_Pole_Mid_L,Red_N_L,Lingual_R,ACC_sub_L,Cingulate_Post_R,Thal_PuA_R,Insula_L,Cerebellum_6_L,SN_pr_R,Red_N_R,Precentral_L,Thal_PuI_L,Frontal_Mid_2_R,Temporal_Inf_R,Vermis_6,Vermis_7,Thal_VPL_R,SN_pc_R,Parietal_Inf_L,Thal_MGN_R,Angular_R,Thal_VPL_L,OFCmed_R,SupraMarginal_R,ACC_pre_R,Cerebellum_7b_R,Frontal_Inf_Tri_L,Vermis_10,OFCant_R,Frontal_Sup_Medial_L,Putamen_L,Pallidum_L,Thal_PuM_L,Vermis_1_2,Thal_LGN_R,Paracentral_Lobule_L,OFCpost_R,Cingulate_Post_L,Temporal_Sup_R,ParaHippocampal_R,Cerebellum_9_L,Cerebellum_3_L,Frontal_Inf_Oper_L,Angular_L,Precuneus_L,Frontal_Inf_Tri_R,Thal_PuM_R,Cerebellum_7b_L,LC_R,Thal_MGN_L,Rolandic_Oper_L,Parietal_Sup_R,Hippocampus_L,VTA_L,Cerebellum_8_L,SupraMarginal_L,Temporal_Mid_L,OFClat_R,Fusiform_R,Temporal_Pole_Sup_L,Heschl_R,Frontal_Sup_2_L,Olfactory_L,Cerebellum_Crus2_L,Rectus_L,Temporal_Inf_L,Cerebellum_10_R,ACC_pre_L,Calcarine_L,Olfactory_R,Thal_AV_R,N_Acc_R,Cingulate_Mid_R,SN_pr_L,Raphe_D,Paracentral_Lobule_R,Occipital_Inf_L,Fusiform_L
Cerebellum_4_5_L,-0.09901478803163606,0.09108181071981118,-0.44067864776758914,0.19379691181733458,0.31196267389388127,0.012837464747175734,-0.17396261922416464,0.06338472936382639,0.043260216323182374,0.3355347597657051,0.16899050402581176,-0.0325170159458479,-0.10670285652707531,-0.19917689377915215,0.2241821353350732,0.39174293026844753,0.5703831183281545,0.06935809767956144,0.09496778864450403,0.19701790552388287,0.21065158083659685,0.01641434287120907,-0.08047451024899177,0.44592507394445063,0.2667545737884657,0.09456237205071379,1.0,0.024925168845455037,0.2794359056478414,0.4147625430250252,-0.28916582475169333,0.5558296396832964,0.5166413977860936,0.1334039543639065,0.5571680487555833,0.13585776714564415,-0.019596728281228815,0.14135817067666687,-0.3220893506380543,0.2175116531336855,-0.29401005541239045,0.031835904528779234,-0.06944160374578634,0.0812280251507717,0.13651463144161707,-0.09445459680350717,-0.2477082999364487,-0.030770805486052984,0.008815151780939313,-0.3053868948412819,0.16892624280606114,-0.17505310091255574,0.14191351916649045,0.35869989195235075,-0.2598070920792171,-0.29092264880972296,0.008173683071293243,0.447921836027323,0.2815234114374941,0.1145853348796497,0.457861186103666,0.3763067803832441,0.3684313656639208,-0.41722723363200914,0.3281160369923432,-0.023175666076553494,-0.07308873808416898,-0.16912797412391356,0.3423802731300101,0.29797672777324613,0.31725024330719964,-0.07888469732427786,-0.02915579486094617,0.37175604829463055,0.4283243396064643,0.3969005448940982,0.21935046035694916,0.08308307831062375,-0.18554038815388219,0.3942346805223239,-0.1578529419255703,0.19862624218105235,0.19180171818286781,0.2565999052843342,0.2866520081946791,-0.11453351523276917,-0.03191254315679645,-0.2825851964615689,0.029655273736540286,0.2759373577791321,0.3919411313858628,0.2097794474700486,0.3451068242939178,0.3100818628013758,0.07256643340537652,0.3048622025670254,-0.17910649606383336,-0.10818379423612368,-0.11537072752089637,0.36653961635632326,-0.27610339797675343,0.46533863086067456,-0.004820297068393877,-0.15914016651287516,0.7232071514879304
Temporal_Pole_Mid_L,-0.34117889237236004,-0.2202584010043184,-0.002987392707092188,-0.21987572122789384,0.6280210570510085,-0.24137493295122206,-0.1521859552801283,-0.013986347672115809,-0.22065030810208694,0.4003961864803747,-0.14390919005664923,0.12780152165328287,0.21568920310230993,-0.13215598050298705,0.036728683117441575,-0.06427087617483133,-0.2678441708947817,-0.41557852216167995,-0.27519761753059807,-0.2872893157847151,-0.14206445973899454,0.14824137350076988,0.035765565893336605,0.021560885615446616,0.34090059882529716,0.41571551129445306,0.024925168845455037,1.0,0.1103827630715819,0.30830690180860104,-0.06390863895697238,0.025062140835883314,0.415701766511046,0.6567568939119308,0.5662390983722219,-0.40556249504770114,-0.10368661076185917,0.40200272446997337,-0.07334333159663936,-0.2949573150529452,-0.5029237773823331,0.19813110795550562,-0.5829817166912443,-0.0087314369009365,-0.4217673671779556,-0.056772232626466246,0.08407717155401866,-0.18848345283714252,0.21909046952425962,-0.007561324581323179,-0.39625679175141676,-0.018687436263323875,0.43263111303386637,0.5130490183890308,-0.25723101687376754,-0.05397148665165247,-0.05260444325910616,0.6537198311774127,0.7348074072313652,0.32693746059872975,0.5407629099863669,0.11627717851500977,0.29444700127439366,-0.20706711901594568,0.06714898691102913,-0.2390713418481372,-0.4250806520824852,0.07498332372823119,0.05566687439718224,0.6823805197543948,0.4472172016715738,-0.30638049492739844,-0.5320162734719356,0.09952018733816427,0.35050925645270603,0.6501440589087474,0.4670461837999918,0.4514861524764912,-0.4362677749817859,-0.018084903174027996,-0.16003375885032076,-0.1927289590534507,0.5522738299807265,0.4907208217211345,0.10851970851519804,-0.27622617455198667,0.2893627204186814,-0.30737731238537847,-0.2964030217695174,0.029950611685048843,0.49874023245221966,-0.44511346797039414,-0.22064257126499298,-0.10828844755690169,-0.1508067314163699,0.4768382589933388,0.19850017775513712,-0.11034853136818885,0.07448221426479278,-0.2351979505032443,-0.0027512368710137015,0.36449664267107085,-0.3494902820077048,0.13613751605883234,0.029417291020197685
Red_N_L,0.3535138621800258,-0.2810437022365167,0.2525521252959861,-0.028097544472930003,0.4004694504259939,0.03633501496614086,-0.11769598596391072,-0.31329148886941105,-0.013073838242177125,0.28340059208589874,-0.20208990935442595,0.34069799915608046,-0.2598703362498824,-0.1951692057696656,0.5010423983049398,0.40002403289972777,-0.007841732284147224,-0.31242083784325303,-0.14329984587621164,0.000482245724649892,0.3556537607078077,0.0770114294964463,-0.06828931358239347,0.1962227306266537,0.3504836440570766,0.1558640256277891,0.2794359056478414,0.1103827630715819,1.0,0.06794806335365222,-0.25959006665972045,0.11696290298488081,0.5026853166676708,0.4664211011133565,0.4085701915977507,-0.31300096652554377,0.14423249587068412,0.22577391666409558,0.1350978082660541,0.05364759635826171,-0.4457185634449154,-0.3788899209116702,-0.4092288913116994,0.25502617283869006,-0.06636797609975982,-0.01144161996435996,0.4422843609252446,-0.08795769187350064,0.5558495906029741,-0.09011612412681837,0.10962757505615021,-0.2748123108399036,-0.0840298002460304,0.4030598171289951,-0.5107429372543189,-0.37367577599372614,-0.03529758907082978,0.34729197053458405,0.3676819335230589,0.18890098825663343,0.49562401224882036,0.08626480834496862,0.48985504302892185,-0.11168615191566915,0.14310790760386516,-0.3670351999535281,-0.25528983174493936,0.4640567257376028,0.6612096483958284,0.3012910123143378,0.47749424439754223,0.0032328330885045254,-0.24282486054736044,0.40301319411990044,0.5087357277051401,0.22693345159398845,0.16469286443060352,0.36521600153027284,0.06291587342906406,0.4433495949753619,0.08628185946016641,0.11168333274029363,0.3247930486266302,0.3446487286787571,-0.12144929225511833,-0.5153771415048443,-0.3678547741890729,-0.035356638363155224,0.03551623088775675,-0.47961005252023664,0.5171935903100316,-0.35551080884511665,-0.04251936385524773,-0.34472274568677846,-0.44578969489743975,0.32396363833135816,0.2586867314169422,0.039504293827288706,-0.24769041795597468,0.35404782387611844,0.10289408447317415,0.4707854070207593,0.1638016088266724,0.051041074934536725,0.4061613045055959
Lingual_R,-0.05932226561721352,0.03965474365901231,-0.0874711878110671,-0.245957184872909,0.467298625802401,-0.12085414392083221,-0.1258305015960935,-0.038005052005093104,0.22825038763480757,0.8330906336582561,-0.10204984511618961,0.12021627005626677,0.40164753598262726,0.057173299887384274,0.052489826630203365,0.0303471330022894,-0.08192551145067072,-0.34138764304705976,-0.10205781566962503,-0.24735685221178388,0.020989179665374127,0.31037827481109614,-0.09812372730279746,0.29877228393383104,0.45538212773049164,0.15238452613465267,0.4147625430250252,0.30830690180860104,0.06794806335365222,1.0,-0.22553643923151834,0.3404080765180328,0.6082970413996528,0.2454426809628916,0.3464122388975617,0.019315695858658475,-0.030598995713210866,0.22227035883860893,-0.2893586746648936,-0.15846819092775666,-0.026117729252429268,0.47477954584319304,-0.41525676763841685,0.29239792478486915,-0.028299243593919714,0.0058175358871717445,0.02542857382567457,0.13050498544914946,0.1512166721793464,-0.049713115794245935,0.28810785601583594,-0.38063804522604877,0.6770699340762572,0.0760008495139232,0.18682121037737254,-0.3525431301954618,-0.31191822060239005,0.2277922925754149,0.31065398564780333,0.44998900885466336,0.41245180748769994,0.3535430297189987,0.35507649663433083,-0.34881340618161527,0.1322253607672977,0.4132397818536887,0.032702221960434624,-0.015256087649898971,-0.047145324226080955,0.2852523594075528,0.41635180712206543,0.054946407385482975,-0.15330367986007523,0.35788313123465,0.07601516940753021,0.5096817510278152,0.5320673119923308,0.25623444429159886,-0.018905220000948617,0.010567996543345799,-0.08265723514467029,0.05013475609353085,0.30085096268962663,0.21717922589021005,-0.017427383433484316,0.12733574038383624,0.41187737011507203,-0.04677282908168978,-0.36356655752568207,0.24812484465772547,0.18816081176698965,-0.05942606887860089,0.12887643642504418,0.06148588920091845,-0.24206312360504043,0.5461878998702453,0.06378975452013985,-0.20897758996824414,-0.06113667162822057,0.01737998612306462,-0.00965378461729944,0.06682330499540355,0.02038047536255377,-0.10371281044001479,-0.012158311042544268
ACC_sub_L,-0.14417456797841252,0.007364704989209879,-0.04757310430428317,-0.02585188989090342,-0.2704938715273424,-0.07246857301682019,0.04619162639214817,-0.04093790127171424,-0.02543784749955041,-0.3068470371216312,-0.0516061492647431,0.04972351400054026,0.11209137455238175,0.09096247163695831,-0.25814663600055715,-0.18392109838154747,-0.12099633463137086,0.24614613156760323,-0.05935391895746108,0.0078112260252989375,-0.07089609516283223,0.012920153772196836,0.41121137466137536,-0.14054540738986418,-0.2325181527329069,-0.031200757656463716,-0.28916582475169333,-0.06390863895697238,-0.25959006665972045,-0.22553643923151834,1.0,-0.29344651724611215,-0.3838759487143552,-0.1966554591542914,-0.2518535973798327,-0.04263457585082399,-0.1678083534683363,-0.16330750712476735,0.1031913581586991,-0.159749300345997,0.21517764080239027,0.13482321484513163,0.23530718137122877,-0.11675947624763314,-0.04954493690831229,0.004691633330242459,-0.16647492813909706,0.06792819201703584,-0.1941260919026677,0.09399100333912196,-0.10446447096387808,0.21962074726278308,-0.07114268466181578,-0.24167851181765465,0.16269113751663614,0.27662182072410485,0.08325952598930263,-0.20853499369895662,-0.07491719853360577,-0.293372317098753,-0.11728673656137677,-0.2178722704043327,-0.23238046581937916,0.2718777992575621,-0.19000925717425277,0.07365413664999046,0.10103361883025005,-0.062141761938777025,-0.14582417053869157,-0.1847382384787968,-0.30245577101754845,-0.01953810954287602,0.08152580090372093,-0.24272305174892905,-0.18419826329515762,-0.20942326572559986,-0.12198733725953552,-0.23921827840996224,-0.02404317762799303,-0.38367066960092944,-0.19760149539870878,0.08501119394585936,-0.22866953437726759,-0.124279365010617,-0.03889620712451698,0.2285573313733015,-0.028501117867890783,-0.04256704358857547,0.11281567102932874,0.09858009704672824,-0.22778080505414808,0.012775315987379278,0.1650712948480216,-0.025852224828978587,0.26529361135354457,-0.24636451653845412,-0.05342614397031549,0.09963140427881542,-0.12656001343193743,-0.16016008319263736,0.2793313802932416,-0.1798369115931704,-0.05537190722247924,0.031115354607939974,-0.256458237767425
Cingulate_Post_R,0.2560238360187336,0.08713791530244006,-0.3304640263221715,0.31419642825916394,0.10815011151178243,-0.023950936609134128,0.28862194731028906,-0.0011699297167040814,0.46073287763673026,0.24592259963077057,0.22459514001514633,-0.05109946447521818,0.03992342941413558,0.009541131743708868,0.2875768086614817,0.6197772370832588,0.36700771629114004,0.2381637564614514,0.2668472965407337,0.21939340085057019,0.15857661958316338,0.22875970015524888,-0.19094584086497848,0.5993707952458683,0.3403809077507548,0.02229853998592821,0.5558296396832964,0.025062140835883314,0.11696290298488081,0.3404080765180328,-0.29344651724611215,1.0,0.4461587875839896,-0.008676478545895164,0.22122966849962417,0.23112446834487743,0.04964814784280077,0.3656818536825801,-0.16870792854954905,0.45680138848634844,-0.020022202233228977,0.12054513275734391,0.1084962919295661,0.4022201114890804,0.1949491114540759,0.2654780632599633,-0.19853561146628618,0.3051369311540623,0.14642990772878808,-0.29856522002830227,0.40648818157977534,-0.177335648339619,0.11559476548691516,0.270835158276009,-0.02288742217670937,-0.098544950442173,0.22841625008883998,0.20871580372217874,0.05335827922125854,0.27528991347791815,0.3293052555085743,0.13942477797527197,0.30417468624218186,-0.46446583661012586,0.8355267169699858,0.1440721839401581,-0.024104485876264715,-0.04003669938888507,0.2507617365165988,0.33204820182359407,0.2025276873359281,0.3452377712391223,0.22956811329697838,0.6126346032979646,0.11036918462112527,0.27753194500264294,0.17050447037033684,0.01541194167701723,0.08128641788955158,0.08225073087491634,0.020668088210710683,0.2155265569070129,0.18189343205756497,0.0859138895077112,0.1843912414717566,0.1433597734598225,0.1741777952690498,-0.23153873919388412,0.25014882760436574,0.41560117949806785,0.1054624432127034,0.14189340365464784,0.17900419283388772,0.26054176889762526,0.20055057881563487,0.26470791472867256,-0.3152197004874703,-0.28989974156665704,-0.08441652740412094,0.5805587060925204,0.03569205987047311,0.28320589950944275,0.28855359985029405,-0.009411897074651222,0.32190156770165496
Thal_PuA_R,0.06510199498802621,-0.18276505453617875,-0.10596736627216376,-0.08018030853706166,0.6861684882631862,-0.20276262647331633,-0.12356149361402605,-0.2064694747584798,0.08856693520864006,0.7135780624264604,-0.1720235942627828,0.3097876035142421,0.007956506638722214,-0.11539770614343715,0.4048091191481446,0.41843698987502237,0.10465344481127016,-0.37706588146743725,-0.13165201427945775,-0.0688697609395571,0.15864954784530666,0.24609049116648885,-0.10570188271995355,0.4498093998204249,0.5638832571829754,0.25359535393225835,0.5166413977860936,0.415701766511046,0.5026853166676708,0.6082970413996528,-0.3838759487143552,0.4461587875839896,1.0,0.574069154513811,0.6074499339620051,-0.217994119392422,-0.03945713039012504,0.4843425608593717,-0.1644017511430378,-0.06760109798686649,-0.5004845480457395,0.008983331510188127,-0.5886545125027698,0.41581096305920756,-0.18573463746332733,0.031400663950247605,0.14500175733593954,0.01691685255542862,0.4559927766642808,-0.35340552313724527,0.13949405736129597,-0.3869123089431402,0.36281531791168187,0.5078126965853081,-0.31043387388946,-0.48943918520726876,-0.12559469280305552,0.5484005100535868,0.5752465203287714,0.4701305448550661,0.653826996877816,0.3314970755067667,0.6345937788195851,-0.5234866898246547,0.3476938773888556,-0.10985921187287619,-0.31156717525436556,0.21772657420738,0.43569132278406275,0.603366838754642,0.6520594585217989,-0.041462040927745365,-0.32365146041938736,0.6294911564495473,0.4478284859526053,0.6778383131832678,0.5603854117401129,0.473483883177501,-0.11939103297373746,0.31760547454259147,-0.07590534023587259,0.010214181472168243,0.574361853786137,0.4532117771650142,0.054592341032534374,-0.3485750919567298,0.0856339714288572,-0.21180874795117974,-0.14925734381114417,-0.0334104812181452,0.559662785259208,-0.27954871125647857,0.07478303247338675,-0.05155277229824387,-0.32883177301628047,0.6193307484074417,0.12251866064490768,-0.2656845894310682,-0.24855369529814822,0.29324468466283804,-0.018245846746806335,0.5652770471610792,0.02489569180052085,-0.0020488686642934485,0.32431075060565134
Insula_L,-0.1042018549829569,-0.18974191158124726,0.22138056867080816,-0.10207498962508968,0.8652446834243881,-0.02534467473906672,-0.22274999600158985,0.013297972532594685,-0.2888777319855942,0.4040646309323886,-0.05764152672635887,0.3353511350787695,-0.18270117683748852,-0.21160086500698294,0.41470433515593597,0.19770321332999768,-0.10314008357040076,-0.6010709784232523,-0.11858102410027109,-0.14969549273432006,0.2987305878521613,-0.003553015402421392,-0.08883225768565307,-0.07196295490797092,0.3291167234767157,0.4371367361362076,0.1334039543639065,0.6567568939119308,0.4664211011133565,0.2454426809628916,-0.1966554591542914,-0.008676478545895164,0.574069154513811,1.0,0.5978895245454274,-0.37328232332668965,0.15479422277678556,0.6077315146425637,0.08162074128519084,-0.11888299044341044,-0.5693666620794033,-0.1659859006442895,-0.7132457501221239,0.08319602251169227,-0.24100349875114938,-0.17361611565470983,0.454289382234336,-0.41861137305887763,0.42859493518682296,-0.0239232263032656,-0.3565187318710305,0.010599380392638389,0.14611412040883837,0.8142782926097528,-0.39755959245433753,-0.31108132393473764,0.08368908138938724,0.7881670371045714,0.8944642163240888,0.5694777909102594,0.5871288964199152,0.3201634838388641,0.586865994025585,-0.14317526833911376,0.06722217970445513,-0.4423732964390999,-0.34095416520676136,0.1890051929511342,0.47661177253823256,0.7798839586513248,0.56357284115177,-0.3633199496613501,-0.4860044153986684,0.25617210694890835,0.46790055869209246,0.49810484923990117,0.5161122910425323,0.8333968062688352,-0.35272551329781177,0.4618483646198632,0.14848626500050183,-0.2554601696109823,0.6649929485000671,0.5259892730906911,-0.10469800464059158,-0.5393782833022147,-0.20900522615598574,-0.1288422831454725,0.0007389925411124474,-0.36570354112988246,0.6795865058551845,-0.4800390780503376,-0.29135500688466665,-0.15811767597098783,-0.3576170458671125,0.44795540563153186,0.363819695861383,0.19719508047453757,0.07156701050286186,0.07992488986747436,-0.13765713962174184,0.38249772941611626,-0.13437333971524515,0.10412251712701504,0.18447375581430053
Cerebellum_6_L,-0.13058067402289691,-0.43398728549773313,-0.14100679333799856,-0.1510598840833541,0.6573710703962204,-0.3904615162546173,-0.3808719494821367,-0.3080673164866425,-0.1498599766614872,0.5392960464704166,-0.21372003534675077,0.4056072440749721,-0.08478980490071983,-0.23918282004190472,0.17688251356133955,0.22252169380804432,-0.014885723788913886,-0.32935809926853554,-0.3939483130423284,-0.30540253472545176,-0.11041427765913939,0.24891874962326196,-0.17051894786705268,0.1930318892974172,0.5747452785152188,0.337416583011276,0.5571680487555833,0.5662390983722219,0.4085701915977507,0.3464122388975617,-0.2518535973798327,0.22122966849962417,0.6074499339620051,0.5978895245454274,1.0,-0.512217293222478,-0.14137654538694305,0.15150443504694985,-0.16470113666904357,-0.22243232184555436,-0.8387091382211876,-0.07406822051895619,-0.6023317073218823,0.1517264541219574,-0.46804604048901444,-0.07686062699332456,0.039867350897718444,-0.09760138315002598,0.3384645955752201,-0.23657262156428094,-0.09421382266440598,-0.28207831832356994,0.27423128903777677,0.5741466867459316,-0.7197798691991508,-0.46640311848037513,-0.20867851851342967,0.7159913128435889,0.670765377121842,0.1003944939611036,0.8231183312199143,0.022431672891891626,0.38065695813313655,-0.41788014613931745,0.1409574627053417,-0.4942188449714695,-0.7047115816692707,0.1649010032534249,0.40498252960960296,0.6291495362813554,0.6930622840589304,-0.27830271889718083,-0.5989608565374024,0.18420726638636192,0.870755374260386,0.7564392205566949,0.3201696598387216,0.2750169492652131,-0.33108512398381473,0.18778566355302062,-0.3086352703636878,0.08916597584803328,0.5832761534429814,0.6363945956012494,0.02944455297953801,-0.6059090098739405,-0.15592725477007882,-0.46983684708712636,-0.3623373236542211,-0.16570720099804506,0.8506064331874639,-0.4435535117247703,0.12191040785962046,-0.20077093959610537,-0.42691601992178957,0.7070995583433847,0.15295044985841977,-0.11771985554377934,-0.3127235922196285,0.09013267534283806,-0.07942800755360423,0.6824111141056194,-0.22552417430631838,0.06311288383265057,0.6926000820762905
SN_pr_R,-0.1448101265367003,0.769378785206994,-0.13839604012480453,0.4369867380397047,-0.3753759973748932,0.5610194453689029,0.1340386697074468,0.6210093301211809,-0.0474896209503755,-0.34521047115513986,0.6629932625285012,-0.6012128360913834,-0.0257865520476219,-0.08716176874972015,-0.09146560060397027,0.04367392706082898,0.40025189758101926,0.35660765659502874,0.6299954483275694,0.5547677241028508,0.32361396629811723,-0.5200771165336444,-0.05910321568841946,0.0034337554836996404,-0.5443925053226367,-0.20406060149244043,0.13585776714564415,-0.40556249504770114,-0.31300096652554377,0.019315695858658475,-0.04263457585082399,0.23112446834487743,-0.217994119392422,-0.37328232332668965,-0.512217293222478,1.0,0.3976545681467192,0.013099040427286887,-0.32370086378432306,0.49018281942910624,0.6311298848597244,0.2358105038695742,0.5631598910143265,-0.1766207627654072,0.7229640397080982,-0.18848474526552503,-0.21770800163309686,-0.16132374949542694,-0.5161203141502807,0.19412130856026366,0.09267582971732512,0.44062421939349145,-0.1546087491459916,-0.1681283417260087,0.6489690477774969,0.4003681009902781,0.41805422632777195,-0.24511006542058264,-0.330070293997011,0.009152236156879238,-0.45186167253057274,0.4356339543828152,-0.017358802590993126,0.17050204047209078,0.12732254916211444,0.5927772129142931,0.7397313223803916,-0.5166987869754051,-0.22284235843978492,-0.2887589392093844,-0.6078968216010896,0.015175363041451683,0.6565079645550586,0.05513550168371107,-0.5566852618442815,-0.3285508715039451,0.005436156123578593,-0.1203449407005823,-0.08224754602762406,0.10488545498383754,0.38947536011233547,0.13925953110583353,-0.5196860958485259,-0.446615086014303,0.2969895217590132,0.5557160567604448,0.2025149746367668,0.349579442237204,0.4640696973821924,0.5141917271242982,-0.5593543012659077,0.7041778568249579,0.018332747813187444,0.6583680392327691,0.577349213225304,-0.5923644432083923,-0.2637374736084868,0.19159729135185344,0.5253279761868948,0.21445744068602055,-0.2851218137771025,-0.467898284303576,0.10605240494351342,-0.18225873125094708,-0.24148131999602065
Red_N_R,0.13079264228913115,0.30915803361837246,0.2511923270335218,0.19079895801755317,0.0829801002690574,0.4182335802978038,0.0802085238695287,0.37883697080842504,-0.11761361387578417,-0.1444606715092359,0.3514429440915673,-0.21478733813633,-0.3615115312144429,-0.17895997053085225,0.21148028813305997,0.1601218455125339,0.22390396089302128,-0.1416539672690041,0.3355000795047538,0.21744393656135488,0.4344101908281425,-0.35777954539214685,-0.12197540916441962,-0.16096204530190025,-0.31194807131004976,0.10867370456455701,-0.019596728281228815,-0.10368661076185917,0.14423249587068412,-0.030598995713210866,-0.1678083534683363,0.04964814784280077,-0.03945713039012504,0.15479422277678556,-0.14137654538694305,0.3976545681467192,1.0,0.2618721710258492,0.08651015722696549,0.32262476637259535,0.14275169311900016,-0.2983822506270303,-0.01637997062998247,-0.1500954181578931,0.5419040914276241,-0.09026105614269342,0.20740595571364023,-0.3884159234819207,-0.07486572679356374,0.2799882627091193,-0.09787774690161903,0.3445206668299775,-0.2872950387804065,0.22413989071320534,0.14043048293734253,0.14514975864509738,0.3297858791697735,0.10773660871981361,0.07645540804110315,0.27606023206811225,-0.18738214513783844,0.417644733382514,0.2134268557009789,0.270887174363893,0.08157845455378451,0.10324369920069741,0.40228220139483384,-0.23113012533328192,0.12946764401281294,0.04499039846477492,-0.13722858933912674,-0.1026860572057421,0.19760236358834238,0.023973253302043855,-0.1348069517391354,-0.26531859087599774,0.027927972649988433,0.34245577119837173,-0.10004968134550771,0.47982599048378954,0.4582851124700041,-0.05391918689607602,-0.03763893880841352,-0.14563225788278286,0.10661965648266536,-0.018245300206362045,-0.16387822656412826,0.35306802893958944,0.3525232694339395,-0.1224460173694119,-0.10243526919532318,0.11027173764206633,-0.20577530693049081,0.30365717027038824,0.029175497197011565,-0.29504347019487204,-0.08516723398570802,0.4576243297609137,0.42303619608381265,0.2632993422764585,-0.3141013481610994,-0.22428099127188833,0.1701966118932075,-0.11931872841194249,0.017271051997128438
Precentral_L,0.13107668495730995,0.05224036865000655,-0.015314787148707583,0.15440863430809015,0.6553586092356974,0.08119715651848022,0.3850284090014298,0.22580551091171747,0.11908421416867507,0.2586030255847138,0.06108078417940863,-0.013646751603883654,-0.040987854533994096,-0.06303888369146475,0.45912608796528787,0.31532538906568297,0.3035208227854735,-0.2750599386251014,0.10684177268039134,0.044559581660016105,0.3398260906148767,0.006931720407132264,0.08412344320076327,0.1855399845026675,0.18195738070516398,0.39711409027873157,0.14135817067666687,0.40200272446997337,0.22577391666409558,0.22227035883860893,-0.16330750712476735,0.3656818536825801,0.4843425608593717,0.6077315146425637,0.15150443504694985,0.013099040427286887,0.2618721710258492,1.0,0.02604452141084408,0.2058871005223359,-0.17707636022506418,-0.10556606585423534,-0.35272047436312826,-0.0006488063569859605,0.045205918366693604,0.1408076027870564,0.11701184175640833,-0.23239297251862726,0.21041304556597287,-0.11481825439710795,-0.2569572883160665,0.002009542837827697,0.1254469307705051,0.6932098388163417,0.0033852046480534696,-0.17164809162538675,0.36364481663269826,0.49915230142407624,0.5561633243504545,0.7064967788202298,0.27235230911103364,0.4518630301527682,0.6639346773462605,-0.28476800684004633,0.3872649208208451,-0.1682722263432235,-0.012871629653764424,0.07029058938012599,0.3471471307815906,0.6912514351912085,0.36143673732335657,0.02621992211445163,-0.1245235573404485,0.34366585570081476,-0.00687809675498271,0.26200663088003623,0.3649270808861568,0.7475042630665973,-0.0879450554369396,0.4512941817142144,0.17595471774512078,-0.39107499137467544,0.6085784025792071,0.30951452468637397,0.08291928224138194,-0.18697800456283226,0.08357848511002922,-0.15219351393297678,0.3655874354221386,0.09796214435200082,0.22222231739894924,-0.16430988365277424,-0.08554818283012186,0.20808575658585274,0.061531266487030195,0.19758756754202272,0.08981204986855411,0.043741341084275305,0.18561773204822501,0.2535815499982143,-0.14770198986312966,0.2394234077463736,0.24712430675152405,0.04366680531428004,-0.05838950355399215
Thal_PuI_L,0.27660558763972426,-0.13681716204962371,0.45615699024267076,-0.14097114764417135,-0.11070510986254059,0.19644345853455433,0.15164870610568362,-0.10551874758589178,0.10154405961529493,-0.07804841834047711,-0.16689004082884457,0.38023629295743494,-0.12087455143378524,0.16035179621453052,0.32339579574602656,-0.002918991031175604,-0.11787536541844063,-0.12331168106466515,0.022183915044411907,-0.010250612885942829,0.06688377567301518,0.17496862660460785,0.18806587561663798,-0.20339559657558953,-0.07083658156800654,-0.05023091721254158,-0.3220893506380543,-0.07334333159663936,0.1350978082660541,-0.2893586746648936,0.1031913581586991,-0.16870792854954905,-0.1644017511430378,0.08162074128519084,-0.16470113666904357,-0.32370086378432306,0.08651015722696549,0.02604452141084408,1.0,-0.07130492334090305,0.0029272474374383082,-0.308814988463096,-0.04586081532284173,0.16640432747235323,-0.014647259310828427,0.16491215432586276,0.541387511994604,-0.058559349968565017,0.3339996339584327,-0.06371399547589045,-0.04905675066922042,0.1386691156565386,-0.19011130160293616,-0.00589429720367186,-0.08167449910806757,0.13195771726171007,-0.029973893870102516,0.008730410569791139,-0.018442271197664128,0.21888941706815843,-0.06425000115250519,-0.11661551273765924,-0.16245650829633604,0.36505415166746585,0.01779909636476107,-0.09411240615837954,0.006901558172431383,0.13044141439609358,0.2370514989175057,-0.05287331671606019,-0.014604659411998488,0.10793865066669031,-0.004382901149068296,0.11358877906670631,-0.03772441465893577,-0.3439412568576962,-0.07634637602751933,0.06523629781864754,0.14501429001128077,0.09736196965815166,0.16364688938283975,-0.12262862145264755,0.06256923905490201,-0.11248214068584257,-0.1519594761155235,0.00872423757540512,-0.13141558713234291,0.37394075441226704,0.08722827271277969,-0.4095085974223618,-0.09315803514822536,-0.2201145724865618,-0.10985614261433607,-0.28699142735534466,-0.1867168218123288,0.020009328639617414,0.15717236743990035,0.3178056318456766,0.06268258020747344,-0.03840372967170911,0.3192641860590216,-0.12626396827731523,0.19546055402832013,0.06219038407324678,-0.0341612791026974
