,OFCant_L,ParaHippocampal_L,Precentral_L,Rolandic_Oper_L,Angular_L,Temporal_Sup_L,ACC_sub_L,Thal_AV_L,VTA_R,Occipital_Mid_L,Cerebellum_6_R,Cerebellum_6_L,Cerebellum_8_L,Fusiform_L,Red_N_R,Temporal_Sup_R,Pallidum_L,Cuneus_L,Vermis_10,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Raphe_D,Vermis_8,Frontal_Inf_Oper_R,Angular_R,Temporal_Mid_R,Thal_LGN_R,Temporal_Pole_Sup_L,Cuneus_R,N_Acc_L,Cingulate_Post_R,Caudate_R,Supp_Motor_Area_L,Thal_VA_R,Parietal_Inf_L,Cerebellum_7b_L,Insula_L,Frontal_Sup_Medial_R,Lingual_L,SupraMarginal_L,ParaHippocampal_R,OFCpost_R,Thal_MGN_L,Thal_AV_R,Thal_LP_R,Cerebellum_9_R,Parietal_Inf_R,Thal_VPL_L,Thal_PuA_R,OFCant_R,Cerebellum_Crus2_R,Vermis_1_2,Thal_PuI_R,Occipital_Mid_R,Cerebellum_4_5_R,Caudate_L,SN_pc_R,Temporal_Inf_L,Supp_Motor_Area_R,Cingulate_Mid_R,Cerebellum_4_5_L,Occipital_Inf_L,Frontal_Med_Orb_R,Rectus_R,Cingulate_Mid_L,Occipital_Sup_R,Rolandic_Oper_R,Vermis_6,Thal_MDl_R,SN_pc_L,Parietal_Sup_R,Thal_MDm_R,Paracentral_Lobule_R,Cerebellum_3_L,Temporal_Mid_L,Insula_R,Thal_VA_L,OFCpost_L,Heschl_R,Vermis_4_5,Olfactory_R,Frontal_Inf_Orb_2_R,Cerebellum_3_R,SN_pr_L,Frontal_Inf_Tri_L,Thal_LGN_L,Cerebellum_10_L,LC_L,Lingual_R,Thal_IL_R,Thal_MGN_R,Putamen_R,VTA_L,Red_N_L,ACC_pre_L,Heschl_L,Thal_PuL_R,ACC_sup_R,Frontal_Inf_Tri_R,OFCmed_L
Thal_PuI_R,-0.2263497738246055,0.4687186916905231,0.45912608796528787,0.4575625301507075,0.30324194791118425,0.29286596637232337,-0.25814663600055715,0.02468880734990494,0.17966127502808452,-0.004658316251872018,0.07208679953157861,0.17688251356133955,-0.00241784035312808,0.21426846429510105,0.21148028813305997,-0.1624485361090798,0.3375668138302857,0.22782014637873865,-0.2076710046936636,0.036728683117441575,-0.06961560213446846,0.2081515480099368,-0.04400827588491306,0.08897236754670752,-0.1120784768191274,-0.018697811175858885,0.23107013786440167,-0.19811582543730477,0.1303351743739414,-0.12412511527183082,0.2875768086614817,-0.022208471040850792,0.23952333161645073,0.16466281888305803,-0.004003874033412748,0.20134498991139496,0.41470433515593597,-0.09063966078694004,0.23512760209085712,0.327175423424361,0.01994353810160336,-0.02674838990825143,0.2796999186391966,0.23514476792091216,-0.0806461764359205,0.073245543973793,0.12045992750416322,0.6394553860231849,0.4048091191481446,-0.1881638398761864,-0.21858933387718213,0.36682388387788434,1.0,-0.35395249425259273,0.06826763531294254,0.21545953391034536,0.014972813460589134,-0.0060983014885101616,0.27397150552310867,0.22136492118539575,0.2241821353350732,0.09181281356490147,-0.3053705834816981,-0.12881298037568503,0.33948332508220863,-0.29677326529593706,-0.22279666312110757,-0.2748009091213139,0.3156895926615176,0.4297772740159828,0.01170801732592307,0.45451513019938244,0.24030763545115522,0.6560084040416461,0.033380900158836505,-0.08531957148786883,0.3986851905266466,0.12177995849103423,0.18937796305161889,-0.03255849867947898,0.08053188865704448,-0.23851754848074738,0.557583262105465,0.07668027838823407,0.4097426674997357,0.17780151743942962,0.004433971066262496,0.1686777615304574,0.052489826630203365,0.21796987413624844,0.46477981964469534,0.04036474351522224,0.3058879631956824,0.5010423983049398,-0.26076975425136106,0.5097368897240416,0.15156987769586522,0.08847503526161324,-0.025487784782712863,-0.2661460599156114
Occipital_Mid_R,0.7002327498768997,-0.7752557073769918,-0.1842544736958968,-0.4370640401564114,-0.617549619022324,-0.6068388080371796,0.27050051905951245,-0.07038421021961101,-0.08805672950563152,0.3261536673584327,0.050329319240924125,-0.7282591910348463,0.039767205376465456,-0.6383532470806621,-0.03507068836545346,0.6499352141127154,-0.5567367063774171,-0.4030648879532634,0.8191495035683402,-0.26238786635678585,0.2535009247189633,-0.6047485481072477,0.4254833555424255,0.18519753146493537,0.21579612426977596,0.6179670984123589,-0.030400218066775623,0.510858709710292,-0.03848314368529851,0.2997726886368557,-0.02522434488489808,0.2409367567699957,-0.1533429733349622,0.19211835751215087,0.15175680986585954,-0.793541537648076,-0.6523956201213538,0.11664453804638893,-0.3418261201546185,-0.48197381920481136,0.5919985693893688,0.25192671719454457,-0.18521724654090713,-0.05636130944966989,0.02262672789667556,0.18821504113441898,-0.13404004551767254,-0.4161911389327049,-0.4868542177364861,0.5018113741426217,0.4452004463580278,-0.5808958566407495,-0.35395249425259273,1.0,0.549144389871063,0.3087494968749132,0.2946405684044467,0.12525232932187827,-0.2736645408665539,-0.1911576358192585,-0.3473438913576643,-0.09204095688580076,0.8630514445315464,0.5317029275726751,-0.3024814981020469,0.7321830659763081,0.6736734152351492,0.4982642978335325,-0.03690524455561279,-0.14015966137469993,0.12112475198359596,-0.16643301972805213,-0.008795979316796482,-0.5732239734538757,-0.5400746626033552,0.7697985291901901,-0.2836360168448436,0.2229959887548466,0.2885475526287585,0.08669320408858534,-0.28158390324712124,0.7068166521228341,-0.5468508661942457,0.13680539657980997,-0.5918022704247999,-0.027932756577320913,0.0630481691934129,-0.2751404384386088,-0.027529459566600144,-0.03170040042337456,-0.28236169090188074,0.3331902926921194,0.06803463736575366,-0.6542546805402881,0.5686115886184336,-0.6033286224258768,0.3808427724303227,0.16846412089150564,0.5588025115549587,0.7439638885688409
Cerebellum_4_5_R,0.41699702184001936,-0.48344634627853733,-0.1838030286877004,-0.3171000558910293,-0.34025126185513255,-0.48422552751410564,0.16993951136001695,0.04593878956235192,-0.01271836239346334,0.38527032605278777,0.2062100482946746,-0.4106929251711312,0.2640129626631364,-0.11919933022181622,0.02732145912377104,0.6048061055068314,-0.3615401654289021,-0.1326752527405933,0.5378539393620492,-0.3493286509447254,-0.004426239887138102,-0.41962232462923055,0.46777236623731966,0.1850059768289654,0.2822497378335915,0.6524995368285669,-0.0070803005302166495,0.27840936073129696,0.13707597713275388,0.1697366085655107,0.27287002001612704,0.31151113410601283,0.05299803050927424,0.3705204586590188,0.19890501682481318,-0.44511897945772694,-0.4736832196566571,0.10818304995711389,-0.10919025816994447,-0.34053167726100847,0.5700185716039325,0.29444890391496426,-0.0725223190951803,0.06602331055585106,-0.09928228600229098,0.2387552085213116,0.13657023384946812,-0.02874168678358939,-0.27664070894901516,0.4327647495082503,0.41072606271570367,-0.25942484734953225,0.06826763531294254,0.549144389871063,1.0,0.3852478863542364,0.4070293304851071,0.1808471100740253,0.017335727826322554,0.15502559581732192,0.1541215234974442,-0.12813785172340653,0.6191925667418378,0.25956305117615336,0.055746601615623684,0.46825701806472264,0.5325404291157916,0.41567051869174965,0.17373525871609138,0.1944052676938853,0.2705551145029771,0.17992913526851276,0.2796454701923424,-0.17280845049488305,-0.4762625866205713,0.5814532345351198,0.023348311993185343,0.044560118916878194,0.369916482042987,0.3833552787512785,-0.2105970060273958,0.5209624545888705,-0.17824514647442247,0.23966359984151536,-0.3696411048583292,0.059340114308572216,0.2663596803204405,-0.298592633398899,0.1419092882171898,0.14711589291339336,-0.04269278621278044,0.43383347530295596,0.1724650141801303,-0.2890453688324934,0.33218866146675685,-0.4564878016491248,0.5710085752107537,0.26488216496791556,0.5420471510880361,0.528829018292498
Caudate_L,0.5103505553810277,-0.237050012066155,0.10684177268039134,0.08923786451847562,-0.5177820099032712,-0.2887886122871424,-0.05935391895746108,-0.02047598031162469,0.01770258574873969,-0.1395117678770883,-0.16784739638022836,-0.3939483130423284,0.005564097934377794,-0.07596967834357507,0.3355000795047538,0.4200318414307965,-0.12874571956908148,-0.4727777707919742,0.37528254502464625,-0.27519761753059807,0.01764941067945731,-0.41937089564068075,0.22532721119331067,0.29218528007125383,-0.19836620830154814,0.20628662163565936,0.3785740312687245,0.021363877065809285,-0.40922107168260763,0.5915289529583245,0.2668472965407337,0.8098088061642472,-0.0930488821913863,0.6280217786305708,-0.25210351055247593,-0.4184291538890353,-0.11858102410027109,0.3822687962000875,-0.2782443788882797,-0.4147964414730737,0.6389778509380634,0.2742108820854893,0.07522947891129643,0.48232687708946975,-0.02124927244382812,0.26072708079383716,-0.19385542522697183,-0.1250663311810105,-0.13165201427945775,0.3453879004582751,-0.20224754839371198,-0.2788812819461738,0.21545953391034536,0.3087494968749132,0.3852478863542364,1.0,0.5505577928959017,-0.07550300478988978,0.07678073916500608,0.25689382789125836,0.09496778864450403,-0.0904196617360382,0.3245815234699302,0.26683947323730656,0.19556814374270998,0.036990140263783285,0.5618254081827235,-0.056219343731643015,0.23337762895519862,0.4510476935034743,-0.1570363312462086,0.3431340907441961,0.0739563229834274,0.10977213059804543,-0.42706996538568026,0.6861004195221578,0.3015964530632461,0.520750680367368,0.44441418881213823,-0.10097600950958918,-0.2055141524126465,0.5973956660724481,-0.05073571140036794,-0.33530190657613307,0.04529278354779964,0.431305435801454,0.21075085039430314,-0.11773190398843586,-0.10205781566962503,-0.1271471028311592,0.06295963747059861,0.7893298491042371,0.46459694628978604,-0.14329984587621164,0.5355801572470479,-0.027974155051015154,0.3734733406591068,0.6044861778876516,0.7266841534030717,0.47667031424638234
SN_pc_R,0.33642941445981217,-0.238213547839924,0.045205918366693604,-0.01290874506696124,-0.4868200371583115,-0.2813865562336733,-0.04954493690831229,0.031203000202797374,0.12005435089626114,-0.10503135564408148,-0.24132128147438295,-0.46804604048901444,0.09778937972740631,-0.08052098620794937,0.5419040914276241,0.47251014956841814,-0.260801311643106,-0.5281599998910614,0.4996399588062169,-0.4217673671779556,-0.11534019449315824,-0.4100568435178508,0.18621368635770272,-0.04524810327806749,-0.26234556213652016,0.12079703449369054,0.4901407012825323,0.02736121300185637,-0.5250588763964613,0.5407091224513715,0.1949491114540759,0.5709171179291926,0.05467233120484669,0.6218996256690399,-0.12886474629320963,-0.45544688250110793,-0.24100349875114938,0.41923035755047516,-0.18564613016784584,-0.4219865285365251,0.7402838899364445,0.3153907467500006,-0.05587671118111786,0.3234493447332699,-0.1158485699312779,0.16609571857681416,-0.13625443648495827,-0.39819236465741165,-0.18573463746332733,0.3706117325276045,-0.26899557877139535,-0.44909943642186856,0.014972813460589134,0.2946405684044467,0.4070293304851071,0.5505577928959017,1.0,-0.1696495658901801,0.21746876849131871,0.33354852091006937,0.13651463144161707,-0.2126961781608236,0.3732080266266586,0.3101544541717989,0.20161664084264658,-0.04713041053888989,0.5826986369782734,-0.013329867323097114,0.20572939313680172,0.48925126572960714,-0.031199398490478092,0.1039170555045948,0.17513398326579496,-0.07415748827902488,-0.4311946653119952,0.4603638164322665,0.10539990337739671,0.25667348418690206,0.44021708382643515,0.01205707427157936,-0.3306495147686803,0.5543946050601587,-0.1769023173579731,-0.29243279894687957,-0.03645794221324085,0.4247652519482534,0.15234984467012846,-0.11908638427918827,-0.028299243593919714,-0.07240435807509839,0.01875295303845114,0.5776637059413423,0.4200906493829083,-0.06636797609975982,0.43557165727595415,-0.14274939220163518,0.1964632541032518,0.5183195223981201,0.5623689076871722,0.5637319547929355
Temporal_Inf_L,0.11540874511967826,-0.09972774410295239,-0.08554818283012186,-0.2583682748648169,0.07924705780542583,-0.07108851568253244,0.1650712948480216,0.15366877261530124,-0.3765201379509431,0.1027138926849424,0.12981243384476646,0.12191040785962046,0.14992860784142162,0.22590318135251658,-0.20577530693049081,0.02036546216264704,-0.12555284487354543,0.16208912429874178,-0.03744540394959429,-0.22064257126499298,0.07692893589619816,0.23681350345635035,0.18873276664681807,0.06298523376483754,0.19853803287619434,-0.008566456131837109,-0.030721737902597062,0.08669351867522676,0.23893110680551535,-0.1716145597492492,0.17900419283388772,-0.12363271250104448,0.005759497465236204,-0.24975664859560073,0.2270828547978066,0.11704517584225466,-0.29135500688466665,-0.050570714401100635,0.0029611952776798533,0.06829593325625283,-0.052810528766931125,-0.2304529827604787,-0.20532336514580696,-0.11093132197137962,0.15006436947211582,0.24705405039268402,0.05976076560331162,-0.004236260917266394,0.07478303247338675,-0.19675795159129567,0.17163826502803364,0.1583017159845916,-0.0060983014885101616,0.12525232932187827,0.1808471100740253,-0.07550300478988978,-0.1696495658901801,1.0,-0.07453344428128962,0.08422808187778182,0.3451068242939178,-0.009954616936830937,0.11003304125484188,0.21249953239251781,0.02708442966254487,0.2464451407205655,0.03724071227983127,0.02338108459470286,-0.04072778200150745,-0.0871823505702694,0.09872982882450657,0.1338202887866363,0.04199672163048517,0.1119197958889871,0.21376943493924735,-0.08244822151172349,-0.19428774187366418,-0.09457691974489192,-0.19425046302250448,0.07189115444430494,-0.14411175904326523,-0.02222984463697981,0.02058168741468671,0.05507462460158491,-0.13491083349503144,0.310838636445742,0.3449539144010099,0.02719908495371742,0.12887643642504418,0.30084095648122067,-0.34543069729127124,-0.12582002446511795,-0.3302996046191401,-0.04251936385524773,0.08495653717441845,-0.13698272355034938,0.14467862479525367,-0.0793216485870394,-0.026277300531406398,-0.03602635962902953
Supp_Motor_Area_R,-0.10925712260204484,0.19857549587732506,0.3096137444153377,0.025944237250348254,0.07051342757900605,-0.016188759210715414,-0.12300367682186102,0.2626722788988142,0.162944551354258,-0.019546223560147912,-0.13470123908821144,-0.012522611127870474,0.07033333165466622,0.21033778054112096,0.2089874140008225,-0.027310687849123483,-0.010270279782340613,0.07325273920164942,-0.21265519884877326,-0.24321115910074032,-0.304017922604446,0.19107776567687218,0.03857620204162583,0.36355868773995426,0.13885711151304325,-0.062082806024239656,0.04143116734227103,-0.30908521840255165,0.0023908470971294123,-0.06291894418141633,0.3730070151836784,0.0630865472925396,0.7195757257196818,0.20037921288777955,0.1154917493805316,0.15903209750020247,0.08769457005337002,0.5661885930169701,-0.08699366213505624,-0.03128450511851302,0.0017297869904033295,-0.010774867242850199,-0.07388250388390973,-0.03945343750650832,-0.10121144080113668,0.11109570808774998,0.45979485046079205,0.16717362103307126,0.1670216807079235,0.05332860401390015,-0.3179145247029299,0.06919156532055458,0.27397150552310867,-0.2736645408665539,0.017335727826322554,0.07678073916500608,0.21746876849131871,-0.07453344428128962,1.0,0.7800536165281661,0.13275313742310865,-0.010323889158414142,-0.15110533615013183,-0.1147861465114749,0.6804004411877739,-0.1831319265079358,0.005912619221885204,-0.29837753528746475,-0.04465994373311342,0.28796751294662604,0.35251503416752156,-0.06867619507405737,0.7290110766026475,0.43892564086310226,0.011922635617411975,-0.11721816696253975,0.2737783558939526,-0.04899291303242095,0.05445977921982464,-0.09120272401275975,0.0004918384429988908,-0.0845024114591475,0.17780495073597458,0.16975649021486292,0.20984113646723693,0.0966446337979419,0.11364449816854136,0.0096162444555788,-0.10964104398830612,0.17807419865495866,0.28519305129040873,0.004236921934107983,0.0906872959969683,0.413224501014547,0.007769119370659626,0.048785173496349435,0.1382351349039576,0.35740914476193286,0.3052497893686022,-0.05123835137342287
Cingulate_Mid_R,-0.029030415284356324,0.15438405502733543,0.2535815499982143,0.027875811367330847,0.08062305628542236,0.04041791476043175,-0.16016008319263736,0.4449548606683402,-0.01861259969131118,-0.0045311957787951655,-0.11080667321731748,0.09013267534283806,0.22616832963661743,0.3374570361144847,0.2632993422764585,-0.0070198101610070476,0.07373983187735933,0.11667173070267753,-0.13603762581688056,-0.2351979505032443,-0.32088290781854123,0.24888922394252658,0.12265183200294152,0.4078902219902289,0.1346041689449472,-0.09407701438302367,0.14609318528860635,-0.2969109374418134,-0.017157810272030265,-0.0077721091575804644,0.5805587060925204,0.3038708989709173,0.5435938067330062,0.2271911850455028,0.18456104505947107,0.19526669672082625,0.07992488986747436,0.6655608637787308,-0.04979200324710266,0.011275843563945133,0.10598473101905224,-0.12878323805812908,-0.06960937229534292,-0.027274075422564745,0.02177669131793311,0.23363862177017114,0.29611650794895134,0.135767473674843,0.29324468466283804,0.019755745524401215,-0.280027482549925,0.15001102837309854,0.22136492118539575,-0.1911576358192585,0.15502559581732192,0.25689382789125836,0.33354852091006937,0.08422808187778182,0.7800536165281661,1.0,0.36653961635632326,0.028069860507897643,-0.09416136986520175,-0.01844291751493123,0.880729493514468,-0.0826999319630302,0.09327651629454665,-0.17237121417908283,-0.00885314333212529,0.4073166475459386,0.17840272282851027,0.1149981989514837,0.46547742402748166,0.44277208093300174,0.04458248765467416,-0.050543109253153355,0.3483515265049695,-0.05646530701762532,0.004052428884922069,-0.00992858094342809,-0.1306593952984448,0.003578240423907274,0.2292069820200986,0.06319874940943339,0.3156824848175384,0.2567846271146606,0.27593352239902585,0.03492118711211608,0.01737998612306462,0.33433336867879443,0.09887762977118528,0.22392513323573282,0.12577334442848634,0.35404782387611844,0.1438105302904638,0.032205082095545706,0.1492540934087222,0.4609445427259544,0.35150165626703517,-0.0609899114677869
Cerebellum_4_5_L,-0.1008023031085235,0.24002859530136642,0.14135817067666687,0.08308307831062375,0.31725024330719964,0.31196267389388127,-0.28916582475169333,0.35670856983331084,-0.44067864776758914,-0.19917689377915215,0.11537862719086558,0.5571680487555833,0.19862624218105235,0.7232071514879304,-0.019596728281228815,-0.023175666076553494,0.2815234114374941,0.2667545737884657,-0.2598070920792171,0.024925168845455037,-0.0035203194470702147,0.46533863086067456,0.06935809767956144,0.14788928718190583,-0.030770805486052984,-0.2353877938944072,0.3763067803832441,-0.03191254315679645,0.01641434287120907,0.06338472936382639,0.5558296396832964,0.16899050402581176,-0.09901478803163606,0.012837464747175734,-0.09445459680350717,0.4283243396064643,0.1334039543639065,0.19379691181733458,0.36969539774954907,0.19180171818286781,-0.07308873808416898,-0.41722723363200914,0.21935046035694916,-0.10818379423612368,0.19674100908403314,0.11919381487384115,-0.04788692194984545,0.008815151780939313,0.5166413977860936,-0.29092264880972296,-0.10670285652707531,0.457861186103666,0.2241821353350732,-0.3473438913576643,0.1541215234974442,0.09496778864450403,0.13651463144161707,0.3451068242939178,0.13275313742310865,0.36653961635632326,1.0,-0.15914016651287516,-0.260233459644532,0.09691393709073721,0.39174293026844753,-0.164332826011249,0.04644735768391782,0.031835904528779234,-0.1388957474128881,0.21065158083659685,-0.18554038815388219,0.322570414865156,-0.004820297068393877,0.3423802731300101,0.2565999052843342,-0.20226703562679568,0.06999351330687666,0.024633047259054207,-0.2825851964615689,0.3378499939220589,-0.17910649606383336,-0.09129166379415307,0.2935265591872887,-0.27610339797675343,0.35869989195235075,0.5703831183281545,0.31119081202817994,0.09456237205071379,0.4147625430250252,0.44592507394445063,-0.2477082999364487,0.15048642962165923,-0.1578529419255703,0.2794359056478414,0.07256643340537652,0.1456010684742146,-0.11585639044420237,0.19701790552388287,-0.02915579486094617,-0.24566889688066545
Occipital_Inf_L,-0.15552796128471544,0.08825815804149655,0.04366680531428004,-0.000297041053017608,0.08151201925832088,0.0438981075385696,0.031115354607939974,0.025316909514301704,0.0365637221682901,0.008530707232868029,-0.015730787396320972,0.06311288383265057,-0.010999923054192375,-0.08192830857746182,-0.11931872841194249,-0.20531604344592594,0.12204106277425386,0.16604102287751393,-0.16516611727881889,0.13613751605883234,-0.029370118818328395,0.25793582194137693,0.03976179025322242,0.01376124452661212,0.15908647781486263,-0.07401839273835892,-0.1178663634331103,-0.04536257852255139,0.16292088429532198,-0.21576082093982224,-0.009411897074651222,-0.11891876898377013,0.061012473356613674,-0.2175723340378226,0.08937500921391611,0.18563042663168874,0.10412251712701504,-0.02907909752291081,-0.11695058579730824,0.125482958074259,-0.2242759127354591,-0.16661446656802878,-0.07245143620025553,-0.1356697109363668,0.05361254777991271,-0.12071318245880204,0.03381917046872145,0.2356241643753164,-0.0020488686642934485,-0.04807631446743325,0.06279681435708252,0.1772049264482412,0.09181281356490147,-0.09204095688580076,-0.12813785172340653,-0.0904196617360382,-0.2126961781608236,-0.009954616936830937,-0.010323889158414142,0.028069860507897643,-0.15914016651287516,1.0,-0.13933052018341974,-0.007251791814593892,0.08685320028322442,0.04312482912293764,-0.1853820584612408,-0.09158948981853691,-0.042355943719768314,-0.016122914072508647,-0.011829290832702372,-0.11810572540700395,-0.07436886375212631,0.19849408082724843,0.17555730516702717,-0.1641322941474997,0.07954870187518023,-0.16597407312945275,-0.19877768343701221,-0.27560795340717575,0.06538451420698253,-0.19154675871337776,0.15578846410251135,0.13393954369338443,0.0752022056409958,-0.11837898949901514,0.01354554841932697,0.09916620417440272,-0.10371281044001479,0.0964723729076423,-0.01527081330864087,-0.1401706546736943,0.03538613449937628,0.051041074934536725,-0.10147722910212027,0.011781260111782424,0.05625207036884408,-0.05840693012745029,-0.21565874558655102,-0.2838113369402887
Frontal_Med_Orb_R,0.5872952156700654,-0.6961920979810245,-0.24285413682492296,-0.46946641752831886,-0.5531134250434037,-0.6325494445307301,0.2068050255434162,0.008441088447431976,-0.053939962783408416,0.4143815504504771,0.005606981253025748,-0.7424064973242236,0.05988388606024774,-0.5189323705247129,-0.0424807844476057,0.6679917395043584,-0.6312574271795045,-0.3656887991778997,0.7890081197920431,-0.37592142387122063,0.1531482496364966,-0.6001568741218875,0.4395102527222229,0.12476876737521747,0.21282911919585595,0.6063770422139878,-0.022045864086886698,0.45094276926011323,-0.02486605348859565,0.26351006203143773,0.023666977901724985,0.22510420159861422,0.016734221438191477,0.24414889269991857,0.22900415564377208,-0.7801793146002854,-0.6786752691190876,0.13078925223956278,-0.312642011244111,-0.4879261507932543,0.6290358209591165,0.2993684340147813,-0.24117786230741883,-0.035077540316211894,-0.019319996629210984,0.12490493503094616,-0.007175758441544011,-0.3638505773234826,-0.4736040891045446,0.5146272737688188,0.37793710491704285,-0.6188922100454,-0.3053705834816981,0.8630514445315464,0.6191925667418378,0.3245815234699302,0.3732080266266586,0.11003304125484188,-0.15110533615013183,-0.09416136986520175,-0.260233459644532,-0.13933052018341974,1.0,0.47191495651670173,-0.17509361068247506,0.6526794239762618,0.6691601263078598,0.40466487697813797,-0.030939125642389514,-0.07582675184247732,0.23438571791078797,-0.1652052647180775,0.0909851899356021,-0.5268392276345321,-0.5539790644095399,0.7292992877288972,-0.18690635875919395,0.14459614551870567,0.3953758520830122,0.16580774801522222,-0.221863805518673,0.6740568134515854,-0.5508944788153973,0.15101895839751228,-0.5731255609932342,0.019982655535472876,0.012133448861377483,-0.31957801096065996,-0.040504117939327525,-0.024900849213156013,-0.16256995261823132,0.3411148891758701,0.08350214341304439,-0.5497399495127373,0.4894587852955818,-0.6081525105526623,0.42736431109434425,0.23466365254418542,0.5638575303429633,0.7829543970369542
Rectus_R,0.5430672489463013,-0.3962639236665116,0.2533953744242979,-0.006615682726431644,-0.21584520797356954,-0.0679713600229064,-0.017313158435805262,0.044514021538928375,-0.33795656863148055,0.0691140241576287,-0.0919763482107981,-0.3188770016667622,-0.15891129203808083,-0.32290863895941324,0.0264346841545723,0.37592430456383435,-0.16632011191781532,-0.15492890736617143,0.5401948879025451,-0.10340268040802031,0.31851296889281727,-0.1935557638488284,0.18070799148818953,0.10595193345658763,0.03157663524496893,0.21973614533943087,0.3400600444156286,0.4598722861438892,-0.10080142164052683,0.3946388613164493,0.24075777145353464,0.22197652708822688,-0.16702769304447337,0.09933017575552935,0.124606004697924,-0.49978140136828153,-0.24647664237952277,0.1951447574485975,0.006754951291271548,-0.04993239570606056,0.3891566948531557,-0.17936691956164452,0.021747981026595267,-0.12282079817844045,0.190088880563857,0.05289870004345883,-0.20287540880213262,-0.3711646071687464,-0.06508870681515956,0.13640831676202328,0.22374663019393248,-0.31566935569473725,-0.12881298037568503,0.5317029275726751,0.25956305117615336,0.26683947323730656,0.3101544541717989,0.21249953239251781,-0.1147861465114749,-0.01844291751493123,0.09691393709073721,-0.007251791814593892,0.47191495651670173,1.0,-0.09367712937451875,0.3452607248507672,0.39699523809115667,0.2658060278611654,-0.15836115384179664,0.03781425742154745,0.011914744377223778,0.015992839622566125,0.04722947106189389,-0.33759298091051115,-0.11106568382391424,0.4253965411846582,-0.19497005702968084,0.3250008229619056,-0.05087646488243667,0.09325068445088759,-0.20274735454900644,0.421201606429059,-0.28083554695084467,-0.22544425180251754,-0.0639922849839762,0.38227745523195017,-0.01601599180866986,0.01981074889430641,0.17047664182963848,0.17442013253633057,-0.3808079625921729,0.2738836939938583,0.0492070882060563,-0.4006723321208276,0.46068767054680604,-0.11701592187597508,0.02997219587720265,0.14405918544736213,0.30734247957489247,0.45322180571326004
Cingulate_Mid_L,-0.17301106432016322,0.2541239149545384,0.31532538906568297,0.06796484411083885,0.29027692065719013,0.13191481402763483,-0.18392109838154747,0.46629998306080295,-0.11874203142081143,0.09802925986883677,-0.11132233989865042,0.22252169380804432,0.18443259739547355,0.3830309425950682,0.1601218455125339,-0.11622946030754072,0.16673622002281696,0.32136065391261864,-0.228904419003173,-0.06427087617483133,-0.2366946542779654,0.380980106156211,0.14036441233274102,0.3979416711598448,0.22892421379696834,-0.12504882578771184,0.07561726499020925,-0.22029768273204656,0.13063807908523384,-0.2000350578106297,0.6197772370832588,0.13035286880573863,0.5674098421080863,0.06371973599406928,0.2723313008224104,0.2912773783255822,0.19770321332999768,0.4964841875113717,0.038180359510085186,0.1809908356711221,-0.06541857967888236,-0.21797340134333168,0.04450770696834735,-0.14154808272754224,-0.041215539992090044,0.16203431501180482,0.3383486952021123,0.3408271448207496,0.41843698987502237,-0.03415812759921173,-0.2599234773660862,0.3163769043737437,0.33948332508220863,-0.3024814981020469,0.055746601615623684,0.19556814374270998,0.20161664084264658,0.02708442966254487,0.6804004411877739,0.880729493514468,0.39174293026844753,0.08685320028322442,-0.17509361068247506,-0.09367712937451875,1.0,-0.07763729858809336,-0.029664471387683758,-0.1125796607362494,-0.05649252329840869,0.2741331413064613,0.16666592573089947,0.05038438821254912,0.3877044256191718,0.5023608509547596,0.14352927199461685,-0.11834017918805044,0.35380097329980276,-0.11263614736317451,-0.06006661586445928,-0.021195163245957046,-0.1363822583536606,-0.12331810566117485,0.2681456632868543,0.14157539767751637,0.4334586817361583,0.20647280138539126,0.20746708684229495,0.07614432670783516,0.0303471330022894,0.41751300947902287,0.10295599019166579,0.0959318772075212,0.05390678888906678,0.40002403289972777,0.030977475201372957,0.09375895431514421,0.20861301213769146,0.3677767183156335,0.1742250558811334,-0.22271532010297745
