,Cerebellum_9_R,Paracentral_Lobule_R,Rolandic_Oper_L,Thal_VL_L,LC_R,Putamen_R,Cerebellum_Crus1_R,Temporal_Mid_R,ACC_sup_R,Cerebellum_7b_L,Frontal_Med_Orb_R,Thal_PuL_L,Frontal_Med_Orb_L,Occipital_Mid_L,Frontal_Sup_Medial_R,Cingulate_Post_L,Vermis_3,Thal_PuA_L,Cerebellum_3_R,ACC_sub_R,Vermis_8,Parietal_Sup_R,Cingulate_Mid_R,Caudate_L,Frontal_Mid_2_L,OFClat_L,Angular_R,Thal_MDl_L,Occipital_Mid_R,Occipital_Sup_R,LC_L,Thal_LGN_R,Amygdala_R,Rectus_L,ACC_pre_R,Cingulate_Post_R,Temporal_Pole_Mid_L,Frontal_Sup_Medial_L,Temporal_Inf_R,Pallidum_R,Fusiform_R,Thal_AV_L,Cerebellum_10_L,Paracentral_Lobule_L,Thal_PuL_R,Amygdala_L,Thal_VA_R,OFCant_L,OFCmed_L,Cuneus_R,Heschl_R,Cerebellum_4_5_L,SupraMarginal_R,Thal_MGN_R,Hippocampus_R,Thal_VPL_L,Temporal_Pole_Sup_R,Frontal_Sup_2_L,Calcarine_R,Olfactory_R,Olfactory_L,Thal_IL_R,Fusiform_L,Raphe_D,SN_pc_L,OFCpost_L,Temporal_Pole_Mid_R,Precuneus_R,Thal_LP_R,Supp_Motor_Area_R,Frontal_Inf_Oper_L,Thal_PuM_L,Thal_MDm_L,Parietal_Inf_R,Thal_VA_L,Frontal_Inf_Orb_2_L,OFCpost_R,OFCant_R,Thal_PuI_L,Cerebellum_9_L,N_Acc_R,SupraMarginal_L,Thal_PuM_R,Thal_IL_L,Precentral_L,Thal_VPL_R,VTA_L,Vermis_4_5,Postcentral_R,Thal_PuA_R,Frontal_Inf_Orb_2_R,Temporal_Sup_L,Insula_R,Occipital_Inf_L,Caudate_R,N_Acc_L,Putamen_L,Cerebellum_10_R,Frontal_Inf_Oper_R,Precuneus_L,Parietal_Sup_L,Temporal_Pole_Sup_L,Cerebellum_6_R,Precentral_R,Vermis_10,SN_pr_R,Pallidum_L,Thal_AV_R,VTA_R,Heschl_L,Cerebellum_4_5_R,Thal_MGN_L,OFCmed_R,Lingual_R,Thal_VL_R
Frontal_Mid_2_L,0.1431811978855662,0.3433473485047483,0.38801319725018435,0.31758614986713135,-0.1352131537443107,0.45652835531813835,-0.32366757686247455,-0.1080713432438936,0.5472310692166698,-0.11473984014620502,0.0035778855313625514,-0.24898339900502614,-0.11483630035748651,-0.05752633099101717,0.610346791297943,0.5421474598327235,0.01876810298103377,0.16547894513159064,0.14191340564043073,-0.07248477980589058,0.08941816398460903,-0.04384722982581209,0.5934159551841074,0.5854434203479867,1.0,0.17807613775015146,-0.21077810645373624,-0.17709005527157437,-0.04602599940370247,-0.21636560523447224,0.1949580887650938,0.3984897617221821,0.0459083322707783,0.2066542465104096,0.38377580269130007,0.45636888238184337,-0.00744669571511862,0.7245683125823159,0.05957457849115155,0.36619667721696875,0.019097215193859755,0.09633188595883575,0.049811725723692336,0.4198039682747437,0.0909333649165369,-0.06202052299608711,0.45314120601554836,0.26391400008587934,0.1486958337387187,-0.24408400090004614,0.13206631268443708,0.1782336493809741,-0.02594325283322275,0.13548588962228317,0.4167124412666317,0.05616966671505045,-0.04263383920232025,0.782874717640841,-0.2217508258248023,-0.0740098560786752,0.10354406706599044,0.045591739068001305,0.08463874714229358,0.02893698058755943,0.48438365560850816,0.394829441637729,-0.02305337431016454,0.05149138178178332,-0.09365523558248043,0.5291172483464773,0.35996497738746036,0.4025332684552569,0.23195035692099367,-0.09259273106927371,0.3072072536600112,0.5349354165507872,0.03645645279872723,0.20016340524887674,0.1224333683307267,-0.21592601327784913,0.3772589830163955,0.09889845519077524,0.344339159991807,0.09066059149544471,0.644227988349411,0.0004298631689104309,0.37825907698654754,-0.21983487993090203,0.4257460420133597,0.1338561400947761,0.27933075715881917,0.14117153137602223,0.23167248746026553,0.017784237323159043,0.5180258619409975,0.40731208156230564,0.3614119692906859,0.36158724033135037,0.28623465231943396,0.08200927109362062,-0.043397089567816176,-0.08828200408752285,-0.273546744794313,0.6206155392160213,0.05410180825606731,0.32955050303530575,0.2069702786736129,0.27161591554314074,0.05366879153480253,0.2883416021735801,0.1188579439188386,0.06972177133988311,-0.009511342675871384,-0.14036421009953678,0.33135453033917206
OFClat_L,-0.17638122806022102,-0.06404974375999067,0.48845378353200664,0.48492927357484256,0.2552587544164187,-0.07264874758465699,-0.4036037199332741,-0.419166230099579,-0.05390458780494958,0.5949994406912072,-0.6547552071335199,0.4387139738210151,-0.74812862640309,-0.1432779713672186,-0.060477359441101546,0.06918730273378092,0.6019265020727501,0.01120699126883278,0.5305927986080873,-0.11234057760676024,-0.3490444178717238,-0.27092856935632736,0.07968700809357314,-0.17768971051996582,0.17807613775015146,1.0,-0.37275391117463624,0.4101152663209915,-0.712167661355749,-0.6694216048608037,0.2694795842573103,0.04014419702123639,-0.2916427899549102,-0.5381405335261523,0.14705546897468944,-0.12395021928731023,0.4561202632822551,0.09751836314485376,-0.5893052646252782,-0.29135945007146025,-0.5227392849930788,-0.12202046980624524,-0.22312416176837302,0.34194104938779274,-0.27558796086865883,0.3028083558237009,0.04034290944608194,-0.5007479930047134,-0.5312174269351783,-0.0314847906462565,0.005441860702438226,0.04811807168326158,-0.2817118346004503,0.5143869928383284,-0.4486767929944912,0.47143832801597896,-0.2572192066687522,0.01842680326268405,0.019510316549565202,0.30995712407915393,-0.5839414663152092,-0.20901726405533205,0.3988274766090579,0.3576308336753515,0.2236266973232489,-0.04422186392000181,-0.1762073513758855,-0.32269858340848945,-0.18166712080737193,0.15674566264135908,0.5020210878939282,0.2363242615146505,0.5066374160013128,-0.10470519978775866,0.37349056339594566,0.6320657731381162,0.16408112818798842,-0.027346829941128577,0.2782968549781253,0.25281988545561995,0.043300621528865234,0.42733667408264336,0.16495557564814348,0.27448997592733765,0.23388801624264127,0.09205956912129981,0.11719801713107637,-0.1441773321510254,-0.193432704098506,0.28693582685381386,-0.3638793953765616,0.48524567270080216,-0.4720357709703917,0.07373810904725128,-0.05340915519544555,-0.11252065716109351,0.5988609542755503,-0.3536243330579547,-0.16265510060907262,-0.264007432529903,-0.4131563349091875,-0.4278277292162978,0.018935903712895417,0.01557515185654874,-0.6163965175719934,-0.4765842701255907,0.621680341535496,0.24443142073900362,0.34719707181769593,0.5539174403617759,-0.356560707912917,0.22017337615614915,-0.013047159877946855,-0.14822250226809267,-0.07466697474474554
Angular_R,0.07588151586828712,0.35714697409738055,-0.46903981842787507,0.05779228848838385,0.013196171760381641,-0.40944150402733137,0.5223139126302804,0.45362336019792043,-0.2767435444812574,-0.06453655426305684,0.21282911919585595,0.37915044237548656,0.27468557876071525,0.5129609321710978,-0.11790604072573493,0.2995667457918647,-0.1956266366833398,0.29300104888353623,-0.24962480782324792,-0.17136433039824087,0.326836710237249,0.7160325205128408,0.1346041689449472,-0.19836620830154814,-0.21077810645373624,-0.37275391117463624,1.0,0.18339069045331222,0.21579612426977596,0.6890774117734487,-0.22519852370492086,-0.6209283513970473,-0.19822874565496357,-0.07264061399868511,-0.5690782515656618,0.3051369311540623,-0.18848345283714252,-0.27666820746906934,0.1799216572096765,-0.3837353326462995,0.19260296565877474,0.23396582657022846,0.1791156961339566,-0.20793063414200294,0.43299574761989573,0.11508909604169532,-0.46738748614907694,-0.011861416212024153,-0.06355479770014325,0.7308505625941877,-0.25713395920477566,-0.030770805486052984,0.7304708313136916,-0.23707604698528967,-0.18570003619983175,0.2779991337265368,0.16924263229707828,-0.14353561524160763,0.18618210509804367,-0.1861931334217693,0.13645243972423135,0.468248496160313,-0.11444185339947932,0.109852553149823,-0.34442504197996066,-0.3374203361380339,-0.039909001073682435,0.7281000407371258,-0.05012357317109089,0.13885711151304325,-0.2142675436048447,-0.2055448689934646,-0.31585139696030634,0.7498378640091844,-0.18634361387545118,-0.5956342555382783,-0.34057702407644064,-0.13513136973629117,-0.058559349968565017,0.2784448538712712,-0.6022581187678184,-0.025727904637165386,0.2524227055454254,0.26611424347831353,-0.23239297251862726,0.571477364168301,-0.27290880310035914,0.18678746788011663,0.2989178296273621,0.01691685255542862,-0.22989067488374987,-0.3034007276335881,0.03287259153869108,0.15908647781486263,-0.43069573923521814,-0.6086714102685734,-0.41972953492063836,-0.3122149662463935,0.4340597364912092,0.7453436664933862,0.6267523694979211,0.23254092589971045,0.10100065327597571,0.11622747410081065,0.032651736766627755,-0.16132374949542694,-0.39649802915904436,-0.6205989501546867,-0.24061427141220126,-0.43780956570522644,0.2822497378335915,-0.12772997951701193,-0.15106315678345525,0.13050498544914946,-0.3757777743220405
Thal_MDl_L,-0.023930056158782607,0.0983862017866326,0.1511743873394904,0.5697275120940897,0.14057147939834572,-0.35000377722690407,0.06890470022350564,0.058318070703822986,-0.40351808342209466,0.41554325746469495,-0.3415136293467103,0.7362188514190129,-0.27735694212935724,0.2896397158561721,-0.4450633217629039,0.05554330617103334,0.4810579604380382,0.22083778406574506,0.4983003674030698,-0.0017366196993800903,-0.20984594566206913,0.19410906478396192,0.04198406456624189,-0.2903742220397297,-0.17709005527157437,0.4101152663209915,0.18339069045331222,1.0,-0.3859464043393501,-0.09135729991475584,0.07294410784808435,-0.3431635263374406,-0.2511341549454172,-0.4969969972786435,-0.31154910131487334,-0.05109946447521818,0.12780152165328287,-0.32850212746960594,-0.3167627899577785,-0.40489296344768566,-0.2281700007789646,0.14162040788526142,-0.0833124771502877,-0.01040499776391205,0.14506332444603623,0.32083157994877487,-0.30778236358012623,-0.44455248711758666,-0.46969420891079444,0.5718330092448717,0.009268434236099406,-0.0325170159458479,0.12790353547426767,0.40480884017120616,-0.4345298264317501,0.7095718662540994,-0.00889195005421075,-0.28432262323892504,0.3646264234034969,0.3302840305842902,-0.5552880289825423,0.11843962549070249,0.2225390877128249,0.2078349909914695,-0.052902082783743996,-0.3028385965195665,-0.09278056835995058,0.2694771215362236,-0.09647389085070658,0.0429088448646666,0.2356727231967211,0.16345568735457977,0.4680639032387762,0.37652933945351,0.28364146125999523,-0.07704798902249758,-0.02296772493448069,-0.30248141835077086,0.38023629295743494,0.49528421374624754,-0.5304312553632683,0.4529195159762039,0.24633088486311724,0.5199489898554416,-0.013646751603883654,0.5541542869625997,-0.08378516796815191,0.20933444383335573,-0.00884599722965383,0.3097876035142421,-0.5265926668088372,0.2691952806214257,-0.3439000033647083,0.10180923567567332,-0.40791073864027333,-0.6272352130424482,0.1694698922504758,-0.5953272134802637,0.07671016447565976,0.17783599674284828,0.03729772261260699,-0.1582213055927582,0.3590313268119136,-0.03776673067706489,-0.3795101811919797,-0.6012128360913834,0.27380718466155357,0.050394270957318674,0.27307175308903187,0.29347049726103397,-0.04297431881521729,0.13709975641663452,-0.029383989420161592,0.12021627005626677,-0.11508755432937447
Occipital_Mid_R,0.18821504113441898,-0.008795979316796482,-0.4370640401564114,-0.5021698902998647,-0.39499191911385817,0.3331902926921194,0.5836791093600043,0.6179670984123589,0.16846412089150564,-0.793541537648076,0.8630514445315464,-0.3475416306172185,0.8343841456365206,0.3261536673584327,0.11664453804638893,-0.06786317722749496,-0.6667162595370312,0.0265906555586996,-0.5468508661942457,0.12307151303621477,0.4254833555424255,0.12112475198359596,-0.1911576358192585,0.3087494968749132,-0.04602599940370247,-0.712167661355749,0.21579612426977596,-0.3859464043393501,1.0,0.7321830659763081,-0.2751404384386088,-0.030400218066775623,0.5757405584900714,0.49205291785086924,0.2689340301202661,-0.02522434488489808,-0.26238786635678585,0.15720902884690127,0.7860022080361636,0.4394401888592419,0.7965773533395818,-0.07038421021961101,0.0630481691934129,-0.464564988882686,0.3808427724303227,-0.2546316151547683,0.19211835751215087,0.7002327498768997,0.7439638885688409,-0.03848314368529851,0.2885475526287585,-0.3473438913576643,0.07137803851144697,-0.28236169090188074,0.5581452610549463,-0.4161911389327049,0.6486253647103076,0.15008875708400102,-0.2744634249365913,-0.28158390324712124,0.5388394125157155,-0.03170040042337456,-0.6383532470806621,-0.6047485481072477,-0.14015966137469993,0.2229959887548466,0.2535009247189633,0.1941175703746829,0.02262672789667556,-0.2736645408665539,-0.48647222103474264,-0.10406879770688024,-0.4737468761588482,-0.13404004551767254,-0.2836360168448436,-0.4389743126603716,0.25192671719454457,0.5018113741426217,-0.06870771715523212,-0.2964482784037398,0.2768797089448343,-0.48197381920481136,-0.1634806891505499,-0.3417429486989652,-0.1842544736958968,-0.09266060831112395,0.06803463736575366,0.08669320408858534,0.11289725717010941,-0.4868542177364861,0.7068166521228341,-0.6068388080371796,0.7697985291901901,-0.09204095688580076,0.2409367567699957,0.2997726886368557,-0.5747862721893044,0.31240258171691343,0.18519753146493537,0.22245346175094963,0.39241892695034325,0.510858709710292,0.050329319240924125,-0.004003909828412142,0.8191495035683402,0.5246930941603632,-0.5567367063774171,-0.05636130944966989,-0.08805672950563152,-0.6033286224258768,0.549144389871063,-0.18521724654090713,0.2196761073837645,-0.027529459566600144,0.193078554644189
Occipital_Sup_R,0.1326392771148045,0.06261295260920087,-0.499422671442142,-0.2716957248010847,-0.09643035891659647,-0.01780387205512978,0.6392878506001548,0.6335938323780511,-0.09659995710755856,-0.47293709511482007,0.6526794239762618,-0.009698836122413486,0.6731314904496735,0.5243883384140712,-0.07772340957968508,0.1069467257536112,-0.41859104013404635,0.2707586722443338,-0.3907823217667214,0.027711318473548713,0.3718416702694081,0.3776177911101751,-0.0826999319630302,0.036990140263783285,-0.21636560523447224,-0.6694216048608037,0.6890774117734487,-0.09135729991475584,0.7321830659763081,1.0,-0.26819248000747714,-0.3187769585305221,0.1532506087176198,0.2762919102365154,-0.22104310526479118,0.18718569008718908,-0.17109910926722613,-0.13608211820853883,0.5277022224364774,0.04731711296714303,0.5980082109064113,0.15853551798966967,0.08512324145689626,-0.42162771238218866,0.39923296115666,-0.006437717996444875,-0.18695259429258515,0.41420200267373947,0.3591087709943909,0.463955535255396,-0.020198061096825173,-0.164332826011249,0.40284929321434665,-0.318134153474176,0.2121005183208814,-0.10025949275827163,0.513907266640756,-0.08849976559282038,0.10786027422433404,-0.21816529342142837,0.47647210846014687,0.30427808550986174,-0.44919237279171415,-0.25038675936870713,-0.32224751908463345,-0.0636066166720647,0.21324870358542922,0.516998860836657,0.03194438092339936,-0.1831319265079358,-0.3328489486781459,-0.1512037538644129,-0.42693636929180534,0.2824754440160308,-0.23438274713385038,-0.5838346780807052,-0.0965180294651554,0.17242850669696536,-0.08669139237213085,-0.008273420533983425,-0.1814950633299833,-0.2191307538885929,0.08823661576330387,-0.007939478235189638,-0.23170597769462498,0.27710898577422166,-0.16194379663832553,0.24478508139439004,0.1621823031889884,-0.16647008507752578,0.2788980789308071,-0.43485499121473065,0.49115460220859636,0.04312482912293764,-0.1137418894120665,-0.1447084715947463,-0.5037267341993765,0.010795430619592651,0.4001494804064671,0.48607122520288093,0.5352702632432297,0.49892415161667797,0.23364683883343085,0.008674402659827865,0.5215391585618202,0.1714227999096674,-0.4679900930584185,-0.44364991463791525,-0.24664022222642845,-0.5879110858893863,0.46825701806472264,-0.11839920140404768,-0.014027327863076923,0.19239747740616067,-0.1230770527126986
LC_L,-0.17237444907284746,-0.03585082667027585,0.4101543534385544,0.12330627216031463,0.3096656577244552,-0.11129550374060532,-0.1895197925866516,-0.25147387573377655,-0.08929465816929398,0.25706408124114416,-0.31957801096065996,-0.037396696539005285,-0.3883878332598828,-0.11040460736046016,-0.02987859823512988,0.05428774615707932,0.4216077483561895,0.098333528393916,0.38324293175738183,0.04884104752603723,-0.2962552560747254,-0.2124169993869351,0.03492118711211608,-0.11773190398843586,0.1949580887650938,0.2694795842573103,-0.22519852370492086,0.07294410784808435,-0.2751404384386088,-0.26819248000747714,1.0,0.21649286896580763,-0.3304037597176723,-0.3000765211805567,-0.04412801474970586,0.02229853998592821,0.41571551129445306,0.018800899445423326,-0.3758243608529734,-0.15544472624613756,-0.30656667474258975,-0.16566876051565638,-0.15390760459581013,0.36182322059737637,-0.316931469596479,0.2061217184758647,-0.17856908000033153,-0.13448031803277255,-0.36130256941335026,0.0042135412099924795,-0.22018939424841433,0.09456237205071379,-0.24876177872203706,0.056846562946892026,-0.24316793233892484,0.12797396098753075,-0.15145676291994306,-0.007752943227201184,0.2316650141184428,0.0754696587549277,-0.036294908857180945,0.035458991693284,0.11342707813325975,0.30521136223698314,0.057187119236610025,-0.005878511804980027,0.1661269255044883,-0.1301217645120687,-0.10594996065360855,0.0096162444555788,0.3827501548975163,0.23652655704169565,0.26625403566865624,-0.1488928720932629,0.10137881993632646,0.3535880456464501,-0.21345862725850695,-0.23028916288991144,-0.05023091721254158,-0.026154948943519593,-0.0027186933727933677,0.4040603686359637,0.02756197853627573,0.14915289804695048,0.39711409027873157,-0.08689385451981338,0.04787675141912769,-0.09804362567555652,-0.11422166259063384,0.25359535393225835,-0.2388978382530911,0.4802549961366074,-0.2364444109041255,0.09916620417440272,-0.08655778214267952,0.03388166042937638,0.4407087386781425,0.03372723496869725,-0.049727432030635996,-0.23111019858840126,-0.3228115120442571,0.03297026816071319,0.1385240038149206,0.0374409964290991,-0.24896725596953756,-0.20406060149244043,0.4280923215408192,0.04970734213592085,0.04821976389660716,0.4303414669821654,-0.298592633398899,0.11640044913447396,0.0682297102775782,0.15238452613465267,-0.06921618383822443
Thal_LGN_R,-0.20789903910525404,-0.07059872612379169,0.4776966654559545,0.10203129418239894,0.07449900411727371,0.5567026350833654,-0.3857501711184594,-0.17607499565597268,0.39310610146599234,-0.10872040436634021,-0.022045864086886698,-0.5797849227776196,-0.05629629488442188,-0.39280914873913986,0.252206991235722,0.02604393027385511,0.25007271015818233,0.0350223764169179,0.29653681602046245,0.08673774154325109,-0.30260527499821144,-0.47469241060799966,0.14609318528860635,0.3785740312687245,0.3984897617221821,0.04014419702123639,-0.6209283513970473,-0.3431635263374406,-0.030400218066775623,-0.3187769585305221,0.21649286896580763,1.0,0.1028694031739491,0.2851791518238432,0.32301474991375617,0.13942477797527197,0.11627717851500977,0.27188439744525866,0.03872110939702771,0.5554119296139322,0.01684543025429535,-0.024772054149677366,-0.15379746441543987,0.4912774078995714,-0.27363318403286885,-0.09495567055960576,0.49596645490016034,0.11786528226711392,0.14978882044061176,-0.5497732856861465,0.26407078647823745,0.3763067803832441,-0.2828300890582894,0.07858012391686671,0.49460246515899114,-0.2789367957861506,-0.13318077019515476,0.263597209858977,0.15490584343601368,-0.04635373662772044,0.20188885460958403,-0.05576630042667112,0.036962821263802126,-0.03771377386061382,0.4513542171235793,0.3600587619661266,0.2505827514430725,-0.35751995565945344,0.11807565946817566,0.04143116734227103,0.2620748563857245,0.46983369418834786,0.24644004166035813,-0.4733419114154602,0.2386453800900306,0.4550410906407256,0.06528953885214434,0.0710513485214717,-0.11661551273765924,-0.4483628294124302,0.5502247847655227,0.027021021836159297,0.1991709220721694,-0.012231731313606829,0.4518630301527682,-0.30406804528758896,0.25428449640716,0.10952659730900742,0.10865026121926376,0.3314970755067667,0.331126278703012,0.3525085905034263,0.23605625349212248,-0.1178663634331103,0.4804543712033792,0.6471738973791957,0.43336505629066047,0.5895049306045678,-0.06321978203582565,-0.4153157724603623,-0.4925639892727392,0.09881517348198963,0.10251476013846246,0.23999446959806803,0.2339179760437001,0.4356339543828152,0.37792717000913023,0.35827251492836,-0.0016621734771204712,0.38543304230278586,-0.0070803005302166495,0.38059719721888274,0.032363358055996896,0.3535430297189987,0.47825801688519465
Amygdala_R,0.1060034952150072,0.16008734009598924,-0.13156585091697937,-0.24740040486053302,-0.7146654413159905,0.5154183703795705,0.23960115762924572,0.3934782849421327,0.31719340265564894,-0.7171333773954808,0.5804442569525078,-0.1928661244473726,0.5690782729214665,0.12786306050786223,0.07178932844113899,-0.2437011754587235,-0.5350139220111962,-0.3114930016891342,-0.3831298846382853,0.12170262915751867,0.11185692850974784,0.13513711864446473,-0.13841285806144946,0.4910492206823876,0.0459083322707783,-0.2916427899549102,-0.19822874565496357,-0.2511341549454172,0.5757405584900714,0.1532506087176198,-0.3304037597176723,0.1028694031739491,1.0,0.43084691428097677,0.4922248697959764,-0.358048657944334,-0.44727379260165046,0.18845709821439569,0.761077952046648,0.6438607975938627,0.6146779860585563,-0.31329949037392385,-0.058813138924881776,-0.3335274147211052,0.2943805317610547,-0.5784622975088572,0.6643698619935792,0.40791467529391556,0.7402363245263849,-0.3897214430822429,0.7057879030503011,-0.4770393441369612,-0.00708560577271458,0.18907155171270243,0.6523755005741825,-0.2732928497485348,0.35810883359391865,0.2853503710929199,-0.47224167488303054,0.07109062709706755,-0.033429030815903656,-0.4879585070101054,-0.5231308585536314,-0.8150068254644062,0.2439867009733864,0.24532174250916242,-0.025641393306599855,-0.03221648306460813,-0.13480341433446638,-0.0728326027126236,-0.5816633655514662,0.003516365705108808,-0.20769782094306585,-0.07908399129038679,0.035736031306256036,-0.2757645133782351,0.7078103513343441,0.5178770448002481,0.1980652841584127,-0.1672327695128612,0.5281074219266948,-0.5820114421858429,-0.27086638671145596,-0.459506669741026,-0.2278518839726955,-0.21669365253703884,0.4491126939494609,-0.010259050523788182,0.26431764909964806,-0.580487593883172,0.6074863240023934,-0.5487693145211457,0.6316354393681541,-0.17890016495832642,0.44170161726325935,0.48112077893792704,-0.4969755891647726,0.10708768570618045,-0.15737052832108464,0.08110771604138373,0.2226813970366711,0.06678685439836114,-0.1437933406052161,0.07578244666577595,0.6538357398209558,0.5067992823968286,-0.47134486694948846,0.4863196973001342,0.40495284179436464,-0.27815722995493963,0.47248987426277217,-0.20016889535428023,0.4482030807247319,-0.23955581846959875,0.43647351412398167
Rectus_L,0.3130707056358731,0.04861990982855012,-0.3002517206032109,-0.27607075901889744,-0.34190118396696006,0.5480937172494829,0.1158993111711876,0.1585192469341762,0.4940339818621394,-0.4449706350178427,0.5213544730162212,-0.5584526916705121,0.5220538950252516,-0.00038400043527099065,0.3814784422031302,0.001061770876583512,-0.5234938615961668,-0.027264034470702966,-0.41583602530909936,0.1387474287282009,0.3644124695461276,-0.04919231222116598,0.16646480487204315,0.5105169216604578,0.2066542465104096,-0.5381405335261523,-0.07264061399868511,-0.4969969972786435,0.49205291785086924,0.2762919102365154,-0.3000765211805567,0.2851791518238432,0.43084691428097677,1.0,0.2890816714821618,0.14189340365464784,-0.44511346797039414,0.2811219758113145,0.5626624506883946,0.6464607262229103,0.4885949806699475,0.18937737852246916,0.24983468295894837,-0.13632596942186534,0.23347794113728235,-0.27933099390538557,0.4369393391417846,0.4791200937290665,0.5994268352083396,-0.4092585683217707,0.21637991626342676,0.2097794474700486,0.10934730060447709,-0.2987237720085628,0.7005135194951916,-0.5221839103969602,0.07874086169164836,0.2999081093314005,-0.27305901262453675,-0.1829587692604774,0.4898445162156797,0.02628585645968241,-0.10154075306178047,-0.3951416091236519,0.19898458160021154,0.24539497929820894,0.04809875528563608,-0.03239102606534438,0.1903793516501716,0.017773768329707392,-0.34217080840599756,-0.1488120216882182,-0.31510922621170223,-0.18280378312116438,-0.06531636625780952,-0.09960611870590935,0.12596392625190989,0.38097894424312423,-0.2201145724865618,-0.45398882885957303,0.3552640268551386,-0.5208045122955453,-0.09812937659241194,-0.3245942426373933,-0.16430988365277424,-0.2615604720879121,0.09376940272331101,0.09096282983792915,0.17749461599804628,-0.27954871125647857,0.6048188645903148,-0.4177071077966435,0.505010991196402,-0.25838187024615134,0.543688983837762,0.5090957603001395,-0.22382355383653393,0.5232379603213916,0.01034370274296119,0.022078606957203165,0.15198934068641182,0.1623942940228162,-0.23039402571306858,0.07565901099004024,0.5071096777358712,0.7041778568249579,-0.38351320393290056,0.118685890179843,-0.27109389904598596,-0.4133429320133531,0.437445941586548,-0.16994875748766766,-0.00510840225855628,-0.05942606887860089,0.4799415374679935
ACC_pre_R,0.13169261376711114,-0.14696414326994436,0.024175056201660543,-0.19116851826711642,-0.29048821631605776,0.6761088209673091,-0.012316678099903486,0.022108120238413975,0.5734314422207251,-0.24807429601180314,0.20818196030806563,-0.3698122820654172,0.1168022019473994,-0.30532277106683897,0.4804938151524463,-0.013337183267343372,-0.2435553688830264,-0.28613477317054953,-0.08407360006638741,0.021546079538990622,0.1581625192881728,-0.49336221940794667,0.039563883581018776,0.5730620553787712,0.38377580269130007,0.14705546897468944,-0.5690782515656618,-0.31154910131487334,0.2689340301202661,-0.22104310526479118,-0.04412801474970586,0.32301474991375617,0.4922248697959764,0.2890816714821618,1.0,-0.177335648339619,-0.018687436263323875,0.5863713623593186,0.25452271479180716,0.6047891421653845,0.3190544353541008,-0.25439704092131293,0.11087770407505415,-0.055157255994151125,0.1060306408257037,-0.21524759079496542,0.6221888422265357,0.5022603922276974,0.45349867485972156,-0.6334969603493369,0.43918982813531326,-0.17505310091255574,-0.3319684762027319,0.166114438218863,0.46907362015992105,-0.3848024699931869,0.4126027190122238,0.549215701583481,-0.6006252242096405,-0.09128213219712666,0.09681156334887145,-0.4821882082443753,-0.10623854877740417,-0.42327433857546604,0.26728680853469083,0.5024474877224009,-0.021088444883479513,-0.5172959178471886,-0.07199484261036129,-0.001908750257114501,-0.14608057292827412,0.001737502233206923,0.060837282320335105,-0.5632267241794451,0.09061262708660746,0.43552997543211913,0.5876963478357105,0.6287331730495463,0.1386691156565386,-0.4500137439616276,0.6822210459236142,-0.45324022419255566,-0.1757221192174946,-0.3660333023396623,0.002009542837827697,-0.31328241732392964,0.3303002200911939,-0.27192714992439965,-0.054442752293710185,-0.3869123089431402,0.7336588018582719,-0.30081287416934416,0.5061819623882893,-0.11494979775320177,0.72793382782136,0.6776082440911527,0.11218628920197896,0.33398950747899286,0.05062551379316572,-0.41774532500219047,-0.3069599767155206,-0.13447889719056208,-0.08799345303439356,0.0583906928012526,0.23981270409837113,0.44062421939349145,0.04774477192870829,0.5858938940389216,0.24713317237905885,-0.1140675828162889,0.20809951708306273,-0.011752417350782083,0.21374763897164473,-0.38063804522604877,0.5399297256511538
