,Frontal_Sup_Medial_L,VTA_L,OFCmed_L,Putamen_R,Temporal_Mid_L,Thal_LP_L,Vermis_7,Temporal_Sup_L,SupraMarginal_R,Amygdala_R,Caudate_L,Red_N_L,SN_pc_L,Cerebellum_7b_L,Thal_LGN_R,Precentral_R,Cerebellum_Crus1_R,Cingulate_Post_R,Thal_VA_L,Thal_AV_L,Thal_PuM_L,Occipital_Inf_L,Thal_PuI_R,Vermis_6,Occipital_Sup_R,Caudate_R,Thal_IL_R,Temporal_Inf_L,Fusiform_L,Thal_LGN_L,Thal_MDm_L,Angular_R,Frontal_Inf_Orb_2_L,Vermis_4_5,Thal_VPL_L,Thal_PuA_L,Temporal_Pole_Mid_L,Frontal_Inf_Oper_L,Precentral_L,Occipital_Mid_L,Calcarine_R,Vermis_10,Vermis_9,Cingulate_Mid_R,Frontal_Inf_Orb_2_R,Fusiform_R,Hippocampus_L,Cerebellum_6_L,Supp_Motor_Area_R,Thal_PuA_R,OFCpost_R,ACC_pre_R,Hippocampus_R,OFClat_L,Insula_R,ACC_sup_R,Frontal_Inf_Tri_L,Cuneus_L,SN_pr_L,Temporal_Pole_Mid_R,Parietal_Sup_R,Rectus_R,Thal_MGN_R,ACC_sub_R,Occipital_Mid_R,Thal_MGN_L,Frontal_Sup_2_L,OFCant_L,ACC_sub_L,Thal_AV_R
Angular_R,-0.27666820746906934,-0.27290880310035914,-0.06355479770014325,-0.40944150402733137,-0.03353112923047311,0.28398188862345514,0.20985190699019007,-0.3034007276335881,0.7304708313136916,-0.19822874565496357,-0.19836620830154814,-0.08795769187350064,-0.34442504197996066,-0.06453655426305684,-0.6209283513970473,0.11622747410081065,0.5223139126302804,0.3051369311540623,-0.18634361387545118,0.23396582657022846,-0.2055448689934646,0.15908647781486263,-0.1120784768191274,0.3450146399603557,0.6890774117734487,-0.43069573923521814,0.468248496160313,0.19853803287619434,-0.11444185339947932,-0.2794481586428664,-0.31585139696030634,1.0,-0.5956342555382783,0.18678746788011663,0.2779991337265368,0.29300104888353623,-0.18848345283714252,-0.2142675436048447,-0.23239297251862726,0.5129609321710978,0.18618210509804367,0.032651736766627755,-0.1142705128689504,0.1346041689449472,-0.22989067488374987,0.19260296565877474,-0.5736791555923008,-0.09760138315002598,0.13885711151304325,0.01691685255542862,-0.34057702407644064,-0.5690782515656618,-0.18570003619983175,-0.37275391117463624,0.03287259153869108,-0.2767435444812574,-0.461534495388913,0.5682805075368547,0.5110361087038947,-0.039909001073682435,0.7160325205128408,0.03157663524496893,-0.23707604698528967,-0.17136433039824087,0.21579612426977596,-0.12772997951701193,-0.14353561524160763,-0.011861416212024153,0.06792819201703584,-0.6205989501546867
Frontal_Inf_Orb_2_L,0.48556595327419133,0.10375506384007584,-0.2787497041309421,0.29002270964949434,0.2863385153383848,-0.19840571091138784,-0.252012159102981,0.5337008865015952,-0.5463413022028621,-0.2757645133782351,0.1658040042497879,0.1886752436651794,0.35471611019178245,0.3596856166566864,0.4550410906407256,0.11704381020786454,-0.5054909572651992,0.08770698533507115,0.2025596516135588,-0.052309250243124626,0.2860953405566081,0.019490060229052416,0.2624994016055217,-0.2931131891623797,-0.5838346780807052,0.37289490641479806,-0.14045566651729385,-0.20579466839558164,0.3624262498892645,0.32839698626137787,0.39440258964270886,-0.5956342555382783,1.0,-0.28805690805203643,-0.0349550683865435,0.04300649344267881,0.48256944189044193,0.6365676208672165,0.5433002230040362,-0.35435301348600035,-0.13158545431541743,-0.36223287210131083,0.20166121385042354,0.18474747976692127,0.06605247016378606,-0.36706775225321125,0.557970709876965,0.41781335842133593,0.10326515896791037,0.25909919685269683,0.004873406017629611,0.43552997543211913,-0.07016879547075097,0.6320657731381162,-0.2145594302593272,0.30300944825043924,0.8363540842911287,-0.12697502909055008,-0.39236568243883857,0.0664241338388405,-0.5912731790174445,-0.05461659184227801,0.0854255217133832,0.04534139160484595,-0.4389743126603716,0.23889491528540127,0.3767622528659207,0.010497324740303723,-0.046555204640346154,0.29908864204570146
Vermis_4_5,-0.28719529734185,-0.05831627017021818,0.009385474077814737,0.11597746055857308,0.01426274251711713,-0.28861745921965115,-0.1184531418905755,0.20347070091023253,0.38736217769269154,-0.010259050523788182,-0.10097600950958918,-0.020983553084421604,-0.009890829138268348,-0.032086979257084945,0.10952659730900742,0.055699915314407725,0.4258329996237835,0.2146548888985719,0.06316532671467147,0.08030206090866931,0.3180366460822742,-0.27560795340717575,-0.03255849867947898,0.6137073986610377,0.24478508139439004,-0.08721715439534973,0.16372213073113664,0.07189115444430494,0.01025443985107516,-0.25594785326283215,0.047493040893189425,0.18678746788011663,-0.28805690805203643,1.0,0.1442745611354526,0.54295813534375,0.12026834189453763,0.09153192908977746,-0.05683035681105871,0.2784801141849244,0.6577407065823019,0.29683152469448243,0.5430936258532114,-0.00992858094342809,-0.08682868518616593,0.3068102086303082,-0.1415208724611207,0.21937100159227488,-0.09120272401275975,0.3158531117329381,-0.08923403968092274,-0.27192714992439965,0.09174340619033818,-0.1441773321510254,0.1711069510487714,-0.2535702415453939,-0.09305286609357208,0.39246877583258094,0.13290200826701487,0.21267356487086958,0.1370438894936444,0.09325068445088759,0.17326810969742787,-0.08854823179857031,0.08669320408858534,0.3655517297837987,-0.3899762492404508,-0.13934072557576593,-0.21413946855364796,-0.1223266695472076
Thal_VPL_L,-0.27982789613945225,0.11520919699575455,-0.4954437750885337,-0.26814870614124875,0.23530349196388778,0.3793523889278135,-0.3896793846330856,0.3129656574427716,0.2399312784658238,-0.2732928497485348,-0.1250663311810105,0.5558495906029741,0.10607167166413312,0.3601312342740624,-0.2789367957861506,0.16108169504541245,-0.01279695583238874,0.14642990772878808,0.41807402869105686,0.07523808979102183,0.3981616321850514,0.2356241643753164,0.6394553860231849,-0.10344308590334962,-0.10025949275827163,-0.3907629178991186,0.24873561050330412,-0.004236260917266394,0.15773047804102508,-0.3292536863667343,0.5074310430227252,0.2779991337265368,-0.0349550683865435,0.1442745611354526,1.0,0.31415852017060314,0.21909046952425962,0.3257822862231142,0.21041304556597287,0.2675109738056716,0.3729386266909396,-0.3506012127479971,0.03176377932939564,0.135767473674843,-0.5749911752607147,-0.2388127932058854,0.0012694870986524024,0.3384645955752201,0.16717362103307126,0.4559927766642808,-0.146636393396929,-0.3848024699931869,-0.3772427169559212,0.47143832801597896,-0.2663070956565668,-0.28523190441644836,0.2488743627929193,0.6455155652882751,0.3990477896914415,-0.043265015317019644,0.2676096341814904,-0.3711646071687464,0.46986061040729993,-0.1741189432461486,-0.4161911389327049,0.1904706954373789,-0.1575917103932916,-0.48583628446137367,-0.1941260919026677,-0.06114009847914646
Thal_PuA_L,-0.02458334948482162,-0.06902506693648632,-0.1148143243520325,0.027758354119964468,0.16187095303804505,-0.145615101078421,-0.1420629011041719,0.3298311980455631,0.22875147788423825,-0.3114930016891342,-0.050933186451372105,-0.011384949683380961,0.017958943928291178,-0.006377656826022085,0.0350223764169179,0.23921177463668444,0.18107772490304733,0.5163153659674511,0.16615128084407751,0.32437362149828813,0.504152842522525,-0.004790689515423474,0.1211337738959443,0.4202925534164659,0.2707586722443338,-0.12874432221257906,0.4059510120252218,-0.009308643256856966,-0.017578856318348463,-0.09541595985946917,0.09037137373312111,0.29300104888353623,0.04300649344267881,0.54295813534375,0.31415852017060314,1.0,0.2997029798597614,0.4873231387472083,0.34841233149216716,0.34239402670743674,0.4762481578511238,0.18081974145926547,0.41304076996967604,0.19704727073758585,-0.11761339054248375,0.13752343072611056,-0.11683376474757737,0.22589322315692692,0.0992644849731561,0.4207836485624872,-0.3428670133834856,-0.28613477317054953,-0.039382196933118375,0.01120699126883278,0.0764866181784541,-0.18690006213202695,0.25003102164022484,0.5276780273363842,0.21483714939490015,0.2263424783274538,0.1297830311740417,0.23619677404613004,0.06399267450980482,-0.03244543299759039,0.0265906555586996,0.31567958201093943,-0.12217622684520725,-0.0115261930102994,-0.10279526102721533,-0.3270829431770616
Temporal_Pole_Mid_L,-0.05260444325910616,-0.16003375885032076,-0.4644965430600474,-0.04001531288800398,0.4907208217211345,-0.27728534057806487,-0.5829817166912443,0.6280210570510085,-0.39625679175141676,-0.44727379260165046,-0.27519761753059807,0.1103827630715819,-0.14206445973899454,0.35050925645270603,0.11627717851500977,-0.12112176080298462,0.010635151173036563,0.025062140835883314,0.11423278785491114,-0.14319330955474643,0.32693746059872975,0.13613751605883234,0.036728683117441575,0.19813110795550562,-0.17109910926722613,-0.14390919005664923,0.021560885615446616,-0.22064257126499298,0.029417291020197685,-0.2678441708947817,0.2968351316332427,-0.18848345283714252,0.48256944189044193,0.12026834189453763,0.21909046952425962,0.2997029798597614,1.0,0.6823805197543948,0.40200272446997337,-0.13215598050298705,0.4003961864803747,-0.25723101687376754,0.622470745997625,-0.2351979505032443,-0.21737772094731314,-0.27622617455198667,-0.018084903174027996,0.5662390983722219,-0.24321115910074032,0.415701766511046,-0.20706711901594568,-0.018687436263323875,-0.5085741330740621,0.4561202632822551,-0.15343374474609853,-0.2872893157847151,0.5130490183890308,0.34090059882529716,-0.0027512368710137015,0.5322286504506012,-0.4362677749817859,-0.10340268040802031,0.08407717155401866,0.035765565893336605,-0.26238786635678585,0.4670461837999918,-0.2964030217695174,-0.17936124145034613,-0.06390863895697238,-0.11034853136818885
Frontal_Inf_Oper_L,0.1734141434248252,-0.04559993935009683,-0.5006629080719848,-0.0007776238190891191,0.6594235295980838,-0.22555431407003854,-0.5257316955102307,0.8180565720644825,-0.3299323143847935,-0.5816633655514662,-0.1639534594675957,0.3012910123143378,0.10270844597665126,0.4431007238286008,0.2620748563857245,0.1834324776473862,-0.3644211423601633,0.33204820182359407,0.2571097176823676,0.13956252337725084,0.46714677746872724,0.12846551971204984,0.27572312491163375,0.024479890381222145,-0.3328489486781459,-0.049595638383642296,0.1691783028942377,-0.069164156431035,0.26463293227167745,0.06955954120899198,0.49192087321344713,-0.2142675436048447,0.6365676208672165,0.09153192908977746,0.3257822862231142,0.4873231387472083,0.6823805197543948,1.0,0.6912514351912085,-0.021227320330954667,0.41867117504870127,-0.3349908784585646,0.46474795229515,0.18403212736687088,-0.3587268018424295,-0.4615285417097554,0.30334487144312294,0.6291495362813554,0.07288462919945275,0.603366838754642,-0.36754843113587043,-0.14608057292827412,-0.34259965470469333,0.5020210878939282,-0.36026819001569943,-0.1728187210816421,0.8699102045467962,0.481677218913291,-0.0994387688390872,0.2169564721032324,-0.28376086594435806,0.014424547825652783,0.10041765044519875,-0.010809787045449508,-0.48647222103474264,0.4146319799376221,-0.05191077119546754,-0.3034535027203284,-0.1847382384787968,-0.048356944343115035
Precentral_L,0.36364481663269826,0.17595471774512078,-0.1802761613178657,0.07951367551708223,0.30951452468637397,-0.30058465095286685,-0.35272047436312826,0.6553586092356974,-0.2569572883160665,-0.2278518839726955,0.10684177268039134,0.22577391666409558,0.3398260906148767,-0.00687809675498271,0.4518630301527682,0.5425515607595932,-0.3666027852628742,0.3656818536825801,0.23937844458871693,0.0340873399338459,0.7064967788202298,0.04366680531428004,0.45912608796528787,-0.10556606585423534,-0.23170597769462498,0.06108078417940863,0.1855399845026675,-0.08554818283012186,-0.05838950355399215,0.3035208227854735,0.35477160304760597,-0.23239297251862726,0.5433002230040362,-0.05683035681105871,0.21041304556597287,0.34841233149216716,0.40200272446997337,0.6912514351912085,1.0,-0.06303888369146475,0.2586030255847138,0.0033852046480534696,0.24862663597432116,0.2535815499982143,-0.12346982508125127,-0.18697800456283226,0.4512941817142144,0.15150443504694985,0.3096137444153377,0.4843425608593717,-0.28476800684004633,0.002009542837827697,0.039564361155561924,0.23388801624264127,-0.05772260359998522,0.044559581660016105,0.6932098388163417,0.18195738070516398,-0.14770198986312966,0.2788858920602148,-0.0879450554369396,0.2533953744242979,0.11701184175640833,0.08412344320076327,-0.1842544736958968,0.3649270808861568,0.3655874354221386,0.03404019047880602,-0.16330750712476735,0.043741341084275305
Occipital_Mid_L,-0.06694344905573904,-0.009870147933079576,0.18857586700148216,-0.14451201026809513,-0.12556144780314402,0.10606158484817135,0.2313926616517905,-0.13818230173388552,0.28040709196378993,0.12786306050786223,-0.1395117678770883,-0.1951692057696656,-0.16775293089924836,-0.27333978714631707,-0.39280914873913986,0.09105524030039931,0.4397252360743797,0.009541131743708868,-0.05249483051047721,0.02195716965315371,0.016290493297476623,0.008530707232868029,-0.004658316251872018,0.33097702047925964,0.5243883384140712,-0.275196660091845,0.048371328709380323,0.1027138926849424,-0.2264729623571579,-0.3308440666101137,-0.17350146967019994,0.5129609321710978,-0.35435301348600035,0.2784801141849244,0.2675109738056716,0.34239402670743674,-0.13215598050298705,-0.021227320330954667,-0.06303888369146475,1.0,0.06305665873787787,0.3011829830392071,-0.04570860710572145,-0.0045311957787951655,-0.032848493752048284,0.28101240359931245,-0.36420706593032054,-0.23918282004190472,-0.019546223560147912,-0.11539770614343715,0.1422870359124308,-0.30532277106683897,0.007432121017718683,-0.1432779713672186,0.1080878413969061,-0.24936478210685148,-0.182809410705574,0.3568557279382704,0.3668921211028162,-0.03113242816554141,0.6106256460108324,0.0691140241576287,0.022814846520426334,0.07479977181744399,0.3261536673584327,-0.18931225958641862,-0.08645721251597802,-0.021518816913727742,0.09096247163695831,-0.21788361233609593
Calcarine_R,-0.451397483325449,-0.193687315186396,-0.4648415993797419,-0.2620933239337165,0.4575927296961861,-0.31435317460447915,-0.6599295118857632,0.6431768253227115,0.20169052484523964,-0.47224167488303054,-0.3688676148061613,0.28340059208589874,-0.07440676211436738,0.3303895628483305,0.15490584343601368,0.05734601443462826,0.042259761536153406,0.24592259963077057,0.16750441355599416,0.16126259880883254,0.42222529386786434,-0.040193399960149284,0.1338284209954645,0.27946225048109485,0.10786027422433404,-0.413188226919413,0.3567588266445651,0.1798992736056887,0.10581624263688122,-0.15780547235891532,0.285140217945924,0.18618210509804367,-0.13158545431541743,0.6577407065823019,0.3729386266909396,0.4762481578511238,0.4003961864803747,0.41867117504870127,0.2586030255847138,0.06305665873787787,1.0,-0.12773449236550166,0.6150924419576678,0.003062630016011849,-0.5554628437573562,-0.21066909263430694,0.06535016665017006,0.5392960464704166,-0.05349029493516814,0.7135780624264604,-0.4941936106552314,-0.6006252242096405,-0.3338272450049916,0.019510316549565202,-0.23433845452153776,-0.45973454671545483,0.17790072919977187,0.6812070602384565,0.08956033167418402,0.2993235621621316,0.047708348959033316,-0.0037977127393588397,0.13608722056549274,-0.08455449394086362,-0.2744634249365913,0.45056954903804836,-0.5029097556947097,-0.3939631516105407,-0.3068470371216312,-0.2783183671729003
Vermis_10,0.1489543002413967,0.2704317792406976,0.7181048282905559,0.434193551307042,-0.4971336180937309,-0.272519110865803,0.4407260730932054,-0.36461652152332036,0.07638666069426653,0.6538357398209558,0.37528254502464625,-0.5107429372543189,0.09383866441457688,-0.8681090586601248,0.2339179760437001,0.10267766119439203,0.4200822260583226,-0.02288742217670937,-0.1094122917558464,-0.12419829098163167,0.18119479439375233,-0.16516611727881889,-0.2076710046936636,0.5422974562725763,0.5215391585618202,0.2790221457409018,-0.05129649953888563,-0.03744540394959429,-0.7021192132080923,-0.008890431318569156,-0.3277986096570868,0.032651736766627755,-0.36223287210131083,0.29683152469448243,-0.3506012127479971,0.18081974145926547,-0.25723101687376754,-0.3349908784585646,0.0033852046480534696,0.3011829830392071,-0.12773449236550166,1.0,-0.008378972385733346,-0.13603762581688056,0.6126783756935474,0.7361778589415413,-0.2338259574093282,-0.7197798691991508,-0.21265519884877326,-0.31043387388946,0.26379694918458546,0.23981270409837113,0.6989475226702765,-0.6163965175719934,0.755287944214519,0.16881820763777766,-0.42225759654661815,-0.37434884716909045,0.028014293103291434,0.25530597117787585,0.1297663407397913,0.5401948879025451,-0.09418249493044052,0.14810138838017808,0.8191495035683402,0.042051011553995654,0.1531048254591668,0.54450820954387,0.16269113751663614,0.07911644633745964
Vermis_9,-0.11855634846169019,-0.18923666579318116,-0.26337704385534294,-0.0038273621933551786,0.26702009205614763,-0.43906666910892345,-0.4828304967301059,0.5180036757190379,-0.10799354215144816,-0.39969009865744537,-0.2731787411107638,-0.045705527955238426,-0.1305047329552157,0.2602635699405993,0.22113796518370604,-0.0857625910509935,0.20819962076769405,0.09072560658902622,-0.03046415092583988,-0.03944445501557524,0.31431838058779565,-0.09255710034984214,-0.09252210500588388,0.42983107591984027,0.00841854782924751,-0.11808897744860022,0.09349315035090001,-0.04525352989788964,0.06523935081487427,-0.1880381057768263,0.16192603756249194,-0.1142705128689504,0.20166121385042354,0.5430936258532114,0.03176377932939564,0.41304076996967604,0.622470745997625,0.46474795229515,0.24862663597432116,-0.04570860710572145,0.6150924419576678,-0.008378972385733346,1.0,-0.15416551492177433,-0.13780913622103827,-0.12611565846855433,-0.057279510838874934,0.5220252305087635,-0.21639064256381044,0.440240842558191,-0.26462463594889435,-0.06279603526098801,-0.2957417249510882,0.12583848772353906,-0.0453054680976845,-0.27368819355240387,0.2918432958888089,0.32754657794604874,-0.021376889992863097,0.3648836616146335,-0.35469731954070177,0.0621533516566268,0.06834028310066753,-0.06735185250464792,-0.08011109491732464,0.45838041257247225,-0.34832149113645744,-0.07367159875813135,-0.09507879791192385,-0.10852028891634154
Cingulate_Mid_R,0.6112489298684687,0.12577334442848634,-0.0609899114677869,0.22392513323573282,0.04458248765467416,0.12415121690421628,0.11182742128521074,0.04041791476043175,0.41239702527188754,-0.13841285806144946,0.25689382789125836,0.35404782387611844,0.4073166475459386,0.19526669672082625,0.14609318528860635,0.6571885370258492,-0.25745696942721,0.5805587060925204,0.3483515265049695,0.4449548606683402,0.022132552911567765,0.028069860507897643,0.22136492118539575,-0.17237121417908283,-0.0826999319630302,0.3038708989709173,0.33433336867879443,0.08422808187778182,0.3374570361144847,0.2567846271146606,0.16762138215388284,0.1346041689449472,0.18474747976692127,-0.00992858094342809,0.135767473674843,0.19704727073758585,-0.2351979505032443,0.18403212736687088,0.2535815499982143,-0.0045311957787951655,0.003062630016011849,-0.13603762581688056,-0.15416551492177433,1.0,0.003578240423907274,-0.06360364648210874,0.34091841752536817,0.09013267534283806,0.7800536165281661,0.29324468466283804,-0.12878323805812908,0.039563883581018776,0.25182491155573156,0.07968700809357314,-0.050543109253153355,0.4609445427259544,0.3156824848175384,0.11667173070267753,0.06319874940943339,-0.32088290781854123,0.17840272282851027,-0.01844291751493123,0.09887762977118528,-0.1255484083103201,-0.1911576358192585,-0.06960937229534292,0.581688591992381,-0.029030415284356324,-0.16016008319263736,-0.027274075422564745
Frontal_Inf_Orb_2_R,0.47841085718173987,0.19861278686174352,0.7990445897916294,0.7215059435797002,-0.5597228132662226,-0.05902774017059871,0.6547289136064233,-0.5898732634296789,-0.10042026216502431,0.6074863240023934,0.5973956660724481,-0.5238195179270027,0.1016239233280099,-0.6120367379841738,0.331126278703012,0.11350551000687774,0.2716878008144549,0.03485611606907484,-0.11187402841729623,-0.08583945406802988,-0.0942839689344517,-0.19154675871337776,-0.23851754848074738,0.20211527603407636,0.2788980789308071,0.6795426596069842,-0.22816077571045326,-0.02222984463697981,-0.2737437358379886,0.26432936576661836,-0.3421565054789554,-0.22989067488374987,0.06605247016378606,-0.08682868518616593,-0.5749911752607147,-0.11761339054248375,-0.21737772094731314,-0.3587268018424295,-0.12346982508125127,-0.032848493752048284,-0.5554628437573562,0.6126783756935474,-0.13780913622103827,0.003578240423907274,1.0,0.6849175909468818,-0.07113765161356789,-0.5776267980563788,-0.0845024114591475,-0.4549322361534863,0.5137300656769039,0.7336588018582719,0.7368663568240112,-0.3638793953765616,0.8008250260326166,0.5924160742454961,-0.24987372149798298,-0.7277151985721715,-0.16555270983785672,0.17292901134406363,-0.23605678329391705,0.421201606429059,-0.1845362038815495,0.16640162242872564,0.7068166521228341,-0.11017423722664225,0.4593412040230561,0.7590311299900534,0.23339376261786068,0.27868760401010273
Fusiform_R,0.14557541592101572,0.16264230680190267,0.6733683688423661,0.47191938957135854,-0.5960804421918781,-0.018722622653021884,0.6363238507267317,-0.5571767186707116,0.23572675785038422,0.6146779860585563,0.4204226122011278,-0.5153771415048443,0.05790578483080867,-0.6828568777323669,0.01684543025429535,0.08621981247135317,0.6027833935206137,0.1433597734598225,-0.05222685493168536,-0.020707765134192747,0.037350364993580215,-0.14130532098301712,-0.1333359707436742,0.4848443300176406,0.5980082109064113,0.35836163934557674,0.027293128227093517,0.09280760852862438,-0.44193254549080274,-0.040420384002787524,-0.29718224456814774,0.19260296565877474,-0.36706775225321125,0.3068102086303082,-0.2388127932058854,0.13752343072611056,-0.27622617455198667,-0.4615285417097554,-0.18697800456283226,0.28101240359931245,-0.21066909263430694,0.7361778589415413,-0.12611565846855433,-0.06360364648210874,0.6849175909468818,1.0,-0.39531777517551403,-0.6059090098739405,-0.15244649953642858,-0.3485750919567298,0.29232059299903906,0.3190544353541008,0.6532898090174655,-0.5227392849930788,0.7809364444709185,0.27367737737160425,-0.5287718647261834,-0.33626600732465134,0.15944767435243237,0.16499905652386243,0.12112077912475037,0.3886544419573888,-0.10992226917194595,0.09006164133924774,0.7965773533395818,-0.03402804324557347,0.21054949388263078,0.6442826603711298,0.2285573313733015,-0.015257118795146624
Hippocampus_L,0.2706497218430241,0.33372350982193066,-0.09030230565393309,0.28484984171277655,0.16467493075112263,-0.2185863612671259,-0.29382485912912726,0.46937741045404413,-0.28790580559888257,-0.033159932704900016,0.30878898844050107,0.4433495949753619,0.5662774292131328,0.1845818196488911,0.6559935061704467,0.2999367001748607,-0.7132029625085957,0.08225073087491634,0.3501967448393604,0.02467839497624906,0.397680690808377,-0.1015213975372809,0.3749665750635818,-0.5926913929250647,-0.6171738610954289,0.32771966114206413,-0.14795028569341126,-0.060981941830223804,0.4222438899421961,0.6105733124373421,0.41448917282709064,-0.5736791555923008,0.557970709876965,-0.1415208724611207,0.0012694870986524024,-0.11683376474757737,-0.018084903174027996,0.30334487144312294,0.4512941817142144,-0.36420706593032054,0.06535016665017006,-0.2338259574093282,-0.057279510838874934,0.34091841752536817,-0.07113765161356789,-0.39531777517551403,1.0,0.18778566355302062,0.2853496243509358,0.31760547454259147,0.004641345535760877,0.1486011847335619,0.21133913594748055,0.32845485162525934,-0.2034600389437542,0.2920952236084099,0.6044511539727363,-0.16854607566909577,-0.5705468602045226,-0.029003103374955496,-0.2146214604153171,0.017988461588062644,0.19836435227854624,-0.03385020178748569,-0.46094749410577357,0.06298158185585088,0.3618699125039574,-0.1487073416732583,-0.38367066960092944,0.43488027504319626
Cerebellum_6_L,-0.20867851851342967,-0.3086352703636878,-0.7739442908214387,-0.25165929242364193,0.6363945956012494,-0.059279532902069554,-0.6023317073218823,0.6573710703962204,-0.09421382266440598,-0.7995949361166047,-0.3939483130423284,0.4085701915977507,-0.11041427765913939,0.870755374260386,0.022431672891891626,-0.13821545083648695,-0.22978199254967216,0.22122966849962417,0.11791689969274878,0.14072382591379126,0.1003944939611036,0.06311288383265057,0.17688251356133955,-0.07406822051895619,-0.4126663405122292,-0.21372003534675077,0.1930318892974172,0.12191040785962046,0.6926000820762905,-0.014885723788913886,0.4623719264646415,-0.09760138315002598,0.41781335842133593,0.21937100159227488,0.3384645955752201,0.22589322315692692,0.5662390983722219,0.6291495362813554,0.15150443504694985,-0.23918282004190472,0.5392960464704166,-0.7197798691991508,0.5220252305087635,0.09013267534283806,-0.5776267980563788,-0.6059090098739405,0.18778566355302062,1.0,-0.012522611127870474,0.6074499339620051,-0.41788014613931745,-0.28207831832356994,-0.617014931984654,0.5429219848932363,-0.6194260805236235,-0.30540253472545176,0.5741466867459316,0.5747452785152188,-0.07942800755360423,0.007523656247099218,-0.33108512398381473,-0.3188770016667622,0.039867350897718444,-0.17051894786705268,-0.7282591910348463,0.3201696598387216,-0.3623373236542211,-0.5201227137894138,-0.2518535973798327,-0.11771985554377934
Supp_Motor_Area_R,0.4737176520786446,0.0906872959969683,-0.05123835137342287,0.004236921934107983,0.011922635617411975,0.15069558576096828,0.06940842096055803,-0.016188759210715414,0.45356847361262326,-0.0728326027126236,0.07678073916500608,0.413224501014547,0.28796751294662604,0.15903209750020247,0.04143116734227103,0.7625859576007528,-0.2644107709771111,0.3730070151836784,0.2737783558939526,0.2626722788988142,0.06904570677684986,-0.010323889158414142,0.27397150552310867,-0.29837753528746475,-0.1831319265079358,0.0630865472925396,0.17807419865495866,-0.07453344428128962,0.21033778054112096,0.0966446337979419,-0.013314821366341162,0.13885711151304325,0.10326515896791037,-0.09120272401275975,0.16717362103307126,0.0992644849731561,-0.24321115910074032,0.07288462919945275,0.3096137444153377,-0.019546223560147912,-0.05349029493516814,-0.21265519884877326,-0.21639064256381044,0.7800536165281661,-0.0845024114591475,-0.15244649953642858,0.2853496243509358,-0.012522611127870474,1.0,0.1670216807079235,-0.010774867242850199,-0.001908750257114501,0.08674596335158305,0.15674566264135908,-0.11721816696253975,0.35740914476193286,0.20984113646723693,0.07325273920164942,0.16975649021486292,-0.304017922604446,0.35251503416752156,-0.1147861465114749,0.28519305129040873,-0.07555218842974093,-0.2736645408665539,-0.07388250388390973,0.5479048990390002,-0.10925712260204484,-0.12300367682186102,-0.03945343750650832
Thal_PuA_R,-0.12559469280305552,-0.07590534023587259,-0.5448159870267738,-0.0996041224852449,0.4532117771650142,-0.19055305788531632,-0.5886545125027698,0.6861684882631862,0.13949405736129597,-0.580487593883172,-0.13165201427945775,0.5026853166676708,0.15864954784530666,0.4478284859526053,0.3314970755067667,0.2730423122998914,-0.2660547757594519,0.4461587875839896,0.37613618196627874,0.35283212675992287,0.4701305448550661,-0.0020488686642934485,0.4048091191481446,0.008983331510188127,-0.16647008507752578,-0.1720235942627828,0.4498093998204249,0.07478303247338675,0.32431075060565134,0.10465344481127016,0.5322320222603021,0.01691685255542862,0.25909919685269683,0.3158531117329381,0.4559927766642808,0.4207836485624872,0.415701766511046,0.603366838754642,0.4843425608593717,-0.11539770614343715,0.7135780624264604,-0.31043387388946,0.440240842558191,0.29324468466283804,-0.4549322361534863,-0.3485750919567298,0.31760547454259147,0.6074499339620051,0.1670216807079235,1.0,-0.5234866898246547,-0.3869123089431402,-0.21779044478134912,0.28693582685381386,-0.2786901841926466,-0.0688697609395571,0.5078126965853081,0.5638832571829754,-0.018245846746806335,0.22895351180666063,-0.11939103297373746,-0.06508870681515956,0.14500175733593954,-0.10570188271995355,-0.4868542177364861,0.5603854117401129,-0.14925734381114417,-0.3662097314175844,-0.3838759487143552,-0.2656845894310682
OFCpost_R,0.22772790176436164,0.25509147973112345,0.5002083889875923,0.416273782357482,-0.4561264063505463,0.0828122785565399,0.3532957726229716,-0.42570015303380365,-0.13149854364421817,0.7078103513343441,0.2742108820854893,-0.11168615191566915,0.1466342372407062,-0.32493063449193754,0.06528953885214434,-0.00896000914307336,0.1292548676118246,-0.46446583661012586,0.06609296359275789,-0.39027474777055904,-0.10005289129127104,-0.16661446656802878,-0.02674838990825143,-0.0940525044826521,-0.0965180294651554,0.341241570355714,-0.639607322800607,-0.2304529827604787,-0.19882738591056426,-0.21729727556754277,-0.13321618641383723,-0.34057702407644064,0.004873406017629611,-0.08923403968092274,-0.146636393396929,-0.3428670133834856,-0.20706711901594568,-0.36754843113587043,-0.28476800684004633,0.1422870359124308,-0.4941936106552314,0.26379694918458546,-0.26462463594889435,-0.12878323805812908,0.5137300656769039,0.29232059299903906,0.004641345535760877,-0.41788014613931745,-0.010774867242850199,-0.5234866898246547,1.0,0.5876963478357105,0.33237209085759895,0.16408112818798842,0.3765232602306837,0.23480118541099243,-0.18854300349134473,-0.5461019547916139,-0.0034798170505444645,-0.10824024075926839,-0.03534902442741872,-0.17936691956164452,0.3646529755202639,0.2055790014117044,0.25192671719454457,-0.1594552676233851,0.21892181289896612,0.16534580046382166,0.2718777992575621,0.5774957362468007
