,Raphe_D,Cerebellum_Crus2_L,SupraMarginal_R,Cerebellum_4_5_L,Cerebellum_7b_L,Temporal_Inf_R,Insula_L,Rolandic_Oper_L,Frontal_Inf_Oper_R,Lingual_L,Precuneus_R,Thal_PuA_R,ParaHippocampal_L,Parietal_Sup_R,Frontal_Sup_2_L,VTA_L,Temporal_Pole_Mid_R,Thal_PuM_R,Frontal_Med_Orb_L,Precuneus_L,Frontal_Med_Orb_R,Raphe_M,Paracentral_Lobule_L,Thal_LGN_R,Cerebellum_9_L,SN_pc_R,ACC_sup_R,Parietal_Inf_L,Rectus_R,Thal_PuM_L,Thal_LP_L,Red_N_R,Angular_R,Cerebellum_Crus2_R,LC_R,Thal_MDl_R,Frontal_Sup_2_R,Lingual_R,Vermis_1_2,Amygdala_R,Red_N_L,Thal_VA_R,Temporal_Sup_R,Cerebellum_10_R,Thal_PuL_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Putamen_L,Cerebellum_6_R,Cerebellum_Crus1_L,Occipital_Inf_L,Vermis_6,Frontal_Inf_Tri_R,Occipital_Inf_R,Cerebellum_6_L,Cerebellum_10_L,Cerebellum_7b_R,Thal_LGN_L,Caudate_L,Temporal_Mid_L,Parietal_Inf_R,Cerebellum_3_R,Cerebellum_8_R,SN_pr_R,Thal_MDl_L,Cingulate_Post_L,Angular_L,Calcarine_L,Frontal_Inf_Oper_L,Postcentral_R,Thal_MDm_R,Temporal_Pole_Mid_L,Cerebellum_4_5_R,Cuneus_L,Vermis_3,Postcentral_L,ACC_pre_L,Pallidum_L,Putamen_R,Amygdala_L,Frontal_Inf_Orb_2_R,Thal_VL_L,Precentral_R,Olfactory_R,Thal_PuI_L,Thal_VPL_L,Cerebellum_8_L,Hippocampus_L,Supp_Motor_Area_R,Temporal_Inf_L,Thal_VA_L,Rolandic_Oper_R,Cingulate_Mid_L,Frontal_Mid_2_L,OFClat_L,SupraMarginal_L,ParaHippocampal_R,ACC_sub_R,N_Acc_L,Thal_AV_R,SN_pr_L,Occipital_Mid_L,Vermis_4_5,Cuneus_R,Thal_MGN_L,Thal_PuI_R,Calcarine_R,ACC_sup_L,Cerebellum_Crus1_R,Precentral_L,Thal_MGN_R,Occipital_Mid_R,LC_L,Rectus_L,Thal_PuL_R,Fusiform_R,Cingulate_Post_R,Olfactory_L,Vermis_7,Thal_VL_R,Frontal_Inf_Tri_L,Hippocampus_R,ACC_pre_R,Frontal_Mid_2_R,Vermis_9,VTA_R,Frontal_Sup_Medial_L,Parietal_Sup_L,OFCpost_R,Heschl_R
Thal_MDl_R,-0.256335299246158,-0.08752510106244354,-0.16085422247559367,-0.1388957474128881,-0.0794972859123919,0.18270395039521933,0.20252180418818364,0.3199326967101546,-0.247435781575021,0.08787288143307967,-0.16048579657237733,-0.039465213975003036,0.30065151126305967,-0.15060185342486293,0.05350498624482656,0.3296373385121794,0.01608064995707548,0.0816641959159635,-0.06405135486080876,-0.17786667445281754,-0.030939125642389514,0.19193992684204064,0.017943376884378016,0.27237626839083556,0.00547228278567054,0.20572939313680172,0.023683190942973605,-0.09918451666330108,-0.15836115384179664,0.2849429945922059,0.10354865837708971,0.406122475534447,-0.35658120264418264,-0.1149330390145568,-0.36099345282668405,1.0,-0.047440950842352954,-0.018291389409833773,-0.03232080390889593,0.3749387536664094,0.17657854315164173,0.3915811291711362,0.09626320112362981,0.00878836633710664,0.14541854349420955,0.06701647795298306,-0.14887544981200457,0.1405409330188104,0.1397579982363334,-0.04564243931020734,-0.042355943719768314,-0.1519246327368759,-0.006530648548013944,0.028835599503170474,-0.10791642005598195,-0.17887422847674728,-0.09329102279460962,-0.026803630600695245,0.23337762895519862,-0.13237882752370975,-0.09855224771612227,0.2999907941406664,0.11950003482886322,0.029685952288825052,0.27775245957069117,-0.12595136908141275,-0.08196104425436551,-0.1197002700016934,-0.04457380764183354,0.06523093535720463,0.5332178524889267,-0.01852709559708396,0.17373525871609138,-0.21898485023013883,0.20640788864659693,-0.0629888099313138,-0.11151098391585218,0.2056254585674435,0.28695885740247656,-0.054560212057579306,0.08186839727743556,0.2651168901927843,0.017065119243031363,0.11236063215089646,0.33161896904623717,0.24203176731066697,0.0012109984316815096,0.273567032378078,-0.04465994373311342,-0.04072778200150745,0.37295785545302024,0.05377408732787507,-0.05649252329840869,0.04684996116223662,0.23526246293545558,0.0009048525048378797,0.3720676124160481,0.1088134883055156,0.12676293886245676,0.536437724888576,-0.05349683784807368,-0.1041468755209024,0.019362706235118102,-0.185517304402333,0.09688853766188431,0.3156895926615176,0.0026700215259699922,0.22569621642507454,-0.09131092934282874,0.06820709138052969,0.40498843686336156,-0.03690524455561279,0.07613049638066238,-0.0015221015773368546,0.20173866917191668,0.09833366763597709,-0.2534807764760891,-0.36432807324332195,-0.09093654443848558,0.5088170213808776,0.04961372857880108,0.20458059913568383,0.29767181168291373,-0.08100758934000706,-0.0814025903378807,0.39029767003757365,-0.03152350246510109,-0.1953575770357594,0.39032060289753795,0.45321855220605317
Frontal_Sup_2_R,-0.012314567173344516,-0.0414327280707278,0.27384021972329475,0.08099592850924642,0.05956956406169921,0.11390373375000484,-0.15550035296812506,-0.2766594760132714,0.3412820320903133,-0.5508786116044972,-0.0695199232007846,-0.21031620556807473,-0.12651521077653746,0.018148566613125507,0.7028905596534694,0.14737515203612817,-0.41438380444558426,0.12897070671184482,-0.004508124931172098,0.11225104376573478,0.08119104479289933,-0.02770307122112918,0.16753058822321168,0.041731041487046816,-0.16964327075777336,0.3923242914710728,0.6806798444178531,-0.10553336802807585,-0.1211088862190481,-0.28315486521975664,0.2830484930341151,0.23399363465755768,-0.03074745306903357,-0.4310052922845919,-0.26229268145181117,-0.047440950842352954,1.0,-0.4120284014866062,-0.16465254508661606,0.15584210205243815,0.09899573991183276,0.44017483707021665,0.10828245500500677,0.10679472749442648,-0.16210189597258523,-0.4011396551907126,-0.35331313911857853,-0.012950563411276563,-0.26785276491605864,-0.025903879001054998,0.004008310811916372,-0.20168613690812245,0.5784849711967197,0.08490876575193451,-0.1664291110351796,0.3972076634933721,-0.5019146539572689,0.14726811735881198,0.37000765623347864,-0.2599733406541811,0.06782394899272434,-0.07912974866727773,-0.18052005561264292,0.301998766295141,-0.18560340778519802,0.3106826441567804,-0.3881309064439933,-0.4379513739652052,-0.1382806579044037,0.4287695515922672,-0.04529918047508945,-0.32459901881420244,0.21947135921229513,-0.33914330147936667,-0.23135402166614719,0.06588755305270966,0.4167152075635322,-0.14850779271660217,0.37760426230394273,-0.11806834710878586,0.4015782133800956,0.06899546140027321,0.4997111390475305,-0.16785763170125714,0.08381432828765398,-0.1494439381521663,0.2042111165648393,0.151824079829397,0.6749919904590294,-0.09782068755689684,0.1404725766163991,0.36134702883118247,0.5976456662868047,0.5482030608866744,0.1295289965037952,-0.42130650237533995,0.21763598101792164,-0.11292282132479232,0.20394365533584624,0.16691487081438927,0.05627487764721746,-0.061404588737202837,-0.29578572496019867,-0.32718885705434136,-0.2473232051595678,0.0723909855445205,-0.5366356352369754,0.49735507327188416,-0.12712029062895125,-0.0412103237672573,0.14681894571017204,0.007815350854262035,-0.12994310300289702,0.2686065253865868,0.23512131535753233,0.09060234360410671,0.22839567559838578,-0.028350654520353732,0.43855404241412593,0.22936825801971097,0.11941576520904221,0.34249178100545563,0.4903215770861144,0.7584589249303185,-0.32589311611442734,0.09481494395012274,0.7508649586485501,0.11702675770019311,0.320210540405893,0.2291417930942869
Lingual_R,0.06682330499540355,0.18816081176698965,0.28810785601583594,0.4147625430250252,0.07601516940753021,-0.026117729252429268,0.2454426809628916,0.25623444429159886,0.2298339752522055,0.8368230013386155,0.22825038763480757,0.6082970413996528,0.24122721647519674,-0.018905220000948617,-0.36356655752568207,-0.08265723514467029,0.3043931438878121,0.35788313123465,0.04568072465024884,0.054946407385482975,-0.040504117939327525,0.1674831108813594,0.35507649663433083,0.3535430297189987,-0.015256087649898971,-0.028299243593919714,-0.24735685221178388,0.0058175358871717445,0.17047664182963848,0.44998900885466336,-0.4517481336747046,-0.030598995713210866,0.13050498544914946,0.40164753598262726,0.5096817510278152,-0.018291389409833773,-0.4120284014866062,1.0,0.41245180748769994,-0.23955581846959875,0.06794806335365222,-0.12085414392083221,0.4132397818536887,0.06148588920091845,-0.033335824384771284,0.467298625802401,0.41187737011507203,0.2277922925754149,0.6876895829065338,0.1001962008783063,-0.10371281044001479,0.47477954584319304,-0.15330367986007523,-0.061380914954509945,0.3464122388975617,-0.22232567667682981,0.6770699340762572,-0.08192551145067072,-0.10205781566962503,0.21717922589021005,0.13540993285714722,0.41209855303759463,0.10531307357167005,0.019315695858658475,0.12021627005626677,0.1322253607672977,0.41635180712206543,0.5461878998702453,0.2852523594075528,0.11978692677829214,0.24268249227418487,0.30830690180860104,0.1419092882171898,0.45538212773049164,0.5093850458217084,-0.1258305015960935,-0.24206312360504043,0.31065398564780333,0.06489965321184989,0.2037734900308361,-0.2184240273821521,0.26718774427881997,0.09542300242224971,0.06378975452013985,-0.2893586746648936,0.1512166721793464,0.05013475609353085,0.010567996543345799,-0.10964104398830612,0.12887643642504418,0.1475173030204037,0.10691090342507355,0.0303471330022894,-0.14036421009953678,-0.14822250226809267,0.30085096268962663,0.032702221960434624,-0.09812372730279746,-0.038005052005093104,-0.20897758996824414,-0.00965378461729944,0.057173299887384274,0.7791048859432711,0.31037827481109614,0.5320673119923308,0.052489826630203365,0.8330906336582561,-0.22894451239759148,0.2201492607261326,0.22227035883860893,0.02542857382567457,-0.027529459566600144,0.15238452613465267,-0.05942606887860089,-0.20360126115897947,0.12733574038383624,0.3404080765180328,0.24812484465772547,-0.41525676763841685,0.03364569069272308,0.0760008495139232,0.01584353521920786,-0.38063804522604877,-0.15846819092775666,0.6068168388583972,-0.0874711878110671,-0.31191822060239005,-0.19582641194837175,-0.34881340618161527,-0.04677282908168978
Vermis_1_2,0.6256194349700235,0.78202102828705,0.06369486830856644,0.457861186103666,0.7348075444779999,-0.6261653774237095,0.5871288964199152,0.3008638412372543,0.20084581264692727,0.5372716872687744,0.01307845132256767,0.653826996877816,0.6044524932073417,-0.19337183684282996,-0.2768405691034489,-0.2280260909746336,0.06018630300266829,0.48722703408600754,-0.5671250010862706,-0.09999663825465747,-0.6188922100454,0.7124847399684133,0.44914727497898405,-0.024980900942127356,0.2735103897367567,-0.44909943642186856,-0.2803859833090093,-0.02020326772652295,-0.31566935569473725,0.2515480933313862,0.05801486613479957,-0.18738214513783844,0.08983918313908693,0.0873386117974662,0.6936370215187366,-0.03232080390889593,-0.16465254508661606,0.41245180748769994,1.0,-0.7241516768420292,0.49562401224882036,-0.39946474870505844,-0.36274733217564903,-0.2672978699348156,0.36096123532798047,0.6120760078107275,-0.08812068387000822,0.6347421748431689,0.4551835836382478,0.6642049954969264,0.1772049264482412,0.09335691786662184,-0.4876589800636029,-0.5958284653617006,0.8231183312199143,0.029026034627361544,0.36374868735222404,-0.103245828069485,-0.2788812819461738,0.5713702515205541,0.09063081011432296,0.7600467581017782,0.6390770010655451,-0.45186167253057274,0.498085349863227,0.3048263478522764,0.6746252079358969,0.7414576922286334,0.6086967596678244,-0.17706560330910595,0.254827416885461,0.5407629099863669,-0.25942484734953225,0.6663154632640302,0.7858584029900725,-0.2797394764897511,-0.4101538318117385,0.6548847339223721,-0.23780390134641052,0.5513808389255868,-0.5886626145531303,0.5431515882414742,0.009238389958480918,0.142409755100111,-0.06425000115250519,0.545941735754357,0.1792603079094657,0.04150831704081774,0.06919156532055458,0.1583017159845916,0.17711418547016972,-0.46803068225642547,0.3163769043737437,-0.022456943833919486,0.44544449085036586,0.5597276221044116,-0.5891575875509686,-0.142614870208496,-0.4167062114922867,-0.12820107185856747,0.15702026552956425,-0.11050509784859436,0.24742317942981593,0.3938670892679948,0.43638399313400184,0.36682388387788434,0.5984164753355524,-0.022948957799590428,-0.0902517475546483,0.27235230911103364,0.16922901677165783,-0.5808958566407495,0.3044307384083475,-0.4439974167511022,-0.1744449180084837,-0.45985911700150894,0.3293052555085743,-0.0902461949904386,-0.5948175149637335,-0.16680155001115138,0.49512822419400704,-0.5053248426619071,-0.34821867482746777,-0.227561090109574,0.477805472159349,-0.09362223855378868,-0.20216734263607156,-0.3767630136196533,-0.43758354704946,-0.38037733288237635
Amygdala_R,-0.8150068254644062,-0.7612638705287628,-0.00708560577271458,-0.4770393441369612,-0.7171333773954808,0.761077952046648,-0.39012005081008416,-0.13156585091697937,-0.15737052832108464,-0.3553596577811085,-0.03221648306460813,-0.580487593883172,-0.4249533331494361,0.13513711864446473,0.2853503710929199,0.4491126939494609,-0.025641393306599855,-0.27086638671145596,0.5690782729214665,0.08110771604138373,0.5804442569525078,-0.46567094669270426,-0.3335274147211052,0.1028694031739491,-0.1672327695128612,0.47564770896996567,0.31719340265564894,-0.10730437597963975,0.1300024096224208,0.003516365705108808,0.00599886925991443,0.26854700998976033,-0.19822874565496357,0.03457440249051169,-0.7146654413159905,0.3749387536664094,0.15584210205243815,-0.23955581846959875,-0.7241516768420292,1.0,-0.3151596560354171,0.6643698619935792,0.532319709617081,0.10708768570618045,-0.1928661244473726,-0.5487693145211457,0.06678685439836114,-0.4969755891647726,-0.1437933406052161,-0.5850900154323295,-0.17890016495832642,0.05439218582903564,0.598487954272198,0.5771626656861356,-0.7995949361166047,-0.058813138924881776,-0.2246370419853228,-0.07893379422269488,0.4910492206823876,-0.635301757816398,-0.07908399129038679,-0.3831298846382853,-0.5096922011926276,0.5067992823968286,-0.2511341549454172,-0.2437011754587235,-0.6645206559760137,-0.6430333026236333,-0.5816633655514662,0.26431764909964806,0.0829482085160795,-0.44727379260165046,0.47248987426277217,-0.6453667335783172,-0.5350139220111962,0.1613144367404103,0.32119413143112363,-0.47134486694948846,0.5154183703795705,-0.5784622975088572,0.6074863240023934,-0.24740040486053302,0.07578244666577595,0.07109062709706755,0.1980652841584127,-0.2732928497485348,-0.024795714295092846,-0.033159932704900016,-0.0728326027126236,-0.20407983057828535,0.035736031306256036,0.5303886994483618,-0.3447739898074756,0.0459083322707783,-0.2916427899549102,-0.5820114421858429,0.778481963808626,0.12170262915751867,0.48112077893792704,0.4863196973001342,-0.07962740456275001,0.12786306050786223,-0.010259050523788182,-0.3897214430822429,-0.20016889535428023,-0.11611044901916927,-0.47224167488303054,0.16016874624134617,0.23960115762924572,-0.2278518839726955,0.18907155171270243,0.5757405584900714,-0.3304037597176723,0.43084691428097677,0.2943805317610547,0.6146779860585563,-0.358048657944334,-0.033429030815903656,0.5207858931112673,0.43647351412398167,-0.4482713278688192,0.6523755005741825,0.4922248697959764,0.22005594558717578,-0.39969009865744537,0.40495284179436464,0.18845709821439569,0.2226813970366711,0.7078103513343441,0.7057879030503011
Red_N_L,0.4707854070207593,0.5171935903100316,0.10962757505615021,0.2794359056478414,0.5087357277051401,-0.4457185634449154,0.4664211011133565,0.36521600153027284,0.022217627792991485,0.2897931803552987,-0.013073838242177125,0.5026853166676708,0.678083652485938,0.06291587342906406,0.03551623088775675,0.08628185946016641,-0.10741591421902257,0.40301319411990044,-0.5122646875772539,0.0032328330885045254,-0.5497399495127373,0.6479914430226408,0.48985504302892185,0.08626480834496862,0.4640567257376028,-0.06636797609975982,0.000482245724649892,-0.01144161996435996,-0.4006723321208276,0.18890098825663343,0.152931909845131,0.14423249587068412,-0.08795769187350064,-0.2598703362498824,0.22693345159398845,0.17657854315164173,0.09899573991183276,0.06794806335365222,0.49562401224882036,-0.3151596560354171,1.0,0.03633501496614086,-0.3670351999535281,-0.34472274568677846,0.3472169279365112,0.4004694504259939,-0.3678547741890729,0.34729197053458405,0.02871794265164124,0.48021000350719173,0.051041074934536725,-0.3788899209116702,-0.24282486054736044,-0.6217662350613472,0.4085701915977507,-0.06557118404846539,-0.0840298002460304,-0.007841732284147224,-0.14329984587621164,0.3446487286787571,0.2695570255051763,0.5555861586277284,0.6172299273117674,-0.31300096652554377,0.34069799915608046,0.14310790760386516,0.47749424439754223,0.32396363833135816,0.3012910123143378,0.19728896772393192,0.2020596844432804,0.1103827630715819,-0.2890453688324934,0.3504836440570766,0.5606864069303525,-0.11769598596391072,-0.44578969489743975,0.3676819335230589,-0.19382286051700054,0.14837430141746144,-0.5238195179270027,0.6078957727126532,0.24370693317806297,0.2586867314169422,0.1350978082660541,0.5558495906029741,0.11168333274029363,0.4433495949753619,0.413224501014547,-0.04251936385524773,0.38996666680435105,-0.38663731000722956,0.40002403289972777,0.1489967128547885,0.505210523376914,0.3247930486266302,-0.25528983174493936,-0.06828931358239347,-0.31329148886941105,0.039504293827288706,0.10289408447317415,-0.1951692057696656,-0.020983553084421604,0.0770114294964463,0.16469286443060352,0.5010423983049398,0.28340059208589874,0.0014120208235520089,-0.4587614762104776,0.22577391666409558,0.4422843609252446,-0.6542546805402881,0.1558640256277891,-0.35551080884511665,-0.17643378712744212,-0.5153771415048443,0.11696290298488081,-0.47961005252023664,-0.4092288913116994,-0.04935316790770456,0.4030598171289951,-0.25499119652024077,-0.2748123108399036,0.05364759635826171,-0.045705527955238426,0.2525521252959861,-0.03529758907082978,-0.16266772682790245,-0.11168615191566915,-0.035356638363155224
Thal_VA_R,-0.46303379892315044,-0.38691128241331046,-0.09457926053638986,0.012837464747175734,-0.3361293703400019,0.409187247113885,-0.02534467473906672,0.13975963946444464,-0.03945915993856632,-0.2117850593958294,-0.22531715547132763,-0.20276262647331633,-0.05651204126124496,-0.18852624821987968,0.5079199313371542,0.5675294773883447,-0.058653963680125265,0.04178390035192275,0.18721410109496686,-0.14090120465989073,0.24414889269991857,-0.1248883309381872,0.05648701301281649,0.49596645490016034,-0.26475034933649344,0.6218996256690399,0.6186461525949257,-0.22458042435602457,0.09933017575552935,0.1807032135110024,-0.019680526527273697,0.4182335802978038,-0.46738748614907694,-0.30111769160723323,-0.4511187611726645,0.3915811291711362,0.44017483707021665,-0.12085414392083221,-0.39946474870505844,0.6643698619935792,0.03633501496614086,1.0,0.39416978814160364,0.27940548410315286,-0.3269864674389529,-0.22840879999312005,-0.07519346646118193,0.060581226271965084,-0.09864013735765179,-0.35004015319567433,-0.2175723340378226,-0.11981801564987309,0.5587578954437361,0.21316562115809423,-0.3904615162546173,-0.0459833297009584,-0.3143206570581166,0.2439567921249828,0.6280217786305708,-0.4229466113296101,-0.26228515131996927,-0.02529133160756895,-0.38127157551045293,0.5610194453689029,-0.30778236358012623,0.014778139859293962,-0.48587688369604326,-0.5400705438631084,-0.17745018757278647,0.3175827580393212,0.3461252946719349,-0.24137493295122206,0.3705204586590188,-0.5968131021639896,-0.1790758998812356,0.059592770637015506,0.40565946497806427,-0.04310392711334602,0.7654608399589384,-0.43561151814742655,0.59162041784856,0.06834918723040535,0.2915521004682358,0.07544482011384857,0.19644345853455433,-0.19583669594206862,0.02202661970662716,0.42595309268576653,0.20037921288777955,-0.24975664859560073,0.3023182654620763,0.5460528678583823,0.06371973599406928,0.45314120601554836,0.04034290944608194,-0.3848119044821034,0.6999441804500087,0.02909820156536353,0.6671190187565852,0.562313777424441,-0.26389905562419974,-0.19815473366204225,-0.01098952190157509,-0.587550563585956,-0.009815927537367253,0.16466281888305803,-0.34988776819665496,0.5773470977628606,-0.15472910178042248,0.08119715651848022,0.29871574152181224,0.19211835751215087,-0.17856908000033153,0.4369393391417846,0.0925066822010175,0.36246849747053306,-0.023950936609134128,-0.010721658114137512,0.3575931791799129,0.5513822565680033,0.07236221449659191,0.7019128519546317,0.6221888422265357,0.5218835146680336,-0.2575592333360636,0.34240390052672737,0.4918196113837813,-0.08432487044622104,0.5623060887525672,0.6264831848359897
Temporal_Sup_R,-0.5970883940733878,-0.6139757025506393,0.42035144206464475,-0.023175666076553494,-0.5894725303368056,0.6864197286932762,-0.4423732964390999,-0.3039219364072438,0.30913284856258416,0.035044552639315815,0.13143005695965496,-0.10985921187287619,-0.45880360352425903,0.05962841037264822,0.08196391183926517,0.14341223982128118,0.20612031245622256,0.17034964390798854,0.6761437118054999,0.18242246266108209,0.6679917395043584,-0.4673936820685594,-0.04360624266612921,0.33345924359083623,-0.37408341104800596,0.47251014956841814,0.3115738300796954,-0.16456911250992357,0.37592430456383435,0.12116160732536714,-0.1982928009755382,0.10324369920069741,0.10171134506769587,0.27607477383082696,-0.2248231781548865,0.09626320112362981,0.10828245500500677,0.4132397818536887,-0.36274733217564903,0.532319709617081,-0.3670351999535281,0.39416978814160364,1.0,0.3138061627111961,-0.3027333665930993,-0.4491404457467082,0.5026804425861755,-0.36629768173551414,0.39358086934171144,-0.49631722360755826,-0.20531604344592594,0.5229888015390348,0.6218574052923027,0.6625781830714768,-0.4942188449714695,0.00968076669754382,0.18049344395466316,-0.04647271625563857,0.4200318414307965,-0.5060442065228462,0.029237067092307684,-0.19139900466057647,-0.5634663298131413,0.5927772129142931,-0.33155341336658445,0.10672451712107105,-0.49608228919711816,-0.3070500914928825,-0.41346802321814996,0.3889246268132585,0.08690194149413547,-0.2390713418481372,0.6048061055068314,-0.3215613280978938,-0.3001711195734148,-0.0053835681807956545,0.376450564174784,-0.3768830604367404,0.5427803166475693,-0.2496874125137097,0.6377678432318865,-0.14794162480010464,0.2152975134658613,-0.19984189644271072,-0.09411240615837954,-0.310048757401162,0.1690541137893566,-0.24238080402631776,-0.027310687849123483,0.02036546216264704,0.015438521629610772,0.8651976143158622,-0.11622946030754072,0.004614384816521854,-0.5284782284982568,-0.5715770571580867,0.698071724028793,0.01441980696631323,0.38372925932880747,0.040558318918371465,0.03554950996715663,0.11324489707785067,0.46437457621270367,-0.1594019967251431,0.20655009107467645,-0.1624485361090798,0.030381805080519415,-0.04173673684993388,0.5125379383465098,-0.1682722263432235,0.01564966761018055,0.6499352141127154,-0.26946826465875845,0.4874026343872464,0.3598609366210001,0.7315807149673773,0.1440721839401581,0.4432829389662497,0.37885036662978444,0.41331539194449257,-0.47341983142886945,0.6664243401445561,0.2633969760309359,0.21824826675518058,0.08748217823625602,0.06871426692152248,0.038491899918731046,0.08891463910278999,0.30880945008277877,0.5420776403724793
Cerebellum_10_R,-0.13811023380284004,-0.30217225070630677,-0.21933397592540932,0.3100818628013758,-0.33225785525102286,0.2599441853366785,-0.15811767597098783,0.06742765166315048,-0.08443797235189675,-0.12339674724592352,-0.16169268197512363,-0.05155277229824387,-0.2812586371597833,-0.30316317578982455,0.3279748167045187,0.13517721415443146,0.15870091713738657,-0.027802092461657876,0.24037304415010935,-0.19892213201061407,0.2930078506309507,-0.3759528088932426,0.017000709531107987,0.5895049306045678,-0.7028007876859623,0.5570858523427206,0.4174757783081251,-0.13494951535602534,0.5877519366807047,0.06128048124106018,-0.24081771663732013,0.30365717027038824,-0.3122149662463935,-0.14779898399014774,-0.16419261951169414,0.00878836633710664,0.10679472749442648,0.06148588920091845,-0.2672978699348156,0.10708768570618045,-0.34472274568677846,0.27940548410315286,0.3138061627111961,1.0,-0.7187316219689311,-0.039145225010609054,0.2491109222580485,0.05735814877532298,-0.23315264876004566,-0.4342906039666238,-0.11340079320257741,0.06940093925317585,0.28975939164890396,0.3551574128597305,-0.20077093959610537,0.15920305784774594,-0.13743933831388463,0.6818623909874932,0.46341337996181947,-0.08881232461311411,-0.4495546551670078,-0.18444783625945235,-0.5438316203031347,0.6583680392327691,-0.5953272134802637,0.15374515089338284,-0.3667974335209607,-0.44801932494239277,0.04429202690023612,0.021146011088642537,0.14352617662298875,-0.10828844755690169,0.17925816729648478,-0.44256368865190854,-0.2907553752630947,0.1306953300044168,0.512180032916661,-0.0705529498921099,0.4831824161008511,-0.14234221017188092,0.5322763148156427,-0.2921261150377994,0.04919714894096931,-0.39364748979241526,-0.28699142735534466,-0.5841193846477947,-0.06307666491382052,0.29468753786572266,-0.11458380828682245,0.1138770622916458,-0.04751752262246459,0.469592746695666,0.0382947324098221,0.36158724033135037,-0.3536243330579547,-0.177792982364547,0.5007258250638694,0.029057915750362876,0.5997299090337735,0.155360267005768,-0.47837361238575427,-0.24841801239544498,-0.11525834139320687,-0.4846578630400531,0.07660557397274649,-0.11440009343598752,-0.20858778861106286,0.4506632833679012,-0.1406889879218005,0.20808575658585274,-0.4137197215559282,0.31240258171691343,0.03372723496869725,0.5232379603213916,-0.033400867315210456,0.24029765365561861,0.26054176889762526,0.5833317813072871,0.2535914710148493,0.46547993200256893,0.1272755574223915,0.5908274644537126,0.33398950747899286,0.31538472657325123,0.003031816544671718,-0.35907323118247203,0.3250367553598387,-0.10555389757567457,-0.06543828468038389,0.011064406271772341
Thal_PuL_L,0.144887806230909,0.2747008280559995,0.2722845302415461,-0.23611937723357565,0.34031306186740556,-0.24591494242906314,0.18912165146946794,-0.007375437268901202,0.06425368362545775,0.16784708712515528,0.32350398128450353,0.15555924980344832,0.28789443949330046,0.3623105478081752,-0.36175394855377124,0.004573287333157227,-0.17135602352010026,0.2696792046943194,-0.2511690454023115,0.36004577767476,-0.27859941674783806,0.445221623533758,-0.15333087288200353,-0.5797849227776196,0.5995577914124183,-0.5039248456471668,-0.42615926972638324,0.3386771034604214,-0.5374072393339757,0.0492184609756884,0.5090704240936531,-0.1775370042487584,0.37915044237548656,0.1447870455405232,0.056969159668540915,0.14541854349420955,-0.16210189597258523,-0.033335824384771284,0.36096123532798047,-0.1928661244473726,0.3472169279365112,-0.3269864674389529,-0.3027333665930993,-0.7187316219689311,1.0,0.04229700217167784,-0.1155596218617068,-0.014622860311803423,0.24321832884075967,0.4516819681271675,0.15226678176975905,-0.08207834405159818,-0.32980174716798094,-0.32150737048098066,0.26389286009980134,-0.14202628849606178,0.15582359979260008,-0.5835435634496445,-0.3213762024032297,0.15959008111544645,0.5270562502725442,0.2702059932721766,0.5300250898122725,-0.5990608391194029,0.7362188514190129,0.16976539275104427,0.4925428724225189,0.5733427612115137,0.07746595383038463,-0.00391252140612668,0.051549345238063926,0.12380215643826707,-0.04889284564056488,0.5745489520197712,0.35491936590013223,-0.01953937222537776,-0.6862610945988812,0.03164472491920909,-0.4302772889640338,0.20988536954216166,-0.536377588047102,0.5267502987544581,-0.07635269214135468,0.23909075898646,0.3589444320301272,0.8089797111181679,0.16852501442314216,-0.30955271396562517,0.022651691118786507,-0.06322109184733399,0.2567762770790464,-0.5013886636194678,0.10923890313431554,-0.24898339900502614,0.4387139738210151,0.3172708386649756,-0.4767097415461637,-0.18729938354082198,-0.7012167136185662,-0.13892880956002662,0.4865182010569367,0.3512455446194185,0.0981537855532003,0.603097759003439,0.01958200780105948,0.3425672508724584,0.21565429540982078,-0.3607442100272261,0.13241023894239404,-0.1789710433782336,0.430734425396938,-0.3475416306172185,-0.037396696539005285,-0.5584526916705121,0.21800595443664889,-0.20689783104699402,-0.06846576049134297,-0.5833049278195961,-0.23407469556901453,-0.2710404566941228,-0.036092436983707725,-0.5237197542971536,-0.3698122820654172,-0.3029579210391564,-0.06357809767454421,0.34160693505186074,-0.43531943519036187,0.18714045743485896,0.036678055012300204,0.06638161722524596
