,Cingulate_Mid_L,Temporal_Mid_R,ACC_pre_R,Vermis_3,Frontal_Med_Orb_R,Olfactory_R,VTA_L,Rolandic_Oper_L,Occipital_Inf_R,N_Acc_L,Raphe_M,Frontal_Mid_2_L,Temporal_Sup_R,Parietal_Sup_L,Thal_MGN_R,ACC_sub_R,Thal_MDl_L,Vermis_1_2,OFCmed_R,Lingual_L,Frontal_Sup_2_L,Temporal_Inf_L,Occipital_Sup_R,Cerebellum_7b_L,Parietal_Inf_R,Frontal_Inf_Orb_2_L,Vermis_9,Frontal_Inf_Oper_L,Occipital_Sup_L,Temporal_Pole_Sup_R,Cerebellum_Crus2_L,Putamen_R,Temporal_Pole_Sup_L,Supp_Motor_Area_R,ACC_sub_L,Cerebellum_Crus1_R,Thal_PuI_L,Cerebellum_4_5_R,Thal_PuL_L,Frontal_Inf_Tri_R,Cerebellum_3_R,Thal_VA_R,Paracentral_Lobule_L,Rectus_R,Insula_R,Heschl_L,Angular_R,VTA_R,Angular_L,SN_pr_R,Cingulate_Post_R,Vermis_6,Frontal_Sup_2_R,OFCant_R,Vermis_7
Parietal_Inf_R,0.29300001014310395,-0.1327894213052574,0.3980126185204246,0.260644937690448,0.28368833685726014,0.23785953908527152,0.11144679259718074,-0.21013335685843543,0.20956678232008738,0.025851097060638345,0.24310557752654155,0.2606526876744766,0.23396853676970017,0.5055711810571424,-0.042006047353549826,0.2228814567272078,0.07344196593397405,0.0874509887388004,0.08373357012376224,0.30433049278877705,0.10336573105930576,-0.006550314765361782,0.2718247311726362,0.4269723797283309,1.0,0.2683957118718551,0.32267733382789654,0.2469347529736833,0.4209406989724278,0.13600330741658184,0.4625912945980663,0.5089689246900062,0.2516667006612873,0.1915348028013752,0.15848758012719794,0.4954293241423224,-0.004490422620692058,0.20736527351183284,-0.02917806046539841,0.4260400767758614,0.14404413346249337,0.09754517338831387,0.3037103429253382,0.002262644303022912,0.41367802968847195,-0.10170408185928903,0.402964717375856,0.12317968011691108,0.11066658709851271,-0.007814778247240667,0.2189817480250301,0.07115002688648961,0.2106378953423359,0.020734837759013754,0.31738032663373406
Frontal_Inf_Orb_2_L,0.5849080597196471,-0.5100886100035039,0.7285353065283597,0.5434292714592064,-0.3810560550473015,0.2801010955709483,0.6743316271484928,0.5862982212097514,-0.12985139754163547,0.42811372092278405,-0.25867882780918827,0.835475807578707,-0.13770699127516312,0.4567211753132386,0.5894963543742502,0.3693681275784666,0.38853168138354643,0.6386799771826775,0.06256162232158236,-0.29704933549853796,0.7767782976788488,0.16450149955311902,-0.36814861440426455,-0.19841096010289144,0.2683957118718551,1.0,0.09925474786759968,0.16642524093663028,-0.4434693499845438,0.05411543777456984,-0.3257280897103322,0.15995192464065988,0.6836701320085885,0.4652993288072018,-0.0013705573695893857,-0.047334563468073826,0.26037759551029105,0.6176506413988189,0.19747565626177443,0.6850561554533837,0.718302539083219,0.6175267067172423,0.4422460410753419,0.4743033123646504,0.11644460696614965,0.4661258945253798,-0.4102264334261134,0.5939941988806412,-0.5328195055461681,0.34229634226869365,0.2846486294438597,-0.5737994912405722,0.7841683065796033,0.6927549846272592,-0.4030831604173073
Vermis_9,0.04847211952759883,-0.08726839834814684,0.24651867682976913,0.1273102877874051,-0.033575333577608946,0.23359058778388214,-0.0354265234989566,-0.2828259652418467,0.0894521351512191,0.029889450954156307,0.2623079875748974,0.12434871213027207,-0.07162884283348807,0.3082905049098186,-0.04020361774067117,0.03177423592549092,-0.15770279543487753,-0.017326730662410413,-0.0977062481522607,-0.08159594337493561,0.07834254769150377,-0.1594502076095411,0.03623776800813674,0.3586617107372208,0.32267733382789654,0.09925474786759968,1.0,-0.0018471715825914663,0.19083962161444326,0.053248217557472007,0.23331305258732898,0.10723381639799066,0.04022459896311823,0.19210753950848544,0.046509477652784334,0.29130819340307934,-0.2431213940658779,0.13245111817990812,0.20537245852491576,0.23577880019024688,-0.03213369208768991,-0.11914727197617254,0.03463463940834597,-0.0060653056774741185,0.10416773755259409,-0.29290029750102003,0.036611026114792444,0.01747956666234578,-0.019074636632052177,-0.1950225902176761,0.08059065029178294,-0.03812550000868009,0.07993535686766574,0.019242952268867776,-0.11342525982576858
Frontal_Inf_Oper_L,0.3600927389528053,0.3724642981690839,0.2051555691659643,0.1701096334688973,0.2906829252594637,-0.030829605295713488,-0.19176013817949297,0.3564226083641568,0.30434352346014404,-0.10345731881373657,0.37611863966259984,0.06363093621238425,0.3189618664690039,-0.09198894759992693,-0.33558217630593484,0.217557747569262,0.3421703487959799,-0.07458324887761941,0.09623251099438129,0.7189342891884872,0.28549660870696264,0.03791055236134975,0.4252589058371007,0.30343357387978376,0.2469347529736833,0.16642524093663028,-0.0018471715825914663,1.0,0.5197867846657371,0.3264091023927891,0.41976990675377174,0.5297148260548133,0.27054225339549626,0.024871770173970183,0.22108927478209867,0.162236659945174,0.27302657270833336,0.13943763266842765,0.03533023142730917,-0.015639173496367276,-0.20114074301894702,0.1421245538333369,0.23139619210578022,-0.24500219700214376,0.5599387987074254,0.42746163219170735,0.530726739045121,-0.15015286646441642,0.602019169047207,0.04065500093895438,0.40887831956904375,0.5805972549955524,0.18052215036687858,-0.3266767447594679,0.45238477259251747
Occipital_Sup_L,-0.09236080562592197,0.5254291845583022,-0.11335885729184406,-0.23752966681466914,0.5811569989218813,0.008111851213552965,-0.5194442682579328,-0.43296834919156235,0.3102264995200295,-0.35135554069132346,0.47317712719689586,-0.4548499217472583,0.3316946841257586,-0.0180514649410819,-0.7119030383336228,-0.05232806237477245,-0.1487939742907968,-0.5623448361700542,0.151720015706839,0.7628819396321569,-0.3235821646637135,-0.1220125178851463,0.6724928231302393,0.6175655692476253,0.4209406989724278,-0.4434693499845438,0.19083962161444326,0.5197867846657371,1.0,0.2610811422516194,0.7009563931758169,0.4611597841192468,-0.23882194322527228,-0.29369184441801094,0.11737283399086623,0.2905167540584081,-0.19957718082084674,-0.27820265856464327,-0.13095495872416188,-0.29873770866871163,-0.6357317656124306,-0.42456790573934033,-0.09320095935684133,-0.3438899436363695,0.5526892663140022,-0.3061009789356098,0.7387344902663918,-0.4675846308801516,0.8367373763897936,-0.2250891626270464,0.1093523641967355,0.8233419685635797,-0.3056802330422825,-0.6669055723308722,0.6529764128939607
Temporal_Pole_Sup_R,-0.07280952916543418,0.03673547316735473,0.07786831864097758,0.06299121471187322,0.2602211522314693,0.21487902390347097,-0.0675515956703428,-0.0672345326511516,0.12345248664127999,0.17234676711778035,-0.06604236895647127,-0.07705196187214251,-0.04589548342909622,-0.03767851408742844,-0.3412936552199624,0.0545219369756199,0.023266944890719746,-0.10513521895157556,0.14043360185735682,0.2561891923210873,-0.030110271602601213,0.04600205711898042,0.21014248641567185,0.0747672500920433,0.13600330741658184,0.05411543777456984,0.053248217557472007,0.3264091023927891,0.2610811422516194,1.0,0.05296471556264512,0.17849822139537652,0.21675439295200857,-0.16638211815969392,0.005995725803397193,-0.011008124216758628,-0.15050567100083742,-0.0350223337133024,-0.2863913556661462,-0.040999070758562066,-0.22705528615628073,-0.06994497243517493,-0.19356847097293697,-0.07142246470306754,0.264040067910772,-0.04716025877769727,0.12299041373493869,-0.06781633324163411,0.16290326791027607,-0.06231898194694505,-0.12035817876200462,0.26091012122365037,-0.046972924484202185,-0.19318023976334583,0.09436789058186877
Cerebellum_Crus2_L,-0.0441828882470541,0.32726896882690604,-0.053636555716167884,-0.07909643793399297,0.4732569901580888,0.025481638824112543,-0.4545561536269941,-0.3954021597352816,0.42641379518197237,-0.3288761027419117,0.5013903056081135,-0.3040075056329869,0.33825068293266464,-0.06345019238678776,-0.46304274800227146,-0.03543334235771489,-0.05257376542106748,-0.39005785875778004,-0.10771388121701823,0.6754113310095581,-0.2711942838692763,-0.06984471760146602,0.58271160417759,0.7955279031245368,0.4625912945980663,-0.3257280897103322,0.23331305258732898,0.41976990675377174,0.7009563931758169,0.05296471556264512,1.0,0.4731252500974309,-0.15582833096322568,-0.1102863743336285,0.18564936049340594,0.4903727700137915,-0.12410978842308588,-0.17382925033646607,-0.06291472784926416,-0.06602934789833959,-0.40184580709353884,-0.2716717927335422,0.050778931012700784,-0.41221013689425257,0.46692818475609466,-0.16790469794822455,0.7308667655537638,-0.39546735162124247,0.578676497130234,-0.2888588509194046,0.1425937594292958,0.6455677143957044,-0.2739963131038092,-0.5265036554305181,0.7233835087805744
Putamen_R,0.25022583589324754,0.33998693812117203,0.5147837745753937,0.1750985709437407,0.3265790530387814,0.28583576686776385,-0.16681424840355413,-0.05244038639733187,0.3059288497805185,-0.11695599575104176,0.4599319179819722,0.045503409907578264,0.6664776551610672,-0.10976739062723827,-0.11554509587311602,0.247213236460345,0.23211921769356506,-0.10993264344159177,-0.047939608547838256,0.6125854240131853,0.06621534104648402,0.04215431820856289,0.45797530401300474,0.2898434637897038,0.5089689246900062,0.15995192464065988,0.10723381639799066,0.5297148260548133,0.4611597841192468,0.17849822139537652,0.4731252500974309,1.0,0.25564310188309963,-0.07532821543940928,0.21344120391913995,0.06230931495962355,0.09564772434274187,0.030389334624222393,-0.12715455485876023,0.340529743657394,-0.09462721583701887,0.3547582747133976,0.13125770059523825,-0.19606275261098513,0.9117261284219433,0.08628753306536666,0.5460192017256685,-0.1530117736785779,0.2916944823710323,-0.03797400218563333,0.23177608965092084,0.41810862636596174,0.12604823899699194,-0.30701704767765337,0.42273234559932993
Temporal_Pole_Sup_L,0.44426858177382106,-0.28879228358653547,0.4914087063332374,0.3461592235227267,-0.08180195237947616,0.24453785177300377,0.5122918936822819,0.5535278002517531,-0.05257485826138668,0.3820475568074503,-0.23464068070121616,0.5089860862020053,-0.03793292469579829,0.3295156803015196,0.45302010663094094,0.27317687411998187,0.3498724170875646,0.3483750751781956,0.06183488581348975,-0.010603851002974181,0.5011290007927545,0.14762163229012282,-0.19106470775273632,-0.10764901740536093,0.2516667006612873,0.6836701320085885,0.04022459896311823,0.27054225339549626,-0.23882194322527228,0.21675439295200857,-0.15582833096322568,0.25564310188309963,1.0,0.19773647687960816,0.06509571359613964,-0.01547197380187345,0.25683718022377205,0.31897094303298207,0.0177869709805588,0.378278450963944,0.4915349141978433,0.6126048876692124,0.302385791036956,0.39150026176913794,0.15933076740102836,0.5080238765855384,-0.1674390519854699,0.46812959727812326,-0.22688306860835908,0.21391201249850994,0.15859274879505414,-0.30927475216379646,0.5422746541536101,0.47401257799997026,-0.09267740209385754
Supp_Motor_Area_R,0.7600101807586684,-0.4271750682566735,0.24544510445159326,0.8435057952898184,-0.30961125535269296,-0.11605310060025616,0.6271653839318467,0.3676537747569836,-0.03010882307137331,0.10875379711459353,-0.03623328119204664,0.8219501058342468,-0.10251485788022077,0.5899768274851888,0.5365507849889407,0.3105954506957655,0.3430595504754044,0.8503388856575202,0.08691844145125965,-0.16563607013396595,0.7885654223886913,0.3583716750300429,-0.34809038045347385,0.06624447578201063,0.1915348028013752,0.4652993288072018,0.19210753950848544,0.024871770173970183,-0.29369184441801094,-0.16638211815969392,-0.1102863743336285,-0.07532821543940928,0.19773647687960816,1.0,0.1458014921248615,0.06383340229607537,0.5588718485454155,0.8961290765670926,0.45558840753712043,0.6649239963028835,0.7333050004636441,0.38658216603167966,0.8321900755014625,0.2513946530374673,-0.14688589141288136,0.3614590851476566,-0.27841689245884815,0.6731969035337511,-0.2852415592787458,0.267689770137021,0.7688514053898944,-0.4226264004377584,0.7685676322195258,0.5557848327732339,-0.21986078059249436
ACC_sub_L,0.08790012583268351,0.08570820415800534,0.09765283147324114,0.12502315476619774,0.052262353772400266,-0.07907037230029687,0.04067674786690741,0.01111417876829506,0.10860520991005375,-0.15771301971311477,0.25569089399629175,0.05710158634897213,0.10875118504179122,-0.012223079416069425,-0.018801579958149663,0.3277633964437296,0.1523606024913697,0.05823439787579441,0.06462828947466863,0.15889996308112872,0.08641371160411179,-0.025064388843156652,0.07844952489915881,0.20991648695547147,0.15848758012719794,-0.0013705573695893857,0.046509477652784334,0.22108927478209867,0.11737283399086623,0.005995725803397193,0.18564936049340594,0.21344120391913995,0.06509571359613964,0.1458014921248615,1.0,0.16070834438599924,0.09273011610134826,0.05701354828122701,0.12238596262323702,0.12674573138700193,-0.02188524209767803,0.0854829193754104,0.1410181099718292,-0.1642046682044792,0.14644839583140645,0.09294927949157011,0.14504617136794876,-0.005975281507379474,0.12532749156315523,-0.031216439154792594,0.1480480107421554,0.14400712865659188,0.07721146089350327,-0.061434706549632755,0.17852448966933684
Cerebellum_Crus1_R,-0.02018571118791003,-0.14804686887154742,-0.09248450462071094,-0.04223702771880703,0.22300498039525107,-0.1364717875368309,-0.18213043593099246,-0.15005406101046975,0.16737702100482515,-0.3088032642844007,0.3086301262618667,-0.0441812746039873,-0.16759457854509371,0.18002609481748597,-0.15622854570860498,-0.06785613350478309,-0.16452962443020006,-0.06527702417029106,-0.059534709778113586,0.21887897547563293,-0.061294696705496254,-0.051955374340161765,0.24020303595751988,0.48149910022864606,0.4954293241423224,-0.047334563468073826,0.29130819340307934,0.162236659945174,0.2905167540584081,-0.011008124216758628,0.4903727700137915,0.06230931495962355,-0.01547197380187345,0.06383340229607537,0.16070834438599924,1.0,-0.0421322238248219,-0.03686149421684549,-0.047182660858497025,-0.008422395803074707,-0.1089584887232581,-0.2278991256314991,0.03891772017145561,-0.2647968308234176,-0.048118409917476936,-0.03502782718504466,0.35695617530074963,-0.09968510211403116,0.18614129857445372,-0.22870808394309186,-0.023784877568915827,0.22103790101196674,-0.14499922064353252,-0.13854455329330378,0.5113932548267703
Thal_PuI_L,0.7123561216349976,-0.11294568381120129,0.06300224851241087,0.6008841259037695,-0.09170842559073833,-0.3275796806889741,0.4094478633978627,0.6392413104573605,-0.07665770860125552,-0.1066402770943835,-0.08557442474596155,0.4838600502453768,0.16080191539221705,0.20716916598876578,0.38199244154689777,0.16181632233378596,0.39294230210469944,0.5874233041845224,0.06540325259327927,0.19168660241794233,0.6038350174456367,0.41716746128316956,-0.22149896026821758,-0.1107969530993794,-0.004490422620692058,0.26037759551029105,-0.2431213940658779,0.27302657270833336,-0.19957718082084674,-0.15050567100083742,-0.12410978842308588,0.09564772434274187,0.25683718022377205,0.5588718485454155,0.09273011610134826,-0.0421322238248219,1.0,0.6145461999230774,0.17553990966633878,0.2337610952900636,0.5218573900466751,0.5082320504667152,0.6594072294544371,0.08353097462510134,-0.04364328943805846,0.6391375080313273,-0.09868453393687686,0.48737306672047515,0.03636416376642641,0.30530033458111355,0.6695328875620287,-0.09793425242653445,0.5621308354945436,0.27062245452102107,0.06211356607808
Cerebellum_4_5_R,0.8577105789702707,-0.4467379346497432,0.4036577672968228,0.8556472711270291,-0.376453113759671,-0.05943009738422632,0.6453254775330785,0.47769662539990876,-0.06479192325978922,0.1438869610337531,-0.10471123737941813,0.8821620110077368,-0.0502231311109012,0.6002959936268627,0.5068055218979283,0.3123706579887897,0.36917277414341915,0.8569106305952376,0.04926446038734064,-0.10151674686899087,0.8700456952517691,0.39872636332882905,-0.3752472890371466,-0.011448250950486813,0.20736527351183284,0.6176506413988189,0.13245111817990812,0.13943763266842765,-0.27820265856464327,-0.0350223337133024,-0.17382925033646607,0.030389334624222393,0.31897094303298207,0.8961290765670926,0.05701354828122701,-0.03686149421684549,0.6145461999230774,1.0,0.3878281138508794,0.6971427867531856,0.7677951829013356,0.43612426503426827,0.836737289949556,0.3298724197605585,-0.016564913021102082,0.44154002575016943,-0.31930290981545306,0.6607201286343198,-0.29667563253953216,0.30499559688784195,0.77904500852396,-0.4249098942430353,0.8519517093243066,0.5634290771778961,-0.2760301759318723
Thal_PuL_L,0.37890702784469166,-0.12713974844976866,0.1539392248812331,0.20824571886944218,-0.2973684742641682,0.09774694722427424,0.22120043991592306,0.19692136927661755,-0.09442850663877059,0.1720200668914591,0.014779499926671475,0.40789211425737626,-0.14285252157458783,0.3209503997700247,0.20042650701171738,-0.03272891355247551,0.25222680142566273,0.33586357894686436,-0.0720764818923777,-0.18422935472134466,0.41851699407756837,-0.027165674026568665,-0.25074984959778196,0.2098597233991508,-0.02917806046539841,0.19747565626177443,0.20537245852491576,0.03533023142730917,-0.13095495872416188,-0.2863913556661462,-0.06291472784926416,-0.12715455485876023,0.0177869709805588,0.45558840753712043,0.12238596262323702,-0.047182660858497025,0.17553990966633878,0.3878281138508794,1.0,0.29829459047526763,0.2917601183295946,0.12420946041762801,0.39782738484478547,0.1404151231462142,-0.12075021534678257,0.1199696067212866,-0.16779846472370671,0.3187807252607033,-0.03391575388729229,0.335381262245089,0.45663718394048675,-0.24402169868627815,0.3848908960194107,0.25268042805137214,-0.22183977383689
Frontal_Inf_Tri_R,0.5701333577402307,-0.4117603986345575,0.7386081550090322,0.7327034704180748,-0.3101991860345989,0.28650089800221834,0.5253057921522385,0.14508174646680871,0.03605944905201738,0.29629563044726315,0.06513496105547666,0.8101922437895909,0.16105857964747244,0.414734295512773,0.5592267914710641,0.3529556785698104,0.3207590286023279,0.7055940612410079,-0.0067866596411122115,-0.21966043122902065,0.6088275450422558,0.11160817932670768,-0.22457367673270193,-0.0010920999125977838,0.4260400767758614,0.6850561554533837,0.23577880019024688,-0.015639173496367276,-0.29873770866871163,-0.040999070758562066,-0.06602934789833959,0.340529743657394,0.378278450963944,0.6649239963028835,0.12674573138700193,-0.008422395803074707,0.2337610952900636,0.6971427867531856,0.29829459047526763,1.0,0.6844847836142346,0.5914687898257155,0.5600648863370109,0.26711375969446916,0.2894758195264667,0.19506961368573564,-0.19050326009120405,0.4864194526897677,-0.5524093632175308,0.223236511346503,0.46718424461126895,-0.5182074050076527,0.6771030110366039,0.5078272756724859,-0.3247751340460219
Cerebellum_3_R,0.6978988311837443,-0.6459877596988869,0.3925169924467785,0.7039782909479376,-0.4600503935769581,0.03812295023460585,0.8191808029751384,0.5373766053369605,-0.265640613546133,0.3608291519177715,-0.38853326614800676,0.8717385229487997,-0.13382326671414513,0.6009615579742708,0.839881123753067,0.3144666059472744,0.411046967329733,0.8352101121380315,0.010619786937850859,-0.41280163469755726,0.7449802958254176,0.3732278443478411,-0.5750903539826283,-0.24298397445288883,0.14404413346249337,0.718302539083219,-0.03213369208768991,-0.20114074301894702,-0.6357317656124306,-0.22705528615628073,-0.40184580709353884,-0.09462721583701887,0.4915349141978433,0.7333050004636441,-0.02188524209767803,-0.1089584887232581,0.5218573900466751,0.7677951829013356,0.2917601183295946,0.6844847836142346,1.0,0.6481369228942157,0.6973349239214621,0.5567534138314094,-0.2145232942424133,0.4836887630354259,-0.5046479956525989,0.7854363703647608,-0.6160692441241222,0.33476861957586257,0.4848459288336437,-0.768553796280541,0.8248197836271117,0.850859165267282,-0.4144760166129928
Thal_VA_R,0.5393190666835012,-0.25957064653394457,0.5463519219266907,0.5405622331222627,-0.23028529702485387,0.12255045022874386,0.5448551229771373,0.5774978441636314,-0.08052234324342114,0.32801927294413136,-0.18190401696013625,0.6164443794829876,0.21888780172561473,0.15934360404586204,0.6490734395266324,0.3121241600335586,0.4942291504650713,0.5355153426820272,0.054296104310177035,-0.05756947320432552,0.5569809934127098,0.21334700370002396,-0.2425948951588829,-0.2502857748801114,0.09754517338831387,0.6175267067172423,-0.11914727197617254,0.1421245538333369,-0.42456790573934033,-0.06994497243517493,-0.2716717927335422,0.3547582747133976,0.6126048876692124,0.38658216603167966,0.0854829193754104,-0.2278991256314991,0.5082320504667152,0.43612426503426827,0.12420946041762801,0.5914687898257155,0.6481369228942157,1.0,0.44766877105814085,0.2553968982098228,0.24037048559658802,0.5662563193368989,-0.1948314930107705,0.5365430197094124,-0.35233152832410314,0.3561076378684683,0.3555047807155439,-0.38251866660735295,0.6216584117463586,0.4952497018158089,-0.1820051960825236
Paracentral_Lobule_L,0.9131491730498437,-0.27500301410023015,0.29360313346045824,0.7481844643554286,-0.2326662230479786,-0.08124794144382325,0.5398166415439061,0.44750879210215183,0.006053747328894139,0.09491462848482367,0.01021203684864394,0.746954882196229,0.10991293250809149,0.5696395383340458,0.4459880441699933,0.3261091219769935,0.4902050051469716,0.7032819158017876,0.0908103444411605,0.0959996136314048,0.7427064254304445,0.29985906540996715,-0.20800797785509675,0.13486466843318487,0.3037103429253382,0.4422460410753419,0.03463463940834597,0.23139619210578022,-0.09320095935684133,-0.19356847097293697,0.050778931012700784,0.13125770059523825,0.302385791036956,0.8321900755014625,0.1410181099718292,0.03891772017145561,0.6594072294544371,0.836737289949556,0.39782738484478547,0.5600648863370109,0.6973349239214621,0.44766877105814085,1.0,0.2416391756500755,0.04974283071380015,0.5116332715532662,-0.07859384555190933,0.589166718604953,-0.0572438827474763,0.28874592583247743,0.8555540765103273,-0.2388881887725401,0.7858907317522964,0.44247823454893614,0.010541492027156875
Rectus_R,0.3011703679446707,-0.4115380104785359,0.24273145291950413,0.24922832551846977,-0.340902220641016,0.08294651820955751,0.6249379840618232,0.2461303671380081,-0.39231833267457855,0.33473549625578103,-0.4676117156351744,0.46172486723709544,-0.25814788581090925,0.536427774538818,0.4663139684670545,0.21882886203590887,0.136362582764482,0.3485667877534386,0.11497516239419013,-0.37829606406696054,0.41828966424807945,0.174050454347739,-0.49518621858885215,-0.15440055391473156,0.002262644303022912,0.4743033123646504,-0.0060653056774741185,-0.24500219700214376,-0.3438899436363695,-0.07142246470306754,-0.41221013689425257,-0.19606275261098513,0.39150026176913794,0.2513946530374673,-0.1642046682044792,-0.2647968308234176,0.08353097462510134,0.3298724197605585,0.1404151231462142,0.26711375969446916,0.5567534138314094,0.2553968982098228,0.2416391756500755,1.0,-0.14452849458008987,0.052042118800425224,-0.5069086182887912,0.5414818899840975,-0.37916495373322334,0.2594105082675747,0.12323018303844491,-0.5396153301193402,0.5186574264271208,0.6273980140702947,-0.432249062517937
Insula_R,0.16896251840163248,0.4185361619979003,0.4955743944656556,0.13223450223781458,0.320912445347631,0.30547895873281333,-0.23575530066816214,-0.168152065869065,0.287963381038734,-0.07043387347257207,0.4066331683996372,-0.015387567251937916,0.6568082430009522,-0.14167725171809317,-0.26436598287060475,0.23884779770819894,0.20961375298781798,-0.20717810043702453,0.04022458053527852,0.6342095562623039,0.024975628755583092,-0.01715770916333253,0.49793978738842537,0.3445909899512448,0.41367802968847195,0.11644460696614965,0.10416773755259409,0.5599387987074254,0.5526892663140022,0.264040067910772,0.46692818475609466,0.9117261284219433,0.15933076740102836,-0.14688589141288136,0.14644839583140645,-0.048118409917476936,-0.04364328943805846,-0.016564913021102082,-0.12075021534678257,0.2894758195264667,-0.2145232942424133,0.24037048559658802,0.04974283071380015,-0.14452849458008987,1.0,-0.05256557079294816,0.5422432514761111,-0.24747994170138646,0.3504170291104898,-0.016787904564163975,0.20158666237396314,0.49726992672290354,0.09310875809372743,-0.3884479034494241,0.34409375433519895
Heschl_L,0.6064043163890462,-0.18775763734681086,0.20243656524333206,0.39071496453643406,-0.14295742993438268,-0.13004209944001432,0.3557426362638662,0.8651269996621068,-0.032603809261609044,0.09281082409024606,-0.06134534754935713,0.44953717306504587,-0.011651150595749891,0.0054901640536395855,0.41508358919098637,0.20815055405884095,0.5156305555148376,0.44209854749057975,0.0656899288324037,0.0888115317494017,0.5709391439725806,0.24483241306134146,-0.10238762295259521,-0.25412850810524445,-0.10170408185928903,0.4661258945253798,-0.29290029750102003,0.42746163219170735,-0.3061009789356098,-0.04716025877769727,-0.16790469794822455,0.08628753306536666,0.5080238765855384,0.3614590851476566,0.09294927949157011,-0.03502782718504466,0.6391375080313273,0.44154002575016943,0.1199696067212866,0.19506961368573564,0.4836887630354259,0.5662563193368989,0.5116332715532662,0.052042118800425224,-0.05256557079294816,1.0,-0.08175478139574485,0.37807459899773077,-0.06888667506392189,0.16612147825354387,0.47537725148910853,-0.15385634919512758,0.5041440997855838,0.3432798282290774,0.05634072994421608
Angular_R,-0.10727972040424663,0.49622295223926605,-0.11724164124429352,-0.15899537400173697,0.5270186011080883,0.029076889412860085,-0.5518112738652382,-0.33223664270944264,0.43026659564715225,-0.32175517508627227,0.503873163485634,-0.4151792752314183,0.4689320910193114,-0.22258885531164765,-0.5007003460292372,-0.036119556668650854,-0.03213512135368827,-0.4659350707623859,0.058155961246992204,0.7292664891426296,-0.36430205647759506,-0.10560173905932571,0.7005785324442346,0.5043573376319065,0.402964717375856,-0.4102264334261134,0.036611026114792444,0.530726739045121,0.7387344902663918,0.12299041373493869,0.7308667655537638,0.5460192017256685,-0.1674390519854699,-0.27841689245884815,0.14504617136794876,0.35695617530074963,-0.09868453393687686,-0.31930290981545306,-0.16779846472370671,-0.19050326009120405,-0.5046479956525989,-0.1948314930107705,-0.07859384555190933,-0.5069086182887912,0.5422432514761111,-0.08175478139574485,1.0,-0.49141829653418756,0.6725222735233415,-0.30158092470898806,0.07725937784524686,0.7215589761863854,-0.3571860315499824,-0.6236925609850943,0.6903375139845955
VTA_R,0.6210209573055111,-0.5916303870206238,0.28496419659706657,0.6222204661648137,-0.36161511989142897,-0.007694077272016889,0.915863561706229,0.5061111738117211,-0.20385880111127014,0.3493275405608564,-0.4246473781977114,0.7505649083636274,-0.3219359338891261,0.6671692840004873,0.6897870457516623,0.3036306889214258,0.29500622728782117,0.720186801950978,0.20344331064079524,-0.3560724181975461,0.7137127224848733,0.34651955080784436,-0.5274885269355253,-0.14400448155664825,0.12317968011691108,0.5939941988806412,0.01747956666234578,-0.15015286646441642,-0.4675846308801516,-0.06781633324163411,-0.39546735162124247,-0.1530117736785779,0.46812959727812326,0.6731969035337511,-0.005975281507379474,-0.09968510211403116,0.48737306672047515,0.6607201286343198,0.3187807252607033,0.4864194526897677,0.7854363703647608,0.5365430197094124,0.589166718604953,0.5414818899840975,-0.24747994170138646,0.37807459899773077,-0.49141829653418756,1.0,-0.38936729057912667,0.42176594776376264,0.45531242887852963,-0.6125510690080871,0.7481725728237633,0.7699914659710659,-0.36617834738684124
Angular_L,-0.05050074871382227,0.5733052861808849,-0.3619175681343656,-0.29373132811947494,0.5228955363282736,-0.1808619238492698,-0.4818121151547198,-0.13619076557468787,0.2449377353700264,-0.3698531078003798,0.33264536626082025,-0.49994678309707613,0.2477880036321664,-0.11427161810428876,-0.6924935681402319,-0.1283445464599607,-0.02855469425588756,-0.5328198738551131,0.12592848552913574,0.8147248666172745,-0.25377387081605873,-0.014596206032473451,0.5621989224926948,0.52491255738278,0.11066658709851271,-0.5328195055461681,-0.019074636632052177,0.602019169047207,0.8367373763897936,0.16290326791027607,0.578676497130234,0.2916944823710323,-0.22688306860835908,-0.2852415592787458,0.12532749156315523,0.18614129857445372,0.03636416376642641,-0.29667563253953216,-0.03391575388729229,-0.5524093632175308,-0.6160692441241222,-0.35233152832410314,-0.0572438827474763,-0.37916495373322334,0.3504170291104898,-0.06888667506392189,0.6725222735233415,-0.38936729057912667,1.0,-0.0980151298992369,0.18933924580606898,0.8784335291437493,-0.3083028408852142,-0.6436506097685567,0.7070030271775486
