,SupraMarginal_R,ACC_sub_R,Lingual_L,Temporal_Sup_L,Vermis_8,Thal_MGN_R,ParaHippocampal_L,Occipital_Mid_L,Parietal_Inf_R,Thal_AV_R,Precuneus_L,Vermis_7,Supp_Motor_Area_L,Precentral_R,Cerebellum_8_R,Thal_VA_L,Caudate_L,SN_pc_R,Frontal_Inf_Orb_2_L,Temporal_Sup_R,Putamen_L,Supp_Motor_Area_R,ACC_pre_L,Thal_PuA_L,Cerebellum_6_L,OFCpost_R,Thal_PuM_R,Thal_MDl_L,Precentral_L,Thal_PuL_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Thal_VL_R,Cerebellum_3_R,Thal_VPL_L,Angular_R,Thal_VPL_R,Frontal_Inf_Tri_R,Paracentral_Lobule_R,Thal_LP_L,ParaHippocampal_R,Vermis_10,OFCpost_L,Thal_VL_L,Insula_R,Temporal_Pole_Sup_L,SupraMarginal_L,Vermis_3,Temporal_Pole_Sup_R,Postcentral_R,Cuneus_L,Thal_VA_R,OFCant_L,Frontal_Med_Orb_R,Thal_Re_L,ACC_sup_L,Thal_IL_R,Cerebellum_7b_L,Calcarine_L,Heschl_L,Thal_AV_L,Temporal_Pole_Mid_L,VTA_R,Cerebellum_4_5_L,N_Acc_R,SN_pr_L,Olfactory_L,Precuneus_R,Parietal_Inf_L,Caudate_R,Rectus_L,ACC_pre_R,Postcentral_L,Cerebellum_8_L,Amygdala_R,Occipital_Inf_L,Parietal_Sup_L,Cerebellum_Crus2_R,Rolandic_Oper_R,Pallidum_R,Cerebellum_4_5_R,Cingulate_Mid_R,Red_N_R,Thal_PuA_R,Thal_MGN_L,Frontal_Sup_Medial_L,Olfactory_R,Cerebellum_Crus1_L,OFClat_R,SN_pc_L,Hippocampus_R,Frontal_Mid_2_L,Thal_PuI_R,Thal_MDm_R,Vermis_1_2
Cerebellum_6_L,0.07893076218289471,-0.004629285748277536,0.8879685962502618,0.6044071370393502,0.19266049168192712,-0.48241081257064083,-0.46546786550699315,0.6213473287344572,0.13406431599209648,0.07438145180292252,0.17076511767192945,0.8124517488288755,-0.10425492077118292,-0.03671861267529882,-0.27266359727350703,-0.1819597449128276,-0.11896193422744343,-0.1331946042258261,-0.3620155743078442,0.44813276325642065,0.20619497085436067,-0.2126122159250148,-0.008863418185156902,0.2626993260779225,1.0,0.39040065536317947,0.20110962653051556,0.05162692856252162,0.0840128619555956,0.4562297472239519,0.6311477844546509,-0.18317821839980006,0.03773618473492152,-0.4397282612545144,0.5022950091392757,0.6675474651628607,-0.1446839101802264,-0.3303908051358077,-0.11495871887973888,0.4115729698147571,-0.35913828017803706,0.7849725499111895,-0.33772319816019325,-0.05135206441931794,0.5208591868364656,-0.07944709169553395,0.5632889224427718,-0.09061632391820441,0.12382019947633138,-0.2933900784277207,0.7712272623327421,-0.12023418058668592,0.19608519086531714,0.4384061089457969,0.013578979761597486,-0.1133193091625369,-0.1166443738846018,0.5219195623676381,0.8870371265822606,0.14057408229712826,-0.31204368940259525,-0.13940005183244297,-0.3961166160569126,0.3244736434402413,0.5482725281797052,-0.43152349434551107,-0.00553697058766659,0.20779174005885284,0.28758242012763857,0.06545706339605034,0.4854704907946407,-0.17977433587736177,0.0997837465642614,-0.3984518233087282,0.5776680707761315,-0.46862549284528165,-0.27676029126219864,0.3976781186615781,0.5225374727984559,0.557492095456992,-0.1604989229682091,0.007085944787187392,-0.4876496997440206,0.2591965793415444,0.07852204559121222,-0.14128262252785923,-0.2590891045619381,0.35946891366373185,-0.11424680645359621,-0.2688508624826844,-0.60006359974654,-0.38430217844727416,-0.36552904298232214,0.0651880254244699,-0.3937088567330937
OFCpost_R,0.23949500747003163,0.22270112335267297,0.47783938246568414,0.22878029897122867,0.040202262721965074,-0.3203659796312391,-0.3312798990303315,0.581323723685473,0.20758915538064265,0.13549087426112616,0.0784574685594957,0.2667371385750837,-0.10985100237613737,-0.11251880365061824,-0.28670523478601845,-0.17555697716065014,-0.13604715703800957,0.09805622855426897,-0.0852898013105539,0.18302491549676062,0.20850663336786154,-0.1979282564174574,0.19535140081556965,-0.01201905031474567,0.39040065536317947,1.0,-0.005600173021955618,0.015471285668422164,-0.05937489415111576,0.09292496117184479,0.38060679226494687,-0.09278864045059687,0.12671406735781784,-0.3343250450324279,0.2946220371878238,0.3430682893922979,-0.20370454739580718,-0.19926282071939524,-0.13032751963048267,0.32255759937882456,-0.307851928949598,0.47563621383190674,-0.008764449976463888,-0.006794186063340728,0.44360990709900305,0.13395447374258548,0.3697392476316802,-0.0383119790478086,0.3577940598880156,-0.08945038803395931,0.3814907802784191,-0.014214065468227564,-0.011595688349915615,0.31677590167202585,0.0235732657600593,-0.11757716932931685,-0.13845342862026777,0.2725250516908514,0.3856371933674957,-0.06882605181924241,-0.2546537419185612,0.10729380834121093,-0.021289452366184573,0.06728108719716562,0.3336328814096022,-0.20315002794858084,0.06513889976754665,0.17993983786157064,0.30769164962379475,0.06280294729344604,0.3840796979978336,0.07111813805752973,-0.010063094222625824,-0.08766443453883904,0.474621209832623,0.0399374614403565,0.030958699236547645,0.21651396105419643,0.1707140265991243,0.3979144984999524,-0.15480618988625208,0.03394185039552473,-0.24840134952449694,0.08246304168618745,0.1206345498129336,-0.06012103104668737,0.03324652991420399,-0.16440416122792678,0.01764603321688937,-0.08214234120785295,-0.4043141374581166,-0.18497139890133266,-0.32008992284734344,0.004463310265322344,-0.3140971132732213
Thal_PuM_R,0.35257712743679803,0.3578463876470606,0.22192054727109156,0.40010634805587464,0.31025195618542983,0.36974696346672997,0.4912425726859966,-0.07941186533996844,0.23217456854531449,0.42445317157099144,0.6488426539632948,0.05784691865588961,0.7786561296572105,0.8366582738105307,0.4004321815456778,0.6793838472398799,0.7385875508383617,0.14683681934753054,0.3825392893680846,0.30153717944373487,0.44914936750009266,0.7420906416674102,0.24745143157365296,0.6965231512807227,0.20110962653051556,-0.005600173021955618,1.0,0.4373972292167026,0.8847591051188753,0.6844464665872423,0.4560268570079674,0.6431106719420646,0.610774908287906,0.5693144552012401,0.7069795106087053,0.035096430629936684,0.7889694950559429,0.5909305592310702,0.7912676112151882,0.4627227956068564,0.574668004562025,-0.05079646826926577,0.012440240755598804,0.651391477306675,0.2576483718588139,0.2760037035089413,0.4013325697461274,0.7592108980397354,-0.13312328882629473,0.5190453248860761,0.24961403445574223,0.5346203094577092,0.17062031149866966,-0.14325019748908227,0.2773752497567334,0.7985130009638787,0.6966086828138986,0.07313942970227402,0.1382551753573132,0.5569392211352809,0.5163104673629959,0.2855698495924022,0.42177251223513024,0.6950880754885933,0.011048850381313695,0.3720705074359577,0.11434008686251738,0.6095315447420628,0.5577710270299105,0.6305156372301222,0.02161267894938157,0.37803278175193156,0.8344872804876987,0.357733452301354,-0.11564510997497769,0.20266311640709886,0.30213482319836554,0.06766893054879197,0.48349491450900656,0.1956920506551959,0.775323149703052,0.8698448471773395,0.34026552656599535,0.8458231117958362,0.4560920668744537,0.7610340562669663,-0.13236852251060632,0.15164336213263344,-0.2072121995561464,0.42745861599001894,0.4842004673760518,0.6503613680295124,0.6213396671609164,0.7147337444389293,0.6473921591395296
Thal_MDl_L,0.03328582106483329,0.30561303965283904,0.17870657399107293,0.3500682575815008,0.1480943969029894,0.29231423359027314,0.40987340206129186,-0.10963283644544627,0.07344196593397405,0.4479867031372782,0.3955505724871041,0.06524467367102947,0.40278757883173927,0.44874272099931956,0.2562904798486138,0.4453751327143084,0.4989079312665323,0.3386383901982137,0.38853168138354643,0.11381589719752268,0.5391154459902773,0.3430595504754044,0.14314231218761614,0.48217003150640736,0.05162692856252162,0.015471285668422164,0.4373972292167026,1.0,0.5350325834339494,0.2666440931939629,0.22613585341730766,0.6043320951616163,0.5580330522956796,0.411046967329733,0.5210289214894298,-0.03213512135368827,0.5037119280392369,0.3207590286023279,0.4980058183325717,0.39331457483577775,0.44419752681383806,-0.06825333836158748,-0.01280192197894986,0.5916676084035618,0.20961375298781798,0.3498724170875646,0.23414096331529133,0.38280048258177407,0.023266944890719746,0.23339642592984441,0.06503507815948849,0.4942291504650713,0.007854072821547563,-0.09605497345330309,0.08534047180930542,0.3827997217349444,0.5572000328364168,-0.03825643044836624,0.1167558779301775,0.5156305555148376,0.27774554236976146,0.10493316422345522,0.29500622728782117,0.405110606003783,0.03294447335983328,0.3449117346327429,0.10687892382427715,0.2853283993937174,0.22652075547722506,0.39576416791399577,-0.05651700714915659,0.286268077605127,0.5119458528123803,0.19470938237159385,-0.11036944228266474,0.2338704850137412,0.11974198378841247,0.022429086938892385,0.2883081371377138,0.2690951613157014,0.36917277414341915,0.4570738201633907,0.3339223759880656,0.4384128487545258,0.3476930923787998,0.458778885244744,0.15707773547938197,-0.04964387590796742,-0.2069183648593152,0.3394477938900763,0.19593504205746196,0.45559805277273385,0.2680900640927401,0.6339822514888674,0.3283609048069656
Precentral_L,0.32842186006582025,0.3727710273696996,0.127054342970293,0.3845944780485576,0.38665377860271916,0.4733015486905855,0.6499884280603013,-0.19583525421529305,0.2104764088933108,0.5167689268863643,0.6573333314658429,-0.0008242488145932114,0.9052971684283351,0.9282550432247457,0.6065363108430074,0.7200417750828204,0.8058037620198978,0.23623975149231916,0.5250984483149362,0.09657811014146958,0.4902514594811966,0.8690637491169007,0.28127349169145927,0.682146328491603,0.0840128619555956,-0.05937489415111576,0.8847591051188753,0.5350325834339494,1.0,0.6298635117206935,0.32423651763897104,0.8308481794207951,0.6009825564177177,0.676261701534621,0.6907649298389862,-0.06896946159688778,0.7858791169875902,0.6210908834154073,0.8896201026203141,0.5355602157187358,0.6526345244435768,-0.21741811268421873,0.026980578931169685,0.7861679068726132,0.1144938678446145,0.351595545236555,0.3955341285588368,0.8479776118445593,-0.08945340510476113,0.6345256949221282,0.13215880257930798,0.5707193209742638,0.16694214958465675,-0.190414725840015,0.20064575023411035,0.8630249440218676,0.7320340303033966,0.05856879503710986,0.014196682483396632,0.6456587651982288,0.5846384648380565,0.36421725484662665,0.5915573082504773,0.7539803558716751,-0.09053135088013357,0.46581225504799484,0.18379802224925662,0.6326910851611001,0.5859929422407257,0.6495016632175138,-0.013201740312793381,0.34465475657668615,0.9278524407882773,0.4938674621101491,-0.2232745492515947,0.36880733476562183,0.39742245932106296,0.14407129951824427,0.29288059882098233,0.07098826808003517,0.8642430269952802,0.9362807039249036,0.4229735320295902,0.8031086654843385,0.4606155494634737,0.8969344115483976,-0.13111258597146375,0.19288705050100408,-0.24881483857178602,0.49366342832080595,0.5832893243782065,0.789562215146975,0.6620872194885522,0.7441607309649314,0.7807487574570936
Thal_PuL_R,0.2328133635278807,0.1857592042806096,0.4553944334643156,0.3825775150902207,0.3941887233044872,-0.06178607999198111,0.044440536783126094,0.235911100425783,0.12217857594575272,0.23496973138898183,0.4862877209564145,0.29060703250540787,0.5455222056574522,0.552338883187301,0.06968271698180088,0.24811449030764174,0.30633387422547464,-0.12230460175445851,-0.09076038720590321,0.3543846412679505,0.26727764197820586,0.49326114380306063,0.05298111134307925,0.4526045191710277,0.4562297472239519,0.09292496117184479,0.6844464665872423,0.2666440931939629,0.6298635117206935,1.0,0.6201718906198254,0.3060701248330793,0.37949624150586203,0.09175060814514871,0.6406761616418353,0.3074859879704572,0.3599655082901437,0.19650678109257566,0.4412864210454658,0.4942194154585375,0.1326482689447488,0.3288787259386241,-0.18919362348722998,0.29949485095630674,0.25985392152426084,-0.1263874688027394,0.5172795131693887,0.5200808816736698,-0.00019149963228178195,0.17079785705052988,0.5477568265786009,0.13185183158533342,0.17511222110506625,0.073519747530944,0.042000217807055734,0.47638953416733637,0.23972092397058314,0.23815985741646903,0.44293457870527153,0.2898164750659549,0.1432591076932859,0.12020155489070812,0.04891564286095031,0.5337319330215425,0.1639662837007303,-0.19695441080826462,0.07521358847974408,0.4214582666700269,0.4906142051348542,0.4195810842379583,0.1839590979872029,-0.0024772714958433105,0.5692662542477267,-0.0008532776684984327,0.24003972967826115,-0.1761389332544759,-0.0114812958540882,0.18560319174370365,0.37666978525406103,0.1789856265976511,0.46824777777026383,0.5163293163005745,-0.21138202763066463,0.6255742933730858,0.27537376874105235,0.39287086192259796,-0.2928948703585562,0.1776643084782615,-0.1457037200099035,-0.11793432168824892,0.005885776282070119,0.20322260804780506,0.23598447318044394,0.3283014835828237,0.271327925587695
Frontal_Inf_Oper_R,0.5479186114907078,0.13175768250236958,0.7410523606780028,0.23514059202016072,-0.012987911271643334,-0.4117572161687167,-0.3870976129679414,0.55568862940733,0.42917342581403517,-0.0500131860591812,0.2146930921046777,0.5323783347205938,0.0827777270363138,0.2552609126947169,-0.2560927836809495,0.06521695224514906,0.006703549080495178,-0.02730930056423638,-0.10441954156330496,0.5973911231023654,0.3641351646908471,0.07721209167759772,0.26778317745076524,0.28735591554879647,0.6311477844546509,0.38060679226494687,0.4560268570079674,0.22613585341730766,0.32423651763897104,0.6201718906198254,1.0,0.029162988610877162,0.5293635599919605,-0.2777589306833699,0.46395081956074297,0.6628701763823311,0.26814631092878377,0.23662387206954508,0.06811793664201272,0.4558255151973736,-0.16879798776135863,0.710545118973311,-0.015848210093740857,0.10896774566120018,0.794380161298467,-0.07899787903798594,0.32692328960952893,0.24057187595058757,0.23252126948120602,0.025722957247498606,0.6538213884310288,0.06253581505995413,0.024264635520590865,0.4024169570498923,0.21042111319308418,0.1501592019197624,0.11603706312403671,0.4421474198264239,0.6270948700648958,0.04252525111045959,-0.16681626683901254,-0.23847097895936248,-0.284339962037842,0.20751346685727745,0.6311912722069231,-0.3103056377142978,-0.024796278919615708,0.3192679503514521,0.24418242524666048,0.3154868041241746,0.46224853159997403,0.2646150267666471,0.18887706258221457,-0.17789943685102833,0.39356189279418696,-0.2966674066674721,-0.1734884759472788,0.3907784657550633,0.6322656256640172,0.6128943503178574,0.11481635926711475,0.3355264140886437,-0.2953007225540135,0.41597636003617794,0.29102508337078525,0.11814037240059899,0.08361848496020395,0.06641641810624309,0.22483894166255494,-0.15944093994887587,-0.35627962788707634,-0.031019772610020917,-0.11410098392478983,0.1598837006093557,-0.10503658967132186
Frontal_Inf_Tri_L,0.23359463392386529,0.35246988556447967,-0.09568863961898905,0.20093926294097433,0.2671494214482895,0.601300664866336,0.8026501213407466,-0.3720748510403827,0.18309244179936146,0.6476961435961442,0.6115734848838893,-0.1946830588900526,0.8334073521784698,0.84487614496884,0.6880641169139171,0.7302676291248921,0.8482655699899901,0.39898013284796574,0.7321656925407061,-0.1544893585944605,0.5087982580928216,0.7751332893207837,0.3136977047560127,0.5284930044556367,-0.18317821839980006,-0.09278864045059687,0.6431106719420646,0.6043320951616163,0.8308481794207951,0.3060701248330793,0.029162988610877162,1.0,0.5516377480953876,0.8140665406681049,0.49937990663067416,-0.30567235588248515,0.7238885778252838,0.6367335077177985,0.8539758671946656,0.396505332913607,0.7506242661871583,-0.5086419104493628,0.16148709302374017,0.7977165597739708,-0.00938941707632506,0.5130613665856826,0.22674519639839008,0.7723976581784786,-0.04957029984375743,0.7077391082994672,-0.13110610228121208,0.6202266775891877,0.08574810671659427,-0.3346367811751767,0.14756267596814426,0.7790189691741204,0.7639337971552587,-0.025956396392030335,-0.2839256172657853,0.574266896456068,0.6262468875757318,0.4040818187662556,0.7483468482060888,0.6835885103761586,-0.2546257137175264,0.6464444597042771,0.2403742578091377,0.5822643850779079,0.49367110380773566,0.6274199753731152,-0.11764717674379664,0.4070715667838478,0.8327923415529783,0.5682219071248518,-0.3868808551217104,0.6362113943343544,0.5796762189577388,0.0964690609800527,0.06287901139134794,-0.07860189423074962,0.8158384715107573,0.8263320163771446,0.6220445283645727,0.5938456508908521,0.33481992974084346,0.8905716092985504,0.04268603774746181,0.13098480085816747,-0.25412010250247236,0.6328712223544513,0.7025763029075395,0.8889262027223798,0.7021142540214114,0.7407660134899476,0.7955135049264861
Thal_VL_R,0.4333548813674199,0.19140584631649277,0.2118525475732486,0.1569141205583603,-0.048760795523842305,0.2511768624068071,0.2479587774011981,-0.007026550088437318,0.3068276310665083,0.39635899460930396,0.28401119236496375,0.012429837501252516,0.4342625167476771,0.5355531540333851,0.16939608740115972,0.5181147332032386,0.4806847260311834,0.21889365331300703,0.41218707292215284,0.34435506390824544,0.7089199289427043,0.42196445442153296,0.5149402123608429,0.4222299080118486,0.03773618473492152,0.12671406735781784,0.610774908287906,0.5580330522956796,0.6009825564177177,0.37949624150586203,0.5293635599919605,0.5516377480953876,1.0,0.3450305744916073,0.478937664140593,0.16398960238532523,0.7337239688706844,0.6274165511219516,0.4572677115058442,0.5296508541732179,0.3720659258671391,0.06474563421303117,0.17382921615875122,0.6892941623593994,0.4682966844308988,0.3502461878176068,0.11308231062444585,0.5139224179752356,0.060260524872879744,0.3535351820226993,0.0039036991024721437,0.5639821949603889,0.05965110252927981,-0.05812941783437363,0.3096364588941351,0.5475956978923434,0.5810326304294657,0.09506084000548641,0.05312827592420444,0.3930942859733419,0.21641542297866465,-0.01186982224415685,0.2847136753987278,0.277303240882949,0.20175782887044363,0.28929823838681445,0.11378191490512131,0.3306061631503714,0.19721039383252797,0.6615976933522173,0.10997701369915475,0.5177498695559405,0.4554559609631474,0.2682295520046009,-0.1741288435004608,0.20750500638128724,0.13636538949273608,0.1247944360254487,0.47278640631835406,0.36413481988156815,0.453454088203127,0.6503798165772986,0.3533168747291924,0.5696768949696785,0.45905606519334025,0.5800785083600973,0.2961568492631722,-0.08286830881812984,0.05878384023044761,0.3230333744229927,0.23799273198371756,0.5164047412932384,0.30174642721585715,0.6552679348154404,0.3802247222232726
Cerebellum_3_R,0.1341491256111369,0.3144666059472744,-0.41280163469755726,-0.00948396572803931,0.12054936555914939,0.839881123753067,0.9483362457991187,-0.6633746708421052,0.14404413346249337,0.5096323910139599,0.4943046220279926,-0.4144760166129928,0.7401233597988701,0.7609536224155126,0.6923918391096979,0.7432081667967038,0.8012402000498067,0.3336781203474509,0.718302539083219,-0.13382326671414513,0.2742111078453686,0.7333050004636441,0.16095804998623428,0.4665567962885155,-0.4397282612545144,-0.3343250450324279,0.5693144552012401,0.411046967329733,0.676261701534621,0.09175060814514871,-0.2777589306833699,0.8140665406681049,0.3450305744916073,1.0,0.2209457305248397,-0.5046479956525989,0.7620945583998298,0.6844847836142346,0.8324735111081311,0.10190151704907006,0.90586809778124,-0.7729756710047775,0.11991699177927385,0.6584130880654641,-0.2145232942424133,0.4915349141978433,-0.09250196519433766,0.7039782909479376,-0.22705528615628073,0.7233954668640756,-0.417796090119652,0.6481369228942157,0.11399710648427651,-0.4600503935769581,0.1419505625100539,0.743761548559716,0.7499475443977447,-0.24298397445288883,-0.519764537747446,0.4836887630354259,0.7227071307953676,0.4247840572011915,0.7854363703647608,0.5746937792650942,-0.4694652760550474,0.7825155100022179,0.10909718616346098,0.43689843174223775,0.26812441908455126,0.5180638255265725,-0.3169011476158828,0.3925169924467785,0.6701802150584405,0.5897895910344548,-0.6502495302484211,0.677781485592911,0.6009615579742708,-0.13887912638165262,0.07727526942305273,-0.2214771902108819,0.7677951829013356,0.7172240716673486,0.8310829693856606,0.45850672786401553,0.29426028030726337,0.7865386692420098,0.03812295023460585,0.13489386789871896,-0.3080455177901971,0.7312224247689223,0.9062805715926975,0.8717385229487997,0.8007234577886385,0.6834357513165191,0.8352101121380315
Thal_VPL_L,0.05508765931622157,0.18883240926439646,0.5263378531166879,0.7735350176070147,0.5304333860491567,0.03854227490439013,0.22833332221690825,0.28687908603620466,0.021937664530410003,0.5815880259042574,0.5930984393387065,0.35401718954678113,0.5763667731435124,0.5362722715140161,0.23775854581451006,0.3162335053851018,0.5219744884957996,0.17614742829827895,0.11025413117505485,0.21908213733683984,0.6248093860385194,0.4199736849249299,0.12654080558063094,0.5820605658504509,0.5022950091392757,0.2946220371878238,0.7069795106087053,0.5210289214894298,0.6907649298389862,0.6406761616418353,0.46395081956074297,0.49937990663067416,0.478937664140593,0.2209457305248397,1.0,0.2157591001803282,0.41539344494533403,0.050987792193203325,0.5411523134246689,0.7503532666606657,0.23472811794739304,0.2771447647253734,-0.180796248425922,0.6491761692675541,0.24308539275864877,0.2254098531450009,0.7898789126203061,0.43991389825967503,-0.0020306887290323914,0.15641932514408843,0.47715477976131526,0.3426659762354568,0.16896452669256143,0.112553992451419,0.10902902278737595,0.5575759032135249,0.46118561976460465,0.17009156440983816,0.5181404710491816,0.6125465324581253,0.2207682698994016,0.23706655842103774,0.27162461295206025,0.7154585097306347,0.13438329020167844,0.06164878263242964,0.19293680668431293,0.5212900024770033,0.6900793079770138,0.5476868590298993,0.2004690048258627,0.004970136246947784,0.7488617654495947,0.12779219207223333,0.2443887228071997,0.021442217263042882,0.13326724169452703,0.16408369219970992,0.3855287102012872,0.3422487447820585,0.4472267502051288,0.5954634894024854,-0.014192610457811937,0.760488210860837,0.37398511310995586,0.5574245557563202,-0.23876181315101,0.09916561300343057,-0.4117077872477583,0.13295530041562012,-0.004625536354922511,0.29251713594347306,0.23521024213197522,0.6623141449681544,0.2955434892467646
Angular_R,0.3255174039053105,-0.036119556668650854,0.7292664891426296,0.2439265523423572,-0.15245929767844216,-0.5007003460292372,-0.5706570679432504,0.5809466945014286,0.402964717375856,-0.14883842020489738,0.04299801510052633,0.6903375139845955,-0.27744873189504293,-0.10842577813035098,-0.318577979774229,-0.318078201117376,-0.3021696892184948,-0.21083536461523603,-0.4102264334261134,0.4689320910193114,0.09522463332508758,-0.27841689245884815,-0.007192415652904652,0.08870636473667644,0.6675474651628607,0.3430682893922979,0.035096430629936684,-0.03213512135368827,-0.06896946159688778,0.3074859879704572,0.6628701763823311,-0.30567235588248515,0.16398960238532523,-0.5046479956525989,0.2157591001803282,1.0,-0.15429231275187663,-0.19050326009120405,-0.220212670085693,0.3077513899790747,-0.44796398287755473,0.7407991344521873,-0.277389515348573,-0.20471224582158845,0.5422432514761111,-0.1674390519854699,0.2563617829868587,-0.15899537400173697,0.12299041373493869,-0.16973983031319131,0.6451759364387081,-0.1948314930107705,0.09773990464587672,0.5270186011080883,-0.029187178756604145,-0.2251085093197268,-0.2598008590638912,0.5043573376319065,0.7387387394556396,-0.08175478139574485,-0.44763170736333346,-0.3796492616476365,-0.49141829653418756,-0.01508465935089707,0.5950331924358155,-0.497695044404458,-0.05111763783906787,0.15673126204361054,0.07548457619929498,0.015653618867313965,0.5694490913501911,-0.11724164124429352,-0.14732802885355384,-0.416952582184718,0.46639887638485106,-0.41930554119198915,-0.22258885531164765,0.4495481473558438,0.5381854803000502,0.5112068080923814,-0.31930290981545306,-0.09772392056379886,-0.47892256929496435,0.04864449259481865,0.017059482032255352,-0.2712384055870984,0.029076889412860085,0.20511194683829728,0.14751527754615754,-0.358994524880572,-0.609112149915571,-0.4151792752314183,-0.4624933166773467,-0.1492846482118145,-0.4659350707623859
Thal_VPL_R,0.3627666897307384,0.2718146896933715,-0.0512804404298587,0.11664521549828186,0.03761203424930489,0.6129064665471163,0.6731746536892559,-0.41037633978480514,0.27432345101948313,0.4383697231180335,0.4299559310996591,-0.1749084663096117,0.6672362517511757,0.7842531724756242,0.46030037584117434,0.8169134508622978,0.733817388908633,0.3114841343361892,0.6363673916904764,0.2674201858067127,0.5520590459618997,0.6735241155525439,0.3398787395789195,0.6030190539338557,-0.1446839101802264,-0.20370454739580718,0.7889694950559429,0.5037119280392369,0.7858791169875902,0.3599655082901437,0.26814631092878377,0.7238885778252838,0.7337239688706844,0.7620945583998298,0.41539344494533403,-0.15429231275187663,1.0,0.8298468790776267,0.7481099790922872,0.32013910888661024,0.7821691108240318,-0.3330156331439504,0.1959322971131645,0.7417359581864433,0.24237664117593608,0.45302161768777083,-0.009925383628776294,0.7288852561835096,-0.1512339554034125,0.5953182677779143,-0.18093214784661618,0.7373173300755551,0.10570481086297083,-0.2753980605979948,0.3877609288012087,0.7875517907476234,0.8477963230004973,-0.1018073306744015,-0.18732569819034067,0.5395603456777202,0.6049709797778582,0.16999785479560525,0.529565376146279,0.5210522031885183,-0.07533914086985403,0.6171606234548804,0.06435185981107884,0.42744102924208704,0.22364549292155067,0.6743174488072626,-0.12248694782266413,0.5858818954639794,0.673227342099226,0.4379911106524794,-0.4650006848374794,0.38984734058007287,0.32353771627671907,-0.0459038246470441,0.4663179445987657,0.17513298739356356,0.7356784626245644,0.8261502942367084,0.7064681250553543,0.7042727292181798,0.4890063752587602,0.7802474151011634,0.17222797773974824,0.07267379328019795,-0.09302795229169364,0.612121056459567,0.6693406323928198,0.7969854530798092,0.7024108229620553,0.7985367085289402,0.7322709313154231
Frontal_Inf_Tri_R,0.5848676568964182,0.3529556785698104,-0.21966043122902065,-0.31392451655905246,-0.17993228184015536,0.5592267914710641,0.5626239179489299,-0.42996500377595237,0.4260400767758614,0.15515020970648147,0.2757402457417514,-0.3247751340460219,0.5592071396250766,0.7164270088619057,0.4002066459688335,0.7304495707428091,0.610735654983154,0.2605173901083143,0.6850561554533837,0.16105857964747244,0.26650228084671584,0.6649239963028835,0.4345974781155334,0.3451828146471874,-0.3303908051358077,-0.19926282071939524,0.5909305592310702,0.3207590286023279,0.6210908834154073,0.19650678109257566,0.23662387206954508,0.6367335077177985,0.6274165511219516,0.6844847836142346,0.050987792193203325,-0.19050326009120405,0.8298468790776267,1.0,0.6186968742889034,0.08670942859700076,0.6756288606629145,-0.42684889363191053,0.3473134924453492,0.4963901249327459,0.2894758195264667,0.378278450963944,-0.3085684273018057,0.7327034704180748,-0.040999070758562066,0.7099754961129054,-0.3019417160306608,0.5914687898257155,0.02635586416411555,-0.3101991860345989,0.34560229488297833,0.6246323973885618,0.6643849453529508,-0.0010920999125977838,-0.45322898700722475,0.19506961368573564,0.5441548507579336,0.16493471405325721,0.4864194526897677,0.2680223842390349,-0.09143894888560215,0.6216601818312077,0.06216528536897374,0.3694274428036545,0.0701419946912909,0.4906654019178083,-0.10488238956252573,0.7386081550090322,0.44851366914649643,0.5290071199079357,-0.5350876741824374,0.5228742819241862,0.414734295512773,0.018567960803873802,0.3141685313946752,0.03426567169932006,0.6971427867531856,0.7474172130086221,0.6974058217766899,0.4187648378878665,0.37284822360414543,0.6828453737801161,0.28650089800221834,0.0503891736727373,0.21457839623556565,0.6053077849109052,0.7241747235708724,0.8101922437895909,0.6307014777116952,0.4910821448331928,0.7055940612410079
