,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7
Vermis_8,0.07222079692388109,0.1480943969029894,0.040202262721965074,-0.10233077552721598,-0.15513934026341006,0.1239639077489377,0.13333792261759433,-0.05039364047288682,0.22080451394665523,0.21121239682626053,1.0,0.21974090799375895,0.06154997232747672,0.27330521577197275,-0.2446010881083824,0.21206946221050527,0.4545327527305901,0.32718878917294164,-0.21415834145340523,0.38665377860271916,-0.10488436524926123,-0.4042013999856664,0.35634459941200974,0.47421972066797224,0.060822128757919994
Thal_AV_L,0.33689069687151485,0.27774554236976146,-0.2546537419185612,-0.09754632504511834,-0.04023559297167061,-0.13921692906131833,-0.3307685012790793,-0.14326264922641088,-0.30776889005955876,0.311939170151598,0.21974090799375895,1.0,0.7603025478788493,0.5978879950932798,-0.17148529947433433,-0.37716678064788983,-0.011995931259846195,0.4922241315544076,0.26094003385665476,0.5846384648380565,0.4901698673706422,0.34491849482316783,0.3475739567630982,0.5389843455075064,-0.3427716996192574
Thal_LGN_R,0.3874656723304076,0.38595331552737344,-0.39057506870058695,-0.17818076755093595,-0.10997762661126946,-0.30897710930197037,-0.5518812916384352,-0.2917832767759487,-0.5410839839359386,0.37748472679019934,0.06154997232747672,0.7603025478788493,1.0,0.7142143180161868,-0.10388320850529077,-0.6590014562450196,-0.09351542024153232,0.6397708982709657,0.2322137091489953,0.5827566298729504,0.46325723672188873,0.41612673684437507,0.2911377782802604,0.5519395702806688,-0.49932318949560744
Paracentral_Lobule_R,0.25565483171283354,0.4980058183325717,-0.13032751963048267,-0.025521086000933113,0.17197130192293264,-0.05805775247466907,0.029582820401412278,-0.06544869325212925,-0.3681867012387274,0.33878949787264767,0.27330521577197275,0.5978879950932798,0.7142143180161868,1.0,0.021262144601803847,-0.3650349986662774,0.2374274447006836,0.8570246567658076,0.1442855053207888,0.8896201026203141,0.3789332653374139,0.24951899462571323,0.5298507371511179,0.8894191233946578,-0.1279190107575707
Vermis_9,-0.22437429623922298,-0.15770279543487753,0.1784728898534107,-0.07162884283348807,0.3654772075638469,-0.21172353450454018,-0.01221606813509493,0.0894521351512191,0.0021006309284733035,-0.1950225902176761,-0.2446010881083824,-0.17148529947433433,-0.10388320850529077,0.021262144601803847,1.0,0.0037066802003012616,-0.3528745245796536,0.10113103797797716,-0.0170640326379376,0.017746224873465728,0.08000427037833595,0.22539020179696173,-0.1560423748386367,-0.05953607439173832,-0.11342525982576858
Amygdala_R,-0.09894057158839163,-0.11036944228266474,0.474621209832623,0.1792353314443416,0.0665512522326115,0.36456531922751156,0.6387574225579107,0.14927813771194737,0.49429972254889265,-0.12054366411469863,0.21206946221050527,-0.37716678064788983,-0.6590014562450196,-0.3650349986662774,0.0037066802003012616,1.0,0.3067049000571306,-0.37369971728328305,-0.1114353272494942,-0.2232745492515947,-0.2613366859882567,-0.3362050092366166,-0.04035705222121341,-0.16392128309274373,0.47510853761092214
Temporal_Sup_L,0.13648379585068993,0.3500682575815008,0.22878029897122867,0.15781103080004488,-0.11617356774872296,0.5172344279494584,0.46394363538911604,0.0727577449382444,0.2275089671735502,0.16470450551132929,0.4545327527305901,-0.011995931259846195,-0.09351542024153232,0.2374274447006836,-0.3528745245796536,0.3067049000571306,1.0,0.26175632021252027,0.060523976739361156,0.3845944780485576,-0.01756555980141484,-0.39526848868451564,0.7216613824801509,0.528123044991671,0.4537769982684212
ACC_sup_L,0.22392609186405849,0.3827997217349444,-0.11757716932931685,0.01279345589501557,0.17263132769792022,-0.05370821742698685,-0.06419263400490127,-0.04311127793673469,-0.3386521799419122,0.26458146841745184,0.32718878917294164,0.4922241315544076,0.6397708982709657,0.8570246567658076,0.10113103797797716,-0.37369971728328305,0.26175632021252027,1.0,0.16089621250134595,0.8630249440218676,0.339784016362706,0.1870658907232412,0.5687639444099922,0.8650145820230418,-0.21871830375011628
Thal_Re_L,0.19312534446733018,0.08534047180930542,0.0235732657600593,0.24550555314983888,0.017964882769027274,0.18718268348154674,-0.05049949835020498,0.054750211050269545,-0.09059171917374918,0.12915988553835678,-0.21415834145340523,0.26094003385665476,0.2322137091489953,0.1442855053207888,-0.0170640326379376,-0.1114353272494942,0.060523976739361156,0.16089621250134595,1.0,0.20064575023411035,0.33542827569536626,0.4185614989234003,0.2921142735789334,0.15480699577674722,-0.0787756904588674
Precentral_L,0.23623975149231916,0.5350325834339494,-0.05937489415111576,0.09657811014146958,0.29572322985188093,0.07328272554116853,0.13215880257930798,0.07303052950500886,-0.2511495681699567,0.2783900193154952,0.38665377860271916,0.5846384648380565,0.5827566298729504,0.8896201026203141,0.017746224873465728,-0.2232745492515947,0.3845944780485576,0.8630249440218676,0.20064575023411035,1.0,0.45410715394023593,0.1734014810636725,0.7116923682285564,0.9278524407882773,-0.0008242488145932114
Raphe_D,0.03949673023990472,0.17445175282207434,-0.1703386763581939,0.24847348333842822,0.1429123150733889,0.0743601763857444,-0.10723877555197854,0.04047672578889382,-0.10769815519060906,-0.017333195501461868,-0.10488436524926123,0.4901698673706422,0.46325723672188873,0.3789332653374139,0.08000427037833595,-0.2613366859882567,-0.01756555980141484,0.339784016362706,0.33542827569536626,0.45410715394023593,1.0,0.34814286470382516,0.21240885286333266,0.30872768461731376,-0.05372406068876171
Frontal_Inf_Orb_2_R,0.3686886088602343,0.16322389262089845,0.06533152071961719,0.2541018579651806,0.23001402402518284,-0.0344886614984923,-0.25873315450532647,-0.06354895488841446,-0.20752777258258137,0.2277775198173271,-0.4042013999856664,0.34491849482316783,0.41612673684437507,0.24951899462571323,0.22539020179696173,-0.3362050092366166,-0.39526848868451564,0.1870658907232412,0.4185614989234003,0.1734014810636725,0.34814286470382516,1.0,0.07424765209958804,0.07605736847039704,-0.32838918954914675
Insula_L,0.36287164454562143,0.5319208670529112,0.16885108154585676,0.1419331047772828,0.08977926676864667,0.3207844667367111,0.20079421646984189,0.0712339244577413,-0.06426903010509247,0.27535891704202653,0.35634459941200974,0.3475739567630982,0.2911377782802604,0.5298507371511179,-0.1560423748386367,-0.04035705222121341,0.7216613824801509,0.5687639444099922,0.2921142735789334,0.7116923682285564,0.21240885286333266,0.07424765209958804,1.0,0.7622547517373702,0.15048251157126738
Postcentral_L,0.29724920827483176,0.5119458528123803,-0.010063094222625824,-0.006246834387537416,0.1476712196152795,0.06451983332095614,0.17023904444073729,-0.04367940234096505,-0.16530963270099747,0.3576183531783039,0.47421972066797224,0.5389843455075064,0.5519395702806688,0.8894191233946578,-0.05953607439173832,-0.16392128309274373,0.528123044991671,0.8650145820230418,0.15480699577674722,0.9278524407882773,0.30872768461731376,0.07605736847039704,0.7622547517373702,1.0,-0.026252610314855877
Vermis_7,-0.10628139177973187,0.06524467367102947,0.2667371385750837,0.2588609266094244,0.06092174812491322,0.4901559514530672,0.6823845123245978,0.24125314145143142,0.2946826073127437,-0.19488599865417663,0.060822128757919994,-0.3427716996192574,-0.49932318949560744,-0.1279190107575707,-0.11342525982576858,0.47510853761092214,0.4537769982684212,-0.21871830375011628,-0.0787756904588674,-0.0008242488145932114,-0.05372406068876171,-0.32838918954914675,0.15048251157126738,-0.026252610314855877,1.0
