,Precentral_R,Thal_LGN_R,Thal_LP_R,Cerebellum_8_L,Cerebellum_6_L,Rolandic_Oper_L,Cingulate_Mid_R,Red_N_L,Temporal_Inf_L,Fusiform_R,Frontal_Inf_Tri_L,ACC_sub_R,Frontal_Inf_Orb_2_L,Vermis_6,Rolandic_Oper_R,Red_N_R,Cerebellum_6_R,Putamen_R,Thal_MDm_R,Amygdala_L,Cuneus_L,Temporal_Sup_L,Olfactory_L,Vermis_7,Cingulate_Post_R,Hippocampus_R,Cerebellum_Crus1_L,OFCant_L,SupraMarginal_L,Occipital_Sup_R,Parietal_Inf_L,Cerebellum_3_R,Calcarine_R,Thal_PuI_R,Lingual_L,SN_pc_L,Frontal_Inf_Oper_L,Temporal_Pole_Mid_L,Angular_L,Cerebellum_Crus2_R,Frontal_Sup_2_L,Paracentral_Lobule_R,Heschl_L,Thal_AV_R,Cerebellum_9_R,Parietal_Sup_L,Occipital_Sup_L,Thal_VL_R,Pallidum_R,N_Acc_L,Occipital_Inf_R,Frontal_Inf_Oper_R,OFCpost_L,Thal_PuA_L,Temporal_Pole_Sup_R,Temporal_Pole_Sup_L,Thal_IL_L,Frontal_Sup_Medial_L,Thal_VL_L,Vermis_8,Olfactory_R,Postcentral_L,Rectus_R,Frontal_Med_Orb_L,Cingulate_Post_L,Calcarine_L,Thal_MGN_L,Temporal_Mid_L,ParaHippocampal_L,SupraMarginal_R,Frontal_Mid_2_L,Vermis_4_5,Cingulate_Mid_L,OFCant_R,Insula_L,VTA_R,Thal_LGN_L,ACC_sup_R,Frontal_Inf_Tri_R,Thal_VPL_R,Temporal_Inf_R,Thal_VA_R,ACC_sub_L,Cerebellum_10_L,Thal_PuI_L,Parietal_Inf_R,Temporal_Sup_R,Putamen_L,Amygdala_R,Raphe_D,Raphe_M,ACC_pre_L,Caudate_R,VTA_L,Cerebellum_9_L,Thal_Re_L,ParaHippocampal_R,SN_pr_R,Precuneus_L,Cerebellum_7b_R,Parietal_Sup_R,Cerebellum_8_R,Cerebellum_10_R,Thal_MGN_R,Caudate_L,N_Acc_R,Cerebellum_4_5_R,Thal_MDm_L,Frontal_Sup_Medial_R,Paracentral_Lobule_L,Cerebellum_Crus1_R,Precuneus_R,Precentral_L,Thal_MDl_R,Occipital_Mid_R,OFCmed_L,Fusiform_L,OFClat_L,Thal_MDl_L,Temporal_Mid_R,Supp_Motor_Area_R,Occipital_Inf_L,Rectus_L,Thal_VPL_L,Frontal_Med_Orb_R
Thal_IL_L,0.6695042179193872,0.6411773893181572,0.14938904863687535,0.4334520775669069,-0.11345361415966695,0.6610425431408685,0.6244576515616682,0.6307555053693332,0.49698363189026085,0.4937372406420794,0.8317673478947626,0.21957587785383184,0.4959246769528771,-0.3457611808133468,0.017798611847966887,0.5054182173206655,-0.07889110083839501,-0.09684858488669701,0.6871700455172792,0.06941535075239691,-0.08570930748309188,0.3377480258173905,0.1417369643680076,-0.1251058457431762,0.5217387172510782,0.5564062975920316,0.09550671128386913,0.07927184891618652,0.32442226971513544,-0.41666674770140816,0.46487114244829736,0.709708261477657,-0.19669296777343467,0.6520271172281019,-0.04195135192017374,0.5098523885093338,0.09343929166934441,0.38998972465024806,-0.22629864206572164,-0.05713728946631877,0.7116233553666862,0.7393231905251576,0.5269792851738081,0.6518283452482704,-0.07002905516494999,0.41578408672096934,-0.4211439518032883,0.35003849063537884,-0.07581875564045627,0.2567880218566067,-0.27112388826795264,-0.1040632869099231,0.09400271213596907,0.5532561407681607,-0.059035845072887345,0.4142421694090132,1.0,0.7098329556378599,0.6925695326578019,0.42137551459920397,-0.06456535858667152,0.7510342327891264,0.40911395564126485,-0.019543208446365718,0.6859595793797172,-0.15089677300334398,0.252720847664092,0.08962155850521501,0.7298311150993744,-0.06655577891399649,0.6739455553692001,-0.2059170116444139,0.6674396513654459,0.5212405355131075,0.6177161862738189,0.6365599393790976,0.5771771744758173,0.19570767287371948,0.3369169500855235,0.5710461725026976,-0.2982526135742077,0.5419392561675878,-0.0023516025621596755,0.08136505645956,0.6644865775396217,-0.06400398581703756,-0.14039146460942978,0.43362995067430904,-0.280575070031398,0.19647901626969874,-0.4148661780705872,0.055406723112789616,0.4899376830484798,0.6126017898472292,-0.34966891829720403,0.12721695434214825,0.699583292554342,0.4702028608642758,0.5562716720692406,-0.4180845596951596,0.1842187221990967,0.5658014130477299,0.08995766051151367,0.5101758462864878,0.6733025032773969,-0.2965777840586856,0.6644593608703367,0.7057907336127079,0.6283864514504426,0.6460767621113503,-0.15405725864265413,0.4397072883984876,0.6829161668038677,0.6073816867059975,-0.22568313363886944,-0.21471593084409193,0.5688204499785863,-0.1135975355990617,0.531120947834377,-0.3773611637979485,0.6067791847697113,0.43459304230543805,-0.2406852232975629,0.5026271516324067,-0.3005048004928252
Frontal_Sup_Medial_L,0.8951240039992423,0.6977548152978919,0.3694317641576525,0.6807421372627239,-0.14128262252785923,0.5808216510764911,0.9275789655091807,0.6794043283816339,0.41138021384043244,0.5377294363751709,0.8905716092985504,0.29178018855724847,0.6511104906202834,-0.40008806221564264,0.1292854864505187,0.5608678399597037,0.005866985865323779,0.07924344056877429,0.725476476718383,0.15142762946349028,-0.14852490575777563,0.22773803646199173,0.2580100277821397,-0.20158636920735123,0.7893451104276434,0.7225182353489235,0.1432380442454524,0.09811335537357892,0.3247771355308579,-0.34229485401008547,0.5940346542710823,0.7865386692420098,-0.24642139046482336,0.738937272956863,-0.07811042276598665,0.5974509888673143,0.18935410059625282,0.47704414625317476,-0.23094844177384963,0.07854829141970993,0.9179450468425112,0.8692589030826606,0.5475713292763777,0.5662678803467265,0.06825912729125205,0.5950316140403724,-0.2953351005929954,0.5800785083600973,-0.0912186201356025,0.19628845697169933,-0.05762945316554421,0.11814037240059899,0.12385259112966548,0.5009989122226687,-0.10076610982609534,0.42964121856435694,0.7098329556378599,1.0,0.8220329983967807,0.3729283464510829,-0.018667126955834164,0.8821391237540379,0.35121182825003966,-0.05677294210050297,0.8168522645047793,-0.25491389491907823,0.419670601475985,0.01735165902439731,0.7485228217720722,0.3296729631226075,0.8836860126002388,-0.05680550863970067,0.8744569868858308,0.6003429575476495,0.6183807014283107,0.7657350813412064,0.5408323562927422,0.46022269844846714,0.6828453737801161,0.7802474151011634,-0.3267615366068914,0.5863015123746844,0.12000099431279916,0.1736011118445531,0.6634155931993927,0.18073834706915254,-0.06980416678308367,0.49497898402880935,-0.37527335715822585,0.383853079030043,-0.12180747253830915,0.3401833914862033,0.664371484858199,0.7208751985096191,-0.3585930588180969,0.15500933732974645,0.7211926354622991,0.3801534444050365,0.6178015025793212,-0.3679229660673072,0.4284865817309254,0.7121192587609257,0.29671330733406376,0.5669602687018378,0.8239543266466218,-0.27271863731656004,0.8935307952890841,0.6074512239128549,0.8953756716955459,0.827182715453853,-0.005246754926658475,0.6323872646682854,0.8969344115483976,0.7341422542305089,-0.017172283324494553,-0.19433294829782624,0.6527456623184728,0.19907152535249376,0.458778885244744,-0.4129226134920378,0.8819577524256668,0.5904086695151636,-0.11410162914033731,0.5574245557563202,-0.3219017794059669
Thal_VL_L,0.6703623532065527,0.630001357261235,0.39975592612160155,0.5027162220137228,-0.05135206441931794,0.7383999822045608,0.7636541255036341,0.6368601328165341,0.30198267428910197,0.45153421020801365,0.7977165597739708,0.23119016932599348,0.5918150058319357,-0.2913781385377739,0.20413335477647254,0.5588807101835284,-0.10114850017702028,0.14747221441295885,0.8676351524555309,0.11810175899282935,-0.1682481741476787,0.4081033731232529,0.21398290775649642,-0.12459365927177267,0.6386107457998408,0.5025788934075114,-0.04032206256435363,0.11915295847127254,0.3134203563860865,-0.17835103956037957,0.3764886892042638,0.6584130880654641,-0.08263048033886974,0.527687821896095,-0.0012573275393620987,0.5850399924499136,0.3278132911165837,0.3254436868402329,-0.1767184041362786,0.004198028856873439,0.771957937705525,0.6901774017983273,0.7399418204041287,0.6628895828388703,-0.04255632591905739,0.29389476915812757,-0.3248146284716129,0.6892941623593994,0.1242241070137348,0.2934981037260323,-0.052173802544653494,0.10896774566120018,0.03147675706129469,0.5542626862657631,-0.009869733922264149,0.5704707940981532,0.6925695326578019,0.8220329983967807,1.0,0.29874144026281535,0.029188074026247353,0.7584399506276688,0.2526556123187664,0.04967968341894015,0.6088878416617196,-0.09347451514017135,0.4201678271879513,0.1717965646740908,0.6605592176042158,0.10300136722810936,0.6933296058538204,-0.11613218464145153,0.7540107912806172,0.47764410025375265,0.7389286417560043,0.639101020370139,0.6898202354305987,0.37944373542960214,0.4963901249327459,0.7417359581864433,-0.38751209058968994,0.6790040387449007,0.1424333653664711,-0.0443341160594506,0.6468941281175058,-0.004504270473508039,-0.0009775215331084032,0.7542676307379662,-0.31468063474872804,0.37510428012928987,-0.1431007840219015,0.4475417814916895,0.6955182677248036,0.5830778865332181,-0.2197561308509722,0.21830939242857705,0.5986590673872222,0.31629105864899854,0.4227582926393202,-0.27375169667232874,0.09153538396360127,0.5755887938422181,0.111660978406179,0.5573823772129438,0.7665426158279963,-0.15881573494191262,0.6515457203229514,0.5547189167319689,0.7186424559782997,0.6414189713722767,-0.10897538157459948,0.3661106944842658,0.7861679068726132,0.7179116870773206,-0.11433629000725412,-0.10074340698695615,0.4129421619719366,0.12454560570166688,0.5916676084035618,-0.268135316620399,0.6132269256584713,0.4482664858931038,-0.019791789015429526,0.6491761692675541,-0.23697565498155732
Vermis_8,0.2649438803994076,0.06154997232747672,-0.2835861978967517,0.24341623247768446,0.19266049168192712,0.33027046676057464,0.25736379793259284,-0.03686043013943986,0.3876416687009387,-0.08928870539596441,0.2671494214482895,0.016474282553770855,-0.12850926106753624,0.11722170852571814,-0.10633944097450353,-0.18465522051949573,-0.10842741469582134,-0.2384407808323222,0.25023361473346983,0.055330384074189456,0.13333792261759433,0.4545327527305901,0.13166498791970654,0.060822128757919994,0.3817108431936807,0.030545161241975802,0.1615577456540216,0.07085056418045343,0.6055728693433057,-0.20833567679484793,0.4725664369925402,0.12054936555914939,0.09552942560770085,0.14755268596934093,0.08710586919160464,-0.08519832780294677,0.06928062130575656,0.3951185667277468,0.2192627482181194,-0.13745201902554702,0.340000382179075,0.27330521577197275,0.28809651684587567,0.3388273516791168,0.1824008053155571,-0.020764975407714565,-0.12799563669465164,-0.048760795523842305,-0.10745779328084096,-0.22732517959442577,-0.05039364047288682,-0.012987911271643334,-0.2400438015317368,0.18993440846843399,-0.1861388914714691,-0.1506207690524702,0.42137551459920397,0.3729283464510829,0.29874144026281535,1.0,-0.39956536775198254,0.47421972066797224,-0.03146193797838335,0.27689705443406465,0.4198546541813927,0.15613675062887325,0.14389788521312888,0.4263011339634538,0.20685114651499098,-0.376297772034055,0.11085844655022885,0.04510109992810771,0.29213828542173487,0.027891145978215178,0.35634459941200974,0.23004947912439125,0.2472595645107473,-0.2816708667345757,-0.17993228184015536,0.03761203424930489,0.22080451394665523,0.051825918100203816,0.15488420869444414,0.33360107969606345,0.49832908622073596,-0.46325578561791636,-0.10233077552721598,0.09771907749999977,0.21206946221050527,-0.10488436524926123,-0.0974253980850565,-0.21784054033193714,0.15391534463676204,0.15000262315549615,0.1477318565251836,-0.21415834145340523,0.1342742834438827,0.21121239682626053,0.24903685967301464,-0.026607404218568154,-0.27047217835543935,0.2515570381601255,0.10319398790575599,0.04981584822394554,0.29551490405279845,-0.18465773630998478,0.2794745316237539,0.2656903192638046,0.14589006971115986,0.3027803149357769,-0.11413171786854398,0.12126459545800779,0.38665377860271916,0.05616238347212881,-0.09583215785111177,-0.2162952231489521,0.0843110915017378,-0.15513934026341006,0.1480943969029894,0.0783586004042137,0.35479974649481694,-0.08669537738997303,-0.03562666424594786,0.5304333860491567,-0.1319087412004525
Olfactory_R,-0.04743924028762999,0.08762304171404735,0.343701602472051,0.01560298191906417,-0.2590891045619381,-0.1296703848211455,-0.004610850522288997,0.14204089142364706,-0.2557125341284768,0.043395050953427515,0.04268603774746181,-0.07793693286988124,0.2801010955709483,-0.1316523586324461,0.06523215249797311,0.26738939427682534,-0.06855087078909122,0.28583576686776385,0.030982894235271237,-0.004514804203608093,-0.2337484095460235,-0.31801390966075466,-0.023900304911703644,-0.14171705172439128,-0.15124319176534187,0.036933012916631563,-0.16104870808169486,-0.22818050777284712,-0.32394231583430566,0.0779744981769817,-0.2519178390671462,0.03812295023460585,-0.1963685234595268,-0.011865500960274687,-0.10775682336205425,0.17055548350963895,-0.030829605295713488,-0.2726904403223752,-0.1808619238492698,-0.006358188601059663,-0.011934093652031495,-0.07469824110404923,-0.13004209944001432,-0.14801418929977767,-0.18640073474924085,0.08238761375686776,0.008111851213552965,0.2961568492631722,0.2008485592929405,0.3671650182407648,0.05623458662033507,0.08361848496020395,0.41784693014962,-0.15345746288306508,0.21487902390347097,0.24453785177300377,-0.06456535858667152,-0.018667126955834164,0.029188074026247353,-0.39956536775198254,1.0,-0.18625610862924014,0.08294651820955751,-0.03481804931761723,-0.18267817307889953,-0.24517061938491724,-0.013285521459108184,-0.23661690781933772,-0.04945912736583064,0.2716286743512081,0.12061277922877421,-0.036745872674391736,-0.053814894749188755,0.04686788924376856,-0.09544280072880601,-0.007694077272016889,-0.15535786542992622,0.4290536041042906,0.28650089800221834,0.17222797773974824,-0.20478347429140398,0.12255045022874386,-0.07907037230029687,-0.20090412783234765,-0.3275796806889741,0.23785953908527152,0.05027454144509415,0.1722817440183344,-0.13709411986431208,0.01083249133594975,-0.018847972146624592,0.20182298679593857,0.04769981692270588,0.0007175703156928284,-0.1310355972143808,0.26999777742041636,0.07965766002989498,0.10644882558367057,-0.11810681659355249,-0.07995860950003417,0.21826220456503423,-0.08798482039985482,-0.1539608092225092,-0.009017958977905692,-0.11700533989173412,0.2091733821028001,-0.05943009738422632,-0.12211919511154216,0.14240347762760971,-0.08124794144382325,-0.1364717875368309,-0.043260535810084585,-0.13111258597146375,0.04675211264739534,0.13100674451199346,-0.16412597706048435,0.03604902252611418,0.10747738435363788,0.15707773547938197,-0.11205946133297028,-0.11605310060025616,0.19267733066090628,-0.11081991279812274,-0.23876181315101,0.06420130076390741
Postcentral_L,0.8690723633360393,0.5519395702806688,0.12792905100525623,0.464065872788202,0.0997837465642614,0.684706268102585,0.8735089335424179,0.5104190290684985,0.40734436148551234,0.49877026842249766,0.8327923415529783,0.330441117308501,0.5167678569169544,-0.1895586990941716,0.16817156650390128,0.3755851475149467,0.08996479525037865,0.0715304803194648,0.7301016468371467,0.09826673583248904,0.17023904444073729,0.528123044991671,0.22668265964625756,-0.026252610314855877,0.862449457198204,0.5664102026181939,0.1507221968785053,0.1434342275001722,0.5806867822280565,-0.25821033049979636,0.7460859856394209,0.6701802150584405,0.00375585029205369,0.6865798133459027,0.13258524592328078,0.47778969475490934,0.39522937687766646,0.4820381489435104,0.0035321962419736955,0.0696522465950793,0.8695823045411867,0.8894191233946578,0.6609882793614469,0.6067773721458144,0.11937831896538269,0.4973595497793123,-0.1646700180259872,0.4554559609631474,-0.017527422017896636,0.061495428695010505,-0.04367940234096505,0.18887706258221457,0.020721492989007696,0.6254772575135222,-0.08536837038168238,0.38066876887921847,0.7510342327891264,0.8821391237540379,0.7584399506276688,0.47421972066797224,-0.18625610862924014,1.0,0.24688929989263586,0.03237216889948871,0.9082882948877923,0.036480116891601175,0.39643304088889836,0.28225420566848075,0.6644474030864735,0.21155708325557843,0.7651871387883766,0.10316425952268207,0.912693167614526,0.4470112710916703,0.7622547517373702,0.6298335016690646,0.6201004139209974,0.24270062232860315,0.44851366914649643,0.673227342099226,-0.16530963270099747,0.4964094208044723,0.12317571439192164,0.18221835999481045,0.7778394784383041,0.1109231583106376,-0.006246834387537416,0.5065668400194777,-0.16392128309274373,0.30872768461731376,-0.09273452355001645,0.19741177804010115,0.6368601342260037,0.584670692444878,-0.17121645718260395,0.15480699577674722,0.6522993908825602,0.3576183531783039,0.7679618018972765,-0.2473585069129807,0.26795568783082696,0.6156864227969565,0.244156055756823,0.425609678300932,0.7972196868818496,-0.15652370592728482,0.8653540585900293,0.7234993664879883,0.8133430893878829,0.8943752708829082,-0.006552625045638113,0.7090140839679923,0.9278524407882773,0.6481233783632872,-0.016004739368464253,-0.14546059030186784,0.48294722922203764,0.1476712196152795,0.5119458528123803,-0.2720290521429014,0.8094235430112182,0.42000592635658096,-0.07740272982822922,0.7488617654495947,-0.2420063981680948
Rectus_R,0.24280973951153847,0.5181982614947988,0.17422657388560334,0.3407679142402125,-0.4029577088474834,0.2461303671380081,0.2568511636160492,0.6007993848646944,0.174050454347739,0.16565453308222988,0.4271611398813855,0.21882886203590887,0.4743033123646504,-0.5396153301193402,-0.15332147812060581,0.5325577515982518,-0.33205187163284666,-0.19606275261098513,0.27283140007390977,0.1975774264593039,-0.3335539759680791,-0.16873845930622297,0.11509091254041852,-0.432249062517937,0.12323018303844491,0.52720558187468,-0.14403093173354725,0.03877512114340175,-0.07005822078915482,-0.49518621858885215,0.20450962295221387,0.5567534138314094,-0.5054754340519573,0.42694592570817963,-0.37829606406696054,0.5029362939978833,-0.24500219700214376,0.4284387832010012,-0.37916495373322334,-0.22328841006781483,0.41828966424807945,0.3628456578902021,0.052042118800425224,0.33056893023920086,-0.18540009059299167,0.536427774538818,-0.3438899436363695,0.010190747993764291,-0.2741841344973228,0.33473549625578103,-0.39231833267457855,-0.39055401470353335,0.15355064416947856,-0.0034266412782263957,-0.07142246470306754,0.39150026176913794,0.40911395564126485,0.35121182825003966,0.2526556123187664,-0.03146193797838335,0.08294651820955751,0.24688929989263586,1.0,-0.30399456938053604,0.2818669258225785,-0.5116307577954409,-0.010870117932519602,-0.24888126832010385,0.5283074056104292,-0.01082971881615906,0.46172486723709544,-0.38928971610046276,0.3011703679446707,0.6273980140702947,0.05634355140138561,0.5414818899840975,0.1734304644322079,0.22481678890129922,0.26711375969446916,0.24718907581299976,-0.3027353421275811,0.2553968982098228,-0.1642046682044792,0.052650316448224585,0.08353097462510134,0.002262644303022912,-0.25814788581090925,0.12549250578719853,-0.40924788604052764,0.10253492170430033,-0.4676117156351744,0.1514828282167663,0.27535370743620724,0.6249379840618232,-0.47265902817181316,0.002414176917480167,0.4582074394961823,0.2594105082675747,0.2978626663063551,-0.5393982558713284,0.4049239823978558,0.2650986311160954,0.12978336187445783,0.4663139684670545,0.4008186763760743,-0.3825775409153912,0.3298724197605585,0.22762920138109619,0.34855214000534845,0.2416391756500755,-0.2647968308234176,0.2400536592427415,0.11015767272137997,0.33147161442240447,-0.32352839820259827,-0.09027100095229397,0.6168237221211105,-0.12054137463861633,0.136362582764482,-0.4115380104785359,0.2513946530374673,0.625488543024357,-0.12457205016819226,-0.04845811155617591,-0.340902220641016
Frontal_Med_Orb_L,-0.06199602861069989,-0.2828005039936341,-0.23230844940811163,-0.1034068559064966,0.2676333711524908,-0.014885832616857024,-0.040823223126520695,-0.3403000874796566,-0.09097785997428008,-0.2920336702145263,-0.14424543453466837,-0.1104338002859491,-0.38226761303357276,0.39730335478644885,0.115411276839941,-0.34405402457951473,-0.0486342114385756,0.05074966676202515,-0.02590000190228891,-0.0962773907797506,0.30849621783503633,0.34337369700785936,0.16272850805154215,0.3306658018182428,0.1738723630025905,-0.36217509679308274,-0.11336626746488634,0.006524043775967911,0.4093464617389894,0.2943420634421573,0.16357844139314748,-0.30310401518925423,0.4033134383093325,-0.17380394031648527,0.31729106116534495,-0.2817555437466422,0.1778870685833489,-0.18983161693004497,0.4531314878195411,0.03308440386285094,-0.13560969321420333,-0.0680523403162548,0.02357708481225143,0.030703330551260618,0.15661001155093623,-0.21222342558343038,0.30678060756944486,0.06437896069730979,0.18628313869689186,-0.08578247501495614,0.1368696523591361,0.2524608548574233,-0.1962957593712787,-0.07557744812265416,0.03227735006061985,-0.20418580849841733,-0.019543208446365718,-0.05677294210050297,0.04967968341894015,0.27689705443406465,-0.03481804931761723,0.03237216889948871,-0.30399456938053604,1.0,0.0389626088697136,0.41610250240947405,0.03588196652178329,0.46661905402902104,-0.2503978870359951,-0.15170085100574277,-0.25163302517862324,0.32391777958929685,-0.004835626820982959,-0.37045009921124183,0.03302510315012716,-0.11755834681778848,-0.05901161360579916,-0.211413988140432,-0.28550260083126083,-0.13478728838755957,0.1901428953593843,-0.15086991082950651,0.11577383443216824,0.12235696020864979,0.10351029973759478,-0.1796130889564638,0.09061211777293272,0.08341141902709849,0.3951064530628582,-0.23387762955008812,0.18941285070140104,-0.12398020907949925,-0.04761860074968056,-0.19527641005972513,0.3528272409920978,-0.08329341676161109,-0.2866620250560955,0.08754628369737015,0.06332050362915582,0.3442722519552209,-0.33034174652565923,-0.14205472204174907,-0.14353612732349258,-0.3203872106713753,-0.15663652540608938,0.060770853008790926,-0.17378418255591505,-0.050114126302523085,-0.12512810795457424,0.01598884222853025,-0.13521966568895782,-0.015687326379974633,0.03024471853969617,-0.2279262928481636,-0.0822814852519918,-0.05913456181213411,-0.36392028709682583,0.11414590389486604,0.09926932132286394,0.32424203029535387,-0.06298407344932168,-0.22329037502331867,0.19105232195038555,0.33127619441820966,0.4079476456016915
Cingulate_Post_L,0.8699287393168723,0.5238349840537514,0.1481425403185657,0.4035086105693944,0.04613797627793725,0.47343743990956505,0.83086887316245,0.4478961064605484,0.37865051582695564,0.4894283523349804,0.7519394601641346,0.294166690654445,0.39537298972151713,-0.21689259863065816,0.18052810214263504,0.3131727377671559,0.09333939777797566,0.03954886399959731,0.5984998422277816,0.0998225940125439,0.21714915053146872,0.38303685666344495,0.15236815371749576,-0.03312415901218442,0.8959705042356015,0.5821776722700708,0.1625976966349572,0.11732804048010331,0.5012670667271629,-0.27697126737159783,0.7358911898637245,0.6612982878662513,-0.022867777923343248,0.7764516608591666,0.0917609286199685,0.3949724918716085,0.20735260807731296,0.43438119628756655,-0.02223643366145346,0.06282373054848803,0.7542561935079692,0.883983791754769,0.4920529766883883,0.4952018248144861,0.05969334930043704,0.5641238292348846,-0.10265811412046967,0.39965866796797034,-0.08458139933977038,0.01944721469509642,-0.0778897865785183,0.2099028253974001,0.013540815788447813,0.5363763521127654,-0.12863395348202278,0.21917117922523696,0.6859595793797172,0.8168522645047793,0.6088878416617196,0.4198546541813927,-0.18267817307889953,0.9082882948877923,0.2818669258225785,0.0389626088697136,1.0,-0.004961768167014384,0.3042911169327634,0.18782131966119428,0.6173359335978259,0.2673795114985464,0.7128401872475715,0.1331157421746524,0.8887107473427134,0.42029867872051274,0.5516605695076964,0.5931799597224191,0.4858637029170905,0.2571337545934381,0.47655091768788327,0.6508188199307307,-0.198700567244823,0.3832879688361021,0.04521741207197832,0.18260486529136855,0.7203622381274963,0.16110596608601654,0.016452394607006295,0.35946277319802444,-0.18008258985706493,0.2512854358662278,-0.12600170930925103,0.07252762198300251,0.6086499122710531,0.5583846705908202,-0.267071821691247,0.07435719436216633,0.6584707621095461,0.33889811071412945,0.8585379032057917,-0.2722768027784554,0.34274716912089437,0.5248423999721801,0.20823982055225404,0.3944889764583846,0.7112247120724016,-0.2196583460306791,0.8691014276145377,0.6688156326796961,0.7502012936553066,0.902435922505696,-0.051142887831928295,0.7632420142381235,0.8459784907059099,0.6126558868300407,-0.014685292788393221,-0.19594643768292716,0.5034356984582868,0.16327164937794716,0.42952332851476127,-0.3014287233942932,0.8090201340961473,0.4067791364049619,-0.11168389555397634,0.6456386931150611,-0.21540425292907034
Calcarine_L,-0.1338719102617729,-0.6065177248008754,-0.46010038628342975,-0.47015618279188565,0.8870371265822606,-0.023764751458633108,-0.10651844604025863,-0.5923269221060953,0.06864702478819973,-0.05244323870902122,-0.2839256172657853,-0.0387733175083592,-0.5014662904529564,0.8597592649498152,0.5232334667473906,-0.5709686103045398,0.48021616376816323,0.4696605291006811,0.033940609642182845,-0.19831717714940975,0.7918359917127132,0.6786798104375328,-0.05608103244563851,0.8108871619578273,0.17226472768753767,-0.7018050501029873,0.17256931377229406,0.1549676208152358,0.5796116463916837,0.6015331774922662,0.24512050515165704,-0.519764537747446,0.9798995404144754,-0.42862022352494306,0.8916236925647089,-0.37903940844142214,0.6465744720303902,-0.2549407188451994,0.8426653798500059,0.3407997106054637,-0.29030740672143474,-0.17673125425292124,0.1603362462649685,0.036487596673707864,0.3130587008848739,-0.36926420392577847,0.6981962546397591,0.05312827592420444,0.5845429597675494,-0.4464496864720494,0.29742635214598834,0.6270948700648958,-0.3896007539978415,0.2814745747132967,0.1397409883527486,-0.1529446265867949,-0.15089677300334398,-0.25491389491907823,-0.09347451514017135,0.15613675062887325,-0.24517061938491724,0.036480116891601175,-0.5116307577954409,0.41610250240947405,-0.004961768167014384,1.0,0.06735253124369171,0.7292033498988734,-0.5260688760166161,0.011829416316267426,-0.491879592143696,0.7354260019896666,-0.0015355964060216544,-0.6878199352623618,0.29040796658641543,-0.4726112346905833,0.09571781714481614,-0.38780420412361666,-0.45322898700722475,-0.18732569819034067,0.4603016085825937,-0.15447057215957422,0.15470946165480884,-0.04170670595311262,0.2012871525094971,0.11765871783666955,0.4907343810530634,0.2057068747586922,0.6097370306481236,-0.10877322319232148,0.4212535276617175,-0.14918883819662365,-0.005594756846361523,-0.5436663406562312,0.7023546583282154,0.0017567128729132561,-0.40514238996643454,-0.1627330141782286,0.13695059413836802,0.7792758703399815,-0.46514279931349684,-0.3365474322704844,-0.15096688431497748,-0.5580212780700494,-0.24517840018354176,0.5680215487581696,-0.28132264150773495,0.15656377398139393,-0.19937558354172735,-0.006098465390790273,0.1883224413957918,0.1476118499816372,0.014196682483396632,-0.2408216715186007,0.08526996202554442,0.29952486556413416,-0.6798071772069018,0.0882419836158158,0.1167558779301775,0.6180873986743888,-0.3048905323839638,-0.5591369566918926,0.45393255258726145,0.5181404710491816,0.5351000271677923
