,Thal_MDm_R,SN_pc_R,Paracentral_Lobule_R,Olfactory_R,Heschl_L,Putamen_R,Cerebellum_Crus2_L,Cerebellum_Crus1_L,Thal_VPL_R,Cingulate_Mid_L,Thal_IL_L,Vermis_10,Rolandic_Oper_L,Lingual_L,Thal_PuA_L,Thal_PuA_R,Frontal_Sup_Medial_R,Thal_PuI_L,Cerebellum_10_L,Red_N_L,ACC_pre_L,Calcarine_R,Precentral_R,Insula_R,Parietal_Inf_L,ParaHippocampal_L,VTA_L,Precuneus_L,Cerebellum_8_L,SN_pr_L,Vermis_3,Parietal_Sup_L,N_Acc_L,Cingulate_Post_L,Thal_VA_L,Cerebellum_3_L,Thal_LP_R,Caudate_L,Cingulate_Post_R,Rectus_R,Postcentral_L,Vermis_6,Parietal_Sup_R,Vermis_1_2,Thal_PuL_R,Calcarine_L,Occipital_Inf_R,Vermis_8,Occipital_Mid_L,ACC_sub_L
Cerebellum_8_L,0.3475131768671434,0.28153931069128385,0.5105959440217473,0.01560298191906417,0.26848290132816105,-0.10198499155600514,-0.3220454297232513,0.008728999307943389,0.4379911106524794,0.4306148662803059,0.4334520775669069,-0.5222529375004774,0.3391857696752912,-0.3555582187906457,0.21089159289918732,0.3466466766972639,0.5813371153572651,0.3415593321635136,0.2560396438265194,0.5929776030126747,0.23246268708407833,-0.45659874988565263,0.5220100616866301,-0.17567023480586447,0.25352143266797966,0.5856523099781116,0.6627858937182733,0.20083752155394466,1.0,0.5512244523619886,0.5681386290487349,0.46247130582994894,0.199579179286603,0.4035086105693944,0.4827840688015304,0.573573207507167,0.23098434917042338,0.5384658112237821,0.3429720793256808,0.3407679142402125,0.464065872788202,-0.49047777989749936,0.3908430093853388,0.6611933991240663,-0.0008532776684984327,-0.47015618279188565,-0.10876422624177307,0.24341623247768446,-0.37144862788618943,0.12586820773890758
SN_pr_L,0.582930929282668,0.4773003208114181,0.5634091669212216,0.1518626298324059,0.4152044787324268,0.019463746568578588,-0.44034521545053684,-0.05083621558186205,0.6171606234548804,0.4576829163118274,0.5261563931506235,-0.6450829731251606,0.5600777913283711,-0.39255527795973266,0.3603720173759921,0.3353704105505995,0.6344647135936503,0.32348364746856,0.09073738712552772,0.9180715808360455,0.26479632778874884,-0.5115478543456285,0.49753299734939865,-0.08569095952986784,0.07243163124128654,0.7916373190716885,0.7938883177909302,0.1723414218771593,0.5512244523619886,1.0,0.5110208341982716,0.44248861266217343,0.39357257154225983,0.3643985293028846,0.74617479013327,0.5045278805101495,0.23690509197699103,0.7100977439639322,0.22171233789331746,0.5122967870469732,0.4600220354211985,-0.7034749458927465,0.3667811648719582,0.6656087683060992,-0.19695441080826462,-0.5185556655967367,-0.26458571680984266,-0.06014478742658614,-0.6082844382036242,0.09736149387638371
Vermis_3,0.5820159745427511,0.21379731227238058,0.8087209750483513,-0.04856332549351193,0.39071496453643406,0.1750985709437407,-0.07909643793399297,0.09025729866561702,0.7288852561835096,0.7515564614275421,0.5904662976813737,-0.3381491705096993,0.3416053056968391,-0.008401891313499827,0.5944973979209978,0.6660795493932982,0.809660861695986,0.6008841259037695,-0.004222716826017093,0.5751257827994837,0.3003875672886467,-0.1877207112230232,0.8776513478855409,0.13223450223781458,0.4643610418797985,0.6364848835048365,0.61583238053011,0.5468958745728456,0.5681386290487349,0.5110208341982716,1.0,0.4856731628293542,0.13877819049980333,0.7360893096004264,0.6997301325360129,0.7750055485970807,0.3881572867912284,0.7396517100198813,0.7131145460616275,0.24922832551846977,0.7632197658971176,-0.3375502634272807,0.39406854505209366,0.8147228115948866,0.5200808816736698,-0.21036886224781498,-0.014402202266062576,0.20955259571007176,-0.2840174587508253,0.12502315476619774
Parietal_Sup_L,0.22259961610643916,0.21280633771613774,0.6679359713990126,0.08238761375686776,0.0054901640536395855,-0.10976739062723827,-0.06345019238678776,0.22517231099678756,0.32353771627671907,0.5463402496185235,0.41578408672096934,-0.5548436679145924,0.12985099585278995,-0.14144773496485746,0.11232940946690015,0.2094654443686588,0.5765099060578724,0.20716916598876578,0.16763347261131079,0.5098035797954446,0.08223958019773404,-0.3689681746490495,0.6141496778980314,-0.14167725171809317,0.640575198100631,0.540172199031408,0.67229009879729,0.7006327559442249,0.46247130582994894,0.44248861266217343,0.4856731628293542,1.0,0.2276666995412015,0.5641238292348846,0.32774127250689533,0.5351198496682813,0.2459315636324518,0.4132897101318936,0.4498104871060549,0.536427774538818,0.4973595497793123,-0.421119924698971,0.8905263129738851,0.49486032822448767,-0.0114812958540882,-0.36926420392577847,-0.20927376846341453,-0.020764975407714565,-0.08146452396298985,-0.012223079416069425
N_Acc_L,0.25218945855694214,0.3174264816570202,0.21010456333243416,0.3671650182407648,0.09281082409024606,-0.11695599575104176,-0.3288761027419117,-0.31889663088723424,0.22197704714066888,0.11165781268450137,0.2567880218566067,-0.4013028336442671,0.18220107245443481,-0.3598767995252833,-0.041899738969051456,-0.10158582580646768,0.19353753768774415,-0.1066402770943835,-0.20571665199941164,0.45465594604728676,0.23473106686324025,-0.4227624010230582,0.11998751239858493,-0.07043387347257207,-0.13140414308026108,0.36081820109464835,0.36662725303448385,0.02125550891006733,0.199579179286603,0.39357257154225983,0.13877819049980333,0.2276666995412015,1.0,0.01944721469509642,0.18861418330451366,0.15526796871671053,0.4183642777756241,0.21155052697497848,-0.03000526430957366,0.33473549625578103,0.061495428695010505,-0.45678649634510254,0.2575872480029753,0.24934636097352464,-0.23790569011366314,-0.4464496864720494,-0.1643783083719075,-0.22732517959442577,-0.32159448090791654,-0.15771301971311477
Cingulate_Post_L,0.5984998422277816,0.21781928879229775,0.883983791754769,-0.18267817307889953,0.4920529766883883,0.03954886399959731,-0.05574749753558864,0.1625976966349572,0.6508188199307307,0.8887107473427134,0.6859595793797172,-0.28235260722389827,0.47343743990956505,0.0917609286199685,0.5363763521127654,0.69439184690957,0.7502012936553066,0.7203622381274963,0.18260486529136855,0.4478961064605484,0.07252762198300251,-0.022867777923343248,0.8699287393168723,-0.0018564033935114695,0.7358911898637245,0.6173359335978259,0.5583846705908202,0.8585379032057917,0.4035086105693944,0.3643985293028846,0.7360893096004264,0.5641238292348846,0.01944721469509642,1.0,0.5899597420357339,0.7762633362539556,0.1481425403185657,0.7112247120724016,0.8959705042356015,0.2818669258225785,0.9082882948877923,-0.21689259863065816,0.34274716912089437,0.6852888837975417,0.5915896785665142,-0.004961768167014384,-0.0778897865785183,0.4198546541813927,-0.10377333735660163,0.04521741207197832
Thal_VA_L,0.7065904312686728,0.38768538030330274,0.6885428056122707,0.019034618845673635,0.5156969680727851,0.22384382936650185,-0.2559438053762495,0.09404426272787642,0.8169134508622978,0.6678213243321891,0.6473992036619093,-0.4193504285048691,0.5730021375944947,-0.12942105955889144,0.626062965632334,0.6078932122878726,0.7558661964095531,0.5688902940057343,0.009695049978214453,0.7513519290245388,0.32409210547979506,-0.2631273304212857,0.7084366501233701,0.09398324384163963,0.21047629391703793,0.7186511487859918,0.6318040446729231,0.33257977140709444,0.4827840688015304,0.74617479013327,0.6997301325360129,0.32774127250689533,0.18861418330451366,0.5899597420357339,1.0,0.5784206429159224,0.29184636331157404,0.7558725083208381,0.4967467515025898,0.26799992540301376,0.6626134404291221,-0.47819191806240297,0.261852648709132,0.7611495222009184,0.24811449030764174,-0.2703248974580166,-0.09742631825020003,0.07478876355721745,-0.503161995628827,0.14822929989436615
Cerebellum_3_L,0.6307318979205078,0.24482619360557542,0.83897445909143,-0.15335724911883206,0.5031803870105249,-0.15282821546855987,-0.32509044504669904,0.1262837249518012,0.6176171675157924,0.7469872164179526,0.6973043922913368,-0.5377961189426994,0.5155043006023673,-0.22802705654532252,0.4720276552710818,0.609459991435817,0.6778107591931493,0.6744966828945471,0.14873235853552494,0.6290548476922723,0.08041967739788747,-0.3124204310986811,0.8018403780738126,-0.23533718323007063,0.5550437339396767,0.7922791748193013,0.7540796619911799,0.5925817208080291,0.573573207507167,0.5045278805101495,0.7750055485970807,0.5351198496682813,0.15526796871671053,0.7762633362539556,0.5784206429159224,1.0,0.29831065982927724,0.765517713667221,0.6859618032068943,0.3817694747203111,0.7948829985409518,-0.4607559590079263,0.3036094026082886,0.8004073942635982,0.3582971437349671,-0.30250023810718735,-0.16881319230220856,0.46741214773863665,-0.346524133858643,0.0814841234572488
Thal_LP_R,0.271129417556621,0.035052850265610745,0.3045196800877637,0.343701602472051,0.08304204130970046,0.04238603041736031,-0.09194316420890541,-0.03378485155740287,0.5125769927425067,0.2584259541034154,0.14938904863687535,-0.3990745681215101,0.006710071124220424,-0.3202910936732799,0.020354699261577455,0.08959230594527687,0.34543243492413633,-0.024458612371208263,-0.27514592896126944,0.4041828547676693,0.439947651755882,-0.38328370322076505,0.36462570413894585,0.022246034194623794,-0.13750224888942647,0.3579377692401322,0.2567642319954042,0.07908399839225778,0.23098434917042338,0.23690509197699103,0.3881572867912284,0.2459315636324518,0.4183642777756241,0.1481425403185657,0.29184636331157404,0.29831065982927724,1.0,0.24038664048803254,0.20550833476434924,0.17422657388560334,0.12792905100525623,-0.44278110073979676,0.3390982231104616,0.3927582324935807,0.03925914566901611,-0.46010038628342975,0.04262242744399303,-0.2835861978967517,-0.336664256663339,-0.05987979096258671
Caudate_L,0.792531110773888,0.3431754453100647,0.7909983709046069,-0.11700533989173412,0.6524677283103189,0.09344863522468838,-0.302645762304458,0.06636782900052504,0.733817388908633,0.7857195797066754,0.6733025032773969,-0.4604872493201673,0.6695581279596624,-0.14571820482491932,0.567748112257181,0.6202021369217052,0.7870113671023888,0.6612339982527813,0.05134679148655214,0.7378161852404113,0.32745573215767637,-0.24197084178635495,0.7631362593645347,0.02671709739947,0.4118468563749518,0.7892766647774547,0.700677086074527,0.49337184288211894,0.5384658112237821,0.7100977439639322,0.7396517100198813,0.4132897101318936,0.21155052697497848,0.7112247120724016,0.7558725083208381,0.765517713667221,0.24038664048803254,1.0,0.6377771698956639,0.4008186763760743,0.7972196868818496,-0.46352972821085753,0.23529473270243903,0.7779441508912811,0.30633387422547464,-0.24517840018354176,-0.1404152863705117,0.29551490405279845,-0.4261122399375852,0.18692352865846049
Cingulate_Post_R,0.6148736445932464,0.10399159935912856,0.7956629149537865,-0.15124319176534187,0.47537725148910853,0.23177608965092084,0.1425937594292958,0.11493079711956439,0.6486184912493312,0.8560493960628724,0.5217387172510782,-0.02833279247806494,0.39594040275152714,0.28193306475672114,0.5045667323327567,0.7481844763009095,0.7160893076029508,0.6695328875620287,0.09980552056795103,0.2784106358384122,0.18428851631012083,0.18814256330865853,0.8227913274082294,0.20158666237396314,0.7510183298622958,0.4130278516874314,0.37846006697416956,0.7927194979758956,0.3429720793256808,0.22171233789331746,0.7131145460616275,0.4498104871060549,-0.03000526430957366,0.8959705042356015,0.4967467515025898,0.6859618032068943,0.20550833476434924,0.6377771698956639,1.0,0.12323018303844491,0.862449457198204,-0.0014644826983556414,0.24308482531581724,0.5634729784940661,0.708782420418394,0.17226472768753767,0.10005176734980625,0.3817108431936807,0.12450565828920537,0.1480480107421554
Rectus_R,0.27283140007390977,0.31816402469429034,0.3628456578902021,0.08294651820955751,0.052042118800425224,-0.19606275261098513,-0.41221013689425257,-0.14403093173354725,0.24718907581299976,0.3011703679446707,0.40911395564126485,-0.5894708981781512,0.2461303671380081,-0.37829606406696054,-0.0034266412782263957,0.021205106680460967,0.34855214000534845,0.08353097462510134,0.052650316448224585,0.6007993848646944,0.1514828282167663,-0.5054754340519573,0.24280973951153847,-0.14452849458008987,0.20450962295221387,0.5283074056104292,0.6249379840618232,0.2978626663063551,0.3407679142402125,0.5122967870469732,0.24922832551846977,0.536427774538818,0.33473549625578103,0.2818669258225785,0.26799992540301376,0.3817694747203111,0.17422657388560334,0.4008186763760743,0.12323018303844491,1.0,0.24688929989263586,-0.5396153301193402,0.4049239823978558,0.3485667877534386,-0.27136790967398594,-0.5116307577954409,-0.39231833267457855,-0.03146193797838335,-0.28712995279154463,-0.1642046682044792
Postcentral_L,0.7301016468371467,0.29724920827483176,0.8894191233946578,-0.18625610862924014,0.6609882793614469,0.0715304803194648,-0.0809477313311645,0.1507221968785053,0.673227342099226,0.912693167614526,0.7510342327891264,-0.25096680467667987,0.684706268102585,0.13258524592328078,0.6254772575135222,0.771357436955266,0.8133430893878829,0.7778394784383041,0.18221835999481045,0.5104190290684985,0.19741177804010115,0.00375585029205369,0.8690723633360393,0.008682309963127414,0.7460859856394209,0.6644474030864735,0.584670692444878,0.7679618018972765,0.464065872788202,0.4600220354211985,0.7632197658971176,0.4973595497793123,0.061495428695010505,0.9082882948877923,0.6626134404291221,0.7948829985409518,0.12792905100525623,0.7972196868818496,0.862449457198204,0.24688929989263586,1.0,-0.1895586990941716,0.26795568783082696,0.740599886800693,0.5692662542477267,0.036480116891601175,-0.04367940234096505,0.47421972066797224,-0.13968520508726964,0.12317571439192164
Vermis_6,-0.26067177502636035,-0.18867296467194378,-0.4173679369928848,-0.1316523586324461,-0.15385634919512758,0.41810862636596174,0.6455677143957044,0.13308974452797082,-0.4203844999459646,-0.22443753886433393,-0.3457611808133468,0.9298324395039703,-0.27762233545995346,0.836125296523236,-0.01795196657305899,0.015684448303634017,-0.3368462458595491,-0.09793425242653445,-0.08448018970271556,-0.805608102244788,-0.0634063055766316,0.8593258620928501,-0.3196996265802806,0.49726992672290354,0.1610794350189224,-0.7723846349735988,-0.6809672755395314,-0.04886931167194213,-0.49047777989749936,-0.7034749458927465,-0.3375502634272807,-0.421119924698971,-0.45678649634510254,-0.21689259863065816,-0.47819191806240297,-0.4607559590079263,-0.44278110073979676,-0.46352972821085753,-0.0014644826983556414,-0.5396153301193402,-0.1895586990941716,1.0,-0.42294154055739275,-0.6253758666643731,0.3366371129874603,0.8597592649498152,0.3508581536342661,0.11722170852571814,0.8197903320398237,0.14400712865659188
Parietal_Sup_R,-0.013555709492922572,0.10578755783081209,0.4826454853056194,0.21826220456503423,-0.15132561890173982,-0.07295144660684817,0.01651358855685793,0.20670397643465557,0.24098269781620335,0.3636893030766102,0.1842187221990967,-0.5184470662679831,-0.0679354154904342,-0.2227986554405633,-0.008898371812721588,0.020569126573384267,0.47446915350430985,-0.035373609255767116,0.0978065220926235,0.4159937781836214,0.1731131954366417,-0.45347472934831806,0.49153180606824604,-0.10629600038557074,0.3843602077085491,0.3870129703473186,0.5070570776729956,0.48748307046512596,0.3908430093853388,0.3667811648719582,0.39406854505209366,0.8905263129738851,0.2575872480029753,0.34274716912089437,0.261852648709132,0.3036094026082886,0.3390982231104616,0.23529473270243903,0.24308482531581724,0.4049239823978558,0.26795568783082696,-0.42294154055739275,1.0,0.41834645542592536,-0.10875617673024636,-0.46514279931349684,-0.10631613170354388,-0.27047217835543935,-0.11871428607467333,-0.007336182312149069
Vermis_1_2,0.5867512081212157,0.32181442294256507,0.7960130704255743,-0.004817480802852351,0.44209854749057975,-0.10993264344159177,-0.39005785875778004,0.09324960424284226,0.7322709313154231,0.6965955784352442,0.6698615030327377,-0.6256322345154016,0.5114072807155233,-0.36227693965649166,0.4801142811623791,0.5684976531121996,0.7687086303875925,0.5874233041845224,0.17635804493566304,0.7456147101980322,0.19107508235788748,-0.48645261905409964,0.8104285199405187,-0.20717810043702453,0.3409741180985092,0.8290678944419891,0.7179593000568124,0.4210769489155838,0.6611933991240663,0.6656087683060992,0.8147228115948866,0.49486032822448767,0.24934636097352464,0.6852888837975417,0.7611495222009184,0.8004073942635982,0.3927582324935807,0.7779441508912811,0.5634729784940661,0.3485667877534386,0.740599886800693,-0.6253758666643731,0.41834645542592536,1.0,0.271327925587695,-0.4776967773617464,-0.1492592910323836,0.2737126874207325,-0.5693685409900101,0.05823439787579441
Thal_PuL_R,0.3283014835828237,-0.12230460175445851,0.4412864210454658,-0.2928948703585562,0.2898164750659549,0.26565860430239757,0.33424637827381565,0.1776643084782615,0.3599655082901437,0.5161507634524598,0.27057035466978907,0.3288787259386241,0.09591843019268168,0.4553944334643156,0.4526045191710277,0.6255742933730858,0.34132016193663645,0.5161625346975544,0.04572904977362575,-0.1448393791887729,0.05298111134307925,0.443844822461239,0.552338883187301,0.25985392152426084,0.4906142051348542,0.044440536783126094,-0.07529826358668792,0.4862877209564145,-0.0008532776684984327,-0.19695441080826462,0.5200808816736698,-0.0114812958540882,-0.23790569011366314,0.5915896785665142,0.24811449030764174,0.3582971437349671,0.03925914566901611,0.30633387422547464,0.708782420418394,-0.27136790967398594,0.5692662542477267,0.3366371129874603,-0.10875617673024636,0.271327925587695,1.0,0.44293457870527153,0.26239034504235487,0.3941887233044872,0.235911100425783,0.16422180551558782
Calcarine_L,0.033940609642182845,-0.15664170902032282,-0.17673125425292124,-0.24517061938491724,0.1603362462649685,0.4696605291006811,0.6020244589903577,0.17256931377229406,-0.18732569819034067,-0.0015355964060216544,-0.15089677300334398,0.8650844184410676,-0.023764751458633108,0.8916236925647089,0.2814745747132967,0.2450990997971382,-0.19937558354172735,0.2012871525094971,-0.04170670595311262,-0.5923269221060953,-0.14918883819662365,0.9798995404144754,-0.1338719102617729,0.4434691575786242,0.24512050515165704,-0.5260688760166161,-0.5436663406562312,0.13695059413836802,-0.47015618279188565,-0.5185556655967367,-0.21036886224781498,-0.36926420392577847,-0.4464496864720494,-0.004961768167014384,-0.2703248974580166,-0.30250023810718735,-0.46010038628342975,-0.24517840018354176,0.17226472768753767,-0.5116307577954409,0.036480116891601175,0.8597592649498152,-0.46514279931349684,-0.4776967773617464,0.44293457870527153,1.0,0.29742635214598834,0.15613675062887325,0.6383538082361458,0.15470946165480884
Occipital_Inf_R,-0.09995129828368898,-0.19485202710073324,-0.06544869325212925,0.05623458662033507,-0.032603809261609044,0.3059288497805185,0.42641379518197237,0.030399680493797467,0.025729019868155362,-0.0033743740479681324,-0.27112388826795264,0.3742823724189468,-0.16149593564270454,0.2818756218824244,0.12024824801835486,0.0769677198524084,0.02525118957398563,-0.07665770860125552,-0.1331052164809461,-0.2834699864276946,0.06330184038448657,0.3345218653584207,0.000630119929614802,0.287963381038734,-0.02446134437721571,-0.30825936890808137,-0.28241868880604715,-0.06411892429114506,-0.10876422624177307,-0.26458571680984266,-0.014402202266062576,-0.20927376846341453,-0.1643783083719075,-0.0778897865785183,-0.09742631825020003,-0.16881319230220856,0.04262242744399303,-0.1404152863705117,0.10005176734980625,-0.39231833267457855,-0.04367940234096505,0.3508581536342661,-0.10631613170354388,-0.1492592910323836,0.26239034504235487,0.29742635214598834,1.0,-0.05039364047288682,0.23053887872927398,0.10860520991005375
Vermis_8,0.25023361473346983,0.07222079692388109,0.27330521577197275,-0.39956536775198254,0.28809651684587567,-0.2384407808323222,-0.1498014925939204,0.1615577456540216,0.03761203424930489,0.29213828542173487,0.42137551459920397,-0.000717439411451667,0.33027046676057464,0.08710586919160464,0.18993440846843399,0.39605817842682295,0.14589006971115986,0.49832908622073596,0.33360107969606345,-0.03686043013943986,-0.21784054033193714,0.09552942560770085,0.2649438803994076,-0.22609507436769335,0.4725664369925402,0.20685114651499098,0.15000262315549615,0.24903685967301464,0.24341623247768446,-0.06014478742658614,0.20955259571007176,-0.020764975407714565,-0.22732517959442577,0.4198546541813927,0.07478876355721745,0.46741214773863665,-0.2835861978967517,0.29551490405279845,0.3817108431936807,-0.03146193797838335,0.47421972066797224,0.11722170852571814,-0.27047217835543935,0.2737126874207325,0.3941887233044872,0.15613675062887325,-0.05039364047288682,1.0,0.1149989447709036,0.15488420869444414
Occipital_Mid_L,-0.302530262014291,-0.1910499487345728,-0.2914438506931601,-0.03982814630576987,-0.3171803477485045,0.32631373008220255,0.5438196167516638,-0.001971477926041004,-0.41037633978480514,-0.1205726549809177,-0.33947689910721923,0.7472394112960534,-0.3590465817692907,0.6944052861128659,-0.2229099346643999,-0.05439322390119375,-0.24362938995779393,-0.19397253856389718,-0.019941248703681747,-0.7079744906086695,-0.006609983306042084,0.6540408694567476,-0.23528064658757697,0.45472506305934574,0.38389813736865863,-0.6922646972318305,-0.4842039444104013,0.14576027129557592,-0.37144862788618943,-0.6082844382036242,-0.2840174587508253,-0.08146452396298985,-0.32159448090791654,-0.10377333735660163,-0.503161995628827,-0.346524133858643,-0.336664256663339,-0.4261122399375852,0.12450565828920537,-0.28712995279154463,-0.13968520508726964,0.8197903320398237,-0.11871428607467333,-0.5693685409900101,0.235911100425783,0.6383538082361458,0.23053887872927398,0.1149989447709036,1.0,0.1322811774960304
ACC_sub_L,0.10357306418144606,-0.05297730188297828,0.08764246210283763,-0.07907037230029687,0.09294927949157011,0.21344120391913995,0.18564936049340594,0.1337170085653443,0.11259729411979011,0.08790012583268351,-0.0023516025621596755,0.17300533549490107,0.01111417876829506,0.15889996308112872,0.1436411303830002,0.24546126767794307,0.10102170016353083,0.09273011610134826,-0.0059120161109510365,-0.021307844283983562,0.14686460008024135,0.16964741127900246,0.1588397785493365,0.14644839583140645,0.12020863012896216,-0.027228381083708633,0.04067674786690741,0.04069281661384852,0.12586820773890758,0.09736149387638371,0.12502315476619774,-0.012223079416069425,-0.15771301971311477,0.04521741207197832,0.14822929989436615,0.0814841234572488,-0.05987979096258671,0.18692352865846049,0.1480480107421554,-0.1642046682044792,0.12317571439192164,0.14400712865659188,-0.007336182312149069,0.05823439787579441,0.16422180551558782,0.15470946165480884,0.10860520991005375,0.15488420869444414,0.1322811774960304,1.0
