,SupraMarginal_L,Putamen_R,SupraMarginal_R,Lingual_R,Frontal_Inf_Orb_2_R,ACC_sub_R,Parietal_Inf_L,Raphe_D,Occipital_Sup_L,Temporal_Pole_Sup_R,ParaHippocampal_R,Cuneus_L,Caudate_R,Amygdala_R,Vermis_6,OFClat_R,Thal_VPL_L,Vermis_4_5,Thal_LGN_R,Temporal_Pole_Sup_L,ACC_pre_L,Cerebellum_7b_R,Paracentral_Lobule_R,Cerebellum_10_R,Cerebellum_Crus1_R,Thal_PuL_L,Temporal_Sup_R,Vermis_8,Frontal_Med_Orb_R,Frontal_Inf_Tri_L,Vermis_10,Fusiform_L,Temporal_Inf_L,Cerebellum_7b_L,Heschl_L,Precuneus_L,Paracentral_Lobule_L,Cingulate_Mid_L,Angular_R,Vermis_9,Cerebellum_Crus2_L,Cerebellum_3_L,Cingulate_Post_R,OFClat_L,ParaHippocampal_L,Frontal_Sup_2_R,Thal_VA_R,Parietal_Sup_L,Red_N_R,Frontal_Inf_Tri_R,Occipital_Sup_R,Fusiform_R,ACC_sup_L,VTA_R,Frontal_Mid_2_L,Occipital_Mid_R,Frontal_Mid_2_R,OFCant_R,Calcarine_L,Thal_VA_L,ACC_sup_R,Hippocampus_L,Cerebellum_9_L,Temporal_Mid_R,Temporal_Inf_R
ACC_pre_L,-0.07197005382281302,0.3428425512423708,0.4030975868912823,0.09134861639474669,0.4072553948421903,0.16937638949943967,0.011754690682932436,0.31011083672225154,0.041805106322696337,0.27281830283167524,0.08435786911761901,-0.09721203010945596,0.48195490622010106,-0.1667223075135599,-0.0634063055766316,0.1994841564708226,0.12654080558063094,0.14901101506403805,0.15957335698200636,0.4608061602992658,1.0,0.05814833060861968,0.13801499168233372,0.05582656553670987,0.06173186550993097,0.182480487689463,0.06831503805629413,-0.21784054033193714,-0.11936475698657019,0.3136977047560127,-0.010883592687868177,0.10312983717570914,-0.09483771718186092,0.05496897976280496,0.25226689870431385,0.017285317676798046,0.16205034474003652,0.33564127347791495,-0.007192415652904652,0.3346876665170519,0.012342732502494827,0.08041967739788747,0.18428851631012083,0.37467403792164833,0.09617803503367726,0.36710126680203103,0.297885199561053,0.08223958019773404,0.27734707019427735,0.4345974781155334,0.08713437411894824,0.12637379353589775,0.28280608739705615,0.1679962154273156,0.3667600109392954,0.09183142539371876,0.3037728276055511,0.15017466090847956,-0.14918883819662365,0.32409210547979506,0.4970276848883341,0.09953797080480034,0.0543078996605675,-0.04532934909180915,-0.1872594964661198
Cerebellum_7b_R,0.36377847385469425,0.46978003566131565,0.22567828578315402,0.704601351506865,-0.2794490412879416,-0.10501799259375358,0.10300842075967086,-0.1484901452408663,0.8339906498245864,0.2423729041128032,-0.6751563106654944,0.6863037156187525,-0.14479402079243767,0.6628239408964263,0.903935879153137,0.17294742261868376,0.23473864484544882,0.8155247967029621,-0.7760103809816435,-0.26091813508089173,0.05814833060861968,1.0,-0.4205185026807088,-0.2054542044689629,0.39468009705647306,-0.1528909775390637,0.3716640030862372,-0.026607404218568154,0.5826724398288631,-0.4274487341529014,0.8954182188761336,-0.7468111681315138,-0.16017611554467895,0.5783660620663106,-0.20808237776939967,-0.09254715444079357,-0.22995521908010602,-0.2284850719009203,0.7487320817715434,0.10809403991961473,0.6975350110953952,-0.4958201893121655,-0.021271824405377136,0.22219584306467693,-0.7560609640443461,-0.4890572875793134,-0.3494758510140225,-0.3499864092405387,-0.7014042394939691,-0.37890327081053216,0.6993395567528119,-0.19889936075410536,-0.36285943200252574,-0.5905130034003158,-0.5744304409240861,0.1862045359737346,-0.5596456482323219,-0.8004411043347498,0.7792758703399815,-0.4513588009263417,-0.3120917382524768,-0.4147885738546537,0.7764287566076803,0.6536057507644844,0.4980970678609791
Paracentral_Lobule_R,0.2898787918303875,0.04173891480397269,0.309752475422003,0.12780097659265086,0.24951899462571323,0.35469429800825214,0.6294089435288512,0.3789332653374139,-0.26085955792028526,-0.1508742862283745,0.7778381312682587,0.029582820401412278,0.6131139905202734,-0.3650349986662774,-0.4173679369928848,-0.3047085037534508,0.5411523134246689,-0.0682628647319587,0.7142143180161868,0.39148557868519357,0.13801499168233372,-0.4205185026807088,1.0,0.19391380088692847,-0.0025100749800784057,0.3558483885510168,-0.025521086000933113,0.27330521577197275,-0.26400789670874936,0.8539758671946656,-0.47010526355608545,0.6562689541869503,0.4066592047943262,0.03045729827641608,0.5093289001021666,0.8032429998226163,0.9283042345079374,0.8867532580153363,-0.220212670085693,0.021262144601803847,-0.10816809418834865,0.83897445909143,0.7956629149537865,0.17197130192293264,0.7906856101894048,0.8719811802838467,0.5389216324548839,0.6679359713990126,0.5481221680018933,0.6186968742889034,-0.3300113801469013,0.6637655618887841,0.8570246567658076,0.7239463788421597,0.8477050490008549,-0.007149137075286302,0.8886607845691851,0.6124314240213569,-0.17673125425292124,0.6885428056122707,0.38078674473045604,0.7948342302028414,-0.44157016291326495,-0.4753796580830104,-0.3681867012387274
Cerebellum_10_R,0.04231248950334645,0.004043449543792534,0.16540438035799973,-0.10126226147718694,0.17458549956689245,0.3157683991916866,0.15857553779511918,0.3317304784334226,-0.19259770552801803,-0.1679444528369663,0.3316396947328949,-0.17233395613221825,-0.0235196498445161,-0.20715862991451353,-0.28235870239030364,-0.01313634222132231,-0.005171849478816224,-0.14044476923505925,0.28874716320511884,0.19349235476724072,0.05582656553670987,-0.2054542044689629,0.19391380088692847,1.0,0.14297291863589545,0.144637315967745,-0.08034948319199393,0.10319398790575599,-0.25707336166227895,0.1515766773673929,-0.2435531304183339,0.449898742976644,0.20058424706145944,-0.05962367724628718,0.18689985067726297,0.04123564536774574,0.20128951059236908,0.1974414754082306,-0.19649972671121976,0.1700036242210252,-0.13636028669457356,0.16977035512868668,0.14020888306757667,0.018288187009640352,0.29758404873589284,0.24012728834233818,0.18537248149468127,0.22785403664423254,0.3149997459677959,0.21746270435844878,-0.4079322634913522,0.05822860363806165,0.23617723762336043,0.3299747614346979,0.28948983782152243,-0.1423108680795274,0.2593061648760016,0.34186785590619634,-0.15096688431497748,0.2835531040559072,0.10528137595039576,0.24706210822730484,-0.17585074983148122,-0.1932908839919914,0.17525507311888702
Cerebellum_Crus1_R,0.004013819611453911,0.06230931495962355,0.35516746865577725,0.33210764925035124,-0.18630014933388314,-0.06785613350478309,0.08872965600150731,0.15700984917727762,0.2905167540584081,-0.011008124216758628,-0.1758146743292626,0.24191650141239215,-0.07236455595957282,0.0793936359131583,0.22103790101196674,0.12135573352215188,-0.03624579604721741,0.2806926542719461,-0.17625245918892815,-0.01547197380187345,0.06173186550993097,0.39468009705647306,-0.0025100749800784057,0.14297291863589545,1.0,-0.047182660858497025,-0.16759457854509371,-0.11413171786854398,0.22300498039525107,-0.002243716592292018,0.1067722745287919,0.0037571002872300425,-0.051955374340161765,0.48149910022864606,-0.03502782718504466,0.06736546872563115,0.03891772017145561,-0.02018571118791003,0.35695617530074963,0.29130819340307934,0.4903727700137915,-0.12764651957764497,-0.023784877568915827,0.044127713735622714,-0.10158536243437678,-0.14499922064353252,-0.2278991256314991,0.18002609481748597,-0.2092113845286196,-0.008422395803074707,0.24020303595751988,0.40360047396127996,-0.06345241805793819,-0.09968510211403116,-0.0441812746039873,0.1709436800601871,-0.06271694262981392,-0.13854455329330378,0.1883224413957918,-0.09432730343749528,-0.19002453824415644,-0.18038392398203434,-0.003893250915621035,-0.14804686887154742,0.021056345073583643
Thal_PuL_L,0.2457105137629937,-0.12715455485876023,0.10249947029904548,0.05553675834432063,0.04336036096761148,-0.03272891355247551,0.34438555119093933,0.11649394847489955,-0.13095495872416188,-0.2863913556661462,0.2572010051701543,-0.1646976532285134,0.31929399430964306,-0.0760033052882225,-0.24402169868627815,-0.057285631056339284,0.3024417208642293,-0.047595198460479916,0.3016363943416838,0.0177869709805588,0.182480487689463,-0.1528909775390637,0.3558483885510168,0.144637315967745,-0.047182660858497025,1.0,-0.14285252157458783,0.26855604935857413,-0.2973684742641682,0.3550753999342722,-0.2448653479580493,0.31567761757915364,-0.027165674026568665,0.2098597233991508,0.1199696067212866,0.297282782515219,0.39782738484478547,0.37890702784469166,-0.16779846472370671,0.20537245852491576,-0.06291472784926416,0.34068123802688155,0.45663718394048675,0.0194157404219136,0.2799439541548223,0.3848908960194107,0.12420946041762801,0.3209503997700247,0.13657231348894316,0.29829459047526763,-0.25074984959778196,-0.006667413370717463,0.46146490646046345,0.3187807252607033,0.40789211425737626,0.06594557272181176,0.41752538868565725,0.25268042805137214,-0.24227841226599647,0.23202400707927393,0.13816550220398185,0.24791730178976518,-0.2024379762271458,-0.12713974844976866,-0.1136264114058564
Temporal_Sup_R,0.06522933041719917,0.6664776551610672,0.2434659275544871,0.3151753536856742,0.2541018579651806,0.1458299728448147,-0.017536629433003232,0.24847348333842822,0.3316946841257586,-0.04589548342909622,0.03275537074313099,0.37443246171421946,0.2233462607890873,0.1792353314443416,0.34722809154993534,0.1120477710284314,0.21908213733683984,0.3700628835890197,-0.17818076755093595,-0.03793292469579829,0.06831503805629413,0.3716640030862372,-0.025521086000933113,-0.08034948319199393,-0.16759457854509371,-0.14285252157458783,1.0,-0.10233077552721598,0.18957463223550053,-0.1544893585944605,0.5095677556442112,-0.3695883034068834,0.03090875252139701,0.1022008745126174,-0.011651150595749891,0.021505495098536873,0.10991293250809149,0.1310270039694802,0.4689320910193114,-0.07162884283348807,0.33825068293266464,-0.18519373077352352,0.1798839472879119,0.22563239312069464,-0.24587809982097691,-0.05744772505674003,0.21888780172561473,-0.286326156887795,-0.04707875700138651,0.16105857964747244,0.3003755515646284,0.08715603292916196,0.01279345589501557,-0.3219359338891261,-0.12231937575187879,0.14808001866070739,-0.11469566859276016,-0.3508048137165789,0.4907343810530634,0.1039551862198236,0.22216924480497038,0.0017565489140887122,0.3521066328478806,0.6339093356299268,0.35666786354844465
Vermis_8,0.6055728693433057,-0.2384407808323222,-0.376297772034055,0.127541669037807,-0.4042013999856664,0.016474282553770855,0.4725664369925402,-0.10488436524926123,-0.12799563669465164,-0.1861388914714691,0.1342742834438827,0.13333792261759433,0.15391534463676204,0.21206946221050527,0.11722170852571814,-0.43518683721276186,0.5304333860491567,0.04510109992810771,0.06154997232747672,-0.1506207690524702,-0.21784054033193714,-0.026607404218568154,0.27330521577197275,0.10319398790575599,-0.11413171786854398,0.26855604935857413,-0.10233077552721598,1.0,-0.1319087412004525,0.2671494214482895,-0.000717439411451667,0.0843110915017378,0.3876416687009387,0.003590458947502731,0.28809651684587567,0.24903685967301464,0.3027803149357769,0.29213828542173487,-0.15245929767844216,-0.2446010881083824,-0.1498014925939204,0.46741214773863665,0.3817108431936807,-0.15513934026341006,0.20685114651499098,0.21152618581937083,0.051825918100203816,-0.020764975407714565,-0.18465522051949573,-0.17993228184015536,-0.20833567679484793,-0.08928870539596441,0.32718878917294164,0.23004947912439125,0.11085844655022885,-0.09583215785111177,0.17702766050147178,0.027891145978215178,0.15613675062887325,0.07478876355721745,-0.2816708667345757,0.40949309254340144,0.1477318565251836,0.0783586004042137,0.22080451394665523
Frontal_Med_Orb_R,0.1488734612190593,0.3265790530387814,0.1322951506417898,0.43164509456347183,-0.20157501880125542,-0.17224841686248665,0.02015949893408915,-0.1554928464731239,0.5811569989218813,0.2602211522314693,-0.45445075091055637,0.4802869990183053,-0.17433557709052555,0.3753458864216304,0.5779254674607494,0.08561306440995439,0.112553992451419,0.4818254924461038,-0.5232925156154117,-0.08180195237947616,-0.11936475698657019,0.5826724398288631,-0.26400789670874936,-0.25707336166227895,0.22300498039525107,-0.2973684742641682,0.18957463223550053,-0.1319087412004525,1.0,-0.3346367811751767,0.5572636684448562,-0.5339361599845523,-0.05590189717780024,0.27553174343090236,-0.14295742993438268,-0.06438418098689322,-0.2326662230479786,-0.1981189126845607,0.5270186011080883,-0.033575333577608946,0.4732569901580888,-0.30285103751264086,-0.06643603367259014,0.21790915861012353,-0.4992953705348858,-0.32008878610419633,-0.23028529702485387,-0.16966806148010077,-0.44213721633166475,-0.3101991860345989,0.5467104053034101,-0.062213279486467384,-0.32162103770281875,-0.36161511989142897,-0.4414298885574959,0.012525209308918622,-0.3988595335127375,-0.5476413749000516,0.5351000271677923,-0.38721527858510923,-0.2056188693149318,-0.3037297365228099,0.38759289195331,0.29571923897138175,0.1944846167462544
Frontal_Inf_Tri_L,0.22674519639839008,0.02946488085772951,0.23359463392386529,0.03735088213537527,0.3078323920555894,0.35246988556447967,0.49367110380773566,0.3737699720862209,-0.36973259053778307,-0.04957029984375743,0.7506242661871583,-0.13110610228121208,0.6274199753731152,-0.3868808551217104,-0.43840198219187243,-0.25412010250247236,0.49937990663067416,-0.15289556924800762,0.7380203792335335,0.5130613665856826,0.3136977047560127,-0.4274487341529014,0.8539758671946656,0.1515766773673929,-0.002243716592292018,0.3550753999342722,-0.1544893585944605,0.2671494214482895,-0.3346367811751767,1.0,-0.5086419104493628,0.6543532131833233,0.3856495901512653,-0.025956396392030335,0.574266896456068,0.6115734848838893,0.7615618629003915,0.7966944208593453,-0.30567235588248515,0.006498019435923808,-0.21949648158801355,0.7773206361110064,0.6597272105516971,0.13549215997143366,0.8026501213407466,0.8672964611002764,0.6202266775891877,0.5796762189577388,0.6220445283645727,0.6367335077177985,-0.3495805173493108,0.6158442667649093,0.7790189691741204,0.7483468482060888,0.8889262027223798,-0.038862800886969764,0.9062717607900725,0.6370596219857361,-0.2839256172657853,0.7302676291248921,0.4431917925752374,0.7865570619083637,-0.4112907409711295,-0.4990322953752936,-0.44696795116728333
Vermis_10,0.3771354553585313,0.529894636978158,0.08346048027896294,0.662935108793025,-0.2795715134034711,-0.10293004585390693,0.008629990946634315,-0.18706196155589283,0.7732274900061344,0.25225859587740007,-0.649638478565694,0.692032017101749,-0.1423564505834994,0.6864413971697131,0.9298324395039703,0.14764717968016572,0.2771447647253734,0.785446546783179,-0.7868162415489974,-0.2742392451057794,-0.010883592687868177,0.8954182188761336,-0.47010526355608545,-0.2435531304183339,0.1067722745287919,-0.2448653479580493,0.5095677556442112,-0.000717439411451667,0.5572636684448562,-0.5086419104493628,1.0,-0.8701847839386758,-0.18814361027726112,0.36943236853356465,-0.1317757471692199,-0.1662282650167195,-0.2726575776948355,-0.24999281084440084,0.7407991344521873,-0.09702035539215717,0.6208336320137162,-0.5377961189426994,-0.02833279247806494,0.2236462071839464,-0.7911334705447038,-0.5232335341627629,-0.2830592761079696,-0.5548436679145924,-0.675764646191188,-0.42684889363191053,0.7104159839118057,-0.3218374688469332,-0.39393018357156273,-0.6510020769628537,-0.6301500321795731,0.17262420100013512,-0.6286955283549384,-0.8615954740310158,0.8650844184410676,-0.4193504285048691,-0.2710534120130117,-0.3501933106924023,0.8530757686394161,0.7668961522210294,0.5277316263187467
Fusiform_L,-0.167098807450982,-0.29145355452327176,0.12691693318498978,-0.35488501306458686,0.38409043437219537,0.20663957109571332,0.2444547446493401,0.2998146432882255,-0.6017169397030923,-0.22050262676160362,0.7841850068096802,-0.5238521683698261,0.2716775099671542,-0.6217701786887304,-0.8050337725742335,-0.1858859769654451,-0.05226936846259999,-0.5388154115114351,0.8322290997272154,0.4125910882712819,0.10312983717570914,-0.7468111681315138,0.6562689541869503,0.449898742976644,0.0037571002872300425,0.31567761757915364,-0.3695883034068834,0.0843110915017378,-0.5339361599845523,0.6543532131833233,-0.8701847839386758,1.0,0.35767914478140145,-0.14147376279732887,0.23632600141645135,0.3784959833008881,0.5053755485864123,0.49032608056539717,-0.6468631817498378,0.1010845394387847,-0.4415974234633091,0.6210488997060647,0.2615149118222958,-0.1871524502418317,0.8532911522527431,0.6955248717258585,0.4107784983542661,0.7094559517431412,0.742164613896896,0.5523103217531509,-0.6975281738163671,0.4849930808568518,0.5668722228311899,0.771374842481427,0.7770630144623822,-0.24890757712783232,0.7761528139576279,0.8781036852448885,-0.6798071772069018,0.595003951467915,0.3150130388302038,0.5488531692737675,-0.7730916268991188,-0.7072238141867869,-0.4186640843880825
Temporal_Inf_L,0.24458273089723143,0.04215431820856289,-0.023702684392476123,0.1045357194105877,0.003186903818007464,0.20451794083959488,0.3616383887293423,0.010665843153122852,-0.1220125178851463,0.04600205711898042,0.40616180717268696,0.017809095278975645,0.2557832233431112,-0.1862545863665319,-0.0907501756670372,-0.31132773862033997,0.31669562927902334,0.0005613875701623606,0.21711107921472492,0.14762163229012282,-0.09483771718186092,-0.16017611554467895,0.4066592047943262,0.20058424706145944,-0.051955374340161765,-0.027165674026568665,0.03090875252139701,0.3876416687009387,-0.05590189717780024,0.3856495901512653,-0.18814361027726112,0.35767914478140145,1.0,0.06329397073045435,0.24483241306134146,0.3216576803296297,0.29985906540996715,0.33858560710835806,-0.10560173905932571,-0.1594502076095411,-0.06984471760146602,0.35504921653191557,0.2905112947085779,-0.03629535790864178,0.3360479876767204,0.36477648451821204,0.21334700370002396,0.289472083686006,0.18498700960676082,0.11160817932670768,-0.18504599915325395,0.32636188186726706,0.31218341091063473,0.34651955080784436,0.286138908261325,-0.049918013131466044,0.329460153161931,0.2659752695310411,0.06864702478819973,0.28928160855962093,0.00021331769421147572,0.39047527666432674,-0.11782819100738275,-0.156714471392162,0.03859868547725807
Cerebellum_7b_L,0.3185710652043487,0.2898434637897038,0.41236221041339843,0.6291004408359204,-0.040561027131392334,-0.00038609399328627827,0.3502325644811726,-0.03161317283160747,0.6175655692476253,0.0747672500920433,-0.2705195151225211,0.44777635392370846,-0.00919985481521603,0.3561724261511231,0.4845344727165042,0.09789901866529573,0.17009156440983816,0.6438416919713462,-0.3620411208565927,-0.10764901740536093,0.05496897976280496,0.5783660620663106,0.03045729827641608,-0.05962367724628718,0.48149910022864606,0.2098597233991508,0.1022008745126174,0.003590458947502731,0.27553174343090236,-0.025956396392030335,0.36943236853356465,-0.14147376279732887,0.06329397073045435,1.0,-0.25412850810524445,0.30115232063246067,0.13486466843318487,0.04295292524707351,0.5043573376319065,0.3586617107372208,0.7955279031245368,-0.15547479943658504,0.2139213134342635,0.19307625008161802,-0.30525006810332506,-0.051321676867119,-0.2502857748801114,0.25813435835582976,-0.34730690416999044,-0.0010920999125977838,0.31138211328848,0.09759092212226694,0.0007666738687331092,-0.14400448155664825,-0.1037027372958182,0.31709718599848724,-0.04194129686046033,-0.2718967768395682,0.35968106178240883,-0.18819673002635565,-0.13511004638851531,-0.1621006568436471,0.2905103798652448,0.1759134710494726,0.2083673767895218
Heschl_L,0.3351268431042178,0.08628753306536666,-0.091021921292899,0.0666880964555053,-0.07833609499728306,0.20815055405884095,0.22467898848295345,0.3417651554567223,-0.3061009789356098,-0.04716025877769727,0.4472710013327295,-0.016430248167202503,0.47937636395230143,-0.22878561647699155,-0.15385634919512758,-0.43943761296161743,0.6125465324581253,-0.11912591691099839,0.45818454841134787,0.5080238765855384,0.25226689870431385,-0.20808237776939967,0.5093289001021666,0.18689985067726297,-0.03502782718504466,0.1199696067212866,-0.011651150595749891,0.28809651684587567,-0.14295742993438268,0.574266896456068,-0.1317757471692199,0.23632600141645135,0.24483241306134146,-0.25412850810524445,1.0,0.3165344242968558,0.5116332715532662,0.6064043163890462,-0.08175478139574485,-0.29290029750102003,-0.16790469794822455,0.5031803870105249,0.47537725148910853,-0.03795836160656996,0.5364860205658833,0.5041440997855838,0.5662563193368989,0.0054901640536395855,0.4072530186176208,0.19506961368573564,-0.10238762295259521,0.3791709001034246,0.5431550889422139,0.37807459899773077,0.44953717306504587,-0.15929986673465862,0.4180275506953064,0.3432798282290774,0.1603362462649685,0.5156969680727851,0.12905674917396304,0.7471001499209495,-0.1149146486111278,-0.18775763734681086,-0.24359785898814199
Precuneus_L,0.5662239762064937,0.06273089153005974,0.3527027125724152,0.4543261894214778,0.03783610427994498,0.24078860315021008,0.8194177980921025,0.07591013857061453,0.18806823636454534,-0.08633416284028449,0.4560438800142828,0.43038034954569315,0.5497582248324255,-0.051788284658063684,-0.04886931167194213,-0.31176211206620075,0.5930984393387065,0.29396651100000204,0.2950162148830224,0.19335801882014794,0.017285317676798046,-0.09254715444079357,0.8032429998226163,0.04123564536774574,0.06736546872563115,0.297282782515219,0.021505495098536873,0.24903685967301464,-0.06438418098689322,0.6115734848838893,-0.1662282650167195,0.3784959833008881,0.3216576803296297,0.30115232063246067,0.3165344242968558,1.0,0.8455215312041862,0.7846348894284462,0.04299801510052633,0.07415876229343223,0.16534763002726455,0.5925817208080291,0.7927194979758956,0.18747812656402219,0.4280110635925819,0.6511071067348658,0.1654325721421415,0.7006327559442249,0.13736906283084274,0.2757402457417514,-0.09042130956855329,0.4658424214070079,0.6907795086310139,0.446747712609617,0.5323869013030513,0.04788282196542408,0.5921402687800844,0.3068947219125157,0.13695059413836802,0.33257977140709444,0.09581737356961725,0.605183092457561,-0.1914573846751969,-0.2279898991726158,-0.1459840597744698
Paracentral_Lobule_L,0.41612319342664006,0.13125770059523825,0.37258730493507036,0.3020943525183842,0.1703411538465828,0.3261091219769935,0.6848906898315985,0.3833825126668433,-0.09320095935684133,-0.19356847097293697,0.6595452773690635,0.2010843405384468,0.6196697763692584,-0.22475987825520827,-0.2388881887725401,-0.29534279307419675,0.62847476406483,0.11752201706887495,0.5667927372528415,0.302385791036956,0.16205034474003652,-0.22995521908010602,0.9283042345079374,0.20128951059236908,0.03891772017145561,0.39782738484478547,0.10991293250809149,0.3027803149357769,-0.2326662230479786,0.7615618629003915,-0.2726575776948355,0.5053755485864123,0.29985906540996715,0.13486466843318487,0.5116332715532662,0.8455215312041862,1.0,0.9131491730498437,-0.07859384555190933,0.03463463940834597,0.050778931012700784,0.7682928510614581,0.8555540765103273,0.22832939878598404,0.6510325513677249,0.7858907317522964,0.44766877105814085,0.5696395383340458,0.39076280052968226,0.5600648863370109,-0.20800797785509675,0.5896205371997724,0.8518439746827196,0.589166718604953,0.746954882196229,0.0437165337627459,0.7805117095745767,0.44247823454893614,-0.006098465390790273,0.6180025821085324,0.3348192330123736,0.7538536927432167,-0.2911094766660381,-0.27500301410023015,-0.2231462907432653
Cingulate_Mid_L,0.4329888650671949,0.25022583589324754,0.3957679681089469,0.30268249275513837,0.270548789017086,0.31942529767657735,0.6887766766840601,0.3453755844940349,-0.09236080562592197,-0.07280952916543418,0.6840765070977574,0.16218340402234777,0.7585272231876303,-0.24537897985099605,-0.22443753886433393,-0.266204881352809,0.6842568073688461,0.13130089906353584,0.5647763770196318,0.44426858177382106,0.33564127347791495,-0.2284850719009203,0.8867532580153363,0.1974414754082306,-0.02018571118791003,0.37890702784469166,0.1310270039694802,0.29213828542173487,-0.1981189126845607,0.7966944208593453,-0.24999281084440084,0.49032608056539717,0.33858560710835806,0.04295292524707351,0.6064043163890462,0.7846348894284462,0.9131491730498437,1.0,-0.10727972040424663,0.04847211952759883,-0.0441828882470541,0.7469872164179526,0.8560493960628724,0.24177869579672615,0.6299347346586868,0.8660754959773627,0.5393190666835012,0.5463402496185235,0.4512379738342379,0.5701333577402307,-0.19174945719509506,0.5710854152078108,0.891160934731872,0.6210209573055111,0.784335700484897,-0.012658099330397396,0.799348260208448,0.4491484967548299,-0.0015355964060216544,0.6678213243321891,0.4245246645806583,0.8095376048992253,-0.24390970655084304,-0.25835455519597095,-0.25281199010219035
Angular_R,0.2563617829868587,0.5460192017256685,0.3255174039053105,0.6056551826454156,-0.16444781837424507,-0.036119556668650854,0.07548457619929498,0.02675921349348849,0.7387344902663918,0.12299041373493869,-0.44796398287755473,0.6451759364387081,0.015653618867313965,0.46639887638485106,0.7215589761863854,0.14751527754615754,0.2157591001803282,0.6964939429877524,-0.5789212699271739,-0.1674390519854699,-0.007192415652904652,0.7487320817715434,-0.220212670085693,-0.19649972671121976,0.35695617530074963,-0.16779846472370671,0.4689320910193114,-0.15245929767844216,0.5270186011080883,-0.30567235588248515,0.7407991344521873,-0.6468631817498378,-0.10560173905932571,0.5043573376319065,-0.08175478139574485,0.04299801510052633,-0.07859384555190933,-0.10727972040424663,1.0,0.036611026114792444,0.7308667655537638,-0.37883580406303485,0.07725937784524686,0.28926048922403236,-0.5706570679432504,-0.3571860315499824,-0.1948314930107705,-0.22258885531164765,-0.47892256929496435,-0.19050326009120405,0.7005785324442346,0.034353674773844864,-0.2251085093197268,-0.49141829653418756,-0.4151792752314183,0.32719641357230195,-0.3903653356077547,-0.6236925609850943,0.7387387394556396,-0.318078201117376,-0.17783783296347178,-0.28301288460038393,0.5687874987939533,0.49622295223926605,0.3222627411981302
Vermis_9,-0.11482833327684874,0.10723381639799066,0.43017202068441984,0.04330334791645006,0.22539020179696173,0.03177423592549092,0.09868548689893943,0.08000427037833595,0.19083962161444326,0.053248217557472007,-0.08525680134891157,-0.01221606813509493,0.06275255856251372,0.0037066802003012616,-0.03812550000868009,0.38048432806761356,-0.18691062999729585,0.1847238505003559,-0.10388320850529077,0.04022459896311823,0.3346876665170519,0.10809403991961473,0.021262144601803847,0.1700036242210252,0.29130819340307934,0.20537245852491576,-0.07162884283348807,-0.2446010881083824,-0.033575333577608946,0.006498019435923808,-0.09702035539215717,0.1010845394387847,-0.1594502076095411,0.3586617107372208,-0.29290029750102003,0.07415876229343223,0.03463463940834597,0.04847211952759883,0.036611026114792444,1.0,0.23331305258732898,-0.021700299625949406,0.08059065029178294,0.3654772075638469,-0.13339935819188653,0.07993535686766574,-0.11914727197617254,0.3082905049098186,-0.06724281845561086,0.23577880019024688,0.03623776800813674,-0.020232850005032492,0.10113103797797716,0.01747956666234578,0.12434871213027207,0.359403960373328,0.1262973248533855,0.019242952268867776,-0.23259607698095186,-0.0678194641383956,0.21433369370454944,-0.26843585434754874,-0.03620173600959405,-0.08726839834814684,0.0021006309284733035
Cerebellum_Crus2_L,0.21335553910156746,0.4731252500974309,0.4019154430130079,0.6718765901635169,-0.1285292017808415,-0.03543334235771489,0.11912725783288887,0.03728162964107976,0.7009563931758169,0.05296471556264512,-0.40417180915473544,0.5908694928569415,-0.02825190540355962,0.38420802504435614,0.6455677143957044,0.13146891002574554,0.16685807776756525,0.7249408476744627,-0.5032867124409912,-0.15582833096322568,0.012342732502494827,0.6975350110953952,-0.10816809418834865,-0.13636028669457356,0.4903727700137915,-0.06291472784926416,0.33825068293266464,-0.1498014925939204,0.4732569901580888,-0.21949648158801355,0.6208336320137162,-0.4415974234633091,-0.06984471760146602,0.7955279031245368,-0.16790469794822455,0.16534763002726455,0.050778931012700784,-0.0441828882470541,0.7308667655537638,0.23331305258732898,1.0,-0.32509044504669904,0.1425937594292958,0.34629056418826726,-0.478645225518287,-0.2739963131038092,-0.2716717927335422,-0.06345019238678776,-0.4433719925892574,-0.06602934789833959,0.58271160417759,0.11258154608217417,-0.14475830364699988,-0.39546735162124247,-0.3040075056329869,0.42339059721588346,-0.2659399944543993,-0.5265036554305181,0.6020244589903577,-0.2559438053762495,-0.11660026883477603,-0.27178792466401613,0.3895824177320419,0.32726896882690604,0.19920749882393354
