,Putamen_R,Frontal_Med_Orb_R,Parietal_Inf_L,Temporal_Pole_Sup_R,Vermis_7,SN_pr_R,Cingulate_Post_L,N_Acc_R,Parietal_Inf_R,Thal_PuA_L,Cerebellum_7b_L,SupraMarginal_L,Cerebellum_10_R,Cerebellum_Crus2_L,Thal_VA_L,SN_pr_L,Cuneus_R,Cerebellum_4_5_R,Rectus_L,Precuneus_R,Cerebellum_10_L,SupraMarginal_R,Cuneus_L,Occipital_Inf_L,Postcentral_L,ParaHippocampal_L,OFClat_R,Rolandic_Oper_L,Frontal_Sup_Medial_R,Amygdala_R,Temporal_Sup_R,Thal_VPL_L,OFCmed_R,Occipital_Mid_R,Cerebellum_3_R,Thal_PuI_R,Cerebellum_Crus1_L,Frontal_Inf_Orb_2_L,Hippocampus_R,Thal_MDl_R,Hippocampus_L,Cerebellum_9_L,Thal_PuM_R,Cerebellum_6_L,Parietal_Sup_L,Precentral_R,Paracentral_Lobule_L,Precentral_L,Cerebellum_Crus2_R,Angular_R,Insula_R,Thal_AV_L,Cingulate_Mid_L,Amygdala_L,Thal_MDl_L,Cerebellum_3_L,Pallidum_L,Vermis_6,OFCant_L,Pallidum_R,OFCant_R,Vermis_9,Parietal_Sup_R,SN_pc_R,ACC_sub_R,Fusiform_R,VTA_L,Thal_MDm_R,Thal_PuM_L,Heschl_L,Temporal_Mid_L,SN_pc_L,Paracentral_Lobule_R,Fusiform_L,Heschl_R,ACC_sub_L,Thal_MGN_R,Occipital_Mid_L,Thal_IL_R,Cerebellum_6_R,Frontal_Inf_Orb_2_R,Postcentral_R,Red_N_L,VTA_R,ACC_pre_R,Calcarine_L,Olfactory_L,Frontal_Sup_Medial_L,Caudate_L,Thal_VPL_R,Thal_AV_R,Thal_VL_R,Raphe_D,Vermis_10,Thal_MDm_L,Insula_L,Angular_L,Occipital_Inf_R,Thal_LGN_L,Cingulate_Mid_R,Cerebellum_9_R,Vermis_4_5,Frontal_Med_Orb_L,Thal_Re_L,ParaHippocampal_R,Frontal_Inf_Tri_L,Frontal_Sup_2_R,ACC_sup_R,Frontal_Inf_Oper_L,Red_N_R,Frontal_Mid_2_L,Temporal_Mid_R,Occipital_Sup_R,Frontal_Mid_2_R,Thal_LP_L
OFCant_L,0.05050891908165861,-0.03836630908462509,0.11390306064463464,-0.16515959918897566,0.20126085855916417,-0.1277363750360123,0.11732804048010331,-0.012800248202949624,0.04612999953544691,0.13325466514533832,0.18818794305996508,0.09477741532029502,-0.03998306698744995,0.17159570854834838,0.10230102095563116,0.013733641400098558,0.0755618798362902,0.08661913838561956,0.21425665936265884,0.13115086531258988,-0.06721068878272833,-0.02575059471432763,0.0871293170278838,0.010479504073520643,0.1434342275001722,0.13364361292023075,-0.05199391444565221,0.0735666099810955,0.08542677127882592,-0.03405547035525266,0.13023144408395843,0.16896452669256143,-0.1213227805629968,0.10028456647662642,0.11399710648427651,0.009313863297440435,0.2833493408950673,-0.07293418036878424,0.03377498271547887,0.1799801252869835,0.14990761479856557,-0.03577313494792186,0.17062031149866966,0.19608519086531714,0.04688921829701173,0.15836566694689738,0.16412345373640227,0.16694214958465675,0.14733905390661717,0.09773990464587672,0.007098495772591447,0.029667831432756767,0.1180201679631107,0.22912300820731588,0.007854072821547563,0.1195755328608149,0.045829612253031,0.043508793417868785,1.0,0.01531894460359126,0.07071493053501146,0.05166446439243762,-0.030967954608719754,-0.0463111444207625,0.13359176058080993,0.25956325458161666,-0.006244653534965392,0.1596624284733033,0.1232513619133244,0.12950132733584854,0.11321176535878746,0.029800295582288704,0.16979142961589455,0.09369663834690749,0.13000795929643824,0.04034740312573856,0.12109969012626431,-0.0042436545915375,0.12989184338324825,0.19753603091254943,-0.14033162163390225,0.0645119513279495,0.0825368872474999,0.055385358756188226,-0.12702859529451307,0.1549676208152358,-0.01530786915203159,0.09811335537357892,0.12315237735389543,0.10570481086297083,0.1966366708285136,0.05965110252927981,0.219567163442545,0.026192335250360247,0.1658300068124046,0.12477717895654261,0.07404356061506087,0.025002312349303068,0.11775178571902203,0.1336172596023081,-0.08841024721635388,0.06612807982001305,0.006524043775967911,-0.03346653443077674,0.07297266727017138,0.08574810671659427,0.07109108829860963,-0.09945757718626178,0.06505420371980052,0.02441359226297263,0.040780899429676276,0.03508603986943073,-0.007270696427382934,0.07265576616768725,0.08867149073541662
Pallidum_R,0.8178950650087272,0.35521755337536765,-0.03796790804959304,0.20805556985470147,0.5033826405602043,0.01410718934510439,-0.08458139933977038,0.5475284926084286,0.2473044147307219,0.3328655556903744,0.13029372609002182,0.13424129215644395,-0.17689823832393292,0.33125159463955123,0.07928686588761175,-0.06928282694575223,0.5297378696732672,-0.20030696416926672,0.395899080718717,0.005015317779471039,-0.3093752743838502,0.14296148206074324,0.36768460574763895,-0.22478624168292788,-0.017527422017896636,-0.2846138752065254,0.10328415383911188,0.05173266697574043,0.11686471015851367,0.33801651962229307,0.5294306537154361,0.3422487447820585,0.07987892531248084,0.028965507144080884,-0.2214771902108819,-0.3274688211964089,-0.004179065035155946,0.0028543751932799885,-0.43829482449281176,0.05963157485460039,0.0989502983356326,0.4832539685756971,0.1956920506551959,0.557492095456992,-0.32994064399968626,-0.05528647037745424,-0.026217340334483967,0.07098826808003517,0.14461444783186217,0.5112068080923814,0.7593563844562053,-0.043967430221440965,0.0834413454915175,-0.220423877143377,0.2690951613157014,-0.20261846743833595,0.2905705666741344,0.5193433108013509,0.01531894460359126,1.0,-0.3885883668558961,-0.14768241492612877,-0.3599905239371016,0.18391593734892067,0.15569176347827493,0.1307623152061402,-0.22200025329153036,0.2994922294155892,0.3069498022528645,0.17182287149538414,0.300802164360852,0.05663814579688644,-0.10322136639247666,-0.45329992277592934,0.6656221924050509,0.2174344639085912,-0.19093955098212623,0.3348196326634121,0.16968695336240341,0.3483148318005921,0.26293175408633257,-0.21863500199244015,-0.15584573026855433,-0.2144628802858226,0.3197914508661504,0.5845429597675494,-0.03699562928849239,-0.0912186201356025,0.008936979289692962,0.17513298739356356,0.10107231161996356,0.36413481988156815,0.10566245771286842,0.6065642859874311,0.23173321277450754,0.36581883652841213,0.38652775022252195,0.27640682415732015,0.23437302841326693,0.09422963215571638,0.21828292799495513,0.4553842132979279,0.18628313869689186,0.2752894175237742,-0.06685126592087552,-0.07860189423074962,-0.0533462532875691,0.21415623701609757,0.4874679995847239,-0.008899792006732132,-0.161318015471477,0.36727017197703316,0.526039572621931,-0.1352077429283627,0.31434891464954756
OFCant_R,-0.30701704767765337,-0.5476413749000516,0.16563407126281837,-0.19318023976334583,-0.5458747836891962,0.3041747423640228,0.42029867872051274,-0.5556826131697663,0.020734837759013754,0.1928252458820511,-0.2718967768395682,-0.1861294103089365,0.34186785590619634,-0.5265036554305181,0.5656826074233774,0.7893774655632174,-0.6695703310803734,0.5634290771778961,-0.36155548403697896,0.27217237881982204,0.11983511147969089,0.03747025043042177,-0.5795995647233273,0.75381537427828,0.4470112710916703,0.8613878037398492,-0.26359185933408846,0.4815335678385041,0.5536964458555309,-0.6259802763378728,-0.3508048137165789,-0.04109654083804191,0.045670484353992694,-0.24580630496278968,0.850859165267282,0.6355925355698179,0.04190694417704793,0.6927549846272592,0.8587098647122431,0.5388122831893347,0.5731660520213114,-0.7098970743739828,0.26463381132157615,-0.5996157833179926,0.6139168227168663,0.5001113927065394,0.44247823454893614,0.39442841566817094,-0.2328335486194562,-0.6236925609850943,-0.3884479034494241,0.6037446801812929,0.4491484967548299,0.2599732435469094,0.20443459166799477,0.6306524700853696,0.41338395143695417,-0.8311411349251081,0.07071493053501146,-0.3885883668558961,1.0,0.019242952268867776,0.5059172576606504,0.35643703569192053,0.3001375919569704,0.3771489884242201,0.8496759405743247,0.447265577676924,0.16673710867072722,0.3432798282290774,-0.34270408739149555,0.6924489348476583,0.6124314240213569,0.8781036852448885,-0.42656238447680284,-0.061434706549632755,0.796060483419001,-0.6534686776088484,0.5132320265869541,-0.3460822017747609,0.37238376957747443,0.6190891428206332,0.8712870398551087,0.7699914659710659,0.3320247580144318,-0.6878199352623618,0.14612325179498156,0.6003429575476495,0.6245830285343529,0.4792582253402085,0.40974747766588693,0.11613463022579008,0.3287256845558737,-0.8615954740310158,0.3027159382031089,0.17561030931364735,-0.6436506097685567,-0.34729677716497004,0.42510612685950544,0.4751978023681462,-0.20482013432567,-0.6580242431180235,-0.37045009921124183,0.03711323789469159,0.7349311220632883,0.6370596219857361,0.6985825405770706,0.33367091034088264,-0.3266767447594679,0.7870017599946394,0.7393793764627593,-0.6579047282601912,-0.6613671716632598,0.7375994621025806,-0.08789649849289376
Vermis_9,0.10723381639799066,-0.033575333577608946,0.09868548689893943,0.053248217557472007,-0.11342525982576858,-0.1950225902176761,-0.018170229995660044,0.0788046730840047,0.32267733382789654,-0.23079186059465842,0.3586617107372208,-0.11482833327684874,0.1700036242210252,0.23331305258732898,-0.0678194641383956,-0.06506867426804977,0.1242739947221531,0.13245111817990812,0.01077558879922226,0.2113415389665131,0.04500664441594211,0.43017202068441984,-0.01221606813509493,0.1783039387564709,-0.05953607439173832,-0.13339935819188653,0.38048432806761356,-0.2828259652418467,0.1378473054094644,0.0037066802003012616,-0.07162884283348807,-0.18691062999729585,-0.0977062481522607,0.359403960373328,-0.03213369208768991,0.001508104011564519,0.09138967136448056,0.09925474786759968,0.09912622834495208,0.0069111589562394415,-0.26843585434754874,-0.03620173600959405,-0.008918039351969609,-0.11326383953583807,0.3082905049098186,0.08876490388948943,0.03463463940834597,0.017746224873465728,0.2819600321659297,0.036611026114792444,0.10416773755259409,-0.17148529947433433,0.04847211952759883,-0.03277834975866404,-0.15770279543487753,-0.021700299625949406,-0.2711808705699552,-0.03812550000868009,0.05166446439243762,-0.14768241492612877,0.019242952268867776,1.0,0.42252061773614485,-0.22437429623922298,0.03177423592549092,-0.020232850005032492,-0.0354265234989566,-0.17824820437000932,-0.194609103151861,-0.29290029750102003,-0.22209674086619519,-0.03907822207978564,0.021262144601803847,0.1010845394387847,-0.21172353450454018,0.046509477652784334,-0.04020361774067117,0.12794202277109037,-0.1636773915910636,0.16015049700533746,0.22539020179696173,0.26616177863751256,-0.06001118112699147,0.01747956666234578,0.24651867682976913,-0.23259607698095186,0.10163542423507288,0.10839207596917788,-0.08489295635869662,-0.03102144642607191,-0.11679668683914643,0.18240630984199294,0.08000427037833595,-0.09702035539215717,-0.16765547327884364,-0.1560423748386367,-0.019074636632052177,0.0894521351512191,-0.3081731115235618,0.13572453037649032,-0.03841630280987495,0.1847238505003559,-0.19142628503611236,-0.0170640326379376,-0.08525680134891157,0.006498019435923808,0.07993535686766574,0.21433369370454944,-0.0018471715825914663,-0.06724281845561086,0.12434871213027207,-0.08726839834814684,0.03623776800813674,0.1262973248533855,0.03908964625770839
Parietal_Sup_R,-0.07295144660684817,-0.12382807626354699,0.3843602077085491,0.05050679467625481,-0.19328595317236344,0.1827229930213842,0.34274716912089437,-0.21735463347764972,0.6666739049954101,-0.008898371812721588,0.2609751712291197,-0.12632074449541753,0.20390454889431595,0.01651358855685793,0.261852648709132,0.3667811648719582,0.027133321808473256,0.48464952683587836,-0.02881917058161001,0.6701053884354362,0.0978065220926235,0.6555573601093608,-0.1126824789927306,0.6825709949009082,0.26795568783082696,0.3870129703473186,0.16964706422941944,-0.0679354154904342,0.47446915350430985,-0.3654207624217406,-0.29248976420835254,-0.134633742860357,0.07862700760905325,0.04935797238512676,0.4601475508845446,0.46755464998980956,0.20670397643465557,0.48011574063139245,0.5604026976912136,0.27677597331519516,0.10387380861617736,-0.4903782953851725,0.14222350307837103,-0.37721836862189034,0.8905263129738851,0.49153180606824604,0.39950164412965455,0.2503588330940289,0.3464052039688858,-0.16877353627500777,-0.10629600038557074,0.20117451517435223,0.3636893030766102,0.15081004896780148,-0.0004387444536251668,0.3036094026082886,-0.013213312127513704,-0.42294154055739275,-0.030967954608719754,-0.3599905239371016,0.5059172576606504,0.42252061773614485,1.0,0.10578755783081209,0.1968189634683663,0.4383565561263707,0.5070570776729956,-0.013555709492922572,-0.034441603376988886,-0.15132561890173982,-0.38545548766077753,0.33657085976787365,0.4826454853056194,0.6198956939207959,-0.4799722675891853,-0.007336182312149069,0.2381500221202415,-0.11871428607467333,0.23676248916343604,0.22661285063546613,0.4131100802776204,0.8642043542061331,0.4159937781836214,0.49165992032690864,0.34152633857032616,-0.46514279931349684,0.1253425756768673,0.4284865817309254,0.23529473270243903,0.24098269781620335,0.02538154604810168,0.1153753521460732,0.1083739868719811,-0.5184470662679831,0.16027768285318447,-0.08004707583356069,-0.23318784759173053,-0.10631613170354388,-0.13533005508848675,0.4205885873756598,-0.12592924183134882,-0.03831546047225962,-0.33034174652565923,0.03138617094801086,0.36584170532532667,0.43336554832160534,0.4887178514876916,0.3099811203416448,-0.11966358836767214,0.34716130395251543,0.5720243544843675,-0.5421028926149342,-0.24112382309380104,0.5578993159863604,0.0038326398964045527
SN_pc_R,0.13846385536776443,-0.18505238676527114,0.1352759087172201,0.18592937732928191,-0.10628139177973187,0.40664468424759787,0.21781928879229775,-0.1130014849726511,0.022935608558681996,0.22582326878133432,-0.13541179104785595,0.09195461061047683,0.09754024742334091,-0.3079635401027846,0.38768538030330274,0.4773003208114181,-0.16298410552507311,0.2524140682911152,-0.1274575318619018,0.13959330925801852,-0.016574795201543802,0.016608125545860903,-0.18129420111246158,0.442923198488454,0.29724920827483176,0.37421840800509976,-0.08632727148109288,0.41839035694167326,0.3928147392070643,-0.09894057158839163,-0.09307940563757218,0.17614742829827895,0.16197034335315288,-0.3203150076245063,0.3336781203474509,0.19476675893438206,-0.11608954993699509,0.4884656723052814,0.2705931461515025,0.2774017858342955,0.4251276266272044,-0.08051548364783989,0.14683681934753054,-0.1331946042258261,0.21280633771613774,0.20751344253089074,0.1820687680059078,0.23623975149231916,-0.10720005467081459,-0.21083536461523603,0.1337019434668677,0.33689069687151485,0.2762597294492708,0.1323240980221824,0.3386383901982137,0.24482619360557542,0.4875792917251165,-0.18867296467194378,-0.0463111444207625,0.18391593734892067,0.35643703569192053,-0.22437429623922298,0.10578755783081209,1.0,0.19836614154560195,0.20102639204076467,0.45442627314214507,0.4017771154769532,0.2855700074863647,0.2660206734453136,0.03877557632781577,0.43386465288484977,0.25565483171283354,0.32520109653855056,-0.027523737996563005,-0.05297730188297828,0.28764558253493394,-0.1910499487345728,0.4100857579454449,-0.13549366640292895,0.3686886088602343,0.20487735470109206,0.43721944034947924,0.42593939136109726,0.35374441763059244,-0.15664170902032282,0.02990054429422885,0.33672849971193786,0.3431754453100647,0.3114841343361892,0.3164613972221631,0.21889365331300703,0.03949673023990472,-0.2002754918224023,0.2901396228440536,0.36287164454562143,-0.12962579047394374,-0.19485202710073324,0.32732993920772296,0.30311410995123894,0.08541474316134043,-0.1414609210107317,-0.09927320272827364,0.19312534446733018,0.3916278356354567,0.39898013284796574,0.4429870015530155,0.26032168693442065,0.13844259029382103,0.44444790138122825,0.3944053581934995,-0.18450991276495335,-0.19535603791225653,0.376817421973865,0.1584262835627139
ACC_sub_R,0.247213236460345,-0.17224841686248665,0.2013649864542518,0.0545219369756199,-0.08144702579162809,0.18117225779546023,0.294166690654445,0.06582294878968198,0.2228814567272078,0.3005901864699804,-0.00038609399328627827,0.051284728902875706,0.3157683991916866,-0.03543334235771489,0.3770364691131659,0.43503941321811573,0.0068507377307465535,0.3123706579887897,0.11047108738747195,0.2828688421160825,-0.07090148638243521,0.2754704550993533,0.08078580871083105,0.3530773756989438,0.330441117308501,0.29441023962086765,-0.011355708738332094,0.17653341931946423,0.4045716369083525,-0.0949127542560154,0.1458299728448147,0.18883240926439646,0.0598481003137922,0.06697684313510888,0.3144666059472744,0.21867282864254237,-0.04971036215238122,0.3693681275784666,0.2985382765350355,0.2879344667453605,0.3087766073608401,0.03631677776616196,0.3578463876470606,-0.004629285748277536,0.20773466297788193,0.3627398797339047,0.3261091219769935,0.3727710273696996,0.006040051130087742,-0.036119556668650854,0.23884779770819894,0.4090733625548996,0.31942529767657735,0.047173358585660595,0.30561303965283904,0.23756102698726508,0.28947173844480173,-0.13681169285669134,0.13359176058080993,0.15569176347827493,0.3001375919569704,0.03177423592549092,0.1968189634683663,0.19836614154560195,1.0,0.21305864358007537,0.3793535589921064,0.2696637565348575,0.17615817908695414,0.20815055405884095,-0.06724838429984721,0.4196504545210295,0.35469429800825214,0.20663957109571332,0.12399309144327521,0.3277633964437296,0.2625677719548206,-0.09111785856672823,0.31336198485323496,0.021565937290133206,0.38436476043645934,0.34358591868008664,0.3540773800599643,0.3036306889214258,0.38986120165832966,-0.0387733175083592,0.13434691806274174,0.29178018855724847,0.39874498535237124,0.2718146896933715,0.10599160016029618,0.19140584631649277,0.3942843384347529,-0.10293004585390693,0.48862684217341096,0.24135564189187023,-0.1283445464599607,-0.011405312080292699,0.23465560664076326,0.41766188959719497,0.30094201491040956,0.036032756987816265,-0.1104338002859491,0.0828789117341839,0.3139921492641348,0.35246988556447967,0.4186642409662745,0.36547735527867403,0.217557747569262,0.3360828896534934,0.37952623487423237,-0.09779291674169267,-0.1200153581898135,0.39568136537503784,0.016018319770432943
Fusiform_R,0.2686813796199434,-0.062213279486467384,0.1988408499225063,-0.04390607974518915,0.16762060802054982,0.0632000856709184,0.4894283523349804,-0.033274690383716256,0.5690233727099179,0.5920114981632313,0.09759092212226694,-0.1129184663106741,0.05822860363806165,0.11258154608217417,0.5822909796940283,0.4090667592919659,0.07692855843238824,0.5604274930623778,0.07746800325309311,0.5397067359435315,-0.12928172229456877,0.41541149103043074,0.014933116532727974,0.3971658740722265,0.49877026842249766,0.5866633511771828,-0.12472561410220168,0.2576426992204748,0.6046171238860838,-0.38921370503411135,0.08715603292916196,0.2492334250982675,-0.06864700386068402,-0.01203910016107689,0.6668837881683246,0.49854348058998027,0.47602985826351524,0.4793863683518304,0.5221531720586604,0.6475786269421574,0.49866186004619256,-0.4772583063545775,0.5125337997931599,0.0251006821724379,0.4522503310638431,0.6981765553390155,0.5896205371997724,0.5972931080694013,0.3809895487125258,0.034353674773844864,0.10442669844763554,0.4559188963289426,0.5710854152078108,0.034886187012158586,0.3579954384805741,0.4658421366126646,0.4137191237388652,-0.2906912609916033,0.25956325458161666,0.1307623152061402,0.3771489884242201,-0.020232850005032492,0.4383565561263707,0.20102639204076467,0.21305864358007537,1.0,0.4200069097789077,0.5306884371211074,0.4823126352060329,0.3791709001034246,-0.2577740347664414,0.4436717921038284,0.6637655618887841,0.4849930808568518,0.006314701027026104,0.04123321546599584,0.47439079482195834,-0.3999914487675319,0.6448852090103928,0.5371971606758865,0.2918166998201968,0.6973127761271009,0.5527100980480036,0.434034639319511,0.3025207050630487,-0.05244323870902122,0.04508167993189227,0.5377294363751709,0.5257719139692271,0.6639399731271981,0.29704375113296866,0.37867670282321586,0.41432004874250955,-0.3218374688469332,0.5538717432391593,0.35624576695299365,-0.289256620858137,-0.00401102321653492,0.4915936304891256,0.6071137479255777,-0.1931728708868117,-0.0354616232637662,-0.2920336702145263,0.1841269780121924,0.626526205375645,0.6158442667649093,0.5114704641349773,0.3501107250066832,0.05827324659371599,0.5199932452828442,0.5946033462859943,-0.48296054906054897,-0.05782024109647224,0.604123442792782,0.2301302437302302
VTA_L,-0.16681424840355413,-0.40510590957347753,0.3598894696390132,-0.0675515956703428,-0.4325488098304562,0.38716338295663016,0.5583846705908202,-0.5534028385543495,0.11144679259718074,0.29971679106474025,-0.20926070738731645,0.005616949435482872,0.3233072643373429,-0.4545561536269941,0.6318040446729231,0.7938883177909302,-0.5404915166612745,0.6453254775330785,-0.17582525881483457,0.41478493039550685,0.13339738316343622,0.12293083408549642,-0.4162615197464726,0.8541984119106178,0.584670692444878,0.843861158265106,-0.3551859982673337,0.4949191373877754,0.6509824430032807,-0.4871570308720497,-0.31371377353606605,0.17099365833175237,0.24941105247606424,-0.28953189837839344,0.8191808029751384,0.6412885410885397,0.002038675445618618,0.6743316271484928,0.7901710476536136,0.5694700786916087,0.6813589462614814,-0.5715008712791444,0.3891152282165981,-0.4441827871664563,0.67229009879729,0.6206476942568228,0.5398166415439061,0.5338862835956864,-0.13400780621257902,-0.5518112738652382,-0.23575530066816214,0.6760333509605742,0.575214601549981,0.21241418416792085,0.27883424003546353,0.7540796619911799,0.45584753609524553,-0.6809672755395314,-0.006244653534965392,-0.22200025329153036,0.8496759405743247,-0.0354265234989566,0.5070570776729956,0.45442627314214507,0.3793535589921064,0.4200069097789077,1.0,0.5129698973534297,0.33621367544680164,0.3557426362638662,-0.24695413103580688,0.7583428458019287,0.704888788907841,0.8042699187696551,-0.3033231147045901,0.04067674786690741,0.7149142088827702,-0.4842039444104013,0.5634272847881812,-0.22577996801681208,0.3823720713056861,0.6792736827822605,0.8417850779723224,0.915863561706229,0.33918618094898795,-0.5436663406562312,0.25131674298645446,0.7208751985096191,0.700677086074527,0.5202146234053413,0.4807024793245587,0.19564572914408557,0.27398156578238914,-0.7193863494002295,0.4558216510087858,0.2964388649312128,-0.4818121151547198,-0.28241868880604715,0.446465449846705,0.6287636831751311,-0.055075699036024287,-0.43535709752296625,-0.19527641005972513,0.0798400989455624,0.7201741080896854,0.7288234470525558,0.7730025133201099,0.36718994939284716,-0.19176013817949297,0.7344007763680119,0.766421137581677,-0.6292774223145887,-0.5604782258056382,0.8073136388885753,0.13543121910337808
Thal_MDm_R,0.3203709498182866,-0.22247436815137914,0.34013849588012857,-0.07722359885851891,-0.05155276932240316,0.35343332100439856,0.5984998422277816,-0.05820434660261015,0.04230044499034179,0.6579008410503098,-0.15394742795131347,0.2811247185363877,0.1555545028602648,-0.19118180599522275,0.7065904312686728,0.582930929282668,-0.2080347337373378,0.5920333378350241,-0.06341607487108489,0.36186866882510094,-0.03667974001256477,0.06643191699310348,-0.08474045084749736,0.3404488709113243,0.7301016468371467,0.6557698893084695,-0.3630569725428444,0.7301164750170522,0.7087698695662734,-0.2880892237840567,0.2054998949364048,0.6623141449681544,0.03784364538642101,-0.1629141310239956,0.6834357513165191,0.4891861927397316,0.020275803243606776,0.5760111421105046,0.4645307580256178,0.7611471801165529,0.8503119339445098,-0.20951348467657938,0.7147337444389293,0.0651880254244699,0.22259961610643916,0.6380313944178673,0.6509221814096293,0.7441607309649314,-0.07930183270066733,-0.1492846482118145,0.20395500673325492,0.5414358869040815,0.7523009625253091,0.10064630552214011,0.6339822514888674,0.6307318979205078,0.7842599476323537,-0.26067177502636035,0.1596624284733033,0.2994922294155892,0.447265577676924,-0.17824820437000932,-0.013555709492922572,0.4017771154769532,0.2696637565348575,0.5306884371211074,0.5129698973534297,1.0,0.7959274716247772,0.7541838975000332,0.2028543270215919,0.5930774667344089,0.6827722869895537,0.3900678786377862,0.286012874746108,0.10357306418144606,0.5922043343437126,-0.302530262014291,0.8109550354204275,-0.06114387302047883,0.26743676259085863,0.36416051322473453,0.6553319686445424,0.5513396904767633,0.40575971427930224,0.033940609642182845,0.10869172943782596,0.725476476718383,0.792531110773888,0.7985367085289402,0.7176681687423813,0.6552679348154404,0.4102877035156825,-0.2142255844076086,0.6156934000300528,0.7687058482480456,-0.14938986946009894,-0.09995129828368898,0.8167610995266239,0.7229667301696214,-0.029743343411467667,-0.12611042008358153,-0.02590000190228891,0.30109073078704357,0.6902553793630815,0.7407660134899476,0.7155952733928588,0.37938889472207205,0.33447705980127257,0.6307543881788648,0.6547032426111614,-0.21598365162708638,-0.2251986247146003,0.6650646737419773,0.500345953553704
Thal_PuM_L,0.30349530995138263,-0.017230632317202815,0.5898490010350269,-0.019526720317786846,0.2040227985934273,0.3067630814120345,0.7470724985313871,0.0030154856202892185,0.0869570957980276,0.7638144837555716,0.0611238869094693,0.5784893517812476,0.01990675938219636,0.03941334062747794,0.5601972592842228,0.26528793722290206,0.05289111873463287,0.6423729845923473,0.061093218945635436,0.5331372507014771,0.02377672902251764,0.1228476019164864,0.2782458938862152,0.1368882966920967,0.8236067664384109,0.44984157148808973,-0.39069867997708785,0.6054263870600493,0.6655740046078501,-0.001874569988274162,0.242836214652962,0.8625398593923472,0.1005503495874551,-0.07158148604211025,0.4798408843903226,0.48144168392660275,0.139938562161125,0.301646261817688,0.26758021350388705,0.6074297420116654,0.7887631722788262,0.0333392424561821,0.8165542790999782,0.32454558049328275,0.2081168950904511,0.7130314827782649,0.7345721126548391,0.8280976421582853,0.0928419581171201,0.06144502365595856,0.22437801660257303,0.4142744696466361,0.7920035466681016,0.000492046489524084,0.5984589222043821,0.6482285776224234,0.5804593786860904,0.07188781844604882,0.1232513619133244,0.3069498022528645,0.16673710867072722,-0.194609103151861,-0.034441603376988886,0.2855700074863647,0.17615817908695414,0.4823126352060329,0.33621367544680164,0.7959274716247772,1.0,0.6574527105182812,0.4091930770259031,0.3425478351795537,0.7115402337923405,0.17392232262930854,0.3634978968937481,0.17962303809657937,0.2717611618717562,-0.0018021019792584876,0.6644036226566049,0.15108553909926004,0.0029176406569659495,0.3289455487721396,0.3272301549729756,0.41585504357214237,0.16152450306946015,0.3191681836232688,0.1277880862816053,0.7153604613997405,0.651038698370885,0.6772213658342622,0.6318219359972204,0.5871722706022388,0.2382181819851581,0.054077679563321226,0.693918265835347,0.7971201890831954,0.17629407162902092,0.040619530586741726,0.6683464047852612,0.7430968549961111,0.09416357380755021,0.22436217043840684,0.16969707610081136,0.21955061267835926,0.4964723869249096,0.6728593970691629,0.6222960733485546,0.20453014662228852,0.4722341537092403,0.2522767963908511,0.5218934377293476,-0.025481366289728788,-0.003629747850329398,0.5600048954749617,0.6856475844718478
Heschl_L,0.08628753306536666,-0.14295742993438268,0.22467898848295345,-0.04716025877769727,0.05634072994421608,0.16612147825354387,0.4920529766883883,-0.023716777893195633,-0.10170408185928903,0.6354601139543741,-0.25412850810524445,0.3351268431042178,0.18689985067726297,-0.16790469794822455,0.5156969680727851,0.4152044787324268,-0.22395640561345348,0.44154002575016943,-0.12573486505200493,0.20814208649572702,0.012717629015341117,-0.091021921292899,-0.016430248167202503,0.17748259350167606,0.6609882793614469,0.5364860205658833,-0.43943761296161743,0.8651269996621068,0.4939285890641899,-0.22878561647699155,-0.011651150595749891,0.6125465324581253,0.0656899288324037,-0.15929986673465862,0.4836887630354259,0.37285949887755393,0.023535115201089016,0.4661258945253798,0.3348926450235834,0.5218341291929721,0.7471001499209495,-0.1149146486111278,0.5569392211352809,0.14057408229712826,0.0054901640536395855,0.45268539610683406,0.5116332715532662,0.6456587651982288,-0.007550532020611099,-0.08175478139574485,-0.05256557079294816,0.436311955149338,0.6064043163890462,-0.008141755214217374,0.5156305555148376,0.5031803870105249,0.6751897046801795,-0.15385634919512758,0.12950132733584854,0.17182287149538414,0.3432798282290774,-0.29290029750102003,-0.15132561890173982,0.2660206734453136,0.20815055405884095,0.3791709001034246,0.3557426362638662,0.7541838975000332,0.6574527105182812,1.0,0.3540206325879618,0.44114316859359104,0.5093289001021666,0.23632600141645135,0.16284709401301548,0.09294927949157011,0.41508358919098637,-0.3171803477485045,0.5631741838386003,-0.05596677341433427,-0.07833609499728306,0.19533792599387553,0.4604102720810085,0.37807459899773077,0.20243656524333206,0.1603362462649685,0.058891345113466304,0.5475713292763777,0.6524677283103189,0.5395603456777202,0.535175569873616,0.3930942859733419,0.3417651554567223,-0.1317757471692199,0.5022758065384323,0.7660874561364472,-0.06888667506392189,-0.032603809261609044,0.7986462789425118,0.5186701932766495,0.016694852454165177,-0.11912591691099839,0.02357708481225143,0.19299943565488192,0.4472710013327295,0.574266896456068,0.5041440997855838,0.12905674917396304,0.42746163219170735,0.4072530186176208,0.44953717306504587,-0.18775763734681086,-0.10238762295259521,0.4180275506953064,0.4166790997012517
