,OFClat_R,VTA_L,Thal_VPL_L,ACC_sup_L,Precuneus_R,Cerebellum_3_L,Rolandic_Oper_R,Frontal_Inf_Orb_2_R,Frontal_Sup_Medial_R,Thal_AV_R,OFClat_L,N_Acc_L,Vermis_7,Frontal_Inf_Tri_R,Frontal_Sup_Medial_L,Cerebellum_7b_L,Cerebellum_7b_R,SN_pc_L,Cerebellum_Crus2_L,SupraMarginal_R,Thal_VL_R,Thal_PuL_L,Red_N_L,Parietal_Sup_R,Thal_MDl_L,SupraMarginal_L,Temporal_Inf_R,Temporal_Pole_Sup_R,Cerebellum_6_R,Thal_PuA_R,Thal_MGN_R,Occipital_Inf_L,Precentral_L,Supp_Motor_Area_L,Thal_LP_L,Fusiform_L,Temporal_Pole_Mid_R,Temporal_Pole_Sup_L,Thal_VA_L,Frontal_Inf_Oper_L,Vermis_4_5,Cerebellum_3_R,Cuneus_R,Thal_IL_L,Thal_MDm_L,Postcentral_R,Hippocampus_R,Calcarine_R,Cingulate_Mid_L,Thal_VPL_R,Rectus_R,Postcentral_L,Occipital_Mid_R,Frontal_Mid_2_L,Frontal_Sup_2_R,SN_pr_L,Temporal_Sup_L,ACC_sup_R,Temporal_Inf_L,Parietal_Sup_L,Paracentral_Lobule_R,Insula_L,Thal_MGN_L,Raphe_M,Thal_AV_L,Cerebellum_Crus2_R,SN_pr_R,ParaHippocampal_L,Occipital_Sup_L,Amygdala_L,Cerebellum_6_L,Frontal_Inf_Tri_L,Red_N_R,VTA_R,Fusiform_R,Paracentral_Lobule_L,Olfactory_L,Parietal_Inf_R,OFCpost_R,Putamen_R,Vermis_10,Raphe_D,Thal_LGN_R,Cerebellum_10_R,Vermis_9,Angular_L,Vermis_3,Heschl_L,Cerebellum_8_L,Thal_PuM_L,OFCant_R,Frontal_Mid_2_R,SN_pc_R,Pallidum_L,Cerebellum_Crus1_L,Occipital_Sup_R,Frontal_Med_Orb_R,ACC_pre_R,Thal_Re_L,ACC_sub_L
Occipital_Mid_R,0.32481061607678213,-0.28953189837839344,-0.03287532428588761,0.005798826671901251,0.07157844044220715,-0.17269162978705951,0.09619746019184444,0.024888621999835697,0.038008715461502945,-0.17442555402681473,0.413719975233346,-0.0934078482165916,0.044521104154743314,0.15530404685888152,-0.017172283324494553,0.31709718599848724,0.1862045359737346,-0.19019050288083145,0.42339059721588346,0.2448011383715638,0.20401708540758418,0.06594557272181176,-0.263036905785191,0.04935797238512676,-0.004992364031199765,-0.03476895476275447,0.019658412893643225,0.05540701103851896,0.23344547918994388,-0.030131732724268133,-0.19342692515067067,-0.17356324066514695,0.07944946572458164,-0.00852975774004563,0.09129571739654332,-0.24890757712783232,-0.05627907208195447,-0.15014453706202222,-0.06141069027449439,0.19823116973839872,0.2852262403633804,-0.17066076180861064,0.22077713257155657,-0.22568313363886944,-0.0366531420115803,0.024244493002905265,-0.12421200396365095,0.11320373266528401,-0.012658099330397396,0.019884398521235226,-0.32352839820259827,-0.016004739368464253,1.0,-0.011837550353063234,-0.07890839717125407,-0.2531465938263362,-0.12181578982092377,0.16423611077567407,-0.049918013131466044,-0.08893493246302665,-0.007149137075286302,-0.027182289662659145,0.11625748875910748,0.31103206391155264,-0.20292227982235234,0.139950851770265,-0.21668000037975235,-0.24974718779742808,0.2057397538391155,-0.1391959966008035,0.11408785355596683,-0.038862800886969764,-0.24901361509959732,-0.2615234739257426,-0.01203910016107689,0.0437165337627459,0.08598206120338116,0.14789506738127842,-0.003681288561414989,0.18454315753746772,0.17262420100013512,0.004063631950058571,-0.2264651375003583,-0.1423108680795274,0.359403960373328,0.0782860535503708,0.07522039687246661,-0.15929986673465862,-0.11580127775826668,-0.07158148604211025,-0.24580630496278968,-0.020364468170471144,-0.3203150076245063,-0.12100994399274893,0.08910758671462984,0.2286691235459274,0.012525209308918622,0.10290707729415795,-0.03836538232193283,0.11119436138488573
Frontal_Mid_2_L,-0.056990301085702355,0.766421137581677,0.29251713594347306,0.8024646188742027,0.5585339785918629,0.7298153902650029,0.03604510985813219,0.5226679349872976,0.8894475992572771,0.45336248031275694,0.15852063363690794,0.373339341295295,-0.40655176610507116,0.8101922437895909,0.8836860126002388,-0.1037027372958182,-0.5744304409240861,0.6941720552160627,-0.3040075056329869,0.3831479453552001,0.5164047412932384,0.40789211425737626,0.8176960094356671,0.5720243544843675,0.45559805277273385,0.016742573513717225,-0.4466977093542848,-0.07705196187214251,-0.059137777105259436,0.5227886053379631,0.6690199273344486,0.7026087203590172,0.789562215146975,0.7958625063874407,0.20578766910219184,0.7770630144623822,0.20549858093102472,0.5089860862020053,0.8075404662815171,0.06363093621238425,-0.255984465656281,0.8717385229487997,-0.37213848363337154,0.6739455553692001,0.5939083989773702,0.8060934766540895,0.8714119724740396,-0.48332090338568373,0.784335700484897,0.7969854530798092,0.46172486723709544,0.7651871387883766,-0.011837550353063234,1.0,0.9110333369274368,0.7535959539288325,-0.002757897786693593,0.6182445917115311,0.286138908261325,0.6334608111714547,0.8477050490008549,0.5021581885021692,0.3550638444223544,-0.22118771057818443,0.6740331651775598,-0.03779468814674145,0.41875733502479356,0.8264128853913221,-0.4548499217472583,0.15040023671068617,-0.38430217844727416,0.8889262027223798,0.753008550833395,0.7505649083636274,0.5946033462859943,0.746954882196229,0.17047495050218095,0.2606526876744766,-0.18497139890133266,0.045503409907578264,-0.6301500321795731,0.42119127863966827,0.8254120943140654,0.28948983782152243,0.12434871213027207,-0.49994678309707613,0.7955046941702725,0.44953717306504587,0.6316416114225915,0.5218934377293476,0.7393793764627593,0.9631482740861093,0.3944053581934995,0.5648619236322808,0.054026552454269614,-0.4663045208453733,-0.4414298885574959,0.5881918525491568,0.26532034001574417,0.05710158634897213
Frontal_Sup_2_R,-0.16317238876336246,0.7730025133201099,0.4660831215039298,0.8189498566249919,0.6349822746964722,0.7696742600221819,0.13323676696365142,0.4954613103167746,0.9206819693123504,0.5438030416868865,0.16180444973634772,0.2921794362011626,-0.31047737754589533,0.6771030110366039,0.885789989742773,-0.051321676867119,-0.4890572875793134,0.701051095482041,-0.2739963131038092,0.32870465951947225,0.47499394716648496,0.3848908960194107,0.7622889278371563,0.4887178514876916,0.47203003232657975,0.22521555898416493,-0.3492342461438948,-0.046972924484202185,-0.09799399793122132,0.574683660570394,0.6038632749204099,0.6738402655056286,0.801058713209327,0.7943857069172824,0.33269211742992943,0.6955248717258585,0.262842569610718,0.5422746541536101,0.7309309636432494,0.18052215036687858,-0.13503305079351147,0.8248197836271117,-0.31416654122237575,0.6990116440611451,0.6379504041381975,0.7222450200338193,0.7615680695640353,-0.3328942990817756,0.8660754959773627,0.7462336869286937,0.5186574264271208,0.829792111473271,-0.07890839717125407,0.9110333369274368,1.0,0.6999911894127381,0.1738576427100188,0.5392742684036891,0.36477648451821204,0.6517024437495919,0.8719811802838467,0.5933396148759549,0.3990747372048914,-0.24535526575607627,0.6238816245138781,-0.06270544570172697,0.393790244112732,0.7699021182611058,-0.3056802330422825,0.1056697909341162,-0.21658977924924816,0.8672964611002764,0.6766760492381463,0.7481725728237633,0.5114704641349773,0.7858907317522964,0.15723540016194945,0.2106378953423359,-0.020207742447762966,0.12604823899699194,-0.5232335341627629,0.3652838015501029,0.7269301390532907,0.24012728834233818,0.07993535686766574,-0.3083028408852142,0.7666188970150143,0.5041440997855838,0.5864665534498245,0.6222960733485546,0.6985825405770706,0.9250824216366551,0.4429870015530155,0.594296026612694,0.018461382452525116,-0.39206885957303217,-0.32008878610419633,0.5387807064749925,0.22232244367369158,0.07721146089350327
SN_pr_L,-0.1418554134837011,0.7938883177909302,0.06164878263242964,0.4642643886144374,0.21918068323632936,0.5045278805101495,0.0411758412758427,0.5698302242469324,0.6344647135936503,0.3839320539728597,-0.09313388763922478,0.39357257154225983,-0.430244973548658,0.6216601818312077,0.5978973925358443,-0.27226894011062275,-0.6480691631687366,0.8802549889029757,-0.44034521545053684,0.12152521963504288,0.28929823838681445,0.24083610116676626,0.9180715808360455,0.3667811648719582,0.3449117346327429,-0.1888128546728405,-0.3978202114578383,-0.10700850443433824,-0.27569280506506766,0.3353704105505995,0.7402124864675234,0.6769643112585881,0.46581225504799484,0.4701349930600734,-0.049949756973799705,0.7473852557177839,0.19231010558560255,0.629630372369002,0.74617479013327,-0.07243277977401685,-0.5099223692013161,0.7825155100022179,-0.4908985168292642,0.5261563931506235,0.4470974385217041,0.5644326365304247,0.7713771244828851,-0.5115478543456285,0.4576829163118274,0.6171606234548804,0.5122967870469732,0.4600220354211985,-0.2531465938263362,0.7535959539288325,0.6999911894127381,1.0,-0.011446720290804313,0.502377992165148,0.22802117088710844,0.44248861266217343,0.5634091669212216,0.3606966606000379,0.26431912146230163,-0.3733239255608836,0.7083528961586304,-0.18790872461108982,0.4218650008784769,0.7916373190716885,-0.5986600762398949,0.2106642324494852,-0.43152349434551107,0.6464444597042771,0.9006613846631102,0.6925128430448336,0.4090667592919659,0.41476508167684134,0.14062611715238826,0.11392704783186262,-0.20315002794858084,0.019463746568578588,-0.6450829731251606,0.5423167806678934,0.8310302956186337,0.43974066993420063,-0.06506867426804977,-0.5973027256460521,0.5110208341982716,0.4152044787324268,0.5512244523619886,0.26528793722290206,0.7893774655632174,0.7285399175122188,0.4773003208114181,0.57754990762775,-0.05083621558186205,-0.5696226265925882,-0.45871751754589546,0.5385459599282869,0.3542716346553026,0.09736149387638371
Temporal_Sup_L,-0.44697384279165586,-0.021412387606757326,0.7735350176070147,0.26175632021252027,0.29131632524639167,0.16833810894254664,0.2536125142421768,-0.39526848868451564,0.18200074577422026,0.4632000597719319,-0.11617356774872296,-0.22683964667228812,0.4537769982684212,-0.31392451655905246,0.22773803646199173,0.07241566244257822,0.2655283551984733,0.029697694894320954,0.14343097006760291,-0.20393616042058124,0.1569141205583603,0.07814327365751823,-0.0728385775769149,-0.35933492271351486,0.3500682575815008,0.7806853968483891,0.2275089671735502,0.011731991211875112,0.09851731106225106,0.48744490921394307,-0.11137678518791923,-0.18540637075241978,0.3845944780485576,0.22214665677013262,0.5084000746615417,-0.17418659277039278,0.23088053825437563,0.18794967506861798,0.12598085205764187,0.6563622531616393,0.3369401976324425,-0.00948396572803931,0.20861811439939162,0.3377480258173905,0.38150517219075913,-0.14901774925186118,-0.20395230630491615,0.6135103925011384,0.4149002059763106,0.11664521549828186,-0.16873845930622297,0.528123044991671,-0.12181578982092377,-0.002757897786693593,0.1738576427100188,-0.011446720290804313,1.0,-0.30969015411543455,0.25554428752180847,-0.10360928482375717,0.2374274447006836,0.7216613824801509,0.18312682789632256,0.07962390857162503,-0.011995931259846195,0.06898247853178241,0.16470450551132929,0.04562229621115732,0.20766740603149264,-0.0815717900079728,0.6044071370393502,0.20093926294097433,-0.13246703618987254,0.04183867815126361,0.03597298260227723,0.32763141183872274,0.10113939958638636,-0.144435183779429,0.22878029897122867,0.17007893589722706,0.38098884735791294,-0.01756555980141484,-0.09351542024153232,0.12269633901171006,-0.3528745245796536,0.5705570261160836,0.027511654159469035,0.6621457945707874,-0.09791393281281692,0.6139068661260153,-0.13172027762698604,-0.01462802736687115,0.13648379585068993,0.4179321451168221,0.07682525254049942,0.11652603429661158,0.12895499824345755,-0.17563310332758722,0.060523976739361156,0.12972983288901138
ACC_sup_R,0.3388224801871888,0.36718994939284716,-0.03339078790881453,0.3976872501376821,0.1469561348763837,0.2532271638068068,0.2744750980568046,0.7819888964096215,0.6243950359742957,0.06226726774413716,0.42775856339726437,0.36781683278160143,-0.3385914730192264,0.8294618336991036,0.46022269844846714,-0.13511004638851531,-0.3120917382524768,0.5285310964986448,-0.11660026883477603,0.5003250876745964,0.550741647766373,0.13816550220398185,0.5253441835211594,0.3099811203416448,0.3395921856378961,-0.3608379962735038,-0.3495810761065923,0.10386653588608365,-0.051088456190067376,0.23231313993822209,0.3662815295036015,0.4160377777149876,0.41645712934798784,0.29988850702218695,0.019150247946202195,0.3150130388302038,0.1697303479712112,0.3310555041128013,0.579237080390452,0.06031020922586952,-0.08460054658401044,0.47008171625745576,-0.12972456206403107,0.19570767287371948,0.3447251206621881,0.4689536256350524,0.5002760080617811,-0.2926558617881094,0.4245246645806583,0.64937134767493,0.22481678890129922,0.24270062232860315,0.16423611077567407,0.6182445917115311,0.5392742684036891,0.502377992165148,-0.30969015411543455,1.0,0.00021331769421147572,0.18729597345444554,0.38078674473045604,0.20346715852933436,0.34280376915001715,0.11095065066321971,0.3818620890025378,-0.11126560171264578,0.19874000668294284,0.3409264183002249,-0.21184472403932328,-0.009224117936629259,-0.2982292523470554,0.4431917925752374,0.5915765786504176,0.31810556843338433,0.3501107250066832,0.3348192330123736,-0.06349201382298235,0.34492768632971976,-0.05521975081987313,0.4307853060266342,-0.2710534120130117,0.410702456677733,0.4732884516637062,0.10528137595039576,0.21433369370454944,-0.4916861370927551,0.5211479709425173,0.12905674917396304,0.3680667832045894,0.20453014662228852,0.33367091034088264,0.5884604153044868,0.26032168693442065,0.3618619381617677,-0.19245914897550795,-0.07024448174607693,-0.2056188693149318,0.7939635714217081,0.32435809839841817,0.05923288373433658
Temporal_Inf_L,-0.31132773862033997,0.35878467760334337,0.31669562927902334,0.31218341091063473,0.3349692076661073,0.35504921653191557,0.13016361020703254,0.003186903818007464,0.3856228176524807,0.34408628358747,-0.03629535790864178,-0.061771140937689685,0.07707903214779452,0.11160817932670768,0.41138021384043244,0.06329397073045435,-0.16017611554467895,0.29041985655972063,-0.06984471760146602,-0.023702684392476123,0.04846764197425987,-0.027165674026568665,0.28957357639235815,0.11865122064890216,0.21491358156858825,0.24458273089723143,0.03859868547725807,0.04600205711898042,0.08640642245015907,0.314796640536574,0.20805552244565223,0.20223990368182476,0.3681287448786685,0.4012107729321672,0.1810038175125171,0.35767914478140145,0.1680534186052084,0.14762163229012282,0.28928160855962093,0.03791055236134975,0.0005613875701623606,0.3732278443478411,-0.10433750226015955,0.49698363189026085,0.46863117414749106,0.22855058670187628,0.21542301445270468,0.05204866592167892,0.33858560710835806,0.20771365941491862,0.174050454347739,0.40734436148551234,-0.049918013131466044,0.286138908261325,0.36477648451821204,0.22802117088710844,0.25554428752180847,0.00021331769421147572,1.0,0.289472083686006,0.4066592047943262,0.3556925235506938,0.23071254191995183,-0.23426947163406478,0.2523116295841765,-0.004458290722577985,0.14323668833251546,0.3360479876767204,-0.1220125178851463,-0.16399254460249088,0.1449580767342136,0.3856495901512653,0.18498700960676082,0.34651955080784436,0.32636188186726706,0.29985906540996715,-0.03235418176532541,-0.006550314765361782,-0.014087622828616706,0.04215431820856289,-0.18814361027726112,0.010665843153122852,0.21711107921472492,0.20058424706145944,-0.1594502076095411,-0.014596206032473451,0.4047568256589476,0.24483241306134146,0.3849861725978396,0.406591131903659,0.2659752695310411,0.329460153161931,0.11743516926347025,0.318540174632021,0.2427063884284311,-0.18504599915325395,-0.05590189717780024,-0.06567376183799103,-0.10662054968086583,-0.025064388843156652
Parietal_Sup_L,-0.1102196846068952,0.67229009879729,0.13326724169452703,0.53467683372412,0.8035082601861528,0.5351198496682813,-0.0757166839572186,0.31327764229903504,0.5765099060578724,0.3219959154834353,0.10533485138261707,0.2276666995412015,-0.16316237944928283,0.414734295512773,0.5950316140403724,0.25813435835582976,-0.3499864092405387,0.42788045021567855,-0.06345019238678776,0.4797274517742143,0.13636538949273608,0.3209503997700247,0.5098035797954446,0.8905263129738851,0.11974198378841247,0.16165410387362528,-0.2787697145770244,-0.03767851408742844,0.12580458930123425,0.2094654443686588,0.3580308222627364,0.7560030132038218,0.39742245932106296,0.5276645776881984,0.19826436078953125,0.7094559517431412,0.1473511311694497,0.3295156803015196,0.32774127250689533,-0.09198894759992693,-0.053088812213421294,0.6009615579742708,-0.08030463943713154,0.41578408672096934,0.30070307280236147,0.8437987419326849,0.5989792707875363,-0.3689681746490495,0.5463402496185235,0.32353771627671907,0.536427774538818,0.4973595497793123,-0.08893493246302665,0.6334608111714547,0.6517024437495919,0.44248861266217343,-0.10360928482375717,0.18729597345444554,0.289472083686006,1.0,0.6679359713990126,0.09877885663597391,0.07547705008939182,-0.34433694830385825,0.2775765653808723,0.2577038213702522,0.2739036147319368,0.540172199031408,-0.0180514649410819,0.20148698342368315,-0.27676029126219864,0.5796762189577388,0.3929943319453497,0.6671692840004873,0.4522503310638431,0.5696395383340458,0.22759497307542612,0.5055711810571424,0.030958699236547645,-0.10976739062723827,-0.5548436679145924,0.08859402516545749,0.45935498869747604,0.22785403664423254,0.3082905049098186,-0.11427161810428876,0.4856731628293542,0.0054901640536395855,0.46247130582994894,0.2081168950904511,0.6139168227168663,0.6778845864537176,0.21280633771613774,0.1369172071262012,0.22517231099678756,-0.35192422766390385,-0.16966806148010077,0.22704495555758625,-0.00929107936778871,-0.012223079416069425
Paracentral_Lobule_R,-0.3047085037534508,0.704888788907841,0.5411523134246689,0.8570246567658076,0.7459774193080944,0.83897445909143,0.20986954236001262,0.24951899462571323,0.835381673537795,0.5345825202019406,0.17197130192293264,0.21010456333243416,-0.1279190107575707,0.6186968742889034,0.8692589030826606,0.03045729827641608,-0.4205185026807088,0.574521865043274,-0.10816809418834865,0.309752475422003,0.4572677115058442,0.3558483885510168,0.6726145317977943,0.4826454853056194,0.4980058183325717,0.2898787918303875,-0.3681867012387274,-0.1508742862283745,0.09877351566607673,0.6656950183054959,0.5913113703488306,0.5754222521497646,0.8896201026203141,0.8878756695716252,0.40722601310030787,0.6562689541869503,0.1712261813665353,0.39148557868519357,0.6885428056122707,0.118200634619058,-0.0682628647319587,0.8324735111081311,-0.21986288560770137,0.7393231905251576,0.7013573972649358,0.7828933890222227,0.7318332531862493,-0.18218550627075156,0.8867532580153363,0.7481099790922872,0.3628456578902021,0.8894191233946578,-0.007149137075286302,0.8477050490008549,0.8719811802838467,0.5634091669212216,0.2374274447006836,0.38078674473045604,0.4066592047943262,0.6679359713990126,1.0,0.5298507371511179,0.365129272338865,-0.20325149175737767,0.5978879950932798,0.078170284172693,0.33878949787264767,0.7906856101894048,-0.26085955792028526,0.14331771969392468,-0.11495871887973888,0.8539758671946656,0.5481221680018933,0.7239463788421597,0.6637655618887841,0.9283042345079374,0.18123592908263467,0.2819160342958359,-0.13032751963048267,0.04173891480397269,-0.47010526355608545,0.3789332653374139,0.7142143180161868,0.19391380088692847,0.021262144601803847,-0.22093900131475522,0.8087209750483513,0.5093289001021666,0.5105959440217473,0.7115402337923405,0.6124314240213569,0.8886607845691851,0.25565483171283354,0.4847695446064369,0.20608960028293838,-0.3300113801469013,-0.26400789670874936,0.30627837336265046,0.1442855053207888,0.08764246210283763
Insula_L,-0.23363048058571148,0.2964388649312128,0.7627714771345706,0.5687639444099922,0.39838324242175294,0.4484151426965545,0.27953528848790143,0.07424765209958804,0.6472318419751103,0.5932574290931889,0.08977926676864667,0.027154152944366825,0.15048251157126738,0.23496367962546522,0.6183807014283107,-0.03412188846059406,0.001285328179196108,0.4476807544073168,-0.02017418126785344,0.08680761860789506,0.5064151787574969,0.15795894519254966,0.34643449161476325,-0.08004707583356069,0.5319208670529112,0.548396088915401,-0.06426903010509247,0.12809653673105556,0.1106223357734442,0.6651111274211792,0.20985750789612317,0.1577558694626393,0.7116923682285564,0.524010623628808,0.540128853570165,0.14216177747413053,0.3513794140742676,0.5199932894596588,0.5673841059154687,0.6814059374850641,0.19462090469737633,0.38026460727241074,0.04008502026638129,0.6177161862738189,0.629717261061306,0.2233282203026249,0.20711216139871239,0.25943516845914844,0.70011252095813,0.5378966330548772,0.05634355140138561,0.7622547517373702,-0.027182289662659145,0.5021581885021692,0.5933396148759549,0.3606966606000379,0.7216613824801509,0.20346715852933436,0.3556925235506938,0.09877885663597391,0.5298507371511179,1.0,0.37723831662587326,0.01599317988740757,0.3475739567630982,0.03789584927543839,0.27535891704202653,0.38079143075588845,-0.07289555626209841,-0.10251949944596338,0.34903647462930265,0.6269453791244745,0.3036157377647968,0.34455175023201584,0.35624576695299365,0.5444133213965326,0.13127477931868933,0.025061719976135235,0.16885108154585676,0.3434229639175243,0.07824462820527794,0.21240885286333266,0.2911377782802604,0.1469803492436292,-0.1560423748386367,0.16198624794677494,0.5018013409474702,0.7660874561364472,0.22771848790162702,0.7971201890831954,0.17561030931364735,0.45882476915803205,0.36287164454562143,0.7312794969475472,0.02227260537629061,-0.0015390488835084486,-0.10747324580336119,0.29649475683714294,0.2921142735789334,0.12875850638236128
Thal_MGN_L,-0.04220920218540304,0.25051055669157074,0.37398511310995586,0.39642515756779023,0.20972303245983123,0.3316573311083808,0.38819014012769176,0.2892079351278196,0.44617692289524286,0.30483070458135336,0.2524845751059119,0.12533026480521295,-0.0760199836357812,0.37284822360414543,0.419670601475985,-0.003947687353405747,-0.03586016539792651,0.3106266318549271,0.003152217537398304,0.1982710900182916,0.45905606519334025,0.1322530059747,0.2721041651743819,-0.001991446750747666,0.3476930923787998,0.12472758443263225,-0.07182199855870315,0.024145574948561843,-0.0014730436177103558,0.44186633484555976,0.21562811842166948,0.17129926845584584,0.4606155494634737,0.35959815387616995,0.30271444362836264,0.05813707220408852,0.15586529546850858,0.29294985192692935,0.4193393905989915,0.26225914776161774,0.08404327286273619,0.29426028030726337,0.011677580486237116,0.252720847664092,0.4214080491036767,0.22226765043515498,0.20922691800292598,0.10780454307644492,0.45501402462593626,0.4890063752587602,-0.010870117932519602,0.39643304088889836,0.11625748875910748,0.3550638444223544,0.3990747372048914,0.26431912146230163,0.18312682789632256,0.34280376915001715,0.23071254191995183,0.07547705008939182,0.365129272338865,0.37723831662587326,1.0,0.09126534681478378,0.27256311561325897,-0.09794847028111753,0.14063094505492615,0.22488132364042707,-0.07980525419456334,0.06834746043329173,0.07852204559121222,0.33481992974084346,0.27604374756867117,0.25605835081943223,0.21273182777961258,0.39082256895911355,0.08529657432952335,0.129976194354155,0.1206345498129336,0.3500795549188401,0.032321657225374244,0.2095588888359804,0.25837307214096183,0.04469783528893169,-0.05284460851128329,-0.053639182305071274,0.47015091416290256,0.2666764345682376,0.2339995715055774,0.423303502015102,0.11268907956584108,0.34941446171781526,0.12585288195864766,0.4220530471483583,-0.07507195181810362,-0.03416007502432271,-0.01257271591148669,0.3012075059662143,0.14113079225492547,0.24653739674558106
Raphe_M,0.32496623549861253,-0.5063613167367171,0.10459100256960646,-0.08598651138482839,-0.01508402808956295,-0.25941954386770416,0.3649483031420923,-0.034475541823216174,-0.05808479832687484,-0.29486994687717716,0.4569013012585868,-0.36003909573664683,0.36435453146816543,0.06513496105547666,-0.12180747253830915,0.26091914506087144,0.5667768466064681,-0.3215816637965509,0.5013903056081135,0.3492170210913791,0.25369182882224955,0.014779499926671475,-0.41191630950430924,-0.18819533882191739,-0.14368655363603022,0.07678574462895305,0.36203112073932636,-0.06604236895647127,0.32742076050614977,0.15267266362675339,-0.34302131579807166,-0.4264649362225368,0.06094266259396444,-0.10759562802090841,0.10303028697720414,-0.4571628250150599,0.16654067561386077,-0.23464068070121616,-0.09314249517235623,0.37611863966259984,0.5317888514042357,-0.38853326614800676,0.49637778757720924,-0.4148661780705872,-0.08112187451385469,-0.12941597968737759,-0.3031322447092277,0.4745762406009637,-0.02838050699536463,0.008580265173926706,-0.4676117156351744,-0.09273452355001645,0.31103206391155264,-0.22118771057818443,-0.24535526575607627,-0.3733239255608836,0.07962390857162503,0.11095065066321971,-0.23426947163406478,-0.34433694830385825,-0.20325149175737767,0.01599317988740757,0.09126534681478378,1.0,-0.2617025691980967,0.280403245844305,-0.32133610872188856,-0.4548758610617264,0.47317712719689586,-0.009152993023235868,0.4077936074025732,-0.29276120302783415,-0.35725073808045793,-0.4246473781977114,-0.08835482855922058,0.01021203684864394,-0.07917234093801488,0.24310557752654155,0.15248438721291915,0.4599319179819722,0.5713352788917714,0.22059696159955622,-0.39292836493189526,0.11752965747330707,0.2623079875748974,0.33264536626082025,-0.07342226558641178,-0.06134534754935713,-0.16254804773877857,-0.0069858978996654875,-0.5128779652090624,-0.24451192717031814,-0.32772750987109134,-0.3103568543585974,0.07318152191236489,0.438286362543802,0.26494425329552884,0.1204532960481238,0.11689012835016747,0.25569089399629175
Thal_AV_L,-0.20878619366133683,0.6760333509605742,0.2207682698994016,0.4922241315544076,0.1849941529884394,0.6430611523923753,0.043200214809524545,0.34491849482316783,0.5549388781935444,0.32113488322423184,-0.04023559297167061,0.18903830559537876,-0.3427716996192574,0.5441548507579336,0.5959082702143146,-0.30621346298912866,-0.5584229488430217,0.6088137487457826,-0.4078694584699294,0.015535623428468986,0.21641542297866465,0.14624679065692828,0.7200030713873651,0.20117451517435223,0.27774554236976146,-0.08132860784026684,-0.30776889005955876,-0.1595228154779927,-0.1415099722556782,0.48634403948533894,0.659965681580116,0.4558898263657278,0.5846384648380565,0.6282035647867633,0.020912353781561407,0.5939694696112685,0.22374295323603183,0.3748379691068753,0.7067859907562312,-0.13680596646098084,-0.42725543401745736,0.7227071307953676,-0.4657852542881397,0.5223373076045966,0.5007845915253742,0.49178331965165806,0.7028134902630544,-0.41942278487421175,0.49199902955113217,0.6049709797778582,0.3104201367755733,0.5389843455075064,-0.20292227982235234,0.6740331651775598,0.6238816245138781,0.7083528961586304,-0.011995931259846195,0.3818620890025378,0.2523116295841765,0.2775765653808723,0.5978879950932798,0.3475739567630982,0.27256311561325897,-0.2617025691980967,1.0,-0.15587288432260166,0.311939170151598,0.7611459916744158,-0.6077416810772345,0.09891975417174576,-0.31204368940259525,0.6262468875757318,0.6692761928521279,0.6375200526988182,0.4559188963289426,0.5120037717754575,0.07978612787338893,-0.010535890113949434,-0.2546537419185612,-0.0529895035300406,-0.5417210583709037,0.4901698673706422,0.7603025478788493,0.2472830209978612,-0.17148529947433433,-0.5522962353041695,0.6026902627117297,0.436311955149338,0.49809568025236034,0.4142744696466361,0.6037446801812929,0.700796105482624,0.33689069687151485,0.427596563392669,0.10137028304614762,-0.47121060855347446,-0.39132216289118343,0.36391953687207046,0.26094003385665476,0.17840084245804025
Cerebellum_Crus2_R,0.04989190478950882,-0.13400780621257902,0.16408369219970992,-0.00669138230693855,0.4272434544762816,-0.04920052785521089,0.1297376631756728,-0.129701262670034,0.09074384325128407,-0.024276720177877957,0.26092082101754643,-0.17056420562809238,0.6294108384346856,0.018567960803873802,0.07854829141970993,0.5650762905012398,0.5399925803652812,-0.15827275516308054,0.572686656504187,0.47547230782994954,0.1247944360254487,-0.05904243134253872,-0.18936693829020074,0.3464052039688858,0.022429086938892385,0.17147723661700917,0.03049017359529258,0.18945297548005033,0.7472962642306439,0.1400587020557987,-0.26115071910206883,0.06379571644039093,0.14407129951824427,0.05308684817054237,0.3198025795359651,-0.0993198098941901,0.2549765881562668,0.07054940913343646,-0.08749448062120045,0.32896795638191534,0.495109279254188,-0.13887912638165262,0.5959225141002966,-0.05713728946631877,0.12686475462532149,0.32743861199207003,-0.16841613643050202,0.3391601899193603,0.08367291732039746,-0.0459038246470441,-0.22328841006781483,0.0696522465950793,0.139950851770265,-0.03779468814674145,-0.06270544570172697,-0.18790872461108982,0.06898247853178241,-0.11126560171264578,-0.004458290722577985,0.2577038213702522,0.078170284172693,0.03789584927543839,-0.09794847028111753,0.280403245844305,-0.15587288432260166,1.0,-0.08241868060447069,-0.15789355622080964,0.5006628811307774,-0.09006753759360434,0.3976781186615781,0.0964690609800527,-0.24826921078492328,-0.033781018478874866,0.3809895487125258,0.13798989708832718,0.18720678519648848,0.5954207749928115,0.21651396105419643,0.2257192704700226,0.259303078912333,0.11951125159035943,-0.2184162484094874,0.0296617259506035,0.2819600321659297,0.37453823941408537,0.07593743817644238,-0.007550532020611099,0.002998244745902206,0.0928419581171201,-0.2328335486194562,-0.003826316563026675,-0.10720005467081459,-0.09550654253562813,0.4947185093018011,0.38230921034943555,0.45922144996165765,-0.02767187557866146,-0.050018530827815925,0.20442858812113857
