,Temporal_Sup_R,Cerebellum_6_R,OFCmed_L,Cingulate_Post_L,Temporal_Inf_L,Thal_PuL_L,ACC_sup_L,Cerebellum_10_L,Olfactory_L,Thal_PuL_R,Thal_AV_L,Temporal_Mid_R,Cingulate_Post_R,Temporal_Sup_L,OFCpost_L,SN_pr_L,Cingulate_Mid_R,Thal_PuM_L,Supp_Motor_Area_R,Precentral_L,Parietal_Inf_L,Amygdala_L,ACC_sup_R,Postcentral_R,Thal_MGN_L,N_Acc_R,Cerebellum_3_L,Pallidum_L,Olfactory_R,Precuneus_L,Supp_Motor_Area_L,Thal_VA_R,Thal_Re_L,Insula_R,Cerebellum_7b_R,Thal_VA_L,Cerebellum_Crus2_L,Frontal_Med_Orb_L,OFClat_R,Temporal_Inf_R,Thal_MDl_L,SN_pr_R,Frontal_Sup_2_L,Thal_AV_R,Occipital_Inf_R,Heschl_L,Angular_R,Cuneus_L,OFCant_L,Parietal_Inf_R,Hippocampus_L,Frontal_Mid_2_L,Temporal_Pole_Mid_R,Vermis_10,N_Acc_L,ParaHippocampal_R,OFCmed_R,SN_pc_L,Temporal_Pole_Sup_L,Calcarine_R,ACC_sub_L,Frontal_Sup_Medial_R,Rolandic_Oper_L,Vermis_4_5,OFClat_L,Caudate_R,Frontal_Inf_Orb_2_L,Putamen_L,Temporal_Pole_Mid_L,Red_N_R,Amygdala_R,Thal_PuI_L,Frontal_Inf_Tri_R,Precentral_R,SN_pc_R,Cerebellum_3_R,Vermis_9,Pallidum_R,Cingulate_Mid_L,Vermis_6
Pallidum_L,0.07204504579887833,-0.09089413471741277,-0.05464528311819124,0.3849458841676869,0.318540174632021,0.13992119483017562,0.4525401758628586,-0.1827276686072031,0.12857354608860502,0.10011869800636393,0.427596563392669,-0.20259600310326384,0.34970438634585527,0.4179321451168221,0.11316962307807915,0.57754990762775,0.5116940665313406,0.5804593786860904,0.287045305037955,0.5391287858947515,0.17685424099324892,-0.02743841504908759,0.3618619381617677,0.24520178590577396,0.4220530471483583,0.01683534614935008,0.40353456238047897,1.0,0.11984082533828025,0.2603073417095731,0.41709965154109613,0.6940643985423343,0.19996122951999423,0.2034747355583478,-0.26460170472771605,0.5734955253016127,-0.2142688826420561,-0.06653995686500748,-0.2503414759814149,-0.32376071646278626,0.6627972202138862,0.4189185262967079,0.6247613748527896,0.6731832125571724,-0.10976889072986205,0.6751897046801795,-0.17304737468842282,-0.149996910920593,0.045829612253031,-0.013820300990613026,0.6930266422242992,0.5648619236322808,0.14764784776172396,-0.21679848135887872,0.3822892417669788,0.5878198768302354,0.011792445249014068,0.5684118671584272,0.6048980831050755,-0.03358189145597674,0.03267781221101051,0.5867970711056898,0.7340216212819016,-0.19143902452085337,-0.024741296908550668,0.5651518119007015,0.6614460256577197,0.7410896503080296,0.2391969194333926,0.5980168509133786,-0.2628438672278581,0.4710037981811018,0.36300775888681236,0.4253763402351664,0.4875792917251165,0.5485203585271389,-0.2711808705699552,0.2905705666741344,0.55317783420248,-0.2344962225255537
Olfactory_R,0.05027454144509415,-0.06855087078909122,-0.16412597706048435,-0.18267817307889953,-0.2557125341284768,0.09774694722427424,-0.05831073765715944,-0.20090412783234765,-0.023900304911703644,-0.2928948703585562,-0.1013120993425308,-0.11205946133297028,-0.15124319176534187,-0.31801390966075466,0.41784693014962,0.1518626298324059,-0.004610850522288997,-0.1441270034209475,-0.11605310060025616,-0.13111258597146375,-0.2519178390671462,-0.004514804203608093,0.4290536041042906,0.1195585221514212,-0.013285521459108184,0.2091733821028001,-0.15335724911883206,0.11984082533828025,1.0,-0.11810681659355249,-0.2136620379950426,0.12255045022874386,0.26999777742041636,0.30547895873281333,-0.07995860950003417,0.019034618845673635,0.025481638824112543,-0.03481804931761723,0.38493201759187207,-0.20478347429140398,0.15707773547938197,0.10644882558367057,-0.011934093652031495,-0.14801418929977767,0.05623458662033507,-0.13004209944001432,0.029076889412860085,-0.2337484095460235,-0.22818050777284712,0.23785953908527152,-0.14396435564486093,0.12061277922877421,-0.19531735251204796,-0.07447957771084911,0.3671650182407648,0.07965766002989498,-0.08051012922643079,0.17055548350963895,0.24453785177300377,-0.1963685234595268,-0.07907037230029687,0.14240347762760971,-0.1296703848211455,-0.036745872674391736,0.10747738435363788,0.04769981692270588,0.2801010955709483,0.1722817440183344,-0.2726904403223752,0.26738939427682534,-0.13709411986431208,-0.3275796806889741,0.28650089800221834,-0.04743924028762999,0.15272952194287429,0.03812295023460585,0.23359058778388214,0.2008485592929405,-0.053814894749188755,-0.1316523586324461
Precuneus_L,0.021505495098536873,0.23858233473540322,-0.07996880196208284,0.8585379032057917,0.3216576803296297,0.297282782515219,0.6907795086310139,0.08993005707468339,0.17764114575190235,0.4862877209564145,0.2108468885799106,-0.2279898991726158,0.7927194979758956,0.37226442278436456,-0.10375757993060869,0.1723414218771593,0.655794302009225,0.6151584056618246,0.6275309287071725,0.6573333314658429,0.8194177980921025,0.06507881106651124,0.09581737356961725,0.6218839164729684,0.19765963612842588,-0.11463888198321379,0.5925817208080291,0.2603073417095731,-0.11810681659355249,1.0,0.660236613877005,0.1654325721421415,-0.0224780707072782,0.054749291572053285,-0.09254715444079357,0.33257977140709444,0.16534763002726455,0.06332050362915582,-0.31176211206620075,-0.1459840597744698,0.3955505724871041,0.21339908203337732,0.573954197322987,0.4346878960224701,-0.06411892429114506,0.3165344242968558,0.04299801510052633,0.43038034954569315,0.13569630415469727,0.3472146230979104,0.605183092457561,0.5323869013030513,0.1654117808952278,-0.1662282650167195,0.02125550891006733,0.4560438800142828,0.14390766229197324,0.26330619991877235,0.19335801882014794,0.11562439734708498,0.04069281661384852,0.6004737592319095,0.2868872003757245,0.29396651100000204,0.18747812656402219,0.5497582248324255,0.2581966467321527,0.29951523266649777,0.35635912173612744,0.13736906283084274,-0.051788284658063684,0.5075971889029438,0.2757402457417514,0.7438616139566939,0.10419063676440693,0.4943046220279926,0.07415876229343223,-0.07451071189707316,0.7846348894284462,-0.04886931167194213
Supp_Motor_Area_L,-0.07925039711315443,0.02603921741992995,-0.18267378398296255,0.8581656528770583,0.4012107729321672,0.4329297993408594,0.8606571781577137,0.18630153610688613,0.24771859280138686,0.5455222056574522,0.6282035647867633,-0.3579572079855721,0.8030205653544128,0.22214665677013262,-0.021338116524503476,0.4701349930600734,0.8699779627203327,0.706697842708838,0.9352397461442182,0.9052971684283351,0.6403023416680755,0.17811699682638846,0.29988850702218695,0.6555867088333851,0.35959815387616995,-0.33697588299866726,0.8970601056570287,0.41709965154109613,-0.2136620379950426,0.660236613877005,1.0,0.46220274018050794,0.0555070603592674,-0.14413564037824564,-0.35459450960089334,0.652358033688931,-0.15839209675838523,-0.013906772173868171,-0.3586200537618901,-0.23896183907853893,0.40278757883173927,0.3136738377604296,0.8223393497773169,0.527844821210348,-0.09300358290608053,0.4880642601223142,-0.27744873189504293,-0.01612766566147943,0.16410425841588216,0.05626550658796006,0.748221652682882,0.7958625063874407,0.239882902458855,-0.4265393511799936,0.10011245127775216,0.6617258693668308,0.11643277681894947,0.44702354291475355,0.23968452724010925,-0.2233171377970034,0.1427636868769659,0.7631897331529278,0.49141707572229487,-0.06776504260185992,0.1833292262660784,0.5747972431717374,0.4501332121644876,0.30163499380149716,0.5313556943119769,0.40447054975788665,-0.2710431343495201,0.6933846522695855,0.5592071396250766,0.9130868871365277,0.19986265320565394,0.7401233597988701,0.040332083500832956,-0.2102376855780955,0.8300341498876224,-0.3581631696210344
Thal_VA_R,0.21888780172561473,-0.10386022052014085,-0.07597967169486386,0.3832879688361021,0.21334700370002396,0.12420946041762801,0.47808510617726574,-0.10842670934382222,0.01626146053292212,0.13185183158533342,0.6203487373136982,-0.25957064653394457,0.3555047807155439,0.17024810294634588,0.17717813831786208,0.6969161372735629,0.6026434965816356,0.555357160530741,0.38658216603167966,0.5707193209742638,0.08066158753055123,0.1302436213884942,0.540517116939091,0.3524220839507073,0.44860414987868513,-0.12916775352435228,0.5098036902985776,0.6940643985423343,0.12255045022874386,0.1654325721421415,0.46220274018050794,1.0,0.38500793087457147,0.24037048559658802,-0.3494758510140225,0.712984135573273,-0.2716717927335422,-0.15086991082950651,-0.1266592039603009,-0.3010837224135513,0.4942291504650713,0.3561076378684683,0.5569809934127098,0.5526967729747904,-0.08052234324342114,0.5662563193368989,-0.1948314930107705,-0.27844506445870804,0.0907215386679439,0.09754517338831387,0.6742238899405053,0.6164443794829876,0.1607666383774894,-0.2830592761079696,0.32801927294413136,0.66437304074541,0.054296104310177035,0.6810093429091214,0.6126048876692124,-0.12353627362160291,0.0854829193754104,0.6273100431554572,0.5774978441636314,-0.2748158123117578,0.030004856383983838,0.40778646058164775,0.6175267067172423,0.4901995198744006,0.17992531052451283,0.7389006419304679,-0.3436988671422876,0.5082320504667152,0.5914687898257155,0.5075686407394493,0.4104753963040546,0.6481369228942157,-0.11914727197617254,0.36491976025625333,0.5393190666835012,-0.38251866660735295
Thal_Re_L,0.24550555314983888,0.026896045172763863,-0.019256766133237527,0.07435719436216633,-0.10662054968086583,-0.02952493400201386,0.16089621250134595,-0.10321516948932243,-0.020092069153989263,0.042000217807055734,0.26094003385665476,-0.005872852643384427,0.11199445977135505,0.060523976739361156,0.4271689369170921,0.3542716346553026,0.26208952128357993,0.21955061267835926,0.04233243020712291,0.20064575023411035,-0.027925679150185356,0.0360978234056687,0.32435809839841817,0.14405129744268658,0.14113079225492547,0.13228648764661516,0.026308227474595196,0.19996122951999423,0.26999777742041636,-0.0224780707072782,0.0555070603592674,0.38500793087457147,1.0,0.32396900661238015,-0.019956358242581084,0.4579533181877054,-0.06182267837008183,-0.08329341676161109,0.2775115592537616,-0.09059171917374918,0.08534047180930542,0.12915988553835678,0.21522213495444378,0.007093478942694308,0.054750211050269545,0.19299943565488192,-0.029187178756604145,-0.05049949835020498,-0.03346653443077674,0.18390321313854963,0.188370275806298,0.26532034001574417,0.12137877349733829,0.057799454681134385,0.08295929764144512,0.22705233242989964,-0.07867000992232198,0.3742970862085479,0.3465907752192207,0.013775640463614807,0.07459552849014109,0.2933594687216606,0.2151889574176112,0.04754715495414535,0.017964882769027274,0.12082777299173335,0.3323735860739641,0.25832576734429935,-0.08451934428554075,0.34763967203082047,-0.1114353272494942,0.17837307381872344,0.34560229488297833,0.15229793269561692,0.19312534446733018,0.1419505625100539,-0.0170640326379376,0.2752894175237742,0.2157966008942267,-0.05140098544000837
Insula_R,0.6568082430009522,0.36364967793240377,0.10314789145104927,-0.0018564033935114695,-0.01715770916333253,-0.12075021534678257,-0.011261050528901041,-0.31204029414741397,-0.10244534055910279,0.25985392152426084,-0.1519030709406198,0.4185361619979003,0.20158666237396314,0.0936324516625643,0.14022363216362832,-0.08569095952986784,0.2255550186362968,0.22437801660257303,-0.14688589141288136,0.1144938678446145,0.0621418067966932,-0.18208068483723627,0.43285719666370875,-0.03988050176098203,0.31744917652006205,0.6264802345777981,-0.23533718323007063,0.2034747355583478,0.30547895873281333,0.054749291572053285,-0.14413564037824564,0.24037048559658802,0.32396900661238015,1.0,0.5220861901904954,0.09398324384163963,0.46692818475609466,0.07027862746188696,0.3653169029232917,0.17169849593497238,0.20961375298781798,-0.016787904564163975,0.024975628755583092,-0.00971129170401406,0.287963381038734,-0.05256557079294816,0.5422432514761111,0.43775992223454774,0.007098495772591447,0.41367802968847195,-0.037992917339068275,-0.015387567251937916,0.2563625898775383,0.5832507523664674,-0.07043387347257207,-0.06445987794908359,0.04022458053527852,0.09221618669501096,0.15933076740102836,0.5438056328890845,0.14644839583140645,0.2746932528741117,-0.168152065869065,0.6325910518237362,0.4234498419944388,0.2947247164308496,0.11644460696614965,0.39620373054876584,-0.2024992136302619,-0.02264752066313733,0.27353057485402166,-0.04364328943805846,0.2894758195264667,0.065992285642705,0.1337019434668677,-0.2145232942424133,0.10416773755259409,0.7593563844562053,0.16896251840163248,0.49726992672290354
Cerebellum_7b_R,0.3716640030862372,0.5657285297813351,0.2885591815751649,-0.2722768027784554,-0.16017611554467895,-0.1528909775390637,-0.36285943200252574,-0.07096333631902668,0.021118939347623954,0.2803647892575476,-0.5584229488430217,0.6536057507644844,-0.021271824405377136,0.2655283551984733,-0.24340873342824598,-0.6480691631687366,-0.22971667079463454,-0.0007201018093998876,-0.3886541312557537,-0.19767082336681988,0.10300842075967086,-0.1700231142015077,-0.3120917382524768,-0.3682048009891644,-0.03586016539792651,0.681554113167659,-0.4958201893121655,-0.26460170472771605,-0.07995860950003417,-0.09254715444079357,-0.35459450960089334,-0.3494758510140225,-0.019956358242581084,0.5220861901904954,1.0,-0.4513588009263417,0.6975350110953952,0.3442722519552209,0.17294742261868376,0.4980970678609791,-0.10256555050176998,-0.26526353928301866,-0.41842451489541665,-0.22291594298809747,0.29411928621144207,-0.20808237776939967,0.7487320817715434,0.6863037156187525,0.0677539058705085,0.23372475290190198,-0.4147885738546537,-0.5744304409240861,0.19358818529625163,0.8954182188761336,-0.41698296290824144,-0.6751563106654944,0.02855161069911206,-0.5264915882041278,-0.26091813508089173,0.799634097501036,0.22769025938029977,-0.31938552455953756,-0.3745057035419279,0.8155247967029621,0.22219584306467693,-0.14479402079243767,-0.5323340201383051,0.05682957073369351,-0.33458897260688925,-0.7014042394939691,0.6628239408964263,-0.16375962805170588,-0.37890327081053216,-0.28161384627629377,-0.2487868755680703,-0.7339494570928153,0.10809403991961473,0.4815531286344775,-0.2284850719009203,0.903935879153137
Thal_VA_L,0.1039551862198236,0.0030450300993982277,-0.15423152282330743,0.5899597420357339,0.28928160855962093,0.23202400707927393,0.6297816059260554,0.009695049978214453,0.0245977169802169,0.24811449030764174,0.7067859907562312,-0.37685801422848314,0.4967467515025898,0.12598085205764187,0.29702668414545924,0.74617479013327,0.7588671382505652,0.5601972592842228,0.6307154037918596,0.7200417750828204,0.21047629391703793,0.10247990049371412,0.579237080390452,0.5895647659697542,0.4193393905989915,-0.14245969925331034,0.5784206429159224,0.5734955253016127,0.019034618845673635,0.33257977140709444,0.652358033688931,0.712984135573273,0.4579533181877054,0.09398324384163963,-0.4513588009263417,1.0,-0.2559438053762495,-0.22980585943952248,-0.05198145701126191,-0.30647616316484655,0.4453751327143084,0.3531419416816324,0.7232713500905192,0.43337973486984194,-0.09742631825020003,0.5156969680727851,-0.318078201117376,-0.22293440125216477,0.10230102095563116,0.19495000092178288,0.6872705142197499,0.8075404662815171,0.2628482728973851,-0.4193504285048691,0.18861418330451366,0.795303697731878,-0.030986391200274976,0.6796668581270818,0.524932474073058,-0.2631273304212857,0.14822929989436615,0.7558661964095531,0.5730021375944947,-0.21226421595573072,0.09540692227982178,0.45783060336915893,0.7176346993652226,0.38084901682731775,0.3121053146984076,0.7297501111399349,-0.4289989636751389,0.5688902940057343,0.7304495707428091,0.7084366501233701,0.38768538030330274,0.7432081667967038,-0.0678194641383956,0.07928686588761175,0.6678213243321891,-0.47819191806240297
Cerebellum_Crus2_L,0.33825068293266464,0.6863605912882389,0.31937976378527183,-0.05574749753558864,-0.06984471760146602,-0.06291472784926416,-0.14475830364699988,-0.09790023328651502,0.044177340611268004,0.33424637827381565,-0.4078694584699294,0.32726896882690604,0.1425937594292958,0.14343097006760291,-0.23282767206518412,-0.44034521545053684,-0.02419236247353105,0.03941334062747794,-0.1102863743336285,0.0038670670984870133,0.11912725783288887,-0.2083411641868369,-0.11660026883477603,-0.0037585138016923837,0.003152217537398304,0.5328446201110945,-0.32509044504669904,-0.2142688826420561,0.025481638824112543,0.16534763002726455,-0.15839209675838523,-0.2716717927335422,-0.06182267837008183,0.46692818475609466,0.6975350110953952,-0.2559438053762495,1.0,0.18392675322827123,0.13146891002574554,0.19920749882393354,-0.05257376542106748,-0.2888588509194046,-0.2711942838692763,-0.19414670537140202,0.42641379518197237,-0.16790469794822455,0.7308667655537638,0.5908694928569415,0.17159570854834838,0.4625912945980663,-0.27178792466401613,-0.3040075056329869,0.05510270130144213,0.6208336320137162,-0.3288761027419117,-0.40417180915473544,-0.10771388121701823,-0.28421261121373725,-0.15582833096322568,0.6437234985181179,0.18564936049340594,-0.06602690755257075,-0.3954021597352816,0.7249408476744627,0.34629056418826726,-0.02825190540355962,-0.3257280897103322,-0.0038850859764518074,-0.25326193902867017,-0.4433719925892574,0.38420802504435614,-0.12410978842308588,-0.06602934789833959,0.04249000482244703,-0.3079635401027846,-0.40184580709353884,0.23331305258732898,0.33125159463955123,-0.0441828882470541,0.6455677143957044
Frontal_Med_Orb_L,0.09061211777293272,-0.0486342114385756,-0.05913456181213411,0.0389626088697136,-0.09097785997428008,0.03974876120763116,-0.03626702314420636,0.12235696020864979,0.16272850805154215,0.17854882404403033,-0.20688080257398894,0.32424203029535387,0.1738723630025905,0.34337369700785936,-0.1962957593712787,-0.302734490435482,-0.040823223126520695,0.16969707610081136,-0.06298407344932168,0.03024471853969617,0.16357844139314748,-0.0962773907797506,-0.211413988140432,-0.2955699096951756,0.03588196652178329,0.060770853008790926,-0.03619594485483569,-0.06653995686500748,-0.03481804931761723,0.06332050362915582,-0.013906772173868171,-0.15086991082950651,-0.08329341676161109,0.07027862746188696,0.3442722519552209,-0.22980585943952248,0.18392675322827123,1.0,-0.12428887643485739,0.1901428953593843,0.09926932132286394,0.08754628369737015,-0.13560969321420333,0.030703330551260618,0.1368696523591361,0.02357708481225143,0.2554058310027627,0.30849621783503633,0.006524043775967911,-0.1796130889564638,0.012023479861749295,-0.25163302517862324,-0.03178297115959324,0.42329589492112313,-0.08578247501495614,-0.2866620250560955,0.22531835800818836,-0.2817555437466422,-0.20418580849841733,0.4033134383093325,0.11577383443216824,-0.12512810795457424,-0.014885832616857024,0.32391777958929685,0.11414590389486604,-0.04761860074968056,-0.38226761303357276,0.08341141902709849,-0.18983161693004497,-0.34405402457951473,0.3951064530628582,0.10351029973759478,-0.28550260083126083,-0.06199602861069989,-0.09927320272827364,-0.30310401518925423,-0.19142628503611236,0.18628313869689186,-0.004835626820982959,0.39730335478644885
OFClat_R,0.1120477710284314,0.14620684512996168,0.010472947529198733,-0.34889250894472634,-0.31132773862033997,-0.057285631056339284,-0.30547430426320216,-0.0950010395325785,-0.14055707515192728,-0.1457037200099035,-0.20878619366133683,0.0644127203120876,-0.2682029955897791,-0.44697384279165586,0.4408420056327412,-0.1418554134837011,-0.15005482574980003,-0.39069867997708785,-0.19065936459936322,-0.24881483857178602,-0.29480580166331366,-0.08684973424827196,0.3388224801871888,-0.004852722672508103,-0.04220920218540304,0.35381563040287317,-0.4603868147438754,-0.2503414759814149,0.38493201759187207,-0.31176211206620075,-0.3586200537618901,-0.1266592039603009,0.2775115592537616,0.3653169029232917,0.17294742261868376,-0.05198145701126191,0.13146891002574554,-0.12428887643485739,1.0,0.14649329843782638,-0.2069183648593152,-0.08268007192865395,-0.17763523283231153,-0.46602215820305926,0.16644384975661705,-0.43943761296161743,0.14751527754615754,0.017588335586345132,-0.05199391444565221,0.27931200890083047,-0.519060390772421,-0.056990301085702355,0.07442387634058902,0.14764717968016572,0.01782119671843213,-0.19518128084720318,-0.13096690202906017,-0.17800098358899435,-0.10671927334042053,-0.1078029772400047,0.001612774137446046,-0.03168212434223822,-0.40227353924563475,0.1757385205203994,0.19880369095613767,-0.17435106040724827,0.0754874940322554,-0.19468724301083137,-0.3265825596630417,-0.09033826793751709,0.01676255825573341,-0.4759750523870189,0.21457839623556565,-0.20986329514125163,-0.08632727148109288,-0.3080455177901971,0.38048432806761356,0.10328415383911188,-0.266204881352809,0.08664417895887447
Temporal_Inf_R,0.35666786354844465,0.07055264029734733,-0.018845761581569215,-0.198700567244823,0.03859868547725807,-0.1136264114058564,-0.3386521799419122,0.3059356484956293,-0.16320402781019447,0.11882587117768845,-0.30776889005955876,0.6686271438839118,-0.10460604044203387,0.2275089671735502,-0.14706060565034476,-0.3978202114578383,-0.25559528735067066,-0.11488185510343205,-0.2798258450694651,-0.2511495681699567,0.16707818013718148,-0.004396190192766383,-0.3495810761065923,-0.4043627930975663,-0.07182199855870315,0.34150374600316535,-0.3548292280726762,-0.32376071646278626,-0.20478347429140398,-0.1459840597744698,-0.23896183907853893,-0.3010837224135513,-0.09059171917374918,0.17169849593497238,0.4980970678609791,-0.30647616316484655,0.19920749882393354,0.1901428953593843,0.14649329843782638,1.0,-0.24984772127310834,-0.05807434712731215,-0.2610409431169346,-0.21256749843031775,0.07024116634074402,-0.24359785898814199,0.3222627411981302,0.4315652362926866,-0.0011440673168570323,-0.1264184482887092,-0.27309622767257147,-0.4466977093542848,0.27118727451617314,0.5277316263187467,-0.49488915017733776,-0.4176402493003737,-0.06429275154282367,-0.4061056078435552,-0.3372672645170939,0.4314537060326402,0.10657643964985408,-0.3277799099688557,-0.21025034251067676,0.3956534173041462,0.021901892409038767,-0.311449068599486,-0.449224628749517,-0.2191431897208014,-0.0319731230373461,-0.5231736929572749,0.49429972254889265,-0.05629769519903842,-0.42963252532333174,-0.3248798115827828,-0.09350821326568913,-0.5470692398838097,0.0021006309284733035,0.11580537570225667,-0.25281199010219035,0.5261360650188924
Thal_MDl_L,0.11381589719752268,-0.023615152941004865,-0.13454889009313076,0.42952332851476127,0.21491358156858825,0.25222680142566273,0.3827997217349444,-0.18644718617714864,0.10687892382427715,0.2666440931939629,0.27774554236976146,-0.10070753176597455,0.4507973276217238,0.3500682575815008,-0.01280192197894986,0.3449117346327429,0.4570738201633907,0.5984589222043821,0.3430595504754044,0.5350325834339494,0.22652075547722506,0.05357803749233334,0.3395921856378961,0.23339642592984441,0.3476930923787998,0.03294447335983328,0.3396411023493346,0.6627972202138862,0.15707773547938197,0.3955505724871041,0.40278757883173927,0.4942291504650713,0.08534047180930542,0.20961375298781798,-0.10256555050176998,0.4453751327143084,-0.05257376542106748,0.09926932132286394,-0.2069183648593152,-0.24984772127310834,1.0,0.3717016893231907,0.45952355725074595,0.4479867031372782,-0.08195285815724074,0.5156305555148376,-0.03213512135368827,0.06503507815948849,0.007854072821547563,0.07344196593397405,0.5312727748159479,0.45559805277273385,0.023024722588045204,-0.06825333836158748,0.4211533020473038,0.44419752681383806,0.06328560948371197,0.3394477938900763,0.3498724170875646,0.1069664871732358,0.1523606024913697,0.4675887988041332,0.47860938933859826,-0.004168640161042027,0.11169138221312297,0.39576416791399577,0.38853168138354643,0.5391154459902773,0.10493316422345522,0.3339223759880656,-0.11036944228266474,0.39294230210469944,0.3207590286023279,0.44874272099931956,0.3386383901982137,0.411046967329733,-0.15770279543487753,0.2690951613157014,0.489896801057118,-0.09459003682431294
SN_pr_R,-0.07301677514455708,-0.23726173783725873,-0.3724178864313596,0.33889811071412945,0.14323668833251546,0.335381262245089,0.26458146841745184,0.19917861998174832,0.01807199240475215,-0.018957376101345316,0.311939170151598,-0.17864178387272153,0.24664300412566043,0.16470450551132929,0.31961023430681407,0.4218650008784769,0.3098667276366108,0.3067630814120345,0.267689770137021,0.2783900193154952,0.26967770026281207,0.18360324682522483,0.19874000668294284,0.2611576878839763,0.14063094505492615,-0.18911826651720337,0.280704246853289,0.4189185262967079,0.10644882558367057,0.21339908203337732,0.3136738377604296,0.3561076378684683,0.12915988553835678,-0.016787904564163975,-0.26526353928301866,0.3531419416816324,-0.2888588509194046,0.08754628369737015,-0.08268007192865395,-0.05807434712731215,0.3717016893231907,1.0,0.43150566314123007,0.33428886133928604,-0.18830017357671647,0.16612147825354387,-0.30158092470898806,-0.17802807068919052,-0.1277363750360123,-0.007814778247240667,0.4084924717421595,0.41875733502479356,0.17440159988607687,-0.22465485106849797,0.3718468386784828,0.4235320519403798,0.05223470854455084,0.2959924789815189,0.21391201249850994,-0.19882148720592943,-0.031216439154792594,0.3514859556607854,0.34994215776666054,-0.1528127443451647,-0.09886350659400678,0.11826058778306685,0.34229634226869365,0.21283154442714464,0.1631445759676001,0.35830888714721587,-0.12054366411469863,0.30530033458111355,0.223236511346503,0.29178609942721423,0.40664468424759787,0.33476861957586257,-0.1950225902176761,0.01410718934510439,0.31294653794064015,-0.2428582013308935
Frontal_Sup_2_L,-0.11634512023449407,-0.07922468612548665,-0.218498722234128,0.7542561935079692,0.40789964921124827,0.41851699407756837,0.82374652946451,0.16586996321349629,0.19497857305751573,0.2748019007243455,0.5944104003856877,-0.3932250179323203,0.6891848499539505,0.2822302981708137,0.2439484652684314,0.6544958872321351,0.8634835201695603,0.6471300616941986,0.7885654223886913,0.8304305995025432,0.573385611580605,0.08554512128275803,0.4629936706340554,0.6480383908079441,0.3872965533958876,-0.217362026531433,0.7365445264819349,0.6247613748527896,-0.011934093652031495,0.573954197322987,0.8223393497773169,0.5569809934127098,0.21522213495444378,0.024975628755583092,-0.41842451489541665,0.7232713500905192,-0.2711942838692763,-0.13560969321420333,-0.17763523283231153,-0.2610409431169346,0.45952355725074595,0.43150566314123007,1.0,0.5310927887837658,-0.10439596239308653,0.5709391439725806,-0.36430205647759506,-0.13073943522525716,0.04531968825333597,0.10336573105930576,0.7638615076537291,0.9009971342735467,0.3221500033310449,-0.45916017206875537,0.21763212745763982,0.7258119179744006,0.1026311034548148,0.6449778809851094,0.5011290007927545,-0.30710654619661093,0.08641371160411179,0.901010102665395,0.7016389799507681,-0.09245920835133062,0.14328530894085162,0.6187522076863864,0.7767782976788488,0.517469743131381,0.5062194384245114,0.584445722988586,-0.3371666934489198,0.6038350174456367,0.6088275450422558,0.7852339344709597,0.41310523466824783,0.7449802958254176,0.07834254769150377,-0.09558143690911092,0.8446138274459374,-0.4131777306443773
Thal_AV_R,-0.003215361984937414,-0.10005221963700851,-0.0900233221548755,0.4952018248144861,0.34408628358747,0.22190622860009848,0.5238796754722892,0.01661403601045899,0.18206157430552947,0.23496973138898183,0.32113488322423184,-0.16694396954867638,0.48400307497609996,0.4632000597719319,-0.13423961061597392,0.3839320539728597,0.4861316963349548,0.6318219359972204,0.37015424571441863,0.5167689268863643,0.4716285702584882,0.10839843865254241,0.06226726774413716,0.251058378832725,0.30483070458135336,-0.22932339501382493,0.5751132976172108,0.6731832125571724,-0.14801418929977767,0.4346878960224701,0.527844821210348,0.5526967729747904,0.007093478942694308,-0.00971129170401406,-0.22291594298809747,0.43337973486984194,-0.19414670537140202,0.030703330551260618,-0.46602215820305926,-0.21256749843031775,0.4479867031372782,0.33428886133928604,0.5310927887837658,1.0,-0.19121806743404204,0.535175569873616,-0.14883842020489738,-0.02727092235031316,0.1966366708285136,-0.07123908738639081,0.715567809362339,0.45336248031275694,0.16375333658212682,-0.22362322200913126,0.24489243526348337,0.4940026172823924,0.07985407586840358,0.36746322106460183,0.406634290133769,0.021792807853277373,-0.02720586095782101,0.4655263609376501,0.6356662380013391,-0.1346760278487195,-0.03721444736230796,0.5585371237246407,0.36288145664503046,0.5396709375326838,0.3127170776364145,0.3668951977522328,-0.09687184889315807,0.5999016879036566,0.15515020970648147,0.44911391537915346,0.3164613972221631,0.5096323910139599,-0.11679668683914643,0.10107231161996356,0.5588347928296529,-0.16686545314964155
