,ACC_pre_R,Hippocampus_R,Calcarine_R,Temporal_Sup_R,SupraMarginal_L,Angular_R,Hippocampus_L,Parietal_Sup_L,Putamen_L,Frontal_Inf_Oper_L,OFClat_R,Thal_AV_R,Caudate_R,Thal_PuL_R,Cerebellum_Crus1_L,Thal_LP_L,Cingulate_Mid_R,Cerebellum_10_L,OFCant_R,Thal_LGN_R,Cerebellum_Crus1_R,Thal_PuI_L,Occipital_Sup_L,Occipital_Mid_L,Frontal_Mid_2_L,OFCpost_L,Rolandic_Oper_R,SN_pr_R,Lingual_R,Vermis_6,Thal_IL_R,Frontal_Sup_Medial_R,Rectus_L,Vermis_10,Frontal_Sup_Medial_L,Cerebellum_6_L,Temporal_Pole_Mid_R,Heschl_L,Raphe_M,Cingulate_Post_R,OFClat_L,Thal_LGN_L,Frontal_Inf_Tri_R,Occipital_Inf_R,Temporal_Inf_L,OFCpost_R,Thal_IL_L,Temporal_Mid_L,Cerebellum_3_L,Thal_VPL_R,Olfactory_L,N_Acc_L,VTA_L,Postcentral_R,Cerebellum_8_R,Temporal_Pole_Sup_R,SN_pc_L,Cuneus_L,ParaHippocampal_R,Calcarine_L,Thal_PuI_R,Rectus_R,Angular_L,Supp_Motor_Area_R,Temporal_Mid_R,Temporal_Inf_R,Thal_LP_R,Cerebellum_9_R,Cerebellum_7b_L,Cingulate_Post_L,Frontal_Inf_Orb_2_L,Fusiform_L,Temporal_Pole_Mid_L,Postcentral_L,Heschl_R,ACC_sub_R,Cerebellum_Crus2_R,Thal_VA_R,Precuneus_R,Thal_VL_L,SupraMarginal_R,ACC_pre_L,Precentral_L,Thal_PuA_L,Cerebellum_10_R,Vermis_4_5,Thal_VPL_L,Thal_MGN_L,Cuneus_R,Insula_L,Cerebellum_7b_R,Paracentral_Lobule_L,Frontal_Sup_2_L,Amygdala_R,Parietal_Inf_R,Vermis_7,Frontal_Inf_Orb_2_R,Cerebellum_Crus2_L,OFCant_L,Pallidum_R,Cerebellum_4_5_R,VTA_R,Precentral_R,Supp_Motor_Area_L,Thal_PuL_L,Thal_MDl_R,SN_pc_R,ACC_sub_L,Vermis_1_2,Lingual_L,Frontal_Sup_2_R,Frontal_Med_Orb_L,Temporal_Sup_L,Thal_Re_L,Thal_PuM_L,Occipital_Inf_L,Thal_MDm_R,OFCmed_L,Thal_AV_L,Rolandic_Oper_L
Frontal_Mid_2_L,0.5881918525491568,0.8714119724740396,-0.48332090338568373,-0.12231937575187879,0.016742573513717225,-0.4151792752314183,0.6962749031114656,0.6334608111714547,0.3825969493374658,0.06363093621238425,-0.056990301085702355,0.45336248031275694,0.5812294015238213,0.20322260804780506,0.054026552454269614,0.20578766910219184,0.853241943661649,0.07668220795941585,0.7393793764627593,0.8254120943140654,-0.0441812746039873,0.4838600502453768,-0.4548499217472583,-0.48568271760976894,1.0,0.3299066617238025,0.03604510985813219,0.41875733502479356,-0.10080208445294331,-0.6303172070201372,0.7786547361751872,0.8894475992572771,-0.2532889062352384,-0.6301500321795731,0.8836860126002388,-0.38430217844727416,0.20549858093102472,0.44953717306504587,-0.22118771057818443,0.6086146356987455,0.15852063363690794,0.480918681151232,0.8101922437895909,-0.14986804431202078,0.286138908261325,-0.18497139890133266,0.6739455553692001,-0.26436416447184896,0.7298153902650029,0.7969854530798092,0.17047495050218095,0.373339341295295,0.766421137581677,0.8060934766540895,0.6560862672919595,-0.07705196187214251,0.6941720552160627,-0.2874587516708037,0.8420018401775577,-0.491879592143696,0.8000153284757441,0.46172486723709544,-0.49994678309707613,0.8219501058342468,-0.5596816139379075,-0.4466977093542848,0.4574605554845191,-0.04877928118867599,-0.1037027372958182,0.7128401872475715,0.835475807578707,0.7770630144623822,0.4196714826265337,0.7651871387883766,-0.2739864301101582,0.37952623487423237,-0.03779468814674145,0.6164443794829876,0.5585339785918629,0.6933296058538204,0.3831479453552001,0.3667600109392954,0.789562215146975,0.4461093586468852,0.28948983782152243,-0.255984465656281,0.29251713594347306,0.3550638444223544,-0.37213848363337154,0.5021581885021692,-0.5744304409240861,0.746954882196229,0.9009971342735467,-0.5286664084673152,0.2606526876744766,-0.40655176610507116,0.5226679349872976,-0.3040075056329869,0.040780899429676276,-0.161318015471477,0.8821620110077368,0.7505649083636274,0.8362994743525963,0.7958625063874407,0.40789211425737626,0.7756880846432358,0.3944053581934995,0.05710158634897213,0.8779352678799727,-0.2858649925265747,0.9110333369274368,-0.25163302517862324,-0.002757897786693593,0.26532034001574417,0.5218934377293476,0.7026087203590172,0.6547032426111614,-0.2208780584338054,0.6740331651775598,0.5390157004611622
OFCpost_L,0.5281652516365094,0.2591361608022538,-0.38016728059091176,-0.1299352878580928,-0.2629932982951327,-0.277389515348573,0.023302510181621452,0.1034142459353377,0.07494007309380687,-0.02649210634808811,0.4408420056327412,-0.13423961061597392,0.04316258255523377,-0.18919362348722998,-0.18639546829106945,-0.18854303237240017,0.13952568816459154,-0.052357907057790365,0.11960626808159319,0.21190717768982342,-0.09363529290078382,-0.09925386434992878,-0.20927864621694592,-0.21558070140958405,0.3299066617238025,1.0,-0.18860470438856397,0.31961023430681407,-0.07532521071233601,-0.24590683320702209,0.2579667771770928,0.24265816554571498,-0.19955315358554157,-0.21315518862931834,0.12385259112966548,-0.33772319816019325,0.18043618158544236,-0.07750828644270188,-0.009199750574726768,-0.062160475063856184,0.11140510634019299,-0.08883867075764754,0.3473134924453492,0.01877884987865903,-0.16677227878617917,-0.008764449976463888,0.09400271213596907,-0.31851308970305275,-0.018299241950077465,0.1959322971131645,-0.014513007012102865,0.24310454658282882,0.16130354535955047,0.21094512559185477,0.05034170738550319,0.1321667598528723,0.21080620434505074,-0.2654003607835395,0.23954082082097458,-0.3896007539978415,0.19725060351174467,0.15355064416947856,-0.32460718847254055,0.0485520394328503,-0.2633400939805751,-0.14706060565034476,0.203023553832284,0.08030415673953192,-0.20389795770396837,0.013540815788447813,0.4586971965418044,0.20500263781722408,-0.10335227209766477,0.020721492989007696,-0.31952639687783124,0.06328751889647939,-0.12221417023337608,0.17717813831786208,-0.00853107089248601,0.03147675706129469,0.21746510348865963,0.26420846078020105,0.026980578931169685,-0.06315082002596477,0.10460100175515086,-0.09878715831084882,-0.180796248425922,-0.008133622277791233,-0.08218293541943958,0.11184677367532792,-0.24340873342824598,-0.0033651037589355576,0.2439484652684314,-0.19646412564749083,0.14009531394893715,-0.30930190480208913,0.5082267049381779,-0.23282767206518412,-0.26589287312916077,0.10841341311884091,0.19359668866915072,0.11761350367864008,0.049891290800559,-0.021338116524503476,0.09179688525458964,0.13555866205037925,0.2279282780763441,-0.025383349054775132,0.2609568941872757,-0.27293810103354954,0.2119916501894043,-0.1962957593712787,-0.248435100765552,0.4271689369170921,-0.09179523985743362,0.23844470447878321,0.044143281709886295,-0.2891347177350335,0.2057050531953369,0.10123883073096816
Rolandic_Oper_R,0.2735927484896218,-0.1390416175705632,0.6167499854130417,0.7846360235698309,0.1119416432632344,0.5381854803000502,0.23850256959173427,-0.0757166839572186,0.3320812522092181,0.34965148187450884,-0.019860356191045044,0.1825185508198293,0.3505582758931796,0.37666978525406103,0.18096026118649078,0.3341233547876006,0.3430976482960355,-0.1770645264852317,-0.20324081088666568,0.0018186794543336557,0.010467064997824745,0.2965088586488371,0.3354875505441713,0.2072467715807883,0.03604510985813219,-0.18860470438856397,1.0,-0.05814736278658462,0.41051456941666725,0.3026455645576434,0.35004542528080507,0.2882442933366434,0.3759157423245538,0.4310735717169434,0.1292854864505187,0.5225374727984559,0.11951265718372547,0.16985805486598,0.3649483031420923,0.35778997086755926,0.2390623586434986,0.366016397059001,0.3141685313946752,0.23810472243041028,0.13016361020703254,0.1707140265991243,0.017798611847966887,0.15763813662028864,0.017649525323979964,0.4663179445987657,-0.09728713955877857,-0.16413604150221084,-0.10373896008781824,0.06251397064835196,-0.20052597887859175,-0.10643055636630858,0.18116058391389728,0.37844716809097134,0.1837467830146016,0.5232334667473906,-0.025238541790893767,-0.15332147812060581,0.26219997980142035,0.04203385892160704,0.3364608118713002,0.08716435865742643,0.038151110325337634,0.1524510494787473,0.2550527133199402,0.18052810214263504,-0.01286001716648524,-0.2125196640533789,-0.1644358124586115,0.16817156650390128,0.7530907867602845,0.2062372768308855,0.1297376631756728,0.4222366003679201,0.2650177991274835,0.20413335477647254,0.3256291302082073,0.0674889576697526,0.29288059882098233,0.4706884389027533,-0.024147440684847084,0.39061115395999685,0.3855287102012872,0.38819014012769176,0.46797795179886165,0.27953528848790143,0.34330032054284476,0.2910524074602734,0.010382016640874013,0.11111550791783588,0.4175846275518873,0.4417533004598338,0.3178141503583259,0.45585592609967956,0.20775418400029563,0.6874333219749159,0.05644030275748042,-0.09982653626347161,0.2753354833646139,0.06490260819056533,-0.08763787170029344,0.3345899892198508,0.004086365784185013,0.18394895396502992,-0.0330053853620704,0.5767104556524676,0.13323676696365142,0.115411276839941,0.2536125142421768,0.2829327725663142,0.4386412422818161,-0.17188023388068147,0.44014630853648573,0.227160937393423,0.043200214809524545,-0.029787505430694618
SN_pr_R,0.2299608702802165,0.2915399369972793,-0.19882148720592943,-0.07301677514455708,0.17945677407765256,-0.30158092470898806,0.4084924717421595,0.2739036147319368,0.21283154442714464,0.04065500093895438,-0.08268007192865395,0.33428886133928604,0.11826058778306685,-0.018957376101345316,-0.1279587791457749,0.13149914251156214,0.3098667276366108,0.19917861998174832,0.3041747423640228,0.37748472679019934,-0.22870808394309186,0.30530033458111355,-0.2250891626270464,-0.12099232163637573,0.41875733502479356,0.31961023430681407,-0.05814736278658462,1.0,0.005204604993421974,-0.2428582013308935,0.394674006288084,0.3514859556607854,-0.18686845282884204,-0.22465485106849797,0.3801534444050365,-0.2134801315112432,0.17440159988607687,0.16612147825354387,-0.32133610872188856,0.24664300412566043,-0.09886350659400678,0.2428802284321079,0.223236511346503,-0.18830017357671647,0.14323668833251546,0.030622163043478524,0.4702028608642758,0.08255387987964997,0.280704246853289,0.2892944238868542,0.01807199240475215,0.3718468386784828,0.38716338295663016,0.2611576878839763,0.2369299320591593,-0.06231898194694505,0.2959924789815189,-0.17802807068919052,0.4235320519403798,-0.1627330141782286,0.29429526250948446,0.2594105082675747,-0.0980151298992369,0.267689770137021,-0.17864178387272153,-0.05807434712731215,0.03213558123122441,0.09238071892494071,-0.11218284136711373,0.33889811071412945,0.34229634226869365,0.35632021366125893,0.1631445759676001,0.3576183531783039,-0.09223400197489388,0.18117225779546023,-0.08241868060447069,0.3561076378684683,0.21672238439481714,0.31629105864899854,0.008868433068728249,0.0024167228879335184,0.2783900193154952,0.11448105399856502,0.22914222326297298,-0.1528127443451647,0.23297194482359218,0.14063094505492615,-0.16523640405856738,0.27535891704202653,-0.26526353928301866,0.28874592583247743,0.43150566314123007,-0.12054366411469863,-0.007814778247240667,-0.19488599865417663,0.2277775198173271,-0.2888588509194046,-0.1277363750360123,0.01410718934510439,0.30499559688784195,0.42176594776376264,0.29178609942721423,0.3136738377604296,0.335381262245089,0.22200153794818323,0.40664468424759787,-0.031216439154792594,0.3443700467921995,-0.1042200278100183,0.393790244112732,0.08754628369737015,0.16470450551132929,0.12915988553835678,0.3067630814120345,0.3233983010150809,0.35343332100439856,-0.3724178864313596,0.311939170151598,0.34994215776666054
Lingual_R,0.0029765883415139058,-0.40339413834128096,0.7491197985317134,0.3151753536856742,0.6139401689647435,0.6056551826454156,0.07059084636420873,0.06894341719246426,0.2607250490731903,0.6513858314050659,0.026186657743036773,0.026071388645374134,0.1889932469717843,0.5291827374350746,0.30239466499231976,0.5043234369346703,0.24336294494200678,0.042071513192296496,-0.5164543335121572,-0.44115403228755695,0.33210764925035124,0.2099444556071508,0.7670857898159799,0.6721862633930481,-0.10080208445294331,-0.07532521071233601,0.41051456941666725,0.005204604993421974,1.0,0.7420272379388694,0.03263693309807998,0.1836264824223992,0.4341675551239426,0.662935108793025,0.11023540491126264,0.7638418559895847,0.26272588900252697,0.0666880964555053,0.4072096650057073,0.45651471269190624,0.2825258833385201,-0.0473022844700209,-0.07601842108816566,0.30748122149304424,0.1045357194105877,0.37499416825880955,0.019750698489028298,0.5833181526334601,-0.08716151070114406,0.04212894663996355,0.04174820510582999,-0.3300408850020422,-0.3078921652752574,0.07417968866114706,-0.07042496962863186,0.22015515011985223,-0.24350382618727245,0.768854182890452,-0.22021826869281597,0.7382361110615419,-0.08004267345515227,-0.31606421905501814,0.7496551810247954,0.05748318355417521,0.3411151814302507,0.2663769872747478,-0.20398968689235183,0.34004178176425903,0.6291004408359204,0.3129304958320874,-0.19909261779633877,-0.35488501306458686,-0.1577783576949854,0.29498362995947613,0.43334241315948735,0.018606229475316132,0.5298382992811165,-0.14125893839039433,0.5523880738522959,0.04131376404519099,0.4173901870094458,0.09134861639474669,0.26837227700109184,0.2373518200477675,-0.10126226147718694,0.9136581181706543,0.5544603815348359,0.10744696714176619,0.798792277532855,0.34057086399197345,0.704601351506865,0.3020943525183842,0.054713133683560615,0.4722496266616635,0.4108760394971201,0.7351132136658614,-0.12873915125832855,0.6718765901635169,0.12127178096950002,0.45631199293135166,0.13826211194314122,-0.232115443629882,0.22957454210535394,0.07489602938630562,0.05553675834432063,-0.056797844243051905,-0.05923150456807669,0.17884823174761336,-0.18073328949260736,0.8427129682794152,0.00852742373893736,0.3233149988295459,0.4954017083978776,0.0738470249373595,0.40195741407571195,-0.23137293692713046,0.06426084723355235,0.15242973219108716,-0.31398028755627844,-0.054566595519783184
Vermis_6,-0.2984994697697632,-0.8568519985594537,0.8593258620928501,0.34722809154993534,0.5051826514126339,0.7215589761863854,-0.32553155500668046,-0.421119924698971,0.061877707041209186,0.5805972549955524,0.08664417895887447,-0.16686545314964155,-0.1487441412454033,0.3366371129874603,0.13308974452797082,0.33093214775218893,-0.27286550559343564,-0.08448018970271556,-0.8311411349251081,-0.8258683587390725,0.22103790101196674,-0.09793425242653445,0.8233419685635797,0.8197903320398237,-0.6303172070201372,-0.24590683320702209,0.3026455645576434,-0.2428582013308935,0.7420272379388694,1.0,-0.4040823714476693,-0.3368462458595491,0.5277705307199947,0.9298324395039703,-0.40008806221564264,0.8420317574563188,0.1645921349114695,-0.15385634919512758,0.4656214063354314,-0.0014644826983556414,0.17973713659157528,-0.24201437735730624,-0.5182074050076527,0.3508581536342661,-0.0907501756670372,0.4965818857446914,-0.3457611808133468,0.600520260486281,-0.4607559590079263,-0.4203844999459646,-0.03489688798805946,-0.45678649634510254,-0.6809672755395314,-0.4921215060107105,-0.48109168506878636,0.26091012122365037,-0.5528837172667589,0.7680809287299148,-0.6800296036712946,0.8597592649498152,-0.6109394884017968,-0.5396153301193402,0.8784335291437493,-0.4226264004377584,0.6740398908544997,0.5261360650188924,-0.44278110073979676,0.3258441316709314,0.4845344727165042,-0.21689259863065816,-0.5737994912405722,-0.8050337725742335,-0.32090193913176696,-0.1895586990941716,0.5447736967897318,-0.13681169285669134,0.3818976896931773,-0.38251866660735295,0.007265944329773637,-0.2913781385377739,0.04804753531749193,-0.0634063055766316,-0.19628988389245267,-0.01795196657305899,-0.28235870239030364,0.8364196148920724,0.3118134531122083,-0.06589671308296946,0.7850551105684832,0.08631359991607097,0.903935879153137,-0.2388881887725401,-0.4131777306443773,0.7490933553196719,0.07115002688648961,0.7596836530153908,-0.37047255093201725,0.6455677143957044,0.043508793417868785,0.5193433108013509,-0.4249098942430353,-0.6125510690080871,-0.3196996265802806,-0.3581631696210344,-0.24402169868627815,-0.4442428912064418,-0.18867296467194378,0.14400712865659188,-0.6253758666643731,0.836125296523236,-0.4831997608566936,0.39730335478644885,0.4092563102255154,-0.05140098544000837,0.07188781844604882,-0.6089860533228053,-0.26067177502636035,0.23591727016397424,-0.567624803093155,-0.27762233545995346
Thal_IL_R,0.4950979728524964,0.6317746933704601,-0.13805257978162547,0.15648780102259693,0.07194812842862813,-0.2598008590638912,0.7490119701456072,0.3621028463398026,0.5067692155711905,0.16990201072379557,-0.13303185176437762,0.48001374030687116,0.5839262689980665,0.23972092397058314,0.07434918962083906,0.2642459820572489,0.7604553209004786,-0.0002583150737247006,0.5132320265869541,0.7418130515351523,-0.10382043875839767,0.5977369777208263,-0.38581571721664215,-0.41396011452732884,0.7786547361751872,0.2579667771770928,0.35004542528080507,0.394674006288084,0.03263693309807998,-0.4040823714476693,1.0,0.7736552940082582,-0.1465807144298144,-0.3603817260576101,0.722694185318865,-0.1166443738846018,0.15055563501932331,0.5631741838386003,-0.1628004080914451,0.5549374824088921,0.0058671376845310045,0.624668888263873,0.6643849453529508,-0.11756043759960187,0.29507964719897134,-0.13845342862026777,0.7118121886664074,-0.03466491254892553,0.5927391484169576,0.8477963230004973,0.060211539977949105,0.2525478252426734,0.5634272847881812,0.5588708060053,0.4859622533958552,-0.06701332136868493,0.6524716910458319,-0.1421618871568618,0.8159771415111775,-0.15286325134914772,0.6802708465496736,0.295640410381508,-0.3457022145137179,0.6121810896257427,-0.3744945188666997,-0.3612808544349874,0.3221819839294654,0.014866619056913562,-0.1938763383114904,0.6272404349764111,0.6657977025397617,0.5492648599418788,0.2372808826075846,0.6903957281930895,0.06878402320170472,0.31336198485323496,-0.0733569855337856,0.6910878992684715,0.4377296056049433,0.7304279338957785,0.23071334728778167,0.2285497298312336,0.7320340303033966,0.6279370867175873,0.1782538039132948,-0.16916298879690467,0.46118561976460465,0.4276161140339651,-0.19295242896779832,0.6212654833795476,-0.3884656953774491,0.6689564003242692,0.7258126178975364,-0.4145141572971437,0.21289396132815439,-0.13712278936325703,0.4515745529690542,-0.2402343247389995,0.12989184338324825,0.16968695336240341,0.6969677415905605,0.5511792065202868,0.7158178551067326,0.6432582907303358,0.24469213999259368,0.7699570476871311,0.4100857579454449,0.12440921053107452,0.7455092832315373,-0.027060872311599093,0.7485657777457808,-0.11985739599083026,0.24780225750605586,0.42235788188733,0.6644036226566049,0.4177456560543765,0.8109550354204275,-0.09474082433664413,0.6064208062437314,0.6019535708119114
Frontal_Sup_Medial_R,0.6211273045302184,0.6816789746732249,-0.1748446000780554,0.06331781270099462,0.19720314282990595,-0.16321613943550828,0.7234823846862334,0.5765099060578724,0.5041087761944072,0.3019964797241535,-0.03168212434223822,0.4655263609376501,0.6608883680434793,0.34132016193663645,0.11960109939141107,0.3874665631367127,0.9305247798676411,0.06687572445013701,0.5536964458555309,0.6404413003498455,0.0018533175417727564,0.5464511486147146,-0.17888564973152518,-0.24362938995779393,0.8894475992572771,0.24265816554571498,0.2882442933366434,0.3514859556607854,0.1836264824223992,-0.3368462458595491,0.7736552940082582,1.0,-0.05434210580479404,-0.35210476955458786,0.8953756716955459,-0.06479846654301968,0.3326149700199502,0.4939285890641899,-0.05808479832687484,0.7160893076029508,0.26868108332871,0.5283895431362108,0.7722001236305244,0.02525118957398563,0.3856228176524807,0.013280270415223032,0.6283864514504426,-0.050196737566267594,0.6778107591931493,0.8127580520280995,0.14310653547027866,0.19353753768774415,0.6509824430032807,0.7456241112223397,0.5777670624747331,0.02092289717679418,0.6703053954205098,-0.036973263201547514,0.7454212207288243,-0.19937558354172735,0.7130545268654908,0.34855214000534845,-0.23435205767981582,0.7780565929640643,-0.39836638720098955,-0.3277799099688557,0.34543243492413633,0.13494196964968094,0.07869804787262083,0.7502012936553066,0.7649823763984493,0.5962702931278752,0.37055491586366873,0.8133430893878829,-0.030329820113085264,0.4045716369083525,0.09074384325128407,0.6273100431554572,0.6628823229192907,0.7186424559782997,0.4986329984016978,0.4219692371223723,0.85300697171234,0.5552098987606896,0.29702241226258586,0.05249162616443094,0.47956628058613915,0.44617692289524286,-0.11523860110484857,0.6472318419751103,-0.31938552455953756,0.7839299041519946,0.901010102665395,-0.35295066100690714,0.36306602163724383,-0.13901109469880474,0.5406719204482024,-0.06602690755257075,0.08542677127882592,0.11686471015851367,0.8572690429713223,0.6609975320930231,0.8618358325995937,0.7631897331529278,0.33638890034252217,0.7678706534924591,0.3928147392070643,0.10102170016353083,0.7687086303875925,0.029380323931688147,0.9206819693123504,-0.12512810795457424,0.18200074577422026,0.2933594687216606,0.6655740046078501,0.5744963617516322,0.7087698695662734,-0.10739785943394164,0.5549388781935444,0.5271109198572174
Rectus_L,-0.06959608262604514,-0.41361842664111864,0.5141775759444639,0.2557835705062381,0.18550236180728205,0.5694490913501911,-0.1663641457872005,-0.032620265633406254,0.06473711542544804,0.37245917737661194,-0.002616462888412885,0.0046144625406968265,0.05976942174401233,0.1839590979872029,0.16806513657098165,0.31015292642513476,0.02474033330945895,-0.2219717310993833,-0.36155548403697896,-0.3861664167729739,0.3032097719518421,-0.10691640543307322,0.5440565124792058,0.48736806137746036,-0.2532889062352384,-0.19955315358554157,0.3759157423245538,-0.18686845282884204,0.4341675551239426,0.5277705307199947,-0.1465807144298144,-0.05434210580479404,1.0,0.47158557670993895,-0.11410162914033731,0.4854704907946407,0.20360521528992298,-0.12573486505200493,0.27911757000170406,0.08365842765434432,0.3691945069335097,-0.11130228551357843,-0.10488238956252573,0.32439538012792996,-0.007175410196092716,0.3840796979978336,-0.2406852232975629,0.15909516325345158,-0.14915288485140857,-0.12248694782266413,0.03727451817332028,-0.25542241238337404,-0.17582525881483457,-0.03022927333070261,-0.16057937705775438,0.19464739440457626,-0.15032447384587114,0.47881221147920294,-0.33484896848435725,0.45393255258726145,-0.37595115895980136,-0.12457205016819226,0.45490895560847006,-0.13621504208151644,0.2617493981451397,0.15977112816714184,-0.03278777985174494,0.1156160265305862,0.3833970786345664,-0.11168389555397634,-0.21476287145166068,-0.4212469024015988,-0.08022286328096823,-0.07740272982822922,0.3387433678648115,0.11047108738747195,0.4375189441900004,-0.10059946219197759,0.1719523287526844,-0.019791789015429526,0.2584479623984393,0.19818032255668216,-0.013201740312793381,0.00921977705701081,-0.22672981243727444,0.5280817089451486,0.2004690048258627,0.08380420546215975,0.5511435196021149,0.023119846960601747,0.550930937827263,-0.09046999385383503,-0.18560573226174568,0.3482354440299382,0.3404216626634322,0.5070181584599115,-0.04846246050772058,0.47227695102350536,0.21425665936265884,0.395899080718717,-0.20337836932785555,-0.16200120506783863,-0.02612383890206523,-0.12138097774002998,-0.1726813503121538,-0.07133081670968597,-0.1274575318619018,0.24637914277797082,-0.31306308021004003,0.49291277303856007,-0.14718811283035063,0.19105232195038555,0.10464087102649845,-0.12758912632090882,0.061093218945635436,-0.09950932421147188,-0.06341607487108489,0.36241113810621567,-0.22710505337862807,-0.2502812957772907
Vermis_10,-0.19426663482623524,-0.8450319936337921,0.8847754228244452,0.5095677556442112,0.3771354553585313,0.7407991344521873,-0.3501933106924023,-0.5548436679145924,0.11708728443483939,0.5878062854096338,0.14764717968016572,-0.22362322200913126,-0.1423564505834994,0.3288787259386241,-0.022988292488292858,0.2793277377533715,-0.2779579064391326,-0.10471571684369196,-0.8615954740310158,-0.7868162415489974,0.1067722745287919,-0.09816744428066504,0.7732274900061344,0.7472394112960534,-0.6301500321795731,-0.21315518862931834,0.4310735717169434,-0.22465485106849797,0.662935108793025,0.9298324395039703,-0.3603817260576101,-0.35210476955458786,0.47158557670993895,1.0,-0.44819009701522255,0.7849725499111895,0.13915547622198346,-0.1317757471692199,0.5713352788917714,-0.02833279247806494,0.2236462071839464,-0.20752018247301326,-0.42684889363191053,0.3742823724189468,-0.18814361027726112,0.47563621383190674,-0.4298976123067066,0.5471876608154187,-0.5377961189426994,-0.3330156331439504,-0.06574093410979596,-0.4013028336442671,-0.7193863494002295,-0.5420875012038817,-0.600278831195473,0.25225859587740007,-0.504044093177644,0.692032017101749,-0.649638478565694,0.8650844184410676,-0.6194156862403586,-0.5894708981781512,0.7985762981370248,-0.48017862259570426,0.7668961522210294,0.5277316263187467,-0.3990745681215101,0.37866997791974644,0.36943236853356465,-0.28235260722389827,-0.5650610332823864,-0.8701847839386758,-0.371841594650834,-0.25096680467667987,0.6427133628372383,-0.10293004585390693,0.259303078912333,-0.2830592761079696,-0.10589911060573645,-0.2843688484139139,0.08346048027896294,-0.010883592687868177,-0.21741811268421873,-0.0014528758468081043,-0.2435531304183339,0.785446546783179,0.2771447647253734,0.032321657225374244,0.777671775288688,0.07824462820527794,0.8954182188761336,-0.2726575776948355,-0.45916017206875537,0.6864413971697131,0.0769267604391459,0.6814428446032205,-0.2795715134034711,0.6208336320137162,0.026192335250360247,0.6065642859874311,-0.469354330239712,-0.6510020769628537,-0.36254221854199714,-0.4265393511799936,-0.2448653479580493,-0.408300391845529,-0.2002754918224023,0.17300533549490107,-0.6256322345154016,0.8021924988295591,-0.5232335341627629,0.42329589492112313,0.38098884735791294,0.057799454681134385,0.054077679563321226,-0.6551526321608292,-0.2142255844076086,0.2569389239678285,-0.5417210583709037,-0.28875740096303065
Frontal_Sup_Medial_L,0.4179023809829661,0.7225182353489235,-0.24642139046482336,-0.06980416678308367,0.3247771355308579,-0.2712384055870984,0.7846373073092862,0.5950316140403724,0.49497898402880935,0.18935410059625282,-0.27002530175333406,0.5662678803467265,0.664371484858199,0.39287086192259796,0.1432380442454524,0.4844617187183383,0.9275789655091807,0.1736011118445531,0.6003429575476495,0.6977548152978919,-0.005246754926658475,0.6634155931993927,-0.2953351005929954,-0.2724601376608602,0.8836860126002388,0.12385259112966548,0.1292854864505187,0.3801534444050365,0.11023540491126264,-0.40008806221564264,0.722694185318865,0.8953756716955459,-0.11410162914033731,-0.44819009701522255,1.0,-0.14128262252785923,0.25596432979606193,0.5475713292763777,-0.12180747253830915,0.7893451104276434,0.19907152535249376,0.5408323562927422,0.6828453737801161,-0.05762945316554421,0.41138021384043244,-0.06012103104668737,0.7098329556378599,0.01735165902439731,0.8434988890968235,0.7802474151011634,0.2580100277821397,0.19628845697169933,0.7208751985096191,0.7156614564772174,0.7121192587609257,-0.10076610982609534,0.5974509888673143,-0.14852490575777563,0.7211926354622991,-0.25491389491907823,0.738937272956863,0.35121182825003966,-0.23094844177384963,0.8819577524256668,-0.4129226134920378,-0.3267615366068914,0.3694317641576525,0.06825912729125205,0.04480352290290848,0.8168522645047793,0.6511104906202834,0.6527456623184728,0.47704414625317476,0.8821391237540379,-0.11111279361606156,0.29178018855724847,0.07854829141970993,0.5863015123746844,0.6323872646682854,0.8220329983967807,0.3296729631226075,0.3401833914862033,0.8969344115483976,0.5009989122226687,0.29671330733406376,-0.05680550863970067,0.5574245557563202,0.419670601475985,-0.27711483001634757,0.6183807014283107,-0.3679229660673072,0.827182715453853,0.9179450468425112,-0.37527335715822585,0.18073834706915254,-0.20158636920735123,0.28507239220311215,-0.16201429464288697,0.09811335537357892,-0.0912186201356025,0.8935307952890841,0.7657350813412064,0.8951240039992423,0.9118158996575799,0.48566389502002877,0.7341422542305089,0.33672849971193786,0.12000099431279916,0.8345988084576146,-0.07811042276598665,0.885789989742773,-0.05677294210050297,0.22773803646199173,0.15500933732974645,0.7153604613997405,0.5904086695151636,0.725476476718383,-0.19433294829782624,0.5959082702143146,0.5808216510764911
