,Cerebellum_8_L,Cingulate_Post_R,Thal_MGN_R,Red_N_L,Temporal_Sup_R,ParaHippocampal_R,Vermis_10,Thal_IL_R,ACC_sub_R,Thal_LGN_R,Thal_MDm_L,Caudate_R,Frontal_Inf_Oper_L,Thal_LP_R,Frontal_Inf_Tri_L,Frontal_Mid_2_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Cerebellum_6_L,Thal_VA_R,Frontal_Inf_Tri_R,OFCant_L,N_Acc_R,Paracentral_Lobule_L,Thal_LGN_L,OFCant_R,ACC_sub_L,Thal_Re_L,Temporal_Inf_R,Olfactory_L,Thal_VA_L,Parietal_Sup_R,Lingual_R,OFClat_L,Rolandic_Oper_L,Cerebellum_10_L,Red_N_R,OFCmed_R,Thal_MDm_R,Postcentral_L,Thal_PuA_L,Cerebellum_4_5_R,Frontal_Sup_2_L,Thal_PuL_L,Calcarine_R,OFCpost_L,Cerebellum_Crus2_R,Thal_VL_R,Precuneus_L,Vermis_1_2,Cingulate_Mid_L,Heschl_R,Cerebellum_10_R,Thal_MGN_L,N_Acc_L,SN_pc_L,Temporal_Mid_R,Precentral_L,Cuneus_L,Thal_VPL_L,Insula_R,Cerebellum_Crus1_R,SN_pr_L,Thal_VPL_R,Angular_L,Cerebellum_3_L,Supp_Motor_Area_R,Cingulate_Post_L,Cerebellum_6_R,Parietal_Inf_R,Putamen_L,Hippocampus_R,Parietal_Sup_L,Frontal_Inf_Orb_2_R,Occipital_Mid_R,Rectus_L,ACC_sup_R,Occipital_Mid_L,Postcentral_R,Occipital_Inf_L,Supp_Motor_Area_L,Frontal_Sup_Medial_L,Calcarine_L,Vermis_7,SupraMarginal_R,ACC_pre_L,Thal_PuI_R,ACC_sup_L,Thal_MDl_L,Vermis_4_5,ParaHippocampal_L,Amygdala_R,Cerebellum_3_R,Olfactory_R,Occipital_Sup_R,Thal_AV_R,Precentral_R,Temporal_Inf_L,Thal_AV_L,SN_pc_R,Parietal_Inf_L,Frontal_Med_Orb_R,Rectus_R,Fusiform_L,Thal_PuI_L
Cingulate_Mid_L,0.4306148662803059,0.8560493960628724,0.4458340322789797,0.5477639181274455,0.1310270039694802,0.6840765070977574,-0.24999281084440084,0.7369980118805256,0.31942529767657735,0.5647763770196318,0.6892377643907116,0.7585272231876303,0.3600927389528053,0.2584259541034154,0.7966944208593453,0.799348260208448,0.40596865938252574,0.30320884301469986,0.0741568090191907,0.5393190666835012,0.5701333577402307,0.1180201679631107,-0.07950717504406556,0.9131491730498437,0.6121366952468644,0.4491484967548299,0.08790012583268351,0.2157966008942267,-0.25281199010219035,0.12838853367341704,0.6678213243321891,0.3636893030766102,0.30268249275513837,0.24177869579672615,0.5856912768468924,0.11295402319048843,0.4512379738342379,0.12487055687620965,0.7523009625253091,0.912693167614526,0.5932122904838351,0.8577105789702707,0.8446138274459374,0.37890702784469166,0.0036946836358731187,0.08073736712528229,0.08367291732039746,0.5822870399760918,0.7846348894284462,0.6965955784352442,1.0,0.07808692167521492,0.1974414754082306,0.45501402462593626,0.11165781268450137,0.5268261775040789,-0.25835455519597095,0.8927144219290827,0.16218340402234777,0.6842568073688461,0.16896251840163248,-0.02018571118791003,0.4576829163118274,0.7639671985345229,-0.05050074871382227,0.7469872164179526,0.7600101807586684,0.8887107473427134,0.1309394103690217,0.29300001014310395,0.5724375695849039,0.5890945293895347,0.5463402496185235,0.270548789017086,-0.012658099330397396,-0.038125508488493935,0.4245246645806583,-0.1205726549809177,0.6689957551825186,0.45855977080082216,0.8300341498876224,0.8744569868858308,-0.0015355964060216544,-0.04234900623185595,0.3957679681089469,0.33564127347791495,0.7233150399672541,0.891160934731872,0.489896801057118,0.13130089906353584,0.6299347346586868,-0.24537897985099605,0.6978988311837443,-0.053814894749188755,-0.19174945719509506,0.5588347928296529,0.8724065828963024,0.33858560710835806,0.49199902955113217,0.2762597294492708,0.6887766766840601,-0.1981189126845607,0.3011703679446707,0.49032608056539717,0.7123561216349976
Heschl_R,-0.2960135708463218,0.21135275165281797,-0.22363238905245644,-0.25788983357491274,0.6334760948648364,-0.1070577664738419,0.6427133628372383,0.06878402320170472,0.12399309144327521,-0.30897710930197037,0.23266002659225252,0.13825735141234222,0.47297991185932237,-0.337917082336618,-0.1441205703729394,-0.2262177021677466,-0.0906472590015936,0.09945928626546871,0.6687829195904759,0.18157921414862785,-0.1525963894455816,0.13000795929643824,0.4484512705858284,0.03601577075442282,0.24005350337163692,-0.42656238447680284,0.16878454938758494,0.18718268348154674,0.34310345827962413,-0.02988359009915697,-0.031649868824865444,-0.4799722675891853,0.43334241315948735,0.10134643480030726,0.017652629282889524,-0.15834516294164697,-0.18282536078998635,0.015934967452363624,0.286012874746108,0.06451983332095614,0.3122216988750484,-0.1834849264782066,-0.14871021884404212,-0.1505941331158826,0.7733398959331449,-0.31952639687783124,0.022245980356094822,0.23472886286675673,0.07532660346009512,-0.29660306744483006,0.07808692167521492,1.0,-0.07868308215885265,0.27714785106560835,-0.23976114003814683,-0.06258038198428974,0.5602832308247289,0.07328272554116853,0.48160739876200215,0.474779147221917,0.5946025765101207,-0.12330041092287897,-0.1796678260849532,0.07488326623071238,0.5369648915258154,-0.14629901344734136,-0.2241300375707344,0.009324089862402626,0.19612765617397665,0.05674903747107995,0.3220812907678981,-0.47278682199149946,-0.3120755153115381,-0.0344886614984923,0.10436559045228982,0.3387433678648115,-0.08113218140495049,0.3981676921619222,-0.32743858432908296,-0.39529061942745375,-0.11627472078167346,-0.11111279361606156,0.7287664628908064,0.4901559514530672,-0.019067889093296857,-0.12806669214622707,-0.29494044104746425,-0.05370821742698685,0.2515683151060178,0.45198886896278434,-0.3028390195323807,0.36456531922751156,-0.23882373354954858,-0.11148408815321886,0.3683538788698491,0.18517305931482644,-0.05644846848973474,0.14360807458639285,-0.13921692906131833,-0.027523737996563005,0.14456075954820286,0.3314679669774315,-0.2666368896268995,-0.48986059382310715,0.24493689893150297
Cerebellum_10_R,0.4765896603883266,0.14020888306757667,0.3000008113489939,0.34881092487858356,-0.08034948319199393,0.3316396947328949,-0.2435531304183339,0.1782538039132948,0.3157683991916866,0.28874716320511884,0.12467284080133584,-0.0235196498445161,-0.013692746662422428,-0.1563826936561469,0.1515766773673929,0.2593061648760016,0.27048510903477624,0.4243238381302361,-0.10351718140426323,0.18537248149468127,0.21746270435844878,-0.03998306698744995,-0.12069643908886886,0.20128951059236908,0.21528883109334915,0.34186785590619634,0.051412176942969096,0.04637778974181783,0.17525507311888702,0.0430720577045123,0.2835531040559072,0.20390454889431595,-0.10126226147718694,0.018288187009640352,0.2751712456162615,0.6959521896812939,0.3149997459677959,-0.03649195886926105,0.1555545028602648,0.244156055756823,0.12950256919791134,0.27498834004778977,0.33793711728987663,0.144637315967745,-0.16170243035708218,0.10460100175515086,0.0296617259506035,-0.053003111955906936,0.04123564536774574,0.31316358118124565,0.1974414754082306,-0.07868308215885265,1.0,0.04469783528893169,-0.10062737288011193,0.3349908619565983,-0.1932908839919914,0.21296045933494648,-0.17233395613221825,-0.005171849478816224,-0.1504971401115743,0.14297291863589545,0.43974066993420063,0.1623507487028096,-0.1576514009516411,0.16977035512868668,0.29800368475104655,0.20823982055225404,-0.07681560796689445,0.1041758208374036,-0.11941450611705083,0.39296092442303643,0.22785403664423254,0.17458549956689245,-0.1423108680795274,-0.22672981243727444,0.10528137595039576,-0.25839604374331626,0.2867083924788578,0.22798524537721906,0.22296701478351852,0.29671330733406376,-0.15096688431497748,-0.103349669311518,0.16540438035799973,0.05582656553670987,0.20231328121261105,0.23617723762336043,-0.03428479011968915,-0.14044476923505925,0.29758404873589284,-0.20715862991451353,0.2832182275320666,-0.1539608092225092,-0.4079322634913522,0.07285591739877295,0.19981938043179256,0.20058424706145944,0.2472830209978612,0.09754024742334091,0.15857553779511918,-0.25707336166227895,0.12978336187445783,0.449898742976644,0.2522056672295453
Thal_MGN_L,0.2339995715055774,0.3868249085525542,0.21562811842166948,0.2721041651743819,0.36564275808342056,0.33216440394175034,0.032321657225374244,0.4276161140339651,0.25805123604876645,0.25837307214096183,0.4214080491036767,0.3566417494915943,0.26225914776161774,0.1629727289394701,0.33481992974084346,0.34941446171781526,0.2879303310886093,0.15586529546850858,0.07852204559121222,0.44860414987868513,0.37284822360414543,0.010989919308733869,0.08368367843565744,0.39082256895911355,0.37807118490986713,0.11268907956584108,0.24653739674558106,0.14113079225492547,-0.07182199855870315,0.08529657432952335,0.4193393905989915,-0.001991446750747666,0.10744696714176619,0.2524845751059119,0.26370733408546976,-0.05881014016369111,0.27604374756867117,0.09738949762341192,0.4395848997669097,0.39643304088889836,0.35135897221327633,0.3607875661606862,0.3872965533958876,0.1322530059747,0.10780454307644492,-0.008133622277791233,-0.09794847028111753,0.45905606519334025,0.19765963612842588,0.3351874715303619,0.45501402462593626,0.27714785106560835,0.04469783528893169,1.0,0.12533026480521295,0.3106266318549271,0.05471934576615417,0.4606155494634737,0.02537645351003601,0.37398511310995586,0.31744917652006205,-0.219322798150638,0.26431912146230163,0.4890063752587602,-0.053639182305071274,0.3316573311083808,0.3045656903601476,0.3042911169327634,-0.0014730436177103558,0.129976194354155,0.3859850272887502,0.20922691800292598,0.07547705008939182,0.2892079351278196,0.11625748875910748,0.08380420546215975,0.34280376915001715,-0.03160637522199446,0.22226765043515498,0.17129926845584584,0.35959815387616995,0.419670601475985,0.06735253124369171,-0.0760199836357812,0.1982710900182916,0.24618690275993482,0.2611395541708296,0.39642515756779023,0.3476930923787998,0.08404327286273619,0.22488132364042707,-0.13248489934974333,0.29426028030726337,-0.013285521459108184,-0.03416007502432271,0.30483070458135336,0.3908281778767893,0.23071254191995183,0.27256311561325897,0.12585288195864766,0.20925033877951357,-0.01257271591148669,-0.010870117932519602,0.05813707220408852,0.4016657122970717
N_Acc_L,0.199579179286603,-0.03000526430957366,0.3117554016321818,0.45465594604728676,-0.18960514610714876,0.28494233025489435,-0.4013028336442671,0.2525478252426734,0.05474068669668564,0.42786864745437575,0.09689468416688793,0.19669621621471606,-0.10345731881373657,0.4183642777756241,0.36890978304973976,0.32039342267061494,0.07609413590856966,-0.2212528475065946,-0.49319253016866255,0.32801927294413136,0.29629563044726315,-0.12608831852068514,-0.26131701440994165,0.09491462848482367,0.1228059150072751,0.37225094757056437,-0.15771301971311477,0.08295929764144512,-0.49488915017733776,0.0790378981554019,0.18861418330451366,0.2575872480029753,-0.3300408850020422,0.053997834051654446,0.18220107245443481,-0.20571665199941164,0.46500541753796987,0.04128130193741195,0.25218945855694214,0.061495428695010505,-0.041899738969051456,0.1438869610337531,0.21763212745763982,0.1720200668914591,-0.4227624010230582,0.24310454658282882,-0.17056420562809238,0.29831008702663564,0.02125550891006733,0.24934636097352464,0.11165781268450137,-0.23976114003814683,-0.10062737288011193,0.12533026480521295,1.0,0.31762734796137715,-0.3658834561431172,0.07857282980110085,-0.42833973321295826,-0.06557813803679012,-0.07043387347257207,-0.3088032642844007,0.39357257154225983,0.22197704714066888,-0.3698531078003798,0.15526796871671053,0.10875379711459353,0.01944721469509642,-0.36406130565604405,0.025851097060638345,0.26206938442957545,0.30529593517490766,0.2276666995412015,0.3051076380915296,-0.0934078482165916,-0.25542241238337404,0.36781683278160143,-0.32159448090791654,0.24865484311118335,0.46066151993693294,0.10011245127775216,0.19628845697169933,-0.4464496864720494,-0.41237342338876637,0.011157662565593108,0.23473106686324025,0.16031872999709554,0.11094847878679377,0.4211533020473038,-0.4000486673869272,0.36081820109464835,-0.3755605336097423,0.3608291519177715,0.3671650182407648,-0.18252851860809052,0.24489243526348337,0.11998751239858493,-0.061771140937689685,0.18903830559537876,0.3174264816570202,-0.13140414308026108,-0.18675862892704007,0.33473549625578103,0.31860799154447167,-0.1066402770943835
SN_pc_L,0.5275310748992497,0.2818235253267185,0.6627803444051178,0.84083084045621,-0.0113581893276975,0.6835925085387513,-0.504044093177644,0.6524716910458319,0.4196504545210295,0.7083562439929451,0.4906991545477173,0.3526607306773536,0.03601010069421904,0.24613387635941253,0.6328712223544513,0.6844283361713785,0.33813390012291034,0.19361435857103043,-0.2688508624826844,0.6810093429091214,0.6053077849109052,0.029800295582288704,-0.25810970859823534,0.45614770609318017,0.5759434553299942,0.6924489348476583,0.06529937027143502,0.3742970862085479,-0.4061056078435552,0.14617980565292057,0.6796668581270818,0.33657085976787365,-0.24350382618727245,0.030922307022939525,0.5186738844120158,0.005179616422386975,0.8187578093960383,0.10521094450151942,0.5930774667344089,0.47778969475490934,0.45484383900036596,0.520823303264493,0.6449778809851094,0.0964375956174011,-0.3525078331537411,0.21080620434505074,-0.15827275516308054,0.3230333744229927,0.26330619991877235,0.5860390986281064,0.5268261775040789,-0.06258038198428974,0.3349908619565983,0.3106266318549271,0.31762734796137715,1.0,-0.4353533220451623,0.49366342832080595,-0.3687344894889789,0.13295530041562012,0.09221618669501096,-0.18581887060151814,0.8802549889029757,0.612121056459567,-0.4829496707430863,0.5165996784787193,0.44205612682078865,0.3949724918716085,-0.16801730859433764,0.19971566333220303,0.35272476760693544,0.6715786153284671,0.42788045021567855,0.5700793927189385,-0.19019050288083145,-0.15032447384587114,0.5285310964986448,-0.5006131778085708,0.5478439128784955,0.6311236699059866,0.44702354291475355,0.5974509888673143,-0.37903940844142214,-0.34255897606127045,0.21147582949314425,0.32127925375932187,0.5382633488822449,0.5042106707401915,0.3394477938900763,-0.3362511557072443,0.7069447335009834,-0.5110105906418633,0.7312224247689223,0.17055548350963895,-0.39247360606034665,0.36746322106460183,0.5178190173732106,0.29041985655972063,0.6088137487457826,0.43386465288484977,0.12351522014803297,-0.32256524270044223,0.5029362939978833,0.6187448914130251,0.35420818048284086
Temporal_Mid_R,-0.44586616955921726,-0.0864519364152831,-0.5369496707125377,-0.623902479552074,0.6339093356299268,-0.5092436644123353,0.7668961522210294,-0.3744945188666997,-0.09779291674169267,-0.6370401171522299,-0.14308729378641422,-0.1300837294962424,0.3724642981690839,-0.3367063116385226,-0.4990322953752936,-0.5718711406671915,-0.21466212537724205,0.050715765677623696,0.5223755481172062,-0.25957064653394457,-0.4117603986345575,0.03508603986943073,0.4943840883411526,-0.27500301410023015,-0.18634280363891223,-0.6579047282601912,0.08570820415800534,-0.005872852643384427,0.6686271438839118,-0.1890255362921372,-0.37685801422848314,-0.5421028926149342,0.3411151814302507,0.10760685868128472,-0.24566370590141878,-0.04273621676395241,-0.5611661716189617,-0.056396735926770164,-0.21598365162708638,-0.2720290521429014,-0.10798171656730346,-0.4467379346497432,-0.3932250179323203,-0.12713974844976866,0.6275454313194838,-0.2633400939805751,-0.07517858455343775,0.019000543468673397,-0.2279898991726158,-0.5639409810004935,-0.25835455519597095,0.5602832308247289,-0.1932908839919914,0.05471934576615417,-0.3658834561431172,-0.4353533220451623,1.0,-0.27295772677208674,0.45260562523155407,0.13943673838894502,0.4185361619979003,-0.14804686887154742,-0.5415567019569392,-0.32432715549540864,0.5733052861808849,-0.46398763047073815,-0.4271750682566735,-0.3014287233942932,0.05161254705078082,-0.1327894213052574,0.07983762699353984,-0.6786662607388414,-0.5478390005941199,-0.21898161423794207,0.13007516481128953,0.2617493981451397,-0.25860999566649173,0.6182798645434922,-0.5994780235855002,-0.6365115711378884,-0.3579572079855721,-0.4129226134920378,0.6180873986743888,0.34523116985243196,-0.08547543859881142,-0.04532934909180915,-0.5296168369572589,-0.3520960865129404,-0.10070753176597455,0.48318170331799654,-0.6468389009651039,0.5655146579913359,-0.6459877596988869,-0.11205946133297028,0.4152868772434367,-0.16694396954867638,-0.4003450147150806,-0.156714471392162,-0.4478586443859932,-0.18450991276495335,-0.03714384636295506,0.29571923897138175,-0.4115380104785359,-0.7072238141867869,-0.11294568381120129
Precentral_L,0.4938674621101491,0.8531870524213607,0.4733015486905855,0.5276230969972011,0.09657811014146958,0.6526345244435768,-0.21741811268421873,0.7320340303033966,0.3727710273696996,0.5827566298729504,0.7350510216892024,0.6495016632175138,0.3722844383326188,0.28198924992048613,0.8308481794207951,0.8110312397902981,0.36421725484662665,0.3012737212529557,0.0840128619555956,0.5707193209742638,0.6210908834154073,0.16694214958465675,-0.09053135088013357,0.8894602995307126,0.6201674169445327,0.39442841566817094,0.2162027677269303,0.20064575023411035,-0.2511495681699567,0.18379802224925662,0.7200417750828204,0.2503588330940289,0.26837227700109184,0.29572322985188093,0.5818913254655484,0.09634773223042055,0.4229735320295902,0.11836209656741797,0.7441607309649314,0.9278524407882773,0.682146328491603,0.8642430269952802,0.8304305995025432,0.36380516460433937,0.012455615119727715,0.026980578931169685,0.14407129951824427,0.6009825564177177,0.6573333314658429,0.7807487574570936,0.8927144219290827,0.07328272554116853,0.21296045933494648,0.4606155494634737,0.07857282980110085,0.49366342832080595,-0.27295772677208674,1.0,0.13215880257930798,0.6907649298389862,0.1144938678446145,0.05699292908701803,0.46581225504799484,0.7858791169875902,-0.10078324314437426,0.7865950558905735,0.8690637491169007,0.8459784907059099,0.17788471255863667,0.2104764088933108,0.4902514594811966,0.5832893243782065,0.39742245932106296,0.1734014810636725,0.07944946572458164,-0.013201740312793381,0.41645712934798784,-0.19583525421529305,0.6345256949221282,0.36880733476562183,0.9052971684283351,0.8969344115483976,0.014196682483396632,-0.0008242488145932114,0.32842186006582025,0.28127349169145927,0.6620872194885522,0.8630249440218676,0.5350325834339494,0.11552788762390358,0.6499884280603013,-0.2232745492515947,0.676261701534621,-0.13111258597146375,-0.1516123298581892,0.5167689268863643,0.9282550432247457,0.3681287448786685,0.5846384648380565,0.23623975149231916,0.5859929422407257,-0.190414725840015,0.11015767272137997,0.43392398546931127,0.7365243352017221
Cuneus_L,-0.4345980632257172,0.3269709596436411,-0.5319144499258281,-0.5659951152231233,0.37443246171421946,-0.33016202705568415,0.692032017101749,-0.1421618871568618,0.08078580871083105,-0.5518812916384352,0.2806297648547752,0.07544151505866221,0.6013015087366087,-0.3825735204322587,-0.13110610228121208,-0.2385800414415504,-0.13194408740846048,0.28773968348310147,0.7712272623327421,-0.27844506445870804,-0.3019417160306608,0.0871293170278838,0.5085393204470274,0.2010843405384468,-0.06432191997221559,-0.5795995647233273,0.1526451734436781,-0.05049949835020498,0.4315652362926866,-0.037354309261554246,-0.22293440125216477,-0.1126824789927306,0.768854182890452,0.3015888454163944,-0.14780222538662724,-0.010767797350088908,-0.5844488053611108,0.09760408197104198,-0.08474045084749736,0.17023904444073729,0.21295802814052825,-0.04953673123700047,-0.13073943522525716,-0.1646976532285134,0.775875088196317,-0.2654003607835395,0.41921237617086793,0.0039036991024721437,0.43038034954569315,-0.32535820423991935,0.16218340402234777,0.48160739876200215,-0.17233395613221825,0.02537645351003601,-0.42833973321295826,-0.3687344894889789,0.45260562523155407,0.13215880257930798,1.0,0.47715477976131526,0.43775992223454774,0.24191650141239215,-0.5132734544029793,-0.18093214784661618,0.7688392103495993,-0.14696973386681458,-0.06946463937828426,0.21714915053146872,0.5543804433078435,0.28460766421170997,0.05100516003655454,-0.5078697205835405,-0.056420043776913564,-0.25873315450532647,0.16042974037066407,0.47881221147920294,-0.2579736807349389,0.7067129779655181,-0.08888335300434094,-0.37563828930718,-0.01612766566147943,-0.14852490575777563,0.7918359917127132,0.6823845123245978,0.24057363406965052,-0.09721203010945596,-0.2293093261754648,-0.06419263400490127,0.06503507815948849,0.8174337465320898,-0.44725154913764753,0.6387574225579107,-0.417796090119652,-0.2337484095460235,0.5565018436647304,-0.02727092235031316,0.0804315070280879,0.017809095278975645,-0.3307685012790793,-0.18129420111246158,0.4826948812224997,0.4802869990183053,-0.3335539759680791,-0.5238521683698261,0.14786731210839513
Thal_VPL_L,0.12779219207223333,0.759089003020851,0.03854227490439013,0.07116663375845063,0.21908213733683984,0.23472811794739304,0.2771447647253734,0.46118561976460465,0.18883240926439646,0.10188464058656689,0.5713929950782665,0.5476868590298993,0.6311234559527624,-0.07512442908306573,0.49937990663067416,0.34154053700905085,0.23706655842103774,0.29719809773952494,0.5022950091392757,0.3426659762354568,0.050987792193203325,0.16896452669256143,0.13438329020167844,0.62847476406483,0.5286479484587873,-0.04109654083804191,0.23396625540899244,0.10902902278737595,0.06399339150986229,0.19293680668431293,0.3162335053851018,-0.134633742860357,0.5544603815348359,0.17282186021324372,0.543248378918358,0.03333198167097806,-0.014192610457811937,0.15567259346104495,0.6623141449681544,0.7488617654495947,0.5820605658504509,0.4472267502051288,0.5134142778955016,0.3024417208642293,0.4969942473083217,-0.180796248425922,0.16408369219970992,0.478937664140593,0.5930984393387065,0.2955434892467646,0.6842568073688461,0.474779147221917,-0.005171849478816224,0.37398511310995586,-0.06557813803679012,0.13295530041562012,0.13943673838894502,0.6907649298389862,0.47715477976131526,1.0,0.24308539275864877,-0.03624579604721741,0.06164878263242964,0.41539344494533403,0.4730257281295756,0.503539144411045,0.4199736849249299,0.6456386931150611,0.1711602353926308,0.021937664530410003,0.6248093860385194,-0.004625536354922511,0.13326724169452703,-0.1935983023396135,-0.03287532428588761,0.2004690048258627,-0.03339078790881453,0.28687908603620466,0.15641932514408843,0.021442217263042882,0.5763667731435124,0.5574245557563202,0.5181404710491816,0.35401718954678113,0.05508765931622157,0.12654080558063094,0.23521024213197522,0.5575759032135249,0.5210289214894298,0.4128235516422509,0.22833332221690825,0.2443887228071997,0.2209457305248397,-0.23876181315101,0.14140254799954785,0.5815880259042574,0.5362722715140161,0.31669562927902334,0.2207682698994016,0.17614742829827895,0.6900793079770138,0.112553992451419,-0.04845811155617591,-0.05226936846259999,0.7202373027746418
Insula_R,-0.17567023480586447,0.20158666237396314,-0.26436598287060475,-0.16666345351964695,0.6568082430009522,-0.06445987794908359,0.5832507523664674,0.15584278345286726,0.23884779770819894,-0.2726851494116082,0.2631796977315363,0.2947247164308496,0.5599387987074254,0.022246034194623794,-0.00938941707632506,0.00163530814713667,-0.2024992136302619,0.2563625898775383,0.5208591868364656,0.24037048559658802,0.2894758195264667,0.007098495772591447,0.6264802345777981,0.04974283071380015,0.03404638156418129,-0.3884479034494241,0.14644839583140645,0.32396900661238015,0.17169849593497238,-0.10244534055910279,0.09398324384163963,-0.10629600038557074,0.5282908080767031,0.4234498419944388,-0.168152065869065,-0.31204029414741397,-0.02264752066313733,0.04022458053527852,0.20395500673325492,0.008682309963127414,0.1921724474548133,-0.016564913021102082,0.024975628755583092,-0.12075021534678257,0.5438056328890845,0.14022363216362832,0.15493908790935568,0.4682966844308988,0.054749291572053285,-0.20717810043702453,0.16896251840163248,0.5946025765101207,-0.1504971401115743,0.31744917652006205,-0.07043387347257207,0.09221618669501096,0.4185361619979003,0.1144938678446145,0.43775992223454774,0.24308539275864877,1.0,-0.048118409917476936,-0.08569095952986784,0.24237664117593608,0.3504170291104898,-0.23533718323007063,-0.14688589141288136,-0.0018564033935114695,0.36364967793240377,0.41367802968847195,0.39620373054876584,-0.33353430663460265,-0.14167725171809317,0.531005709271322,0.23626271453918862,0.43948178863054344,0.43285719666370875,0.45472506305934574,-0.03988050176098203,-0.1462371553422836,-0.14413564037824564,0.0061555083607750015,0.4434691575786242,0.34409375433519895,0.4904671887572099,0.35462882350958763,-0.19339573452135644,-0.011261050528901041,0.20961375298781798,0.6325910518237362,-0.3594510827285085,0.27353057485402166,-0.2145232942424133,0.30547895873281333,0.49793978738842537,-0.00971129170401406,0.065992285642705,-0.01715770916333253,-0.1519030709406198,0.1337019434668677,0.0621418067966932,0.320912445347631,-0.14452849458008987,-0.3931176903787692,-0.04364328943805846
Cerebellum_Crus1_R,-0.022827368352696144,-0.023784877568915827,-0.15622854570860498,-0.1601055273119985,-0.16759457854509371,-0.1758146743292626,0.1067722745287919,-0.10382043875839767,-0.06785613350478309,-0.17625245918892815,-0.027360539914510953,-0.07236455595957282,0.162236659945174,0.03731922157333954,-0.002243716592292018,-0.06271694262981392,-0.1978767342815136,0.18491474326531385,0.2836781336597409,-0.2278991256314991,-0.008422395803074707,0.2047455145154711,0.27438645011516816,0.03891772017145561,-0.07101056252707702,-0.13854455329330378,0.16070834438599924,-0.113241787643361,0.021056345073583643,0.10902565648968894,-0.09432730343749528,0.31984660935812725,0.33210764925035124,0.044127713735622714,-0.15005406101046975,0.11577291024246716,-0.2092113845286196,-0.059534709778113586,-0.17952462303149483,-0.006552625045638113,0.0274415406341246,-0.03686149421684549,-0.061294696705496254,-0.047182660858497025,0.18098696991076865,-0.09363529290078382,0.7826798244562583,-0.058246798312538255,0.06736546872563115,-0.06527702417029106,-0.02018571118791003,-0.12330041092287897,0.14297291863589545,-0.219322798150638,-0.3088032642844007,-0.18581887060151814,-0.14804686887154742,0.05699292908701803,0.24191650141239215,-0.03624579604721741,-0.048118409917476936,1.0,-0.17089611585284367,-0.1012804736986593,0.18614129857445372,-0.12764651957764497,0.06383340229607537,-0.051142887831928295,0.750197136129652,0.4954293241423224,-0.16569185529901448,-0.06258498141718079,0.18002609481748597,-0.18630014933388314,0.1709436800601871,0.3032097719518421,-0.19002453824415644,0.07002537046759276,0.28390505962795676,-0.016171520956307764,0.0010272291392737758,-0.005246754926658475,0.1883224413957918,0.5113932548267703,0.35516746865577725,0.06173186550993097,-0.1643441068143152,-0.06345241805793819,-0.16452962443020006,0.2806926542719461,-0.10158536243437678,0.0793936359131583,-0.1089584887232581,-0.1364717875368309,0.24020303595751988,-0.13498992465844273,0.11352762223559931,-0.051955374340161765,-0.13613416630930059,-0.1798556559932604,0.08872965600150731,0.22300498039525107,-0.2647968308234176,0.0037571002872300425,-0.0421322238248219
SN_pr_L,0.5512244523619886,0.22171233789331746,0.7402124864675234,0.9180715808360455,-0.14800790295618124,0.7526471476113739,-0.6450829731251606,0.6792840842640396,0.43503941321811573,0.8310302956186337,0.4470974385217041,0.24438784619948015,-0.07243277977401685,0.23690509197699103,0.6464444597042771,0.7285399175122188,0.3624917691386909,0.19231010558560255,-0.43152349434551107,0.6969161372735629,0.6216601818312077,0.013733641400098558,-0.32777747788639505,0.41476508167684134,0.5364223721018451,0.7893774655632174,0.09736149387638371,0.3542716346553026,-0.3978202114578383,0.14062611715238826,0.74617479013327,0.3667811648719582,-0.3804768778976754,-0.09313388763922478,0.5600777913283711,0.09073738712552772,0.9006613846631102,0.055451806787473,0.582930929282668,0.4600220354211985,0.3603720173759921,0.518734088165672,0.6544958872321351,0.24083610116676626,-0.5115478543456285,0.2656022171229146,-0.18790872461108982,0.28929823838681445,0.1723414218771593,0.6656087683060992,0.4576829163118274,-0.1796678260849532,0.43974066993420063,0.26431912146230163,0.39357257154225983,0.8802549889029757,-0.5415567019569392,0.46581225504799484,-0.5132734544029793,0.06164878263242964,-0.08569095952986784,-0.17089611585284367,1.0,0.6171606234548804,-0.5973027256460521,0.5045278805101495,0.4741381613081927,0.3643985293028846,-0.27569280506506766,0.11392704783186262,0.2524318989451659,0.7713771244828851,0.44248861266217343,0.5698302242469324,-0.2531465938263362,-0.2737875716525355,0.502377992165148,-0.6082844382036242,0.5644326365304247,0.6769643112585881,0.4701349930600734,0.5978973925358443,-0.5185556655967367,-0.430244973548658,0.12152521963504288,0.26479632778874884,0.5539305507252321,0.4642643886144374,0.3449117346327429,-0.5099223692013161,0.7916373190716885,-0.5487010987153197,0.7825155100022179,0.1518626298324059,-0.5696226265925882,0.3839320539728597,0.49753299734939865,0.22802117088710844,0.7083528961586304,0.4773003208114181,0.07243163124128654,-0.45871751754589546,0.5122967870469732,0.7473852557177839,0.32348364746856
