,Vermis_7,Insula_R,Thal_MGN_R,Thal_VA_L,Thal_LP_L,Cerebellum_8_R,Postcentral_L,OFCant_R,Red_N_L,Hippocampus_L,Precuneus_L,Temporal_Pole_Mid_L,Temporal_Inf_L,Cerebellum_6_R,Thal_PuM_L,Rectus_L,N_Acc_L,Red_N_R,Paracentral_Lobule_R,Frontal_Sup_Medial_R,N_Acc_R,Cerebellum_6_L,Cerebellum_Crus2_L,Cingulate_Mid_R,ACC_pre_L,Occipital_Sup_R,Insula_L,Putamen_L,Heschl_L,Occipital_Sup_L,Temporal_Pole_Sup_L,Occipital_Inf_R,Angular_R,Cerebellum_4_5_R,SN_pc_L,Cerebellum_Crus1_L,VTA_R,Thal_PuL_R,Postcentral_R,Rectus_R,Thal_VL_R,Thal_PuM_R,Frontal_Mid_2_R,Cuneus_R,Calcarine_R,Pallidum_R,Cerebellum_4_5_L,Putamen_R,OFClat_L,Thal_VA_R,ACC_pre_R,SN_pr_L,Fusiform_R,VTA_L,Thal_Re_L,Thal_PuI_R,Thal_VL_L,Amygdala_R,Occipital_Inf_L,Vermis_8,ACC_sup_R,Thal_MDm_R,Vermis_4_5,Lingual_L,Vermis_6,Temporal_Sup_R,Thal_IL_R,Temporal_Mid_L,Fusiform_L,Temporal_Pole_Mid_R,Frontal_Inf_Tri_R,Caudate_L,SN_pr_R,Olfactory_L,Thal_LGN_R,Precentral_L,Frontal_Sup_2_L,Frontal_Inf_Orb_2_R,Cerebellum_10_R,Cerebellum_7b_R,Thal_VPL_R,Raphe_M,Frontal_Inf_Tri_L,ACC_sub_R,Thal_LP_R,Thal_AV_R,Raphe_D,Temporal_Mid_R,Angular_L,Thal_MDl_L,Frontal_Inf_Orb_2_L,OFCant_L,Temporal_Inf_R,OFCpost_L,Parietal_Sup_L,Frontal_Med_Orb_R,OFCmed_L,Pallidum_L,Thal_PuI_L,Calcarine_L,ACC_sub_L,Thal_PuL_L,Frontal_Med_Orb_L,Vermis_10,Thal_PuA_L,Amygdala_L,Heschl_R,ParaHippocampal_L,SN_pc_R,Cerebellum_8_L,Thal_AV_L,Frontal_Mid_2_L,Cerebellum_3_R,ParaHippocampal_R,Precentral_R,OFCpost_R,Cerebellum_7b_L,Cerebellum_10_L,Temporal_Pole_Sup_R,Cuneus_L,Olfactory_R,Cerebellum_3_L,Frontal_Inf_Oper_L,Parietal_Inf_L,SupraMarginal_R,OFClat_R,Occipital_Mid_L,Frontal_Inf_Oper_R,Cerebellum_9_L,Vermis_1_2,Temporal_Sup_L,Cerebellum_9_R,Caudate_R,Parietal_Inf_R,OFCmed_R
Insula_L,0.15048251157126738,0.2731275163706956,0.20985750789612317,0.5673841059154687,0.540128853570165,0.36081669451777754,0.7622547517373702,0.17561030931364735,0.34643449161476325,0.7371811937586973,0.42327671361859376,0.2747779233504242,0.3556925235506938,0.1106223357734442,0.7971201890831954,0.023119846960601747,0.027154152944366825,0.3036157377647968,0.5298507371511179,0.6472318419751103,0.15038370878483076,0.34903647462930265,-0.02017418126785344,0.6357648305815821,0.35918491111101675,-0.0015390488835084486,1.0,0.7629826056489697,0.7660874561364472,-0.07289555626209841,0.5199932894596588,0.0712339244577413,0.025066283988002834,0.5367540492332897,0.4476807544073168,0.02227260537629061,0.34455175023201584,0.43162468492675066,0.2233282203026249,0.05634355140138561,0.5064151787574969,0.6406795462724518,0.45882476915803205,0.04008502026638129,0.25943516845914844,0.36581883652841213,0.6027490761317051,0.3434229639175243,0.08977926676864667,0.5460117718002221,0.29649475683714294,0.3606966606000379,0.35624576695299365,0.2964388649312128,0.2921142735789334,0.3432727566493854,0.7389286417560043,-0.04035705222121341,0.1577558694626393,0.35634459941200974,0.20346715852933436,0.7687058482480456,0.19462090469737633,0.35680240055791096,0.08631359991607097,0.1419331047772828,0.6212654833795476,0.4580653212836852,0.14216177747413053,0.3513794140742676,0.23496367962546522,0.6359772168165879,0.27535891704202653,0.13127477931868933,0.2911377782802604,0.7116923682285564,0.70498832157609,0.07424765209958804,0.1469803492436292,0.001285328179196108,0.5378966330548772,0.01599317988740757,0.6269453791244745,0.24135564189187023,0.008772991431018284,0.5932574290931889,0.21240885286333266,-0.02859612475057609,0.16198624794677494,0.5319208670529112,0.516305262768374,0.12477717895654261,-0.06426903010509247,0.11184677367532792,0.09877885663597391,-0.10747324580336119,0.015426385307553293,0.7312794969475472,0.672269222015705,0.29040796658641543,0.12875850638236128,0.15795894519254966,0.03302510315012716,0.07824462820527794,0.6561248011513278,-0.10251949944596338,0.3207844667367111,0.38079143075588845,0.36287164454562143,0.22771848790162702,0.3475739567630982,0.5021581885021692,0.38026460727241074,0.4411331263210643,0.5072883344151814,0.16885108154585676,-0.03412188846059406,0.003583919997646487,0.12809653673105556,0.20079421646984189,-0.09544280072880601,0.4484151426965545,0.6814059374850641,0.47457892810135666,0.08680761860789506,-0.23363048058571148,-0.03734342570553232,0.30610213698560446,0.13898940121490092,0.439368888483271,0.7216613824801509,0.21737600525116588,0.6136314779564683,0.025061719976135235,0.09039922596725287
Putamen_L,0.04345049957692925,0.39620373054876584,0.13208449103651135,0.38084901682731775,0.6059523401564335,0.14520641770687556,0.5065668400194777,0.09008057313820995,0.29648244220512365,0.5385973254037685,0.29951523266649777,0.10184570511267506,0.15075407832444132,-0.047898800281966566,0.6324139961555909,0.06473711542544804,0.26206938442957545,0.30417896454458054,0.34031353489424604,0.5041087761944072,0.21875830502996188,0.20619497085436067,-0.0038850859764518074,0.4857637532044521,0.5305261302883996,0.12459312302899987,0.7629826056489697,1.0,0.6353053535242846,0.015731772033265756,0.5036477356659457,0.06854351951097679,0.09522463332508758,0.34862098010004894,0.35272476760693544,-0.216783199456513,0.23433627213186692,0.26727764197820586,0.10359550982594545,0.12549250578719853,0.7089199289427043,0.44914936750009266,0.33894998559579537,0.06930316547307933,0.23696057995686917,0.3745777728496815,0.3772002034354461,0.39288575487643157,0.14026671302028665,0.4901995198744006,0.37105638849529105,0.2524318989451659,0.24834527279710578,0.17463101068728182,0.25832576734429935,0.2572731823407078,0.7542676307379662,-0.10070296649122323,0.14972890557858048,0.09771907749999977,0.3085473753173701,0.7268915309071865,0.16621166985402766,0.3042446262709749,0.061877707041209186,0.2347767603081326,0.5067692155711905,0.37568680059445897,-0.0019965627802184,0.07967655911782495,0.26650228084671584,0.4653779500354567,0.21283154442714464,0.13015278488812992,0.21623696621157693,0.4902514594811966,0.517469743131381,0.1550756245297363,-0.11941450611705083,0.05682957073369351,0.5520590459618997,-0.001089579168786856,0.5087982580928216,0.1077136823865211,0.3136209186210767,0.5396709375326838,0.10792130708495222,0.07983762699353984,0.13400317046808533,0.5391154459902773,0.4590226039194628,0.055887328073515166,-0.2191431897208014,0.07494007309380687,0.03899772268089792,-0.06470542767533471,-0.013692636527785504,0.7410896503080296,0.4312799931999425,0.2057068747586922,0.02696143196106202,0.24045750181206635,0.08341141902709849,0.11708728443483939,0.3690045925155996,-0.0879143188577522,0.3220812907678981,0.2291170760176412,0.3237243955770599,0.10985506449573357,0.11965101870068613,0.3825969493374658,0.2742111078453686,0.29321904123501014,0.32676333631408916,0.20850663336786154,-0.017706034435677163,-0.24090239626507212,0.17027560781168327,0.05100516003655454,0.1722817440183344,0.25917051293975724,0.614140856284078,0.2579410214649977,0.13839941542471623,-0.19468724301083137,0.052160413059892816,0.3641351646908471,0.11603178156315684,0.23466456539674777,0.5206848406072032,-0.036063456089467205,0.75332942919546,0.04675238722874557,0.08355384314148931
Heschl_L,0.05634072994421608,-0.05256557079294816,0.41508358919098637,0.5156969680727851,0.4166790997012517,0.48722612722006703,0.6609882793614469,0.3432798282290774,0.4604102720810085,0.7471001499209495,0.3165344242968558,0.22132975666361837,0.24483241306134146,-0.05596677341433427,0.6574527105182812,-0.12573486505200493,0.09281082409024606,0.4072530186176208,0.5093289001021666,0.4939285890641899,-0.023716777893195633,0.14057408229712826,-0.16790469794822455,0.5186701932766495,0.25226689870431385,-0.10238762295259521,0.7660874561364472,0.6353053535242846,1.0,-0.3061009789356098,0.5080238765855384,-0.032603809261609044,-0.08175478139574485,0.44154002575016943,0.44114316859359104,0.023535115201089016,0.37807459899773077,0.2898164750659549,0.19533792599387553,0.052042118800425224,0.3930942859733419,0.5569392211352809,0.4180275506953064,-0.22395640561345348,0.11868303840531075,0.17182287149538414,0.49527271555387054,0.08628753306536666,-0.03795836160656996,0.5662563193368989,0.20243656524333206,0.4152044787324268,0.3791709001034246,0.3557426362638662,0.19299943565488192,0.37285949887755393,0.7399418204041287,-0.22878561647699155,0.17748259350167606,0.28809651684587567,0.12905674917396304,0.7541838975000332,-0.11912591691099839,0.0888115317494017,-0.15385634919512758,-0.011651150595749891,0.5631741838386003,0.3540206325879618,0.23632600141645135,0.16859207881951419,0.19506961368573564,0.6524677283103189,0.16612147825354387,0.058891345113466304,0.45818454841134787,0.6456587651982288,0.5709391439725806,-0.07833609499728306,0.18689985067726297,-0.20808237776939967,0.5395603456777202,-0.06134534754935713,0.574266896456068,0.20815055405884095,0.08304204130970046,0.535175569873616,0.3417651554567223,-0.18775763734681086,-0.06888667506392189,0.5156305555148376,0.4661258945253798,0.12950132733584854,-0.24359785898814199,-0.07750828644270188,0.0054901640536395855,-0.14295742993438268,0.07818233552957143,0.6751897046801795,0.6391375080313273,0.1603362462649685,0.09294927949157011,0.1199696067212866,0.02357708481225143,-0.1317757471692199,0.6354601139543741,-0.008141755214217374,0.16284709401301548,0.5364860205658833,0.2660206734453136,0.26848290132816105,0.436311955149338,0.44953717306504587,0.4836887630354259,0.4472710013327295,0.45268539610683406,-0.06882605181924241,-0.25412850810524445,0.012717629015341117,-0.04716025877769727,-0.016430248167202503,-0.13004209944001432,0.5031803870105249,0.42746163219170735,0.22467898848295345,-0.091021921292899,-0.43943761296161743,-0.3171803477485045,0.04252525111045959,-0.1149146486111278,0.44209854749057975,0.6621457945707874,0.016694852454165177,0.47937636395230143,-0.10170408185928903,0.0656899288324037
Occipital_Sup_L,0.6529764128939607,0.5526892663140022,-0.7119030383336228,-0.4648666882859302,0.315223489538123,-0.4179146285074746,-0.1646700180259872,-0.6669055723308722,-0.6810765713754965,-0.37565851226136815,0.18806823636454534,-0.27639055370042687,-0.1220125178851463,0.5214488675169686,-0.03206118915607798,0.5440565124792058,-0.35135554069132346,-0.6438624490811898,-0.26085955792028526,-0.17888564973152518,0.5731406782906814,0.6810688778242824,0.7009563931758169,-0.13513949724293184,0.041805106322696337,0.6724928231302393,-0.07289555626209841,0.015731772033265756,-0.3061009789356098,1.0,-0.23882194322527228,0.3102264995200295,0.7387344902663918,-0.27820265856464327,-0.43718528248337457,0.08688938581644375,-0.4675846308801516,0.23923262639922244,-0.1499165383592058,-0.3438899436363695,0.01724564569276102,-0.05202797515068125,-0.41975875182716293,0.8601797366884618,0.7303972949027144,0.38177800430844927,-0.007979369285620893,0.4611597841192468,0.3344409374531743,-0.42456790573934033,-0.11335885729184406,-0.5986600762398949,-0.18632285596532855,-0.5194442682579328,-0.061237361136207126,-0.43092088992818783,-0.3248146284716129,0.6164714297565184,-0.3251788482804355,-0.12799563669465164,-0.21184472403932328,-0.32706535067663706,0.8843599302689523,0.7628819396321569,0.8233419685635797,0.3316946841257586,-0.38581571721664215,0.4478935650707695,-0.6017169397030923,0.1995925415159942,-0.29873770866871163,-0.4349553220412612,-0.2250891626270464,-0.0038691160129724488,-0.7494844268353429,-0.17655835157847333,-0.3235821646637135,-0.12279194842977138,-0.19259770552801803,0.8339906498245864,-0.34071056403144995,0.47317712719689586,-0.36973259053778307,-0.05232806237477245,-0.29230336489311287,-0.21976515000087746,-0.2326737747651885,0.5254291845583022,0.8367373763897936,-0.1487939742907968,-0.4434693499845438,0.011138443639086492,0.4434473642564044,-0.20927864621694592,-0.0180514649410819,0.5811569989218813,0.19142751274862735,-0.35568012093644485,-0.19957718082084674,0.6981962546397591,0.11737283399086623,-0.13095495872416188,0.30678060756944486,0.7732274900061344,-0.12239784008253382,-0.13844209291038634,0.41632795758390795,-0.7047919379617908,-0.18390053566208692,-0.3815525044196717,-0.6077416810772345,-0.4548499217472583,-0.6357317656124306,-0.5773262033307566,-0.17340528334358948,0.540195022142428,0.6175655692476253,-0.05754285690730967,0.2610811422516194,0.776099266601044,0.008111851213552965,-0.42559672611211724,0.5197867846657371,0.313606611028827,0.42901017359982385,0.19916719014406603,0.8717959732769095,0.6606569933324514,0.6674763410432105,-0.5623448361700542,0.20766740603149264,0.28854555830342415,-0.05156215284190768,0.4209406989724278,0.151720015706839
Temporal_Pole_Sup_L,-0.09267740209385754,0.15933076740102836,0.45302010663094094,0.524932474073058,0.2219970223543508,0.38641233715550477,0.38066876887921847,0.47401257799997026,0.6323595087932972,0.5018477650173688,0.19335801882014794,0.27894795931163996,0.14762163229012282,0.016048375029527207,0.3021417623452144,-0.020718290604946073,0.3820475568074503,0.6605223716061727,0.39148557868519357,0.5318794273280019,0.026902880333823112,-0.07944709169553395,-0.15582833096322568,0.44213088610779694,0.4608061602992658,-0.19106470775273632,0.5199932894596588,0.5036477356659457,0.5080238765855384,-0.23882194322527228,1.0,-0.05257485826138668,-0.1674390519854699,0.31897094303298207,0.6598556191587731,-0.059723306946782906,0.46812959727812326,-0.1263874688027394,0.4034294025394521,0.39150026176913794,0.3502461878176068,0.2760037035089413,0.47079599625936697,-0.1291598234121381,-0.14908121450093334,0.2388231124817134,0.265212580654765,0.25564310188309963,0.018151286111052996,0.6126048876692124,0.4914087063332374,0.629630372369002,0.4058804459136884,0.5122918936822819,0.3465907752192207,0.2911147589365569,0.5704707940981532,-0.3443033426898555,0.5456500886886463,-0.1506207690524702,0.3310555041128013,0.5787551453250768,-0.16729533303973326,-0.010603851002974181,-0.30927475216379646,-0.03793292469579829,0.5212385596048732,-0.019415982089671227,0.4125910882712819,0.18305886912277705,0.378278450963944,0.5035243219745567,0.21391201249850994,0.08757574012147747,0.49112307854753967,0.351595545236555,0.5011290007927545,0.4294291536350552,0.19349235476724072,-0.26091813508089173,0.45302161768777083,-0.23464068070121616,0.5130613665856826,0.27317687411998187,0.21218293460449775,0.406634290133769,0.30616067963936977,-0.28879228358653547,-0.22688306860835908,0.3498724170875646,0.6836701320085885,0.07854898691664092,-0.3372672645170939,0.25538946955755476,0.3295156803015196,-0.08180195237947616,0.05998873947668074,0.6048980831050755,0.25683718022377205,-0.1529446265867949,0.06509571359613964,0.0177869709805588,-0.20418580849841733,-0.2742392451057794,0.40937940054202887,0.015508523645221487,0.031257516345424424,0.4812428455249717,0.34337244758122637,0.34275429691266096,0.3748379691068753,0.5089860862020053,0.4915349141978433,0.4645423983679163,0.3278506242175973,0.13395447374258548,-0.10764901740536093,-0.10502890087140665,0.21675439295200857,-0.23364402024767003,0.24453785177300377,0.29663448820380545,0.27054225339549626,0.11214046052246263,0.20450436569232655,-0.10671927334042053,-0.30405157048559706,-0.07899787903798594,-0.25288994986599467,0.3483750751781956,0.18794967506861798,-0.03535599820897343,0.3491948346243436,0.2516667006612873,0.06183488581348975
Occipital_Inf_R,0.24125314145143142,0.287963381038734,-0.2938094142836792,-0.09742631825020003,0.23906667868543802,-0.11565997260750646,-0.04367940234096505,-0.34729677716497004,-0.2834699864276946,-0.1842665716578503,-0.06411892429114506,-0.24296029658336807,-0.09566764859839241,0.28792333795487507,0.040619530586741726,0.32439538012792996,-0.1643783083719075,-0.23448336408662276,-0.06544869325212925,0.02525118957398563,0.28812058396694473,0.26440721807875356,0.42641379518197237,0.046311768354020656,0.06330184038448657,0.38286398071071537,0.0712339244577413,0.06854351951097679,-0.032603809261609044,0.3102264995200295,-0.05257485826138668,1.0,0.43026659564715225,-0.06479192325978922,-0.15322156815230079,0.030399680493797467,-0.20385880111127014,0.26239034504235487,-0.05267970225327446,-0.39231833267457855,0.21609819632325877,0.11108474619399081,-0.15699363633410002,0.3610471870020677,0.3345218653584207,0.27640682415732015,-0.09598455797148397,0.3059288497805185,0.39158916366688856,-0.08052234324342114,0.058389085164086245,-0.26458571680984266,-0.00401102321653492,-0.28241868880604715,0.054750211050269545,-0.1964381026395441,-0.052173802544653494,0.14927813771194737,-0.2531214231238501,-0.05039364047288682,0.09557129255931535,-0.09995129828368898,0.3695724011351899,0.2818756218824244,0.3508581536342661,0.22092146902767165,-0.11756043759960187,0.08152656716459462,-0.3891413643236944,0.0292272835892651,0.03605944905201738,-0.1404152863705117,-0.18830017357671647,-0.04658860630327688,-0.2917832767759487,0.07303052950500886,-0.10439596239308653,-0.06354895488841446,-0.10066300369883033,0.29411928621144207,0.025729019868155362,0.41515558453625956,-0.1592061192019482,-0.011405312080292699,0.04262242744399303,-0.19121806743404204,0.04047672578889382,0.2013807575218745,0.2449377353700264,-0.08195285815724074,-0.12985139754163547,0.025002312349303068,0.07024116634074402,0.01877884987865903,-0.20927376846341453,0.2938588178642607,0.17148189167616562,-0.10976889072986205,-0.07665770860125552,0.29742635214598834,0.10860520991005375,-0.09442850663877059,0.1368696523591361,0.3742823724189468,0.12024824801835486,-0.1637836774004336,0.2160761442242917,-0.30825936890808137,-0.19485202710073324,-0.10876422624177307,-0.14326264922641088,-0.14986804431202078,-0.265640613546133,-0.23651478813921756,0.000630119929614802,0.10817802666811809,0.1797462580063541,-0.1331052164809461,0.12345248664127999,0.24293055771039804,0.05623458662033507,-0.16881319230220856,0.30434352346014404,-0.02446134437721571,0.19928408322975036,0.16644384975661705,0.23053887872927398,0.40061259531959326,0.2705773095513304,-0.1492592910323836,0.0727577449382444,0.14963719203256506,0.02714622360307186,0.20956678232008738,-0.015114738436914833
Angular_R,0.6903375139845955,0.5422432514761111,-0.5007003460292372,-0.318078201117376,0.3077513899790747,-0.318577979774229,-0.14732802885355384,-0.6236925609850943,-0.5631944942835262,-0.28301288460038393,0.04299801510052633,-0.3796492616476365,-0.10560173905932571,0.5766217767472029,0.06144502365595856,0.5694490913501911,-0.32175517508627227,-0.47892256929496435,-0.220212670085693,-0.16321613943550828,0.5950331924358155,0.6675474651628607,0.7308667655537638,-0.09772392056379886,-0.007192415652904652,0.7005785324442346,0.025066283988002834,0.09522463332508758,-0.08175478139574485,0.7387344902663918,-0.1674390519854699,0.43026659564715225,1.0,-0.31930290981545306,-0.358994524880572,0.20511194683829728,-0.49141829653418756,0.3074859879704572,-0.16973983031319131,-0.5069086182887912,0.16398960238532523,0.035096430629936684,-0.3903653356077547,0.7714647497248435,0.7794932332668918,0.5112068080923814,-0.01508465935089707,0.5460192017256685,0.28926048922403236,-0.1948314930107705,-0.11724164124429352,-0.497695044404458,0.034353674773844864,-0.5518112738652382,-0.029187178756604145,-0.4624933166773467,-0.20471224582158845,0.46639887638485106,-0.41930554119198915,-0.15245929767844216,-0.17783783296347178,-0.1492846482118145,0.6964939429877524,0.7292664891426296,0.7215589761863854,0.4689320910193114,-0.2598008590638912,0.33533887982441857,-0.6468631817498378,0.10506219648847294,-0.19050326009120405,-0.3021696892184948,-0.30158092470898806,-0.05111763783906787,-0.5789212699271739,-0.06896946159688778,-0.36430205647759506,-0.16444781837424507,-0.19649972671121976,0.7487320817715434,-0.15429231275187663,0.503873163485634,-0.30567235588248515,-0.036119556668650854,-0.14558246118055476,-0.14883842020489738,0.02675921349348849,0.49622295223926605,0.6725222735233415,-0.03213512135368827,-0.4102264334261134,0.09773990464587672,0.3222627411981302,-0.277389515348573,-0.22258885531164765,0.5270186011080883,0.2865024919935949,-0.17304737468842282,-0.09868453393687686,0.7387387394556396,0.14504617136794876,-0.16779846472370671,0.2554058310027627,0.7407991344521873,0.08870636473667644,-0.1424548016083602,0.552628669968824,-0.5706570679432504,-0.21083536461523603,-0.416952582184718,-0.44763170736333346,-0.4151792752314183,-0.5046479956525989,-0.44796398287755473,-0.10842577813035098,0.3430682893922979,0.5043573376319065,-0.2027704949522284,0.12299041373493869,0.6451759364387081,0.029076889412860085,-0.37883580406303485,0.530726739045121,0.07548457619929498,0.3255174039053105,0.14751527754615754,0.5809466945014286,0.6628701763823311,0.5687874987939533,-0.4659350707623859,0.2439265523423572,0.152950512286257,0.015653618867313965,0.402964717375856,0.058155961246992204
Cerebellum_4_5_R,-0.2760301759318723,-0.016564913021102082,0.5068055218979283,0.7262892687997881,0.31681707910887347,0.6146614558340285,0.8653540585900293,0.5634290771778961,0.6090519399747248,0.6915127778570346,0.6862044956967732,0.48262023781262764,0.39872636332882905,0.05765730287195568,0.6423729845923473,-0.20337836932785555,0.1438869610337531,0.4976542822307658,0.8837592552294675,0.8572690429713223,-0.28207281754915176,-0.1604989229682091,-0.17382925033646607,0.8830550968946067,0.2821088562955886,-0.3752472890371466,0.5367540492332897,0.34862098010004894,0.44154002575016943,-0.27820265856464327,0.31897094303298207,-0.06479192325978922,-0.31930290981545306,1.0,0.520823303264493,0.11322481759988301,0.6607201286343198,0.46824777777026383,0.7512403916321725,0.3298724197605585,0.453454088203127,0.775323149703052,0.8833224829513805,-0.25391093726709835,-0.28175875493373714,-0.20030696416926672,0.6889311220816601,0.030389334624222393,0.23204874030962808,0.43612426503426827,0.4036577672968228,0.518734088165672,0.5604274930623778,0.6453254775330785,0.19474703563910276,0.8541378926432813,0.6515457203229514,-0.39808085798789217,0.5332235137297284,0.2794745316237539,0.4832582872815822,0.5920333378350241,-0.007850452909964936,-0.10151674686899087,-0.4249098942430353,-0.0502231311109012,0.6969677415905605,-0.08031674121328267,0.6608598379959263,0.23643286311470654,0.6971427867531856,0.7523755070765876,0.30499559688784195,0.13493174013145387,0.6645031304864033,0.8642430269952802,0.8700456952517691,0.31534233606596496,0.27498834004778977,-0.4364875036344242,0.7356784626245644,-0.10471123737941813,0.8158384715107573,0.3123706579887897,0.3577296730406386,0.4149957078670994,0.32435649030136665,-0.4467379346497432,-0.29667563253953216,0.36917277414341915,0.6176506413988189,0.08661913838561956,-0.31969375689434787,0.19359668866915072,0.6002959936268627,-0.376453113759671,-0.21160171557523008,0.41075575415169063,0.6145461999230774,-0.28132264150773495,0.05701354828122701,0.3878281138508794,-0.17378418255591505,-0.469354330239712,0.5029300601303726,0.1154161559440819,-0.1834849264782066,0.6950978889947712,0.2524140682911152,0.5898726769729905,0.5607263432531419,0.8821620110077368,0.7677951829013356,0.7451007269659651,0.8923320530015243,-0.15480618988625208,-0.011448250950486813,0.16552446834903967,-0.0350223337133024,-0.04953673123700047,-0.05943009738422632,0.779569753960663,0.13943763266842765,0.5770040894515475,0.3902922490199449,-0.1519141943302258,-0.30880793200817097,0.11481635926711475,-0.38674203472667307,0.8569106305952376,0.14471471658957855,0.0705784319340566,0.6323309933950053,0.20736527351183284,0.04926446038734064
SN_pc_L,-0.34255897606127045,0.09221618669501096,0.6627803444051178,0.6796668581270818,0.0838619464047546,0.47000697165278943,0.47778969475490934,0.6924489348476583,0.84083084045621,0.618041176258661,0.26330619991877235,0.33813390012291034,0.29041985655972063,-0.16801730859433764,0.3425478351795537,-0.15032447384587114,0.31762734796137715,0.8187578093960383,0.574521865043274,0.6703053954205098,-0.25810970859823534,-0.2688508624826844,-0.28421261121373725,0.5837089859936404,0.32127925375932187,-0.39247360606034665,0.4476807544073168,0.35272476760693544,0.44114316859359104,-0.43718528248337457,0.6598556191587731,-0.15322156815230079,-0.358994524880572,0.520823303264493,1.0,-0.06919824586305076,0.6328106827552133,-0.11793432168824892,0.5478439128784955,0.5029362939978833,0.3230333744229927,0.42745861599001894,0.6844283361713785,-0.35291430765802495,-0.3525078331537411,0.05663814579688644,0.3844199907526409,0.17190428412559247,0.030922307022939525,0.6810093429091214,0.5509843454378194,0.8802549889029757,0.4436717921038284,0.7583428458019287,0.3742970862085479,0.5382633488822449,0.5850399924499136,-0.5110105906418633,0.6311236699059866,-0.08519832780294677,0.5285310964986448,0.5930774667344089,-0.3362511557072443,-0.22433933008346646,-0.5528837172667589,-0.0113581893276975,0.6524716910458319,-0.21306025500623507,0.6187448914130251,0.19361435857103043,0.6053077849109052,0.6824340648686741,0.2959924789815189,0.14617980565292057,0.7083562439929451,0.49366342832080595,0.6449778809851094,0.5700793927189385,0.3349908619565983,-0.5264915882041278,0.612121056459567,-0.3215816637965509,0.6328712223544513,0.4196504545210295,0.24613387635941253,0.36746322106460183,0.5193984303419388,-0.4353533220451623,-0.4829496707430863,0.3394477938900763,0.7745738375798364,0.029800295582288704,-0.4061056078435552,0.21080620434505074,0.42788045021567855,-0.32256524270044223,-0.05997344908027847,0.5684118671584272,0.35420818048284086,-0.37903940844142214,0.06529937027143502,0.0964375956174011,-0.2817555437466422,-0.504044093177644,0.45484383900036596,0.1324671757258357,-0.06258038198428974,0.7069447335009834,0.43386465288484977,0.5275310748992497,0.6088137487457826,0.6941720552160627,0.7312224247689223,0.6835925085387513,0.5178190173732106,-0.08214234120785295,-0.20239782447427634,0.005179616422386975,-0.0177136854976436,-0.3687344894889789,0.17055548350963895,0.5165996784787193,0.03601010069421904,0.12351522014803297,0.21147582949314425,-0.17800098358899435,-0.5006131778085708,-0.15944093994887587,-0.43093618004192547,0.5860390986281064,0.029697694894320954,0.04946685350097568,0.3526607306773536,0.19971566333220303,0.10521094450151942
Cerebellum_Crus1_L,0.5367290546356386,-0.06437908594200413,0.06891301099249342,0.09404426272787642,0.08902899466815135,0.3220875551559716,0.1507221968785053,0.04190694417704793,-0.008318057030186884,0.0982245178527466,0.22445332615892838,-0.05893673856494221,0.2427063884284311,0.6285038215751403,0.139938562161125,0.16806513657098165,-0.31889663088723424,-0.06010600635168744,0.20608960028293838,0.11960109939141107,0.0368168317021876,0.35946891366373185,0.49580255079332824,0.14545573986570434,-0.15585932453252868,0.07104496841477677,0.02227260537629061,-0.216783199456513,0.023535115201089016,0.08688938581644375,-0.059723306946782906,0.030399680493797467,0.20511194683829728,0.11322481759988301,-0.06919824586305076,1.0,0.03209574303390827,0.1776643084782615,0.27340511877559326,-0.14403093173354725,-0.08286830881812984,0.15164336213263344,0.1243388815872699,0.2447215506215697,0.15228641810574814,-0.004179065035155946,0.37867467210616484,0.07976059486351159,-0.11933902675134027,-0.027859140470590203,-0.13898042679489417,-0.05083621558186205,0.47602985826351524,0.002038675445618618,-0.1564965342024206,0.008954905025624123,-0.04032206256435363,0.060233214602616617,-0.007579198114875197,0.1615577456540216,-0.19245914897550795,0.020275803243606776,0.17200126722884682,0.2423326463407167,0.13308974452797082,-0.03147169791384165,0.07434918962083906,0.02608116493994346,0.20479729361114823,0.036872290428169766,0.0503891736727373,0.06636782900052504,-0.1279587791457749,0.016325203536058947,0.03657512355212121,0.19288705050100408,0.026953883208650005,-0.1267154701100667,0.07566386379401151,0.14374809461535143,0.07267379328019795,0.07318152191236489,0.13098480085816747,-0.04971036215238122,-0.03378485155740287,0.07114412310658204,0.1968283629806533,-0.18803134983991335,0.114067874363966,-0.04964387590796742,-0.059664262149485114,0.2833493408950673,-0.0003229651740802027,-0.18639546829106945,0.22517231099678756,0.07644220417914059,0.23980543742000404,-0.048673866505390885,0.14849634916184487,0.17256931377229406,0.1337170085653443,0.005814782994926568,-0.11336626746488634,-0.022988292488292858,0.19496966497307955,-0.08850312690703112,-0.007879733214592158,0.1266354069019142,-0.11608954993699509,0.008728999307943389,0.10137028304614762,0.054026552454269614,0.13489386789871896,0.07758041173262482,0.2998336996458985,-0.16440416122792678,0.5481693734625237,0.13722640707160336,-0.23216523122930052,0.19827167699795573,-0.16104870808169486,0.1262837249518012,-0.03295165428632215,0.17585962095626195,0.12247123248886466,-0.10021280751406496,-0.001971477926041004,0.06641641810624309,-0.141098951273251,0.09324960424284226,0.07682525254049942,-0.06753886705642816,-0.03473717522259893,0.290917566896064,-0.20819511530449533
