,Precentral_R,Thal_PuL_R,Thal_AV_L,Cerebellum_Crus2_L,Frontal_Inf_Orb_2_R,Lingual_R,Postcentral_L,SupraMarginal_L,Insula_L,Thal_PuI_R,Cerebellum_8_L,Occipital_Sup_R,Pallidum_L,Raphe_D,Calcarine_L,Red_N_R,Temporal_Mid_R,Rolandic_Oper_L,Vermis_9,Olfactory_R,Thal_LGN_L,Occipital_Mid_L,Thal_MDl_L,Temporal_Mid_L,Heschl_R,Cerebellum_Crus2_R,Angular_R,Pallidum_R,Cerebellum_9_R,Heschl_L,Amygdala_R,Precuneus_L,Thal_MDm_L,Thal_LGN_R,Cerebellum_10_L,Thal_IL_L,Frontal_Mid_2_R,Thal_PuA_L,ACC_pre_R,Hippocampus_L,Red_N_L,Thal_VPL_L,Temporal_Pole_Sup_R,Cerebellum_4_5_R,Thal_MDl_R,VTA_L,Cuneus_R,Thal_AV_R,Frontal_Inf_Oper_L,ACC_sup_L,Fusiform_R,OFCpost_R,OFCant_L,Caudate_R,Thal_PuL_L,Angular_L,OFCmed_R,N_Acc_R,Raphe_M,SN_pc_R,Occipital_Inf_L,Rectus_L,Vermis_10,Cingulate_Post_L,Occipital_Inf_R,Thal_PuM_R,Cerebellum_Crus1_R,Olfactory_L,Cerebellum_4_5_L,Cuneus_L
Amygdala_R,-0.30582341748044717,0.24003972967826115,-0.37716678064788983,0.38420802504435614,-0.3362050092366166,0.4722496266616635,-0.16392128309274373,0.46471625530056715,-0.04035705222121341,-0.549473424098939,-0.41468669647935036,0.4655221618929123,-0.2628438672278581,-0.2613366859882567,0.6097370306481236,-0.6580721581993974,0.5655146579913359,-0.22089995679966093,0.0037066802003012616,-0.13709411986431208,-0.26281256586847085,0.6905994341485113,-0.11036944228266474,0.48248391097180965,0.36456531922751156,0.20351170696477505,0.46639887638485106,0.33801651962229307,0.2583645936949138,-0.22878561647699155,1.0,-0.051788284658063684,-0.0660409314792679,-0.6590014562450196,0.011752144424770074,-0.280575070031398,-0.4771936536524126,-0.102291234384219,-0.3233527010651411,-0.26735574922956495,-0.6751263283053608,0.2443887228071997,0.1348022978650002,-0.39808085798789217,-0.46091769464604876,-0.4871570308720497,0.5142595494116652,-0.09687184889315807,0.370571563175013,-0.37369971728328305,-0.38921370503411135,0.474621209832623,-0.03405547035525266,-0.2657459998452434,-0.0760033052882225,0.702259354854606,0.049254063708047365,0.3663092794932338,0.27723942057926165,-0.09894057158839163,-0.46948447077376027,0.3482354440299382,0.6864413971697131,-0.18008258985706493,0.14927813771194737,-0.11564510997497769,0.0793936359131583,0.07974568126553114,-0.05815034928939888,0.6387574225579107
Precuneus_L,0.7438616139566939,0.4862877209564145,0.2108468885799106,0.16534763002726455,0.03783610427994498,0.4543261894214778,0.7679618018972765,0.5662239762064937,0.42327671361859376,0.6110018911483994,0.20083752155394466,-0.09042130956855329,0.2603073417095731,0.07591013857061453,0.13695059413836802,0.13736906283084274,-0.2279898991726158,0.2868872003757245,0.07415876229343223,-0.11810681659355249,0.30882814530687897,0.14576027129557592,0.3955505724871041,0.2704161677035441,0.07532660346009512,0.21656851326490098,0.04299801510052633,-0.07451071189707316,-0.08790674534915603,0.3165344242968558,-0.051788284658063684,1.0,0.5665013654383786,0.2950162148830224,0.08993005707468339,0.5562716720692406,0.5921402687800844,0.40430209034339193,0.09556393142142276,0.605183092457561,0.26976157247496596,0.5930984393387065,-0.08633416284028449,0.6862044956967732,0.4538441876497317,0.4145147646650709,0.11951883424919989,0.4346878960224701,0.26468281066220894,0.6907795086310139,0.4658424214070079,0.0784574685594957,0.13569630415469727,0.5497582248324255,0.297282782515219,0.2126022012174905,0.14390766229197324,-0.11463888198321379,-0.13285215347373255,0.10419063676440693,0.38277693794937845,0.04318505140279207,-0.1662282650167195,0.8585379032057917,-0.06411892429114506,0.6488426539632948,0.06736546872563115,0.17764114575190235,0.7816559640054999,0.43038034954569315
Thal_MDm_L,0.703751533487782,0.46979907669702387,0.5007845915253742,-0.0021409040579788113,0.23206009148061907,0.26730953155980797,0.7234993664879883,0.3209740628296752,0.629717261061306,0.45805538622057956,0.2794255268510554,-0.11508197095238469,0.6221028681308334,0.42181008688277827,0.15656377398139393,0.3800217358714463,-0.14308729378641422,0.4966001342322278,-0.16765547327884364,-0.12211919511154216,0.565824368607835,-0.11461867043162856,0.6225808260576556,0.09505832875281436,0.23266002659225252,0.12686475462532149,-0.011890839395740302,0.23173321277450754,0.12067950889733621,0.5022758065384323,-0.0660409314792679,0.5665013654383786,1.0,0.4462885446644298,-0.043017455000808766,0.7057907336127079,0.6245349602970388,0.6955128640118752,0.2872691142364175,0.677438368301682,0.4685299701156055,0.5713929950782665,0.013643926706238029,0.6200175128676924,0.6004563666639535,0.4558216510087858,0.03996414568520514,0.49129445806485633,0.4056354404993094,0.5207518910661797,0.5538717432391593,0.07625151287533007,0.1658300068124046,0.45400586281772065,0.07258002677816511,-0.03350104684581213,0.05094488566347531,0.0021055015338581357,-0.08112187451385469,0.2901396228440536,0.30970757481787276,0.08033142164859644,-0.09305647636256342,0.6688156326796961,-0.0475904273444245,0.6629450841054987,-0.027360539914510953,0.060755993101182994,0.6920161392299335,0.2806297648547752
Thal_LGN_R,0.6478092302945598,-0.02367707955536292,0.7603025478788493,-0.5032867124409912,0.41612673684437507,-0.44115403228755695,0.5519395702806688,-0.22549419044708302,0.2911377782802604,0.7345820492853771,0.5654355813917248,-0.6175612561836077,0.526591498720482,0.46325723672188873,-0.6065177248008754,0.8756009868184641,-0.6370401171522299,0.5394148468228158,-0.10388320850529077,0.08762304171404735,0.5798282080362299,-0.7518224039412563,0.38595331552737344,-0.3851959035611749,-0.30897710930197037,-0.2184162484094874,-0.5789212699271739,-0.23934148884005474,-0.21267202177724154,0.45818454841134787,-0.6590014562450196,0.2950162148830224,0.4462885446644298,1.0,0.10142535537792584,0.6411773893181572,0.8281510213397142,0.41250070371927133,0.4255143923519647,0.6893843191748802,0.9270415576520928,0.10188464058656689,-0.24715428938321898,0.6645031304864033,0.7062629870821506,0.7992748546984466,-0.6390276748121008,0.44385368654032015,-0.2861168166596384,0.6397708982709657,0.5634084982526841,-0.39057506870058695,0.05317147488639002,0.3904512992983879,0.3016363943416838,-0.7227993495688367,-0.0264174343205243,-0.48646775376533674,-0.39292836493189526,0.3874656723304076,0.6438332089449761,-0.3861664167729739,-0.7868162415489974,0.5238349840537514,-0.2917832767759487,0.4815057541969475,-0.17625245918892815,0.0989059831002638,0.39160122202909503,-0.5518812916384352
Cerebellum_10_L,0.08966408693255608,0.04572904977362575,0.011289131746442251,-0.09790023328651502,-0.16084219682531328,0.042071513192296496,0.18221835999481045,0.242332936242652,0.003583919997646487,0.12326617151305495,0.2560396438265194,-0.3165784611351596,-0.1827276686072031,0.020544658268203488,-0.04170670595311262,-0.02664684947286263,-0.04273621676395241,0.13882537459337552,0.04500664441594211,-0.20090412783234765,0.02878415219032105,-0.019941248703681747,-0.18644718617714864,0.18561297626785503,-0.15834516294164697,-0.006362035118511273,-0.2027704949522284,-0.3093752743838502,0.49134160777584485,0.012717629015341117,0.011752144424770074,0.08993005707468339,-0.043017455000808766,0.10142535537792584,1.0,0.08136505645956,0.057129210163819936,-0.05268431579289931,-0.12704294923336043,0.13739180200194545,0.04268336992376363,0.03333198167097806,-0.2597825905849196,0.16552446834903967,-0.12276718290363152,0.13339738316343622,-0.14547739759578082,0.01661403601045899,-0.12871754086693063,0.1638784723818345,-0.12928172229456877,-0.11492580617415865,-0.06721068878272833,-0.11965866919934387,0.2345288336167865,0.06870601254431027,-0.014087214714219283,-0.1658493323973216,0.1219921141742533,-0.016574795201543802,-0.013949502657415137,-0.2219717310993833,-0.10471571684369196,0.18260486529136855,-0.1331052164809461,0.11831064363080203,0.11577291024246716,0.07788947911878086,0.07087019623249108,-0.010767797350088908
Thal_IL_L,0.6695042179193872,0.27057035466978907,0.5223373076045966,-0.32945124667265413,0.08065996481289009,0.019750698489028298,0.7510342327891264,0.32442226971513544,0.6177161862738189,0.6520271172281019,0.4334520775669069,-0.41666674770140816,0.6621831501385042,0.19647901626969874,-0.15089677300334398,0.5054182173206655,-0.3773611637979485,0.6610425431408685,-0.21950601721729476,-0.06456535858667152,0.5771771744758173,-0.33947689910721923,0.531120947834377,0.08962155850521501,-0.060172651369090856,-0.05713728946631877,-0.4012304115842683,-0.07581875564045627,-0.07002905516494999,0.5269792851738081,-0.280575070031398,0.5562716720692406,0.7057907336127079,0.6411773893181572,0.08136505645956,1.0,0.6990049411048648,0.5532561407681607,0.11066295369465028,0.791653866867604,0.6307555053693332,0.5026271516324067,-0.059035845072887345,0.6644593608703367,0.6073816867059975,0.6126017898472292,-0.33522270699675727,0.6518283452482704,0.09343929166934441,0.6373373914092328,0.4937372406420794,-0.1256848547457311,0.07927184891618652,0.4899376830484798,0.2172934432406053,-0.22629864206572164,0.05269204762921431,-0.2965777840586856,-0.4148661780705872,0.36028924431023385,0.43459304230543805,-0.2406852232975629,-0.4298976123067066,0.6859595793797172,-0.27112388826795264,0.5255608950649634,-0.15405725864265413,0.1417369643680076,0.7024922462881965,-0.08570930748309188
Frontal_Mid_2_R,0.886484247131655,0.2514381035302655,0.700796105482624,-0.2659399944543993,0.5045466841881749,-0.07625843792463806,0.782527843496634,0.06428997069273562,0.45882476915803205,0.7989891538101577,0.6467692812417759,-0.44627068411665644,0.5296600352646617,0.44949989572035576,-0.4656339840940048,0.7216851907209477,-0.5718711406671915,0.48462059065311636,0.1262973248533855,0.09946036491661045,0.47521732112999815,-0.43624329202573797,0.4481445185770082,-0.25519568005285315,-0.2262177021677466,-0.003826316563026675,-0.3903653356077547,-0.1352077429283627,-0.0681791111223194,0.4180275506953064,-0.4771936536524126,0.5921402687800844,0.6245349602970388,0.8281510213397142,0.057129210163819936,0.6990049411048648,1.0,0.45655676830528996,0.5331274310323818,0.7282635480980522,0.8072954481696859,0.34154053700905085,-0.12571556867114553,0.8833224829513805,0.7827365391465908,0.8073136388885753,-0.3725984646489089,0.5019384759576929,0.010028644407074436,0.8236693659545897,0.604123442792782,-0.16269642946329535,0.07265576616768725,0.5883105196730815,0.41752538868565725,-0.4595566825285575,0.10650772430872217,-0.3425505093750219,-0.24451192717031814,0.376817421973865,0.7160977634146072,-0.17394382466834168,-0.6286955283549384,0.7697668935613223,-0.15699363633410002,0.6944146488662094,-0.06271694262981392,0.20374048249899301,0.610791938666914,-0.2385800414415504
Thal_PuA_L,0.5917132918063857,0.4526045191710277,0.4514360786139684,0.03250654398468482,0.0952517077517631,0.2373518200477675,0.6254772575135222,0.237065156704406,0.6561248011513278,0.36014256426075497,0.21089159289918732,0.003966561865870194,0.46050246947184104,0.44659839246607597,0.2814745747132967,0.348979771111284,-0.10798171656730346,0.5414124988600382,-0.23079186059465842,-0.15345746288306508,0.6753699424365806,-0.2229099346643999,0.48217003150640736,0.16916194324237488,0.3122216988750484,0.1306195197338113,0.08870636473667644,0.3328655556903744,0.0938174858826218,0.6354601139543741,-0.102291234384219,0.40430209034339193,0.6955128640118752,0.41250070371927133,-0.05268431579289931,0.5532561407681607,0.45655676830528996,1.0,0.21733880060684577,0.6236390871257629,0.3813644048588032,0.5820605658504509,0.03465038784048525,0.5029300601303726,0.570652490804975,0.29971679106474025,0.0704809564586051,0.4142971799114638,0.37977394003192416,0.4716982731099831,0.5920114981632313,-0.01201905031474567,0.13325466514533832,0.35202184444790635,-0.04084141541721839,-0.012543954843404067,-0.034442346436457175,0.00537597296782022,0.005272820677939652,0.22582326878133432,0.12148603975778267,0.00921977705701081,-0.0014528758468081043,0.5363763521127654,0.12024824801835486,0.6965231512807227,0.0274415406341246,-0.06290160456957175,0.6200247835761797,0.21295802814052825
ACC_pre_R,0.3586570947992006,-0.0024772714958433105,0.36391953687207046,-0.053636555716167884,0.8337969692960766,0.0029765883415139058,0.2401525106665419,-0.26722506505835675,0.29649475683714294,0.34066994910998016,0.30946546866836894,-0.08173465382578336,0.4003208137250231,0.4199595007804693,-0.3009792976244719,0.6122179435848196,-0.23426167306386597,0.19921502180631293,0.24651867682976913,0.4355349176451908,0.23835109712370262,-0.22211236057772002,0.286268077605127,-0.30866441418155904,-0.07489874187046056,-0.02767187557866146,-0.11724164124429352,0.3197914508661504,0.12432335749856467,0.20243656524333206,-0.3233527010651411,0.09556393142142276,0.2872691142364175,0.4255143923519647,-0.12704294923336043,0.11066295369465028,0.5331274310323818,0.21733880060684577,1.0,0.2567200451051914,0.5065190005768703,0.004970136246947784,0.07786831864097758,0.4036577672968228,0.4664261732949103,0.33918618094898795,-0.005725941074017645,0.08629301240525009,0.2051555691659643,0.3370974616849067,0.3025207050630487,0.07111813805752973,-0.12702859529451307,0.3350349433309668,0.1539392248812331,-0.3619175681343656,0.028397241633055154,0.14633047287341294,0.1204532960481238,0.35374441763059244,0.4314042993896532,-0.06959608262604514,-0.19426663482623524,0.21511166182913458,0.058389085164086245,0.37803278175193156,-0.09248450462071094,-0.03676265556570274,0.032526576169757467,-0.20050306641768442
Hippocampus_L,0.7122411638172196,0.33804859695793094,0.6309919241058607,-0.27178792466401613,0.1367012486853398,0.07059084636420873,0.8552496881723974,0.4224991349347891,0.7371811937586973,0.6480500163068732,0.40303810191303974,-0.3863435911460774,0.6930266422242992,0.3235972636438192,-0.02727424136480541,0.6029051413305093,-0.3225772171826646,0.7916103571074152,-0.26843585434754874,-0.14396435564486093,0.804880899534654,-0.3225712377209796,0.5312727748159479,0.2430097100029467,0.1350326072803386,-0.1175769390786803,-0.28301288460038393,0.0989502983356326,0.031050912767435268,0.7471001499209495,-0.26735574922956495,0.605183092457561,0.677438368301682,0.6893843191748802,0.13739180200194545,0.791653866867604,0.7282635480980522,0.6236390871257629,0.2567200451051914,1.0,0.6876365022762517,0.6648408906277461,-0.18843916831800583,0.6915127778570346,0.6619170873657501,0.6813589462614814,-0.32392411999079646,0.715567809362339,0.21013673446399014,0.7638718331982939,0.49866186004619256,-0.04599416383655445,0.14990761479856557,0.5794191467915679,0.24791730178976518,-0.145247940810516,0.12613040951129684,-0.25591861253951964,-0.2872841648052332,0.4251276266272044,0.4437394243579548,-0.1663641457872005,-0.3501933106924023,0.7849337039952464,-0.1842665716578503,0.7172218446579423,-0.18038392398203434,0.17608641400394634,0.7843013162874698,-0.04048014588452786
Red_N_L,0.5916903108081814,-0.1448393791887729,0.7200030713873651,-0.4802829001320925,0.5245293874613842,-0.42476273242609863,0.5104190290684985,-0.23491286520997937,0.34643449161476325,0.6767487061967733,0.5929776030126747,-0.6004212197866083,0.6057238931323176,0.4859095565061962,-0.5923269221060953,0.9524102274454935,-0.623902479552074,0.5731395757279271,-0.06001118112699147,0.14204089142364706,0.5888416652592252,-0.7079744906086695,0.38187613490753564,-0.362707924192311,-0.25788983357491274,-0.18936693829020074,-0.5631944942835262,-0.15584573026855433,-0.1486853670497305,0.4604102720810085,-0.6751263283053608,0.26976157247496596,0.4685299701156055,0.9270415576520928,0.04268336992376363,0.6307555053693332,0.8072954481696859,0.3813644048588032,0.5065190005768703,0.6876365022762517,1.0,0.07116663375845063,-0.15316301318746842,0.6090519399747248,0.6926982506258581,0.8417850779723224,-0.5735217416745177,0.45805895353140985,-0.1960203609074237,0.5812689932316241,0.5527100980480036,-0.2667583029797635,0.0825368872474999,0.39215199874134415,0.214673546312903,-0.692409702334107,0.029547956716167497,-0.44171124462956207,-0.41191630950430924,0.43721944034947924,0.7283154775493244,-0.30756694052230804,-0.7668380233566272,0.4478961064605484,-0.2834699864276946,0.4007163096996301,-0.1601055273119985,0.10778601331561827,0.3715045371940249,-0.5659951152231233
Thal_VPL_L,0.5362722715140161,0.6406761616418353,0.2207682698994016,0.16685807776756525,-0.1935983023396135,0.5544603815348359,0.7488617654495947,0.7898789126203061,0.7627714771345706,0.23521024213197522,0.12779219207223333,0.14140254799954785,0.4679412693978648,0.10106408876934536,0.5181404710491816,-0.014192610457811937,0.13943673838894502,0.543248378918358,-0.18691062999729585,-0.23876181315101,0.5286479484587873,0.28687908603620466,0.5210289214894298,0.6529277757333342,0.474779147221917,0.16408369219970992,0.2157591001803282,0.3422487447820585,0.16778421049336198,0.6125465324581253,0.2443887228071997,0.5930984393387065,0.5713929950782665,0.10188464058656689,0.03333198167097806,0.5026271516324067,0.34154053700905085,0.5820605658504509,0.004970136246947784,0.6648408906277461,0.07116663375845063,1.0,-0.0020306887290323914,0.4472267502051288,0.39258850530117373,0.17099365833175237,0.21485016429885895,0.5815880259042574,0.6311234559527624,0.5575759032135249,0.2492334250982675,0.2946220371878238,0.16896452669256143,0.5476868590298993,0.3024417208642293,0.4730257281295756,0.15567259346104495,0.13438329020167844,0.10459100256960646,0.17614742829827895,0.021442217263042882,0.2004690048258627,0.2771447647253734,0.6456386931150611,0.08897771162225042,0.7069795106087053,-0.03624579604721741,0.19293680668431293,0.7154585097306347,0.47715477976131526
Temporal_Pole_Sup_R,-0.1159526086028029,-0.00019149963228178195,-0.1595228154779927,0.05296471556264512,0.08626699692311304,0.22015515011985223,-0.08536837038168238,0.01285071499264508,0.12809653673105556,-0.12529620729094457,-0.007063904910496438,0.21014248641567185,0.041467645747078764,-0.27624946692234104,0.1397409883527486,-0.12731671405420122,0.03673547316735473,-0.0672345326511516,0.053248217557472007,0.21487902390347097,-0.21908823178045253,0.1591791520758382,0.023266944890719746,0.07881069113893534,0.038727355607128686,0.18945297548005033,0.12299041373493869,0.20805556985470147,0.15335224489655874,-0.04716025877769727,0.1348022978650002,-0.08633416284028449,0.013643926706238029,-0.24715428938321898,-0.2597825905849196,-0.059035845072887345,-0.12571556867114553,0.03465038784048525,0.07786831864097758,-0.18843916831800583,-0.15316301318746842,-0.0020306887290323914,1.0,-0.0350223337133024,-0.08357544395722982,-0.0675515956703428,0.27249905227301824,-0.12531871152512625,0.3264091023927891,-0.15283886587838524,-0.04390607974518915,0.3577940598880156,-0.16515959918897566,-0.008044783958405908,-0.2863913556661462,0.16290326791027607,0.14043360185735682,0.23505864891090025,-0.06604236895647127,0.18592937732928191,0.11078076471824416,0.19464739440457626,0.25225859587740007,-0.12863395348202278,0.12345248664127999,-0.13312328882629473,-0.011008124216758628,0.07133566711552253,-0.06636891071541906,0.10867636890728545
Cerebellum_4_5_R,0.8923320530015243,0.46824777777026383,0.5607263432531419,-0.17382925033646607,0.31534233606596496,0.13826211194314122,0.8653540585900293,0.24023499334045073,0.5367540492332897,0.8541378926432813,0.5898726769729905,-0.3752472890371466,0.41075575415169063,0.32435649030136665,-0.28132264150773495,0.4976542822307658,-0.4467379346497432,0.47769662539990876,0.13245111817990812,-0.05943009738422632,0.4234173040726454,-0.30880793200817097,0.36917277414341915,-0.08031674121328267,-0.1834849264782066,-0.0015257947231679175,-0.31930290981545306,-0.20030696416926672,0.0705784319340566,0.44154002575016943,-0.39808085798789217,0.6862044956967732,0.6200175128676924,0.6645031304864033,0.16552446834903967,0.6644593608703367,0.8833224829513805,0.5029300601303726,0.4036577672968228,0.6915127778570346,0.6090519399747248,0.4472267502051288,-0.0350223337133024,1.0,0.7244754432992431,0.6453254775330785,-0.25391093726709835,0.4149957078670994,0.13943763266842765,0.8963321217298312,0.5604274930623778,-0.15480618988625208,0.08661913838561956,0.6323309933950053,0.3878281138508794,-0.29667563253953216,0.04926446038734064,-0.28207281754915176,-0.10471123737941813,0.2524140682911152,0.5332235137297284,-0.20337836932785555,-0.469354330239712,0.8691014276145377,-0.06479192325978922,0.775323149703052,-0.03686149421684549,0.13493174013145387,0.6889311220816601,-0.04953673123700047
Thal_MDl_R,0.7408388652881346,0.34925082139800234,0.5199242187757125,-0.230228213680037,0.4192289913906402,-0.056797844243051905,0.6481233783632872,-0.01501020384731095,0.538665053999105,0.6378681512203399,0.43723023861361404,-0.2089741253459586,0.576533933523971,0.4025875493877845,-0.2408216715186007,0.6599440713712227,-0.3915244903365464,0.47472336598387777,0.0069111589562394415,0.04675211264739534,0.5737306631575395,-0.4019663228569207,0.48756248534006813,-0.2336697195302864,-0.014517512929743785,-0.06807945430704646,-0.19508303221571788,0.05963157485460039,-0.14291166280229728,0.5218341291929721,-0.46091769464604876,0.4538441876497317,0.6004563666639535,0.7062629870821506,-0.12276718290363152,0.6073816867059975,0.7827365391465908,0.570652490804975,0.4664261732949103,0.6619170873657501,0.6926982506258581,0.39258850530117373,-0.08357544395722982,0.7244754432992431,1.0,0.5694700786916087,-0.2618117679592258,0.5175090670743416,0.12207283708243362,0.7268313516850271,0.6475786269421574,-0.11005013039052944,0.1799801252869835,0.7653267768860985,0.23530771407115958,-0.39640451886980904,0.025577049178029786,-0.2036043658809387,-0.06853839222289201,0.2774017858342955,0.4464259542852588,-0.07133081670968597,-0.408300391845529,0.6126558868300407,-0.04298730448599789,0.6941819269304312,-0.11768523348196429,0.023795722057792564,0.5397317668200838,-0.14332583636936724
VTA_L,0.6206476942568228,-0.07529826358668792,0.6760333509605742,-0.4545561536269941,0.3823720713056861,-0.3078921652752574,0.584670692444878,0.005616949435482872,0.2964388649312128,0.6412885410885397,0.6627858937182733,-0.5604782258056382,0.45584753609524553,0.27398156578238914,-0.5436663406562312,0.7344007763680119,-0.6292774223145887,0.4949191373877754,-0.0354265234989566,0.0007175703156928284,0.446465449846705,-0.4842039444104013,0.27883424003546353,-0.24695413103580688,-0.3033231147045901,-0.13400780621257902,-0.5518112738652382,-0.22200025329153036,-0.055075699036024287,0.3557426362638662,-0.4871570308720497,0.4145147646650709,0.4558216510087858,0.7992748546984466,0.13339738316343622,0.6126017898472292,0.8073136388885753,0.29971679106474025,0.33918618094898795,0.6813589462614814,0.8417850779723224,0.17099365833175237,-0.0675515956703428,0.6453254775330785,0.5694700786916087,1.0,-0.5404915166612745,0.4807024793245587,-0.19176013817949297,0.5975316261760661,0.4200069097789077,-0.07149348847939062,-0.006244653534965392,0.3365892401458139,0.22120043991592306,-0.4818121151547198,0.24941105247606424,-0.5534028385543495,-0.5063613167367171,0.45442627314214507,0.8541984119106178,-0.17582525881483457,-0.7193863494002295,0.5583846705908202,-0.28241868880604715,0.3891152282165981,-0.18213043593099246,0.25131674298645446,0.5095678793736866,-0.4162615197464726
Cuneus_R,-0.08962295555944141,0.2868302594110246,-0.4657852542881397,0.7580962490141802,-0.044918199275089825,0.798792277532855,-0.1397806913362377,0.2787487887629434,0.04008502026638129,-0.4172976798102477,-0.42032831097546375,0.6798555692426773,-0.21310658687793319,-0.08714410495271782,0.7410628918657588,-0.5143163500813488,0.4888321310912974,-0.3715901519403793,0.1242739947221531,0.07256213347559558,-0.25271022292036316,0.7018997278560201,-0.017497460860698717,0.34919272018303676,0.45507062665023096,0.5959225141002966,0.7714647497248435,0.5297378696732672,0.26245548912815403,-0.22395640561345348,0.5142595494116652,0.11951883424919989,0.03996414568520514,-0.6390276748121008,-0.14547739759578082,-0.33522270699675727,-0.3725984646489089,0.0704809564586051,-0.005725941074017645,-0.32392411999079646,-0.5735217416745177,0.21485016429885895,0.27249905227301824,-0.25391093726709835,-0.2618117679592258,-0.5404915166612745,1.0,-0.22828038736182898,0.5705880090442299,-0.265091225362872,0.07692855843238824,0.4378285758707451,0.0755618798362902,-0.05814830909373117,-0.18359155276955552,0.7225491162694995,-0.019113148028439737,0.6798784108424378,0.49637778757720924,-0.16298410552507311,-0.3452658897159113,0.5511435196021149,0.777671775288688,-0.12083474345032448,0.3610471870020677,0.01708618272816579,0.417249550445999,-0.09037531549291328,0.013681202529704685,0.7322582630178935
Thal_AV_R,0.44911391537915346,0.23496973138898183,0.32113488322423184,-0.19414670537140202,0.01635682557790322,0.026071388645374134,0.6067773721458144,0.4244282926558783,0.5932574290931889,0.298571975683435,0.2702816948419649,-0.24911715484029584,0.6731832125571724,0.1565893839808847,0.036487596673707864,0.3668951977522328,-0.16694396954867638,0.6356662380013391,-0.11679668683914643,-0.14801418929977767,0.6176610803885919,-0.13168766206635918,0.4479867031372782,0.28272855646562184,0.18517305931482644,-0.024276720177877957,-0.14883842020489738,0.10107231161996356,-0.10227193034957727,0.535175569873616,-0.09687184889315807,0.4346878960224701,0.49129445806485633,0.44385368654032015,0.01661403601045899,0.6518283452482704,0.5019384759576929,0.4142971799114638,0.08629301240525009,0.715567809362339,0.45805895353140985,0.5815880259042574,-0.12531871152512625,0.4149957078670994,0.5175090670743416,0.4807024793245587,-0.22828038736182898,1.0,0.22512635647588142,0.5238796754722892,0.29704375113296866,0.13549087426112616,0.1966366708285136,0.5585371237246407,0.22190622860009848,0.03349558275800202,0.07985407586840358,-0.22932339501382493,-0.29486994687717716,0.3164613972221631,0.3978846545204496,0.0046144625406968265,-0.22362322200913126,0.4952018248144861,-0.19121806743404204,0.42445317157099144,-0.13498992465844273,0.18206157430552947,0.5930710628479451,-0.02727092235031316
Frontal_Inf_Oper_L,0.1782383927315913,0.43764336328828096,-0.13680596646098084,0.41976990675377174,-0.01954832307050991,0.6513858314050659,0.39522937687766646,0.5851751286187009,0.6814059374850641,-0.13420523283584262,-0.137920924708424,0.4252589058371007,0.3760833403953294,0.10924709010481205,0.6465744720303902,-0.1837967522315041,0.3724642981690839,0.3564226083641568,-0.0018471715825914663,-0.030829605295713488,0.2668496939140742,0.46661177686167354,0.3421703487959799,0.5876317884407061,0.47297991185932237,0.32896795638191534,0.530726739045121,0.4874679995847239,0.345891628286236,0.42746163219170735,0.370571563175013,0.26468281066220894,0.4056354404993094,-0.2861168166596384,-0.12871754086693063,0.09343929166934441,0.010028644407074436,0.37977394003192416,0.2051555691659643,0.21013673446399014,-0.1960203609074237,0.6311234559527624,0.3264091023927891,0.13943763266842765,0.12207283708243362,-0.19176013817949297,0.5705880090442299,0.22512635647588142,1.0,0.15384181798250302,0.05827324659371599,0.4551660513867559,0.06505420371980052,0.3495485110944879,0.03533023142730917,0.602019169047207,0.09623251099438129,0.5995632439777246,0.37611863966259984,0.13844259029382103,-0.14087436109930257,0.37245917737661194,0.5878062854096338,0.20735260807731296,0.30434352346014404,0.3803824685953303,0.162236659945174,0.08529728031276335,0.24148394653555252,0.6013015087366087
ACC_sup_L,0.8590991987151361,0.47638953416733637,0.4922241315544076,-0.14475830364699988,0.1870658907232412,0.13637004875919903,0.8650145820230418,0.34710265956925973,0.5687639444099922,0.8109186728708357,0.5528296415908807,-0.3106951972958756,0.4525401758628586,0.339784016362706,-0.18383291869113644,0.4759524260255485,-0.3520960865129404,0.5215369794450574,0.10113103797797716,-0.05831073765715944,0.5290490392323627,-0.26153420939805105,0.3827997217349444,0.06992207025100879,-0.05370821742698685,-0.00669138230693855,-0.2251085093197268,-0.13722337809984914,0.025049242111952554,0.5431550889422139,-0.37369971728328305,0.6907795086310139,0.5207518910661797,0.6397708982709657,0.1638784723818345,0.6373373914092328,0.8236693659545897,0.4716982731099831,0.3370974616849067,0.7638718331982939,0.5812689932316241,0.5575759032135249,-0.15283886587838524,0.8963321217298312,0.7268313516850271,0.5975316261760661,-0.265091225362872,0.5238796754722892,0.15384181798250302,1.0,0.5132496985254102,-0.11757716932931685,0.1072544257611193,0.74308548821895,0.46146490646046345,-0.19735736058605471,0.10250134510378991,-0.25769895089376244,-0.08598651138482839,0.22392609186405849,0.45379006998968924,-0.16434873559838883,-0.39393018357156273,0.8645234202671459,-0.04311127793673469,0.7985130009638787,-0.06345241805793819,0.20491375617074659,0.7128970704766775,-0.06419263400490127
