,Rectus_R,Frontal_Inf_Oper_R,OFCpost_R,Parietal_Inf_L,Olfactory_R,Temporal_Inf_R,Rolandic_Oper_L,Cuneus_L,Precuneus_R,OFCpost_L,Occipital_Inf_R,OFClat_L,Thal_MDl_R,Parietal_Sup_R,SN_pc_R,Thal_VPL_L,Red_N_R,Thal_MGN_R,OFCmed_L,Thal_PuM_L,Thal_PuA_R,Precuneus_L,SN_pc_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Cerebellum_4_5_R,Parietal_Inf_R,Cerebellum_6_R,Insula_R,Vermis_10,Fusiform_R,Supp_Motor_Area_L,Heschl_L,Fusiform_L,Cerebellum_6_L,ACC_sub_R,Temporal_Mid_L,Thal_Re_L,Frontal_Inf_Orb_2_R,Cerebellum_9_L,LC_R,Precentral_L,N_Acc_L,Vermis_3,Vermis_9,Precentral_R,Frontal_Inf_Tri_L,Cingulate_Mid_R,Thal_MDm_L,OFCant_R,Thal_MDm_R,OFClat_R,Paracentral_Lobule_L,Vermis_7,Frontal_Med_Orb_L,Thal_PuI_R,Vermis_1_2,Heschl_R,VTA_L,Thal_LP_R,Cerebellum_3_R,Red_N_L,Temporal_Sup_L,OFCmed_R,Pallidum_L,Caudate_R,Thal_PuM_R,Cerebellum_Crus1_L,Vermis_8,Cerebellum_Crus2_L,Calcarine_R,Frontal_Sup_Medial_L,Cerebellum_10_R,Thal_PuL_L,ParaHippocampal_R,Supp_Motor_Area_R,Cerebellum_9_R,ACC_sup_R,Thal_VPL_R,ParaHippocampal_L,Occipital_Sup_L,Cerebellum_7b_L,ACC_pre_R,OFCant_L,Angular_L,Cerebellum_Crus2_R,Frontal_Sup_Medial_R,SN_pr_L,Occipital_Mid_L,Paracentral_Lobule_R,Frontal_Mid_2_L,Cerebellum_Crus1_R,Temporal_Pole_Mid_R,Thal_AV_R,Cerebellum_4_5_L,Thal_LGN_R,Occipital_Sup_R,Hippocampus_L,Frontal_Med_Orb_R,Lingual_R,Temporal_Pole_Sup_R,Thal_VL_R,Cerebellum_10_L,Caudate_L,SN_pr_R,Hippocampus_R,Thal_AV_L,Raphe_D,Frontal_Mid_2_R,Frontal_Sup_2_L,Postcentral_R,Angular_R,SupraMarginal_L,Putamen_R,Pallidum_R,Rectus_L,Thal_MDl_L,Calcarine_L,Thal_VA_L,Thal_VA_R
Fusiform_L,-0.06297117030920717,0.36654434616876086,0.26700190828077036,0.528386045847506,0.03465910636951125,0.30369027156543343,0.49146984702668184,0.45097458285342656,0.40428118814758945,0.016912232479199145,0.35947332883645333,0.3052242966988936,0.3271819581640882,0.237020232472152,-0.046025828702647584,0.5481228759126305,0.15038971882733876,0.3551780370905142,-0.12134111166070345,0.4844109320326055,0.015798822146421736,0.3995719365361103,0.40642646512032604,0.3175712261834159,0.4314273881131636,0.5245193680626077,0.2771896503409727,0.5972293967748018,0.13625401652459126,0.6198476849975328,0.6301036221349092,0.30116334756944735,0.35522016203230916,1.0,0.7755716195847555,0.04640438294833361,0.7941255346481361,0.21625178467117692,0.0760944530053472,0.23435272675325533,-0.08202454399662758,0.33202229412604733,-0.030697761211969495,0.4307957594837003,0.24897747006781148,0.379697557676858,0.5321457024025321,0.6346604215895603,0.1402321444118656,0.3019660439200331,0.21993126618661374,-0.21993060293723482,0.4809581653795089,0.24762287931719723,-0.1543918245927502,0.4230016420164436,0.18976201971443032,0.18442802831798305,0.18193223910594553,0.17515657259710635,-0.07045684090819637,0.29031539550409186,0.642661963155326,0.12671227814123068,0.35322652466136806,0.48687136873507725,0.19140172554019835,0.32467602840529763,-0.013327593943656282,0.5324842865405425,0.4103026592266431,0.3884354590894076,-0.017964109702844556,0.42919048299835383,0.2711510688475134,0.45178925830295014,0.4240311902875264,0.23357012542991248,0.19047921253662284,0.5225049616859369,0.40481547468786916,0.45324391669888087,0.25181394232718435,0.04678984579313323,0.579998572034181,0.4184014867670896,0.29830169669223916,-0.04028537626762756,0.5504390877129857,0.43175551253466893,0.4059127805910552,0.13028170575447726,0.02183745679909459,0.2628696118711938,0.5502097086950741,0.520056151997196,0.3249876277686313,0.45130209081655664,-0.13140164781942784,0.5204357814274722,0.023731859545687795,0.414541177439519,0.27104440890673226,0.3741608683721191,0.4117573516380012,0.2470970465542675,0.3398973330517932,0.06336867945846165,0.597439157773692,0.29258140726957604,0.381896682306303,0.18047093531676558,0.47038517692989684,0.48719349631905473,0.2300011544624242,-0.31300022886937895,0.21364215377415344,0.5391249756285974,0.5577045419754874,0.28803211097970643
Cerebellum_6_L,-0.22046976957756756,0.10852431228503914,0.12733697263945382,0.24736163179172155,0.01481877395127074,0.357302234285827,0.5234552632702961,0.5299775593537557,0.055664480704911146,-0.08169406642605834,0.595853045669984,0.36369049242402796,0.09809700609357945,-0.01951206432088994,-0.20674097261700417,0.30690476152099055,-0.14542934666372334,0.22167345410012065,-0.24163867449610477,0.31296633104151206,-0.0014470211699082831,0.14336509106732817,0.14581959252131874,0.0037110182694243712,0.30801513663678187,0.02757188726481502,0.10957248225668755,0.8131320536794635,0.19969210352937203,0.5301861815389639,0.543080982109515,0.08552462542971034,0.22347552502298912,0.7755716195847555,1.0,0.02158567768650282,0.6778153417259567,0.12489011491366873,-0.06948843315957752,0.2560005747613175,-0.14012266101661788,0.14366950953271007,-0.2562246886180798,-0.09165284199555107,0.5479521691120438,0.23123760335911983,0.3265476010194051,0.3677633529790623,-0.2104810434269014,0.3031415387262538,-0.2030545640753874,-0.16319810876518778,0.28249666601701434,0.6098616703903942,-0.2674529730275985,0.10087240505390305,-0.07240847235172472,0.16824877721538078,-0.04984566145730343,0.034926146260423625,-0.04132001825375217,0.033807477831856905,0.5544296306473969,-0.16504444159994344,0.001028265389409001,0.15996444993278358,0.07995955580881627,0.41749443607338765,0.20875335891447047,0.7583457069123354,0.38683934754586136,0.14771505769815235,-0.21669553198114777,0.2700628402452729,-0.08023773304239974,0.14568102589066187,0.6735026609599413,-0.033542725551141,0.05467691621266341,0.0819547363674507,0.5518547318246094,0.57278663106922,0.042531858783675276,0.20358056123657495,0.45123414847200155,0.6826045475085791,0.07669525286893959,-0.017164236375395263,0.6027969443891157,0.20510124678741878,0.027804997588239597,0.4172429551956987,0.3216753073912646,-0.06340722368473525,0.09159484450194053,0.22271032686567716,0.4391725435819255,-0.019238605928480514,-0.17595913454894324,0.45983287044902527,0.2283159856578647,-0.02379698649321545,0.13998875193908983,0.022943125255768453,0.1648751516935021,-0.16470374565876972,0.1574884501004106,0.05617562389550485,0.33920849914987306,0.11364211565890621,0.21022569851714182,0.14680539266750078,0.32558393221901166,0.3583577016668267,-0.0331687710205915,-0.3820211718150668,-0.009044165793286736,0.6761956674287899,0.24145435729153308,-0.056303102302367354
ACC_sub_R,0.1747751764139838,-0.08939742919004509,0.13567708770896453,0.08807354287838408,0.25962466611914115,0.20931017208754898,0.026408386583402558,-0.05419300428705138,-0.07062574876287973,0.044192196268975574,0.13174690904923153,0.003937000439059816,0.5057360763512658,-0.2318727526919288,-0.4057224349238572,-0.043361277427474865,0.02473593354416264,0.0460459520665703,-0.22641321391967267,-0.06857151009929197,0.48743806240941795,-0.12073225011630537,-0.04123700695367744,0.029919544763102785,0.06939955207216315,0.09771379081469139,-0.0025232109596237742,0.14293733970055508,0.1942083635485688,-0.12203728091124427,0.23756794328259057,-0.11451859635928957,0.05647778312098214,0.04640438294833361,0.02158567768650282,1.0,-0.02912549240078693,-0.35551863086591184,0.17940406861124616,0.1542904934859645,0.0741998575683345,-0.1355407967135473,-0.1322210402856909,0.12023572683924302,0.1027111289608121,-0.09762177354033201,-0.025754020490367104,0.20193890811736012,0.2798472917327929,0.05399927047299376,0.2092728357472841,-0.05209199787045467,-0.1440140930797662,0.025357652163949432,-0.048816633240789574,0.07546838258165195,0.02903898538732653,0.22601033957135408,0.5062955145533278,0.655352896568426,0.05799126196996584,0.3202257382006611,-0.012788115963301528,0.0929634600786066,0.07572786936818507,-0.0845433227440085,-0.24888072218907195,-0.22728815470200317,0.1838382776779803,-0.038483500970944974,0.03521438455435251,0.11090964119965477,0.12189677404519131,-0.004132614657583976,0.28678701392669015,-0.20082749295698385,0.08582436240192057,0.07514198797068548,-0.08845341488992343,0.03407705299282889,-0.12250780222264814,-0.007387648652836989,0.0853955872394451,-0.10776730619333602,-0.011243360625849122,0.10279874541663825,0.06078769763255404,0.18537308006607894,-0.10227206939643922,-0.08153200025141301,0.03420156056227597,0.11117319058788248,-0.30348975715773113,0.2741286301121855,0.14728198134935686,0.08897947500060852,-0.02146429435502874,0.07024166337982085,0.15205732882699904,0.05976256047895501,0.11081772905143039,-0.07305292671182433,-0.022492466620635993,0.21818094445722738,0.12130851918701654,0.08371991093697795,0.42643515641314694,-0.450653347616866,0.03155558940002068,0.06650766392917548,-0.03829112632304204,-0.11366352963722816,-0.04983030969378696,0.1261757252918396,-0.010101036298808628,-0.1808275186325547,0.2947066992599038,0.004461105891857811,-0.0832039220916401,0.2600673187043975
Temporal_Mid_L,0.030535067528001086,0.3500672321568355,0.0030193793040930957,0.4407043611148424,-0.10675424185991782,0.06601768767339808,0.7629479100350951,0.5266758273135228,0.41595495767442303,-0.018569846008110794,0.1961675026057884,0.005995580563758254,0.13722686817033883,0.3011834791548007,-0.2873776991063919,0.5299215447452778,-0.00608417559666059,0.1662948457052731,-0.1332653802309351,0.6171142129550212,-0.14726009311396074,0.5008196601832505,0.24927774761270466,0.08559012291409532,0.5449456962199511,0.33997453741151157,0.4566123400348423,0.2752966291910202,-0.01146626596371096,0.6488318236994183,0.359365166136694,0.3010893830410497,0.5968183892836253,0.7941255346481361,0.6778153417259567,-0.02912549240078693,1.0,0.3212275044818929,-0.19252423080288408,-0.010787170573916406,-0.2243255159357843,0.5121986592259482,-0.009457930572710656,0.2372559817188344,-0.02186464462842857,0.49323077646584557,0.6592709514574308,0.5738888997496752,-0.07682000566661923,0.39596777094992586,-0.015106144230197729,-0.33618543565642006,0.6660600081695508,-0.0383426077899574,0.19674613024339796,0.45555593997023164,0.07324155111298396,-0.09839378749540074,0.18919392965370657,0.1755269271525362,-0.4048665765104298,0.3119991669639058,0.8711777058069484,-0.061316094327221064,0.46773188488548884,0.40590956136098705,0.10511979838794376,0.12438292180486271,-0.14057032824469495,0.3428889489313916,0.30304010714232055,0.4914910131805657,-0.11094782346949138,0.4784411227956171,-0.040916288715210476,0.533119333349766,0.49978079751164106,0.1380240339172231,0.036729739143629966,0.3259168937846908,0.40029574634781484,0.2734039806239173,0.33269172778085887,0.03285469576783748,0.5745059869621909,0.10697879194440632,0.5450548073601819,-0.1496190820547408,0.6428569090032723,0.49557071465156466,0.3362415827378969,-0.18966334096119164,0.07020316042331481,0.015405883969952338,0.33241529787421625,0.4235278150246258,0.39715081880816894,0.40249677830471986,-0.20100303919596682,0.4543612801302193,-0.23605900919699688,0.3393274854123762,0.35117219566674773,0.1595163442031562,0.1749265448034686,-0.054546142107787646,0.14526516447033713,0.10188967355508054,0.5648913927007346,0.4469543195879785,0.41961886116136254,0.2542910133967184,0.6919932323995163,0.4191067428339884,-0.12063989408795894,0.08882843577104996,0.10039032752627478,0.5825884698786092,0.3471927995840021,0.09276437190548942
Thal_Re_L,0.03007127584422563,0.18376865450634725,-0.2158291955182026,0.331590483776907,0.006417686340623264,0.09504030229926375,0.27166761050834465,0.33215495757660174,0.2587008030459679,-0.09776585594323128,0.11546314929883984,-0.28873465823284616,-0.1725541798198725,0.270074193862066,-0.10135562730691243,0.2748351947700418,0.017837968381174338,0.0770288544799347,-0.022698001789173108,0.1915850997783535,-0.06704102172842816,0.3085916257733521,0.04461817818997496,0.04719787219090572,-0.0060649904398642806,0.10424821451570672,0.2613972288839675,0.06395110734644378,0.10515054036254107,0.36669826202269,0.13875107814098817,0.19872750060833091,0.044222600207318385,0.21625178467117692,0.12489011491366873,-0.35551863086591184,0.3212275044818929,1.0,-0.31897143089336005,-0.03055283141926557,0.12246586546165997,0.1893014567597056,0.3609597750558297,0.08875301101995338,0.04720998046180243,0.08102318576064488,0.12355261644671356,0.17531532560018565,-0.1361738021230045,-0.0845538399820666,-0.04324810495784617,0.013426778912421174,0.1345740076351917,-0.061175825023947764,0.4107439353577915,0.08031541828986956,0.15567982740431238,-0.012802839448128375,-0.26252298392804363,-0.2879562728525423,0.06472172919805955,-0.07576288066342418,0.24480752330910965,-0.15987449773219856,0.2264528523359632,0.18520790459307304,0.23301337213132028,-0.2603564402632168,-0.033033505005891646,-0.1358213056259029,0.12132251641176839,0.13924458143432647,-0.2683397366586981,0.1638744745475862,-0.23422769332283103,0.21485967844260465,0.0581969214623213,-0.13360043355953,0.253854795019837,0.10814817163243629,0.28410189644740297,-0.20645286752089753,-0.07983603603130136,0.0808483676618981,0.3803410371977452,-0.07963932352645835,0.2634040434519893,0.09574816096072665,0.28261909405077296,0.18451877397912858,0.256295950704446,-0.08078502312497716,0.1196453081382128,0.0334017525284645,0.1624428342344891,-0.02523055313643633,0.30563147032848265,-0.040133464779003244,-0.03079132359559252,0.22148015936362123,-0.10087856343674853,0.007855460970931776,-0.06795621154070453,-0.014255405156276428,-0.009253737074336493,-0.02300715863876988,0.008134058021796982,0.04941521810037887,0.08512644649573445,0.18358583577645454,0.17950161014874164,0.35670264365422366,0.3947174196853748,0.1270843356908613,-0.015286707924628025,0.3471840708802012,-0.22570644263469375,0.27473520831531467,0.26976823394328553,0.06027583398508694
Frontal_Inf_Orb_2_R,-0.09527119444798551,0.09732480637732921,0.8300774839904564,-0.20518892212533815,0.13956471989604924,-0.03730478796787952,-0.07502993358359737,-0.32373887919274563,-0.12791632752156848,0.4532583877180956,-0.19252975616453272,0.3942058471313899,0.30187435603315826,-0.3026764908341885,0.37307149493855063,-0.08203871216317908,0.2433298318720251,0.13942286828489317,-0.03385219567716935,-0.20874181696996189,0.15927593607745777,-0.2034421453283121,0.07700354614913307,0.44177908976331093,0.5504668163840299,0.28452835161214146,-0.035065616077421084,0.007695540249070183,0.2802565873081744,-0.06127548876153937,0.044706308859788976,-0.32394752760849227,0.12744215163524614,0.0760944530053472,-0.06948843315957752,0.17940406861124616,-0.19252423080288408,-0.31897143089336005,1.0,0.14111514464689467,-0.04749891697161027,-0.014747242374604088,-0.10740207342278005,0.31800125247200317,-0.08211053299204917,0.1095795624050886,0.4075256830145218,0.38195674000208535,0.46478982852285317,0.46624148413633903,0.48202139761782165,-0.1904295495530452,0.034086437275789146,-0.026562629028872718,-0.4136482040195086,0.02878460380180681,-0.10588191416736781,0.31640628292180223,0.33642379660683286,0.225335603199213,-0.1013271635531515,0.04163604060358569,-0.03688232242439871,0.3743660194205772,0.09828261976682687,0.3394270247622928,-0.15987785692585854,0.2110645495634272,-0.025771470521356043,0.10779669209555845,-0.21292815622259106,0.484667924397798,0.6355797798222551,-0.08427369628469071,0.5169536765752113,-0.04480980200188791,0.028634344436797785,0.7768534428014847,-0.21709290284774974,0.3571579618387518,-0.4133444850653001,0.25019764501567765,0.6019372618534258,-0.3298373253444806,-0.3309415501090409,0.13919569848517374,0.13446500843949313,-0.4754829961295824,-0.41327873943409377,-0.09346432131911285,0.12767485153828684,0.07233882306669925,-0.15573065807854697,0.08753754776307729,0.22064445431652735,0.48000804912925576,-0.49212467314346975,0.4798419146192327,0.060274029498401126,-0.16374166922643468,0.37052360503086923,0.3405448836468118,0.1889216806457457,0.5937582407731061,0.17348697456778764,0.5445703152136385,0.1614441253437676,0.19538535759911244,0.4213333988177369,0.3201656296468248,0.0006099673280337689,-0.44541566317819575,-0.2925839142940601,0.5095644647972973,0.4431248466639523,-0.40712323668472855,0.139675519003157,-0.26666116422031894,0.15010827955694617,0.0667694007388012
Cerebellum_9_L,0.04142181477922281,0.15955707979224243,-0.010033017702676963,0.3152817955977456,0.016861470256602198,0.6392334090441253,-0.0032154643634316124,0.029725811846719668,0.09172862841073248,-0.21109427691408333,0.4752820077232118,-0.03527840898928369,0.4220768431152399,-0.09165246711701618,0.14849279312352318,0.20501135096180728,-0.006699105900619697,0.5366961474949121,0.03691120395851486,-0.010896574321564417,0.3691421074750467,0.03417512292740883,0.17088072113595895,0.24956713109119866,-0.03672518787305298,0.2650382150775741,0.10188304290631615,0.46056814703010546,0.4991750387279327,-0.0767787620405697,0.6967194986916626,0.10192893481276746,0.034810904267951685,0.23435272675325533,0.2560005747613175,0.1542904934859645,-0.010787170573916406,-0.03055283141926557,0.14111514464689467,1.0,0.18580334357905987,-0.045828129322480746,-0.05277964720994267,0.26726790988037014,0.4538114879339829,-0.03030889996246815,-0.05906384746606941,0.18770884329526036,0.32895345256226305,-0.09766778563394822,0.08500251141049164,0.008561769417343806,-0.05121965384469274,0.156623284103397,-0.07950914872005208,0.04549403837376146,0.293927149365896,0.6509167433139996,0.1633531015304485,0.17686351570984793,0.5666330502758766,0.06233360332585329,0.015489183333679086,-0.1505588805409573,-0.025935643267754382,0.1533835312888295,0.30915545811439565,-0.04685760908680956,0.6979804669356781,-0.040867011888617376,0.25462403335293277,-0.014158063962370217,0.2932163893916415,0.03624715711948215,0.5300460858497219,-0.1124969497898788,0.41625891876575855,0.05580820420566005,0.3750321636679596,0.41656980433371366,0.006734745391041255,-0.06824230294754734,-0.10011205863071226,0.008296586370114283,0.14317668870369776,0.4013118943696964,-0.015253931255893869,0.19967854135759078,0.033538423880582695,0.09015662071945434,0.24685009410915656,0.615512173669311,-0.05236669707122838,0.24641204334407085,0.48129315114337246,0.2808769831813764,0.17921951076225537,0.10097106049220346,0.03842976427164457,0.4902920113295634,0.2722430245930531,0.016028326767958553,0.06184069562316589,0.26667397187214925,0.36308567781891027,0.40440577981700826,0.3682303553166869,-0.09978998526092595,0.12688721349225243,0.10866006143286544,0.21393666669191105,0.1567875001892054,0.07852804809995483,0.2590907903702305,0.4076452809295908,-0.11143943152915804,0.27865202587212035,0.11242063078069187,0.32779057468463835,0.19414745239297457
LC_R,-0.0391270216343489,0.24728987731425991,-0.031867371326843814,0.14095826593122587,0.2602456548621736,0.426887999485386,-0.053183079258317875,0.14289927269034108,0.23975968555065374,-0.076336748179417,0.28553575221089716,-0.2551652684138445,0.05373538113080173,0.13823464226540091,-0.16269362671202164,0.276844314145013,0.24351416721139088,0.2553081565310269,-0.1978516937493822,0.13823726888543791,0.392297847964992,0.20291231274673008,-0.07397997321514976,0.24976197515212542,-0.2580878091316277,0.16818283580183957,0.12943153193623982,0.13682795927468525,0.41122737817850835,0.19682897700730395,0.23941079937013032,0.21756699206418356,-0.2705904052299938,-0.08202454399662758,-0.14012266101661788,0.0741998575683345,-0.2243255159357843,0.12246586546165997,-0.04749891697161027,0.18580334357905987,1.0,-0.037173750192083806,0.3016516498978507,0.22515631935482605,0.32649917661969796,0.02307996241765269,-0.0718651794212425,-0.11452124346165449,0.13093570520543496,-0.20261116913860405,0.09014689225019346,0.109555815266112,-0.045818198689332366,0.1880358488221478,0.2466187366567148,0.14002432924607852,0.22736596031034786,0.223844996215877,-0.09932099767856732,-0.022312200391792606,0.550131670805847,-0.021850817966148312,-0.13502180020696705,-0.12632736899909905,0.10460866956087046,0.1589160477164832,0.006557382088176953,-0.2827145825350931,0.3219629284599378,-0.2765672992072571,0.3469781383529037,0.02568239123506969,-0.0925845041571655,0.17461772641466802,-0.033759583016910434,0.05907830131216303,-0.25955774859788405,-0.18322155680640423,0.3263658902279636,0.09683938014265661,0.22251055677225454,-0.3350706726124476,-0.10395426494427278,-0.06035638456338892,0.12480186251421695,-0.03625621862267298,0.12451213063178257,0.46788697456651146,-0.0033153000083544107,0.20550929441314983,0.19477248465868682,0.38444168464225,0.07295926211091062,0.04098532129402756,0.19522860243392492,-0.13781657577200962,0.16691346108051955,-0.21266277216361706,0.14292412116383588,0.27062421319910757,0.3273399655976441,-0.09726197807835256,-0.14075546618033594,0.1008116081589278,0.04048468904957745,0.2207418363252153,0.0761463663757138,-0.36387411297979205,-0.09372873085199673,0.1440191214044958,0.21108116918886646,0.3545695983365291,0.15210191275085064,0.14637993283211756,0.256665387468956,0.13983328217879878,0.11361771316522223,0.21505238532568297,0.030128786767132393,0.09139630371166801
Precentral_L,0.0892277832789111,0.8043118110652809,-0.016070687248764256,0.4340018356525871,-0.264134955144189,0.13477640940059726,0.3134484424160228,0.29945414713026874,0.6290608575784237,-0.10554277036599062,0.09091136585628831,0.05616592394957452,0.28329428800215056,0.34136808622346304,-0.08067495550841274,0.5988476203607377,0.12764658696523792,0.23837061990565714,0.264858885415377,0.694310322785415,-0.011747310671657398,0.6600802896743283,0.13083875239296786,0.5704363260895753,0.3605050316149837,0.48079379418786794,0.7858034186040523,-0.027083156874285284,0.14907894676961456,0.3346995889605053,0.22024422991959236,0.652281789074063,0.40482945112107055,0.33202229412604733,0.14366950953271007,-0.1355407967135473,0.5121986592259482,0.1893014567597056,-0.014747242374604088,-0.045828129322480746,-0.037173750192083806,1.0,0.1879928789696708,0.39306557469151643,-0.1434659091862942,0.9265840014816151,0.5257213411936941,0.48139492782418053,0.3235803971946756,0.15605162834395636,0.23808470459751838,-0.45847415316502593,0.8617862010749063,-0.18077913938894338,0.41356386914059867,0.7322283109824798,0.09936135694813825,0.04162528839036075,0.24629645024033173,0.32704963623496386,-0.16506519025580998,0.17901994731543464,0.538034169583149,-0.07411724267308271,0.4965569273320204,0.5206698804634651,0.3109550178023086,-0.002146492017774978,-0.01918668260583825,0.0102394082282246,0.3553228780616631,0.43804876023359757,0.25167340209499417,0.6689831937819657,0.11192947924678397,0.807963569184116,0.17943566797788307,0.2718438947545301,0.33815139135199523,0.2662616751287661,0.10451249754758207,0.02081742286043485,0.30702713660949177,-0.11066303329783869,0.276092083486102,-0.023962863347354302,0.538170301568959,-0.10435479807483727,0.29241378629817016,0.7632260332465642,0.705021306932261,-0.16447778351942585,-0.13774534737206096,0.21205415127423913,0.40172851616310623,0.4945299536838607,0.3421730265514605,0.5083793712719101,0.022641320283256126,0.45803912081045883,-0.14173791489761403,0.5984124938167578,0.39334445651816013,0.13889062115934653,0.20275939856379877,0.3239022910992033,0.16211973534535343,-0.005042023902665756,0.7412280163118689,0.5084688178953518,0.8448742221122937,0.40334578022566825,0.7160705416979506,0.46344078090270074,0.32133699527512094,0.2654994961077301,0.36021293090696516,0.4510664299969564,0.42988961176331275,0.28862052779282804
N_Acc_L,0.48109873947953613,0.2802509710526484,-0.10841776789787094,0.18833899499974752,-0.16514986565950412,0.11947933964318729,0.0406817211090912,-0.05698604837083192,0.26670870058820706,-0.10474049266538835,-0.06268893304063951,-0.3424831402081465,-0.02997855145477108,0.24438609082881005,0.03142983723346674,0.16505538667366323,0.16871987956769754,0.14867892972216482,0.1985368214597317,0.19582963156012173,0.0683327091598871,0.25097927541439835,0.09949139382556836,0.1800369705706857,-0.03722202542603637,0.21019560827128378,0.2912386204202985,-0.22763452827784325,0.10429182193954084,0.17948277179829,0.049021024407501716,0.20971087134092203,0.12976352720543313,-0.030697761211969495,-0.2562246886180798,-0.1322210402856909,-0.009457930572710656,0.3609597750558297,-0.10740207342278005,-0.05277964720994267,0.3016516498978507,0.1879928789696708,1.0,0.2887222532636703,0.04648134657973231,0.13500922246592223,0.03162510195978031,0.10309091062440298,0.18817313114651407,-0.2223952088391495,0.10381927247924796,0.01197349672502779,0.09870017299146921,-0.1593347726193037,0.39708368277878164,0.2098113069084535,0.10551019825100638,-0.12134956679589788,-0.07403779423678397,0.0736939798012941,0.172628800793923,0.049650823308257014,0.07922687189863495,0.050715244294604986,0.6545515628188385,0.48243675001266745,0.19983957440573716,-0.2585794094769371,0.016759739953082612,-0.4056112421020404,0.0067555024600102175,0.15315496598943132,0.01933546048922885,0.2415958123705079,0.08940499681368504,0.17902089454870868,-0.3270052072477996,-0.11976178080078095,0.3126160914946086,0.22772170363315045,-0.0013470234598494649,-0.4574210435830155,-0.04398626322960317,0.07562921834065392,0.06898581476270674,-0.3032537774834836,0.20683316038694832,-0.003933071104290836,-0.10866565782834096,0.2324089601653373,0.2545889308902658,-0.15918067931320362,-0.2519159648185164,0.10557585283359697,0.24457356543808817,0.010546269672070823,0.0012451014999105205,0.0966892911113258,0.06089373427080728,0.14235752832306334,-0.11591677025941648,0.21648863643977992,0.074549341223794,0.3634938724166061,-0.17028650438103743,0.23401210179635834,-0.08098292164328114,-0.09651627729362328,0.009997020017832682,0.1689839591387865,0.22669634597909458,0.2191720426284801,0.24894814341363244,0.20075171140437828,0.3186419679271383,0.30457181920925336,0.07712731775206914,-0.01177596751233244,-0.016994387025814826,0.2599708186909184
Vermis_3,0.1611757440080779,0.5558537106934082,0.3284519596295544,0.4957505242935582,0.07007340405020752,0.17847605338946612,0.053122060733865925,-0.0739171005131203,0.5459291549802764,0.09156169319629126,-0.03041416734755396,-0.053866618098019035,0.4700524286041646,0.23129547425881744,0.2987566861907325,0.5326479713704684,0.49897250498754336,0.5628330538381114,0.11684159059228377,0.38226791563533635,0.24738402427099804,0.44704870719780904,0.5085783049639101,0.6399170466944238,0.22059442109793495,0.921326367015501,0.3995587394826326,-0.0445791750264666,0.19930643871456544,0.2949051349339635,0.4128015491686376,0.37943182132798126,0.2667726778240019,0.4307957594837003,-0.09165284199555107,0.12023572683924302,0.2372559817188344,0.08875301101995338,0.31800125247200317,0.26726790988037014,0.22515631935482605,0.39306557469151643,0.2887222532636703,1.0,-0.17843547034970286,0.3924178517287083,0.40479894576353864,0.5447988387549159,0.6521014058192426,0.03726520299046444,0.7022774820213279,-0.08720083113700988,0.42876292215729617,-0.3399727696387196,0.09743193259709065,0.6365472265314074,0.40587685808533674,0.29056049539017154,0.3550779021153188,0.33602167923909987,0.1035268172193117,0.34559494035082117,0.26994096757595115,0.3488780453276971,0.5522279833898434,0.6451939721539297,0.29928767868564243,-0.14925272244455765,-0.04786401385887297,-0.17662156283016756,0.20615759329174566,0.4089508902898698,0.5028537901500127,0.40936661238509653,0.6687981722245092,0.5413939581365157,-0.071744514857115,0.44903890450687434,0.35777249765634916,0.7618881566721971,-0.09490896761871388,-0.06487285455428768,0.34302198896089164,-0.1262055773291229,0.23516013320646242,-0.06316310448988974,0.3081040457738108,-0.043065817801986137,-0.02349503198941659,0.4084341323113273,0.6383787470865487,-0.11945251511679036,-0.2600177017556717,0.5021575697388371,0.8225760675735082,0.7049897021868448,-0.045052581005035536,0.7689444654877509,0.10390033289150812,0.3387632624030253,-0.08207657890160984,0.671728631430178,0.3179688405141163,0.6811756745340312,0.5964736835236213,0.7821117515614298,0.38811346796461066,0.06317482976829554,0.5448044770447393,0.36536003614122853,0.4581513732151614,0.1839746095007144,0.30926327648274715,0.435454793997642,0.5735996312870006,-0.02376677912494565,0.4179227905338778,0.022778766611211938,0.6397270399782367,0.5897217127643344
