,Temporal_Pole_Sup_L,Thal_VPL_R,Insula_R,Frontal_Inf_Orb_2_L,Vermis_4_5,Frontal_Sup_2_R,Cerebellum_10_R,ACC_sub_L,Thal_MGN_R,SN_pr_R,Cerebellum_Crus2_R,Hippocampus_R,Lingual_R,Thal_PuL_R,Thal_PuL_L,Thal_PuI_L,Postcentral_R,Rolandic_Oper_L,Vermis_8,Frontal_Sup_Medial_L,Angular_R,Hippocampus_L,Caudate_R,Thal_IL_L,Cingulate_Mid_R,Thal_PuA_L,Fusiform_L,Temporal_Inf_R,Cerebellum_9_L,Occipital_Sup_R,Raphe_M,Thal_MDm_L,Temporal_Pole_Mid_L,Thal_PuA_R,Precuneus_L,Cerebellum_6_R,ACC_sup_R,Putamen_L,Thal_VL_L,Thal_LP_R,SupraMarginal_R,Temporal_Pole_Mid_R,OFCant_R,Thal_MGN_L,Occipital_Inf_L,Thal_PuI_R,Paracentral_Lobule_R,Occipital_Mid_R,Cerebellum_10_L,Frontal_Inf_Oper_R,Thal_LGN_R,Temporal_Mid_L,Heschl_R,ParaHippocampal_L,ACC_pre_L,Frontal_Mid_2_L,Thal_VPL_L,Parietal_Sup_R,Vermis_6,Frontal_Med_Orb_L,Cerebellum_3_L,Precentral_R,Cingulate_Mid_L,Insula_L,Postcentral_L,Rectus_L,Parietal_Sup_L,Red_N_L,Heschl_L,LC_R,SN_pr_L,Caudate_L,Vermis_3,Cerebellum_4_5_L,Frontal_Inf_Tri_L,Rolandic_Oper_R,Raphe_D,Temporal_Mid_R,Red_N_R,Cingulate_Post_L,OFCpost_R,Frontal_Inf_Tri_R,Supp_Motor_Area_R,Cerebellum_6_L,Thal_VA_L,Thal_LP_L,ParaHippocampal_R,Occipital_Inf_R,Thal_PuM_R,N_Acc_R,OFClat_L,Cerebellum_7b_R,Cingulate_Post_R,OFClat_R,Lingual_L,Cerebellum_Crus1_L,Thal_MDm_R,SN_pc_L,Rectus_R,ACC_sup_L,LC_L,OFCpost_L,Frontal_Inf_Oper_L,SupraMarginal_L,Vermis_1_2,Temporal_Sup_R,Parietal_Inf_R,Cerebellum_7b_L,Cerebellum_3_R,OFCmed_L
Vermis_6,0.08947515672052192,0.4272892558131547,0.5024202772823323,-0.009587840861249525,0.8336972635080941,0.010698183469794492,-0.13359890582159023,0.2685167808175754,0.4617951219172807,0.1571719607653177,0.6098886920063712,0.07628200730234701,0.7531269883330408,0.27470873985774363,0.26638821038445865,0.18777604960902097,0.3297419820142718,0.31489364848272117,0.662923951729061,0.07574783050882214,0.36461745276319424,-0.16134150787760373,0.23792641418962868,0.17621261829691562,0.25581824122843755,0.11015270506463692,0.5794115722971861,0.8581684374539009,0.6090460659512543,0.5245937865692943,0.260099732973319,0.01636060498114645,0.023758910695310196,0.34516925076676847,0.23066773916479322,0.8655281778518367,-0.19651772231578812,0.17299254461440663,0.07277838321560387,0.18764118858701137,0.3027353433605895,0.09864786571566388,-0.032391476204053395,-0.10412972742042866,0.21802434656122804,0.12244885097062934,0.2926660330353722,0.6762132120931512,0.03199591266907303,0.25253197947899414,0.09076909200985679,0.3747767459068985,0.44143698589935576,0.23003347638202223,-0.026913923002191323,0.25026807077420155,0.3661994897832524,-0.01976255322659284,1.0,-0.025833972359701404,-0.09875905117483828,0.06134251295433652,0.2087646082450423,0.1802681511247057,0.21165992882373577,-0.16760640873127858,0.2052410617676914,0.03515083680287013,-0.02333442100854837,0.21968301056278464,0.35049767443330027,0.07196751346851923,0.055721667023019436,0.27187052376827786,0.06087709627841247,0.486906342835675,-0.28081182227743556,0.7088962782312364,-0.12456340912504589,0.0993112601898505,-0.07078694241944657,0.2205748541595581,0.030871621779781654,0.7221101264672792,0.23179953346239174,0.5767848551967897,0.1289471844624314,0.8605871671055253,0.24814935481399114,0.10690090953562308,0.042301611571066974,0.3815751665078521,0.4086508328009387,-0.046369469542415984,0.7640544508662003,0.06339564576215066,-0.19079388568125105,0.05169349956954414,-0.10626023306391129,-0.09073172324256237,0.2185087313883715,-0.3151769609785374,0.2238470272213559,0.4004041638130557,0.16197650285041082,0.2719177675428304,0.17473407791475495,0.07995591515107658,0.45615432107096565,-0.20794319607795242
Frontal_Med_Orb_L,-0.5599792454331156,0.30663294039687844,0.2840802607392393,-0.000299720723368444,0.18317897361370414,0.31899031049891585,-0.09292459215721575,0.11965397310454728,0.06145265766423299,-0.2775132988372719,-0.5667855041188528,-0.09034906428402538,0.3407376596329499,0.3614091204653003,0.32200522392945846,0.2837180066955142,0.40041764151443604,0.35862500436027955,0.17296468206315402,0.30679017015936527,0.4111029679068474,-0.06393922960149218,0.21408881867646298,-0.13961820101304584,0.10683911823805463,0.1892408630066529,-0.1543918245927502,0.12790307816620874,-0.07950914872005208,0.2768953788991173,0.21499448150875297,0.03174948336722073,-0.2228561056715601,0.07413695289782316,0.3904518311639868,-0.3418978858160478,-0.19271695412390819,0.3686387940770781,-0.08313800355827532,0.18225534970119558,0.38249368555632857,-0.11288250661201538,-0.06656159190377564,0.10646015812511161,0.15071824015608734,0.2913162245155988,0.3919879067959605,0.16638215957488708,0.13077485950924872,0.39536989241797277,-0.09152002494467786,0.19674613024339796,-0.029947208087492738,-0.008890439853610132,0.2106165633714683,0.41994838682010177,0.2791799323144961,0.18816492584198335,-0.025833972359701404,1.0,-0.020868218675824644,0.26131442855617626,-0.21926307197687148,0.368785638526646,0.45837891402415537,0.8336369413278534,0.16943584782381055,0.04950846499134522,0.23042663867110522,0.2466187366567148,0.19302276833229914,-0.1507002044167145,0.09743193259709065,0.12526076015741072,0.15222938624840504,0.28319740495498413,-0.203325037704139,0.3560171055733383,-0.11783278232387173,0.5085579170091408,-0.5178321238132979,0.08862319661087836,0.2729108760329126,-0.2674529730275985,-0.021792147798448177,0.12999782433867155,-0.25151368018624015,0.05003452184261057,0.18485135488547888,0.554160294034977,-0.5995462278916737,-0.5439249646543084,0.4619729947052479,-0.26249862056502893,0.25582951294619777,-0.61243157744638,-0.16947152504759783,-0.27755039728511577,0.23140885883331747,0.1094436362693523,-0.08295920823574716,-0.33444127144444075,0.27339075499490556,0.6032582888018794,0.12928728828368014,0.2106845419358923,0.5563725280952211,-0.719130651146169,-0.016802235379296676,0.04364852880564554
Cerebellum_3_L,0.4188627779209446,-0.14156026479530653,-0.3356305626551586,0.2613455983956992,0.037714400633161185,0.37763798955729466,-0.3673702681227847,-0.10594085684785888,-0.08523716771626909,0.2776404948463125,-0.06579077035615052,-0.1496452428078144,0.000115345919064856,0.1199127717976899,0.31413213602101664,0.3602553921339837,0.12248923832935427,0.3362639674997674,-0.6811326326837707,0.21438164353789288,0.1360334642768608,0.2986820594414828,0.154926530887281,0.3846367739233796,0.2629314085495151,0.381785485089578,0.5451307264594809,-0.385826474856735,-0.40323138553603505,0.21639152960026595,-0.16953421466677807,-0.19145724587870785,0.1660106050654321,-0.3816230247499795,0.378453455289308,0.022613173967574136,0.16642848875099772,0.14800769249967763,0.26592850597451506,-0.1654833078052356,0.23724293767674287,0.17534839229953658,0.3248981393836289,0.13269749925806326,0.13022228883353676,0.2930051385523808,0.27672570807779945,0.08316351140133538,-0.1077396715035692,0.17210491385505783,0.25229976928076414,0.636267343769809,-0.26598911731397146,0.23000395328056758,-0.023277539399594392,0.11676404543266215,0.3770320253859533,0.45596699678540686,-0.09875905117483828,-0.020868218675824644,1.0,0.29669388655466744,0.31927120174714724,0.2260634605561973,0.3344122633203389,-0.014522264056783632,0.2586182713844923,0.2896218198267144,0.1826723984694705,-0.18173949777252105,-0.05287580674459574,0.0446218624859909,0.1911176540162438,0.23087453278023054,0.41174906552140006,-0.09629660478127831,0.2534844660470435,-0.40971676238950305,0.17184351201114498,0.2918292617550349,0.042924715202283574,0.002474055675072184,0.49737467201203833,0.3385692836457761,0.2843246109823587,0.3269209805587768,-0.12692444703285952,-0.23703419558246044,-0.01117045049071027,-0.24944903647102673,0.13056442130222293,0.14725716147904594,0.1669606369939801,-0.03305522862213015,0.23888263101216606,0.3505674255058697,0.04971123417137189,0.43458145841990614,-0.020034672935071045,0.23917039347387015,0.6849091903926143,0.2188387867133616,0.36871305302670754,0.3507152483820357,0.30619615290908453,-0.4298353514305023,0.10472087545407723,0.3741739706868262,-0.3570173933858471,-0.027748441570342106
Precentral_R,0.1273460352037185,0.26521988821052783,0.20803363810772516,0.4372588889944258,0.287662557694139,0.6506795680260611,0.24708156045041774,0.022984860047813662,0.2833289146083301,0.19683966009381967,0.05696487828001608,0.32170367228927327,0.4218775225645221,0.3532952104985271,0.6628414177734425,0.5452560279783056,0.8518895070033511,0.35385553827618893,-0.005973285545650203,0.47654204615156676,0.3152524544154754,0.48326361312281596,0.5340369856412966,0.08401090659093507,0.48528779035643055,0.479130103094694,0.379697557676858,0.13458669387864883,-0.03030889996246815,0.258518430688593,-0.09822023601613104,0.30910761525338365,0.002583360615251488,0.009499675967903081,0.5964110893277369,0.051225184567009856,0.3139666956633058,0.6368406472301306,0.33965856259920835,0.33582487531213345,0.7199419701836011,-0.11389347811697721,0.27124635442352135,0.4217277433675084,0.4523685688601289,0.7220342839946884,0.767985198873255,0.042869852445023976,0.3848686952703279,0.7577570841570499,0.5598587888285979,0.49323077646584557,0.05033634569402904,0.2637680514305581,0.191139797614074,0.6152791068043569,0.5749394081623158,0.2946446196956208,0.06134251295433652,0.26131442855617626,0.29669388655466744,1.0,0.24427882307747914,0.4284321553359841,0.8482290383403565,0.11132740651262846,0.14518550301502717,0.18737220337386348,0.40472597406982197,0.02307996241765269,-0.142410893734497,0.20459134832182665,0.3924178517287083,0.38817667885260626,0.5975446250132905,0.3775019658870175,0.0010737500929414192,0.23548187447514338,0.1570258700016174,0.7289695727282524,0.14465861423414642,0.5427588477778207,0.7586786082224148,0.23123760335911983,0.3757158596458125,0.13043964611806605,0.12496546073437495,0.10421336437458487,0.22966830651113634,0.12715832393295456,0.13260053555698353,0.1817629727197722,0.5756972763367385,-0.5108073695930271,0.4604082756692907,0.08289376019382397,0.243602462989967,0.14196759746059665,-0.015351499914150761,0.5232051526010361,0.4975937168522156,-0.08172773261103708,0.7566427312380754,0.6570115237886397,0.037981103321692175,0.3306679090087086,0.7382660524366044,0.12333945199590995,-0.14428743438104386,0.14909895586842886
Cingulate_Mid_L,0.4956211454873042,0.08473354955792914,0.17777712439749394,0.5040121482506319,0.26100308680288575,0.5511636953197709,0.2894197026563132,0.017297755578665527,0.325896781980014,0.5139755243034558,0.33777208169575457,0.4445942426675028,0.15777941060648823,0.19468653972895775,0.23578271109456617,0.3032179967307454,0.16846784729376055,0.28518767993892463,-0.09469964356739646,0.5026180969374406,0.000760925142851427,0.6152359284091343,0.42912931708155017,0.4636929828512918,0.8576252466327413,0.1388371048281252,0.6477586143167959,0.04560801285449028,0.24739130614331017,0.03201651940088764,-0.3216137687290816,0.3879359708732986,0.07243957265573377,0.17644391750965138,0.18125841453693226,0.31615222640514473,0.5700149934096987,0.39024948021730166,0.4011165672057955,0.1940599458967027,0.3848213579555727,0.022082245467647088,0.3510715895129146,0.42337017544059485,0.24862141837728474,0.2884976234651095,0.15959279030138493,-0.05628922885227085,0.21428785086474927,0.1987575147962137,0.6242055221351889,0.4447655949134715,0.3394613867996787,0.5042267943773063,0.15057528356698535,0.33608724624369374,0.33247014283315035,0.11833736732424063,0.2087646082450423,-0.21926307197687148,0.31927120174714724,0.24427882307747914,1.0,0.36944822998366333,0.278545302256383,-0.3009727690280533,0.19409119706833727,0.21255003664017044,0.3306154975896383,-0.10848908235798123,-0.25973860852502,0.6096521455502751,0.5347505880023713,0.542209772365883,0.4738833404475669,0.3544696129345801,0.1832131905536566,-0.07804660330634401,0.26657349335914976,0.06930355810290852,0.5009471486260079,0.300768414080198,0.33919941093509076,0.3980865024079472,0.5909380096277531,0.38153411737753384,0.43822436065168463,0.03321198960705935,0.21122261961139643,-0.10889406434899432,0.29765384876675144,0.3866029462946702,0.2058794801210643,-0.14954848077671568,0.2758766575564431,0.18278008453784225,0.5101024298243357,0.4313994737822486,0.06944497827181108,0.5122013523827655,0.48093054550897807,0.36922163353335963,0.4158864510205466,0.1420182712213704,0.11952912259381532,0.18665552171461963,0.19059231972991988,0.4744111605915076,-0.10986145962965888,-0.0007209101988133706
Insula_L,-0.03900557301978122,0.010867048683869809,0.417025589096134,0.7643136622703541,0.2906643287571663,0.6774489034177402,0.0772979998027125,0.011514686469441942,0.2574825920111723,-0.06292567725162754,-0.20220843591767304,0.11120449940312367,0.27637013135853084,0.19813053279458046,0.262367725593642,0.3362151854831682,0.3360788968305552,0.8196456870174597,0.051872490811435065,0.8091215065074774,0.050722793393359576,0.3207746207805099,0.5597382587646229,0.49544098732347075,0.5580409168262793,0.019436727698588892,0.4129868775424573,0.045561093563889245,0.056836761926864064,0.02215861566725188,0.16881489389053633,0.1199206502058844,0.16125533219912266,0.08554552245765061,0.2649230184465765,-0.0021652159349750378,0.38893047768088423,0.8717419274421313,0.16455441315988717,0.13765015371337616,0.3914592171040169,0.026614965689375453,0.5523603519089877,0.4291137491651247,0.3978977865435221,0.2870290027899918,0.34288332620088063,-0.004015945631670905,0.34561594141132623,0.31906858234899316,0.4231773101605571,0.573006945114903,0.048545333535923794,0.3356303069186961,0.5893219369183782,0.28812985667632335,0.3470784027951952,0.053403943003615256,0.1802681511247057,0.368785638526646,0.2260634605561973,0.4284321553359841,0.36944822998366333,1.0,0.5811760793568593,0.2501182938179634,-0.10902989399545424,0.06261069820957525,0.6930188360758733,0.12866084405921102,-0.36399657871617125,0.4397822786416453,0.27644457585063414,0.3180820417929624,0.792267524080732,0.3283613341223818,0.10780594328483989,0.1408377596737106,0.09130016475341944,0.3393238496232527,0.2510327446633645,0.14647046611286463,0.2572578589331759,0.30524634606707907,0.17338841613424905,0.10595169367276105,-0.043261660099641136,0.011030304988671587,0.02002551117795618,0.34236179565697555,-0.22452319876025417,-0.24507809055857527,0.32903380025907636,-0.41438033867216917,0.39432028485725873,-0.19349410409922552,0.07121459555788705,0.019221774991929563,-0.03316119188467343,0.6404775613074979,0.2726611785453311,0.09270867750929503,0.6888115169104743,0.5020236340104014,-0.031804289074427304,0.13339947372017608,0.4934015079175745,-0.11738755197827862,-0.261266785498028,-0.29207089921987195
Postcentral_L,0.1232048654299525,0.2634756733275325,0.15811362325958642,0.49185326338065016,0.3655065076524951,0.6610494942037043,0.1253375209597976,-0.06645835872202487,0.24064586884084344,0.1335460056819597,-0.02150130569616426,0.19039804853273412,0.536179068192091,0.3943713848181368,0.6509398392720029,0.5519836414271667,0.7857296093517969,0.6425226701454113,0.06927872866592232,0.5430101021077613,0.4300968986970187,0.44132326292908863,0.5585755053515453,0.17067188320906274,0.5602304407602842,0.4882594375077821,0.4919772198655458,0.1743739132005304,0.016052375721916094,0.4324673499213033,-0.06041438642208756,0.16714098444193914,-0.073725820714592,-0.01729319333247742,0.6986573994788063,0.07759075143690815,0.18003385075338169,0.6978826501321651,0.27869254744799093,0.34459404135064253,0.7107639890143215,-0.08432299793471469,0.2825939487790847,0.4277189619063637,0.49530449332692533,0.6759828141199128,0.7621796991279934,0.2222778434456811,0.4603001488826656,0.6912686476717399,0.47972796085984654,0.7469600563333513,-0.04075151943888778,0.26038503956857284,0.18525460129718982,0.5956094934677713,0.6081358370380139,0.37178087284523387,0.21165992882373577,0.45837891402415537,0.3344122633203389,0.8482290383403565,0.278545302256383,0.5811760793568593,1.0,0.31172271925692846,0.23838145259018617,0.20431907485898343,0.5872972675702814,-0.04966627848911234,-0.15331528980958795,0.13956227219094997,0.34262026465747636,0.38120650457990557,0.6562376152294104,0.3739223939446538,-0.008400487514159338,0.2943584953468285,0.04427730370106765,0.721194759668595,-0.051382925048294656,0.37683726313562205,0.7386239672030427,0.363483563662577,0.36129552303094786,0.33683921740458755,0.022232469871204162,0.17597316093763885,0.2701942816205269,0.27977311617012796,-0.07478265007659349,0.10659750161764903,0.6430157669949653,-0.4720765862512658,0.607888402578454,-0.0739335018131138,0.079714866550984,0.13772766213610474,0.10619654431337146,0.4994331639882422,0.48048707197451707,-0.14319066136190833,0.8590013240750446,0.8437411057984902,0.06999985915771482,0.18787061737147653,0.7987945911749694,0.017448758003169244,-0.24200727373282122,0.07633102609162414
Rectus_L,-0.5419178862081581,0.20430324777349987,0.0914024590904409,-0.054460204431559196,-0.0043139682782776965,0.23185815066006887,-0.13683202422074373,0.018362975637370313,-0.07881475466921675,-0.3150845843419822,-0.6499492507036991,-0.15586728992385462,0.17555507803130477,0.25060172986532336,0.16483328602527908,0.11627512083909398,0.2206998525182588,0.2983784286365373,0.09841101594284579,0.2364583206950321,0.2900300787226156,-0.11842448464413306,0.08603923997261587,-0.20238506888544142,-0.03581132207587011,0.12021553430967355,-0.31300022886937895,-0.03712190276162375,-0.11143943152915804,0.1626738596166161,0.2886125333354299,-0.06377291204349639,-0.21159557045316058,-0.07621668132921643,0.2930713010813988,-0.480989556541681,-0.18238838635408086,0.22393660054355657,-0.08750559021038037,0.05117758293026928,0.18468114823258042,-0.10222354304993728,-0.028403629643854972,0.1431795868172149,-0.024273334323679674,0.14434761281858957,0.2627587924306994,0.06323038634128925,0.009082416766825363,0.23152491761463775,-0.1611984527471627,0.08882843577104996,-0.11734712651723214,-0.05639568072841505,0.12686763110723964,0.2067660195097434,0.09741566423266335,0.210544144372764,-0.16760640873127858,0.8336369413278534,-0.014522264056783632,0.11132740651262846,-0.3009727690280533,0.2501182938179634,0.31172271925692846,1.0,0.1789078870408726,0.027426833414228968,0.16645894439027434,0.13983328217879878,0.1262634367641273,-0.22655532349241214,-0.02376677912494565,0.007000557249123046,0.06518154979936809,0.061251613304865594,-0.06023401363022952,0.17924988756889973,-0.15427179108976868,0.3769711218763802,-0.5801861925925323,-0.08859288146138439,0.17899770139353,-0.3820211718150668,-0.10358499715868051,0.002251070050608492,-0.24768527048384706,-0.15391760940790425,0.21759047901638814,0.48591822673606067,-0.7029289551686061,-0.6082652257277712,0.31650931104343893,-0.1366118826274871,0.051782976880283604,-0.5231804550613852,-0.2920750057028353,-0.24100273809982065,0.23582332584776278,0.07213826887629377,-0.23103967691731084,-0.26049557305511567,0.16747542773824733,0.43658711807165446,0.16836328262175973,0.058177928837830475,0.3850848109317656,-0.7142987050916804,-0.0239905320796505,0.14676802169211145
Parietal_Sup_L,-0.12486355550914978,0.45270722016227327,-0.08250123697487244,-0.2576265683017771,0.4149817230011356,0.11443141526544738,-0.2661190965816797,0.10653565757979523,0.18700501075656764,0.29893772397991925,0.023790175767430175,0.28442478893210027,0.3321598331451969,0.4200228001708713,0.35031676793118094,0.42584625586980684,0.3747320024147641,-0.0828123773361786,0.0003012013313174469,-0.08541746674262772,0.7192702574190332,0.09401570756104756,0.21573218558933632,0.01954722332238276,0.1676503624182745,0.40241659616327907,0.21314072260702693,0.2810421512623281,0.1372325686943143,0.5807948431992007,-0.056066828455463756,0.08151865859730938,-0.28670066491757723,0.038745221686690395,0.713219382169835,0.15747082182608818,-0.13989456575896395,-0.05456121045756835,0.20461759701213394,-0.054149374493026446,0.40883075897908644,-0.11966696348800304,-0.29591399700733545,-0.011777609870767116,-0.1824277259018972,0.30904095562478395,0.5140292180194455,0.5229092387389167,-0.3588769770940814,0.35699702987777443,0.04043374576461197,0.15583197184456377,0.06497094542089343,0.30486677340376617,-0.20640691321747762,0.435277172449038,0.47476142409190936,0.8403200254930258,0.2052410617676914,0.16943584782381055,0.2586182713844923,0.14518550301502717,0.19409119706833727,-0.10902989399545424,0.23838145259018617,0.1789078870408726,1.0,0.2691125810225559,-0.21232008500047997,0.2144230055214518,0.3925220790131518,0.007869005253604995,0.2949669042233453,0.4199655998484793,-0.08941148149067407,0.24435668259580834,-0.2292853463470874,0.2131755624713122,0.18589239331904656,0.3440894251054194,-0.23563673837906154,0.2791093928073049,0.4713993457658021,-0.023041966376362612,0.35813266930378806,0.554393377285534,0.17498456845254917,0.09760942472305305,0.4023806674993792,0.06922236583544437,-0.17060230971065407,0.062470603650829536,0.48311827826838266,0.19861125701667506,0.2838004097524108,-0.01560704655927499,0.07633891235958197,0.4380716155133556,0.2614359450810238,-0.13453548391741416,0.21003587592471504,-0.07863795481533592,0.057987882739180256,0.42513932839463686,0.6155085806643897,0.06002446793921584,0.28750496376758633,-0.09024861618436882,0.43395480573362416,0.228184067196081
Red_N_L,0.11519932369376308,0.0309509040521537,-0.08923347143188383,0.19320637697568885,0.16151638622899447,0.25264226997932404,0.003683833501311197,-0.020990025901812422,0.12597463734109782,0.1558543211850089,-0.17196454304404318,0.17165834588172982,0.18286361352592312,-0.04371276481699403,0.2732900809251938,0.2477472896146271,0.2038923651798186,0.14202248707729426,-0.1508303273876111,0.2138244693384849,0.060621269930299704,0.3798590727108347,0.25503270453075033,-0.045984267719461264,0.24952976971302998,0.5254919233836962,0.29031539550409186,-0.03308237491107267,0.06233360332585329,0.12578562941867782,-0.113457333201995,0.20822666599954828,-0.1973651780336109,0.03694042100440571,0.2827263877170219,-0.07551436135646013,0.11759364469904364,0.1918689142428297,0.25902098233043247,0.44984065602346673,0.27188403281585316,-0.17961272907159676,0.07590631143513245,0.2990436464228994,0.17441388800208163,0.37291105526282264,0.33582310996538545,-0.060579800542184085,-0.04026878083482353,0.2270207441786741,0.32597521643297267,0.3119991669639058,-0.015523348291398653,0.36880733884557465,0.2183335871979614,0.27458847466079717,0.3374991359288585,0.3061696232584304,0.03515083680287013,0.04950846499134522,0.2896218198267144,0.18737220337386348,0.21255003664017044,0.06261069820957525,0.20431907485898343,0.027426833414228968,0.2691125810225559,1.0,0.2772765162496165,-0.021850817966148312,0.0978823696866525,0.2925052289716636,0.34559494035082117,0.38809889809609377,0.282032997181698,0.04451933643657114,-0.1375397032683926,-0.10541422442845255,0.15226637291135198,0.2953916496876428,-0.029565561850821105,0.15486890559780203,0.22840555540156648,0.033807477831856905,0.12580499371047976,0.35657969810014534,0.3218771678098403,-0.1613117588584582,0.010567026587713284,0.16771542825305266,-0.08998497667013873,0.05816624282347149,0.32029207838850154,-0.09718966827221384,0.2002531861646122,0.13797758589337866,0.11101309566077618,0.20393032349226162,0.2606693980076181,0.25395267918102316,0.3166600195495727,-0.07153838414667875,0.2562197505984248,0.2229684226776919,0.3668077394148102,-0.03753365437529116,0.17337518585655495,-0.016421875986368573,-0.046581161245373225,0.04044543944157051
Heschl_L,0.17045594455780264,-0.10003945731366518,0.07347684039881947,0.7466042764243784,0.05395878186616784,0.5934076335043997,0.22952883628421908,-0.1923409981003082,0.16483646973137664,-0.01956261512581242,-0.24593683072921882,0.0698086281059453,0.16193180182827496,-0.010193812296324668,0.1796455383338406,0.16645411535335183,0.24887783172186304,0.6663572770686975,-0.09017987095705582,0.6251244473961166,-0.16002294130201658,0.523955577088213,0.44525268106739835,0.1852452065365665,0.5279541455588849,0.24146609035655575,0.35522016203230916,-0.17861120890991594,0.034810904267951685,-0.08829856878278518,-0.033792171950250936,0.2038041732989561,0.00026759226659825897,-0.001722664154521136,0.1670410237904384,-0.19887219862373035,0.3838799403381167,0.6892689931801183,0.31580940188908174,0.3745322615536195,0.3128274972912483,-0.11466604675058158,0.42991029914624185,0.6400076362263637,0.4135641907369633,0.2954947241285357,0.27286659782926304,-0.29027659905828906,0.4735457944308157,0.2340108048440292,0.49164587814127103,0.5968183892836253,-0.0920074626177317,0.32578048633577433,0.5186111101547556,0.22470969521159398,0.22341415179156543,0.0033326329576816773,-0.02333442100854837,0.23042663867110522,0.1826723984694705,0.40472597406982197,0.3306154975896383,0.6930188360758733,0.5872972675702814,0.16645894439027434,-0.21232008500047997,0.2772765162496165,1.0,-0.2705904052299938,-0.48674640705334615,0.41818892672866104,0.2667726778240019,0.3161103027330167,0.6905636040453234,0.09219139753628756,0.21061705664948538,-0.10904384258098265,-0.03278927119824789,0.2991601790327869,0.11355581426910724,0.041360658439562346,0.23299170541046443,0.22347552502298912,0.1130872184658384,0.01639239138660604,0.13990379085169344,-0.2047229830153173,0.003207303438436486,0.31923704302202016,-0.12954329720153634,-0.09481768361090707,0.27351724440797415,-0.44256089644692054,0.2661237697682875,-0.08582296992876869,0.13844235276242328,0.054848391193044986,0.1603811207161719,0.6589945701627496,0.24155874329646443,0.07599922867582999,0.658383087990189,0.3499680148313089,-0.10557189808319681,-0.03387800424358994,0.45312336924856056,-0.010028726196629648,-0.4951651555545296,-0.08976798248602047
LC_R,-0.4224477302483501,0.3263658902279636,0.41122737817850835,-0.2580878091316277,0.4206126641248299,-0.059707216429071695,-0.0925845041571655,0.2411748798874351,0.2553081565310269,0.04048468904957745,-0.03625621862267298,0.2207418363252153,0.27062421319910757,0.19301040566793282,0.17461772641466802,0.3259159727746875,0.21108116918886646,-0.053183079258317875,0.3219629284599378,0.02568239123506969,0.3545695983365291,-0.21266277216361706,0.1589160477164832,0.14801411042510265,-0.11452124346165449,-0.06172932900915388,-0.08202454399662758,0.426887999485386,0.18580334357905987,0.16691346108051955,0.1682087293746323,0.13093570520543496,0.16727220728315487,0.392297847964992,0.20291231274673008,0.13682795927468525,-0.18322155680640423,0.07762648588876084,-0.11054811529185776,-0.022312200391792606,0.19751151436203027,0.07295926211091062,-0.20261116913860405,-0.2475454312467425,-0.03112482728577717,0.14002432924607852,0.20550929441314983,0.33649584951257766,-0.14075546618033594,0.24728987731425991,-0.13781657577200962,-0.2243255159357843,0.223844996215877,0.09683938014265661,0.041949403914477414,0.19477248465868682,0.276844314145013,0.13823464226540091,0.21968301056278464,0.2466187366567148,-0.18173949777252105,0.02307996241765269,-0.10848908235798123,0.12866084405921102,-0.04966627848911234,0.13983328217879878,0.2144230055214518,-0.021850817966148312,-0.2705904052299938,1.0,0.46788697456651146,0.1008116081589278,0.22515631935482605,0.19522860243392492,-0.0718651794212425,0.31636328875116915,-0.36387411297979205,0.4242897447357214,0.24351416721139088,0.1579742448192294,-0.031867371326843814,0.24976197515212542,0.05907830131216303,-0.14012266101661788,0.030128786767132393,0.13007804642788984,-0.033759583016910434,0.28553575221089716,0.006557382088176953,0.16091546328398332,-0.2551652684138445,-0.19069050825413497,0.24747431781948595,0.109555815266112,0.19156258930114423,-0.2827145825350931,0.09014689225019346,-0.07397997321514976,-0.0391270216343489,-0.1368009926137598,0.044688095251313543,-0.076336748179417,-0.12183374722280134,0.15210191275085064,0.22736596031034786,0.3307273891689316,0.12943153193623982,-0.3350706726124476,0.550131670805847,-0.1978516937493822
