,Rectus_R,Hippocampus_R,Parietal_Sup_L,Heschl_R,Thal_AV_L,Thal_LGN_L,Thal_VA_R,Amygdala_R,Frontal_Med_Orb_L,Supp_Motor_Area_R,Insula_L,Paracentral_Lobule_R,Frontal_Sup_Medial_R,Cerebellum_8_R,Cerebellum_7b_L,Temporal_Inf_R,Occipital_Inf_R,Parietal_Inf_L,Precentral_L,Olfactory_R,Putamen_L,Thal_LP_R,OFCmed_L,Thal_VL_R,Vermis_3,Thal_LGN_R,Cuneus_R,Thal_MDm_R,Occipital_Mid_R,Temporal_Pole_Sup_L,ACC_pre_L,Thal_VPL_L,ACC_sub_L,Cerebellum_10_R,N_Acc_R,Calcarine_L,Frontal_Mid_2_L,Paracentral_Lobule_L,Calcarine_R,OFClat_L,ACC_pre_R,Thal_PuI_R,Thal_MGN_L,Frontal_Inf_Oper_R,Temporal_Pole_Mid_L,Pallidum_R,Thal_PuM_R,SupraMarginal_L,SupraMarginal_R,Frontal_Sup_2_L
Thal_MDm_R,-0.02124644626224764,0.7156333074873836,0.07633891235958197,0.2092203759789732,0.37675402120786805,-0.26831525940903483,0.49635380964583536,0.274397490931556,-0.16947152504759783,0.3023858585788243,0.07121459555788705,0.10660189839724618,0.05666951871574957,0.40232225515103187,0.1964868529166707,-0.018566008630752057,-0.18306966076485257,0.1961317581806321,0.23808470459751838,0.39082049333621116,0.19925377552817108,0.15955244631062893,0.10028977758227527,0.6510589422238822,0.7022774820213279,0.5390776898554427,-0.30955318853591307,1.0,-0.3930948245690468,0.17725813029937346,0.05722065079483843,0.2104436032292813,-0.08665037690428316,0.5585403951253839,-0.12630184902188193,-0.2175002600848837,0.4466615090955655,0.20549512518103977,-0.08625998947594464,0.24901552671424565,0.27825305247084997,0.3527487561130803,0.27819289421196153,0.26658576771854275,0.013118101341892122,0.5203931438345846,0.0864082477694248,-0.044092418631436675,0.3588872463545337,0.1389949050571687
Occipital_Mid_R,-0.019526167665728907,-0.15632603500367168,0.5229092387389167,0.20200294845033856,0.15536892518452125,0.2851945971619105,-0.0055696977842704595,-0.5019504371683141,0.16638215957488708,0.1385737990987186,-0.004015945631670905,0.3360066643912139,0.01087237008974614,-0.11739179039013801,-0.00723111358308316,0.60875013042292,0.6858424994104683,0.483885860486552,0.0911683643762118,-0.012111562726526215,-0.0976505193841171,-0.09184571504626253,-0.13666544183266727,-0.32556288289778473,-0.1794712464968636,-0.24787935702737302,0.9252858066659696,-0.3930948245690468,1.0,-0.06147782970133568,-0.25704965560185294,0.3830752154999418,0.20063912169402312,-0.5025529682100179,0.042780890454430995,0.7417107377196009,0.12578032635680525,0.07887747328307314,0.6988197801617868,-0.0829031836469621,-0.39871522917199964,0.09374821727788965,-0.343000016645471,0.19696118297251494,0.012280617900331126,-0.020836021043482176,0.24619437875328962,0.44744907107802895,0.20495440283678457,-0.03537421975246223
Temporal_Pole_Sup_L,-0.16866791415851015,0.006092247290551101,-0.12486355550914978,0.011697202370802823,0.18040033741771277,-0.18721735137507237,0.12516549220369114,0.23002572472791663,-0.5599792454331156,0.1817537880026773,-0.03900557301978122,-0.0653345550932229,-0.05762648671677078,0.6360102579822549,0.8143708827399854,-0.18661757473314947,0.004252030954825609,0.05834526204974611,0.08942332641728003,0.06510070560169331,-0.02344801878823476,0.009159872281042076,-0.04022169660121858,0.220607233125018,0.02312385405882013,0.346056587835464,0.10183898742492485,0.17725813029937346,-0.06147782970133568,1.0,-0.11741959919746203,0.10331462923925236,-0.20056485970264926,0.11155170001441375,-0.6155399370812985,0.1343597895877024,-0.05841647578338489,0.19574580554009274,0.017848695252835733,0.609237801017505,0.17627544035742132,0.043194389179168347,0.1386970040388199,-0.037847562980043346,0.3958190679170813,-0.11069461371923277,-0.11468687721165217,-0.07738254269608638,-0.0017409435387316552,-0.060428613227101684
ACC_pre_L,0.1541309758768039,0.06661095023815994,-0.20640691321747762,0.06918990042463685,0.19765465477724578,0.36940258370523504,-0.02233903516513977,0.14647352958393026,0.2106165633714683,-0.1183732471434415,0.5893219369183782,0.10984737501042313,0.5832556323685706,-0.23437907766565397,-0.27511058680544925,-0.044748862674442384,-0.2088659434159196,-0.11628408304419252,0.12621361487990884,0.0406578023210723,0.5808558466984421,0.4108025375522358,-0.1567495653701894,0.18412822897516506,0.1110060082931864,0.2932140734114244,-0.26468936789824915,0.05722065079483843,-0.25704965560185294,-0.11741959919746203,1.0,0.10700969761435672,0.04654097778733482,0.12272987297252007,0.3885439597698004,-0.033520664937989386,0.1505060537084893,0.08904837797846935,-0.16138518942167615,-0.157063296973016,0.4386256559716825,0.05056331830067392,0.409784240447822,0.18324924793511244,-0.04742953046161938,0.003338935657511466,-0.228205946323521,0.16090313718144675,0.1934941206943378,0.5222987928049803
Thal_VPL_L,0.14455979290392448,0.40343610385547884,0.47476142409190936,0.250043512015617,0.3501405880439425,0.16629101978002359,0.42631069790855664,-0.17688930797602484,0.2791799323144961,0.6661497407574893,0.3470784027951952,0.6789806050963308,0.4748353744058282,0.05675591061178431,0.012542619559319406,0.37732939795085263,0.30344030054188253,0.6317285310711603,0.5988476203607377,-0.08189770834718725,0.46641713719979366,0.18683583214959215,0.0321150902502027,0.5040514604461555,0.5326479713704684,0.482346353129426,0.4307790002085731,0.2104436032292813,0.3830752154999418,0.10331462923925236,0.10700969761435672,1.0,0.03993194139200316,0.03222006633214662,0.043833950724790204,0.5219739739823321,0.6619119301856402,0.5820576685889034,0.5558980887773343,-0.035485988302369736,0.1021036480359801,0.653296117873398,0.29624773012967437,0.7135780882566364,0.13158030811754992,0.38754063719583565,0.30364980770197164,0.6811038405962321,0.7250955293561062,0.38130255351080233
ACC_sub_L,-0.0158031323058238,0.11449711724528167,0.10653565757979523,0.2173015162619577,0.030346662128990235,0.13700562255165535,0.11417814779543817,-0.07777609081102667,0.11965397310454728,0.03611612308621271,0.011514686469441942,0.1665011462150718,0.03470071349386594,-0.09966688997099316,-0.1795306852689902,0.30499586223569386,0.2178291502129951,0.12687750633023026,-0.02121160381221339,-0.10980546638767484,0.026299099494380147,0.10131569427075808,0.12553217252420582,-0.13079588446902007,0.011797823643087622,-0.048502785417208,0.16975629544301,-0.08665037690428316,0.20063912169402312,-0.20056485970264926,0.04654097778733482,0.03993194139200316,1.0,-0.1013414279781205,0.1389198798924471,0.16649157638920506,0.1585169180013926,-0.023636590476463316,0.22503981331292403,0.007461042391045905,-0.05443277997477566,-0.012193742316312057,-0.05528788566891964,0.15139260303048013,-0.13136239584408346,0.24179044356977022,0.024835399974640814,0.0035168585337438476,0.11174409609883318,0.09170973799618957
Cerebellum_10_R,0.059355521974666835,0.6487202352283956,-0.2661190965816797,0.39484297236514465,0.11441008921970462,-0.03136093283357478,0.26998406823157217,0.5597555645775933,-0.09292459215721575,0.14474737631960954,0.0772979998027125,0.005843632314429808,0.06750125127027667,0.1433649195401658,0.023756004342175188,0.06876055042698398,-0.03742014253404069,-0.02770820671287144,0.25167340209499417,-0.04722150595116114,0.3264176950481979,0.3496673796512292,0.1694140387545487,0.46180915301035746,0.5028537901500127,0.5622868133418089,-0.47595955424446357,0.5585403951253839,-0.5025529682100179,0.11155170001441375,0.12272987297252007,0.03222006633214662,-0.1013414279781205,1.0,0.07085339317342591,-0.2479013406908133,0.30745173619936456,0.24577368313441583,-0.17181250925441793,0.1458550276405554,0.4258111763278517,0.2882225241875996,0.4380254855261239,0.24719992059135046,0.016175494754185123,0.5229958475173266,0.09780816996059355,-0.10355458655823342,0.21176987220103125,0.25318833382017236
N_Acc_R,0.4228574972864914,0.05858290663320903,0.06922236583544437,-0.010137832932287377,0.007454195725283238,0.3504358314306068,0.06959043043351,-0.09595043613258815,0.554160294034977,0.016885029382156642,0.34236179565697555,0.27703586350058645,0.3988820383814132,-0.5303167084155539,-0.6158420765953373,0.20248392283028316,0.03311762542334388,0.13365508175555857,0.181628582697507,-0.357645394464023,0.4249068472671867,0.47685554572318317,0.013012273113854769,0.024460009171924778,0.1549733387355434,0.01499189608083428,-0.042410949411815516,-0.12630184902188193,0.042780890454430995,-0.6155399370812985,0.3885439597698004,0.043833950724790204,0.1389198798924471,0.07085339317342591,1.0,0.08990260720641718,0.2275108260265223,0.13762375901800397,0.09041824726666481,-0.475251316465869,0.11974872788937052,0.19622436449805006,0.16742267743686365,0.19395830226844013,-0.5590021268082735,0.1028617726632595,0.1954169870844115,0.32662264138849456,0.2691873808808009,0.35757333647416445
Calcarine_L,-0.10002065241020856,-0.03041152192833996,0.24292906043071563,0.136877839607285,0.12401217647125541,0.2733828681821683,0.03200918832086107,-0.46414835080534106,0.20937948467747286,0.40112503849006487,0.33863510367766625,0.5740005070150036,0.31371584781007483,-0.020371011980904262,0.1454053884675652,0.5097313428902321,0.6766504818745152,0.41989926206268663,0.4510664299969564,-0.060936090007810584,0.3248678174789116,0.1636277937246631,-0.1803291781584464,-0.011204395752136907,0.022778766611211938,0.12343080165763463,0.7300423692357858,-0.2175002600848837,0.7417107377196009,0.1343597895877024,-0.033520664937989386,0.5219739739823321,0.16649157638920506,-0.2479013406908133,0.08990260720641718,1.0,0.3161269429100607,0.496084392489227,0.7534341697814183,0.06888278064439142,0.02718440131609465,0.37441427340519084,-0.08426952534063677,0.4476552437433383,0.10501706056494332,0.07719845499998874,0.17129068065990025,0.644071856933419,0.48048970722406625,0.30743031627661194
Frontal_Mid_2_L,0.11844141566358697,0.587631250088035,0.435277172449038,0.32722816159680446,0.4419300180164648,0.10000037766478212,0.4573177159903585,0.00044286100897951403,0.41994838682010177,0.6729246838262973,0.28812985667632335,0.7231066596244062,0.523500140058353,-0.01833216283444887,-0.19955517445461465,0.4382514958459279,0.24076535246838676,0.7021105565070829,0.705021306932261,-0.0999571261831109,0.5057940756818559,0.3879755378272067,0.19486075495674895,0.621894757454725,0.6383787470865487,0.5187507630590501,0.14128778383988497,0.4466615090955655,0.12578032635680525,-0.05841647578338489,0.1505060537084893,0.6619119301856402,0.1585169180013926,0.30745173619936456,0.2275108260265223,0.3161269429100607,1.0,0.5954135948130508,0.4267306707524777,-2.9152556592373317e-05,0.2629472847100575,0.6594447537577778,0.37736418928240933,0.8273934327581458,-0.21216861348362806,0.5838097480689833,0.3636022360439916,0.6364926149833512,0.8446223313056277,0.505487819894162
Paracentral_Lobule_L,-0.015940180725803957,0.2975090522757567,0.22385756522098493,-0.017478183105494514,0.10176940754093095,0.06704170202992145,0.15825846835074794,-0.08583375506472271,0.295526297736072,0.8491082201561291,0.49274209610120495,0.8150538113865827,0.5782267713401557,0.11529705280229606,0.11963937429220706,0.08753044503895568,0.06861325933974165,0.43983673571197834,0.8617862010749063,-0.2368939131027532,0.6686223519432067,0.27212584306410037,0.09647408233246368,0.5617491192017002,0.42876292215729617,0.5661150624758722,0.17795488120709352,0.20549512518103977,0.07887747328307314,0.19574580554009274,0.08904837797846935,0.5820576685889034,-0.023636590476463316,0.24577368313441583,0.13762375901800397,0.496084392489227,0.5954135948130508,1.0,0.42137012863784007,0.029153238418862207,0.470320012399091,0.7480162260257142,0.4212538578517982,0.687039590815848,-0.001650922606899733,0.23922450534268794,0.27225410827763796,0.6999850363442308,0.6903827236989661,0.5676341157754698
Calcarine_R,-0.011577780447878487,0.20408258653151215,0.4934253397512063,0.2872213910494428,0.3338538703310236,0.20931017837465504,0.18608182142806662,-0.24059310927407032,0.16814462232934008,0.4399499825893805,0.04345435252852046,0.6830894008707988,0.21981745609762204,-0.030611167763820734,-0.014370483506937298,0.5962747000258645,0.5597816954563866,0.6243970087612748,0.3553228780616631,-0.1306989995861251,0.10653185942612356,0.2012425262187638,0.020929832359528933,0.0967549196227721,0.20615759329174566,0.1402685960243069,0.7172896358078356,-0.08625998947594464,0.6988197801617868,0.017848695252835733,-0.16138518942167615,0.5558980887773343,0.22503981331292403,-0.17181250925441793,0.09041824726666481,0.7534341697814183,0.4267306707524777,0.42137012863784007,1.0,0.025664881766691867,-0.09266426948649913,0.48167131626096327,-0.07173023784776972,0.5310493783436003,-0.01182218856217565,0.20896032329375308,0.37209528186583374,0.5546080628652011,0.5493285319385625,0.17491459432637022
OFClat_L,-0.1308474518398366,0.15461301648047607,-0.17060230971065407,0.02935780463251853,0.07087900661633031,-0.29760753236926507,0.21553634065283464,0.3330263984964535,-0.5995462278916737,0.050528722549825614,-0.22452319876025417,-0.04617514559504648,-0.32049312861161705,0.6690996984027495,0.736327344285504,-0.05875319517865826,0.05939824157086487,-0.08721816665619608,0.05616592394957452,0.029868624116048435,-0.13205980035486575,-0.010091996667657149,0.1561910558155652,0.16948808024661083,-0.053866618098019035,0.15664972117627168,0.042367328054203894,0.24901552671424565,-0.0829031836469621,0.609237801017505,-0.157063296973016,-0.035485988302369736,0.007461042391045905,0.1458550276405554,-0.475251316465869,0.06888278064439142,-2.9152556592373317e-05,0.029153238418862207,0.025664881766691867,1.0,-0.015696401500803984,-0.03548867415725164,-0.04538980341309972,-0.021817778810391958,0.19498184432732898,0.2524402881100953,-0.14183724474453832,-0.26072401711708704,0.03282866712258935,-0.23316013478911918
ACC_pre_R,-0.16464340881936906,0.27362856397025315,-0.2763412211538298,0.01937949897477813,-0.015999660926869753,0.05359954059819376,-0.18476501851600657,0.08262003239792723,0.12307731120665669,0.2569942109248163,0.6405508735627324,0.21522651197617831,0.6261062565815906,0.02772311655289229,0.008333996718931211,-0.10195507117698413,-0.20433382447506615,-0.08234196508556646,0.30702713660949177,0.08406344613178925,0.7069063793568777,0.2742759831910187,-0.21915073732306264,0.41456160523944413,0.34302198896089164,0.4823370827521785,-0.3684256406040759,0.27825305247084997,-0.39871522917199964,0.17627544035742132,0.4386256559716825,0.1021036480359801,-0.05443277997477566,0.4258111763278517,0.11974872788937052,0.02718440131609465,0.2629472847100575,0.470320012399091,-0.09266426948649913,-0.015696401500803984,1.0,0.3259726083550005,0.35462628198049956,0.2541900567959882,0.14776472380737804,0.1495480151863803,-0.09426327839670359,0.22830057819333607,0.2957603200704944,0.7609625820735173
Thal_PuI_R,0.12273582002702967,0.44075865934029623,0.30904095562478395,0.13927106975773965,0.286845637407965,0.060119400773895895,0.4003220180449944,-0.05527513052859985,0.2913162245155988,0.740580344452451,0.2870290027899918,0.7083846770373745,0.4397842262931225,0.05033317853814709,-0.027468990720103198,0.2222204166878714,0.11631179541227028,0.5424004284143052,0.7322283109824798,-0.14373674410336187,0.4848208281526006,0.44433568540343504,0.18519066618983968,0.6282762950910274,0.6365472265314074,0.5862272262440231,0.14898366536842933,0.3527487561130803,0.09374821727788965,0.043194389179168347,0.05056331830067392,0.653296117873398,-0.012193742316312057,0.2882225241875996,0.19622436449805006,0.37441427340519084,0.6594447537577778,0.7480162260257142,0.48167131626096327,-0.03548867415725164,0.3259726083550005,1.0,0.3535898961344728,0.7255834271923552,-0.12498438657864312,0.3809987559945173,0.4099315038874227,0.6075265601837685,0.7381318695546673,0.4326844837681928
Thal_MGN_L,0.19318360452928263,0.4325006452838123,-0.011777609870767116,0.2213389290112634,0.22736322114820423,0.34313671429720394,0.25735176614418037,0.4266062401895558,0.10646015812511161,0.3238840960510336,0.4291137491651247,0.2726169990847525,0.44137695378131103,0.05144889079400388,-0.046007865876826294,-0.11876709311841374,-0.23744848671847626,0.17111602035015708,0.43748858523261386,-0.2860308369140986,0.5201360582257256,0.3005536495164602,0.2520876696514845,0.5322544792052033,0.4880730616819777,0.739197669561203,-0.24697200727445978,0.27819289421196153,-0.343000016645471,0.1386970040388199,0.409784240447822,0.29624773012967437,-0.05528788566891964,0.4380254855261239,0.16742267743686365,-0.08426952534063677,0.37736418928240933,0.4212538578517982,-0.07173023784776972,-0.04538980341309972,0.35462628198049956,0.3535898961344728,1.0,0.3781716780540345,-0.05246094966494633,0.18316139781476928,0.2176608796606313,0.1928691158306696,0.39568808325716576,0.4779906187028269
Frontal_Inf_Oper_R,0.1115752003456207,0.5072448169536165,0.35699702987777443,0.2937241553833932,0.2919247179840483,0.1446872084872594,0.3759267906408846,0.002024786584596432,0.39536989241797277,0.7565419522369895,0.31906858234899316,0.7836835322583282,0.5402435737294454,-0.06886400380452279,-0.17222297032949402,0.4259249852904839,0.275639281191591,0.6119606581663581,0.8043118110652809,-0.22228290225114303,0.5474555577106558,0.3624220630442419,0.22836629485577922,0.6042250719289443,0.5558537106934082,0.5108097266019265,0.2345685347591009,0.26658576771854275,0.19696118297251494,-0.037847562980043346,0.18324924793511244,0.7135780882566364,0.15139260303048013,0.24719992059135046,0.19395830226844013,0.4476552437433383,0.8273934327581458,0.687039590815848,0.5310493783436003,-0.021817778810391958,0.2541900567959882,0.7255834271923552,0.3781716780540345,1.0,-0.02555863610874306,0.5456838257378023,0.36334291617639275,0.6995108873738013,0.8364890349930767,0.5072436971550821
Temporal_Pole_Mid_L,-0.34796900153387217,-0.054932419696056604,-0.28670066491757723,0.023019165495255046,-0.1993480057942064,-0.09672987850537945,-0.22996203152292344,-0.09725789613898277,-0.2228561056715601,0.026228622404453488,0.16125533219912266,-0.16945761234270307,-0.00538544863181967,0.19910520249582636,0.3592521266943329,-0.06704292641402147,0.07602771126375307,-0.24490640000528086,-0.0841937895842669,0.26205406821818417,0.01869484645755547,-0.42307662136941226,-0.2360470280759194,-0.0018046912771002717,-0.08750028929434521,0.0406464950670733,0.0474664971332075,0.013118101341892122,0.012280617900331126,0.3958190679170813,-0.04742953046161938,0.13158030811754992,-0.13136239584408346,0.016175494754185123,-0.5590021268082735,0.10501706056494332,-0.21216861348362806,-0.001650922606899733,-0.01182218856217565,0.19498184432732898,0.14776472380737804,-0.12498438657864312,-0.05246094966494633,-0.02555863610874306,1.0,-0.11297150666048582,-0.2945923098378074,-0.09870768368314448,-0.13716820279164682,0.04306194434025961
Pallidum_R,0.04809174801712269,0.8201502141836045,0.20214703552251426,0.35890143876362685,0.2007561755692544,-0.011380214996408691,0.45423584495962693,0.2882263330525072,-0.06759361218167788,0.3419049926528581,0.040521968691087255,0.3463603227489945,0.017216383389867834,0.19674938730109895,-0.014421680869900026,0.5009168160216415,0.28286882681344744,0.3288609767057373,0.32133699527512094,-0.05451842911762019,0.32057400886200854,0.21113713907889314,0.2568693381050121,0.46375566279446984,0.5735996312870006,0.4011265578181846,-0.005674060407259458,0.5203931438345846,-0.020836021043482176,-0.11069461371923277,0.003338935657511466,0.38754063719583565,0.24179044356977022,0.5229958475173266,0.1028617726632595,0.07719845499998874,0.5838097480689833,0.23922450534268794,0.20896032329375308,0.2524402881100953,0.1495480151863803,0.3809987559945173,0.18316139781476928,0.5456838257378023,-0.11297150666048582,1.0,0.2663644868212206,0.13066002873870286,0.4858249193192856,0.16725463958105216
Thal_PuM_R,0.07321787025412774,0.26453043419395933,0.4023806674993792,0.3540992441583459,0.21590822961194553,0.22938180878916328,0.1379918923905729,0.017181706548222316,0.18485135488547888,0.33654531481581423,0.02002551117795618,0.3412998351537104,0.08870601231541884,-0.03898971798975533,-0.10171164368205647,0.30917033334237265,0.22988015353207578,0.4689839314838895,0.3109550178023086,-0.24115967487441503,0.07583216514292658,0.04077514453633549,0.3154543277796603,0.37299792793595865,0.29928767868564243,0.28247465029543745,0.29830080537656223,0.0864082477694248,0.24619437875328962,-0.11468687721165217,-0.228205946323521,0.30364980770197164,0.024835399974640814,0.09780816996059355,0.1954169870844115,0.17129068065990025,0.3636022360439916,0.27225410827763796,0.37209528186583374,-0.14183724474453832,-0.09426327839670359,0.4099315038874227,0.2176608796606313,0.36334291617639275,-0.2945923098378074,0.2663644868212206,1.0,0.2933053817678747,0.3691614101631317,0.14176454447075407
SupraMarginal_L,0.0987270771808935,0.10410794920916291,0.42513932839463686,0.028388720302071072,0.23294321500098616,0.25342947993920395,0.10530769128725102,-0.4219439521128936,0.6032582888018794,0.6353154101524218,0.5020236340104014,0.78180547320356,0.6875986191135233,-0.22082535479833357,-0.2090590833164987,0.38443722028356253,0.3380515453940617,0.6558401930309486,0.7160705416979506,-0.12995251351847756,0.5679011212047453,0.27081218983855754,0.008383132199563208,0.32790493565001594,0.30926327648274715,0.28307893623259955,0.4621909917707069,-0.044092418631436675,0.44744907107802895,-0.07738254269608638,0.16090313718144675,0.6811038405962321,0.0035168585337438476,-0.10355458655823342,0.32662264138849456,0.644071856933419,0.6364926149833512,0.6999850363442308,0.5546080628652011,-0.26072401711708704,0.22830057819333607,0.6075265601837685,0.1928691158306696,0.6995108873738013,-0.09870768368314448,0.13066002873870286,0.2933053817678747,1.0,0.7163595907274309,0.574818845253815
SupraMarginal_R,0.11688534117555034,0.5109903157127427,0.40883075897908644,0.2659614972588111,0.40081046604982135,0.18996655837205212,0.4114241566017255,-0.07356896874101135,0.38249368555632857,0.6937735061967002,0.3914592171040169,0.7954084392616708,0.5667189521590835,0.023925155899707406,-0.10222171195019593,0.41174670122173185,0.2718557405231324,0.6826878128642543,0.7285108329587047,-0.13321073871640457,0.5826695901069242,0.44389890683562583,0.12464633341205249,0.5769255993496029,0.6296741848059647,0.5857577399329684,0.2686889784778177,0.3588872463545337,0.20495440283678457,-0.0017409435387316552,0.1934941206943378,0.7250955293561062,0.11174409609883318,0.21176987220103125,0.2691873808808009,0.48048970722406625,0.8446223313056277,0.6903827236989661,0.5493285319385625,0.03282866712258935,0.2957603200704944,0.7381318695546673,0.39568808325716576,0.8364890349930767,-0.13716820279164682,0.4858249193192856,0.3691614101631317,0.7163595907274309,1.0,0.5553403915857242
Frontal_Sup_2_L,0.02837143523771245,0.27592670948292103,0.017010091132156107,0.18537918135473344,0.11435271796039377,0.37166952619620325,-0.0614667911028023,-0.09213038441944042,0.4986359604755944,0.3690420257476642,0.8207732033740459,0.5020450991591691,0.8912424426167155,-0.1977674409548754,-0.25699926182173394,0.1774310910131894,0.027075472436919233,0.22201734912992951,0.5084688178953518,-0.06547904604241382,0.8360008601444334,0.3665651464916825,-0.11984921251928914,0.3793110057986632,0.36536003614122853,0.45648721323092173,-0.048357443885661135,0.1389949050571687,-0.03537421975246223,-0.060428613227101684,0.5222987928049803,0.38130255351080233,0.09170973799618957,0.25318833382017236,0.35757333647416445,0.30743031627661194,0.505487819894162,0.5676341157754698,0.17491459432637022,-0.23316013478911918,0.7609625820735173,0.4326844837681928,0.4779906187028269,0.5072436971550821,0.04306194434025961,0.16725463958105216,0.14176454447075407,0.574818845253815,0.5553403915857242,1.0
