,Frontal_Inf_Orb_2_R,Cingulate_Mid_R,Raphe_D,Cerebellum_6_R,Supp_Motor_Area_R,OFCmed_R,Cerebellum_Crus2_R,OFCant_R,Heschl_L,Cerebellum_10_R,Frontal_Inf_Tri_R,Rectus_R,Thal_LGN_R,Rectus_L,Frontal_Inf_Oper_L,Cerebellum_Crus1_L,Vermis_3,Temporal_Pole_Mid_R,Temporal_Mid_R,ACC_sup_L,Temporal_Inf_R,Insula_R,Frontal_Med_Orb_L,Calcarine_L,Cerebellum_8_L,Thal_IL_L,Pallidum_L,Postcentral_L,SupraMarginal_L,Thal_VPL_L,Lingual_R,Precuneus_L,Thal_MGN_L,Thal_VPL_R,Insula_L,Cerebellum_4_5_R,Olfactory_L,Thal_PuI_L,Temporal_Inf_L,Olfactory_R,Thal_PuM_R,SN_pr_R,Temporal_Pole_Sup_R,Thal_PuI_R,Occipital_Sup_L,Thal_VL_L,Frontal_Inf_Oper_R,Heschl_R,ACC_sup_R,Frontal_Mid_2_L,Cuneus_R,Occipital_Mid_R,Occipital_Inf_R,Vermis_8,ACC_pre_L,Frontal_Sup_Medial_L,Thal_LP_R,Thal_VL_R,Cerebellum_3_R,OFClat_R
Frontal_Med_Orb_L,-0.4136482040195086,0.10683911823805463,-0.203325037704139,-0.3418978858160478,0.2729108760329126,-0.4588715784046221,-0.5667855041188528,-0.06656159190377564,0.23042663867110522,-0.09292459215721575,0.08862319661087836,0.23140885883331747,-0.09152002494467786,0.8336369413278534,0.27339075499490556,-0.61243157744638,0.09743193259709065,-0.11288250661201538,0.3560171055733383,0.1094436362693523,0.12790307816620874,0.2840802607392393,1.0,0.20937948467747286,-0.7329621636621652,-0.13961820101304584,0.40253035004821597,0.45837891402415537,0.6032582888018794,0.2791799323144961,0.3407376596329499,0.3904518311639868,0.10646015812511161,0.30663294039687844,0.368785638526646,0.08082538476289855,0.25752969402595227,0.2837180066955142,-0.07516071329436902,-0.21160662408195224,0.18485135488547888,-0.2775132988372719,-0.10055003128440562,0.2913162245155988,0.0019842673207756093,-0.08313800355827532,0.39536989241797277,-0.029947208087492738,-0.19271695412390819,0.41994838682010177,0.05096153605139531,0.16638215957488708,0.05003452184261057,0.17296468206315402,0.2106165633714683,0.30679017015936527,0.18225534970119558,0.0442318505051907,-0.016802235379296676,-0.26249862056502893
Calcarine_L,-0.26666116422031894,0.2798816317144182,-0.19942529029989728,0.6068121489430238,0.40112503849006487,-0.3701762862655795,0.39476128719926057,0.1100639851560173,0.11005428016940857,-0.2479013406908133,0.23078821288804943,-0.10002065241020856,0.12343080165763463,0.02279365133568001,0.5016861842971112,0.07729313073773912,0.022778766611211938,0.21032912079254024,0.6268753881467097,0.08611526415797799,0.5097313428902321,0.3542106363120699,0.20937948467747286,1.0,-0.05725245660513049,0.20928954118863827,0.1327354465430086,0.5967795469246082,0.644071856933419,0.5219739739823321,0.719190934458922,0.6009476254572139,-0.08426952534063677,0.341703207356042,0.33863510367766625,0.13208745784097348,0.038209429757830794,0.44855493616850917,0.3852243042880224,-0.060936090007810584,0.17129068065990025,0.08240074792115859,0.22238160274122287,0.37441427340519084,0.6883133327675333,-0.049666851906061626,0.4476552437433383,0.136877839607285,-0.188819688393253,0.3161269429100607,0.7300423692357858,0.7417107377196009,0.6766504818745152,0.32086603680398146,-0.033520664937989386,0.18681369575375337,0.1636277937246631,-0.011204395752136907,0.12411793257895791,-0.192256383149229
Cerebellum_8_L,0.40334794778285366,0.2606606879864044,0.2715283553536738,0.32102104693442735,0.13898624163185724,0.5767560835114969,0.544379499043604,0.25467397175893336,-0.05777752758099015,0.1345024168929489,0.08668541144169176,-0.07011488071931145,0.27578909241694377,-0.7189451952882608,0.05640388783738039,0.7395773336090753,0.12469452316151186,0.15878712462598887,-0.433596833579185,0.14217947164297176,-0.2300427924683136,-0.3275650303732604,-0.7329621636621652,-0.05725245660513049,1.0,0.19450744924053237,-0.14627757389975296,-0.08809900354534017,-0.30360636182851347,0.010329411307694367,-0.2559571208319363,-0.09584048281133761,0.05445072493233986,-0.21652110166192287,-0.18438633321368844,0.23776632130871075,-0.4484145317053841,-0.005828938690098455,0.3734832835083265,0.10793080354665176,-0.042961287322570214,0.4188979074783341,0.060523874402208924,0.017540096522721517,0.11238596128438806,0.2684944970631786,-0.11481608586103782,-0.00515835238369717,0.34095782431128574,-0.07223480855791402,-0.0032174716659730362,-0.16655307066024053,-0.13350073078075175,-0.3544049343975119,-0.20377157034962884,-0.0765629385037173,-0.11859355980589062,0.2478150789098413,-0.09608941948412857,0.004543769283356459
Thal_IL_L,0.21824352852368945,0.34009479746055254,0.06302918597194924,0.2042791174520033,0.15541805959012103,0.2976109276481714,0.14892546491171016,0.35524249586947465,0.1852452065365665,0.031829060738648184,0.117416724988559,-0.3307547158211899,0.3146517766458388,-0.20238506888544142,0.2909910279148435,-0.03217395632677015,0.2815700277274816,0.14580934232006057,-0.08095185233205392,0.30068294712515903,0.007841406605669407,0.06558476337180805,-0.13961820101304584,0.20928954118863827,0.19450744924053237,1.0,0.09812760891009954,0.17067188320906274,0.19376990413574724,0.30562086966251173,0.054414942021134956,0.1345158321410049,0.07198913115819024,0.0010366383650281948,0.49544098732347075,0.286917333937998,-0.4258711672316818,0.23146905607211576,0.4792886519469238,0.5705285927620461,-0.033287194651807454,0.35042008491822946,0.09910810327012153,0.0911087052286612,0.2554453033038791,0.17485566881147324,0.021673526420138336,0.021809679564547133,0.4237236503532409,0.07362990779031321,0.14348132991512194,0.05733060390647796,0.05834180626987917,-0.17523870516735837,0.15217656192424095,0.39345774139127426,-0.26117545073971,0.2735048834096912,-0.17280186289846913,-0.09261661273700433
Pallidum_L,0.09828261976682687,0.4825743175214402,0.013668412008248847,-0.22242305883184513,0.4404680993181026,0.10158077688763696,-0.33891479710309974,0.2105497057050291,0.6143691588965253,0.2039090958848722,0.32738841552741144,0.37289073233493575,0.47833045063946117,0.27013855273867793,0.5870876426928879,-0.12117251639921821,0.5522279833898434,-0.3233832860304521,0.033426520214698385,0.5052980758643281,0.0164978575794014,0.13114584990756442,0.40253035004821597,0.1327354465430086,-0.14627757389975296,0.09812760891009954,1.0,0.5627409402881637,0.5096047414090799,0.44236474316652613,0.31116946841223037,0.42443857754392794,0.4938810840826722,0.2001256329208518,0.5862954423254508,0.5063369158386672,-0.11273986682472642,0.5506179676366803,0.3907425580211701,-0.16796747907357323,0.17198969379216403,0.006725616772840879,-0.2390697668416396,0.5880471226830137,-0.08205483078094845,0.40252491496034076,0.5064472836801976,-0.05671645281592542,0.21939948595418068,0.47821360516098455,-0.12723482446686687,-0.15133410422465543,-0.15167510228446363,-0.11972730247103693,0.4844357514829713,0.5902899587218087,0.44898812077396544,0.5735482980478648,-0.173231315508642,-0.32687763202699616
Postcentral_L,-0.12118193485138519,0.5602304407602842,-0.008400487514159338,0.07759075143690815,0.7386239672030427,-0.1827353595831974,-0.02150130569616426,0.2825939487790847,0.5872972675702814,0.1253375209597976,0.37683726313562205,0.10619654431337146,0.47972796085984654,0.31172271925692846,0.8590013240750446,-0.0739335018131138,0.34262026465747636,-0.08432299793471469,0.2943584953468285,0.4994331639882422,0.1743739132005304,0.15811362325958642,0.45837891402415537,0.5967795469246082,-0.08809900354534017,0.17067188320906274,0.5627409402881637,1.0,0.8437411057984902,0.6081358370380139,0.536179068192091,0.6986573994788063,0.4277189619063637,0.2634756733275325,0.5811760793568593,0.43848746231809527,-0.13030916871275813,0.5519836414271667,0.572099428482404,-0.25147907594268126,0.2701942816205269,0.1335460056819597,-0.1790751391734309,0.6759828141199128,0.2637415103390402,0.27869254744799093,0.6912686476717399,-0.04075151943888778,0.18003385075338169,0.5956094934677713,0.2885548142877233,0.2222778434456811,0.17597316093763885,0.06927872866592232,0.18525460129718982,0.5430101021077613,0.34459404135064253,0.4533976581038623,-0.24200727373282122,-0.4720765862512658
SupraMarginal_L,-0.2925839142940601,0.4491955193673622,-0.20886017789475833,0.17858768625007324,0.6353154101524218,-0.29192064343134544,-0.07993469139499769,0.1598338218235368,0.3499680148313089,-0.10355458655823342,0.37759745607904577,0.0987270771808935,0.28307893623259955,0.43658711807165446,0.7123379993918909,-0.2047489931637904,0.30926327648274715,-0.10993900256252738,0.45312104756976557,0.3133246660489617,0.38443722028356253,0.2519694091180968,0.6032582888018794,0.644071856933419,-0.30360636182851347,0.19376990413574724,0.5096047414090799,0.8437411057984902,1.0,0.6811038405962321,0.6789625368563235,0.7351067484938345,0.1928691158306696,0.4188681482360467,0.5020236340104014,0.34246139300049755,0.00968724780924509,0.5563041476784719,0.4286955230790658,-0.12995251351847756,0.2933053817678747,0.08767508702354344,-0.11259172897534034,0.6075265601837685,0.41175894754360903,0.19996433776780875,0.6995108873738013,0.028388720302071072,-0.007123967731668221,0.6364926149833512,0.4621909917707069,0.44744907107802895,0.3380515453940617,0.16720030978669378,0.16090313718144675,0.4612250857488722,0.27081218983855754,0.32790493565001594,0.004933113599710529,-0.38389599035085636
Thal_VPL_L,-0.08203871216317908,0.4744888700894692,-0.07315822671338708,0.2721208183807501,0.6661497407574893,-0.05786057176847072,0.1245773866259113,0.04084813246290557,0.22341415179156543,0.03222006633214662,0.5890014397121531,0.14455979290392448,0.482346353129426,0.09741566423266335,0.5354144767746996,0.0580731663161446,0.5326479713704684,0.06945195599177564,0.3739335779782705,0.2643755702025749,0.37732939795085263,0.29167232891133216,0.2791799323144961,0.5219739739823321,0.010329411307694367,0.30562086966251173,0.44236474316652613,0.6081358370380139,0.6811038405962321,1.0,0.6308858125237589,0.6831859303807426,0.29624773012967437,0.4611001023837184,0.3470784027951952,0.5571999747129093,-0.20574117650600743,0.7237590612134452,0.4097743109834288,-0.08189770834718725,0.30364980770197164,0.4417232496585563,-0.021659609892710426,0.653296117873398,0.41677412175952644,0.5195287649408283,0.7135780882566364,0.250043512015617,0.16812264118012274,0.6619119301856402,0.4307790002085731,0.3830752154999418,0.30344030054188253,0.09990192651012726,0.10700969761435672,0.3116139195996931,0.18683583214959215,0.5040514604461555,0.1660048047080525,-0.1651088661370337
Lingual_R,-0.16374166922643468,0.37634321776306623,-0.22833278057261938,0.5213219874325421,0.4201494922846951,-0.4120402388763178,0.2689223196417096,-0.08343136764107335,0.16193180182827496,0.05117874684816525,0.5040859207178384,0.022554481707007815,0.3375109437417302,0.17555507803130477,0.46752096802926,-0.12837289913512942,0.3387632624030253,-0.028487776877375613,0.7797177536329374,0.09829112688175183,0.7847671277792826,0.5516041678276437,0.3407376596329499,0.719190934458922,-0.2559571208319363,0.054414942021134956,0.31116946841223037,0.536179068192091,0.6789625368563235,0.6308858125237589,1.0,0.6107390359409554,0.18886459536510988,0.6492871318023055,0.27637013135853084,0.342024397007112,0.20440316492825866,0.45936657451116675,0.21936136788714977,-0.2035506175808637,0.44842578407121136,0.18162669944361431,0.19138312351768075,0.5105110789696662,0.3479803800433516,0.27746955501957654,0.6575453812848421,0.45516851248283685,-0.07514096635834253,0.5971827169470624,0.5468290574092081,0.5850060503909821,0.7112408933243067,0.576051803026094,0.018926527152903643,0.24754682719310978,0.3402027111405101,0.23639264127239226,0.3677676490457927,-0.17579125828916686
Precuneus_L,-0.2034421453283121,0.33746791645350044,-0.14761599667025996,0.09781457414158977,0.7732176919727586,-0.09896124259654276,-0.05509058321085124,-0.026894127297651522,0.1670410237904384,-0.044343522428705505,0.480782433903593,0.17183682674673012,0.31091446879437284,0.2930713010813988,0.534167622159007,-0.09625398845522462,0.44704870719780904,-0.12381649507926921,0.3754017352241415,0.1926931735788714,0.29995346608286966,0.08729605416085036,0.3904518311639868,0.6009476254572139,-0.09584048281133761,0.1345158321410049,0.42443857754392794,0.6986573994788063,0.7351067484938345,0.6831859303807426,0.6107390359409554,1.0,0.19598270772107254,0.4700341838252914,0.2649230184465765,0.48943671463056465,-0.15192713779236244,0.6540114263888078,0.2960031875923472,-0.19057555700117915,0.3647037905689812,0.2619717222077176,-0.18062819041973044,0.6712768645483391,0.49130278990720117,0.2609725084126365,0.6773198911458048,0.015743937911908673,0.03994918716657393,0.6652163103934886,0.5071662765137388,0.4578272369703816,0.18784747574099306,0.015336294225632449,-0.041936865890729105,0.26943183111038893,0.18598849050102204,0.37789227378068385,0.13908921772430313,-0.1512039990416086
Thal_MGN_L,0.32062566265219844,0.5363828435016491,0.33920135250556793,-0.21068280716062399,0.3238840960510336,0.03180907567149062,-0.15401220432589427,0.29026668481050294,0.6400076362263637,0.4380254855261239,0.3064203008762493,0.19318360452928263,0.739197669561203,0.1431795868172149,0.5046655820000243,0.004379452555361937,0.4880730616819777,-0.09870507568513982,-0.04671902986334662,0.5550935455045233,-0.11876709311841374,0.15917614959857773,0.10646015812511161,-0.08426952534063677,0.05445072493233986,0.07198913115819024,0.4938810840826722,0.4277189619063637,0.1928691158306696,0.29624773012967437,0.18886459536510988,0.19598270772107254,1.0,0.07170792138724578,0.4291137491651247,0.48329105463244815,-0.10375215081925074,0.213139273206177,0.3352041166471184,-0.2860308369140986,0.2176608796606313,0.28464734936456604,-0.2223204639848095,0.3535898961344728,-0.3538740595995591,0.5586576349818269,0.3781716780540345,0.2213389290112634,0.5099802810784086,0.37736418928240933,-0.24697200727445978,-0.343000016645471,-0.23744848671847626,-0.0318439119646159,0.409784240447822,0.4729342876549212,0.3005536495164602,0.5322544792052033,-0.184338145478289,-0.2644585699946907
Thal_VPL_R,-0.21709290284774974,0.21285105988064884,-0.27151808174330555,0.2778106830607235,0.3238724657859749,-0.17883912283115372,0.13296942467742198,-0.3847302079146315,-0.10003945731366518,0.036161102443195266,0.4712865553162207,0.043463750549433626,0.17508024113708656,0.20430324777349987,0.11339972751756093,-0.21345492583283285,0.35777249765634916,-0.21709838628470585,0.5741008971243473,-0.08993032511150109,0.6048159405842346,0.3842866195559561,0.30663294039687844,0.341703207356042,-0.21652110166192287,0.0010366383650281948,0.2001256329208518,0.2634756733275325,0.4188681482360467,0.4611001023837184,0.6492871318023055,0.4700341838252914,0.07170792138724578,1.0,0.010867048683869809,0.34154841145470677,0.26474910758314557,0.4279343450035576,-0.10074012221844883,-0.06577594085994432,0.797733572764251,0.17383435983084533,0.14769911060345337,0.45617654898549237,0.2020821676117335,0.3027124443030114,0.542996728677129,0.424004746280851,-0.10005521844679861,0.5463538428943837,0.4094451449926154,0.42866213393109937,0.46912938145756555,0.4472878650225774,-0.16325832538823815,0.011870548334804836,0.12113296704055818,0.3693409182264453,0.5500038022238121,0.046616505899725824
Insula_L,0.21237794476683022,0.5580409168262793,0.10780594328483989,-0.0021652159349750378,0.2572578589331759,-0.13778877446134627,-0.20220843591767304,0.5523603519089877,0.6930188360758733,0.0772979998027125,0.14647046611286463,-0.03316119188467343,0.4231773101605571,0.2501182938179634,0.6888115169104743,-0.19349410409922552,0.27644457585063414,0.026614965689375453,0.1408377596737106,0.6404775613074979,0.045561093563889245,0.417025589096134,0.368785638526646,0.33863510367766625,-0.18438633321368844,0.49544098732347075,0.5862954423254508,0.5811760793568593,0.5020236340104014,0.3470784027951952,0.27637013135853084,0.2649230184465765,0.4291137491651247,0.010867048683869809,1.0,0.2886239906095573,-0.003384601278676229,0.3362151854831682,0.49117959955869445,0.05885873528586132,0.02002551117795618,-0.06292567725162754,0.1191611569847314,0.2870290027899918,0.053639100901688934,0.16455441315988717,0.31906858234899316,0.048545333535923794,0.38893047768088423,0.28812985667632335,0.011512799647278853,-0.004015945631670905,0.011030304988671587,0.051872490811435065,0.5893219369183782,0.8091215065074774,0.13765015371337616,0.26749860325830865,-0.261266785498028,-0.41438033867216917
Cerebellum_4_5_R,0.28452835161214146,0.5900445763682968,0.08009181832571736,0.033899122745854667,0.5973400150849282,0.3436750324467812,0.032213857055730016,0.10070086442660542,0.29472217321949157,0.5062197886202386,0.620128983956116,0.16558072921679684,0.7193835195147479,-0.04496555222866649,0.4293915919960513,-0.06206610087318485,0.921326367015501,-0.2421386466415712,0.07891689628918944,0.4169881330533538,0.14570208350550795,0.18215144298749936,0.08082538476289855,0.13208745784097348,0.23776632130871075,0.286917333937998,0.5063369158386672,0.43848746231809527,0.34246139300049755,0.5571999747129093,0.342024397007112,0.48943671463056465,0.48329105463244815,0.34154841145470677,0.2886239906095573,1.0,-0.461462501885096,0.6551651118072346,0.4012853629789898,0.04045132013868079,0.30323683426753456,0.6415055178117774,-0.06938796675340361,0.6485130867768459,-0.016019055069451577,0.6021244926789459,0.5654748925280719,0.3090098909746442,0.45636972780059853,0.6710148200990016,-0.03077072457604071,-0.12740370707704973,0.01005771730733775,-0.060594874673301366,0.046462794938933134,0.3959730476445953,0.32776427458425916,0.6888032962901657,0.05801956648678651,-0.1699110074805881
Olfactory_L,-0.3373789268550538,-0.3467733940814744,-0.05348846629541937,0.04641342787919602,-0.3213751046474919,-0.6247966817493311,-0.11463118918542059,-0.15462174196793563,-0.12760479414451462,-0.3334509487662996,-0.30580003853467763,-0.017289196666415173,-0.3316368478169956,0.395947411291833,-0.1597023053821089,-0.10470812219487777,-0.42295181081645417,0.04100439890169217,0.27631220455960154,-0.2910644220665143,0.21661859824478258,0.2874729346500824,0.25752969402595227,0.038209429757830794,-0.4484145317053841,-0.4258711672316818,-0.11273986682472642,-0.13030916871275813,0.00968724780924509,-0.20574117650600743,0.20440316492825866,-0.15192713779236244,-0.10375215081925074,0.26474910758314557,-0.003384601278676229,-0.461462501885096,1.0,-0.21878597764549118,-0.35457118198511167,-0.3091751283167526,0.29330181211855266,-0.432183498657212,0.2074971458918669,-0.18662555971861447,0.023837760193876175,-0.25217651078263176,-0.07853260578837933,0.14332929595302424,-0.44681160035218737,-0.2166980846187305,0.15587435973334365,0.26203089181624106,0.19440407343092403,0.4276181563870476,-0.038694222946989716,-0.20339942023031626,-0.07216232404872146,-0.39597143278398617,0.3732663780234048,0.15393842754805012
Thal_PuI_L,-0.06336459148158785,0.39566529366587033,-0.06430780588201053,0.09649374140216566,0.6019097386282262,0.08281293441841384,-0.020675383141408616,-0.0005001349628813235,0.16645411535335183,0.07657196343292703,0.4754986753459443,0.11628218206335718,0.4358987474416796,0.11627512083909398,0.4201144357034743,-0.043733895501537105,0.6431380414108546,-0.08304170320819525,0.2724018844625726,0.21228855318139755,0.2418146867160352,0.2027720205962741,0.2837180066955142,0.44855493616850917,-0.005828938690098455,0.23146905607211576,0.5506179676366803,0.5519836414271667,0.5563041476784719,0.7237590612134452,0.45936657451116675,0.6540114263888078,0.213139273206177,0.4279343450035576,0.3362151854831682,0.6551651118072346,-0.21878597764549118,1.0,0.3398497416120896,0.023044186655741563,0.3317618066595787,0.36295727301584285,-0.05046885855483815,0.6980981067921821,0.36781864245223655,0.3226104760316931,0.5760771735839855,0.11617333587814434,0.11096042347967358,0.5612109322374331,0.27300373348943485,0.2700973911558164,0.1686867174570497,-0.016808998023498254,0.017701221873860012,0.2881164288343536,0.21684015452316086,0.44801144060932824,0.10251221993046374,-0.04251952011652819
Temporal_Inf_L,0.011338231159703374,0.5693682353961432,0.24455478961476185,0.258055712386674,0.46733546176832946,0.17005733950800472,0.1777313474041289,0.46796824861766867,0.5783547889642516,-0.012122478172246296,0.07438131631295203,-0.05163694128049823,0.5003099471003818,-0.14550247158736995,0.671779859848156,0.31790148734973933,0.2881158649731444,0.08577374712271336,-0.21102574360674967,0.4471251529425971,-0.13268290551698067,-0.1279122047353853,-0.07516071329436902,0.3852243042880224,0.3734832835083265,0.4792886519469238,0.3907425580211701,0.572099428482404,0.4286955230790658,0.4097743109834288,0.21936136788714977,0.2960031875923472,0.3352041166471184,-0.10074012221844883,0.49117959955869445,0.4012853629789898,-0.35457118198511167,0.3398497416120896,1.0,-0.0003390665908003865,0.05860456535124721,0.2941183293364587,-0.23993845738460798,0.37401859488519634,0.26820798846242977,0.37955817207014353,0.22109017439285122,-0.10003974539873754,0.30536767969692613,0.2197425172061182,0.20167901944658345,0.038189104354545006,0.03814485288930729,-0.3288596128786324,0.08830449111406921,0.46565422988273025,0.11688237373182324,0.4204608381955606,-0.5084273353552641,-0.270363141105513
Olfactory_R,0.13956471989604924,-0.07038169976433244,-0.23685996531334672,0.13641497716695403,-0.24821916138504144,0.4333956222561747,0.1523820347618118,-0.020418128831648306,-0.1504129947341192,-0.04722150595116114,0.00020373109730227677,-0.35195606457874196,-0.05539867887831662,-0.31451879092708834,-0.20656074101452399,-0.14316181061965091,0.07007340405020752,0.011542489816627626,-0.048608137758946374,-0.04669887133572878,0.055163112872167644,0.05859846312623776,-0.21160662408195224,-0.060936090007810584,0.10793080354665176,0.5705285927620461,-0.16796747907357323,-0.25147907594268126,-0.12995251351847756,-0.08189770834718725,-0.2035506175808637,-0.19057555700117915,-0.2860308369140986,-0.06577594085994432,0.05885873528586132,0.04045132013868079,-0.3091751283167526,0.023044186655741563,-0.0003390665908003865,1.0,-0.24115967487441503,0.1880750940303633,0.20898501781527506,-0.14373674410336187,0.047640944870573285,-0.13791884730156684,-0.22228290225114303,0.10341950109673231,0.1588259564911738,-0.0999571261831109,-0.038329090135589876,-0.012111562726526215,0.07954571091934419,-0.09922518263210413,0.0406578023210723,-0.022162627761627182,-0.20593386578823,-0.01833629834191172,0.05249267526527529,0.10182393795761355
Thal_PuM_R,-0.15987785692585854,0.2744243321446161,0.006476155432330883,0.1521683092637433,0.33654531481581423,-0.08365524127142683,0.11967744175674469,-0.19541527853575216,0.003207303438436486,0.09780816996059355,0.26831159853805736,0.07321787025412774,0.28247465029543745,0.21759047901638814,0.19281363632358262,-0.05903836254157693,0.29928767868564243,-0.19917007321880986,0.24734574551662297,0.013288758471741415,0.30917033334237265,0.16540739633059048,0.18485135488547888,0.17129068065990025,-0.042961287322570214,-0.033287194651807454,0.17198969379216403,0.2701942816205269,0.2933053817678747,0.30364980770197164,0.44842578407121136,0.3647037905689812,0.2176608796606313,0.797733572764251,0.02002551117795618,0.30323683426753456,0.29330181211855266,0.3317618066595787,0.05860456535124721,-0.24115967487441503,1.0,0.12801160836729455,-0.017399607343945026,0.4099315038874227,0.1187295004371589,0.33996634196988457,0.36334291617639275,0.3540992441583459,0.01683199419710477,0.3636022360439916,0.29830080537656223,0.24619437875328962,0.22988015353207578,0.2546934717737525,-0.228205946323521,0.06937590651915053,0.04077514453633549,0.37299792793595865,0.2998362975797081,0.10400300292918312
SN_pr_R,0.17348697456778764,0.33694171527109784,0.08226356215986624,0.26909517923858683,0.32899482841892946,0.3124412175885543,0.35340824072227084,-0.02613910577791264,-0.01956261512581242,0.22713518048871326,0.4007185792990881,0.009093721784147883,0.46977560207328223,-0.3150845843419822,0.13533946156278379,0.14986386026349718,0.5964736835236213,0.02744119642826825,0.016309697042947373,0.13876118052519862,0.14357936777742425,0.05809427949500227,-0.2775132988372719,0.08240074792115859,0.4188979074783341,0.35042008491822946,0.006725616772840879,0.1335460056819597,0.08767508702354344,0.4417232496585563,0.18162669944361431,0.2619717222077176,0.28464734936456604,0.17383435983084533,-0.06292567725162754,0.6415055178117774,-0.432183498657212,0.36295727301584285,0.2941183293364587,0.1880750940303633,0.12801160836729455,1.0,-0.0720819162970191,0.2864893248811714,0.13637570151961564,0.4513286167686131,0.28863760998964616,0.30962159582939663,0.3216612467879242,0.36885942142196826,0.16004414863148705,0.04387640625011656,0.08651960571572713,-0.04441389634813638,-0.10285221108354006,-0.00912591939709786,0.07365904660594638,0.3735011072042869,0.23828357791761973,0.04287608533050292
Temporal_Pole_Sup_R,0.37052360503086923,0.10080646803256105,-0.08073199944703738,0.4794441487914683,-0.2265685473419807,-0.1848177133034309,0.4285098361425192,0.14796014834386392,-0.27379566238847547,0.13390273433453964,0.2052515771338543,-0.2886317500328424,-0.02131178529885455,-0.26177526587921635,-0.07460364680722177,0.059474314594595054,-0.08207657890160984,0.23297416633143656,0.44525905846502917,-0.04009659986814242,0.42115505041321,0.6442064582350636,-0.10055003128440562,0.22238160274122287,0.060523874402208924,0.09910810327012153,-0.2390697668416396,-0.1790751391734309,-0.11259172897534034,-0.021659609892710426,0.19138312351768075,-0.18062819041973044,-0.2223204639848095,0.14769911060345337,0.1191611569847314,-0.06938796675340361,0.2074971458918669,-0.05046885855483815,-0.23993845738460798,0.20898501781527506,-0.017399607343945026,-0.0720819162970191,1.0,-0.10016597331664408,0.12992177709058014,-0.1720337616501837,0.039430500251978154,0.4615602746474481,0.05750323527974222,0.024583515091031276,0.15763340308116391,0.21861908478925504,0.47749916431278183,0.42603640545967775,0.046814609358831326,0.05957987151954998,0.012574027662464668,-0.20933371163244663,0.29948702939875904,-0.06464794180460219
Thal_PuI_R,0.02878460380180681,0.46378587621387235,-0.07830920151917312,0.011599061128531069,0.740580344452451,0.08002066947985913,-0.04337151166423172,0.0514451645596437,0.2954947241285357,0.2882225241875996,0.5987187048253838,0.12273582002702967,0.5862272262440231,0.14434761281858957,0.6084327268297409,-0.039016659608060396,0.6365472265314074,-0.2600562653109231,0.22305370074510855,0.3509005722248452,0.2222204166878714,0.1729582883637499,0.2913162245155988,0.37441427340519084,0.017540096522721517,0.0911087052286612,0.5880471226830137,0.6759828141199128,0.6075265601837685,0.653296117873398,0.5105110789696662,0.6712768645483391,0.3535898961344728,0.45617654898549237,0.2870290027899918,0.6485130867768459,-0.18662555971861447,0.6980981067921821,0.37401859488519634,-0.14373674410336187,0.4099315038874227,0.2864893248811714,-0.10016597331664408,1.0,0.15703680215739668,0.397123126633531,0.7255834271923552,0.13927106975773965,0.22679568576709308,0.6594447537577778,0.14898366536842933,0.09374821727788965,0.11631179541227028,-0.026357982436143845,0.05056331830067392,0.4022646595184174,0.44433568540343504,0.6282762950910274,-0.022474425656665357,-0.1733986729414359
Occipital_Sup_L,-0.4133444850653001,0.002371088025236866,-0.17379370298594032,0.5608940091763003,0.28287782009858303,-0.15306722644306217,0.3915578765812899,-0.08929742672425386,-0.26918111526382804,-0.5023968764545994,-0.026276674510824924,-0.10677314482806538,-0.1288752698692141,-0.09835403113366219,0.11371890048443732,0.22281143119483815,-0.09490896761871388,0.312231601027953,0.30887058495746106,-0.2905610527911981,0.30555590715379843,0.024659810077993696,0.0019842673207756093,0.6883133327675333,0.11238596128438806,0.2554453033038791,-0.08205483078094845,0.2637415103390402,0.41175894754360903,0.41677412175952644,0.3479803800433516,0.49130278990720117,-0.3538740595995591,0.2020821676117335,0.053639100901688934,-0.016019055069451577,0.023837760193876175,0.36781864245223655,0.26820798846242977,0.047640944870573285,0.1187295004371589,0.13637570151961564,0.12992177709058014,0.15703680215739668,1.0,-0.13321850359411497,0.13458894542995897,-0.05194953660776348,-0.3905097414666763,0.038195452364221005,0.846007920501875,0.7936654478471487,0.49010532454204137,0.08428529648703947,-0.2873412185385293,-0.18148743801763326,-0.23239321202252858,-0.2425976462572507,0.23946644415997034,0.19994590764804535
