,Occipital_Mid_L,Calcarine_L,Olfactory_L,Supp_Motor_Area_L,Thal_MDl_L,Cerebellum_Crus2_R,Temporal_Pole_Sup_L,Thal_PuA_L,Cerebellum_6_L,Cerebellum_6_R,Frontal_Inf_Tri_L,Thal_LP_L,Vermis_6,Red_N_R,ACC_sub_R,Thal_VPL_R,Raphe_D,Cerebellum_8_L,LC_R,Vermis_7,Lingual_L,ACC_pre_L,Frontal_Sup_Medial_R,Hippocampus_R,Caudate_R,Frontal_Inf_Oper_R,Putamen_L,Lingual_R,Caudate_L,Cuneus_L,Thal_AV_L,Thal_PuM_R,Thal_VPL_L,Frontal_Inf_Oper_L,Cingulate_Post_R,Parietal_Sup_L,Cuneus_R,Rolandic_Oper_R,Precuneus_L,Rolandic_Oper_L,Cingulate_Mid_L,Vermis_4_5,LC_L,Temporal_Sup_L,Frontal_Sup_2_L,Thal_LGN_L,Thal_VA_R,Heschl_R,Pallidum_R,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_R,Temporal_Mid_L,Raphe_M,OFCant_R,Frontal_Sup_2_R,OFClat_L,Thal_PuL_L,Vermis_1_2,Frontal_Mid_2_L,ACC_sup_R,Cerebellum_8_R,SupraMarginal_R,Postcentral_L,SN_pc_L,Thal_Re_L,Cerebellum_10_R,Thal_PuI_L,Vermis_3,Fusiform_L,OFCpost_R,Temporal_Mid_R,ACC_sup_L,Thal_PuA_R,Temporal_Pole_Sup_R,Insula_R,Frontal_Sup_Medial_L,Cerebellum_Crus2_L,Postcentral_R,Angular_R,Cerebellum_Crus1_R,Cingulate_Mid_R,Temporal_Sup_R,Occipital_Inf_R,N_Acc_L,Thal_VL_L,OFCmed_R,Paracentral_Lobule_L,OFCmed_L,Occipital_Mid_R,Cerebellum_Crus1_L
Frontal_Inf_Oper_R,0.26862509252702466,0.4476552437433383,-0.07853260578837933,0.6891579796784758,0.5079472777014538,0.0012717260751512092,-0.037847562980043346,0.5588696724016559,0.10852431228503914,0.13217932279767977,0.4431909742841793,0.2547428691431581,0.25253197947899414,0.2203587876647335,-0.08939742919004509,0.542996728677129,-0.09470780416695265,-0.11481608586103782,0.24728987731425991,-0.08913483612176297,0.6018589954535297,0.18324924793511244,0.5402435737294454,0.5072448169536165,0.6790424559680673,1.0,0.5474555577106558,0.6575453812848421,0.2641986245902293,0.27443872825239374,0.2919247179840483,0.36334291617639275,0.7135780882566364,0.6164416281409433,0.7711875569184087,0.35699702987777443,0.2345685347591009,0.7128425918902469,0.6773198911458048,0.1915299013599451,0.1987575147962137,0.5582950967789011,0.4123406539020934,0.35967500571332617,0.5072436971550821,0.1446872084872594,0.3759267906408846,0.2937241553833932,0.5456838257378023,-0.02555863610874306,0.09732480637732921,0.3500672321568355,0.054861388740905896,0.010804924077392421,0.5642786836753406,-0.021817778810391958,0.6870503026291344,0.3428338251919394,0.8273934327581458,0.24622109921614382,-0.06886400380452279,0.8364890349930767,0.6912686476717399,0.1961456556655504,0.18376865450634725,0.24719992059135046,0.5760771735839855,0.5558537106934082,0.36654434616876086,-0.00022672318699311944,0.4838410762588543,0.3434386726089347,0.16060784726974728,0.039430500251978154,0.43239389337666245,0.437175417486115,-0.13249299390964542,0.8759195600069647,0.4945577357896894,0.11190716319906943,0.4533325327797149,0.5775861532523701,0.275639281191591,0.2802509710526484,0.5159505287604416,-0.14898929741609424,0.687039590815848,0.22836629485577922,0.19696118297251494,-0.038865648975182
Putamen_L,0.09943872470209571,0.3248678174789116,-0.10759024242391352,0.12491148019397043,0.21969761153748782,-0.14109075083341618,-0.02344801878823476,0.1660031419880887,0.23505463638918808,-0.015569525832865144,0.8359457995751266,0.10558180886266141,0.17299254461440663,0.1385182831235729,-0.01270750433091477,0.08470937706948659,0.09537823254636076,-0.10591577851234092,0.07762648588876084,-0.2036174212580299,0.44024746834680095,0.5808558466984421,0.78519683069753,0.3292266596478973,0.7366673194565855,0.5474555577106558,1.0,0.3700393603935498,0.5346850921045772,0.10714466964155425,0.05475884545478862,0.07583216514292658,0.46641713719979366,0.8089433984235198,0.49737909227944166,-0.05456121045756835,-0.07353151697027643,0.4563967500735613,0.378027199250043,0.6937966419761115,0.39024948021730166,0.31184256634152646,0.3432080375899756,0.7621296169255062,0.8360008601444334,0.34736570445851006,0.036523465055160825,0.106949806252075,0.32057400886200854,0.01869484645755547,0.35914013230585135,0.5482478101068965,0.08935801783032439,0.547096917824072,0.7338674785782028,-0.13205980035486575,0.4696586790067201,-0.0005371991727832246,0.5057940756818559,0.49943904154060703,-0.08597516840441936,0.5826695901069242,0.6978826501321651,0.025459381743837488,0.21024144837739517,0.3264176950481979,0.4168186954629341,0.435736876276424,0.4252119428812584,0.31853098492030313,0.21867986937819375,0.7525145652552175,0.09595229869616557,0.11700346898170032,0.44460338601585414,0.8469473029254471,-0.09921602792437155,0.5503143768319682,0.07855651928717058,-0.13736324208734169,0.6625577066300791,0.3580880160731631,0.03668183206042663,0.33617731490230707,0.2939069321909232,-0.07187024968091522,0.6686223519432067,-0.13124826828393982,-0.0976505193841171,-0.1434666517208855
Lingual_R,0.4423808209266443,0.719190934458922,0.20440316492825866,0.5562708285524329,0.38161310001788173,0.2689223196417096,-0.0874887571676203,0.45921964879627675,0.45983287044902527,0.5213219874325421,0.2184476365670703,0.5223480867390213,0.7531269883330408,-0.013182799073067386,0.05976256047895501,0.6492871318023055,-0.22833278057261938,-0.2559571208319363,0.27062421319910757,0.20632543351169316,0.9009096454858575,0.018926527152903643,0.3877740671986221,0.3164399926516154,0.47668520403496045,0.6575453812848421,0.3700393603935498,1.0,0.1023636827746162,0.500526114354485,0.3680064778471888,0.44842578407121136,0.6308858125237589,0.46752096802926,0.7971717145134262,0.3321598331451969,0.5468290574092081,0.6682012541717796,0.6107390359409554,0.32700336999489493,0.15777941060648823,0.8737745167986452,0.30670604014344477,0.39303282878200174,0.39028499408585676,0.4469334537749538,0.20393748592221733,0.45516851248283685,0.37671239830050374,-0.0499748240159547,-0.16374166922643468,0.4543612801302193,0.2591423666079814,-0.08343136764107335,0.29908760039599497,-0.12450094686880721,0.610644544581716,0.27246055994458845,0.5971827169470624,-0.07514096635834253,-0.2365187703908669,0.6623412908513933,0.536179068192091,0.07483584685884555,0.22148015936362123,0.05117874684816525,0.45936657451116675,0.3387632624030253,0.5204357814274722,-0.2224027964082871,0.7797177536329374,0.09829112688175183,0.3289337924744494,0.19138312351768075,0.5516041678276437,0.24754682719310978,-0.030899409531084235,0.7365560536972099,0.6051958157818139,0.4594525543059993,0.37634321776306623,0.49380308111593063,0.7112408933243067,0.14235752832306334,0.27746955501957654,-0.4120402388763178,0.46992353991467956,0.024067405990120416,0.5850060503909821,-0.12837289913512942
Caudate_L,-0.20176069314984277,-0.12867527503311518,-0.40409078548044136,-0.04373285016709041,0.3786325149326004,0.060501375678793906,0.08541334442051665,0.07399421680732711,0.022943125255768453,0.011975084641966414,0.4848694701040143,0.1254316410784397,0.07196751346851923,0.33553434133996185,0.21818094445722738,0.08623712504776214,0.13868153852114354,0.2667006215178565,0.1008116081589278,-0.18274556812449336,0.12964802611589035,0.4516352427621421,0.2833997802769299,0.636833943342662,0.6632216926687323,0.2641986245902293,0.5346850921045772,0.1023636827746162,1.0,-0.192823107098832,0.31361181831964896,0.09609580272131309,0.2996709738657112,0.3047364765243495,0.18636418119509876,0.007869005253604995,-0.27988892888925215,0.3686938466961483,0.06500839235528216,0.1377511552915628,0.6096521455502751,0.22097124648536012,0.3151633804967798,0.24933986490716487,0.37287360091435345,0.10677058841294597,0.47340369568838786,0.28733602891054577,0.48494717180403374,-0.006916447403965275,0.5937582407731061,0.1595163442031562,-0.12737209869551497,0.24939197078513742,0.4062915508433691,0.06319387840483882,0.15412490524994094,0.13124579184960197,0.3394596172482828,0.6091650402425686,0.2858015287678405,0.30546651677154885,0.13956227219094997,0.3759732181725937,-0.014255405156276428,0.5144929900827252,0.3484859310622084,0.6811756745340312,0.3741608683721191,0.5686211230669176,-0.052865008629877884,0.5527781560409039,0.2963528194260095,0.03378073194046968,0.2541467382342913,0.5218982327223366,-0.013744443155885149,0.16124711275751522,-0.19521978775092014,-0.04706680529925378,0.5938964759181313,0.36930109281989465,-0.12079837546936308,0.3634938724166061,0.5445827415544418,0.44786176900344293,0.18991955852191858,0.010670969311810578,-0.33523965115056453,0.0551924540072539
Cuneus_L,0.7712597365900888,0.7709732188965623,0.028131007392390644,0.4614858288235913,0.0010943325534600841,0.24313263201852067,0.17508329102071482,0.41325480627436334,0.5299775593537557,0.46099186945270443,0.18800848250764485,0.5348607441777596,0.46599437565230395,-0.022810508150701247,-0.05419300428705138,0.23940700806576143,-0.18474369027154505,0.025385789891638366,0.14289927269034108,0.29648093268725945,0.602310482711809,-0.04563772900765447,0.26818028889466056,-0.10950266024224668,0.08878295522955588,0.27443872825239374,0.10714466964155425,0.500526114354485,-0.192823107098832,1.0,0.21140360917871362,0.14758659322710893,0.49386805418857177,0.34332841047595164,0.43721149287101013,0.5523217693309793,0.8412958511188657,0.18859305375492258,0.643919565010126,0.37465466250450524,0.12465221203867863,0.5365841195011597,0.3104570907176949,0.3282854594371671,0.1578376191605159,0.1852943920131586,0.02309128182795906,0.017678456476487425,-0.1476904654752011,0.09035576813131731,-0.32373887919274563,0.5266758273135228,0.061197529490852394,0.05188983592667167,0.2275240373647921,0.015043621370949063,0.4425392909241273,0.3422730743599792,0.18059677043917888,-0.17791938481851888,0.10144659316754714,0.3039342169945157,0.43907420672751885,0.16383959285194713,0.33215495757660174,-0.4932732039157743,0.3654707140152353,-0.0739171005131203,0.45097458285342656,-0.19027182530951522,0.3557023917145475,-0.003036479867445323,0.008702956996296628,0.0027582267228000957,0.05959393718575073,0.05683003609171444,0.31005152773535605,0.40159060648232503,0.6711550378490712,0.20891078220940718,0.1627535301057883,-0.12104389214596006,0.35318060842577,-0.05698604837083192,-0.0329576280905015,-0.225476829513264,0.3485167555353984,-0.114524213878323,0.8120425562124901,0.20181826680861858
Thal_AV_L,0.1691012718597057,0.12401217647125541,-0.23223528200590207,0.2518212482669583,0.5496816694412741,0.22695544364512593,0.18040033741771277,0.26224254495259425,0.1574884501004106,0.31220622476926824,0.10616428423855424,0.4705821340588436,0.3733192573105552,0.10478421315713199,0.42643515641314694,0.3461277874607027,-0.3476928351137986,0.12249110786085803,0.0761463663757138,-0.010822402722337136,0.3569284871592553,0.19765465477724578,0.1597131403994379,0.3172636253819095,0.13427010712704576,0.2919247179840483,0.05475884545478862,0.3680064778471888,0.31361181831964896,0.21140360917871362,1.0,0.21590822961194553,0.3501405880439425,0.17897244490839473,0.42522892257325456,0.3261112018504102,0.191557327997395,0.42369466971014746,0.242187842715573,-0.03923397673632061,0.36031307049288525,0.43899502166822496,0.27778915170629553,0.007853119529549629,0.11435271796039377,0.2490273801586747,0.38249937939066503,0.3966356654011126,0.2007561755692544,-0.1993480057942064,0.1614441253437676,0.14526516447033713,-0.19281665060629302,-0.014417668184630004,0.19363702887642056,0.07087900661633031,0.1983096673706134,0.37210964368066735,0.4419300180164648,0.2511403578223651,0.12077730641035014,0.40081046604982135,0.12786003752965305,0.2548997333879346,0.008134058021796982,0.11441008921970462,0.2558033868991799,0.38811346796461066,0.3398973330517932,0.12432123645158043,0.2688689981059338,0.19658027619517138,0.5537801573798541,-0.04752041112908138,0.20360669888050262,0.14405318620297736,0.01290011272119517,0.28087271749772047,0.15419821911322842,0.24379424064204655,0.36706740448560105,0.2888072196379776,0.24291156481487153,-0.08098292164328114,0.2323539061498069,0.18069370789027764,0.10176940754093095,0.016551033403312185,0.15536892518452125,-0.04117479439776411
Thal_PuM_R,0.20912529496981963,0.17129068065990025,0.29330181211855266,0.461797146596528,0.3024012507837247,0.11967744175674469,-0.11468687721165217,0.3684548674902848,0.07995955580881627,0.1521683092637433,-0.03951465304085966,0.2877948035716344,0.24814935481399114,-0.019209003871630128,-0.24888072218907195,0.797733572764251,0.006476155432330883,-0.042961287322570214,0.006557382088176953,-0.041642731357176166,0.2817906851185999,-0.228205946323521,0.08870601231541884,0.26453043419395933,0.2680686523759816,0.36334291617639275,0.07583216514292658,0.44842578407121136,0.09609580272131309,0.14758659322710893,0.21590822961194553,1.0,0.30364980770197164,0.19281363632358262,0.43684747899231446,0.4023806674993792,0.29830080537656223,0.30374096483935153,0.3647037905689812,0.006788400938099773,0.21122261961139643,0.3708128768615241,0.09958209264142845,0.06738847436059554,0.14176454447075407,0.22938180878916328,0.1379918923905729,0.3540992441583459,0.2663644868212206,-0.2945923098378074,-0.15987785692585854,0.10511979838794376,0.14626118792645398,-0.19541527853575216,0.11766105945028459,-0.14183724474453832,0.30758037728149,0.2458944864656345,0.3636022360439916,0.01683199419710477,-0.03898971798975533,0.3691614101631317,0.2701942816205269,0.19426170437641493,0.23301337213132028,0.09780816996059355,0.3317618066595787,0.29928767868564243,0.19140172554019835,-0.23198040375717624,0.24734574551662297,0.013288758471741415,0.257457494987791,-0.017399607343945026,0.16540739633059048,0.06937590651915053,-0.07970535895634856,0.39478121235033986,0.3801742179428628,0.11228106066758929,0.2744243321446161,0.2528745484181075,0.22988015353207578,0.19983957440573716,0.33996634196988457,-0.08365524127142683,0.27225410827763796,0.3154543277796603,0.24619437875328962,-0.05903836254157693
Thal_VPL_L,0.5347712851018276,0.5219739739823321,-0.20574117650600743,0.6523775930281563,0.44141877648950156,0.1245773866259113,0.10331462923925236,0.5850999144737693,0.30690476152099055,0.2721208183807501,0.45708963383883267,0.5532178738715808,0.3661994897832524,0.2494963249884322,-0.043361277427474865,0.4611001023837184,-0.07315822671338708,0.010329411307694367,0.276844314145013,-0.0124542718853873,0.6518340257924018,0.10700969761435672,0.4748353744058282,0.40343610385547884,0.5842689419900411,0.7135780882566364,0.46641713719979366,0.6308858125237589,0.2996709738657112,0.49386805418857177,0.3501405880439425,0.30364980770197164,1.0,0.5354144767746996,0.7148643265846876,0.47476142409190936,0.4307790002085731,0.5500762537494469,0.6831859303807426,0.3082600894006455,0.33247014283315035,0.6097135252397083,0.5631858840798917,0.45621115400993417,0.38130255351080233,0.16629101978002359,0.42631069790855664,0.250043512015617,0.38754063719583565,0.13158030811754992,-0.08203871216317908,0.5299215447452778,-0.014413552170541586,0.04084813246290557,0.46777988002510196,-0.035485988302369736,0.7206905229098098,0.4454803070254703,0.6619119301856402,0.16812264118012274,0.05675591061178431,0.7250955293561062,0.6081358370380139,0.33970641712430294,0.2748351947700418,0.03222006633214662,0.7237590612134452,0.5326479713704684,0.5481228759126305,-0.007314679432882687,0.3739335779782705,0.2643755702025749,0.13897358606610558,-0.021659609892710426,0.29167232891133216,0.3116139195996931,0.0489289815257368,0.6853210464679759,0.5708013595763869,0.13919742929697163,0.4744888700894692,0.3137359423549123,0.30344030054188253,0.16505538667366323,0.5195287649408283,-0.05786057176847072,0.5820576685889034,0.0321150902502027,0.3830752154999418,0.0580731663161446
Frontal_Inf_Oper_L,0.37825714704670094,0.5016861842971112,-0.1597023053821089,0.34572114475036064,0.2860482494787003,0.011192236175830995,0.2982972756002945,0.41725103772130007,0.4302177165730125,0.11993058329824646,0.863618459804952,0.21859284895456918,0.2238470272213559,0.019260631528482532,-0.042784445418578974,0.11339972751756093,0.11964185412221721,0.05640388783738039,-0.12183374722280134,-0.13843255659460377,0.5668563838582653,0.3614488762284204,0.7434467612515198,0.2141113531232714,0.6298163979413232,0.6164416281409433,0.8089433984235198,0.46752096802926,0.3047364765243495,0.34332841047595164,0.17897244490839473,0.19281363632358262,0.5354144767746996,1.0,0.5664739768422385,0.057987882739180256,0.1293208790375018,0.3890311348124074,0.534167622159007,0.719549032365738,0.4158864510205466,0.31649999501997,0.5003534370777973,0.8406896106714363,0.7466272146100318,0.2719955754646438,0.08188328506635656,0.05934873690527738,0.15212794319259057,0.029217726719508962,0.2011117405753057,0.7459791239194428,-0.003715647693122145,0.5744788708878777,0.7565710028572777,0.059573668545765,0.5793460945021061,0.018786122810003372,0.5360752397273695,0.42780578797773666,0.08388610482302641,0.6429444218648531,0.8590013240750446,0.09992181993059672,0.155956334864945,0.23694905600488864,0.4201144357034743,0.3529210007538604,0.5719813804269765,0.1889881681698938,0.16816415990994685,0.7019332022307135,-0.007472538592921772,-0.07460364680722177,0.22420971926222089,0.7579888975179668,0.15248976466645556,0.6489074886620088,0.16632434278326896,-0.16204714693629424,0.6726561147359762,0.20281488954382773,0.09495557560656728,0.04850161041257643,0.35215957844513607,-0.0936398360507056,0.8375718842249723,-0.0017193285038149097,0.04431874428145377,0.06186766856467489
Cingulate_Post_R,0.4208556969875936,0.5190584793525442,0.03523613871745111,0.6756431158394589,0.5121270552878472,-0.06678424003672234,-0.14625713489621964,0.5702598766174672,0.17189925850846988,0.18331991803530454,0.3597784360810742,0.4901754668642426,0.4086508328009387,0.12567071797225643,0.02921341672046733,0.6282522221453787,-0.2274081193766631,-0.2204141847693785,0.24747431781948595,-0.1113558289155958,0.7251407900903436,0.15870718213198864,0.5948722508395609,0.40069446147126886,0.5583407205001572,0.7711875569184087,0.49737909227944166,0.7971717145134262,0.18636418119509876,0.43721149287101013,0.42522892257325456,0.43684747899231446,0.7148643265846876,0.5664739768422385,1.0,0.48311827826838266,0.35368643187610005,0.6192717311467234,0.7616665692358144,0.2801074745426823,0.2058794801210643,0.6821396963251332,0.3704370283731311,0.40458545736032697,0.49621068893908266,0.27431301073951575,0.292482831808413,0.2518034866126885,0.3915302378204298,-0.20907023057239688,-0.09036843867101327,0.44110292457450645,0.11176147485724,0.0217508086860947,0.48535726239681665,-0.13579273609879486,0.6968984046054453,0.437498270745694,0.7699147950419242,0.12142910265333182,-0.1836610631148095,0.83423002223916,0.6430157669949653,0.13875154438454093,0.2230447696733383,0.05324539508175184,0.5823825663094999,0.4830368807724233,0.44587049048713673,-0.17993626763599332,0.5325326949546481,0.33991519253847075,0.28554397486834165,-0.012983962724397549,0.3601250663302482,0.4071170267579638,-0.21993671533310108,0.8097990776032788,0.5736170781887471,0.09711373776401558,0.5082355419499452,0.42466084651529284,0.31976309134351805,0.2776102950492203,0.3436151617186473,-0.24989191307020964,0.6173723416143194,0.09899227325073527,0.3559522510527858,-0.18866684918258184
Parietal_Sup_L,0.5605607532223638,0.24292906043071563,-0.06981665323156352,0.7211340948272223,0.15693668590217738,0.023790175767430175,-0.12486355550914978,0.40241659616327907,-0.023041966376362612,0.15747082182608818,-0.08941148149067407,0.554393377285534,0.2052410617676914,0.18589239331904656,-0.06391962625161522,0.45270722016227327,-0.2292853463470874,0.029437410537726867,0.2144230055214518,-0.03739573054933908,0.2838004097524108,-0.20640691321747762,0.12967571594937402,0.28442478893210027,0.21573218558933632,0.35699702987777443,-0.05456121045756835,0.3321598331451969,0.007869005253604995,0.5523217693309793,0.3261112018504102,0.4023806674993792,0.47476142409190936,0.057987882739180256,0.48311827826838266,1.0,0.5704910610744548,0.24435668259580834,0.713219382169835,-0.0828123773361786,0.19409119706833727,0.4149817230011356,0.21003587592471504,-0.0068762523829037,0.017010091132156107,-0.05214430013332799,0.35875980088528414,0.06497094542089343,0.20214703552251426,-0.28670066491757723,-0.26446942694493697,0.15583197184456377,-0.056066828455463756,-0.29591399700733545,0.11443141526544738,-0.17060230971065407,0.35031676793118094,0.6155085806643897,0.435277172449038,-0.13989456575896395,0.1547074240109578,0.40883075897908644,0.23838145259018617,0.4380716155133556,0.3265084202936436,-0.2661190965816797,0.42584625586980684,0.2949669042233453,0.21314072260702693,-0.23563673837906154,0.2131755624713122,-0.13453548391741416,0.038745221686690395,-0.2173445496085679,-0.08250123697487244,-0.08541746674262772,-0.10335422976111021,0.3747320024147641,0.7192702574190332,0.06106902459097611,0.1676503624182745,0.06002446793921584,0.09760942472305305,0.25809434879624743,0.20461759701213394,0.06935323921394271,0.22385756522098493,0.228184067196081,0.5229092387389167,-0.01560704655927499
Cuneus_R,0.7514156681321901,0.7300423692357858,0.15587435973334365,0.4887584129379375,-0.024329320142108108,0.4606565759538622,0.10183898742492485,0.31496022387642664,0.585047850501653,0.6660106315629402,-0.0846358624824883,0.5950278301627141,0.6200964841822785,-0.09029169512002663,-0.06540674016943548,0.4094451449926154,-0.2503497009455449,-0.0032174716659730362,0.22158264886556156,0.5206113181884063,0.5657413235758503,-0.26468936789824915,0.006076219470420734,-0.11161846718939436,0.034439873649547086,0.2345685347591009,-0.07353151697027643,0.5468290574092081,-0.27988892888925215,0.8412958511188657,0.191557327997395,0.29830080537656223,0.4307790002085731,0.1293208790375018,0.35368643187610005,0.5704910610744548,1.0,0.271180514946749,0.5071662765137388,0.2146718906495466,0.09871835388063692,0.6212207076165559,0.23305679744129582,0.1826408710382919,-0.048357443885661135,0.22992112130950593,0.06101483502526236,0.16554374036228528,-0.005674060407259458,0.0474664971332075,-0.4288351012509489,0.3566938379160214,0.09448508757079395,-0.18988322420513606,-0.03494196645907456,0.042367328054203894,0.3638457448983687,0.29350999607892997,0.14128778383988497,-0.3800646854377431,0.03213913432573652,0.2686889784778177,0.2885548142877233,0.1650663877294162,0.3533844593360714,-0.47595955424446357,0.27300373348943485,-0.10253670409463145,0.4105643285471763,-0.26976038994200674,0.4878326010969106,-0.2710738628509668,0.10591594171025435,0.15763340308116391,0.17303738926517045,-0.1797373258030836,0.3575138738215394,0.3485359463229563,0.7279527809052272,0.46223239337874944,0.07560943874556367,-0.022473772452663607,0.6092581605699611,-0.03244279853658503,-0.07953689119215551,-0.30060212989070534,0.17795488120709352,-0.07008861042403704,0.9252858066659696,0.12570990586769906
Rolandic_Oper_R,0.09284478151072939,0.4078136412454809,-0.08591119718513919,0.35579255158661655,0.3296379798028754,0.2173546163542569,-0.05799410669936313,0.19551295065140217,0.1875591964785231,0.3849157327533643,0.29368461591269845,0.2977231894317398,0.486906342835675,0.13090036496274993,0.11021430815082707,0.5140876900748633,-0.17712748144365104,-0.13913456923559814,0.31636328875116915,0.0886568651252895,0.5824284199690123,0.24575333745817468,0.4137488902723523,0.5701324679043207,0.566525244227657,0.7128425918902469,0.4563967500735613,0.6682012541717796,0.3686938466961483,0.18859305375492258,0.42369466971014746,0.30374096483935153,0.5500762537494469,0.3890311348124074,0.6192717311467234,0.24435668259580834,0.271180514946749,1.0,0.41267882297704883,0.13476256561838654,0.3544696129345801,0.6936886105220509,0.19665191666460682,0.20673400423366464,0.4860179805201075,0.33626880423724925,0.30519819878772936,0.6704897081810146,0.5907048665277509,-0.004485839396418538,0.3093858955785423,0.16445478567021965,0.06521801727332978,0.040209612280285315,0.4311849987145808,0.00322158760268785,0.45389218160343964,0.29168378803876494,0.7341982140784362,0.32477648268941944,-0.10416018860882552,0.700037838208495,0.3739223939446538,0.1144966814510025,0.24593463570311924,0.3637382902501409,0.41966047718982313,0.5113260550803647,0.36319931270173605,0.16759676549515634,0.6894585745588008,0.2888233055206642,0.4224589313804786,0.3968604111710091,0.76153200636154,0.4313046897308252,-0.16131006415950666,0.6537219387672527,0.3858364220229652,0.4237091260927659,0.5240997747240467,0.8124646811126993,0.5075778040773344,0.15983811568483297,0.344514381468865,-0.1784076744968807,0.300311383455223,0.020531366074329985,0.2812362438564303,-0.2168053859190878
Precuneus_L,0.5593367205564654,0.6009476254572139,-0.15192713779236244,0.7968401078742736,0.22114678572045152,-0.05509058321085124,-0.06605437397290345,0.5894997976354659,0.14336509106732817,0.09781457414158977,0.33956747339990867,0.4921705300318989,0.23066773916479322,0.21286621136301836,-0.12073225011630537,0.4700341838252914,-0.14761599667025996,-0.09584048281133761,0.20291231274673008,-0.11760651208625864,0.61068682468788,-0.041936865890729105,0.4724139262329721,0.3607991249990743,0.4813487021506804,0.6773198911458048,0.378027199250043,0.6107390359409554,0.06500839235528216,0.643919565010126,0.242187842715573,0.3647037905689812,0.6831859303807426,0.534167622159007,0.7616665692358144,0.713219382169835,0.5071662765137388,0.41267882297704883,1.0,0.27581639428553334,0.18125841453693226,0.5225450506883287,0.4239264112369748,0.4283769726182796,0.3978962842043112,0.03568293240790658,0.2975319710646169,0.015743937911908673,0.2583818385180272,-0.17450699892738095,-0.2034421453283121,0.5008196601832505,-0.033992435780488744,-0.026894127297651522,0.4551338456212161,-0.1392182079911658,0.7233099619939861,0.441872098037661,0.6652163103934886,0.03994918716657393,0.023970115249433186,0.7149133239069211,0.6986573994788063,0.3196860309116099,0.3085916257733521,-0.044343522428705505,0.6540114263888078,0.44704870719780904,0.3995719365361103,-0.1476861277906507,0.3754017352241415,0.1926931735788714,0.033418309022784934,-0.18062819041973044,0.08729605416085036,0.26943183111038893,-0.08275359466621214,0.7688279831304925,0.7976973637951827,-0.06872094670409219,0.33746791645350044,0.2424220009807817,0.18784747574099306,0.25097927541439835,0.2609725084126365,-0.09896124259654276,0.7304220870342443,0.11659703424224035,0.4578272369703816,-0.09625398845522462
Rolandic_Oper_L,0.4413500724159638,0.49730368360636856,0.047916268651882046,-0.011703394639312715,-0.049566988164680595,-0.11575000861095407,0.1484600832413462,0.11291743166569312,0.5234552632702961,0.1295459694176886,0.7187898185156812,0.2703439643983046,0.31489364848272117,-0.1745333654395443,0.026408386583402558,-0.0858101357215424,0.06355037413592557,-0.20488812183743577,-0.053183079258317875,-0.06893317053255575,0.4857422545283782,0.4039546414341274,0.7048398915778687,-0.20249433430472735,0.3952229812925249,0.1915299013599451,0.6937966419761115,0.32700336999489493,0.1377511552915628,0.37465466250450524,-0.03923397673632061,0.006788400938099773,0.3082600894006455,0.719549032365738,0.2801074745426823,-0.0828123773361786,0.2146718906495466,0.13476256561838654,0.27581639428553334,1.0,0.28518767993892463,0.2805066909636542,0.33531556173609045,0.8872529539455575,0.6995404787839997,0.4278142775054794,-0.2243884838757888,-0.0788120984246754,-0.259083111020584,0.1230707604926053,-0.07502993358359737,0.7629479100350951,0.17373697744742245,0.55991456100445,0.5580285651279896,-0.2642922589209579,0.2835124454767229,-0.05719168271562706,0.10100585001884203,0.11140456637908418,-0.1939082274136821,0.3030041962723775,0.6425226701454113,-0.047742714122285854,0.27166761050834465,-0.12757522386141096,0.25812496153615455,0.053122060733865925,0.49146984702668184,-0.009309227023012102,0.13266722819750923,0.48956247535774955,-0.047328154865912915,-0.06010329158039122,0.22034852379145115,0.6645348849239897,0.09512280139739973,0.2639236326309342,0.08763997211633935,-0.15500327993687443,0.4727177284292609,-0.11145631702312593,0.1284030702059471,0.0406817211090912,0.00591063618296921,-0.2926747223874853,0.5060372652061962,-0.33614227676978486,0.18791535405460508,-0.10185862809172726
