,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_M,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,Thal_MGN_L,Hippocampus_L,Thal_PuL_R,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_L,Vermis_10,Thal_PuM_R,Olfactory_R,Thal_VL_R,Putamen_R,Precuneus_R,Putamen_L,Cingulate_Mid_R,Temporal_Pole_Mid_L,SN_pc_L,Thal_LP_L,SN_pr_R,ACC_sup_L,Frontal_Mid_2_R,Cerebellum_3_L,Fusiform_R,Occipital_Mid_R,Cerebellum_8_R,Occipital_Inf_L,Cerebellum_Crus1_L,Parietal_Inf_L,Thal_PuI_R,Rolandic_Oper_L,ACC_pre_L,Amygdala_L,OFCant_L,OFClat_R
ACC_sub_L,-0.0709772628787586,-0.0026977198505909322,-0.08523864161170853,0.22817208964158173,0.007461042391045905,0.2173015162619577,0.09301986009557238,0.2178291502129951,0.30499586223569386,-0.003048615645264382,0.2627913631354397,0.030346662128990235,-0.048502785417208,0.1665011462150718,0.3001057273311038,-0.07777609081102667,-0.08132351875708374,0.11837653286743594,0.009968287657581516,-0.02121160381221339,-0.10956925397313315,0.026489747150413176,0.011514686469441942,-0.06645835872202487,0.16124961811777277,0.11449711724528167,-0.1013414279781205,0.10653565757979523,0.07440808345176705,0.11174409609883318,0.2685167808175754,1.0,0.1099825916419403,0.05751806928968325,0.13878461548702675,0.28401336233595154,0.30897985116781923,-0.13493401912298436,0.09170973799618957,-0.16125585578763532,-0.16857436918353544,0.1759997259072113,-0.015264340336078371,0.10131569427075808,0.23996671331223962,0.13129725144213453,0.03993194139200316,0.028255177026908246,0.06284872448191875,0.2764411091663792,0.11417814779543817,-0.005643642161810347,0.18725810332880594,0.15384779342992272,0.025643930745465147,0.018362975637370313,0.24144823130649848,-0.0021050618990851888,0.15429863891657994,-0.1289245155027578,0.2320791158877289,-0.020990025901812422,0.019564338415729216,0.2411748798874351,-0.0158031323058238,0.15139260303048013,0.06912960131170241,-0.010928900046830323,0.17904411847034205,0.06037201115437901,0.03470071349386594,0.12553217252420582,0.02805047026556,-0.10947887507628747,0.15369244042371358,0.04626277532480404,0.26115197732189893,-0.023636590476463316,-0.0882449674337411,-0.05528788566891964,-0.15375428475041428,0.023887956085786494,0.011797823643087622,0.16975629544301,-0.08665037690428316,-0.2157341136523753,0.016974513571414083,-0.20056485970264926,0.11523138197766568,0.16649157638920506,0.03977601133591793,-0.004533185632063875,0.07371232341979478,0.055575344074915774,0.03611612308621271,-0.0075441961748585135,-0.17561769637398902,0.19203655083956883,0.027369872949478354,0.024835399974640814,-0.10980546638767484,-0.13079588446902007,0.09976259282355589,0.09786663880849544,0.026299099494380147,0.025188922495231726,-0.13136239584408346,-0.013615551147907821,0.03821261179596832,-0.016869210302716216,-0.08979011842261897,-0.00357591036842394,-0.10594085684785888,0.25928894490939836,0.20063912169402312,-0.09966688997099316,-0.10212583342056349,-0.04398396173705391,0.12687750633023026,-0.012193742316312057,-0.05063630408334896,0.04654097778733482,-0.032962984101910967,0.08083839001721922,-0.022509637600021087
Occipital_Sup_R,-0.3113856862720506,0.15552698348406319,-0.4301733216563329,0.0740572155849641,-0.07423220368525314,0.21777621806275604,0.8393264755488096,0.5561039855672052,0.47627084064382014,-0.13760353594539365,0.26524967334141986,0.2286040098931206,-0.02840630055375308,0.5159730463349688,0.3674763942814785,-0.3930283203481204,0.21520124451850853,0.0012451014999105205,0.30563147032848265,0.3421730265514605,-0.28717780934079035,-0.49212467314346975,0.02215861566725188,0.4324673499213033,0.2850066621142503,-0.10285991007029036,-0.36417647069459225,0.5807948431992007,0.6355697922302903,0.3941075664916628,0.5245937865692943,0.1099825916419403,1.0,0.002162841846743635,0.5948799197329501,0.4335733191465216,0.5492289591251158,-0.2111240293713458,0.07210484709250586,0.0018816285107414335,0.17931752239483056,0.3118880451019525,-0.0416167040598854,0.04907323710074515,0.3128781272675102,0.7100567909426112,0.488719448471781,-0.31542219501459934,0.44342114060219195,0.32180852386924585,0.08866355033548055,-0.10280931425948699,0.10365477260556073,0.035848079778027696,0.021463235740341688,0.1626738596166161,0.47113901094205435,-0.15278339414827133,0.5187285073826231,-0.2018164828937059,0.6164134347164584,0.12578562941867782,0.21463205130331134,0.16691346108051955,0.06107574306156999,0.37393879109618644,0.3249876277686313,-0.11278449599262895,0.2102584985140693,0.3607709046797847,0.15103814767893192,0.0317078959658504,0.6004441721297726,0.39715081880816894,0.5054900994924618,0.4438842770812715,0.06648762534606091,0.31656386374935586,0.15377850740505059,-0.10795793926220036,-0.1872246387933188,0.4278981198951331,-0.045052581005035536,0.8884111175618665,-0.2907245839095991,-0.3763628466260938,0.08316402557103984,0.0020426143325995606,0.26603160606192144,0.7359326151809509,0.7238053707841939,0.25634169537425683,-0.18012844195139727,0.4928124082191723,0.350009393602764,0.5276692647607795,-0.22131839149742402,0.1429212099859265,0.23246508438061939,0.3910698150252611,-0.14080938519956987,-0.08016142267251683,0.07784753544011647,0.5942888047747886,-0.010780895807274541,0.11568045771044938,-0.05551879459469436,0.06808198524616296,0.5358450200035696,0.1112947753002081,-0.2039874467379423,0.2002938752348473,0.21639152960026595,0.46621369227772513,0.8764079268531965,-0.1084140762685941,0.18406150164902443,0.0187512772010267,0.6042831126522599,0.33667890302686915,0.21841399848493623,-0.2250593163048709,-0.1304162268624828,0.28361950227782107,0.0952491916215438
ParaHippocampal_L,0.2795713632167116,0.47379428659051137,0.31666438826885224,0.34210947762305494,-0.007721950950908561,0.32180012161621957,0.0524003308696451,-0.0023833409793847103,0.23963263079657537,0.39043345269211227,-0.011051465684551126,0.4829315008554665,0.6588951769399711,0.357315104823503,-0.11509298177106046,0.2808556523918258,0.26147223401492403,0.22772170363315045,0.10814817163243629,0.2662616751287661,0.0810488611215354,0.3571579618387518,0.3356303069186961,0.26038503956857284,-0.30263677552865226,0.6736449642849066,0.39220808126063894,0.30486677340376617,0.3687703710097176,0.5160524037977685,0.23003347638202223,0.05751806928968325,0.002162841846743635,1.0,0.27757936703043906,-0.059933707455331664,0.07112293500338047,0.32412105982183004,0.3711375143756834,0.35830671964702226,0.3761217398213905,0.43845623193298167,0.6872263658920406,0.19701504269349562,0.4917197702391805,-0.07648897116767299,0.527776857942696,0.6774730677981395,0.27148283723663647,0.02113812067600702,0.4517447421899602,0.4260756862883471,-0.03186302069561534,0.03553818412904119,0.5335675586416729,-0.05639568072841505,0.07881902935307664,0.5668258203098724,0.3617095300290053,0.19482696269184926,0.3789205581741101,0.36880733884557465,0.6067051617891636,0.09683938014265661,0.15799680970430416,0.4883200812027241,0.5225049616859369,0.33600560815484254,-0.2946804098158653,0.452056628612291,0.356522613625875,0.17042008976385684,0.3042090381361459,0.3259168937846908,0.27721373374312214,0.2964744964153747,-0.12461234753942507,0.3320615824159911,-0.10205634376207916,0.5245855647446866,0.720259685781501,0.2917695812678332,0.7618881566721971,-0.030080421098135256,0.5443243447407735,0.31618895985896267,0.4913658780902124,0.12131518644852596,0.5315779614089406,0.007390746741673111,0.09872428667893904,-0.005978340347913096,0.6868137902634767,0.3044173067276475,0.40054825603898686,0.22438282460216394,0.11619954480471233,0.80731187202163,0.1961226210658878,0.25187169746844423,0.0787165953378653,0.6470639901408995,0.480649406064613,0.49858855523190326,0.42427363957899517,0.4979152011716694,0.07103035386375693,0.51181133731738,0.331260878099711,0.5128420478150443,0.3963602045078649,0.569544964100693,0.23000395328056758,0.5004887040985528,-0.12271043865174033,0.19539005483533306,-0.03172867544570976,0.06469890257627796,0.5093870084669634,0.47287725483689,0.12975305187691127,0.21188668757862084,0.25200683648616834,-0.11880654407022413,-0.09604534525527555
Supp_Motor_Area_L,0.011631147952171208,0.3772158925101214,-0.30543333325886357,0.20577643816117774,0.004087964458165335,0.08968983131694673,0.4614858288235913,0.2436504074658308,0.34834588043114384,0.19203533646406096,0.08351154261887724,0.2518212482669583,0.21285541325272594,0.7828127464741538,0.033311574444509995,-0.13331079278316493,0.2048822929009553,0.20971087134092203,0.19872750060833091,0.652281789074063,-0.2091886475169994,-0.32394752760849227,-0.046285850976661866,0.5643247589580304,0.002024397425973053,0.3313837273588353,-0.08513760152938724,0.7211340948272223,0.7968401078742736,0.6361523712451223,0.21530159872393537,0.13878461548702675,0.5948799197329501,0.27757936703043906,1.0,0.3822041231213772,0.33228084978106087,-0.18322851249206482,0.15907315761508653,-0.11010200087900376,0.1255866018222407,0.4391388165493837,0.3243713025884037,0.15260301599872397,0.35579255158661655,0.4145944626495771,0.6523775930281563,-0.04373285016709041,0.5045363171825675,0.07545063273943699,0.46415854285443064,0.021534189683560325,-0.06084010709185018,0.15276879428286572,0.25051050669721087,0.21650280817614073,0.17394815095484306,0.1775575654348209,0.719053185420506,-0.029041161685712184,0.4939243993665601,0.2447647587234096,0.47542690709542357,0.21756699206418356,0.2186945545269188,0.6891579796784758,0.30116334756944735,0.017561271362480698,-0.04582586042446202,0.5257734803817253,0.2525991886086235,0.37237831803914495,0.6563169515125465,0.3010893830410497,0.5607959547169316,0.6615294615642305,-0.18926536879299746,0.5738742356510147,-0.009836973300112312,0.11294423197045393,0.22136923624581206,0.5541708167800251,0.37943182132798126,0.4887584129379375,0.1279923980748351,-0.10194065131072355,0.36056811854159015,-0.043081720814246986,0.3036984742990375,0.44546679612614726,0.5043264612477473,0.19667414282188103,0.1620626891629456,0.6346223109815093,0.7764150668219668,0.6854671424051634,-0.24402780965123846,0.45608888634728323,0.10744731530944691,0.461797146596528,-0.2702144482778719,0.3692479342682036,0.12210759111452865,0.8028147233111825,0.12491148019397043,0.2485658804960069,-0.19361029193333387,0.31075062907100987,0.4642819476631588,0.318789290162305,0.024588699369318363,0.4714612956027325,0.2631937103544664,0.39918273372598767,0.4295523158385666,0.08724726989173152,0.045438682964948796,0.012794241128404186,0.7664171314473927,0.6071493954575073,-0.011703394639312715,-0.2653510935553085,0.05160566381173046,0.1606955174960844,-0.12896994514604038
SN_pr_L,-0.2820940539303256,0.13493292232307602,-0.4739748272505734,0.07251245648240409,-0.20516445264909866,0.183123383395575,0.3189106742984981,0.3948166967274773,0.4820295049012142,0.02211831756134818,0.3067002533967593,0.21739965874505598,-0.3430306867984599,0.15913163213049533,0.32247423319263596,-0.3745328320372768,-0.29588248841172654,-0.003933071104290836,0.09574816096072665,-0.10435479807483727,-0.4134835468389459,-0.4754829961295824,-0.36399657871617125,-0.15331528980958795,0.2520576232932831,-0.048250416497936724,-0.4125496073068367,0.3925220790131518,0.18585329586865884,0.13436866145987997,0.35049767443330027,0.28401336233595154,0.4335733191465216,-0.059933707455331664,0.3822041231213772,1.0,0.42529149234149705,-0.6182507972299167,-0.2659408908117635,-0.17428734925536019,-0.3155011524179763,0.4034487161978158,-0.1046764336808198,-0.0021364347324066943,0.18736984285099867,0.35730556675089653,0.3271097194047975,-0.2990425638625424,-0.016819199356463286,0.43127328983137253,0.22349511888905937,-0.4056871160349485,0.10064056023733389,0.09780350278830693,-0.19600276821689797,0.1262634367641273,0.2907335127944217,-0.13797262590993234,0.12749830048796054,-0.3709159672552595,0.26808305553390344,0.0978823696866525,0.06104117962169725,0.46788697456651146,0.04031836666651749,0.14849615732938815,-0.04028537626762756,-0.16820087452740648,0.18061649361029422,0.1602743534874227,-0.12706888212683146,-0.05122679758838955,0.1592498445768374,-0.1496190820547408,0.32882146457307293,0.11497826268920551,0.07624130330657247,-0.21482237174143737,-0.1674060101786454,-0.38900790820586545,-0.3936208358597872,0.1387593660255974,-0.043065817801986137,0.4550874704858839,-0.2038899797397879,-0.28822434586296924,0.19342245188986937,-0.25810628863531343,0.127578297625676,0.2370156969525351,0.25592119938183877,0.031011538695105034,-0.08698079117994319,0.19547271470052008,-0.0033561307030580355,0.19835503387837938,-0.48490347728483657,0.11181879191548554,-0.09077246327096174,0.02584514510135559,0.03276789622231876,-0.26378695190164814,-0.20449914266032018,0.2637397533698198,-0.3543941027777668,-0.2605258336820148,-0.020714316259966403,-0.016010549570932352,0.4050013700455657,0.19074734490234804,-0.4473722817537749,-0.2161672987167212,-0.05287580674459574,0.3425825750943521,0.5557195090364412,-0.25103786121870514,-0.128736684054056,-0.13393773568565132,0.3551365747842594,0.06635781868146833,-0.24124728263276105,-0.21537452347268635,-0.24757843746359964,0.1729891744837191,0.2016096402119021
Temporal_Mid_R,-0.2695963071316149,0.19903621960646867,-0.19626298883682536,0.6787493510592646,-0.16811477655436055,0.5187498776793315,0.3557023917145475,0.8177194091520333,0.88387186921681,-0.12997126153095867,0.816169492419171,0.2688689981059338,0.03851820740769648,0.41462815308324974,0.7030641882026215,-0.23544168965023346,0.09235742898487383,0.14206677594479675,0.17650127012862069,0.26359549958946116,-0.40920253366248444,-0.09517177529166529,0.1408377596737106,0.2943584953468285,0.3816901631863362,0.2179452252484059,0.06819560900235698,0.2131755624713122,0.3754017352241415,0.4439223889535606,0.7088962782312364,0.30897985116781923,0.5492289591251158,0.07112293500338047,0.33228084978106087,0.42529149234149705,1.0,-0.15897050154530734,0.2999653098714804,-0.08095185233205392,-0.21102574360674967,0.10225808737811017,-0.053080727482119894,0.3001432898962794,0.6894585745588008,0.30887058495746106,0.3739335779782705,-0.052865008629877884,0.5122711056442472,0.6858632689963126,0.05102573121572003,0.07665611903957342,0.2868232381039039,0.14034317889381212,0.033426520214698385,0.17924988756889973,0.5188293429062044,0.1430393265027214,0.5942829731782918,0.03523192816331615,0.6528264033870025,-0.10541422442845255,0.12379895437718767,0.4242897447357214,-0.014721154038476942,0.4838410762588543,0.1258530670687023,-0.03427982858246465,0.27631220455960154,0.2724018844625726,0.21595084390049546,-0.0855128681677854,0.3530990787896182,0.05177903804960098,0.5741008971243473,0.331301493248506,0.44525905846502917,0.1490164600901591,-0.17532380182673596,-0.04671902986334662,-0.21554073109839245,0.41142546894626336,0.07882597722110879,0.4878326010969106,-0.13995618219690198,-0.5065564524548085,0.03281990619255081,-0.3116345400250685,0.46400346794935093,0.6268753881467097,0.19822600506477914,0.06988205057626194,0.0672721169712479,0.3850397147611136,0.0886887356895456,-0.01833882720446826,-0.2102204650466875,0.23925849290727694,0.23494451345050202,0.24734574551662297,-0.048608137758946374,-0.09865356224037049,0.3442217570492215,0.3340256925732922,0.21867986937819375,0.13303752396184998,-0.07615182396338441,-0.19303740457593083,0.3099629723702484,0.016309697042947373,-0.08859013113443188,0.20985318463279798,-0.40971676238950305,0.7182340251514938,0.6313522923222922,-0.4073927952424472,0.16717606097345608,-0.30755584401049385,0.4014678600829026,0.22305370074510855,0.13266722819750923,0.07142939341227852,-0.13956228445424257,0.03495449004915066,-0.09957306416658511
Frontal_Inf_Orb_2_L,-0.05608137636209406,0.11837465991913584,0.525746228829015,0.052481185841397875,0.1630467520712736,-0.030417027474049618,0.04601161343331771,-0.2241754579777853,-0.18988725882648702,0.06965855415031964,-0.16554947453153948,0.0723290267748839,0.5513054683052039,0.239490118404966,-0.2067494780706369,0.1747037584556242,0.6950973850823103,-0.03722202542603637,-0.0060649904398642806,0.3605050316149837,0.23408446841372776,0.5504668163840299,0.7643136622703541,0.49185326338065016,-0.19934567444308554,0.16307583877376225,0.29250508565960964,-0.2576265683017771,0.09118058864354257,0.2983587372278724,-0.009587840861249525,-0.13493401912298436,-0.2111240293713458,0.32412105982183004,-0.18322851249206482,-0.6182507972299167,-0.15897050154530734,1.0,0.6905022443585166,0.39798770391710386,0.6012177705560082,-0.16858406033734247,0.24230847334627148,0.3016233276808179,0.17204598719325415,-0.20101391654484485,0.17155725674577596,0.49836306806461234,0.33557115921106945,-0.2845271272265713,-0.07422185464620026,0.8175903240496004,-0.09047491916373013,-0.20108221616139757,0.47042487770926505,-0.054460204431559196,-0.041855387252708064,0.22377122012710343,0.20303227563403944,0.41933790289562306,0.19449971315089912,0.19320637697568885,0.14911881309475328,-0.2580878091316277,-0.02655269062526301,0.20070793124580258,0.4314273881131636,0.43116669227517007,-0.2753887672354423,0.10084101527638273,0.6441706690051233,-0.1709158415639052,0.2075421452002768,0.5449456962199511,-0.2874234285951092,0.2471970934850224,0.03965528531453439,0.4876855669366294,0.180263551307797,0.5361201656525757,0.5647243223263119,-0.05855096190342115,0.22059442109793495,-0.24402087778898363,0.21443916225171922,0.10922920660212083,-0.08008819756251197,0.3774954782021158,0.05623839162383909,0.11410483561599048,0.02483642091813332,0.022289728957456515,0.16451141086884377,0.16098842364975013,0.21209434505414343,-0.05730759887029284,0.7589859250943589,0.24087081285757037,0.35203050530507396,-0.147182976571014,-0.015693899139344703,0.41816875799963366,0.6724143920605288,0.0758852128478572,0.7908416398609793,0.6548281880237727,0.13662701940523525,0.05293370647346289,-0.0689286439906544,0.02546882213624465,0.8299319766806664,0.6097123957893992,0.2613455983956992,0.018300258595335687,-0.3149830045838087,0.2074252908490291,0.47400254403250414,0.1219340791851238,-0.06200704581831221,0.22865987931342377,0.6466425752349164,0.6040871733628614,0.4754892802314295,-0.34641086228643936,-0.5363470502064472
Frontal_Sup_2_L,-0.21013817559797895,0.18363887551317776,0.20321634466983912,0.3858854534202994,-0.23316013478911918,0.18537918135473344,0.1578376191605159,0.027075472436919233,0.1774310910131894,0.08511850884420093,0.18489242572703005,0.11435271796039377,0.45648721323092173,0.5020450991591691,-0.048972326714088694,-0.09213038441944042,0.6731861829484475,0.1689839591387865,0.18358583577645454,0.5084688178953518,0.004015667594322291,0.3201656296468248,0.8207732033740459,0.6323208955511351,-0.2964283945087189,0.27592670948292103,0.25318833382017236,0.017010091132156107,0.3978962842043112,0.5553403915857242,0.14898186163388194,0.09170973799618957,0.07210484709250586,0.3711375143756834,0.15907315761508653,-0.2659408908117635,0.2999653098714804,0.6905022443585166,1.0,0.29143082173829754,0.3206701067591635,0.01530324111861655,0.20666115002673058,0.3665651464916825,0.4860179805201075,-0.07404464103596677,0.38130255351080233,0.37287360091435345,0.6344157994367119,-0.10841304758011283,-0.0614667911028023,0.8965454969576961,0.1006420096215046,0.04271798199237665,0.5593435118268243,0.4126784244738915,-0.06482524744781423,0.31984803823436514,0.5157605217043733,0.3551001098563301,0.403650631535571,0.16733946980605754,0.2288812632553869,0.1440191214044958,0.02837143523771245,0.5072436971550821,0.29258140726957604,0.3474628219101383,-0.024460105181147253,0.3604772359514198,0.8912424426167155,-0.11984921251928914,0.4431889738258662,0.4469543195879785,0.14439444818088323,0.506473330639417,0.12196665521586529,0.5676341157754698,-0.2630999310138628,0.4779906187028269,0.38921759114997617,0.23889607700592447,0.36536003614122853,-0.048357443885661135,0.1389949050571687,-0.2066248469829744,-0.10403075716353098,-0.060428613227101684,0.278915140323646,0.30743031627661194,0.0987383149175997,-0.2527143879344787,0.11986549306927066,0.36820657226971926,0.3690420257476642,0.09553838598486473,0.5180872493949576,0.3784719090436489,0.4389958053197652,0.14176454447075407,-0.06547904604241382,0.3793110057986632,0.6876861928094092,0.4015002768875166,0.8360008601444334,0.6337737850085302,0.04306194434025961,-0.10305407491015617,0.07637358470482736,-0.05958984489437017,0.7006865121959067,0.618758934462942,0.0760440308943051,0.24465866545475806,-0.03537421975246223,-0.1977674409548754,0.3879345566382113,-0.2803856155627679,0.22201734912992951,0.4326844837681928,0.6995404787839997,0.5222987928049803,0.33446291853357096,-0.3462664263268148,-0.5000726695726954
Thal_IL_L,-0.0516595821848763,-0.12752927826253685,0.5008025427511644,-0.04879822135539116,0.03186000129448491,0.021809679564547133,0.2507111354374503,0.05834180626987917,0.007841406605669407,0.3567523093897278,-0.17523870516735837,0.1853670531882339,0.3146517766458388,0.01502879470206753,-0.021936727777793905,-0.2550314224468769,0.3749780347492804,-0.11769066875335812,0.2223022990519042,0.016067174558708087,0.06302918597194924,0.21824352852368945,0.49544098732347075,0.17067188320906274,0.03993975874634775,0.18308944136803845,0.031829060738648184,0.01954722332238276,0.1345158321410049,0.1406323134164928,0.17621261829691562,-0.16125585578763532,0.0018816285107414335,0.35830671964702226,-0.11010200087900376,-0.17428734925536019,-0.08095185233205392,0.39798770391710386,0.29143082173829754,1.0,0.4792886519469238,0.012241196069177538,0.17485566881147324,-0.26117545073971,0.1617126373676798,0.2554453033038791,0.30562086966251173,0.36337366104105173,0.06709260488290797,0.03919629363740027,-0.05445149821712984,0.39345774139127426,-0.17281231761563112,0.04207826415731982,0.09812760891009954,-0.20238506888544142,0.2042791174520033,0.18255562066369582,-0.009839239238523308,0.11629396884793172,0.22723951228650102,-0.045984267719461264,0.33801981774003176,0.14801411042510265,-0.3307547158211899,0.021673526420138336,0.4388441147282446,0.08745974537065228,-0.4258711672316818,0.23146905607211576,0.25001601540555746,-0.3869830588987531,0.14713523260036723,0.40879092378804033,0.0010366383650281948,0.01333459783153932,0.09910810327012153,0.21061394328874725,0.2558577819423774,0.07198913115819024,0.3035779833816063,0.22328039841430994,0.2815700277274816,0.14348132991512194,0.36141941620511225,0.2976109276481714,0.09562597868864406,0.33195744616383366,0.23237981086640747,0.20928954118863827,0.22392965578973995,-0.015501304754144359,0.005887118377967765,0.07817164778696001,0.15541805959012103,0.06378950720987593,0.35524249586947465,0.23153095820789893,0.4313594877834497,-0.033287194651807454,0.5705285927620461,0.2735048834096912,0.4235425635577407,0.08326004892269256,0.31439641243019123,0.34009479746055254,0.46561645377565813,0.2747107305087074,0.29521884136567234,0.35042008491822946,0.30068294712515903,0.2842900625705622,0.3846367739233796,0.17394225461214072,0.05733060390647796,0.2568303007794436,0.24981919219651294,-0.03217395632677015,0.10316978033649152,0.0911087052286612,0.3825949559764283,0.15217656192424095,-0.08706237538741264,-0.13581444416080318,-0.09261661273700433
Temporal_Inf_L,-0.11494731119169133,0.10545297070972877,0.2275424029478754,-0.24885975601443203,0.20646848585517028,-0.10003974539873754,0.3530579403983435,0.03814485288930729,-0.13268290551698067,0.054257264473971445,-0.3288596128786324,0.16354488176778034,0.5003099471003818,0.28776604940327494,-0.1268073745089973,-0.15493637499000745,0.7657159249172223,-0.13436355434942332,0.19217795079769842,0.38996355618636996,0.24455478961476185,0.011338231159703374,0.49117959955869445,0.572099428482404,-0.03098497802395122,-0.016744106234154867,-0.012122478172246296,0.014049992878059416,0.2960031875923472,0.3451894516707572,0.22458883407942154,-0.16857436918353544,0.17931752239483056,0.3761217398213905,0.1255866018222407,-0.3155011524179763,-0.21102574360674967,0.6012177705560082,0.3206701067591635,0.4792886519469238,1.0,0.023975014302618548,0.37955817207014353,0.11688237373182324,0.06023092730096126,0.26820798846242977,0.4097743109834288,0.27319370611920163,0.2618228601069252,-0.25669057935301903,0.12654206949523056,0.46565422988273025,-0.2135224172340615,-0.2431888286894121,0.3907425580211701,-0.14550247158736995,0.258055712386674,0.008495709923316523,0.22450544598839323,0.3675043876041349,0.47720378503277733,0.296260747091991,0.4061151102914296,-0.32012594627994495,-0.05163694128049823,0.22109017439285122,0.8240507132050631,0.21572206023336174,-0.35457118198511167,0.3398497416120896,0.3807826733513932,-0.14107245173667404,0.4330359778522955,0.8991241140468842,-0.10074012221844883,0.24241399825516327,-0.23993845738460798,0.5591934502851906,0.5147857538579974,0.3352041166471184,0.5152052048710098,0.09237792287679011,0.2881158649731444,0.20167901944658345,0.13860367641573154,0.17005733950800472,0.08625957803923809,0.6237341580354583,0.11601791147988297,0.3852243042880224,0.5050286224557923,0.33045255677500524,0.06104610972965747,0.327299745679679,0.46733546176832946,0.16939216626147002,0.46796824861766867,0.31758508871442914,0.6136156797650147,0.05860456535124721,-0.0003390665908003865,0.4204608381955606,0.3708142876102604,0.2556387836282159,0.4550652942838631,0.5693682353961432,0.18658081649136044,0.3358667958480714,0.3886615789998847,0.2941183293364587,0.4471251529425971,0.5531663157298422,0.7105122976579388,0.2299357151092583,0.038189104354545006,0.3485440669330556,0.43254529117599166,0.31790148734973933,0.2891541450631493,0.37401859488519634,0.6441171913245458,0.08830449111406921,0.4044950947665228,0.034807225788933714,-0.270363141105513
Vermis_1_2,0.11309234820027489,0.2864045242353893,-0.2408534607156505,0.08697983502912017,-0.19678238992080938,0.21858569287725527,0.3422730743599792,-0.03461077104736502,0.17698014924896074,0.20877851650291093,-0.02825575264137279,0.37210964368066735,0.16708772385719842,0.3532787762636775,-0.1239941071697271,0.06441354604969297,-0.06786051154463196,0.10551019825100638,0.15567982740431238,0.09936135694813825,-0.10411643452253079,-0.10588191416736781,-0.031804289074427304,0.06999985915771482,-0.22688942967148257,0.2677368883848846,-0.2147438543450262,0.6155085806643897,0.441872098037661,0.3438225487074229,0.16197650285041082,0.1759997259072113,0.3118880451019525,0.43845623193298167,0.4391388165493837,0.4034487161978158,0.10225808737811017,-0.16858406033734247,0.01530324111861655,0.012241196069177538,0.023975014302618548,1.0,0.2688887436601165,0.0770367015016398,0.29168378803876494,0.21913703917346405,0.4454803070254703,0.13124579184960197,0.12632969316213932,0.007630389481616601,0.34955393682282626,-0.011955050915378136,0.12446635424673864,0.06011770978747007,0.16414929566062067,0.16836328262175973,0.061382393668130156,0.13703640000224201,0.24372670463817225,-0.4070654002924086,0.24157213671541652,0.3668077394148102,0.30813156660427876,0.22736596031034786,0.22073846830962884,0.3428338251919394,0.18976201971443032,0.12195044427678327,0.01728686406041112,0.40216036196918564,0.15135255751091847,0.14113568694211928,0.2954050113066127,0.07324155111298396,0.32106088367760044,0.3302170221514939,-0.1976790407942386,0.09295561288033308,-0.20588177264581795,0.15468917427290255,0.15409467124669313,0.25948142861559864,0.40587685808533674,0.29350999607892997,0.07103977692076985,-0.016202149908723172,0.33658682322231737,-0.0745764810939945,0.27920872386701645,0.09120102144472735,0.32719754684548863,-0.0724391602908366,0.3217270601703832,0.22975851677382592,0.30009371649890615,0.4973021342463967,-0.14826391295848262,0.5457145525135186,-0.14018611461651476,0.2458944864656345,-0.05931504118860048,0.15998436476082678,0.07133189691256231,0.5507362625459638,-0.0005371991727832246,0.08188068486439665,-0.2195956956698599,0.48961639190272144,0.4000412534571175,0.42073284952592793,-0.011991812735214826,0.18594392431929618,0.30619615290908453,0.2866825225879545,0.27443710703599855,0.024353663847270703,-0.17792696184030132,0.021480904115608015,0.5104225361082857,0.2953384349128818,-0.05719168271562706,0.019713950198597806,0.024336117272991394,0.06252186706505046,0.25977124701252735
