,Thal_PuI_R,Rolandic_Oper_R,Supp_Motor_Area_R,Thal_PuM_L,Frontal_Sup_2_R,Frontal_Inf_Oper_L,Thal_VL_L,Occipital_Mid_L,Red_N_L,Raphe_D,ACC_sub_L,Parietal_Inf_R,Heschl_R,Thal_VL_R,OFCpost_R,Cuneus_L,Hippocampus_L,Thal_VPL_L,Thal_PuL_L,Thal_VA_R,Insula_R,OFCant_R,Thal_LP_L,Temporal_Pole_Mid_R,Temporal_Pole_Sup_L,N_Acc_R,OFCmed_L,Frontal_Mid_2_L,Precuneus_R,Paracentral_Lobule_R,Occipital_Sup_R,SupraMarginal_R,Cingulate_Post_R,Cerebellum_9_L,Parietal_Sup_L,Thal_IL_R,OFCpost_L,Precentral_R,Thal_VPL_R,Cerebellum_6_L,Frontal_Inf_Oper_R,Rolandic_Oper_L,Temporal_Inf_R,Cerebellum_3_L,Angular_L,Temporal_Mid_R,Vermis_4_5,Occipital_Inf_R,Thal_LGN_L,Vermis_6,Pallidum_L,Thal_PuM_R,Olfactory_L,Raphe_M,Temporal_Sup_L,Thal_PuI_L,Lingual_L,Putamen_R,Vermis_10,Olfactory_R,Rectus_R,Frontal_Med_Orb_R,ACC_sup_R,Calcarine_L,Frontal_Inf_Tri_L,Frontal_Med_Orb_L,Thal_Re_L,Frontal_Inf_Orb_2_R,Cerebellum_9_R,Thal_AV_R,Frontal_Sup_2_L,OFClat_R,Frontal_Sup_Medial_R,Cerebellum_4_5_R,Thal_LP_R
Paracentral_Lobule_R,0.7083846770373745,0.4504215319563299,0.7632172131746889,0.8079032983395109,0.5448419845339788,0.6654826125578883,0.30624361004533385,0.4888454890140136,0.33582310996538545,-0.16409090900815992,0.1665011462150718,0.7270137835119064,0.06598645913988574,0.4644151936850926,-0.1226336290784679,0.5090023631282536,0.3294038032862019,0.6789806050963308,0.7383320425839356,0.24658623098314203,0.20530658930659287,0.0922257309580141,0.39504548039463067,-0.18974137935643143,-0.0653345550932229,0.27703586350058645,0.1445192796869207,0.7231066596244062,0.8590136112940497,1.0,0.5159730463349688,0.7954084392616708,0.873364893536577,0.09015662071945434,0.5140292180194455,0.26041724412310274,-0.25274417626100987,0.767985198873255,0.4770066306436856,0.20510124678741878,0.7836835322583282,0.32467402453605265,0.3844794814525031,0.27672570807779945,0.5288302918655106,0.41462815308324974,0.5637182258853862,0.22134401235308646,0.16163714024808912,0.2926660330353722,0.500113749128785,0.3412998351537104,-0.017149445337707105,0.06745165195203748,0.4949386886168492,0.5672000770723253,0.6645824858744265,0.44243069718510564,0.28744599397714843,-0.276153240148373,0.0934128326489424,0.015517356136091459,0.10407278317486023,0.5740005070150036,0.4444617207023116,0.3919879067959605,0.18451877397912858,-0.09346432131911285,0.05301427540734383,0.20283580304121526,0.5020450991591691,-0.3642787079939023,0.5838093317674641,0.4212841340764524,0.34550222109096107
Occipital_Sup_R,0.33667890302686915,0.3128781272675102,0.350009393602764,0.6004441721297726,0.08575826007900343,0.23576715730833223,-0.0416167040598854,0.7238053707841939,0.12578562941867782,-0.28717780934079035,0.1099825916419403,0.44342114060219195,0.21777621806275604,-0.08016142267251683,-0.4301733216563329,0.8393264755488096,-0.1872246387933188,0.488719448471781,0.4928124082191723,0.08866355033548055,0.2104635342172989,-0.22131839149742402,0.5358450200035696,0.11637949070893797,0.0020426143325995606,0.08436226229391146,0.0317078959658504,0.29553924333845033,0.5942888047747886,0.5159730463349688,1.0,0.3941075664916628,0.531706246347465,0.17921951076225537,0.5807948431992007,-0.23103259810586504,-0.37546814770232106,0.258518430688593,0.5054900994924618,0.4391725435819255,0.37393879109618644,0.21841399848493623,0.47627084064382014,0.21639152960026595,0.6888470788674788,0.5492289591251158,0.6019313415250895,0.5561039855672052,0.26024001287822,0.5245937865692943,0.021463235740341688,0.3910698150252611,0.2102584985140693,0.10365477260556073,0.21520124451850853,0.3607709046797847,0.6164134347164584,0.07784753544011647,0.23246508438061939,-0.14080938519956987,0.06107574306156999,0.035848079778027696,-0.35846841465117046,0.7359326151809509,-0.05203522094395104,0.2768953788991173,0.30563147032848265,-0.49212467314346975,0.2859727884590651,0.08316402557103984,0.07210484709250586,0.0952491916215438,0.15103814767893192,0.019709588010842667,0.04907323710074515
SupraMarginal_R,0.7381318695546673,0.700037838208495,0.6937735061967002,0.7007185523282761,0.5994448139726313,0.6429444218648531,0.4252053065357637,0.3373526326984573,0.27188403281585316,-0.11640965923646804,0.11174409609883318,0.8054374983106161,0.2659614972588111,0.5769255993496029,0.061890679567828386,0.3039342169945157,0.503631558164319,0.7250955293561062,0.7188302465837326,0.4114241566017255,0.39723715341418253,0.14406332189820398,0.4155226134634364,-0.17719129870006814,-0.0017409435387316552,0.2691873808808009,0.12464633341205249,0.8446223313056277,0.7967680215067523,0.7954084392616708,0.3941075664916628,1.0,0.83423002223916,0.21266342303623675,0.40883075897908644,0.3266405710597331,-0.16717614055721633,0.7199419701836011,0.515903728935194,0.20367863246450416,0.8364890349930767,0.3030041962723775,0.41174670122173185,0.23724293767674287,0.468832953914271,0.4439223889535606,0.5996297907399053,0.2718557405231324,0.18996655837205212,0.3027353433605895,0.5380976917314441,0.3691614101631317,-0.1780436648679474,-0.05930148436839906,0.5032392348605477,0.6668399577189861,0.6434166063549956,0.568041868730023,0.39678713967852464,-0.13321073871640457,0.11688534117555034,0.010672389418010636,0.25793672132094686,0.48048970722406625,0.5071287331348451,0.38249368555632857,0.20786493077094326,0.08126621303196814,0.14932706076942504,0.3716673292747279,0.5553403915857242,-0.3719864745875327,0.5667189521590835,0.6723831330076929,0.44389890683562583
Cingulate_Post_R,0.6665636269787246,0.6192717311467234,0.5966108284683027,0.7648142931294792,0.48535726239681665,0.5664739768422385,0.3436151617186473,0.4208556969875936,0.32029207838850154,-0.2274081193766631,0.14806966516123538,0.7190362456607974,0.2518034866126885,0.4872517511887075,-0.17993626763599332,0.43721149287101013,0.3321886793749963,0.7148643265846876,0.6968984046054453,0.292482831808413,0.3601250663302482,0.0217508086860947,0.4901754668642426,-0.24419375469636506,-0.14625713489621964,0.3760446618036882,0.09899227325073527,0.7699147950419242,0.8695379423702297,0.873364893536577,0.531706246347465,0.83423002223916,1.0,0.23913896735015563,0.48311827826838266,0.1673906651434889,-0.3126409609235206,0.5756972763367385,0.6282522221453787,0.17189925850846988,0.7711875569184087,0.2801074745426823,0.5275400640854696,0.1669606369939801,0.5137493913575011,0.5325326949546481,0.6821396963251332,0.31976309134351805,0.27431301073951575,0.4086508328009387,0.5017513410230415,0.43684747899231446,0.03523613871745111,0.11176147485724,0.40458545736032697,0.5823825663094999,0.7251407900903436,0.4495423178048645,0.2866458186866507,-0.23500440207038414,0.14600299547691434,0.03528446794217823,0.12142910265333182,0.5190584793525442,0.3597784360810742,0.4619729947052479,0.2230447696733383,-0.09036843867101327,0.08244679163705029,0.3035131369693051,0.49621068893908266,-0.2842508556589925,0.5948722508395609,0.464690645032545,0.3997044642934755
Cerebellum_9_L,0.04549403837376146,0.48779048191994473,-0.1124969497898788,-0.010896574321564417,-0.027098497485189034,0.039614212288872505,0.23196001780245368,0.033538423880582695,0.06233360332585329,-0.09978998526092595,0.1907461932004422,0.10188304290631615,0.6509167433139996,0.016028326767958553,-0.010033017702676963,0.029725811846719668,0.10097106049220346,0.20501135096180728,0.03624715711948215,0.19414745239297457,0.4991750387279327,-0.09766778563394822,0.26215168057994226,-0.05236669707122838,-0.02433932168396699,0.09417325179418749,0.03691120395851486,0.24685009410915656,0.09172862841073248,0.09015662071945434,0.17921951076225537,0.21266342303623675,0.23913896735015563,1.0,0.1372325686943143,-0.22453315265283605,-0.21109427691408333,-0.03030889996246815,0.3750321636679596,0.2560005747613175,0.15955707979224243,-0.0032154643634316124,0.6392334090441253,-0.40323138553603505,0.14317668870369776,0.5111483952947271,0.5807513785268843,0.4752820077232118,0.5803077446162845,0.6090460659512543,-0.025935643267754382,0.30915545811439565,0.21568320574946073,0.19380250079286274,0.015489183333679086,0.0688895752366023,0.3532135717671788,0.2590907903702305,-0.0767787620405697,0.016861470256602198,0.04142181477922281,0.03842976427164457,0.05580820420566005,0.11242063078069187,-0.05906384746606941,-0.07950914872005208,-0.03055283141926557,0.14111514464689467,0.41625891876575855,0.24641204334407085,0.10866006143286544,0.008561769417343806,-0.015253931255893869,0.2650382150775741,0.17686351570984793
Parietal_Sup_L,0.30904095562478395,0.24435668259580834,0.4713993457658021,0.38906016477448296,0.11443141526544738,0.057987882739180256,0.20461759701213394,0.5605607532223638,0.2691125810225559,-0.2292853463470874,0.10653565757979523,0.28750496376758633,0.06497094542089343,0.1376806050206268,-0.23563673837906154,0.5523217693309793,0.09401570756104756,0.47476142409190936,0.35031676793118094,0.35875980088528414,-0.08250123697487244,-0.29591399700733545,0.554393377285534,-0.11966696348800304,-0.12486355550914978,0.06922236583544437,0.228184067196081,0.435277172449038,0.7333783945511368,0.5140292180194455,0.5807948431992007,0.40883075897908644,0.48311827826838266,0.1372325686943143,1.0,-0.009002100044920969,-0.07863795481533592,0.14518550301502717,0.45270722016227327,-0.023041966376362612,0.35699702987777443,-0.0828123773361786,0.2810421512623281,0.2586182713844923,0.7497981927477189,0.2131755624713122,0.4149817230011356,0.09760942472305305,-0.05214430013332799,0.2052410617676914,0.1473242981914714,0.4023806674993792,-0.06981665323156352,-0.056066828455463756,-0.0068762523829037,0.42584625586980684,0.2838004097524108,-0.006195829478231675,-0.0719089469133696,-0.08099501043819282,0.2614359450810238,0.12059463883425144,-0.13989456575896395,0.24292906043071563,-0.08941148149067407,0.16943584782381055,0.3265084202936436,-0.26446942694493697,-0.2423510565617626,0.3644675644708492,0.017010091132156107,0.19861125701667506,0.12967571594937402,0.2986374677206717,-0.054149374493026446
Thal_IL_R,0.4801682165107275,-0.05001255636356425,0.49548268344277263,0.2941623019824742,0.5334621418766137,0.5424101443585427,0.6093678244025654,0.017115475748499625,0.3190465283320371,0.3786475070867817,-0.2815173119116392,0.26674246693435927,-0.1528360099836155,0.7936983435070253,0.3270200816286471,-0.1124723456722933,0.7727794978279701,0.257536545744185,0.25888818444578365,0.24108683636742692,-0.31478709240001695,0.41158085741255107,-0.05183860878013564,-0.22718200257388246,0.42000613908060763,-0.09151445237837781,0.25871942855147767,0.3030899472587712,0.2662477846343923,0.26041724412310274,-0.23103259810586504,0.3266405710597331,0.1673906651434889,-0.22453315265283605,-0.009002100044920969,1.0,0.35122734439961256,0.4903486605651832,-0.05918250137043426,-0.007184056750778079,0.3147315874262877,0.17656409192310685,-0.43448489985164757,0.4873194670000299,0.03040324102402658,-0.4819198960701557,-0.21340997206023699,-0.47425906735920215,-0.24785367195896693,-0.3570177263720336,0.47605101310151615,0.181928700509578,-0.41538156858532443,-0.23310222370019962,0.38484468529983223,0.25980422365737793,-0.009549858701936762,0.258298072251187,0.11029422055890925,-0.1437343843329796,0.12061723673264291,-0.08242576561033158,0.5742303465574425,-0.16021939432588272,0.5838698463944221,-0.08590466174546299,-0.11280311462019435,0.3128518106402388,0.04344649173080666,0.25846221307058354,0.27786677579714686,-0.2930479932831934,0.3064458156227377,0.5017325918023913,0.17728141523014118
OFCpost_L,-0.14872946949242266,-0.14510620846725872,-0.007028815653468994,-0.24035195008959376,0.2068592943327968,0.03168943011815708,0.09612345253055704,-0.12249301630423132,-0.07153838414667875,0.13787181837270318,-0.25042877062222524,-0.2464415927975426,-0.12536084814962445,0.2308178624657936,0.5502025917536003,-0.12083489206129856,0.3211495488448132,-0.12194561846921556,-0.18191796266817928,0.09127582204810941,-0.2782519931488266,0.3724906845438297,-0.16617473744004302,0.06952851482057808,0.4497676849261805,-0.32776594860245556,-0.051618723370665004,-0.1332828808042576,-0.14259046789540744,-0.25274417626100987,-0.37546814770232106,-0.16717614055721633,-0.3126409609235206,-0.21109427691408333,-0.07863795481533592,0.35122734439961256,1.0,-0.08172773261103708,-0.3580957192040104,-0.08169406642605834,-0.18995770068376117,-0.05136522712604329,-0.400958649812787,0.2188387867133616,-0.08469869853045395,-0.4795638860062797,-0.35331619120001245,-0.39314993110157037,-0.37815149789147395,-0.3151769609785374,-0.01393019709426006,-0.2348302952987477,-0.5408993780391443,-0.3317900062756687,-0.03792416515328714,-0.11111284907803862,-0.31406681565484135,0.0783644960922641,-0.013996503803255669,0.35661190829186146,0.029383700349263017,-0.055868107595282,0.4995146103500597,-0.25741470358181356,0.23900685035595082,-0.33444127144444075,-0.09776585594323128,0.4532583877180956,-0.11062379750546006,0.16797884682807449,0.04093294705113788,-0.0826673799089627,0.03035082304848663,0.13279370311763156,-0.18055914250289629
Precentral_R,0.7220342839946884,0.3775019658870175,0.7586786082224148,0.6615276283652081,0.6506795680260611,0.7566427312380754,0.33965856259920835,0.2832274568764704,0.18737220337386348,0.0010737500929414192,0.022984860047813662,0.7382660524366044,0.05033634569402904,0.5698466765286327,0.14465861423414642,0.27072964623412793,0.48326361312281596,0.5749394081623158,0.6628414177734425,0.21054288375085528,0.20803363810772516,0.27124635442352135,0.13043964611806605,-0.11389347811697721,0.1273460352037185,0.12715832393295456,0.14909895586842886,0.6152791068043569,0.5545629136668285,0.767985198873255,0.258518430688593,0.7199419701836011,0.5756972763367385,-0.03030889996246815,0.14518550301502717,0.4903486605651832,-0.08172773261103708,1.0,0.26521988821052783,0.23123760335911983,0.7577570841570499,0.35385553827618893,0.13458669387864883,0.29669388655466744,0.2418122348017479,0.23548187447514338,0.287662557694139,0.10421336437458487,0.10130203882433271,0.06134251295433652,0.49199002168391215,0.22966830651113634,-0.1697796100086764,-0.09822023601613104,0.5704294992246861,0.5452560279783056,0.4604082756692907,0.5792983110083411,0.3562158394852165,-0.1835012722299443,-0.015351499914150761,-0.019606802711913708,0.3139666956633058,0.4640248235173835,0.5975446250132905,0.26131442855617626,0.08102318576064488,0.1095795624050886,0.22161772909710645,0.15417931300951543,0.5285141851392944,-0.5108073695930271,0.5207891502762003,0.46469068880146763,0.33582487531213345
Thal_VPL_R,0.45617654898549237,0.5140876900748633,0.3238724657859749,0.4620995605906461,0.08147805424623221,0.11339972751756093,0.3027124443030114,0.21793243354838632,0.0309509040521537,-0.27151808174330555,0.15369244042371358,0.42613941365744024,0.424004746280851,0.3693409182264453,-0.2508973048161529,0.23940700806576143,0.0508572961339322,0.4611001023837184,0.4342555055364584,0.22256986367880283,0.3842866195559561,-0.3847302079146315,0.4213044843621515,-0.21709838628470585,-0.3203005175650755,0.2549344423099511,0.19677134616079103,0.5463538428943837,0.538268655831386,0.4770066306436856,0.5054900994924618,0.515903728935194,0.6282522221453787,0.3750321636679596,0.45270722016227327,-0.05918250137043426,-0.3580957192040104,0.26521988821052783,1.0,0.05467691621266341,0.542996728677129,-0.0858101357215424,0.6048159405842346,-0.14156026479530653,0.33854639220367594,0.5741008971243473,0.6283006184457662,0.46912938145756555,0.2683591833620294,0.4272892558131547,0.2001256329208518,0.797733572764251,0.26474910758314557,0.18472882156589496,-0.02233520702726492,0.4279343450035576,0.4878236467409183,0.1766918278454992,0.10022467160831591,-0.06577594085994432,0.043463750549433626,0.24666402141546578,-0.10005521844679861,0.341703207356042,-0.10326637977143469,0.30663294039687844,0.253854795019837,-0.21709290284774974,-0.038260843008699724,0.3617988153089909,0.14439444818088323,0.046616505899725824,0.11301563697800199,0.34154841145470677,0.12113296704055818
Cerebellum_6_L,0.10087240505390305,0.1875591964785231,0.14568102589066187,0.31296633104151206,0.18799718355061373,0.4302177165730125,0.09600673508152349,0.6027969443891157,0.033807477831856905,0.05617562389550485,0.06812479872725342,0.10957248225668755,0.16824877721538078,-0.02379698649321545,0.12733697263945382,0.5299775593537557,-0.019238605928480514,0.30690476152099055,0.2700628402452729,-0.056303102302367354,0.19969210352937203,0.3031415387262538,0.44306831022388166,0.3216753073912646,0.5413432475115688,-0.177207459860736,-0.24163867449610477,0.027804997588239597,0.055664480704911146,0.20510124678741878,0.4391725435819255,0.20367863246450416,0.17189925850846988,0.2560005747613175,-0.023041966376362612,-0.007184056750778079,-0.08169406642605834,0.23123760335911983,0.05467691621266341,1.0,0.10852431228503914,0.5234552632702961,0.357302234285827,0.3385692836457761,0.45123414847200155,0.25653595062441414,0.506746182424909,0.595853045669984,0.313568830054652,0.7221101264672792,0.001028265389409001,0.07995955580881627,0.0005839071205486646,0.059965205588487065,0.5544296306473969,0.12661097889908918,0.6434165916454108,0.3583577016668267,0.5301861815389639,0.01481877395127074,-0.22046976957756756,-0.17595913454894324,-0.033542725551141,0.6761956674287899,0.3265476010194051,-0.2674529730275985,0.12489011491366873,-0.06948843315957752,0.6735026609599413,-0.06340722368473525,0.11364211565890621,-0.16319810876518778,0.07669525286893959,0.02757188726481502,0.034926146260423625
Frontal_Inf_Oper_R,0.7255834271923552,0.7128425918902469,0.7565419522369895,0.685946017578062,0.5642786836753406,0.6164416281409433,0.5159505287604416,0.26862509252702466,0.2270207441786741,-0.09470780416695265,0.15139260303048013,0.7080019293423845,0.2937241553833932,0.6042250719289443,-0.00022672318699311944,0.27443872825239374,0.4398195316081566,0.7135780882566364,0.6870503026291344,0.3759267906408846,0.43239389337666245,0.010804924077392421,0.2547428691431581,-0.14301655610621988,-0.037847562980043346,0.19395830226844013,0.22836629485577922,0.8273934327581458,0.7310715905617285,0.7836835322583282,0.37393879109618644,0.8364890349930767,0.7711875569184087,0.15955707979224243,0.35699702987777443,0.3147315874262877,-0.18995770068376117,0.7577570841570499,0.542996728677129,0.10852431228503914,1.0,0.1915299013599451,0.4259249852904839,0.17210491385505783,0.36333719858307806,0.4838410762588543,0.5582950967789011,0.275639281191591,0.1446872084872594,0.25253197947899414,0.5064472836801976,0.36334291617639275,-0.07853260578837933,0.054861388740905896,0.35967500571332617,0.5760771735839855,0.6018589954535297,0.556032195008977,0.3280786904929324,-0.22228290225114303,0.1115752003456207,0.13279892700632365,0.24622109921614382,0.4476552437433383,0.4431909742841793,0.39536989241797277,0.18376865450634725,0.09732480637732921,0.08028844852457155,0.26770086103962726,0.5072436971550821,-0.29184653638205343,0.5402435737294454,0.5654748925280719,0.3624220630442419
Rolandic_Oper_L,0.26563173752444397,0.13476256561838654,0.2408866300375109,0.4394998019716989,0.5580285651279896,0.719549032365738,0.00591063618296921,0.4413500724159638,0.14202248707729426,0.06355037413592557,-0.05063630408334896,0.41873319262816594,-0.0788120984246754,0.06358894316327078,-0.009309227023012102,0.37465466250450524,0.12953913057765476,0.3082600894006455,0.2835124454767229,-0.2243884838757888,0.22034852379145115,0.55991456100445,0.2703439643983046,0.09068744049549138,0.1484600832413462,0.27658662519636756,-0.33614227676978486,0.10100585001884203,0.189562943537669,0.32467402453605265,0.21841399848493623,0.3030041962723775,0.2801074745426823,-0.0032154643634316124,-0.0828123773361786,0.17656409192310685,-0.05136522712604329,0.35385553827618893,-0.0858101357215424,0.5234552632702961,0.1915299013599451,1.0,0.046716666437649906,0.3362639674997674,0.34928774967075515,0.13266722819750923,0.2805066909636542,0.1284030702059471,0.4278142775054794,0.31489364848272117,0.4553662243855594,0.006788400938099773,0.047916268651882046,0.17373697744742245,0.8872529539455575,0.25812496153615455,0.4857422545283782,0.5000376202801383,0.6502541040247733,-0.09511042214642357,-0.008769857886332033,-0.1551035997774667,0.11140456637908418,0.49730368360636856,0.7187898185156812,0.35862500436027955,0.27166761050834465,-0.07502993358359737,0.41392470909317536,-0.3105230522969005,0.6995404787839997,-0.35630873238756644,0.7048398915778687,0.10807041825817824,0.2170438688004095
Temporal_Inf_R,0.2222204166878714,0.6462905219823327,0.07545016269834406,0.2593438536206118,-0.019885469911482514,0.10722989341642371,0.06284310655067901,0.22090020550777145,-0.03308237491107267,-0.4310654521021474,0.30499586223569386,0.3011266807299817,0.5513255057935791,-0.022865050271373182,-0.09233995722873675,0.2964018516951413,-0.14515996686467403,0.37732939795085263,0.30228769511616754,0.12239896039237448,0.6311694431844156,-0.2505729611882401,0.44140657652923876,-0.07912730791928371,-0.18661757473314947,0.20248392283028316,-0.08411253545825594,0.4382514958459279,0.32198449825803843,0.3844794814525031,0.47627084064382014,0.41174670122173185,0.5275400640854696,0.6392334090441253,0.2810421512623281,-0.43448489985164757,-0.400958649812787,0.13458669387864883,0.6048159405842346,0.357302234285827,0.4259249852904839,0.046716666437649906,1.0,-0.385826474856735,0.3439204422732685,0.88387186921681,0.818377904546287,0.8545433509285004,0.45088435986854636,0.8581684374539009,0.0164978575794014,0.30917033334237265,0.21661859824478258,0.23500495896567572,0.04367573574831936,0.2418146867160352,0.6608945251616797,0.29532335948376237,0.21584773535445487,0.055163112872167644,-0.08455844096732236,0.1686933062929304,-0.17245315059005698,0.5097313428902321,-0.08607006060371193,0.12790307816620874,0.09504030229926375,-0.03730478796787952,0.16353480977132864,0.19784534651730443,0.1774310910131894,-0.03384075800215976,0.09124049355282884,0.14570208350550795,0.24867506401757175
Cerebellum_3_L,0.2930051385523808,-0.09629660478127831,0.49737467201203833,0.42651489047145824,0.37763798955729466,0.36871305302670754,0.26592850597451506,0.5386099064457466,0.2896218198267144,0.2534844660470435,-0.10594085684785888,0.10472087545407723,-0.26598911731397146,0.30349357359520607,0.042924715202283574,0.46770079429661027,0.2986820594414828,0.3770320253859533,0.31413213602101664,0.10413266741866836,-0.3356305626551586,0.3248981393836289,0.3269209805587768,0.17534839229953658,0.4188627779209446,-0.24944903647102673,-0.027748441570342106,0.11676404543266215,0.3608490824449989,0.27672570807779945,0.21639152960026595,0.23724293767674287,0.1669606369939801,-0.40323138553603505,0.2586182713844923,0.4873194670000299,0.2188387867133616,0.29669388655466744,-0.14156026479530653,0.3385692836457761,0.17210491385505783,0.3362639674997674,-0.385826474856735,1.0,0.4892823362535489,-0.40971676238950305,0.037714400633161185,-0.23703419558246044,-0.2618866568881816,-0.09875905117483828,0.24669883607761664,-0.01117045049071027,-0.30998172346425096,-0.16953421466677807,0.4058789019336425,0.3602553921339837,0.23888263101216606,0.13649217988600734,0.3705159497442677,0.028660910691019968,-0.020034672935071045,-0.14908622083562367,0.16642848875099772,0.2625215442467256,0.41174906552140006,-0.020868218675824644,0.2671427654173237,-0.16517693828091873,0.13062684307616895,0.09182331226783756,0.0760440308943051,-0.03305522862213015,0.2572536841379985,0.26495875875545344,-0.1654833078052356
Angular_L,0.37954176506065435,0.2819939878834045,0.4823858828224979,0.5372295040692452,0.23102345111453393,0.34184594301702015,0.208442002958831,0.867235126308581,0.26366505954482733,-0.1657052959615201,0.054158984837198915,0.2791311849026973,0.06648527113149451,0.11207655707100188,-0.1779800645251773,0.7033615295378487,0.07955160306190745,0.6013460702349915,0.4607550618946614,0.23055284462668046,0.01160508375516362,-0.01654290931536161,0.7554259861682052,0.04890589315085116,0.15644895870622752,-0.02729083070911803,-0.010028673376150635,0.3658268840469481,0.6446395698823367,0.5288302918655106,0.6888470788674788,0.468832953914271,0.5137493913575011,0.14317668870369776,0.7497981927477189,0.03040324102402658,-0.08469869853045395,0.2418122348017479,0.33854639220367594,0.45123414847200155,0.36333719858307806,0.34928774967075515,0.3439204422732685,0.4892823362535489,1.0,0.24090912821254712,0.5534311747749945,0.3260109610027717,0.07659818788259239,0.4865299203267684,0.19988743095443073,0.2938736440539515,-0.0906434697597083,0.005699679637818576,0.3970939518375235,0.4525097633192191,0.5600460074990457,0.1773914739775301,0.31866795795475955,-0.007139143283729498,0.07631274685248998,0.001965720976211869,-0.15108110324453478,0.5263089325446642,0.21627821608890468,0.17489096210597926,0.3803410371977452,-0.3309415501090409,0.11441584896160471,0.1951250498692221,0.156820534404568,0.024832300850375813,0.2763598114410549,0.2714746758300173,-0.028388928885823592
Temporal_Mid_R,0.22305370074510855,0.6894585745588008,0.0886887356895456,0.3530990787896182,0.0794192275589654,0.16816415990994685,-0.053080727482119894,0.19822600506477914,-0.10541422442845255,-0.40920253366248444,0.30897985116781923,0.5122711056442472,0.5187498776793315,-0.09865356224037049,-0.19626298883682536,0.3557023917145475,-0.21554073109839245,0.3739335779782705,0.3850397147611136,0.05102573121572003,0.7297876097299086,-0.2102204650466875,0.3099629723702484,0.0019208234723093731,-0.3116345400250685,0.3122931853950628,-0.0855128681677854,0.44587343459736584,0.3340256925732922,0.41462815308324974,0.5492289591251158,0.4439223889535606,0.5325326949546481,0.5111483952947271,0.2131755624713122,-0.4819198960701557,-0.4795638860062797,0.23548187447514338,0.5741008971243473,0.25653595062441414,0.4838410762588543,0.13266722819750923,0.88387186921681,-0.40971676238950305,0.24090912821254712,1.0,0.7482946001918944,0.8177194091520333,0.5025677514014132,0.7088962782312364,0.033426520214698385,0.24734574551662297,0.27631220455960154,0.2868232381039039,0.09235742898487383,0.2724018844625726,0.6528264033870025,0.3442217570492215,0.23494451345050202,-0.048608137758946374,-0.014721154038476942,0.14034317889381212,-0.20602654538228365,0.6268753881467097,-0.049192618201086766,0.3560171055733383,0.17650127012862069,-0.09517177529166529,0.21736640668346055,0.03281990619255081,0.2999653098714804,-0.09957306416658511,0.21595084390049546,0.07891689628918944,0.3001432898962794
Vermis_4_5,0.40074528399129405,0.6936886105220509,0.2958401497103829,0.5228657483604369,0.22586082373476812,0.31649999501997,0.2584294455823204,0.4407949029350666,0.16151638622899447,-0.3026406900312458,0.35566851926827897,0.4372757928466633,0.5176681267359058,0.1493058165792885,-0.09204106410585638,0.5365841195011597,0.046300382655226895,0.6097135252397083,0.4698972724634068,0.26734283568935835,0.5992194455717119,-0.08575387919049808,0.5925597699291766,-0.007267374269966435,-0.08197922804486388,0.22618821322010454,-0.07525912934989702,0.5340697206715173,0.5510196023758407,0.5637182258853862,0.6019313415250895,0.5996297907399053,0.6821396963251332,0.5807513785268843,0.4149817230011356,-0.21340997206023699,-0.35331619120001245,0.287662557694139,0.6283006184457662,0.506746182424909,0.5582950967789011,0.2805066909636542,0.818377904546287,0.037714400633161185,0.5534311747749945,0.7482946001918944,1.0,0.7061089697955935,0.47709102302059625,0.8336972635080941,0.27397364865743756,0.3708128768615241,0.15888715502409628,0.23235195677004217,0.29562710427931704,0.4913246804363541,0.8492705200350118,0.4713999945718705,0.4242844365577135,-0.0029754059548070142,0.05582508123589407,0.09255622429966381,-0.08156049188748492,0.6792008151087406,0.1558743657901784,0.18317897361370414,0.2448046226791908,-0.08583048456436691,0.26411850340587406,0.25489997089765587,0.3138286018021501,-0.06327944298497222,0.29565804210552793,0.3891477428718671,0.28563266571655543
Occipital_Inf_R,0.11631179541227028,0.5075778040773344,0.03528970120091677,0.2461314487420977,-0.11333436143378732,0.09495557560656728,-0.06587225098249187,0.3440309449460386,-0.1613117588584582,-0.3142536093279566,0.2178291502129951,0.2272411171383991,0.47720677224105085,-0.18668169509998023,-0.11925058553097946,0.35318060842577,-0.29105296041762263,0.30344030054188253,0.29390957218307234,-0.00372249685686863,0.5704195907214494,-0.19386223541271902,0.4143348926598938,0.18729784624313833,0.004252030954825609,0.03311762542334388,-0.1676602906995718,0.24076535246838676,0.12284374318886047,0.22134401235308646,0.5561039855672052,0.2718557405231324,0.31976309134351805,0.4752820077232118,0.09760942472305305,-0.47425906735920215,-0.39314993110157037,0.10421336437458487,0.46912938145756555,0.595853045669984,0.275639281191591,0.1284030702059471,0.8545433509285004,-0.23703419558246044,0.3260109610027717,0.8177194091520333,0.7061089697955935,1.0,0.37905614499197554,0.8605871671055253,-0.15167510228446363,0.22988015353207578,0.19440407343092403,0.19983099290838963,0.13295340286759644,0.1686867174570497,0.6825438070213711,0.20954751346774858,0.3842300177596383,0.07954571091934419,-0.21036771407530674,0.09374412528469483,-0.30478155023644443,0.6766504818745152,-0.11901278113495697,0.05003452184261057,0.11546314929883984,-0.19252975616453272,0.39093981950612583,0.023412655879050184,0.027075472436919233,0.0037506994879100294,-0.06977561239597384,0.01005771730733775,0.11983512641400694
